,Blackwood Echo,My Mate Bluey,Golly Gosh Raja,Talking Raja,Big Joe,Miss Wilder,Tommy Rico
12-01-2023 18:18:55.866158,"(41.0, 95.0, 91.8)","(6.5, 10.0, 9.12)","(1.5, 1.72, 1.68)","(21.0, 40.0, 31.2)","(26.0, 46.0, 42.666666666666664)","(3.1, 4.5, 4.35)","(91.0, 220.0, 216.95652173913044)"
12-01-2023 18:18:56.903573,"(41.0, 95.0, 91.8)","(6.5, 10.0, 9.12)","(1.5, 1.72, 1.6767567567567567)","(21.0, 40.0, 30.428571428571427)","(26.0, 46.0, 42.666666666666664)","(3.1, 4.5, 4.35)","(91.0, 220.0, 216.95652173913044)"
12-01-2023 18:18:58.239563,"(41.0, 95.0, 91.8)","(6.5, 10.0, 9.12)","(1.5, 1.72, 1.6729411764705882)","(21.0, 34.0, 29.833333333333332)","(26.0, 46.0, 42.705882352941174)","(3.1, 4.5, 4.35)","(91.0, 220.0, 216.95652173913044)"
12-01-2023 18:18:59.381804,"(41.0, 95.0, 91.8)","(6.5, 10.0, 9.12)","(1.5, 1.72, 1.677894736842105)","(21.0, 34.0, 31.4)","(26.0, 46.0, 42.888888888888886)","(3.1, 4.5, 4.35)","(91.0, 220.0, 216.95652173913044)"
12-01-2023 18:19:00.574611,"(41.0, 95.0, 91.8)","(6.5, 10.0, 9.12)","(1.5, 1.72, 1.6871794871794872)","(21.0, 32.0, 31.285714285714285)","(26.0, 46.0, 42.888888888888886)","(3.1, 4.5, 4.466666666666667)","(91.0, 220.0, 216.95652173913044)"
12-01-2023 18:19:01.965197,"(41.0, 95.0, 91.8)","(6.5, 10.0, 9.12)","(1.5, 1.72, 1.678)","(21.0, 32.0, 31.285714285714285)","(26.0, 46.0, 42.888888888888886)","(3.1, 4.5, 4.44)","(91.0, 220.0, 216.95652173913044)"
12-01-2023 18:19:03.016628,"(41.0, 95.0, 91.8)","(6.5, 10.0, 9.12)","(1.5, 1.72, 1.678)","(21.0, 32.0, 31.285714285714285)","(26.0, 46.0, 42.888888888888886)","(3.1, 4.5, 4.44)","(91.0, 220.0, 216.95652173913044)"
12-01-2023 18:19:04.079042,"(41.0, 95.0, 91.8)","(6.5, 10.0, 9.486956521739131)","(1.5, 1.72, 1.666)","(21.0, 32.0, 28.058823529411764)","(26.0, 46.0, 42.888888888888886)","(3.1, 4.5, 4.45)","(91.0, 220.0, 216.95652173913044)"
12-01-2023 18:19:05.048870,"(41.0, 95.0, 90.38461538461539)","(6.5, 9.8, 9.486956521739131)","(1.5, 1.68, 1.665)","(21.0, 30.0, 28.058823529411764)","(26.0, 46.0, 43.1764705882353)","(3.1, 4.5, 4.369230769230769)","(91.0, 220.0, 216.95652173913044)"
12-01-2023 18:19:06.020714,"(41.0, 95.0, 92.3913043478261)","(6.5, 9.8, 9.495238095238095)","(1.5, 1.67, 1.6528571428571428)","(21.0, 30.0, 28.125)","(26.0, 46.0, 43.333333333333336)","(3.1, 4.6, 4.446153846153846)","(91.0, 220.0, 216.95652173913044)"
12-01-2023 18:19:07.025427,"(41.0, 95.0, 90.26315789473685)","(6.5, 10.0, 9.54)","(1.5, 1.66, 1.6528571428571428)","(21.0, 29.0, 27.75)","(26.0, 46.0, 43.75)","(3.1, 4.6, 4.364285714285714)","(91.0, 220.0, 216.95652173913044)"
12-01-2023 18:19:08.148853,"(41.0, 95.0, 90.26315789473685)","(6.5, 10.0, 9.452380952380953)","(1.5, 1.67, 1.6657142857142857)","(21.0, 29.0, 27.75)","(26.0, 46.0, 44.0)","(3.1, 4.6, 4.35)","(91.0, 220.0, 216.95652173913044)"
12-01-2023 18:19:09.216071,"(41.0, 95.0, 91.89655172413794)","(6.5, 10.0, 9.452380952380953)","(1.5, 1.67, 1.6611764705882353)","(21.0, 29.0, 27.27777777777778)","(26.0, 46.0, 43.81818181818182)","(3.1, 4.6, 4.5)","(91.0, 220.0, 217.5)"
12-01-2023 18:19:10.365798,"(41.0, 95.0, 93.125)","(6.5, 10.0, 9.51063829787234)","(1.5, 1.67, 1.6564705882352941)","(21.0, 29.0, 27.333333333333332)","(26.0, 46.0, 44.434782608695656)","(3.1, 4.6, 4.511764705882353)","(91.0, 220.0, 217.5)"
12-01-2023 18:19:11.382234,"(41.0, 95.0, 93.125)","(6.5, 10.0, 9.520833333333334)","(1.5, 1.66, 1.6564705882352941)","(21.0, 28.0, 27.333333333333332)","(26.0, 46.0, 44.434782608695656)","(3.1, 4.7, 4.515384615384615)","(91.0, 220.0, 217.5)"
12-01-2023 18:19:12.515958,"(41.0, 95.0, 93.125)","(6.5, 10.0, 9.51063829787234)","(1.5, 1.66, 1.6521052631578947)","(21.0, 28.0, 27.333333333333332)","(26.0, 46.0, 44.434782608695656)","(3.1, 4.7, 4.447368421052632)","(91.0, 220.0, 217.5)"
12-01-2023 18:19:13.525599,"(41.0, 95.0, 93.125)","(6.5, 10.0, 9.51063829787234)","(1.5, 1.67, 1.6543478260869564)","(21.0, 29.0, 26.34285714285714)","(26.0, 46.0, 44.434782608695656)","(3.1, 4.7, 4.447368421052632)","(91.0, 220.0, 217.5)"
12-01-2023 18:19:14.605430,"(41.0, 95.0, 93.125)","(6.5, 10.0, 9.488888888888889)","(1.5, 1.67, 1.6543478260869564)","(21.0, 28.0, 26.571428571428573)","(26.0, 46.0, 44.90909090909091)","(3.1, 4.7, 4.447368421052632)","(91.0, 220.0, 217.5)"
12-01-2023 18:19:15.629757,"(41.0, 95.0, 93.125)","(6.5, 10.0, 9.540000000000001)","(1.5, 1.66, 1.6553846153846152)","(21.0, 28.0, 26.181818181818183)","(26.0, 46.0, 44.90909090909091)","(3.1, 4.7, 4.5)","(91.0, 220.0, 217.5)"
12-01-2023 18:19:16.618140,"(41.0, 95.0, 93.125)","(6.5, 10.0, 9.448)","(1.5, 1.67, 1.652)","(21.0, 28.0, 26.181818181818183)","(26.0, 46.0, 44.90909090909091)","(3.2, 4.7, 4.5)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:17.632026,"(41.0, 95.0, 93.125)","(6.5, 10.0, 9.507142857142858)","(1.5, 1.67, 1.6593333333333333)","(21.0, 28.0, 26.235294117647058)","(26.0, 46.0, 42.5)","(3.2, 4.7, 4.447368421052632)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:18.764541,"(41.0, 95.0, 93.125)","(6.5, 10.0, 9.502702702702702)","(1.5, 1.67, 1.6566666666666665)","(21.0, 28.0, 25.77777777777778)","(26.0, 46.0, 42.111111111111114)","(3.2, 4.7, 4.433333333333334)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:19.910601,"(41.0, 130.0, 125.0)","(6.5, 10.0, 9.572093023255814)","(1.5, 1.67, 1.652222222222222)","(21.0, 28.0, 25.77777777777778)","(26.0, 46.0, 42.111111111111114)","(3.2, 4.7, 4.4913043478260875)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:21.018437,"(41.0, 120.0, 108.0)","(6.5, 10.0, 9.425)","(1.5, 1.67, 1.6549999999999998)","(21.0, 28.0, 25.77777777777778)","(26.0, 46.0, 42.111111111111114)","(3.2, 4.7, 4.447368421052632)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:22.102372,"(41.0, 120.0, 113.33333333333334)","(6.5, 10.0, 9.425)","(1.5, 1.66, 1.6470731707317072)","(21.0, 28.0, 25.77777777777778)","(26.0, 46.0, 42.111111111111114)","(3.2, 4.7, 4.511764705882353)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:23.400756,"(41.0, 120.0, 113.33333333333334)","(6.5, 10.0, 9.425)","(1.5, 1.65, 1.6488311688311688)","(21.0, 28.0, 25.77777777777778)","(26.0, 46.0, 42.111111111111114)","(3.2, 4.7, 4.511764705882353)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:24.550981,"(41.0, 120.0, 113.33333333333334)","(6.5, 10.0, 9.425)","(1.5, 1.65, 1.6484745762711863)","(21.0, 28.0, 25.923076923076923)","(26.0, 46.0, 42.111111111111114)","(3.2, 4.7, 4.54)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:25.681449,"(41.0, 120.0, 113.33333333333334)","(6.5, 10.0, 9.475)","(1.5, 1.64, 1.6363636363636362)","(21.0, 28.0, 25.923076923076923)","(26.0, 46.0, 42.111111111111114)","(3.2, 4.7, 4.605263157894737)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:26.982089,"(41.0, 120.0, 112.5531914893617)","(6.5, 10.0, 9.45217391304348)","(1.5, 1.64, 1.6394594594594594)","(21.0, 28.0, 25.923076923076923)","(26.0, 46.0, 42.111111111111114)","(3.2, 4.7, 4.6000000000000005)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:28.084394,"(41.0, 120.0, 112.5531914893617)","(6.5, 10.0, 9.45217391304348)","(1.5, 1.64, 1.6394594594594594)","(21.0, 28.0, 25.923076923076923)","(26.0, 46.0, 42.111111111111114)","(3.2, 4.7, 4.605714285714286)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:29.372549,"(41.0, 120.0, 115.625)","(6.5, 10.0, 9.427272727272728)","(1.5, 1.66, 1.6346153846153846)","(21.0, 28.0, 25.923076923076923)","(26.0, 46.0, 42.111111111111114)","(3.2, 4.7, 4.605714285714286)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:30.433697,"(41.0, 120.0, 115.625)","(6.5, 10.0, 9.427272727272728)","(1.5, 1.66, 1.6346153846153846)","(21.0, 28.0, 25.923076923076923)","(26.0, 46.0, 42.111111111111114)","(3.2, 4.7, 4.570588235294117)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:31.343699,"(41.0, 120.0, 115.625)","(6.5, 10.0, 9.427272727272728)","(1.5, 1.66, 1.6395348837209303)","(21.0, 28.0, 25.923076923076923)","(26.0, 46.0, 42.111111111111114)","(3.2, 4.7, 4.671428571428572)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:32.354914,"(41.0, 120.0, 117.29729729729729)","(6.5, 10.0, 9.590243902439024)","(1.5, 1.66, 1.6209756097560977)","(21.0, 28.0, 25.923076923076923)","(26.0, 46.0, 42.111111111111114)","(3.2, 4.8, 4.7749999999999995)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:33.445748,"(41.0, 120.0, 117.29729729729729)","(6.5, 10.0, 9.590243902439024)","(1.5, 1.66, 1.6266666666666667)","(21.0, 28.0, 25.923076923076923)","(26.0, 46.0, 42.111111111111114)","(3.2, 4.8, 4.778947368421052)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:34.591516,"(41.0, 120.0, 117.29729729729729)","(7.0, 10.0, 9.590243902439024)","(1.45, 1.66, 1.6314285714285712)","(21.0, 28.0, 25.923076923076923)","(26.0, 46.0, 42.111111111111114)","(3.2, 4.8, 4.784)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:35.729007,"(41.0, 120.0, 117.29729729729729)","(7.0, 10.0, 9.590243902439024)","(1.45, 1.66, 1.6349999999999998)","(21.0, 28.0, 25.923076923076923)","(26.0, 46.0, 42.111111111111114)","(3.2, 4.8, 4.78)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:36.849031,"(41.0, 120.0, 117.29729729729729)","(7.0, 10.0, 9.590243902439024)","(1.45, 1.66, 1.632093023255814)","(21.0, 28.0, 25.923076923076923)","(26.0, 46.0, 42.111111111111114)","(3.2, 4.8, 4.78)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:37.931087,"(41.0, 120.0, 117.29729729729729)","(7.0, 10.0, 9.590243902439024)","(1.45, 1.66, 1.6266666666666667)","(21.0, 28.0, 25.923076923076923)","(26.0, 46.0, 42.111111111111114)","(3.2, 4.8, 4.784)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:39.042513,"(41.0, 120.0, 117.29729729729729)","(7.0, 10.0, 9.590243902439024)","(1.45, 1.66, 1.625217391304348)","(21.0, 28.0, 25.923076923076923)","(26.0, 46.0, 42.111111111111114)","(3.2, 4.8, 4.78)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:40.125662,"(41.0, 120.0, 117.29729729729729)","(7.0, 10.0, 9.590243902439024)","(1.45, 1.66, 1.6284615384615386)","(21.0, 28.0, 25.923076923076923)","(26.0, 46.0, 42.111111111111114)","(3.2, 4.8, 4.780952380952381)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:41.285542,"(41.0, 120.0, 117.29729729729729)","(7.0, 10.0, 9.590243902439024)","(1.45, 1.66, 1.6284615384615386)","(21.0, 28.0, 25.923076923076923)","(26.0, 46.0, 42.111111111111114)","(3.3, 4.8, 4.7749999999999995)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:42.374793,"(41.0, 120.0, 117.29729729729729)","(7.0, 10.0, 9.590243902439024)","(1.45, 1.66, 1.6284615384615386)","(21.0, 28.0, 25.923076923076923)","(26.0, 46.0, 42.111111111111114)","(3.3, 4.8, 4.771428571428571)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:43.417976,"(41.0, 120.0, 117.29729729729729)","(7.0, 10.0, 9.590243902439024)","(1.45, 1.66, 1.6284615384615386)","(21.0, 28.0, 25.923076923076923)","(26.0, 46.0, 42.111111111111114)","(3.3, 4.8, 4.699999999999999)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:44.408281,"(41.0, 120.0, 115.0)","(7.0, 10.0, 9.590243902439024)","(1.45, 1.66, 1.6218604651162791)","(21.0, 28.0, 25.923076923076923)","(26.0, 46.0, 42.111111111111114)","(3.3, 4.8, 4.776470588235294)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:45.413264,"(41.0, 120.0, 112.63157894736842)","(7.0, 10.0, 9.590243902439024)","(1.45, 1.66, 1.6258333333333335)","(21.0, 28.0, 25.923076923076923)","(26.0, 46.0, 42.111111111111114)","(3.3, 4.8, 4.776470588235294)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:46.441906,"(41.0, 120.0, 114.4)","(7.0, 10.0, 9.590243902439024)","(1.45, 1.66, 1.6218604651162791)","(21.0, 28.0, 26.105263157894736)","(26.0, 46.0, 42.111111111111114)","(3.3, 4.8, 4.785185185185185)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:47.499622,"(41.0, 120.0, 113.91304347826087)","(7.0, 10.0, 9.590243902439024)","(1.45, 1.65, 1.6265853658536586)","(21.0, 28.0, 26.105263157894736)","(26.0, 46.0, 42.111111111111114)","(3.3, 4.8, 4.786206896551724)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:48.571082,"(41.0, 120.0, 115.75757575757575)","(7.0, 10.0, 9.44)","(1.45, 1.65, 1.6215384615384616)","(21.0, 28.0, 26.105263157894736)","(26.0, 46.0, 41.333333333333336)","(3.3, 4.8, 4.783333333333333)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:49.538361,"(41.0, 120.0, 115.75757575757575)","(7.0, 10.0, 9.559999999999999)","(1.45, 1.65, 1.6215384615384616)","(21.0, 28.0, 25.157894736842106)","(26.0, 46.0, 41.333333333333336)","(3.3, 4.8, 4.78125)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:50.509393,"(51.0, 120.0, 115.75757575757575)","(7.0, 10.0, 9.413333333333332)","(1.45, 1.65, 1.6258695652173913)","(21.0, 28.0, 25.15)","(26.0, 46.0, 42.111111111111114)","(3.3, 4.8, 4.78125)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:51.531269,"(51.0, 120.0, 115.75757575757575)","(7.0, 10.0, 9.559999999999999)","(1.45, 1.65, 1.6215384615384616)","(21.0, 28.0, 25.15)","(26.0, 46.0, 42.111111111111114)","(3.3, 4.8, 4.78125)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:52.586318,"(51.0, 120.0, 115.75757575757575)","(7.0, 10.0, 9.413333333333332)","(1.45, 1.65, 1.6171111111111112)","(21.0, 28.0, 25.15)","(26.0, 46.0, 42.111111111111114)","(3.3, 4.8, 4.78125)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:53.610625,"(51.0, 120.0, 115.75757575757575)","(7.0, 10.0, 9.559999999999999)","(1.45, 1.65, 1.6163636363636364)","(21.0, 28.0, 25.157894736842106)","(26.0, 46.0, 42.470588235294116)","(3.3, 4.8, 4.75)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:54.650102,"(51.0, 120.0, 114.44444444444444)","(7.0, 10.0, 9.559999999999999)","(1.45, 1.65, 1.6178260869565217)","(21.0, 28.0, 25.157894736842106)","(26.0, 46.0, 42.470588235294116)","(3.3, 4.8, 4.688461538461539)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:55.710098,"(51.0, 120.0, 115.75757575757575)","(7.0, 10.0, 9.45)","(1.45, 1.65, 1.631025641025641)","(21.0, 28.0, 25.157894736842106)","(26.0, 46.0, 42.470588235294116)","(3.3, 4.7, 4.677777777777778)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:56.646635,"(51.0, 120.0, 115.75757575757575)","(7.0, 10.0, 9.559999999999999)","(1.45, 1.65, 1.624186046511628)","(21.0, 28.0, 25.157894736842106)","(26.0, 46.0, 42.470588235294116)","(3.3, 4.7, 4.685714285714286)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:57.644511,"(51.0, 120.0, 117.33333333333333)","(7.0, 10.0, 9.413333333333332)","(1.45, 1.65, 1.624186046511628)","(21.0, 28.0, 25.157894736842106)","(26.0, 46.0, 42.470588235294116)","(3.3, 4.7, 4.6695652173913045)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:58.661020,"(51.0, 120.0, 117.33333333333333)","(7.0, 10.0, 9.559999999999999)","(1.45, 1.65, 1.6235714285714287)","(21.0, 28.0, 25.157894736842106)","(26.0, 46.0, 42.470588235294116)","(3.3, 4.8, 4.685714285714286)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:19:59.631824,"(51.0, 120.0, 113.33333333333333)","(7.0, 10.0, 9.413333333333332)","(1.45, 1.65, 1.6229268292682928)","(21.0, 28.0, 25.157894736842106)","(26.0, 46.0, 42.470588235294116)","(3.3, 4.7, 4.685714285714286)","(91.0, 220.0, 217.4074074074074)"
12-01-2023 18:20:00.589348,"(51.0, 120.0, 113.33333333333333)","(7.0, 10.0, 9.413333333333332)","(1.45, 1.65, 1.6229268292682928)","(21.0, 28.0, 25.157894736842106)","(26.0, 46.0, 42.470588235294116)","(3.3, 4.7, 4.684210526315789)","(91.0, 220.0, 217.5)"
12-01-2023 18:20:01.547392,"(51.0, 120.0, 113.33333333333333)","(7.0, 10.0, 9.559999999999999)","(1.45, 1.65, 1.642)","(21.0, 28.0, 25.157894736842106)","(26.0, 46.0, 42.470588235294116)","(3.3, 4.7, 4.6684210526315795)","(91.0, 220.0, 217.5)"
12-01-2023 18:20:02.582552,"(51.0, 120.0, 113.33333333333333)","(7.0, 10.0, 9.45)","(1.45, 1.65, 1.642)","(21.0, 28.0, 25.157894736842106)","(26.0, 46.0, 42.666666666666664)","(3.3, 4.7, 4.585714285714285)","(91.0, 220.0, 217.5)"
12-01-2023 18:20:03.576333,"(51.0, 120.0, 113.6842105263158)","(7.0, 10.0, 9.621052631578948)","(1.45, 1.66, 1.642)","(21.0, 28.0, 25.157894736842106)","(26.0, 46.0, 42.666666666666664)","(3.3, 4.6, 4.585714285714285)","(91.0, 220.0, 217.5)"
12-01-2023 18:20:04.617593,"(51.0, 120.0, 113.6842105263158)","(7.0, 10.0, 9.485714285714286)","(1.45, 1.66, 1.6436363636363636)","(21.0, 28.0, 25.166666666666668)","(26.0, 46.0, 42.666666666666664)","(3.3, 4.6, 4.585714285714285)","(91.0, 220.0, 321.8181818181818)"
12-01-2023 18:20:05.536148,"(51.0, 120.0, 113.6842105263158)","(7.0, 10.0, 9.485714285714286)","(1.45, 1.66, 1.6424390243902438)","(21.0, 28.0, 25.31578947368421)","(26.0, 46.0, 42.666666666666664)","(3.3, 4.6, 4.585714285714285)","(91.0, 430.0, 321.8181818181818)"
12-01-2023 18:20:06.488583,"(51.0, 120.0, 110.76923076923077)","(7.0, 10.0, 9.7)","(1.45, 1.65, 1.64625)","(21.0, 28.0, 25.31578947368421)","(26.0, 46.0, 41.5)","(3.3, 4.7, 4.66)","(91.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:07.483583,"(51.0, 120.0, 110.76923076923077)","(7.0, 10.0, 9.82857142857143)","(1.45, 1.65, 1.645)","(21.0, 28.0, 25.31578947368421)","(26.0, 46.0, 43.42857142857143)","(3.3, 4.7, 4.5473684210526315)","(91.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:08.456560,"(51.0, 120.0, 110.76923076923077)","(7.0, 10.0, 9.82)","(1.45, 1.65, 1.64625)","(21.0, 28.0, 25.31578947368421)","(26.0, 46.0, 43.42857142857143)","(3.3, 4.6, 4.5473684210526315)","(91.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:09.519990,"(51.0, 120.0, 113.84615384615384)","(7.0, 11.0, 9.971428571428572)","(1.45, 1.65, 1.6328947368421052)","(21.0, 28.0, 25.31578947368421)","(26.0, 46.0, 42.0)","(3.3, 4.6, 4.5285714285714285)","(91.0, 210.0, 207.3913043478261)"
12-01-2023 18:20:10.478509,"(51.0, 120.0, 113.84615384615384)","(7.0, 11.0, 10.040000000000001)","(1.45, 1.66, 1.6346753246753245)","(21.0, 28.0, 25.31578947368421)","(26.0, 46.0, 42.0)","(3.3, 4.6, 4.5285714285714285)","(91.0, 210.0, 185.0)"
12-01-2023 18:20:11.423159,"(51.0, 120.0, 116.47058823529412)","(7.0, 11.0, 10.200000000000001)","(1.45, 1.66, 1.6346753246753245)","(21.0, 28.0, 25.875)","(26.0, 46.0, 42.0)","(3.3, 4.6, 4.5285714285714285)","(91.0, 210.0, 208.21428571428572)"
12-01-2023 18:20:12.339959,"(51.0, 120.0, 116.36363636363636)","(7.0, 11.0, 10.435294117647059)","(1.45, 1.66, 1.6349999999999998)","(21.0, 28.0, 25.31578947368421)","(26.0, 46.0, 42.666666666666664)","(3.3, 4.5, 4.433333333333334)","(91.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:13.272497,"(51.0, 120.0, 116.36363636363636)","(7.0, 11.0, 10.200000000000001)","(1.45, 1.66, 1.635142857142857)","(21.0, 28.0, 25.875)","(26.0, 46.0, 42.666666666666664)","(3.3, 4.5, 4.477777777777778)","(91.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:14.285003,"(51.0, 120.0, 115.0)","(7.0, 11.0, 10.435294117647059)","(1.45, 1.66, 1.635142857142857)","(21.0, 28.0, 25.31578947368421)","(26.0, 46.0, 42.0)","(3.3, 4.5, 4.552173913043478)","(91.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:15.249474,"(51.0, 120.0, 115.2)","(7.0, 11.0, 10.200000000000001)","(1.45, 1.66, 1.6319047619047617)","(21.0, 28.0, 25.875)","(26.0, 46.0, 42.0)","(3.3, 4.8, 4.552173913043478)","(91.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:16.217917,"(51.0, 120.0, 115.2)","(7.0, 11.0, 10.200000000000001)","(1.45, 1.66, 1.6227586206896554)","(21.0, 28.0, 25.31578947368421)","(26.0, 46.0, 42.0)","(3.3, 4.8, 4.6695652173913045)","(91.0, 210.0, 207.77777777777777)"
12-01-2023 18:20:17.124087,"(51.0, 120.0, 115.2)","(7.0, 11.0, 10.435294117647059)","(1.45, 1.66, 1.6317647058823528)","(21.0, 28.0, 25.31578947368421)","(26.0, 46.0, 43.42857142857143)","(3.3, 4.8, 4.716666666666667)","(91.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:18.092054,"(51.0, 120.0, 114.48275862068965)","(7.0, 11.0, 9.933333333333334)","(1.45, 1.66, 1.6254054054054055)","(21.0, 28.0, 25.875)","(26.0, 46.0, 43.42857142857143)","(3.3, 4.8, 4.71)","(91.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:19.049046,"(51.0, 120.0, 114.48275862068965)","(7.0, 11.0, 9.76923076923077)","(1.45, 1.66, 1.6317647058823528)","(21.0, 28.0, 25.31578947368421)","(26.0, 46.0, 42.0)","(3.3, 4.8, 4.77)","(91.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:20.033561,"(51.0, 120.0, 114.48275862068965)","(7.0, 11.0, 10.11111111111111)","(1.45, 1.66, 1.6317647058823528)","(21.0, 28.0, 25.31578947368421)","(26.0, 46.0, 42.72727272727273)","(3.3, 4.8, 4.7)","(91.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:21.020100,"(51.0, 120.0, 114.28571428571429)","(7.0, 11.0, 9.399999999999999)","(1.45, 1.66, 1.6308955223880597)","(21.0, 28.0, 25.31578947368421)","(26.0, 46.0, 42.72727272727273)","(3.3, 4.8, 4.7)","(91.0, 210.0, 202.85714285714286)"
12-01-2023 18:20:21.966632,"(51.0, 120.0, 114.28571428571429)","(7.0, 11.0, 9.399999999999999)","(1.45, 1.66, 1.6313235294117645)","(21.0, 28.0, 25.31578947368421)","(26.0, 46.0, 42.470588235294116)","(3.3, 4.8, 4.714285714285714)","(91.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:22.909253,"(51.0, 120.0, 114.28571428571429)","(7.0, 11.0, 9.399999999999999)","(1.45, 1.66, 1.630923076923077)","(21.0, 28.0, 25.166666666666668)","(26.0, 46.0, 42.470588235294116)","(3.3, 4.8, 4.769230769230769)","(91.0, 210.0, 193.33333333333334)"
12-01-2023 18:20:23.875162,"(51.0, 120.0, 114.48275862068965)","(7.0, 11.0, 9.559999999999999)","(1.45, 1.64, 1.636153846153846)","(21.0, 28.0, 25.166666666666668)","(26.0, 46.0, 43.42857142857143)","(3.3, 4.8, 4.769230769230769)","(91.0, 210.0, 197.5)"
12-01-2023 18:20:24.823520,"(51.0, 120.0, 114.48275862068965)","(7.0, 11.0, 9.399999999999999)","(1.45, 1.65, 1.634705882352941)","(21.0, 28.0, 25.166666666666668)","(26.0, 46.0, 42.0)","(3.3, 4.8, 4.666666666666666)","(91.0, 210.0, 201.66666666666669)"
12-01-2023 18:20:25.851406,"(51.0, 120.0, 114.48275862068965)","(7.0, 11.0, 9.399999999999999)","(1.45, 1.65, 1.6336363636363636)","(21.0, 28.0, 25.166666666666668)","(26.0, 46.0, 42.0)","(3.3, 4.8, 4.666666666666666)","(91.0, 210.0, 185.0)"
12-01-2023 18:20:26.783048,"(51.0, 120.0, 114.48275862068965)","(7.0, 11.0, 9.399999999999999)","(1.45, 1.65, 1.6336363636363636)","(21.0, 28.0, 25.166666666666668)","(26.0, 46.0, 42.0)","(3.3, 4.8, 4.666666666666666)","(91.0, 210.0, 201.66666666666669)"
12-01-2023 18:20:27.752627,"(51.0, 120.0, 114.48275862068965)","(7.0, 11.0, 10.314285714285713)","(1.45, 1.65, 1.6328571428571428)","(21.0, 28.0, 25.166666666666668)","(26.0, 46.0, 42.08695652173913)","(3.3, 4.8, 4.6)","(91.0, 210.0, 201.66666666666669)"
12-01-2023 18:20:28.623199,"(51.0, 120.0, 114.48275862068965)","(7.0, 11.0, 10.247058823529413)","(1.45, 1.63, 1.623846153846154)","(21.0, 28.0, 25.166666666666668)","(26.0, 70.0, 55.9375)","(3.3, 4.8, 4.6)","(91.0, 210.0, 201.66666666666669)"
12-01-2023 18:20:29.528409,"(51.0, 120.0, 114.28571428571429)","(7.0, 10.5, 10.316666666666666)","(1.45, 1.63, 1.618)","(21.0, 28.0, 25.166666666666668)","(26.0, 65.0, 49.375)","(3.3, 4.8, 4.765217391304348)","(91.0, 210.0, 201.66666666666669)"
