,Disguise,Destini Rebel,Lily Luna Potter,Cement Mixer,Tiger Newly,Thats Rare,Paddy The Baddy,Aston Randal
10-01-2023 14:25:37.377247,"(3.5, 4.5, 4.333333333333333)","(9.0, 13.5, 12.736842105263158)","(5.5, 6.8, 6.529032258064516)","(10.0, 14.0, 13.241379310344827)","(7.0, 9.4, 9.137500000000001)","(4.8, 5.5, 5.182051282051281)","(6.0, 7.8, 7.44)","(15.0, 24.0, 23.25)"
10-01-2023 14:25:38.890581,"(3.5, 4.5, 4.35)","(9.0, 13.5, 12.77027027027027)","(5.5, 6.8, 6.529032258064516)","(10.0, 14.0, 13.241379310344827)","(7.0, 9.4, 9.137500000000001)","(4.8, 5.5, 5.182051282051281)","(6.0, 7.8, 7.451612903225806)","(15.0, 24.0, 22.5)"
10-01-2023 14:25:40.075145,"(3.4, 4.5, 4.35)","(10.0, 13.5, 12.77027027027027)","(5.5, 6.8, 6.533333333333333)","(11.0, 14.0, 13.055555555555555)","(7.0, 9.4, 9.733333333333333)","(4.6, 5.5, 5.290909090909091)","(6.5, 7.8, 7.527272727272727)","(16.0, 24.0, 21.9)"
10-01-2023 14:25:41.207384,"(3.4, 4.5, 4.34375)","(10.0, 13.5, 12.826530612244898)","(5.5, 6.8, 6.533333333333333)","(11.0, 13.5, 12.954545454545455)","(7.0, 10.0, 9.866666666666667)","(4.6, 5.4, 5.290909090909091)","(6.5, 7.6, 7.46)","(16.0, 24.0, 21.9)"
10-01-2023 14:25:42.569038,"(3.4, 4.5, 4.329545454545455)","(10.0, 13.5, 12.826530612244898)","(5.5, 6.8, 6.533333333333333)","(11.0, 13.5, 12.9)","(7.0, 10.0, 9.9)","(4.6, 5.4, 5.290909090909091)","(6.5, 7.6, 7.454545454545455)","(16.0, 24.0, 22.6)"
10-01-2023 14:25:43.827938,"(3.5, 4.5, 4.329545454545455)","(10.0, 13.5, 12.826530612244898)","(5.5, 6.8, 6.533333333333333)","(10.0, 13.5, 12.9)","(7.0, 10.0, 9.9)","(4.6, 5.4, 5.290909090909091)","(6.0, 7.6, 7.45)","(15.0, 24.0, 22.6)"
10-01-2023 14:25:44.930664,"(3.5, 4.5, 4.329545454545455)","(10.0, 13.5, 12.855555555555556)","(5.5, 6.8, 6.5)","(10.0, 13.5, 12.9)","(7.0, 10.0, 9.9)","(4.6, 5.4, 5.412820512820513)","(6.0, 7.6, 7.484615384615385)","(15.0, 24.0, 22.6)"
10-01-2023 14:25:46.009898,"(3.5, 4.5, 4.329545454545455)","(10.0, 13.5, 12.855555555555556)","(5.5, 6.6, 6.509677419354839)","(10.0, 13.5, 12.9)","(7.0, 10.0, 9.866666666666667)","(4.6, 5.5, 5.417857142857143)","(6.0, 7.6, 7.484615384615385)","(15.0, 24.0, 22.6)"
10-01-2023 14:25:47.118438,"(3.5, 4.5, 4.3428571428571425)","(10.0, 13.5, 12.855555555555556)","(5.5, 6.6, 6.329032258064516)","(10.0, 13.5, 12.954545454545455)","(7.0, 10.0, 9.866666666666667)","(4.6, 5.5, 5.417857142857143)","(6.0, 7.6, 7.484615384615385)","(15.0, 24.0, 22.6)"
10-01-2023 14:25:48.185635,"(3.5, 4.5, 4.3428571428571425)","(10.0, 13.5, 12.855555555555556)","(5.5, 6.6, 6.279999999999999)","(10.0, 13.5, 12.9)","(7.0, 10.0, 9.866666666666667)","(4.6, 5.5, 5.417857142857143)","(6.0, 7.6, 7.484615384615385)","(15.0, 24.0, 22.6)"
10-01-2023 14:25:49.233636,"(3.4, 4.5, 4.3428571428571425)","(10.0, 13.5, 12.855555555555556)","(5.5, 6.6, 6.279999999999999)","(11.0, 13.5, 12.94)","(7.5, 10.0, 9.942857142857143)","(4.6, 5.5, 5.425806451612903)","(6.5, 7.6, 7.509090909090909)","(16.0, 24.0, 22.6)"
10-01-2023 14:25:50.441307,"(3.4, 4.4, 4.300000000000001)","(10.0, 13.5, 12.855555555555556)","(5.5, 6.6, 6.366666666666666)","(11.0, 13.5, 12.794117647058824)","(7.5, 10.0, 9.942857142857143)","(4.6, 5.5, 5.425806451612903)","(6.5, 7.6, 7.5)","(16.0, 24.0, 22.6)"
10-01-2023 14:25:51.575463,"(3.4, 4.4, 4.300000000000001)","(10.0, 13.5, 12.855555555555556)","(5.5, 6.6, 6.366666666666666)","(11.0, 13.5, 12.545454545454545)","(7.5, 10.0, 9.942857142857143)","(4.6, 5.5, 5.425806451612903)","(6.5, 7.6, 7.5)","(16.0, 24.0, 22.6)"
10-01-2023 14:25:52.706636,"(3.4, 4.4, 4.300000000000001)","(10.0, 13.5, 12.855555555555556)","(5.5, 6.6, 6.366666666666666)","(11.0, 13.5, 12.55)","(7.5, 10.0, 9.942857142857143)","(4.6, 5.5, 5.425806451612903)","(6.5, 7.6, 7.5)","(16.0, 24.0, 22.6)"
10-01-2023 14:25:53.854396,"(3.4, 4.4, 4.253333333333334)","(10.0, 13.5, 12.855555555555556)","(5.5, 6.6, 6.366666666666666)","(11.0, 13.5, 12.55)","(7.5, 10.0, 9.709090909090909)","(4.6, 5.5, 5.376470588235295)","(6.5, 7.6, 7.552941176470588)","(16.0, 24.0, 22.263157894736842)"
10-01-2023 14:25:54.983585,"(3.4, 4.4, 4.247058823529412)","(10.0, 13.5, 12.840909090909092)","(5.5, 6.6, 6.366666666666666)","(11.0, 13.0, 12.5625)","(7.5, 11.0, 10.791666666666666)","(4.6, 5.4, 5.333333333333334)","(6.5, 7.6, 7.546666666666667)","(16.0, 24.0, 22.263157894736842)"
10-01-2023 14:25:56.077304,"(3.4, 4.3, 4.213043478260869)","(10.0, 13.5, 12.865853658536585)","(5.5, 6.6, 6.366666666666666)","(11.0, 13.5, 13.15)","(7.5, 11.0, 10.791666666666666)","(4.6, 5.4, 5.333333333333334)","(6.5, 7.6, 7.546666666666667)","(16.0, 24.0, 22.263157894736842)"
10-01-2023 14:25:57.231984,"(3.4, 4.3, 4.210344827586207)","(10.0, 13.5, 12.865853658536585)","(5.5, 6.6, 6.366666666666666)","(11.0, 14.0, 13.678571428571429)","(7.5, 11.0, 10.833333333333334)","(4.6, 5.4, 5.333333333333334)","(6.5, 7.6, 7.538461538461538)","(16.0, 24.0, 22.5)"
10-01-2023 14:25:58.428900,"(3.4, 4.3, 4.191666666666666)","(10.0, 13.5, 12.865853658536585)","(5.5, 6.6, 6.376)","(11.0, 14.0, 13.7)","(7.5, 11.5, 10.96875)","(4.6, 5.4, 5.333333333333334)","(6.5, 7.6, 7.52)","(16.0, 23.0, 22.333333333333332)"
10-01-2023 14:25:59.910739,"(3.4, 4.3, 4.170967741935484)","(10.0, 13.5, 12.865853658536585)","(5.5, 6.6, 6.376)","(11.0, 14.0, 13.775)","(7.5, 11.5, 10.96875)","(4.6, 5.4, 5.333333333333334)","(6.5, 7.6, 7.476190476190476)","(16.0, 23.0, 22.333333333333332)"
10-01-2023 14:26:01.195807,"(3.4, 4.3, 4.170967741935484)","(10.0, 13.5, 12.946808510638299)","(5.5, 6.6, 6.3375)","(11.0, 14.0, 14.4)","(7.5, 11.5, 10.857142857142858)","(4.6, 5.4, 5.3128205128205135)","(6.5, 7.6, 7.45)","(16.0, 23.0, 22.333333333333332)"
10-01-2023 14:26:02.411173,"(3.4, 4.2, 4.18125)","(10.0, 13.5, 12.946808510638299)","(5.5, 6.6, 6.3375)","(11.0, 15.0, 14.333333333333334)","(7.5, 11.5, 10.857142857142858)","(4.6, 5.4, 5.313513513513514)","(6.5, 7.6, 7.448484848484848)","(16.0, 23.0, 22.333333333333332)"
10-01-2023 14:26:03.609190,"(3.4, 4.2, 4.18)","(10.0, 13.5, 12.946808510638299)","(5.5, 6.6, 6.3375)","(11.0, 15.0, 15.3)","(7.5, 11.5, 10.85897435897436)","(4.6, 5.4, 5.181818181818182)","(6.5, 7.6, 7.4437500000000005)","(16.0, 23.0, 22.75)"
10-01-2023 14:26:04.866589,"(3.4, 4.3, 4.176363636363636)","(10.0, 13.5, 12.903846153846153)","(5.5, 6.6, 6.425)","(11.0, 15.5, 13.78125)","(7.5, 11.5, 11.0)","(4.6, 5.2, 5.247058823529412)","(6.5, 7.6, 7.283720930232558)","(16.0, 23.0, 22.105263157894736)"
10-01-2023 14:26:06.055106,"(3.4, 4.3, 4.167415730337078)","(10.0, 13.5, 12.946808510638299)","(5.5, 6.6, 6.425)","(11.0, 14.0, 13.78125)","(7.5, 11.5, 11.04054054054054)","(4.6, 5.3, 5.153846153846154)","(6.5, 7.4, 7.280952380952381)","(16.0, 24.0, 21.571428571428573)"
10-01-2023 14:26:07.319747,"(3.4, 4.3, 4.159523809523809)","(10.0, 13.5, 13.09375)","(5.5, 6.6, 6.56)","(11.0, 14.0, 13.636363636363637)","(7.5, 11.5, 11.045454545454545)","(4.6, 5.2, 5.3062499999999995)","(6.5, 7.4, 7.259154929577465)","(16.0, 23.0, 22.076923076923077)"
10-01-2023 14:26:08.539204,"(3.4, 4.3, 4.162790697674418)","(10.0, 13.5, 13.09375)","(5.5, 6.6, 6.56)","(11.0, 14.0, 13.630434782608695)","(7.5, 11.5, 11.023809523809524)","(4.6, 5.4, 5.305)","(6.5, 7.4, 7.288888888888889)","(16.0, 23.0, 21.875)"
10-01-2023 14:26:09.716701,"(3.4, 4.3, 4.168888888888889)","(10.0, 13.5, 13.09375)","(5.5, 6.6, 6.56)","(11.0, 14.0, 13.23076923076923)","(7.5, 11.5, 11.117021276595745)","(4.6, 5.4, 5.374074074074074)","(6.5, 7.4, 7.286075949367089)","(16.0, 23.0, 21.7)"
10-01-2023 14:26:10.856569,"(3.4, 4.3, 4.168888888888889)","(10.0, 13.5, 13.09375)","(5.5, 6.6, 6.56)","(11.0, 14.0, 13.375)","(7.5, 11.5, 11.117021276595745)","(4.6, 5.5, 5.3979591836734695)","(6.5, 7.4, 7.118181818181818)","(16.0, 22.0, 21.875)"
10-01-2023 14:26:11.973788,"(3.4, 4.3, 4.168888888888889)","(10.0, 13.5, 13.117647058823529)","(5.5, 6.6, 6.56)","(11.0, 14.0, 13.375)","(7.5, 11.5, 11.117021276595745)","(4.6, 5.5, 5.446666666666667)","(6.5, 7.2, 7.062295081967213)","(16.0, 23.0, 22.217391304347828)"
10-01-2023 14:26:13.110474,"(3.4, 4.3, 4.168888888888889)","(10.0, 13.5, 13.09375)","(5.5, 6.6, 6.56)","(11.0, 14.0, 13.393939393939394)","(7.5, 11.5, 11.117021276595745)","(4.6, 5.5, 5.527777777777778)","(6.5, 7.2, 6.868235294117647)","(16.0, 23.0, 21.736842105263158)"
10-01-2023 14:26:14.309267,"(3.4, 4.3, 4.168888888888889)","(10.0, 13.5, 13.166666666666666)","(5.5, 6.6, 6.344)","(11.0, 14.0, 13.393939393939394)","(7.5, 11.5, 11.117021276595745)","(4.6, 5.6, 5.6454545454545455)","(6.5, 7.0, 6.718918918918918)","(16.0, 22.0, 21.791666666666668)"
10-01-2023 14:26:15.582847,"(3.4, 4.3, 4.168888888888889)","(10.0, 13.5, 13.166666666666666)","(5.5, 6.6, 6.2827586206896555)","(11.0, 14.0, 13.393939393939394)","(7.5, 11.5, 11.243589743589745)","(4.6, 5.8, 5.7384615384615385)","(6.5, 6.8, 6.7625)","(16.0, 22.0, 22.705882352941178)"
10-01-2023 14:26:16.837281,"(3.4, 4.3, 4.168888888888889)","(10.0, 13.5, 13.166666666666666)","(5.5, 6.4, 6.2827586206896555)","(11.0, 14.0, 13.393939393939394)","(7.5, 11.5, 11.117021276595745)","(4.6, 5.8, 5.699999999999999)","(6.5, 6.8, 6.7625)","(16.0, 24.0, 22.705882352941178)"
10-01-2023 14:26:18.122291,"(3.4, 4.3, 4.168888888888889)","(10.0, 13.5, 13.166666666666666)","(5.5, 6.4, 6.25)","(11.0, 14.0, 13.393939393939394)","(7.5, 11.5, 11.1)","(4.6, 5.8, 5.699999999999999)","(6.5, 6.8, 6.7625)","(16.0, 24.0, 22.705882352941178)"
10-01-2023 14:26:19.405124,"(3.4, 4.3, 4.168888888888889)","(10.0, 13.5, 13.21111111111111)","(5.5, 6.4, 6.25)","(11.0, 14.0, 13.393939393939394)","(7.5, 11.5, 11.1)","(4.6, 5.8, 5.705882352941177)","(6.5, 6.8, 6.650704225352112)","(16.0, 24.0, 22.625)"
10-01-2023 14:26:20.669871,"(3.4, 4.3, 4.169662921348315)","(10.0, 13.5, 13.21111111111111)","(5.5, 6.4, 6.271428571428571)","(11.0, 14.0, 13.660714285714286)","(7.5, 11.5, 11.18421052631579)","(4.6, 5.8, 5.705882352941177)","(6.5, 6.8, 6.650704225352112)","(16.0, 24.0, 22.9)"
10-01-2023 14:26:22.000647,"(3.4, 4.3, 4.169662921348315)","(10.0, 13.5, 13.21111111111111)","(5.5, 6.4, 6.271428571428571)","(11.0, 14.0, 13.660714285714286)","(7.5, 11.5, 11.18421052631579)","(4.6, 5.8, 5.727272727272727)","(6.5, 6.8, 6.592727272727273)","(16.0, 24.0, 22.9)"
10-01-2023 14:26:23.178827,"(3.4, 4.3, 4.169662921348315)","(10.0, 13.5, 13.21111111111111)","(5.5, 6.4, 6.271428571428571)","(11.0, 14.0, 13.660714285714286)","(7.5, 11.5, 11.18421052631579)","(4.6, 5.8, 5.727272727272727)","(6.5, 6.8, 6.578151260504201)","(16.0, 24.0, 23.153846153846153)"
10-01-2023 14:26:24.329231,"(3.4, 4.3, 4.169662921348315)","(10.0, 13.5, 13.21111111111111)","(5.5, 6.4, 6.271428571428571)","(11.0, 14.0, 13.660714285714286)","(7.5, 11.5, 11.406976744186046)","(4.6, 5.8, 5.727272727272727)","(6.5, 6.8, 6.578151260504201)","(16.0, 24.0, 23.153846153846153)"
10-01-2023 14:26:25.469884,"(3.4, 4.3, 4.169662921348315)","(10.0, 13.5, 13.21111111111111)","(5.5, 6.4, 6.271428571428571)","(11.0, 14.0, 13.660714285714286)","(7.5, 11.5, 11.406976744186046)","(4.6, 5.8, 5.727272727272727)","(6.5, 6.8, 6.578151260504201)","(16.0, 24.0, 23.153846153846153)"
10-01-2023 14:26:26.671486,"(3.4, 4.3, 4.169662921348315)","(10.0, 13.5, 13.21111111111111)","(5.5, 6.4, 6.271428571428571)","(11.0, 14.0, 13.660714285714286)","(7.5, 11.5, 11.416666666666666)","(4.6, 5.8, 5.7384615384615385)","(6.5, 6.8, 6.550354609929078)","(16.0, 24.0, 23.153846153846153)"
10-01-2023 14:26:27.911475,"(3.4, 4.3, 4.168181818181818)","(10.0, 13.5, 13.24)","(5.5, 6.4, 6.271428571428571)","(11.0, 14.0, 13.712121212121213)","(7.5, 11.5, 11.428571428571429)","(4.6, 5.8, 5.7542857142857144)","(6.5, 6.8, 6.608695652173913)","(16.0, 24.0, 23.363636363636363)"
10-01-2023 14:26:29.154797,"(3.4, 4.2, 4.172307692307692)","(10.0, 13.5, 13.21111111111111)","(5.5, 6.4, 6.333333333333334)","(11.0, 14.0, 13.75)","(7.5, 11.5, 11.476190476190476)","(4.6, 5.8, 5.725581395348837)","(6.5, 6.8, 6.558208955223881)","(16.0, 24.0, 23.57894736842105)"
10-01-2023 14:26:30.447668,"(3.4, 4.2, 4.087323943661972)","(10.0, 14.5, 14.272727272727273)","(5.5, 6.4, 6.333333333333334)","(11.0, 14.0, 13.75)","(7.5, 11.5, 11.46875)","(4.6, 5.8, 5.725581395348837)","(6.5, 6.8, 6.5488372093023255)","(16.0, 24.0, 23.57894736842105)"
10-01-2023 14:26:31.736304,"(3.4, 4.2, 4.088571428571429)","(10.0, 14.5, 14.166666666666666)","(5.5, 6.4, 6.333333333333334)","(11.0, 14.0, 13.75)","(7.5, 11.5, 11.466666666666667)","(4.6, 5.8, 5.725581395348837)","(6.5, 6.8, 6.604347826086956)","(16.0, 24.0, 23.304347826086957)"
10-01-2023 14:26:33.028264,"(3.4, 4.2, 4.088571428571429)","(10.0, 14.5, 14.166666666666666)","(5.5, 6.4, 6.333333333333334)","(11.0, 14.0, 13.75)","(7.5, 11.5, 11.340909090909092)","(4.6, 5.8, 5.725581395348837)","(6.5, 6.8, 6.6045454545454545)","(16.0, 24.0, 23.304347826086957)"
10-01-2023 14:26:34.503906,"(3.4, 4.2, 4.08130081300813)","(10.0, 14.5, 14.166666666666666)","(5.5, 6.4, 6.286956521739131)","(11.0, 14.0, 13.756756756756756)","(7.5, 11.5, 11.340909090909092)","(4.6, 5.8, 5.725581395348837)","(6.5, 6.8, 6.605405405405405)","(16.0, 24.0, 23.304347826086957)"
10-01-2023 14:26:36.024184,"(3.4, 4.2, 4.014035087719298)","(10.0, 14.5, 14.166666666666666)","(5.5, 6.4, 6.286956521739131)","(11.0, 14.0, 13.824324324324325)","(7.5, 11.5, 11.340909090909092)","(4.6, 5.8, 5.78125)","(6.5, 6.8, 6.7317073170731705)","(17.0, 24.0, 23.11111111111111)"
10-01-2023 14:26:37.347564,"(3.4, 4.1, 4.036363636363636)","(10.0, 14.5, 14.166666666666666)","(5.5, 6.4, 6.207017543859649)","(11.0, 14.0, 14.071428571428571)","(7.5, 11.5, 11.333333333333334)","(4.6, 5.8, 5.725)","(6.5, 6.8, 6.738095238095238)","(17.0, 24.0, 23.058823529411764)"
10-01-2023 14:26:38.678002,"(3.3, 4.1, 4.028985507246377)","(10.0, 14.5, 14.080645161290322)","(5.5, 6.4, 6.207407407407407)","(11.0, 14.5, 14.071428571428571)","(8.0, 11.5, 11.333333333333334)","(4.8, 5.8, 5.725)","(6.0, 6.8, 6.76)","(17.0, 24.0, 23.058823529411764)"
10-01-2023 14:26:39.962904,"(3.3, 4.1, 4.027941176470588)","(10.0, 14.5, 14.080645161290322)","(5.5, 6.4, 6.176344086021506)","(11.0, 14.5, 14.071428571428571)","(8.0, 11.5, 11.333333333333334)","(4.8, 5.8, 5.725)","(6.0, 6.8, 6.854838709677419)","(17.0, 24.0, 23.058823529411764)"
10-01-2023 14:26:41.190361,"(3.3, 4.1, 4.023456790123457)","(10.0, 14.5, 14.080645161290322)","(5.5, 6.4, 6.176344086021506)","(11.0, 14.5, 14.071428571428571)","(8.0, 11.5, 11.333333333333334)","(4.8, 5.8, 5.733333333333333)","(6.0, 7.0, 6.849230769230769)","(17.0, 24.0, 23.058823529411764)"
10-01-2023 14:26:42.461691,"(3.3, 4.1, 4.021518987341772)","(10.0, 14.5, 14.080645161290322)","(5.5, 6.4, 6.176344086021506)","(11.0, 14.5, 14.071428571428571)","(8.0, 11.5, 11.333333333333334)","(4.8, 5.8, 5.7176470588235295)","(6.0, 7.0, 6.813793103448275)","(17.0, 24.0, 21.894736842105264)"
10-01-2023 14:26:43.692065,"(3.3, 4.1, 4.021794871794872)","(10.0, 14.5, 14.080645161290322)","(5.5, 6.4, 6.176344086021506)","(11.0, 14.5, 14.125)","(8.0, 11.5, 11.354166666666666)","(4.8, 5.8, 5.707692307692308)","(6.0, 7.0, 6.948148148148148)","(17.0, 22.0, 22.928571428571427)"
10-01-2023 14:26:44.966981,"(3.3, 4.1, 4.032394366197183)","(10.0, 14.0, 13.727272727272727)","(5.5, 6.4, 6.221621621621622)","(11.0, 14.5, 14.125)","(8.0, 11.5, 11.28125)","(4.8, 5.8, 5.707692307692308)","(6.0, 7.0, 7.066666666666666)","(17.0, 23.0, 22.941176470588236)"
10-01-2023 14:26:46.217775,"(3.3, 4.1, 4.041071428571429)","(10.0, 14.0, 13.727272727272727)","(5.5, 6.4, 6.221621621621622)","(11.0, 14.5, 14.071428571428571)","(8.0, 11.5, 11.340909090909092)","(4.8, 5.8, 5.716666666666667)","(6.0, 7.2, 6.934210526315789)","(17.0, 23.0, 22.941176470588236)"
10-01-2023 14:26:47.453027,"(3.3, 4.1, 4.046315789473684)","(10.0, 14.0, 13.64864864864865)","(5.5, 6.6, 6.46046511627907)","(11.0, 14.5, 14.125)","(8.0, 11.5, 11.28125)","(4.8, 5.8, 5.694117647058823)","(6.0, 7.0, 6.8853333333333335)","(17.0, 23.0, 22.941176470588236)"
10-01-2023 14:26:48.749901,"(3.3, 4.1, 4.021739130434782)","(10.0, 14.0, 13.552631578947368)","(5.5, 6.6, 6.373913043478261)","(11.0, 14.5, 14.581395348837209)","(8.0, 11.5, 11.28125)","(4.8, 5.8, 5.63076923076923)","(6.0, 7.0, 6.850666666666666)","(17.0, 23.0, 22.941176470588236)"
10-01-2023 14:26:50.087981,"(3.3, 4.1, 4.021739130434782)","(10.0, 14.0, 13.552631578947368)","(5.5, 6.6, 6.410810810810811)","(11.0, 15.0, 14.581395348837209)","(8.0, 11.5, 11.369565217391305)","(4.8, 5.7, 5.63076923076923)","(6.0, 7.0, 6.844444444444444)","(17.0, 23.0, 22.941176470588236)"
10-01-2023 14:26:51.411654,"(3.3, 4.1, 4.023529411764706)","(10.0, 14.0, 13.633333333333333)","(5.0, 6.6, 6.420512820512821)","(12.0, 15.0, 14.575)","(8.5, 11.5, 11.285714285714286)","(4.8, 5.7, 5.631707317073171)","(6.0, 7.0, 6.8313725490196076)","(17.0, 23.0, 22.941176470588236)"
10-01-2023 14:26:52.581788,"(3.3, 4.1, 4.045070422535211)","(10.0, 14.0, 13.633333333333333)","(5.0, 6.6, 6.420512820512821)","(12.0, 15.0, 14.55)","(8.5, 11.5, 11.25)","(4.8, 5.7, 5.54390243902439)","(6.0, 7.0, 6.840740740740741)","(17.0, 23.0, 22.941176470588236)"
10-01-2023 14:26:53.760564,"(3.3, 4.1, 4.041666666666666)","(10.0, 14.0, 13.64516129032258)","(5.0, 6.6, 6.352631578947369)","(12.0, 15.0, 15.1875)","(8.5, 11.5, 11.25)","(4.8, 5.7, 5.54390243902439)","(6.0, 7.0, 6.840740740740741)","(17.0, 23.0, 23.0)"
10-01-2023 14:26:54.898761,"(3.3, 4.1, 4.041052631578947)","(10.0, 14.0, 13.408163265306122)","(5.0, 6.4, 6.181052631578948)","(12.0, 15.5, 14.985714285714286)","(8.5, 11.5, 11.177966101694915)","(4.8, 5.7, 5.572222222222222)","(6.0, 7.0, 6.8543209876543205)","(17.0, 24.0, 22.9375)"
10-01-2023 14:26:56.129580,"(3.3, 4.2, 4.082456140350877)","(10.0, 14.0, 13.408163265306122)","(5.0, 6.4, 6.183333333333334)","(12.0, 15.5, 14.985714285714286)","(8.5, 11.5, 11.071428571428571)","(4.8, 5.7, 5.6)","(6.0, 7.0, 6.867692307692308)","(17.0, 23.0, 22.9375)"
10-01-2023 14:26:57.370508,"(3.3, 4.2, 4.155629139072848)","(10.0, 14.0, 13.408163265306122)","(5.0, 6.2, 6.19245283018868)","(12.0, 15.5, 14.985714285714286)","(8.5, 11.5, 11.033333333333333)","(4.8, 5.7, 5.585714285714285)","(6.0, 7.0, 6.872727272727273)","(17.0, 23.0, 22.25)"
10-01-2023 14:26:58.622763,"(3.3, 4.2, 4.164634146341464)","(10.0, 14.0, 13.452830188679245)","(5.0, 6.2, 6.19245283018868)","(12.0, 15.5, 14.985714285714286)","(8.5, 11.5, 11.033333333333333)","(4.8, 5.7, 5.553125)","(6.0, 7.0, 6.888888888888888)","(18.0, 23.0, 22.227272727272727)"
10-01-2023 14:26:59.816305,"(3.3, 4.2, 4.158706467661691)","(10.0, 14.0, 13.462962962962964)","(5.0, 6.2, 6.19245283018868)","(12.0, 15.5, 15.05)","(8.5, 11.5, 11.033333333333333)","(4.8, 5.6, 5.488095238095238)","(6.0, 7.0, 6.8875)","(18.0, 23.0, 22.2)"
10-01-2023 14:27:01.081078,"(3.3, 4.2, 4.158793969849246)","(10.0, 14.0, 13.520833333333334)","(5.0, 6.4, 6.273684210526316)","(12.0, 15.5, 15.055555555555555)","(8.5, 11.5, 11.047619047619047)","(4.8, 5.5, 5.509433962264151)","(6.0, 7.0, 6.9150684931506845)","(18.0, 23.0, 22.2)"
10-01-2023 14:27:02.298162,"(3.3, 4.1, 4.08955223880597)","(10.0, 14.0, 13.263157894736842)","(5.0, 6.4, 6.087912087912088)","(12.0, 15.5, 15.210526315789474)","(8.5, 11.5, 11.047619047619047)","(4.8, 5.6, 5.480392156862745)","(6.0, 7.0, 6.866055045871559)","(18.0, 23.0, 25.4)"
10-01-2023 14:27:03.601271,"(3.3, 4.1, 4.0987012987012985)","(10.0, 14.0, 13.439024390243903)","(5.0, 6.2, 6.126984126984127)","(12.0, 15.5, 15.166666666666666)","(8.5, 11.5, 11.044444444444444)","(4.8, 5.5, 5.567816091954023)","(6.0, 7.0, 6.867272727272727)","(18.0, 27.0, 25.545454545454547)"
10-01-2023 14:27:04.865730,"(3.3, 4.1, 4.044171779141104)","(10.0, 14.0, 13.544554455445544)","(5.0, 6.2, 6.136134453781513)","(12.0, 15.5, 15.166666666666666)","(8.5, 11.5, 11.033333333333333)","(4.8, 5.6, 5.523809523809524)","(6.0, 7.0, 6.886821705426357)","(18.0, 27.0, 25.11764705882353)"
10-01-2023 14:27:06.101647,"(3.3, 4.1, 4.044171779141104)","(10.0, 14.0, 13.544554455445544)","(5.0, 6.2, 6.138461538461539)","(12.0, 15.5, 15.203703703703704)","(8.5, 11.5, 11.034090909090908)","(4.8, 5.6, 5.545)","(6.0, 7.0, 6.855102040816327)","(18.0, 27.0, 25.11764705882353)"
10-01-2023 14:27:07.281125,"(3.3, 4.1, 4.038095238095238)","(10.0, 14.0, 13.544554455445544)","(5.0, 6.2, 6.138461538461539)","(12.0, 15.5, 15.203703703703704)","(8.5, 11.5, 11.284210526315789)","(4.8, 5.7, 5.545)","(6.0, 7.0, 6.771428571428571)","(18.0, 27.0, 25.11764705882353)"
10-01-2023 14:27:08.524708,"(3.3, 4.3, 4.133333333333333)","(10.0, 14.0, 13.54)","(5.0, 6.2, 6.0993006993006995)","(12.0, 15.5, 15.136363636363637)","(8.5, 11.5, 11.081632653061224)","(4.8, 5.7, 5.559090909090909)","(6.0, 6.8, 6.776470588235294)","(18.0, 27.0, 25.11764705882353)"
10-01-2023 14:27:09.969664,"(3.3, 4.3, 4.163309352517985)","(10.0, 14.0, 13.494505494505495)","(5.0, 6.2, 6.051666666666667)","(12.0, 15.5, 15.136363636363637)","(8.5, 11.5, 11.081632653061224)","(4.8, 5.6, 5.559090909090909)","(6.0, 6.8, 6.776470588235294)","(18.0, 27.0, 25.11764705882353)"
10-01-2023 14:27:11.450228,"(3.3, 4.3, 4.163309352517985)","(10.0, 14.0, 13.535714285714286)","(5.0, 6.2, 6.002083333333333)","(12.0, 15.5, 15.136363636363637)","(8.5, 11.5, 11.087628865979381)","(4.8, 5.6, 5.543181818181818)","(6.0, 6.8, 6.828571428571428)","(18.0, 27.0, 27.11111111111111)"
10-01-2023 14:27:12.747506,"(3.3, 4.3, 4.159701492537313)","(10.0, 14.0, 13.535714285714286)","(5.0, 6.2, 6.002083333333333)","(12.0, 15.5, 15.84375)","(8.5, 11.5, 11.087628865979381)","(4.8, 5.7, 5.543181818181818)","(6.0, 7.0, 6.827751196172248)","(18.0, 28.0, 26.41176470588235)"
10-01-2023 14:27:14.067202,"(3.1, 4.3, 4.152554744525547)","(10.0, 14.0, 13.48)","(4.8, 6.0, 5.9)","(12.0, 16.0, 16.282608695652172)","(8.5, 11.5, 11.087628865979381)","(4.8, 5.7, 5.543181818181818)","(6.0, 7.0, 6.823474178403756)","(18.0, 27.0, 26.41176470588235)"
10-01-2023 14:27:15.331080,"(3.1, 4.2, 4.088622754491018)","(10.0, 14.0, 13.630952380952381)","(4.8, 6.0, 5.936111111111112)","(12.0, 16.5, 16.7)","(8.5, 11.5, 11.087628865979381)","(4.8, 5.7, 5.53170731707317)","(6.0, 7.0, 6.831067961165048)","(18.0, 27.0, 26.41176470588235)"
