,Erupting Avatar,Liberty Royal,Wagtail Demon,Emmas Image,Leo Giblet,Hillbilly Joker,Afro Puff,Reel It In
15-12-2022 13:21:22.984550,"(6.5, 8.8, 8.787096774193548)","(4.4, 5.2, 5.130612244897959)","(2.6, 2.88, 2.8305882352941176)","(7.0, 8.6, 8.385714285714284)","(8.0, 11.0, 10.609375)","(10.0, 14.0, 13.666666666666666)","(26.0, 48.0, 45.666666666666664)","(18.0, 29.0, 28.347826086956523)"
15-12-2022 13:21:24.114973,"(6.5, 8.8, 8.782608695652174)","(4.4, 5.2, 5.153424657534247)","(2.6, 2.88, 2.8305882352941176)","(7.0, 8.6, 8.385714285714284)","(8.0, 11.0, 10.609375)","(10.0, 14.0, 13.666666666666666)","(26.0, 46.0, 45.666666666666664)","(18.0, 29.0, 28.347826086956523)"
15-12-2022 13:21:25.191555,"(6.5, 8.8, 8.782608695652174)","(4.4, 5.2, 5.153424657534247)","(2.6, 2.88, 2.832)","(7.0, 8.6, 8.565217391304348)","(8.0, 11.0, 10.653846153846153)","(10.0, 14.0, 13.95)","(26.0, 46.0, 47.38461538461539)","(18.0, 29.0, 28.8125)"
15-12-2022 13:21:26.312618,"(6.5, 9.0, 8.82)","(4.4, 5.3, 5.205263157894737)","(2.6, 2.8, 2.792)","(7.0, 8.6, 8.58095238095238)","(8.0, 11.0, 10.921875)","(10.0, 14.5, 14.041666666666666)","(26.0, 48.0, 47.7)","(18.0, 29.0, 28.866666666666667)"
15-12-2022 13:21:27.343724,"(6.5, 9.2, 8.92)","(4.4, 5.3, 5.199999999999999)","(2.6, 2.8, 2.7837037037037033)","(7.0, 8.6, 8.58095238095238)","(8.0, 11.0, 10.909090909090908)","(10.0, 14.5, 14.021739130434783)","(26.0, 48.0, 47.7)","(18.0, 29.0, 28.857142857142858)"
15-12-2022 13:21:28.366334,"(6.5, 9.2, 8.895238095238096)","(4.4, 5.3, 5.13157894736842)","(2.6, 2.8, 2.776)","(7.0, 8.6, 8.58095238095238)","(8.0, 11.0, 10.982142857142858)","(10.0, 14.5, 14.120689655172415)","(26.0, 48.0, 47.7)","(18.0, 29.0, 28.857142857142858)"
15-12-2022 13:21:29.346114,"(6.5, 9.2, 8.844444444444445)","(4.4, 5.3, 5.172727272727273)","(2.6, 2.8, 2.7525)","(7.0, 8.6, 8.58095238095238)","(8.0, 11.0, 10.982142857142858)","(10.0, 14.5, 14.785714285714285)","(26.0, 48.0, 47.7)","(18.0, 29.0, 28.857142857142858)"
15-12-2022 13:21:30.362878,"(6.5, 9.2, 8.854054054054053)","(4.4, 5.3, 5.188)","(2.6, 2.76, 2.7485714285714287)","(7.0, 8.6, 8.58095238095238)","(8.0, 11.0, 10.982142857142858)","(10.0, 15.0, 14.4)","(26.0, 48.0, 47.7)","(18.0, 29.0, 28.857142857142858)"
15-12-2022 13:21:31.501334,"(6.5, 9.2, 8.902325581395349)","(4.4, 5.3, 5.202702702702703)","(2.6, 2.76, 2.7381818181818183)","(7.0, 8.6, 8.58095238095238)","(8.0, 11.0, 11.074468085106384)","(10.0, 15.0, 14.727272727272727)","(26.0, 48.0, 47.7)","(18.0, 29.0, 28.857142857142858)"
15-12-2022 13:21:32.664098,"(6.5, 9.2, 8.799999999999999)","(4.4, 5.3, 5.226315789473684)","(2.6, 2.76, 2.7435443037974685)","(7.0, 8.6, 8.469090909090909)","(8.0, 11.5, 11.077777777777778)","(10.0, 15.0, 14.4)","(26.0, 48.0, 47.7)","(18.0, 29.0, 28.857142857142858)"
15-12-2022 13:21:33.739047,"(6.5, 9.2, 9.06)","(4.4, 5.3, 5.231147540983606)","(2.6, 2.76, 2.7435443037974685)","(7.0, 8.8, 8.469090909090909)","(8.0, 11.5, 11.090909090909092)","(10.0, 14.5, 14.02)","(26.0, 48.0, 47.7)","(18.0, 29.0, 28.857142857142858)"
15-12-2022 13:21:34.762559,"(6.5, 9.2, 9.083333333333332)","(4.4, 5.1, 5.0874999999999995)","(2.6, 2.76, 2.7461290322580645)","(7.0, 8.8, 8.482882882882883)","(8.0, 11.5, 11.033333333333333)","(10.0, 14.5, 14.02)","(26.0, 48.0, 47.7)","(18.0, 29.0, 28.857142857142858)"
15-12-2022 13:21:35.911389,"(6.5, 9.4, 9.210526315789474)","(4.4, 5.1, 5.086666666666666)","(2.6, 2.78, 2.7653658536585364)","(7.0, 8.8, 8.48)","(8.0, 11.5, 11.075757575757576)","(10.0, 14.5, 14.133333333333333)","(26.0, 48.0, 46.60606060606061)","(18.0, 29.0, 28.944444444444443)"
15-12-2022 13:21:37.044868,"(6.5, 9.4, 9.253333333333334)","(4.4, 5.1, 5.080645161290322)","(2.6, 2.8, 2.771948051948052)","(7.0, 8.8, 8.461068702290076)","(8.0, 11.5, 11.033333333333333)","(10.0, 14.5, 14.021739130434783)","(26.0, 50.0, 46.0)","(18.0, 29.0, 28.944444444444443)"
15-12-2022 13:21:38.166284,"(6.5, 9.4, 9.26086956521739)","(4.4, 5.1, 5.080645161290322)","(2.6, 2.8, 2.77)","(7.0, 8.8, 8.461068702290076)","(8.0, 11.5, 11.024590163934427)","(10.0, 14.5, 14.021739130434783)","(26.0, 50.0, 46.30769230769231)","(18.0, 29.0, 29.545454545454547)"
15-12-2022 13:21:39.420042,"(6.5, 9.4, 9.387096774193548)","(4.4, 5.1, 5.07391304347826)","(2.6, 2.8, 2.769230769230769)","(7.0, 8.8, 8.462992125984252)","(8.0, 11.5, 11.024590163934427)","(10.0, 14.5, 14.06)","(26.0, 50.0, 46.30769230769231)","(18.0, 30.0, 29.88888888888889)"
15-12-2022 13:21:40.757646,"(6.5, 9.6, 9.352941176470589)","(4.4, 5.1, 5.042424242424242)","(2.6, 2.78, 2.7653846153846153)","(7.0, 8.8, 8.464)","(8.0, 11.5, 11.024590163934427)","(10.0, 14.5, 14.06)","(26.0, 50.0, 46.30769230769231)","(18.0, 30.0, 29.8)"
15-12-2022 13:21:41.960305,"(6.5, 9.6, 9.399999999999999)","(4.4, 5.1, 5.036)","(2.6, 2.78, 2.7712195121951217)","(7.0, 8.8, 8.460176991150442)","(8.0, 11.5, 11.071428571428571)","(10.0, 14.5, 14.029411764705882)","(26.0, 50.0, 45.42857142857143)","(18.0, 30.0, 29.333333333333332)"
15-12-2022 13:21:43.273643,"(6.5, 9.6, 9.318518518518518)","(4.4, 5.1, 5.037837837837838)","(2.6, 2.78, 2.7625)","(7.0, 8.8, 8.461818181818183)","(8.0, 11.5, 11.016666666666666)","(10.0, 14.5, 13.981481481481481)","(26.0, 50.0, 45.6)","(18.0, 30.0, 32.57142857142857)"
15-12-2022 13:21:44.404076,"(6.5, 9.6, 9.372)","(4.4, 5.1, 5.037837837837838)","(2.6, 2.78, 2.7625)","(7.0, 8.8, 8.456637168141594)","(8.0, 11.5, 10.955882352941176)","(10.0, 14.5, 13.981481481481481)","(26.0, 50.0, 45.6)","(18.0, 34.0, 31.75)"
15-12-2022 13:21:45.592814,"(6.5, 9.6, 9.362264150943396)","(4.4, 5.1, 5.037837837837838)","(2.6, 2.78, 2.7613333333333334)","(7.0, 8.8, 8.456637168141594)","(8.0, 11.5, 10.955882352941176)","(10.0, 14.5, 14.222222222222221)","(26.0, 50.0, 45.6)","(18.0, 32.0, 32.2)"
15-12-2022 13:21:46.699184,"(6.5, 9.6, 9.352941176470589)","(4.4, 5.1, 5.032142857142857)","(2.6, 2.78, 2.765833333333333)","(7.0, 8.8, 8.458181818181819)","(8.0, 11.5, 10.992063492063492)","(10.0, 14.5, 14.222222222222221)","(26.0, 50.0, 45.6)","(18.0, 34.0, 32.2)"
15-12-2022 13:21:47.890749,"(7.0, 9.6, 9.322222222222223)","(4.2, 5.1, 5.032142857142857)","(2.5, 2.78, 2.771604938271605)","(7.0, 8.8, 8.460377358490566)","(8.0, 11.5, 11.03448275862069)","(10.0, 15.0, 14.394736842105264)","(26.0, 50.0, 46.16)","(19.0, 34.0, 33.07692307692308)"
15-12-2022 13:21:49.088665,"(7.0, 9.6, 9.322222222222223)","(4.2, 5.1, 4.968421052631579)","(2.5, 2.82, 2.806086956521739)","(7.0, 8.8, 8.460377358490566)","(8.0, 11.5, 11.03448275862069)","(10.0, 14.5, 14.394736842105264)","(26.0, 50.0, 46.16)","(19.0, 34.0, 33.07692307692308)"
15-12-2022 13:21:50.245079,"(7.0, 9.6, 9.327272727272726)","(4.2, 5.1, 5.002222222222223)","(2.5, 2.82, 2.8007142857142857)","(7.0, 8.8, 8.436734693877552)","(8.0, 11.5, 11.026315789473685)","(10.0, 14.5, 13.958333333333334)","(26.0, 50.0, 44.35294117647059)","(19.0, 34.0, 32.526315789473685)"
15-12-2022 13:21:51.505886,"(7.0, 9.6, 9.329032258064515)","(4.2, 5.1, 4.993877551020408)","(2.5, 2.84, 2.826086956521739)","(7.0, 8.8, 8.321875)","(8.0, 11.5, 10.992063492063492)","(10.0, 14.5, 13.766666666666667)","(26.0, 50.0, 42.666666666666664)","(19.0, 34.0, 33.0)"
15-12-2022 13:21:52.722875,"(7.0, 9.6, 9.314285714285713)","(4.2, 5.1, 4.993877551020408)","(2.5, 2.84, 2.826086956521739)","(7.0, 8.4, 8.311428571428571)","(8.0, 11.5, 10.992063492063492)","(10.0, 14.5, 13.777777777777779)","(26.0, 50.0, 42.666666666666664)","(19.0, 34.0, 33.0)"
15-12-2022 13:21:54.100054,"(7.0, 9.6, 9.354098360655737)","(4.2, 5.1, 4.966666666666667)","(2.5, 2.84, 2.8419999999999996)","(7.0, 8.4, 8.291139240506329)","(8.0, 11.5, 10.9375)","(10.0, 14.5, 13.777777777777779)","(26.0, 50.0, 44.13333333333333)","(19.0, 34.0, 33.666666666666664)"
15-12-2022 13:21:55.261550,"(7.0, 9.6, 9.27741935483871)","(4.2, 5.0, 4.966666666666667)","(2.5, 2.86, 2.8419999999999996)","(7.0, 8.4, 8.291139240506329)","(8.0, 11.5, 10.933333333333334)","(10.0, 14.5, 13.75)","(26.0, 50.0, 44.13333333333333)","(19.0, 34.0, 33.63636363636364)"
15-12-2022 13:21:56.384294,"(7.0, 9.6, 9.344444444444445)","(4.2, 5.0, 4.945833333333334)","(2.5, 2.88, 2.855625)","(7.0, 8.4, 8.288607594936709)","(8.0, 11.0, 10.810344827586206)","(10.0, 14.5, 13.777777777777779)","(26.0, 50.0, 46.0)","(19.0, 34.0, 31.666666666666668)"
15-12-2022 13:21:57.670213,"(7.0, 9.4, 9.151351351351352)","(4.2, 5.1, 5.027868852459016)","(2.5, 2.9, 2.8594117647058823)","(7.0, 8.4, 8.287912087912087)","(8.0, 11.0, 10.743119266055047)","(10.0, 14.5, 13.763157894736842)","(26.0, 48.0, 42.625)","(19.0, 32.0, 31.25)"
15-12-2022 13:21:58.926010,"(7.0, 9.2, 9.133333333333333)","(4.2, 5.1, 5.068421052631579)","(2.5, 2.88, 2.86)","(7.0, 8.4, 8.287912087912087)","(8.0, 11.0, 10.743119266055047)","(10.0, 14.5, 13.928571428571429)","(26.0, 46.0, 42.21052631578947)","(19.0, 32.0, 30.5)"
15-12-2022 13:22:00.150597,"(7.0, 9.2, 8.9875)","(4.2, 5.1, 5.083333333333333)","(2.5, 2.88, 2.8725)","(7.0, 8.4, 8.311688311688311)","(8.0, 11.0, 10.443181818181818)","(10.0, 14.5, 14.029411764705882)","(26.0, 46.0, 42.21052631578947)","(19.0, 32.0, 30.5)"
15-12-2022 13:22:01.392658,"(7.0, 9.2, 9.063157894736841)","(4.2, 5.1, 5.090909090909091)","(2.5, 2.88, 2.86875)","(7.0, 8.4, 8.311688311688311)","(8.0, 10.5, 10.428571428571429)","(10.0, 14.5, 13.907407407407407)","(26.0, 46.0, 42.21052631578947)","(19.0, 32.0, 30.363636363636363)"
15-12-2022 13:22:02.523078,"(7.0, 9.2, 9.077777777777778)","(4.2, 5.2, 5.117948717948718)","(2.5, 2.88, 2.864)","(7.0, 8.4, 8.311688311688311)","(8.0, 10.5, 10.404494382022472)","(10.0, 14.5, 13.944444444444445)","(26.0, 46.0, 42.21052631578947)","(20.0, 32.0, 29.428571428571427)"
15-12-2022 13:22:03.597237,"(7.0, 9.2, 9.085714285714285)","(4.2, 5.2, 5.105263157894737)","(2.5, 2.88, 2.861818181818182)","(7.0, 8.4, 8.30886075949367)","(8.0, 10.5, 10.4)","(10.0, 14.5, 13.9)","(26.0, 46.0, 42.21052631578947)","(20.0, 32.0, 29.428571428571427)"
15-12-2022 13:22:04.839172,"(7.0, 9.2, 9.17142857142857)","(4.2, 5.2, 5.074074074074074)","(2.5, 2.9, 2.8657142857142857)","(7.0, 8.4, 8.30886075949367)","(8.0, 10.5, 10.419753086419753)","(10.0, 14.5, 13.9)","(26.0, 46.0, 43.91304347826087)","(20.0, 32.0, 29.428571428571427)"
15-12-2022 13:22:06.116519,"(7.0, 9.4, 9.05)","(4.2, 5.2, 5.058333333333334)","(2.5, 2.9, 2.8654545454545453)","(7.0, 8.4, 8.314666666666666)","(8.0, 10.5, 10.419753086419753)","(10.0, 14.5, 13.847826086956522)","(26.0, 46.0, 44.30769230769231)","(20.0, 32.0, 30.0)"
15-12-2022 13:22:07.340731,"(7.0, 9.4, 9.019512195121951)","(4.2, 5.2, 5.058333333333334)","(2.5, 2.88, 2.8586666666666667)","(7.0, 8.4, 8.317948717948719)","(8.0, 10.5, 10.4)","(10.0, 14.5, 13.685714285714285)","(26.0, 46.0, 44.37037037037037)","(20.0, 32.0, 30.0)"
15-12-2022 13:22:08.439097,"(7.0, 9.4, 9.010810810810812)","(4.2, 5.2, 5.069230769230769)","(2.5, 2.88, 2.8567441860465115)","(7.0, 8.4, 8.31358024691358)","(8.0, 10.5, 10.4)","(10.0, 14.0, 13.727272727272727)","(26.0, 46.0, 44.37037037037037)","(20.0, 32.0, 31.0)"
15-12-2022 13:22:09.617343,"(7.0, 9.2, 9.028571428571428)","(4.2, 5.2, 5.090322580645162)","(2.5, 2.9, 2.8567441860465115)","(7.0, 8.4, 8.31358024691358)","(8.0, 10.5, 10.382978723404255)","(10.0, 14.0, 13.457142857142857)","(26.0, 46.0, 44.13333333333333)","(20.0, 32.0, 30.857142857142858)"
15-12-2022 13:22:10.707921,"(7.0, 9.2, 9.036363636363637)","(4.2, 5.2, 5.076712328767123)","(2.5, 2.88, 2.848235294117647)","(7.0, 8.4, 8.298924731182796)","(8.0, 10.5, 10.382978723404255)","(10.0, 14.0, 13.457142857142857)","(26.0, 46.0, 44.13333333333333)","(20.0, 32.0, 30.857142857142858)"
15-12-2022 13:22:11.869688,"(7.0, 9.2, 9.043478260869565)","(4.2, 5.2, 5.078378378378378)","(2.5, 2.88, 2.8508108108108106)","(7.0, 8.4, 8.298924731182796)","(8.0, 10.5, 10.36734693877551)","(10.0, 14.0, 13.64)","(26.0, 46.0, 44.13333333333333)","(20.0, 32.0, 30.933333333333334)"
15-12-2022 13:22:12.985419,"(7.0, 9.2, 9.043478260869565)","(4.2, 5.2, 5.067647058823529)","(2.5, 2.88, 2.847272727272727)","(7.0, 8.4, 8.302222222222222)","(8.0, 10.5, 10.36734693877551)","(10.0, 14.0, 13.64)","(26.0, 46.0, 44.13333333333333)","(20.0, 32.0, 30.933333333333334)"
15-12-2022 13:22:14.158530,"(7.0, 9.2, 9.036363636363637)","(4.2, 5.2, 5.073239436619718)","(2.5, 2.88, 2.847272727272727)","(7.0, 8.4, 8.302222222222222)","(8.0, 10.5, 10.380681818181818)","(10.0, 14.0, 13.918604651162791)","(26.0, 44.0, 43.42857142857143)","(21.0, 32.0, 30.7)"
15-12-2022 13:22:15.302617,"(7.0, 9.2, 9.010526315789473)","(4.2, 5.2, 5.073239436619718)","(2.5, 2.88, 2.847272727272727)","(7.0, 8.4, 8.298924731182796)","(8.0, 10.5, 10.368686868686869)","(10.0, 14.0, 13.73076923076923)","(26.0, 44.0, 43.42857142857143)","(21.0, 32.0, 30.7)"
15-12-2022 13:22:16.491059,"(7.0, 9.2, 8.983333333333334)","(4.2, 5.2, 5.08421052631579)","(2.5, 2.88, 2.8588235294117648)","(7.0, 8.4, 8.298924731182796)","(8.0, 10.5, 10.376190476190477)","(10.0, 14.0, 13.73076923076923)","(26.0, 44.0, 43.42857142857143)","(21.0, 32.0, 30.7)"
15-12-2022 13:22:17.668484,"(7.0, 9.2, 8.983333333333334)","(4.2, 5.2, 5.08421052631579)","(2.5, 2.88, 2.8624)","(7.0, 8.4, 8.29767441860465)","(8.0, 10.5, 10.364583333333334)","(10.0, 14.0, 13.73076923076923)","(26.0, 44.0, 43.42857142857143)","(21.0, 32.0, 30.7)"
15-12-2022 13:22:18.803670,"(7.0, 9.2, 8.983333333333334)","(4.2, 5.2, 5.08421052631579)","(2.5, 2.88, 2.8624)","(7.0, 8.4, 8.302439024390244)","(8.0, 10.5, 10.398058252427184)","(10.0, 14.0, 13.8)","(26.0, 44.0, 43.42857142857143)","(21.0, 32.0, 30.7)"
15-12-2022 13:22:19.954797,"(7.0, 9.2, 8.97391304347826)","(4.2, 5.2, 5.06031746031746)","(2.5, 2.88, 2.861428571428571)","(7.0, 8.4, 8.302439024390244)","(8.0, 10.5, 10.37962962962963)","(10.0, 14.0, 13.7)","(26.0, 44.0, 43.45454545454545)","(21.0, 32.0, 30.7)"
15-12-2022 13:22:21.051316,"(7.0, 9.2, 8.983333333333334)","(4.2, 5.2, 5.057575757575758)","(2.5, 2.88, 2.8610526315789473)","(7.0, 8.4, 8.302439024390244)","(8.0, 10.5, 10.37378640776699)","(10.0, 14.0, 13.7)","(26.0, 44.0, 43.45454545454545)","(21.0, 32.0, 30.7)"
15-12-2022 13:22:22.413230,"(7.0, 9.2, 9.02)","(4.2, 5.2, 5.057575757575758)","(2.5, 2.88, 2.8588235294117648)","(7.0, 8.4, 8.324590163934426)","(8.0, 10.5, 10.37378640776699)","(10.0, 14.0, 13.7)","(26.0, 44.0, 43.45454545454545)","(21.0, 32.0, 30.7)"
15-12-2022 13:22:24.034511,"(7.0, 9.2, 9.010526315789473)","(4.2, 5.2, 5.067605633802817)","(2.5, 2.88, 2.8570212765957446)","(7.0, 8.4, 8.324590163934426)","(8.0, 10.5, 10.425)","(10.0, 14.0, 13.7)","(26.0, 44.0, 43.45454545454545)","(21.0, 32.0, 30.7)"
15-12-2022 13:22:25.139339,"(7.0, 9.2, 9.010526315789473)","(4.2, 5.2, 5.067605633802817)","(2.5, 2.88, 2.8570212765957446)","(7.0, 8.4, 8.331034482758621)","(8.0, 10.5, 10.387096774193548)","(10.0, 14.0, 13.875)","(26.0, 44.0, 43.42857142857143)","(21.0, 32.0, 30.7)"
15-12-2022 13:22:26.208237,"(7.0, 9.2, 9.043478260869565)","(4.2, 5.2, 5.055384615384615)","(2.5, 2.88, 2.8610526315789473)","(7.0, 8.4, 8.302439024390244)","(8.0, 10.5, 10.387096774193548)","(10.0, 14.0, 13.928571428571429)","(26.0, 44.0, 43.42857142857143)","(21.0, 32.0, 31.0)"
15-12-2022 13:22:27.402220,"(7.0, 9.2, 9.129411764705882)","(4.2, 5.2, 5.055384615384615)","(2.5, 2.88, 2.8425)","(7.0, 8.4, 8.295454545454545)","(8.0, 10.5, 10.404494382022472)","(10.0, 14.5, 13.9)","(26.0, 44.0, 43.42857142857143)","(21.0, 32.0, 31.0)"
15-12-2022 13:22:28.577467,"(7.0, 9.2, 9.073684210526316)","(4.2, 5.2, 5.029787234042553)","(2.5, 2.88, 2.8568571428571428)","(7.0, 8.4, 8.279069767441861)","(8.0, 10.5, 10.404494382022472)","(10.0, 14.5, 13.9)","(26.0, 44.0, 43.42857142857143)","(21.0, 32.0, 31.0)"
15-12-2022 13:22:29.747718,"(7.0, 9.4, 9.057142857142857)","(4.2, 5.2, 5.029787234042553)","(2.5, 2.88, 2.8568571428571428)","(7.0, 8.4, 8.279069767441861)","(8.0, 10.5, 10.404494382022472)","(10.0, 14.5, 13.9)","(26.0, 44.0, 43.42857142857143)","(21.0, 32.0, 31.0)"
15-12-2022 13:22:31.188077,"(7.0, 9.4, 9.133333333333333)","(4.2, 5.2, 5.051851851851852)","(2.5, 2.88, 2.854285714285714)","(7.0, 8.4, 8.3)","(8.0, 10.5, 10.371134020618557)","(10.0, 14.5, 13.9)","(26.0, 44.0, 43.42857142857143)","(21.0, 32.0, 31.0)"
15-12-2022 13:22:32.687539,"(7.0, 9.4, 9.133333333333333)","(4.2, 5.2, 5.058407079646018)","(2.5, 2.88, 2.8524324324324324)","(7.0, 8.4, 8.305454545454545)","(8.0, 10.5, 10.36734693877551)","(10.0, 14.5, 14.273584905660377)","(26.0, 44.0, 43.42857142857143)","(21.0, 32.0, 31.0)"
15-12-2022 13:22:33.919108,"(7.0, 9.4, 9.12923076923077)","(4.2, 5.2, 5.058407079646018)","(2.5, 2.88, 2.8524324324324324)","(7.0, 8.4, 8.305454545454545)","(8.0, 10.5, 10.382978723404255)","(10.0, 14.5, 14.273584905660377)","(26.0, 44.0, 43.42857142857143)","(21.0, 32.0, 31.181818181818183)"
15-12-2022 13:22:35.156967,"(7.0, 9.4, 9.121739130434783)","(4.2, 5.2, 5.058407079646018)","(2.5, 2.88, 2.8524324324324324)","(7.0, 8.4, 8.305454545454545)","(8.0, 10.5, 10.382978723404255)","(10.0, 14.5, 14.273584905660377)","(26.0, 44.0, 43.42857142857143)","(21.0, 32.0, 31.181818181818183)"
15-12-2022 13:22:36.399559,"(7.0, 9.4, 9.121739130434783)","(4.2, 5.2, 5.054545454545455)","(2.5, 2.88, 2.8524324324324324)","(7.0, 8.4, 8.305454545454545)","(8.0, 10.5, 10.382978723404255)","(10.0, 14.5, 14.273584905660377)","(26.0, 44.0, 43.42857142857143)","(21.0, 32.0, 31.181818181818183)"
15-12-2022 13:22:37.602601,"(7.0, 9.4, 9.121739130434783)","(4.2, 5.2, 5.054545454545455)","(2.5, 2.88, 2.8524324324324324)","(7.0, 8.4, 8.305454545454545)","(8.0, 10.5, 10.382978723404255)","(10.0, 14.5, 14.351851851851851)","(26.0, 44.0, 43.42857142857143)","(21.0, 32.0, 31.181818181818183)"
15-12-2022 13:22:38.779666,"(7.0, 9.4, 9.121739130434783)","(4.2, 5.2, 5.054545454545455)","(2.5, 2.88, 2.855)","(7.0, 8.4, 8.305454545454545)","(8.0, 10.5, 10.382978723404255)","(10.0, 14.5, 14.351851851851851)","(26.0, 44.0, 43.42857142857143)","(21.0, 32.0, 31.181818181818183)"
15-12-2022 13:22:39.934292,"(7.0, 9.4, 9.121739130434783)","(4.2, 5.2, 5.054545454545455)","(2.5, 2.86, 2.855)","(7.0, 8.4, 8.305454545454545)","(8.0, 10.5, 10.38659793814433)","(10.0, 14.5, 14.351851851851851)","(26.0, 44.0, 43.42857142857143)","(21.0, 32.0, 31.181818181818183)"
15-12-2022 13:22:41.073733,"(7.0, 9.4, 9.121739130434783)","(4.2, 5.2, 5.054545454545455)","(2.5, 2.86, 2.855)","(7.0, 8.4, 8.305454545454545)","(8.0, 10.5, 10.38659793814433)","(10.0, 14.5, 14.351851851851851)","(26.0, 44.0, 43.42857142857143)","(21.0, 32.0, 31.181818181818183)"
15-12-2022 13:22:42.292868,"(7.0, 9.4, 9.121739130434783)","(4.2, 5.2, 5.054545454545455)","(2.5, 2.86, 2.855)","(7.0, 8.4, 8.305454545454545)","(8.0, 10.5, 10.38659793814433)","(10.0, 14.5, 14.351851851851851)","(26.0, 44.0, 43.42857142857143)","(21.0, 32.0, 31.181818181818183)"
15-12-2022 13:22:43.565083,"(7.0, 9.4, 9.121739130434783)","(4.2, 5.2, 5.054545454545455)","(2.5, 2.86, 2.8457142857142856)","(7.0, 8.4, 8.305454545454545)","(8.0, 10.5, 10.38659793814433)","(10.0, 14.5, 14.351851851851851)","(26.0, 44.0, 43.824561403508774)","(21.0, 32.0, 31.181818181818183)"
15-12-2022 13:22:44.796700,"(7.0, 9.4, 9.121739130434783)","(4.2, 5.2, 5.054545454545455)","(2.5, 2.86, 2.8453061224489793)","(7.0, 8.4, 8.305454545454545)","(8.0, 10.5, 10.38659793814433)","(10.0, 14.5, 14.351851851851851)","(26.0, 44.0, 45.86206896551724)","(21.0, 32.0, 35.125)"
15-12-2022 13:22:46.078284,"(7.0, 9.4, 9.085245901639345)","(4.2, 5.2, 5.054545454545455)","(2.45, 2.86, 2.8389473684210524)","(7.0, 8.4, 8.334177215189873)","(8.0, 10.5, 10.375)","(10.0, 14.5, 14.5)","(26.0, 46.0, 45.333333333333336)","(21.0, 36.0, 33.86666666666667)"
15-12-2022 13:22:47.312886,"(7.0, 9.4, 9.008163265306122)","(4.2, 5.2, 5.046153846153846)","(2.45, 2.86, 2.8226666666666667)","(7.0, 8.4, 8.334177215189873)","(8.0, 10.5, 10.371134020618557)","(10.0, 15.0, 14.705882352941176)","(26.0, 46.0, 45.63636363636363)","(21.0, 34.0, 33.86666666666667)"
15-12-2022 13:22:48.502545,"(7.0, 9.4, 9.040816326530612)","(4.2, 5.2, 5.046153846153846)","(2.45, 2.86, 2.8226666666666667)","(7.0, 8.4, 8.334177215189873)","(8.0, 10.5, 10.371134020618557)","(10.0, 15.0, 14.705882352941176)","(26.0, 46.0, 45.63636363636363)","(21.0, 34.0, 33.86666666666667)"
15-12-2022 13:22:49.713703,"(7.0, 9.4, 9.025531914893618)","(4.2, 5.2, 5.046153846153846)","(2.45, 2.82, 2.8118367346938773)","(7.0, 8.4, 8.334177215189873)","(8.0, 10.5, 10.371134020618557)","(10.0, 15.0, 14.45)","(26.0, 46.0, 45.666666666666664)","(21.0, 36.0, 34.5)"
15-12-2022 13:22:50.942825,"(7.0, 9.4, 9.025531914893618)","(4.2, 5.2, 5.055045871559633)","(2.45, 2.82, 2.8120833333333333)","(7.0, 8.4, 8.334177215189873)","(8.0, 10.5, 10.371134020618557)","(10.0, 14.5, 13.75)","(26.0, 46.0, 45.666666666666664)","(21.0, 36.0, 34.5)"
15-12-2022 13:22:52.154149,"(7.0, 9.4, 9.025531914893618)","(4.2, 5.2, 5.055045871559633)","(2.45, 2.82, 2.8305263157894736)","(7.0, 8.4, 8.339473684210526)","(8.0, 10.5, 10.382978723404255)","(10.0, 14.0, 13.72)","(26.0, 46.0, 47.63636363636364)","(21.0, 36.0, 34.5)"
15-12-2022 13:22:53.417115,"(7.0, 9.4, 9.10909090909091)","(4.2, 5.2, 5.087804878048781)","(2.45, 2.86, 2.8284615384615384)","(7.0, 8.4, 8.333333333333334)","(8.0, 10.5, 10.638297872340425)","(10.0, 14.0, 16.03846153846154)","(26.0, 48.0, 47.1578947368421)","(21.0, 36.0, 34.57142857142857)"
15-12-2022 13:22:54.590709,"(7.0, 9.4, 9.355140186915888)","(4.2, 5.2, 5.087804878048781)","(2.45, 2.84, 9998.5)","(7.0, 8.4, 9998.5)","(8.0, 11.0, 9998.5)","(10.0, 16.5, 9998.5)","(26.0, 50.0, 9998.5)","(21.0, 36.0, 9998.5)"
15-12-2022 13:22:55.736282,"(7.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(2.45, 99998, 9998.5)","(7.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
15-12-2022 13:22:56.788734,"(7.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(2.45, 99998, 9998.5)","(7.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
15-12-2022 13:22:57.894814,"(7.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(2.45, 99998, 9998.5)","(7.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
