,Love My Key,Terrific Janine,Agera,Levente,Local Doll,Potch,Copy Cat,Quest For Extra
12-01-2023 18:01:32.183797,"(19.0, 34.0, 30.16)","(11.0, 17.5, 17.24137931034483)","(7.5, 10.5, 9.804545454545455)","(61.0, 95.0, 94.56521739130434)","(9.0, 14.5, 14.131578947368421)","(11.0, 15.0, 14.714285714285714)","(12.0, 17.5, 16.90909090909091)","(1.45, 1.69, 1.6915384615384614)"
12-01-2023 18:01:33.434165,"(19.0, 32.0, 30.095238095238095)","(11.0, 17.5, 17.24137931034483)","(7.5, 10.5, 9.831428571428571)","(61.0, 95.0, 94.64285714285714)","(9.0, 14.5, 14.086206896551724)","(11.0, 15.0, 14.2)","(12.0, 17.0, 16.928571428571427)","(1.45, 1.7, 1.6835)"
12-01-2023 18:01:34.803762,"(19.0, 32.0, 30.666666666666668)","(11.0, 17.5, 17.272727272727273)","(7.5, 10.5, 9.831428571428571)","(61.0, 95.0, 94.64285714285714)","(9.0, 14.5, 14.086206896551724)","(11.0, 15.0, 14.642857142857142)","(12.0, 17.0, 17.0)","(1.45, 1.69, 1.6835)"
12-01-2023 18:01:36.115659,"(19.0, 32.0, 30.666666666666668)","(11.0, 17.5, 17.279411764705884)","(7.5, 10.5, 9.831428571428571)","(61.0, 95.0, 94.64285714285714)","(9.0, 14.5, 14.086206896551724)","(11.0, 15.5, 14.73076923076923)","(12.0, 17.5, 17.0)","(1.45, 1.69, 1.68)"
12-01-2023 18:01:37.416185,"(19.0, 32.0, 31.130434782608695)","(11.0, 17.5, 17.135135135135137)","(7.5, 10.5, 9.825925925925926)","(61.0, 95.0, 94.64285714285714)","(9.0, 14.5, 14.24074074074074)","(11.0, 15.5, 14.833333333333334)","(12.0, 17.5, 17.0)","(1.45, 1.69, 1.6690384615384615)"
12-01-2023 18:01:38.671401,"(19.0, 32.0, 30.974358974358974)","(11.0, 17.5, 16.75)","(7.5, 10.5, 9.825925925925926)","(61.0, 95.0, 94.64285714285714)","(9.0, 14.5, 14.24074074074074)","(11.0, 15.0, 15.033333333333333)","(12.0, 17.5, 16.88888888888889)","(1.45, 1.67, 1.668135593220339)"
12-01-2023 18:01:39.987949,"(19.0, 32.0, 30.974358974358974)","(11.0, 17.5, 16.75)","(7.5, 10.5, 9.825925925925926)","(61.0, 95.0, 94.64285714285714)","(9.0, 14.5, 14.24074074074074)","(11.0, 15.5, 14.73076923076923)","(12.0, 17.0, 16.863636363636363)","(1.45, 1.67, 1.6680701754385965)"
12-01-2023 18:01:41.291872,"(19.0, 32.0, 30.974358974358974)","(11.0, 17.5, 16.681818181818183)","(7.5, 10.5, 9.825925925925926)","(61.0, 95.0, 94.64285714285714)","(9.0, 14.5, 14.24074074074074)","(11.0, 15.5, 14.625)","(12.0, 17.5, 16.9)","(1.45, 1.67, 1.6680701754385965)"
12-01-2023 18:01:42.552282,"(20.0, 32.0, 30.974358974358974)","(12.0, 17.5, 16.681818181818183)","(7.5, 10.5, 9.825925925925926)","(61.0, 95.0, 94.64285714285714)","(9.0, 14.5, 14.24074074074074)","(11.0, 15.0, 14.708333333333334)","(12.0, 17.5, 16.7)","(1.45, 1.67, 1.666842105263158)"
12-01-2023 18:01:43.754858,"(20.0, 32.0, 30.974358974358974)","(12.0, 17.0, 16.75)","(7.5, 10.5, 9.825925925925926)","(61.0, 95.0, 94.64285714285714)","(9.0, 14.5, 14.24074074074074)","(11.0, 15.0, 14.73076923076923)","(12.0, 17.5, 16.5)","(1.45, 1.67, 1.6692857142857143)"
12-01-2023 18:01:45.031694,"(20.0, 32.0, 30.974358974358974)","(12.0, 17.0, 16.75)","(7.5, 10.5, 9.923529411764706)","(61.0, 95.0, 94.64285714285714)","(9.0, 14.5, 14.24074074074074)","(11.0, 15.0, 14.6)","(12.0, 17.0, 16.3)","(1.45, 1.68, 1.6681249999999999)"
12-01-2023 18:01:46.404847,"(20.0, 32.0, 31.0)","(12.0, 17.0, 16.75)","(7.5, 10.5, 9.98421052631579)","(61.0, 95.0, 94.64285714285714)","(9.0, 14.5, 14.24074074074074)","(11.0, 15.0, 15.714285714285714)","(12.0, 17.0, 16.272727272727273)","(1.45, 1.68, 1.6654166666666665)"
12-01-2023 18:01:47.777789,"(20.0, 32.0, 31.0)","(12.0, 17.0, 16.75)","(7.5, 10.5, 9.98421052631579)","(61.0, 95.0, 94.65517241379311)","(9.0, 14.5, 14.24074074074074)","(11.0, 16.0, 15.416666666666666)","(12.0, 17.0, 16.466666666666665)","(1.45, 1.67, 1.6668852459016392)"
12-01-2023 18:01:48.951423,"(20.0, 32.0, 31.0)","(12.0, 17.0, 16.75)","(7.5, 10.5, 9.98421052631579)","(61.0, 95.0, 94.72222222222223)","(9.0, 14.5, 14.24074074074074)","(11.0, 15.5, 15.416666666666666)","(12.0, 17.0, 16.466666666666665)","(1.45, 1.67, 1.6625806451612903)"
12-01-2023 18:01:50.236411,"(20.0, 32.0, 31.0)","(12.0, 17.5, 16.9375)","(7.5, 10.5, 9.98421052631579)","(61.0, 95.0, 93.86363636363636)","(9.0, 14.5, 14.24074074074074)","(11.0, 15.5, 14.75)","(12.0, 17.0, 16.272727272727273)","(1.45, 1.67, 1.668)"
12-01-2023 18:01:51.630418,"(20.0, 32.0, 30.974358974358974)","(12.0, 17.5, 16.681818181818183)","(7.5, 10.5, 10.033333333333333)","(61.0, 95.0, 93.86363636363636)","(9.0, 14.5, 14.166666666666666)","(11.0, 15.5, 14.75)","(12.0, 17.0, 16.272727272727273)","(1.45, 1.67, 1.665)"
12-01-2023 18:01:53.004275,"(20.0, 32.0, 31.0)","(12.0, 17.5, 16.681818181818183)","(7.5, 10.5, 9.955555555555556)","(61.0, 95.0, 94.6875)","(9.0, 14.5, 14.24074074074074)","(11.0, 15.5, 14.978260869565217)","(12.0, 17.0, 16.466666666666665)","(1.45, 1.67, 1.666)"
12-01-2023 18:01:54.269719,"(20.0, 32.0, 31.0)","(12.0, 17.5, 16.681818181818183)","(7.5, 10.5, 10.005882352941176)","(61.0, 95.0, 93.75)","(9.0, 14.5, 14.24074074074074)","(11.0, 15.5, 14.75)","(12.0, 17.0, 16.272727272727273)","(1.45, 1.67, 1.668)"
12-01-2023 18:01:55.438967,"(20.0, 32.0, 31.0)","(12.0, 17.5, 16.9)","(7.5, 10.5, 9.914754098360657)","(61.0, 95.0, 93.75)","(9.0, 14.5, 14.24074074074074)","(11.0, 15.5, 14.75)","(12.0, 17.0, 16.333333333333332)","(1.45, 1.67, 1.6646153846153846)"
12-01-2023 18:01:56.742631,"(20.0, 32.0, 31.0)","(12.0, 17.5, 16.6)","(7.5, 10.5, 9.914754098360657)","(61.0, 95.0, 93.75)","(9.0, 14.5, 14.472222222222221)","(11.0, 15.5, 14.928571428571429)","(12.0, 17.0, 16.466666666666665)","(1.45, 1.67, 1.662962962962963)"
12-01-2023 18:01:58.054955,"(20.0, 32.0, 31.0)","(12.0, 17.5, 16.6)","(7.5, 10.5, 9.914754098360657)","(61.0, 95.0, 93.75)","(9.0, 14.5, 14.472222222222221)","(11.0, 15.5, 14.95)","(12.0, 17.0, 16.466666666666665)","(1.45, 1.67, 1.6673684210526316)"
12-01-2023 18:01:59.292328,"(20.0, 32.0, 31.0)","(12.0, 17.5, 16.6)","(7.5, 10.5, 9.88448275862069)","(61.0, 95.0, 93.75)","(9.0, 14.5, 14.411764705882353)","(11.0, 15.0, 14.9)","(12.0, 17.0, 16.529411764705884)","(1.45, 1.67, 1.6697297297297296)"
12-01-2023 18:02:00.543720,"(20.0, 32.0, 30.904761904761905)","(12.0, 17.5, 16.6)","(7.5, 10.5, 9.958064516129033)","(61.0, 95.0, 93.75)","(9.0, 15.0, 14.39622641509434)","(11.0, 15.0, 14.9)","(12.0, 17.0, 17.058823529411764)","(1.45, 1.68, 1.6697297297297296)"
12-01-2023 18:02:01.854702,"(20.0, 32.0, 30.974358974358974)","(12.0, 17.5, 16.76086956521739)","(7.5, 10.5, 10.045945945945947)","(61.0, 95.0, 93.75)","(9.0, 15.0, 14.39622641509434)","(11.0, 15.0, 14.9)","(12.0, 17.5, 17.0)","(1.45, 1.68, 1.666153846153846)"
12-01-2023 18:02:03.209262,"(20.0, 32.0, 31.0)","(12.0, 17.0, 16.76086956521739)","(7.5, 10.5, 10.01388888888889)","(61.0, 95.0, 93.75)","(9.0, 15.0, 14.516129032258064)","(11.0, 15.0, 14.978260869565217)","(12.0, 17.5, 16.88888888888889)","(1.45, 1.67, 1.664375)"
12-01-2023 18:02:04.465146,"(20.0, 32.0, 31.0)","(12.0, 17.0, 16.76086956521739)","(7.5, 10.5, 10.027027027027028)","(61.0, 95.0, 93.75)","(9.0, 15.0, 14.580645161290322)","(11.0, 15.5, 14.863636363636363)","(12.0, 17.0, 16.307692307692307)","(1.45, 1.67, 1.6633333333333333)"
12-01-2023 18:02:05.709494,"(20.0, 32.0, 30.930232558139537)","(12.0, 17.0, 16.76086956521739)","(7.5, 10.5, 10.027027027027028)","(61.0, 95.0, 93.75)","(9.0, 15.0, 14.580645161290322)","(11.0, 15.5, 14.763157894736842)","(12.0, 17.0, 16.285714285714285)","(1.45, 1.67, 1.6633333333333333)"
12-01-2023 18:02:07.069736,"(20.0, 32.0, 31.0)","(12.0, 17.0, 16.76086956521739)","(7.5, 10.5, 10.0625)","(61.0, 95.0, 93.75)","(9.0, 15.0, 14.63888888888889)","(11.0, 15.5, 14.763157894736842)","(12.0, 17.0, 16.444444444444443)","(1.45, 1.67, 1.6633333333333333)"
12-01-2023 18:02:08.420716,"(20.0, 32.0, 30.974358974358974)","(12.0, 17.0, 16.76086956521739)","(7.5, 10.5, 9.981481481481483)","(61.0, 95.0, 93.75)","(9.0, 15.0, 14.59375)","(11.0, 15.5, 14.916666666666666)","(12.0, 17.0, 16.1875)","(1.45, 1.67, 1.666)"
12-01-2023 18:02:09.731283,"(20.0, 32.0, 30.904761904761905)","(12.0, 17.0, 16.76086956521739)","(7.5, 10.5, 9.981481481481483)","(61.0, 95.0, 93.75)","(9.0, 15.0, 14.64864864864865)","(11.0, 15.5, 14.916666666666666)","(12.0, 17.0, 16.235294117647058)","(1.45, 1.67, 1.666)"
12-01-2023 18:02:10.982344,"(20.0, 32.0, 30.904761904761905)","(12.0, 17.0, 16.76086956521739)","(7.5, 10.5, 9.981481481481483)","(61.0, 95.0, 93.75)","(9.0, 15.0, 14.64864864864865)","(11.0, 15.5, 14.863636363636363)","(12.0, 17.0, 16.40909090909091)","(1.45, 1.67, 1.6672357723577236)"
12-01-2023 18:02:12.215863,"(20.0, 32.0, 31.0)","(12.0, 17.0, 16.76086956521739)","(7.5, 10.5, 9.981481481481483)","(61.0, 95.0, 93.75)","(9.0, 15.0, 14.652777777777779)","(11.0, 15.5, 14.642857142857142)","(12.0, 17.0, 16.35)","(1.45, 1.67, 1.6672357723577236)"
12-01-2023 18:02:13.520407,"(20.0, 32.0, 31.0)","(12.0, 17.0, 16.76086956521739)","(7.5, 10.5, 9.981481481481483)","(61.0, 95.0, 93.75)","(9.0, 15.0, 14.652777777777779)","(11.0, 15.5, 14.777777777777779)","(12.0, 17.0, 16.35)","(1.45, 1.67, 1.6675206611570248)"
12-01-2023 18:02:14.750248,"(20.0, 32.0, 31.0)","(12.0, 17.0, 16.76086956521739)","(7.5, 10.5, 9.963333333333335)","(61.0, 95.0, 93.75)","(9.0, 15.0, 14.652777777777779)","(11.0, 15.5, 14.87037037037037)","(12.0, 17.0, 16.25)","(1.45, 1.67, 1.6687730061349693)"
12-01-2023 18:02:16.099817,"(20.0, 32.0, 30.930232558139537)","(12.0, 17.0, 16.76086956521739)","(7.5, 10.5, 9.856)","(61.0, 95.0, 93.75)","(9.0, 15.0, 14.652777777777779)","(11.0, 15.5, 14.82)","(12.0, 16.5, 15.933333333333334)","(1.45, 1.67, 1.6725423728813558)"
12-01-2023 18:02:17.602630,"(20.0, 32.0, 30.904761904761905)","(12.0, 17.0, 16.77777777777778)","(7.5, 10.5, 9.856)","(61.0, 95.0, 93.75)","(9.0, 15.0, 14.652777777777779)","(11.0, 15.5, 14.727272727272727)","(12.0, 16.0, 15.1)","(1.45, 1.68, 1.6737142857142857)"
12-01-2023 18:02:19.129106,"(20.0, 32.0, 30.974358974358974)","(12.0, 17.0, 16.875)","(7.5, 10.5, 9.856)","(61.0, 95.0, 93.61111111111111)","(9.0, 15.0, 14.644736842105264)","(11.0, 15.5, 14.844827586206897)","(12.0, 15.5, 15.3)","(1.45, 1.68, 1.6752)"
12-01-2023 18:02:20.729931,"(20.0, 32.0, 30.930232558139537)","(12.0, 17.0, 16.97222222222222)","(7.5, 10.5, 9.829166666666667)","(61.0, 95.0, 93.80952380952381)","(9.0, 15.0, 14.644736842105264)","(11.0, 15.5, 14.844827586206897)","(12.0, 15.5, 15.3)","(1.45, 1.68, 1.6719354838709677)"
12-01-2023 18:02:21.839214,"(20.0, 32.0, 30.930232558139537)","(12.0, 17.0, 16.97222222222222)","(7.5, 10.5, 9.829166666666667)","(61.0, 95.0, 93.80952380952381)","(9.0, 15.0, 14.644736842105264)","(11.0, 15.5, 14.844827586206897)","(12.0, 15.5, 15.3)","(1.45, 1.68, 1.6719354838709677)"
12-01-2023 18:02:23.521018,"(20.0, 32.0, 31.0)","(12.0, 17.5, 17.07894736842105)","(7.5, 10.5, 9.833333333333334)","(61.0, 95.0, 93.80952380952381)","(9.0, 15.0, 14.644736842105264)","(11.0, 15.5, 14.844827586206897)","(12.0, 15.5, 15.166666666666666)","(1.45, 1.68, 1.6725423728813558)"
12-01-2023 18:02:24.910567,"(20.0, 32.0, 30.930232558139537)","(12.0, 17.5, 17.0)","(7.5, 10.5, 9.833333333333334)","(61.0, 95.0, 93.80952380952381)","(9.0, 15.0, 14.644736842105264)","(11.0, 15.5, 14.844827586206897)","(12.0, 15.5, 15.038461538461538)","(1.45, 1.68, 1.6725423728813558)"
12-01-2023 18:02:26.326951,"(20.0, 32.0, 31.06122448979592)","(12.0, 17.5, 17.175675675675677)","(7.5, 10.5, 9.833333333333334)","(71.0, 95.0, 93.80952380952381)","(9.0, 15.0, 14.866666666666667)","(11.0, 15.5, 14.844827586206897)","(12.0, 15.5, 15.038461538461538)","(1.45, 1.68, 1.6725373134328358)"
12-01-2023 18:02:27.522283,"(20.0, 32.0, 31.06122448979592)","(12.0, 17.5, 17.157894736842106)","(7.5, 10.5, 9.961538461538462)","(71.0, 95.0, 93.80952380952381)","(9.0, 15.0, 14.768292682926829)","(11.0, 15.5, 14.705882352941176)","(12.0, 15.5, 15.038461538461538)","(1.45, 1.68, 1.6723076923076923)"
12-01-2023 18:02:28.731620,"(20.0, 36.0, 35.0)","(12.0, 17.5, 17.157894736842106)","(7.5, 10.5, 9.961538461538462)","(71.0, 95.0, 93.80952380952381)","(9.0, 15.5, 14.6875)","(11.0, 15.0, 14.545454545454545)","(12.0, 15.5, 15.166666666666666)","(1.45, 1.68, 1.666923076923077)"
12-01-2023 18:02:30.000584,"(20.0, 38.0, 34.75)","(12.0, 17.5, 17.175)","(7.5, 10.5, 9.961538461538462)","(71.0, 95.0, 93.80952380952381)","(9.0, 15.0, 14.466666666666667)","(11.0, 15.0, 14.805555555555555)","(12.0, 15.5, 15.166666666666666)","(1.45, 1.68, 1.6729032258064516)"
12-01-2023 18:02:31.286392,"(20.0, 38.0, 35.111111111111114)","(12.0, 17.5, 17.175)","(7.5, 10.5, 10.0)","(71.0, 95.0, 93.80952380952381)","(9.0, 14.5, 14.820512820512821)","(11.0, 15.0, 14.866666666666667)","(12.0, 15.5, 15.166666666666666)","(1.45, 1.68, 1.6723076923076923)"
12-01-2023 18:02:32.507318,"(20.0, 38.0, 35.111111111111114)","(12.0, 17.5, 17.175)","(7.5, 10.5, 10.0)","(71.0, 95.0, 93.80952380952381)","(9.0, 15.0, 14.545454545454545)","(11.0, 15.0, 14.846153846153847)","(12.0, 15.5, 15.166666666666666)","(1.45, 1.68, 1.6655555555555555)"
12-01-2023 18:02:34.260831,"(20.0, 38.0, 35.333333333333336)","(12.0, 17.5, 17.214285714285715)","(7.5, 10.5, 9.993103448275862)","(71.0, 95.0, 93.80952380952381)","(9.0, 15.0, 14.545454545454545)","(11.0, 15.0, 14.846153846153847)","(12.0, 15.5, 15.166666666666666)","(1.45, 1.67, 1.666375)"
12-01-2023 18:02:35.799592,"(20.0, 38.0, 35.333333333333336)","(12.0, 17.5, 17.214285714285715)","(7.5, 10.5, 9.860869565217392)","(71.0, 95.0, 93.80952380952381)","(9.0, 15.0, 14.75925925925926)","(11.0, 15.0, 15.289473684210526)","(12.0, 15.5, 15.166666666666666)","(1.45, 1.67, 1.6628205128205127)"
12-01-2023 18:02:37.257585,"(20.0, 38.0, 36.0)","(12.0, 17.5, 17.23913043478261)","(7.5, 10.5, 9.826923076923078)","(71.0, 95.0, 93.80952380952381)","(9.0, 15.0, 14.541666666666666)","(11.0, 15.5, 15.289473684210526)","(12.0, 15.5, 15.083333333333334)","(1.45, 1.67, 1.6683081570996978)"
12-01-2023 18:02:38.648432,"(21.0, 38.0, 37.2)","(13.0, 17.5, 17.22340425531915)","(8.0, 10.5, 9.825925925925926)","(71.0, 95.0, 93.80952380952381)","(10.0, 15.0, 14.82)","(11.0, 15.5, 15.18)","(12.0, 15.5, 15.083333333333334)","(1.45, 1.67, 1.6683081570996978)"
12-01-2023 18:02:40.084423,"(21.0, 38.0, 37.2)","(13.0, 17.5, 17.22340425531915)","(8.0, 10.5, 9.825925925925926)","(71.0, 95.0, 93.80952380952381)","(10.0, 15.0, 14.82)","(11.0, 15.5, 15.18)","(12.0, 15.5, 15.1875)","(1.45, 1.67, 1.664909090909091)"
12-01-2023 18:02:41.493084,"(21.0, 38.0, 37.2)","(13.0, 17.5, 17.193877551020407)","(8.0, 10.5, 9.825925925925926)","(71.0, 95.0, 93.80952380952381)","(10.0, 15.0, 14.82)","(11.0, 15.5, 14.923076923076923)","(12.0, 15.5, 15.1875)","(1.45, 1.67, 1.664909090909091)"
12-01-2023 18:02:42.813491,"(21.0, 38.0, 37.2)","(13.0, 17.5, 17.22340425531915)","(8.0, 10.5, 9.825925925925926)","(71.0, 95.0, 93.80952380952381)","(10.0, 15.0, 14.82)","(11.0, 15.5, 14.923076923076923)","(12.0, 15.5, 15.1875)","(1.45, 1.67, 1.664909090909091)"
12-01-2023 18:02:44.030898,"(21.0, 38.0, 37.2)","(13.0, 17.5, 17.22340425531915)","(8.0, 10.5, 9.825925925925926)","(71.0, 95.0, 93.80952380952381)","(10.0, 15.0, 14.55)","(11.0, 15.5, 14.923076923076923)","(12.0, 15.5, 14.85)","(1.45, 1.67, 1.6684375)"
12-01-2023 18:02:45.293524,"(21.0, 38.0, 37.2)","(13.0, 17.5, 17.23913043478261)","(8.0, 10.5, 9.825925925925926)","(71.0, 95.0, 93.80952380952381)","(10.0, 15.0, 14.854166666666666)","(11.0, 15.5, 14.928571428571429)","(12.0, 15.5, 14.85)","(1.45, 1.67, 1.6647916666666667)"
12-01-2023 18:02:46.546472,"(21.0, 38.0, 37.2)","(13.0, 17.5, 17.23913043478261)","(8.0, 10.5, 9.825925925925926)","(71.0, 95.0, 93.80952380952381)","(10.0, 15.0, 14.803921568627452)","(11.0, 15.5, 14.961538461538462)","(12.0, 15.5, 14.85)","(1.45, 1.67, 1.6647916666666667)"
12-01-2023 18:02:47.762470,"(21.0, 38.0, 37.68421052631579)","(13.0, 17.5, 17.210526315789473)","(8.0, 10.5, 9.825925925925926)","(71.0, 95.0, 96.95652173913044)","(10.0, 15.0, 14.83673469387755)","(11.0, 15.5, 14.961538461538462)","(12.0, 15.5, 14.81578947368421)","(1.45, 1.67, 1.6647916666666667)"
12-01-2023 18:02:48.887335,"(21.0, 38.0, 37.68421052631579)","(13.0, 17.5, 17.210526315789473)","(8.0, 10.5, 9.912903225806453)","(71.0, 100.0, 96.3157894736842)","(10.0, 15.0, 14.83673469387755)","(11.0, 15.5, 14.5625)","(12.0, 15.5, 14.85)","(1.45, 1.67, 1.6721428571428572)"
12-01-2023 18:02:50.201909,"(21.0, 36.0, 33.666666666666664)","(13.0, 17.5, 17.210526315789473)","(8.0, 10.5, 9.912903225806453)","(71.0, 100.0, 98.0)","(10.0, 15.0, 14.555555555555555)","(11.0, 15.0, 14.533333333333333)","(12.0, 15.5, 14.85)","(1.45, 1.68, 1.6707407407407406)"
12-01-2023 18:02:51.487221,"(21.0, 36.0, 33.89473684210526)","(13.0, 17.5, 17.192307692307693)","(8.0, 10.5, 9.94848484848485)","(71.0, 100.0, 98.0)","(10.0, 15.0, 15.152173913043478)","(11.0, 15.0, 14.526315789473685)","(12.0, 15.5, 14.85)","(1.45, 1.68, 1.6746808510638298)"
12-01-2023 18:02:52.766510,"(21.0, 36.0, 34.333333333333336)","(13.0, 17.5, 17.192307692307693)","(8.0, 10.5, 9.94848484848485)","(71.0, 100.0, 98.0)","(10.0, 15.5, 15.214285714285714)","(11.0, 15.0, 14.281818181818181)","(12.0, 15.5, 14.6875)","(1.45, 1.68, 1.6759649122807017)"
12-01-2023 18:02:53.971499,"(21.0, 36.0, 34.24)","(13.0, 17.5, 17.210526315789473)","(8.0, 10.5, 9.940000000000001)","(71.0, 100.0, 98.0)","(10.0, 15.5, 15.166666666666666)","(11.0, 14.5, 14.281818181818181)","(12.0, 15.5, 14.636363636363637)","(1.45, 1.68, 1.6759649122807017)"
12-01-2023 18:02:55.232030,"(21.0, 36.0, 34.24)","(13.0, 17.5, 17.210526315789473)","(8.0, 10.5, 9.940000000000001)","(71.0, 100.0, 98.0)","(10.0, 15.5, 15.14)","(11.0, 14.5, 14.253846153846155)","(12.0, 15.0, 14.473684210526315)","(1.45, 1.68, 1.6795138888888888)"
12-01-2023 18:02:56.597730,"(21.0, 36.0, 34.666666666666664)","(13.0, 17.5, 17.210526315789473)","(8.0, 10.5, 9.940000000000001)","(71.0, 100.0, 98.0)","(10.0, 15.5, 15.30952380952381)","(11.0, 14.5, 14.253846153846155)","(12.0, 15.0, 14.409090909090908)","(1.45, 1.68, 1.6815384615384614)"
12-01-2023 18:02:57.774927,"(21.0, 36.0, 34.666666666666664)","(13.0, 17.5, 17.210526315789473)","(8.0, 10.5, 9.940000000000001)","(71.0, 100.0, 98.0)","(10.0, 15.5, 15.290697674418604)","(11.0, 14.5, 14.253846153846155)","(12.0, 15.0, 14.606060606060606)","(1.45, 1.69, 1.6815384615384614)"
12-01-2023 18:02:59.110495,"(21.0, 36.0, 34.8421052631579)","(13.0, 17.5, 17.23170731707317)","(8.0, 10.5, 9.940000000000001)","(71.0, 100.0, 98.0)","(10.0, 15.5, 15.290697674418604)","(11.0, 14.5, 13.708333333333334)","(12.0, 15.0, 14.705882352941176)","(1.45, 1.69, 1.6837614678899082)"
12-01-2023 18:03:00.455539,"(21.0, 34.0, 34.8421052631579)","(13.0, 17.5, 17.23170731707317)","(8.0, 10.5, 9.940000000000001)","(71.0, 100.0, 98.0)","(10.0, 15.5, 15.290697674418604)","(11.0, 14.0, 13.5625)","(12.0, 15.0, 14.791666666666666)","(1.45, 1.69, 1.6837272727272727)"
12-01-2023 18:03:01.787999,"(21.0, 36.0, 34.8421052631579)","(13.0, 17.5, 17.26595744680851)","(8.0, 10.5, 9.93404255319149)","(71.0, 100.0, 98.0)","(10.0, 15.5, 15.3125)","(11.0, 14.0, 13.558823529411764)","(12.0, 15.0, 14.782608695652174)","(1.45, 1.69, 1.6814960629921258)"
12-01-2023 18:03:03.228239,"(21.0, 36.0, 34.8421052631579)","(13.0, 17.5, 17.26595744680851)","(8.0, 10.5, 9.93404255319149)","(71.0, 100.0, 98.57142857142857)","(10.0, 15.5, 15.379310344827585)","(11.0, 14.0, 13.824324324324325)","(12.0, 15.0, 14.705882352941176)","(1.45, 1.69, 1.6788990825688073)"
12-01-2023 18:03:04.582012,"(21.0, 36.0, 34.9)","(13.0, 17.5, 17.29591836734694)","(8.0, 10.5, 9.93404255319149)","(71.0, 100.0, 98.57142857142857)","(10.0, 16.0, 15.5)","(11.0, 14.0, 13.852941176470589)","(12.0, 15.0, 14.694444444444445)","(1.45, 1.68, 1.6841371158392435)"
12-01-2023 18:03:05.891460,"(21.0, 34.0, 33.93103448275862)","(13.0, 17.5, 17.282608695652172)","(8.0, 10.5, 9.851219512195122)","(71.0, 100.0, 99.6969696969697)","(10.0, 16.0, 15.482758620689655)","(11.0, 14.0, 13.285714285714286)","(12.0, 15.0, 14.761904761904763)","(1.45, 1.69, 1.6843405275779375)"
12-01-2023 18:03:07.325321,"(21.0, 34.0, 33.93103448275862)","(13.0, 17.5, 17.29591836734694)","(8.0, 10.5, 9.908888888888889)","(71.0, 110.0, 98.57142857142857)","(10.0, 16.0, 16.3)","(11.0, 13.5, 13.23913043478261)","(12.0, 15.0, 15.027777777777779)","(1.45, 1.69, 1.684056603773585)"
12-01-2023 18:03:08.637822,"(21.0, 34.0, 33.93103448275862)","(13.0, 17.5, 17.95)","(8.0, 10.5, 9.98846153846154)","(71.0, 100.0, 101.61290322580645)","(10.0, 16.5, 16.055555555555557)","(11.0, 13.5, 13.08)","(12.0, 15.5, 14.586206896551724)","(1.45, 1.69, 1.684056603773585)"
12-01-2023 18:03:10.190744,"(21.0, 34.0, 33.9375)","(13.0, 18.5, 18.07894736842105)","(8.0, 10.5, 9.98846153846154)","(71.0, 110.0, 98.42105263157895)","(10.0, 16.5, 16.055555555555557)","(11.0, 13.5, 12.875)","(12.0, 14.5, 14.386363636363637)","(1.45, 1.69, 1.6848815165876776)"
12-01-2023 18:03:11.412234,"(21.0, 34.0, 33.9375)","(13.0, 18.5, 18.07894736842105)","(8.0, 10.5, 9.98846153846154)","(71.0, 100.0, 98.42105263157895)","(10.0, 16.5, 16.055555555555557)","(11.0, 13.0, 12.875)","(12.0, 14.5, 14.386363636363637)","(1.45, 1.69, 1.6848815165876776)"
12-01-2023 18:03:12.721028,"(21.0, 36.0, 34.97674418604651)","(13.0, 18.5, 18.192307692307693)","(8.0, 10.5, 10.007407407407408)","(71.0, 90.0, 83.0)","(10.0, 16.5, 16.152173913043477)","(11.0, 13.0, 12.75609756097561)","(12.0, 15.0, 14.571428571428571)","(1.45, 1.69, 1.6826623376623375)"
12-01-2023 18:03:14.022255,"(21.0, 36.0, 35.86666666666667)","(13.0, 18.5, 18.44736842105263)","(8.0, 10.5, 10.007407407407408)","(71.0, 90.0, 81.25)","(10.0, 16.5, 15.954545454545455)","(11.0, 13.0, 12.726190476190476)","(12.0, 15.0, 14.416666666666666)","(1.45, 1.69, 1.6903309692671393)"
12-01-2023 18:03:15.220514,"(21.0, 36.0, 35.65217391304348)","(13.0, 18.0, 17.958333333333332)","(8.0, 10.5, 10.007407407407408)","(71.0, 90.0, 83.0)","(10.0, 16.5, 16.0)","(11.0, 13.0, 12.712765957446809)","(12.0, 14.5, 14.416666666666666)","(1.45, 1.7, 1.68376)"
12-01-2023 18:03:16.535856,"(21.0, 36.0, 35.68)","(13.0, 18.0, 17.966666666666665)","(8.0, 10.5, 10.063934426229508)","(71.0, 90.0, 83.0)","(10.0, 16.5, 14.924242424242424)","(11.0, 13.0, 12.781818181818181)","(12.0, 14.5, 14.55)","(1.45, 1.69, 1.6903365384615383)"
12-01-2023 18:03:17.857550,"(21.0, 36.0, 35.68)","(13.0, 18.0, 17.966666666666665)","(8.0, 10.5, 10.084375)","(71.0, 90.0, 81.25)","(10.0, 15.5, 14.90625)","(11.0, 13.0, 12.7578125)","(12.0, 15.0, 14.488372093023255)","(1.45, 1.7, 1.6844585987261147)"
