,Jelly Bean Jojo,Smokin Charlie,Special Talent,Silver Brute,Zella Bale
11-01-2023 21:01:13.437086,"(3.6, 4.2, 4.130434782608695)","(21.0, 36.0, 32.72727272727273)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.63, 1.6246666666666667)","(8.0, 10.5, 10.30952380952381)"
11-01-2023 21:01:14.479649,"(3.6, 4.2, 4.125581395348838)","(21.0, 36.0, 32.72727272727273)","(41.0, 70.0, 65.21739130434783)","(1.45, 1.63, 1.6246666666666667)","(8.0, 10.5, 10.30952380952381)"
11-01-2023 21:01:15.504632,"(3.6, 4.2, 4.125581395348838)","(21.0, 36.0, 32.72727272727273)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.63, 1.621)","(8.0, 10.5, 10.329787234042554)"
11-01-2023 21:01:16.471694,"(3.6, 4.2, 4.12258064516129)","(21.0, 36.0, 32.72727272727273)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.63, 1.621)","(8.0, 10.5, 10.329787234042554)"
11-01-2023 21:01:17.478639,"(3.6, 4.2, 4.15072463768116)","(21.0, 36.0, 33.23076923076923)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.63, 1.621046511627907)","(8.0, 10.5, 10.329787234042554)"
11-01-2023 21:01:18.639710,"(3.6, 4.2, 4.15072463768116)","(21.0, 36.0, 33.23076923076923)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.63, 1.6209411764705883)","(8.0, 10.5, 10.346153846153847)"
11-01-2023 21:01:19.628982,"(3.6, 4.2, 4.15072463768116)","(21.0, 36.0, 33.23076923076923)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.63, 1.6209411764705883)","(8.0, 10.5, 10.346153846153847)"
11-01-2023 21:01:20.508411,"(3.6, 4.2, 4.165384615384616)","(21.0, 36.0, 33.23076923076923)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.63, 1.6209411764705883)","(8.0, 10.5, 10.346153846153847)"
11-01-2023 21:01:21.384143,"(3.6, 4.2, 4.165384615384616)","(21.0, 36.0, 32.869565217391305)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.63, 1.6211594202898552)","(8.0, 10.5, 10.343137254901961)"
11-01-2023 21:01:22.376158,"(3.6, 4.2, 4.1635135135135135)","(21.0, 34.0, 33.733333333333334)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.63, 1.6189285714285715)","(8.0, 10.5, 10.343137254901961)"
11-01-2023 21:01:23.388035,"(3.6, 4.2, 4.1635135135135135)","(21.0, 36.0, 33.23076923076923)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.63, 1.6189285714285715)","(8.0, 10.5, 10.343137254901961)"
11-01-2023 21:01:24.430768,"(3.6, 4.2, 4.1635135135135135)","(21.0, 36.0, 33.23076923076923)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.63, 1.619433962264151)","(8.0, 10.5, 10.343137254901961)"
11-01-2023 21:01:25.335335,"(3.6, 4.2, 4.156451612903226)","(21.0, 36.0, 33.23076923076923)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.63, 1.619433962264151)","(8.0, 10.5, 10.343137254901961)"
11-01-2023 21:01:26.216195,"(3.6, 4.2, 4.156451612903226)","(21.0, 36.0, 33.23076923076923)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.63, 1.6196153846153847)","(8.0, 10.5, 10.343137254901961)"
11-01-2023 21:01:27.131195,"(3.6, 4.2, 4.1689655172413795)","(21.0, 36.0, 33.23076923076923)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.63, 1.618930817610063)","(8.0, 10.5, 10.343137254901961)"
11-01-2023 21:01:28.147723,"(3.6, 4.2, 4.1689655172413795)","(21.0, 36.0, 33.23076923076923)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.63, 1.6186451612903225)","(8.0, 10.5, 10.343137254901961)"
11-01-2023 21:01:29.149236,"(3.6, 4.2, 4.1689655172413795)","(21.0, 36.0, 32.54545454545455)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.63, 1.6186451612903225)","(8.0, 10.5, 10.343137254901961)"
11-01-2023 21:01:30.122724,"(3.6, 4.2, 4.1689655172413795)","(21.0, 36.0, 32.54545454545455)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.63, 1.6182666666666667)","(8.0, 10.5, 10.343137254901961)"
11-01-2023 21:01:31.008083,"(3.6, 4.2, 4.1689655172413795)","(21.0, 36.0, 32.470588235294116)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.61, 1.6081818181818184)","(8.0, 11.0, 10.833333333333334)"
11-01-2023 21:01:31.997544,"(3.6, 4.2, 4.1689655172413795)","(21.0, 36.0, 32.470588235294116)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.61, 1.6078991596638657)","(8.0, 11.0, 10.820224719101123)"
11-01-2023 21:01:33.007557,"(3.6, 4.2, 4.168235294117647)","(21.0, 36.0, 32.470588235294116)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.61, 1.6078991596638657)","(8.0, 11.0, 10.827586206896552)"
11-01-2023 21:01:33.898278,"(3.6, 4.2, 4.130434782608695)","(21.0, 36.0, 32.470588235294116)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.62, 1.6106349206349206)","(8.0, 11.0, 10.827586206896552)"
11-01-2023 21:01:34.767156,"(3.6, 4.2, 4.1405797101449275)","(21.0, 34.0, 33.5)","(41.0, 70.0, 65.41666666666667)","(1.45, 1.62, 1.6122875816993465)","(8.0, 11.0, 10.827586206896552)"
11-01-2023 21:01:35.746713,"(3.6, 4.1, 4.082999999999999)","(21.0, 40.0, 34.0)","(41.0, 70.0, 67.10526315789474)","(1.45, 1.62, 1.6111801242236026)","(8.0, 11.0, 10.93125)"
11-01-2023 21:01:36.762839,"(3.6, 4.1, 4.083333333333333)","(21.0, 40.0, 38.666666666666664)","(41.0, 70.0, 67.10526315789474)","(1.45, 1.62, 1.6111801242236026)","(8.0, 11.0, 10.901162790697674)"
11-01-2023 21:01:37.739789,"(3.6, 4.1, 4.054216867469879)","(21.0, 40.0, 38.75)","(41.0, 70.0, 67.10526315789474)","(1.45, 1.62, 1.6153125000000002)","(8.0, 11.0, 10.901162790697674)"
11-01-2023 21:01:38.624125,"(3.6, 4.1, 4.060824742268041)","(21.0, 40.0, 38.31578947368421)","(41.0, 70.0, 67.10526315789474)","(1.45, 1.62, 1.6149275362318842)","(8.0, 11.0, 10.93452380952381)"
11-01-2023 21:01:39.563301,"(3.6, 4.1, 4.0472222222222225)","(21.0, 40.0, 38.4)","(41.0, 70.0, 66.3157894736842)","(1.45, 1.63, 1.6219999999999999)","(8.0, 11.0, 10.884615384615385)"
11-01-2023 21:01:40.579155,"(3.6, 4.1, 4.053947368421053)","(21.0, 40.0, 38.4)","(41.0, 70.0, 66.3157894736842)","(1.45, 1.63, 1.619171974522293)","(8.0, 11.0, 10.89375)"
11-01-2023 21:01:41.584974,"(3.6, 4.1, 4.030434782608696)","(21.0, 40.0, 38.4)","(41.0, 70.0, 66.81818181818181)","(1.45, 1.61, 1.6077205882352943)","(8.0, 11.5, 11.407894736842104)"
11-01-2023 21:01:42.555864,"(3.6, 4.1, 4.069298245614035)","(21.0, 40.0, 38.25)","(41.0, 70.0, 65.625)","(1.45, 1.6, 1.5969973190348525)","(8.0, 11.0, 10.925)"
11-01-2023 21:01:43.546824,"(3.6, 4.2, 4.170212765957447)","(21.0, 38.0, 37.55555555555556)","(41.0, 70.0, 65.625)","(1.45, 1.61, 1.6058362989323844)","(8.0, 11.0, 10.851851851851851)"
11-01-2023 21:01:44.480494,"(3.6, 4.2, 4.1695652173913045)","(21.0, 38.0, 36.666666666666664)","(41.0, 70.0, 65.625)","(1.45, 1.61, 1.6067782426778243)","(8.0, 11.0, 10.851851851851851)"
11-01-2023 21:01:45.430593,"(3.6, 4.2, 4.1679389312977095)","(21.0, 38.0, 36.666666666666664)","(41.0, 70.0, 65.625)","(1.45, 1.61, 1.606764705882353)","(8.0, 11.0, 10.85625)"
11-01-2023 21:01:46.567427,"(3.6, 4.2, 4.16865671641791)","(21.0, 38.0, 36.57142857142857)","(41.0, 70.0, 65.33333333333333)","(1.45, 1.61, 1.5987179487179488)","(8.0, 11.0, 10.858024691358025)"
11-01-2023 21:01:47.598382,"(3.6, 4.2, 4.160377358490566)","(21.0, 38.0, 36.57142857142857)","(41.0, 70.0, 65.33333333333333)","(1.45, 1.6, 1.5999029126213593)","(8.0, 11.0, 10.88888888888889)"
11-01-2023 21:01:48.562509,"(3.6, 4.2, 4.1557894736842105)","(21.0, 38.0, 36.57142857142857)","(41.0, 70.0, 65.33333333333333)","(1.45, 1.6, 1.5999029126213593)","(8.0, 11.0, 10.88888888888889)"
11-01-2023 21:01:49.492611,"(3.5, 4.2, 4.1557894736842105)","(21.0, 38.0, 36.57142857142857)","(41.0, 70.0, 65.625)","(1.45, 1.6, 1.5999029126213593)","(8.0, 11.0, 10.956521739130435)"
11-01-2023 21:01:50.457402,"(3.5, 4.2, 4.168103448275862)","(21.0, 38.0, 36.57142857142857)","(41.0, 70.0, 65.625)","(1.45, 1.6, 1.5966089965397925)","(8.0, 11.0, 10.956521739130435)"
11-01-2023 21:01:51.423802,"(3.5, 4.2, 4.175238095238095)","(21.0, 38.0, 36.57142857142857)","(41.0, 70.0, 65.625)","(1.45, 1.6, 1.5933830845771144)","(8.0, 11.0, 11.054285714285715)"
11-01-2023 21:01:52.402253,"(3.5, 4.1, 4.0414414414414415)","(21.0, 38.0, 36.666666666666664)","(41.0, 70.0, 66.0)","(1.45, 1.61, 1.6016915422885574)","(8.0, 11.5, 11.027272727272727)"
11-01-2023 21:01:53.342843,"(3.5, 4.1, 4.042857142857143)","(21.0, 38.0, 37.1578947368421)","(41.0, 70.0, 66.92307692307692)","(1.45, 1.61, 1.6041269841269843)","(8.0, 11.5, 11.027272727272727)"
11-01-2023 21:01:54.425581,"(3.5, 4.2, 4.129787234042553)","(21.0, 44.0, 41.86666666666667)","(41.0, 70.0, 68.4)","(1.45, 1.6, 1.592783882783883)","(8.0, 11.5, 10.955555555555556)"
11-01-2023 21:01:55.544008,"(3.5, 4.2, 4.129787234042553)","(21.0, 42.0, 39.473684210526315)","(41.0, 70.0, 68.4)","(1.45, 1.6, 1.59)","(8.0, 11.0, 10.97752808988764)"
11-01-2023 21:01:56.665649,"(3.5, 4.2, 4.189230769230769)","(21.0, 42.0, 39.473684210526315)","(41.0, 70.0, 68.4)","(1.45, 1.59, 1.584585152838428)","(8.0, 11.0, 10.933673469387756)"
11-01-2023 21:01:57.721598,"(3.5, 4.2, 4.183928571428572)","(21.0, 44.0, 40.631578947368425)","(41.0, 70.0, 68.4)","(1.45, 1.59, 1.5796938775510205)","(8.0, 11.5, 10.905940594059405)"
11-01-2023 21:01:58.758689,"(3.5, 4.3, 4.203703703703704)","(21.0, 42.0, 38.857142857142854)","(41.0, 70.0, 68.4)","(1.45, 1.59, 1.5796938775510205)","(8.0, 11.0, 10.905940594059405)"
11-01-2023 21:01:59.819717,"(3.5, 4.3, 4.204878048780488)","(21.0, 42.0, 38.8)","(41.0, 70.0, 68.4)","(1.45, 1.59, 1.5796938775510205)","(8.0, 11.0, 10.905940594059405)"
11-01-2023 21:02:00.912935,"(3.5, 4.4, 4.333333333333333)","(21.0, 42.0, 38.57142857142857)","(41.0, 70.0, 68.33333333333333)","(1.45, 1.58, 1.5743718592964824)","(8.0, 11.0, 10.918478260869565)"
11-01-2023 21:02:01.967131,"(3.5, 4.4, 4.3464285714285715)","(21.0, 42.0, 40.08695652173913)","(41.0, 70.0, 68.69565217391305)","(1.45, 1.58, 1.560618181818182)","(8.0, 11.0, 10.844444444444445)"
11-01-2023 21:02:03.061082,"(3.5, 4.4, 4.360975609756098)","(21.0, 38.0, 37.57142857142857)","(41.0, 70.0, 68.75)","(1.45, 1.57, 1.56)","(8.0, 11.0, 10.833333333333334)"
11-01-2023 21:02:04.224294,"(3.5, 4.4, 4.376923076923077)","(21.0, 38.0, 37.714285714285715)","(41.0, 70.0, 68.75)","(1.45, 1.56, 1.5519444444444446)","(8.0, 11.0, 10.808219178082192)"
11-01-2023 21:02:05.286712,"(3.5, 4.5, 4.412195121951219)","(21.0, 38.0, 37.5)","(41.0, 70.0, 68.57142857142857)","(1.45, 1.56, 1.5450162866449513)","(8.0, 11.0, 10.83529411764706)"
11-01-2023 21:02:06.475155,"(3.5, 4.5, 4.470967741935484)","(21.0, 38.0, 37.333333333333336)","(41.0, 70.0, 68.5)","(1.45, 1.55, 1.5440740740740742)","(8.0, 11.0, 10.826086956521738)"
11-01-2023 21:02:07.657671,"(3.5, 4.6, 4.475925925925926)","(21.0, 38.0, 37.77777777777778)","(41.0, 70.0, 68.33333333333333)","(1.45, 1.55, 1.5471428571428572)","(8.0, 11.0, 10.861842105263158)"
11-01-2023 21:02:08.902358,"(3.5, 4.5, 4.475925925925926)","(21.0, 38.0, 37.77777777777778)","(41.0, 70.0, 69.66666666666667)","(1.45, 1.55, 1.5435616438356166)","(8.0, 11.0, 10.881944444444445)"
11-01-2023 21:02:09.993386,"(3.5, 4.5, 4.496875)","(21.0, 40.0, 36.76923076923077)","(41.0, 70.0, 88.4375)","(1.45, 1.55, 1.5476119402985076)","(8.0, 11.0, 10.7109375)"
11-01-2023 21:02:11.037496,"(3.5, 4.5, 4.430555555555555)","(21.0, 40.0, 36.76923076923077)","(41.0, 90.0, 78.0)","(1.45, 1.55, 1.5462601626016261)","(8.0, 11.0, 10.668181818181818)"
11-01-2023 21:02:12.093009,"(3.5, 4.5, 4.4222222222222225)","(21.0, 40.0, 36.5)","(41.0, 80.0, 77.27272727272727)","(1.45, 1.55, 1.5422857142857143)","(8.0, 11.0, 10.678571428571429)"
11-01-2023 21:02:13.187193,"(3.5, 4.5, 4.4425)","(21.0, 40.0, 36.24242424242424)","(41.0, 90.0, 77.27272727272727)","(1.45, 1.55, 1.5510679611650486)","(8.0, 11.0, 10.678571428571429)"
11-01-2023 21:02:14.252468,"(3.6, 4.5, 4.443478260869565)","(21.0, 38.0, 37.333333333333336)","(41.0, 90.0, 77.27272727272727)","(1.45, 1.56, 1.5588636363636363)","(8.0, 11.0, 10.68141592920354)"
11-01-2023 21:02:15.306880,"(3.6, 4.4, 4.396610169491526)","(21.0, 38.0, 37.0)","(41.0, 90.0, 83.57142857142857)","(1.45, 1.56, 1.5745081967213115)","(8.0, 11.0, 10.547058823529412)"
11-01-2023 21:02:16.294056,"(3.6, 4.3, 4.287654320987654)","(21.0, 38.0, 36.8)","(41.0, 90.0, 83.57142857142857)","(1.45, 1.59, 1.5822916666666667)","(8.0, 11.0, 10.2875)"
11-01-2023 21:02:17.348314,"(3.6, 4.3, 4.2762711864406775)","(21.0, 38.0, 37.0)","(41.0, 90.0, 83.57142857142857)","(1.45, 1.6, 1.593867924528302)","(8.0, 10.5, 10.274193548387096)"
11-01-2023 21:02:18.420772,"(3.6, 4.2, 4.1725)","(21.0, 36.0, 33.6)","(41.0, 90.0, 79.0909090909091)","(1.45, 1.61, 1.6043939393939395)","(8.0, 10.5, 10.18421052631579)"
11-01-2023 21:02:19.482631,"(3.6, 4.3, 4.17945205479452)","(21.0, 34.0, 33.6)","(41.0, 90.0, 77.6923076923077)","(1.45, 1.62, 1.6297794117647058)","(8.0, 10.5, 10.117647058823529)"
11-01-2023 21:02:20.539853,"(3.6, 4.2, 4.117999999999999)","(21.0, 34.0, 33.42857142857143)","(41.0, 90.0, 77.6923076923077)","(1.45, 1.63, 1.6273949579831932)","(8.0, 10.5, 9.827586206896552)"
11-01-2023 21:02:21.518091,"(3.6, 4.2, 4.103424657534246)","(21.0, 36.0, 32.666666666666664)","(41.0, 90.0, 77.6923076923077)","(1.45, 1.63, 1.6395294117647057)","(8.0, 10.0, 9.688888888888888)"
11-01-2023 21:02:22.541493,"(3.6, 4.2, 4.104306220095694)","(21.0, 32.0, 31.75)","(41.0, 90.0, 77.2)","(1.45, 1.65, 1.6396618357487922)","(8.0, 9.8, 9.747368421052633)"
11-01-2023 21:02:23.521625,"(3.6, 4.2, 4.115254237288135)","(21.0, 32.0, 31.75)","(41.0, 90.0, 77.2)","(1.45, 1.65, 1.63495)","(8.0, 9.8, 9.752380952380953)"
11-01-2023 21:02:24.613952,"(3.6, 4.2, 4.125396825396825)","(21.0, 32.0, 31.5)","(41.0, 90.0, 79.0)","(1.45, 1.64, 1.6359225512528472)","(8.0, 9.8, 9.806451612903226)"
11-01-2023 21:02:25.654357,"(3.6, 4.2, 4.125984251968504)","(21.0, 32.0, 31.5)","(41.0, 90.0, 79.0)","(1.45, 1.65, 1.6359225512528472)","(8.0, 10.0, 9.781818181818181)"
11-01-2023 21:02:26.593267,"(3.6, 4.2, 4.129770992366412)","(21.0, 32.0, 31.5)","(41.0, 90.0, 79.0)","(1.45, 1.65, 1.6328395061728394)","(8.0, 10.0, 9.793548387096774)"
11-01-2023 21:02:27.894473,"(3.6, 4.2, 4.142253521126761)","(21.0, 32.0, 31.5)","(41.0, 90.0, 79.47368421052632)","(1.45, 1.64, 1.632751677852349)","(8.0, 10.0, 9.793548387096774)"
11-01-2023 21:02:29.047441,"(3.6, 4.2, 4.142253521126761)","(21.0, 32.0, 31.5)","(41.0, 90.0, 75.45454545454545)","(1.45, 1.64, 1.636067415730337)","(8.0, 10.0, 9.766666666666666)"
11-01-2023 21:02:30.095193,"(3.6, 4.2, 4.1375)","(21.0, 32.0, 31.5)","(41.0, 90.0, 75.45454545454545)","(1.45, 1.64, 1.642536231884058)","(8.0, 10.0, 9.709999999999999)"
11-01-2023 21:02:31.081279,"(3.6, 4.2, 4.113333333333333)","(21.0, 32.0, 31.714285714285715)","(41.0, 90.0, 75.0)","(1.45, 1.65, 1.6483333333333332)","(8.0, 10.0, 9.621739130434783)"
11-01-2023 21:02:32.057617,"(3.6, 4.2, 4.119718309859155)","(21.0, 32.0, 31.75)","(41.0, 90.0, 75.0)","(1.45, 1.65, 1.6494117647058824)","(8.0, 10.0, 9.621739130434783)"
11-01-2023 21:02:33.191264,"(3.6, 4.2, 4.115646258503402)","(21.0, 32.0, 31.666666666666668)","(41.0, 90.0, 74.0)","(1.45, 1.65, 1.6471232876712327)","(8.0, 10.0, 9.621739130434783)"
11-01-2023 21:02:34.349723,"(3.6, 4.2, 4.119718309859155)","(21.0, 32.0, 30.470588235294116)","(41.0, 90.0, 73.07692307692308)","(1.45, 1.65, 1.6248872180451128)","(8.0, 10.0, 9.784615384615384)"
11-01-2023 21:02:35.465027,"(3.6, 4.2, 4.1675)","(21.0, 32.0, 31.6)","(41.0, 90.0, 9998.5)","(1.45, 1.63, 9998.5)","(8.0, 10.0, 9998.5)"
11-01-2023 21:02:36.375489,"(3.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(8.0, 99998, 9998.5)"
11-01-2023 21:02:37.375186,"(3.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(8.0, 99998, 9998.5)"
11-01-2023 21:02:38.384575,"(3.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(8.0, 99998, 9998.5)"
11-01-2023 21:02:39.374224,"(3.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(8.0, 99998, 9998.5)"
11-01-2023 21:02:40.343024,"(3.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(8.0, 99998, 9998.5)"
11-01-2023 21:02:41.316996,"(3.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(8.0, 99998, 9998.5)"
11-01-2023 21:02:42.314668,"(3.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(8.0, 99998, 9998.5)"
11-01-2023 21:02:43.268813,"(3.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(8.0, 99998, 9998.5)"
11-01-2023 21:02:44.263263,"(3.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(1.45, 99998, 9998.5)","(8.0, 99998, 9998.5)"
