,Fun Idol,Burn Rate,Dr Bella,Dan Dan,Dr Rogan,Phelan Seedy,Down Under Boy,Superb
14-12-2022 19:26:01.009265,"(3.7, 4.3, 4.197142857142857)","(3.6, 4.6, 4.461538461538462)","(41.0, 60.0, 56.5)","(7.5, 10.5, 9.69)","(8.0, 10.5, 9.703846153846154)","(13.0, 18.0, 17.678571428571427)","(3.4, 4.1, 3.9815789473684213)","(61.0, 140.0, 135.0)"
14-12-2022 19:26:02.098470,"(3.7, 4.3, 4.1912280701754385)","(3.6, 4.6, 4.422448979591836)","(41.0, 60.0, 53.53846153846154)","(7.5, 10.5, 9.69)","(8.0, 10.5, 9.807692307692307)","(13.0, 18.0, 17.1875)","(3.4, 4.1, 3.9714285714285715)","(61.0, 140.0, 135.0)"
14-12-2022 19:26:03.201202,"(3.7, 4.3, 4.19811320754717)","(3.6, 4.6, 4.449999999999999)","(41.0, 60.0, 55.578947368421055)","(7.5, 10.5, 9.65625)","(8.0, 10.5, 9.831428571428571)","(13.0, 18.0, 17.4375)","(3.4, 4.1, 3.9714285714285715)","(61.0, 140.0, 135.0)"
14-12-2022 19:26:04.314336,"(3.7, 4.3, 4.194545454545454)","(3.6, 4.6, 4.449999999999999)","(41.0, 60.0, 55.578947368421055)","(7.5, 10.5, 10.104)","(8.0, 10.5, 9.838235294117647)","(13.0, 19.0, 18.3125)","(3.4, 4.1, 3.9714285714285715)","(61.0, 140.0, 135.0)"
14-12-2022 19:26:05.393678,"(3.7, 4.3, 4.189655172413793)","(3.6, 4.6, 4.449999999999999)","(41.0, 60.0, 55.578947368421055)","(7.5, 10.0, 9.846153846153847)","(8.0, 10.5, 9.838235294117647)","(13.0, 18.5, 18.3125)","(3.4, 4.1, 3.9714285714285715)","(61.0, 140.0, 135.0)"
14-12-2022 19:26:06.508128,"(3.7, 4.3, 4.189655172413793)","(3.6, 4.6, 4.449999999999999)","(41.0, 60.0, 55.8)","(7.5, 10.0, 9.84)","(8.0, 10.5, 9.838235294117647)","(13.0, 19.0, 17.875)","(3.4, 4.1, 4.0162790697674415)","(61.0, 140.0, 132.72727272727272)"
14-12-2022 19:26:07.669868,"(3.7, 4.3, 4.194545454545454)","(3.6, 4.5, 4.457894736842105)","(41.0, 60.0, 55.8)","(7.5, 10.0, 9.68)","(8.0, 10.5, 9.838235294117647)","(13.0, 18.5, 17.5)","(3.4, 4.1, 4.0162790697674415)","(61.0, 140.0, 135.0)"
14-12-2022 19:26:08.770526,"(3.7, 4.3, 4.199999999999999)","(3.6, 4.5, 4.411111111111111)","(41.0, 60.0, 54.61538461538461)","(7.5, 10.0, 9.68)","(8.0, 10.5, 9.838235294117647)","(13.0, 18.5, 17.5)","(3.4, 4.1, 4.02258064516129)","(61.0, 140.0, 135.0)"
14-12-2022 19:26:09.764313,"(3.7, 4.3, 4.183636363636364)","(3.6, 4.5, 4.404)","(41.0, 60.0, 56.666666666666664)","(7.5, 10.0, 9.76774193548387)","(8.0, 10.5, 9.73235294117647)","(13.0, 18.0, 17.5)","(3.4, 4.1, 4.062962962962962)","(61.0, 140.0, 135.0)"
14-12-2022 19:26:10.925185,"(3.7, 4.2, 4.133333333333333)","(3.6, 4.5, 4.404)","(41.0, 60.0, 55.333333333333336)","(7.5, 10.0, 9.477551020408164)","(8.0, 10.5, 9.521428571428572)","(13.0, 18.5, 17.083333333333332)","(3.4, 4.1, 4.097142857142857)","(61.0, 140.0, 135.0)"
14-12-2022 19:26:12.050923,"(3.7, 4.1, 4.0613636363636365)","(3.6, 4.5, 4.427272727272727)","(41.0, 60.0, 55.333333333333336)","(7.5, 9.6, 9.355102040816327)","(8.0, 9.6, 9.866666666666667)","(13.0, 18.5, 17.5)","(3.4, 4.2, 4.138235294117647)","(61.0, 140.0, 135.0)"
14-12-2022 19:26:13.182093,"(3.7, 4.2, 4.090909090909091)","(3.6, 4.5, 4.4363636363636365)","(41.0, 60.0, 55.333333333333336)","(7.5, 9.6, 9.355102040816327)","(8.0, 10.0, 9.73913043478261)","(13.0, 18.5, 17.886363636363637)","(3.4, 4.2, 4.0636363636363635)","(61.0, 140.0, 135.0)"
14-12-2022 19:26:14.292227,"(3.7, 4.2, 4.096774193548387)","(3.6, 4.5, 4.4363636363636365)","(41.0, 60.0, 55.333333333333336)","(7.5, 9.6, 9.35)","(8.0, 10.0, 9.73913043478261)","(13.0, 18.5, 18.875)","(3.4, 4.1, 4.11578947368421)","(61.0, 140.0, 135.0)"
14-12-2022 19:26:15.375975,"(3.7, 4.2, 4.063157894736842)","(3.6, 4.5, 4.457894736842105)","(41.0, 60.0, 55.333333333333336)","(7.5, 9.6, 9.35)","(8.0, 10.0, 9.733333333333333)","(13.0, 19.0, 17.7)","(3.4, 4.2, 4.026881720430107)","(61.0, 140.0, 135.0)"
14-12-2022 19:26:16.510351,"(3.7, 4.2, 4.058181818181819)","(3.6, 4.5, 4.485)","(41.0, 60.0, 55.333333333333336)","(7.5, 9.6, 9.35)","(8.0, 10.0, 9.733333333333333)","(13.0, 18.5, 17.7)","(3.4, 4.1, 4.026881720430107)","(61.0, 140.0, 135.0)"
14-12-2022 19:26:17.624581,"(3.7, 4.2, 4.063157894736842)","(3.6, 4.6, 4.489473684210527)","(41.0, 60.0, 55.333333333333336)","(7.5, 9.6, 9.35)","(8.0, 10.0, 9.7)","(13.0, 19.0, 17.59375)","(3.4, 4.1, 4.038461538461538)","(61.0, 140.0, 135.0)"
14-12-2022 19:26:18.713822,"(3.7, 4.2, 4.063157894736842)","(3.6, 4.6, 4.482926829268293)","(41.0, 60.0, 55.333333333333336)","(7.5, 9.6, 9.35)","(8.0, 10.0, 9.7)","(13.0, 19.0, 17.59375)","(3.4, 4.1, 4.031914893617021)","(61.0, 140.0, 135.0)"
14-12-2022 19:26:19.755925,"(3.7, 4.3, 4.271698113207547)","(3.6, 4.6, 4.5125)","(41.0, 60.0, 55.333333333333336)","(7.5, 9.6, 9.35)","(8.0, 10.0, 9.647058823529411)","(13.0, 19.0, 17.575)","(3.4, 4.1, 3.983050847457627)","(61.0, 140.0, 135.0)"
14-12-2022 19:26:20.828165,"(3.7, 4.3, 4.294736842105263)","(3.6, 4.6, 4.475555555555555)","(41.0, 60.0, 50.666666666666664)","(7.5, 9.6, 9.346938775510203)","(8.0, 10.0, 9.762068965517242)","(13.0, 19.0, 18.03030303030303)","(3.4, 4.1, 3.9714285714285715)","(61.0, 140.0, 135.0)"
14-12-2022 19:26:21.965353,"(3.7, 4.3, 4.295081967213115)","(3.6, 4.6, 4.482926829268293)","(41.0, 60.0, 50.666666666666664)","(7.5, 9.6, 9.077777777777778)","(8.0, 10.0, 9.616666666666667)","(13.0, 19.0, 18.0625)","(3.4, 4.1, 3.978846153846154)","(61.0, 140.0, 135.0)"
14-12-2022 19:26:23.128829,"(3.6, 4.4, 4.341538461538462)","(3.6, 4.6, 4.50625)","(41.0, 60.0, 50.666666666666664)","(7.5, 9.2, 9.118518518518519)","(8.0, 10.0, 9.56)","(13.0, 19.0, 18.032258064516128)","(3.4, 4.1, 3.943589743589744)","(61.0, 140.0, 135.29411764705884)"
14-12-2022 19:26:24.238919,"(3.6, 4.4, 4.378571428571429)","(3.6, 4.6, 4.58)","(41.0, 60.0, 50.666666666666664)","(7.5, 9.2, 9.19)","(8.0, 9.8, 9.430769230769231)","(13.0, 19.0, 17.914285714285715)","(3.4, 3.95, 3.948)","(61.0, 140.0, 135.29411764705884)"
14-12-2022 19:26:25.414332,"(3.6, 4.4, 4.353846153846154)","(3.6, 4.6, 4.483076923076923)","(41.0, 60.0, 48.888888888888886)","(7.5, 9.2, 9.458823529411765)","(8.0, 9.8, 9.513043478260869)","(13.0, 19.0, 15.833333333333334)","(3.4, 3.95, 3.9464285714285716)","(61.0, 140.0, 135.29411764705884)"
14-12-2022 19:26:26.577674,"(3.6, 4.3, 4.282857142857143)","(3.6, 4.7, 4.573333333333333)","(41.0, 60.0, 48.888888888888886)","(7.5, 9.6, 9.537931034482758)","(8.0, 9.8, 9.4)","(13.0, 16.0, 15.516666666666667)","(3.4, 3.95, 3.986111111111111)","(61.0, 140.0, 135.29411764705884)"
14-12-2022 19:26:27.819209,"(3.6, 4.4, 4.348717948717949)","(3.6, 4.7, 4.64375)","(41.0, 60.0, 52.10526315789474)","(7.5, 9.6, 9.490322580645161)","(8.0, 9.8, 9.37142857142857)","(13.0, 16.0, 15.516129032258064)","(3.4, 4.0, 3.9382352941176473)","(61.0, 140.0, 135.29411764705884)"
14-12-2022 19:26:29.061035,"(3.6, 4.4, 4.365714285714286)","(3.6, 4.7, 4.68)","(41.0, 60.0, 53.6875)","(7.5, 9.8, 9.516666666666667)","(8.0, 9.6, 9.326315789473684)","(13.0, 16.0, 15.515625)","(3.4, 3.95, 3.889705882352941)","(61.0, 140.0, 135.29411764705884)"
14-12-2022 19:26:30.175400,"(3.6, 4.4, 4.3589743589743595)","(3.6, 4.7, 4.695454545454545)","(41.0, 55.0, 53.6875)","(7.5, 9.8, 9.516666666666667)","(8.0, 9.6, 9.326315789473684)","(13.0, 16.0, 15.515625)","(3.4, 3.9, 3.918421052631579)","(61.0, 140.0, 135.29411764705884)"
14-12-2022 19:26:31.264874,"(3.6, 4.4, 4.372972972972973)","(3.6, 4.8, 4.713513513513513)","(41.0, 60.0, 53.03225806451613)","(7.5, 9.8, 9.516666666666667)","(8.0, 9.6, 9.31111111111111)","(13.0, 16.0, 15.512195121951219)","(3.4, 3.95, 3.904166666666667)","(61.0, 140.0, 135.29411764705884)"
14-12-2022 19:26:32.423567,"(3.6, 4.4, 4.372972972972973)","(3.6, 4.8, 4.713513513513513)","(41.0, 55.0, 54.5)","(7.5, 9.8, 9.516666666666667)","(8.0, 9.4, 8.862499999999999)","(13.0, 16.0, 16.26086956521739)","(3.4, 3.95, 3.87625)","(61.0, 140.0, 133.33333333333334)"
14-12-2022 19:26:33.605703,"(3.6, 4.4, 4.3882352941176475)","(3.6, 4.8, 4.782608695652174)","(41.0, 55.0, 54.5)","(7.5, 9.8, 9.56279069767442)","(8.0, 9.2, 9.313725490196079)","(13.0, 16.5, 16.26086956521739)","(3.4, 3.95, 3.8807692307692307)","(61.0, 140.0, 132.94117647058823)"
14-12-2022 19:26:34.784227,"(3.6, 4.4, 4.3591836734693885)","(3.6, 4.8, 4.768)","(41.0, 60.0, 53.03225806451613)","(7.5, 9.8, 9.757142857142858)","(8.0, 9.4, 9.179166666666665)","(13.0, 16.5, 16.25)","(3.4, 3.9, 3.873529411764706)","(61.0, 140.0, 132.94117647058823)"
14-12-2022 19:26:35.843386,"(3.6, 4.4, 4.36)","(3.6, 4.8, 4.761111111111111)","(41.0, 55.0, 52.8)","(7.5, 9.6, 9.549999999999999)","(8.0, 9.2, 9.179166666666665)","(13.0, 16.5, 16.3125)","(3.4, 3.9, 3.8746575342465754)","(61.0, 140.0, 132.94117647058823)"
14-12-2022 19:26:36.902170,"(3.6, 4.4, 4.345454545454546)","(3.6, 4.9, 4.7700000000000005)","(41.0, 48.0, 47.63636363636364)","(7.5, 9.6, 9.538461538461538)","(8.0, 9.2, 9.093333333333334)","(13.0, 16.5, 15.666666666666666)","(3.4, 3.95, 3.8743243243243244)","(61.0, 140.0, 132.5)"
14-12-2022 19:26:38.021345,"(3.6, 4.4, 4.37037037037037)","(3.6, 4.9, 4.793333333333334)","(41.0, 48.0, 45.42857142857143)","(7.5, 9.4, 9.36923076923077)","(8.0, 9.2, 9.157142857142857)","(13.0, 16.0, 15.666666666666666)","(3.4, 3.95, 3.8743243243243244)","(61.0, 140.0, 132.5)"
14-12-2022 19:26:39.128846,"(3.6, 4.4, 4.37037037037037)","(3.6, 4.9, 4.805882352941177)","(41.0, 48.0, 47.142857142857146)","(7.5, 9.6, 9.43157894736842)","(8.0, 9.2, 9.157142857142857)","(13.0, 16.0, 15.5625)","(3.4, 3.95, 3.8875)","(61.0, 140.0, 132.5)"
14-12-2022 19:26:40.229629,"(3.6, 4.4, 4.37037037037037)","(3.6, 4.9, 4.825581395348838)","(41.0, 48.0, 47.04347826086956)","(7.5, 9.6, 9.376)","(8.0, 9.2, 9.157142857142857)","(13.0, 16.0, 15.666666666666666)","(3.4, 3.95, 3.8875)","(61.0, 140.0, 132.5)"
14-12-2022 19:26:41.370552,"(3.6, 4.4, 4.37037037037037)","(3.6, 4.9, 4.828571428571429)","(41.0, 48.0, 47.04347826086956)","(7.5, 9.6, 9.392857142857142)","(8.0, 9.2, 9.169491525423728)","(13.0, 16.0, 15.5)","(3.4, 3.95, 3.858510638297872)","(61.0, 140.0, 132.5)"
14-12-2022 19:26:42.498299,"(3.6, 4.4, 4.312903225806451)","(3.6, 5.0, 4.996923076923077)","(41.0, 48.0, 46.90909090909091)","(7.5, 9.4, 9.385714285714286)","(8.0, 9.2, 9.175438596491228)","(13.0, 16.0, 15.066666666666666)","(3.4, 3.95, 3.9321428571428574)","(61.0, 140.0, 130.58823529411765)"
14-12-2022 19:26:43.718548,"(3.6, 4.5, 4.365116279069768)","(3.6, 4.9, 4.896078431372549)","(41.0, 50.0, 46.666666666666664)","(7.5, 9.6, 9.333333333333332)","(8.0, 9.2, 9.179310344827586)","(13.0, 16.0, 15.428571428571429)","(3.4, 3.95, 3.9129032258064513)","(61.0, 140.0, 132.5)"
14-12-2022 19:26:44.847845,"(3.6, 4.5, 4.476470588235294)","(3.6, 4.9, 4.804347826086957)","(41.0, 50.0, 44.666666666666664)","(7.5, 9.6, 9.463636363636363)","(8.0, 9.4, 9.179310344827586)","(13.0, 16.0, 15.428571428571429)","(3.4, 4.0, 3.9129032258064513)","(61.0, 140.0, 132.5)"
14-12-2022 19:26:45.905176,"(3.6, 4.5, 4.480392156862745)","(3.6, 4.8, 4.782758620689655)","(41.0, 50.0, 45.2)","(7.5, 9.6, 9.452173913043477)","(8.0, 9.4, 9.179310344827586)","(13.0, 16.0, 15.545454545454545)","(3.4, 4.0, 3.896)","(61.0, 130.0, 124.375)"
14-12-2022 19:26:46.984003,"(3.6, 4.6, 4.502380952380952)","(3.6, 4.9, 4.808333333333334)","(41.0, 46.0, 44.8)","(7.5, 9.4, 9.372413793103448)","(8.0, 9.4, 9.2)","(13.0, 16.0, 15.583333333333334)","(3.4, 3.95, 3.8675)","(61.0, 120.0, 115.71428571428572)"
14-12-2022 19:26:48.106838,"(3.6, 4.5, 4.484615384615385)","(3.6, 4.9, 4.772340425531915)","(41.0, 46.0, 45.0)","(7.5, 9.4, 9.358208955223882)","(8.0, 9.4, 9.2)","(13.0, 16.0, 15.466666666666667)","(3.4, 3.95, 3.930952380952381)","(61.0, 120.0, 117.5)"
14-12-2022 19:26:49.233950,"(3.6, 4.5, 4.471739130434782)","(3.6, 4.9, 4.7823529411764705)","(41.0, 46.0, 44.666666666666664)","(7.5, 9.6, 9.53076923076923)","(8.0, 9.4, 9.2)","(13.0, 16.0, 15.466666666666667)","(3.4, 3.95, 3.914)","(61.0, 120.0, 117.5)"
14-12-2022 19:26:50.378156,"(3.6, 4.5, 4.476785714285715)","(3.6, 4.9, 4.805882352941177)","(41.0, 48.0, 47.707317073170735)","(7.5, 9.6, 9.591999999999999)","(8.0, 9.0, 8.8)","(13.0, 16.0, 15.878787878787879)","(3.4, 3.95, 3.9384615384615387)","(61.0, 120.0, 116.66666666666667)"
14-12-2022 19:26:51.519964,"(3.6, 4.5, 4.46829268292683)","(3.6, 4.9, 4.796296296296297)","(41.0, 48.0, 47.25581395348837)","(7.5, 9.6, 9.591999999999999)","(8.0, 9.0, 8.79047619047619)","(13.0, 16.5, 16.158536585365855)","(3.4, 4.0, 3.9326530612244897)","(61.0, 120.0, 113.33333333333333)"
14-12-2022 19:26:52.643554,"(3.6, 4.5, 4.45)","(3.7, 4.9, 4.840540540540541)","(41.0, 48.0, 46.31578947368421)","(7.5, 9.6, 9.59)","(8.0, 9.0, 8.653333333333332)","(13.0, 16.5, 16.27777777777778)","(3.4, 3.95, 3.87125)","(61.0, 120.0, 110.0)"
14-12-2022 19:26:53.770287,"(3.6, 4.5, 4.464285714285714)","(3.7, 4.9, 4.888461538461539)","(41.0, 48.0, 46.5)","(7.5, 9.6, 9.59)","(8.0, 9.0, 8.653333333333332)","(13.0, 16.5, 16.357142857142858)","(3.4, 3.95, 3.873076923076923)","(61.0, 120.0, 105.0)"
14-12-2022 19:26:54.972950,"(3.6, 4.5, 4.464285714285714)","(3.7, 5.0, 4.871428571428571)","(41.0, 46.0, 44.5)","(7.5, 9.6, 9.59375)","(8.0, 8.8, 8.600000000000001)","(13.0, 16.5, 16.357142857142858)","(3.4, 3.95, 3.884375)","(61.0, 120.0, 104.0)"
14-12-2022 19:26:56.022062,"(3.6, 4.5, 4.470588235294118)","(3.7, 5.0, 4.889361702127659)","(41.0, 46.0, 43.666666666666664)","(7.5, 9.8, 9.59375)","(8.0, 8.8, 8.600000000000001)","(13.0, 16.5, 16.166666666666668)","(3.4, 3.95, 3.764)","(61.0, 110.0, 104.0)"
14-12-2022 19:26:57.121972,"(3.7, 4.6, 4.503125)","(3.7, 5.1, 4.950909090909091)","(31.0, 46.0, 43.53846153846154)","(7.5, 9.8, 9.488888888888889)","(7.5, 8.8, 8.653846153846153)","(13.0, 16.5, 15.933333333333334)","(3.3, 3.8, 3.7781249999999997)","(61.0, 110.0, 113.33333333333333)"
14-12-2022 19:26:58.215105,"(3.7, 4.6, 4.484615384615385)","(3.7, 5.1, 5.043333333333333)","(31.0, 46.0, 44.0)","(7.5, 9.6, 9.533333333333333)","(7.5, 8.8, 8.626666666666667)","(13.0, 16.5, 15.82)","(3.3, 3.8, 3.8111111111111113)","(61.0, 120.0, 113.33333333333333)"
14-12-2022 19:26:59.393069,"(3.7, 4.5, 4.475)","(3.7, 5.2, 5.060869565217391)","(31.0, 46.0, 43.09090909090909)","(7.5, 9.6, 9.534736842105263)","(7.5, 8.8, 8.56338028169014)","(13.0, 16.5, 15.9375)","(3.3, 3.85, 3.8495)","(61.0, 120.0, 105.71428571428571)"
14-12-2022 19:27:00.580831,"(3.7, 4.5, 4.45609756097561)","(3.8, 5.2, 5.125925925925926)","(31.0, 46.0, 43.09090909090909)","(7.5, 9.8, 9.534736842105263)","(7.5, 8.8, 8.56338028169014)","(13.0, 16.0, 15.9375)","(3.3, 3.85, 3.8495)","(61.0, 120.0, 105.71428571428571)"
14-12-2022 19:27:01.715381,"(3.7, 4.3, 4.276811594202899)","(3.8, 5.2, 5.124528301886793)","(31.0, 46.0, 44.4)","(7.5, 9.8, 9.535483870967742)","(7.5, 8.8, 8.488888888888889)","(13.0, 16.0, 15.75)","(3.3, 3.9, 3.8613636363636363)","(61.0, 120.0, 105.0)"
14-12-2022 19:27:02.836200,"(3.7, 4.5, 4.442168674698795)","(3.8, 5.2, 5.16734693877551)","(31.0, 48.0, 44.25)","(7.5, 9.8, 9.573333333333334)","(7.5, 8.6, 8.533333333333333)","(13.0, 15.5, 15.333333333333334)","(3.3, 3.9, 3.895833333333333)","(61.0, 110.0, 101.25)"
14-12-2022 19:27:04.039045,"(3.7, 4.5, 4.4512820512820515)","(3.8, 5.2, 5.118918918918919)","(31.0, 48.0, 45.42857142857143)","(7.5, 9.8, 9.490909090909092)","(7.5, 8.8, 8.472727272727273)","(13.0, 15.0, 14.53448275862069)","(3.3, 3.85, 3.841666666666667)","(61.0, 110.0, 96.66666666666667)"
14-12-2022 19:27:05.187239,"(3.7, 4.5, 4.424137931034483)","(3.8, 5.2, 5.131147540983607)","(31.0, 48.0, 44.4)","(7.5, 9.8, 9.51063829787234)","(7.5, 8.8, 8.5)","(13.0, 15.0, 14.30232558139535)","(3.3, 3.85, 3.840625)","(61.0, 100.0, 99.53846153846155)"
14-12-2022 19:27:06.363838,"(3.7, 4.4, 4.333333333333333)","(3.8, 5.3, 5.192857142857143)","(31.0, 46.0, 45.63636363636364)","(7.5, 9.8, 9.5875)","(7.5, 8.8, 8.546341463414635)","(13.0, 15.0, 14.264150943396226)","(3.3, 3.9, 3.895)","(61.0, 100.0, 95.38461538461539)"
14-12-2022 19:27:07.461361,"(3.7, 4.4, 4.38421052631579)","(3.8, 5.3, 5.175324675324675)","(31.0, 46.0, 45.63636363636364)","(7.5, 9.8, 9.5875)","(7.5, 8.8, 8.546341463414635)","(13.0, 15.0, 14.264150943396226)","(3.3, 3.9, 3.895)","(61.0, 100.0, 96.47058823529412)"
14-12-2022 19:27:08.560206,"(3.7, 4.4, 4.38421052631579)","(3.8, 5.3, 5.175324675324675)","(31.0, 46.0, 45.666666666666664)","(7.5, 9.8, 9.612121212121213)","(7.5, 8.8, 8.640816326530611)","(13.0, 15.0, 14.323076923076924)","(3.3, 3.9, 3.8987499999999997)","(61.0, 100.0, 96.47058823529412)"
14-12-2022 19:27:09.733683,"(3.7, 4.4, 4.358823529411765)","(3.8, 5.3, 5.13157894736842)","(31.0, 46.0, 45.666666666666664)","(7.5, 9.8, 9.603174603174605)","(7.5, 8.8, 8.622727272727273)","(13.0, 15.0, 14.28)","(3.3, 3.9, 3.8803370786516855)","(61.0, 100.0, 96.47058823529412)"
14-12-2022 19:27:10.947920,"(3.7, 4.4, 4.347619047619047)","(3.8, 5.2, 5.133333333333333)","(31.0, 46.0, 45.5)","(7.5, 9.8, 9.603174603174605)","(7.5, 8.8, 8.614285714285714)","(13.0, 15.0, 14.28)","(3.3, 3.95, 3.863888888888889)","(61.0, 100.0, 96.47058823529412)"
14-12-2022 19:27:12.056186,"(3.7, 4.5, 4.452083333333333)","(3.8, 5.3, 5.1066666666666665)","(31.0, 46.0, 45.63636363636364)","(7.5, 9.8, 9.603174603174605)","(7.5, 8.8, 8.614285714285714)","(13.0, 15.0, 14.289473684210526)","(3.3, 3.95, 3.8846153846153846)","(61.0, 100.0, 95.0)"
14-12-2022 19:27:13.157569,"(3.7, 4.5, 4.46140350877193)","(3.8, 5.3, 5.135)","(31.0, 46.0, 45.63636363636364)","(7.5, 9.6, 9.706666666666667)","(7.5, 8.6, 7.801418439716312)","(13.0, 15.0, 14.85)","(3.3, 3.95, 3.96875)","(61.0, 100.0, 96.66666666666667)"
14-12-2022 19:27:14.254029,"(3.7, 4.3, 4.257142857142857)","(3.8, 5.3, 5.25)","(31.0, 48.0, 42.98360655737705)","(7.5, 10.0, 9.96)","(7.5, 8.0, 7.630967741935484)","(13.0, 15.5, 15.264705882352942)","(3.3, 4.0, 4.0227272727272725)","(61.0, 100.0, 96.0)"
14-12-2022 19:27:15.412100,"(3.7, 4.1, 4.085714285714285)","(3.8, 5.5, 5.490374331550802)","(31.0, 48.0, 44.35087719298246)","(7.5, 10.0, 9.96)","(7.5, 8.0, 7.75)","(13.0, 15.5, 15.333333333333334)","(3.3, 4.1, 4.035074626865671)","(61.0, 100.0, 95.83333333333333)"
14-12-2022 19:27:16.577256,"(3.7, 4.1, 4.097368421052631)","(3.8, 5.5, 5.478260869565218)","(31.0, 48.0, 45.04761904761905)","(7.5, 10.5, 9.951351351351352)","(7.5, 7.8, 7.784313725490196)","(13.0, 15.5, 15.352941176470589)","(3.3, 4.1, 4.029508196721311)","(61.0, 100.0, 95.83333333333333)"
14-12-2022 19:27:17.774557,"(3.7, 4.1, 4.098529411764705)","(3.8, 5.6, 5.533333333333333)","(31.0, 46.0, 45.04761904761905)","(7.5, 10.5, 10.026315789473685)","(7.5, 7.8, 7.611764705882353)","(13.0, 15.5, 15.333333333333334)","(3.3, 4.1, 4.056626506024096)","(61.0, 100.0, 95.83333333333333)"
14-12-2022 19:27:18.941597,"(3.7, 4.2, 4.118260869565217)","(3.8, 5.7, 5.554285714285714)","(31.0, 46.0, 43.20754716981132)","(7.5, 10.5, 10.026315789473685)","(7.5, 7.8, 7.556521739130435)","(13.0, 15.5, 15.435483870967742)","(3.3, 4.1, 4.061797752808989)","(61.0, 100.0, 96.0)"
14-12-2022 19:27:20.047859,"(3.7, 4.1, 4.025581395348837)","(3.8, 5.7, 5.592857142857143)","(31.0, 46.0, 42.72)","(7.5, 10.5, 10.00943396226415)","(7.5, 7.8, 7.533333333333333)","(13.0, 15.5, 15.441176470588236)","(3.3, 4.2, 4.119230769230769)","(61.0, 100.0, 96.0)"
14-12-2022 19:27:21.227983,"(3.7, 4.1, 4.0139240506329115)","(3.8, 5.8, 5.701980198019802)","(31.0, 46.0, 42.72)","(7.5, 10.5, 10.043859649122806)","(7.5, 7.8, 7.427777777777778)","(13.0, 15.5, 15.441176470588236)","(3.3, 4.2, 4.120491803278688)","(61.0, 100.0, 96.36363636363636)"
14-12-2022 19:27:22.486563,"(3.6, 4.1, 4.0227272727272725)","(3.9, 5.8, 5.701041666666667)","(31.0, 46.0, 42.72)","(7.5, 10.5, 10.080645161290322)","(7.5, 7.6, 7.315151515151515)","(13.0, 15.5, 15.369565217391305)","(3.3, 4.2, 4.1310924369747895)","(61.0, 100.0, 118.94736842105263)"
14-12-2022 19:27:23.738533,"(3.6, 4.1, 4.022018348623853)","(3.9, 5.8, 5.710999999999999)","(31.0, 46.0, 42.72)","(7.5, 10.5, 10.081967213114755)","(7.5, 7.4, 7.236363636363636)","(13.0, 15.5, 15.41304347826087)","(3.3, 4.2, 4.154411764705882)","(61.0, 120.0, 125.71428571428572)"
14-12-2022 19:27:24.933158,"(3.6, 4.1, 4.02695652173913)","(3.9, 5.7, 5.407894736842105)","(31.0, 46.0, 42.734693877551024)","(7.5, 10.5, 10.087719298245615)","(7.5, 7.4, 7.133333333333334)","(13.0, 15.5, 14.96)","(3.3, 4.2, 4.174025974025974)","(61.0, 130.0, 126.4)"
14-12-2022 19:27:26.192092,"(3.6, 4.0, 3.9794871794871796)","(3.9, 5.6, 5.5181818181818185)","(31.0, 46.0, 42.869565217391305)","(7.5, 10.5, 10.241935483870968)","(7.5, 7.2, 7.072727272727273)","(13.0, 15.0, 15.833333333333334)","(3.3, 4.2, 4.1879432624113475)","(61.0, 130.0, 118.75)"
14-12-2022 19:27:27.290819,"(3.6, 4.1, 4.016666666666667)","(3.9, 5.6, 5.4959999999999996)","(31.0, 46.0, 42.869565217391305)","(7.5, 10.5, 10.241935483870968)","(7.5, 7.2, 7.072727272727273)","(13.0, 16.0, 15.833333333333334)","(3.3, 4.3, 4.1879432624113475)","(61.0, 130.0, 118.75)"
14-12-2022 19:27:28.428855,"(3.6, 4.0, 3.9970588235294118)","(3.9, 5.6, 5.459375)","(31.0, 46.0, 42.8)","(7.5, 10.5, 10.241935483870968)","(7.5, 7.2, 7.0600000000000005)","(13.0, 16.0, 15.866666666666667)","(3.3, 4.3, 4.220689655172414)","(61.0, 120.0, 108.33333333333333)"
14-12-2022 19:27:29.527812,"(3.6, 4.1, 4.014545454545455)","(3.9, 5.4, 5.2875000000000005)","(31.0, 46.0, 43.06122448979592)","(7.5, 10.5, 10.263157894736842)","(7.5, 7.2, 7.122302158273381)","(13.0, 16.0, 15.833333333333334)","(3.3, 4.3, 4.257894736842105)","(61.0, 120.0, 110.0)"
14-12-2022 19:27:30.681906,"(3.6, 4.1, 4.014545454545455)","(3.9, 5.4, 5.210370370370371)","(31.0, 46.0, 43.361702127659576)","(7.5, 10.5, 10.3359375)","(7.5, 7.2, 7.108695652173913)","(13.0, 16.0, 15.709302325581396)","(3.3, 4.3, 4.2981132075471695)","(61.0, 120.0, 110.0)"
14-12-2022 19:27:31.764329,"(3.6, 4.2, 4.155813953488372)","(3.9, 5.0, 4.923684210526316)","(31.0, 46.0, 43.46938775510204)","(7.5, 10.5, 10.452830188679245)","(7.5, 7.2, 7.108910891089109)","(13.0, 16.5, 15.842105263157894)","(3.3, 4.4, 4.277611940298508)","(61.0, 120.0, 112.85714285714286)"
