,Blount County,Royston Head,Your Not The Boss,Cab Perrio,Kirrek,Let There Be Peace,Tequila Shots,Theclan
10-01-2023 12:14:08.546640,"(10.0, 11.0, 10.793991416309012)","(2.1, 2.36, 2.3436363636363633)","(3.8, 4.4, 4.31864406779661)","(26.0, 42.0, 39.81818181818182)","(14.0, 20.0, 19.858974358974358)","(51.0, 120.0, 110.52631578947368)","(12.0, 14.5, 14.433333333333334)","(9.0, 11.0, 10.581395348837209)"
10-01-2023 12:14:09.615912,"(10.0, 11.0, 10.817343173431734)","(2.1, 2.36, 2.3436363636363633)","(3.8, 4.4, 4.31864406779661)","(26.0, 42.0, 39.81818181818182)","(14.0, 20.0, 19.858974358974358)","(51.0, 120.0, 110.52631578947368)","(12.0, 14.5, 14.357142857142858)","(9.0, 11.0, 10.64)"
10-01-2023 12:14:10.698927,"(10.0, 11.0, 10.817343173431734)","(2.1, 2.34, 2.303243243243243)","(3.8, 4.4, 4.31864406779661)","(26.0, 42.0, 39.21212121212121)","(14.0, 20.0, 19.858974358974358)","(51.0, 120.0, 110.45454545454545)","(12.0, 14.5, 14.063694267515924)","(9.0, 11.0, 10.64)"
10-01-2023 12:14:11.731789,"(10.0, 11.0, 10.808243727598565)","(2.1, 2.34, 2.3118518518518516)","(3.8, 4.4, 4.31864406779661)","(26.0, 42.0, 39.513513513513516)","(14.0, 20.0, 19.858974358974358)","(51.0, 120.0, 110.45454545454545)","(12.0, 15.0, 14.063694267515924)","(9.0, 11.0, 10.64)"
10-01-2023 12:14:12.840605,"(10.0, 11.0, 10.790196078431373)","(2.1, 2.32, 2.3087179487179483)","(3.8, 4.4, 4.344086021505376)","(26.0, 42.0, 39.89473684210526)","(14.0, 20.0, 19.875)","(51.0, 120.0, 110.52631578947368)","(12.0, 15.0, 14.51)","(9.0, 11.0, 10.565517241379311)"
10-01-2023 12:14:14.059306,"(10.0, 11.0, 10.767973856209151)","(2.1, 2.32, 2.312478632478632)","(3.8, 4.4, 4.342222222222222)","(26.0, 42.0, 40.2962962962963)","(15.0, 20.0, 19.7)","(51.0, 120.0, 104.61538461538461)","(12.0, 15.0, 14.503787878787879)","(9.0, 11.0, 10.543478260869565)"
10-01-2023 12:14:15.354174,"(10.0, 11.0, 10.767973856209151)","(2.1, 2.32, 2.311212121212121)","(3.8, 4.4, 4.342222222222222)","(26.0, 42.0, 40.2962962962963)","(14.0, 20.0, 19.69047619047619)","(51.0, 110.0, 104.61538461538461)","(11.0, 15.0, 13.543165467625899)","(9.0, 11.0, 10.543478260869565)"
10-01-2023 12:14:16.643605,"(10.0, 11.0, 10.767973856209151)","(2.1, 2.32, 2.3188135593220336)","(3.8, 4.4, 4.344186046511628)","(26.0, 42.0, 40.2962962962963)","(14.0, 20.0, 19.69047619047619)","(51.0, 110.0, 104.61538461538461)","(11.0, 15.0, 13.59375)","(9.0, 11.0, 10.543478260869565)"
10-01-2023 12:14:17.906926,"(10.0, 11.0, 10.767973856209151)","(2.1, 2.32, 2.3188135593220336)","(3.8, 4.4, 4.344186046511628)","(26.0, 42.0, 38.43478260869565)","(14.0, 20.0, 20.502923976608187)","(51.0, 110.0, 105.625)","(12.0, 15.0, 14.542944785276074)","(9.0, 11.0, 10.574324324324325)"
10-01-2023 12:14:19.113648,"(10.0, 11.0, 10.805479452054794)","(2.05, 2.34, 2.329857819905213)","(3.8, 4.4, 4.362589928057554)","(26.0, 40.0, 38.43478260869565)","(14.0, 21.0, 20.51813471502591)","(51.0, 110.0, 105.625)","(12.0, 15.0, 14.544025157232705)","(9.0, 11.0, 10.574324324324325)"
10-01-2023 12:14:20.385621,"(10.0, 11.0, 10.825495049504951)","(2.05, 2.34, 2.3298095238095238)","(3.8, 4.4, 4.364444444444445)","(26.0, 40.0, 38.10526315789474)","(14.0, 21.0, 20.51813471502591)","(51.0, 110.0, 105.625)","(12.0, 15.0, 14.519867549668874)","(9.0, 11.0, 10.574324324324325)"
10-01-2023 12:14:21.628820,"(10.0, 11.0, 10.829573934837093)","(2.1, 2.34, 2.3388118811881187)","(3.8, 4.4, 4.364444444444445)","(26.0, 40.0, 38.08695652173913)","(14.0, 21.0, 20.54945054945055)","(51.0, 110.0, 105.625)","(12.0, 15.0, 14.166666666666666)","(9.0, 11.0, 10.61111111111111)"
10-01-2023 12:14:22.806773,"(10.0, 11.0, 10.829573934837093)","(2.1, 2.36, 2.3594117647058823)","(3.8, 4.4, 4.364444444444445)","(26.0, 40.0, 38.08695652173913)","(14.0, 21.0, 20.54696132596685)","(51.0, 110.0, 113.57142857142857)","(12.0, 14.5, 13.852941176470589)","(9.0, 11.0, 10.61111111111111)"
10-01-2023 12:14:23.974761,"(10.0, 11.0, 10.827631578947368)","(2.1, 2.38, 2.3633155080213903)","(3.8, 4.4, 4.357142857142858)","(26.0, 40.0, 39.18181818181818)","(14.0, 21.0, 20.54189944134078)","(51.0, 120.0, 113.33333333333333)","(12.0, 14.5, 13.722222222222221)","(9.0, 11.0, 10.61111111111111)"
10-01-2023 12:14:25.127154,"(10.0, 11.0, 10.815649867374006)","(2.1, 2.38, 2.365960264900662)","(3.8, 4.4, 4.357142857142858)","(26.0, 40.0, 39.18181818181818)","(14.0, 21.0, 20.54189944134078)","(51.0, 120.0, 113.33333333333333)","(12.0, 14.5, 13.722222222222221)","(9.0, 11.0, 10.61111111111111)"
10-01-2023 12:14:26.331297,"(10.0, 11.0, 10.816137566137566)","(2.1, 2.38, 2.364119850187266)","(3.8, 4.4, 4.352564102564103)","(26.0, 40.0, 39.1)","(14.0, 21.0, 20.54189944134078)","(51.0, 120.0, 113.80952380952381)","(12.0, 14.5, 13.602564102564102)","(9.0, 11.0, 10.557894736842105)"
10-01-2023 12:14:27.613499,"(10.0, 11.5, 11.170634920634921)","(2.1, 2.38, 2.360355871886121)","(3.8, 4.4, 4.308510638297872)","(26.0, 40.0, 39.1)","(14.0, 21.0, 20.536723163841806)","(51.0, 120.0, 113.80952380952381)","(12.0, 14.5, 13.595238095238095)","(9.0, 11.0, 10.557894736842105)"
10-01-2023 12:14:28.890518,"(10.0, 11.5, 11.294258373205741)","(2.1, 2.38, 2.360575539568345)","(3.8, 4.4, 4.308510638297872)","(26.0, 40.0, 39.1)","(14.0, 21.0, 20.536723163841806)","(51.0, 120.0, 113.80952380952381)","(12.0, 14.5, 14.05952380952381)","(9.0, 11.0, 10.557894736842105)"
10-01-2023 12:14:30.172350,"(10.0, 11.5, 11.320224719101123)","(2.1, 2.36, 2.3522746781115877)","(3.8, 4.4, 4.305882352941176)","(26.0, 38.0, 35.9)","(14.0, 21.0, 20.53142857142857)","(51.0, 120.0, 113.80952380952381)","(12.0, 14.5, 14.05952380952381)","(9.0, 11.0, 10.557894736842105)"
10-01-2023 12:14:31.551286,"(10.0, 11.5, 11.320224719101123)","(2.1, 2.38, 2.3698901098901097)","(3.8, 4.4, 4.37163120567376)","(26.0, 38.0, 36.15384615384615)","(15.0, 21.0, 20.496932515337424)","(51.0, 120.0, 113.80952380952381)","(12.0, 14.5, 13.75)","(9.0, 11.0, 10.557894736842105)"
10-01-2023 12:14:32.832146,"(10.0, 11.5, 11.327586206896552)","(2.1, 2.38, 2.369772727272727)","(3.8, 4.4, 4.36896551724138)","(26.0, 38.0, 36.5)","(15.0, 21.0, 20.376963350785342)","(51.0, 120.0, 113.80952380952381)","(12.0, 14.0, 13.8)","(9.0, 11.0, 10.556338028169014)"
10-01-2023 12:14:34.177998,"(10.0, 11.5, 11.326589595375722)","(2.1, 2.38, 2.3494915254237285)","(3.8, 4.4, 4.347619047619048)","(26.0, 38.0, 33.724137931034484)","(15.0, 21.0, 20.41951219512195)","(51.0, 120.0, 114.8)","(12.0, 14.0, 13.85)","(9.0, 11.0, 10.556338028169014)"
10-01-2023 12:14:35.580514,"(10.0, 11.5, 11.31132075471698)","(2.1, 2.38, 2.3431818181818183)","(3.8, 4.4, 4.3458128078817735)","(26.0, 34.0, 33.172413793103445)","(15.0, 21.0, 20.41951219512195)","(51.0, 120.0, 114.8)","(12.0, 14.0, 13.836363636363636)","(9.0, 11.0, 10.556338028169014)"
10-01-2023 12:14:36.890103,"(10.0, 11.5, 11.35)","(2.1, 2.36, 2.3429850746268657)","(3.8, 4.4, 4.291358024691358)","(26.0, 34.0, 33.42857142857143)","(15.0, 21.0, 20.41951219512195)","(51.0, 120.0, 114.8)","(12.0, 14.0, 13.793103448275861)","(9.0, 11.0, 10.56701030927835)"
10-01-2023 12:14:38.321490,"(10.0, 11.5, 11.298076923076923)","(2.1, 2.36, 2.335606936416185)","(3.8, 4.3, 4.291358024691358)","(26.0, 34.0, 31.6)","(15.0, 21.0, 20.41951219512195)","(61.0, 120.0, 114.8)","(11.0, 14.0, 13.793103448275861)","(9.0, 11.0, 10.565517241379311)"
10-01-2023 12:14:39.564689,"(10.0, 11.5, 11.298076923076923)","(2.1, 2.36, 2.335606936416185)","(3.8, 4.3, 4.291358024691358)","(26.0, 34.0, 31.6)","(15.0, 21.0, 20.441314553990612)","(61.0, 120.0, 115.0)","(11.0, 14.0, 13.571428571428571)","(9.0, 11.0, 10.625)"
10-01-2023 12:14:40.830301,"(10.0, 11.5, 11.255357142857143)","(2.1, 2.36, 2.349623188405797)","(3.8, 4.3, 4.297826086956522)","(26.0, 34.0, 32.8)","(15.0, 21.0, 20.441314553990612)","(61.0, 120.0, 115.0)","(11.0, 14.0, 13.571428571428571)","(9.0, 11.0, 10.62316715542522)"
10-01-2023 12:14:42.201241,"(10.0, 11.0, 10.957044673539519)","(2.1, 2.36, 2.35469298245614)","(3.8, 4.4, 4.343636363636364)","(26.0, 34.0, 30.857142857142858)","(15.0, 21.0, 20.514285714285716)","(61.0, 120.0, 115.51724137931035)","(11.0, 14.0, 13.808823529411764)","(9.0, 11.0, 10.651761517615176)"
10-01-2023 12:14:43.545742,"(10.0, 11.5, 11.146907216494846)","(2.1, 2.36, 2.3546813186813185)","(3.8, 4.4, 4.353846153846154)","(26.0, 32.0, 34.0)","(15.0, 21.0, 20.514285714285716)","(61.0, 120.0, 115.51724137931035)","(11.0, 14.0, 13.74)","(9.0, 11.0, 10.649025069637883)"
10-01-2023 12:14:44.872643,"(10.0, 11.5, 11.173076923076923)","(2.1, 2.36, 2.3464516129032256)","(3.8, 4.4, 4.44421768707483)","(26.0, 38.0, 36.333333333333336)","(15.0, 21.0, 20.7875)","(61.0, 120.0, 115.92592592592592)","(11.0, 14.0, 13.0)","(9.0, 11.0, 10.146428571428572)"
10-01-2023 12:14:46.221705,"(10.0, 11.5, 10.989270386266094)","(2.1, 2.36, 2.3023880597014923)","(3.8, 4.5, 4.470175438596491)","(26.0, 40.0, 35.368421052631575)","(15.0, 21.0, 20.85)","(61.0, 120.0, 116.07142857142857)","(11.0, 14.0, 13.543478260869565)","(9.0, 11.0, 10.229032258064516)"
10-01-2023 12:14:47.541481,"(10.0, 11.5, 11.022556390977444)","(2.1, 2.34, 2.3023529411764705)","(3.8, 4.5, 4.465094339622642)","(26.0, 40.0, 32.21621621621622)","(15.0, 21.0, 20.85)","(61.0, 120.0, 116.07142857142857)","(12.0, 14.0, 13.7)","(9.0, 11.0, 10.426923076923076)"
10-01-2023 12:14:48.855108,"(10.0, 11.5, 11.070945945945946)","(2.1, 2.32, 2.3125581395348838)","(3.8, 4.5, 4.479230769230769)","(26.0, 40.0, 34.57142857142857)","(15.0, 21.0, 20.87037037037037)","(61.0, 120.0, 116.42857142857143)","(12.0, 14.0, 13.304878048780488)","(9.0, 10.5, 10.433566433566433)"
10-01-2023 12:14:50.122953,"(10.0, 11.5, 11.070945945945946)","(2.1, 2.32, 2.3143243243243243)","(3.8, 4.5, 4.481343283582089)","(26.0, 38.0, 34.666666666666664)","(15.0, 21.0, 21.234375)","(61.0, 120.0, 116.42857142857143)","(11.0, 13.5, 13.136363636363637)","(9.0, 10.5, 10.30593607305936)"
10-01-2023 12:14:51.409004,"(10.0, 11.5, 11.215246636771301)","(2.1, 2.32, 2.3194495412844036)","(3.8, 4.5, 4.496376811594203)","(26.0, 38.0, 36.125)","(15.0, 22.0, 21.26865671641791)","(61.0, 120.0, 116.55172413793103)","(11.0, 13.5, 13.212121212121213)","(9.0, 10.5, 10.197841726618705)"
10-01-2023 12:14:52.652198,"(10.0, 11.0, 10.78743961352657)","(2.1, 2.34, 2.325128205128205)","(3.8, 4.5, 4.529090909090909)","(26.0, 38.0, 34.4)","(15.0, 22.0, 21.28985507246377)","(61.0, 120.0, 116.7741935483871)","(11.0, 13.5, 13.297297297297296)","(9.0, 10.5, 10.323404255319149)"
10-01-2023 12:14:53.815149,"(10.0, 11.0, 10.780821917808218)","(2.1, 2.34, 2.3293577981651374)","(3.8, 4.6, 4.529090909090909)","(26.0, 38.0, 33.333333333333336)","(15.0, 22.0, 21.28776978417266)","(61.0, 120.0, 117.09677419354838)","(11.0, 13.5, 13.333333333333334)","(9.0, 10.5, 10.289855072463768)"
10-01-2023 12:14:55.009115,"(10.0, 11.0, 10.789473684210526)","(2.1, 2.34, 2.328817204301075)","(3.8, 4.6, 4.585)","(26.0, 36.0, 34.0)","(15.0, 22.0, 21.481927710843372)","(61.0, 120.0, 117.09677419354838)","(11.0, 13.5, 12.947368421052632)","(9.0, 10.5, 10.091324200913242)"
10-01-2023 12:14:56.144466,"(10.0, 11.0, 10.793991416309012)","(2.1, 2.34, 2.327065868263473)","(3.8, 4.6, 4.585)","(26.0, 36.0, 34.4)","(15.0, 22.0, 21.493827160493826)","(61.0, 120.0, 117.24137931034483)","(11.0, 13.0, 13.045454545454545)","(8.5, 10.5, 9.858333333333334)"
10-01-2023 12:14:57.327949,"(10.0, 11.0, 10.796943231441048)","(2.1, 2.34, 2.3066666666666666)","(3.8, 4.7, 4.6125)","(26.0, 36.0, 35.42857142857143)","(15.0, 22.0, 21.494505494505496)","(61.0, 120.0, 117.71428571428571)","(11.0, 14.0, 13.317073170731707)","(8.5, 10.5, 10.082938388625593)"
10-01-2023 12:14:58.563197,"(10.0, 11.0, 10.78352490421456)","(2.1, 2.36, 2.29578947368421)","(3.8, 4.7, 4.713513513513513)","(26.0, 36.0, 37.111111111111114)","(15.0, 22.0, 21.362903225806452)","(61.0, 120.0, 112.32558139534883)","(11.0, 14.0, 13.619047619047619)","(8.5, 10.5, 10.0775)"
10-01-2023 12:14:59.790727,"(10.0, 11.0, 10.806)","(2.1, 2.3, 2.2774789915966385)","(3.8, 4.8, 4.72054794520548)","(21.0, 38.0, 36.4)","(15.0, 22.0, 21.229357798165136)","(51.0, 120.0, 106.84210526315789)","(11.0, 14.0, 13.6)","(8.5, 10.5, 10.044973544973544)"
10-01-2023 12:15:01.066279,"(10.0, 11.0, 10.805220883534137)","(2.1, 2.3, 2.3266666666666667)","(3.8, 4.8, 4.7384615384615385)","(21.0, 38.0, 36.15384615384615)","(15.0, 22.0, 21.125)","(51.0, 110.0, 106.66666666666667)","(11.0, 14.0, 13.2)","(8.5, 10.5, 10.032786885245901)"
10-01-2023 12:15:02.292155,"(10.0, 11.0, 10.803643724696355)","(2.1, 2.36, 2.312)","(3.8, 4.8, 4.6923076923076925)","(21.0, 38.0, 36.15384615384615)","(15.0, 22.0, 21.114583333333332)","(51.0, 110.0, 106.66666666666667)","(11.0, 14.0, 13.066666666666666)","(8.5, 10.5, 10.021929824561404)"
10-01-2023 12:15:03.511151,"(10.0, 11.0, 10.7363184079602)","(2.1, 2.36, 2.30875)","(3.8, 4.9, 4.883333333333334)","(21.0, 38.0, 35.0)","(15.0, 22.0, 20.884615384615383)","(51.0, 110.0, 97.14285714285714)","(11.0, 14.0, 13.297872340425531)","(8.5, 10.5, 10.114695340501791)"
10-01-2023 12:15:04.812308,"(10.0, 11.0, 10.702247191011235)","(2.1, 2.36, 2.30039603960396)","(3.8, 4.9, 4.833333333333334)","(21.0, 38.0, 37.111111111111114)","(15.0, 21.0, 20.859375)","(51.0, 110.0, 95.0)","(11.0, 14.0, 13.214285714285714)","(8.5, 10.5, 10.101851851851851)"
10-01-2023 12:15:06.020037,"(10.0, 11.0, 10.688235294117646)","(2.05, 2.34, 2.30039603960396)","(3.9, 4.9, 4.86)","(26.0, 38.0, 37.2)","(15.0, 21.0, 20.93220338983051)","(51.0, 110.0, 85.0)","(11.0, 14.0, 13.6875)","(8.5, 10.5, 10.101851851851851)"
10-01-2023 12:15:07.171182,"(10.0, 11.0, 10.646666666666667)","(2.05, 2.34, 2.322622950819672)","(3.9, 4.9, 4.86)","(26.0, 38.0, 37.2)","(15.0, 21.0, 20.93220338983051)","(51.0, 110.0, 85.0)","(11.0, 14.0, 13.6875)","(8.5, 10.5, 10.101851851851851)"
10-01-2023 12:15:08.393765,"(10.0, 11.0, 10.775862068965518)","(2.05, 2.34, 2.306875)","(3.9, 4.9, 4.873913043478261)","(26.0, 38.0, 37.27272727272727)","(15.0, 22.0, 20.88)","(51.0, 110.0, 85.0)","(11.0, 14.0, 13.67741935483871)","(8.5, 10.5, 10.117437722419929)"
10-01-2023 12:15:09.615970,"(10.0, 11.0, 10.890243902439025)","(2.05, 2.34, 2.291111111111111)","(3.9, 4.9, 4.752941176470588)","(26.0, 38.0, 37.27272727272727)","(15.0, 22.0, 20.8)","(51.0, 110.0, 86.3157894736842)","(11.0, 14.0, 12.9)","(8.5, 10.5, 10.133105802047782)"
10-01-2023 12:15:10.891168,"(10.0, 11.0, 10.890243902439025)","(2.05, 2.34, 2.291111111111111)","(3.9, 4.8, 4.752941176470588)","(26.0, 38.0, 37.27272727272727)","(15.0, 22.0, 20.8)","(51.0, 110.0, 86.3157894736842)","(11.0, 14.0, 12.875)","(8.5, 10.5, 9.84848484848485)"
10-01-2023 12:15:12.175840,"(9.0, 11.0, 10.66)","(2.1, 2.34, 2.3002409638554213)","(3.9, 4.8, 4.6090909090909085)","(21.0, 38.0, 36.36363636363636)","(15.0, 22.0, 20.93877551020408)","(51.0, 110.0, 86.3157894736842)","(11.0, 14.0, 12.71951219512195)","(8.5, 10.5, 9.625819672131147)"
10-01-2023 12:15:13.497479,"(9.0, 11.0, 10.694610778443113)","(2.1, 2.36, 2.3002409638554213)","(3.9, 4.7, 4.6743421052631575)","(21.0, 38.0, 38.02985074626866)","(15.0, 22.0, 21.317757009345794)","(51.0, 110.0, 101.92307692307692)","(11.0, 13.5, 13.286666666666667)","(8.5, 10.5, 10.02434456928839)"
10-01-2023 12:15:14.807709,"(9.0, 11.0, 10.768181818181818)","(2.1, 2.3, 2.3447999999999998)","(3.9, 4.7, 4.673364485981309)","(21.0, 40.0, 38.032786885245905)","(15.0, 22.0, 21.29126213592233)","(51.0, 110.0, 101.92307692307692)","(11.0, 13.5, 13.274647887323944)","(8.5, 10.5, 9.809195402298851)"
10-01-2023 12:15:16.123790,"(9.0, 11.0, 10.773333333333333)","(2.1, 2.36, 2.3306930693069305)","(3.9, 4.7, 4.673364485981309)","(26.0, 40.0, 38.032786885245905)","(15.0, 22.0, 21.27777777777778)","(51.0, 110.0, 101.92307692307692)","(11.0, 13.5, 13.18)","(9.0, 10.0, 9.83)"
10-01-2023 12:15:17.398742,"(9.0, 11.0, 10.773333333333333)","(2.1, 2.36, 2.3182142857142853)","(3.9, 4.7, 4.670466321243524)","(26.0, 40.0, 38.032786885245905)","(15.0, 22.0, 21.28846153846154)","(51.0, 110.0, 101.92307692307692)","(11.0, 13.5, 13.21951219512195)","(9.0, 10.0, 9.83)"
10-01-2023 12:15:18.639935,"(9.0, 11.0, 10.773333333333333)","(2.1, 2.36, 2.3303529411764705)","(3.9, 4.7, 4.671929824561404)","(26.0, 40.0, 38.032786885245905)","(15.0, 22.0, 21.275229357798164)","(51.0, 110.0, 101.92307692307692)","(11.0, 13.5, 13.21951219512195)","(9.0, 10.0, 9.808219178082192)"
10-01-2023 12:15:19.875127,"(9.0, 11.0, 10.773333333333333)","(2.1, 2.36, 2.3462295081967213)","(3.9, 4.7, 4.682)","(26.0, 40.0, 38.032786885245905)","(15.0, 22.0, 21.247619047619047)","(51.0, 110.0, 103.57142857142857)","(11.0, 13.5, 13.21951219512195)","(9.0, 10.0, 9.788235294117648)"
10-01-2023 12:15:21.088138,"(9.0, 11.0, 10.776315789473685)","(2.1, 2.36, 2.341639344262295)","(3.9, 4.7, 4.682)","(26.0, 40.0, 38.032786885245905)","(15.0, 22.0, 21.247619047619047)","(51.0, 110.0, 103.57142857142857)","(11.0, 13.5, 13.21951219512195)","(9.0, 9.8, 9.788235294117648)"
10-01-2023 12:15:22.301798,"(9.0, 11.0, 10.776315789473685)","(2.05, 2.36, 2.3377358490566036)","(3.9, 4.7, 4.525373134328358)","(26.0, 40.0, 38.04081632653061)","(16.0, 22.0, 21.247619047619047)","(61.0, 110.0, 93.63636363636364)","(11.0, 13.5, 13.244444444444444)","(8.5, 9.8, 9.790909090909091)"
10-01-2023 12:15:23.454152,"(9.0, 11.0, 10.776315789473685)","(2.05, 2.34, 2.3377358490566036)","(3.9, 4.7, 4.525373134328358)","(26.0, 40.0, 38.285714285714285)","(16.0, 22.0, 21.392307692307693)","(61.0, 110.0, 102.5)","(11.0, 13.5, 13.379518072289157)","(8.5, 9.8, 9.862)"
10-01-2023 12:15:24.662320,"(9.0, 11.0, 10.841232227488153)","(2.05, 2.34, 2.3325)","(3.9, 4.7, 4.575)","(26.0, 40.0, 38.285714285714285)","(16.0, 22.0, 21.392307692307693)","(61.0, 110.0, 102.5)","(11.0, 13.5, 13.793103448275861)","(8.5, 10.0, 9.862)"
10-01-2023 12:15:25.866150,"(9.0, 11.0, 10.841232227488153)","(2.05, 2.32, 2.3327272727272725)","(3.9, 4.7, 4.5409836065573765)","(26.0, 40.0, 38.11764705882353)","(16.0, 22.0, 21.392307692307693)","(61.0, 110.0, 102.5)","(11.0, 14.0, 13.793103448275861)","(8.5, 10.0, 9.851428571428572)"
10-01-2023 12:15:27.102203,"(9.0, 11.0, 10.846153846153847)","(2.05, 2.36, 2.32)","(3.9, 4.6, 4.515789473684211)","(26.0, 40.0, 38.18867924528302)","(16.0, 22.0, 21.40740740740741)","(61.0, 110.0, 102.5)","(11.0, 14.0, 13.571428571428571)","(8.5, 10.0, 9.772)"
10-01-2023 12:15:28.339633,"(9.0, 11.0, 10.853211009174313)","(2.05, 2.34, 2.3499999999999996)","(3.9, 4.6, 4.583240223463687)","(26.0, 40.0, 38.56716417910448)","(16.0, 22.0, 21.520958083832337)","(61.0, 110.0, 105.9090909090909)","(11.0, 14.0, 13.865671641791044)","(8.5, 9.8, 9.8990990990991)"
10-01-2023 12:15:29.560037,"(9.0, 11.0, 10.598290598290598)","(2.1, 2.36, 2.3499999999999996)","(3.9, 4.6, 4.583240223463687)","(26.0, 40.0, 38.55882352941177)","(16.0, 22.0, 21.5)","(51.0, 110.0, 106.08695652173913)","(11.0, 14.0, 13.826923076923077)","(8.5, 10.0, 9.838754325259517)"
10-01-2023 12:15:30.737102,"(9.0, 11.0, 10.788288288288289)","(2.1, 2.38, 2.388193548387097)","(3.9, 4.6, 4.44125)","(26.0, 40.0, 38.4)","(16.0, 22.0, 21.424460431654676)","(51.0, 110.0, 104.81481481481481)","(11.0, 14.0, 13.795454545454545)","(8.5, 10.0, 9.830882352941178)"
10-01-2023 12:15:31.983703,"(9.0, 11.0, 10.72689075630252)","(2.1, 2.4, 2.3891696750902525)","(3.9, 4.6, 4.458974358974359)","(26.0, 40.0, 38.4)","(16.0, 22.0, 21.40972222222222)","(61.0, 110.0, 94.44444444444444)","(11.0, 14.0, 13.373737373737374)","(8.5, 10.0, 9.8309963099631)"
10-01-2023 12:15:33.471044,"(9.0, 11.0, 10.724358974358974)","(2.1, 2.4, 2.3621052631578947)","(3.9, 4.5, 4.53030303030303)","(26.0, 40.0, 38.4)","(16.0, 22.0, 21.44137931034483)","(61.0, 110.0, 98.0)","(11.0, 13.5, 13.376)","(8.5, 10.0, 9.830370370370371)"
10-01-2023 12:15:34.718234,"(9.0, 11.0, 10.733333333333333)","(2.1, 2.4, 2.3398019801980197)","(3.9, 4.6, 4.461111111111111)","(26.0, 40.0, 38.4)","(16.0, 22.0, 21.44137931034483)","(61.0, 110.0, 98.23529411764706)","(11.0, 13.5, 13.376)","(8.5, 10.0, 9.830370370370371)"
10-01-2023 12:15:35.925684,"(9.0, 11.0, 10.733333333333333)","(2.1, 2.42, 2.4075862068965517)","(3.9, 4.5, 4.4447368421052635)","(26.0, 40.0, 38.4)","(16.0, 22.0, 21.44137931034483)","(61.0, 110.0, 98.23529411764706)","(11.0, 13.5, 13.927710843373495)","(8.5, 10.0, 9.686486486486487)"
10-01-2023 12:15:37.185749,"(9.0, 11.0, 10.745098039215685)","(2.1, 2.42, 2.4075862068965517)","(3.9, 4.5, 4.441463414634146)","(26.0, 40.0, 38.4)","(16.0, 22.0, 21.44137931034483)","(61.0, 110.0, 98.23529411764706)","(11.0, 14.0, 13.8989898989899)","(8.5, 9.8, 9.669565217391304)"
10-01-2023 12:15:38.446610,"(9.0, 11.0, 10.745098039215685)","(2.1, 2.42, 2.4085714285714284)","(3.9, 4.5, 4.43404255319149)","(26.0, 40.0, 38.4)","(16.0, 22.0, 21.44137931034483)","(61.0, 110.0, 98.23529411764706)","(11.0, 14.0, 13.419811320754716)","(8.5, 9.8, 9.64973544973545)"
10-01-2023 12:15:39.736251,"(9.0, 11.0, 10.742574257425742)","(2.1, 2.42, 2.414285714285714)","(3.9, 4.5, 4.43404255319149)","(26.0, 40.0, 38.285714285714285)","(16.0, 22.0, 21.4)","(61.0, 110.0, 98.23529411764706)","(11.0, 13.5, 13.354166666666666)","(8.5, 9.8, 9.664285714285715)"
10-01-2023 12:15:41.054842,"(9.0, 11.0, 10.742574257425742)","(2.1, 2.42, 2.414074074074074)","(3.9, 4.5, 4.43404255319149)","(26.0, 40.0, 36.75675675675676)","(16.0, 22.0, 21.466666666666665)","(61.0, 110.0, 104.44444444444444)","(11.0, 13.5, 13.34375)","(8.5, 9.8, 9.664285714285715)"
10-01-2023 12:15:42.340789,"(9.0, 11.0, 10.742574257425742)","(2.1, 2.42, 2.4217142857142857)","(3.9, 4.5, 4.429545454545455)","(26.0, 40.0, 36.75675675675676)","(16.0, 22.0, 21.481203007518797)","(61.0, 110.0, 104.44444444444444)","(11.0, 13.5, 13.34375)","(8.5, 9.8, 9.272499999999999)"
10-01-2023 12:15:43.608818,"(9.0, 11.0, 10.573684210526316)","(2.1, 2.44, 2.4266666666666667)","(3.9, 4.5, 4.4261904761904765)","(26.0, 40.0, 36.75675675675676)","(16.0, 22.0, 21.36111111111111)","(61.0, 110.0, 104.44444444444444)","(11.0, 13.5, 13.351648351648352)","(8.5, 9.4, 9.26578947368421)"
10-01-2023 12:15:44.851838,"(9.0, 11.0, 10.573684210526316)","(2.1, 2.44, 2.4266666666666667)","(3.9, 4.5, 4.476158940397351)","(26.0, 40.0, 36.75675675675676)","(16.0, 22.0, 21.323529411764707)","(61.0, 110.0, 104.44444444444444)","(11.0, 13.5, 13.904761904761905)","(8.5, 9.4, 9.26578947368421)"
10-01-2023 12:15:46.129414,"(9.0, 11.0, 10.573684210526316)","(2.1, 2.44, 2.4388505747126437)","(3.9, 4.5, 4.491304347826087)","(26.0, 40.0, 36.75675675675676)","(16.0, 22.0, 21.258064516129032)","(61.0, 110.0, 104.44444444444444)","(11.0, 14.0, 13.90909090909091)","(8.5, 9.4, 9.28299319727891)"
10-01-2023 12:15:47.344229,"(9.0, 11.0, 10.573684210526316)","(2.1, 2.44, 2.4395238095238096)","(3.9, 4.5, 4.448571428571428)","(26.0, 40.0, 37.142857142857146)","(16.0, 22.0, 21.258064516129032)","(61.0, 110.0, 106.25)","(11.0, 14.0, 13.90909090909091)","(8.5, 9.4, 9.28299319727891)"
