,Arrogant Suzy,Charming Spirit,Fake Promises,Django Riggs,Lieutenant Dan,Borrowed Angel,All Inn Aussie,Davettes Diva
08-12-2022 15:35:22.286844,"(51.0, 100.0, 97.67857142857143)","(5.0, 6.4, 6.316666666666667)","(6.0, 8.4, 8.102325581395348)","(4.6, 5.5, 5.468421052631579)","(10.0, 14.0, 13.545454545454545)","(101.0, 390.0, 375.88235294117646)","(3.1, 4.0, 3.7705882352941176)","(4.4, 5.7, 5.427272727272728)"
08-12-2022 15:35:23.485941,"(51.0, 100.0, 97.67857142857143)","(5.0, 6.4, 6.281481481481482)","(6.0, 8.4, 8.03076923076923)","(4.6, 5.5, 5.455)","(10.0, 14.0, 13.736842105263158)","(101.0, 390.0, 375.88235294117646)","(3.1, 4.0, 3.7705882352941176)","(4.4, 5.7, 5.427272727272728)"
08-12-2022 15:35:24.724386,"(51.0, 100.0, 97.67857142857143)","(5.0, 6.4, 6.278787878787879)","(6.0, 8.4, 8.03076923076923)","(4.6, 5.5, 5.455)","(10.0, 14.0, 13.583333333333334)","(101.0, 390.0, 375.88235294117646)","(3.1, 4.0, 3.7705882352941176)","(4.4, 5.7, 5.427272727272728)"
08-12-2022 15:35:25.981062,"(51.0, 100.0, 97.67857142857143)","(5.0, 6.4, 6.278787878787879)","(6.0, 8.4, 8.03076923076923)","(4.6, 5.5, 5.455)","(10.0, 14.0, 13.642857142857142)","(101.0, 390.0, 380.74074074074076)","(3.1, 4.0, 3.7705882352941176)","(4.4, 5.7, 5.427272727272728)"
08-12-2022 15:35:27.243697,"(51.0, 100.0, 97.67857142857143)","(5.0, 6.4, 6.282352941176471)","(6.0, 8.4, 8.03076923076923)","(4.6, 5.5, 5.455)","(10.0, 14.0, 13.705882352941176)","(101.0, 390.0, 368.18181818181813)","(3.1, 4.0, 3.8111111111111113)","(4.4, 5.7, 5.427272727272728)"
08-12-2022 15:35:28.497189,"(51.0, 100.0, 97.67857142857143)","(5.0, 6.4, 6.282352941176471)","(6.0, 8.4, 8.03076923076923)","(4.6, 5.5, 5.4818181818181815)","(10.0, 14.0, 13.6875)","(101.0, 390.0, 375.88235294117646)","(3.1, 3.95, 3.75625)","(4.4, 5.7, 5.427272727272728)"
08-12-2022 15:35:29.741105,"(51.0, 100.0, 97.67857142857143)","(5.0, 6.4, 6.282352941176471)","(6.0, 8.4, 8.095238095238095)","(4.6, 5.5, 5.4818181818181815)","(10.0, 14.0, 13.583333333333334)","(101.0, 390.0, 375.88235294117646)","(3.1, 3.95, 3.75625)","(4.4, 5.7, 5.427272727272728)"
08-12-2022 15:35:31.234066,"(51.0, 100.0, 97.67857142857143)","(5.0, 6.4, 6.323076923076924)","(6.0, 8.4, 8.044444444444444)","(4.6, 5.5, 5.4526315789473685)","(10.0, 14.0, 13.545454545454545)","(101.0, 390.0, 355.7142857142857)","(3.1, 3.95, 3.7578947368421054)","(4.4, 5.7, 5.427272727272728)"
08-12-2022 15:35:32.463639,"(51.0, 100.0, 97.67857142857143)","(5.0, 6.4, 6.365217391304348)","(6.0, 8.4, 8.044444444444444)","(4.6, 5.5, 5.4526315789473685)","(10.0, 14.0, 13.736842105263158)","(101.0, 390.0, 380.74074074074076)","(3.1, 3.9, 3.7578947368421054)","(4.4, 5.7, 5.427272727272728)"
08-12-2022 15:35:33.736503,"(51.0, 100.0, 98.48101265822785)","(5.0, 6.4, 6.365217391304348)","(6.0, 8.4, 8.044444444444444)","(4.6, 5.5, 5.466666666666667)","(10.0, 14.0, 13.583333333333334)","(101.0, 390.0, 370.0)","(3.1, 3.9, 3.7578947368421054)","(4.4, 5.7, 5.427272727272728)"
08-12-2022 15:35:35.153412,"(51.0, 110.0, 109.65277777777777)","(5.0, 6.4, 6.365217391304348)","(6.0, 8.4, 8.044444444444444)","(4.6, 5.5, 5.466666666666667)","(10.0, 14.0, 13.583333333333334)","(101.0, 390.0, 375.88235294117646)","(3.1, 3.9, 3.7578947368421054)","(4.4, 5.7, 5.427272727272728)"
08-12-2022 15:35:36.445574,"(51.0, 110.0, 109.65277777777777)","(5.0, 6.4, 6.368)","(6.0, 8.4, 8.044444444444444)","(4.6, 5.5, 5.466666666666667)","(10.0, 14.0, 13.642857142857142)","(101.0, 390.0, 381.1111111111111)","(3.1, 3.9, 3.7578947368421054)","(4.4, 5.7, 5.427272727272728)"
08-12-2022 15:35:37.664670,"(51.0, 110.0, 109.35483870967742)","(5.0, 6.4, 6.368)","(6.0, 8.4, 8.044444444444444)","(4.6, 5.5, 5.466666666666667)","(10.0, 14.0, 13.545454545454545)","(101.0, 390.0, 375.88235294117646)","(3.1, 3.9, 3.7578947368421054)","(4.4, 5.7, 5.427272727272728)"
08-12-2022 15:35:38.939882,"(51.0, 110.0, 109.35483870967742)","(5.0, 6.4, 6.368)","(6.0, 8.4, 8.044444444444444)","(4.6, 5.5, 5.466666666666667)","(10.0, 14.0, 13.6875)","(101.0, 390.0, 355.7142857142857)","(3.1, 3.9, 3.7578947368421054)","(4.4, 5.7, 5.427272727272728)"
08-12-2022 15:35:40.325923,"(51.0, 110.0, 106.66666666666667)","(5.0, 6.4, 6.368)","(6.0, 8.4, 8.044444444444444)","(4.6, 5.5, 5.466666666666667)","(10.0, 14.0, 13.705882352941176)","(101.0, 390.0, 380.74074074074076)","(3.1, 3.9, 3.7285714285714286)","(4.4, 5.7, 5.54)"
08-12-2022 15:35:41.560889,"(61.0, 110.0, 106.66666666666667)","(5.0, 6.4, 6.368)","(6.0, 8.4, 8.044444444444444)","(4.8, 5.5, 5.466666666666667)","(10.0, 14.0, 13.772727272727273)","(101.0, 390.0, 375.88235294117646)","(3.1, 3.9, 3.724)","(4.4, 5.7, 5.526086956521739)"
08-12-2022 15:35:42.808890,"(61.0, 110.0, 108.18181818181819)","(5.0, 6.4, 6.368)","(6.0, 8.4, 8.044444444444444)","(4.8, 5.5, 5.466666666666667)","(10.0, 14.0, 13.772727272727273)","(101.0, 390.0, 375.88235294117646)","(3.1, 3.9, 3.724)","(4.4, 5.7, 5.526086956521739)"
08-12-2022 15:35:44.062963,"(61.0, 110.0, 109.11764705882354)","(5.0, 6.4, 6.368)","(6.0, 8.4, 8.044444444444444)","(4.8, 5.5, 5.466666666666667)","(10.0, 14.0, 13.772727272727273)","(101.0, 390.0, 375.88235294117646)","(3.1, 3.9, 3.724)","(4.4, 5.7, 5.526086956521739)"
08-12-2022 15:35:45.356926,"(61.0, 110.0, 109.44444444444444)","(5.0, 6.4, 6.368)","(6.0, 8.4, 8.044444444444444)","(4.8, 5.5, 5.466666666666667)","(10.0, 14.0, 13.705882352941176)","(101.0, 390.0, 380.74074074074076)","(3.1, 3.9, 3.724)","(4.4, 5.7, 5.526086956521739)"
08-12-2022 15:35:46.622545,"(61.0, 110.0, 109.44444444444444)","(5.0, 6.4, 6.368)","(6.0, 8.4, 8.044444444444444)","(4.8, 5.5, 5.466666666666667)","(10.0, 14.0, 13.545454545454545)","(101.0, 390.0, 366.0)","(3.1, 3.9, 3.7285714285714286)","(4.4, 5.7, 5.526086956521739)"
08-12-2022 15:35:47.940445,"(61.0, 110.0, 109.11764705882354)","(5.0, 6.4, 6.368)","(6.0, 8.4, 8.044444444444444)","(4.8, 5.4, 5.391304347826087)","(10.0, 14.0, 13.545454545454545)","(101.0, 420.0, 384.0)","(3.1, 3.9, 3.7285714285714286)","(4.4, 5.7, 5.642857142857143)"
08-12-2022 15:35:49.413359,"(61.0, 110.0, 108.63636363636364)","(5.0, 6.4, 6.368)","(6.0, 8.4, 8.044444444444444)","(4.8, 5.4, 5.391304347826087)","(10.0, 14.0, 14.083333333333334)","(101.0, 420.0, 384.0)","(3.1, 3.9, 3.716666666666667)","(4.4, 5.7, 5.536363636363637)"
08-12-2022 15:35:50.835802,"(61.0, 110.0, 109.44444444444444)","(5.0, 6.4, 6.328571428571429)","(6.0, 8.4, 8.044444444444444)","(4.8, 5.4, 5.427586206896552)","(10.0, 15.0, 14.416666666666666)","(101.0, 420.0, 375.88235294117646)","(3.1, 3.9, 3.67)","(4.4, 5.7, 5.65)"
08-12-2022 15:35:52.364580,"(61.0, 110.0, 109.44444444444444)","(5.0, 6.4, 6.368)","(6.0, 8.4, 8.044444444444444)","(4.8, 5.5, 5.427586206896552)","(10.0, 14.5, 14.416666666666666)","(101.0, 390.0, 380.74074074074076)","(3.1, 3.9, 3.67)","(4.4, 5.7, 5.65)"
08-12-2022 15:35:54.028500,"(61.0, 110.0, 109.11764705882354)","(5.0, 6.4, 6.373333333333334)","(6.0, 8.4, 8.044444444444444)","(4.8, 5.5, 5.392857142857143)","(10.0, 14.5, 14.478260869565217)","(101.0, 390.0, 335.2631578947369)","(3.1, 3.85, 3.7636363636363637)","(4.4, 5.7, 5.666666666666667)"
08-12-2022 15:35:55.451028,"(61.0, 110.0, 106.66666666666667)","(5.0, 6.4, 6.373333333333334)","(6.0, 8.4, 8.044444444444444)","(4.8, 5.4, 5.392857142857143)","(10.0, 15.0, 14.407407407407407)","(101.0, 370.0, 310.0)","(3.1, 3.9, 3.7578947368421054)","(4.4, 5.7, 5.67)"
08-12-2022 15:35:56.966161,"(61.0, 110.0, 108.75)","(5.0, 6.4, 6.373333333333334)","(6.0, 8.4, 8.044444444444444)","(4.8, 5.4, 5.392857142857143)","(10.0, 15.0, 14.407407407407407)","(101.0, 370.0, 319.6875)","(3.1, 3.9, 3.7578947368421054)","(4.4, 5.7, 5.67)"
08-12-2022 15:35:58.414815,"(61.0, 110.0, 109.31818181818181)","(5.0, 6.4, 6.373333333333334)","(6.0, 8.4, 8.044444444444444)","(4.8, 5.4, 5.372222222222223)","(10.0, 15.0, 14.407407407407407)","(101.0, 370.0, 321.21212121212125)","(3.1, 3.9, 3.7578947368421054)","(4.4, 5.7, 5.666666666666667)"
08-12-2022 15:35:59.717632,"(61.0, 110.0, 109.31818181818181)","(5.0, 6.4, 6.373333333333334)","(6.0, 8.4, 8.044444444444444)","(4.8, 5.4, 5.372222222222223)","(10.0, 15.0, 14.407407407407407)","(101.0, 370.0, 303.04347826086956)","(3.1, 3.9, 3.7578947368421054)","(4.4, 5.7, 5.5600000000000005)"
08-12-2022 15:36:01.034526,"(61.0, 110.0, 108.75)","(5.0, 6.4, 6.373333333333334)","(6.0, 8.4, 8.044444444444444)","(4.8, 5.4, 5.368421052631579)","(10.0, 15.0, 14.478260869565217)","(101.0, 370.0, 323.33333333333337)","(3.1, 3.9, 3.7578947368421054)","(4.4, 5.7, 5.6000000000000005)"
08-12-2022 15:36:02.375968,"(61.0, 110.0, 109.59016393442623)","(5.0, 6.4, 6.373333333333334)","(6.0, 8.4, 8.0)","(4.8, 5.4, 5.361904761904762)","(10.0, 15.0, 14.515151515151516)","(101.0, 370.0, 318.42105263157896)","(3.1, 3.9, 3.7573170731707317)","(4.4, 5.7, 5.60625)"
08-12-2022 15:36:03.747784,"(61.0, 110.0, 109.59677419354838)","(5.0, 6.4, 6.256)","(6.5, 8.4, 8.07)","(4.6, 5.4, 5.361904761904762)","(10.0, 15.0, 14.4375)","(101.0, 350.0, 175.0)","(3.1, 3.9, 3.772972972972973)","(4.4, 5.7, 5.594736842105263)"
08-12-2022 15:36:05.155625,"(61.0, 110.0, 108.33333333333334)","(5.0, 6.4, 6.242105263157895)","(6.5, 8.4, 8.051162790697674)","(4.6, 5.4, 5.375)","(10.0, 15.0, 14.391304347826086)","(101.0, 350.0, 175.0)","(3.1, 3.85, 3.7595238095238095)","(4.4, 5.7, 5.588888888888889)"
08-12-2022 15:36:06.543263,"(61.0, 110.0, 109.0909090909091)","(5.0, 6.4, 6.188461538461539)","(6.5, 8.4, 8.080851063829787)","(4.6, 5.4, 5.371428571428572)","(10.0, 15.0, 14.416666666666666)","(101.0, 350.0, 194.44444444444446)","(3.1, 3.85, 3.754)","(4.4, 5.7, 5.546875)"
08-12-2022 15:36:07.842651,"(61.0, 110.0, 107.5)","(5.0, 6.2, 6.134375)","(6.5, 8.4, 8.080851063829787)","(4.6, 5.4, 5.333333333333334)","(10.0, 15.0, 14.75)","(101.0, 350.0, 291.6666666666667)","(3.1, 3.85, 3.772972972972973)","(4.4, 5.8, 5.597297297297297)"
08-12-2022 15:36:09.068943,"(61.0, 110.0, 107.85714285714286)","(5.0, 6.2, 6.134375)","(6.5, 8.4, 8.080851063829787)","(4.6, 5.4, 5.333333333333334)","(10.0, 15.0, 14.75)","(101.0, 350.0, 256.25)","(3.1, 3.85, 3.7636363636363637)","(4.4, 5.8, 5.605882352941176)"
08-12-2022 15:36:10.341298,"(61.0, 110.0, 107.85714285714286)","(5.0, 6.2, 6.122857142857143)","(6.5, 8.4, 8.119148936170212)","(4.6, 5.4, 5.373913043478261)","(10.0, 15.0, 14.681818181818182)","(101.0, 350.0, 180.76923076923077)","(3.1, 3.85, 3.7636363636363637)","(4.4, 5.8, 5.5777777777777775)"
08-12-2022 15:36:11.636476,"(61.0, 110.0, 109.60317460317461)","(5.0, 6.2, 6.122857142857143)","(6.5, 8.4, 8.119148936170212)","(4.6, 5.4, 5.337931034482759)","(10.0, 15.0, 14.75)","(101.0, 350.0, 224.11764705882354)","(3.1, 3.85, 3.7636363636363637)","(4.4, 5.8, 5.6454545454545455)"
08-12-2022 15:36:13.005063,"(61.0, 110.0, 108.75)","(5.0, 6.2, 6.122857142857143)","(6.5, 8.4, 8.119148936170212)","(4.6, 5.4, 5.34375)","(10.0, 15.0, 14.75)","(101.0, 330.0, 166.36363636363637)","(3.1, 3.85, 3.7636363636363637)","(4.4, 5.8, 5.608333333333333)"
08-12-2022 15:36:14.269185,"(61.0, 110.0, 108.75)","(5.0, 6.2, 6.095000000000001)","(6.5, 8.4, 8.126086956521739)","(4.6, 5.4, 5.376923076923077)","(10.0, 15.0, 14.576923076923077)","(101.0, 330.0, 277.22222222222223)","(3.1, 3.85, 3.7636363636363637)","(4.4, 5.8, 5.566666666666666)"
08-12-2022 15:36:15.493298,"(61.0, 110.0, 108.46153846153847)","(5.0, 6.2, 6.095000000000001)","(6.5, 8.4, 8.126086956521739)","(4.6, 5.4, 5.376923076923077)","(10.0, 15.0, 14.652173913043478)","(101.0, 330.0, 163.84615384615384)","(3.1, 3.85, 3.796153846153846)","(4.4, 5.8, 5.55625)"
08-12-2022 15:36:16.774445,"(61.0, 110.0, 109.16666666666667)","(5.0, 6.2, 6.122857142857143)","(6.5, 8.4, 8.14090909090909)","(4.6, 5.4, 5.265)","(10.0, 15.0, 14.75)","(101.0, 330.0, 161.25)","(3.1, 3.85, 3.817391304347826)","(4.4, 5.8, 5.6125)"
08-12-2022 15:36:18.046445,"(61.0, 110.0, 108.57142857142857)","(5.0, 6.2, 6.122857142857143)","(6.5, 8.4, 8.14090909090909)","(4.6, 5.3, 5.265)","(10.0, 15.0, 14.75)","(101.0, 330.0, 207.27272727272728)","(3.1, 3.9, 3.8232558139534882)","(4.4, 5.8, 5.607692307692307)"
08-12-2022 15:36:19.333319,"(61.0, 110.0, 108.63636363636364)","(5.0, 6.2, 6.122857142857143)","(6.5, 8.4, 8.119148936170212)","(4.6, 5.3, 5.315384615384616)","(10.0, 15.0, 14.681818181818182)","(101.0, 330.0, 171.1764705882353)","(3.1, 3.9, 3.821428571428571)","(4.4, 5.8, 5.579411764705882)"
08-12-2022 15:36:20.570798,"(61.0, 110.0, 108.75)","(5.0, 6.2, 6.122857142857143)","(6.5, 8.4, 8.119148936170212)","(4.6, 5.4, 5.29375)","(10.0, 15.0, 14.75)","(101.0, 330.0, 303.6538461538462)","(3.1, 3.9, 3.829032258064516)","(4.4, 5.8, 5.607692307692307)"
08-12-2022 15:36:21.760980,"(61.0, 110.0, 108.75)","(5.0, 6.2, 6.105263157894737)","(6.5, 8.4, 8.119148936170212)","(4.6, 5.4, 5.300000000000001)","(10.0, 15.0, 14.75)","(101.0, 320.0, 220.0)","(3.1, 3.9, 3.832142857142857)","(4.4, 5.8, 5.461764705882353)"
08-12-2022 15:36:22.854050,"(61.0, 110.0, 108.0)","(5.0, 6.2, 6.105263157894737)","(6.5, 8.4, 8.119148936170212)","(4.6, 5.4, 5.30344827586207)","(10.0, 15.0, 14.681818181818182)","(101.0, 310.0, 239.44444444444446)","(3.1, 3.9, 3.8387096774193545)","(4.4, 5.5, 5.647368421052632)"
08-12-2022 15:36:23.915556,"(61.0, 110.0, 108.57142857142857)","(5.0, 6.2, 6.105263157894737)","(6.5, 8.4, 8.119148936170212)","(4.6, 5.4, 5.30344827586207)","(10.0, 15.0, 14.681818181818182)","(101.0, 290.0, 227.14285714285714)","(3.1, 3.9, 3.8387096774193545)","(4.4, 5.7, 5.6866666666666665)"
08-12-2022 15:36:25.011751,"(61.0, 110.0, 108.75)","(5.0, 6.2, 6.102702702702703)","(6.5, 8.4, 8.119148936170212)","(4.6, 5.4, 5.302439024390244)","(10.0, 15.0, 14.65625)","(101.0, 290.0, 239.23076923076923)","(3.1, 3.9, 3.8525)","(4.4, 5.7, 5.614285714285715)"
08-12-2022 15:36:26.108935,"(61.0, 110.0, 109.25)","(5.0, 6.2, 6.102702702702703)","(6.5, 8.4, 8.119148936170212)","(4.6, 5.4, 5.302439024390244)","(10.0, 15.0, 14.75)","(101.0, 290.0, 273.52941176470586)","(3.1, 3.9, 3.8525)","(4.4, 5.7, 5.614285714285715)"
08-12-2022 15:36:27.280431,"(61.0, 110.0, 109.25)","(5.0, 6.2, 6.102702702702703)","(6.5, 8.4, 8.077777777777778)","(4.6, 5.4, 5.326315789473685)","(10.0, 15.0, 14.681818181818182)","(101.0, 280.0, 278.0882352941177)","(3.1, 3.9, 3.8525)","(4.4, 5.7, 5.595652173913043)"
08-12-2022 15:36:28.473360,"(61.0, 110.0, 108.5)","(5.0, 6.2, 6.094117647058824)","(6.5, 8.4, 8.089285714285714)","(4.6, 5.4, 5.326315789473685)","(10.0, 15.0, 14.681818181818182)","(101.0, 280.0, 278.19444444444446)","(3.1, 3.9, 3.8525)","(4.4, 5.7, 5.595652173913043)"
08-12-2022 15:36:29.658874,"(61.0, 110.0, 108.5)","(5.0, 6.2, 6.078378378378378)","(6.5, 8.4, 8.058823529411764)","(4.6, 5.4, 5.302439024390244)","(10.0, 15.0, 14.74074074074074)","(101.0, 280.0, 272.94117647058823)","(3.1, 3.9, 3.85)","(4.4, 5.7, 5.614285714285715)"
08-12-2022 15:36:30.828310,"(61.0, 110.0, 108.5)","(5.0, 6.2, 6.078378378378378)","(6.5, 8.4, 8.058823529411764)","(4.6, 5.4, 5.302439024390244)","(10.0, 15.0, 14.74074074074074)","(101.0, 280.0, 273.52941176470586)","(3.1, 3.9, 3.8474999999999997)","(4.4, 5.7, 5.625)"
08-12-2022 15:36:31.982815,"(61.0, 110.0, 108.5)","(5.0, 6.2, 6.078378378378378)","(6.5, 8.4, 8.130612244897959)","(4.6, 5.4, 5.415384615384616)","(10.0, 15.0, 14.576923076923077)","(101.0, 280.0, 220.0)","(3.1, 3.9, 3.82)","(4.4, 5.7, 5.66)"
08-12-2022 15:36:33.168042,"(61.0, 110.0, 109.0)","(5.0, 6.2, 6.076470588235295)","(6.5, 8.4, 8.22)","(4.6, 5.5, 5.403448275862069)","(10.0, 15.0, 14.576923076923077)","(101.0, 270.0, 220.0)","(3.1, 3.9, 3.803225806451613)","(4.4, 5.7, 5.663636363636364)"
08-12-2022 15:36:34.283905,"(61.0, 110.0, 108.5)","(5.0, 6.2, 6.109090909090909)","(6.5, 8.4, 8.22)","(4.6, 5.5, 5.397297297297297)","(10.0, 15.0, 14.64516129032258)","(101.0, 270.0, 175.625)","(3.1, 3.9, 3.801639344262295)","(4.4, 5.7, 5.642857142857143)"
08-12-2022 15:36:35.487976,"(61.0, 110.0, 108.5)","(5.0, 6.2, 6.109090909090909)","(6.5, 8.4, 8.142857142857142)","(4.6, 5.5, 5.417948717948718)","(10.0, 15.0, 14.64516129032258)","(101.0, 260.0, 240.81395348837208)","(3.1, 3.9, 3.790243902439024)","(4.4, 5.7, 5.642857142857143)"
08-12-2022 15:36:36.725395,"(61.0, 110.0, 108.5)","(5.0, 6.2, 6.125)","(6.5, 8.4, 8.142857142857142)","(4.6, 5.5, 5.444444444444445)","(10.0, 15.0, 14.541666666666666)","(101.0, 260.0, 211.42857142857144)","(3.1, 3.9, 3.781578947368421)","(4.4, 5.7, 5.631034482758621)"
08-12-2022 15:36:37.940221,"(61.0, 110.0, 108.5)","(5.0, 6.2, 6.125)","(6.5, 8.4, 8.142857142857142)","(4.6, 5.5, 5.444444444444445)","(10.0, 15.0, 14.45)","(101.0, 250.0, 206.4516129032258)","(3.1, 3.9, 3.78)","(4.4, 5.7, 5.635714285714286)"
08-12-2022 15:36:38.922988,"(61.0, 110.0, 102.5)","(5.0, 6.2, 6.130769230769231)","(6.5, 8.4, 8.142857142857142)","(4.6, 5.5, 5.444444444444445)","(10.0, 15.0, 14.45)","(101.0, 250.0, 206.4516129032258)","(3.1, 3.9, 3.7983870967741935)","(4.4, 5.7, 5.671428571428572)"
08-12-2022 15:36:39.969124,"(61.0, 110.0, 106.0)","(5.0, 6.2, 6.130769230769231)","(6.5, 8.4, 8.15)","(4.6, 5.5, 5.43)","(10.0, 15.0, 14.65625)","(101.0, 250.0, 230.4878048780488)","(3.1, 3.85, 3.7805555555555554)","(4.4, 5.7, 5.699999999999999)"
08-12-2022 15:36:41.085969,"(61.0, 110.0, 108.75)","(5.0, 6.2, 6.130769230769231)","(6.5, 8.4, 8.094736842105263)","(4.6, 5.5, 5.448571428571428)","(10.0, 15.0, 14.576923076923077)","(101.0, 250.0, 205.0)","(3.1, 3.85, 3.7805555555555554)","(4.4, 5.8, 5.658823529411764)"
08-12-2022 15:36:42.221485,"(61.0, 110.0, 108.75)","(5.0, 6.2, 6.130769230769231)","(6.5, 8.4, 8.094736842105263)","(4.6, 5.5, 5.448571428571428)","(10.0, 15.0, 14.88888888888889)","(101.0, 250.0, 205.0)","(3.1, 3.85, 3.725)","(4.4, 5.8, 5.678723404255319)"
08-12-2022 15:36:43.245918,"(61.0, 110.0, 108.63636363636364)","(5.0, 6.4, 6.266666666666667)","(6.5, 8.4, 8.157446808510638)","(4.6, 5.5, 5.48)","(10.0, 15.0, 14.88888888888889)","(101.0, 250.0, 205.0)","(3.1, 3.8, 3.7290697674418603)","(4.4, 5.8, 5.698214285714285)"
08-12-2022 15:36:44.318467,"(61.0, 110.0, 107.5)","(5.0, 6.4, 6.300000000000001)","(6.5, 8.4, 8.2)","(4.6, 5.5, 5.553846153846154)","(10.0, 15.0, 14.944444444444445)","(101.0, 250.0, 230.4878048780488)","(3.1, 3.75, 3.628260869565217)","(4.4, 5.8, 5.690384615384615)"
08-12-2022 15:36:45.463397,"(61.0, 110.0, 107.5)","(5.0, 6.4, 6.253333333333334)","(6.5, 8.6, 8.125454545454545)","(4.6, 5.6, 5.5600000000000005)","(10.0, 15.0, 14.916666666666666)","(101.0, 250.0, 208.70967741935485)","(3.1, 3.65, 3.61)","(4.4, 5.8, 5.682608695652174)"
08-12-2022 15:36:46.631669,"(61.0, 110.0, 107.77777777777777)","(5.0, 6.4, 6.2057142857142855)","(6.5, 8.6, 8.131428571428572)","(4.6, 5.7, 5.729411764705882)","(10.0, 15.0, 14.456521739130435)","(101.0, 250.0, 216.15384615384616)","(3.1, 3.65, 3.608139534883721)","(4.4, 5.8, 5.635483870967742)"
08-12-2022 15:36:47.801856,"(61.0, 110.0, 109.60317460317461)","(5.0, 6.4, 6.233333333333333)","(6.5, 8.6, 8.132692307692308)","(4.6, 5.8, 5.699999999999999)","(10.0, 14.5, 14.467741935483872)","(101.0, 250.0, 196.92307692307693)","(3.1, 3.65, 3.619565217391304)","(4.4, 5.7, 5.597297297297297)"
08-12-2022 15:36:48.922233,"(61.0, 100.0, 97.5)","(5.0, 6.4, 6.226666666666667)","(6.5, 8.6, 8.141509433962264)","(4.6, 5.8, 5.766666666666667)","(10.0, 15.0, 14.40909090909091)","(101.0, 240.0, 205.0)","(3.1, 3.65, 3.525974025974026)","(4.4, 5.7, 5.605)"
08-12-2022 15:36:50.009528,"(61.0, 100.0, 99.41176470588235)","(5.0, 6.4, 6.226666666666667)","(6.5, 8.6, 8.141509433962264)","(4.6, 5.9, 5.775)","(10.0, 14.5, 14.289473684210526)","(101.0, 230.0, 210.0)","(3.1, 3.6, 3.496875)","(4.4, 5.7, 5.588235294117647)"
08-12-2022 15:36:51.100286,"(61.0, 100.0, 99.41176470588235)","(5.0, 6.4, 6.233333333333333)","(6.5, 8.6, 8.141509433962264)","(4.6, 5.9, 5.84)","(10.0, 14.5, 13.973684210526315)","(101.0, 230.0, 210.0)","(3.1, 3.5, 3.5045454545454544)","(4.4, 5.7, 5.588235294117647)"
08-12-2022 15:36:52.282347,"(61.0, 100.0, 92.5)","(5.0, 6.6, 6.415384615384616)","(6.5, 8.6, 8.141509433962264)","(4.6, 5.9, 5.81764705882353)","(10.0, 14.5, 14.214285714285714)","(101.0, 230.0, 219.4736842105263)","(3.1, 3.55, 3.526190476190476)","(4.4, 5.7, 5.609999999999999)"
08-12-2022 15:36:53.438856,"(61.0, 95.0, 90.5)","(5.0, 6.6, 6.415384615384616)","(6.5, 8.6, 8.141509433962264)","(4.6, 5.9, 5.763636363636364)","(10.0, 14.5, 14.214285714285714)","(101.0, 230.0, 219.4736842105263)","(3.1, 3.55, 3.529591836734694)","(4.4, 5.7, 5.52972972972973)"
08-12-2022 15:36:54.531226,"(61.0, 95.0, 90.5)","(5.0, 6.6, 6.4243902439024385)","(6.5, 8.6, 8.224096385542168)","(4.6, 5.9, 5.763636363636364)","(10.0, 14.5, 14.214285714285714)","(101.0, 230.0, 219.4736842105263)","(3.1, 3.55, 3.529166666666667)","(4.4, 5.6, 5.553846153846154)"
08-12-2022 15:36:55.631869,"(61.0, 95.0, 92.63157894736842)","(5.0, 6.6, 6.455555555555556)","(6.5, 8.6, 8.243373493975904)","(4.4, 5.7, 5.622448979591836)","(10.0, 14.5, 14.4375)","(101.0, 230.0, 219.4736842105263)","(3.1, 3.55, 3.522222222222222)","(4.6, 5.6, 5.564516129032258)"
08-12-2022 15:36:56.777407,"(61.0, 95.0, 92.63157894736842)","(5.0, 6.6, 6.5)","(6.5, 8.6, 8.243373493975904)","(4.4, 5.7, 5.604347826086956)","(10.0, 15.0, 14.35135135135135)","(101.0, 230.0, 218.73239436619718)","(3.1, 3.55, 3.5157894736842104)","(4.6, 5.7, 5.613043478260869)"
08-12-2022 15:36:57.919451,"(61.0, 95.0, 92.63157894736842)","(5.0, 6.6, 6.574999999999999)","(6.5, 8.6, 8.243902439024389)","(4.4, 5.7, 5.648148148148148)","(10.0, 15.0, 14.35135135135135)","(101.0, 230.0, 191.53846153846155)","(3.1, 3.55, 3.51)","(4.6, 5.7, 5.6069767441860465)"
08-12-2022 15:36:59.024832,"(61.0, 95.0, 92.63157894736842)","(5.0, 6.6, 6.574999999999999)","(6.5, 8.6, 8.243902439024389)","(4.4, 5.7, 5.58695652173913)","(10.0, 15.0, 14.225806451612904)","(101.0, 230.0, 219.1891891891892)","(3.1, 3.55, 3.5204545454545455)","(4.6, 5.7, 5.575)"
08-12-2022 15:37:00.333179,"(61.0, 95.0, 92.63157894736842)","(5.0, 6.8, 6.6)","(6.5, 8.6, 8.265979381443298)","(4.4, 5.6, 5.466666666666667)","(10.0, 15.0, 14.25)","(101.0, 230.0, 219.1891891891892)","(3.1, 3.55, 3.5185714285714287)","(4.6, 5.7, 5.640000000000001)"
