,Amen Brother,Bia Tinne,Burrandana,Open Sky,Take On Manhattan,The Big Shamrock,Toro Magic,Brave Image,County Kilkenny,Mo Chara,Sonny Fella
05-01-2023 12:38:47.518871,"(7.5, 9.2, 8.610526315789473)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.843478260869565)","(21.0, 70.0, 63.23076923076923)","(21.0, 100.0, 94.8)","(101.0, 210.0, 171.66666666666669)","(3.5, 4.5, 4.357142857142857)","(7.0, 10.5, 9.82)","(15.0, 32.0, 22.375)","(18.0, 80.0, 63.142857142857146)"
05-01-2023 12:38:49.014737,"(7.5, 9.2, 8.610526315789473)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.843478260869565)","(21.0, 70.0, 63.23076923076923)","(21.0, 100.0, 94.8)","(101.0, 210.0, 165.0)","(3.5, 4.5, 4.357142857142857)","(7.0, 10.5, 9.82)","(15.0, 32.0, 22.375)","(18.0, 80.0, 39.33333333333333)"
05-01-2023 12:38:50.437941,"(7.5, 9.2, 8.610526315789473)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.843478260869565)","(21.0, 70.0, 63.23076923076923)","(21.0, 100.0, 94.8)","(101.0, 200.0, 165.0)","(3.5, 4.5, 4.357142857142857)","(7.0, 10.5, 9.82)","(15.0, 32.0, 22.375)","(18.0, 80.0, 39.33333333333333)"
05-01-2023 12:38:51.936396,"(7.5, 9.2, 8.610526315789473)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.843478260869565)","(21.0, 70.0, 63.23076923076923)","(21.0, 100.0, 94.8)","(101.0, 200.0, 165.0)","(3.5, 4.5, 4.357142857142857)","(7.0, 10.5, 9.82)","(15.0, 32.0, 22.375)","(18.0, 80.0, 39.33333333333333)"
05-01-2023 12:38:53.276350,"(7.5, 9.2, 8.610526315789473)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.843478260869565)","(21.0, 70.0, 63.23076923076923)","(21.0, 100.0, 94.8)","(101.0, 200.0, 165.0)","(3.5, 4.5, 4.357142857142857)","(7.0, 10.5, 9.82)","(15.0, 32.0, 22.375)","(17.0, 80.0, 39.33333333333333)"
05-01-2023 12:38:54.741222,"(7.5, 9.2, 8.610526315789473)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.843478260869565)","(21.0, 70.0, 63.23076923076923)","(21.0, 100.0, 94.8)","(101.0, 200.0, 165.0)","(3.5, 4.5, 4.357142857142857)","(7.0, 10.5, 9.82)","(15.0, 32.0, 22.375)","(17.0, 80.0, 39.33333333333333)"
05-01-2023 12:38:56.511442,"(7.5, 9.2, 8.138461538461538)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.843478260869565)","(21.0, 70.0, 63.23076923076923)","(21.0, 100.0, 94.8)","(101.0, 200.0, 165.0)","(3.5, 4.5, 4.773333333333333)","(7.0, 10.0, 9.52)","(15.0, 32.0, 22.375)","(17.0, 80.0, 39.33333333333333)"
05-01-2023 12:38:57.966131,"(7.5, 8.2, 8.138461538461538)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.843478260869565)","(21.0, 70.0, 63.23076923076923)","(21.0, 100.0, 94.8)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.773333333333333)","(7.0, 10.0, 9.82857142857143)","(15.0, 32.0, 22.375)","(17.0, 80.0, 39.33333333333333)"
05-01-2023 12:38:59.468983,"(7.5, 8.2, 8.138461538461538)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.843478260869565)","(21.0, 70.0, 63.23076923076923)","(21.0, 100.0, 94.8)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.773333333333333)","(7.0, 10.0, 9.82857142857143)","(15.0, 32.0, 22.375)","(17.0, 80.0, 39.33333333333333)"
05-01-2023 12:39:00.857052,"(7.5, 8.2, 8.138461538461538)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.843478260869565)","(21.0, 70.0, 63.23076923076923)","(21.0, 100.0, 94.8)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.773333333333333)","(7.0, 10.0, 9.82857142857143)","(15.0, 32.0, 22.375)","(17.0, 80.0, 38.33333333333333)"
05-01-2023 12:39:02.273086,"(7.5, 8.2, 8.138461538461538)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.653846153846153)","(21.0, 70.0, 63.23076923076923)","(21.0, 100.0, 87.16666666666667)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.773333333333333)","(7.0, 10.0, 9.82857142857143)","(15.0, 32.0, 22.375)","(17.0, 80.0, 38.33333333333333)"
05-01-2023 12:39:03.690019,"(7.5, 8.2, 8.138461538461538)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.653846153846153)","(21.0, 70.0, 63.23076923076923)","(21.0, 100.0, 87.16666666666667)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.773333333333333)","(7.0, 10.0, 9.82857142857143)","(15.0, 32.0, 22.375)","(17.0, 80.0, 38.33333333333333)"
05-01-2023 12:39:05.110968,"(7.5, 8.2, 8.194805194805195)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.653846153846153)","(21.0, 70.0, 63.23076923076923)","(21.0, 100.0, 87.16666666666667)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.821568627450981)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 38.33333333333333)"
05-01-2023 12:39:06.560861,"(7.5, 8.2, 8.194805194805195)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.653846153846153)","(21.0, 70.0, 63.23076923076923)","(21.0, 100.0, 87.16666666666667)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.4714285714285715)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 38.33333333333333)"
05-01-2023 12:39:08.099609,"(7.5, 8.2, 8.194805194805195)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.653846153846153)","(21.0, 70.0, 63.23076923076923)","(21.0, 100.0, 95.47058823529412)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.4714285714285715)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 59.333333333333336)"
05-01-2023 12:39:09.495798,"(7.5, 8.2, 8.194805194805195)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.843478260869565)","(21.0, 70.0, 63.23076923076923)","(21.0, 100.0, 94.07692307692308)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.4714285714285715)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 59.333333333333336)"
05-01-2023 12:39:10.868557,"(7.5, 8.2, 8.194805194805195)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.843478260869565)","(21.0, 70.0, 63.23076923076923)","(21.0, 100.0, 94.07692307692308)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.6)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 59.333333333333336)"
05-01-2023 12:39:12.314732,"(7.5, 8.2, 8.194805194805195)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.8)","(21.0, 70.0, 63.23076923076923)","(21.0, 100.0, 94.07692307692308)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.6)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 59.333333333333336)"
05-01-2023 12:39:13.891805,"(7.5, 8.2, 8.194805194805195)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.8)","(21.0, 70.0, 63.23076923076923)","(21.0, 100.0, 84.71428571428572)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.6)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 59.333333333333336)"
05-01-2023 12:39:15.380409,"(7.5, 8.2, 8.194805194805195)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.8)","(21.0, 70.0, 63.23076923076923)","(21.0, 95.0, 84.71428571428572)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.6)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 59.333333333333336)"
05-01-2023 12:39:16.946397,"(7.5, 8.2, 8.194805194805195)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.8)","(21.0, 70.0, 63.23076923076923)","(21.0, 95.0, 84.71428571428572)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.6)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 69.66666666666667)"
05-01-2023 12:39:18.344708,"(7.5, 8.2, 8.194805194805195)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.8)","(21.0, 70.0, 63.23076923076923)","(21.0, 95.0, 84.71428571428572)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.7973684210526315)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 69.66666666666667)"
05-01-2023 12:39:19.687420,"(7.5, 8.2, 8.194805194805195)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.8)","(21.0, 70.0, 63.23076923076923)","(21.0, 95.0, 84.71428571428572)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.7973684210526315)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 69.66666666666667)"
05-01-2023 12:39:20.976553,"(7.5, 8.2, 8.194805194805195)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.8)","(21.0, 70.0, 63.23076923076923)","(21.0, 95.0, 84.71428571428572)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.49375)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 69.66666666666667)"
05-01-2023 12:39:22.343533,"(7.5, 8.2, 8.194805194805195)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.8)","(21.0, 70.0, 63.23076923076923)","(21.0, 95.0, 84.71428571428572)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.49375)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 69.66666666666667)"
05-01-2023 12:39:23.735688,"(7.5, 8.2, 8.194805194805195)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.8)","(21.0, 70.0, 63.23076923076923)","(21.0, 95.0, 84.71428571428572)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.49375)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 69.66666666666667)"
05-01-2023 12:39:25.066261,"(7.5, 8.2, 8.194805194805195)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.8)","(21.0, 70.0, 63.23076923076923)","(21.0, 95.0, 84.71428571428572)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.49375)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 62.42857142857143)"
05-01-2023 12:39:26.349343,"(7.5, 8.2, 8.194805194805195)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.8)","(21.0, 70.0, 63.23076923076923)","(21.0, 95.0, 84.71428571428572)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.49375)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 67.7)"
05-01-2023 12:39:27.643129,"(7.5, 8.2, 8.194805194805195)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.28)","(21.0, 70.0, 57.42857142857143)","(21.0, 95.0, 84.71428571428572)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.49375)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 72.76470588235294)"
05-01-2023 12:39:28.965415,"(7.5, 8.2, 8.194805194805195)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.28)","(21.0, 70.0, 57.42857142857143)","(21.0, 95.0, 84.71428571428572)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.49375)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 72.76470588235294)"
05-01-2023 12:39:30.435507,"(7.5, 8.2, 8.194805194805195)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.714285714285714)","(21.0, 70.0, 57.42857142857143)","(21.0, 95.0, 84.71428571428572)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.49375)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 72.76470588235294)"
05-01-2023 12:39:31.938160,"(7.5, 8.2, 8.194805194805195)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.714285714285714)","(21.0, 70.0, 57.42857142857143)","(21.0, 95.0, 59.5)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.49375)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 55.599999999999994)"
05-01-2023 12:39:33.422030,"(7.5, 9.2, 9.08433734939759)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.714285714285714)","(21.0, 70.0, 59.55555555555556)","(21.0, 95.0, 59.5)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.49375)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 55.599999999999994)"
05-01-2023 12:39:34.873530,"(7.5, 9.2, 9.08433734939759)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.714285714285714)","(21.0, 70.0, 59.55555555555556)","(21.0, 95.0, 59.5)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.517647058823529)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 55.599999999999994)"
05-01-2023 12:39:36.274293,"(7.5, 9.2, 9.08433734939759)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.411764705882353)","(21.0, 70.0, 59.55555555555556)","(21.0, 95.0, 59.5)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.517647058823529)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 55.599999999999994)"
05-01-2023 12:39:37.745073,"(7.5, 9.2, 9.08433734939759)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.411764705882353)","(21.0, 70.0, 59.55555555555556)","(21.0, 95.0, 59.5)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.517647058823529)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 55.599999999999994)"
05-01-2023 12:39:39.257057,"(7.5, 9.2, 9.08433734939759)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.411764705882353)","(21.0, 70.0, 59.55555555555556)","(21.0, 95.0, 59.5)","(101.0, 200.0, 165.0)","(3.5, 4.9, 4.517647058823529)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 55.599999999999994)"
05-01-2023 12:39:40.744342,"(7.5, 9.2, 9.08433734939759)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.411764705882353)","(21.0, 70.0, 59.55555555555556)","(21.0, 95.0, 59.5)","(101.0, 200.0, 147.5)","(3.5, 4.9, 4.517647058823529)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.375)","(17.0, 80.0, 55.599999999999994)"
05-01-2023 12:39:42.173687,"(7.5, 9.2, 9.08433734939759)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.411764705882353)","(21.0, 70.0, 59.55555555555556)","(21.0, 95.0, 59.5)","(101.0, 200.0, 147.5)","(3.5, 4.9, 4.517647058823529)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 21.0625)","(17.0, 80.0, 59.666666666666664)"
05-01-2023 12:39:43.651848,"(7.5, 9.2, 9.085714285714285)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.411764705882353)","(21.0, 70.0, 59.55555555555556)","(21.0, 95.0, 59.5)","(101.0, 200.0, 142.5)","(3.5, 4.9, 4.517647058823529)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 22.9)","(17.0, 80.0, 59.666666666666664)"
05-01-2023 12:39:45.109215,"(7.5, 9.2, 9.085714285714285)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.411764705882353)","(21.0, 70.0, 59.55555555555556)","(21.0, 95.0, 59.5)","(101.0, 190.0, 142.5)","(3.5, 4.9, 4.517647058823529)","(7.0, 10.0, 9.485714285714286)","(15.0, 32.0, 21.0625)","(17.0, 80.0, 59.666666666666664)"
05-01-2023 12:39:46.587903,"(7.5, 9.2, 9.085714285714285)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.411764705882353)","(21.0, 70.0, 59.55555555555556)","(21.0, 95.0, 59.5)","(101.0, 190.0, 142.5)","(3.5, 4.9, 4.517647058823529)","(7.0, 10.0, 9.82857142857143)","(15.0, 32.0, 21.0625)","(17.0, 80.0, 59.666666666666664)"
05-01-2023 12:39:48.115544,"(7.5, 9.2, 9.085714285714285)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.411764705882353)","(21.0, 70.0, 59.55555555555556)","(21.0, 95.0, 59.5)","(101.0, 190.0, 142.5)","(3.5, 4.9, 4.517647058823529)","(7.0, 10.0, 9.82857142857143)","(15.0, 32.0, 21.0625)","(17.0, 80.0, 59.666666666666664)"
05-01-2023 12:39:49.573875,"(7.5, 9.2, 9.085714285714285)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.411764705882353)","(21.0, 70.0, 59.55555555555556)","(21.0, 95.0, 59.5)","(101.0, 190.0, 142.5)","(3.5, 4.9, 4.517647058823529)","(7.0, 10.0, 9.82857142857143)","(15.0, 32.0, 21.0625)","(17.0, 80.0, 59.666666666666664)"
05-01-2023 12:39:50.997115,"(7.5, 9.2, 9.085714285714285)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.411764705882353)","(21.0, 70.0, 59.55555555555556)","(21.0, 95.0, 59.5)","(101.0, 190.0, 142.5)","(3.5, 4.9, 4.517647058823529)","(7.0, 10.0, 10.075)","(15.0, 32.0, 21.0625)","(17.0, 80.0, 59.666666666666664)"
05-01-2023 12:39:52.374201,"(7.5, 9.2, 9.085714285714285)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.411764705882353)","(21.0, 70.0, 59.55555555555556)","(21.0, 95.0, 59.5)","(101.0, 190.0, 142.5)","(3.5, 4.9, 4.517647058823529)","(7.0, 10.5, 10.075)","(15.0, 32.0, 21.0625)","(17.0, 80.0, 59.666666666666664)"
05-01-2023 12:39:53.743032,"(7.5, 9.2, 9.085714285714285)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.411764705882353)","(21.0, 70.0, 59.55555555555556)","(21.0, 95.0, 59.5)","(101.0, 190.0, 142.5)","(3.5, 4.9, 4.517647058823529)","(7.0, 10.5, 10.075)","(15.0, 32.0, 21.0625)","(17.0, 80.0, 59.666666666666664)"
05-01-2023 12:39:55.133448,"(7.5, 9.2, 9.085714285714285)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.411764705882353)","(21.0, 70.0, 59.55555555555556)","(21.0, 95.0, 59.5)","(101.0, 190.0, 142.5)","(3.5, 4.9, 4.517647058823529)","(7.0, 10.5, 10.075)","(15.0, 32.0, 21.0625)","(17.0, 80.0, 59.666666666666664)"
05-01-2023 12:39:56.495411,"(7.5, 9.2, 9.085714285714285)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.411764705882353)","(21.0, 70.0, 59.55555555555556)","(21.0, 95.0, 59.5)","(101.0, 190.0, 142.5)","(3.5, 4.9, 4.517647058823529)","(7.0, 10.5, 10.075)","(15.0, 32.0, 21.0625)","(17.0, 80.0, 59.666666666666664)"
05-01-2023 12:39:57.817129,"(7.5, 9.2, 9.085714285714285)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.411764705882353)","(21.0, 70.0, 59.55555555555556)","(21.0, 95.0, 59.5)","(101.0, 190.0, 142.5)","(3.5, 4.9, 4.517647058823529)","(7.0, 10.5, 10.075)","(15.0, 32.0, 21.0625)","(17.0, 80.0, 59.666666666666664)"
05-01-2023 12:39:59.151265,"(7.5, 9.2, 9.085714285714285)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.411764705882353)","(21.0, 70.0, 59.55555555555556)","(21.0, 95.0, 59.5)","(101.0, 190.0, 142.5)","(3.5, 4.9, 4.517647058823529)","(7.0, 10.5, 10.075)","(15.0, 32.0, 21.0625)","(17.0, 80.0, 59.666666666666664)"
05-01-2023 12:40:00.541413,"(7.5, 9.2, 9.085714285714285)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.411764705882353)","(21.0, 70.0, 59.55555555555556)","(21.0, 95.0, 59.5)","(101.0, 190.0, 142.5)","(3.5, 4.9, 4.517647058823529)","(7.0, 10.5, 10.075)","(15.0, 32.0, 21.0625)","(17.0, 80.0, 59.666666666666664)"
05-01-2023 12:40:02.141561,"(7.5, 9.2, 9.085714285714285)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.411764705882353)","(21.0, 70.0, 59.55555555555556)","(21.0, 95.0, 59.5)","(101.0, 190.0, 137.5)","(3.5, 4.9, 4.517647058823529)","(7.0, 10.5, 10.075)","(15.0, 32.0, 21.0625)","(17.0, 80.0, 59.666666666666664)"
05-01-2023 12:40:03.633575,"(7.5, 9.2, 9.085714285714285)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.411764705882353)","(21.0, 70.0, 60.6)","(21.0, 95.0, 59.5)","(101.0, 180.0, 137.5)","(3.5, 4.9, 4.517647058823529)","(7.0, 10.5, 10.075)","(15.0, 32.0, 21.0625)","(17.0, 80.0, 59.666666666666664)"
05-01-2023 12:40:05.235890,"(7.5, 9.2, 9.085714285714285)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.411764705882353)","(21.0, 70.0, 60.6)","(21.0, 95.0, 59.5)","(101.0, 180.0, 137.5)","(3.5, 4.9, 4.517647058823529)","(7.0, 10.5, 10.075)","(15.0, 32.0, 21.0625)","(17.0, 80.0, 59.666666666666664)"
05-01-2023 12:40:06.888720,"(7.5, 9.2, 9.085714285714285)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.707142857142856)","(8.5, 11.0, 10.285714285714285)","(21.0, 70.0, 60.6)","(21.0, 95.0, 59.5)","(101.0, 180.0, 137.5)","(3.5, 4.9, 4.65)","(7.0, 10.5, 10.075)","(15.0, 32.0, 21.0625)","(17.0, 80.0, 59.666666666666664)"
05-01-2023 12:40:08.493801,"(7.5, 9.0, 8.6)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.66)","(8.5, 10.5, 10.285714285714285)","(21.0, 70.0, 60.6)","(21.0, 95.0, 59.5)","(101.0, 180.0, 137.5)","(3.5, 4.8, 4.65)","(7.0, 10.5, 10.075)","(15.0, 32.0, 21.0625)","(17.0, 80.0, 59.666666666666664)"
05-01-2023 12:40:10.102517,"(7.5, 9.0, 8.6)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.733333333333333)","(8.5, 10.5, 10.285714285714285)","(21.0, 70.0, 60.6)","(21.0, 95.0, 59.5)","(101.0, 180.0, 137.5)","(3.5, 4.8, 4.65)","(7.0, 10.5, 10.075)","(15.0, 32.0, 21.0625)","(17.0, 80.0, 59.666666666666664)"
05-01-2023 12:40:11.687473,"(7.5, 9.0, 8.6)","(7.0, 9.0, 8.88)","(4.2, 5.1, 4.8)","(8.5, 10.5, 10.285714285714285)","(21.0, 70.0, 60.6)","(21.0, 95.0, 59.5)","(101.0, 180.0, 137.5)","(3.5, 4.8, 4.65)","(7.0, 10.5, 10.075)","(15.0, 32.0, 21.0625)","(17.0, 80.0, 59.666666666666664)"
05-01-2023 12:40:13.155320,"(7.5, 9.0, 8.6)","(7.0, 9.0, 8.88)","(4.2, 5.0, 4.8)","(8.5, 10.5, 10.125)","(21.0, 70.0, 60.6)","(21.0, 95.0, 59.5)","(101.0, 180.0, 137.5)","(3.5, 4.8, 4.542857142857144)","(7.0, 10.5, 10.075)","(15.0, 32.0, 21.0625)","(17.0, 80.0, 59.666666666666664)"
05-01-2023 12:40:14.605487,"(7.5, 9.0, 8.52)","(7.0, 9.0, 8.88)","(4.2, 5.0, 4.8)","(8.5, 11.0, 10.5)","(21.0, 70.0, 60.6)","(21.0, 95.0, 59.5)","(101.0, 180.0, 137.5)","(3.5, 4.9, 4.542857142857144)","(7.0, 10.5, 10.075)","(15.0, 32.0, 21.0625)","(17.0, 80.0, 59.666666666666664)"
05-01-2023 12:40:16.150337,"(7.5, 9.0, 8.733333333333334)","(7.0, 9.0, 8.88)","(4.2, 5.0, 4.8)","(8.5, 10.5, 10.2)","(21.0, 70.0, 60.6)","(21.0, 95.0, 59.5)","(101.0, 180.0, 137.5)","(3.5, 4.9, 4.542857142857144)","(7.0, 10.5, 10.075)","(15.0, 32.0, 21.0625)","(17.0, 80.0, 59.666666666666664)"
05-01-2023 12:40:17.981142,"(7.5, 9.0, 8.733333333333334)","(7.0, 9.0, 8.88)","(4.2, 5.0, 4.8)","(8.5, 10.5, 10.2)","(21.0, 70.0, 60.6)","(21.0, 95.0, 59.5)","(101.0, 180.0, 137.5)","(3.5, 4.9, 4.542857142857144)","(7.0, 10.5, 10.075)","(15.0, 32.0, 21.0625)","(17.0, 80.0, 59.666666666666664)"
