,Wild Ollie,Sanitized,Blackwood Blue,Tiger Town,Elite Judan,Pauline Keeping,Ninja Fun,Cool Myra
11-01-2023 22:20:52.553386,"(4.8, 6.8, 6.6)","(12.0, 19.5, 17.833333333333332)","(14.0, 28.0, 26.565217391304348)","(4.0, 5.2, 5.04)","(3.6, 4.4, 4.3125)","(8.0, 12.0, 11.105263157894736)","(61.0, 160.0, 117.14285714285714)","(3.8, 4.3, 4.221621621621622)"
11-01-2023 22:20:53.494672,"(4.8, 6.8, 6.6)","(12.0, 19.5, 17.833333333333332)","(14.0, 28.0, 26.565217391304348)","(4.0, 5.2, 5.08)","(3.6, 4.4, 4.3125)","(8.0, 12.0, 11.105263157894736)","(61.0, 160.0, 117.14285714285714)","(3.8, 4.3, 4.221621621621622)"
11-01-2023 22:20:54.451676,"(4.8, 6.8, 6.6)","(12.0, 19.0, 18.272727272727273)","(14.0, 28.0, 26.565217391304348)","(4.0, 5.2, 5.04)","(3.6, 4.4, 4.3125)","(8.0, 12.0, 11.125)","(61.0, 160.0, 117.14285714285714)","(3.8, 4.3, 4.221621621621622)"
11-01-2023 22:20:55.418016,"(4.8, 6.8, 6.6)","(12.0, 19.0, 17.4)","(14.0, 28.0, 26.565217391304348)","(4.0, 5.2, 5.08)","(3.6, 4.4, 4.3125)","(8.0, 12.0, 11.125)","(61.0, 160.0, 117.14285714285714)","(3.8, 4.3, 4.221621621621622)"
11-01-2023 22:20:56.361244,"(4.8, 6.8, 6.6)","(12.0, 19.0, 17.75)","(14.0, 28.0, 26.565217391304348)","(4.0, 5.2, 5.04)","(3.6, 4.4, 4.3125)","(8.0, 12.0, 11.133333333333333)","(61.0, 160.0, 117.14285714285714)","(3.8, 4.3, 4.221621621621622)"
11-01-2023 22:20:57.291425,"(4.8, 6.8, 6.65)","(12.0, 19.0, 17.352941176470587)","(14.0, 28.0, 26.565217391304348)","(4.0, 5.2, 5.085714285714285)","(3.6, 4.4, 4.267924528301887)","(8.0, 12.0, 11.133333333333333)","(61.0, 160.0, 117.14285714285714)","(3.8, 4.3, 4.226666666666667)"
11-01-2023 22:20:58.269342,"(4.8, 6.8, 6.666666666666667)","(12.0, 19.0, 17.444444444444443)","(14.0, 28.0, 26.565217391304348)","(4.0, 5.1, 5.066666666666666)","(3.6, 4.4, 4.267924528301887)","(8.0, 12.0, 11.133333333333333)","(61.0, 160.0, 117.14285714285714)","(3.8, 4.3, 4.226666666666667)"
11-01-2023 22:20:59.215263,"(4.8, 6.8, 6.628571428571429)","(12.0, 19.0, 17.444444444444443)","(14.0, 28.0, 26.565217391304348)","(4.0, 5.1, 5.081818181818181)","(3.6, 4.4, 4.267924528301887)","(8.0, 12.0, 11.133333333333333)","(61.0, 160.0, 117.14285714285714)","(3.8, 4.3, 4.226666666666667)"
11-01-2023 22:21:00.154491,"(4.8, 6.8, 6.628571428571429)","(12.0, 19.0, 17.444444444444443)","(14.0, 28.0, 26.565217391304348)","(4.0, 5.1, 5.066666666666666)","(3.6, 4.4, 4.3125)","(8.0, 12.0, 11.133333333333333)","(61.0, 160.0, 117.14285714285714)","(3.8, 4.3, 4.226666666666667)"
11-01-2023 22:21:01.115166,"(4.8, 6.8, 6.628571428571429)","(12.0, 19.0, 17.444444444444443)","(14.0, 28.0, 26.565217391304348)","(4.0, 5.1, 5.081818181818181)","(3.6, 4.4, 4.3125)","(8.0, 12.0, 11.133333333333333)","(61.0, 160.0, 117.14285714285714)","(3.8, 4.3, 4.224242424242425)"
11-01-2023 22:21:02.068248,"(4.8, 6.8, 6.628571428571429)","(12.0, 19.0, 17.444444444444443)","(14.0, 28.0, 26.565217391304348)","(4.0, 5.1, 5.066666666666666)","(3.6, 4.4, 4.3125)","(8.0, 12.0, 11.133333333333333)","(61.0, 160.0, 117.14285714285714)","(3.8, 4.3, 4.224242424242425)"
11-01-2023 22:21:03.015955,"(4.8, 6.8, 6.628571428571429)","(12.0, 19.0, 17.444444444444443)","(14.0, 28.0, 26.565217391304348)","(4.0, 5.2, 5.061538461538461)","(3.6, 4.4, 4.3125)","(8.0, 12.0, 11.133333333333333)","(61.0, 160.0, 108.57142857142857)","(3.8, 4.3, 4.224242424242425)"
11-01-2023 22:21:03.958910,"(4.8, 6.8, 6.628571428571429)","(12.0, 19.0, 17.444444444444443)","(14.0, 28.0, 26.565217391304348)","(4.0, 5.2, 5.085714285714285)","(3.6, 4.4, 4.3125)","(8.0, 12.0, 11.133333333333333)","(61.0, 160.0, 108.57142857142857)","(3.8, 4.3, 4.2)"
11-01-2023 22:21:04.910752,"(4.8, 6.8, 6.628571428571429)","(12.0, 19.0, 17.444444444444443)","(14.0, 28.0, 26.565217391304348)","(4.0, 5.2, 5.05)","(3.6, 4.4, 4.267924528301887)","(8.0, 12.0, 11.133333333333333)","(61.0, 160.0, 148.57142857142858)","(3.8, 4.2, 4.119512195121951)"
11-01-2023 22:21:05.851179,"(4.8, 6.8, 6.666666666666667)","(12.0, 19.0, 17.444444444444443)","(14.0, 28.0, 26.565217391304348)","(4.0, 5.2, 5.1)","(3.6, 4.4, 4.267924528301887)","(8.0, 12.0, 11.133333333333333)","(61.0, 160.0, 148.57142857142858)","(3.8, 4.2, 4.11081081081081)"
11-01-2023 22:21:06.789340,"(4.8, 6.8, 6.628571428571429)","(12.0, 19.0, 17.444444444444443)","(14.0, 28.0, 26.565217391304348)","(4.0, 5.2, 5.114285714285715)","(3.6, 4.4, 4.267924528301887)","(8.0, 12.0, 11.133333333333333)","(61.0, 160.0, 148.57142857142858)","(3.8, 4.2, 4.123255813953488)"
11-01-2023 22:21:07.720985,"(4.8, 6.8, 6.628571428571429)","(12.0, 19.0, 17.444444444444443)","(14.0, 28.0, 26.565217391304348)","(4.0, 5.2, 5.141176470588236)","(3.6, 4.4, 4.267924528301887)","(8.0, 12.0, 11.133333333333333)","(61.0, 160.0, 148.57142857142858)","(3.8, 4.2, 4.123255813953488)"
11-01-2023 22:21:08.662010,"(4.8, 6.8, 6.628571428571429)","(12.0, 19.0, 17.444444444444443)","(14.0, 28.0, 26.565217391304348)","(4.0, 5.2, 5.141176470588236)","(3.6, 4.4, 4.267924528301887)","(8.0, 12.0, 11.133333333333333)","(61.0, 160.0, 148.57142857142858)","(3.8, 4.2, 4.123255813953488)"
11-01-2023 22:21:09.621685,"(4.8, 6.8, 6.628571428571429)","(12.0, 19.0, 17.444444444444443)","(14.0, 28.0, 26.565217391304348)","(4.0, 5.2, 5.141176470588236)","(3.6, 4.4, 4.267924528301887)","(8.0, 12.0, 11.133333333333333)","(61.0, 160.0, 148.57142857142858)","(3.8, 4.2, 4.123255813953488)"
11-01-2023 22:21:10.559546,"(4.8, 6.8, 6.666666666666667)","(12.0, 19.0, 17.444444444444443)","(14.0, 28.0, 26.565217391304348)","(4.0, 5.2, 5.141176470588236)","(3.6, 4.4, 4.337735849056604)","(8.0, 12.0, 11.133333333333333)","(61.0, 160.0, 148.57142857142858)","(3.8, 4.2, 4.123255813953488)"
11-01-2023 22:21:11.499935,"(4.8, 6.8, 6.628571428571429)","(12.0, 19.0, 17.444444444444443)","(14.0, 28.0, 26.565217391304348)","(4.0, 5.1, 5.08)","(3.6, 4.4, 4.337735849056604)","(8.0, 12.0, 11.133333333333333)","(61.0, 160.0, 148.57142857142858)","(3.8, 4.2, 4.123255813953488)"
11-01-2023 22:21:12.468479,"(4.8, 6.8, 6.628571428571429)","(12.0, 19.0, 17.285714285714285)","(14.0, 28.0, 26.565217391304348)","(4.0, 5.1, 5.09)","(3.6, 4.4, 4.337735849056604)","(8.0, 12.0, 11.133333333333333)","(61.0, 160.0, 148.57142857142858)","(3.8, 4.2, 4.123255813953488)"
11-01-2023 22:21:13.426734,"(4.8, 6.8, 6.695652173913043)","(12.0, 17.5, 17.264705882352942)","(14.0, 28.0, 26.058823529411764)","(4.0, 5.1, 5.026666666666666)","(3.6, 4.4, 4.344444444444444)","(8.0, 12.0, 11.181818181818182)","(61.0, 160.0, 148.57142857142858)","(3.8, 4.2, 4.123255813953488)"
11-01-2023 22:21:14.377310,"(4.8, 6.8, 6.74)","(12.0, 17.5, 17.192307692307693)","(14.0, 28.0, 26.058823529411764)","(4.0, 5.1, 5.045)","(3.6, 4.4, 4.344444444444444)","(8.0, 12.0, 11.73913043478261)","(61.0, 160.0, 148.57142857142858)","(3.8, 4.2, 4.139215686274509)"
11-01-2023 22:21:15.313836,"(4.8, 7.0, 6.866666666666666)","(12.0, 17.5, 17.192307692307693)","(14.0, 28.0, 26.058823529411764)","(4.0, 5.1, 5.026666666666666)","(3.6, 4.4, 4.338461538461538)","(8.0, 12.5, 11.796875)","(61.0, 160.0, 148.57142857142858)","(3.8, 4.2, 4.138)"
11-01-2023 22:21:16.274084,"(4.8, 7.0, 6.9)","(12.0, 17.5, 16.566666666666666)","(14.0, 28.0, 26.058823529411764)","(4.0, 5.1, 5.06)","(3.6, 4.4, 4.269230769230769)","(8.0, 12.5, 11.482142857142858)","(61.0, 160.0, 150.0)","(3.8, 4.2, 4.138)"
11-01-2023 22:21:17.209471,"(4.8, 7.2, 6.98)","(12.0, 17.5, 16.58695652173913)","(14.0, 28.0, 26.216216216216218)","(4.0, 5.2, 5.0588235294117645)","(3.6, 4.4, 4.269230769230769)","(8.0, 12.5, 11.482142857142858)","(61.0, 160.0, 150.0)","(3.8, 4.2, 4.138)"
11-01-2023 22:21:18.136930,"(4.8, 7.2, 7.0)","(12.0, 17.5, 16.5625)","(14.0, 28.0, 26.216216216216218)","(4.0, 5.2, 5.1)","(3.6, 4.4, 4.269230769230769)","(8.0, 12.5, 11.482142857142858)","(61.0, 160.0, 150.0)","(3.8, 4.2, 4.138)"
11-01-2023 22:21:19.086645,"(4.8, 7.2, 7.114285714285715)","(12.0, 17.5, 16.5625)","(14.0, 28.0, 26.216216216216218)","(4.0, 5.2, 5.1)","(3.6, 4.4, 4.312820512820513)","(8.0, 12.0, 11.692307692307692)","(61.0, 160.0, 150.0)","(3.8, 4.2, 4.138)"
11-01-2023 22:21:20.031312,"(4.8, 7.2, 7.114285714285715)","(12.0, 17.5, 16.53846153846154)","(14.0, 28.0, 26.216216216216218)","(4.0, 5.1, 5.073333333333333)","(3.6, 4.4, 4.312820512820513)","(8.0, 12.0, 11.692307692307692)","(61.0, 160.0, 122.5)","(3.8, 4.2, 4.134042553191489)"
11-01-2023 22:21:20.969252,"(4.8, 7.2, 7.114285714285715)","(12.0, 17.5, 16.53846153846154)","(14.0, 28.0, 26.216216216216218)","(4.0, 5.1, 5.0625)","(3.6, 4.4, 4.312820512820513)","(8.0, 12.0, 11.692307692307692)","(61.0, 160.0, 118.0)","(3.8, 4.2, 4.134042553191489)"
11-01-2023 22:21:21.895553,"(4.8, 7.2, 7.114285714285715)","(12.0, 21.0, 20.2)","(14.0, 28.0, 26.216216216216218)","(4.0, 5.1, 5.03)","(3.6, 4.4, 4.312820512820513)","(8.0, 12.0, 11.692307692307692)","(61.0, 150.0, 118.0)","(3.8, 4.2, 4.134042553191489)"
11-01-2023 22:21:22.836249,"(4.8, 7.2, 7.114285714285715)","(12.0, 21.0, 19.8)","(14.0, 28.0, 26.166666666666668)","(4.0, 5.1, 5.03)","(3.6, 4.4, 4.312820512820513)","(8.0, 12.0, 11.789473684210526)","(61.0, 150.0, 123.33333333333333)","(3.8, 4.2, 4.144642857142857)"
11-01-2023 22:21:23.786448,"(4.8, 7.2, 7.114285714285715)","(12.0, 21.0, 19.8)","(15.0, 28.0, 26.166666666666668)","(4.0, 5.1, 5.03)","(3.6, 4.4, 4.312820512820513)","(8.0, 12.0, 11.789473684210526)","(71.0, 150.0, 134.0)","(3.8, 4.2, 4.144642857142857)"
11-01-2023 22:21:24.717807,"(4.8, 7.2, 7.136842105263158)","(12.0, 20.0, 19.767441860465116)","(15.0, 28.0, 26.166666666666668)","(4.0, 5.1, 5.03)","(3.6, 4.4, 4.269230769230769)","(8.0, 12.0, 11.789473684210526)","(71.0, 150.0, 134.0)","(3.8, 4.2, 4.131111111111111)"
11-01-2023 22:21:25.662271,"(4.8, 7.2, 7.136842105263158)","(12.0, 20.0, 19.767441860465116)","(15.0, 28.0, 26.166666666666668)","(4.0, 5.1, 5.052941176470588)","(3.6, 4.4, 4.264285714285714)","(8.0, 12.0, 11.470588235294118)","(71.0, 150.0, 134.0)","(3.8, 4.2, 4.142592592592592)"
11-01-2023 22:21:26.591626,"(4.8, 7.2, 7.136842105263158)","(12.0, 20.0, 19.0625)","(15.0, 28.0, 26.166666666666668)","(4.0, 5.1, 5.052941176470588)","(3.6, 4.4, 4.264285714285714)","(8.0, 12.0, 11.357142857142858)","(71.0, 150.0, 138.57142857142858)","(3.8, 4.2, 4.142592592592592)"
11-01-2023 22:21:27.518432,"(4.8, 7.2, 7.136842105263158)","(12.0, 20.0, 18.75)","(15.0, 28.0, 26.166666666666668)","(4.0, 5.1, 5.052941176470588)","(3.6, 4.4, 4.311627906976744)","(8.0, 12.0, 11.625)","(71.0, 150.0, 141.11111111111111)","(3.8, 4.2, 4.131111111111111)"
11-01-2023 22:21:28.465124,"(4.8, 7.2, 7.136842105263158)","(12.0, 20.0, 19.772727272727273)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.0, 4.986666666666666)","(3.6, 4.4, 4.312820512820513)","(8.0, 12.0, 11.404761904761905)","(71.0, 150.0, 141.11111111111111)","(3.8, 4.2, 4.131111111111111)"
11-01-2023 22:21:29.406555,"(4.8, 7.2, 7.136842105263158)","(12.0, 20.0, 19.772727272727273)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.0, 4.986666666666666)","(3.6, 4.4, 4.312820512820513)","(8.0, 11.5, 11.41304347826087)","(71.0, 150.0, 141.11111111111111)","(3.8, 4.2, 4.131111111111111)"
11-01-2023 22:21:30.322377,"(4.8, 7.2, 7.136842105263158)","(12.0, 20.0, 19.3)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.0, 4.986666666666666)","(3.6, 4.4, 4.269230769230769)","(8.0, 11.5, 11.41304347826087)","(71.0, 150.0, 141.11111111111111)","(3.8, 4.2, 4.131111111111111)"
11-01-2023 22:21:31.267906,"(4.8, 7.2, 7.136842105263158)","(12.0, 20.0, 19.571428571428573)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.0, 4.986666666666666)","(3.6, 4.4, 4.269230769230769)","(8.0, 11.5, 11.38888888888889)","(71.0, 150.0, 141.11111111111111)","(3.8, 4.2, 4.131111111111111)"
11-01-2023 22:21:32.221028,"(4.8, 7.2, 7.133333333333334)","(12.0, 20.0, 19.571428571428573)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.0, 4.986666666666666)","(3.6, 4.4, 4.2)","(8.0, 11.5, 11.394736842105264)","(71.0, 150.0, 141.11111111111111)","(3.8, 4.2, 4.134042553191489)"
11-01-2023 22:21:33.153122,"(4.8, 7.2, 7.1647058823529415)","(12.0, 20.0, 19.727272727272727)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.0, 4.986666666666666)","(3.6, 4.2, 4.121495327102804)","(8.0, 11.5, 11.38888888888889)","(71.0, 150.0, 141.11111111111111)","(3.8, 4.2, 4.135416666666666)"
11-01-2023 22:21:34.079274,"(4.8, 7.2, 7.155555555555556)","(12.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.580645161290324)","(4.0, 5.2, 5.115384615384616)","(3.6, 4.2, 4.188235294117647)","(8.0, 11.5, 11.357142857142858)","(71.0, 150.0, 141.11111111111111)","(3.8, 4.2, 4.131111111111111)"
11-01-2023 22:21:35.012518,"(4.8, 7.4, 7.224)","(12.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.307692307692307)","(4.0, 5.2, 5.115384615384616)","(3.6, 4.2, 4.188235294117647)","(8.0, 11.5, 11.277777777777779)","(71.0, 150.0, 141.11111111111111)","(3.8, 4.2, 4.131111111111111)"
11-01-2023 22:21:35.952512,"(4.8, 7.4, 7.28)","(12.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.580645161290324)","(4.0, 5.2, 5.115384615384616)","(3.6, 4.2, 4.188235294117647)","(8.0, 11.5, 11.277777777777779)","(71.0, 150.0, 141.11111111111111)","(3.8, 4.2, 4.131111111111111)"
11-01-2023 22:21:36.923568,"(4.8, 7.4, 7.373333333333334)","(12.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.307692307692307)","(4.0, 5.2, 5.108333333333333)","(3.6, 4.2, 4.1866666666666665)","(8.0, 11.5, 11.346153846153847)","(71.0, 150.0, 140.0)","(3.8, 4.2, 4.131111111111111)"
11-01-2023 22:21:37.887885,"(4.8, 7.4, 7.28)","(12.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.580645161290324)","(4.0, 5.2, 5.108333333333333)","(3.6, 4.2, 4.1866666666666665)","(8.0, 11.5, 11.346153846153847)","(71.0, 150.0, 140.0)","(3.8, 4.2, 4.131111111111111)"
11-01-2023 22:21:38.832767,"(4.8, 7.4, 7.373333333333334)","(12.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.2, 5.1722222222222225)","(3.6, 4.2, 4.144444444444444)","(8.0, 11.5, 11.346153846153847)","(71.0, 150.0, 140.0)","(3.8, 4.2, 4.131111111111111)"
11-01-2023 22:21:39.758722,"(4.8, 7.4, 7.373333333333334)","(12.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.2, 5.1722222222222225)","(3.6, 4.2, 4.144444444444444)","(8.0, 11.5, 11.277777777777779)","(71.0, 150.0, 140.0)","(3.8, 4.2, 4.131111111111111)"
11-01-2023 22:21:40.681413,"(4.8, 7.4, 7.28)","(12.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.3, 5.218181818181818)","(3.6, 4.2, 4.144444444444444)","(8.0, 11.5, 11.277777777777779)","(71.0, 150.0, 130.0)","(3.8, 4.2, 4.131111111111111)"
11-01-2023 22:21:41.652188,"(4.8, 7.4, 7.373333333333334)","(12.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.3, 5.230769230769231)","(3.6, 4.2, 4.078260869565217)","(8.0, 11.5, 11.625)","(71.0, 150.0, 116.66666666666667)","(3.8, 4.2, 4.1415094339622645)"
11-01-2023 22:21:42.574631,"(4.8, 7.4, 7.28)","(12.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.3, 5.247826086956522)","(3.6, 4.2, 4.078260869565217)","(8.0, 12.0, 11.625)","(71.0, 150.0, 116.66666666666667)","(3.8, 4.2, 4.16125)"
11-01-2023 22:21:43.510260,"(4.8, 7.4, 7.373333333333334)","(12.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.3, 5.247826086956522)","(3.6, 4.2, 4.128571428571429)","(8.0, 12.0, 11.526315789473685)","(71.0, 150.0, 116.66666666666667)","(3.8, 4.2, 4.16125)"
11-01-2023 22:21:44.446088,"(4.8, 7.4, 7.28)","(12.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.3, 5.247826086956522)","(3.6, 4.2, 4.128571428571429)","(8.0, 12.0, 11.526315789473685)","(71.0, 150.0, 116.66666666666667)","(3.8, 4.2, 4.16125)"
11-01-2023 22:21:45.386856,"(4.6, 7.4, 7.373333333333334)","(13.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.3, 5.247826086956522)","(3.6, 4.2, 4.1)","(8.5, 12.0, 11.470588235294118)","(71.0, 150.0, 116.66666666666667)","(3.7, 4.2, 4.16125)"
11-01-2023 22:21:46.316900,"(4.6, 7.4, 7.290909090909091)","(13.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.3, 5.247826086956522)","(3.6, 4.2, 4.1)","(8.5, 12.0, 11.59090909090909)","(71.0, 150.0, 116.66666666666667)","(3.7, 4.2, 4.1225)"
11-01-2023 22:21:47.244783,"(4.6, 7.4, 7.383333333333334)","(13.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.3, 5.230769230769231)","(3.6, 4.2, 4.1)","(8.5, 12.0, 11.59090909090909)","(71.0, 150.0, 116.66666666666667)","(3.7, 4.2, 4.1225)"
11-01-2023 22:21:48.171605,"(4.6, 7.4, 7.329411764705883)","(13.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.3, 5.230769230769231)","(3.6, 4.2, 4.081818181818182)","(8.5, 12.0, 11.5)","(71.0, 150.0, 116.66666666666667)","(3.7, 4.2, 4.121848739495798)"
11-01-2023 22:21:49.104562,"(4.6, 7.4, 7.383333333333334)","(13.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.3, 5.230769230769231)","(3.6, 4.2, 4.1)","(8.5, 12.0, 11.55)","(71.0, 150.0, 116.66666666666667)","(3.7, 4.2, 4.121848739495798)"
11-01-2023 22:21:50.041354,"(4.6, 7.4, 7.329411764705883)","(13.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.3, 5.230769230769231)","(3.6, 4.2, 4.078260869565217)","(8.5, 12.0, 11.55)","(71.0, 150.0, 116.66666666666667)","(3.7, 4.2, 4.125)"
11-01-2023 22:21:50.985655,"(4.6, 7.4, 7.383333333333334)","(13.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.2, 5.194444444444445)","(3.6, 4.2, 4.078260869565217)","(8.5, 11.5, 11.261904761904763)","(71.0, 150.0, 116.66666666666667)","(3.7, 4.2, 4.132116788321167)"
11-01-2023 22:21:51.912183,"(4.6, 7.4, 7.329411764705883)","(13.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.2, 5.194444444444445)","(3.6, 4.2, 4.078260869565217)","(8.5, 11.5, 11.25)","(71.0, 150.0, 116.66666666666667)","(3.7, 4.2, 4.132116788321167)"
11-01-2023 22:21:52.847154,"(4.6, 7.4, 7.383333333333334)","(13.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.2, 5.194444444444445)","(3.6, 4.2, 4.078260869565217)","(8.5, 11.5, 11.25)","(71.0, 150.0, 116.66666666666667)","(3.7, 4.2, 4.132116788321167)"
11-01-2023 22:21:53.797242,"(4.6, 7.4, 7.329411764705883)","(13.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.2, 5.194444444444445)","(3.6, 4.2, 4.078260869565217)","(8.5, 11.5, 11.35)","(71.0, 150.0, 116.66666666666667)","(3.7, 4.2, 4.132116788321167)"
11-01-2023 22:21:54.750516,"(4.6, 7.4, 7.329411764705883)","(13.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.2, 5.194444444444445)","(3.6, 4.2, 4.078260869565217)","(8.5, 11.5, 11.35)","(71.0, 150.0, 116.66666666666667)","(3.7, 4.2, 4.132116788321167)"
11-01-2023 22:21:55.684447,"(4.6, 7.4, 7.383333333333334)","(13.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.2, 5.194444444444445)","(3.6, 4.2, 4.078260869565217)","(8.5, 11.5, 11.208333333333334)","(71.0, 150.0, 116.66666666666667)","(3.7, 4.2, 4.112844036697248)"
11-01-2023 22:21:56.626047,"(4.6, 7.4, 7.329411764705883)","(13.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.3, 5.247826086956522)","(3.6, 4.2, 4.078260869565217)","(8.5, 11.5, 11.088235294117647)","(71.0, 150.0, 116.66666666666667)","(3.7, 4.2, 4.112844036697248)"
11-01-2023 22:21:57.569199,"(4.6, 7.4, 7.383333333333334)","(13.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.3, 5.247826086956522)","(3.6, 4.2, 4.078260869565217)","(8.5, 11.5, 11.088235294117647)","(71.0, 150.0, 116.66666666666667)","(3.7, 4.2, 4.112844036697248)"
11-01-2023 22:21:58.512385,"(4.6, 7.4, 7.329411764705883)","(13.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.3, 5.247826086956522)","(3.6, 4.2, 4.078260869565217)","(8.5, 11.5, 11.088235294117647)","(71.0, 150.0, 116.66666666666667)","(3.7, 4.2, 4.117391304347826)"
11-01-2023 22:21:59.444986,"(4.6, 7.4, 7.383333333333334)","(13.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.3, 5.286274509803921)","(3.6, 4.2, 4.078260869565217)","(8.5, 11.5, 11.088235294117647)","(71.0, 150.0, 116.66666666666667)","(3.7, 4.2, 4.117391304347826)"
11-01-2023 22:22:00.385516,"(4.6, 7.4, 7.377777777777778)","(13.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.3, 5.293877551020408)","(3.6, 4.2, 4.052941176470588)","(8.5, 11.5, 11.088235294117647)","(71.0, 150.0, 116.66666666666667)","(3.7, 4.2, 4.117391304347826)"
11-01-2023 22:22:01.328545,"(4.6, 7.4, 7.314285714285715)","(13.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.3, 5.293877551020408)","(3.6, 4.2, 4.052941176470588)","(8.5, 11.5, 11.088235294117647)","(71.0, 150.0, 116.66666666666667)","(3.7, 4.2, 4.117391304347826)"
11-01-2023 22:22:02.286974,"(4.6, 7.4, 7.300000000000001)","(13.0, 20.0, 19.785714285714285)","(15.0, 28.0, 26.216216216216218)","(4.0, 5.3, 5.293877551020408)","(3.6, 4.2, 4.052941176470588)","(8.5, 11.5, 10.978260869565217)","(71.0, 150.0, 116.66666666666667)","(3.7, 4.2, 4.117391304347826)"
11-01-2023 22:22:03.234868,"(5.0, 7.4, 7.371428571428572)","(13.0, 21.0, 20.181818181818183)","(16.0, 28.0, 26.216216216216218)","(4.0, 5.3, 5.293877551020408)","(3.5, 4.2, 4.052941176470588)","(8.5, 11.5, 10.868421052631579)","(61.0, 150.0, 116.66666666666667)","(3.7, 4.2, 4.117391304347826)"
11-01-2023 22:22:04.170709,"(5.0, 7.4, 7.300000000000001)","(13.0, 22.0, 21.72222222222222)","(16.0, 28.0, 26.216216216216218)","(4.0, 5.3, 5.293877551020408)","(3.5, 4.2, 4.052941176470588)","(8.5, 11.5, 10.868421052631579)","(61.0, 150.0, 116.66666666666667)","(3.7, 4.2, 4.117391304347826)"
11-01-2023 22:22:05.123382,"(5.0, 7.4, 7.371428571428572)","(13.0, 21.0, 20.91176470588235)","(16.0, 28.0, 26.216216216216218)","(4.0, 5.4, 5.31764705882353)","(3.5, 4.2, 4.052941176470588)","(8.5, 11.5, 10.61111111111111)","(61.0, 150.0, 116.66666666666667)","(3.7, 4.2, 4.0634146341463415)"
11-01-2023 22:22:06.063715,"(5.0, 7.4, 7.300000000000001)","(13.0, 21.0, 20.892857142857142)","(16.0, 28.0, 25.95744680851064)","(4.0, 5.5, 5.430434782608695)","(3.5, 4.2, 4.0473684210526315)","(8.5, 11.5, 10.804347826086957)","(61.0, 150.0, 116.66666666666667)","(3.7, 4.1, 4.013)"
11-01-2023 22:22:07.009679,"(5.0, 7.4, 7.371428571428572)","(13.0, 21.0, 20.892857142857142)","(18.0, 28.0, 25.95744680851064)","(4.0, 5.5, 5.430434782608695)","(3.5, 4.2, 4.045)","(8.5, 11.5, 10.558823529411764)","(61.0, 150.0, 116.66666666666667)","(3.6, 4.1, 4.013)"
