,Spring Monica,Bow Down,Roxy Rover,Undoing,Snowy Jinx,Shakira Blaze
06-01-2023 11:02:38.698994,"(2.1, 2.32, 2.3019999999999996)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 17.634146341463413)","(4.4, 5.3, 5.26)","(3.5, 5.3, 5.284210526315789)","(6.0, 8.2, 8.033333333333333)"
06-01-2023 11:02:39.591033,"(2.1, 2.32, 2.3049999999999997)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 17.634146341463413)","(4.4, 5.3, 5.26)","(3.5, 5.4, 5.288461538461538)","(6.0, 8.2, 7.716129032258064)"
06-01-2023 11:02:40.532904,"(2.1, 2.32, 2.3046666666666664)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 17.634146341463413)","(4.4, 5.3, 5.26)","(3.5, 5.3, 5.288461538461538)","(6.0, 8.2, 7.716129032258064)"
06-01-2023 11:02:41.476667,"(2.1, 2.32, 2.3068571428571425)","(101.0, 200.0, 196.15384615384616)","(13.0, 23.0, 17.7972972972973)","(4.4, 5.3, 5.26)","(3.5, 5.3, 5.288461538461538)","(6.0, 8.2, 7.45)"
06-01-2023 11:02:42.420002,"(2.1, 2.32, 2.3060606060606057)","(101.0, 200.0, 186.66666666666666)","(13.0, 23.0, 18.416666666666668)","(4.4, 5.3, 5.26)","(3.5, 5.3, 5.288461538461538)","(6.0, 8.2, 7.812903225806451)"
06-01-2023 11:02:43.266571,"(2.1, 2.32, 2.3060606060606057)","(101.0, 210.0, 195.0)","(13.0, 23.0, 18.416666666666668)","(4.4, 5.3, 5.26)","(3.5, 5.3, 5.285714285714286)","(6.0, 8.2, 7.716129032258064)"
06-01-2023 11:02:44.212332,"(2.1, 2.34, 2.3327999999999998)","(101.0, 210.0, 195.0)","(13.0, 23.0, 17.65277777777778)","(4.4, 5.3, 5.26)","(3.5, 5.3, 5.285714285714286)","(6.0, 8.2, 7.716129032258064)"
06-01-2023 11:02:45.129622,"(2.1, 2.36, 2.3474999999999997)","(101.0, 210.0, 195.0)","(13.0, 23.0, 18.304878048780488)","(4.4, 5.3, 5.26)","(3.5, 5.3, 5.285714285714286)","(6.0, 8.2, 7.716129032258064)"
06-01-2023 11:02:46.032558,"(2.1, 2.4, 2.345142857142857)","(101.0, 210.0, 195.0)","(13.0, 23.0, 17.65277777777778)","(4.4, 5.3, 5.24)","(3.5, 5.5, 5.241935483870968)","(6.0, 8.2, 7.716129032258064)"
06-01-2023 11:02:46.992182,"(2.1, 2.4, 2.345142857142857)","(101.0, 210.0, 195.0)","(13.0, 23.0, 18.304878048780488)","(4.4, 5.4, 5.28421052631579)","(3.5, 5.3, 5.125)","(6.0, 8.2, 7.51304347826087)"
06-01-2023 11:02:47.915460,"(2.1, 2.4, 2.324705882352941)","(101.0, 210.0, 194.0)","(13.0, 23.0, 17.91304347826087)","(4.4, 5.4, 5.295238095238095)","(3.5, 5.8, 5.512499999999999)","(6.0, 8.0, 7.333333333333334)"
06-01-2023 11:02:48.820573,"(2.1, 2.4, 2.3257142857142856)","(101.0, 210.0, 194.0)","(13.0, 22.0, 17.952380952380953)","(4.4, 5.4, 5.295238095238095)","(3.5, 5.6, 5.2)","(6.0, 7.4, 7.2)"
06-01-2023 11:02:49.780971,"(2.1, 2.4, 2.3474999999999997)","(101.0, 200.0, 180.0)","(13.0, 22.0, 17.625)","(4.4, 5.4, 5.3375)","(3.5, 5.4, 5.2)","(6.0, 7.4, 7.1)"
06-01-2023 11:02:50.704459,"(2.1, 2.42, 2.3899999999999997)","(101.0, 200.0, 180.0)","(13.0, 22.0, 18.216216216216218)","(4.4, 5.4, 5.3375)","(3.5, 5.4, 5.2375)","(6.0, 7.2, 7.057142857142857)"
06-01-2023 11:02:51.586147,"(2.1, 2.44, 2.3963636363636365)","(101.0, 200.0, 180.0)","(13.0, 22.0, 17.476190476190474)","(4.4, 5.4, 5.3375)","(3.5, 5.3, 5.2375)","(6.0, 7.2, 7.057142857142857)"
06-01-2023 11:02:52.556856,"(2.1, 2.44, 2.4028571428571426)","(101.0, 200.0, 180.0)","(13.0, 22.0, 17.789473684210527)","(4.4, 5.4, 5.1923076923076925)","(3.7, 5.3, 5.036363636363636)","(6.0, 7.2, 7.094736842105263)"
06-01-2023 11:02:53.518205,"(2.1, 2.44, 2.4028571428571426)","(101.0, 200.0, 180.0)","(13.0, 22.0, 17.384615384615383)","(4.4, 5.4, 5.288888888888889)","(3.7, 5.4, 5.225)","(6.0, 7.2, 7.094736842105263)"
06-01-2023 11:02:54.478856,"(2.1, 2.44, 2.4139999999999997)","(101.0, 200.0, 180.0)","(13.0, 22.0, 17.789473684210527)","(4.4, 5.3, 5.283333333333333)","(3.7, 5.3, 5.225)","(6.0, 7.2, 7.111111111111111)"
06-01-2023 11:02:55.418096,"(2.1, 2.42, 2.4085714285714284)","(101.0, 200.0, 180.0)","(13.0, 22.0, 17.384615384615383)","(4.4, 5.3, 5.279999999999999)","(3.7, 5.3, 5.225)","(6.0, 7.2, 7.0)"
06-01-2023 11:02:56.247629,"(2.1, 2.42, 2.4109090909090907)","(101.0, 200.0, 180.0)","(13.0, 22.0, 17.384615384615383)","(4.4, 5.3, 5.279999999999999)","(3.7, 5.3, 5.225)","(6.0, 7.2, 7.0)"
06-01-2023 11:02:57.178279,"(2.1, 2.46, 2.445)","(101.0, 200.0, 180.0)","(13.0, 22.0, 17.789473684210527)","(4.4, 5.3, 5.2727272727272725)","(3.7, 5.4, 5.171428571428572)","(6.0, 7.2, 6.953846153846154)"
06-01-2023 11:02:58.115989,"(2.1, 2.48, 2.4699999999999998)","(101.0, 200.0, 180.0)","(13.0, 22.0, 17.384615384615383)","(4.4, 5.3, 5.25)","(3.7, 5.4, 5.042105263157895)","(6.0, 7.0, 6.92)"
06-01-2023 11:02:59.054563,"(2.1, 2.5, 2.4636363636363634)","(101.0, 200.0, 180.0)","(13.0, 22.0, 17.384615384615383)","(4.4, 5.3, 5.25)","(3.7, 5.4, 4.998029556650247)","(6.0, 7.0, 6.88)"
06-01-2023 11:02:59.977482,"(2.1, 2.48, 2.4571428571428573)","(101.0, 200.0, 180.0)","(13.0, 22.0, 17.591836734693878)","(4.4, 5.4, 5.300000000000001)","(3.7, 4.6, 4.500492610837439)","(6.0, 7.2, 7.08)"
06-01-2023 11:03:00.810639,"(2.1, 2.48, 2.448)","(101.0, 210.0, 170.0)","(13.0, 22.0, 18.579545454545453)","(4.4, 5.4, 5.3)","(3.7, 4.6, 4.505164319248826)","(6.0, 7.4, 7.08)"
06-01-2023 11:03:01.657296,"(2.1, 2.5, 2.4699999999999998)","(101.0, 210.0, 170.0)","(13.0, 22.0, 17.602272727272727)","(4.4, 5.4, 5.236363636363636)","(3.7, 4.6, 4.502415458937198)","(6.0, 7.4, 7.1230769230769235)"
06-01-2023 11:03:02.683385,"(2.1, 2.54, 2.486666666666667)","(101.0, 210.0, 170.0)","(13.0, 22.0, 21.375)","(4.4, 5.4, 5.286206896551724)","(3.7, 4.6, 4.503164556962025)","(6.0, 7.6, 7.409090909090909)"
06-01-2023 11:03:03.722325,"(2.1, 2.56, 2.5060000000000002)","(101.0, 210.0, 170.0)","(13.0, 21.0, 18.696969696969695)","(4.4, 5.3, 5.276470588235294)","(3.7, 4.6, 4.505681818181818)","(6.0, 7.6, 7.409090909090909)"
06-01-2023 11:03:04.720426,"(2.1, 2.56, 2.5060000000000002)","(101.0, 210.0, 170.0)","(13.0, 21.0, 18.696969696969695)","(4.4, 5.3, 5.033333333333333)","(3.7, 4.6, 4.505681818181818)","(6.0, 7.6, 7.485714285714286)"
06-01-2023 11:03:05.645044,"(2.1, 2.54, 2.51)","(101.0, 210.0, 170.0)","(13.0, 21.0, 18.170731707317074)","(4.4, 5.3, 5.1)","(3.7, 4.6, 4.505681818181818)","(6.0, 7.6, 7.485714285714286)"
06-01-2023 11:03:06.604898,"(2.1, 2.54, 2.5094117647058822)","(101.0, 210.0, 170.0)","(13.0, 21.0, 17.96)","(4.4, 5.4, 5.359999999999999)","(3.7, 4.6, 4.15)","(6.0, 7.6, 7.571428571428572)"
06-01-2023 11:03:07.542448,"(2.1, 2.58, 2.5290909090909093)","(101.0, 210.0, 170.0)","(13.0, 21.0, 17.68421052631579)","(4.4, 5.6, 5.359999999999999)","(3.5, 4.3, 4.285365853658536)","(6.0, 8.0, 7.79)"
06-01-2023 11:03:08.544894,"(2.1, 2.58, 2.548)","(101.0, 210.0, 170.0)","(13.0, 21.0, 17.68421052631579)","(4.4, 5.5, 5.388888888888888)","(3.5, 4.3, 4.25)","(6.0, 8.0, 7.79)"
06-01-2023 11:03:09.416109,"(2.1, 2.58, 2.5309090909090908)","(101.0, 210.0, 170.0)","(13.0, 20.0, 18.666666666666668)","(4.4, 5.5, 5.444444444444445)","(3.5, 4.5, 4.25)","(6.0, 8.0, 7.79)"
06-01-2023 11:03:10.463347,"(2.1, 2.58, 2.5342857142857143)","(101.0, 210.0, 170.0)","(13.0, 18.5, 17.6)","(4.4, 5.5, 5.428571428571429)","(3.5, 4.5, 4.472727272727273)","(6.0, 8.0, 7.79)"
06-01-2023 11:03:11.378626,"(2.1, 2.58, 2.522727272727273)","(101.0, 210.0, 195.0)","(13.0, 18.0, 17.6)","(4.4, 5.5, 5.428571428571429)","(3.5, 4.5, 4.472727272727273)","(6.0, 8.0, 7.79)"
06-01-2023 11:03:12.299130,"(2.1, 2.58, 2.522727272727273)","(101.0, 210.0, 195.0)","(13.0, 18.0, 17.666666666666668)","(4.4, 5.5, 5.388888888888888)","(3.5, 4.5, 4.473134328358209)","(6.0, 8.0, 7.79)"
06-01-2023 11:03:13.196478,"(2.1, 2.58, 2.505581395348837)","(101.0, 210.0, 176.66666666666666)","(13.0, 18.0, 17.6)","(4.4, 5.5, 5.4375)","(3.5, 4.5, 4.49672131147541)","(6.0, 8.0, 7.7176470588235295)"
06-01-2023 11:03:14.078333,"(2.15, 2.58, 2.5072727272727273)","(91.0, 210.0, 195.0)","(13.0, 18.0, 16.75)","(4.4, 5.6, 5.52)","(3.5, 4.5, 4.49672131147541)","(6.0, 8.0, 7.7176470588235295)"
06-01-2023 11:03:14.934121,"(2.15, 2.58, 2.5092307692307694)","(91.0, 210.0, 195.0)","(13.0, 18.0, 16.905405405405407)","(4.4, 5.5, 5.4375)","(3.5, 4.5, 4.496666666666667)","(6.0, 8.0, 7.781818181818181)"
06-01-2023 11:03:15.863573,"(2.15, 2.56, 2.5155555555555558)","(91.0, 210.0, 195.0)","(13.0, 18.0, 16.734375)","(4.4, 5.5, 5.466666666666667)","(3.5, 4.5, 4.496666666666667)","(6.0, 8.0, 7.640000000000001)"
06-01-2023 11:03:16.814592,"(2.15, 2.58, 2.5)","(91.0, 210.0, 195.0)","(13.0, 18.0, 16.905405405405407)","(4.4, 5.5, 5.461538461538462)","(3.5, 4.5, 4.496969696969697)","(6.0, 8.0, 7.625)"
06-01-2023 11:03:17.708330,"(2.15, 2.56, 2.516923076923077)","(91.0, 210.0, 195.0)","(13.0, 18.0, 16.734375)","(4.4, 5.5, 5.461538461538462)","(3.5, 4.5, 4.496969696969697)","(6.0, 8.0, 7.652631578947369)"
06-01-2023 11:03:18.695555,"(2.15, 2.54, 2.52)","(91.0, 210.0, 195.0)","(13.0, 18.0, 16.905405405405407)","(4.4, 5.5, 5.490909090909091)","(3.5, 4.6, 4.651612903225806)","(6.0, 8.0, 7.5285714285714285)"
06-01-2023 11:03:19.623083,"(2.15, 2.54, 2.5076923076923077)","(91.0, 210.0, 198.0)","(13.0, 18.0, 16.875)","(4.4, 5.2, 5.177777777777778)","(3.5, 4.7, 4.5935483870967735)","(6.0, 8.0, 7.67)"
06-01-2023 11:03:20.570315,"(2.15, 2.52, 2.501818181818182)","(91.0, 210.0, 195.0)","(13.0, 18.0, 17.025)","(4.4, 5.3, 5.2749999999999995)","(3.5, 4.6, 4.683333333333334)","(6.0, 8.0, 7.5600000000000005)"
06-01-2023 11:03:21.426501,"(2.15, 2.52, 2.4299999999999997)","(91.0, 210.0, 195.0)","(13.0, 18.0, 17.161290322580644)","(4.4, 5.3, 5.1)","(3.5, 4.7, 4.683333333333334)","(6.0, 8.0, 7.5600000000000005)"
06-01-2023 11:03:22.279895,"(2.15, 2.5, 2.45)","(91.0, 210.0, 195.0)","(13.0, 18.0, 17.161290322580644)","(4.4, 5.3, 5.2)","(3.5, 4.7, 4.683333333333334)","(6.0, 8.0, 7.742857142857143)"
06-01-2023 11:03:23.301142,"(2.15, 2.52, 2.4476190476190474)","(91.0, 210.0, 195.0)","(13.0, 18.0, 17.285714285714285)","(4.4, 5.4, 5.088888888888889)","(3.5, 4.8, 4.684615384615385)","(6.0, 8.0, 7.614285714285715)"
06-01-2023 11:03:24.229987,"(2.15, 2.48, 2.466666666666667)","(91.0, 210.0, 170.0)","(13.0, 18.0, 17.52173913043478)","(4.4, 5.4, 5.15)","(3.5, 4.7, 4.72)","(6.0, 8.0, 7.50909090909091)"
06-01-2023 11:03:25.194675,"(2.15, 2.48, 2.3775999999999997)","(91.0, 220.0, 166.0)","(13.0, 18.0, 17.52173913043478)","(4.4, 5.4, 5.1499999999999995)","(3.5, 4.8, 4.72)","(6.0, 8.0, 7.6000000000000005)"
06-01-2023 11:03:26.144290,"(2.15, 2.48, 2.3775999999999997)","(91.0, 200.0, 180.0)","(13.0, 18.0, 17.52173913043478)","(4.4, 5.4, 5.1499999999999995)","(3.5, 4.8, 4.72)","(6.0, 8.0, 7.6000000000000005)"
06-01-2023 11:03:27.105309,"(2.15, 2.48, 2.3769127516778523)","(91.0, 200.0, 180.0)","(13.0, 18.0, 17.52173913043478)","(4.4, 5.4, 5.1499999999999995)","(3.5, 4.8, 4.68)","(6.0, 8.0, 7.6000000000000005)"
06-01-2023 11:03:28.065123,"(2.15, 2.48, 2.3769127516778523)","(91.0, 200.0, 180.0)","(13.0, 18.0, 17.52173913043478)","(4.4, 5.4, 5.1499999999999995)","(3.5, 4.8, 4.68)","(6.0, 8.0, 7.6000000000000005)"
06-01-2023 11:03:28.923689,"(2.15, 2.42, 2.4)","(91.0, 200.0, 196.36363636363637)","(13.0, 18.0, 16.625)","(4.4, 5.4, 5.366666666666667)","(3.5, 4.8, 4.745454545454545)","(6.0, 8.0, 7.621052631578947)"
06-01-2023 11:03:29.824948,"(2.15, 2.42, 2.4)","(91.0, 200.0, 196.36363636363637)","(13.0, 18.0, 16.625)","(4.4, 5.4, 5.366666666666667)","(3.5, 4.8, 4.745454545454545)","(6.0, 8.0, 7.621052631578947)"
06-01-2023 11:03:30.704243,"(2.15, 2.42, 2.40875)","(91.0, 200.0, 196.36363636363637)","(13.0, 18.0, 17.071428571428573)","(4.4, 5.5, 5.4)","(3.5, 4.8, 4.666666666666666)","(6.0, 8.0, 7.621052631578947)"
06-01-2023 11:03:31.648001,"(2.15, 2.42, 2.3991304347826086)","(91.0, 210.0, 205.45454545454547)","(13.0, 18.0, 17.076923076923077)","(4.4, 5.4, 5.325)","(3.5, 4.8, 4.771428571428571)","(6.0, 8.0, 7.621052631578947)"
06-01-2023 11:03:32.649163,"(2.15, 2.46, 2.4035294117647057)","(91.0, 210.0, 206.875)","(13.0, 18.0, 17.076923076923077)","(4.4, 5.4, 5.348275862068966)","(3.6, 4.8, 4.733333333333333)","(6.0, 8.0, 7.617391304347826)"
06-01-2023 11:03:33.531090,"(2.15, 2.46, 2.4035294117647057)","(91.0, 210.0, 206.875)","(13.0, 18.0, 17.076923076923077)","(4.4, 5.4, 5.348275862068966)","(3.6, 4.8, 4.7)","(6.0, 8.0, 7.685714285714285)"
06-01-2023 11:03:34.468985,"(2.15, 2.46, 2.396)","(91.0, 210.0, 206.875)","(13.0, 18.0, 17.076923076923077)","(4.4, 5.4, 5.311764705882353)","(3.6, 4.9, 4.766666666666667)","(6.0, 8.0, 7.76)"
06-01-2023 11:03:35.414605,"(2.15, 2.46, 2.4299999999999997)","(91.0, 210.0, 206.875)","(13.0, 18.0, 16.714285714285715)","(4.4, 5.4, 4.945454545454546)","(3.6, 4.9, 4.875)","(6.0, 7.8, 7.5285714285714285)"
06-01-2023 11:03:36.301601,"(2.15, 2.48, 2.4243478260869566)","(91.0, 210.0, 206.875)","(13.0, 18.0, 16.615384615384617)","(4.4, 5.4, 5.261111111111111)","(3.6, 4.9, 4.875)","(6.0, 8.0, 7.472)"
06-01-2023 11:03:37.263629,"(2.15, 2.48, 2.4379999999999997)","(91.0, 210.0, 206.875)","(13.0, 18.0, 16.607142857142858)","(4.4, 5.4, 5.285714285714286)","(3.6, 4.9, 4.785714285714286)","(6.0, 8.0, 7.7)"
06-01-2023 11:03:38.221714,"(2.15, 2.5, 2.48)","(91.0, 210.0, 206.875)","(13.0, 18.0, 16.607142857142858)","(4.4, 5.4, 5.188888888888889)","(3.6, 4.9, 4.788235294117647)","(6.0, 7.8, 7.7)"
06-01-2023 11:03:39.166837,"(2.15, 2.5, 2.486666666666667)","(91.0, 210.0, 206.875)","(13.0, 18.0, 16.607142857142858)","(4.4, 5.2, 5.188000000000001)","(3.6, 4.8, 4.76)","(6.0, 7.8, 7.7555555555555555)"
06-01-2023 11:03:40.140897,"(2.15, 2.5, 2.486666666666667)","(91.0, 210.0, 206.875)","(13.0, 18.0, 16.714285714285715)","(4.4, 5.2, 5.188000000000001)","(3.6, 4.8, 4.76)","(6.0, 7.8, 7.7555555555555555)"
06-01-2023 11:03:41.099509,"(2.15, 2.5, 2.492)","(91.0, 210.0, 206.875)","(13.0, 18.0, 16.714285714285715)","(4.4, 5.2, 5.16)","(3.6, 4.8, 4.779999999999999)","(6.0, 7.8, 7.588235294117647)"
06-01-2023 11:03:41.952873,"(2.15, 2.5, 2.4755555555555557)","(91.0, 210.0, 206.875)","(13.0, 18.0, 16.714285714285715)","(4.4, 5.3, 5.25)","(3.6, 4.7, 4.675)","(6.0, 7.8, 7.588235294117647)"
06-01-2023 11:03:42.831548,"(2.15, 2.46, 2.4323076923076923)","(91.0, 210.0, 206.875)","(13.0, 18.0, 16.615384615384617)","(4.4, 5.4, 5.275862068965518)","(3.6, 4.8, 4.76)","(6.0, 8.0, 7.5680000000000005)"
06-01-2023 11:03:43.841626,"(2.15, 2.46, 2.4428571428571426)","(91.0, 210.0, 206.875)","(13.0, 18.0, 16.615384615384617)","(4.4, 5.4, 5.275862068965518)","(3.6, 4.8, 4.72)","(6.0, 8.0, 7.781818181818182)"
06-01-2023 11:03:44.831648,"(2.15, 2.46, 2.44)","(91.0, 270.0, 195.0)","(13.0, 18.0, 16.636363636363637)","(4.4, 5.3, 5.283333333333333)","(3.6, 4.8, 4.76)","(6.0, 8.0, 7.75)"
06-01-2023 11:03:45.834159,"(2.15, 2.46, 2.45)","(91.0, 270.0, 195.0)","(13.0, 18.0, 16.714285714285715)","(4.4, 5.3, 5.25)","(3.6, 4.8, 4.75)","(6.0, 8.2, 7.788235294117647)"
06-01-2023 11:03:46.748933,"(2.15, 2.46, 2.433333333333333)","(91.0, 270.0, 195.0)","(13.0, 18.0, 16.714285714285715)","(4.4, 5.3, 5.25)","(3.6, 4.8, 4.79)","(6.0, 8.0, 7.925)"
06-01-2023 11:03:47.694220,"(2.15, 2.46, 2.4428571428571426)","(91.0, 250.0, 210.0)","(13.0, 18.0, 16.714285714285715)","(4.4, 5.3, 5.25)","(3.6, 4.8, 4.768421052631579)","(6.0, 8.0, 7.866666666666666)"
06-01-2023 11:03:48.686091,"(2.15, 2.46, 2.433333333333333)","(91.0, 250.0, 210.0)","(13.0, 18.0, 16.714285714285715)","(4.4, 5.3, 5.205263157894737)","(3.6, 4.8, 4.76)","(6.0, 8.0, 8.02)"
06-01-2023 11:03:49.629484,"(2.15, 2.42, 2.413846153846154)","(91.0, 240.0, 205.0)","(13.0, 18.0, 16.625)","(4.4, 5.4, 5.266666666666667)","(3.6, 4.8, 4.76)","(6.0, 8.2, 8.02)"
06-01-2023 11:03:50.515155,"(2.15, 2.42, 2.4025)","(91.0, 240.0, 205.0)","(13.0, 18.0, 16.625)","(4.4, 5.4, 5.266666666666667)","(3.6, 4.8, 4.766666666666667)","(6.0, 8.2, 7.72)"
06-01-2023 11:03:51.338740,"(2.15, 2.42, 2.41)","(91.0, 240.0, 205.0)","(13.0, 18.0, 16.625)","(4.4, 5.4, 5.266666666666667)","(3.6, 4.8, 4.76)","(6.0, 8.2, 7.8769230769230765)"
06-01-2023 11:03:52.315441,"(2.15, 2.42, 2.392857142857143)","(91.0, 240.0, 205.0)","(13.0, 18.0, 16.625)","(4.4, 5.4, 5.266666666666667)","(3.6, 4.9, 4.766666666666667)","(6.0, 8.0, 7.711111111111111)"
06-01-2023 11:03:53.276551,"(2.15, 2.42, 2.392857142857143)","(91.0, 240.0, 205.0)","(13.0, 18.0, 16.625)","(4.4, 5.4, 5.266666666666667)","(3.6, 4.9, 4.964705882352941)","(6.0, 8.0, 7.684210526315789)"
06-01-2023 11:03:54.210841,"(2.15, 2.4, 2.3963636363636365)","(91.0, 240.0, 205.0)","(13.0, 18.0, 16.625)","(4.4, 5.4, 5.266666666666667)","(3.6, 5.0, 4.964705882352941)","(6.0, 8.0, 7.684210526315789)"
06-01-2023 11:03:55.112452,"(2.15, 2.4, 2.3905882352941177)","(91.0, 240.0, 205.0)","(13.0, 18.0, 16.625)","(4.4, 5.4, 5.266666666666667)","(3.6, 5.0, 4.964705882352941)","(6.0, 8.0, 7.608695652173913)"
06-01-2023 11:03:55.989073,"(2.15, 2.4, 2.3905882352941177)","(91.0, 240.0, 205.0)","(13.0, 18.0, 17.04)","(4.4, 5.4, 5.266666666666667)","(3.6, 5.0, 4.9)","(6.0, 8.0, 7.584615384615384)"
06-01-2023 11:03:56.928499,"(2.15, 2.4, 2.395)","(91.0, 240.0, 205.0)","(13.0, 18.0, 17.2)","(4.4, 5.4, 5.266666666666667)","(3.6, 5.1, 4.949999999999999)","(6.0, 7.8, 7.533333333333333)"
06-01-2023 11:03:57.908572,"(2.15, 2.4, 2.3905882352941177)","(91.0, 240.0, 205.0)","(13.0, 18.0, 17.2)","(4.4, 5.4, 5.266666666666667)","(3.6, 5.1, 4.949999999999999)","(6.0, 7.8, 7.533333333333333)"
06-01-2023 11:03:58.856369,"(2.15, 2.4, 2.395)","(91.0, 240.0, 236.36363636363637)","(13.0, 18.0, 17.2)","(4.4, 5.4, 5.266666666666667)","(3.6, 5.1, 5.035714285714286)","(6.0, 7.8, 7.578947368421052)"
06-01-2023 11:03:59.748053,"(2.15, 2.4, 2.3945454545454545)","(91.0, 240.0, 236.36363636363637)","(13.0, 18.0, 17.2)","(4.4, 5.4, 5.266666666666667)","(3.6, 5.2, 5.1)","(6.0, 7.8, 7.714285714285714)"
06-01-2023 11:04:00.672716,"(2.15, 2.4, 2.3945454545454545)","(91.0, 240.0, 236.36363636363637)","(13.0, 18.0, 17.2)","(4.4, 5.4, 5.266666666666667)","(3.6, 5.2, 5.1)","(6.0, 7.8, 7.578947368421052)"
06-01-2023 11:04:01.541701,"(2.15, 2.4, 2.3945454545454545)","(91.0, 230.0, 226.8181818181818)","(13.0, 18.0, 17.2)","(4.4, 5.4, 5.266666666666667)","(3.6, 5.2, 5.1)","(6.0, 7.8, 7.7272727272727275)"
06-01-2023 11:04:02.420080,"(2.15, 2.4, 2.3899999999999997)","(91.0, 230.0, 226.8181818181818)","(13.0, 18.0, 17.2)","(4.4, 5.4, 5.266666666666667)","(3.6, 5.2, 4.968421052631579)","(6.0, 7.8, 7.58)"
06-01-2023 11:04:03.340771,"(2.15, 2.4, 2.396)","(91.0, 230.0, 226.8181818181818)","(13.0, 17.5, 17.055555555555557)","(4.4, 5.4, 5.297142857142857)","(3.7, 5.3, 5.092307692307692)","(6.0, 7.6, 7.6)"
06-01-2023 11:04:04.260577,"(2.15, 2.4, 2.3945454545454545)","(91.0, 230.0, 226.31578947368422)","(13.0, 17.5, 16.954545454545453)","(4.4, 5.4, 5.297142857142857)","(3.7, 5.2, 5.11)","(6.0, 7.8, 7.511111111111111)"
06-01-2023 11:04:05.163799,"(2.15, 2.42, 2.3899999999999997)","(91.0, 230.0, 226.31578947368422)","(13.0, 17.5, 17.272727272727273)","(4.4, 5.4, 5.297142857142857)","(3.7, 5.2, 5.11)","(6.0, 7.8, 7.517647058823529)"
06-01-2023 11:04:06.129547,"(2.15, 2.42, 2.3899999999999997)","(91.0, 230.0, 226.31578947368422)","(13.0, 17.5, 17.272727272727273)","(4.4, 5.4, 5.297142857142857)","(3.7, 5.2, 5.0680000000000005)","(6.0, 7.8, 7.476923076923077)"
06-01-2023 11:04:07.093397,"(2.15, 2.42, 2.387272727272727)","(91.0, 220.0, 216.8421052631579)","(13.0, 17.5, 17.272727272727273)","(4.4, 5.4, 5.297142857142857)","(3.7, 5.2, 5.0625)","(6.0, 7.8, 7.7)"
06-01-2023 11:04:08.035672,"(2.15, 2.42, 2.387272727272727)","(91.0, 220.0, 216.8421052631579)","(13.0, 17.5, 17.272727272727273)","(4.4, 5.4, 5.297142857142857)","(3.7, 5.2, 4.992857142857143)","(6.0, 7.8, 7.644444444444444)"
06-01-2023 11:04:08.970359,"(2.15, 2.42, 2.4105263157894736)","(91.0, 220.0, 216.8421052631579)","(13.0, 17.0, 16.076923076923077)","(4.4, 5.4, 5.266666666666667)","(3.7, 5.1, 4.9523809523809526)","(6.0, 7.8, 7.666666666666667)"
06-01-2023 11:04:09.828209,"(2.15, 2.46, 2.44803738317757)","(91.0, 220.0, 216.8421052631579)","(13.0, 17.0, 16.142857142857142)","(4.4, 5.4, 5.266666666666667)","(3.7, 5.0, 4.9523809523809526)","(6.0, 7.8, 7.666666666666667)"
06-01-2023 11:04:10.685200,"(2.15, 2.48, 2.4726315789473685)","(91.0, 220.0, 216.8421052631579)","(13.0, 17.0, 16.571428571428573)","(4.4, 5.3, 5.253846153846154)","(3.7, 4.9, 4.88)","(6.0, 7.8, 7.67)"
06-01-2023 11:04:11.694368,"(2.15, 2.48, 2.4771428571428573)","(91.0, 220.0, 216.8421052631579)","(13.0, 17.0, 16.546511627906977)","(4.4, 5.3, 5.238095238095238)","(3.7, 4.9, 4.864179104477612)","(6.0, 7.8, 7.933333333333334)"
06-01-2023 11:04:12.643821,"(2.15, 2.48, 2.4670588235294115)","(91.0, 220.0, 215.71428571428572)","(13.0, 17.0, 16.546511627906977)","(4.4, 5.3, 5.225)","(3.7, 4.9, 4.807142857142858)","(6.0, 8.0, 7.975)"
06-01-2023 11:04:13.527081,"(2.15, 2.48, 2.4685714285714284)","(91.0, 220.0, 215.71428571428572)","(13.0, 17.0, 16.546511627906977)","(4.4, 5.3, 5.176923076923076)","(3.7, 4.9, 4.807142857142858)","(6.0, 8.0, 7.8999999999999995)"
06-01-2023 11:04:14.421079,"(2.15, 2.48, 2.4692307692307693)","(91.0, 220.0, 215.71428571428572)","(13.0, 17.0, 16.546511627906977)","(4.4, 5.2, 5.1722222222222225)","(3.7, 4.9, 4.82)","(6.0, 8.2, 7.87391304347826)"
06-01-2023 11:04:15.308503,"(2.15, 2.48, 2.473333333333333)","(91.0, 220.0, 215.71428571428572)","(13.0, 17.0, 16.546511627906977)","(4.4, 5.2, 5.144444444444444)","(3.7, 4.9, 4.82)","(6.0, 8.2, 8.006451612903225)"
06-01-2023 11:04:16.265179,"(2.15, 2.5, 2.467741935483871)","(91.0, 220.0, 215.71428571428572)","(13.0, 17.0, 16.546511627906977)","(4.4, 5.2, 5.1454545454545455)","(3.7, 4.9, 4.80344827586207)","(6.0, 8.2, 8.16)"
