,Splash Of Crimson Nz,Lucky Beach Boy,Watts Up Sunshine,Joe Nien,Firestorm Red,Reign Maker,Aalesund,Everybodylovedray,R Eleven Art Nz,Yoha Nz
07-01-2023 20:20:16.093695,"(7.5, 99999, 99990)","(14.0, 22.0, 18.785714285714285)","(1.85, 2.1, 2.0310344827586206)","(5.0, 6.2, 6.1571428571428575)","(10.0, 13.5, 12.666666666666666)","(51.0, 60.0, 50.4)","(21.0, 38.0, 30.0)","(41.0, 95.0, 80.0)","(10.0, 99999, 99990)","(71.0, 99999, 99990)"
07-01-2023 20:20:17.648109,"(7.5, 99999, 99990)","(14.0, 22.0, 18.785714285714285)","(1.85, 2.1, 2.0310344827586206)","(5.0, 6.2, 6.175)","(10.0, 13.5, 12.666666666666666)","(51.0, 60.0, 50.4)","(21.0, 36.0, 31.833333333333332)","(41.0, 95.0, 75.0)","(10.0, 99999, 99990)","(71.0, 99999, 99990)"
07-01-2023 20:20:19.121348,"(7.5, 99999, 99990)","(14.0, 22.0, 21.035714285714285)","(1.85, 2.1, 2.0090909090909093)","(5.0, 6.2, 6.175)","(10.0, 13.5, 12.833333333333334)","(51.0, 60.0, 50.4)","(21.0, 34.0, 27.5)","(41.0, 95.0, 80.0)","(10.0, 99999, 99990)","(71.0, 99999, 99990)"
07-01-2023 20:20:20.528217,"(7.5, 99999, 99990)","(14.0, 22.0, 23.578947368421055)","(1.85, 2.1, 2.0009756097560976)","(5.0, 6.2, 6.175)","(10.0, 13.0, 12.833333333333334)","(51.0, 60.0, 50.4)","(18.0, 34.0, 27.5)","(41.0, 95.0, 80.0)","(10.0, 99999, 99990)","(71.0, 99999, 99990)"
07-01-2023 20:20:22.048527,"(7.5, 99999, 99990)","(14.0, 28.0, 20.8)","(1.85, 2.04, 1.956875)","(5.0, 6.2, 6.175)","(10.0, 13.0, 14.0)","(51.0, 60.0, 50.4)","(18.0, 34.0, 27.5)","(41.0, 95.0, 88.33333333333334)","(10.0, 99999, 99990)","(71.0, 99999, 99990)"
07-01-2023 20:20:23.532122,"(7.5, 99999, 99990)","(14.0, 28.0, 20.8)","(1.85, 2.0, 1.956875)","(5.0, 6.2, 6.622222222222222)","(10.0, 15.5, 14.0)","(51.0, 60.0, 50.4)","(19.0, 34.0, 27.5)","(41.0, 95.0, 80.0)","(10.0, 99999, 99990)","(71.0, 99999, 99990)"
07-01-2023 20:20:24.943710,"(7.5, 99999, 99990)","(14.0, 28.0, 21.81818181818182)","(1.85, 2.0, 1.96)","(5.0, 6.8, 6.4)","(10.0, 15.5, 14.0)","(51.0, 60.0, 50.4)","(19.0, 34.0, 27.5)","(41.0, 95.0, 80.0)","(10.0, 99999, 99990)","(71.0, 99999, 99990)"
07-01-2023 20:20:26.621684,"(7.5, 99999, 99990)","(14.0, 28.0, 20.88888888888889)","(1.85, 1.99, 1.9675)","(5.0, 6.6, 6.4)","(10.0, 15.0, 14.5)","(51.0, 60.0, 40.833333333333336)","(19.0, 34.0, 27.5)","(41.0, 90.0, 82.27272727272727)","(10.0, 99999, 99990)","(71.0, 99999, 99990)"
07-01-2023 20:20:28.256725,"(7.5, 99999, 99990)","(14.0, 28.0, 23.076923076923077)","(1.8, 1.99, 1.9578571428571427)","(5.0, 7.2, 6.6)","(10.0, 15.0, 13.928571428571429)","(51.0, 55.0, 40.42857142857143)","(19.0, 34.0, 27.5)","(41.0, 85.0, 78.07692307692307)","(10.0, 99999, 99990)","(71.0, 99999, 99990)"
07-01-2023 20:20:29.879656,"(7.5, 99999, 99990)","(15.0, 28.0, 22.90909090909091)","(1.8, 1.99, 1.8715328467153285)","(5.0, 7.0, 6.685714285714286)","(10.0, 15.0, 13.928571428571429)","(51.0, 55.0, 40.42857142857143)","(19.0, 34.0, 29.0)","(41.0, 85.0, 78.07692307692307)","(10.0, 99999, 99990)","(71.0, 99999, 99990)"
07-01-2023 20:20:31.623478,"(7.5, 99999, 99990)","(15.0, 28.0, 23.636363636363637)","(1.8, 1.94, 1.895)","(5.0, 6.8, 6.76)","(10.0, 15.0, 15.75)","(51.0, 55.0, 45.72727272727273)","(19.0, 34.0, 24.0)","(41.0, 85.0, 77.5)","(10.0, 99999, 99990)","(71.0, 99999, 99990)"
07-01-2023 20:20:33.300104,"(7.5, 99999, 99990)","(15.0, 28.0, 26.285714285714285)","(1.8, 1.93, 1.8310344827586207)","(5.0, 6.8, 7.333333333333333)","(10.0, 17.5, 14.875)","(41.0, 55.0, 45.72727272727273)","(19.0, 34.0, 24.0)","(41.0, 85.0, 79.0)","(10.0, 99999, 99990)","(71.0, 99999, 99990)"
07-01-2023 20:20:35.167382,"(7.5, 99999, 99990)","(15.0, 28.0, 25.142857142857142)","(1.8, 1.84, 1.8844444444444444)","(5.0, 7.8, 7.3)","(10.0, 17.5, 15.785714285714285)","(41.0, 55.0, 45.72727272727273)","(19.0, 34.0, 24.0)","(41.0, 85.0, 70.0)","(10.0, 99999, 99990)","(71.0, 99999, 99990)"
07-01-2023 20:20:36.747887,"(7.5, 99999, 99990)","(15.0, 28.0, 24.5)","(1.8, 1.89, 1.8835483870967742)","(5.0, 7.6, 7.433333333333333)","(10.0, 17.5, 16.333333333333332)","(41.0, 55.0, 48.2)","(19.0, 34.0, 24.0)","(41.0, 85.0, 70.0)","(10.0, 99999, 99990)","(71.0, 99999, 99990)"
07-01-2023 20:20:38.249992,"(7.5, 99999, 99990)","(15.0, 28.0, 24.0)","(1.75, 1.89, 1.8684615384615384)","(5.0, 7.6, 7.3)","(10.0, 17.5, 16.375)","(41.0, 55.0, 48.2)","(19.0, 34.0, 26.0)","(41.0, 85.0, 70.0)","(10.0, 99999, 99990)","(71.0, 99999, 99990)"
07-01-2023 20:20:39.648390,"(7.5, 99999, 99990)","(15.0, 28.0, 23.2)","(1.75, 1.89, 1.8577777777777778)","(5.0, 7.6, 7.3)","(10.0, 17.0, 17.07142857142857)","(41.0, 55.0, 48.2)","(19.0, 42.0, 29.333333333333332)","(41.0, 85.0, 70.0)","(10.0, 99999, 99990)","(71.0, 99999, 99990)"
07-01-2023 20:20:40.917009,"(7.5, 99999, 99990)","(15.0, 28.0, 23.8)","(1.75, 1.88, 1.8545454545454545)","(5.0, 7.6, 7.3)","(10.0, 17.5, 17.07142857142857)","(41.0, 55.0, 45.0)","(19.0, 42.0, 36.15384615384615)","(41.0, 85.0, 70.0)","(10.0, 99999, 99990)","(71.0, 99999, 99990)"
07-01-2023 20:20:42.219647,"(8.0, 99999, 99990)","(16.0, 28.0, 23.8)","(1.75, 1.88, 1.8545454545454545)","(5.0, 7.6, 7.3)","(11.0, 17.5, 17.07142857142857)","(41.0, 55.0, 45.0)","(19.0, 42.0, 36.15384615384615)","(41.0, 85.0, 70.0)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:20:43.581222,"(8.0, 99999, 99990)","(16.0, 28.0, 23.8)","(1.75, 1.88, 1.8545454545454545)","(5.0, 7.6, 7.3)","(11.0, 17.5, 17.07142857142857)","(41.0, 55.0, 45.0)","(19.0, 42.0, 36.15384615384615)","(41.0, 85.0, 70.0)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:20:44.996916,"(8.0, 99999, 99990)","(16.0, 28.0, 23.8)","(1.75, 1.88, 1.8545454545454545)","(5.0, 7.6, 7.3)","(11.0, 17.5, 17.07142857142857)","(41.0, 55.0, 45.0)","(19.0, 42.0, 36.15384615384615)","(41.0, 85.0, 70.0)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:20:46.415873,"(8.0, 99999, 99990)","(16.0, 28.0, 23.8)","(1.75, 1.88, 1.8545454545454545)","(5.0, 7.6, 7.3)","(11.0, 17.5, 17.07142857142857)","(41.0, 55.0, 45.0)","(20.0, 42.0, 29.333333333333332)","(41.0, 85.0, 70.0)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:20:48.086264,"(8.0, 99999, 99990)","(16.0, 28.0, 24.8)","(1.75, 1.86, 1.846)","(5.0, 7.6, 7.3)","(11.0, 18.0, 17.0)","(41.0, 50.0, 44.666666666666664)","(20.0, 40.0, 38.0)","(41.0, 85.0, 70.0)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:20:49.638191,"(8.0, 99999, 99990)","(16.0, 28.0, 24.5)","(1.75, 1.86, 1.8511111111111112)","(5.0, 7.6, 7.3)","(11.0, 18.0, 17.0)","(41.0, 50.0, 46.30769230769231)","(20.0, 40.0, 38.0)","(41.0, 85.0, 70.0)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:20:51.113026,"(8.0, 99999, 99990)","(16.0, 28.0, 25.333333333333332)","(1.75, 1.86, 1.8040625000000001)","(5.0, 7.6, 7.3)","(11.0, 18.0, 17.11111111111111)","(41.0, 50.0, 46.30769230769231)","(21.0, 40.0, 38.0)","(41.0, 85.0, 70.0)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:20:52.468704,"(8.0, 99999, 99990)","(16.0, 28.0, 24.0)","(1.75, 1.84, 1.8016666666666667)","(5.0, 7.6, 7.3)","(11.0, 18.0, 17.11111111111111)","(41.0, 50.0, 46.30769230769231)","(21.0, 40.0, 38.0)","(41.0, 85.0, 70.0)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:20:53.898075,"(8.0, 99999, 99990)","(16.0, 28.0, 24.0)","(1.75, 1.84, 1.8082758620689656)","(5.0, 7.6, 7.3428571428571425)","(11.0, 18.0, 16.333333333333332)","(41.0, 50.0, 46.30769230769231)","(21.0, 40.0, 38.0)","(41.0, 85.0, 70.0)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:20:55.291203,"(8.0, 99999, 99990)","(16.0, 28.0, 26.333333333333332)","(1.75, 1.84, 1.80016)","(5.0, 7.6, 7.84)","(11.0, 18.0, 17.583333333333332)","(41.0, 50.0, 48.8)","(21.0, 40.0, 38.0)","(41.0, 85.0, 84.0)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:20:56.592987,"(8.0, 99999, 99990)","(16.0, 28.0, 26.333333333333332)","(1.75, 1.82, 1.801076923076923)","(5.0, 8.2, 7.811111111111111)","(11.0, 18.0, 17.1)","(41.0, 50.0, 48.333333333333336)","(21.0, 40.0, 35.0)","(41.0, 100.0, 91.25)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:20:57.793607,"(8.0, 99999, 99990)","(16.0, 28.0, 26.333333333333332)","(1.75, 1.82, 1.7937864077669903)","(5.0, 8.2, 7.666666666666666)","(11.0, 18.0, 20.333333333333332)","(41.0, 50.0, 47.333333333333336)","(21.0, 40.0, 36.0)","(41.0, 95.0, 82.5)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:20:58.985793,"(8.0, 99999, 99990)","(16.0, 28.0, 26.0)","(1.75, 1.82, 1.7961904761904763)","(5.0, 8.2, 7.4)","(11.0, 22.0, 19.22222222222222)","(41.0, 50.0, 48.4)","(21.0, 40.0, 38.888888888888886)","(41.0, 95.0, 84.44444444444444)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:00.237294,"(8.0, 99999, 99990)","(16.0, 28.0, 26.90909090909091)","(1.75, 1.82, 1.8105263157894738)","(5.0, 7.8, 7.371428571428572)","(11.0, 22.0, 20.5625)","(41.0, 50.0, 48.4)","(21.0, 40.0, 38.888888888888886)","(41.0, 90.0, 84.44444444444444)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:01.503949,"(8.0, 99999, 99990)","(16.0, 23.0, 22.0)","(1.75, 1.82, 1.8105263157894738)","(5.0, 7.8, 7.371428571428572)","(11.0, 21.0, 19.285714285714285)","(41.0, 50.0, 48.4)","(21.0, 40.0, 38.0)","(41.0, 90.0, 84.44444444444444)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:02.731435,"(8.5, 99999, 99990)","(17.0, 27.0, 25.75)","(1.7, 1.82, 1.8105263157894738)","(5.5, 7.8, 7.666666666666666)","(12.0, 21.0, 19.4)","(31.0, 50.0, 48.4)","(21.0, 42.0, 38.0)","(51.0, 90.0, 91.25)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:03.937093,"(8.5, 99999, 99990)","(17.0, 27.0, 25.75)","(1.7, 1.82, 1.8105263157894738)","(5.5, 7.8, 7.666666666666666)","(12.0, 20.0, 19.4)","(31.0, 50.0, 48.4)","(21.0, 42.0, 38.0)","(51.0, 95.0, 91.25)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:05.220159,"(8.5, 99999, 99990)","(17.0, 27.0, 25.75)","(1.7, 1.82, 1.8105263157894738)","(5.5, 7.8, 7.44)","(12.0, 20.0, 18.714285714285715)","(31.0, 50.0, 48.4)","(21.0, 42.0, 38.0)","(51.0, 95.0, 91.25)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:06.477577,"(8.5, 99999, 99990)","(17.0, 27.0, 25.75)","(1.7, 1.82, 1.8105263157894738)","(5.5, 7.8, 7.44)","(12.0, 20.0, 18.714285714285715)","(31.0, 50.0, 48.4)","(21.0, 42.0, 38.0)","(51.0, 95.0, 91.25)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:07.888350,"(8.5, 99999, 99990)","(17.0, 27.0, 24.0)","(1.7, 1.82, 1.8551162790697675)","(5.5, 7.8, 7.7)","(12.0, 20.0, 18.714285714285715)","(31.0, 50.0, 48.4)","(21.0, 42.0, 38.0)","(51.0, 95.0, 91.25)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:09.186563,"(8.5, 99999, 99990)","(17.0, 27.0, 26.3)","(1.7, 1.92, 1.87)","(5.5, 7.8, 7.7)","(12.0, 20.0, 18.714285714285715)","(31.0, 50.0, 48.4)","(21.0, 42.0, 38.666666666666664)","(51.0, 95.0, 80.55555555555556)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:10.456208,"(8.5, 99999, 99990)","(17.0, 26.0, 22.916666666666668)","(1.7, 1.91, 1.87)","(5.5, 7.8, 7.7)","(12.0, 20.0, 18.714285714285715)","(31.0, 50.0, 48.4)","(21.0, 42.0, 35.6)","(51.0, 85.0, 80.55555555555556)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:11.686499,"(8.5, 99999, 99990)","(17.0, 25.0, 22.916666666666668)","(1.7, 1.91, 1.87)","(5.5, 7.8, 7.7)","(12.0, 20.0, 18.714285714285715)","(31.0, 50.0, 47.333333333333336)","(21.0, 42.0, 37.42857142857143)","(51.0, 85.0, 80.55555555555556)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:12.854383,"(8.5, 99999, 99990)","(17.0, 25.0, 22.5)","(1.7, 1.91, 1.87)","(5.5, 7.8, 7.7)","(12.0, 20.0, 18.2)","(31.0, 50.0, 47.333333333333336)","(21.0, 42.0, 37.42857142857143)","(51.0, 85.0, 80.55555555555556)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:14.054519,"(8.5, 99999, 99990)","(17.0, 28.0, 25.421052631578945)","(1.7, 1.91, 1.87)","(5.5, 7.8, 7.5)","(12.0, 20.0, 18.2)","(31.0, 50.0, 47.333333333333336)","(21.0, 42.0, 32.666666666666664)","(51.0, 85.0, 80.55555555555556)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:15.189252,"(8.5, 99999, 99990)","(17.0, 27.0, 26.166666666666668)","(1.7, 1.91, 1.87)","(5.5, 7.8, 7.5)","(12.0, 20.0, 18.2)","(31.0, 50.0, 47.333333333333336)","(21.0, 34.0, 32.666666666666664)","(51.0, 85.0, 80.55555555555556)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:16.299663,"(8.5, 99999, 99990)","(17.0, 28.0, 26.0)","(1.7, 1.91, 1.908688524590164)","(5.5, 7.8, 7.5)","(12.0, 19.5, 17.714285714285715)","(31.0, 50.0, 47.333333333333336)","(21.0, 34.0, 32.666666666666664)","(51.0, 85.0, 80.55555555555556)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:17.445438,"(8.5, 99999, 99990)","(17.0, 28.0, 26.0)","(1.7, 1.91, 1.9022222222222223)","(5.5, 7.8, 7.5)","(12.0, 19.5, 18.0)","(31.0, 50.0, 46.0)","(21.0, 34.0, 32.666666666666664)","(51.0, 85.0, 80.55555555555556)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:18.612006,"(8.5, 99999, 99990)","(17.0, 28.0, 26.0)","(1.7, 1.91, 1.9022222222222223)","(5.5, 7.8, 7.5)","(12.0, 19.5, 18.0)","(31.0, 50.0, 46.0)","(21.0, 34.0, 32.666666666666664)","(51.0, 85.0, 80.55555555555556)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:19.880198,"(8.5, 99999, 99990)","(17.0, 28.0, 26.333333333333332)","(1.7, 1.91, 1.9096236559139783)","(5.5, 7.8, 7.5)","(12.0, 19.0, 17.77777777777778)","(31.0, 50.0, 46.0)","(20.0, 34.0, 31.333333333333332)","(51.0, 85.0, 80.55555555555556)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:21.080310,"(8.5, 99999, 99990)","(17.0, 34.0, 31.8)","(1.7, 1.91, 1.9083333333333332)","(5.5, 7.8, 7.5)","(12.0, 19.0, 17.857142857142858)","(31.0, 50.0, 46.0)","(20.0, 34.0, 31.333333333333332)","(51.0, 85.0, 80.55555555555556)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:22.339516,"(8.5, 99999, 99990)","(17.0, 32.0, 28.8)","(1.7, 1.91, 1.9096022727272726)","(5.5, 7.8, 7.5)","(12.0, 18.5, 16.5)","(31.0, 50.0, 46.0)","(20.0, 34.0, 31.333333333333332)","(51.0, 85.0, 80.55555555555556)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:23.658586,"(8.5, 99999, 99990)","(17.0, 32.0, 28.666666666666664)","(1.7, 1.91, 1.9096022727272726)","(5.5, 7.8, 7.5)","(12.0, 18.5, 17.5625)","(31.0, 50.0, 46.0)","(20.0, 34.0, 30.571428571428573)","(51.0, 85.0, 80.55555555555556)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:24.921401,"(8.5, 99999, 99990)","(17.0, 30.0, 27.0)","(1.7, 1.91, 1.8945454545454545)","(5.5, 7.8, 7.5)","(12.0, 18.0, 16.541666666666668)","(31.0, 50.0, 46.0)","(20.0, 34.0, 30.571428571428573)","(51.0, 85.0, 80.55555555555556)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:26.152350,"(8.5, 99999, 99990)","(17.0, 30.0, 27.23076923076923)","(1.7, 1.92, 1.9073684210526316)","(5.5, 7.8, 7.5)","(12.0, 18.0, 16.541666666666668)","(31.0, 50.0, 46.0)","(20.0, 34.0, 30.571428571428573)","(51.0, 85.0, 80.55555555555556)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:27.412547,"(8.5, 99999, 99990)","(17.0, 30.0, 26.727272727272727)","(1.7, 1.92, 1.9073684210526316)","(5.5, 7.8, 8.1)","(12.0, 18.0, 16.541666666666668)","(31.0, 50.0, 47.0)","(20.0, 34.0, 30.571428571428573)","(51.0, 85.0, 80.55555555555556)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:28.606217,"(8.5, 99999, 99990)","(17.0, 30.0, 26.727272727272727)","(1.7, 1.92, 1.9073684210526316)","(5.5, 8.2, 7.888888888888888)","(12.0, 18.0, 16.541666666666668)","(31.0, 50.0, 47.0)","(20.0, 34.0, 30.571428571428573)","(51.0, 85.0, 80.55555555555556)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:29.887523,"(8.5, 99999, 99990)","(17.0, 30.0, 27.333333333333332)","(1.7, 1.92, 1.8981818181818182)","(5.5, 8.2, 7.5636363636363635)","(12.0, 18.0, 16.833333333333332)","(31.0, 50.0, 47.0)","(20.0, 34.0, 30.571428571428573)","(51.0, 85.0, 80.55555555555556)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:31.134865,"(8.5, 99999, 99990)","(17.0, 30.0, 27.333333333333332)","(1.7, 1.92, 1.8981818181818182)","(5.5, 8.2, 7.7368421052631575)","(12.0, 18.0, 16.833333333333332)","(31.0, 50.0, 44.0)","(21.0, 34.0, 31.0)","(51.0, 85.0, 82.5)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:32.348686,"(8.5, 99999, 99990)","(17.0, 30.0, 27.333333333333332)","(1.7, 1.92, 1.8981818181818182)","(5.5, 8.0, 7.5)","(12.0, 18.0, 16.833333333333332)","(31.0, 50.0, 43.0)","(21.0, 34.0, 31.333333333333332)","(51.0, 90.0, 79.58333333333333)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:33.534512,"(8.5, 99999, 99990)","(17.0, 30.0, 27.333333333333332)","(1.7, 1.92, 1.8981818181818182)","(5.5, 7.8, 7.371428571428572)","(12.0, 18.0, 16.5)","(31.0, 48.0, 43.0)","(21.0, 34.0, 32.0)","(51.0, 90.0, 86.875)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:34.802002,"(8.5, 99999, 99990)","(17.0, 30.0, 27.333333333333332)","(1.7, 1.92, 1.8981818181818182)","(5.5, 7.8, 7.371428571428572)","(12.0, 18.0, 16.5)","(31.0, 48.0, 43.0)","(21.0, 34.0, 32.0)","(51.0, 90.0, 86.875)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:36.054160,"(8.5, 99999, 99990)","(17.0, 30.0, 26.57142857142857)","(1.7, 1.92, 1.902)","(5.5, 7.8, 7.6695652173913045)","(12.0, 23.0, 20.5)","(31.0, 48.0, 43.0)","(21.0, 34.0, 32.0)","(51.0, 90.0, 86.875)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:37.299738,"(9.0, 99999, 99990)","(18.0, 30.0, 26.57142857142857)","(1.7, 1.92, 1.902)","(5.5, 7.8, 7.705263157894737)","(12.0, 22.0, 18.25)","(31.0, 48.0, 43.0)","(21.0, 34.0, 32.0)","(51.0, 90.0, 79.58333333333333)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:38.545144,"(9.0, 99999, 99990)","(18.0, 30.0, 26.57142857142857)","(1.7, 1.92, 1.902)","(5.5, 7.8, 7.705263157894737)","(12.0, 21.0, 18.25)","(31.0, 48.0, 43.0)","(21.0, 34.0, 32.0)","(51.0, 90.0, 79.58333333333333)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:39.757927,"(9.0, 99999, 99990)","(18.0, 30.0, 26.57142857142857)","(1.7, 1.98, 1.9446491228070175)","(5.5, 8.0, 7.626666666666667)","(12.0, 20.0, 19.4375)","(31.0, 48.0, 43.0)","(21.0, 34.0, 32.0)","(51.0, 90.0, 79.58333333333333)","(10.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:41.006557,"(9.0, 99999, 99990)","(18.0, 30.0, 26.57142857142857)","(1.7, 1.95, 1.8513636363636365)","(5.5, 8.0, 7.9776)","(12.0, 20.0, 18.125)","(31.0, 48.0, 43.0)","(21.0, 34.0, 32.0)","(51.0, 90.0, 79.58333333333333)","(11.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:42.241137,"(9.0, 99999, 99990)","(18.0, 30.0, 26.57142857142857)","(1.7, 1.86, 1.8513636363636365)","(5.5, 8.0, 7.9776)","(12.0, 20.0, 18.125)","(31.0, 48.0, 43.0)","(21.0, 34.0, 32.0)","(51.0, 90.0, 79.58333333333333)","(11.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:43.490987,"(9.0, 99999, 99990)","(18.0, 30.0, 23.981729598051157)","(1.7, 1.86, 1.8513636363636365)","(5.5, 8.0, 7.9776)","(12.0, 20.0, 17.77777777777778)","(31.0, 48.0, 43.0)","(21.0, 34.0, 32.0)","(51.0, 90.0, 79.58333333333333)","(11.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:44.679679,"(9.0, 99999, 99990)","(19.0, 19.0, 18.501827040194883)","(1.65, 1.86, 1.8513636363636365)","(6.0, 8.0, 7.9776)","(13.0, 20.0, 18.333333333333332)","(31.0, 48.0, 44.0)","(21.0, 34.0, 32.0)","(51.0, 90.0, 86.875)","(11.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:45.903095,"(9.0, 99999, 99990)","(19.0, 19.0, 18.501827040194883)","(1.65, 1.86, 1.8513636363636365)","(6.0, 8.0, 7.9776)","(13.0, 20.0, 18.333333333333332)","(31.0, 50.0, 45.714285714285715)","(21.0, 34.0, 32.0)","(51.0, 90.0, 86.875)","(11.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:47.170184,"(9.0, 99999, 99990)","(19.0, 19.0, 18.501827040194883)","(1.65, 1.86, 1.8513636363636365)","(6.0, 8.0, 7.9776)","(13.0, 20.0, 18.333333333333332)","(31.0, 50.0, 45.714285714285715)","(21.0, 34.0, 32.0)","(51.0, 90.0, 86.875)","(11.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:48.474935,"(9.0, 99999, 99990)","(19.0, 36.0, 27.444444444444443)","(1.65, 1.86, 1.8513636363636365)","(6.0, 8.0, 7.892307692307692)","(13.0, 20.0, 18.333333333333332)","(31.0, 50.0, 45.714285714285715)","(21.0, 34.0, 32.0)","(51.0, 90.0, 79.58333333333333)","(11.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:49.676842,"(9.0, 99999, 99990)","(17.0, 30.0, 26.666666666666668)","(1.65, 1.86, 1.8513636363636365)","(6.0, 8.0, 7.892307692307692)","(13.0, 20.0, 18.333333333333332)","(31.0, 50.0, 45.714285714285715)","(21.0, 34.0, 32.0)","(51.0, 90.0, 79.58333333333333)","(11.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:50.889143,"(9.0, 99999, 99990)","(17.0, 29.0, 25.88888888888889)","(1.65, 1.86, 1.850600706713781)","(6.0, 8.0, 7.892307692307692)","(13.0, 20.0, 18.333333333333332)","(31.0, 50.0, 45.714285714285715)","(21.0, 34.0, 32.0)","(51.0, 90.0, 86.875)","(11.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:52.130708,"(9.0, 99999, 99990)","(17.0, 28.0, 25.0625)","(1.65, 1.86, 1.8502564102564103)","(6.0, 8.0, 7.892307692307692)","(13.0, 20.0, 18.333333333333332)","(31.0, 50.0, 45.714285714285715)","(21.0, 34.0, 32.0)","(51.0, 90.0, 86.875)","(11.0, 99999, 99990)","(81.0, 99999, 99990)"
07-01-2023 20:21:53.340572,"(9.0, 99999, 99990)","(17.0, 26.0, 25.0625)","(1.65, 1.86, 1.9076973684210525)","(6.0, 8.0, 7.906666666666666)","(13.0, 20.0, 19.0)","(31.0, 50.0, 41.666666666666664)","(21.0, 34.0, 32.0)","(51.0, 90.0, 86.875)","(11.0, 99999, 99990)","(81.0, 99999, 99990)"
