,Orson Laurie,Blink You Lose,Double Happiness,Boston Budgies,Fernando Diva,Kingsbrae Anna
15-12-2022 12:55:52.736724,"(1.14, 1.29, 1.2711267605633803)","(14.0, 24.0, 23.666666666666668)","(81.0, 420.0, 308.0)","(31.0, 90.0, 63.333333333333336)","(11.0, 17.5, 17.05)","(8.0, 11.0, 10.72)"
15-12-2022 12:55:53.768229,"(1.14, 1.29, 1.2711267605633803)","(14.0, 24.0, 23.666666666666668)","(81.0, 420.0, 308.0)","(31.0, 90.0, 66.0)","(11.0, 17.5, 17.05)","(8.0, 11.0, 10.72)"
15-12-2022 12:55:54.787639,"(1.14, 1.29, 1.2711267605633803)","(14.0, 24.0, 23.666666666666668)","(81.0, 420.0, 308.0)","(31.0, 90.0, 66.0)","(11.0, 17.5, 17.05)","(8.0, 11.0, 10.72)"
15-12-2022 12:55:55.844073,"(1.14, 1.29, 1.2711267605633803)","(14.0, 24.0, 23.666666666666668)","(81.0, 420.0, 308.0)","(31.0, 90.0, 66.0)","(11.0, 17.5, 17.05)","(8.0, 11.0, 10.72)"
15-12-2022 12:55:57.102228,"(1.14, 1.29, 1.2711267605633803)","(14.0, 24.0, 23.8)","(81.0, 420.0, 308.0)","(31.0, 90.0, 66.0)","(11.0, 17.5, 17.05)","(8.0, 11.0, 10.72)"
15-12-2022 12:55:58.042856,"(1.14, 1.29, 1.2711267605633803)","(14.0, 24.0, 23.8)","(81.0, 420.0, 308.0)","(31.0, 90.0, 66.0)","(11.0, 17.5, 17.05)","(8.0, 11.0, 10.72)"
15-12-2022 12:55:59.177004,"(1.14, 1.29, 1.2711267605633803)","(14.0, 24.0, 23.8)","(81.0, 420.0, 308.0)","(31.0, 90.0, 66.0)","(11.0, 17.5, 17.07894736842105)","(8.0, 11.0, 10.72)"
15-12-2022 12:56:00.307244,"(1.12, 1.29, 1.2711267605633803)","(14.0, 24.0, 23.8)","(81.0, 420.0, 272.72727272727275)","(31.0, 90.0, 66.0)","(11.0, 17.5, 17.1)","(8.0, 11.0, 10.823529411764707)"
15-12-2022 12:56:01.273681,"(1.12, 1.27, 1.2646875)","(14.0, 25.0, 23.35)","(81.0, 420.0, 272.72727272727275)","(31.0, 90.0, 66.0)","(11.0, 17.5, 17.1)","(8.0, 11.0, 10.625)"
15-12-2022 12:56:02.306347,"(1.12, 1.27, 1.2615)","(14.0, 25.0, 22.8)","(81.0, 420.0, 290.0)","(31.0, 90.0, 73.33333333333333)","(11.0, 17.5, 17.214285714285715)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:03.379592,"(1.12, 1.27, 1.265267175572519)","(14.0, 25.0, 23.166666666666668)","(81.0, 420.0, 290.0)","(31.0, 90.0, 73.33333333333333)","(11.0, 17.5, 17.214285714285715)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:04.489968,"(1.12, 1.27, 1.2636054421768708)","(14.0, 25.0, 23.705882352941178)","(81.0, 420.0, 290.0)","(31.0, 90.0, 73.33333333333333)","(11.0, 17.5, 17.1)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:05.575570,"(1.12, 1.27, 1.2623262839879155)","(14.0, 25.0, 23.482758620689655)","(81.0, 420.0, 290.0)","(31.0, 90.0, 73.33333333333333)","(11.0, 17.5, 17.1)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:06.519711,"(1.12, 1.27, 1.2623262839879155)","(14.0, 25.0, 23.482758620689655)","(81.0, 420.0, 290.0)","(31.0, 90.0, 70.0)","(11.0, 17.5, 17.1)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:07.564776,"(1.12, 1.27, 1.2622796352583587)","(14.0, 25.0, 23.482758620689655)","(81.0, 420.0, 290.0)","(31.0, 90.0, 73.33333333333333)","(11.0, 17.5, 17.1)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:08.705585,"(1.12, 1.27, 1.2622796352583587)","(14.0, 25.0, 23.482758620689655)","(81.0, 420.0, 290.0)","(31.0, 90.0, 73.33333333333333)","(11.0, 17.5, 17.1)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:09.711407,"(1.12, 1.27, 1.2636020151133502)","(14.0, 25.0, 23.482758620689655)","(81.0, 420.0, 225.0)","(31.0, 90.0, 73.33333333333333)","(11.0, 17.5, 17.1)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:10.616014,"(1.12, 1.27, 1.2636020151133502)","(14.0, 24.0, 23.842105263157894)","(81.0, 420.0, 225.0)","(31.0, 90.0, 73.33333333333333)","(11.0, 17.5, 17.1)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:11.590774,"(1.12, 1.27, 1.2636020151133502)","(14.0, 24.0, 23.842105263157894)","(81.0, 420.0, 225.0)","(31.0, 90.0, 73.33333333333333)","(11.0, 17.5, 17.1)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:12.532335,"(1.12, 1.27, 1.2636020151133502)","(14.0, 24.0, 23.842105263157894)","(81.0, 420.0, 234.28571428571428)","(31.0, 90.0, 70.0)","(11.0, 17.5, 17.1)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:13.518495,"(1.12, 1.27, 1.2633157894736842)","(14.0, 25.0, 23.482758620689655)","(81.0, 420.0, 234.28571428571428)","(31.0, 90.0, 73.33333333333333)","(11.0, 17.5, 17.1)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:14.508024,"(1.12, 1.27, 1.2633157894736842)","(14.0, 25.0, 23.482758620689655)","(81.0, 420.0, 234.28571428571428)","(31.0, 90.0, 73.33333333333333)","(11.0, 17.5, 17.125)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:15.354352,"(1.12, 1.27, 1.2632266666666667)","(14.0, 25.0, 23.482758620689655)","(81.0, 420.0, 234.28571428571428)","(31.0, 90.0, 73.33333333333333)","(11.0, 17.5, 17.125)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:16.265054,"(1.12, 1.27, 1.2631903485254692)","(14.0, 25.0, 23.482758620689655)","(81.0, 420.0, 234.28571428571428)","(31.0, 90.0, 73.33333333333333)","(11.0, 17.5, 17.125)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:17.479062,"(1.12, 1.27, 1.2618064516129033)","(14.0, 25.0, 23.482758620689655)","(81.0, 420.0, 225.0)","(31.0, 90.0, 70.0)","(11.0, 17.5, 17.125)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:18.508338,"(1.12, 1.27, 1.2618064516129033)","(14.0, 25.0, 23.482758620689655)","(81.0, 420.0, 225.0)","(31.0, 90.0, 66.0)","(11.0, 17.5, 17.1)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:19.484637,"(1.12, 1.27, 1.2618064516129033)","(14.0, 25.0, 23.482758620689655)","(81.0, 420.0, 320.0)","(31.0, 90.0, 66.0)","(11.0, 18.0, 17.09090909090909)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:20.490283,"(1.12, 1.27, 1.2618064516129033)","(14.0, 25.0, 23.482758620689655)","(81.0, 420.0, 320.0)","(31.0, 90.0, 66.0)","(11.0, 18.0, 17.09090909090909)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:21.516006,"(1.12, 1.27, 1.2618064516129033)","(15.0, 25.0, 23.482758620689655)","(81.0, 420.0, 320.0)","(31.0, 90.0, 66.0)","(11.0, 18.0, 17.09090909090909)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:22.638734,"(1.12, 1.27, 1.2618064516129033)","(15.0, 25.0, 23.482758620689655)","(81.0, 420.0, 320.0)","(31.0, 90.0, 66.0)","(11.0, 18.0, 17.09090909090909)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:23.689199,"(1.12, 1.27, 1.2618064516129033)","(15.0, 25.0, 23.482758620689655)","(81.0, 420.0, 320.0)","(31.0, 90.0, 66.0)","(11.0, 18.0, 17.09090909090909)","(8.0, 11.0, 10.875)"
15-12-2022 12:56:24.671352,"(1.12, 1.27, 1.2618064516129033)","(15.0, 25.0, 23.482758620689655)","(81.0, 420.0, 320.0)","(31.0, 90.0, 66.0)","(11.0, 18.0, 17.09090909090909)","(8.0, 11.0, 10.842105263157894)"
15-12-2022 12:56:25.612127,"(1.12, 1.27, 1.2618064516129033)","(15.0, 25.0, 23.482758620689655)","(81.0, 420.0, 320.0)","(31.0, 90.0, 66.0)","(11.0, 18.0, 17.09090909090909)","(8.0, 11.0, 10.842105263157894)"
15-12-2022 12:56:26.562944,"(1.12, 1.27, 1.2618064516129033)","(15.0, 25.0, 23.482758620689655)","(81.0, 420.0, 320.0)","(31.0, 90.0, 66.0)","(11.0, 18.0, 17.09090909090909)","(8.0, 11.0, 10.842105263157894)"
15-12-2022 12:56:27.434334,"(1.12, 1.27, 1.2618064516129033)","(15.0, 25.0, 23.482758620689655)","(81.0, 420.0, 320.0)","(31.0, 90.0, 66.0)","(11.0, 18.0, 17.09090909090909)","(8.0, 11.0, 10.842105263157894)"
15-12-2022 12:56:28.330501,"(1.12, 1.27, 1.2618064516129033)","(15.0, 25.0, 23.482758620689655)","(81.0, 420.0, 320.0)","(31.0, 90.0, 66.0)","(11.0, 18.0, 17.09090909090909)","(8.0, 11.0, 10.842105263157894)"
15-12-2022 12:56:29.316173,"(1.12, 1.27, 1.2618064516129033)","(15.0, 25.0, 23.482758620689655)","(81.0, 420.0, 320.0)","(31.0, 90.0, 66.0)","(11.0, 18.0, 17.09090909090909)","(8.0, 11.0, 10.842105263157894)"
15-12-2022 12:56:30.269447,"(1.12, 1.27, 1.2618064516129033)","(15.0, 25.0, 23.482758620689655)","(81.0, 420.0, 246.0)","(31.0, 90.0, 66.0)","(11.0, 18.0, 17.09090909090909)","(8.0, 11.0, 10.842105263157894)"
15-12-2022 12:56:31.300744,"(1.12, 1.27, 1.2636180904522614)","(15.0, 25.0, 23.482758620689655)","(81.0, 420.0, 246.0)","(31.0, 90.0, 66.0)","(11.0, 18.0, 17.09090909090909)","(8.0, 11.0, 10.842105263157894)"
15-12-2022 12:56:32.331055,"(1.12, 1.27, 1.2636180904522614)","(15.0, 25.0, 23.482758620689655)","(81.0, 420.0, 246.0)","(31.0, 90.0, 66.0)","(11.0, 18.0, 17.09090909090909)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:33.285042,"(1.12, 1.27, 1.2636180904522614)","(15.0, 25.0, 23.482758620689655)","(81.0, 420.0, 233.33333333333331)","(31.0, 90.0, 66.0)","(11.0, 18.0, 17.09090909090909)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:34.266262,"(1.12, 1.27, 1.2636180904522614)","(15.0, 25.0, 23.482758620689655)","(81.0, 420.0, 233.33333333333331)","(31.0, 90.0, 66.0)","(11.0, 18.0, 17.09090909090909)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:35.288439,"(1.12, 1.27, 1.2636180904522614)","(15.0, 25.0, 23.482758620689655)","(81.0, 420.0, 233.33333333333331)","(31.0, 90.0, 66.0)","(11.0, 18.0, 17.09090909090909)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:36.309389,"(1.12, 1.27, 1.2636180904522614)","(15.0, 25.0, 23.482758620689655)","(81.0, 420.0, 233.33333333333331)","(31.0, 90.0, 66.0)","(11.0, 18.0, 17.09090909090909)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:37.207114,"(1.12, 1.27, 1.2636180904522614)","(15.0, 25.0, 23.482758620689655)","(81.0, 420.0, 233.33333333333331)","(31.0, 90.0, 75.0)","(11.0, 18.0, 17.09090909090909)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:38.139376,"(1.12, 1.27, 1.2636180904522614)","(15.0, 25.0, 23.482758620689655)","(81.0, 420.0, 233.33333333333331)","(31.0, 90.0, 75.0)","(11.0, 18.0, 17.09090909090909)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:39.169503,"(1.12, 1.27, 1.2636180904522614)","(15.0, 25.0, 23.482758620689655)","(81.0, 420.0, 233.33333333333331)","(31.0, 90.0, 72.85714285714286)","(11.0, 18.0, 17.166666666666668)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:40.245483,"(1.12, 1.27, 1.263041095890411)","(15.0, 25.0, 23.166666666666668)","(81.0, 420.0, 233.33333333333331)","(31.0, 90.0, 72.85714285714286)","(11.0, 18.0, 16.666666666666668)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:41.247007,"(1.12, 1.27, 1.2619298245614035)","(15.0, 25.0, 22.2)","(81.0, 420.0, 233.33333333333331)","(31.0, 90.0, 72.85714285714286)","(11.0, 17.0, 16.666666666666668)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:42.161446,"(1.12, 1.27, 1.2596463022508038)","(15.0, 25.0, 22.529411764705884)","(81.0, 420.0, 233.33333333333331)","(31.0, 90.0, 72.85714285714286)","(11.0, 18.0, 16.833333333333332)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:43.091204,"(1.12, 1.27, 1.26)","(15.0, 24.0, 23.5)","(81.0, 420.0, 233.33333333333331)","(31.0, 90.0, 72.85714285714286)","(11.0, 17.5, 17.0)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:44.151842,"(1.12, 1.27, 1.2592028985507246)","(15.0, 24.0, 23.5)","(81.0, 420.0, 252.0)","(31.0, 90.0, 82.0)","(11.0, 17.5, 17.0)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:45.209358,"(1.12, 1.27, 1.2592028985507246)","(15.0, 24.0, 23.5)","(81.0, 420.0, 252.0)","(31.0, 90.0, 82.0)","(11.0, 17.5, 17.34375)","(8.0, 11.0, 10.785714285714286)"
15-12-2022 12:56:46.262130,"(1.12, 1.27, 1.2581935483870967)","(15.0, 24.0, 23.5)","(81.0, 420.0, 252.0)","(31.0, 90.0, 82.0)","(11.0, 18.0, 17.571428571428573)","(8.0, 11.0, 10.842105263157894)"
15-12-2022 12:56:47.196323,"(1.12, 1.27, 1.2584671532846716)","(15.0, 24.0, 23.5)","(81.0, 420.0, 252.0)","(31.0, 90.0, 82.0)","(11.0, 18.0, 17.625)","(8.0, 11.0, 10.842105263157894)"
15-12-2022 12:56:48.084535,"(1.12, 1.27, 1.258888888888889)","(15.0, 24.0, 23.5)","(81.0, 420.0, 252.0)","(31.0, 90.0, 82.0)","(11.0, 18.0, 17.625)","(8.0, 11.0, 10.842105263157894)"
15-12-2022 12:56:49.070506,"(1.12, 1.27, 1.26009900990099)","(15.0, 24.0, 23.5)","(81.0, 420.0, 252.0)","(31.0, 90.0, 82.0)","(11.0, 18.0, 17.625)","(8.0, 11.0, 10.842105263157894)"
15-12-2022 12:56:50.023129,"(1.12, 1.27, 1.2611904761904762)","(15.0, 24.0, 23.5)","(81.0, 420.0, 252.0)","(31.0, 90.0, 82.0)","(11.0, 18.0, 17.625)","(8.0, 10.5, 10.416666666666666)"
15-12-2022 12:56:50.905551,"(1.12, 1.27, 1.2614285714285713)","(15.0, 24.0, 23.5)","(81.0, 420.0, 252.0)","(31.0, 90.0, 82.0)","(11.0, 18.0, 17.846153846153847)","(8.0, 10.5, 10.448717948717949)"
15-12-2022 12:56:51.879221,"(1.12, 1.27, 1.2592128279883381)","(15.0, 24.0, 23.5)","(81.0, 420.0, 252.0)","(31.0, 100.0, 79.13043478260869)","(11.0, 18.0, 17.846153846153847)","(8.0, 10.5, 10.48611111111111)"
15-12-2022 12:56:52.894926,"(1.12, 1.27, 1.2602597402597402)","(15.0, 24.0, 23.5)","(81.0, 420.0, 252.0)","(31.0, 100.0, 76.92307692307692)","(11.0, 18.0, 17.846153846153847)","(8.0, 11.0, 10.615384615384615)"
15-12-2022 12:56:53.941152,"(1.12, 1.27, 1.2602597402597402)","(15.0, 24.0, 23.5)","(81.0, 420.0, 252.0)","(31.0, 100.0, 76.92307692307692)","(11.0, 18.0, 17.7)","(8.0, 11.0, 10.736842105263158)"
15-12-2022 12:56:55.008814,"(1.12, 1.27, 1.259835164835165)","(15.0, 24.0, 23.142857142857142)","(81.0, 420.0, 252.0)","(31.0, 100.0, 76.92307692307692)","(11.0, 18.0, 17.7)","(8.0, 11.0, 10.736842105263158)"
15-12-2022 12:56:55.858795,"(1.12, 1.27, 1.2608814589665653)","(15.0, 24.0, 23.142857142857142)","(81.0, 420.0, 252.0)","(31.0, 100.0, 76.92307692307692)","(11.0, 18.0, 17.7)","(8.0, 11.0, 10.736842105263158)"
15-12-2022 12:56:56.849923,"(1.12, 1.27, 1.260909090909091)","(15.0, 24.0, 23.333333333333332)","(81.0, 420.0, 252.0)","(31.0, 100.0, 67.1875)","(11.0, 18.0, 17.7)","(8.0, 11.0, 10.736842105263158)"
15-12-2022 12:56:57.968624,"(1.12, 1.27, 1.259835164835165)","(15.0, 24.0, 23.454545454545453)","(81.0, 420.0, 252.0)","(31.0, 100.0, 67.1875)","(12.0, 18.0, 17.7)","(8.0, 11.0, 10.736842105263158)"
15-12-2022 12:56:59.011905,"(1.12, 1.27, 1.259835164835165)","(15.0, 24.0, 23.454545454545453)","(81.0, 420.0, 252.0)","(31.0, 100.0, 67.1875)","(12.0, 18.0, 17.77777777777778)","(8.0, 11.0, 10.782608695652174)"
15-12-2022 12:57:00.056186,"(1.12, 1.27, 1.2597222222222222)","(15.0, 24.0, 23.454545454545453)","(81.0, 420.0, 322.22222222222223)","(31.0, 100.0, 67.33333333333333)","(12.0, 18.0, 17.7)","(8.0, 11.0, 10.86111111111111)"
15-12-2022 12:57:00.994751,"(1.12, 1.26, 1.2548920863309352)","(15.0, 24.0, 23.684210526315788)","(81.0, 550.0, 456.8181818181818)","(31.0, 100.0, 67.33333333333333)","(12.0, 18.5, 17.6875)","(8.0, 11.0, 11.11111111111111)"
15-12-2022 12:57:02.191359,"(1.12, 1.24, 1.2328222698072806)","(15.0, 25.0, 24.625)","(81.0, 550.0, 456.8181818181818)","(31.0, 100.0, 78.33333333333334)","(12.0, 19.0, 18.181818181818183)","(8.0, 11.5, 10.64)"
15-12-2022 12:57:03.348546,"(1.12, 1.26, 1.241654135338346)","(15.0, 25.0, 24.25)","(81.0, 550.0, 456.8181818181818)","(31.0, 100.0, 78.33333333333334)","(12.0, 20.0, 18.636363636363637)","(8.0, 11.5, 11.22)"
15-12-2022 12:57:04.373500,"(1.12, 1.25, 1.2408270676691728)","(15.0, 25.0, 24.25)","(81.0, 550.0, 456.8181818181818)","(31.0, 100.0, 78.33333333333334)","(12.0, 20.0, 18.636363636363637)","(8.0, 11.5, 11.22)"
15-12-2022 12:57:05.428645,"(1.12, 1.25, 1.2408270676691728)","(15.0, 25.0, 24.25)","(81.0, 550.0, 527.2222222222222)","(31.0, 100.0, 78.33333333333334)","(12.0, 20.0, 18.636363636363637)","(8.0, 11.5, 11.22)"
15-12-2022 12:57:06.607226,"(1.12, 1.25, 1.2408270676691728)","(15.0, 25.0, 24.5)","(81.0, 550.0, 539.1304347826087)","(31.0, 100.0, 80.0)","(12.0, 20.0, 18.692307692307693)","(8.0, 11.5, 11.511627906976745)"
15-12-2022 12:57:07.880093,"(1.12, 1.25, 1.2403684210526316)","(15.0, 26.0, 24.5)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 80.0)","(12.0, 21.0, 18.666666666666668)","(8.0, 12.0, 11.523076923076923)"
15-12-2022 12:57:09.095262,"(1.12, 1.24, 1.2304761904761905)","(15.0, 26.0, 25.25)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 80.0)","(12.0, 21.0, 19.133333333333333)","(8.0, 12.0, 11.483333333333333)"
15-12-2022 12:57:10.080803,"(1.12, 1.24, 1.230204678362573)","(15.0, 26.0, 24.25)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 86.08695652173913)","(12.0, 21.0, 19.133333333333333)","(8.0, 12.0, 11.483333333333333)"
15-12-2022 12:57:11.292444,"(1.12, 1.24, 1.230204678362573)","(15.0, 26.0, 24.8)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 86.08695652173913)","(12.0, 21.0, 19.133333333333333)","(8.0, 12.0, 11.537037037037036)"
15-12-2022 12:57:12.527908,"(1.12, 1.24, 1.230204678362573)","(15.0, 26.0, 24.8)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 86.08695652173913)","(12.0, 21.0, 19.133333333333333)","(8.0, 12.0, 11.35897435897436)"
15-12-2022 12:57:13.779461,"(1.12, 1.23, 1.2252604166666667)","(15.0, 26.0, 24.8)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 68.88888888888889)","(12.0, 21.0, 19.2)","(8.0, 12.0, 11.431818181818182)"
15-12-2022 12:57:14.769812,"(1.12, 1.23, 1.2242887029288703)","(15.0, 26.0, 24.8)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 68.88888888888889)","(12.0, 21.0, 19.2)","(8.0, 12.0, 11.431818181818182)"
15-12-2022 12:57:15.779058,"(1.12, 1.23, 1.2242887029288703)","(15.0, 26.0, 24.8)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 68.88888888888889)","(12.0, 21.0, 19.2)","(8.0, 12.0, 11.38)"
15-12-2022 12:57:16.816359,"(1.12, 1.25, 1.233125)","(16.0, 26.0, 24.444444444444443)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 86.08695652173913)","(12.0, 21.0, 19.133333333333333)","(8.0, 12.0, 11.225)"
15-12-2022 12:57:17.871611,"(1.12, 1.24, 1.237027027027027)","(16.0, 26.0, 24.444444444444443)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 86.08695652173913)","(12.0, 21.0, 19.133333333333333)","(8.0, 12.0, 11.225)"
15-12-2022 12:57:19.016430,"(1.12, 1.24, 1.237365269461078)","(16.0, 26.0, 25.4)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 78.66666666666666)","(12.0, 21.0, 19.133333333333333)","(8.0, 12.0, 11.264705882352942)"
15-12-2022 12:57:20.158481,"(1.12, 1.24, 1.236271186440678)","(16.0, 26.0, 25.4)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 78.66666666666666)","(12.0, 21.0, 19.133333333333333)","(8.0, 12.0, 11.264705882352942)"
15-12-2022 12:57:21.209793,"(1.12, 1.24, 1.236271186440678)","(16.0, 26.0, 25.4)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 88.0)","(12.0, 21.0, 19.133333333333333)","(8.0, 12.0, 11.264705882352942)"
15-12-2022 12:57:22.212806,"(1.12, 1.24, 1.2357281553398058)","(16.0, 26.0, 25.571428571428573)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 88.0)","(12.0, 21.0, 19.133333333333333)","(8.0, 12.0, 11.264705882352942)"
15-12-2022 12:57:23.171767,"(1.12, 1.25, 1.244846625766871)","(16.0, 26.0, 25.571428571428573)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 88.0)","(12.0, 21.0, 19.133333333333333)","(8.0, 12.0, 11.9375)"
15-12-2022 12:57:24.206890,"(1.12, 1.25, 1.2444370860927152)","(16.0, 26.0, 25.4)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 93.68421052631578)","(12.0, 21.0, 19.133333333333333)","(8.0, 12.5, 11.852272727272727)"
15-12-2022 12:57:25.264960,"(1.12, 1.25, 1.2362295081967214)","(16.0, 26.0, 25.4)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 93.68421052631578)","(12.0, 21.0, 19.133333333333333)","(8.0, 12.5, 11.514285714285714)"
15-12-2022 12:57:26.216263,"(1.12, 1.25, 1.2229032258064516)","(16.0, 26.0, 25.4)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 93.68421052631578)","(12.0, 21.0, 19.133333333333333)","(8.0, 12.5, 11.541666666666666)"
15-12-2022 12:57:27.219167,"(1.12, 1.25, 1.2229032258064516)","(16.0, 26.0, 25.4)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 93.68421052631578)","(12.0, 21.0, 19.133333333333333)","(8.0, 12.5, 11.541666666666666)"
15-12-2022 12:57:28.224312,"(1.12, 1.25, 1.2401176470588235)","(16.0, 26.0, 25.4)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 93.68421052631578)","(12.0, 21.0, 19.133333333333333)","(8.0, 12.5, 11.567567567567568)"
15-12-2022 12:57:29.235750,"(1.12, 1.25, 1.2407692307692308)","(16.0, 26.0, 25.4)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 93.68421052631578)","(12.0, 21.0, 19.2)","(8.0, 12.5, 11.78)"
15-12-2022 12:57:30.279911,"(1.12, 1.25, 1.2407692307692308)","(16.0, 26.0, 25.4)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 93.68421052631578)","(12.0, 21.0, 19.125)","(8.0, 12.5, 11.666666666666666)"
15-12-2022 12:57:31.224201,"(1.12, 1.26, 1.2492250922509225)","(16.0, 26.0, 24.8)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 93.68421052631578)","(12.0, 21.0, 19.125)","(8.0, 12.5, 11.666666666666666)"
15-12-2022 12:57:32.238418,"(1.12, 1.26, 1.2477399380804954)","(16.0, 26.0, 24.8)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 93.68421052631578)","(12.0, 21.0, 19.125)","(8.0, 12.5, 11.666666666666666)"
15-12-2022 12:57:33.288906,"(1.12, 1.25, 1.230632911392405)","(16.0, 26.0, 24.8)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 86.66666666666667)","(12.0, 21.0, 18.65625)","(8.0, 12.5, 11.78)"
15-12-2022 12:57:34.331466,"(1.12, 1.25, 1.230632911392405)","(16.0, 26.0, 24.8)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 86.66666666666667)","(12.0, 21.0, 18.65625)","(8.0, 12.5, 11.681818181818182)"
15-12-2022 12:57:35.366282,"(1.12, 1.25, 1.230632911392405)","(16.0, 26.0, 24.8)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 86.66666666666667)","(12.0, 21.0, 18.65625)","(8.0, 12.5, 11.681818181818182)"
15-12-2022 12:57:36.320459,"(1.12, 1.25, 1.2301298701298702)","(16.0, 26.0, 24.8)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 86.66666666666667)","(12.0, 21.0, 18.65625)","(8.0, 12.5, 11.681818181818182)"
15-12-2022 12:57:37.294330,"(1.12, 1.25, 1.2453211009174312)","(16.0, 26.0, 24.8)","(81.0, 680.0, 539.1304347826087)","(31.0, 100.0, 86.66666666666667)","(12.0, 21.0, 18.65625)","(8.0, 12.5, 11.681818181818182)"
15-12-2022 12:57:38.305593,"(1.12, 1.25, 1.2338095238095237)","(16.0, 26.0, 24.8)","(81.0, 680.0, 539.1304347826087)","(31.0, 95.0, 70.5)","(12.0, 21.0, 18.1875)","(8.0, 12.5, 11.338709677419354)"
15-12-2022 12:57:39.366110,"(1.12, 1.26, 1.2485977859778599)","(16.0, 26.0, 24.2)","(81.0, 680.0, 572.0)","(31.0, 95.0, 70.5)","(12.0, 21.0, 18.75)","(8.0, 12.5, 11.514705882352942)"
15-12-2022 12:57:40.351509,"(1.12, 1.26, 1.2454601226993864)","(16.0, 26.0, 24.153846153846153)","(81.0, 680.0, 572.0)","(31.0, 95.0, 70.5)","(12.0, 21.0, 18.75)","(8.0, 13.5, 11.859375)"
15-12-2022 12:57:41.301523,"(1.12, 1.26, 1.2389333333333332)","(16.0, 26.0, 24.153846153846153)","(81.0, 680.0, 572.0)","(31.0, 95.0, 70.5)","(12.0, 21.0, 18.75)","(8.0, 13.5, 11.590909090909092)"
