,Our Blue Haze,Shinning Hook,Please Thanks,Remo Rodman,Hot Fudge,Hooked On Red,Waterloo Boy
10-01-2023 18:24:06.698115,"(7.0, 10.0, 9.660377358490566)","(1.9, 2.08, 2.0696062992125985)","(7.5, 11.5, 10.890625)","(21.0, 36.0, 34.666666666666664)","(21.0, 30.0, 28.727272727272727)","(8.0, 11.5, 10.862068965517242)","(4.4, 5.9, 5.85609756097561)"
10-01-2023 18:24:07.651065,"(7.0, 10.0, 9.660377358490566)","(1.9, 2.06, 2.058994974874372)","(7.5, 11.5, 10.962962962962964)","(21.0, 36.0, 35.0)","(21.0, 30.0, 28.94736842105263)","(8.0, 11.5, 10.862068965517242)","(4.4, 5.9, 5.84375)"
10-01-2023 18:24:08.616051,"(7.0, 10.0, 9.655555555555555)","(1.9, 2.06, 2.058994974874372)","(7.5, 11.5, 11.068627450980392)","(21.0, 36.0, 35.0)","(21.0, 30.0, 28.94736842105263)","(8.0, 11.5, 10.862068965517242)","(4.4, 5.9, 5.85609756097561)"
10-01-2023 18:24:09.611059,"(7.0, 10.0, 9.7)","(1.9, 2.06, 2.058994974874372)","(7.5, 11.5, 11.114035087719298)","(21.0, 36.0, 35.77777777777778)","(21.0, 30.0, 29.0)","(8.0, 11.5, 11.0625)","(4.6, 5.9, 5.854676258992805)"
10-01-2023 18:24:10.585062,"(7.0, 9.0, 8.95)","(1.9, 2.08, 2.0659541984732823)","(7.5, 11.5, 11.25609756097561)","(21.0, 38.0, 38.8)","(21.0, 30.0, 29.0)","(8.0, 11.5, 11.326923076923077)","(4.6, 6.0, 5.911827956989248)"
10-01-2023 18:24:11.586620,"(7.0, 9.2, 8.95)","(1.9, 2.08, 2.0603508771929824)","(7.5, 12.0, 11.462962962962964)","(21.0, 40.0, 37.333333333333336)","(21.0, 30.0, 28.5)","(8.0, 11.5, 11.145833333333334)","(4.6, 6.0, 5.892857142857143)"
10-01-2023 18:24:12.574189,"(7.0, 9.2, 8.933333333333334)","(1.9, 2.08, 2.0613718411552346)","(7.5, 12.0, 11.56060606060606)","(21.0, 40.0, 37.333333333333336)","(21.0, 29.0, 28.5)","(8.0, 11.5, 11.136363636363637)","(4.6, 5.9, 5.852903225806451)"
10-01-2023 18:24:13.569035,"(7.0, 8.8, 8.624)","(1.9, 2.08, 2.06348623853211)","(7.5, 12.0, 11.914893617021276)","(21.0, 40.0, 37.53846153846154)","(21.0, 32.0, 30.8)","(8.0, 11.5, 11.212121212121213)","(4.6, 6.0, 5.789285714285715)"
10-01-2023 18:24:14.560705,"(7.0, 8.8, 8.6125)","(1.9, 2.06, 2.0583333333333336)","(7.5, 12.5, 12.027027027027026)","(21.0, 40.0, 37.53846153846154)","(21.0, 32.0, 30.88888888888889)","(8.0, 11.5, 11.078947368421053)","(4.6, 5.9, 5.798412698412699)"
10-01-2023 18:24:15.523589,"(7.0, 8.8, 8.574358974358974)","(1.85, 2.08, 2.0664661654135337)","(7.5, 12.5, 12.006493506493506)","(21.0, 40.0, 37.86666666666667)","(21.0, 32.0, 30.88888888888889)","(8.0, 11.5, 11.068181818181818)","(4.6, 5.9, 5.787804878048781)"
10-01-2023 18:24:16.476050,"(7.0, 8.8, 8.574358974358974)","(1.85, 2.08, 2.071205673758865)","(7.5, 12.5, 12.006493506493506)","(21.0, 40.0, 36.8)","(21.0, 32.0, 30.88888888888889)","(8.0, 11.5, 11.068181818181818)","(4.6, 5.9, 5.79047619047619)"
10-01-2023 18:24:17.439525,"(7.0, 8.8, 8.574358974358974)","(1.85, 2.08, 2.078074074074074)","(7.5, 12.5, 11.896825396825397)","(21.0, 40.0, 36.8)","(21.0, 32.0, 30.941176470588236)","(8.0, 11.5, 10.6)","(4.6, 5.9, 5.788372093023256)"
10-01-2023 18:24:18.405249,"(7.0, 8.8, 8.62439024390244)","(1.85, 2.1, 2.089467455621302)","(7.5, 12.5, 11.930769230769231)","(21.0, 36.0, 35.111111111111114)","(21.0, 32.0, 31.6)","(8.0, 11.0, 10.553571428571429)","(4.6, 5.8, 5.822666666666667)"
10-01-2023 18:24:19.375985,"(7.0, 8.8, 8.64)","(1.85, 2.1, 2.093813559322034)","(7.5, 12.5, 11.959016393442623)","(21.0, 36.0, 35.53846153846154)","(21.0, 32.0, 31.666666666666668)","(8.0, 11.0, 10.517857142857142)","(4.6, 5.9, 5.827536231884058)"
10-01-2023 18:24:20.369642,"(7.0, 8.8, 8.64)","(1.85, 2.1, 2.093813559322034)","(7.5, 12.5, 12.0)","(21.0, 36.0, 35.666666666666664)","(21.0, 32.0, 31.666666666666668)","(8.0, 11.0, 10.517857142857142)","(4.6, 5.9, 5.827536231884058)"
10-01-2023 18:24:21.356314,"(7.0, 8.8, 8.613953488372093)","(1.85, 2.12, 2.083743500866551)","(8.0, 12.5, 12.141509433962264)","(21.0, 36.0, 35.53846153846154)","(21.0, 32.0, 31.666666666666668)","(8.0, 11.0, 10.30952380952381)","(4.6, 5.9, 5.810989010989011)"
10-01-2023 18:24:22.389478,"(7.0, 9.0, 8.695238095238095)","(1.85, 2.1, 2.0760747663551404)","(8.0, 12.5, 12.510204081632653)","(21.0, 40.0, 37.65217391304348)","(21.0, 34.0, 32.0)","(8.0, 10.5, 10.25609756097561)","(4.6, 5.9, 5.716049382716049)"
10-01-2023 18:24:23.449292,"(7.0, 8.8, 8.611111111111112)","(1.85, 2.14, 2.10832)","(8.0, 13.0, 12.487804878048781)","(21.0, 40.0, 37.1578947368421)","(21.0, 34.0, 32.0)","(8.0, 10.5, 10.078125)","(4.6, 5.8, 5.698591549295775)"
10-01-2023 18:24:24.530107,"(7.0, 8.8, 8.594871794871795)","(1.85, 2.14, 2.123125)","(8.0, 13.0, 12.705882352941176)","(21.0, 40.0, 41.333333333333336)","(21.0, 34.0, 32.0)","(8.0, 10.5, 10.078125)","(4.6, 5.8, 5.698591549295775)"
10-01-2023 18:24:25.597414,"(7.0, 8.6, 8.296)","(1.85, 2.12, 2.103361344537815)","(8.0, 13.0, 12.705882352941176)","(21.0, 42.0, 42.46153846153846)","(21.0, 34.0, 31.935483870967744)","(8.0, 10.5, 10.075757575757576)","(4.6, 5.8, 5.70886075949367)"
10-01-2023 18:24:26.662662,"(7.0, 8.4, 8.357142857142858)","(1.85, 2.12, 2.1159493670886076)","(8.0, 13.0, 12.818181818181818)","(21.0, 44.0, 42.46153846153846)","(21.0, 34.0, 31.935483870967744)","(8.0, 10.5, 10.045)","(4.6, 5.8, 5.70886075949367)"
10-01-2023 18:24:27.750352,"(7.0, 8.4, 8.133333333333333)","(1.85, 2.14, 2.1214634146341464)","(8.0, 13.0, 12.818181818181818)","(21.0, 44.0, 42.0)","(21.0, 34.0, 31.935483870967744)","(8.0, 10.5, 10.636986301369863)","(4.6, 5.8, 5.704878048780488)"
10-01-2023 18:24:28.778068,"(7.0, 8.0, 7.9625)","(1.85, 2.14, 2.115497382198953)","(8.0, 13.0, 12.818181818181818)","(21.0, 44.0, 42.0)","(21.0, 34.0, 31.935483870967744)","(8.0, 11.0, 10.795081967213115)","(4.6, 5.8, 5.704878048780488)"
10-01-2023 18:24:29.836379,"(7.0, 8.2, 8.011764705882353)","(1.85, 2.12, 2.1143243243243246)","(8.0, 13.0, 12.818181818181818)","(21.0, 44.0, 42.0)","(21.0, 34.0, 31.935483870967744)","(8.0, 11.0, 10.805084745762711)","(4.6, 5.8, 5.704878048780488)"
10-01-2023 18:24:30.845900,"(7.0, 8.2, 8.009302325581395)","(1.85, 2.12, 2.108)","(8.0, 13.0, 12.818181818181818)","(21.0, 44.0, 42.476190476190474)","(21.0, 34.0, 31.935483870967744)","(8.0, 11.0, 10.885416666666666)","(4.6, 5.8, 5.693478260869566)"
10-01-2023 18:24:31.885572,"(7.0, 8.2, 8.021739130434783)","(1.85, 2.12, 2.103298969072165)","(8.0, 13.0, 12.818181818181818)","(21.0, 44.0, 42.476190476190474)","(21.0, 34.0, 32.57142857142857)","(8.0, 11.0, 10.901785714285714)","(4.6, 5.7, 5.652380952380953)"
10-01-2023 18:24:32.917940,"(7.0, 8.2, 8.022222222222222)","(1.85, 2.12, 2.1024242424242425)","(8.0, 13.0, 12.818181818181818)","(21.0, 44.0, 42.476190476190474)","(21.0, 34.0, 32.57142857142857)","(8.0, 11.0, 11.102564102564102)","(4.6, 5.7, 5.609999999999999)"
10-01-2023 18:24:33.955442,"(7.0, 8.2, 8.070588235294117)","(1.85, 2.12, 2.100826446280992)","(8.0, 13.0, 12.818181818181818)","(21.0, 44.0, 42.476190476190474)","(21.0, 34.0, 32.57142857142857)","(8.0, 11.5, 11.095238095238095)","(4.6, 5.7, 5.634246575342466)"
10-01-2023 18:24:34.998151,"(7.0, 8.2, 8.1)","(1.85, 2.1, 2.099080459770115)","(8.0, 13.0, 12.843137254901961)","(21.0, 44.0, 42.476190476190474)","(21.0, 34.0, 32.57142857142857)","(8.0, 11.5, 11.113636363636363)","(4.6, 5.7, 5.594736842105263)"
10-01-2023 18:24:36.068607,"(7.0, 8.2, 8.1)","(1.85, 2.12, 2.101705426356589)","(8.0, 13.0, 12.88888888888889)","(21.0, 44.0, 42.90909090909091)","(21.0, 34.0, 32.285714285714285)","(8.0, 11.5, 11.1)","(4.6, 5.7, 5.579365079365079)"
10-01-2023 18:24:37.208191,"(7.0, 8.2, 8.106122448979592)","(1.85, 2.12, 2.1009615384615388)","(8.0, 13.0, 12.825581395348838)","(21.0, 44.0, 42.90909090909091)","(21.0, 34.0, 32.57142857142857)","(8.0, 11.5, 11.095505617977528)","(4.6, 5.7, 5.579365079365079)"
10-01-2023 18:24:38.504182,"(7.0, 8.2, 8.188235294117646)","(1.85, 2.12, 2.110387596899225)","(8.0, 13.0, 12.825581395348838)","(21.0, 44.0, 42.90909090909091)","(21.0, 34.0, 32.57142857142857)","(8.0, 11.5, 11.095505617977528)","(4.6, 5.7, 5.579365079365079)"
10-01-2023 18:24:39.738524,"(7.0, 8.4, 8.188235294117646)","(1.85, 2.12, 2.1159633027522937)","(8.0, 13.0, 12.833333333333334)","(21.0, 44.0, 42.90909090909091)","(21.0, 34.0, 32.57142857142857)","(8.0, 11.5, 11.095505617977528)","(4.6, 5.7, 5.544117647058823)"
10-01-2023 18:24:40.898516,"(7.0, 8.4, 8.281967213114754)","(1.85, 2.12, 2.110625)","(8.0, 13.0, 12.878378378378379)","(21.0, 44.0, 43.0)","(21.0, 34.0, 31.333333333333332)","(8.0, 11.5, 11.05)","(4.6, 5.6, 5.474285714285714)"
10-01-2023 18:24:42.008398,"(7.0, 8.4, 8.31904761904762)","(1.85, 2.12, 2.1098305084745763)","(8.0, 13.0, 12.878378378378379)","(21.0, 44.0, 43.714285714285715)","(21.0, 34.0, 31.4)","(8.0, 11.5, 10.476190476190476)","(4.6, 5.5, 5.476470588235294)"
10-01-2023 18:24:43.188713,"(7.0, 8.4, 8.31904761904762)","(1.85, 2.14, 2.126086956521739)","(8.0, 13.0, 12.753164556962025)","(21.0, 46.0, 44.11764705882353)","(21.0, 34.0, 31.73913043478261)","(8.0, 10.5, 10.476510067114093)","(4.6, 5.5, 5.474285714285714)"
10-01-2023 18:24:44.262236,"(7.0, 8.6, 8.36086956521739)","(1.85, 2.14, 2.124262295081967)","(8.0, 13.0, 12.753164556962025)","(21.0, 46.0, 44.11764705882353)","(21.0, 34.0, 31.73913043478261)","(8.0, 10.5, 10.706896551724139)","(4.6, 5.5, 5.457777777777778)"
10-01-2023 18:24:45.321794,"(7.0, 8.6, 8.405555555555555)","(1.85, 2.14, 2.133084112149533)","(8.0, 12.5, 12.330188679245284)","(21.0, 42.0, 41.85)","(21.0, 34.0, 31.11111111111111)","(8.0, 11.0, 10.666666666666666)","(4.6, 5.5, 5.457777777777778)"
10-01-2023 18:24:46.389317,"(7.0, 8.6, 8.394117647058822)","(1.85, 2.14, 2.135846153846154)","(8.0, 12.5, 12.3)","(21.0, 42.0, 41.85)","(21.0, 34.0, 31.11111111111111)","(8.0, 11.0, 10.583333333333334)","(4.6, 5.5, 5.4575000000000005)"
10-01-2023 18:24:47.447804,"(7.0, 8.6, 8.391044776119402)","(1.85, 2.14, 2.136142857142857)","(8.0, 12.5, 12.293478260869565)","(21.0, 42.0, 41.85)","(21.0, 34.0, 31.636363636363637)","(8.0, 11.0, 10.583333333333334)","(4.6, 5.5, 5.458536585365854)"
10-01-2023 18:24:48.502629,"(7.0, 8.6, 8.391044776119402)","(1.85, 2.14, 2.13625)","(8.0, 12.5, 12.214285714285714)","(21.0, 42.0, 45.53846153846154)","(21.0, 34.0, 32.142857142857146)","(8.0, 11.0, 10.585714285714285)","(4.6, 5.5, 5.479411764705882)"
10-01-2023 18:24:49.622496,"(7.0, 8.6, 8.391044776119402)","(1.85, 2.14, 2.121764705882353)","(8.0, 12.5, 12.159574468085106)","(21.0, 46.0, 43.53846153846154)","(21.0, 34.0, 31.92)","(8.0, 11.0, 10.585714285714285)","(4.6, 5.5, 5.479411764705882)"
10-01-2023 18:24:50.739551,"(7.0, 8.6, 8.410810810810812)","(1.85, 2.14, 2.1203305785123967)","(8.0, 12.5, 12.152173913043478)","(21.0, 46.0, 43.6)","(21.0, 34.0, 31.92)","(8.0, 11.0, 10.56060606060606)","(4.6, 5.6, 5.480597014925373)"
10-01-2023 18:24:51.903092,"(7.0, 8.6, 8.410810810810812)","(1.85, 2.14, 2.1205633802816903)","(8.0, 12.5, 12.152173913043478)","(21.0, 44.0, 42.57142857142857)","(21.0, 34.0, 31.833333333333332)","(8.0, 11.0, 10.56060606060606)","(4.6, 5.6, 5.480597014925373)"
10-01-2023 18:24:53.073211,"(6.5, 8.6, 8.384615384615383)","(1.85, 2.14, 2.125)","(8.5, 12.5, 12.0)","(26.0, 46.0, 43.65217391304348)","(21.0, 34.0, 29.2)","(8.0, 11.0, 10.73611111111111)","(4.4, 5.6, 5.614814814814815)"
10-01-2023 18:24:54.177615,"(6.5, 8.6, 8.552380952380952)","(1.85, 2.14, 2.1320772946859905)","(8.5, 12.0, 11.918367346938776)","(26.0, 46.0, 43.65217391304348)","(21.0, 32.0, 29.09090909090909)","(8.0, 11.0, 10.63855421686747)","(4.4, 5.7, 5.6257142857142854)"
10-01-2023 18:24:55.280082,"(6.5, 8.8, 8.728)","(1.85, 2.12, 2.1197777777777778)","(8.5, 12.0, 11.89423076923077)","(26.0, 46.0, 43.65217391304348)","(21.0, 30.0, 28.533333333333335)","(8.0, 11.0, 10.636363636363637)","(4.4, 5.7, 5.642424242424243)"
10-01-2023 18:24:56.357164,"(6.5, 9.0, 8.704918032786885)","(1.85, 2.14, 2.131140350877193)","(8.5, 12.5, 11.753623188405797)","(26.0, 46.0, 44.666666666666664)","(21.0, 30.0, 36.8235294117647)","(8.0, 11.0, 10.62962962962963)","(4.4, 5.7, 5.638983050847457)"
10-01-2023 18:24:57.497223,"(6.5, 8.8, 8.703030303030303)","(1.85, 2.14, 2.135283018867925)","(8.5, 12.0, 11.342465753424657)","(26.0, 46.0, 42.333333333333336)","(21.0, 38.0, 32.46666666666667)","(8.0, 11.0, 10.486725663716815)","(4.4, 5.7, 5.638983050847457)"
10-01-2023 18:24:58.526347,"(6.5, 9.0, 8.641379310344828)","(1.85, 2.14, 2.136)","(8.5, 11.5, 11.342465753424657)","(26.0, 44.0, 41.111111111111114)","(21.0, 34.0, 30.857142857142858)","(8.0, 10.5, 10.495412844036696)","(4.4, 5.7, 5.597619047619047)"
10-01-2023 18:24:59.584279,"(6.5, 9.0, 8.776923076923076)","(1.85, 2.16, 2.143859649122807)","(8.5, 11.5, 10.866071428571429)","(26.0, 44.0, 39.568627450980394)","(21.0, 32.0, 31.571428571428573)","(8.0, 10.5, 10.526829268292683)","(4.4, 5.7, 5.597619047619047)"
10-01-2023 18:25:00.729569,"(6.5, 9.0, 8.575757575757576)","(1.85, 2.18, 2.1756190476190476)","(8.5, 11.0, 11.12135922330097)","(26.0, 40.0, 35.2)","(21.0, 32.0, 31.3)","(8.0, 11.0, 10.537313432835822)","(4.4, 5.7, 5.607317073170732)"
10-01-2023 18:25:01.784991,"(6.5, 8.6, 8.546153846153846)","(1.85, 2.2, 2.1843010752688174)","(8.5, 11.5, 11.11)","(26.0, 38.0, 36.25)","(21.0, 34.0, 31.238095238095237)","(8.0, 11.0, 10.491803278688524)","(4.4, 5.7, 5.592957746478874)"
10-01-2023 18:25:02.895465,"(6.5, 8.6, 8.4375)","(1.85, 2.2, 2.1911258278145698)","(8.5, 11.5, 11.135416666666666)","(26.0, 38.0, 35.89473684210526)","(21.0, 34.0, 31.36842105263158)","(8.0, 11.0, 10.4375)","(4.4, 5.7, 5.594444444444444)"
10-01-2023 18:25:04.040286,"(6.5, 8.6, 8.46086956521739)","(1.85, 2.2, 2.1908219178082193)","(8.5, 11.5, 11.16304347826087)","(26.0, 38.0, 35.77777777777778)","(21.0, 34.0, 33.116279069767444)","(8.0, 10.5, 10.373134328358208)","(4.4, 5.7, 5.6049999999999995)"
10-01-2023 18:25:05.142197,"(6.5, 8.6, 8.495081967213114)","(1.85, 2.2, 2.1904964539007095)","(8.5, 11.5, 11.16304347826087)","(26.0, 38.0, 35.333333333333336)","(21.0, 34.0, 33.45945945945946)","(8.0, 10.5, 10.336538461538462)","(4.4, 5.7, 5.611627906976744)"
10-01-2023 18:25:06.244406,"(6.5, 8.6, 8.476923076923077)","(1.85, 2.2, 2.189655172413793)","(8.5, 11.5, 11.003937007874015)","(26.0, 38.0, 35.333333333333336)","(21.0, 34.0, 33.48717948717949)","(8.0, 10.5, 10.017241379310345)","(4.4, 5.7, 5.584848484848485)"
10-01-2023 18:25:07.343240,"(6.5, 8.6, 8.433766233766233)","(1.85, 2.2, 2.1976315789473686)","(8.5, 11.5, 10.987804878048781)","(26.0, 38.0, 34.357142857142854)","(21.0, 34.0, 32.0)","(8.0, 10.5, 10.012820512820513)","(4.4, 5.7, 5.579245283018868)"
10-01-2023 18:25:08.449944,"(6.5, 8.6, 8.56140350877193)","(1.85, 2.22, 2.2008695652173915)","(8.5, 11.5, 10.928571428571429)","(26.0, 38.0, 35.142857142857146)","(21.0, 34.0, 31.62962962962963)","(8.0, 10.5, 10.012820512820513)","(4.4, 5.7, 5.579245283018868)"
10-01-2023 18:25:09.595827,"(6.5, 8.8, 8.613084112149533)","(1.85, 2.2, 2.1890566037735852)","(8.5, 11.0, 10.816176470588236)","(26.0, 36.0, 34.2)","(21.0, 34.0, 33.23076923076923)","(8.0, 10.5, 10.011904761904763)","(4.4, 5.7, 5.609859154929578)"
10-01-2023 18:25:10.703629,"(6.5, 8.8, 8.668181818181818)","(1.85, 2.2, 2.1879166666666667)","(8.5, 11.0, 10.816176470588236)","(26.0, 36.0, 33.03225806451613)","(21.0, 36.0, 33.166666666666664)","(8.0, 10.5, 9.958620689655172)","(4.4, 5.7, 5.578260869565217)"
10-01-2023 18:25:11.824438,"(6.5, 9.0, 8.827397260273973)","(1.85, 2.22, 2.203119266055046)","(8.5, 11.0, 10.668181818181818)","(26.0, 36.0, 33.03225806451613)","(21.0, 34.0, 33.75)","(8.0, 10.0, 9.835897435897436)","(4.4, 5.6, 5.52258064516129)"
10-01-2023 18:25:13.021874,"(6.5, 9.0, 8.73076923076923)","(1.85, 2.22, 2.2093333333333334)","(8.5, 11.0, 10.663716814159292)","(26.0, 36.0, 33.03225806451613)","(21.0, 34.0, 33.833333333333336)","(8.0, 10.0, 9.826086956521738)","(4.4, 5.6, 5.512727272727273)"
10-01-2023 18:25:14.127945,"(6.5, 9.0, 8.733333333333333)","(1.85, 2.2, 2.1936936936936937)","(8.5, 11.0, 10.654166666666667)","(26.0, 36.0, 33.03225806451613)","(21.0, 34.0, 33.12820512820513)","(8.0, 10.0, 9.808)","(4.4, 5.6, 5.515217391304348)"
10-01-2023 18:25:15.289977,"(6.5, 9.0, 8.757894736842106)","(1.85, 2.2, 2.1936936936936937)","(8.5, 11.0, 10.654166666666667)","(26.0, 36.0, 33.03225806451613)","(21.0, 36.0, 33.12820512820513)","(8.0, 10.0, 9.6)","(4.4, 5.6, 5.623255813953488)"
10-01-2023 18:25:16.408716,"(6.5, 9.0, 8.803389830508474)","(1.85, 2.2, 2.193932584269663)","(8.5, 11.0, 10.717647058823529)","(26.0, 36.0, 33.03225806451613)","(21.0, 36.0, 35.0)","(8.0, 9.6, 9.48)","(4.4, 5.7, 5.623255813953488)"
10-01-2023 18:25:17.533291,"(6.5, 9.0, 8.826415094339623)","(1.85, 2.2, 2.1934939759036145)","(8.5, 11.0, 11.16891891891892)","(26.0, 36.0, 33.21212121212121)","(21.0, 36.0, 35.0)","(8.0, 9.6, 9.323809523809523)","(4.4, 5.7, 5.614285714285714)"
10-01-2023 18:25:18.651798,"(6.5, 9.0, 8.9375)","(1.85, 2.2, 2.194)","(8.5, 11.5, 11.276785714285714)","(26.0, 36.0, 34.357142857142854)","(21.0, 36.0, 34.73684210526316)","(8.0, 9.6, 9.125)","(4.4, 5.7, 5.525925925925926)"
10-01-2023 18:25:19.769030,"(6.5, 9.0, 8.833333333333334)","(1.85, 2.22, 2.211764705882353)","(8.5, 11.5, 11.298076923076923)","(26.0, 36.0, 34.357142857142854)","(21.0, 36.0, 34.73684210526316)","(8.0, 9.2, 9.372413793103448)","(4.4, 5.6, 5.483870967741936)"
10-01-2023 18:25:20.844092,"(6.5, 9.0, 8.845333333333333)","(1.85, 2.22, 2.2058461538461542)","(8.5, 11.5, 11.298076923076923)","(26.0, 36.0, 34.38461538461539)","(21.0, 36.0, 34.8235294117647)","(8.0, 9.4, 9.270866141732284)","(4.4, 5.5, 5.5675675675675675)"
10-01-2023 18:25:21.968214,"(6.5, 9.0, 8.864864864864865)","(1.85, 2.22, 2.2147169811320757)","(8.5, 11.5, 11.31)","(26.0, 36.0, 34.38461538461539)","(21.0, 36.0, 34.8235294117647)","(8.0, 9.4, 9.236521739130435)","(4.4, 5.6, 5.624390243902439)"
10-01-2023 18:25:23.058274,"(6.5, 9.0, 8.829411764705883)","(1.85, 2.2, 2.196744186046512)","(8.5, 11.5, 11.455882352941176)","(26.0, 36.0, 33.6)","(21.0, 36.0, 34.84848484848485)","(8.0, 9.4, 9.235087719298246)","(4.4, 5.7, 5.618823529411764)"
10-01-2023 18:25:24.183666,"(6.5, 9.0, 8.824242424242424)","(1.85, 2.2, 2.1943589743589746)","(8.5, 11.0, 11.202702702702704)","(26.0, 36.0, 33.84615384615385)","(21.0, 36.0, 34.45161290322581)","(8.0, 9.4, 9.235087719298246)","(4.4, 5.7, 5.560344827586207)"
10-01-2023 18:25:25.338270,"(6.5, 9.0, 8.829411764705883)","(1.85, 2.22, 2.194137931034483)","(8.5, 11.5, 11.22340425531915)","(26.0, 36.0, 33.89473684210526)","(21.0, 36.0, 34.588235294117645)","(8.0, 9.4, 9.174025974025973)","(4.4, 5.7, 5.560344827586207)"
10-01-2023 18:25:26.462244,"(6.5, 9.0, 8.873684210526315)","(1.85, 2.22, 2.197352941176471)","(8.5, 11.5, 11.182926829268293)","(26.0, 36.0, 33.89473684210526)","(21.0, 36.0, 34.074074074074076)","(8.0, 9.2, 9.174025974025973)","(4.4, 5.7, 5.560344827586207)"
10-01-2023 18:25:27.590147,"(6.5, 9.0, 8.850746268656716)","(1.85, 2.22, 2.197352941176471)","(8.5, 11.5, 11.182926829268293)","(26.0, 36.0, 34.048780487804876)","(21.0, 36.0, 33.0)","(8.0, 9.2, 9.17142857142857)","(4.4, 5.7, 5.566666666666666)"
10-01-2023 18:25:28.748452,"(6.5, 9.0, 8.857142857142858)","(1.85, 2.2, 2.201212121212121)","(8.5, 11.5, 11.22340425531915)","(26.0, 36.0, 34.111111111111114)","(21.0, 36.0, 33.16129032258065)","(8.0, 9.2, 9.17142857142857)","(4.4, 5.7, 5.593827160493827)"
10-01-2023 18:25:30.034742,"(6.5, 9.0, 8.850000000000001)","(1.85, 2.22, 2.201212121212121)","(8.5, 11.5, 11.22340425531915)","(26.0, 36.0, 34.111111111111114)","(21.0, 36.0, 33.16129032258065)","(8.0, 9.2, 9.17142857142857)","(4.4, 5.7, 5.589411764705883)"
10-01-2023 18:25:31.334972,"(6.5, 9.0, 8.838709677419356)","(1.85, 2.22, 2.2)","(8.5, 11.5, 11.22340425531915)","(26.0, 36.0, 34.111111111111114)","(21.0, 36.0, 33.16129032258065)","(8.0, 9.2, 9.17142857142857)","(4.4, 5.7, 5.589411764705883)"
10-01-2023 18:25:32.441346,"(6.5, 9.0, 8.838709677419356)","(1.85, 2.22, 2.2)","(8.5, 11.5, 11.214285714285714)","(26.0, 36.0, 34.111111111111114)","(21.0, 36.0, 33.16129032258065)","(8.0, 9.2, 9.162962962962963)","(4.4, 5.7, 5.589411764705883)"
10-01-2023 18:25:33.629350,"(6.5, 9.0, 8.838709677419356)","(1.85, 2.22, 2.185294117647059)","(8.5, 11.5, 11.174418604651162)","(26.0, 36.0, 34.111111111111114)","(21.0, 36.0, 33.38461538461539)","(8.0, 9.2, 9.162025316455695)","(4.4, 5.7, 5.592105263157895)"
10-01-2023 18:25:34.844740,"(6.5, 9.2, 9.101754385964911)","(1.85, 2.24, 2.2040625)","(8.5, 11.5, 11.166666666666666)","(26.0, 36.0, 33.48571428571429)","(21.0, 34.0, 33.411764705882355)","(8.0, 9.2, 9.14065934065934)","(4.4, 5.7, 5.484615384615385)"
10-01-2023 18:25:35.979764,"(6.5, 9.4, 9.166990291262136)","(1.85, 2.22, 2.2040625)","(8.5, 11.5, 11.205882352941176)","(26.0, 36.0, 33.625)","(21.0, 36.0, 34.53333333333333)","(8.0, 9.2, 9.154666666666666)","(4.4, 5.5, 5.4526315789473685)"
10-01-2023 18:25:37.191850,"(6.5, 9.4, 9.31304347826087)","(1.85, 2.22, 2.2080794701986757)","(8.5, 11.5, 11.166666666666666)","(26.0, 36.0, 38.266666666666666)","(21.0, 36.0, 34.53333333333333)","(8.0, 9.2, 9.127472527472527)","(4.4, 5.6, 5.4107142857142865)"
10-01-2023 18:25:38.357376,"(6.5, 9.4, 9.27741935483871)","(1.85, 2.22, 2.2086524822695037)","(8.5, 11.5, 11.166666666666666)","(26.0, 40.0, 38.36363636363637)","(21.0, 36.0, 34.61538461538461)","(8.0, 9.2, 9.107042253521126)","(4.4, 5.5, 5.4)"
10-01-2023 18:25:39.512769,"(6.5, 9.4, 9.27741935483871)","(1.85, 2.22, 2.2086524822695037)","(8.5, 11.5, 11.166666666666666)","(26.0, 40.0, 38.36363636363637)","(21.0, 36.0, 34.61538461538461)","(8.0, 9.2, 9.097222222222221)","(4.4, 5.5, 5.413333333333333)"
10-01-2023 18:25:40.707121,"(6.5, 9.4, 9.27741935483871)","(1.85, 2.22, 2.216071428571429)","(8.5, 11.5, 11.166666666666666)","(26.0, 40.0, 38.36363636363637)","(21.0, 36.0, 34.61538461538461)","(8.0, 9.2, 8.925)","(4.4, 5.5, 5.3545454545454545)"
10-01-2023 18:25:41.857116,"(6.5, 9.4, 9.226315789473684)","(1.85, 2.22, 2.2053333333333334)","(8.5, 11.5, 11.166666666666666)","(26.0, 40.0, 38.4)","(21.0, 36.0, 34.61538461538461)","(8.0, 9.0, 8.752380952380953)","(4.4, 5.4, 5.366666666666666)"
10-01-2023 18:25:42.994480,"(6.5, 9.4, 9.226315789473684)","(1.85, 2.22, 2.2133333333333334)","(8.5, 11.5, 11.205882352941176)","(26.0, 40.0, 38.35897435897436)","(21.0, 36.0, 34.69565217391305)","(8.0, 8.8, 8.748148148148148)","(4.4, 5.5, 5.319736842105263)"
10-01-2023 18:25:44.137386,"(6.5, 9.0, 8.973333333333333)","(1.85, 2.24, 2.21152)","(8.5, 11.5, 11.151162790697674)","(26.0, 40.0, 39.28888888888889)","(21.0, 36.0, 34.61538461538461)","(8.0, 9.0, 8.714285714285714)","(4.4, 5.4, 5.341818181818182)"
