,Big Time Axel,Churn It Up,Thrilling Bandit,Go Norman,Redeem A Rapper,Big Time Express,Dangerous Woman,Big Time Maurice
11-01-2023 13:52:56.532087,"(2.7, 3.35, 3.242857142857143)","(19.0, 26.0, 24.875)","(4.4, 5.2, 5.14375)","(31.0, 36.0, 30.20689655172414)","(11.0, 12.0, 11.617647058823529)","(5.0, 6.8, 6.719402985074627)","(7.5, 14.5, 14.25)","(7.5, 9.2, 8.696)"
11-01-2023 13:52:57.734336,"(2.7, 3.35, 3.242857142857143)","(19.0, 26.0, 24.875)","(4.4, 5.2, 5.173913043478261)","(31.0, 36.0, 30.20689655172414)","(11.0, 12.0, 11.617647058823529)","(5.0, 6.8, 6.746428571428571)","(7.5, 14.5, 14.3)","(7.5, 9.2, 8.709090909090909)"
11-01-2023 13:52:58.979950,"(2.7, 3.35, 3.27258064516129)","(19.0, 26.0, 24.875)","(4.4, 5.2, 5.176923076923077)","(31.0, 36.0, 30.20689655172414)","(11.0, 12.0, 11.682926829268293)","(5.0, 6.8, 6.752380952380952)","(7.5, 14.5, 14.38888888888889)","(7.5, 9.2, 8.709090909090909)"
11-01-2023 13:53:00.189693,"(2.7, 3.3, 3.26)","(19.0, 26.0, 24.875)","(4.4, 5.2, 5.176923076923077)","(31.0, 36.0, 30.20689655172414)","(11.0, 12.0, 11.413793103448276)","(5.0, 6.8, 6.779999999999999)","(7.5, 14.5, 14.857142857142858)","(7.5, 9.2, 8.8)"
11-01-2023 13:53:01.483082,"(2.7, 3.3, 3.26)","(19.0, 26.0, 24.875)","(4.4, 5.3, 5.16)","(31.0, 36.0, 30.20689655172414)","(11.0, 12.0, 11.352941176470589)","(5.0, 6.8, 6.7239436619718305)","(7.5, 15.5, 15.21875)","(7.5, 9.0, 8.866666666666667)"
11-01-2023 13:53:02.921064,"(2.7, 3.3, 3.2432432432432434)","(19.0, 26.0, 24.875)","(4.4, 5.2, 5.266666666666667)","(31.0, 36.0, 30.181818181818183)","(11.0, 12.0, 11.344827586206897)","(5.0, 6.8, 6.835616438356165)","(7.5, 16.0, 14.40909090909091)","(7.5, 9.0, 8.733333333333333)"
11-01-2023 13:53:04.334958,"(2.7, 3.3, 3.212068965517241)","(19.0, 26.0, 23.75)","(4.4, 5.4, 5.315151515151515)","(31.0, 36.0, 30.20689655172414)","(11.0, 12.0, 11.612244897959183)","(5.0, 7.0, 6.88421052631579)","(7.5, 15.5, 14.026315789473685)","(7.5, 9.0, 8.733333333333333)"
11-01-2023 13:53:05.627007,"(2.7, 3.25, 3.2)","(19.0, 26.0, 24.5)","(4.4, 5.4, 5.315151515151515)","(31.0, 36.0, 30.20689655172414)","(11.0, 12.0, 11.612244897959183)","(5.0, 7.0, 6.88421052631579)","(7.5, 15.5, 14.4)","(7.5, 9.0, 8.7)"
11-01-2023 13:53:06.835834,"(2.7, 3.25, 3.216666666666667)","(19.0, 26.0, 24.5)","(4.4, 5.4, 5.315151515151515)","(31.0, 36.0, 30.20689655172414)","(11.0, 12.0, 11.58695652173913)","(5.0, 7.0, 6.88421052631579)","(7.5, 15.5, 14.4)","(7.5, 9.0, 8.7)"
11-01-2023 13:53:08.217831,"(2.7, 3.25, 3.198)","(19.0, 26.0, 24.2)","(4.4, 5.4, 5.315151515151515)","(31.0, 36.0, 30.20689655172414)","(11.0, 12.0, 11.58695652173913)","(5.0, 7.0, 6.826315789473684)","(7.5, 15.5, 14.4)","(7.5, 9.0, 8.7)"
11-01-2023 13:53:09.468077,"(2.7, 3.25, 3.177777777777778)","(18.0, 26.0, 24.2)","(4.4, 5.4, 5.315151515151515)","(26.0, 36.0, 30.20689655172414)","(10.0, 12.0, 11.58695652173913)","(5.0, 7.0, 7.153488372093023)","(8.0, 15.5, 14.4)","(7.5, 9.0, 8.7)"
11-01-2023 13:53:10.551173,"(2.7, 3.25, 3.2043859649122806)","(18.0, 26.0, 25.1)","(4.4, 5.4, 5.278260869565218)","(26.0, 36.0, 30.20689655172414)","(10.0, 12.0, 11.525)","(5.0, 7.6, 7.133333333333334)","(8.0, 15.5, 14.125)","(7.5, 9.0, 8.7)"
11-01-2023 13:53:11.802579,"(2.7, 3.25, 3.178571428571429)","(18.0, 26.0, 25.1)","(4.4, 5.4, 5.219047619047619)","(26.0, 36.0, 30.181818181818183)","(10.0, 12.0, 11.525)","(5.0, 7.4, 7.166666666666667)","(8.5, 15.5, 14.125)","(7.5, 9.0, 8.7)"
11-01-2023 13:53:13.022627,"(2.7, 3.25, 3.178571428571429)","(18.0, 26.0, 25.1)","(4.4, 5.4, 5.219047619047619)","(26.0, 36.0, 30.181818181818183)","(10.0, 12.0, 11.525)","(5.0, 7.4, 7.166666666666667)","(8.5, 15.5, 14.125)","(7.5, 9.0, 8.7)"
11-01-2023 13:53:14.164127,"(2.7, 3.25, 3.178571428571429)","(18.0, 26.0, 25.1)","(4.4, 5.4, 5.219047619047619)","(26.0, 36.0, 30.20689655172414)","(10.0, 12.0, 11.525)","(5.0, 7.4, 7.166666666666667)","(8.5, 15.5, 14.078947368421053)","(7.5, 9.0, 8.7)"
11-01-2023 13:53:15.217117,"(2.7, 3.2, 3.1523809523809527)","(18.0, 26.0, 25.1)","(4.4, 5.4, 5.224)","(26.0, 36.0, 29.677419354838708)","(10.0, 12.0, 11.525)","(5.0, 7.4, 7.166666666666667)","(8.5, 15.5, 13.863636363636363)","(7.5, 9.0, 8.7)"
11-01-2023 13:53:16.322644,"(2.7, 3.2, 3.1523809523809527)","(18.0, 26.0, 24.8)","(4.4, 5.4, 5.241176470588235)","(26.0, 34.0, 31.142857142857142)","(10.0, 12.0, 11.525)","(5.0, 7.4, 7.166666666666667)","(8.5, 15.5, 13.863636363636363)","(7.5, 9.0, 8.7)"
11-01-2023 13:53:17.405097,"(2.7, 3.2, 3.1523809523809527)","(18.0, 26.0, 24.8)","(4.4, 5.4, 5.241176470588235)","(26.0, 34.0, 31.142857142857142)","(10.0, 12.0, 11.525)","(5.0, 7.4, 7.166666666666667)","(8.5, 15.5, 13.863636363636363)","(7.5, 9.0, 8.672727272727272)"
11-01-2023 13:53:18.508693,"(2.7, 3.2, 3.1523809523809527)","(18.0, 26.0, 24.8)","(4.4, 5.4, 5.172727272727273)","(26.0, 34.0, 32.57142857142857)","(10.0, 12.0, 11.525)","(5.0, 7.4, 7.110638297872341)","(8.5, 15.5, 13.863636363636363)","(7.5, 9.0, 8.714285714285715)"
11-01-2023 13:53:19.613354,"(2.7, 3.2, 3.1523809523809527)","(18.0, 26.0, 24.8)","(4.4, 5.4, 5.172727272727273)","(26.0, 34.0, 32.57142857142857)","(10.0, 12.0, 11.525)","(5.0, 7.4, 7.110638297872341)","(8.5, 15.5, 13.852941176470589)","(7.5, 8.8, 8.576470588235294)"
11-01-2023 13:53:21.109644,"(2.7, 3.2, 3.1578947368421053)","(18.0, 26.0, 24.8)","(4.4, 5.4, 5.172727272727273)","(26.0, 34.0, 30.842105263157894)","(10.0, 12.0, 11.660714285714286)","(5.0, 7.4, 7.110638297872341)","(8.5, 15.0, 13.852941176470589)","(7.5, 9.0, 8.478260869565217)"
11-01-2023 13:53:22.309961,"(2.7, 3.2, 3.1578947368421053)","(18.0, 26.0, 24.8)","(4.4, 5.4, 5.172727272727273)","(26.0, 36.0, 30.842105263157894)","(10.0, 12.0, 11.612244897959183)","(5.0, 7.4, 7.129411764705883)","(8.5, 15.0, 13.81578947368421)","(7.5, 9.0, 8.514285714285714)"
11-01-2023 13:53:23.628341,"(2.7, 3.2, 3.188888888888889)","(18.0, 26.0, 24.8)","(4.4, 5.4, 5.1923076923076925)","(26.0, 36.0, 30.842105263157894)","(10.0, 12.0, 11.612244897959183)","(5.0, 7.2, 7.129411764705883)","(8.5, 15.0, 13.81578947368421)","(7.5, 8.8, 8.288)"
11-01-2023 13:53:24.701653,"(2.7, 3.2, 3.188888888888889)","(18.0, 26.0, 24.8)","(4.4, 5.4, 5.213793103448276)","(26.0, 36.0, 30.842105263157894)","(10.0, 12.0, 11.612244897959183)","(5.0, 7.2, 6.978378378378379)","(8.5, 15.0, 13.81578947368421)","(7.5, 8.8, 8.49090909090909)"
11-01-2023 13:53:25.734286,"(2.7, 3.2, 3.188888888888889)","(18.0, 26.0, 24.8)","(4.4, 5.4, 5.1825)","(26.0, 36.0, 30.842105263157894)","(10.0, 12.0, 11.612244897959183)","(5.0, 7.4, 6.978378378378379)","(8.5, 15.0, 13.81578947368421)","(7.5, 8.6, 8.2)"
11-01-2023 13:53:26.937759,"(2.7, 3.2, 3.1296296296296298)","(17.0, 26.0, 24.8)","(4.4, 5.4, 5.1825)","(21.0, 36.0, 30.842105263157894)","(10.0, 12.0, 11.612244897959183)","(5.0, 7.4, 7.0285714285714285)","(9.0, 15.0, 13.81578947368421)","(7.0, 8.8, 8.4)"
11-01-2023 13:53:27.988604,"(2.6, 3.2, 3.1296296296296298)","(17.0, 26.0, 24.8)","(4.4, 5.4, 5.1825)","(21.0, 36.0, 30.842105263157894)","(10.0, 12.0, 11.612244897959183)","(5.0, 7.4, 7.0285714285714285)","(9.0, 15.0, 13.81578947368421)","(7.0, 8.8, 8.4)"
11-01-2023 13:53:29.047711,"(2.6, 3.2, 3.1296296296296298)","(17.0, 26.0, 24.8)","(4.4, 5.4, 5.1825)","(21.0, 36.0, 30.666666666666668)","(10.0, 12.0, 11.612244897959183)","(5.0, 7.4, 7.032)","(9.0, 15.0, 13.81578947368421)","(7.0, 8.8, 8.342857142857143)"
11-01-2023 13:53:30.224451,"(2.6, 3.2, 3.127586206896552)","(17.0, 26.0, 24.8)","(4.4, 5.4, 5.1825)","(21.0, 36.0, 30.666666666666668)","(10.0, 12.0, 11.660714285714286)","(5.0, 7.4, 7.032)","(9.0, 15.0, 13.81578947368421)","(7.0, 8.8, 8.327272727272726)"
11-01-2023 13:53:31.461412,"(2.6, 3.2, 3.1390243902439026)","(17.0, 26.0, 25.05263157894737)","(4.4, 5.4, 5.273076923076923)","(21.0, 36.0, 30.842105263157894)","(10.0, 12.0, 11.660714285714286)","(5.0, 7.4, 7.032)","(9.0, 15.0, 13.81578947368421)","(7.0, 8.6, 8.288)"
11-01-2023 13:53:32.611031,"(2.6, 3.2, 3.1390243902439026)","(17.0, 26.0, 25.05263157894737)","(4.4, 5.4, 5.273076923076923)","(21.0, 36.0, 30.666666666666668)","(10.0, 12.0, 11.648148148148149)","(5.0, 7.4, 7.066666666666666)","(9.0, 15.0, 13.681818181818182)","(7.0, 8.6, 8.288)"
11-01-2023 13:53:33.670239,"(2.6, 3.2, 3.1307692307692307)","(17.0, 26.0, 24.941176470588236)","(4.4, 5.4, 5.2625)","(21.0, 36.0, 30.256410256410255)","(10.0, 12.0, 11.409090909090908)","(5.0, 7.2, 7.088888888888889)","(9.0, 14.5, 13.681818181818182)","(7.0, 8.6, 8.182608695652174)"
11-01-2023 13:53:34.756398,"(2.6, 3.2, 3.104761904761905)","(17.0, 26.0, 24.941176470588236)","(4.4, 5.4, 5.2)","(21.0, 36.0, 28.242424242424242)","(10.0, 12.0, 11.333333333333334)","(5.0, 7.4, 7.644444444444445)","(9.0, 14.5, 13.681818181818182)","(7.0, 8.6, 8.209999999999999)"
11-01-2023 13:53:35.896243,"(2.6, 3.1, 3.004918032786885)","(17.0, 26.0, 24.941176470588236)","(4.4, 5.4, 5.2)","(21.0, 36.0, 27.272727272727273)","(10.0, 12.0, 11.333333333333334)","(5.0, 8.0, 7.488888888888889)","(9.0, 14.5, 13.681818181818182)","(7.0, 8.6, 8.294117647058822)"
11-01-2023 13:53:37.173192,"(2.6, 3.15, 3.1341121495327102)","(17.0, 26.0, 25.0)","(4.4, 5.4, 5.171052631578947)","(21.0, 36.0, 27.272727272727273)","(10.0, 12.0, 11.333333333333334)","(5.0, 7.8, 7.488888888888889)","(9.0, 14.5, 13.681818181818182)","(7.0, 8.6, 8.299999999999999)"
11-01-2023 13:53:38.383303,"(2.6, 3.15, 3.1416666666666666)","(17.0, 26.0, 25.0)","(4.4, 5.4, 5.171052631578947)","(21.0, 36.0, 27.272727272727273)","(10.0, 12.0, 11.333333333333334)","(5.0, 7.8, 7.488888888888889)","(9.0, 14.5, 13.681818181818182)","(7.0, 8.6, 8.299999999999999)"
11-01-2023 13:53:39.599063,"(2.6, 3.05, 3.0072115384615383)","(17.0, 26.0, 25.142857142857142)","(4.4, 5.4, 5.374358974358974)","(21.0, 36.0, 27.272727272727273)","(10.0, 12.0, 11.333333333333334)","(5.0, 7.8, 7.488888888888889)","(9.0, 14.5, 13.681818181818182)","(7.0, 8.6, 8.446153846153846)"
11-01-2023 13:53:40.810257,"(2.6, 3.05, 3.003030303030303)","(17.0, 26.0, 25.142857142857142)","(4.4, 5.6, 5.523809523809524)","(21.0, 36.0, 27.272727272727273)","(10.0, 12.0, 11.333333333333334)","(5.0, 7.8, 7.729411764705882)","(9.0, 14.5, 13.681818181818182)","(7.0, 8.6, 8.294736842105264)"
11-01-2023 13:53:41.857957,"(2.6, 3.05, 3.0023364485981308)","(17.0, 28.0, 27.11111111111111)","(4.4, 5.5, 5.442857142857143)","(21.0, 36.0, 28.166666666666668)","(10.0, 12.0, 11.333333333333334)","(5.0, 7.8, 7.8)","(9.0, 14.5, 13.681818181818182)","(7.0, 8.8, 8.307692307692308)"
11-01-2023 13:53:42.827056,"(2.6, 3.05, 3.001984126984127)","(17.0, 28.0, 26.153846153846153)","(4.4, 5.5, 5.442857142857143)","(21.0, 34.0, 28.166666666666668)","(10.0, 12.0, 11.333333333333334)","(5.0, 8.0, 7.949999999999999)","(9.0, 14.5, 13.681818181818182)","(7.0, 8.8, 8.16)"
11-01-2023 13:53:43.923950,"(2.6, 3.05, 3.001984126984127)","(17.0, 28.0, 26.153846153846153)","(4.4, 5.5, 5.364705882352941)","(21.0, 34.0, 27.77777777777778)","(10.0, 12.0, 11.333333333333334)","(5.0, 8.2, 8.0)","(9.0, 14.5, 13.681818181818182)","(7.0, 8.6, 8.266666666666666)"
11-01-2023 13:53:44.967254,"(2.6, 3.05, 3.001984126984127)","(17.0, 28.0, 25.333333333333332)","(4.4, 5.6, 5.364705882352941)","(21.0, 34.0, 27.77777777777778)","(10.0, 12.0, 11.333333333333334)","(5.0, 8.2, 8.0)","(9.0, 14.5, 13.681818181818182)","(7.0, 8.6, 8.266666666666666)"
11-01-2023 13:53:46.137285,"(2.6, 3.05, 3.001984126984127)","(17.0, 28.0, 25.333333333333332)","(4.4, 5.6, 5.365853658536586)","(21.0, 34.0, 27.77777777777778)","(10.0, 12.0, 11.333333333333334)","(5.0, 8.2, 8.133333333333333)","(9.0, 14.5, 13.681818181818182)","(7.0, 8.6, 8.270588235294117)"
11-01-2023 13:53:47.601073,"(2.6, 3.05, 3.001984126984127)","(17.0, 28.0, 25.333333333333332)","(4.4, 5.6, 5.3954545454545455)","(21.0, 34.0, 27.77777777777778)","(10.0, 12.0, 11.333333333333334)","(5.0, 8.2, 8.133333333333333)","(9.0, 14.5, 13.681818181818182)","(7.0, 8.6, 8.270588235294117)"
11-01-2023 13:53:48.934285,"(2.6, 3.05, 3.001953125)","(17.0, 28.0, 25.333333333333332)","(4.4, 5.6, 5.3954545454545455)","(21.0, 34.0, 27.77777777777778)","(10.0, 12.0, 11.333333333333334)","(5.0, 8.2, 8.133333333333333)","(9.0, 14.5, 14.0)","(7.0, 8.6, 8.331034482758621)"
11-01-2023 13:53:50.442432,"(2.6, 3.05, 3.001953125)","(17.0, 28.0, 25.333333333333332)","(4.4, 5.6, 5.3954545454545455)","(21.0, 34.0, 27.77777777777778)","(10.0, 12.0, 11.333333333333334)","(5.0, 8.2, 8.273684210526316)","(9.0, 14.5, 14.0)","(7.0, 8.6, 8.363636363636363)"
11-01-2023 13:53:51.990027,"(2.6, 3.05, 2.9877358490566035)","(17.0, 28.0, 25.321428571428573)","(4.4, 5.6, 5.4)","(21.0, 34.0, 27.77777777777778)","(10.0, 12.0, 11.568965517241379)","(5.0, 8.4, 8.209090909090909)","(9.0, 14.5, 14.0)","(7.0, 8.6, 8.363636363636363)"
11-01-2023 13:53:53.240839,"(2.6, 3.05, 2.9877358490566035)","(17.0, 28.0, 25.321428571428573)","(4.4, 5.6, 5.414285714285714)","(21.0, 34.0, 27.77777777777778)","(10.0, 12.0, 11.568965517241379)","(5.0, 8.4, 8.273684210526316)","(9.0, 14.5, 14.0)","(7.0, 8.6, 8.14054054054054)"
11-01-2023 13:53:54.663061,"(2.6, 3.0, 2.966666666666667)","(17.0, 28.0, 24.842105263157894)","(4.4, 5.6, 5.42)","(21.0, 34.0, 31.05263157894737)","(10.0, 12.0, 11.559322033898304)","(5.0, 8.4, 8.12)","(9.0, 14.5, 14.0)","(7.0, 8.4, 8.03076923076923)"
11-01-2023 13:53:55.964899,"(2.6, 3.0, 2.966666666666667)","(18.0, 28.0, 24.842105263157894)","(4.4, 5.6, 5.5)","(21.0, 34.0, 32.5)","(10.0, 12.0, 11.485294117647058)","(5.5, 8.6, 8.114285714285714)","(9.0, 14.5, 13.791666666666666)","(7.0, 8.4, 8.03076923076923)"
11-01-2023 13:53:57.167144,"(2.6, 3.0, 2.9654901960784312)","(18.0, 28.0, 25.0)","(4.4, 5.6, 5.514285714285714)","(21.0, 34.0, 32.5)","(10.0, 12.0, 11.485294117647058)","(5.5, 8.4, 8.123076923076923)","(9.0, 14.5, 13.818181818181818)","(7.0, 8.4, 8.133333333333333)"
11-01-2023 13:53:58.327698,"(2.6, 3.0, 2.9654901960784312)","(18.0, 28.0, 25.81818181818182)","(4.4, 5.6, 5.514285714285714)","(21.0, 34.0, 32.5)","(10.0, 12.0, 11.515625)","(5.5, 8.4, 8.123076923076923)","(9.0, 14.5, 13.818181818181818)","(7.0, 8.4, 8.133333333333333)"
11-01-2023 13:53:59.769942,"(2.6, 3.0, 2.970204081632653)","(18.0, 28.0, 26.2)","(4.4, 5.6, 5.514285714285714)","(21.0, 34.0, 32.5)","(10.0, 12.0, 11.515625)","(5.5, 8.4, 8.123076923076923)","(9.0, 14.5, 13.76923076923077)","(7.0, 8.4, 8.133333333333333)"
11-01-2023 13:54:00.986681,"(2.6, 2.98, 2.9506122448979593)","(18.0, 28.0, 26.2)","(4.4, 5.6, 5.55)","(21.0, 34.0, 32.5)","(10.0, 12.0, 11.46551724137931)","(5.5, 8.4, 8.175)","(9.0, 14.5, 13.76923076923077)","(7.0, 8.4, 8.133333333333333)"
11-01-2023 13:54:02.164898,"(2.6, 2.96, 2.9408)","(18.0, 28.0, 25.333333333333332)","(4.4, 5.6, 5.55)","(21.0, 34.0, 32.5)","(10.0, 12.0, 11.435483870967742)","(5.5, 8.4, 8.175)","(9.0, 14.5, 13.76923076923077)","(7.0, 8.4, 8.133333333333333)"
11-01-2023 13:54:03.474889,"(2.6, 2.96, 2.94)","(18.0, 28.0, 25.5)","(4.4, 5.6, 5.495454545454546)","(21.0, 34.0, 30.842105263157894)","(10.0, 12.0, 11.435483870967742)","(5.5, 8.4, 8.175)","(9.0, 14.5, 13.76923076923077)","(7.0, 8.4, 8.133333333333333)"
11-01-2023 13:54:05.103709,"(2.6, 2.96, 2.88231884057971)","(18.0, 28.0, 25.5)","(4.4, 5.7, 5.516666666666667)","(21.0, 34.0, 30.842105263157894)","(10.0, 12.0, 11.469696969696969)","(5.5, 8.4, 8.123076923076923)","(9.0, 14.5, 13.76923076923077)","(7.0, 8.4, 8.176744186046513)"
11-01-2023 13:54:06.733236,"(2.6, 2.96, 2.885)","(18.0, 28.0, 25.5)","(4.4, 5.6, 5.61)","(21.0, 34.0, 30.842105263157894)","(10.0, 12.0, 11.469696969696969)","(5.5, 8.4, 8.175)","(9.0, 14.5, 13.76923076923077)","(7.0, 8.4, 8.133333333333333)"
11-01-2023 13:54:08.110261,"(2.6, 2.94, 2.88)","(18.0, 28.0, 25.705882352941178)","(4.4, 5.7, 5.61578947368421)","(21.0, 34.0, 31.272727272727273)","(10.0, 12.0, 11.469696969696969)","(5.5, 8.4, 7.906666666666666)","(9.0, 14.5, 13.818181818181818)","(7.0, 8.4, 8.133333333333333)"
11-01-2023 13:54:09.414806,"(2.6, 2.88, 2.8649999999999998)","(18.0, 28.0, 25.705882352941178)","(4.4, 5.7, 5.61578947368421)","(21.0, 34.0, 31.272727272727273)","(10.0, 12.0, 11.5)","(5.5, 8.0, 7.906666666666666)","(9.0, 14.5, 13.818181818181818)","(7.0, 8.4, 8.133333333333333)"
11-01-2023 13:54:10.695695,"(2.6, 2.88, 2.869090909090909)","(18.0, 28.0, 26.333333333333332)","(4.4, 5.8, 5.7615384615384615)","(21.0, 34.0, 31.391304347826086)","(10.0, 12.0, 11.461538461538462)","(5.5, 8.0, 7.748571428571428)","(9.0, 14.5, 13.818181818181818)","(7.0, 8.4, 8.133333333333333)"
11-01-2023 13:54:11.999839,"(2.6, 2.88, 2.869090909090909)","(18.0, 28.0, 26.333333333333332)","(4.4, 5.8, 5.743181818181818)","(21.0, 34.0, 31.391304347826086)","(10.0, 12.0, 11.461538461538462)","(5.5, 8.0, 7.706666666666666)","(9.0, 14.5, 14.115384615384615)","(7.0, 8.4, 8.133333333333333)"
11-01-2023 13:54:13.317184,"(2.6, 2.88, 2.867142857142857)","(18.0, 28.0, 26.333333333333332)","(4.4, 5.8, 5.911111111111111)","(21.0, 34.0, 31.391304347826086)","(10.0, 12.0, 11.461538461538462)","(5.5, 8.0, 7.706666666666666)","(9.0, 14.5, 14.115384615384615)","(7.0, 8.4, 8.133333333333333)"
11-01-2023 13:54:14.475778,"(2.6, 2.88, 2.847272727272727)","(18.0, 28.0, 26.333333333333332)","(4.4, 6.0, 5.933333333333334)","(21.0, 34.0, 31.391304347826086)","(10.0, 12.0, 11.461538461538462)","(5.5, 8.0, 7.706666666666666)","(9.0, 14.5, 14.4)","(7.0, 8.4, 7.878571428571428)"
11-01-2023 13:54:15.527415,"(2.6, 2.88, 2.853333333333333)","(18.0, 28.0, 26.333333333333332)","(4.4, 6.2, 6.057142857142857)","(21.0, 34.0, 31.391304347826086)","(10.0, 12.0, 11.461538461538462)","(5.5, 8.0, 7.652173913043478)","(9.0, 15.0, 14.875)","(7.0, 8.2, 7.878571428571428)"
11-01-2023 13:54:16.671465,"(2.6, 2.88, 2.8266666666666667)","(18.0, 28.0, 27.210526315789473)","(4.6, 6.2, 5.928571428571429)","(21.0, 34.0, 31.857142857142858)","(10.0, 12.0, 11.5)","(5.5, 8.0, 7.646153846153846)","(9.0, 15.0, 14.875)","(7.0, 8.2, 7.953424657534246)"
11-01-2023 13:54:17.864720,"(2.6, 2.88, 2.815384615384615)","(18.0, 28.0, 27.210526315789473)","(4.6, 6.2, 6.069565217391305)","(21.0, 34.0, 32.875)","(10.0, 12.0, 11.476923076923077)","(5.5, 8.0, 7.64)","(9.0, 15.0, 14.785714285714286)","(7.0, 8.2, 7.953424657534246)"
11-01-2023 13:54:19.405290,"(2.6, 2.86, 2.8136363636363635)","(18.0, 28.0, 27.210526315789473)","(4.6, 6.2, 6.08)","(21.0, 34.0, 31.5)","(10.0, 12.0, 11.244444444444444)","(5.5, 8.0, 7.631818181818182)","(9.0, 15.5, 14.75)","(7.0, 8.2, 7.953424657534246)"
11-01-2023 13:54:20.767594,"(2.6, 2.86, 2.82)","(18.0, 28.0, 27.0)","(4.6, 6.2, 6.08)","(21.0, 34.0, 29.77777777777778)","(10.0, 12.0, 11.382352941176471)","(5.5, 8.0, 7.683333333333334)","(9.0, 15.5, 14.833333333333334)","(7.0, 8.2, 7.953424657534246)"
11-01-2023 13:54:22.193446,"(2.6, 2.86, 2.791111111111111)","(18.0, 28.0, 27.166666666666668)","(4.6, 6.2, 6.114285714285715)","(21.0, 36.0, 29.77777777777778)","(10.0, 11.5, 11.470588235294118)","(5.5, 7.8, 7.651851851851852)","(9.0, 15.0, 14.95)","(7.0, 8.0, 7.745454545454545)"
11-01-2023 13:54:23.541559,"(2.6, 2.8, 2.791111111111111)","(18.0, 28.0, 27.0)","(4.6, 6.2, 6.114285714285715)","(21.0, 36.0, 30.666666666666668)","(10.0, 11.5, 11.470588235294118)","(5.5, 7.8, 7.683333333333334)","(9.0, 15.5, 15.029411764705882)","(7.0, 8.0, 7.745454545454545)"
11-01-2023 13:54:24.843103,"(2.6, 2.8, 2.7885714285714283)","(18.0, 28.0, 27.0)","(4.6, 6.2, 6.114285714285715)","(21.0, 36.0, 30.666666666666668)","(10.0, 11.5, 11.296296296296296)","(5.5, 7.8, 7.723809523809524)","(9.0, 15.5, 15.029411764705882)","(7.0, 8.0, 7.822222222222222)"
11-01-2023 13:54:26.051981,"(2.6, 2.8, 2.7885714285714283)","(18.0, 28.0, 27.166666666666668)","(4.6, 6.2, 6.114285714285715)","(21.0, 36.0, 30.666666666666668)","(10.0, 11.5, 11.296296296296296)","(5.5, 7.8, 7.571428571428571)","(9.0, 15.5, 15.029411764705882)","(7.0, 8.0, 7.79672131147541)"
11-01-2023 13:54:27.174070,"(2.6, 2.8, 2.7885714285714283)","(18.0, 28.0, 27.166666666666668)","(4.6, 6.2, 6.114285714285715)","(21.0, 36.0, 30.666666666666668)","(10.0, 11.5, 11.285714285714286)","(5.5, 7.8, 7.555555555555555)","(9.0, 15.5, 15.029411764705882)","(7.0, 8.0, 7.934615384615385)"
11-01-2023 13:54:28.258480,"(2.6, 2.8, 2.7885714285714283)","(18.0, 28.0, 27.166666666666668)","(4.6, 6.6, 6.327272727272727)","(21.0, 36.0, 30.666666666666668)","(10.0, 11.5, 11.285714285714286)","(5.5, 7.8, 7.485714285714286)","(9.0, 15.5, 14.95)","(7.0, 8.0, 7.9206896551724135)"
11-01-2023 13:54:29.561029,"(2.5, 2.84, 2.8243678160919536)","(18.0, 28.0, 27.166666666666668)","(4.6, 6.6, 6.529411764705882)","(21.0, 36.0, 32.5)","(10.0, 11.5, 11.285714285714286)","(5.5, 7.8, 7.50909090909091)","(9.0, 15.5, 14.95)","(7.0, 8.0, 7.88433734939759)"
11-01-2023 13:54:30.731129,"(2.5, 2.84, 2.8243678160919536)","(18.0, 28.0, 27.166666666666668)","(4.6, 6.6, 6.529411764705882)","(21.0, 34.0, 32.5)","(10.0, 11.5, 11.285714285714286)","(5.5, 7.8, 7.50909090909091)","(9.0, 15.5, 14.95)","(7.0, 8.0, 7.88)"
11-01-2023 13:54:31.922086,"(2.5, 2.84, 2.8243678160919536)","(18.0, 28.0, 26.75)","(4.6, 6.6, 6.529411764705882)","(21.0, 34.0, 32.5)","(10.0, 11.5, 10.826086956521738)","(5.5, 7.8, 7.50909090909091)","(9.0, 15.5, 14.95)","(7.0, 8.0, 8.139393939393939)"
11-01-2023 13:54:33.004562,"(2.5, 2.84, 2.8243678160919536)","(18.0, 28.0, 26.75)","(4.6, 6.6, 6.529411764705882)","(21.0, 34.0, 32.5)","(10.0, 11.5, 10.722222222222221)","(5.5, 7.8, 7.50909090909091)","(9.0, 15.5, 14.95)","(7.0, 8.2, 8.145945945945945)"
11-01-2023 13:54:34.108971,"(2.5, 2.84, 2.8243678160919536)","(18.0, 28.0, 26.75)","(4.6, 6.6, 6.40952380952381)","(21.0, 34.0, 32.5)","(10.0, 11.5, 10.857142857142858)","(5.5, 7.8, 7.50909090909091)","(9.0, 15.5, 14.95)","(7.0, 8.2, 8.167741935483871)"
11-01-2023 13:54:35.145351,"(2.5, 2.84, 2.819574468085106)","(18.0, 28.0, 26.75)","(4.6, 6.8, 6.40952380952381)","(21.0, 34.0, 32.5)","(10.0, 11.0, 10.857142857142858)","(5.5, 7.8, 7.446153846153846)","(9.0, 15.5, 14.95)","(7.0, 8.2, 8.096296296296297)"
