,Cause Havoc,Sir Diamond,Chase Me Chopper,Double Buck,Off Beat
06-01-2023 11:30:29.046050,"(2.6, 3.35, 3.306578947368421)","(6.0, 8.0, 7.966666666666667)","(2.5, 2.92, 2.8577777777777778)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:30.095440,"(2.6, 3.35, 3.306578947368421)","(6.0, 8.0, 7.966666666666667)","(2.5, 2.92, 2.809230769230769)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:31.022314,"(2.6, 3.35, 3.306578947368421)","(6.0, 8.0, 7.972727272727273)","(2.5, 2.92, 2.809230769230769)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:31.991688,"(2.6, 3.35, 3.3075757575757576)","(6.0, 8.0, 7.972727272727273)","(2.5, 2.92, 2.808)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:32.946599,"(2.6, 3.35, 3.306578947368421)","(6.0, 8.0, 7.972727272727273)","(2.5, 2.92, 2.808)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:33.866418,"(2.6, 3.35, 3.306578947368421)","(6.0, 8.0, 7.972727272727273)","(2.5, 2.92, 2.808)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:34.883584,"(2.6, 3.35, 3.2695121951219512)","(6.0, 8.0, 7.972727272727273)","(2.5, 2.92, 2.809230769230769)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:35.922859,"(2.6, 3.35, 3.306578947368421)","(6.0, 8.0, 7.964705882352941)","(2.5, 2.92, 2.809230769230769)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:36.806968,"(2.6, 3.35, 3.306578947368421)","(6.0, 8.0, 7.964705882352941)","(2.5, 2.92, 2.809230769230769)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:37.789927,"(2.6, 3.35, 3.306578947368421)","(6.0, 8.0, 7.964705882352941)","(2.5, 2.92, 2.809230769230769)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:38.753789,"(2.6, 3.35, 3.306578947368421)","(6.0, 8.0, 7.964705882352941)","(2.5, 2.92, 2.809230769230769)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:39.748213,"(2.6, 3.35, 3.306578947368421)","(6.0, 8.0, 7.964705882352941)","(2.5, 2.92, 2.809230769230769)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:40.641734,"(2.6, 3.35, 3.306578947368421)","(6.0, 8.0, 7.964705882352941)","(2.5, 2.92, 2.809230769230769)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:41.580377,"(2.6, 3.35, 3.2695121951219512)","(6.0, 8.0, 7.8875)","(2.5, 2.92, 2.8507692307692305)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:42.461936,"(2.6, 3.35, 3.306578947368421)","(6.0, 8.0, 7.8875)","(2.5, 2.92, 2.8507692307692305)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:43.419537,"(2.6, 3.35, 3.306578947368421)","(6.0, 8.0, 7.8875)","(2.5, 2.92, 2.8507692307692305)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:44.379157,"(2.6, 3.35, 3.306578947368421)","(6.0, 8.0, 7.8875)","(2.5, 2.92, 2.8507692307692305)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:45.259672,"(2.6, 3.35, 3.306578947368421)","(6.0, 8.0, 7.8875)","(2.5, 2.92, 2.8507692307692305)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:46.247145,"(2.6, 3.35, 3.306578947368421)","(6.0, 8.0, 7.8875)","(2.5, 2.92, 2.82625)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:47.290057,"(2.6, 3.35, 3.306578947368421)","(6.0, 7.8, 7.7555555555555555)","(2.5, 2.92, 2.82625)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:48.324338,"(2.6, 3.35, 3.306578947368421)","(6.0, 7.8, 7.733333333333333)","(2.5, 2.92, 2.82625)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:49.226072,"(2.6, 3.35, 3.306578947368421)","(6.0, 7.8, 7.766666666666667)","(2.5, 2.92, 2.82625)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:50.272142,"(2.6, 3.35, 3.306578947368421)","(6.0, 7.8, 7.766666666666667)","(2.5, 2.92, 2.82625)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:51.409641,"(2.6, 3.35, 3.306578947368421)","(6.0, 7.8, 7.766666666666667)","(2.5, 2.92, 2.82625)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:52.921642,"(2.6, 3.35, 3.305405405405405)","(6.0, 7.8, 7.788679245283019)","(2.5, 2.92, 2.82625)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:54.130155,"(2.6, 3.35, 3.305405405405405)","(6.0, 7.8, 7.788679245283019)","(2.5, 2.92, 2.82625)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:55.178074,"(2.6, 3.35, 3.305405405405405)","(6.0, 7.8, 7.788679245283019)","(2.5, 2.92, 2.82625)","(26.0, 42.0, 39.61904761904762)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:56.246584,"(2.6, 3.35, 3.306578947368421)","(6.0, 7.8, 7.788679245283019)","(2.5, 2.92, 2.82625)","(26.0, 42.0, 39.44186046511628)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:57.343791,"(2.7, 3.35, 3.306578947368421)","(6.0, 7.8, 7.788679245283019)","(2.5, 2.92, 2.82625)","(26.0, 42.0, 39.44186046511628)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:58.433630,"(2.7, 3.35, 3.306578947368421)","(6.0, 7.8, 7.788679245283019)","(2.5, 2.92, 2.82625)","(26.0, 42.0, 39.44186046511628)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:30:59.465267,"(2.7, 3.35, 3.306578947368421)","(6.0, 7.8, 7.788679245283019)","(2.5, 2.92, 2.82625)","(26.0, 42.0, 39.44186046511628)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:31:00.521654,"(2.7, 3.35, 3.306578947368421)","(6.0, 7.8, 7.788679245283019)","(2.5, 2.92, 2.82625)","(26.0, 42.0, 39.44186046511628)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:31:01.540264,"(2.7, 3.35, 3.306578947368421)","(6.0, 7.8, 7.788679245283019)","(2.5, 2.92, 2.82625)","(26.0, 42.0, 39.44186046511628)","(4.6, 5.4, 5.392592592592593)"
06-01-2023 11:31:02.568844,"(2.8, 3.35, 3.306578947368421)","(6.5, 7.8, 7.788888888888889)","(2.5, 2.92, 2.8496296296296295)","(26.0, 42.0, 39.77777777777778)","(4.6, 5.4, 5.3500000000000005)"
06-01-2023 11:31:03.527308,"(2.8, 3.35, 3.274489795918367)","(6.5, 7.8, 7.778947368421052)","(2.5, 2.92, 2.8777777777777778)","(26.0, 42.0, 39.77777777777778)","(4.6, 5.4, 5.3500000000000005)"
06-01-2023 11:31:04.371280,"(2.8, 3.35, 3.262962962962963)","(6.5, 7.8, 7.778947368421052)","(2.5, 2.92, 2.88695652173913)","(26.0, 42.0, 39.77777777777778)","(4.6, 5.4, 5.3500000000000005)"
06-01-2023 11:31:05.332116,"(2.8, 3.35, 3.2627272727272727)","(6.5, 7.8, 7.76)","(2.5, 2.92, 2.8625)","(26.0, 42.0, 39.0)","(4.6, 5.4, 5.343478260869565)"
06-01-2023 11:31:06.410845,"(2.8, 3.35, 3.242537313432836)","(6.5, 8.0, 7.921739130434783)","(2.5, 2.92, 2.8899999999999997)","(26.0, 44.0, 39.368421052631575)","(4.6, 5.4, 5.36923076923077)"
06-01-2023 11:31:07.356699,"(2.8, 3.3, 3.1869565217391305)","(6.5, 8.0, 7.921739130434783)","(2.5, 2.94, 2.8899999999999997)","(26.0, 44.0, 39.368421052631575)","(4.6, 5.4, 5.353846153846154)"
06-01-2023 11:31:08.237945,"(2.8, 3.2, 3.0961538461538463)","(6.5, 8.0, 7.952941176470588)","(2.5, 2.98, 2.9457142857142857)","(26.0, 44.0, 39.368421052631575)","(4.6, 5.4, 5.472727272727273)"
06-01-2023 11:31:09.193669,"(2.7, 3.2, 2.9697142857142858)","(6.5, 8.4, 7.957894736842105)","(2.5, 3.0, 2.9757575757575756)","(26.0, 44.0, 39.5)","(4.6, 5.6, 5.5249999999999995)"
06-01-2023 11:31:10.178152,"(2.7, 3.15, 2.9357142857142855)","(6.5, 8.4, 8.358333333333334)","(2.5, 3.0, 2.9647058823529413)","(26.0, 44.0, 39.5)","(4.6, 5.6, 5.5249999999999995)"
06-01-2023 11:31:11.162179,"(2.7, 3.1, 3.025)","(6.5, 8.6, 8.523076923076923)","(2.5, 3.0, 2.9672727272727273)","(26.0, 44.0, 39.368421052631575)","(4.6, 5.6, 5.350746268656716)"
06-01-2023 11:31:12.093334,"(2.7, 3.1, 3.041333333333333)","(6.5, 8.6, 8.475)","(2.5, 3.0, 2.973333333333333)","(26.0, 44.0, 39.368421052631575)","(4.6, 5.5, 5.350746268656716)"
06-01-2023 11:31:13.046603,"(2.7, 3.1, 3.0)","(6.5, 8.6, 8.5)","(2.5, 3.0, 2.955483870967742)","(26.0, 44.0, 32.52173913043478)","(4.6, 5.4, 5.3965517241379315)"
06-01-2023 11:31:13.940571,"(2.7, 3.15, 2.9277777777777776)","(6.5, 8.6, 8.559999999999999)","(2.5, 3.0, 2.9469230769230768)","(26.0, 44.0, 34.43478260869565)","(4.6, 5.4, 5.392857142857143)"
06-01-2023 11:31:14.802422,"(2.7, 3.1, 2.9833333333333334)","(6.5, 9.0, 8.82857142857143)","(2.5, 3.0, 2.953333333333333)","(26.0, 44.0, 34.43478260869565)","(4.6, 5.4, 5.392857142857143)"
06-01-2023 11:31:15.761148,"(2.7, 3.1, 3.055)","(6.5, 9.0, 8.82857142857143)","(2.5, 3.0, 2.945806451612903)","(26.0, 44.0, 38.63414634146341)","(4.6, 5.4, 5.393750000000001)"
06-01-2023 11:31:16.715796,"(2.7, 3.1, 3.02125)","(6.5, 9.0, 8.92)","(2.5, 3.0, 2.9514285714285715)","(26.0, 44.0, 39.111111111111114)","(4.6, 5.4, 5.393750000000001)"
06-01-2023 11:31:17.651407,"(2.7, 2.98, 2.965)","(6.5, 9.0, 8.925)","(2.5, 3.0, 2.949090909090909)","(26.0, 44.0, 39.111111111111114)","(4.6, 5.4, 5.395652173913044)"
06-01-2023 11:31:18.558766,"(2.7, 2.98, 2.905)","(6.5, 9.0, 8.775)","(2.5, 3.05, 2.9872727272727273)","(26.0, 44.0, 39.111111111111114)","(4.6, 5.4, 5.352380952380952)"
06-01-2023 11:31:19.533060,"(2.7, 2.94, 2.9175)","(6.5, 9.0, 8.833333333333334)","(2.5, 3.05, 2.9908571428571427)","(26.0, 44.0, 40.61538461538461)","(4.6, 5.5, 5.348780487804878)"
06-01-2023 11:31:20.477346,"(2.7, 2.94, 2.8966666666666665)","(6.5, 8.8, 8.783333333333333)","(2.5, 3.05, 2.9678260869565216)","(26.0, 44.0, 40.333333333333336)","(4.6, 5.5, 5.347058823529411)"
06-01-2023 11:31:21.487229,"(2.7, 2.94, 2.8966666666666665)","(6.5, 9.0, 8.82)","(2.5, 3.05, 3.0043478260869567)","(26.0, 44.0, 40.333333333333336)","(4.6, 5.5, 5.3909090909090915)"
06-01-2023 11:31:22.484951,"(2.7, 2.94, 2.8966666666666665)","(6.5, 9.0, 8.672727272727272)","(2.5, 3.05, 3.0045454545454544)","(26.0, 44.0, 45.2)","(4.6, 5.4, 5.390000000000001)"
06-01-2023 11:31:23.604134,"(2.7, 2.92, 2.8866666666666667)","(6.5, 9.0, 8.843478260869565)","(2.5, 3.05, 3.006060606060606)","(26.0, 48.0, 45.333333333333336)","(4.6, 5.4, 5.390000000000001)"
06-01-2023 11:31:24.664078,"(2.6, 2.88, 2.86)","(7.0, 9.2, 8.973333333333333)","(2.6, 3.1, 3.036734693877551)","(26.0, 48.0, 45.333333333333336)","(4.6, 5.4, 5.393548387096774)"
06-01-2023 11:31:25.721760,"(2.6, 2.88, 2.835)","(7.0, 9.2, 8.973333333333333)","(2.6, 3.1, 3.031111111111111)","(26.0, 48.0, 45.09090909090909)","(4.6, 5.4, 5.392)"
06-01-2023 11:31:26.600198,"(2.6, 2.88, 2.835)","(7.0, 9.2, 8.91578947368421)","(2.6, 3.1, 3.031111111111111)","(26.0, 48.0, 45.09090909090909)","(4.6, 5.4, 5.38)"
06-01-2023 11:31:27.485158,"(2.6, 2.9, 2.897333333333333)","(7.0, 9.2, 9.028571428571428)","(2.6, 2.94, 2.9028571428571426)","(26.0, 48.0, 45.5)","(4.6, 5.5, 5.38)"
06-01-2023 11:31:28.414564,"(2.6, 2.9, 2.896)","(7.0, 9.2, 9.054545454545455)","(2.6, 2.92, 2.8558974358974356)","(26.0, 48.0, 46.4)","(4.6, 5.9, 5.879310344827586)"
06-01-2023 11:31:29.386398,"(2.6, 2.9, 2.8946666666666667)","(7.0, 9.2, 9.072727272727272)","(2.6, 2.9, 2.863076923076923)","(26.0, 48.0, 45.5)","(4.6, 5.9, 5.877777777777778)"
06-01-2023 11:31:30.320079,"(2.6, 2.9, 2.86)","(7.0, 9.6, 9.356756756756756)","(2.6, 2.84, 2.816)","(26.0, 48.0, 46.4)","(4.6, 6.0, 5.826315789473684)"
06-01-2023 11:31:31.159559,"(2.6, 2.88, 2.8535999999999997)","(7.0, 9.6, 9.33)","(2.6, 2.86, 2.8375)","(31.0, 48.0, 46.4)","(4.6, 6.0, 5.826315789473684)"
06-01-2023 11:31:31.979873,"(2.6, 2.86, 2.842608695652174)","(7.0, 9.6, 9.33)","(2.6, 2.88, 2.83)","(31.0, 48.0, 45.5)","(4.6, 6.0, 5.826315789473684)"
06-01-2023 11:31:32.968942,"(2.6, 2.86, 2.828813559322034)","(7.0, 9.6, 9.342857142857143)","(2.6, 2.88, 2.8730434782608696)","(31.0, 48.0, 41.333333333333336)","(4.6, 6.0, 5.826315789473684)"
06-01-2023 11:31:33.967468,"(2.6, 2.86, 2.801224489795918)","(7.0, 9.6, 9.308108108108108)","(2.6, 2.88, 2.872)","(31.0, 48.0, 41.333333333333336)","(4.6, 6.0, 5.826315789473684)"
06-01-2023 11:31:34.891085,"(2.6, 2.84, 2.7835294117647056)","(7.0, 9.6, 9.308108108108108)","(2.6, 2.88, 2.872)","(31.0, 48.0, 41.333333333333336)","(4.6, 6.0, 5.826315789473684)"
06-01-2023 11:31:35.807637,"(2.6, 2.82, 2.8073684210526313)","(7.0, 9.6, 9.411111111111111)","(2.6, 2.9, 2.872413793103448)","(31.0, 48.0, 41.0)","(4.6, 6.0, 5.877777777777778)"
06-01-2023 11:31:36.711665,"(2.6, 2.82, 2.7948571428571425)","(7.0, 9.6, 9.438095238095238)","(2.6, 2.9, 2.8649999999999998)","(31.0, 48.0, 41.0)","(4.6, 6.0, 5.846511627906977)"
06-01-2023 11:31:37.672323,"(2.6, 2.8, 2.7849999999999997)","(7.0, 10.0, 9.766666666666667)","(2.6, 2.92, 2.919381443298969)","(31.0, 48.0, 41.0)","(4.6, 6.0, 5.875)"
06-01-2023 11:31:38.556486,"(2.6, 2.8, 2.773333333333333)","(7.0, 10.0, 9.933333333333334)","(2.6, 2.94, 2.934)","(31.0, 48.0, 41.0)","(4.6, 5.9, 5.875)"
06-01-2023 11:31:39.419368,"(2.6, 2.8, 2.768484848484848)","(7.0, 10.0, 9.933333333333334)","(2.6, 2.94, 2.9345299145299144)","(31.0, 48.0, 41.0)","(4.6, 5.9, 5.875)"
06-01-2023 11:31:40.301150,"(2.6, 2.8, 2.768484848484848)","(7.0, 10.0, 9.832)","(2.6, 2.94, 2.9344347826086956)","(31.0, 48.0, 41.0)","(4.6, 5.9, 5.875)"
06-01-2023 11:31:41.162947,"(2.6, 2.8, 2.768484848484848)","(7.0, 10.0, 9.64)","(2.6, 2.94, 2.922222222222222)","(31.0, 48.0, 41.0)","(4.6, 5.9, 5.864)"
06-01-2023 11:31:42.104030,"(2.6, 2.8, 2.769333333333333)","(7.0, 10.0, 9.647826086956522)","(2.6, 2.94, 2.926086956521739)","(31.0, 48.0, 39.111111111111114)","(4.6, 5.9, 5.8875)"
06-01-2023 11:31:42.996230,"(2.6, 2.8, 2.764444444444444)","(7.0, 10.0, 9.69433962264151)","(2.6, 2.94, 2.923076923076923)","(31.0, 48.0, 39.111111111111114)","(4.6, 5.9, 5.85)"
06-01-2023 11:31:43.809547,"(2.6, 2.8, 2.753953488372093)","(7.0, 10.0, 9.693333333333333)","(2.6, 2.98, 2.96453781512605)","(31.0, 48.0, 39.111111111111114)","(4.6, 6.0, 5.85)"
06-01-2023 11:31:44.690564,"(2.6, 2.78, 2.774)","(7.0, 10.0, 9.6875)","(2.6, 2.98, 2.9483333333333333)","(31.0, 46.0, 40.666666666666664)","(4.6, 6.0, 5.914285714285715)"
06-01-2023 11:31:45.661447,"(2.6, 2.78, 2.761142857142857)","(7.0, 10.0, 9.6875)","(2.6, 2.98, 2.9529032258064514)","(31.0, 46.0, 40.0)","(4.6, 6.0, 5.897368421052632)"
06-01-2023 11:31:46.548265,"(2.6, 2.78, 2.7646511627906976)","(7.0, 10.0, 9.72972972972973)","(2.6, 2.98, 2.9476923076923076)","(31.0, 46.0, 40.0)","(4.6, 6.0, 5.897368421052632)"
06-01-2023 11:31:47.425707,"(2.6, 2.8, 2.7503448275862072)","(7.0, 10.0, 9.72972972972973)","(2.6, 2.98, 2.9394117647058824)","(31.0, 46.0, 42.0)","(4.6, 6.0, 5.9037037037037035)"
06-01-2023 11:31:48.339087,"(2.6, 2.8, 2.7462068965517243)","(7.0, 10.0, 9.72972972972973)","(2.6, 2.98, 2.9436842105263157)","(31.0, 44.0, 41.0)","(4.6, 6.0, 5.974545454545455)"
06-01-2023 11:31:49.259025,"(2.6, 2.78, 2.747692307692308)","(7.0, 10.0, 9.72972972972973)","(2.6, 2.96, 2.936923076923077)","(31.0, 44.0, 41.0)","(4.6, 6.2, 6.027450980392157)"
06-01-2023 11:31:50.128452,"(2.6, 2.76, 2.7255555555555557)","(7.0, 10.0, 9.72972972972973)","(2.6, 2.98, 2.9375)","(31.0, 44.0, 41.0)","(4.6, 6.2, 6.016129032258065)"
06-01-2023 11:31:51.023457,"(2.6, 2.74, 2.738518518518519)","(7.0, 9.8, 9.773913043478261)","(2.6, 2.98, 2.9445454545454544)","(31.0, 44.0, 41.0)","(4.6, 6.2, 6.016129032258065)"
06-01-2023 11:31:51.901407,"(2.6, 2.74, 2.686)","(7.0, 9.8, 9.74074074074074)","(2.6, 3.0, 2.9447619047619047)","(31.0, 44.0, 41.0)","(4.6, 6.2, 6.0323529411764705)"
06-01-2023 11:31:52.702815,"(2.6, 2.74, 2.7055000000000002)","(7.0, 9.8, 9.72)","(2.6, 2.98, 2.976)","(31.0, 44.0, 42.0)","(4.6, 6.2, 6.0323529411764705)"
06-01-2023 11:31:53.519727,"(2.6, 2.72, 2.6851063829787236)","(7.0, 9.8, 9.68)","(2.6, 3.0, 2.98)","(31.0, 44.0, 43.0)","(4.6, 6.2, 6.0323529411764705)"
06-01-2023 11:31:54.421195,"(2.6, 2.68, 2.6547368421052635)","(7.0, 10.0, 9.714285714285714)","(2.6, 3.0, 2.9875)","(31.0, 44.0, 43.0)","(4.6, 6.2, 6.0653061224489795)"
06-01-2023 11:31:55.360138,"(2.6, 2.68, 2.653861386138614)","(7.0, 10.0, 9.741935483870968)","(2.6, 3.05, 2.9892499999999997)","(31.0, 44.0, 43.0)","(4.8, 6.2, 6.094444444444445)"
06-01-2023 11:31:56.135331,"(2.6, 2.68, 2.6453658536585367)","(7.0, 10.0, 9.8)","(2.6, 3.05, 2.9892499999999997)","(31.0, 44.0, 43.0)","(4.8, 6.2, 6.094444444444445)"
06-01-2023 11:31:56.951511,"(2.6, 2.68, 2.6454320987654323)","(7.0, 10.0, 9.750943396226415)","(2.6, 3.05, 2.994772727272727)","(31.0, 44.0, 43.14285714285714)","(4.8, 6.2, 6.052173913043479)"
06-01-2023 11:31:57.869420,"(2.6, 2.66, 2.6457894736842107)","(7.0, 10.0, 9.725)","(2.6, 3.05, 2.994772727272727)","(31.0, 44.0, 43.14285714285714)","(4.8, 6.2, 6.03)"
06-01-2023 11:31:58.725698,"(2.5, 2.66, 2.6436363636363636)","(7.0, 10.0, 9.709677419354838)","(2.6, 3.05, 2.9883333333333333)","(31.0, 44.0, 43.14285714285714)","(4.8, 6.2, 6.03)"
06-01-2023 11:31:59.575505,"(2.5, 2.72, 2.715826086956522)","(7.0, 10.0, 9.714285714285714)","(2.6, 3.0, 2.9699999999999998)","(31.0, 44.0, 43.14285714285714)","(4.8, 6.2, 5.986538461538462)"
06-01-2023 11:32:00.471366,"(2.5, 2.74, 2.7333333333333334)","(7.0, 10.0, 9.745454545454546)","(2.6, 3.0, 2.9633333333333334)","(31.0, 44.0, 43.0)","(4.8, 6.2, 5.9849056603773585)"
06-01-2023 11:32:01.320573,"(2.5, 2.76, 2.7418181818181817)","(7.0, 10.0, 9.745454545454546)","(2.6, 3.0, 2.94375)","(31.0, 44.0, 43.0)","(4.8, 6.2, 5.983333333333333)"
06-01-2023 11:32:02.140206,"(2.5, 2.76, 2.725)","(7.0, 10.0, 9.88)","(2.6, 3.0, 2.938823529411765)","(31.0, 44.0, 43.0)","(4.8, 6.2, 5.983333333333333)"
06-01-2023 11:32:03.080477,"(2.5, 2.76, 2.742)","(7.0, 10.0, 9.955555555555556)","(2.6, 2.98, 2.96)","(31.0, 46.0, 38.92307692307692)","(4.8, 6.2, 6.1262295081967215)"
06-01-2023 11:32:04.022253,"(2.5, 2.76, 2.7408333333333337)","(7.0, 10.0, 9.955555555555556)","(2.6, 2.98, 2.96)","(31.0, 44.0, 37.42857142857143)","(4.8, 6.2, 6.081818181818182)"
06-01-2023 11:32:04.851605,"(2.5, 2.76, 2.728421052631579)","(7.0, 9.0, 8.45609756097561)","(2.6, 2.98, 2.9654545454545453)","(31.0, 44.0, 37.42857142857143)","(4.8, 6.2, 6.081818181818182)"
06-01-2023 11:32:05.706647,"(2.5, 2.8, 2.783157894736842)","(7.0, 8.8, 8.745454545454546)","(2.6, 3.0, 2.985)","(31.0, 38.0, 37.666666666666664)","(4.8, 6.2, 6.085106382978723)"
06-01-2023 11:32:06.629636,"(2.5, 2.8, 2.7988461538461538)","(7.0, 9.0, 8.435146443514645)","(2.6, 3.0, 2.9885714285714284)","(31.0, 38.0, 37.42857142857143)","(4.8, 6.2, 6.088372093023256)"
06-01-2023 11:32:07.465471,"(2.5, 2.82, 2.807272727272727)","(7.0, 8.0, 7.822222222222222)","(2.6, 3.05, 3.007142857142857)","(31.0, 38.0, 37.42857142857143)","(4.8, 6.2, 6.09047619047619)"
06-01-2023 11:32:08.272261,"(2.5, 2.86, 2.8419230769230768)","(7.0, 8.4, 8.22857142857143)","(2.6, 3.05, 3.0060975609756095)","(31.0, 38.0, 37.5)","(4.8, 6.2, 6.093023255813954)"
06-01-2023 11:32:09.143130,"(2.5, 2.86, 2.8114285714285714)","(7.0, 8.4, 8.327272727272728)","(2.6, 3.05, 2.9955813953488373)","(31.0, 38.0, 37.5)","(4.8, 6.2, 6.0588235294117645)"
06-01-2023 11:32:10.012121,"(2.5, 2.86, 2.813090909090909)","(7.0, 8.2, 8.18)","(2.6, 3.05, 2.9939999999999998)","(31.0, 38.0, 37.5)","(4.8, 6.2, 6.0588235294117645)"
06-01-2023 11:32:10.850718,"(2.5, 2.86, 2.841176470588235)","(7.0, 8.2, 8.18)","(2.6, 3.05, 3.016060606060606)","(31.0, 38.0, 37.5)","(4.8, 6.2, 6.048780487804878)"
06-01-2023 11:32:11.715342,"(2.5, 2.86, 2.8314285714285714)","(7.0, 8.2, 8.16)","(2.6, 3.05, 3.0225)","(31.0, 38.0, 37.5)","(4.8, 6.2, 6.022857142857143)"
06-01-2023 11:32:12.641908,"(2.5, 2.9, 2.8493749999999998)","(7.0, 8.2, 7.933333333333333)","(2.6, 3.05, 3.024074074074074)","(31.0, 38.0, 37.5)","(4.8, 6.2, 6.041379310344827)"
06-01-2023 11:32:13.519998,"(2.5, 2.9, 2.8625)","(7.0, 8.0, 7.95)","(2.6, 3.05, 3.0370370370370368)","(31.0, 38.0, 37.5)","(4.8, 6.2, 6.008333333333334)"
06-01-2023 11:32:14.304037,"(2.5, 2.94, 2.925)","(7.0, 8.4, 8.34)","(2.6, 3.05, 3.001)","(31.0, 38.0, 37.89473684210526)","(4.8, 6.2, 6.008333333333334)"
06-01-2023 11:32:15.189283,"(2.5, 2.94, 2.9314285714285715)","(7.0, 8.0, 7.95)","(2.6, 3.05, 3.001)","(31.0, 38.0, 37.84615384615385)","(4.8, 6.2, 6.029629629629629)"
06-01-2023 11:32:16.141307,"(2.5, 2.94, 2.9223529411764706)","(7.0, 8.2, 7.909090909090909)","(2.6, 3.05, 2.9723076923076923)","(31.0, 38.0, 37.84615384615385)","(4.8, 6.2, 6.029629629629629)"
06-01-2023 11:32:17.067919,"(2.5, 2.94, 2.913)","(7.0, 8.2, 8.066666666666666)","(2.6, 2.96, 2.951111111111111)","(31.0, 38.0, 37.89473684210526)","(4.8, 6.2, 6.026666666666666)"
06-01-2023 11:32:17.908521,"(2.5, 2.92, 2.91)","(7.0, 8.2, 8.128571428571428)","(2.6, 2.98, 2.9699999999999998)","(31.0, 38.0, 37.89473684210526)","(4.8, 6.2, 6.025)"
06-01-2023 11:32:18.774358,"(2.5, 2.92, 2.907142857142857)","(7.0, 8.4, 8.288888888888888)","(2.6, 2.96, 2.953333333333333)","(31.0, 38.0, 37.84615384615385)","(4.8, 6.2, 6.029629629629629)"
06-01-2023 11:32:19.627402,"(2.5, 2.94, 2.9223529411764706)","(7.0, 8.2, 8.075)","(2.6, 2.96, 2.95)","(31.0, 38.0, 37.945945945945944)","(4.8, 6.2, 6.029629629629629)"
06-01-2023 11:32:20.431573,"(2.5, 2.98, 2.9116666666666666)","(7.0, 8.2, 8.046153846153846)","(2.6, 2.94, 2.9379166666666667)","(31.0, 38.0, 37.945945945945944)","(4.8, 6.2, 6.029629629629629)"
06-01-2023 11:32:21.285408,"(2.5, 2.98, 2.92)","(7.0, 8.2, 7.892307692307692)","(2.6, 2.94, 2.937826086956522)","(31.0, 38.0, 37.89473684210526)","(4.8, 6.2, 6.066666666666666)"
