,Heavenly Sign,Wotnow Swanee,Nor Westa,Standandeliver,Sport Cadet,Colby Nz,Im Boo Nz,Thundamental
05-01-2023 17:23:12.739664,"(1.28, 1.35, 1.3083333333333333)","(21.0, 46.0, 39.333333333333336)","(61.0, 120.0, 80.0)","(14.0, 34.0, 30.0)","(6.0, 13.5, 13.291666666666668)","(20.0, 99999, 99990)","(12.0, 99999, 99990)","(16.0, 50.0, 39.66666666666667)"
05-01-2023 17:23:14.091713,"(1.28, 1.35, 1.3083333333333333)","(21.0, 46.0, 39.333333333333336)","(61.0, 120.0, 80.0)","(14.0, 34.0, 30.0)","(6.0, 13.5, 13.291666666666668)","(20.0, 99999, 99990)","(12.0, 99999, 99990)","(16.0, 48.0, 39.66666666666667)"
05-01-2023 17:23:15.563914,"(1.28, 1.35, 1.3083333333333333)","(21.0, 46.0, 39.333333333333336)","(61.0, 120.0, 80.0)","(14.0, 34.0, 30.0)","(6.0, 13.5, 13.291666666666668)","(20.0, 99999, 99990)","(12.0, 99999, 99990)","(16.0, 48.0, 39.66666666666667)"
05-01-2023 17:23:16.882765,"(1.28, 1.35, 1.3083333333333333)","(21.0, 46.0, 39.333333333333336)","(61.0, 120.0, 80.0)","(14.0, 34.0, 30.0)","(6.0, 13.5, 13.291666666666668)","(20.0, 99999, 99990)","(12.0, 99999, 99990)","(16.0, 48.0, 39.66666666666667)"
05-01-2023 17:23:18.217386,"(1.28, 1.35, 1.3416666666666668)","(21.0, 46.0, 38.8)","(61.0, 120.0, 96.0)","(14.0, 34.0, 32.0)","(6.0, 13.5, 13.214285714285714)","(20.0, 99999, 99990)","(12.0, 99999, 99990)","(16.0, 48.0, 40.75)"
05-01-2023 17:23:19.540627,"(1.28, 1.35, 1.34)","(21.0, 46.0, 38.8)","(61.0, 120.0, 96.0)","(14.0, 34.0, 30.0)","(6.0, 13.5, 13.214285714285714)","(20.0, 99999, 99990)","(12.0, 99999, 99990)","(16.0, 46.0, 42.25)"
05-01-2023 17:23:20.908664,"(1.28, 1.35, 1.34)","(21.0, 46.0, 38.8)","(61.0, 120.0, 96.0)","(14.0, 34.0, 30.0)","(6.0, 13.5, 13.214285714285714)","(20.0, 99999, 99990)","(12.0, 99999, 99990)","(16.0, 48.0, 42.25)"
05-01-2023 17:23:22.128069,"(1.28, 1.35, 1.3396551724137933)","(21.0, 46.0, 38.8)","(61.0, 120.0, 96.0)","(14.0, 34.0, 30.0)","(6.0, 13.5, 13.214285714285714)","(20.0, 99999, 99990)","(12.0, 99999, 99990)","(16.0, 48.0, 42.25)"
05-01-2023 17:23:23.366616,"(1.28, 1.35, 1.3396551724137933)","(21.0, 46.0, 38.8)","(61.0, 120.0, 96.0)","(14.0, 34.0, 30.0)","(6.0, 13.5, 13.214285714285714)","(20.0, 99999, 99990)","(12.0, 99999, 99990)","(16.0, 48.0, 42.25)"
05-01-2023 17:23:24.595796,"(1.28, 1.35, 1.3396551724137933)","(21.0, 46.0, 38.8)","(61.0, 120.0, 96.0)","(14.0, 34.0, 30.0)","(6.0, 13.5, 13.214285714285714)","(20.0, 99999, 99990)","(12.0, 99999, 99990)","(16.0, 48.0, 42.25)"
05-01-2023 17:23:25.792828,"(1.28, 1.35, 1.3396551724137933)","(21.0, 46.0, 38.8)","(61.0, 120.0, 96.0)","(14.0, 34.0, 30.0)","(6.0, 13.5, 13.214285714285714)","(20.0, 99999, 99990)","(12.0, 99999, 99990)","(16.0, 48.0, 42.25)"
05-01-2023 17:23:26.996500,"(1.28, 1.35, 1.3125)","(21.0, 46.0, 38.8)","(51.0, 120.0, 96.0)","(14.0, 34.0, 30.666666666666668)","(6.0, 13.5, 13.214285714285714)","(21.0, 99999, 99990)","(13.0, 99999, 99990)","(16.0, 48.0, 42.25)"
05-01-2023 17:23:28.265879,"(1.28, 1.35, 1.2975)","(21.0, 46.0, 38.8)","(51.0, 120.0, 96.0)","(14.0, 34.0, 36.8)","(6.0, 13.5, 13.375)","(21.0, 99999, 99990)","(13.0, 99999, 99990)","(16.0, 48.0, 42.25)"
05-01-2023 17:23:29.498536,"(1.28, 1.35, 1.3404545454545456)","(21.0, 46.0, 38.8)","(51.0, 120.0, 96.0)","(14.0, 40.0, 34.666666666666664)","(6.0, 14.0, 13.375)","(21.0, 99999, 99990)","(13.0, 99999, 99990)","(16.0, 48.0, 39.2)"
05-01-2023 17:23:30.791508,"(1.28, 1.4, 1.291111111111111)","(21.0, 46.0, 42.22222222222222)","(51.0, 120.0, 102.85714285714286)","(14.0, 40.0, 30.666666666666668)","(6.0, 14.0, 13.375)","(21.0, 99999, 99990)","(13.0, 99999, 99990)","(16.0, 48.0, 39.75)"
05-01-2023 17:23:32.082328,"(1.28, 1.4, 1.3246913580246913)","(21.0, 46.0, 42.22222222222222)","(51.0, 120.0, 96.0)","(14.0, 40.0, 36.0)","(6.0, 14.0, 13.166666666666666)","(21.0, 99999, 99990)","(13.0, 99999, 99990)","(16.0, 48.0, 46.0)"
05-01-2023 17:23:33.399549,"(1.28, 1.4, 1.31421875)","(21.0, 46.0, 42.22222222222222)","(51.0, 120.0, 96.0)","(14.0, 38.0, 36.90909090909091)","(6.0, 14.0, 13.615384615384615)","(21.0, 99999, 99990)","(13.0, 99999, 99990)","(16.0, 48.0, 46.0)"
05-01-2023 17:23:34.627489,"(1.28, 1.39, 1.32)","(21.0, 46.0, 42.22222222222222)","(51.0, 120.0, 96.0)","(14.0, 36.0, 33.3)","(6.0, 14.0, 13.615384615384615)","(21.0, 99999, 99990)","(13.0, 99999, 99990)","(16.0, 50.0, 46.0)"
05-01-2023 17:23:35.852427,"(1.28, 1.39, 1.32)","(21.0, 46.0, 42.22222222222222)","(51.0, 120.0, 96.0)","(14.0, 36.0, 33.3)","(6.0, 14.0, 13.615384615384615)","(21.0, 99999, 99990)","(13.0, 99999, 99990)","(16.0, 48.0, 40.666666666666664)"
05-01-2023 17:23:37.010541,"(1.24, 1.39, 1.32)","(21.0, 46.0, 42.22222222222222)","(61.0, 120.0, 96.0)","(15.0, 36.0, 31.2)","(6.0, 14.0, 13.615384615384615)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(17.0, 48.0, 40.666666666666664)"
05-01-2023 17:23:38.115817,"(1.24, 1.39, 1.32)","(21.0, 44.0, 40.66666666666667)","(61.0, 120.0, 96.0)","(15.0, 36.0, 31.2)","(6.0, 14.0, 13.615384615384615)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(17.0, 48.0, 38.83333333333333)"
05-01-2023 17:23:39.202276,"(1.24, 1.39, 1.32)","(21.0, 44.0, 34.666666666666664)","(61.0, 120.0, 109.0)","(15.0, 36.0, 31.2)","(6.0, 14.0, 13.615384615384615)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(17.0, 48.0, 38.83333333333333)"
05-01-2023 17:23:40.380243,"(1.24, 1.39, 1.33225)","(21.0, 42.0, 39.0)","(61.0, 120.0, 109.0)","(15.0, 36.0, 32.0)","(6.0, 14.0, 13.615384615384615)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(17.0, 48.0, 61.5)"
05-01-2023 17:23:41.552041,"(1.24, 1.38, 1.3472727272727272)","(21.0, 42.0, 39.81818181818181)","(61.0, 120.0, 109.0)","(15.0, 36.0, 32.0)","(6.0, 14.0, 13.615384615384615)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(17.0, 95.0, 59.0)"
05-01-2023 17:23:42.700146,"(1.24, 1.37, 1.2974193548387096)","(21.0, 42.0, 39.81818181818181)","(61.0, 110.0, 105.0)","(15.0, 36.0, 34.4)","(6.0, 14.0, 13.615384615384615)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(17.0, 90.0, 64.4)"
05-01-2023 17:23:43.844096,"(1.24, 1.36, 1.302857142857143)","(21.0, 42.0, 39.81818181818181)","(61.0, 120.0, 109.0)","(15.0, 38.0, 32.0)","(6.0, 14.0, 13.615384615384615)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(17.0, 80.0, 50.75)"
05-01-2023 17:23:45.044069,"(1.24, 1.36, 1.302857142857143)","(21.0, 42.0, 39.81818181818181)","(61.0, 120.0, 109.0)","(15.0, 38.0, 32.0)","(6.0, 14.0, 13.615384615384615)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(17.0, 80.0, 56.77777777777777)"
05-01-2023 17:23:46.157948,"(1.24, 1.36, 1.2920754716981133)","(21.0, 42.0, 39.81818181818181)","(61.0, 120.0, 109.0)","(15.0, 38.0, 32.0)","(6.0, 14.0, 13.615384615384615)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(17.0, 65.0, 56.0)"
05-01-2023 17:23:47.244399,"(1.24, 1.36, 1.2920754716981133)","(21.0, 42.0, 39.81818181818181)","(61.0, 120.0, 109.0)","(15.0, 38.0, 32.0)","(6.0, 14.0, 13.615384615384615)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(17.0, 60.0, 56.0)"
05-01-2023 17:23:48.378390,"(1.24, 1.36, 1.2850000000000001)","(21.0, 42.0, 39.142857142857146)","(61.0, 120.0, 105.71428571428572)","(15.0, 38.0, 32.666666666666664)","(6.0, 14.0, 13.714285714285714)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(17.0, 55.0, 46.5)"
05-01-2023 17:23:49.476053,"(1.24, 1.36, 1.2850000000000001)","(21.0, 42.0, 39.142857142857146)","(61.0, 120.0, 105.71428571428572)","(15.0, 38.0, 32.666666666666664)","(6.0, 14.0, 13.714285714285714)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(17.0, 50.0, 45.0)"
05-01-2023 17:23:50.654300,"(1.24, 1.36, 1.2850000000000001)","(21.0, 42.0, 39.142857142857146)","(61.0, 120.0, 105.71428571428572)","(15.0, 38.0, 32.666666666666664)","(6.0, 14.0, 13.714285714285714)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(17.0, 50.0, 45.0)"
05-01-2023 17:23:51.843437,"(1.24, 1.36, 1.2850000000000001)","(21.0, 42.0, 39.142857142857146)","(61.0, 120.0, 105.71428571428572)","(15.0, 38.0, 32.666666666666664)","(6.0, 14.0, 13.714285714285714)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(17.0, 50.0, 41.66666666666667)"
05-01-2023 17:23:53.172989,"(1.24, 1.35, 1.3042307692307693)","(21.0, 42.0, 39.142857142857146)","(61.0, 120.0, 103.33333333333334)","(15.0, 38.0, 32.666666666666664)","(6.0, 16.5, 15.3)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(17.0, 60.0, 40.4)"
05-01-2023 17:23:54.425570,"(1.24, 1.35, 1.3042307692307693)","(21.0, 42.0, 39.142857142857146)","(61.0, 110.0, 103.33333333333334)","(15.0, 38.0, 32.666666666666664)","(6.0, 16.0, 15.61111111111111)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(17.0, 46.0, 46.4)"
05-01-2023 17:23:55.696066,"(1.24, 1.35, 1.3042307692307693)","(21.0, 42.0, 39.142857142857146)","(61.0, 110.0, 103.33333333333334)","(15.0, 38.0, 32.666666666666664)","(6.0, 16.0, 15.61111111111111)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(17.0, 50.0, 40.0)"
05-01-2023 17:23:57.062136,"(1.24, 1.35, 1.3042307692307693)","(21.0, 42.0, 39.142857142857146)","(61.0, 110.0, 103.33333333333334)","(15.0, 38.0, 32.666666666666664)","(6.0, 15.5, 14.722222222222221)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(17.0, 50.0, 40.0)"
05-01-2023 17:23:58.312776,"(1.24, 1.35, 1.3042307692307693)","(21.0, 42.0, 39.142857142857146)","(61.0, 110.0, 103.33333333333334)","(15.0, 38.0, 32.666666666666664)","(6.0, 15.0, 14.722222222222221)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(17.0, 48.0, 50.66666666666667)"
05-01-2023 17:23:59.557023,"(1.24, 1.35, 1.2905)","(21.0, 42.0, 39.142857142857146)","(61.0, 110.0, 103.33333333333334)","(15.0, 38.0, 35.333333333333336)","(6.0, 15.0, 14.823529411764707)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(17.0, 60.0, 47.333333333333336)"
05-01-2023 17:24:00.795966,"(1.24, 1.35, 1.2905)","(21.0, 42.0, 39.142857142857146)","(61.0, 110.0, 103.33333333333334)","(15.0, 38.0, 35.333333333333336)","(6.0, 15.0, 14.181818181818182)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(17.0, 55.0, 42.285714285714285)"
05-01-2023 17:24:02.184815,"(1.24, 1.35, 1.2905)","(21.0, 42.0, 38.666666666666664)","(61.0, 110.0, 100.0)","(15.0, 38.0, 35.333333333333336)","(6.0, 15.0, 14.333333333333332)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 50.0, 46.4)"
05-01-2023 17:24:03.463702,"(1.24, 1.35, 1.2905)","(21.0, 42.0, 38.666666666666664)","(61.0, 110.0, 100.0)","(15.0, 38.0, 35.333333333333336)","(6.0, 15.0, 14.333333333333332)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 50.0, 44.5)"
05-01-2023 17:24:04.647563,"(1.24, 1.35, 1.2867741935483872)","(21.0, 42.0, 38.666666666666664)","(61.0, 110.0, 100.0)","(15.0, 38.0, 63.2)","(6.0, 15.0, 14.333333333333332)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 46.0, 69.69999999999999)"
05-01-2023 17:24:05.859719,"(1.24, 1.35, 1.2842857142857143)","(21.0, 42.0, 36.666666666666664)","(61.0, 110.0, 100.0)","(15.0, 80.0, 45.833333333333336)","(6.0, 15.0, 13.0)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 85.0, 63.27272727272727)"
05-01-2023 17:24:06.988867,"(1.24, 1.34, 1.292857142857143)","(21.0, 42.0, 36.666666666666664)","(61.0, 110.0, 100.0)","(15.0, 75.0, 45.833333333333336)","(6.0, 15.0, 13.0)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 80.0, 63.27272727272727)"
05-01-2023 17:24:08.111331,"(1.24, 1.33, 1.2865217391304349)","(21.0, 42.0, 36.666666666666664)","(61.0, 110.0, 100.0)","(15.0, 65.0, 53.5)","(6.0, 15.0, 13.0)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 65.0, 58.8)"
05-01-2023 17:24:09.257008,"(1.24, 1.33, 1.2865217391304349)","(21.0, 42.0, 36.666666666666664)","(61.0, 110.0, 100.0)","(15.0, 65.0, 53.5)","(6.0, 15.0, 13.0)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 65.0, 51.33333333333333)"
05-01-2023 17:24:10.386867,"(1.24, 1.33, 1.2842857142857143)","(21.0, 42.0, 36.666666666666664)","(61.0, 110.0, 100.0)","(15.0, 65.0, 53.5)","(6.0, 15.0, 13.0)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 60.0, 51.33333333333333)"
05-01-2023 17:24:11.541884,"(1.24, 1.33, 1.2842857142857143)","(21.0, 42.0, 36.666666666666664)","(61.0, 110.0, 100.0)","(15.0, 65.0, 46.6)","(6.0, 15.0, 13.0)","(21.0, 99999, 99990)","(14.0, 99999, 99990)","(18.0, 55.0, 46.85714285714286)"
05-01-2023 17:24:12.812434,"(1.16, 1.33, 1.2842857142857143)","(21.0, 42.0, 36.666666666666664)","(61.0, 110.0, 100.0)","(19.0, 55.0, 46.333333333333336)","(7.0, 15.0, 13.0)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 50.0, 47.2)"
05-01-2023 17:24:14.085937,"(1.16, 1.33, 1.2842857142857143)","(21.0, 42.0, 36.666666666666664)","(61.0, 110.0, 100.0)","(19.0, 50.0, 44.666666666666664)","(7.0, 15.0, 13.0)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 50.0, 60.0)"
05-01-2023 17:24:15.253585,"(1.16, 1.33, 1.2842857142857143)","(21.0, 42.0, 36.666666666666664)","(61.0, 110.0, 100.0)","(19.0, 50.0, 44.0)","(7.0, 15.0, 13.0)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 75.0, 58.66666666666667)"
05-01-2023 17:24:16.412323,"(1.16, 1.33, 1.2842857142857143)","(21.0, 42.0, 36.666666666666664)","(61.0, 110.0, 100.0)","(19.0, 50.0, 44.0)","(7.0, 15.0, 13.0)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 70.0, 54.13333333333333)"
05-01-2023 17:24:17.480494,"(1.16, 1.33, 1.2842857142857143)","(21.0, 42.0, 36.666666666666664)","(61.0, 110.0, 100.0)","(19.0, 50.0, 44.0)","(7.0, 15.0, 14.333333333333334)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 70.0, 50.30769230769231)"
05-01-2023 17:24:18.573813,"(1.16, 1.33, 1.2842857142857143)","(21.0, 42.0, 36.666666666666664)","(61.0, 110.0, 100.0)","(19.0, 50.0, 44.0)","(7.0, 15.0, 14.523809523809524)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 70.0, 51.5)"
05-01-2023 17:24:19.724387,"(1.16, 1.33, 1.2842857142857143)","(21.0, 42.0, 36.666666666666664)","(61.0, 110.0, 100.0)","(19.0, 50.0, 44.0)","(7.0, 15.0, 14.523809523809524)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 65.0, 50.14285714285714)"
05-01-2023 17:24:20.926179,"(1.16, 1.33, 1.2842857142857143)","(21.0, 42.0, 40.0)","(61.0, 110.0, 100.0)","(19.0, 50.0, 44.0)","(7.0, 15.0, 14.523809523809524)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 55.0, 46.57142857142857)"
05-01-2023 17:24:22.144090,"(1.16, 1.33, 1.2842857142857143)","(21.0, 100.0, 46.0)","(61.0, 110.0, 100.0)","(19.0, 50.0, 44.0)","(7.0, 15.0, 14.333333333333334)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 50.0, 44.666666666666664)"
05-01-2023 17:24:23.451230,"(1.16, 1.33, 1.2832608695652175)","(21.0, 48.0, 43.5)","(61.0, 110.0, 100.0)","(19.0, 50.0, 44.0)","(7.0, 15.0, 14.333333333333334)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 50.0, 50.14285714285714)"
05-01-2023 17:24:24.733584,"(1.16, 1.33, 1.2739130434782608)","(21.0, 48.0, 43.5)","(61.0, 110.0, 100.0)","(19.0, 50.0, 44.0)","(7.0, 15.0, 14.333333333333334)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 55.0, 48.0)"
05-01-2023 17:24:25.960358,"(1.16, 1.33, 1.309193548387097)","(21.0, 48.0, 43.5)","(61.0, 110.0, 100.0)","(19.0, 50.0, 44.0)","(7.0, 15.0, 14.333333333333334)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 50.0, 46.57142857142857)"
05-01-2023 17:24:27.233722,"(1.16, 1.33, 1.2883870967741935)","(21.0, 48.0, 43.5)","(61.0, 110.0, 100.0)","(19.0, 50.0, 44.0)","(7.0, 15.0, 14.333333333333334)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 50.0, 44.666666666666664)"
05-01-2023 17:24:28.529220,"(1.16, 1.32, 1.3033333333333335)","(21.0, 85.0, 60.5)","(61.0, 130.0, 105.0)","(19.0, 50.0, 44.0)","(7.0, 15.0, 13.5)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 50.0, 50.14285714285714)"
05-01-2023 17:24:29.737998,"(1.16, 1.33, 1.2857142857142858)","(21.0, 80.0, 58.0)","(61.0, 130.0, 118.33333333333333)","(19.0, 50.0, 44.0)","(7.0, 17.5, 13.681818181818182)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 55.0, 48.0)"
05-01-2023 17:24:30.925192,"(1.16, 1.33, 1.2797297297297296)","(21.0, 75.0, 55.5)","(61.0, 130.0, 118.33333333333333)","(19.0, 50.0, 44.0)","(7.0, 14.5, 13.681818181818182)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 50.0, 46.57142857142857)"
05-01-2023 17:24:32.110453,"(1.16, 1.33, 1.2797297297297296)","(21.0, 75.0, 55.5)","(61.0, 130.0, 118.33333333333333)","(19.0, 50.0, 44.0)","(7.0, 14.5, 13.681818181818182)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 50.0, 43.14285714285714)"
05-01-2023 17:24:33.238354,"(1.16, 1.33, 1.2797297297297296)","(21.0, 70.0, 53.0)","(61.0, 130.0, 118.33333333333333)","(19.0, 50.0, 44.0)","(7.0, 14.5, 13.681818181818182)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 50.0, 44.0)"
05-01-2023 17:24:34.380391,"(1.16, 1.33, 1.2797297297297296)","(21.0, 70.0, 53.0)","(61.0, 130.0, 118.33333333333333)","(19.0, 50.0, 44.0)","(7.0, 14.5, 13.681818181818182)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 50.0, 44.0)"
05-01-2023 17:24:35.507422,"(1.16, 1.33, 1.2797297297297296)","(21.0, 70.0, 53.0)","(61.0, 130.0, 118.33333333333333)","(19.0, 50.0, 44.0)","(7.0, 14.5, 13.681818181818182)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 50.0, 44.0)"
05-01-2023 17:24:36.674695,"(1.16, 1.33, 1.270952380952381)","(21.0, 70.0, 53.0)","(61.0, 130.0, 118.33333333333333)","(19.0, 50.0, 44.0)","(7.0, 14.5, 13.681818181818182)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 50.0, 44.0)"
05-01-2023 17:24:37.899148,"(1.16, 1.33, 1.270952380952381)","(21.0, 70.0, 46.0)","(61.0, 130.0, 118.33333333333333)","(19.0, 50.0, 44.0)","(7.0, 14.5, 13.681818181818182)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 50.0, 44.0)"
05-01-2023 17:24:39.130013,"(1.16, 1.33, 1.270952380952381)","(21.0, 70.0, 46.0)","(61.0, 130.0, 105.0)","(19.0, 50.0, 45.2)","(7.0, 14.5, 13.681818181818182)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 50.0, 48.2)"
05-01-2023 17:24:40.346570,"(1.16, 1.32, 1.3013333333333335)","(21.0, 70.0, 46.0)","(61.0, 130.0, 105.0)","(21.0, 50.0, 45.2)","(7.0, 14.5, 13.681818181818182)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 55.0, 47.0)"
05-01-2023 17:24:41.578495,"(1.16, 1.32, 1.2756666666666667)","(21.0, 70.0, 46.0)","(61.0, 130.0, 105.0)","(21.0, 50.0, 45.2)","(7.0, 14.5, 13.681818181818182)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 50.0, 48.2)"
05-01-2023 17:24:42.801756,"(1.16, 1.32, 1.2756666666666667)","(21.0, 70.0, 46.0)","(61.0, 130.0, 105.0)","(21.0, 50.0, 45.2)","(7.0, 14.5, 13.681818181818182)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 55.0, 48.2)"
05-01-2023 17:24:43.977320,"(1.16, 1.32, 1.2756666666666667)","(21.0, 70.0, 46.0)","(61.0, 140.0, 97.5)","(21.0, 50.0, 45.2)","(7.0, 14.5, 13.681818181818182)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 55.0, 50.75)"
05-01-2023 17:24:45.070167,"(1.16, 1.32, 1.2756666666666667)","(21.0, 70.0, 46.0)","(61.0, 140.0, 97.5)","(21.0, 50.0, 45.2)","(7.0, 14.5, 13.5)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 50.0, 47.0)"
05-01-2023 17:24:46.218650,"(1.16, 1.32, 1.2756666666666667)","(21.0, 70.0, 46.0)","(61.0, 140.0, 97.5)","(21.0, 50.0, 45.2)","(7.0, 14.5, 13.5)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 50.0, 48.2)"
05-01-2023 17:24:47.353713,"(1.16, 1.32, 1.2756666666666667)","(21.0, 60.0, 42.666666666666664)","(61.0, 130.0, 92.5)","(21.0, 50.0, 45.2)","(7.0, 14.5, 13.5)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 55.0, 53.333333333333336)"
05-01-2023 17:24:48.535081,"(1.16, 1.32, 1.2756666666666667)","(20.0, 55.0, 44.5)","(61.0, 120.0, 91.66666666666666)","(21.0, 50.0, 45.2)","(7.0, 14.5, 13.5)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 80.0, 61.42857142857143)"
05-01-2023 17:24:49.817745,"(1.16, 1.32, 1.2756666666666667)","(20.0, 48.0, 38.666666666666664)","(61.0, 110.0, 91.66666666666666)","(21.0, 50.0, 45.2)","(7.0, 14.5, 13.5)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 70.0, 51.36363636363637)"
05-01-2023 17:24:51.085886,"(1.16, 1.32, 1.2756666666666667)","(20.0, 48.0, 38.666666666666664)","(61.0, 110.0, 91.66666666666666)","(21.0, 50.0, 45.2)","(7.0, 14.5, 13.5)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 65.0, 47.5)"
05-01-2023 17:24:52.348413,"(1.16, 1.32, 1.3013333333333335)","(21.0, 46.0, 38.0)","(61.0, 110.0, 91.66666666666666)","(21.0, 50.0, 45.2)","(7.0, 14.5, 13.5)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 55.0, 45.0)"
05-01-2023 17:24:53.581817,"(1.16, 1.32, 1.3013333333333335)","(21.0, 46.0, 38.0)","(61.0, 110.0, 91.66666666666666)","(21.0, 50.0, 45.2)","(7.0, 14.5, 13.5)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 55.0, 45.0)"
05-01-2023 17:24:54.796358,"(1.16, 1.32, 1.3013333333333335)","(21.0, 46.0, 38.0)","(61.0, 110.0, 91.66666666666666)","(21.0, 50.0, 45.2)","(7.0, 14.5, 13.5)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 50.0, 45.0)"
05-01-2023 17:24:56.000077,"(1.16, 1.32, 1.3013333333333335)","(21.0, 46.0, 38.0)","(61.0, 110.0, 91.66666666666666)","(21.0, 50.0, 45.2)","(7.0, 14.5, 13.5)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 50.0, 45.0)"
05-01-2023 17:24:57.250698,"(1.12, 1.32, 1.3013333333333335)","(21.0, 46.0, 38.0)","(61.0, 110.0, 91.66666666666666)","(21.0, 50.0, 45.2)","(7.0, 14.5, 13.5)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 55.0, 46.666666666666664)"
05-01-2023 17:24:58.510810,"(1.12, 1.32, 1.3013333333333335)","(21.0, 46.0, 38.0)","(61.0, 110.0, 91.66666666666666)","(21.0, 50.0, 45.2)","(7.0, 14.5, 13.5)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 60.0, 47.0)"
05-01-2023 17:24:59.769555,"(1.12, 1.32, 1.3013333333333335)","(21.0, 46.0, 38.0)","(61.0, 110.0, 95.71428571428572)","(21.0, 50.0, 45.2)","(7.0, 14.5, 13.5)","(21.0, 99999, 99990)","(16.0, 99999, 99990)","(21.0, 75.0, 48.333333333333336)"
