,Arctic Rocket,Devilicious,Flying Dubawi,Gold Counter,Sunday Bell,Dastani,Dubai Bound,Hubie Dubie,Lanks,Pleasing Surprise,State Capital,Creedemption,Craigs My Boy,Elite Choice
12-01-2023 13:02:55.869729,"(81.0, 160.0, 156.66666666666666)","(1.65, 1.84, 1.8298039215686275)","(61.0, 170.0, 165.0)","(12.0, 16.0, 15.04)","(101.0, 300.0, 290.0)","(12.0, 16.5, 15.9)","(61.0, 200.0, 189.28571428571428)","(4.6, 5.8, 5.5685714285714285)","(14.0, 18.5, 17.9390243902439)","(81.0, 180.0, 162.85714285714286)","(17.0, 20.0, 19.91304347826087)","(81.0, 310.0, 283.0)","(101.0, 270.0, 203.33333333333334)","(101.0, 500.0, 451.42857142857144)"
12-01-2023 13:02:57.649252,"(81.0, 160.0, 156.66666666666666)","(1.65, 1.84, 1.8301265822784811)","(61.0, 170.0, 165.0)","(12.0, 16.0, 14.526315789473685)","(101.0, 300.0, 290.0)","(12.0, 16.5, 15.9)","(61.0, 200.0, 193.47826086956522)","(4.6, 5.8, 5.5685714285714285)","(14.0, 18.0, 17.9390243902439)","(81.0, 180.0, 162.85714285714286)","(16.0, 20.0, 19.933333333333334)","(91.0, 310.0, 270.0)","(101.0, 250.0, 220.0)","(101.0, 500.0, 386.6666666666667)"
12-01-2023 13:02:59.416827,"(81.0, 160.0, 156.66666666666666)","(1.65, 1.84, 1.8209756097560976)","(61.0, 170.0, 165.0)","(12.0, 16.0, 14.352941176470589)","(101.0, 300.0, 290.0)","(12.0, 16.5, 15.9)","(61.0, 200.0, 193.47826086956522)","(4.6, 5.8, 5.5685714285714285)","(14.0, 18.0, 17.91860465116279)","(81.0, 180.0, 162.85714285714286)","(16.0, 20.0, 19.928571428571427)","(91.0, 310.0, 286.0)","(101.0, 240.0, 206.66666666666666)","(101.0, 500.0, 386.6666666666667)"
12-01-2023 13:03:01.220306,"(81.0, 160.0, 156.66666666666666)","(1.65, 1.84, 1.8207228915662652)","(61.0, 170.0, 165.0)","(12.0, 16.0, 14.352941176470589)","(101.0, 300.0, 290.0)","(12.0, 16.5, 15.9)","(61.0, 200.0, 193.47826086956522)","(4.6, 5.8, 5.710743801652892)","(14.0, 18.0, 17.8)","(81.0, 180.0, 162.85714285714286)","(16.0, 20.0, 19.928571428571427)","(91.0, 310.0, 286.0)","(101.0, 230.0, 196.66666666666666)","(101.0, 500.0, 386.6666666666667)"
12-01-2023 13:03:02.969743,"(81.0, 160.0, 156.66666666666666)","(1.65, 1.84, 1.8236734693877552)","(61.0, 170.0, 165.0)","(12.0, 16.0, 14.642857142857142)","(101.0, 300.0, 295.0)","(12.0, 16.5, 16.025641025641026)","(61.0, 200.0, 193.47826086956522)","(4.6, 5.8, 5.71025641025641)","(14.0, 18.0, 17.8)","(81.0, 180.0, 170.0)","(16.0, 20.0, 19.928571428571427)","(91.0, 310.0, 286.0)","(101.0, 230.0, 235.0)","(101.0, 580.0, 468.8888888888889)"
12-01-2023 13:03:04.739511,"(81.0, 160.0, 156.66666666666666)","(1.65, 1.84, 1.8236734693877552)","(61.0, 170.0, 162.0)","(12.0, 15.5, 14.5)","(101.0, 300.0, 297.5)","(12.0, 16.5, 16.025641025641026)","(61.0, 200.0, 193.47826086956522)","(4.6, 5.8, 5.71025641025641)","(14.0, 18.0, 17.575757575757574)","(81.0, 180.0, 170.0)","(16.0, 20.0, 19.464285714285715)","(91.0, 310.0, 257.5)","(101.0, 280.0, 230.0)","(101.0, 560.0, 406.6666666666667)"
12-01-2023 13:03:06.623272,"(81.0, 160.0, 156.66666666666666)","(1.65, 1.84, 1.8236734693877552)","(71.0, 170.0, 162.0)","(12.0, 15.5, 14.5)","(101.0, 300.0, 290.0)","(13.0, 16.5, 16.025641025641026)","(61.0, 200.0, 193.47826086956522)","(4.6, 5.8, 5.701869158878504)","(14.0, 18.0, 17.575757575757574)","(81.0, 180.0, 170.0)","(16.0, 19.5, 19.464285714285715)","(91.0, 310.0, 257.5)","(101.0, 270.0, 230.0)","(101.0, 550.0, 403.3333333333333)"
12-01-2023 13:03:08.427605,"(81.0, 160.0, 156.66666666666666)","(1.65, 1.84, 1.8236734693877552)","(71.0, 170.0, 162.0)","(12.0, 15.5, 14.5)","(101.0, 300.0, 290.0)","(13.0, 16.5, 15.954545454545455)","(61.0, 200.0, 193.47826086956522)","(4.6, 5.8, 5.687096774193549)","(14.0, 18.0, 17.580645161290324)","(81.0, 180.0, 170.0)","(16.0, 19.5, 19.464285714285715)","(91.0, 310.0, 268.0)","(101.0, 270.0, 235.0)","(101.0, 410.0, 343.3333333333333)"
12-01-2023 13:03:10.338848,"(81.0, 160.0, 156.66666666666666)","(1.65, 1.84, 1.8190163934426231)","(71.0, 170.0, 162.0)","(12.0, 15.5, 14.529411764705882)","(101.0, 300.0, 296.6666666666667)","(13.0, 16.5, 15.954545454545455)","(61.0, 200.0, 194.54545454545453)","(4.6, 5.7, 5.684)","(14.0, 18.0, 17.580645161290324)","(81.0, 180.0, 163.63636363636363)","(16.0, 19.5, 19.464285714285715)","(91.0, 310.0, 286.6666666666667)","(101.0, 270.0, 214.0)","(101.0, 410.0, 343.3333333333333)"
12-01-2023 13:03:12.192490,"(81.0, 160.0, 157.5)","(1.65, 1.82, 1.8074257425742575)","(71.0, 170.0, 162.0)","(12.0, 15.5, 15.22972972972973)","(101.0, 300.0, 296.6666666666667)","(13.0, 16.5, 15.954545454545455)","(61.0, 200.0, 194.54545454545453)","(4.6, 5.7, 5.658333333333333)","(14.0, 18.0, 17.586206896551722)","(81.0, 180.0, 163.63636363636363)","(16.0, 19.5, 19.464285714285715)","(91.0, 330.0, 314.0)","(101.0, 270.0, 214.0)","(101.0, 410.0, 343.3333333333333)"
12-01-2023 13:03:13.923874,"(81.0, 160.0, 157.5)","(1.65, 1.85, 1.809047619047619)","(71.0, 170.0, 162.0)","(12.0, 15.5, 14.23076923076923)","(101.0, 300.0, 298.3333333333333)","(13.0, 16.5, 15.961538461538462)","(61.0, 200.0, 194.54545454545453)","(4.6, 5.7, 5.675)","(14.0, 18.0, 17.318181818181817)","(81.0, 180.0, 154.28571428571428)","(16.0, 19.5, 19.464285714285715)","(91.0, 330.0, 300.0)","(101.0, 270.0, 214.0)","(101.0, 410.0, 356.6666666666667)"
12-01-2023 13:03:15.757473,"(81.0, 160.0, 157.5)","(1.6, 1.85, 1.809047619047619)","(71.0, 170.0, 162.0)","(12.0, 15.5, 14.176470588235293)","(101.0, 300.0, 296.6666666666667)","(13.0, 16.5, 15.961538461538462)","(71.0, 200.0, 194.54545454545453)","(4.6, 5.7, 5.676470588235294)","(14.0, 17.5, 17.3)","(91.0, 180.0, 153.0)","(16.0, 19.5, 19.46938775510204)","(101.0, 320.0, 300.0)","(101.0, 270.0, 214.0)","(101.0, 410.0, 343.3333333333333)"
12-01-2023 13:03:17.647889,"(81.0, 160.0, 157.5)","(1.6, 1.85, 1.8017351598173517)","(71.0, 170.0, 165.0)","(12.0, 15.5, 14.875)","(101.0, 300.0, 296.6666666666667)","(13.0, 16.5, 15.961538461538462)","(71.0, 200.0, 194.54545454545453)","(4.6, 5.7, 5.687878787878788)","(14.0, 17.5, 17.27777777777778)","(91.0, 180.0, 155.0)","(16.0, 19.5, 19.46938775510204)","(101.0, 320.0, 300.0)","(101.0, 270.0, 238.88888888888889)","(101.0, 410.0, 343.3333333333333)"
12-01-2023 13:03:19.552035,"(81.0, 160.0, 165.0)","(1.6, 1.82, 1.8005825242718447)","(71.0, 170.0, 166.0)","(11.0, 15.5, 14.461538461538462)","(101.0, 300.0, 298.57142857142856)","(13.0, 16.5, 16.014285714285712)","(71.0, 200.0, 194.7826086956522)","(4.6, 5.7, 5.587898089171975)","(14.0, 17.5, 17.306122448979593)","(81.0, 170.0, 160.0)","(16.0, 19.5, 19.489795918367346)","(101.0, 320.0, 302.5)","(101.0, 270.0, 238.1818181818182)","(101.0, 410.0, 370.0)"
12-01-2023 13:03:21.239561,"(81.0, 180.0, 168.0)","(1.6, 1.82, 1.7883137254901962)","(71.0, 170.0, 166.0)","(11.0, 15.0, 15.016129032258064)","(101.0, 300.0, 296.6666666666667)","(13.0, 16.5, 15.981927710843374)","(71.0, 200.0, 195.55555555555554)","(4.6, 5.8, 5.650602409638554)","(14.0, 17.5, 17.37962962962963)","(81.0, 170.0, 163.33333333333334)","(16.0, 19.5, 19.681818181818183)","(101.0, 320.0, 302.5)","(101.0, 270.0, 238.1818181818182)","(101.0, 410.0, 356.6666666666667)"
12-01-2023 13:03:23.076270,"(81.0, 180.0, 168.0)","(1.6, 1.8, 1.7831320754716982)","(71.0, 170.0, 174.0)","(12.0, 15.5, 15.217948717948717)","(101.0, 300.0, 297.5)","(13.0, 16.5, 16.00632911392405)","(71.0, 200.0, 196.0)","(4.6, 5.8, 5.650602409638554)","(14.0, 17.5, 17.401960784313726)","(81.0, 170.0, 163.33333333333334)","(16.0, 21.0, 19.693548387096776)","(101.0, 320.0, 310.0)","(101.0, 270.0, 238.1818181818182)","(101.0, 410.0, 383.3333333333333)"
12-01-2023 13:03:24.966194,"(81.0, 180.0, 180.0)","(1.6, 1.8, 1.7640601503759399)","(71.0, 210.0, 174.0)","(12.0, 15.5, 15.393617021276595)","(101.0, 300.0, 731.25)","(13.0, 16.5, 16.071428571428573)","(71.0, 200.0, 185.0)","(4.6, 5.8, 5.6419999999999995)","(14.0, 17.5, 17.65714285714286)","(81.0, 170.0, 162.0)","(16.0, 21.0, 19.8)","(101.0, 320.0, 290.0)","(101.0, 270.0, 244.54545454545456)","(101.0, 410.0, 356.6666666666667)"
12-01-2023 13:03:26.836063,"(81.0, 210.0, 168.75)","(1.6, 1.8, 1.7744444444444445)","(71.0, 210.0, 184.28571428571428)","(12.0, 16.0, 15.806451612903226)","(101.0, 990.0, 645.0)","(13.0, 16.5, 16.102941176470587)","(71.0, 190.0, 184.66666666666666)","(4.6, 5.8, 5.6419999999999995)","(14.0, 18.0, 17.571428571428573)","(81.0, 180.0, 162.0)","(16.0, 21.0, 20.40625)","(101.0, 320.0, 310.0)","(101.0, 270.0, 244.54545454545456)","(101.0, 410.0, 356.6666666666667)"
12-01-2023 13:03:28.783713,"(81.0, 200.0, 165.0)","(1.6, 1.78, 1.7448520710059172)","(71.0, 210.0, 178.75)","(12.0, 16.0, 15.777777777777779)","(101.0, 980.0, 627.5)","(13.0, 16.5, 16.65625)","(71.0, 190.0, 184.66666666666666)","(4.6, 5.8, 5.747222222222222)","(14.0, 18.0, 17.557142857142857)","(81.0, 180.0, 163.33333333333334)","(16.0, 21.0, 20.661016949152543)","(101.0, 320.0, 292.5)","(101.0, 270.0, 249.0)","(101.0, 410.0, 366.0)"
12-01-2023 13:03:30.897364,"(81.0, 190.0, 168.57142857142858)","(1.6, 1.76, 1.745142857142857)","(71.0, 210.0, 196.66666666666666)","(12.0, 16.0, 15.571428571428571)","(101.0, 730.0, 555.0)","(13.0, 17.5, 16.515625)","(71.0, 190.0, 184.66666666666666)","(4.6, 5.8, 5.614999999999999)","(14.0, 18.5, 17.557971014492754)","(91.0, 180.0, 168.46153846153845)","(16.0, 21.0, 20.1)","(101.0, 330.0, 284.54545454545456)","(101.0, 270.0, 249.0)","(101.0, 420.0, 357.5)"
12-01-2023 13:03:33.118194,"(81.0, 190.0, 184.375)","(1.6, 1.76, 1.7494791666666667)","(71.0, 210.0, 194.16666666666666)","(12.0, 16.0, 15.796296296296296)","(101.0, 690.0, 630.0)","(13.0, 17.5, 16.105263157894736)","(71.0, 190.0, 187.0)","(4.6, 5.8, 5.701333333333333)","(14.0, 18.5, 17.557971014492754)","(91.0, 180.0, 174.44444444444446)","(16.0, 21.0, 20.4375)","(101.0, 330.0, 305.0)","(101.0, 270.0, 253.63636363636363)","(101.0, 410.0, 356.6666666666667)"
12-01-2023 13:03:34.915756,"(81.0, 190.0, 184.375)","(1.6, 1.75, 1.7460264900662252)","(81.0, 200.0, 165.0)","(12.0, 16.5, 15.673913043478262)","(101.0, 700.0, 630.0)","(13.0, 17.0, 16.17283950617284)","(81.0, 190.0, 219.28571428571428)","(4.6, 5.8, 5.656)","(14.0, 18.5, 17.697674418604652)","(91.0, 180.0, 174.73684210526315)","(16.0, 21.0, 20.571428571428573)","(101.0, 310.0, 304.0)","(101.0, 270.0, 253.63636363636363)","(101.0, 410.0, 382.0)"
12-01-2023 13:03:36.680723,"(81.0, 220.0, 205.0)","(1.6, 1.76, 1.7517808219178082)","(81.0, 200.0, 180.0)","(12.0, 16.5, 15.692307692307692)","(101.0, 700.0, 644.0)","(13.0, 17.0, 16.240506329113924)","(81.0, 230.0, 213.33333333333331)","(4.6, 5.8, 5.691489361702128)","(14.0, 18.5, 17.833333333333332)","(91.0, 180.0, 175.78947368421052)","(16.0, 21.0, 21.125)","(101.0, 310.0, 304.0)","(101.0, 270.0, 259.09090909090907)","(101.0, 410.0, 370.0)"
12-01-2023 13:03:38.596640,"(81.0, 220.0, 206.95652173913044)","(1.6, 1.76, 1.7473015873015874)","(81.0, 190.0, 178.1818181818182)","(12.0, 16.5, 16.08695652173913)","(101.0, 700.0, 644.0)","(13.0, 17.0, 16.272727272727273)","(81.0, 230.0, 196.66666666666666)","(4.6, 5.8, 5.721649484536083)","(14.0, 18.5, 17.89325842696629)","(91.0, 180.0, 175.78947368421052)","(16.0, 22.0, 21.5)","(101.0, 310.0, 304.6666666666667)","(101.0, 270.0, 269.04761904761904)","(101.0, 410.0, 370.0)"
12-01-2023 13:03:40.534885,"(81.0, 220.0, 214.28571428571428)","(1.6, 1.76, 1.7398863636363637)","(81.0, 200.0, 180.0)","(12.0, 16.5, 16.142857142857142)","(101.0, 700.0, 613.3333333333334)","(13.0, 17.0, 16.31958762886598)","(81.0, 230.0, 211.53846153846155)","(4.6, 5.8, 5.73391304347826)","(14.0, 18.5, 17.931578947368422)","(91.0, 180.0, 176.0)","(16.0, 23.0, 20.789473684210527)","(101.0, 310.0, 304.375)","(101.0, 270.0, 265.0)","(101.0, 410.0, 370.0)"
12-01-2023 13:03:42.503391,"(81.0, 220.0, 207.5)","(1.6, 1.74, 1.7353968253968255)","(81.0, 190.0, 181.0)","(12.0, 16.5, 16.037037037037038)","(101.0, 700.0, 426.66666666666663)","(13.0, 17.0, 16.31958762886598)","(81.0, 230.0, 211.53846153846155)","(4.6, 5.8, 5.7309090909090905)","(14.0, 18.5, 17.931578947368422)","(91.0, 180.0, 176.0)","(16.0, 23.0, 21.32)","(101.0, 310.0, 304.375)","(101.0, 270.0, 273.3333333333333)","(101.0, 410.0, 370.0)"
12-01-2023 13:03:44.490255,"(81.0, 220.0, 214.28571428571428)","(1.6, 1.74, 1.731891891891892)","(81.0, 190.0, 180.0)","(12.0, 16.5, 16.429577464788732)","(101.0, 700.0, 622.5)","(13.0, 17.0, 16.322916666666668)","(81.0, 230.0, 211.53846153846155)","(4.6, 5.8, 5.716666666666667)","(14.0, 18.5, 17.94736842105263)","(91.0, 180.0, 176.0)","(16.0, 23.0, 21.142857142857142)","(101.0, 310.0, 304.6666666666667)","(101.0, 280.0, 273.3333333333333)","(101.0, 410.0, 370.0)"
12-01-2023 13:03:46.289536,"(81.0, 220.0, 203.33333333333334)","(1.6, 1.74, 1.72359375)","(81.0, 200.0, 180.0)","(12.0, 16.5, 16.52)","(101.0, 730.0, 710.0)","(13.0, 17.0, 16.326315789473686)","(81.0, 230.0, 221.11111111111111)","(4.6, 5.8, 5.883495145631068)","(14.0, 18.5, 17.605263157894736)","(91.0, 180.0, 176.8421052631579)","(17.0, 23.0, 21.565217391304348)","(101.0, 310.0, 304.6666666666667)","(101.0, 280.0, 273.3333333333333)","(101.0, 410.0, 370.0)"
12-01-2023 13:03:48.148640,"(81.0, 220.0, 200.0)","(1.6, 1.73, 1.7189473684210526)","(81.0, 190.0, 183.57142857142856)","(12.0, 17.0, 16.414634146341463)","(101.0, 810.0, 565.0)","(13.0, 17.0, 16.353535353535353)","(81.0, 230.0, 221.11111111111111)","(4.6, 5.9, 5.874439461883409)","(14.0, 18.5, 17.709302325581394)","(91.0, 180.0, 177.0)","(17.0, 23.0, 21.307692307692307)","(101.0, 310.0, 305.0)","(101.0, 280.0, 275.0)","(101.0, 410.0, 370.0)"
12-01-2023 13:03:49.933843,"(81.0, 220.0, 206.66666666666666)","(1.6, 1.72, 1.7182142857142857)","(81.0, 190.0, 186.66666666666666)","(12.0, 17.0, 16.436781609195403)","(101.0, 810.0, 636.6666666666667)","(13.0, 17.0, 16.604938271604937)","(81.0, 230.0, 224.28571428571428)","(4.6, 5.9, 5.906770833333334)","(14.0, 18.5, 17.806122448979593)","(91.0, 180.0, 177.0)","(17.0, 23.0, 21.9)","(101.0, 310.0, 256.0)","(101.0, 280.0, 275.0)","(101.0, 410.0, 316.6666666666667)"
12-01-2023 13:03:51.614297,"(91.0, 220.0, 206.66666666666666)","(1.6, 1.72, 1.7377966101694915)","(81.0, 200.0, 183.07692307692307)","(12.0, 17.0, 16.1875)","(101.0, 700.0, 624.0)","(13.0, 17.0, 16.56756756756757)","(81.0, 230.0, 224.28571428571428)","(4.6, 6.0, 5.98)","(14.0, 18.5, 17.806122448979593)","(91.0, 180.0, 177.0)","(17.0, 23.0, 20.928571428571427)","(101.0, 310.0, 315.0)","(101.0, 280.0, 275.0)","(101.0, 410.0, 291.6666666666667)"
12-01-2023 13:03:53.400031,"(91.0, 220.0, 206.66666666666666)","(1.6, 1.74, 1.736578947368421)","(81.0, 190.0, 186.66666666666666)","(12.0, 17.0, 16.1875)","(101.0, 700.0, 624.0)","(13.0, 17.0, 16.613636363636363)","(81.0, 230.0, 218.23529411764707)","(4.6, 6.0, 5.967391304347826)","(14.0, 18.5, 17.727272727272727)","(91.0, 180.0, 175.0)","(17.0, 21.0, 20.944444444444443)","(101.0, 330.0, 320.7692307692308)","(101.0, 280.0, 279.2307692307692)","(101.0, 400.0, 291.6666666666667)"
12-01-2023 13:03:55.083657,"(91.0, 220.0, 206.66666666666666)","(1.6, 1.74, 1.736578947368421)","(71.0, 200.0, 183.07692307692307)","(12.0, 17.0, 16.164383561643834)","(101.0, 700.0, 636.6666666666667)","(13.0, 17.0, 16.613636363636363)","(81.0, 230.0, 224.28571428571428)","(4.6, 6.2, 5.9763636363636365)","(14.0, 18.5, 17.727272727272727)","(91.0, 180.0, 175.0)","(17.0, 21.0, 20.944444444444443)","(101.0, 330.0, 320.7692307692308)","(101.0, 280.0, 279.2307692307692)","(101.0, 400.0, 291.6666666666667)"
12-01-2023 13:03:57.115540,"(91.0, 220.0, 206.66666666666666)","(1.6, 1.74, 1.7222727272727272)","(81.0, 190.0, 186.66666666666666)","(13.0, 17.0, 16.075757575757574)","(101.0, 700.0, 636.6666666666667)","(13.0, 17.0, 16.613636363636363)","(81.0, 230.0, 224.28571428571428)","(4.8, 6.2, 5.9763636363636365)","(14.0, 18.5, 17.727272727272727)","(101.0, 180.0, 175.0)","(17.0, 21.0, 20.944444444444443)","(101.0, 330.0, 320.7692307692308)","(101.0, 280.0, 279.2307692307692)","(101.0, 400.0, 291.6666666666667)"
12-01-2023 13:03:58.897885,"(91.0, 220.0, 210.0)","(1.6, 1.74, 1.7426143790849673)","(81.0, 200.0, 183.57142857142856)","(13.0, 17.0, 16.375)","(101.0, 700.0, 515.0)","(13.0, 17.0, 16.66)","(81.0, 230.0, 224.28571428571428)","(4.8, 6.2, 6.016129032258065)","(14.0, 18.5, 17.82)","(101.0, 180.0, 175.0)","(17.0, 21.0, 21.307692307692307)","(101.0, 320.0, 266.6666666666667)","(101.0, 280.0, 279.25)","(101.0, 400.0, 335.0)"
12-01-2023 13:04:00.994127,"(91.0, 220.0, 210.0)","(1.6, 1.75, 1.728)","(71.0, 190.0, 183.57142857142856)","(13.0, 16.5, 16.016129032258064)","(101.0, 700.0, 626.0)","(13.0, 17.0, 16.6046511627907)","(81.0, 230.0, 224.28571428571428)","(4.8, 6.2, 6.014893617021277)","(14.0, 18.5, 17.555555555555557)","(101.0, 180.0, 162.85714285714286)","(17.0, 23.0, 21.90909090909091)","(101.0, 320.0, 276.9230769230769)","(101.0, 280.0, 279.25)","(101.0, 400.0, 327.77777777777777)"
12-01-2023 13:04:02.818248,"(91.0, 220.0, 204.0)","(1.6, 1.74, 1.7392173913043478)","(71.0, 190.0, 187.5)","(13.0, 17.0, 16.136363636363637)","(101.0, 700.0, 638.3333333333333)","(13.0, 17.0, 16.650943396226417)","(81.0, 230.0, 215.0)","(4.8, 6.2, 5.994897959183674)","(14.0, 18.5, 17.628205128205128)","(101.0, 180.0, 164.44444444444446)","(17.0, 23.0, 21.857142857142858)","(101.0, 320.0, 296.0)","(101.0, 280.0, 279.25)","(101.0, 400.0, 356.3636363636364)"
12-01-2023 13:04:04.803359,"(91.0, 220.0, 175.26315789473685)","(1.6, 1.74, 1.7561206896551724)","(71.0, 200.0, 183.57142857142856)","(13.0, 16.5, 16.107142857142858)","(101.0, 700.0, 638.3333333333333)","(13.0, 17.0, 16.650943396226417)","(81.0, 230.0, 222.5)","(4.8, 6.0, 5.891387559808613)","(14.0, 18.5, 17.974137931034484)","(101.0, 170.0, 164.0)","(17.0, 22.0, 21.904761904761905)","(101.0, 320.0, 296.0)","(101.0, 280.0, 279.25)","(101.0, 400.0, 312.0)"
12-01-2023 13:04:06.562590,"(91.0, 190.0, 178.0)","(1.6, 1.76, 1.7544811320754716)","(71.0, 190.0, 184.0)","(13.0, 16.5, 16.229166666666668)","(101.0, 700.0, 587.1428571428571)","(13.0, 17.0, 16.642857142857142)","(81.0, 230.0, 222.0)","(4.8, 5.9, 5.8908629441624365)","(14.0, 18.0, 16.76388888888889)","(101.0, 170.0, 151.53846153846155)","(17.0, 23.0, 21.536585365853657)","(101.0, 320.0, 305.0)","(101.0, 280.0, 279.25)","(101.0, 390.0, 367.5)"
12-01-2023 13:04:08.163433,"(91.0, 190.0, 172.5)","(1.6, 1.76, 1.7479310344827585)","(71.0, 190.0, 176.66666666666666)","(13.0, 16.5, 16.38372093023256)","(101.0, 690.0, 456.6666666666667)","(13.0, 17.0, 16.76923076923077)","(81.0, 230.0, 227.14285714285714)","(4.8, 5.9, 5.968674698795181)","(14.0, 17.0, 16.846666666666668)","(101.0, 170.0, 155.71428571428572)","(17.0, 23.0, 22.1)","(101.0, 320.0, 310.0)","(101.0, 280.0, 335.7142857142857)","(101.0, 390.0, 350.0)"
12-01-2023 13:04:09.862681,"(91.0, 190.0, 172.85714285714286)","(1.6, 1.75, 1.7479937304075235)","(81.0, 190.0, 180.0)","(13.0, 17.0, 16.394736842105264)","(101.0, 690.0, 631.6666666666667)","(13.0, 17.0, 16.805555555555557)","(81.0, 240.0, 234.0)","(4.8, 6.0, 5.9790909090909095)","(14.0, 17.0, 16.814814814814813)","(91.0, 170.0, 155.71428571428572)","(17.0, 23.0, 22.20408163265306)","(101.0, 320.0, 302.85714285714283)","(101.0, 330.0, 326.1904761904762)","(101.0, 420.0, 337.5)"
12-01-2023 13:04:11.555994,"(91.0, 190.0, 172.85714285714286)","(1.6, 1.75, 1.721)","(81.0, 190.0, 175.0)","(13.0, 17.0, 16.417721518987342)","(101.0, 690.0, 622.8571428571429)","(13.0, 17.0, 16.85211267605634)","(81.0, 240.0, 234.375)","(4.8, 6.0, 5.941666666666666)","(14.0, 17.0, 16.86111111111111)","(91.0, 170.0, 160.625)","(17.0, 23.0, 21.375)","(101.0, 320.0, 304.0)","(101.0, 330.0, 316.9387755102041)","(101.0, 420.0, 345.0)"
12-01-2023 13:04:13.274528,"(91.0, 190.0, 172.85714285714286)","(1.6, 1.73, 1.7205223880597014)","(81.0, 190.0, 172.30769230769232)","(13.0, 17.0, 16.417721518987342)","(101.0, 670.0, 553.3333333333334)","(13.0, 17.0, 16.85810810810811)","(81.0, 240.0, 233.07692307692307)","(4.8, 6.0, 5.934375)","(14.0, 17.0, 17.29090909090909)","(91.0, 170.0, 163.33333333333334)","(17.0, 23.0, 21.727272727272727)","(101.0, 320.0, 280.0)","(101.0, 330.0, 315.3333333333333)","(101.0, 420.0, 390.0)"
12-01-2023 13:04:15.032829,"(91.0, 190.0, 172.85714285714286)","(1.6, 1.73, 1.7263994374120957)","(81.0, 200.0, 175.0)","(13.0, 17.0, 16.43421052631579)","(101.0, 660.0, 605.7142857142858)","(13.0, 17.0, 16.90948275862069)","(81.0, 240.0, 233.07692307692307)","(4.8, 6.0, 5.984615384615385)","(14.0, 18.0, 17.266666666666666)","(91.0, 170.0, 163.84615384615384)","(17.0, 23.0, 21.941176470588236)","(101.0, 320.0, 297.85714285714283)","(101.0, 310.0, 307.27272727272725)","(101.0, 420.0, 352.5)"
12-01-2023 13:04:16.880441,"(91.0, 190.0, 172.85714285714286)","(1.6, 1.73, 1.7263305322128852)","(81.0, 190.0, 182.22222222222223)","(13.0, 16.5, 16.357142857142858)","(101.0, 650.0, 605.7142857142858)","(13.0, 17.0, 16.90625)","(81.0, 240.0, 233.07692307692307)","(4.8, 6.0, 5.9822033898305085)","(14.0, 17.5, 17.29032258064516)","(91.0, 180.0, 163.84615384615384)","(17.0, 23.0, 21.5)","(101.0, 330.0, 297.5)","(101.0, 310.0, 347.6744186046512)","(101.0, 420.0, 350.0)"
12-01-2023 13:04:18.866601,"(91.0, 190.0, 171.8181818181818)","(1.55, 1.73, 1.7469999999999999)","(81.0, 200.0, 175.0)","(13.0, 16.5, 16.38235294117647)","(101.0, 650.0, 572.5)","(13.0, 17.0, 16.908695652173915)","(91.0, 240.0, 233.57142857142856)","(4.8, 6.0, 5.969117647058823)","(14.0, 18.0, 17.588785046728972)","(91.0, 180.0, 159.0)","(17.0, 23.0, 21.529411764705884)","(101.0, 320.0, 297.5)","(101.0, 350.0, 347.6744186046512)","(101.0, 410.0, 347.5)"
12-01-2023 13:04:20.957233,"(91.0, 190.0, 171.8181818181818)","(1.55, 1.75, 1.7467088607594936)","(81.0, 190.0, 184.0)","(13.0, 16.5, 16.30952380952381)","(101.0, 650.0, 520.0)","(13.0, 17.0, 16.920454545454547)","(91.0, 240.0, 231.8181818181818)","(4.8, 6.0, 6.017021276595744)","(14.0, 18.0, 17.684782608695652)","(91.0, 180.0, 159.0)","(17.0, 23.0, 21.77777777777778)","(101.0, 320.0, 295.7142857142857)","(101.0, 350.0, 296.0)","(101.0, 400.0, 338.75)"
12-01-2023 13:04:22.942061,"(91.0, 190.0, 171.8181818181818)","(1.55, 1.75, 1.7016490299823632)","(81.0, 190.0, 183.07692307692307)","(13.0, 16.5, 16.1864406779661)","(101.0, 610.0, 497.5)","(13.0, 17.0, 16.923664122137403)","(91.0, 240.0, 230.76923076923077)","(4.8, 6.2, 6.058571428571429)","(14.0, 18.0, 17.724137931034484)","(91.0, 180.0, 165.0)","(17.0, 23.0, 22.666666666666668)","(101.0, 330.0, 313.6363636363636)","(101.0, 350.0, 291.1111111111111)","(101.0, 390.0, 338.57142857142856)"
12-01-2023 13:04:24.610748,"(91.0, 190.0, 180.9090909090909)","(1.55, 1.71, 1.7038981958762887)","(81.0, 200.0, 178.57142857142858)","(13.0, 17.0, 16.772727272727273)","(101.0, 610.0, 414.2857142857143)","(13.0, 17.0, 17.30392156862745)","(91.0, 240.0, 226.66666666666666)","(4.8, 6.2, 6.091666666666667)","(14.0, 18.0, 17.857142857142858)","(91.0, 180.0, 175.71428571428572)","(17.0, 23.0, 22.90909090909091)","(101.0, 330.0, 322.5)","(101.0, 330.0, 308.0)","(101.0, 390.0, 340.0)"
