,Imperial Master,Perfect Design,Shrinking,Weblec Breeze,Miss Graphite,Scott Hue,Follow You,Diamond Carat
07-01-2023 09:18:04.857830,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 4.8)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:05.970099,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 4.8)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:07.082114,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 4.8)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:08.205509,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 4.8)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:09.324954,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 4.8)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:10.444220,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 4.8)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:11.598774,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 4.8)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:12.839295,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 4.8)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:13.997384,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 4.8)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:15.181171,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 4.8)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:16.303090,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 4.8)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:17.500104,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 4.8)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:18.742499,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 4.8)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:20.016401,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 4.8)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:21.298963,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 4.8)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:22.709569,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 4.8)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:23.883178,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 4.8)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:25.042446,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 4.8)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:26.212434,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 4.8)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:27.374709,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.25)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:28.467671,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.25)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:29.535585,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.25)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:30.615865,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.25)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:31.640166,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.25)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:32.663608,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.25)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:33.687573,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.25)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:34.691378,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.25)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:35.746455,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.25)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:36.750336,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.25)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:37.811459,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.25)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:38.909651,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.25)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:40.024119,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.25)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:41.092943,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.25)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:42.107774,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.25)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:43.134967,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.25)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:44.177850,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.25)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:45.249855,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.25)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:46.391072,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.25)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:47.567563,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:48.702257,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:49.726522,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:50.827335,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:51.930937,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:53.053433,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:54.101516,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:55.133280,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:56.200007,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:57.276416,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:58.357408,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:18:59.406127,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:00.388402,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:01.509311,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:02.672756,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:03.758540,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:04.849688,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:05.971527,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:07.087317,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:08.190347,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:09.245911,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.7272727272727275)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:10.351142,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 7.411764705882353)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:11.410105,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.545454545454545)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:12.472863,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.545454545454545)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:13.516526,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.545454545454545)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:14.564039,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.545454545454545)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:15.579362,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.545454545454545)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:16.581078,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.545454545454545)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:17.553245,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.545454545454545)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:18.537783,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.545454545454545)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:19.544149,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.545454545454545)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:20.583610,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.545454545454545)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:21.613242,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.545454545454545)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:22.637514,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.545454545454545)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:23.666528,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.545454545454545)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:24.707442,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.545454545454545)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:25.756702,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.545454545454545)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:26.804242,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.545454545454545)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:27.848022,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.545454545454545)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:28.940825,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.545454545454545)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:30.054786,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.561538461538461)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 5.545454545454545)","(5.5, 11.0, 7.0)"
07-01-2023 09:19:31.120354,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.969047619047618)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
