,Interpretation,Yering Soho,Terror To Rock,Star Shine,Honolulu Lulu,Mods,Gilardi,Eddee,Rocking Wroxton
10-01-2023 16:59:30.621962,"(1.2, 1.44, 1.4248396501457725)","(9.0, 11.0, 10.379310344827585)","(17.0, 32.0, 27.333333333333332)","(12.0, 13.0, 12.217391304347826)","(19.0, 36.0, 35.125)","(51.0, 120.0, 93.75)","(16.0, 29.0, 28.57142857142857)","(51.0, 110.0, 93.33333333333333)","(71.0, 140.0, 125.0)"
10-01-2023 16:59:31.776501,"(1.2, 1.44, 1.4248396501457725)","(9.0, 11.0, 10.631578947368421)","(17.0, 32.0, 25.0)","(12.0, 13.0, 12.217391304347826)","(21.0, 36.0, 35.125)","(51.0, 120.0, 93.75)","(16.0, 29.0, 28.4)","(51.0, 110.0, 93.33333333333333)","(71.0, 140.0, 125.0)"
10-01-2023 16:59:33.202788,"(1.2, 1.44, 1.4255153203342619)","(9.0, 11.0, 10.78125)","(17.0, 29.0, 26.4)","(12.0, 13.0, 12.285714285714286)","(21.0, 36.0, 35.125)","(51.0, 120.0, 105.0)","(16.0, 29.0, 28.4)","(51.0, 110.0, 93.33333333333333)","(71.0, 140.0, 125.0)"
10-01-2023 16:59:34.625403,"(1.2, 1.45, 1.4548148148148148)","(9.0, 11.0, 10.766666666666667)","(17.0, 28.0, 24.941176470588236)","(12.0, 13.0, 11.8)","(21.0, 36.0, 34.6)","(51.0, 120.0, 93.33333333333334)","(16.0, 29.0, 28.4)","(51.0, 110.0, 94.0)","(71.0, 140.0, 125.0)"
10-01-2023 16:59:35.967501,"(1.2, 1.46, 1.438653846153846)","(9.0, 11.0, 10.729166666666666)","(17.0, 28.0, 25.11111111111111)","(12.0, 12.0, 12.5)","(21.0, 36.0, 33.0)","(51.0, 100.0, 89.0909090909091)","(16.0, 29.0, 28.4)","(51.0, 100.0, 90.625)","(71.0, 140.0, 125.0)"
10-01-2023 16:59:37.322031,"(1.2, 1.46, 1.438653846153846)","(9.0, 11.0, 10.67741935483871)","(17.0, 28.0, 23.666666666666668)","(12.0, 13.0, 12.071428571428571)","(21.0, 36.0, 33.2)","(51.0, 100.0, 89.0909090909091)","(16.0, 29.0, 27.5)","(51.0, 100.0, 89.28571428571429)","(71.0, 140.0, 125.0)"
10-01-2023 16:59:38.640715,"(1.2, 1.47, 1.4751612903225806)","(9.0, 11.0, 10.520833333333334)","(17.0, 27.0, 23.53846153846154)","(12.0, 12.5, 12.058823529411764)","(21.0, 36.0, 33.09090909090909)","(51.0, 100.0, 91.0)","(16.0, 28.0, 27.5)","(51.0, 100.0, 91.11111111111111)","(71.0, 140.0, 125.0)"
10-01-2023 16:59:39.916522,"(1.2, 1.48, 1.4751612903225806)","(9.0, 11.0, 10.833333333333334)","(17.0, 26.0, 23.53846153846154)","(12.0, 12.5, 12.066666666666666)","(21.0, 34.0, 31.22222222222222)","(51.0, 100.0, 91.875)","(16.0, 28.0, 27.8)","(51.0, 100.0, 83.75)","(71.0, 140.0, 114.28571428571429)"
10-01-2023 16:59:41.180253,"(1.2, 1.47, 1.4679411764705883)","(9.0, 11.5, 10.833333333333334)","(17.0, 26.0, 23.333333333333332)","(12.0, 12.5, 12.066666666666666)","(21.0, 34.0, 30.666666666666668)","(51.0, 95.0, 91.875)","(16.0, 28.0, 28.4375)","(51.0, 95.0, 83.75)","(71.0, 140.0, 114.28571428571429)"
10-01-2023 16:59:42.392736,"(1.2, 1.47, 1.461230769230769)","(9.0, 11.5, 10.833333333333334)","(17.0, 26.0, 23.333333333333332)","(11.0, 12.5, 12.066666666666666)","(21.0, 34.0, 30.666666666666668)","(51.0, 95.0, 91.875)","(16.0, 30.0, 28.80952380952381)","(51.0, 95.0, 84.28571428571429)","(71.0, 140.0, 115.0)"
10-01-2023 16:59:43.587001,"(1.2, 1.47, 1.4648936170212765)","(9.0, 11.5, 10.833333333333334)","(17.0, 24.0, 21.233766233766232)","(12.0, 12.5, 12.11111111111111)","(21.0, 34.0, 31.5)","(51.0, 95.0, 91.875)","(16.0, 30.0, 30.076923076923077)","(51.0, 95.0, 85.0)","(71.0, 140.0, 115.0)"
10-01-2023 16:59:44.846998,"(1.2, 1.46, 1.452950819672131)","(9.0, 11.5, 10.946808510638299)","(17.0, 24.0, 21.08219178082192)","(12.0, 12.5, 12.11111111111111)","(21.0, 34.0, 31.857142857142858)","(51.0, 95.0, 91.875)","(16.0, 32.0, 30.61111111111111)","(51.0, 90.0, 86.66666666666667)","(71.0, 140.0, 121.25)"
10-01-2023 16:59:46.047993,"(1.2, 1.45, 1.44625)","(9.0, 11.5, 11.357142857142858)","(17.0, 24.0, 21.08219178082192)","(12.0, 12.5, 12.15)","(21.0, 34.0, 31.272727272727273)","(51.0, 95.0, 91.875)","(16.0, 32.0, 28.666666666666668)","(51.0, 90.0, 96.11111111111111)","(71.0, 130.0, 123.0)"
10-01-2023 16:59:47.377111,"(1.2, 1.45, 1.444561403508772)","(9.0, 12.0, 11.513157894736842)","(17.0, 24.0, 22.02777777777778)","(12.0, 12.5, 12.365384615384615)","(21.0, 34.0, 31.272727272727273)","(51.0, 95.0, 91.875)","(16.0, 32.0, 28.666666666666668)","(51.0, 110.0, 96.11111111111111)","(71.0, 130.0, 110.0)"
10-01-2023 16:59:48.660215,"(1.2, 1.45, 1.4443636363636363)","(9.0, 12.0, 11.431034482758621)","(17.0, 24.0, 23.053333333333335)","(12.0, 12.5, 12.440677966101696)","(21.0, 34.0, 31.727272727272727)","(51.0, 95.0, 91.875)","(16.0, 32.0, 30.18181818181818)","(51.0, 110.0, 95.0)","(71.0, 130.0, 121.25)"
10-01-2023 16:59:49.940389,"(1.22, 1.44, 1.4357894736842105)","(8.5, 12.0, 11.554054054054054)","(15.0, 24.0, 22.5)","(11.0, 13.0, 12.472727272727273)","(21.0, 34.0, 31.727272727272727)","(51.0, 95.0, 91.875)","(16.0, 32.0, 30.25)","(51.0, 110.0, 96.11111111111111)","(71.0, 130.0, 112.5)"
10-01-2023 16:59:51.212079,"(1.22, 1.44, 1.4357142857142857)","(8.5, 12.0, 11.566666666666666)","(15.0, 25.0, 23.90909090909091)","(11.0, 13.0, 12.483333333333333)","(21.0, 34.0, 32.0)","(51.0, 95.0, 91.0)","(16.0, 34.0, 31.272727272727273)","(51.0, 110.0, 98.88888888888889)","(71.0, 130.0, 180.0)"
10-01-2023 16:59:52.391241,"(1.22, 1.44, 1.4199248120300751)","(8.5, 12.0, 11.63888888888889)","(15.0, 25.0, 23.90909090909091)","(11.0, 13.0, 12.655737704918034)","(21.0, 34.0, 34.0)","(51.0, 95.0, 92.85714285714286)","(17.0, 32.0, 30.5)","(51.0, 110.0, 101.42857142857143)","(71.0, 190.0, 134.6153846153846)"
10-01-2023 16:59:53.618298,"(1.22, 1.43, 1.413359375)","(8.5, 12.0, 11.763157894736842)","(16.0, 27.0, 24.3)","(11.0, 13.0, 12.8)","(21.0, 36.0, 33.2)","(51.0, 100.0, 88.46153846153845)","(17.0, 34.0, 27.823529411764707)","(51.0, 110.0, 107.14285714285714)","(71.0, 190.0, 166.66666666666669)"
10-01-2023 16:59:54.820180,"(1.22, 1.43, 1.428953488372093)","(8.5, 13.0, 12.423076923076923)","(16.0, 27.0, 24.57142857142857)","(11.0, 13.0, 12.95)","(21.0, 36.0, 30.857142857142858)","(51.0, 100.0, 78.57142857142857)","(17.0, 34.0, 29.434782608695652)","(51.0, 120.0, 112.5)","(71.0, 180.0, 140.0)"
10-01-2023 16:59:55.993007,"(1.22, 1.42, 1.4133333333333333)","(8.5, 12.5, 12.0625)","(16.0, 26.0, 24.57142857142857)","(11.0, 13.5, 12.95)","(21.0, 36.0, 33.42857142857143)","(51.0, 100.0, 86.36363636363636)","(17.0, 34.0, 28.6)","(51.0, 120.0, 122.72727272727272)","(71.0, 180.0, 140.0)"
10-01-2023 16:59:57.216945,"(1.22, 1.42, 1.415)","(8.5, 12.5, 12.461538461538462)","(16.0, 26.0, 23.1875)","(11.0, 13.5, 12.857142857142858)","(21.0, 34.0, 33.0)","(51.0, 100.0, 86.36363636363636)","(17.0, 29.0, 28.0)","(51.0, 130.0, 121.0)","(71.0, 170.0, 182.0)"
10-01-2023 16:59:58.428099,"(1.22, 1.44, 1.4233064516129033)","(8.5, 12.5, 12.3)","(16.0, 25.0, 21.642857142857142)","(11.0, 13.5, 13.940944881889763)","(21.0, 36.0, 33.0)","(51.0, 100.0, 86.36363636363636)","(17.0, 29.0, 26.428571428571427)","(51.0, 130.0, 121.0)","(71.0, 190.0, 164.0)"
10-01-2023 16:59:59.683201,"(1.22, 1.43, 1.4216853932584268)","(8.5, 12.5, 12.264705882352942)","(16.0, 24.0, 21.642857142857142)","(11.0, 14.0, 14.39763779527559)","(21.0, 36.0, 33.0)","(51.0, 100.0, 86.36363636363636)","(17.0, 29.0, 27.18181818181818)","(51.0, 130.0, 121.0)","(71.0, 170.0, 164.0)"
10-01-2023 17:00:00.956454,"(1.22, 1.43, 1.4109302325581394)","(8.5, 12.5, 12.178571428571429)","(16.0, 23.0, 20.863636363636363)","(11.0, 14.5, 14.39795918367347)","(21.0, 36.0, 32.57142857142857)","(51.0, 100.0, 82.5)","(17.0, 28.0, 26.333333333333332)","(51.0, 130.0, 121.0)","(71.0, 170.0, 163.33333333333334)"
10-01-2023 17:00:02.189448,"(1.22, 1.43, 1.4109302325581394)","(8.5, 12.5, 12.178571428571429)","(16.0, 22.0, 19.25)","(11.0, 14.5, 14.071428571428571)","(21.0, 36.0, 33.333333333333336)","(51.0, 95.0, 81.66666666666667)","(17.0, 27.0, 26.333333333333332)","(51.0, 130.0, 132.0)","(71.0, 170.0, 209.0)"
10-01-2023 17:00:03.494911,"(1.22, 1.43, 1.4254054054054053)","(8.5, 12.5, 12.178571428571429)","(16.0, 21.0, 19.25)","(11.0, 14.5, 14.071428571428571)","(21.0, 36.0, 33.333333333333336)","(51.0, 95.0, 81.66666666666667)","(17.0, 27.0, 23.77777777777778)","(51.0, 140.0, 117.77777777777777)","(71.0, 220.0, 191.8181818181818)"
10-01-2023 17:00:04.838532,"(1.22, 1.44, 1.4236363636363636)","(8.5, 12.5, 11.642857142857142)","(16.0, 21.0, 19.166666666666668)","(11.0, 14.5, 14.436842105263159)","(21.0, 36.0, 33.333333333333336)","(51.0, 95.0, 80.0)","(17.0, 26.0, 24.0)","(51.0, 140.0, 117.77777777777777)","(71.0, 210.0, 191.8181818181818)"
10-01-2023 17:00:06.061221,"(1.22, 1.44, 1.4256140350877193)","(8.5, 12.5, 11.971698113207546)","(16.0, 20.0, 19.615384615384617)","(11.0, 14.5, 14.75)","(21.0, 36.0, 33.333333333333336)","(51.0, 90.0, 80.0)","(17.0, 25.0, 24.454545454545453)","(51.0, 140.0, 122.22222222222223)","(71.0, 210.0, 193.33333333333334)"
10-01-2023 17:00:07.376763,"(1.22, 1.44, 1.4358181818181817)","(8.5, 12.5, 11.971698113207546)","(15.0, 20.0, 19.333333333333332)","(11.0, 15.0, 14.75)","(21.0, 36.0, 33.333333333333336)","(51.0, 90.0, 80.0)","(16.0, 25.0, 24.454545454545453)","(51.0, 140.0, 127.6923076923077)","(71.0, 210.0, 194.6153846153846)"
10-01-2023 17:00:08.653977,"(1.22, 1.45, 1.4452727272727273)","(8.5, 12.5, 11.971698113207546)","(15.0, 20.0, 19.615384615384617)","(11.0, 15.0, 14.727272727272727)","(21.0, 36.0, 33.333333333333336)","(51.0, 90.0, 81.66666666666667)","(16.0, 25.0, 22.0)","(51.0, 140.0, 132.72727272727272)","(71.0, 220.0, 200.90909090909093)"
10-01-2023 17:00:09.948429,"(1.22, 1.45, 1.4454098360655738)","(8.5, 12.5, 11.971698113207546)","(15.0, 19.5, 19.192307692307693)","(11.0, 15.0, 14.910714285714286)","(21.0, 36.0, 33.333333333333336)","(51.0, 85.0, 81.66666666666667)","(16.0, 24.0, 22.0)","(51.0, 140.0, 132.72727272727272)","(71.0, 210.0, 200.90909090909093)"
10-01-2023 17:00:11.233767,"(1.22, 1.45, 1.4464406779661017)","(9.0, 12.5, 12.077777777777778)","(15.0, 19.5, 19.192307692307693)","(11.0, 15.0, 14.857142857142858)","(21.0, 36.0, 33.333333333333336)","(51.0, 85.0, 81.66666666666667)","(16.0, 24.0, 22.0)","(51.0, 140.0, 132.72727272727272)","(71.0, 210.0, 200.90909090909093)"
10-01-2023 17:00:12.497432,"(1.22, 1.45, 1.443170731707317)","(9.0, 12.5, 12.077777777777778)","(15.0, 19.5, 19.192307692307693)","(11.0, 15.0, 14.823529411764707)","(21.0, 36.0, 33.333333333333336)","(51.0, 85.0, 81.66666666666667)","(16.0, 24.0, 22.0)","(51.0, 140.0, 132.72727272727272)","(71.0, 210.0, 200.90909090909093)"
10-01-2023 17:00:13.874654,"(1.22, 1.46, 1.4504545454545454)","(9.0, 12.5, 12.83108108108108)","(15.0, 19.5, 18.76923076923077)","(11.0, 15.0, 15.440677966101696)","(21.0, 36.0, 33.333333333333336)","(51.0, 85.0, 102.0)","(16.0, 24.0, 19.727272727272727)","(51.0, 140.0, 127.6923076923077)","(71.0, 210.0, 200.90909090909093)"
10-01-2023 17:00:15.195598,"(1.22, 1.46, 1.4553591160220993)","(9.0, 13.0, 12.85344827586207)","(15.0, 19.0, 18.4)","(11.0, 15.5, 15.440677966101696)","(21.0, 36.0, 33.333333333333336)","(51.0, 120.0, 96.0)","(16.0, 27.0, 23.666666666666668)","(51.0, 140.0, 134.66666666666666)","(71.0, 210.0, 185.0)"
10-01-2023 17:00:16.556792,"(1.22, 1.46, 1.4569060773480662)","(9.0, 13.0, 12.85344827586207)","(15.0, 19.0, 18.4)","(11.0, 15.5, 15.440677966101696)","(21.0, 36.0, 33.333333333333336)","(51.0, 110.0, 96.0)","(16.0, 26.0, 24.375)","(51.0, 140.0, 130.58823529411765)","(71.0, 200.0, 185.0)"
10-01-2023 17:00:17.840040,"(1.22, 1.46, 1.4575545851528384)","(9.0, 13.0, 12.85344827586207)","(15.0, 19.0, 18.4)","(11.0, 15.5, 15.8875)","(21.0, 36.0, 33.333333333333336)","(51.0, 110.0, 96.0)","(16.0, 26.0, 22.53333333333333)","(51.0, 140.0, 134.66666666666666)","(71.0, 200.0, 185.0)"
10-01-2023 17:00:19.148146,"(1.22, 1.45, 1.4442696629213483)","(9.0, 13.0, 12.85344827586207)","(15.0, 20.0, 18.333333333333332)","(11.0, 16.0, 15.890243902439025)","(21.0, 36.0, 33.333333333333336)","(51.0, 110.0, 96.0)","(16.0, 26.0, 22.176470588235293)","(51.0, 140.0, 134.66666666666666)","(71.0, 200.0, 182.72727272727272)"
10-01-2023 17:00:20.473068,"(1.22, 1.44, 1.436179775280899)","(9.0, 13.0, 12.936170212765957)","(15.0, 20.0, 18.333333333333332)","(11.0, 16.0, 15.890243902439025)","(21.0, 36.0, 34.666666666666664)","(51.0, 110.0, 96.0)","(15.0, 26.0, 22.176470588235293)","(51.0, 140.0, 134.66666666666666)","(71.0, 190.0, 182.72727272727272)"
10-01-2023 17:00:21.691456,"(1.22, 1.42, 1.4119280719280718)","(9.0, 13.0, 12.936170212765957)","(15.0, 20.0, 18.333333333333332)","(11.0, 16.0, 15.741379310344827)","(21.0, 36.0, 34.666666666666664)","(51.0, 110.0, 93.75)","(15.0, 26.0, 21.333333333333332)","(51.0, 140.0, 134.66666666666666)","(71.0, 190.0, 182.72727272727272)"
10-01-2023 17:00:22.968867,"(1.22, 1.4, 1.3972700296735905)","(9.0, 14.0, 13.75)","(15.0, 19.5, 19.1)","(11.0, 16.0, 15.827586206896552)","(21.0, 36.0, 34.666666666666664)","(51.0, 100.0, 96.0)","(15.0, 26.0, 22.0)","(51.0, 140.0, 130.58823529411765)","(71.0, 190.0, 182.72727272727272)"
10-01-2023 17:00:24.220448,"(1.22, 1.4, 1.3963561643835616)","(9.0, 14.0, 13.666666666666666)","(15.0, 19.5, 19.1)","(11.0, 16.0, 15.827586206896552)","(21.0, 36.0, 34.666666666666664)","(51.0, 110.0, 98.33333333333333)","(15.0, 26.0, 24.7)","(51.0, 140.0, 134.66666666666666)","(71.0, 190.0, 182.72727272727272)"
10-01-2023 17:00:25.473999,"(1.22, 1.42, 1.3985764294049008)","(9.0, 14.0, 13.666666666666666)","(15.0, 19.5, 19.1)","(11.0, 16.0, 15.583333333333334)","(21.0, 36.0, 34.666666666666664)","(51.0, 110.0, 98.33333333333333)","(15.0, 26.0, 24.7)","(51.0, 140.0, 134.66666666666666)","(71.0, 190.0, 183.33333333333334)"
10-01-2023 17:00:26.709787,"(1.22, 1.41, 1.4015294117647057)","(9.0, 14.0, 13.625)","(15.0, 19.5, 18.333333333333332)","(11.0, 16.0, 15.666666666666666)","(21.0, 36.0, 34.666666666666664)","(51.0, 110.0, 98.33333333333333)","(15.0, 26.0, 23.0)","(51.0, 140.0, 134.66666666666666)","(71.0, 190.0, 183.33333333333334)"
10-01-2023 17:00:27.982054,"(1.22, 1.41, 1.3912499999999999)","(9.0, 14.0, 13.75)","(15.0, 19.0, 18.333333333333332)","(11.0, 16.5, 15.666666666666666)","(21.0, 36.0, 34.857142857142854)","(51.0, 110.0, 98.33333333333333)","(15.0, 26.0, 24.0)","(51.0, 140.0, 134.66666666666666)","(71.0, 190.0, 183.33333333333334)"
10-01-2023 17:00:29.349147,"(1.22, 1.4, 1.3854916512059368)","(9.0, 14.0, 13.916666666666666)","(15.0, 19.0, 18.333333333333332)","(11.0, 16.5, 16.279411764705884)","(21.0, 36.0, 34.857142857142854)","(51.0, 110.0, 98.33333333333333)","(15.0, 26.0, 22.0)","(51.0, 140.0, 134.66666666666666)","(71.0, 190.0, 183.33333333333334)"
10-01-2023 17:00:30.804474,"(1.22, 1.39, 1.382211155378486)","(9.0, 14.0, 14.125)","(15.0, 19.0, 18.285714285714285)","(11.0, 16.5, 16.272727272727273)","(21.0, 36.0, 34.857142857142854)","(51.0, 110.0, 95.0)","(15.0, 26.0, 25.0)","(51.0, 140.0, 130.0)","(71.0, 190.0, 183.33333333333334)"
10-01-2023 17:00:32.217984,"(1.22, 1.39, 1.3893277310924368)","(9.0, 14.5, 13.75)","(15.0, 20.0, 19.72222222222222)","(11.0, 16.5, 15.75)","(21.0, 36.0, 35.333333333333336)","(51.0, 100.0, 98.33333333333333)","(15.0, 26.0, 21.555555555555557)","(51.0, 140.0, 130.0)","(71.0, 190.0, 155.0)"
10-01-2023 17:00:33.592045,"(1.22, 1.4, 1.3999041916167663)","(9.0, 14.0, 13.916666666666666)","(15.0, 20.0, 19.72222222222222)","(11.0, 16.0, 16.357142857142858)","(21.0, 36.0, 35.333333333333336)","(51.0, 110.0, 95.0)","(15.0, 26.0, 21.8)","(51.0, 140.0, 132.85714285714286)","(71.0, 190.0, 155.0)"
10-01-2023 17:00:35.038393,"(1.22, 1.4, 1.3923076923076922)","(9.0, 14.0, 14.444444444444445)","(15.0, 20.0, 19.136363636363637)","(11.0, 17.0, 16.357142857142858)","(21.0, 36.0, 35.333333333333336)","(51.0, 100.0, 98.33333333333333)","(15.0, 25.0, 21.555555555555557)","(51.0, 150.0, 130.0)","(71.0, 190.0, 155.0)"
10-01-2023 17:00:36.371751,"(1.22, 1.4, 1.3923076923076922)","(9.0, 14.5, 14.4)","(15.0, 19.5, 19.0)","(11.0, 17.0, 16.357142857142858)","(21.0, 36.0, 35.333333333333336)","(51.0, 110.0, 98.33333333333333)","(15.0, 26.0, 21.714285714285715)","(51.0, 140.0, 130.0)","(71.0, 190.0, 155.0)"
10-01-2023 17:00:37.662659,"(1.22, 1.4, 1.3953846153846152)","(9.0, 15.0, 14.571428571428571)","(15.0, 19.5, 18.88888888888889)","(11.0, 17.0, 16.357142857142858)","(21.0, 36.0, 35.333333333333336)","(51.0, 110.0, 98.33333333333333)","(15.0, 26.0, 21.8)","(51.0, 140.0, 132.85714285714286)","(71.0, 190.0, 155.0)"
10-01-2023 17:00:39.078415,"(1.22, 1.4, 1.3873469387755102)","(9.0, 15.0, 14.571428571428571)","(15.0, 20.0, 18.88888888888889)","(11.0, 17.0, 16.357142857142858)","(21.0, 36.0, 35.333333333333336)","(51.0, 110.0, 86.66666666666667)","(15.0, 25.0, 21.8)","(51.0, 150.0, 130.0)","(71.0, 190.0, 155.0)"
10-01-2023 17:00:40.622408,"(1.22, 1.4, 1.3832727272727272)","(9.0, 15.0, 14.666666666666666)","(15.0, 20.0, 18.88888888888889)","(11.0, 17.0, 16.357142857142858)","(21.0, 36.0, 35.333333333333336)","(51.0, 110.0, 96.0)","(15.0, 25.0, 21.8)","(51.0, 140.0, 130.0)","(71.0, 190.0, 155.0)"
10-01-2023 17:00:42.041767,"(1.22, 1.4, 1.3836)","(9.0, 15.0, 14.666666666666666)","(14.0, 20.0, 18.7)","(11.0, 17.0, 16.357142857142858)","(21.0, 36.0, 35.2)","(51.0, 110.0, 96.0)","(15.0, 25.0, 21.714285714285715)","(61.0, 140.0, 136.66666666666666)","(71.0, 190.0, 155.0)"
10-01-2023 17:00:43.484733,"(1.22, 1.4, 1.3836)","(9.0, 15.0, 14.666666666666666)","(14.0, 19.5, 18.833333333333332)","(11.0, 17.0, 16.357142857142858)","(21.0, 36.0, 35.2)","(51.0, 110.0, 96.0)","(15.0, 26.0, 22.0)","(61.0, 150.0, 130.0)","(71.0, 190.0, 155.0)"
10-01-2023 17:00:45.143808,"(1.22, 1.39, 1.3857017543859649)","(9.0, 15.0, 14.875)","(14.0, 19.5, 19.25)","(11.0, 17.0, 15.833333333333334)","(21.0, 36.0, 35.6)","(51.0, 110.0, 100.0)","(15.0, 26.0, 23.454545454545453)","(61.0, 140.0, 131.42857142857142)","(71.0, 190.0, 155.0)"
10-01-2023 17:00:46.764372,"(1.22, 1.39, 1.3857017543859649)","(9.0, 15.0, 14.875)","(14.0, 19.5, 19.2)","(11.0, 16.0, 15.909090909090908)","(21.0, 36.0, 35.6)","(51.0, 110.0, 100.0)","(15.0, 26.0, 21.57142857142857)","(61.0, 140.0, 131.42857142857142)","(71.0, 190.0, 155.0)"
10-01-2023 17:00:48.212278,"(1.22, 1.39, 1.3891549295774648)","(9.0, 15.0, 14.875)","(14.0, 20.0, 18.857142857142858)","(11.0, 16.0, 15.722222222222221)","(21.0, 36.0, 34.5)","(51.0, 110.0, 100.0)","(15.0, 25.0, 20.2)","(61.0, 140.0, 131.42857142857142)","(71.0, 190.0, 155.0)"
10-01-2023 17:00:49.615169,"(1.22, 1.4, 1.3891549295774648)","(9.0, 15.0, 14.894736842105264)","(14.0, 20.0, 19.3)","(11.0, 16.5, 15.82258064516129)","(21.0, 36.0, 34.5)","(51.0, 110.0, 100.0)","(15.0, 25.0, 20.2)","(61.0, 140.0, 135.0)","(71.0, 190.0, 180.0)"
10-01-2023 17:00:50.951902,"(1.22, 1.4, 1.3891549295774648)","(9.0, 15.0, 14.5)","(14.0, 19.5, 19.3)","(11.0, 16.5, 15.82258064516129)","(21.0, 36.0, 34.5)","(51.0, 110.0, 100.0)","(15.0, 25.0, 21.0)","(61.0, 150.0, 130.0)","(71.0, 200.0, 182.85714285714286)"
10-01-2023 17:00:52.305619,"(1.22, 1.39, 1.3885567010309277)","(9.0, 15.0, 14.333333333333334)","(14.0, 19.5, 19.071428571428573)","(11.0, 16.5, 15.722222222222221)","(21.0, 36.0, 35.45454545454545)","(51.0, 110.0, 95.0)","(15.0, 25.0, 20.2)","(61.0, 140.0, 130.0)","(71.0, 200.0, 160.0)"
10-01-2023 17:00:53.624183,"(1.2, 1.4, 1.392222222222222)","(10.0, 15.0, 14.0)","(14.0, 19.5, 18.666666666666668)","(12.0, 16.5, 16.071428571428573)","(21.0, 38.0, 36.0)","(51.0, 110.0, 91.25)","(14.0, 25.0, 20.714285714285715)","(61.0, 140.0, 134.28571428571428)","(71.0, 200.0, 170.0)"
10-01-2023 17:00:55.068973,"(1.2, 1.41, 1.399430894308943)","(10.0, 15.0, 14.0)","(14.0, 20.0, 19.076923076923077)","(12.0, 17.0, 15.95)","(21.0, 38.0, 36.22222222222222)","(51.0, 110.0, 91.25)","(14.0, 25.0, 18.175)","(61.0, 140.0, 134.28571428571428)","(71.0, 200.0, 170.0)"
10-01-2023 17:00:56.695051,"(1.2, 1.41, 1.4032291666666665)","(10.0, 15.0, 14.25)","(14.0, 20.0, 19.076923076923077)","(12.0, 16.0, 15.95)","(21.0, 38.0, 36.22222222222222)","(51.0, 110.0, 91.25)","(14.0, 22.0, 18.175)","(61.0, 140.0, 126.66666666666667)","(71.0, 200.0, 175.0)"
10-01-2023 17:00:58.199492,"(1.2, 1.41, 1.4066666666666665)","(10.0, 14.5, 14.25)","(14.0, 20.0, 19.076923076923077)","(12.0, 16.0, 15.95)","(21.0, 38.0, 35.333333333333336)","(51.0, 110.0, 95.0)","(14.0, 22.0, 18.94)","(61.0, 140.0, 130.0)","(71.0, 200.0, 166.66666666666666)"
10-01-2023 17:00:59.611102,"(1.2, 1.41, 1.4066666666666665)","(10.0, 14.5, 14.442307692307692)","(14.0, 20.0, 19.076923076923077)","(12.0, 16.0, 15.95)","(21.0, 38.0, 35.333333333333336)","(51.0, 110.0, 125.0)","(14.0, 22.0, 18.94)","(61.0, 140.0, 130.0)","(71.0, 200.0, 175.0)"
10-01-2023 17:01:01.049495,"(1.2, 1.41, 1.4075)","(10.0, 14.5, 14.442307692307692)","(14.0, 20.0, 19.076923076923077)","(12.0, 16.0, 15.95)","(21.0, 38.0, 35.81818181818182)","(51.0, 140.0, 107.5)","(14.0, 22.0, 18.94)","(61.0, 140.0, 130.0)","(71.0, 200.0, 175.0)"
10-01-2023 17:01:02.408678,"(1.2, 1.41, 1.4019059720457432)","(10.0, 14.5, 14.442307692307692)","(14.0, 20.0, 19.076923076923077)","(12.0, 16.0, 15.95)","(21.0, 38.0, 33.73684210526316)","(51.0, 130.0, 127.77777777777777)","(14.0, 22.0, 18.94)","(61.0, 140.0, 130.0)","(71.0, 200.0, 175.0)"
10-01-2023 17:01:03.716302,"(1.2, 1.42, 1.4039344262295081)","(10.0, 14.5, 14.384615384615385)","(14.0, 20.0, 19.076923076923077)","(12.0, 16.0, 16.25735294117647)","(21.0, 38.0, 32.5)","(51.0, 140.0, 106.66666666666667)","(14.0, 22.0, 19.653846153846153)","(61.0, 140.0, 130.0)","(71.0, 200.0, 175.0)"
10-01-2023 17:01:05.011727,"(1.2, 1.43, 1.4170833333333333)","(10.0, 14.5, 14.346153846153847)","(14.0, 20.0, 18.8)","(12.0, 16.5, 16.25735294117647)","(21.0, 36.0, 33.84615384615385)","(51.0, 140.0, 110.0)","(14.0, 21.0, 16.944444444444443)","(61.0, 140.0, 135.0)","(71.0, 200.0, 175.0)"
10-01-2023 17:01:06.473685,"(1.2, 1.46, 1.4593333333333334)","(10.0, 13.0, 12.166666666666666)","(14.0, 20.0, 18.8)","(12.0, 16.5, 16.238095238095237)","(21.0, 38.0, 35.125)","(51.0, 140.0, 110.0)","(14.0, 17.5, 16.944444444444443)","(61.0, 180.0, 140.0)","(71.0, 200.0, 175.0)"
10-01-2023 17:01:07.924454,"(1.2, 1.45, 1.4466666666666665)","(10.0, 12.5, 12.166666666666666)","(14.0, 20.0, 18.5)","(12.0, 16.5, 16.238095238095237)","(21.0, 36.0, 25.06451612903226)","(51.0, 140.0, 110.0)","(14.0, 17.5, 17.72222222222222)","(61.0, 170.0, 135.0)","(71.0, 200.0, 175.0)"
10-01-2023 17:01:09.280872,"(1.2, 1.47, 1.461111111111111)","(10.0, 12.5, 12.366666666666667)","(14.0, 20.0, 18.5)","(12.0, 16.5, 16.238095238095237)","(21.0, 26.0, 33.5)","(51.0, 140.0, 110.0)","(14.0, 22.0, 18.842105263157894)","(61.0, 180.0, 117.5)","(71.0, 200.0, 191.0)"
