,Amazonian Queen,Seven Ounce,Arlington,Desmonde,Affair Bit,Zipping Presley,Afro Puff,Bugs
06-01-2023 17:30:15.021849,"(3.0, 3.95, 3.9264705882352944)","(9.0, 14.5, 13.865384615384615)","(14.0, 21.0, 18.6)","(3.1, 3.65, 3.55)","(41.0, 85.0, 92.14285714285714)","(3.2, 3.6, 3.5444444444444443)","(31.0, 75.0, 60.0)","(20.0, 40.0, 39.38461538461539)"
06-01-2023 17:30:16.158388,"(3.0, 3.95, 3.8785714285714286)","(9.0, 14.5, 14.75)","(14.0, 23.0, 20.214285714285715)","(3.1, 3.55, 3.5227272727272725)","(41.0, 95.0, 92.14285714285714)","(3.2, 3.65, 3.5580645161290323)","(31.0, 75.0, 60.0)","(20.0, 40.0, 39.38461538461539)"
06-01-2023 17:30:17.279410,"(3.0, 3.9, 3.8916666666666666)","(9.0, 15.5, 15.2)","(14.0, 23.0, 20.833333333333332)","(3.1, 3.55, 3.5203124999999997)","(41.0, 95.0, 84.23076923076923)","(3.2, 3.65, 3.64)","(31.0, 75.0, 60.0)","(20.0, 40.0, 39.38461538461539)"
06-01-2023 17:30:18.432317,"(3.0, 3.9, 3.89)","(9.0, 15.5, 14.5)","(14.0, 23.0, 21.375)","(3.1, 3.55, 3.5256756756756755)","(41.0, 85.0, 84.23076923076923)","(3.2, 3.7, 3.6058823529411765)","(31.0, 75.0, 60.0)","(20.0, 40.0, 39.38461538461539)"
06-01-2023 17:30:19.610869,"(3.0, 3.95, 3.8982758620689655)","(9.0, 15.5, 14.125)","(14.0, 22.0, 19.0)","(3.0, 3.55, 3.5256756756756755)","(41.0, 85.0, 84.23076923076923)","(3.1, 3.7, 3.6058823529411765)","(31.0, 75.0, 60.0)","(20.0, 40.0, 39.38461538461539)"
06-01-2023 17:30:20.831431,"(3.0, 3.95, 3.8944444444444444)","(9.0, 15.5, 14.125)","(15.0, 23.0, 19.0)","(3.0, 3.55, 3.5256756756756755)","(41.0, 85.0, 84.23076923076923)","(3.1, 3.7, 3.5956521739130434)","(31.0, 75.0, 60.0)","(20.0, 40.0, 39.38461538461539)"
06-01-2023 17:30:21.965919,"(3.0, 3.95, 3.8944444444444444)","(9.0, 15.5, 14.125)","(15.0, 23.0, 19.0)","(3.0, 3.55, 3.5136363636363637)","(41.0, 85.0, 84.23076923076923)","(3.1, 3.7, 3.5956521739130434)","(31.0, 75.0, 60.0)","(20.0, 40.0, 39.38461538461539)"
06-01-2023 17:30:23.136675,"(3.0, 3.95, 3.8944444444444444)","(9.0, 15.5, 14.125)","(15.0, 23.0, 19.0)","(3.0, 3.55, 3.5136363636363637)","(41.0, 85.0, 87.85714285714286)","(3.1, 3.7, 3.5956521739130434)","(31.0, 75.0, 60.0)","(20.0, 40.0, 39.38461538461539)"
06-01-2023 17:30:24.414521,"(3.0, 3.95, 3.8499999999999996)","(9.0, 15.5, 14.285714285714286)","(15.0, 23.0, 19.0)","(3.0, 3.55, 3.514393939393939)","(41.0, 90.0, 87.85714285714286)","(3.1, 3.7, 3.5956521739130434)","(31.0, 75.0, 60.0)","(20.0, 40.0, 39.38461538461539)"
06-01-2023 17:30:25.706751,"(3.0, 3.9, 3.80625)","(9.0, 15.5, 14.285714285714286)","(15.0, 23.0, 19.0)","(3.0, 3.55, 3.5166666666666666)","(41.0, 90.0, 87.85714285714286)","(3.1, 3.7, 3.6076923076923078)","(31.0, 75.0, 60.0)","(20.0, 40.0, 39.38461538461539)"
06-01-2023 17:30:26.995490,"(3.0, 3.95, 3.8465517241379312)","(9.0, 15.5, 14.285714285714286)","(15.0, 23.0, 20.0)","(3.0, 3.6, 3.5166666666666666)","(41.0, 90.0, 88.84615384615384)","(3.1, 3.7, 3.6076923076923078)","(31.0, 75.0, 60.0)","(20.0, 40.0, 39.38461538461539)"
06-01-2023 17:30:28.277570,"(3.0, 3.95, 3.856666666666667)","(9.0, 15.5, 14.0)","(15.0, 21.0, 19.0)","(3.0, 3.6, 3.5166666666666666)","(41.0, 90.0, 88.84615384615384)","(3.1, 3.7, 3.6076923076923078)","(31.0, 75.0, 60.0)","(20.0, 40.0, 39.57142857142857)"
06-01-2023 17:30:29.559618,"(3.0, 3.95, 3.8583333333333334)","(9.0, 15.5, 14.0)","(15.0, 21.0, 19.0)","(3.0, 3.6, 3.5090909090909093)","(41.0, 90.0, 88.84615384615384)","(3.1, 3.7, 3.6076923076923078)","(31.0, 75.0, 60.0)","(20.0, 40.0, 39.57142857142857)"
06-01-2023 17:30:31.076184,"(3.0, 3.95, 3.875)","(9.0, 15.5, 13.5)","(15.0, 21.0, 20.3)","(3.0, 3.6, 3.475)","(41.0, 90.0, 84.23076923076923)","(3.1, 3.7, 3.6125)","(31.0, 75.0, 58.125)","(20.0, 40.0, 39.57142857142857)"
06-01-2023 17:30:32.397218,"(3.0, 3.95, 3.875)","(9.0, 15.0, 11.833333333333334)","(15.0, 21.0, 21.0)","(3.0, 3.6, 3.5136363636363637)","(41.0, 85.0, 95.0)","(3.1, 3.7, 3.61)","(31.0, 80.0, 58.125)","(20.0, 40.0, 39.57142857142857)"
06-01-2023 17:30:33.730145,"(3.0, 3.95, 3.918421052631579)","(9.0, 13.5, 11.833333333333334)","(15.0, 23.0, 21.0)","(3.0, 3.55, 3.5166666666666666)","(41.0, 100.0, 95.0)","(3.1, 3.7, 3.5215686274509803)","(31.0, 80.0, 70.78947368421052)","(20.0, 40.0, 39.57142857142857)"
06-01-2023 17:30:34.940416,"(3.0, 3.95, 3.907142857142857)","(9.0, 13.5, 11.208333333333334)","(15.0, 23.0, 21.2)","(3.0, 3.6, 3.5090909090909093)","(41.0, 100.0, 93.46153846153847)","(3.1, 3.6, 3.5215686274509803)","(31.0, 80.0, 71.0)","(20.0, 40.0, 39.57142857142857)"
06-01-2023 17:30:36.282846,"(3.0, 3.95, 3.935294117647059)","(9.0, 13.0, 12.3125)","(15.0, 22.0, 21.2)","(3.0, 3.6, 3.6035714285714286)","(41.0, 95.0, 93.46153846153847)","(3.1, 3.6, 3.506666666666667)","(31.0, 75.0, 71.0)","(20.0, 40.0, 39.57142857142857)"
06-01-2023 17:30:37.638489,"(3.0, 3.95, 3.935294117647059)","(9.0, 12.5, 12.26923076923077)","(15.0, 22.0, 21.2)","(3.0, 3.65, 3.581578947368421)","(41.0, 95.0, 93.46153846153847)","(3.1, 3.6, 3.506666666666667)","(31.0, 75.0, 71.0)","(20.0, 40.0, 39.57142857142857)"
06-01-2023 17:30:39.049878,"(3.0, 3.95, 3.935294117647059)","(9.0, 12.5, 12.342105263157894)","(15.0, 22.0, 21.2)","(3.0, 3.65, 3.5777777777777775)","(41.0, 95.0, 93.61111111111111)","(3.1, 3.6, 3.506666666666667)","(31.0, 75.0, 71.0)","(20.0, 40.0, 39.57142857142857)"
06-01-2023 17:30:40.364207,"(3.0, 3.95, 3.896153846153846)","(9.0, 12.5, 12.108695652173914)","(15.0, 22.0, 21.2)","(3.0, 3.65, 3.7283185840707964)","(41.0, 95.0, 92.17391304347827)","(3.1, 3.6, 3.516)","(31.0, 75.0, 71.0)","(20.0, 40.0, 39.57142857142857)"
06-01-2023 17:30:41.668819,"(3.0, 3.95, 3.896153846153846)","(9.0, 12.5, 12.108695652173914)","(15.0, 22.0, 21.2)","(3.0, 3.75, 3.7019607843137257)","(41.0, 100.0, 92.17391304347827)","(3.1, 3.6, 3.525)","(31.0, 75.0, 71.0)","(20.0, 40.0, 39.57142857142857)"
06-01-2023 17:30:42.957040,"(3.1, 3.95, 3.8675)","(8.5, 12.5, 11.85)","(15.0, 22.0, 20.5)","(3.0, 3.75, 3.7294979079497907)","(51.0, 100.0, 93.61111111111111)","(3.2, 3.55, 3.524)","(31.0, 75.0, 71.0)","(21.0, 40.0, 39.57142857142857)"
06-01-2023 17:30:44.280589,"(3.1, 3.95, 3.885294117647059)","(8.5, 12.5, 11.85)","(15.0, 21.0, 20.142857142857142)","(3.0, 3.75, 3.7127118644067796)","(51.0, 95.0, 92.17391304347827)","(3.2, 3.6, 3.522222222222222)","(31.0, 75.0, 71.0)","(21.0, 40.0, 39.57142857142857)"
06-01-2023 17:30:45.717146,"(3.1, 3.95, 3.9000000000000004)","(8.5, 12.5, 11.75)","(15.0, 21.0, 20.333333333333332)","(3.0, 3.75, 3.717164179104478)","(51.0, 100.0, 92.17391304347827)","(3.2, 3.6, 3.5206896551724136)","(31.0, 75.0, 71.0)","(21.0, 40.0, 39.57142857142857)"
06-01-2023 17:30:47.017945,"(3.1, 3.95, 3.9000000000000004)","(8.5, 12.5, 11.814285714285715)","(15.0, 21.0, 20.333333333333332)","(3.0, 3.75, 3.726)","(51.0, 100.0, 92.17391304347827)","(3.2, 3.6, 3.5206896551724136)","(31.0, 75.0, 71.0)","(21.0, 40.0, 39.57142857142857)"
06-01-2023 17:30:48.254383,"(3.1, 3.95, 3.9147058823529415)","(8.5, 12.5, 11.814285714285715)","(15.0, 21.0, 20.57142857142857)","(3.0, 3.75, 3.725)","(51.0, 100.0, 87.5)","(3.2, 3.6, 3.522222222222222)","(31.0, 75.0, 71.0)","(21.0, 40.0, 39.57142857142857)"
06-01-2023 17:30:49.467811,"(3.1, 3.95, 3.9000000000000004)","(8.5, 12.5, 11.814285714285715)","(15.0, 21.0, 20.57142857142857)","(3.1, 3.75, 3.725)","(51.0, 100.0, 93.47826086956522)","(3.2, 3.55, 3.5125)","(31.0, 75.0, 71.0)","(21.0, 40.0, 39.57142857142857)"
06-01-2023 17:30:50.732227,"(3.1, 3.95, 3.885294117647059)","(8.5, 12.5, 11.791666666666666)","(15.0, 21.0, 20.57142857142857)","(3.1, 3.75, 3.6950495049504952)","(51.0, 100.0, 91.66666666666666)","(3.2, 3.55, 3.503125)","(31.0, 75.0, 71.0)","(21.0, 40.0, 39.57142857142857)"
06-01-2023 17:30:51.919055,"(3.1, 3.95, 3.8642857142857143)","(8.5, 12.5, 11.791666666666666)","(15.0, 21.0, 21.428571428571427)","(3.1, 3.7, 3.54433962264151)","(51.0, 100.0, 91.66666666666666)","(3.2, 3.55, 3.5027777777777778)","(31.0, 75.0, 71.0)","(21.0, 40.0, 39.57142857142857)"
06-01-2023 17:30:53.102011,"(3.1, 4.0, 3.955)","(8.5, 12.5, 11.791666666666666)","(15.0, 22.0, 20.0)","(3.1, 3.7, 3.6136363636363633)","(51.0, 100.0, 91.66666666666666)","(3.2, 3.55, 3.502173913043478)","(31.0, 75.0, 71.0)","(21.0, 40.0, 39.666666666666664)"
06-01-2023 17:30:54.253775,"(3.1, 4.0, 3.970833333333333)","(8.5, 13.0, 12.6875)","(15.0, 23.0, 20.5)","(3.1, 3.65, 3.5636363636363635)","(51.0, 100.0, 91.66666666666666)","(3.2, 3.6, 3.51)","(31.0, 75.0, 71.0)","(21.0, 40.0, 39.69230769230769)"
06-01-2023 17:30:55.484759,"(3.1, 4.0, 3.9526315789473685)","(8.5, 13.0, 12.625)","(15.0, 23.0, 20.5)","(3.1, 3.6, 3.5574074074074074)","(51.0, 100.0, 91.1764705882353)","(3.2, 3.6, 3.5166666666666666)","(31.0, 75.0, 71.0)","(21.0, 40.0, 39.69230769230769)"
06-01-2023 17:30:56.671126,"(3.1, 4.0, 3.9526315789473685)","(8.5, 13.0, 12.325)","(15.0, 23.0, 20.5)","(3.1, 3.65, 3.5574074074074074)","(51.0, 100.0, 91.1764705882353)","(3.2, 3.6, 3.5166666666666666)","(31.0, 75.0, 71.0)","(21.0, 40.0, 39.69230769230769)"
06-01-2023 17:30:57.836746,"(3.1, 4.0, 3.9699999999999998)","(8.5, 13.0, 12.109375)","(15.0, 21.0, 17.8)","(3.1, 3.65, 3.613888888888889)","(51.0, 100.0, 91.1764705882353)","(3.2, 3.6, 3.5217391304347827)","(31.0, 75.0, 71.0)","(21.0, 40.0, 39.69230769230769)"
06-01-2023 17:30:59.153867,"(3.1, 4.0, 3.9583333333333335)","(8.5, 13.0, 12.25)","(15.0, 18.0, 17.6)","(3.1, 3.7, 3.6545454545454543)","(51.0, 100.0, 89.0909090909091)","(3.2, 3.55, 3.518181818181818)","(31.0, 75.0, 71.0)","(21.0, 40.0, 39.69230769230769)"
06-01-2023 17:31:00.418002,"(3.1, 4.0, 3.9653846153846155)","(8.5, 13.0, 12.25)","(15.0, 18.0, 17.2)","(3.1, 3.7, 3.6134615384615385)","(51.0, 100.0, 94.16666666666667)","(3.2, 3.6, 3.518181818181818)","(31.0, 75.0, 71.0)","(21.0, 40.0, 39.69230769230769)"
06-01-2023 17:31:01.603931,"(3.1, 4.0, 3.9625)","(8.5, 13.0, 12.25)","(15.0, 17.5, 17.35)","(3.1, 3.7, 3.6109375)","(51.0, 95.0, 96.0)","(3.2, 3.6, 3.518181818181818)","(31.0, 75.0, 71.0)","(21.0, 40.0, 39.69230769230769)"
06-01-2023 17:31:02.762697,"(3.1, 4.1, 3.96304347826087)","(8.5, 13.0, 12.25)","(15.0, 17.5, 17.40625)","(3.1, 3.7, 3.577777777777778)","(51.0, 100.0, 96.0)","(3.2, 3.6, 3.5159420289855072)","(31.0, 75.0, 71.0)","(21.0, 40.0, 39.69230769230769)"
06-01-2023 17:31:03.966151,"(3.1, 4.1, 4.0093023255813955)","(8.5, 13.0, 12.25)","(15.0, 17.5, 17.125)","(3.1, 3.65, 3.617857142857143)","(51.0, 100.0, 94.70588235294117)","(3.2, 3.6, 3.5161764705882352)","(31.0, 75.0, 67.5)","(21.0, 40.0, 39.833333333333336)"
06-01-2023 17:31:05.184986,"(3.1, 4.1, 4.01875)","(8.5, 13.0, 12.17741935483871)","(15.0, 17.5, 17.5)","(3.1, 3.65, 3.523076923076923)","(51.0, 100.0, 94.70588235294117)","(3.2, 3.6, 3.5323529411764705)","(31.0, 75.0, 71.47058823529412)","(21.0, 40.0, 39.833333333333336)"
06-01-2023 17:31:06.401225,"(3.1, 4.1, 4.007142857142857)","(8.5, 13.0, 12.17741935483871)","(15.0, 19.0, 17.73076923076923)","(3.1, 3.65, 3.53125)","(51.0, 100.0, 96.0)","(3.2, 3.6, 3.5258064516129033)","(31.0, 75.0, 70.55555555555556)","(21.0, 40.0, 39.833333333333336)"
06-01-2023 17:31:07.580902,"(3.1, 4.2, 4.041095890410959)","(8.5, 12.5, 12.375)","(15.0, 18.5, 16.363636363636363)","(3.1, 3.6, 3.5410714285714286)","(51.0, 100.0, 88.0)","(3.2, 3.6, 3.5328125)","(31.0, 75.0, 70.0)","(21.0, 40.0, 39.81818181818182)"
06-01-2023 17:31:08.786927,"(3.1, 4.2, 4.042253521126761)","(8.5, 12.5, 12.375)","(15.0, 16.5, 16.4)","(3.1, 3.6, 3.5027777777777778)","(51.0, 100.0, 96.74418604651163)","(3.2, 3.6, 3.5460526315789473)","(31.0, 75.0, 70.0)","(21.0, 40.0, 39.81818181818182)"
06-01-2023 17:31:09.949344,"(3.1, 4.2, 4.0636363636363635)","(8.5, 13.0, 12.541666666666666)","(15.0, 16.5, 16.4)","(3.1, 3.55, 3.5027777777777778)","(51.0, 100.0, 85.45454545454545)","(3.2, 3.6, 3.547126436781609)","(31.0, 75.0, 70.55555555555556)","(21.0, 40.0, 39.833333333333336)"
06-01-2023 17:31:10.963431,"(3.1, 4.1, 4.058510638297872)","(8.5, 13.5, 13.222222222222221)","(15.0, 16.5, 16.24)","(3.1, 3.55, 3.504054054054054)","(51.0, 100.0, 89.0909090909091)","(3.2, 3.6, 3.5320754716981133)","(31.0, 75.0, 70.55555555555556)","(21.0, 40.0, 39.833333333333336)"
06-01-2023 17:31:12.051124,"(3.1, 4.1, 4.019230769230769)","(8.5, 13.5, 13.195652173913043)","(15.0, 16.5, 16.27358490566038)","(3.1, 3.55, 3.5344444444444445)","(51.0, 100.0, 89.61538461538461)","(3.2, 3.6, 3.5660377358490565)","(31.0, 75.0, 70.55555555555556)","(21.0, 40.0, 39.833333333333336)"
06-01-2023 17:31:13.284862,"(3.1, 4.1, 4.022972972972973)","(8.5, 13.5, 13.140625)","(15.0, 16.5, 15.976744186046512)","(3.1, 3.55, 3.5144444444444445)","(51.0, 100.0, 91.0)","(3.2, 3.6, 3.5666666666666664)","(31.0, 75.0, 70.29411764705883)","(21.0, 40.0, 39.86666666666667)"
06-01-2023 17:31:14.447508,"(3.1, 4.1, 4.041666666666666)","(8.5, 13.5, 13.140625)","(15.0, 16.0, 15.976744186046512)","(3.1, 3.55, 3.5144444444444445)","(51.0, 100.0, 95.38461538461539)","(3.2, 3.6, 3.5660377358490565)","(31.0, 75.0, 70.29411764705883)","(21.0, 40.0, 39.857142857142854)"
06-01-2023 17:31:15.586121,"(3.1, 4.1, 4.038235294117647)","(8.5, 13.5, 13.140625)","(15.0, 16.0, 15.975)","(3.1, 3.55, 3.5225)","(51.0, 100.0, 95.38461538461539)","(3.2, 3.6, 3.566)","(31.0, 75.0, 70.29411764705883)","(21.0, 40.0, 39.857142857142854)"
06-01-2023 17:31:16.727389,"(3.1, 4.1, 4.015)","(8.5, 13.5, 13.022727272727273)","(15.0, 16.0, 15.975)","(3.1, 3.55, 3.511904761904762)","(51.0, 100.0, 93.57142857142857)","(3.2, 3.6, 3.566)","(31.0, 75.0, 70.29411764705883)","(21.0, 40.0, 39.857142857142854)"
06-01-2023 17:31:17.954026,"(3.1, 4.1, 4.079310344827586)","(8.5, 13.5, 13.023809523809524)","(15.0, 16.0, 15.837837837837839)","(3.1, 3.55, 3.5225)","(51.0, 100.0, 93.0)","(3.2, 3.6, 3.564285714285714)","(31.0, 75.0, 70.55555555555556)","(21.0, 40.0, 39.875)"
06-01-2023 17:31:19.132858,"(3.1, 4.1, 4.096551724137931)","(8.5, 13.5, 13.023809523809524)","(15.0, 16.0, 15.804878048780488)","(3.1, 3.55, 3.5185714285714287)","(51.0, 100.0, 90.45454545454545)","(3.2, 3.6, 3.556578947368421)","(31.0, 75.0, 70.55555555555556)","(21.0, 40.0, 39.875)"
06-01-2023 17:31:20.318922,"(3.1, 4.2, 4.059574468085106)","(8.5, 13.5, 13.020833333333334)","(15.0, 16.0, 15.804878048780488)","(3.1, 3.55, 3.52027027027027)","(51.0, 100.0, 93.57142857142857)","(3.2, 3.6, 3.5319444444444446)","(31.0, 75.0, 70.29411764705883)","(21.0, 40.0, 39.857142857142854)"
06-01-2023 17:31:21.523735,"(3.1, 4.2, 4.059574468085106)","(8.5, 13.5, 13.307692307692308)","(15.0, 16.0, 15.875)","(3.1, 3.55, 3.5185714285714287)","(51.0, 100.0, 95.0)","(3.2, 3.6, 3.5253968253968253)","(31.0, 75.0, 70.29411764705883)","(21.0, 40.0, 39.857142857142854)"
06-01-2023 17:31:22.739573,"(3.1, 4.2, 4.0653061224489795)","(8.5, 13.5, 13.368421052631579)","(15.0, 16.0, 15.772727272727273)","(3.1, 3.55, 3.52027027027027)","(51.0, 100.0, 92.5)","(3.2, 3.6, 3.528985507246377)","(31.0, 75.0, 70.29411764705883)","(21.0, 40.0, 39.857142857142854)"
06-01-2023 17:31:23.825709,"(3.1, 4.2, 4.0653061224489795)","(8.5, 13.5, 13.368421052631579)","(15.0, 16.0, 15.772727272727273)","(3.1, 3.55, 3.52027027027027)","(51.0, 100.0, 95.5)","(3.2, 3.6, 3.5300000000000002)","(31.0, 75.0, 70.78947368421052)","(21.0, 40.0, 39.875)"
06-01-2023 17:31:24.973973,"(3.1, 4.2, 4.059574468085106)","(8.5, 14.0, 13.75)","(15.0, 16.0, 15.314285714285715)","(3.1, 3.55, 3.5185714285714287)","(51.0, 100.0, 95.5)","(3.2, 3.6, 3.5246153846153847)","(31.0, 75.0, 70.78947368421052)","(21.0, 40.0, 39.875)"
06-01-2023 17:31:26.128275,"(3.1, 4.2, 4.07)","(8.5, 14.0, 13.505154639175258)","(15.0, 16.0, 15.314285714285715)","(3.1, 3.55, 3.532758620689655)","(51.0, 100.0, 95.0)","(3.2, 3.6, 3.5246153846153847)","(31.0, 75.0, 70.78947368421052)","(21.0, 40.0, 39.89473684210526)"
06-01-2023 17:31:27.314217,"(3.1, 4.2, 4.076190476190476)","(8.5, 14.0, 13.538461538461538)","(15.0, 16.0, 15.184782608695652)","(3.1, 3.55, 3.5374999999999996)","(51.0, 100.0, 96.66666666666667)","(3.2, 3.6, 3.5183333333333335)","(31.0, 75.0, 70.29411764705883)","(21.0, 40.0, 39.888888888888886)"
06-01-2023 17:31:28.528638,"(3.1, 4.2, 4.07764705882353)","(8.5, 14.0, 13.548117154811715)","(15.0, 15.5, 15.462962962962964)","(3.1, 3.55, 3.537179487179487)","(51.0, 100.0, 97.35294117647058)","(3.2, 3.6, 3.5183333333333335)","(31.0, 75.0, 70.29411764705883)","(21.0, 40.0, 39.888888888888886)"
06-01-2023 17:31:29.653109,"(3.1, 4.2, 4.071604938271605)","(9.0, 14.0, 13.548117154811715)","(13.0, 15.5, 14.987804878048781)","(3.1, 3.55, 3.537179487179487)","(51.0, 100.0, 99.0)","(3.2, 3.6, 3.5246153846153847)","(31.0, 75.0, 70.78947368421052)","(21.0, 40.0, 39.89473684210526)"
06-01-2023 17:31:30.861216,"(3.1, 4.2, 4.066666666666666)","(9.0, 14.0, 13.548117154811715)","(13.0, 15.5, 15.462962962962964)","(3.1, 3.55, 3.536842105263158)","(51.0, 110.0, 93.33333333333333)","(3.2, 3.6, 3.5196969696969695)","(31.0, 75.0, 72.5)","(21.0, 40.0, 39.89473684210526)"
06-01-2023 17:31:32.139012,"(3.1, 4.2, 4.073170731707317)","(9.0, 14.0, 13.548117154811715)","(13.0, 15.5, 15.153846153846153)","(3.1, 3.55, 3.5391304347826087)","(51.0, 110.0, 95.0)","(3.2, 3.6, 3.513157894736842)","(31.0, 80.0, 74.70588235294117)","(21.0, 40.0, 39.89473684210526)"
06-01-2023 17:31:33.354164,"(3.1, 4.2, 4.073170731707317)","(9.0, 14.0, 13.548117154811715)","(13.0, 16.0, 15.25)","(3.1, 3.55, 3.551111111111111)","(51.0, 110.0, 97.5)","(3.2, 3.55, 3.4761904761904763)","(31.0, 80.0, 75.3125)","(21.0, 40.0, 39.888888888888886)"
06-01-2023 17:31:34.593280,"(3.1, 4.2, 4.073170731707317)","(9.0, 14.0, 13.548523206751055)","(13.0, 15.5, 15.25)","(3.1, 3.6, 3.551111111111111)","(51.0, 110.0, 97.5)","(3.2, 3.55, 3.486666666666667)","(31.0, 80.0, 75.0)","(21.0, 40.0, 39.88235294117647)"
06-01-2023 17:31:35.916139,"(3.1, 4.2, 4.073170731707317)","(9.0, 14.0, 13.548523206751055)","(13.0, 15.5, 15.41304347826087)","(3.1, 3.6, 3.5576923076923075)","(51.0, 110.0, 97.5)","(3.2, 3.5, 3.4833333333333334)","(31.0, 80.0, 71.66666666666667)","(21.0, 40.0, 39.89473684210526)"
06-01-2023 17:31:37.180422,"(3.1, 4.2, 4.094444444444444)","(9.0, 14.0, 13.548523206751055)","(13.0, 15.5, 15.38888888888889)","(3.1, 3.55, 3.5124999999999997)","(51.0, 110.0, 90.0)","(3.2, 3.5, 3.4887755102040816)","(31.0, 80.0, 76.0)","(21.0, 40.0, 39.86666666666667)"
06-01-2023 17:31:38.349655,"(3.1, 4.2, 4.145588235294118)","(9.0, 14.0, 13.511415525114156)","(13.0, 15.5, 15.25)","(3.1, 3.55, 3.509322033898305)","(51.0, 110.0, 91.66666666666667)","(3.2, 3.5, 3.4887755102040816)","(31.0, 80.0, 74.0)","(21.0, 40.0, 39.86666666666667)"
06-01-2023 17:31:39.505748,"(3.1, 4.2, 4.153521126760563)","(9.0, 14.0, 13.511415525114156)","(13.0, 15.5, 15.38888888888889)","(3.1, 3.55, 3.477586206896552)","(51.0, 110.0, 92.0)","(3.2, 3.5, 3.4872093023255815)","(31.0, 80.0, 74.0)","(21.0, 40.0, 39.84615384615385)"
06-01-2023 17:31:41.008752,"(3.1, 4.2, 4.149230769230769)","(9.0, 14.0, 13.511415525114156)","(13.0, 15.5, 15.261904761904763)","(3.1, 3.55, 3.5033333333333334)","(51.0, 110.0, 92.0)","(3.2, 3.5, 3.491025641025641)","(31.0, 80.0, 75.38461538461539)","(21.0, 40.0, 39.84615384615385)"
06-01-2023 17:31:42.410034,"(3.1, 4.2, 4.153333333333333)","(9.0, 14.0, 13.478048780487805)","(13.0, 15.5, 15.196969696969697)","(3.1, 3.55, 3.521875)","(51.0, 110.0, 92.22222222222223)","(3.1, 3.5, 3.409411764705882)","(31.0, 80.0, 75.38461538461539)","(21.0, 40.0, 39.6)"
06-01-2023 17:31:43.736165,"(3.1, 4.3, 4.188135593220339)","(9.0, 14.0, 13.408839779005525)","(13.0, 15.5, 15.235294117647058)","(3.1, 3.55, 3.526315789473684)","(51.0, 110.0, 91.66666666666667)","(3.1, 3.45, 3.3955882352941176)","(31.0, 80.0, 79.375)","(21.0, 40.0, 39.333333333333336)"
06-01-2023 17:31:45.101516,"(3.1, 4.3, 4.188135593220339)","(9.0, 14.0, 13.432748538011696)","(13.0, 15.5, 15.362068965517242)","(3.1, 3.55, 3.5161290322580645)","(51.0, 110.0, 91.53846153846153)","(3.1, 3.4, 3.407831325301205)","(31.0, 85.0, 80.0)","(21.0, 44.0, 40.432432432432435)"
06-01-2023 17:31:46.536247,"(3.2, 4.3, 4.173417721518987)","(9.0, 14.0, 13.432748538011696)","(13.0, 15.5, 15.208333333333334)","(3.1, 3.55, 3.526470588235294)","(51.0, 110.0, 92.22222222222223)","(3.1, 3.45, 3.3640243902439027)","(31.0, 85.0, 80.0)","(21.0, 44.0, 41.6)"
06-01-2023 17:31:47.928775,"(3.2, 4.3, 4.248717948717949)","(9.0, 14.0, 13.416666666666666)","(13.0, 15.5, 15.195652173913043)","(3.1, 3.55, 3.5272727272727273)","(51.0, 110.0, 98.88888888888889)","(3.1, 3.4, 3.385294117647059)","(31.0, 85.0, 75.0)","(21.0, 42.0, 41.142857142857146)"
06-01-2023 17:31:49.188699,"(3.2, 4.3, 4.248717948717949)","(9.0, 14.0, 13.416666666666666)","(13.0, 15.5, 15.22)","(3.1, 3.55, 3.5302631578947365)","(51.0, 110.0, 98.23529411764706)","(3.1, 3.4, 3.388333333333333)","(31.0, 80.0, 76.0)","(21.0, 42.0, 38.8421052631579)"
06-01-2023 17:31:50.545175,"(3.2, 4.3, 4.253846153846154)","(9.0, 14.0, 13.416666666666666)","(13.0, 15.5, 15.142857142857142)","(3.1, 3.55, 3.535576923076923)","(51.0, 100.0, 95.71428571428571)","(3.1, 3.4, 3.3985714285714286)","(31.0, 80.0, 66.875)","(21.0, 42.0, 38.8421052631579)"
06-01-2023 17:31:51.841273,"(3.2, 4.3, 4.280769230769231)","(9.0, 14.0, 13.416666666666666)","(13.0, 15.5, 14.875)","(3.1, 3.55, 3.533333333333333)","(51.0, 100.0, 94.28571428571429)","(3.1, 3.4, 3.4141509433962267)","(31.0, 80.0, 66.875)","(21.0, 42.0, 40.666666666666664)"
06-01-2023 17:31:53.078305,"(3.2, 4.3, 4.287179487179487)","(9.0, 14.0, 13.416666666666666)","(13.0, 15.5, 14.961538461538462)","(3.1, 3.55, 3.5232142857142854)","(51.0, 100.0, 95.625)","(3.1, 3.45, 3.3914285714285715)","(31.0, 80.0, 66.875)","(21.0, 42.0, 40.4)"
06-01-2023 17:31:54.333710,"(3.2, 4.3, 4.287012987012987)","(9.0, 14.0, 13.45)","(13.0, 15.5, 14.961538461538462)","(3.1, 3.55, 3.5064935064935066)","(51.0, 100.0, 96.0)","(3.1, 3.4, 3.388888888888889)","(31.0, 80.0, 68.33333333333333)","(21.0, 42.0, 39.714285714285715)"
