,Rich List,Bretts Hope,Mums Pet Rock,Resolute Bay,Movin Millions,Mister Nien,Denstown Nz,Streamliner,Taste It
09-01-2023 14:17:34.930315,"(7.5, 20.0, 15.333333333333334)","(17.0, 30.0, 23.5)","(31.0, 40.0, 28.055555555555557)","(8.5, 17.0, 13.8)","(20.0, 30.0, 26.266666666666666)","(4.6, 5.5, 5.362068965517241)","(4.0, 99999, 99990)","(4.6, 5.5, 5.083333333333333)","(5.0, 8.6, 8.52)"
09-01-2023 14:17:36.219278,"(7.5, 20.0, 15.333333333333334)","(17.0, 30.0, 21.333333333333332)","(31.0, 40.0, 25.0)","(8.5, 17.0, 14.2)","(20.0, 30.0, 26.266666666666666)","(4.6, 5.5, 5.362068965517241)","(3.9, 99999, 99990)","(4.6, 5.5, 5.083333333333333)","(5.0, 8.6, 8.771428571428572)"
09-01-2023 14:17:37.529379,"(7.5, 20.0, 15.333333333333334)","(17.0, 30.0, 21.333333333333332)","(31.0, 40.0, 25.0)","(8.5, 17.0, 13.8)","(20.0, 30.0, 24.4)","(4.6, 5.5, 5.33030303030303)","(3.9, 99999, 99990)","(4.6, 5.5, 5.083333333333333)","(5.0, 8.8, 10.012)"
09-01-2023 14:17:38.843090,"(7.5, 19.0, 15.0)","(17.0, 30.0, 19.166666666666668)","(31.0, 40.0, 29.09090909090909)","(8.5, 17.0, 13.8)","(20.0, 30.0, 21.11111111111111)","(4.6, 5.5, 5.362068965517241)","(3.9, 99999, 99990)","(4.6, 5.5, 5.455357142857143)","(5.0, 11.5, 9.8)"
09-01-2023 14:17:40.368187,"(7.5, 18.5, 14.1)","(17.0, 30.0, 21.333333333333332)","(31.0, 40.0, 31.875)","(8.5, 17.0, 13.8)","(20.0, 30.0, 21.11111111111111)","(4.6, 5.5, 5.362068965517241)","(3.9, 99999, 99990)","(4.6, 5.5, 5.455357142857143)","(5.0, 10.5, 9.8)"
09-01-2023 14:17:41.805616,"(7.5, 18.5, 13.6875)","(17.0, 30.0, 21.333333333333332)","(31.0, 40.0, 31.875)","(8.5, 17.0, 13.8)","(20.0, 30.0, 21.11111111111111)","(4.6, 5.5, 5.362068965517241)","(3.9, 99999, 99990)","(4.6, 5.5, 5.455357142857143)","(5.0, 10.5, 10.08)"
09-01-2023 14:17:43.215022,"(7.5, 18.0, 13.833333333333334)","(17.0, 30.0, 21.333333333333332)","(31.0, 40.0, 31.875)","(8.5, 17.0, 13.8)","(20.0, 30.0, 25.0)","(4.6, 5.5, 5.305555555555555)","(3.9, 99999, 99990)","(4.6, 5.5, 5.455357142857143)","(5.0, 10.5, 10.173333333333334)"
09-01-2023 14:17:44.606416,"(7.5, 17.5, 15.25)","(17.0, 30.0, 21.333333333333332)","(31.0, 40.0, 26.25)","(8.5, 17.0, 13.8)","(20.0, 30.0, 22.88888888888889)","(4.6, 5.5, 5.28125)","(3.9, 99999, 99990)","(4.6, 5.5, 5.455357142857143)","(5.0, 10.5, 10.173333333333334)"
09-01-2023 14:17:45.833764,"(7.5, 21.0, 17.0)","(17.0, 30.0, 21.333333333333332)","(31.0, 40.0, 26.25)","(9.0, 17.0, 13.8)","(19.0, 30.0, 25.733333333333334)","(4.6, 5.5, 5.2846153846153845)","(3.7, 99999, 99990)","(4.6, 5.5, 5.491071428571429)","(5.0, 10.5, 10.173333333333334)"
09-01-2023 14:17:47.127065,"(8.0, 19.5, 15.166666666666666)","(17.0, 30.0, 21.333333333333332)","(31.0, 40.0, 29.25)","(9.0, 17.0, 13.8)","(19.0, 30.0, 25.076923076923077)","(4.6, 5.5, 5.33030303030303)","(3.7, 99999, 99990)","(4.6, 5.5, 5.45)","(5.0, 10.5, 10.173333333333334)"
09-01-2023 14:17:48.407675,"(8.0, 19.5, 15.166666666666666)","(17.0, 30.0, 26.454545454545453)","(31.0, 40.0, 25.0)","(9.0, 17.0, 13.8)","(19.0, 30.0, 25.692307692307693)","(4.6, 5.5, 5.33030303030303)","(3.7, 99999, 99990)","(4.6, 5.5, 5.45)","(5.0, 10.5, 10.173333333333334)"
09-01-2023 14:17:49.641441,"(8.0, 19.0, 15.0)","(17.0, 30.0, 26.454545454545453)","(31.0, 40.0, 25.0)","(9.0, 17.0, 13.8)","(19.0, 30.0, 24.666666666666668)","(4.6, 5.5, 5.33030303030303)","(3.7, 99999, 99990)","(4.6, 5.5, 5.45)","(5.0, 10.5, 10.173333333333334)"
09-01-2023 14:17:50.911366,"(8.0, 19.0, 15.0)","(17.0, 30.0, 26.454545454545453)","(31.0, 40.0, 25.0)","(9.0, 17.0, 13.8)","(19.0, 30.0, 26.0)","(4.6, 5.5, 5.33030303030303)","(3.7, 99999, 99990)","(4.6, 5.5, 5.45)","(5.0, 10.5, 10.173333333333334)"
09-01-2023 14:17:52.117082,"(8.0, 19.0, 15.0)","(17.0, 30.0, 26.454545454545453)","(31.0, 40.0, 25.0)","(9.0, 17.0, 13.8)","(19.0, 30.0, 26.0)","(4.6, 5.5, 5.33030303030303)","(3.7, 99999, 99990)","(4.6, 5.5, 5.483333333333333)","(5.0, 10.5, 10.173333333333334)"
09-01-2023 14:17:53.374990,"(8.0, 19.0, 15.0)","(17.0, 30.0, 26.454545454545453)","(31.0, 40.0, 25.0)","(9.0, 17.0, 13.8)","(19.0, 30.0, 24.5)","(4.6, 5.5, 5.33030303030303)","(3.7, 99999, 99990)","(4.6, 5.5, 5.483333333333333)","(5.0, 10.5, 10.173333333333334)"
09-01-2023 14:17:54.643896,"(8.0, 19.0, 15.0)","(17.0, 30.0, 26.454545454545453)","(31.0, 40.0, 25.0)","(9.0, 17.0, 13.8)","(19.0, 29.0, 24.5)","(4.6, 5.5, 5.33030303030303)","(3.7, 99999, 99990)","(4.6, 5.5, 5.483333333333333)","(5.0, 10.5, 10.173333333333334)"
09-01-2023 14:17:55.934477,"(8.0, 19.0, 14.0)","(17.0, 30.0, 26.454545454545453)","(31.0, 40.0, 25.0)","(9.0, 17.0, 13.8)","(19.0, 29.0, 24.5)","(4.6, 5.5, 5.33030303030303)","(3.7, 99999, 99990)","(4.6, 5.5, 5.483333333333333)","(5.0, 10.5, 10.173333333333334)"
09-01-2023 14:17:57.161818,"(8.0, 18.5, 15.75)","(17.0, 30.0, 26.454545454545453)","(31.0, 40.0, 25.0)","(9.0, 17.0, 13.8)","(19.0, 29.0, 24.5)","(4.6, 5.5, 5.33030303030303)","(3.7, 99999, 99990)","(4.6, 5.5, 5.483333333333333)","(5.0, 10.5, 10.173333333333334)"
09-01-2023 14:17:58.451079,"(8.5, 18.5, 13.916666666666666)","(17.0, 30.0, 26.454545454545453)","(31.0, 40.0, 25.0)","(9.0, 17.0, 13.8)","(18.0, 29.0, 26.0)","(4.6, 5.5, 5.33030303030303)","(3.6, 99999, 99990)","(4.6, 5.5, 5.483333333333333)","(5.0, 10.5, 10.1)"
09-01-2023 14:17:59.673144,"(8.5, 18.0, 13.833333333333334)","(17.0, 30.0, 26.454545454545453)","(31.0, 40.0, 25.0)","(9.0, 17.0, 13.8)","(18.0, 29.0, 28.1)","(4.6, 5.5, 5.445454545454545)","(3.6, 99999, 99990)","(4.6, 5.5, 5.483333333333333)","(5.0, 10.5, 10.1)"
09-01-2023 14:18:00.847560,"(8.5, 17.5, 13.75)","(17.0, 30.0, 26.454545454545453)","(31.0, 40.0, 25.0)","(9.0, 17.0, 15.0)","(18.0, 29.0, 27.857142857142858)","(4.6, 5.5, 5.445454545454545)","(3.6, 99999, 99990)","(4.6, 5.5, 5.483333333333333)","(5.0, 10.5, 10.1)"
09-01-2023 14:18:02.057472,"(8.5, 17.0, 14.333333333333334)","(17.0, 30.0, 26.454545454545453)","(31.0, 40.0, 30.625)","(9.0, 21.0, 16.25)","(18.0, 29.0, 25.5)","(4.6, 5.5, 5.430769230769231)","(3.6, 99999, 99990)","(4.6, 5.5, 5.483333333333333)","(5.0, 10.5, 10.1)"
09-01-2023 14:18:03.310057,"(8.5, 17.0, 13.666666666666666)","(17.0, 30.0, 26.454545454545453)","(31.0, 40.0, 33.07692307692308)","(9.0, 19.5, 16.9)","(18.0, 29.0, 27.833333333333336)","(4.6, 5.5, 5.430769230769231)","(3.6, 99999, 99990)","(4.6, 5.5, 5.483333333333333)","(5.0, 10.5, 10.1)"
09-01-2023 14:18:04.548190,"(8.5, 16.5, 13.583333333333334)","(17.0, 30.0, 26.42857142857143)","(31.0, 40.0, 33.07692307692308)","(9.0, 19.5, 16.6)","(18.0, 29.0, 28.0)","(4.6, 5.5, 5.430769230769231)","(3.6, 99999, 99990)","(4.6, 5.5, 5.483333333333333)","(5.0, 10.5, 10.1)"
09-01-2023 14:18:05.766175,"(8.5, 16.5, 13.583333333333334)","(17.0, 30.0, 26.57142857142857)","(31.0, 40.0, 33.07692307692308)","(9.0, 19.0, 17.5)","(18.0, 29.0, 26.5)","(4.6, 5.5, 5.366666666666666)","(3.6, 99999, 99990)","(4.6, 5.5, 5.483333333333333)","(5.0, 10.5, 10.1)"
09-01-2023 14:18:06.947886,"(8.5, 16.5, 13.583333333333334)","(17.0, 30.0, 26.714285714285715)","(31.0, 40.0, 27.5)","(9.0, 19.0, 17.5)","(18.0, 29.0, 26.5)","(4.6, 5.5, 5.366666666666666)","(3.6, 99999, 99990)","(4.6, 5.5, 5.483333333333333)","(5.0, 10.5, 10.1)"
09-01-2023 14:18:08.154441,"(8.5, 16.5, 13.583333333333334)","(17.0, 30.0, 23.0)","(31.0, 40.0, 29.285714285714285)","(9.0, 15.5, 15.266666666666666)","(18.0, 29.0, 25.0)","(4.6, 5.5, 5.366666666666666)","(3.6, 99999, 99990)","(4.6, 5.5, 5.485714285714286)","(5.0, 10.5, 10.1)"
09-01-2023 14:18:09.408796,"(8.5, 16.5, 13.583333333333334)","(17.0, 30.0, 23.0)","(31.0, 40.0, 29.285714285714285)","(9.0, 15.5, 15.266666666666666)","(18.0, 30.0, 25.833333333333332)","(4.6, 5.5, 5.429411764705883)","(3.6, 99999, 99990)","(4.6, 5.5, 5.485714285714286)","(5.0, 10.5, 10.1)"
09-01-2023 14:18:10.582017,"(8.5, 16.5, 13.583333333333334)","(17.0, 30.0, 23.0)","(31.0, 40.0, 29.285714285714285)","(9.0, 15.5, 15.266666666666666)","(18.0, 30.0, 25.833333333333332)","(4.6, 5.5, 5.429411764705883)","(3.6, 99999, 99990)","(4.6, 5.5, 5.485714285714286)","(5.0, 10.5, 10.376470588235295)"
09-01-2023 14:18:11.670410,"(8.5, 16.5, 13.583333333333334)","(17.0, 30.0, 23.0)","(31.0, 40.0, 29.285714285714285)","(9.0, 15.5, 15.266666666666666)","(18.0, 30.0, 25.5)","(4.6, 5.5, 6.054545454545454)","(3.6, 99999, 99990)","(4.6, 5.5, 5.485714285714286)","(5.0, 10.5, 10.376470588235295)"
09-01-2023 14:18:12.795224,"(8.5, 16.5, 13.583333333333334)","(17.0, 30.0, 23.0)","(31.0, 40.0, 29.285714285714285)","(9.0, 15.5, 15.266666666666666)","(18.0, 30.0, 26.0)","(4.6, 6.6, 5.525)","(3.6, 99999, 99990)","(4.6, 5.5, 5.483333333333333)","(5.0, 10.5, 10.376470588235295)"
09-01-2023 14:18:13.980799,"(8.5, 16.5, 13.583333333333334)","(17.0, 30.0, 23.0)","(31.0, 40.0, 29.285714285714285)","(9.0, 15.5, 15.208333333333334)","(18.0, 30.0, 24.166666666666668)","(4.6, 6.2, 5.427272727272727)","(3.6, 99999, 99990)","(4.6, 5.5, 5.485714285714286)","(5.0, 10.5, 11.45)"
09-01-2023 14:18:15.153569,"(8.5, 16.5, 13.583333333333334)","(17.0, 30.0, 23.0)","(31.0, 40.0, 29.285714285714285)","(9.0, 15.5, 15.266666666666666)","(18.0, 30.0, 24.545454545454547)","(4.6, 6.0, 5.5)","(3.6, 99999, 99990)","(4.6, 5.5, 5.485714285714286)","(5.0, 12.0, 10.5)"
09-01-2023 14:18:16.359520,"(8.5, 16.5, 13.583333333333334)","(17.0, 30.0, 23.0)","(31.0, 40.0, 29.285714285714285)","(9.0, 15.5, 13.96)","(18.0, 30.0, 22.285714285714285)","(4.6, 6.0, 5.65)","(3.6, 99999, 99990)","(4.6, 5.5, 5.485714285714286)","(5.0, 12.0, 10.5)"
09-01-2023 14:18:17.552430,"(9.0, 16.5, 13.583333333333334)","(17.0, 30.0, 23.0)","(31.0, 40.0, 29.285714285714285)","(9.0, 15.5, 13.846153846153847)","(17.0, 30.0, 22.285714285714285)","(4.6, 5.9, 5.666666666666667)","(3.6, 99999, 99990)","(4.6, 5.5, 5.489473684210527)","(5.0, 12.0, 10.5)"
09-01-2023 14:18:18.774773,"(9.0, 16.5, 13.5)","(17.0, 30.0, 25.5)","(31.0, 40.0, 30.625)","(9.0, 15.0, 14.181818181818182)","(17.0, 30.0, 27.0)","(4.6, 5.8, 5.388888888888888)","(3.6, 99999, 99990)","(4.6, 5.5, 5.489473684210527)","(5.0, 12.0, 10.5)"
09-01-2023 14:18:20.059871,"(9.0, 16.5, 13.5)","(17.0, 30.0, 25.5)","(31.0, 40.0, 30.625)","(9.0, 15.0, 14.181818181818182)","(17.0, 29.0, 27.0)","(4.6, 5.7, 5.46)","(3.6, 99999, 99990)","(4.6, 5.5, 5.767441860465116)","(5.0, 12.0, 10.5)"
09-01-2023 14:18:21.241777,"(9.0, 16.5, 13.5)","(17.0, 30.0, 25.5)","(31.0, 40.0, 30.625)","(9.0, 15.0, 14.181818181818182)","(17.0, 29.0, 27.0)","(4.6, 5.7, 5.46)","(3.6, 99999, 99990)","(4.6, 5.8, 5.62)","(5.0, 12.0, 10.5)"
09-01-2023 14:18:22.423298,"(9.0, 16.5, 13.5)","(17.0, 30.0, 25.5)","(31.0, 40.0, 30.625)","(9.0, 15.0, 14.357142857142858)","(17.0, 29.0, 27.0)","(4.6, 5.7, 5.346153846153846)","(3.6, 99999, 99990)","(4.6, 5.8, 5.588888888888889)","(5.0, 12.0, 10.5)"
09-01-2023 14:18:23.626009,"(9.0, 16.5, 13.5)","(17.0, 30.0, 25.5)","(31.0, 40.0, 30.625)","(9.0, 15.0, 14.181818181818182)","(17.0, 29.0, 27.0)","(4.6, 5.6, 5.42)","(3.6, 99999, 99990)","(4.6, 5.7, 5.633333333333334)","(5.0, 12.0, 10.5)"
09-01-2023 14:18:24.771653,"(9.0, 16.5, 13.5)","(17.0, 30.0, 25.5)","(31.0, 40.0, 30.625)","(9.0, 15.0, 14.181818181818182)","(17.0, 29.0, 27.0)","(4.6, 5.6, 5.1647058823529415)","(3.6, 99999, 99990)","(4.6, 5.7, 5.65)","(5.0, 12.0, 10.5)"
09-01-2023 14:18:25.921698,"(9.0, 16.5, 13.5)","(17.0, 30.0, 25.5)","(31.0, 40.0, 30.625)","(9.0, 15.0, 14.181818181818182)","(17.0, 29.0, 27.0)","(4.6, 5.2, 5.1647058823529415)","(3.6, 99999, 99990)","(4.6, 6.0, 5.65)","(5.0, 12.0, 10.5)"
09-01-2023 14:18:27.130496,"(9.0, 16.5, 13.5)","(17.0, 30.0, 25.5)","(31.0, 40.0, 30.625)","(9.0, 15.0, 14.181818181818182)","(17.0, 29.0, 27.0)","(4.6, 5.2, 5.1647058823529415)","(3.6, 99999, 99990)","(4.6, 5.9, 5.733333333333333)","(5.0, 12.0, 10.5)"
09-01-2023 14:18:28.425598,"(9.0, 16.5, 13.5)","(17.0, 30.0, 25.5)","(31.0, 40.0, 30.625)","(9.0, 15.0, 14.181818181818182)","(17.0, 29.0, 27.0)","(4.6, 5.2, 5.1647058823529415)","(3.6, 99999, 99990)","(4.6, 5.8, 5.733333333333333)","(5.0, 12.0, 10.5)"
09-01-2023 14:18:29.779278,"(9.0, 16.5, 13.5)","(17.0, 30.0, 25.5)","(31.0, 40.0, 30.625)","(9.0, 15.0, 14.181818181818182)","(17.0, 29.0, 27.0)","(4.6, 5.2, 5.1647058823529415)","(3.6, 99999, 99990)","(4.6, 5.8, 5.733333333333333)","(5.0, 12.0, 10.5)"
09-01-2023 14:18:30.964223,"(9.0, 16.5, 13.5)","(17.0, 30.0, 25.5)","(31.0, 40.0, 30.625)","(9.0, 15.0, 14.357142857142858)","(17.0, 29.0, 27.0)","(4.6, 5.2, 5.1647058823529415)","(3.6, 99999, 99990)","(4.6, 5.8, 5.733333333333333)","(5.0, 12.0, 10.5)"
09-01-2023 14:18:32.231445,"(9.0, 16.5, 13.5)","(17.0, 30.0, 25.5)","(31.0, 40.0, 30.625)","(9.0, 15.0, 14.357142857142858)","(17.0, 29.0, 27.0)","(4.6, 5.2, 5.1647058823529415)","(3.6, 99999, 99990)","(4.6, 5.8, 5.72)","(5.0, 12.0, 11.120000000000001)"
09-01-2023 14:18:33.558912,"(9.0, 16.5, 13.583333333333334)","(17.0, 30.0, 25.857142857142858)","(31.0, 40.0, 29.285714285714285)","(9.0, 15.0, 14.357142857142858)","(17.0, 29.0, 23.4)","(4.6, 5.2, 5.1647058823529415)","(3.6, 99999, 99990)","(4.6, 5.8, 5.72)","(5.0, 12.0, 11.120000000000001)"
09-01-2023 14:18:34.970893,"(9.0, 16.5, 13.583333333333334)","(17.0, 29.0, 25.857142857142858)","(31.0, 40.0, 29.285714285714285)","(9.0, 15.0, 14.357142857142858)","(17.0, 29.0, 23.0)","(4.6, 5.2, 5.575)","(3.6, 99999, 99990)","(4.6, 5.8, 5.7555555555555555)","(5.0, 12.0, 10.5)"
09-01-2023 14:18:36.361673,"(9.0, 16.5, 13.583333333333334)","(17.0, 29.0, 26.333333333333336)","(31.0, 40.0, 29.285714285714285)","(9.0, 15.0, 14.181818181818182)","(17.0, 27.0, 22.555555555555557)","(4.6, 5.7, 5.76)","(3.6, 99999, 99990)","(4.6, 5.8, 5.704761904761905)","(5.0, 12.0, 11.120000000000001)"
09-01-2023 14:18:37.745481,"(9.0, 16.5, 13.583333333333334)","(17.0, 28.0, 50.5)","(31.0, 40.0, 29.285714285714285)","(9.0, 15.0, 14.181818181818182)","(17.0, 27.0, 22.555555555555557)","(4.6, 6.4, 5.7384615384615385)","(3.6, 99999, 99990)","(4.6, 5.8, 5.704761904761905)","(5.0, 12.0, 11.120000000000001)"
09-01-2023 14:18:39.439169,"(9.0, 16.5, 13.583333333333334)","(17.0, 70.0, 50.5)","(31.0, 40.0, 29.285714285714285)","(9.0, 15.0, 13.714285714285714)","(17.0, 27.0, 22.555555555555557)","(4.6, 6.2, 5.83)","(3.5, 99999, 99990)","(4.6, 5.8, 5.704761904761905)","(5.0, 12.0, 11.371428571428572)"
09-01-2023 14:18:40.822235,"(9.0, 16.5, 13.583333333333334)","(17.0, 70.0, 31.0)","(31.0, 40.0, 29.285714285714285)","(9.0, 15.0, 13.714285714285714)","(17.0, 27.0, 22.555555555555557)","(4.6, 5.9, 5.6909090909090905)","(3.5, 99999, 99990)","(4.6, 5.8, 5.704761904761905)","(5.0, 12.0, 11.371428571428572)"
09-01-2023 14:18:42.301867,"(9.0, 16.5, 13.583333333333334)","(17.0, 70.0, 33.0)","(31.0, 40.0, 29.285714285714285)","(9.0, 15.0, 13.714285714285714)","(17.0, 27.0, 22.555555555555557)","(4.6, 5.8, 5.585714285714285)","(3.5, 99999, 99990)","(4.6, 5.8, 5.704761904761905)","(5.0, 12.0, 10.8)"
09-01-2023 14:18:43.646029,"(9.0, 16.5, 13.166666666666666)","(17.0, 65.0, 31.333333333333336)","(31.0, 40.0, 29.285714285714285)","(9.0, 15.0, 13.714285714285714)","(17.0, 27.0, 22.555555555555557)","(4.6, 5.8, 5.5)","(3.5, 99999, 99990)","(4.6, 5.8, 5.704761904761905)","(5.0, 12.0, 10.875)"
09-01-2023 14:18:45.023639,"(9.0, 16.5, 13.071428571428571)","(17.0, 60.0, 47.714285714285715)","(31.0, 40.0, 29.285714285714285)","(9.0, 15.0, 13.714285714285714)","(17.0, 27.0, 22.555555555555557)","(4.6, 5.8, 5.5)","(3.5, 99999, 99990)","(4.6, 5.8, 5.704761904761905)","(5.0, 12.0, 10.875)"
09-01-2023 14:18:46.445556,"(9.0, 16.5, 13.071428571428571)","(17.0, 60.0, 44.285714285714285)","(31.0, 40.0, 29.285714285714285)","(9.0, 15.0, 13.714285714285714)","(17.0, 27.0, 22.555555555555557)","(4.6, 5.7, 5.507692307692308)","(3.5, 99999, 99990)","(4.6, 5.8, 5.704761904761905)","(5.0, 12.0, 10.285714285714286)"
09-01-2023 14:18:47.788035,"(9.0, 16.5, 13.071428571428571)","(17.0, 55.0, 54.857142857142854)","(31.0, 40.0, 29.285714285714285)","(9.0, 15.0, 13.714285714285714)","(17.0, 27.0, 22.555555555555557)","(4.6, 5.7, 5.533333333333333)","(3.5, 99999, 99990)","(4.6, 5.8, 5.7555555555555555)","(5.0, 12.0, 10.0625)"
09-01-2023 14:18:49.272024,"(9.0, 16.5, 13.083333333333334)","(17.0, 70.0, 44.0)","(31.0, 40.0, 30.625)","(9.0, 15.0, 13.714285714285714)","(17.0, 27.0, 24.0)","(4.6, 6.0, 5.533333333333333)","(3.5, 99999, 99990)","(4.6, 5.8, 5.704761904761905)","(5.0, 10.5, 10.0625)"
09-01-2023 14:18:50.606428,"(9.0, 16.0, 13.0)","(17.0, 70.0, 32.85714285714286)","(31.0, 40.0, 30.625)","(9.0, 15.0, 13.714285714285714)","(17.0, 26.0, 23.0)","(4.6, 6.0, 5.4)","(3.5, 99999, 99990)","(4.6, 5.8, 5.704761904761905)","(5.0, 10.5, 10.0625)"
09-01-2023 14:18:52.017038,"(9.0, 15.5, 12.5)","(17.0, 70.0, 27.4)","(31.0, 40.0, 30.625)","(9.0, 15.0, 13.714285714285714)","(17.0, 26.0, 22.0)","(4.6, 5.9, 5.383333333333333)","(3.5, 99999, 99990)","(4.6, 5.8, 5.704761904761905)","(5.0, 10.5, 10.0625)"
09-01-2023 14:18:53.394571,"(9.0, 15.0, 12.5)","(17.0, 65.0, 37.0)","(31.0, 40.0, 30.625)","(9.0, 15.0, 13.714285714285714)","(17.0, 25.0, 19.444444444444443)","(4.6, 5.8, 5.425)","(3.5, 99999, 99990)","(4.6, 5.8, 5.704761904761905)","(5.0, 10.5, 10.0625)"
09-01-2023 14:18:54.778539,"(9.0, 14.5, 12.357142857142858)","(17.0, 55.0, 37.0)","(31.0, 40.0, 30.625)","(9.0, 15.0, 14.181818181818182)","(17.0, 25.0, 20.53846153846154)","(4.6, 5.8, 5.5)","(3.5, 99999, 99990)","(4.6, 5.8, 5.1482758620689655)","(5.0, 10.5, 10.1)"
09-01-2023 14:18:56.066911,"(9.0, 14.5, 12.357142857142858)","(17.0, 48.0, 33.5)","(31.0, 40.0, 30.625)","(9.0, 15.0, 14.181818181818182)","(17.0, 24.0, 20.5)","(4.6, 5.7, 5.883333333333333)","(3.5, 99999, 99990)","(4.6, 5.4, 5.014285714285714)","(5.0, 10.5, 10.0625)"
09-01-2023 14:18:57.239607,"(9.0, 14.5, 12.357142857142858)","(17.0, 48.0, 33.5)","(31.0, 40.0, 30.625)","(9.0, 15.0, 14.181818181818182)","(17.0, 23.0, 18.833333333333332)","(4.6, 6.0, 5.728571428571429)","(3.5, 99999, 99990)","(4.6, 5.1, 4.6)","(5.0, 10.5, 10.0625)"
09-01-2023 14:18:58.472465,"(9.0, 14.5, 13.75)","(17.0, 48.0, 42.4)","(31.0, 40.0, 31.25)","(9.0, 15.0, 14.181818181818182)","(17.0, 23.0, 20.5)","(4.6, 5.9, 5.7)","(3.5, 99999, 99990)","(4.6, 4.9, 4.7)","(5.0, 10.5, 10.1)"
09-01-2023 14:18:59.781592,"(9.0, 14.5, 13.0)","(17.0, 48.0, 27.5)","(31.0, 40.0, 28.857142857142858)","(9.0, 15.0, 14.181818181818182)","(17.0, 23.0, 20.0)","(4.6, 5.8, 5.7)","(3.5, 99999, 99990)","(4.6, 4.9, 4.835483870967742)","(5.0, 10.5, 10.1)"
09-01-2023 14:19:01.046496,"(9.0, 14.5, 13.0)","(17.0, 36.0, 27.5)","(31.0, 40.0, 28.857142857142858)","(9.0, 15.0, 14.181818181818182)","(17.0, 23.0, 20.0)","(4.6, 5.8, 5.7)","(3.5, 99999, 99990)","(4.6, 4.9, 4.831034482758621)","(5.0, 10.5, 10.2)"
09-01-2023 14:19:02.258818,"(9.0, 14.5, 13.666666666666666)","(17.0, 48.0, 33.5)","(31.0, 40.0, 28.857142857142858)","(9.0, 15.0, 14.181818181818182)","(17.0, 23.0, 20.0)","(4.6, 5.8, 5.7)","(3.5, 99999, 99990)","(4.6, 4.9, 4.831034482758621)","(5.0, 10.5, 10.08)"
09-01-2023 14:19:03.448535,"(9.0, 14.5, 13.666666666666666)","(17.0, 48.0, 42.3)","(31.0, 40.0, 28.857142857142858)","(9.0, 15.0, 14.181818181818182)","(17.0, 23.0, 20.0)","(4.6, 5.8, 5.688888888888888)","(3.5, 99999, 99990)","(4.6, 4.9, 4.722222222222222)","(5.0, 10.5, 10.08)"
09-01-2023 14:19:04.623026,"(9.0, 14.5, 13.666666666666666)","(17.0, 48.0, 42.3)","(31.0, 40.0, 29.166666666666668)","(9.0, 15.0, 14.181818181818182)","(17.0, 23.0, 19.5)","(4.6, 5.8, 5.811111111111112)","(3.5, 99999, 99990)","(4.6, 4.9, 4.733333333333333)","(5.0, 10.5, 10.08)"
09-01-2023 14:19:05.878512,"(9.0, 26.0, 16.666666666666668)","(17.0, 48.0, 26.125)","(31.0, 40.0, 29.166666666666668)","(9.0, 15.0, 14.181818181818182)","(17.0, 22.0, 19.166666666666668)","(4.6, 5.9, 5.6647058823529415)","(3.5, 99999, 99990)","(4.6, 5.2, 4.684210526315789)","(5.0, 10.5, 10.08)"
09-01-2023 14:19:07.125222,"(9.0, 25.0, 19.8)","(17.0, 46.0, 26.125)","(31.0, 40.0, 29.166666666666668)","(9.0, 15.0, 14.181818181818182)","(17.0, 21.0, 17.428571428571427)","(4.6, 5.9, 5.6647058823529415)","(3.5, 99999, 99990)","(4.6, 5.2, 4.935135135135135)","(5.0, 10.5, 10.346666666666666)"
09-01-2023 14:19:08.359927,"(9.0, 24.0, 21.0)","(17.0, 44.0, 31.75)","(31.0, 40.0, 29.166666666666668)","(9.0, 15.0, 14.181818181818182)","(17.0, 21.0, 17.428571428571427)","(4.6, 5.9, 5.594117647058823)","(3.5, 99999, 99990)","(4.6, 5.2, 4.872727272727273)","(5.0, 11.0, 10.346666666666666)"
09-01-2023 14:19:09.605147,"(9.0, 23.0, 16.714285714285715)","(17.0, 42.0, 27.0)","(31.0, 40.0, 30.0)","(9.0, 15.0, 14.357142857142858)","(17.0, 21.0, 17.428571428571427)","(4.6, 5.8, 5.5)","(3.5, 99999, 99990)","(4.6, 5.2, 5.033333333333333)","(5.0, 11.0, 10.066666666666666)"
09-01-2023 14:19:10.903229,"(9.0, 21.0, 17.8125)","(17.0, 36.0, 25.0)","(31.0, 36.0, 28.666666666666668)","(9.0, 15.0, 13.75)","(17.0, 21.0, 17.428571428571427)","(4.6, 5.7, 5.6)","(3.5, 99999, 99990)","(4.6, 5.1, 5.033333333333333)","(5.0, 11.0, 10.066666666666666)"
09-01-2023 14:19:12.161993,"(9.0, 21.0, 16.75)","(17.0, 32.0, 23.666666666666668)","(31.0, 32.0, 27.833333333333332)","(9.0, 15.5, 14.75)","(17.0, 21.0, 17.428571428571427)","(4.6, 5.7, 5.814285714285715)","(3.5, 99999, 99990)","(4.6, 5.1, 4.9)","(5.0, 11.0, 10.346666666666666)"
09-01-2023 14:19:13.443889,"(10.0, 20.0, 18.09090909090909)","(17.0, 32.0, 23.666666666666668)","(26.0, 32.0, 27.833333333333332)","(9.0, 15.0, 14.75)","(16.0, 21.0, 17.428571428571427)","(4.6, 5.9, 5.7)","(3.4, 99999, 99990)","(4.2, 5.1, 5.027272727272727)","(6.0, 11.0, 10.58)"
