,Jubay,Cupids Song,Astrayal,Hes Clever,Gettin Spicy,Rockin Chair,Curb That Tiger,Shade Tree Corner,Windsors Star,Missionary
07-01-2023 11:59:48.173713,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 11:59:49.419780,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 11:59:50.743416,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 11:59:52.045985,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 11:59:53.352683,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 11:59:54.620082,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 11:59:55.849295,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 11:59:57.088849,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 11:59:58.354919,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 11:59:59.592641,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:00.831782,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:02.119743,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:03.488349,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:04.808026,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:06.081320,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:07.323379,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:08.560906,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:09.773916,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:10.948737,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:12.202919,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:13.490048,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:14.729631,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:16.076654,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:17.405704,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:18.680060,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:19.935511,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:21.168652,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:22.542357,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:23.865252,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:25.119475,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:26.374649,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:27.680196,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:28.971943,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:30.213314,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:31.450746,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:32.689577,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:33.898698,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:35.182191,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:36.471131,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:37.911071,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:39.288473,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:40.567137,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:41.829939,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:43.108397,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:44.362836,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:45.699493,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:47.064405,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:48.342412,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:49.564017,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:50.799288,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:52.094116,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:53.369184,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:54.610955,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:55.936798,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:57.208285,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:58.428350,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:00:59.636845,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:01:00.922043,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:01:02.213197,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:01:03.491775,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:01:04.735897,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:01:06.044116,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:01:07.325719,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:01:08.493954,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:01:09.693619,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:01:10.961623,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:01:12.293300,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:01:13.542548,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:01:14.800269,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:01:16.113015,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:01:17.380791,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:01:18.645741,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:01:19.963924,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
07-01-2023 12:01:21.242603,"(18.0, 230.0, 205.83333333333334)","(11.0, 21.0, 15.5)","(6.5, 230.0, 174.25)","(3.1, 230.0, 173.3875)","(26.0, 230.0, 159.0)","(13.0, 26.0, 19.8)","(41.0, 230.0, 127.0)","(8.5, 230.0, 174.95)","(5.5, 11.5, 6.4799999999999995)","(4.4, 230.0, 173.775)"
