,Magic Drum,Tom The Star,Silly Salmon,Strad,Beautrooper,Funny Impact,Isolating,Beaukati,Belle Power,Miss Epernay,Low Level Flying,Ourzacracker
10-01-2023 15:28:21.034110,"(10.0, 14.0, 13.733333333333333)","(9.0, 12.0, 11.71376811594203)","(3.7, 4.0, 4.049382716049383)","(13.0, 17.0, 16.23404255319149)","(11.0, 14.5, 14.189655172413794)","(41.0, 70.0, 67.6923076923077)","(10.0, 13.0, 12.685950413223141)","(2.7, 3.1, 3.0783783783783782)","(26.0, 34.0, 33.888888888888886)","(101.0, 150.0, 148.07692307692307)","(101.0, 290.0, 288.1818181818182)","(81.0, 170.0, 140.9090909090909)"
10-01-2023 15:28:22.366509,"(10.0, 13.5, 13.354545454545455)","(9.0, 12.0, 11.707407407407407)","(3.6, 4.1, 4.039041703637976)","(13.0, 17.0, 16.22093023255814)","(11.0, 14.5, 14.153846153846153)","(41.0, 70.0, 67.56410256410257)","(10.0, 13.0, 12.685950413223141)","(2.7, 3.1, 3.0887537993920975)","(26.0, 34.0, 33.888888888888886)","(101.0, 150.0, 148.07692307692307)","(101.0, 290.0, 288.1818181818182)","(81.0, 170.0, 140.9090909090909)"
10-01-2023 15:28:23.664509,"(10.0, 13.5, 13.220238095238095)","(9.0, 12.0, 11.71376811594203)","(3.6, 4.1, 4.0395246478873235)","(13.0, 16.5, 16.24418604651163)","(11.0, 14.5, 14.178571428571429)","(41.0, 70.0, 67.56410256410257)","(10.0, 13.0, 12.693548387096774)","(2.7, 3.1, 3.0901515151515153)","(26.0, 34.0, 33.9)","(101.0, 150.0, 148.07692307692307)","(101.0, 290.0, 288.1818181818182)","(81.0, 170.0, 138.0)"
10-01-2023 15:28:24.979441,"(10.0, 13.5, 13.235955056179776)","(9.0, 12.0, 11.671511627906977)","(3.6, 4.1, 4.038049713193116)","(13.0, 16.5, 16.24418604651163)","(11.0, 14.5, 14.071428571428571)","(41.0, 70.0, 67.95918367346938)","(11.0, 13.0, 12.688524590163935)","(2.7, 3.1, 3.0919554455445546)","(26.0, 34.0, 33.916666666666664)","(101.0, 150.0, 148.07692307692307)","(101.0, 290.0, 288.1818181818182)","(91.0, 170.0, 140.9090909090909)"
10-01-2023 15:28:26.310772,"(10.0, 13.5, 13.288288288288289)","(9.0, 12.0, 11.78996282527881)","(3.6, 4.1, 4.038049713193116)","(13.0, 16.5, 16.34285714285714)","(11.0, 14.5, 14.071428571428571)","(41.0, 70.0, 67.95918367346938)","(11.0, 13.0, 12.688524590163935)","(2.7, 3.1, 3.0920560747663552)","(26.0, 34.0, 33.916666666666664)","(101.0, 150.0, 148.07692307692307)","(101.0, 290.0, 288.1818181818182)","(91.0, 170.0, 159.56521739130434)"
10-01-2023 15:28:27.597970,"(10.0, 13.5, 13.288288288288289)","(9.0, 12.0, 11.78996282527881)","(3.6, 4.1, 4.038983050847458)","(13.0, 16.5, 16.34285714285714)","(11.0, 14.5, 14.125)","(41.0, 70.0, 67.95918367346938)","(11.0, 13.0, 12.723300970873787)","(2.7, 3.1, 3.0886160714285715)","(26.0, 34.0, 33.916666666666664)","(101.0, 150.0, 148.07692307692307)","(101.0, 290.0, 288.1818181818182)","(91.0, 170.0, 160.76923076923077)"
10-01-2023 15:28:29.018829,"(10.0, 13.5, 13.293859649122806)","(9.0, 12.0, 11.78996282527881)","(3.6, 4.1, 4.038983050847458)","(13.0, 16.5, 16.34285714285714)","(11.0, 14.5, 14.090909090909092)","(41.0, 70.0, 67.95918367346938)","(11.0, 13.0, 12.723300970873787)","(2.7, 3.1, 3.081684981684982)","(26.0, 34.0, 33.916666666666664)","(101.0, 150.0, 148.75)","(101.0, 290.0, 288.1818181818182)","(91.0, 170.0, 154.0)"
10-01-2023 15:28:30.417695,"(10.0, 13.5, 13.381909547738694)","(9.0, 12.0, 11.78996282527881)","(3.6, 4.1, 4.03875236294896)","(13.0, 16.5, 16.401960784313726)","(11.0, 14.5, 14.166666666666666)","(41.0, 70.0, 67.95918367346938)","(11.0, 13.0, 12.64375)","(2.7, 3.1, 3.081684981684982)","(26.0, 34.0, 32.81481481481482)","(101.0, 150.0, 147.24137931034483)","(101.0, 290.0, 290.0)","(91.0, 170.0, 152.72727272727272)"
10-01-2023 15:28:32.116085,"(10.0, 13.5, 13.340807174887892)","(9.0, 12.0, 11.846666666666668)","(3.6, 4.1, 4.03875236294896)","(13.0, 16.5, 16.410714285714285)","(11.0, 14.5, 14.166666666666666)","(41.0, 70.0, 68.0392156862745)","(11.0, 13.0, 12.64375)","(2.7, 3.1, 3.078494623655914)","(26.0, 34.0, 32.83018867924528)","(101.0, 150.0, 147.24137931034483)","(101.0, 300.0, 289.4736842105263)","(81.0, 160.0, 152.72727272727272)"
10-01-2023 15:28:33.478110,"(10.0, 13.5, 13.148514851485148)","(9.0, 12.0, 11.846666666666668)","(3.6, 4.1, 4.03875236294896)","(13.0, 16.5, 16.410714285714285)","(11.0, 14.5, 14.166666666666666)","(41.0, 70.0, 68.0392156862745)","(11.0, 13.0, 12.64375)","(2.7, 3.1, 3.078494623655914)","(26.0, 34.0, 32.83018867924528)","(101.0, 150.0, 147.24137931034483)","(101.0, 300.0, 289.4736842105263)","(81.0, 160.0, 153.33333333333334)"
10-01-2023 15:28:34.804539,"(10.0, 13.5, 13.292792792792794)","(9.0, 12.0, 11.771381578947368)","(3.6, 4.1, 4.0354581673306775)","(13.0, 16.5, 16.426470588235293)","(11.0, 14.0, 13.80674846625767)","(41.0, 70.0, 68.11320754716981)","(11.0, 13.0, 12.660714285714286)","(2.7, 3.1, 3.0794520547945203)","(26.0, 34.0, 32.82539682539682)","(101.0, 150.0, 147.33333333333334)","(101.0, 300.0, 290.4761904761905)","(81.0, 160.0, 153.33333333333334)"
10-01-2023 15:28:36.152220,"(10.0, 13.5, 13.292792792792794)","(9.0, 12.0, 11.771381578947368)","(3.6, 4.1, 4.0354581673306775)","(13.0, 17.0, 16.545454545454547)","(11.0, 14.0, 13.465408805031446)","(41.0, 70.0, 68.11320754716981)","(11.0, 13.0, 12.65625)","(2.7, 3.1, 3.1145408163265307)","(26.0, 34.0, 32.82539682539682)","(101.0, 150.0, 148.14814814814815)","(101.0, 300.0, 290.4761904761905)","(81.0, 160.0, 153.33333333333334)"
10-01-2023 15:28:37.482296,"(10.0, 13.5, 13.320224719101123)","(9.0, 12.0, 11.771381578947368)","(3.6, 4.1, 4.0354581673306775)","(13.0, 17.0, 16.556910569105693)","(11.0, 14.0, 13.465408805031446)","(41.0, 70.0, 68.11320754716981)","(11.0, 13.0, 12.65625)","(2.7, 3.15, 3.1253191489361702)","(26.0, 34.0, 32.878787878787875)","(101.0, 150.0, 148.14814814814815)","(101.0, 300.0, 292.0)","(81.0, 160.0, 150.0)"
10-01-2023 15:28:38.986144,"(10.0, 13.5, 13.320224719101123)","(9.0, 12.5, 11.917098445595855)","(3.6, 4.1, 4.034519956850054)","(13.0, 17.0, 16.534188034188034)","(11.0, 13.5, 13.39)","(41.0, 70.0, 67.95918367346938)","(11.0, 13.0, 12.65625)","(2.7, 3.15, 3.1235119047619047)","(26.0, 34.0, 32.878787878787875)","(101.0, 150.0, 147.85714285714286)","(101.0, 300.0, 292.0)","(81.0, 160.0, 151.57894736842104)"
10-01-2023 15:28:40.465085,"(10.0, 13.5, 13.277777777777779)","(9.0, 12.0, 12.43063583815029)","(3.6, 4.1, 4.03270509977827)","(13.0, 17.0, 16.346820809248555)","(11.0, 13.5, 13.443877551020408)","(41.0, 70.0, 67.95918367346938)","(11.0, 13.0, 12.65625)","(2.7, 3.15, 3.1170673076923077)","(26.0, 34.0, 32.878787878787875)","(101.0, 150.0, 190.0)","(101.0, 300.0, 292.0)","(81.0, 160.0, 146.66666666666666)"
10-01-2023 15:28:41.977781,"(10.0, 14.5, 14.479466119096509)","(9.0, 12.5, 12.57336956521739)","(3.6, 4.1, 3.9947072072072074)","(13.0, 17.0, 16.396825396825395)","(11.0, 13.5, 13.273584905660377)","(41.0, 70.0, 67.77777777777777)","(11.0, 13.0, 12.648484848484848)","(2.7, 3.15, 3.0895759717314486)","(26.0, 34.0, 32.78688524590164)","(101.0, 210.0, 186.66666666666666)","(101.0, 300.0, 291.1111111111111)","(81.0, 160.0, 146.66666666666666)"
10-01-2023 15:28:43.427587,"(10.0, 14.5, 14.411111111111111)","(9.0, 13.0, 12.561440677966102)","(3.6, 4.0, 3.994891304347826)","(13.0, 16.5, 16.289340101522843)","(11.0, 13.5, 13.295918367346939)","(41.0, 70.0, 60.833333333333336)","(11.0, 13.0, 12.45138888888889)","(2.7, 3.1, 3.1138349514563104)","(26.0, 34.0, 32.285714285714285)","(101.0, 200.0, 180.0)","(101.0, 300.0, 292.0)","(81.0, 160.0, 146.66666666666666)"
10-01-2023 15:28:44.812631,"(10.0, 14.0, 13.791044776119403)","(9.0, 13.0, 12.5625)","(3.6, 4.0, 4.016757493188011)","(13.0, 17.0, 16.310344827586206)","(11.0, 13.5, 13.212328767123287)","(41.0, 65.0, 60.81395348837209)","(11.0, 12.5, 12.336158192090396)","(2.7, 3.15, 3.1213461538461535)","(26.0, 34.0, 32.3728813559322)","(101.0, 200.0, 181.1764705882353)","(101.0, 300.0, 292.72727272727275)","(81.0, 160.0, 147.69230769230768)"
10-01-2023 15:28:46.188143,"(10.0, 14.0, 13.620331950207468)","(9.0, 13.0, 12.699704142011834)","(3.6, 4.1, 4.016757493188011)","(13.0, 17.0, 16.357954545454547)","(11.0, 13.5, 13.258620689655173)","(41.0, 65.0, 60.609756097560975)","(11.0, 12.5, 12.321808510638299)","(2.7, 3.15, 3.1079545454545454)","(26.0, 34.0, 32.32835820895522)","(101.0, 200.0, 173.33333333333334)","(101.0, 300.0, 292.72727272727275)","(81.0, 160.0, 147.69230769230768)"
10-01-2023 15:28:47.599791,"(10.0, 14.0, 13.50263157894737)","(9.0, 13.0, 12.719402985074627)","(3.6, 4.1, 4.015796178343949)","(13.0, 17.0, 16.357954545454547)","(11.0, 13.5, 13.267857142857142)","(41.0, 65.0, 60.602409638554214)","(11.0, 12.5, 12.313157894736841)","(2.7, 3.15, 3.1132608695652175)","(26.0, 34.0, 32.32835820895522)","(101.0, 200.0, 179.28571428571428)","(101.0, 300.0, 292.72727272727275)","(81.0, 160.0, 146.66666666666666)"
10-01-2023 15:28:49.037465,"(10.0, 13.5, 13.354166666666666)","(9.0, 13.0, 12.72478386167147)","(3.6, 4.1, 3.9885135135135137)","(13.0, 17.0, 16.379679144385026)","(11.0, 13.5, 13.273684210526316)","(41.0, 65.0, 60.18987341772152)","(11.0, 12.5, 12.086666666666666)","(2.7, 3.15, 3.131541218637993)","(26.0, 34.0, 32.56410256410256)","(101.0, 190.0, 180.0)","(101.0, 300.0, 292.72727272727275)","(81.0, 160.0, 148.57142857142858)"
10-01-2023 15:28:50.532983,"(10.0, 13.5, 13.366935483870968)","(9.0, 13.0, 12.71200980392157)","(3.6, 4.0, 4.031648351648352)","(13.0, 17.0, 16.333333333333332)","(11.0, 13.5, 13.398876404494382)","(41.0, 65.0, 58.504273504273506)","(10.0, 12.5, 11.945945945945946)","(2.7, 3.15, 3.1244402985074626)","(26.0, 34.0, 32.6)","(101.0, 190.0, 183.07692307692307)","(101.0, 300.0, 295.0)","(81.0, 160.0, 149.33333333333334)"
10-01-2023 15:28:51.926264,"(10.0, 13.5, 13.420673076923077)","(9.0, 13.0, 12.71200980392157)","(3.6, 4.1, 4.031648351648352)","(13.0, 16.5, 16.206521739130434)","(11.0, 13.5, 12.98469387755102)","(41.0, 65.0, 58.36065573770492)","(10.0, 12.0, 11.945945945945946)","(2.7, 3.15, 3.130607476635514)","(26.0, 34.0, 32.827586206896555)","(101.0, 190.0, 191.66666666666666)","(101.0, 300.0, 295.0)","(81.0, 160.0, 155.55555555555554)"
10-01-2023 15:28:53.387409,"(10.0, 13.5, 13.419117647058824)","(9.0, 13.0, 12.705513784461154)","(3.6, 4.1, 4.017918313570488)","(13.0, 16.5, 16.25)","(11.0, 13.0, 13.002994011976048)","(41.0, 65.0, 60.0609756097561)","(10.0, 12.0, 11.985875706214689)","(2.7, 3.15, 3.1301094890510948)","(26.0, 34.0, 32.985074626865675)","(101.0, 200.0, 190.9090909090909)","(101.0, 300.0, 295.29411764705884)","(81.0, 160.0, 156.25)"
10-01-2023 15:28:54.850189,"(10.0, 13.5, 13.450738916256158)","(9.0, 13.0, 12.75263157894737)","(3.6, 4.1, 4.034143763213531)","(13.0, 16.5, 16.258928571428573)","(11.0, 13.5, 12.953703703703704)","(41.0, 65.0, 58.76923076923077)","(10.0, 12.0, 11.997109826589595)","(2.7, 3.15, 3.1503968253968253)","(26.0, 34.0, 33.01449275362319)","(101.0, 200.0, 190.9090909090909)","(101.0, 300.0, 295.29411764705884)","(81.0, 160.0, 167.14285714285714)"
10-01-2023 15:28:56.508505,"(10.0, 13.5, 13.172413793103448)","(9.0, 13.0, 12.744565217391305)","(3.6, 4.1, 4.034143763213531)","(13.0, 16.5, 16.228346456692915)","(11.0, 13.0, 12.947368421052632)","(41.0, 65.0, 58.76923076923077)","(10.0, 12.0, 11.997109826589595)","(2.7, 3.2, 3.1503968253968253)","(26.0, 34.0, 33.08108108108108)","(101.0, 200.0, 190.9090909090909)","(101.0, 300.0, 295.29411764705884)","(81.0, 170.0, 167.14285714285714)"
10-01-2023 15:28:57.913441,"(10.0, 13.5, 13.090909090909092)","(9.0, 13.0, 12.5)","(3.6, 4.1, 4.02349537037037)","(13.0, 16.5, 16.228346456692915)","(11.0, 13.0, 12.997109826589595)","(41.0, 65.0, 58.13559322033898)","(10.0, 12.0, 12.073717948717949)","(2.7, 3.2, 3.1567307692307693)","(26.0, 34.0, 33.08108108108108)","(101.0, 200.0, 190.9090909090909)","(101.0, 300.0, 295.29411764705884)","(81.0, 170.0, 167.14285714285714)"
10-01-2023 15:28:59.302526,"(10.0, 13.5, 13.145251396648044)","(9.0, 12.5, 12.370748299319727)","(3.6, 4.1, 4.02349537037037)","(13.0, 16.5, 16.228346456692915)","(11.0, 13.5, 12.997109826589595)","(41.0, 65.0, 58.13559322033898)","(10.0, 12.5, 12.073717948717949)","(2.7, 3.2, 3.1567307692307693)","(26.0, 34.0, 33.08108108108108)","(101.0, 200.0, 190.9090909090909)","(101.0, 300.0, 295.29411764705884)","(81.0, 170.0, 167.14285714285714)"
10-01-2023 15:29:00.663813,"(10.0, 13.5, 13.145251396648044)","(9.0, 12.5, 12.36231884057971)","(3.6, 4.1, 4.020265379975874)","(13.0, 16.5, 16.116666666666667)","(11.0, 13.5, 13.044502617801047)","(41.0, 65.0, 58.13559322033898)","(10.0, 12.0, 11.983783783783784)","(2.7, 3.2, 3.1567307692307693)","(26.0, 34.0, 33.0958904109589)","(101.0, 200.0, 190.9090909090909)","(101.0, 300.0, 295.29411764705884)","(81.0, 170.0, 167.14285714285714)"
10-01-2023 15:29:01.970684,"(10.0, 13.5, 13.145251396648044)","(9.0, 12.5, 12.404444444444444)","(3.6, 4.1, 4.017683686176837)","(13.0, 16.5, 16.089285714285715)","(11.0, 13.5, 13.016666666666667)","(41.0, 65.0, 58.0327868852459)","(10.0, 12.0, 11.983783783783784)","(2.7, 3.2, 3.1567307692307693)","(26.0, 34.0, 33.0958904109589)","(101.0, 200.0, 190.9090909090909)","(101.0, 300.0, 295.29411764705884)","(81.0, 170.0, 167.14285714285714)"
10-01-2023 15:29:03.518307,"(10.0, 13.5, 13.181818181818182)","(9.0, 12.5, 12.379166666666666)","(3.6, 4.1, 4.017310087173101)","(13.0, 16.5, 16.121052631578948)","(11.0, 13.5, 13.071428571428571)","(41.0, 65.0, 58.08943089430894)","(10.0, 12.0, 11.855882352941176)","(2.7, 3.2, 3.1626262626262625)","(26.0, 34.0, 33.55172413793103)","(101.0, 200.0, 190.9090909090909)","(101.0, 300.0, 295.29411764705884)","(101.0, 170.0, 168.33333333333334)"
10-01-2023 15:29:04.918443,"(10.0, 13.5, 13.12037037037037)","(9.0, 12.5, 12.260744985673352)","(3.6, 4.1, 4.011428571428572)","(13.0, 16.5, 16.23611111111111)","(11.0, 13.5, 13.912087912087912)","(41.0, 65.0, 59.625)","(10.0, 12.0, 11.946078431372548)","(2.7, 3.2, 3.1711538461538464)","(26.0, 34.0, 33.38461538461539)","(101.0, 200.0, 193.33333333333334)","(101.0, 300.0, 295.29411764705884)","(101.0, 170.0, 168.33333333333334)"
10-01-2023 15:29:06.439114,"(10.0, 13.5, 13.154166666666667)","(9.0, 12.5, 12.260744985673352)","(3.6, 4.1, 4.03001443001443)","(13.0, 16.5, 15.913669064748202)","(11.0, 14.0, 13.978070175438596)","(41.0, 60.0, 59.32432432432432)","(10.0, 12.0, 11.955)","(2.7, 3.2, 3.175212224108659)","(26.0, 34.0, 33.38461538461539)","(101.0, 200.0, 195.0)","(101.0, 300.0, 295.29411764705884)","(101.0, 170.0, 168.33333333333334)"
10-01-2023 15:29:07.869785,"(10.0, 13.5, 13.17578125)","(9.0, 12.5, 12.251412429378531)","(3.6, 4.1, 4.011657559198543)","(13.0, 16.0, 15.862676056338028)","(11.0, 14.0, 13.997005988023952)","(41.0, 60.0, 59.43181818181818)","(10.0, 12.0, 11.95045045045045)","(2.7, 3.2, 3.1828125000000003)","(26.0, 34.0, 33.411764705882355)","(101.0, 200.0, 195.45454545454547)","(101.0, 300.0, 295.29411764705884)","(101.0, 170.0, 168.46153846153845)"
10-01-2023 15:29:09.325803,"(10.0, 13.5, 13.129464285714286)","(9.0, 12.5, 12.447236180904522)","(3.6, 4.1, 3.9826040554962647)","(13.0, 16.0, 15.78735632183908)","(11.0, 14.5, 13.92056074766355)","(41.0, 60.0, 59.130434782608695)","(10.0, 12.0, 11.8125)","(2.7, 3.2, 3.2054964539007096)","(26.0, 34.0, 33.39393939393939)","(101.0, 200.0, 195.0)","(101.0, 300.0, 294.7368421052632)","(101.0, 170.0, 168.33333333333334)"
10-01-2023 15:29:10.725911,"(10.0, 13.5, 13.16015625)","(9.0, 12.5, 12.570281124497992)","(3.6, 4.0, 3.973487031700288)","(13.0, 16.0, 15.78735632183908)","(11.0, 14.0, 13.95625)","(41.0, 60.0, 58.65384615384615)","(10.0, 12.0, 11.777777777777779)","(2.7, 3.25, 3.200206611570248)","(26.0, 34.0, 33.34426229508197)","(101.0, 200.0, 195.0)","(101.0, 300.0, 294.7368421052632)","(101.0, 170.0, 168.33333333333334)"
10-01-2023 15:29:12.135938,"(10.0, 13.5, 13.16015625)","(9.0, 13.0, 12.729665071770334)","(3.6, 4.0, 3.896112600536193)","(13.0, 16.0, 15.831050228310502)","(11.0, 14.0, 13.875796178343949)","(41.0, 60.0, 58.813559322033896)","(10.0, 12.0, 12.067796610169491)","(2.7, 3.25, 3.225)","(26.0, 34.0, 33.291666666666664)","(101.0, 200.0, 195.83333333333334)","(101.0, 300.0, 294.2307692307692)","(101.0, 170.0, 168.57142857142858)"
10-01-2023 15:29:13.540240,"(10.0, 13.5, 13.201612903225806)","(9.0, 13.0, 12.753676470588236)","(3.6, 3.9, 3.8814685314685313)","(13.0, 16.0, 15.841981132075471)","(11.0, 14.0, 13.71951219512195)","(41.0, 60.0, 55.3125)","(10.0, 12.5, 12.066929133858268)","(2.7, 3.25, 3.230566037735849)","(26.0, 34.0, 33.362637362637365)","(101.0, 200.0, 195.83333333333334)","(101.0, 300.0, 294.2307692307692)","(101.0, 170.0, 168.66666666666666)"
10-01-2023 15:29:14.876873,"(10.0, 13.5, 13.215384615384615)","(9.0, 13.0, 12.753676470588236)","(3.6, 3.9, 3.8814685314685313)","(13.0, 16.0, 15.841981132075471)","(11.0, 14.0, 13.354545454545455)","(41.0, 60.0, 55.3125)","(10.0, 12.5, 12.073705179282868)","(2.9, 3.25, 3.236298076923077)","(26.0, 34.0, 33.74647887323944)","(101.0, 200.0, 195.83333333333334)","(101.0, 300.0, 294.2307692307692)","(101.0, 170.0, 168.66666666666666)"
10-01-2023 15:29:16.284279,"(10.0, 13.5, 13.19672131147541)","(9.0, 13.5, 13.023622047244094)","(3.6, 3.9, 3.85)","(13.0, 16.0, 15.862694300518134)","(11.0, 13.5, 13.364406779661017)","(41.0, 60.0, 55.3125)","(10.0, 12.5, 12.09119496855346)","(2.9, 3.25, 3.2294466403162057)","(26.0, 34.0, 33.532467532467535)","(101.0, 200.0, 196.15384615384616)","(101.0, 300.0, 294.44444444444446)","(101.0, 170.0, 168.1818181818182)"
10-01-2023 15:29:17.886849,"(10.0, 13.5, 13.263043478260869)","(9.0, 13.5, 13.466019417475728)","(3.6, 3.85, 3.7783544303797467)","(13.0, 16.0, 16.19811320754717)","(11.0, 13.5, 13.477272727272727)","(41.0, 60.0, 56.59090909090909)","(10.0, 12.5, 12.175)","(2.9, 3.25, 3.2366043613707167)","(26.0, 34.0, 33.666666666666664)","(101.0, 200.0, 197.27272727272728)","(101.0, 300.0, 294.64285714285717)","(101.0, 170.0, 171.66666666666666)"
10-01-2023 15:29:19.414429,"(10.0, 13.5, 13.263043478260869)","(9.0, 13.5, 13.444444444444445)","(3.6, 3.8, 3.704854368932039)","(13.0, 16.5, 16.598591549295776)","(11.0, 13.5, 13.303030303030303)","(41.0, 60.0, 58.125)","(10.0, 12.5, 12.347619047619048)","(2.9, 3.25, 3.2446153846153845)","(26.0, 34.0, 33.725)","(101.0, 200.0, 197.5)","(101.0, 300.0, 281.1764705882353)","(101.0, 180.0, 169.16666666666666)"
10-01-2023 15:29:20.958664,"(10.0, 13.5, 13.307553956834532)","(9.0, 14.0, 13.927710843373495)","(3.6, 3.75, 3.704854368932039)","(13.0, 17.0, 16.671755725190838)","(11.0, 13.5, 13.297927461139896)","(41.0, 60.0, 58.125)","(10.0, 12.5, 12.335897435897436)","(2.9, 3.25, 3.254782608695652)","(26.0, 34.0, 33.73170731707317)","(101.0, 200.0, 197.5)","(101.0, 300.0, 282.3529411764706)","(101.0, 170.0, 164.58333333333334)"
10-01-2023 15:29:22.611538,"(10.0, 13.5, 13.276699029126213)","(9.0, 14.0, 13.973333333333333)","(3.6, 3.7, 3.6713483146067416)","(13.0, 17.0, 16.671755725190838)","(11.0, 13.5, 13.280898876404494)","(41.0, 60.0, 56.40845070422535)","(10.0, 12.5, 12.335897435897436)","(2.9, 3.3, 3.237334593572779)","(26.0, 34.0, 33.577777777777776)","(101.0, 200.0, 198.1818181818182)","(101.0, 300.0, 282.3529411764706)","(101.0, 170.0, 164.58333333333334)"
10-01-2023 15:29:24.067744,"(10.0, 13.5, 13.285276073619633)","(9.0, 14.0, 13.955128205128204)","(3.6, 3.7, 3.642464114832536)","(13.0, 17.0, 16.711340206185568)","(11.0, 13.5, 13.279329608938548)","(41.0, 60.0, 56.40845070422535)","(10.0, 12.5, 12.216374269005849)","(2.9, 3.25, 3.2153846153846155)","(26.0, 34.0, 33.577777777777776)","(101.0, 200.0, 198.1818181818182)","(101.0, 300.0, 282.3529411764706)","(101.0, 170.0, 164.8)"
10-01-2023 15:29:25.514257,"(10.0, 14.5, 14.176966292134832)","(9.0, 14.0, 14.217171717171718)","(3.6, 3.65, 3.6387820512820515)","(13.0, 17.0, 16.801020408163264)","(11.0, 13.5, 13.380281690140846)","(41.0, 60.0, 56.77215189873418)","(10.0, 12.5, 12.356020942408376)","(2.9, 3.25, 3.2308252427184465)","(26.0, 34.0, 33.78048780487805)","(101.0, 200.0, 206.25)","(101.0, 300.0, 290.625)","(101.0, 170.0, 162.35294117647058)"
10-01-2023 15:29:26.945584,"(10.0, 14.5, 14.176966292134832)","(9.0, 14.5, 14.2)","(3.6, 3.65, 3.6427536231884057)","(13.0, 17.0, 16.801020408163264)","(11.0, 13.5, 13.380281690140846)","(41.0, 60.0, 56.77215189873418)","(10.0, 12.5, 12.354166666666666)","(2.9, 3.25, 3.2298594847775175)","(26.0, 34.0, 33.78048780487805)","(101.0, 210.0, 205.2941176470588)","(101.0, 300.0, 290.625)","(101.0, 170.0, 161.9047619047619)"
10-01-2023 15:29:28.435450,"(10.0, 14.5, 14.152173913043478)","(9.0, 15.0, 14.301587301587302)","(3.6, 3.65, 3.537111801242236)","(13.0, 17.0, 16.65497076023392)","(11.0, 13.5, 13.871951219512194)","(41.0, 60.0, 56.57142857142857)","(10.0, 12.5, 12.644404332129964)","(2.9, 3.25, 3.249446494464945)","(26.0, 34.0, 34.08695652173913)","(101.0, 210.0, 202.0)","(101.0, 300.0, 291.25)","(101.0, 170.0, 163.33333333333334)"
10-01-2023 15:29:29.889847,"(10.0, 14.5, 14.0)","(9.0, 14.5, 14.036144578313253)","(3.6, 3.55, 3.525239923224568)","(13.0, 17.0, 16.62420382165605)","(11.0, 14.0, 13.894117647058824)","(41.0, 60.0, 55.63636363636363)","(10.0, 13.0, 12.647058823529411)","(2.9, 3.25, 3.249602122015915)","(26.0, 36.0, 34.275862068965516)","(101.0, 210.0, 203.33333333333334)","(101.0, 300.0, 291.25)","(101.0, 170.0, 163.33333333333334)"
10-01-2023 15:29:31.377279,"(10.0, 14.0, 13.598802395209582)","(9.0, 14.5, 14.10625)","(3.6, 3.55, 3.559840425531915)","(13.0, 17.0, 16.45054945054945)","(11.0, 14.0, 13.9375)","(41.0, 60.0, 56.0)","(10.0, 13.0, 12.720164609053498)","(2.9, 3.25, 3.2221973094170404)","(26.0, 36.0, 35.30232558139535)","(101.0, 210.0, 224.54545454545453)","(101.0, 300.0, 292.14285714285717)","(101.0, 170.0, 166.66666666666666)"
10-01-2023 15:29:32.830861,"(10.0, 14.0, 13.574193548387097)","(9.0, 14.5, 13.766666666666667)","(3.5, 3.6, 3.606168359941945)","(13.0, 16.5, 16.636363636363637)","(11.0, 14.0, 14.119289340101522)","(41.0, 60.0, 55.81395348837209)","(10.0, 13.0, 12.498154981549815)","(2.9, 3.25, 3.2167067307692307)","(26.0, 36.0, 36.38095238095238)","(101.0, 230.0, 232.5)","(101.0, 300.0, 291.53846153846155)","(101.0, 170.0, 168.0)"
10-01-2023 15:29:34.325811,"(10.0, 14.0, 13.735294117647058)","(9.0, 14.0, 13.75257731958763)","(3.5, 3.65, 3.6441368078175893)","(13.0, 17.0, 16.66875)","(11.0, 14.5, 14.134328358208956)","(41.0, 60.0, 54.0625)","(10.0, 13.0, 12.482517482517483)","(2.9, 3.25, 3.2031468531468534)","(26.0, 38.0, 35.21739130434783)","(101.0, 240.0, 208.88888888888889)","(101.0, 300.0, 291.53846153846155)","(101.0, 170.0, 168.0)"
10-01-2023 15:29:35.772651,"(10.0, 14.0, 13.527972027972028)","(9.0, 14.0, 13.798319327731093)","(3.5, 3.65, 3.6614423076923077)","(13.0, 17.0, 16.7)","(11.0, 14.5, 14.268041237113403)","(41.0, 55.0, 50.27777777777778)","(10.0, 12.5, 12.403846153846153)","(2.9, 3.25, 3.217710843373494)","(26.0, 36.0, 33.31531531531532)","(101.0, 210.0, 209.0909090909091)","(101.0, 300.0, 292.6666666666667)","(101.0, 170.0, 168.33333333333334)"
