,Ms Morena,Cupids Joy,Beautiful Taps,Mazi,Cat Tale Breeze,Valley Verde,Sweet Dynasty
16-12-2022 11:05:32.355800,"(16.0, 99999, 99990)","(7.5, 9.0, 8.724324324324325)","(31.0, 200.0, 103.33333333333334)","(3.3, 3.95, 3.916666666666667)","(6.0, 7.4, 7.285714285714286)","(5.0, 5.7, 5.561538461538461)","(3.4, 3.75, 3.7444444444444445)"
16-12-2022 11:05:33.328280,"(16.0, 99999, 99990)","(7.5, 9.0, 8.724324324324325)","(31.0, 200.0, 103.33333333333334)","(3.3, 3.95, 3.916666666666667)","(6.0, 7.4, 7.285714285714286)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.75, 3.7444444444444445)"
16-12-2022 11:05:34.352082,"(16.0, 99999, 99990)","(7.5, 9.0, 8.724324324324325)","(31.0, 200.0, 103.33333333333334)","(3.3, 3.95, 3.916666666666667)","(6.0, 7.4, 7.285714285714286)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.75, 3.7447368421052634)"
16-12-2022 11:05:35.357382,"(16.0, 99999, 99990)","(7.5, 9.0, 8.82857142857143)","(31.0, 200.0, 103.33333333333334)","(3.3, 3.95, 3.916666666666667)","(6.0, 7.4, 7.285714285714286)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.75, 3.7409090909090907)"
16-12-2022 11:05:36.393486,"(16.0, 99999, 99990)","(7.5, 9.0, 8.82857142857143)","(31.0, 200.0, 103.33333333333334)","(3.3, 3.95, 3.89375)","(6.0, 7.4, 7.285714285714286)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.75, 3.7333333333333334)"
16-12-2022 11:05:37.503775,"(16.0, 99999, 99990)","(7.5, 9.0, 8.82857142857143)","(31.0, 200.0, 103.33333333333334)","(3.3, 3.95, 3.89375)","(6.0, 7.4, 7.285714285714286)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.75, 3.7333333333333334)"
16-12-2022 11:05:38.585369,"(16.0, 99999, 99990)","(7.5, 9.0, 8.82857142857143)","(31.0, 200.0, 103.33333333333334)","(3.3, 3.95, 3.89375)","(6.0, 7.4, 7.285714285714286)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.75, 3.7333333333333334)"
16-12-2022 11:05:39.639885,"(16.0, 99999, 99990)","(7.5, 9.0, 8.82857142857143)","(31.0, 200.0, 103.33333333333334)","(3.3, 3.95, 3.89375)","(6.0, 7.4, 7.285714285714286)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.75, 3.7333333333333334)"
16-12-2022 11:05:40.734086,"(16.0, 99999, 99990)","(7.5, 9.0, 8.82857142857143)","(31.0, 200.0, 103.33333333333334)","(3.3, 3.95, 3.89375)","(6.0, 7.4, 7.285714285714286)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.75, 3.721428571428571)"
16-12-2022 11:05:41.764519,"(16.0, 99999, 99990)","(7.5, 9.0, 8.76)","(31.0, 200.0, 103.33333333333334)","(3.3, 3.95, 3.89375)","(6.0, 7.4, 7.285714285714286)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.8, 3.7249999999999996)"
16-12-2022 11:05:42.791446,"(16.0, 99999, 99990)","(7.5, 9.0, 8.6)","(31.0, 200.0, 103.33333333333334)","(3.3, 3.95, 3.89375)","(6.0, 7.4, 7.228571428571429)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.8, 3.734)"
16-12-2022 11:05:43.802079,"(16.0, 99999, 99990)","(7.5, 9.0, 8.53103448275862)","(31.0, 200.0, 103.33333333333334)","(3.3, 3.95, 3.89375)","(6.0, 7.4, 7.228571428571429)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.8, 3.734)"
16-12-2022 11:05:44.845054,"(16.0, 99999, 99990)","(7.5, 9.0, 8.657142857142857)","(31.0, 200.0, 103.33333333333334)","(3.3, 3.95, 3.89375)","(6.0, 7.4, 7.228571428571429)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.8, 3.734)"
16-12-2022 11:05:45.911680,"(16.0, 99999, 99990)","(7.5, 9.0, 8.76470588235294)","(31.0, 200.0, 103.33333333333334)","(3.3, 3.95, 3.89375)","(6.0, 7.4, 7.228571428571429)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.8, 3.734)"
16-12-2022 11:05:46.974292,"(16.0, 99999, 99990)","(7.5, 9.0, 8.76470588235294)","(31.0, 200.0, 103.33333333333334)","(3.3, 3.95, 3.89375)","(6.0, 7.4, 7.228571428571429)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.8, 3.734)"
16-12-2022 11:05:48.011671,"(16.0, 99999, 99990)","(7.5, 9.2, 8.95)","(31.0, 200.0, 103.33333333333334)","(3.3, 3.95, 3.89375)","(6.0, 7.4, 7.228571428571429)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.8, 3.734)"
16-12-2022 11:05:49.118236,"(16.0, 99999, 99990)","(7.5, 9.2, 8.95)","(31.0, 190.0, 100.0)","(3.3, 3.95, 3.89375)","(6.0, 7.4, 7.228571428571429)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.8, 3.734)"
16-12-2022 11:05:50.219108,"(16.0, 99999, 99990)","(7.5, 9.2, 8.95)","(31.0, 190.0, 100.0)","(3.3, 3.95, 3.841666666666667)","(6.0, 7.4, 7.228571428571429)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.8, 3.734)"
16-12-2022 11:05:51.366821,"(16.0, 99999, 99990)","(7.5, 9.2, 8.914285714285713)","(31.0, 190.0, 100.0)","(3.3, 3.95, 3.841666666666667)","(6.0, 7.4, 7.228571428571429)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.8, 3.734)"
16-12-2022 11:05:52.540294,"(17.0, 99999, 99990)","(7.5, 9.2, 8.914285714285713)","(31.0, 190.0, 100.0)","(3.3, 3.95, 3.841666666666667)","(6.0, 7.4, 7.228571428571429)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.8, 3.734)"
16-12-2022 11:05:53.748857,"(17.0, 99999, 99990)","(7.5, 9.2, 8.909090909090908)","(31.0, 190.0, 100.0)","(3.3, 3.95, 3.841666666666667)","(6.0, 7.4, 7.228571428571429)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.8, 3.734)"
16-12-2022 11:05:54.910622,"(17.0, 99999, 99990)","(7.5, 9.2, 9.060869565217391)","(31.0, 190.0, 100.0)","(3.3, 3.95, 3.841666666666667)","(6.0, 7.4, 7.228571428571429)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.8, 3.734)"
16-12-2022 11:05:55.960949,"(17.0, 99999, 99990)","(7.5, 9.2, 9.060869565217391)","(31.0, 190.0, 100.0)","(3.3, 3.95, 3.841666666666667)","(6.0, 7.4, 7.228571428571429)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.8, 3.734)"
16-12-2022 11:05:56.961300,"(17.0, 99999, 99990)","(7.5, 9.2, 8.875)","(31.0, 190.0, 100.0)","(3.3, 3.95, 3.841666666666667)","(6.0, 7.4, 7.32)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.8, 3.734)"
16-12-2022 11:05:58.031166,"(17.0, 99999, 99990)","(7.5, 9.2, 8.875)","(31.0, 190.0, 100.0)","(3.3, 3.95, 3.841666666666667)","(6.0, 7.4, 7.32)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.8, 3.734)"
16-12-2022 11:05:59.088196,"(17.0, 99999, 99990)","(7.5, 9.2, 8.875)","(31.0, 190.0, 100.0)","(3.3, 3.95, 3.841666666666667)","(6.0, 7.4, 7.32)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.8, 3.734)"
16-12-2022 11:06:00.159990,"(17.0, 99999, 99990)","(7.5, 9.2, 8.875)","(31.0, 190.0, 100.0)","(3.3, 3.95, 3.841666666666667)","(6.0, 7.4, 7.32)","(4.8, 5.7, 5.561538461538461)","(3.4, 3.8, 3.734)"
16-12-2022 11:06:01.203643,"(17.0, 99999, 99990)","(7.5, 9.2, 8.875)","(31.0, 190.0, 94.0)","(3.3, 3.95, 3.841666666666667)","(6.0, 7.4, 7.275)","(4.8, 5.7, 5.614285714285715)","(3.4, 3.8, 3.7136363636363634)"
16-12-2022 11:06:02.232519,"(17.0, 99999, 99990)","(7.5, 9.2, 8.933333333333334)","(31.0, 180.0, 153.2)","(3.3, 3.95, 3.841666666666667)","(6.0, 7.4, 7.191304347826087)","(4.8, 5.7, 5.6)","(3.4, 3.8, 3.703333333333333)"
16-12-2022 11:06:03.287638,"(17.0, 99999, 99990)","(7.5, 9.2, 8.852173913043478)","(31.0, 180.0, 153.2)","(3.3, 3.95, 3.854347826086957)","(6.0, 7.4, 7.2)","(4.8, 5.7, 5.596)","(3.4, 3.8, 3.703333333333333)"
16-12-2022 11:06:04.386651,"(17.0, 99999, 99990)","(7.5, 9.2, 8.852173913043478)","(31.0, 180.0, 153.2)","(3.2, 3.95, 3.853030303030303)","(6.0, 7.4, 7.266666666666667)","(4.6, 5.7, 5.633333333333334)","(3.4, 3.8, 3.7045454545454546)"
16-12-2022 11:06:05.502633,"(17.0, 99999, 99990)","(7.5, 9.2, 8.952380952380953)","(31.0, 180.0, 47.5)","(3.2, 3.95, 3.854347826086957)","(6.0, 7.4, 7.1695652173913045)","(4.6, 5.7, 5.644444444444445)","(3.4, 3.8, 3.7045454545454546)"
16-12-2022 11:06:06.557272,"(17.0, 99999, 99990)","(7.5, 9.2, 8.766666666666666)","(31.0, 50.0, 47.5)","(3.2, 3.95, 3.854347826086957)","(6.0, 7.6, 7.156)","(4.6, 5.7, 5.673333333333334)","(3.4, 3.8, 3.7045454545454546)"
16-12-2022 11:06:07.651430,"(17.0, 99999, 99990)","(7.5, 9.2, 8.766666666666666)","(31.0, 50.0, 47.5)","(3.2, 3.95, 3.854347826086957)","(6.0, 7.6, 7.156)","(4.6, 5.7, 5.673333333333334)","(3.4, 3.8, 3.7045454545454546)"
16-12-2022 11:06:08.768827,"(17.0, 99999, 99990)","(7.5, 9.2, 8.690909090909091)","(31.0, 50.0, 47.5)","(3.2, 3.95, 3.854347826086957)","(6.0, 7.6, 7.148571428571429)","(4.6, 5.7, 5.673333333333334)","(3.4, 3.8, 3.726829268292683)"
16-12-2022 11:06:09.855691,"(18.0, 99999, 99990)","(7.5, 9.2, 8.690909090909091)","(31.0, 50.0, 47.77777777777778)","(3.2, 3.95, 3.854347826086957)","(6.0, 7.4, 7.148571428571429)","(4.6, 5.7, 5.673333333333334)","(3.4, 3.8, 3.726829268292683)"
16-12-2022 11:06:10.948183,"(18.0, 99999, 99990)","(7.5, 9.2, 8.781818181818181)","(31.0, 50.0, 47.77777777777778)","(3.2, 3.95, 3.881707317073171)","(6.0, 7.4, 7.185365853658537)","(4.6, 5.7, 5.681818181818182)","(3.4, 3.8, 3.726829268292683)"
16-12-2022 11:06:12.021625,"(18.0, 99999, 99990)","(7.5, 9.0, 8.781818181818181)","(31.0, 50.0, 47.6)","(3.2, 3.95, 3.881707317073171)","(6.0, 7.4, 7.185365853658537)","(4.6, 5.7, 5.687878787878788)","(3.4, 3.8, 3.726829268292683)"
16-12-2022 11:06:13.008242,"(18.0, 99999, 99990)","(7.5, 9.0, 8.781818181818181)","(31.0, 50.0, 47.6)","(3.2, 3.95, 3.881707317073171)","(6.0, 7.4, 7.185365853658537)","(4.6, 5.7, 5.687878787878788)","(3.4, 3.8, 3.726829268292683)"
16-12-2022 11:06:14.049016,"(18.0, 99999, 99990)","(7.5, 9.0, 8.781818181818181)","(31.0, 50.0, 47.6)","(3.2, 3.95, 3.881707317073171)","(6.0, 7.4, 7.185365853658537)","(4.6, 5.7, 5.690476190476191)","(3.4, 3.8, 3.7285714285714286)"
16-12-2022 11:06:15.158655,"(18.0, 99999, 99990)","(7.5, 9.0, 8.781818181818181)","(31.0, 50.0, 48.4)","(3.2, 3.95, 3.8421052631578947)","(6.0, 7.4, 7.185365853658537)","(4.6, 5.7, 5.690476190476191)","(3.4, 3.8, 3.765)"
16-12-2022 11:06:16.310952,"(18.0, 99999, 99990)","(7.5, 9.0, 8.781818181818181)","(31.0, 50.0, 48.4)","(3.2, 3.9, 3.862068965517241)","(6.0, 7.4, 7.223529411764706)","(4.6, 5.7, 5.495454545454546)","(3.4, 3.8, 3.7785714285714285)"
16-12-2022 11:06:17.487868,"(18.0, 99999, 99990)","(7.5, 9.2, 8.818181818181818)","(31.0, 50.0, 48.4)","(3.2, 3.9, 3.862068965517241)","(6.0, 7.4, 7.223529411764706)","(4.6, 5.7, 5.466666666666667)","(3.4, 3.8, 3.7785714285714285)"
16-12-2022 11:06:18.664120,"(18.0, 99999, 99990)","(7.5, 9.2, 8.818181818181818)","(31.0, 50.0, 48.4)","(3.2, 3.9, 3.862068965517241)","(6.0, 7.4, 7.223529411764706)","(4.6, 5.6, 5.466666666666667)","(3.4, 3.8, 3.7785714285714285)"
16-12-2022 11:06:19.850285,"(18.0, 99999, 99990)","(7.5, 9.2, 8.818181818181818)","(31.0, 50.0, 48.4)","(3.2, 3.9, 3.862068965517241)","(6.0, 7.4, 7.223529411764706)","(4.6, 5.6, 5.446153846153846)","(3.4, 3.8, 3.7785714285714285)"
16-12-2022 11:06:20.978446,"(18.0, 99999, 99990)","(7.5, 9.2, 8.818181818181818)","(31.0, 50.0, 48.4)","(3.2, 3.9, 3.862068965517241)","(6.0, 7.4, 7.223529411764706)","(4.6, 5.6, 5.428571428571429)","(3.4, 3.8, 3.7785714285714285)"
16-12-2022 11:06:22.060367,"(18.0, 99999, 99990)","(7.5, 9.2, 8.818181818181818)","(31.0, 50.0, 48.4)","(3.2, 3.9, 3.862068965517241)","(6.0, 7.4, 7.223529411764706)","(4.6, 5.6, 5.428571428571429)","(3.4, 3.8, 3.7785714285714285)"
16-12-2022 11:06:23.156888,"(18.0, 99999, 99990)","(7.5, 9.2, 8.952941176470588)","(31.0, 50.0, 146.5)","(3.2, 3.9, 3.8947368421052633)","(6.0, 7.4, 7.223529411764706)","(4.6, 5.6, 5.45)","(3.4, 3.8, 3.7785714285714285)"
16-12-2022 11:06:24.298808,"(18.0, 99999, 99990)","(7.5, 9.0, 8.85)","(31.0, 180.0, 144.39999999999998)","(3.2, 3.9, 3.893333333333333)","(6.0, 7.4, 7.223529411764706)","(4.6, 5.6, 5.54)","(3.4, 3.8, 3.7785714285714285)"
16-12-2022 11:06:25.471171,"(18.0, 99999, 99990)","(7.5, 9.0, 8.785714285714286)","(31.0, 210.0, 152.28571428571428)","(3.2, 3.9, 3.893333333333333)","(6.0, 7.4, 7.218181818181819)","(4.6, 5.6, 5.517391304347826)","(3.4, 3.8, 3.875)"
16-12-2022 11:06:26.687762,"(18.0, 99999, 99990)","(7.5, 8.8, 8.571428571428571)","(31.0, 170.0, 152.28571428571428)","(3.2, 3.9, 3.893333333333333)","(6.0, 7.4, 7.218181818181819)","(4.6, 5.7, 5.517391304347826)","(3.4, 3.9, 3.8692307692307693)"
16-12-2022 11:06:27.819139,"(18.0, 99999, 99990)","(7.5, 8.8, 8.657142857142858)","(31.0, 170.0, 152.28571428571428)","(3.2, 3.9, 3.89375)","(6.0, 7.4, 7.218181818181819)","(4.6, 5.7, 5.535)","(3.4, 3.9, 3.880952380952381)"
16-12-2022 11:06:28.946815,"(18.0, 99999, 99990)","(7.5, 8.8, 8.657142857142858)","(31.0, 170.0, 152.28571428571428)","(3.2, 3.9, 3.89375)","(6.0, 7.4, 7.218181818181819)","(4.6, 5.7, 5.535)","(3.4, 3.9, 3.880952380952381)"
16-12-2022 11:06:30.034529,"(18.0, 99999, 99990)","(7.5, 8.8, 8.45945945945946)","(31.0, 170.0, 152.28571428571428)","(3.2, 3.9, 3.89375)","(6.0, 7.4, 7.218181818181819)","(4.6, 5.7, 5.535)","(3.4, 3.9, 3.8870967741935485)"
16-12-2022 11:06:31.090523,"(18.0, 99999, 99990)","(7.5, 8.8, 8.45945945945946)","(31.0, 170.0, 152.28571428571428)","(3.2, 3.9, 3.8944444444444444)","(6.0, 7.4, 7.218181818181819)","(4.6, 5.7, 5.535)","(3.4, 3.9, 3.8878787878787877)"
16-12-2022 11:06:32.220419,"(18.0, 99999, 99990)","(7.5, 8.8, 8.478260869565217)","(31.0, 170.0, 152.28571428571428)","(3.2, 3.9, 3.895238095238095)","(6.0, 7.4, 7.206451612903226)","(4.6, 5.7, 5.535)","(3.4, 3.9, 3.9144736842105265)"
16-12-2022 11:06:33.304263,"(18.0, 99999, 99990)","(7.5, 8.6, 8.478260869565217)","(31.0, 170.0, 152.28571428571428)","(3.2, 3.9, 3.895238095238095)","(6.0, 7.4, 7.133333333333334)","(4.6, 5.7, 5.577777777777778)","(3.4, 3.95, 3.915)"
16-12-2022 11:06:34.370939,"(18.0, 99999, 99990)","(7.5, 8.6, 8.478260869565217)","(31.0, 170.0, 152.28571428571428)","(3.2, 3.9, 3.895238095238095)","(6.0, 7.4, 7.133333333333334)","(4.6, 5.7, 5.628571428571429)","(3.4, 3.95, 3.915)"
16-12-2022 11:06:35.393762,"(18.0, 99999, 99990)","(7.5, 8.6, 8.478260869565217)","(31.0, 170.0, 164.0952380952381)","(3.2, 3.9, 3.895238095238095)","(6.0, 7.4, 7.133333333333334)","(4.6, 5.7, 5.628571428571429)","(3.4, 3.95, 3.915)"
16-12-2022 11:06:36.505728,"(18.0, 99999, 99990)","(7.5, 8.6, 8.399999999999999)","(31.0, 170.0, 145.6)","(3.2, 3.9, 3.895238095238095)","(6.0, 7.4, 7.133333333333334)","(4.6, 5.7, 5.585714285714285)","(3.4, 3.95, 3.915)"
16-12-2022 11:06:37.620566,"(18.0, 99999, 99990)","(7.5, 8.6, 8.35609756097561)","(31.0, 170.0, 145.6)","(3.2, 3.9, 3.8714285714285714)","(6.0, 7.4, 7.044444444444444)","(4.6, 5.7, 5.585714285714285)","(3.4, 3.95, 3.915)"
16-12-2022 11:06:38.727704,"(18.0, 99999, 99990)","(7.5, 8.6, 8.38723404255319)","(31.0, 170.0, 145.6)","(3.2, 3.9, 3.8666666666666667)","(6.0, 7.4, 7.044444444444444)","(4.6, 5.7, 5.585714285714285)","(3.4, 3.95, 3.924390243902439)"
16-12-2022 11:06:39.808078,"(18.0, 99999, 99990)","(7.5, 8.6, 8.38723404255319)","(31.0, 170.0, 145.6)","(3.2, 3.9, 3.870731707317073)","(6.0, 7.4, 6.859999999999999)","(4.6, 5.7, 5.604)","(3.4, 3.95, 3.9266666666666667)"
16-12-2022 11:06:40.819221,"(18.0, 99999, 99990)","(7.5, 8.6, 8.38723404255319)","(31.0, 170.0, 145.6)","(3.2, 3.9, 3.870731707317073)","(6.0, 7.4, 6.859999999999999)","(4.6, 5.7, 5.5200000000000005)","(3.4, 3.95, 3.9111111111111114)"
16-12-2022 11:06:42.018579,"(18.0, 99999, 99990)","(7.5, 8.6, 8.234285714285713)","(31.0, 170.0, 112.5)","(3.2, 3.95, 3.9329787234042555)","(6.0, 7.4, 6.953846153846154)","(4.6, 5.7, 5.543478260869565)","(3.4, 3.95, 3.916666666666667)"
16-12-2022 11:06:43.350685,"(18.0, 99999, 99990)","(7.5, 8.6, 8.244444444444444)","(31.0, 170.0, 112.5)","(3.2, 3.95, 3.9329787234042555)","(6.0, 7.0, 6.885714285714285)","(4.6, 5.7, 5.62)","(3.4, 3.95, 3.916666666666667)"
16-12-2022 11:06:44.585630,"(18.0, 99999, 99990)","(7.5, 8.6, 8.4125)","(31.0, 170.0, 112.5)","(3.2, 3.95, 3.904098360655738)","(6.0, 7.0, 6.95)","(4.6, 5.7, 5.6000000000000005)","(3.4, 3.95, 3.916666666666667)"
16-12-2022 11:06:45.781984,"(18.0, 99999, 99990)","(7.5, 8.6, 8.36)","(31.0, 170.0, 112.5)","(3.2, 3.95, 3.904098360655738)","(6.0, 7.0, 6.84)","(4.6, 5.7, 5.6571428571428575)","(3.4, 3.95, 3.916666666666667)"
16-12-2022 11:06:47.250340,"(18.0, 99999, 99990)","(7.5, 8.4, 8.32)","(31.0, 170.0, 112.5)","(3.2, 3.95, 3.9033333333333333)","(6.0, 7.0, 6.84)","(4.6, 5.7, 5.6571428571428575)","(3.4, 3.95, 3.916666666666667)"
16-12-2022 11:06:48.617984,"(18.0, 99999, 99990)","(7.5, 8.4, 8.32)","(31.0, 170.0, 112.5)","(3.2, 3.95, 3.9033333333333333)","(6.0, 7.0, 6.84)","(4.6, 5.7, 5.6571428571428575)","(3.4, 3.95, 3.916666666666667)"
16-12-2022 11:06:49.870973,"(18.0, 99999, 99990)","(7.5, 8.4, 8.32)","(31.0, 170.0, 112.5)","(3.2, 3.95, 3.9033333333333333)","(6.0, 7.0, 6.84)","(4.6, 5.7, 5.6571428571428575)","(3.4, 3.95, 3.916666666666667)"
16-12-2022 11:06:51.058309,"(18.0, 99999, 99990)","(7.5, 8.6, 8.366666666666667)","(31.0, 170.0, 112.5)","(3.2, 3.95, 3.8833333333333333)","(6.0, 7.0, 6.969230769230769)","(4.6, 5.7, 5.6571428571428575)","(3.4, 3.95, 3.928125)"
16-12-2022 11:06:52.267942,"(18.0, 99999, 99990)","(7.5, 8.4, 8.333333333333334)","(31.0, 170.0, 112.5)","(3.2, 3.95, 3.8449999999999998)","(6.0, 7.0, 6.969230769230769)","(4.6, 5.7, 5.6625000000000005)","(3.4, 3.95, 3.9397058823529414)"
16-12-2022 11:06:53.439563,"(18.0, 99999, 99990)","(7.5, 8.4, 8.333333333333334)","(31.0, 170.0, 112.5)","(3.2, 3.95, 3.85)","(6.0, 7.0, 6.828571428571428)","(4.6, 5.7, 5.627272727272727)","(3.4, 3.95, 3.9402777777777778)"
16-12-2022 11:06:54.636214,"(18.0, 99999, 99990)","(7.5, 8.4, 8.352941176470589)","(31.0, 170.0, 110.0)","(3.2, 3.95, 3.8910714285714287)","(6.0, 7.0, 6.828571428571428)","(4.6, 5.7, 5.627272727272727)","(3.4, 3.95, 3.9333333333333336)"
16-12-2022 11:06:56.064984,"(18.0, 99999, 99990)","(7.5, 8.4, 8.266666666666667)","(31.0, 170.0, 110.0)","(3.2, 3.95, 3.8910714285714287)","(6.0, 7.0, 6.828571428571428)","(4.6, 5.7, 5.627272727272727)","(3.4, 3.95, 3.9333333333333336)"
16-12-2022 11:06:57.253880,"(18.0, 99999, 99990)","(7.5, 8.4, 8.266666666666667)","(31.0, 170.0, 110.0)","(3.2, 3.95, 3.8910714285714287)","(6.0, 7.0, 6.890909090909091)","(4.6, 5.7, 5.627272727272727)","(3.4, 3.95, 3.938709677419355)"
16-12-2022 11:06:58.594962,"(18.0, 99999, 99990)","(7.5, 8.4, 8.266666666666667)","(31.0, 160.0, 105.0)","(3.2, 3.95, 3.9125)","(6.0, 7.0, 6.7560975609756095)","(4.6, 5.7, 5.627272727272727)","(3.4, 3.95, 3.938709677419355)"
16-12-2022 11:06:59.817842,"(18.0, 99999, 99990)","(7.5, 8.4, 8.266666666666667)","(31.0, 160.0, 135.71428571428572)","(3.2, 3.95, 3.945588235294118)","(6.0, 7.0, 6.782857142857143)","(4.6, 5.7, 5.633333333333334)","(3.4, 3.95, 3.938709677419355)"
16-12-2022 11:07:01.243586,"(18.0, 99999, 99990)","(7.5, 8.4, 8.104347826086956)","(31.0, 150.0, 135.71428571428572)","(3.2, 3.95, 3.965384615384615)","(6.0, 7.0, 6.74)","(4.6, 5.7, 5.6454545454545455)","(3.4, 3.95, 3.9379310344827587)"
16-12-2022 11:07:02.778622,"(18.0, 99999, 99990)","(7.5, 8.6, 8.104347826086956)","(31.0, 150.0, 86.66666666666667)","(3.2, 4.1, 4.05)","(6.0, 7.0, 6.782857142857143)","(4.6, 5.7, 5.670967741935484)","(3.4, 3.95, 3.934090909090909)"
16-12-2022 11:07:04.005513,"(18.0, 99999, 99990)","(7.0, 8.6, 8.104347826086956)","(31.0, 150.0, 86.66666666666667)","(3.2, 4.1, 4.088235294117647)","(6.0, 7.0, 6.782857142857143)","(4.6, 5.7, 5.670967741935484)","(3.4, 3.95, 3.934090909090909)"
16-12-2022 11:07:05.241966,"(18.0, 99999, 99990)","(7.0, 8.6, 8.128)","(31.0, 150.0, 86.66666666666667)","(3.2, 4.1, 4.084615384615384)","(6.0, 7.0, 6.8)","(4.6, 5.7, 5.670967741935484)","(3.4, 3.95, 3.911111111111111)"
16-12-2022 11:07:06.399411,"(18.0, 99999, 99990)","(7.0, 8.8, 8.128)","(31.0, 150.0, 86.66666666666667)","(3.2, 4.1, 4.09)","(6.0, 7.0, 6.76)","(4.6, 5.7, 5.670967741935484)","(3.4, 3.95, 3.911111111111111)"
16-12-2022 11:07:07.461889,"(18.0, 99999, 99990)","(7.0, 8.6, 8.03)","(31.0, 150.0, 86.66666666666667)","(3.2, 4.1, 4.09)","(6.0, 7.0, 6.76)","(4.6, 5.7, 5.6775)","(3.4, 3.95, 3.911111111111111)"
16-12-2022 11:07:08.600184,"(18.0, 99999, 99990)","(7.0, 8.4, 8.016666666666667)","(31.0, 150.0, 86.66666666666667)","(3.2, 4.1, 4.09)","(6.0, 7.0, 6.76)","(4.6, 5.7, 5.6775)","(3.4, 3.95, 3.911111111111111)"
16-12-2022 11:07:09.709612,"(18.0, 99999, 99990)","(7.0, 8.4, 8.016666666666667)","(31.0, 150.0, 86.66666666666667)","(3.2, 4.1, 4.09)","(6.0, 7.0, 6.76)","(4.6, 5.7, 5.6775)","(3.4, 3.95, 3.911111111111111)"
16-12-2022 11:07:10.783074,"(18.0, 99999, 99990)","(7.0, 8.4, 8.016666666666667)","(31.0, 150.0, 86.66666666666667)","(3.2, 4.1, 4.06)","(6.0, 7.0, 6.76)","(4.6, 5.7, 5.6775)","(3.4, 3.95, 3.911111111111111)"
16-12-2022 11:07:11.819006,"(18.0, 99999, 99990)","(7.0, 8.4, 8.016666666666667)","(31.0, 150.0, 86.66666666666667)","(3.2, 4.1, 4.06)","(6.0, 7.0, 6.76)","(4.6, 5.7, 5.6775)","(3.4, 3.95, 3.911111111111111)"
16-12-2022 11:07:12.854121,"(18.0, 99999, 99990)","(7.0, 8.4, 8.016666666666667)","(31.0, 150.0, 86.66666666666667)","(3.2, 4.1, 4.06)","(6.0, 7.0, 6.76)","(4.6, 5.7, 5.6775)","(3.4, 3.95, 3.911111111111111)"
16-12-2022 11:07:13.908394,"(18.0, 99999, 99990)","(7.0, 8.4, 8.016666666666667)","(31.0, 150.0, 86.66666666666667)","(3.2, 4.1, 4.06)","(6.0, 7.0, 6.733333333333333)","(4.6, 5.7, 5.6775)","(3.4, 3.95, 3.911111111111111)"
16-12-2022 11:07:14.986570,"(18.0, 99999, 99990)","(7.0, 8.4, 8.012903225806452)","(31.0, 150.0, 86.66666666666667)","(3.2, 4.1, 4.06)","(6.0, 6.8, 6.725)","(4.6, 5.7, 5.684615384615385)","(3.4, 3.95, 3.931578947368421)"
16-12-2022 11:07:16.089242,"(18.0, 99999, 99990)","(7.0, 8.4, 8.021052631578947)","(31.0, 150.0, 86.66666666666667)","(3.2, 4.1, 4.06)","(6.0, 6.8, 6.725)","(4.6, 5.7, 5.684615384615385)","(3.4, 3.95, 3.931578947368421)"
16-12-2022 11:07:17.143931,"(18.0, 99999, 99990)","(7.0, 8.4, 8.021052631578947)","(31.0, 150.0, 86.66666666666667)","(3.2, 4.1, 4.06)","(6.0, 6.8, 6.725)","(4.6, 5.7, 5.671428571428572)","(3.4, 3.95, 3.9325)"
16-12-2022 11:07:18.173624,"(18.0, 99999, 99990)","(7.0, 8.4, 8.02)","(31.0, 150.0, 86.66666666666667)","(3.2, 4.1, 4.033333333333333)","(6.0, 6.8, 6.725)","(4.6, 5.7, 5.671428571428572)","(3.4, 3.95, 3.9325)"
