,Lala Noel,Hailey Lainey,Especial Pip,You Yang Yaala,Amlin Princess,No Holds Barred,Sailors Girl,Alfie Solomon
09-01-2023 11:55:44.417715,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:55:45.454260,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:55:46.531966,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:55:47.617509,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:55:48.746979,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:55:49.878637,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:55:51.008251,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:55:52.151988,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:55:53.201887,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:55:54.242423,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:55:55.349801,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:55:56.368738,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:55:57.398561,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:55:58.389358,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:55:59.385789,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 8.052173913043477)","(5.0, 8.2, 7.7749999999999995)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:00.447620,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 5.1647727272727275)","(8.0, 20.0, 10.0)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:01.541415,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 10.0)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:02.640217,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 10.0)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:03.729460,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:04.858247,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:05.924023,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:06.987279,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:08.114238,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:09.210060,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:10.313642,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:11.373802,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:12.483864,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:13.570449,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:14.642533,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:15.705609,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:16.756026,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:17.788236,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:18.792227,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:19.803962,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:20.807759,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:21.839655,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:22.919576,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:23.970701,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:25.082937,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:26.222649,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:27.266019,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:28.357566,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:29.436448,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:30.488410,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:31.610808,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:32.706985,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:33.792327,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:34.876370,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:35.955028,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:37.020207,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:38.022966,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:39.051849,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:40.040642,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:41.074321,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:42.066983,"(5.5, 12.0, 7.275)","(9.0, 20.0, 10.200000000000001)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:43.171429,"(5.5, 12.0, 7.275)","(9.0, 20.0, 11.366666666666667)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 17.142857142857142)","(5.0, 8.2, 7.254545454545454)","(5.0, 8.2, 7.0)","(7.5, 12.5, 8.525)","(8.0, 14.0, 9.866666666666667)"
09-01-2023 11:56:44.367595,"(5.5, 12.0, 7.275)","(9.0, 16.5, 11.366666666666667)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 14.1)","(5.0, 8.6, 7.254545454545454)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.933333333333334)"
09-01-2023 11:56:45.429809,"(5.5, 12.0, 7.275)","(9.0, 16.5, 13.933333333333334)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 14.1)","(5.0, 8.6, 7.254545454545454)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.933333333333334)"
09-01-2023 11:56:46.505044,"(5.5, 12.0, 7.275)","(9.0, 16.5, 13.933333333333334)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 14.1)","(5.0, 8.6, 7.254545454545454)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.933333333333334)"
09-01-2023 11:56:47.585587,"(5.5, 12.0, 7.275)","(9.0, 16.5, 13.933333333333334)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 14.1)","(5.0, 8.6, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.933333333333334)"
09-01-2023 11:56:48.711055,"(5.5, 12.0, 7.275)","(9.0, 17.0, 14.266666666666666)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 14.1)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.933333333333334)"
09-01-2023 11:56:49.795913,"(5.5, 12.0, 7.275)","(9.0, 17.0, 14.266666666666666)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 14.1)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.933333333333334)"
09-01-2023 11:56:50.858135,"(5.5, 12.0, 7.275)","(9.0, 16.5, 12.222222222222223)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 14.1)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.933333333333334)"
09-01-2023 11:56:51.903702,"(5.5, 12.0, 7.275)","(9.0, 16.5, 12.222222222222223)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 14.1)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.933333333333334)"
09-01-2023 11:56:52.919282,"(5.5, 12.0, 7.275)","(9.0, 16.5, 12.222222222222223)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 14.1)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.933333333333334)"
09-01-2023 11:56:53.949766,"(5.5, 11.5, 7.15)","(9.0, 16.5, 12.222222222222223)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 12.875)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.933333333333334)"
09-01-2023 11:56:54.970568,"(5.5, 11.5, 7.15)","(9.0, 16.5, 12.222222222222223)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 12.875)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.933333333333334)"
09-01-2023 11:56:56.015360,"(5.5, 11.5, 7.15)","(9.0, 16.5, 13.933333333333334)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 12.875)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.933333333333334)"
09-01-2023 11:56:57.095208,"(5.5, 11.5, 7.15)","(9.0, 16.5, 13.933333333333334)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 12.875)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.933333333333334)"
09-01-2023 11:56:58.210703,"(5.5, 12.0, 7.275)","(9.0, 16.5, 13.933333333333334)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 12.625)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.933333333333334)"
09-01-2023 11:56:59.271141,"(5.5, 12.0, 7.275)","(9.0, 16.5, 13.933333333333334)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 12.625)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.933333333333334)"
09-01-2023 11:57:00.330027,"(5.5, 12.0, 7.275)","(9.0, 16.5, 13.933333333333334)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 12.625)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.933333333333334)"
09-01-2023 11:57:01.398235,"(5.5, 12.0, 7.275)","(9.0, 16.5, 13.933333333333334)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 12.625)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.933333333333334)"
09-01-2023 11:57:02.459729,"(5.5, 12.0, 7.275)","(9.0, 16.5, 13.933333333333334)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 12.625)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.933333333333334)"
09-01-2023 11:57:03.536483,"(5.5, 12.0, 7.275)","(9.0, 16.5, 13.933333333333334)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 12.875)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.933333333333334)"
09-01-2023 11:57:04.599514,"(5.5, 12.0, 7.275)","(9.0, 16.5, 13.933333333333334)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 12.875)","(5.0, 8.2, 7.254545454545454)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.933333333333334)"
09-01-2023 11:57:05.620709,"(5.5, 12.0, 7.275)","(9.0, 16.5, 13.933333333333334)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 12.875)","(5.0, 8.6, 7.254545454545454)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.933333333333334)"
09-01-2023 11:57:06.689122,"(5.5, 12.0, 7.275)","(9.0, 16.5, 13.933333333333334)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 12.875)","(5.0, 8.6, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.933333333333334)"
09-01-2023 11:57:07.730880,"(5.5, 12.0, 7.275)","(9.0, 17.0, 14.266666666666666)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 12.875)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.933333333333334)"
09-01-2023 11:57:08.751694,"(5.5, 12.0, 7.275)","(9.0, 17.0, 14.266666666666666)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 12.625)","(5.0, 8.2, 7.0)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.933333333333334)"
09-01-2023 11:57:09.764590,"(5.5, 12.0, 7.275)","(9.0, 17.0, 14.266666666666666)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 12.625)","(5.0, 8.2, 7.215384615384615)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 11.68)"
09-01-2023 11:57:10.790428,"(5.5, 11.5, 6.86)","(9.0, 17.0, 14.714285714285714)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 12.625)","(5.0, 8.2, 7.215384615384615)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 12.285714285714285)"
09-01-2023 11:57:11.822796,"(5.5, 11.5, 6.86)","(9.0, 17.0, 14.714285714285714)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 12.625)","(5.0, 8.2, 7.215384615384615)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 12.285714285714285)"
09-01-2023 11:57:12.886626,"(5.5, 11.5, 6.86)","(9.0, 17.0, 14.714285714285714)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 12.875)","(5.0, 8.2, 7.215384615384615)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 12.285714285714285)"
09-01-2023 11:57:13.946941,"(5.5, 11.5, 6.86)","(9.0, 17.0, 14.714285714285714)","(3.7, 6.0, 4.363636363636363)","(8.0, 20.0, 12.875)","(5.0, 8.2, 7.215384615384615)","(5.0, 8.2, 7.0)","(7.5, 12.5, 10.228571428571428)","(8.0, 14.0, 12.285714285714285)"
