,Akina Crusader,Dr Cinny,Myall Sparrow,Dr Whitlee,Early Boy,Dr Audrey,Rapidfire Serena
11-01-2023 18:26:02.377705,"(1.8, 1.96, 1.956923076923077)","(18.0, 32.0, 28.19047619047619)","(11.0, 19.0, 18.125)","(31.0, 110.0, 107.75)","(2.7, 3.35, 3.3166666666666664)","(18.0, 28.0, 26.5)","(14.0, 22.0, 20.653846153846153)"
11-01-2023 18:26:03.616168,"(1.8, 1.98, 1.964)","(18.0, 32.0, 28.19047619047619)","(11.0, 19.0, 18.125)","(31.0, 110.0, 109.65517241379311)","(2.7, 3.4, 3.309090909090909)","(18.0, 28.0, 25.923076923076923)","(14.0, 22.0, 20.605263157894736)"
11-01-2023 18:26:04.732625,"(1.8, 1.96, 1.9572413793103447)","(18.0, 32.0, 28.19047619047619)","(11.0, 19.0, 18.125)","(31.0, 120.0, 107.75)","(2.7, 3.4, 3.3451612903225807)","(18.0, 29.0, 27.94736842105263)","(14.0, 21.0, 20.647058823529413)"
11-01-2023 18:26:05.900105,"(1.8, 1.95, 1.9457575757575758)","(18.0, 32.0, 29.176470588235293)","(11.0, 19.0, 18.366666666666667)","(31.0, 110.0, 105.625)","(2.7, 3.4, 3.3470588235294114)","(18.0, 29.0, 27.666666666666668)","(14.0, 21.0, 20.666666666666668)"
11-01-2023 18:26:07.252228,"(1.75, 1.95, 1.9448780487804878)","(18.0, 32.0, 28.17391304347826)","(11.0, 18.5, 18.394736842105264)","(31.0, 110.0, 107.14285714285714)","(2.7, 3.4, 3.3499999999999996)","(18.0, 29.0, 27.0)","(14.0, 21.0, 20.0)"
11-01-2023 18:26:08.516805,"(1.75, 1.95, 1.9228895184135977)","(18.0, 32.0, 28.759999999999998)","(11.0, 18.5, 18.392857142857142)","(31.0, 110.0, 106.92307692307692)","(2.7, 3.4, 3.3828947368421054)","(18.0, 29.0, 27.666666666666668)","(14.0, 21.0, 20.25)"
11-01-2023 18:26:09.732395,"(1.75, 1.94, 1.9302446483180427)","(18.0, 29.0, 28.57142857142857)","(11.0, 18.5, 18.392857142857142)","(31.0, 110.0, 108.0)","(2.7, 3.45, 3.3807692307692307)","(18.0, 29.0, 27.666666666666668)","(14.0, 21.0, 20.25)"
11-01-2023 18:26:10.907471,"(1.75, 1.94, 1.9210982658959537)","(18.0, 29.0, 28.642857142857142)","(11.0, 18.5, 18.392857142857142)","(31.0, 110.0, 108.0)","(2.7, 3.45, 3.3705882352941177)","(18.0, 29.0, 27.0)","(14.0, 21.0, 20.357142857142858)"
11-01-2023 18:26:12.055312,"(1.75, 1.94, 1.921046511627907)","(18.0, 29.0, 28.642857142857142)","(11.0, 18.5, 18.392857142857142)","(31.0, 110.0, 108.4)","(2.7, 3.45, 3.365625)","(18.0, 29.0, 26.333333333333332)","(14.0, 21.0, 20.71875)"
11-01-2023 18:26:13.258264,"(1.75, 1.94, 1.9208086253369272)","(18.0, 29.0, 28.642857142857142)","(11.0, 19.0, 17.8)","(31.0, 110.0, 108.75)","(2.7, 3.45, 3.455)","(18.0, 29.0, 28.333333333333332)","(14.0, 21.0, 20.85)"
11-01-2023 18:26:14.388803,"(1.75, 1.88, 1.8703237410071945)","(18.0, 30.0, 25.714285714285715)","(11.0, 19.0, 18.25)","(31.0, 110.0, 108.75)","(2.7, 3.5, 3.5050000000000003)","(18.0, 29.0, 28.294117647058822)","(14.0, 21.0, 20.761904761904763)"
11-01-2023 18:26:15.405867,"(1.75, 1.88, 1.8603454231433507)","(18.0, 29.0, 25.0)","(11.0, 19.0, 18.875)","(31.0, 110.0, 108.75)","(2.7, 3.6, 3.4583333333333335)","(18.0, 29.0, 27.88888888888889)","(14.0, 22.0, 20.470588235294116)"
11-01-2023 18:26:16.532816,"(1.75, 1.88, 1.8652000000000002)","(18.0, 29.0, 28.09090909090909)","(11.0, 20.0, 18.5531914893617)","(31.0, 110.0, 112.72727272727273)","(2.7, 3.5, 3.466666666666667)","(18.0, 29.0, 30.285714285714285)","(14.0, 22.0, 21.04)"
11-01-2023 18:26:17.722221,"(1.75, 1.87, 1.8513523131672598)","(18.0, 30.0, 28.428571428571427)","(11.0, 20.0, 19.363636363636363)","(31.0, 120.0, 112.72727272727273)","(2.7, 3.5, 3.4434782608695653)","(18.0, 32.0, 28.695652173913043)","(14.0, 22.0, 21.04)"
11-01-2023 18:26:18.984917,"(1.7, 1.87, 1.8513523131672598)","(18.0, 32.0, 30.333333333333332)","(11.0, 19.5, 18.51282051282051)","(31.0, 120.0, 112.72727272727273)","(2.8, 3.5, 3.425490196078431)","(19.0, 32.0, 28.470588235294116)","(14.0, 22.0, 21.083333333333332)"
11-01-2023 18:26:20.196783,"(1.7, 1.86, 1.8575609756097562)","(18.0, 32.0, 30.333333333333332)","(11.0, 20.0, 18.51282051282051)","(31.0, 120.0, 112.72727272727273)","(2.8, 3.5, 3.489655172413793)","(19.0, 32.0, 28.5)","(14.0, 22.0, 21.238095238095237)"
11-01-2023 18:26:21.423796,"(1.7, 1.85, 1.8370103092783505)","(18.0, 34.0, 32.833333333333336)","(11.0, 19.5, 19.363636363636363)","(31.0, 120.0, 112.72727272727273)","(2.8, 3.6, 3.5962765957446807)","(19.0, 30.0, 28.5)","(14.0, 22.0, 22.53846153846154)"
11-01-2023 18:26:22.503848,"(1.7, 1.85, 1.8319672131147542)","(18.0, 34.0, 29.333333333333332)","(11.0, 19.5, 19.363636363636363)","(31.0, 120.0, 112.72727272727273)","(2.8, 3.6, 3.717741935483871)","(19.0, 30.0, 28.875)","(14.0, 23.0, 23.9)"
11-01-2023 18:26:23.640955,"(1.7, 1.77, 1.7610416666666666)","(18.0, 34.0, 32.0)","(11.0, 20.0, 18.85)","(31.0, 120.0, 113.54838709677419)","(2.8, 3.8, 3.4620535714285716)","(19.0, 30.0, 28.714285714285715)","(14.0, 24.0, 24.928571428571427)"
11-01-2023 18:26:24.777336,"(1.7, 1.8, 1.7998666666666667)","(19.0, 36.0, 32.0)","(11.0, 20.0, 18.85)","(31.0, 120.0, 113.54838709677419)","(2.8, 3.5, 3.5956521739130434)","(19.0, 32.0, 28.714285714285715)","(14.0, 26.0, 24.8)"
11-01-2023 18:26:25.892639,"(1.7, 1.8, 1.792857142857143)","(19.0, 36.0, 31.666666666666668)","(11.0, 20.0, 19.321428571428573)","(31.0, 120.0, 112.8)","(2.8, 3.7, 3.4628571428571426)","(19.0, 32.0, 28.88888888888889)","(14.0, 26.0, 24.794117647058822)"
11-01-2023 18:26:27.026655,"(1.7, 1.81, 1.7997560975609757)","(19.0, 36.0, 32.0)","(11.0, 21.0, 21.142857142857142)","(31.0, 120.0, 112.8)","(2.8, 3.6, 3.507216494845361)","(19.0, 32.0, 28.76923076923077)","(14.0, 27.0, 24.81081081081081)"
11-01-2023 18:26:28.137584,"(1.7, 1.78, 1.7695767195767196)","(19.0, 38.0, 37.333333333333336)","(11.0, 22.0, 21.466666666666665)","(31.0, 120.0, 112.8)","(2.8, 3.6, 3.5196428571428573)","(19.0, 32.0, 28.76923076923077)","(15.0, 27.0, 25.266666666666666)"
11-01-2023 18:26:29.417804,"(1.7, 1.78, 1.7733187772925765)","(19.0, 38.0, 36.0)","(11.0, 22.0, 21.5)","(31.0, 120.0, 112.8)","(2.8, 3.6, 3.526829268292683)","(19.0, 32.0, 28.64)","(15.0, 27.0, 26.666666666666668)"
11-01-2023 18:26:30.620508,"(1.7, 1.78, 1.7696551724137932)","(19.0, 38.0, 35.0)","(11.0, 22.0, 21.6)","(31.0, 120.0, 112.8)","(2.8, 3.6, 3.5251908396946563)","(19.0, 32.0, 28.64)","(15.0, 27.0, 25.81081081081081)"
11-01-2023 18:26:31.808311,"(1.7, 1.78, 1.76703125)","(19.0, 36.0, 35.0)","(11.0, 22.0, 21.454545454545453)","(31.0, 120.0, 137.64705882352942)","(2.8, 3.6, 3.4615384615384617)","(19.0, 32.0, 30.705882352941178)","(15.0, 28.0, 27.6)"
11-01-2023 18:26:32.981867,"(1.7, 1.79, 1.7799029126213592)","(19.0, 38.0, 32.35294117647059)","(11.0, 23.0, 22.18181818181818)","(31.0, 140.0, 125.26315789473685)","(2.8, 3.5, 3.409090909090909)","(19.0, 32.0, 27.40909090909091)","(15.0, 28.0, 29.333333333333332)"
11-01-2023 18:26:34.224429,"(1.7, 1.81, 1.805625)","(19.0, 38.0, 31.904761904761905)","(11.0, 23.0, 20.045454545454547)","(31.0, 130.0, 122.5)","(2.8, 3.5, 3.4177570093457943)","(19.0, 28.0, 29.2)","(15.0, 30.0, 27.23076923076923)"
11-01-2023 18:26:35.367938,"(1.7, 1.8, 1.7991379310344828)","(19.0, 38.0, 31.904761904761905)","(11.0, 21.0, 20.045454545454547)","(31.0, 130.0, 119.375)","(2.8, 3.5, 3.4627906976744187)","(19.0, 30.0, 28.59259259259259)","(15.0, 30.0, 27.857142857142858)"
11-01-2023 18:26:36.527689,"(1.7, 1.79, 1.7847957639939487)","(19.0, 38.0, 33.578947368421055)","(11.0, 21.0, 20.85)","(31.0, 140.0, 125.71428571428572)","(2.8, 3.5, 3.5388888888888888)","(19.0, 32.0, 28.714285714285715)","(15.0, 30.0, 28.571428571428573)"
11-01-2023 18:26:37.721834,"(1.7, 1.78, 1.7751282051282051)","(20.0, 38.0, 33.8)","(11.0, 20.0, 19.86842105263158)","(31.0, 130.0, 125.0)","(2.8, 3.55, 3.5064516129032257)","(19.0, 32.0, 30.083333333333332)","(15.0, 30.0, 28.857142857142858)"
11-01-2023 18:26:38.879276,"(1.7, 1.78, 1.7742201834862386)","(20.0, 38.0, 33.5)","(11.0, 20.0, 19.807692307692307)","(31.0, 140.0, 130.0)","(2.8, 3.6, 3.515909090909091)","(19.0, 32.0, 30.133333333333333)","(15.0, 30.0, 27.666666666666668)"
11-01-2023 18:26:40.044754,"(1.7, 1.78, 1.771244635193133)","(20.0, 38.0, 35.0)","(11.0, 20.0, 19.807692307692307)","(31.0, 140.0, 136.66666666666666)","(2.8, 3.6, 3.583098591549296)","(19.0, 32.0, 30.25)","(16.0, 28.0, 27.5)"
11-01-2023 18:26:41.073301,"(1.65, 1.76, 1.7591628614916286)","(20.0, 38.0, 34.0)","(12.0, 21.0, 20.0)","(31.0, 140.0, 136.66666666666666)","(2.8, 3.6, 3.583098591549296)","(19.0, 32.0, 30.25)","(16.0, 28.0, 26.09090909090909)"
11-01-2023 18:26:42.181685,"(1.65, 1.76, 1.759368932038835)","(20.0, 38.0, 33.5)","(12.0, 21.0, 20.045454545454547)","(31.0, 140.0, 145.45454545454547)","(2.8, 3.6, 3.553225806451613)","(19.0, 32.0, 30.153846153846153)","(16.0, 29.0, 26.09090909090909)"
11-01-2023 18:26:43.303441,"(1.6, 1.77, 1.7602222222222221)","(21.0, 38.0, 33.714285714285715)","(13.0, 21.0, 19.9375)","(41.0, 150.0, 131.25)","(2.9, 3.65, 3.646060606060606)","(20.0, 32.0, 30.363636363636363)","(17.0, 29.0, 26.09090909090909)"
11-01-2023 18:26:44.458330,"(1.6, 1.76, 1.7582276657060518)","(21.0, 38.0, 33.714285714285715)","(13.0, 21.0, 19.9375)","(41.0, 150.0, 131.25)","(2.9, 3.65, 3.6452554744525547)","(20.0, 32.0, 30.363636363636363)","(17.0, 29.0, 26.09090909090909)"
11-01-2023 18:26:45.588635,"(1.6, 1.76, 1.7580535966149506)","(21.0, 38.0, 33.714285714285715)","(13.0, 21.0, 19.9375)","(41.0, 150.0, 128.57142857142858)","(2.9, 3.65, 3.645185185185185)","(20.0, 32.0, 30.8)","(17.0, 29.0, 26.09090909090909)"
11-01-2023 18:26:46.751758,"(1.6, 1.76, 1.7578434065934065)","(21.0, 38.0, 33.38461538461539)","(13.0, 21.0, 19.84090909090909)","(41.0, 140.0, 128.57142857142858)","(2.9, 3.65, 3.646564885496183)","(20.0, 32.0, 30.363636363636363)","(17.0, 29.0, 25.46153846153846)"
11-01-2023 18:26:47.920718,"(1.6, 1.76, 1.757994350282486)","(21.0, 38.0, 33.411764705882355)","(13.0, 21.0, 19.84090909090909)","(41.0, 140.0, 128.57142857142858)","(2.9, 3.65, 3.646691176470588)","(20.0, 32.0, 30.26086956521739)","(17.0, 27.0, 25.88888888888889)"
11-01-2023 18:26:49.298677,"(1.6, 1.77, 1.75)","(21.0, 40.0, 35.0)","(13.0, 21.0, 21.52173913043478)","(41.0, 140.0, 130.76923076923077)","(2.9, 3.65, 3.680379746835443)","(20.0, 32.0, 30.18181818181818)","(17.0, 27.0, 26.066666666666666)"
11-01-2023 18:26:50.726288,"(1.6, 1.75, 1.7439130434782608)","(21.0, 38.0, 34.526315789473685)","(13.0, 22.0, 20.181818181818183)","(41.0, 140.0, 120.0)","(2.9, 3.7, 3.6969465648854962)","(20.0, 32.0, 30.08695652173913)","(17.0, 27.0, 26.6)"
11-01-2023 18:26:51.963438,"(1.6, 1.75, 1.7432286995515696)","(21.0, 38.0, 34.0)","(13.0, 21.0, 19.956521739130434)","(41.0, 130.0, 115.0)","(2.9, 3.7, 3.69)","(20.0, 32.0, 30.08695652173913)","(17.0, 27.0, 26.77777777777778)"
11-01-2023 18:26:53.134409,"(1.6, 1.76, 1.7454285714285713)","(21.0, 36.0, 35.0)","(13.0, 21.0, 19.6)","(41.0, 130.0, 115.0)","(2.9, 3.75, 3.6805555555555554)","(20.0, 32.0, 30.08695652173913)","(17.0, 27.0, 26.428571428571427)"
11-01-2023 18:26:54.451535,"(1.6, 1.76, 1.7454285714285713)","(21.0, 36.0, 35.0)","(13.0, 20.0, 19.615384615384617)","(41.0, 130.0, 128.125)","(2.9, 3.75, 3.69375)","(20.0, 32.0, 30.08695652173913)","(17.0, 27.0, 26.25)"
11-01-2023 18:26:55.776121,"(1.6, 1.76, 1.7468235294117647)","(21.0, 36.0, 35.733333333333334)","(13.0, 21.0, 19.6875)","(41.0, 130.0, 128.125)","(2.9, 3.75, 3.6862637362637365)","(20.0, 32.0, 29.333333333333332)","(17.0, 27.0, 26.866666666666667)"
11-01-2023 18:26:57.028817,"(1.6, 1.76, 1.743768115942029)","(21.0, 36.0, 35.77777777777778)","(13.0, 21.0, 20.375)","(41.0, 130.0, 124.0)","(2.9, 3.7, 3.6859756097560976)","(20.0, 32.0, 29.375)","(17.0, 27.0, 25.76923076923077)"
11-01-2023 18:26:58.335010,"(1.6, 1.76, 1.7475510204081632)","(21.0, 38.0, 35.77777777777778)","(13.0, 22.0, 20.428571428571427)","(41.0, 140.0, 124.0)","(2.9, 3.7, 3.684090909090909)","(20.0, 30.0, 29.0)","(17.0, 26.0, 25.76923076923077)"
11-01-2023 18:26:59.592110,"(1.6, 1.76, 1.7488073394495414)","(21.0, 38.0, 35.77777777777778)","(13.0, 21.0, 20.555555555555557)","(41.0, 140.0, 125.0)","(2.9, 3.7, 3.67972972972973)","(20.0, 30.0, 29.384615384615383)","(17.0, 26.0, 25.818181818181817)"
11-01-2023 18:27:00.876169,"(1.6, 1.76, 1.7483478260869565)","(21.0, 38.0, 36.4)","(13.0, 21.0, 20.96)","(41.0, 130.0, 123.33333333333333)","(2.9, 3.7, 3.703076923076923)","(20.0, 30.0, 29.875)","(17.0, 26.0, 25.75)"
11-01-2023 18:27:02.166029,"(1.6, 1.74, 1.7282659713168187)","(21.0, 38.0, 38.285714285714285)","(13.0, 22.0, 21.517241379310345)","(41.0, 140.0, 124.0)","(2.9, 3.8, 3.7878787878787876)","(20.0, 30.0, 29.545454545454547)","(17.0, 26.0, 24.8)"
11-01-2023 18:27:03.293818,"(1.6, 1.73, 1.7296969696969697)","(21.0, 40.0, 38.285714285714285)","(13.0, 22.0, 21.517241379310345)","(41.0, 140.0, 138.33333333333334)","(2.9, 3.8, 3.7548387096774194)","(20.0, 32.0, 29.545454545454547)","(17.0, 25.0, 24.8)"
11-01-2023 18:27:04.446938,"(1.6, 1.73, 1.7290825688073395)","(21.0, 40.0, 38.285714285714285)","(13.0, 22.0, 21.8)","(41.0, 140.0, 138.33333333333334)","(2.9, 3.8, 3.765151515151515)","(20.0, 32.0, 29.333333333333332)","(17.0, 25.0, 24.8)"
11-01-2023 18:27:05.710220,"(1.6, 1.73, 1.7290196078431372)","(21.0, 40.0, 38.285714285714285)","(13.0, 22.0, 21.9)","(41.0, 140.0, 138.33333333333334)","(2.9, 3.85, 3.7604477611940297)","(20.0, 30.0, 29.09090909090909)","(17.0, 25.0, 24.8)"
11-01-2023 18:27:06.923762,"(1.6, 1.72, 1.7193462246777165)","(21.0, 40.0, 38.857142857142854)","(13.0, 23.0, 22.666666666666668)","(41.0, 140.0, 138.33333333333334)","(2.9, 3.85, 3.821111111111111)","(20.0, 30.0, 29.09090909090909)","(17.0, 25.0, 23.178571428571427)"
11-01-2023 18:27:08.171086,"(1.6, 1.72, 1.7193462246777165)","(21.0, 40.0, 38.857142857142854)","(13.0, 23.0, 22.666666666666668)","(41.0, 140.0, 138.75)","(2.9, 3.85, 3.873076923076923)","(20.0, 30.0, 29.09090909090909)","(17.0, 25.0, 23.145454545454545)"
11-01-2023 18:27:09.396102,"(1.6, 1.72, 1.7177821011673151)","(21.0, 40.0, 38.857142857142854)","(13.0, 23.0, 22.857142857142858)","(41.0, 140.0, 138.75)","(2.9, 3.9, 3.8644927536231886)","(20.0, 30.0, 29.09090909090909)","(17.0, 25.0, 23.133333333333333)"
11-01-2023 18:27:10.647575,"(1.6, 1.72, 1.7011881188118811)","(21.0, 40.0, 38.5)","(13.0, 23.0, 22.75)","(41.0, 140.0, 138.75)","(2.9, 3.95, 3.8621212121212123)","(20.0, 30.0, 29.29032258064516)","(17.0, 25.0, 23.12121212121212)"
11-01-2023 18:27:11.895399,"(1.6, 1.71, 1.708888888888889)","(21.0, 40.0, 36.30769230769231)","(13.0, 24.0, 22.75)","(41.0, 140.0, 138.75)","(2.9, 3.95, 3.9449640287769787)","(20.0, 32.0, 29.428571428571427)","(17.0, 25.0, 23.12121212121212)"
11-01-2023 18:27:13.155652,"(1.6, 1.71, 1.7076576576576576)","(21.0, 40.0, 37.333333333333336)","(13.0, 24.0, 22.454545454545453)","(41.0, 140.0, 135.0)","(2.9, 3.95, 3.9206896551724135)","(20.0, 30.0, 29.21212121212121)","(17.0, 25.0, 23.135593220338983)"
11-01-2023 18:27:14.399487,"(1.6, 1.71, 1.709236641221374)","(21.0, 40.0, 37.333333333333336)","(13.0, 24.0, 21.048780487804876)","(41.0, 150.0, 104.16666666666667)","(2.9, 4.0, 3.7536337209302326)","(20.0, 32.0, 29.6)","(17.0, 25.0, 23.338028169014084)"
11-01-2023 18:27:15.550621,"(1.6, 1.75, 1.7415789473684211)","(21.0, 40.0, 36.0)","(13.0, 22.0, 21.05263157894737)","(41.0, 150.0, 106.57894736842105)","(2.9, 3.8, 3.6292307692307695)","(20.0, 32.0, 30.695652173913043)","(17.0, 25.0, 24.615384615384617)"
11-01-2023 18:27:16.698737,"(1.6, 1.77, 1.761372549019608)","(21.0, 40.0, 35.92727272727273)","(13.0, 22.0, 21.1)","(41.0, 150.0, 120.0)","(2.9, 3.7, 3.557894736842105)","(20.0, 32.0, 30.842105263157894)","(17.0, 25.0, 24.9)"
11-01-2023 18:27:17.914870,"(1.55, 1.77, 1.7645679012345679)","(21.0, 34.0, 32.3125)","(14.0, 22.0, 21.1)","(41.0, 140.0, 120.0)","(2.9, 3.65, 3.552097902097902)","(20.0, 32.0, 31.333333333333332)","(17.0, 25.0, 25.2)"
11-01-2023 18:27:19.155621,"(1.55, 1.77, 1.7655102040816326)","(21.0, 34.0, 32.3448275862069)","(14.0, 22.0, 21.35135135135135)","(41.0, 140.0, 103.33333333333333)","(2.9, 3.65, 3.5844155844155843)","(20.0, 32.0, 35.2)","(17.0, 26.0, 26.466666666666665)"
11-01-2023 18:27:20.438450,"(1.55, 1.75, 1.7444761904761905)","(21.0, 34.0, 32.3728813559322)","(14.0, 22.0, 21.40625)","(41.0, 150.0, 106.25)","(3.0, 3.6, 3.5728571428571425)","(20.0, 36.0, 34.23529411764706)","(17.0, 27.0, 26.5)"
11-01-2023 18:27:21.630754,"(1.55, 1.75, 1.74)","(21.0, 34.0, 32.4)","(14.0, 22.0, 21.72222222222222)","(41.0, 150.0, 115.71428571428571)","(3.0, 3.65, 3.49125)","(20.0, 36.0, 34.285714285714285)","(17.0, 27.0, 27.163636363636364)"
11-01-2023 18:27:22.850654,"(1.55, 1.77, 1.7600787401574802)","(21.0, 34.0, 32.49122807017544)","(14.0, 22.0, 22.5)","(41.0, 150.0, 115.71428571428571)","(3.0, 3.5, 3.4833333333333334)","(20.0, 36.0, 34.285714285714285)","(17.0, 30.0, 27.163636363636364)"
11-01-2023 18:27:24.103535,"(1.55, 1.76, 1.7568794326241135)","(21.0, 34.0, 32.54237288135593)","(14.0, 23.0, 22.46153846153846)","(41.0, 150.0, 115.71428571428571)","(3.0, 3.5, 3.4824324324324323)","(20.0, 36.0, 34.73684210526316)","(17.0, 30.0, 27.136363636363637)"
11-01-2023 18:27:25.408292,"(1.55, 1.77, 1.7620754716981133)","(21.0, 34.0, 32.54237288135593)","(14.0, 24.0, 22.46153846153846)","(41.0, 150.0, 115.71428571428571)","(3.0, 3.5, 3.5153846153846153)","(20.0, 36.0, 34.73684210526316)","(17.0, 29.0, 27.136363636363637)"
11-01-2023 18:27:26.597563,"(1.55, 1.76, 1.7563636363636363)","(21.0, 34.0, 32.54237288135593)","(14.0, 24.0, 22.46153846153846)","(41.0, 150.0, 128.1818181818182)","(3.0, 3.55, 3.5225)","(21.0, 36.0, 34.73684210526316)","(17.0, 29.0, 27.136363636363637)"
11-01-2023 18:27:27.667803,"(1.55, 1.74, 1.7360169491525423)","(21.0, 34.0, 32.644067796610166)","(14.0, 24.0, 23.0)","(41.0, 150.0, 128.1818181818182)","(3.0, 3.55, 3.5243333333333333)","(21.0, 36.0, 34.73684210526316)","(17.0, 29.0, 27.36)"
11-01-2023 18:27:28.808672,"(1.55, 1.74, 1.7241733870967741)","(21.0, 34.0, 37.0)","(14.0, 24.0, 23.285714285714285)","(41.0, 150.0, 132.0)","(3.0, 3.55, 3.508421052631579)","(21.0, 36.0, 34.77777777777778)","(17.0, 29.0, 27.36)"
11-01-2023 18:27:30.154591,"(1.55, 1.74, 1.737236842105263)","(21.0, 38.0, 34.76923076923077)","(14.0, 24.0, 23.166666666666668)","(41.0, 150.0, 132.0)","(3.0, 3.55, 3.5298780487804877)","(21.0, 36.0, 34.77777777777778)","(17.0, 29.0, 27.6)"
11-01-2023 18:27:31.367848,"(1.55, 1.73, 1.727439024390244)","(21.0, 38.0, 34.76923076923077)","(14.0, 24.0, 23.666666666666668)","(41.0, 150.0, 132.0)","(3.0, 3.55, 3.528616352201258)","(21.0, 36.0, 34.77777777777778)","(17.0, 30.0, 27.551020408163264)"
11-01-2023 18:27:32.627796,"(1.55, 1.74, 1.7234576271186441)","(21.0, 38.0, 35.2)","(14.0, 24.0, 24.392857142857142)","(41.0, 150.0, 132.0)","(3.0, 3.55, 3.528616352201258)","(21.0, 36.0, 34.77777777777778)","(18.0, 30.0, 27.551020408163264)"
11-01-2023 18:27:33.929529,"(1.55, 1.74, 1.723841059602649)","(21.0, 38.0, 35.2)","(14.0, 25.0, 24.26086956521739)","(41.0, 150.0, 132.0)","(3.0, 3.55, 3.529268292682927)","(21.0, 36.0, 34.9)","(18.0, 30.0, 27.551020408163264)"
11-01-2023 18:27:35.183251,"(1.55, 1.74, 1.7233526011560694)","(21.0, 38.0, 35.0)","(14.0, 25.0, 24.26086956521739)","(41.0, 150.0, 132.0)","(3.0, 3.55, 3.5213414634146343)","(21.0, 36.0, 34.4)","(18.0, 30.0, 29.047619047619047)"
11-01-2023 18:27:36.495445,"(1.55, 1.74, 1.7205442176870749)","(21.0, 38.0, 35.0)","(14.0, 25.0, 24.227272727272727)","(41.0, 150.0, 132.0)","(3.0, 3.55, 3.5213414634146343)","(21.0, 36.0, 33.26315789473684)","(18.0, 30.0, 29.047619047619047)"
11-01-2023 18:27:37.833457,"(1.55, 1.74, 1.7205442176870749)","(21.0, 38.0, 35.0)","(14.0, 25.0, 24.227272727272727)","(41.0, 150.0, 132.0)","(3.0, 3.55, 3.5213414634146343)","(21.0, 36.0, 33.26315789473684)","(18.0, 30.0, 29.047619047619047)"
11-01-2023 18:27:39.218998,"(1.55, 1.74, 1.720590405904059)","(21.0, 36.0, 30.08)","(14.0, 25.0, 24.227272727272727)","(41.0, 150.0, 132.0)","(3.0, 3.55, 3.5220125786163523)","(21.0, 36.0, 34.5)","(18.0, 30.0, 29.047619047619047)"
11-01-2023 18:27:40.649252,"(1.55, 1.74, 1.7280182232346242)","(21.0, 34.0, 30.363636363636363)","(14.0, 25.0, 24.227272727272727)","(41.0, 150.0, 132.0)","(3.0, 3.55, 3.54005376344086)","(21.0, 36.0, 34.588235294117645)","(18.0, 30.0, 29.047619047619047)"
11-01-2023 18:27:41.962842,"(1.55, 1.74, 1.730673758865248)","(21.0, 34.0, 30.363636363636363)","(14.0, 25.0, 24.227272727272727)","(41.0, 150.0, 132.0)","(3.0, 3.55, 3.5329545454545452)","(21.0, 36.0, 34.588235294117645)","(18.0, 30.0, 29.047619047619047)"
11-01-2023 18:27:43.261871,"(1.55, 1.74, 1.730673758865248)","(21.0, 34.0, 30.363636363636363)","(14.0, 25.0, 24.227272727272727)","(41.0, 150.0, 132.0)","(3.0, 3.55, 3.532876712328767)","(21.0, 36.0, 34.588235294117645)","(18.0, 30.0, 29.047619047619047)"
11-01-2023 18:27:44.559153,"(1.55, 1.74, 1.730673758865248)","(21.0, 34.0, 29.603448275862068)","(14.0, 25.0, 24.227272727272727)","(41.0, 150.0, 131.05263157894737)","(3.0, 3.55, 3.529892761394102)","(21.0, 36.0, 34.588235294117645)","(18.0, 30.0, 29.047619047619047)"
11-01-2023 18:27:45.767282,"(1.55, 1.74, 1.730673758865248)","(21.0, 34.0, 29.603448275862068)","(14.0, 25.0, 24.227272727272727)","(41.0, 150.0, 126.0)","(3.0, 3.55, 3.530211081794195)","(21.0, 36.0, 34.588235294117645)","(18.0, 30.0, 28.048780487804876)"
11-01-2023 18:27:47.009743,"(1.55, 1.74, 1.7310661764705881)","(21.0, 34.0, 29.603448275862068)","(14.0, 25.0, 24.227272727272727)","(41.0, 150.0, 126.0)","(3.0, 3.55, 3.5298177083333333)","(21.0, 36.0, 34.588235294117645)","(18.0, 30.0, 28.048780487804876)"
11-01-2023 18:27:48.257919,"(1.55, 1.74, 1.73151051625239)","(21.0, 32.0, 31.625)","(14.0, 25.0, 24.227272727272727)","(41.0, 150.0, 157.5)","(3.0, 3.55, 3.5327941176470588)","(21.0, 36.0, 34.714285714285715)","(18.0, 30.0, 28.055555555555557)"
11-01-2023 18:27:49.467458,"(1.55, 1.74, 1.7235451505016721)","(21.0, 34.0, 30.085106382978722)","(14.0, 25.0, 24.11111111111111)","(41.0, 170.0, 150.0)","(3.0, 3.55, 3.5327941176470588)","(21.0, 36.0, 34.61538461538461)","(18.0, 30.0, 27.613636363636363)"
11-01-2023 18:27:50.645613,"(1.55, 1.74, 1.7258651026392962)","(21.0, 34.0, 30.085106382978722)","(14.0, 25.0, 24.076923076923077)","(41.0, 160.0, 150.0)","(3.0, 3.55, 3.5324127906976743)","(21.0, 36.0, 34.61538461538461)","(18.0, 30.0, 27.613636363636363)"
11-01-2023 18:27:51.944266,"(1.55, 1.74, 1.7236363636363636)","(21.0, 34.0, 30.08888888888889)","(14.0, 25.0, 24.11111111111111)","(41.0, 160.0, 157.5)","(3.0, 3.55, 3.5363192182410423)","(21.0, 36.0, 34.8)","(18.0, 30.0, 28.17391304347826)"
