,Set Us Free,Inordinate,Rebel Racer,Dixie Built,Hollerween,Turin,Black Banjo,Manhattan Sting,Fabiola,Hesontherun,Delightful Hustler,Anything But
10-01-2023 14:54:43.066809,"(14.0, 20.0, 19.166666666666668)","(3.8, 4.6, 4.650515463917526)","(9.0, 11.0, 10.502994011976048)","(10.0, 12.0, 11.666666666666666)","(6.0, 9.2, 9.008695652173913)","(3.8, 4.2, 4.125862068965517)","(31.0, 60.0, 53.77777777777778)","(101.0, 160.0, 153.33333333333334)","(10.0, 13.5, 12.974576271186441)","(16.0, 26.0, 24.2)","(21.0, 24.0, 23.358490566037737)","(101.0, 230.0, 215.0)"
10-01-2023 14:54:44.664497,"(14.0, 19.5, 19.166666666666668)","(3.8, 4.7, 4.646)","(9.0, 11.0, 10.502994011976048)","(10.0, 12.0, 11.666666666666666)","(6.0, 9.2, 9.008695652173913)","(3.8, 4.2, 4.125862068965517)","(31.0, 60.0, 53.77777777777778)","(101.0, 160.0, 153.33333333333334)","(10.0, 13.5, 12.907407407407407)","(16.0, 26.0, 24.2)","(21.0, 24.0, 23.358490566037737)","(101.0, 230.0, 215.0)"
10-01-2023 14:54:46.183124,"(14.0, 19.5, 19.166666666666668)","(3.8, 4.7, 4.646)","(9.0, 11.0, 10.502994011976048)","(10.0, 12.0, 11.666666666666666)","(6.0, 9.2, 9.008695652173913)","(3.8, 4.2, 4.125862068965517)","(31.0, 60.0, 52.0)","(101.0, 160.0, 153.33333333333334)","(10.0, 13.0, 12.73913043478261)","(16.0, 26.0, 24.2)","(21.0, 24.0, 23.358490566037737)","(101.0, 230.0, 215.0)"
10-01-2023 14:54:47.712410,"(14.0, 19.5, 19.214285714285715)","(3.8, 4.7, 4.68169014084507)","(9.0, 11.0, 10.502994011976048)","(10.0, 12.0, 11.508771929824562)","(6.0, 9.2, 9.037037037037036)","(3.8, 4.2, 4.085024154589371)","(31.0, 60.0, 52.0)","(101.0, 160.0, 153.33333333333334)","(10.0, 13.0, 12.619047619047619)","(16.0, 26.0, 24.714285714285715)","(21.0, 24.0, 23.358490566037737)","(101.0, 230.0, 215.0)"
10-01-2023 14:54:49.268596,"(14.0, 19.5, 19.214285714285715)","(3.8, 4.7, 4.673417721518987)","(9.0, 11.0, 10.502994011976048)","(10.0, 12.0, 11.365384615384615)","(6.0, 9.2, 9.037037037037036)","(3.8, 4.1, 4.0811926605504585)","(31.0, 55.0, 52.0)","(101.0, 160.0, 153.33333333333334)","(10.0, 13.0, 12.6)","(16.0, 26.0, 24.90909090909091)","(21.0, 24.0, 23.358490566037737)","(101.0, 230.0, 215.0)"
10-01-2023 14:54:50.825377,"(14.0, 19.5, 19.214285714285715)","(3.8, 4.7, 4.627586206896551)","(9.0, 11.0, 10.502994011976048)","(10.0, 11.5, 11.365384615384615)","(6.0, 9.2, 9.037037037037036)","(3.8, 4.1, 4.0811926605504585)","(31.0, 55.0, 53.2)","(101.0, 160.0, 153.33333333333334)","(10.0, 13.0, 12.6)","(16.0, 26.0, 24.90909090909091)","(21.0, 24.0, 23.358490566037737)","(101.0, 230.0, 215.0)"
10-01-2023 14:54:52.482451,"(14.0, 19.5, 19.192307692307693)","(3.8, 4.7, 4.588461538461538)","(9.0, 11.0, 10.502994011976048)","(10.0, 11.5, 11.159574468085106)","(6.0, 9.2, 9.233333333333334)","(3.8, 4.1, 4.0921875)","(31.0, 55.0, 53.2)","(101.0, 160.0, 153.33333333333334)","(10.0, 13.0, 12.729166666666666)","(16.0, 26.0, 24.90909090909091)","(21.0, 24.0, 23.358490566037737)","(101.0, 230.0, 215.0)"
10-01-2023 14:54:54.086594,"(14.0, 19.5, 19.192307692307693)","(3.8, 4.7, 4.588461538461538)","(9.0, 11.0, 10.502994011976048)","(10.0, 11.5, 11.1)","(6.0, 9.4, 9.2625)","(3.8, 4.1, 4.092753623188406)","(31.0, 55.0, 52.0)","(101.0, 160.0, 153.33333333333334)","(10.0, 13.0, 12.775)","(16.0, 26.0, 24.90909090909091)","(21.0, 24.0, 23.358490566037737)","(101.0, 230.0, 215.0)"
10-01-2023 14:54:55.674247,"(14.0, 19.5, 19.192307692307693)","(3.8, 4.7, 4.588461538461538)","(9.0, 11.0, 10.502994011976048)","(10.0, 11.5, 11.1)","(6.0, 9.4, 9.2625)","(3.8, 4.1, 4.092753623188406)","(31.0, 55.0, 53.2)","(101.0, 160.0, 153.33333333333334)","(10.0, 13.0, 12.775)","(16.0, 26.0, 24.90909090909091)","(21.0, 24.0, 23.433333333333334)","(101.0, 230.0, 200.0)"
10-01-2023 14:54:57.359333,"(14.0, 19.5, 19.11111111111111)","(3.8, 4.7, 4.574193548387097)","(9.0, 11.0, 10.502994011976048)","(10.0, 11.5, 11.1)","(6.0, 9.4, 9.224)","(3.8, 4.1, 4.092753623188406)","(31.0, 55.0, 53.8)","(101.0, 160.0, 153.33333333333334)","(10.0, 13.0, 12.775)","(16.0, 26.0, 24.90909090909091)","(21.0, 24.0, 23.433333333333334)","(101.0, 230.0, 185.0)"
10-01-2023 14:54:59.311252,"(14.0, 19.5, 19.233333333333334)","(3.8, 4.7, 4.556)","(9.0, 11.0, 10.502994011976048)","(10.0, 11.5, 11.51923076923077)","(6.0, 9.4, 9.224)","(3.8, 4.1, 4.097326203208556)","(31.0, 55.0, 53.8)","(101.0, 160.0, 153.33333333333334)","(10.0, 13.0, 12.775)","(16.0, 26.0, 24.5)","(21.0, 24.0, 23.433333333333334)","(101.0, 230.0, 190.0)"
10-01-2023 14:55:01.032022,"(14.0, 19.5, 19.11111111111111)","(3.8, 4.7, 4.55)","(9.0, 11.0, 10.502994011976048)","(10.0, 12.0, 11.379310344827585)","(6.0, 9.4, 9.224)","(3.8, 4.1, 4.084651162790697)","(31.0, 55.0, 53.10526315789474)","(101.0, 160.0, 153.33333333333334)","(10.0, 13.0, 12.775)","(16.0, 26.0, 24.46153846153846)","(21.0, 24.0, 23.442622950819672)","(101.0, 230.0, 185.0)"
10-01-2023 14:55:02.833512,"(14.0, 19.5, 19.354166666666668)","(3.8, 4.6, 4.52112676056338)","(9.0, 11.0, 10.502994011976048)","(10.0, 12.0, 11.173913043478262)","(6.0, 9.4, 9.253333333333332)","(3.8, 4.1, 4.097326203208556)","(31.0, 55.0, 53.10526315789474)","(101.0, 160.0, 153.33333333333334)","(10.0, 13.0, 12.613636363636363)","(16.0, 26.0, 25.5)","(21.0, 24.0, 23.433333333333334)","(101.0, 230.0, 188.75)"
10-01-2023 14:55:04.472508,"(14.0, 19.5, 19.560344827586206)","(3.8, 4.6, 4.48125)","(9.0, 11.0, 10.520231213872833)","(10.0, 12.0, 11.415384615384616)","(6.0, 9.4, 9.304761904761905)","(3.8, 4.1, 4.167379679144385)","(31.0, 55.0, 53.06896551724138)","(101.0, 160.0, 142.85714285714286)","(10.0, 13.0, 12.41025641025641)","(16.0, 26.0, 25.545454545454547)","(21.0, 24.0, 22.373626373626372)","(101.0, 220.0, 188.75)"
10-01-2023 14:55:06.013066,"(14.0, 20.0, 19.15)","(3.8, 4.5, 4.48125)","(9.0, 11.0, 10.520231213872833)","(10.0, 12.0, 11.415384615384616)","(6.0, 9.4, 9.304761904761905)","(3.8, 4.2, 4.167379679144385)","(31.0, 55.0, 53.06896551724138)","(101.0, 150.0, 142.85714285714286)","(10.0, 12.5, 12.392156862745098)","(16.0, 26.0, 25.6)","(21.0, 23.0, 22.377777777777776)","(101.0, 220.0, 191.42857142857144)"
10-01-2023 14:55:07.550338,"(14.0, 20.0, 19.125)","(3.8, 4.5, 4.497727272727273)","(9.0, 11.0, 10.520231213872833)","(10.0, 12.0, 11.379310344827585)","(6.0, 9.4, 9.304761904761905)","(3.8, 4.2, 4.189510489510489)","(31.0, 55.0, 53.25)","(101.0, 150.0, 142.85714285714286)","(10.0, 12.5, 12.25974025974026)","(16.0, 26.0, 25.6)","(21.0, 23.0, 21.56)","(101.0, 220.0, 191.42857142857144)"
10-01-2023 14:55:09.105377,"(14.0, 20.0, 19.125)","(3.8, 4.5, 4.497727272727273)","(9.0, 11.0, 10.520231213872833)","(10.0, 11.5, 11.379310344827585)","(6.0, 9.4, 9.304761904761905)","(3.8, 4.2, 4.189510489510489)","(31.0, 55.0, 53.25)","(101.0, 150.0, 143.75)","(10.0, 13.0, 12.253164556962025)","(16.0, 26.0, 25.6)","(21.0, 22.0, 21.266666666666666)","(101.0, 220.0, 193.33333333333334)"
10-01-2023 14:55:10.632790,"(14.0, 20.0, 19.115384615384617)","(3.8, 4.5, 4.497777777777777)","(9.0, 11.0, 10.131578947368421)","(10.0, 11.5, 11.46808510638298)","(6.0, 9.4, 9.304761904761905)","(3.8, 4.2, 4.246086956521739)","(31.0, 55.0, 53.25)","(101.0, 150.0, 143.75)","(10.0, 13.0, 12.253164556962025)","(16.0, 26.0, 25.75)","(21.0, 22.0, 21.52173913043478)","(101.0, 220.0, 197.14285714285714)"
10-01-2023 14:55:12.199790,"(14.0, 20.0, 19.115384615384617)","(3.8, 4.5, 4.497777777777777)","(9.0, 10.5, 10.131578947368421)","(10.0, 12.0, 11.3)","(6.0, 9.4, 9.304761904761905)","(3.8, 4.3, 4.229577464788733)","(31.0, 55.0, 53.25)","(101.0, 150.0, 143.75)","(10.0, 13.0, 12.557851239669422)","(16.0, 26.0, 25.75)","(21.0, 22.0, 21.541666666666668)","(101.0, 220.0, 197.14285714285714)"
10-01-2023 14:55:13.839102,"(14.0, 20.0, 19.103448275862068)","(3.8, 4.5, 4.4988636363636365)","(9.0, 10.5, 10.1)","(10.0, 11.5, 11.264705882352942)","(6.0, 9.4, 9.304761904761905)","(3.8, 4.3, 4.229787234042553)","(31.0, 55.0, 53.25)","(101.0, 150.0, 143.75)","(10.0, 13.0, 12.553846153846154)","(16.0, 26.0, 25.75)","(21.0, 22.0, 21.541666666666668)","(101.0, 220.0, 197.14285714285714)"
10-01-2023 14:55:15.380773,"(14.0, 20.0, 19.103448275862068)","(3.8, 4.5, 4.59)","(9.0, 10.5, 10.1)","(10.0, 11.5, 11.023809523809524)","(6.0, 9.4, 9.304761904761905)","(3.8, 4.3, 4.229787234042553)","(31.0, 55.0, 52.8)","(101.0, 150.0, 143.75)","(10.0, 13.0, 12.27972027972028)","(16.0, 26.0, 25.875)","(21.0, 22.0, 21.541666666666668)","(101.0, 220.0, 197.14285714285714)"
10-01-2023 14:55:16.883988,"(14.0, 20.0, 19.38095238095238)","(3.8, 4.6, 4.5442857142857145)","(9.0, 10.5, 10.1)","(10.0, 11.5, 11.023809523809524)","(6.0, 9.4, 9.309090909090909)","(3.8, 4.3, 4.233548387096774)","(31.0, 55.0, 52.666666666666664)","(101.0, 150.0, 143.75)","(10.0, 13.0, 12.27972027972028)","(16.0, 26.0, 25.875)","(21.0, 23.0, 22.119402985074625)","(101.0, 220.0, 197.14285714285714)"
10-01-2023 14:55:18.320767,"(14.0, 20.0, 19.5)","(3.8, 4.6, 4.565789473684211)","(9.0, 10.5, 10.1)","(10.0, 11.5, 11.03191489361702)","(6.0, 9.4, 9.4625)","(3.8, 4.3, 4.234437086092715)","(31.0, 55.0, 52.666666666666664)","(101.0, 150.0, 143.75)","(10.0, 13.0, 12.048268625393494)","(16.0, 26.0, 25.875)","(21.0, 23.0, 21.59090909090909)","(101.0, 220.0, 197.14285714285714)"
10-01-2023 14:55:19.902923,"(14.0, 20.0, 19.5)","(3.8, 4.6, 4.565789473684211)","(9.0, 10.5, 10.125)","(10.0, 11.5, 11.104166666666666)","(6.0, 9.6, 9.4625)","(3.8, 4.3, 4.233548387096774)","(31.0, 55.0, 52.666666666666664)","(101.0, 150.0, 143.75)","(10.0, 13.0, 12.048472075869336)","(16.0, 26.0, 25.875)","(21.0, 22.0, 21.795454545454547)","(101.0, 220.0, 197.14285714285714)"
10-01-2023 14:55:21.494170,"(14.0, 20.0, 19.5)","(3.8, 4.6, 4.565789473684211)","(9.0, 10.5, 10.090909090909092)","(10.0, 11.5, 11.047169811320755)","(6.0, 9.6, 9.4625)","(3.8, 4.3, 4.233548387096774)","(31.0, 55.0, 52.666666666666664)","(101.0, 150.0, 143.75)","(10.0, 13.0, 12.288135593220339)","(16.0, 26.0, 25.875)","(21.0, 22.0, 21.795454545454547)","(101.0, 220.0, 197.14285714285714)"
10-01-2023 14:55:23.116999,"(14.0, 20.0, 19.5)","(3.8, 4.6, 4.5442857142857145)","(8.5, 10.5, 10.090909090909092)","(10.0, 11.5, 10.784090909090908)","(6.0, 9.6, 9.4625)","(3.7, 4.3, 4.234437086092715)","(31.0, 55.0, 52.666666666666664)","(101.0, 150.0, 143.75)","(10.0, 12.5, 12.274193548387096)","(17.0, 26.0, 26.75)","(21.0, 22.0, 21.97222222222222)","(101.0, 220.0, 197.14285714285714)"
10-01-2023 14:55:24.686122,"(14.0, 20.0, 19.5)","(3.8, 4.6, 4.535064935064935)","(8.5, 10.5, 10.090909090909092)","(10.0, 11.0, 10.701754385964913)","(6.0, 9.6, 9.5)","(3.7, 4.3, 4.234437086092715)","(31.0, 55.0, 51.43859649122807)","(101.0, 150.0, 143.75)","(10.0, 12.5, 12.274193548387096)","(17.0, 27.0, 26.846153846153847)","(21.0, 22.0, 21.975)","(101.0, 220.0, 197.14285714285714)"
10-01-2023 14:55:26.250283,"(14.0, 20.0, 19.5)","(3.8, 4.6, 4.406896551724138)","(8.5, 10.5, 10.033333333333333)","(10.0, 11.0, 11.131578947368421)","(6.0, 9.6, 9.885714285714286)","(3.7, 4.3, 4.236619718309859)","(31.0, 55.0, 51.733333333333334)","(101.0, 150.0, 145.45454545454547)","(10.0, 12.5, 12.26530612244898)","(17.0, 27.0, 27.05263157894737)","(21.0, 22.0, 21.84)","(101.0, 220.0, 217.5)"
10-01-2023 14:55:27.815542,"(14.0, 20.0, 19.5)","(3.8, 4.4, 4.396610169491526)","(8.5, 10.5, 10.00655737704918)","(10.0, 11.5, 11.006172839506172)","(6.0, 10.0, 9.833870967741936)","(3.7, 4.3, 4.236619718309859)","(31.0, 55.0, 50.604651162790695)","(101.0, 150.0, 157.14285714285714)","(10.0, 12.5, 12.044520547945206)","(17.0, 28.0, 26.772727272727273)","(21.0, 23.0, 21.696428571428573)","(101.0, 230.0, 198.75)"
10-01-2023 14:55:29.347775,"(14.0, 20.0, 22.74074074074074)","(3.8, 4.4, 4.396610169491526)","(8.5, 10.5, 10.00655737704918)","(10.0, 11.5, 10.944444444444445)","(6.0, 10.5, 9.833870967741936)","(3.7, 4.3, 4.236619718309859)","(31.0, 55.0, 50.54545454545455)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.0, 12.534792368125702)","(17.0, 28.0, 26.772727272727273)","(21.0, 22.0, 21.584615384615386)","(101.0, 230.0, 198.75)"
10-01-2023 14:55:30.904135,"(14.0, 24.0, 22.74074074074074)","(3.8, 4.4, 4.396610169491526)","(8.5, 10.5, 10.00655737704918)","(10.0, 11.5, 10.944444444444445)","(6.0, 10.5, 9.833870967741936)","(3.7, 4.3, 4.236619718309859)","(31.0, 55.0, 50.48888888888889)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.0, 12.534792368125702)","(17.0, 28.0, 27.05263157894737)","(21.0, 22.0, 21.584615384615386)","(101.0, 230.0, 198.75)"
10-01-2023 14:55:32.453639,"(15.0, 22.0, 20.88888888888889)","(3.9, 4.4, 4.361842105263158)","(9.0, 10.5, 9.9625)","(10.0, 11.5, 10.944444444444445)","(6.5, 10.5, 9.8375)","(3.8, 4.2, 4.189102564102564)","(31.0, 55.0, 50.48888888888889)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.0, 12.527904328018224)","(17.0, 28.0, 26.57894736842105)","(21.0, 22.0, 21.557377049180328)","(101.0, 230.0, 198.75)"
10-01-2023 14:55:34.007426,"(15.0, 22.0, 21.833333333333332)","(3.9, 4.4, 4.375806451612903)","(9.0, 10.0, 9.83157894736842)","(10.0, 11.5, 10.95)","(6.5, 10.5, 9.925)","(3.8, 4.2, 4.188356164383562)","(31.0, 55.0, 50.48888888888889)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.0, 12.51120283018868)","(17.0, 28.0, 26.875)","(21.0, 22.0, 21.557377049180328)","(101.0, 230.0, 198.75)"
10-01-2023 14:55:35.510864,"(15.0, 22.0, 21.833333333333332)","(3.8, 4.4, 4.3959183673469395)","(8.5, 10.0, 9.817142857142857)","(10.0, 11.0, 10.961538461538462)","(6.5, 10.0, 9.911111111111111)","(3.7, 4.2, 4.188356164383562)","(31.0, 55.0, 50.48888888888889)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.0, 12.51120283018868)","(17.0, 28.0, 26.90909090909091)","(21.0, 22.0, 21.597014925373134)","(101.0, 230.0, 198.75)"
10-01-2023 14:55:37.072777,"(15.0, 22.0, 21.555555555555557)","(3.8, 4.4, 4.394308943089431)","(8.5, 10.0, 9.817142857142857)","(10.0, 11.0, 10.961538461538462)","(6.5, 10.0, 9.911111111111111)","(3.7, 4.2, 4.188356164383562)","(31.0, 55.0, 50.333333333333336)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.0, 12.51120283018868)","(17.0, 28.0, 26.90909090909091)","(21.0, 22.0, 21.930232558139537)","(101.0, 230.0, 207.27272727272728)"
10-01-2023 14:55:38.634981,"(15.0, 22.0, 21.333333333333332)","(3.8, 4.5, 4.3580000000000005)","(8.5, 10.0, 9.817142857142857)","(10.0, 11.0, 10.961538461538462)","(6.5, 10.0, 10.046296296296296)","(3.7, 4.2, 4.208403361344538)","(31.0, 55.0, 50.333333333333336)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.0, 12.51120283018868)","(17.0, 28.0, 26.90909090909091)","(21.0, 22.0, 21.930232558139537)","(101.0, 230.0, 210.0)"
10-01-2023 14:55:40.203707,"(15.0, 22.0, 21.333333333333332)","(3.8, 4.4, 4.345631067961165)","(8.5, 10.0, 9.817142857142857)","(10.0, 11.0, 11.138297872340425)","(6.5, 10.5, 10.043859649122806)","(3.7, 4.3, 4.202788844621514)","(31.0, 55.0, 50.38297872340426)","(101.0, 160.0, 157.14285714285714)","(10.0, 13.0, 12.51120283018868)","(17.0, 28.0, 26.90909090909091)","(21.0, 22.0, 21.930232558139537)","(101.0, 230.0, 198.75)"
10-01-2023 14:55:41.763185,"(15.0, 22.0, 21.58974358974359)","(3.8, 4.4, 4.3130434782608695)","(8.5, 10.0, 9.79)","(10.0, 11.5, 11.185185185185185)","(6.5, 10.5, 9.858333333333334)","(3.7, 4.3, 4.166153846153846)","(31.0, 55.0, 50.38297872340426)","(101.0, 160.0, 155.0)","(10.0, 13.0, 12.51120283018868)","(17.0, 28.0, 27.142857142857142)","(21.0, 24.0, 23.133333333333333)","(101.0, 230.0, 198.75)"
10-01-2023 14:55:43.360513,"(15.0, 22.0, 21.58974358974359)","(3.8, 4.4, 4.3130434782608695)","(8.5, 10.0, 9.79)","(10.0, 11.5, 11.179245283018869)","(6.5, 10.5, 9.86140350877193)","(3.7, 4.2, 4.164324324324324)","(31.0, 55.0, 50.333333333333336)","(101.0, 160.0, 155.0)","(10.0, 13.0, 12.51120283018868)","(17.0, 28.0, 27.142857142857142)","(21.0, 24.0, 23.037037037037038)","(101.0, 230.0, 198.75)"
10-01-2023 14:55:45.778324,"(15.0, 21.0, 20.885714285714286)","(3.8, 4.4, 4.322093023255814)","(8.5, 10.0, 9.79)","(10.0, 11.5, 11.179245283018869)","(6.5, 10.5, 9.86140350877193)","(3.7, 4.2, 4.164324324324324)","(31.0, 55.0, 50.333333333333336)","(101.0, 160.0, 155.0)","(10.0, 13.0, 12.51120283018868)","(17.0, 28.0, 27.142857142857142)","(21.0, 23.0, 22.58823529411765)","(101.0, 230.0, 210.0)"
10-01-2023 14:55:47.345798,"(15.0, 21.0, 21.476190476190474)","(3.8, 4.4, 4.304464285714285)","(8.5, 10.0, 9.909803921568628)","(10.0, 11.5, 11.20138888888889)","(6.5, 10.5, 9.86140350877193)","(3.7, 4.2, 4.164324324324324)","(31.0, 55.0, 50.42857142857143)","(101.0, 160.0, 155.0)","(10.0, 13.0, 12.51120283018868)","(17.0, 28.0, 27.714285714285715)","(21.0, 23.0, 22.58823529411765)","(101.0, 230.0, 198.75)"
10-01-2023 14:55:48.870687,"(15.0, 22.0, 21.476190476190474)","(3.8, 4.4, 4.288118811881188)","(8.5, 10.5, 9.996491228070177)","(10.0, 11.5, 11.20138888888889)","(6.5, 10.5, 9.942187500000001)","(3.7, 4.2, 4.1647058823529415)","(31.0, 55.0, 50.479166666666664)","(101.0, 160.0, 155.0)","(10.0, 13.0, 12.511255924170616)","(17.0, 28.0, 27.6)","(21.0, 23.0, 22.5625)","(101.0, 230.0, 198.75)"
10-01-2023 14:55:50.495047,"(15.0, 22.0, 22.558823529411764)","(3.8, 4.3, 4.2844155844155845)","(8.5, 10.5, 9.996491228070177)","(10.0, 11.5, 11.20138888888889)","(6.5, 10.5, 9.83529411764706)","(3.7, 4.2, 4.159259259259259)","(31.0, 55.0, 50.28260869565217)","(101.0, 160.0, 155.0)","(10.0, 13.0, 12.511255924170616)","(17.0, 29.0, 27.6)","(21.0, 23.0, 22.46153846153846)","(101.0, 230.0, 198.75)"
10-01-2023 14:55:52.070902,"(15.0, 23.0, 22.36)","(3.8, 4.3, 4.2844155844155845)","(8.5, 10.5, 9.996491228070177)","(10.0, 11.5, 11.10909090909091)","(6.5, 10.0, 9.82608695652174)","(3.7, 4.2, 4.166176470588235)","(31.0, 55.0, 50.28260869565217)","(101.0, 160.0, 155.0)","(10.0, 13.0, 12.511255924170616)","(17.0, 29.0, 27.333333333333332)","(21.0, 23.0, 22.4)","(101.0, 230.0, 210.0)"
10-01-2023 14:55:53.644711,"(15.0, 23.0, 23.363636363636363)","(3.8, 4.3, 4.265656565656566)","(8.5, 10.5, 10.081632653061224)","(10.0, 11.5, 11.022222222222222)","(6.5, 10.0, 9.82608695652174)","(3.7, 4.2, 4.166176470588235)","(31.0, 55.0, 50.0)","(101.0, 160.0, 155.0)","(10.0, 13.0, 12.511255924170616)","(17.0, 29.0, 27.333333333333332)","(21.0, 23.0, 22.4)","(101.0, 230.0, 210.0)"
10-01-2023 14:55:55.250111,"(15.0, 24.0, 23.333333333333332)","(3.8, 4.3, 4.265656565656566)","(8.5, 10.5, 10.081632653061224)","(10.0, 11.5, 11.022222222222222)","(6.5, 10.0, 9.82608695652174)","(3.7, 4.2, 4.166176470588235)","(31.0, 55.0, 49.95348837209303)","(101.0, 160.0, 155.0)","(10.0, 13.0, 12.511255924170616)","(17.0, 29.0, 27.6)","(21.0, 23.0, 22.2972972972973)","(101.0, 230.0, 210.0)"
10-01-2023 14:55:56.856778,"(15.0, 24.0, 23.333333333333332)","(3.8, 4.3, 4.2670103092783505)","(8.5, 10.5, 10.081632653061224)","(10.0, 11.5, 11.022222222222222)","(6.5, 10.0, 10.116071428571429)","(3.7, 4.2, 4.166176470588235)","(31.0, 55.0, 49.90909090909091)","(101.0, 160.0, 155.0)","(10.0, 13.0, 12.230392156862745)","(17.0, 29.0, 27.6)","(21.0, 23.0, 21.88888888888889)","(101.0, 230.0, 210.0)"
10-01-2023 14:55:58.449330,"(15.0, 24.0, 25.6)","(3.8, 4.3, 4.216279069767442)","(8.5, 10.5, 9.978181818181818)","(10.0, 11.5, 11.022222222222222)","(6.5, 10.5, 10.114035087719298)","(3.7, 4.2, 4.166176470588235)","(31.0, 55.0, 49.787234042553195)","(101.0, 160.0, 155.0)","(10.0, 12.5, 12.230392156862745)","(17.0, 29.0, 27.6)","(21.0, 22.0, 21.88888888888889)","(101.0, 230.0, 210.0)"
10-01-2023 14:56:00.026460,"(15.0, 26.0, 25.142857142857142)","(3.8, 4.3, 4.2172413793103445)","(8.5, 10.5, 9.89655172413793)","(10.0, 11.5, 11.20138888888889)","(6.5, 10.5, 10.114035087719298)","(3.7, 4.2, 4.166176470588235)","(31.0, 55.0, 51.875)","(101.0, 160.0, 155.0)","(10.0, 12.5, 12.230392156862745)","(17.0, 29.0, 27.6)","(21.0, 22.0, 22.684210526315788)","(101.0, 230.0, 210.0)"
10-01-2023 14:56:01.599485,"(15.0, 26.0, 25.142857142857142)","(3.8, 4.3, 4.1499999999999995)","(8.5, 10.0, 9.89655172413793)","(10.0, 11.5, 11.18125)","(6.5, 10.5, 10.114035087719298)","(3.7, 4.2, 4.170232558139535)","(31.0, 55.0, 51.875)","(101.0, 160.0, 155.0)","(10.0, 12.5, 12.230392156862745)","(17.0, 29.0, 27.894736842105264)","(21.0, 23.0, 22.5)","(101.0, 230.0, 210.0)"
10-01-2023 14:56:03.223493,"(15.0, 25.0, 23.636363636363637)","(3.8, 4.3, 4.203448275862069)","(8.5, 10.0, 9.94)","(10.0, 11.5, 11.025423728813559)","(6.5, 10.5, 10.114035087719298)","(3.7, 4.2, 4.170232558139535)","(31.0, 55.0, 50.810810810810814)","(101.0, 160.0, 155.0)","(10.0, 12.5, 12.213541666666666)","(17.0, 29.0, 27.894736842105264)","(21.0, 23.0, 22.56756756756757)","(101.0, 230.0, 210.0)"
10-01-2023 14:56:04.900860,"(15.0, 24.0, 23.636363636363637)","(3.8, 4.3, 4.203636363636364)","(8.5, 10.0, 9.94)","(10.0, 11.5, 11.025423728813559)","(6.5, 10.5, 10.114035087719298)","(3.7, 4.2, 4.170232558139535)","(31.0, 55.0, 50.810810810810814)","(101.0, 160.0, 155.0)","(10.0, 12.5, 12.213541666666666)","(17.0, 29.0, 27.894736842105264)","(21.0, 23.0, 22.56756756756757)","(101.0, 230.0, 210.0)"
10-01-2023 14:56:06.543481,"(15.0, 24.0, 22.523809523809526)","(3.8, 4.3, 4.24375)","(8.5, 10.0, 10.079545454545455)","(10.0, 11.5, 10.884615384615385)","(6.5, 10.5, 10.15079365079365)","(3.7, 4.2, 4.203205128205129)","(31.0, 55.0, 52.280701754385966)","(101.0, 160.0, 146.66666666666666)","(10.0, 12.5, 11.972826086956522)","(17.0, 29.0, 27.894736842105264)","(21.0, 22.0, 21.084745762711865)","(101.0, 230.0, 222.0)"
10-01-2023 14:56:08.211113,"(15.0, 24.0, 22.68)","(3.8, 4.3, 4.257291666666666)","(8.5, 10.5, 10.10483870967742)","(10.0, 11.0, 10.972222222222221)","(6.5, 10.5, 10.164556962025316)","(3.7, 4.3, 4.23717277486911)","(31.0, 55.0, 52.368421052631575)","(101.0, 160.0, 146.66666666666666)","(10.0, 12.0, 11.844537815126051)","(17.0, 29.0, 27.25)","(21.0, 22.0, 20.875)","(101.0, 230.0, 217.5)"
10-01-2023 14:56:10.142479,"(15.0, 24.0, 22.68)","(3.8, 4.3, 4.310752688172043)","(8.5, 10.5, 10.070175438596491)","(10.0, 11.0, 10.972222222222221)","(6.5, 10.5, 10.164556962025316)","(3.7, 4.3, 4.23717277486911)","(31.0, 55.0, 52.368421052631575)","(101.0, 160.0, 146.66666666666666)","(10.0, 12.0, 11.844537815126051)","(17.0, 29.0, 27.8)","(21.0, 21.0, 20.876404494382022)","(101.0, 230.0, 217.5)"
10-01-2023 14:56:12.079317,"(15.0, 24.0, 22.775)","(3.8, 4.4, 4.287058823529412)","(8.5, 10.5, 10.070175438596491)","(10.0, 11.0, 10.972222222222221)","(6.5, 10.5, 10.126760563380282)","(3.7, 4.3, 4.23717277486911)","(31.0, 55.0, 52.295081967213115)","(101.0, 160.0, 146.66666666666666)","(10.0, 12.0, 11.817796610169491)","(17.0, 29.0, 28.4)","(21.0, 21.0, 20.804123711340207)","(101.0, 230.0, 217.5)"
