,Drop Zone,Monkey Paw,Greek Malt,Little Fred,Winlock To Rise,Purse Strings,Brockton Bomber,Chip Rock
15-12-2022 14:27:55.717480,"(7.0, 11.0, 10.777777777777779)","(1.3, 1.51, 1.5016666666666667)","(31.0, 75.0, 52.38095238095238)","(51.0, 280.0, 230.0)","(10.0, 12.0, 11.75)","(11.0, 19.0, 18.90909090909091)","(21.0, 36.0, 34.0)","(17.0, 32.0, 27.5)"
15-12-2022 14:27:56.721796,"(7.0, 11.0, 10.777777777777779)","(1.3, 1.51, 1.5016666666666667)","(31.0, 75.0, 52.38095238095238)","(51.0, 280.0, 230.0)","(10.0, 12.0, 11.75)","(11.0, 19.0, 18.90909090909091)","(21.0, 36.0, 34.0)","(17.0, 32.0, 27.5)"
15-12-2022 14:27:57.730936,"(7.0, 11.0, 10.933333333333334)","(1.3, 1.5, 1.4928571428571429)","(31.0, 75.0, 52.38095238095238)","(51.0, 280.0, 230.0)","(10.0, 12.5, 12.25)","(11.0, 19.0, 18.90909090909091)","(21.0, 36.0, 34.0)","(17.0, 32.0, 27.5)"
15-12-2022 14:27:58.798722,"(7.0, 12.0, 11.64)","(1.3, 1.49, 1.487142857142857)","(31.0, 75.0, 49.95454545454545)","(51.0, 280.0, 230.0)","(10.0, 12.5, 12.166666666666666)","(11.0, 19.0, 18.90909090909091)","(21.0, 36.0, 34.0)","(17.0, 32.0, 27.5)"
15-12-2022 14:27:59.786008,"(7.0, 12.0, 11.64)","(1.3, 1.49, 1.487142857142857)","(31.0, 75.0, 53.565217391304344)","(51.0, 270.0, 230.0)","(10.0, 12.5, 12.166666666666666)","(11.0, 19.0, 18.90909090909091)","(21.0, 36.0, 34.0)","(17.0, 32.0, 27.5)"
15-12-2022 14:28:00.761783,"(7.0, 12.0, 11.596153846153847)","(1.3, 1.49, 1.487142857142857)","(31.0, 75.0, 53.565217391304344)","(51.0, 270.0, 201.42857142857142)","(10.0, 12.5, 12.166666666666666)","(11.0, 19.0, 18.90909090909091)","(21.0, 36.0, 34.0)","(16.0, 32.0, 27.5)"
15-12-2022 14:28:01.829724,"(7.0, 12.0, 11.596153846153847)","(1.3, 1.49, 1.487142857142857)","(31.0, 75.0, 50.35)","(51.0, 270.0, 214.61538461538464)","(10.0, 12.5, 12.09375)","(11.0, 19.0, 18.90909090909091)","(21.0, 36.0, 32.8)","(16.0, 32.0, 25.25)"
15-12-2022 14:28:02.849515,"(7.0, 11.5, 11.203703703703704)","(1.3, 1.5, 1.4847619047619047)","(31.0, 70.0, 48.526315789473685)","(51.0, 270.0, 214.61538461538464)","(10.0, 12.5, 11.844827586206897)","(11.0, 19.0, 18.90909090909091)","(21.0, 36.0, 33.333333333333336)","(16.0, 32.0, 29.0)"
15-12-2022 14:28:03.805632,"(7.0, 11.5, 11.258620689655173)","(1.3, 1.5, 1.488695652173913)","(31.0, 70.0, 48.48275862068966)","(51.0, 270.0, 216.66666666666666)","(10.0, 12.5, 11.844827586206897)","(11.0, 19.0, 18.90909090909091)","(21.0, 36.0, 32.111111111111114)","(16.0, 32.0, 26.133333333333333)"
15-12-2022 14:28:04.856547,"(7.5, 11.5, 11.456521739130435)","(1.3, 1.5, 1.4895652173913043)","(31.0, 70.0, 48.48275862068966)","(51.0, 260.0, 252.10526315789474)","(10.0, 12.5, 11.844827586206897)","(12.0, 19.0, 18.90909090909091)","(21.0, 36.0, 32.111111111111114)","(16.0, 32.0, 28.8)"
15-12-2022 14:28:05.939485,"(7.5, 11.5, 11.456521739130435)","(1.3, 1.5, 1.4858823529411764)","(31.0, 70.0, 48.48275862068966)","(51.0, 250.0, 232.72727272727275)","(10.0, 12.5, 11.934782608695652)","(12.0, 19.0, 18.90909090909091)","(21.0, 36.0, 30.615384615384617)","(16.0, 30.0, 29.25)"
15-12-2022 14:28:07.073543,"(7.5, 11.5, 11.456521739130435)","(1.3, 1.5, 1.4866666666666666)","(31.0, 70.0, 48.08695652173913)","(51.0, 260.0, 232.72727272727275)","(10.0, 12.5, 11.934782608695652)","(12.0, 19.0, 18.90909090909091)","(21.0, 36.0, 30.615384615384617)","(16.0, 30.0, 29.25)"
15-12-2022 14:28:08.157262,"(7.5, 11.5, 11.441176470588236)","(1.3, 1.5, 1.4863636363636363)","(31.0, 70.0, 48.08695652173913)","(51.0, 260.0, 232.72727272727275)","(10.0, 12.5, 11.934782608695652)","(12.0, 19.0, 19.05263157894737)","(21.0, 36.0, 31.333333333333332)","(16.0, 30.0, 29.57142857142857)"
15-12-2022 14:28:09.224158,"(7.5, 11.5, 11.456521739130435)","(1.3, 1.49, 1.482222222222222)","(31.0, 70.0, 45.18181818181818)","(51.0, 260.0, 224.7058823529412)","(10.0, 12.5, 11.844827586206897)","(12.0, 20.0, 19.333333333333332)","(21.0, 36.0, 31.333333333333332)","(16.0, 30.0, 28.615384615384617)"
15-12-2022 14:28:10.315215,"(7.5, 11.5, 11.441176470588236)","(1.3, 1.5, 1.4992)","(31.0, 70.0, 45.18181818181818)","(51.0, 240.0, 183.47826086956522)","(10.0, 12.5, 11.609375)","(12.0, 20.0, 19.333333333333332)","(21.0, 36.0, 31.333333333333332)","(16.0, 32.0, 28.615384615384617)"
15-12-2022 14:28:11.382070,"(7.5, 11.5, 11.441176470588236)","(1.3, 1.5, 1.4992)","(31.0, 70.0, 46.480000000000004)","(51.0, 240.0, 183.47826086956522)","(10.0, 12.5, 11.609375)","(12.0, 20.0, 19.333333333333332)","(21.0, 36.0, 31.333333333333332)","(16.0, 32.0, 28.615384615384617)"
15-12-2022 14:28:12.485469,"(7.5, 11.5, 11.441176470588236)","(1.3, 1.5, 1.4992)","(31.0, 70.0, 46.480000000000004)","(51.0, 240.0, 183.47826086956522)","(10.0, 12.5, 11.9)","(12.0, 20.0, 19.25)","(21.0, 36.0, 30.615384615384617)","(16.0, 32.0, 27.6)"
15-12-2022 14:28:13.506308,"(7.5, 11.5, 11.40909090909091)","(1.3, 1.5, 1.499787234042553)","(31.0, 70.0, 49.0)","(51.0, 240.0, 183.47826086956522)","(10.0, 12.0, 11.9)","(12.0, 20.0, 19.363636363636363)","(21.0, 36.0, 30.473684210526315)","(17.0, 32.0, 28.615384615384617)"
15-12-2022 14:28:14.525514,"(7.5, 11.5, 11.46875)","(1.3, 1.5, 1.4966666666666666)","(31.0, 60.0, 56.4)","(51.0, 240.0, 198.94736842105263)","(10.0, 12.0, 11.928571428571429)","(12.0, 19.5, 19.363636363636363)","(21.0, 36.0, 30.473684210526315)","(17.0, 29.0, 28.615384615384617)"
15-12-2022 14:28:15.576973,"(7.5, 11.5, 11.46875)","(1.3, 1.5, 1.4966666666666666)","(31.0, 60.0, 56.4)","(51.0, 240.0, 198.94736842105263)","(10.0, 12.0, 11.928571428571429)","(12.0, 19.5, 19.363636363636363)","(21.0, 36.0, 30.166666666666668)","(17.0, 29.0, 28.375)"
15-12-2022 14:28:16.642695,"(7.5, 11.5, 11.45)","(1.3, 1.5, 1.4973076923076922)","(31.0, 60.0, 55.5)","(51.0, 240.0, 198.94736842105263)","(10.0, 12.0, 11.928571428571429)","(12.0, 19.5, 19.363636363636363)","(21.0, 36.0, 30.166666666666668)","(17.0, 29.0, 28.375)"
15-12-2022 14:28:17.729810,"(7.5, 11.5, 11.45)","(1.3, 1.5, 1.4973076923076922)","(31.0, 60.0, 55.5)","(51.0, 240.0, 198.94736842105263)","(10.0, 12.0, 11.9)","(12.0, 19.5, 19.866666666666667)","(21.0, 36.0, 30.75)","(17.0, 29.0, 28.615384615384617)"
15-12-2022 14:28:18.826682,"(7.5, 12.0, 11.655172413793103)","(1.3, 1.49, 1.4820512820512821)","(31.0, 60.0, 56.4)","(51.0, 240.0, 198.94736842105263)","(10.0, 12.0, 11.9)","(12.0, 20.0, 19.81818181818182)","(21.0, 36.0, 30.75)","(17.0, 29.0, 28.615384615384617)"
15-12-2022 14:28:19.876424,"(7.5, 12.0, 11.294117647058824)","(1.3, 1.49, 1.4812820512820513)","(31.0, 60.0, 56.4)","(51.0, 220.0, 182.5)","(10.0, 12.0, 11.905405405405405)","(12.0, 20.0, 19.81818181818182)","(21.0, 36.0, 30.166666666666668)","(17.0, 29.0, 28.375)"
15-12-2022 14:28:20.943737,"(7.5, 12.0, 11.416666666666666)","(1.3, 1.49, 1.477142857142857)","(31.0, 60.0, 55.5)","(51.0, 220.0, 182.5)","(10.0, 12.5, 11.905405405405405)","(12.0, 20.0, 19.81818181818182)","(21.0, 36.0, 30.166666666666668)","(17.0, 29.0, 28.375)"
15-12-2022 14:28:22.061517,"(7.5, 12.0, 11.205882352941176)","(1.3, 1.49, 1.4722535211267604)","(31.0, 65.0, 44.225806451612904)","(51.0, 220.0, 182.5)","(10.0, 12.5, 11.96875)","(12.0, 20.0, 19.81818181818182)","(21.0, 36.0, 31.625)","(17.0, 29.0, 28.615384615384617)"
15-12-2022 14:28:23.159418,"(7.5, 12.0, 11.602941176470589)","(1.3, 1.47, 1.466875)","(31.0, 65.0, 45.484848484848484)","(51.0, 220.0, 182.5)","(10.0, 12.5, 11.983870967741936)","(12.0, 21.0, 20.142857142857142)","(21.0, 36.0, 31.625)","(17.0, 29.0, 27.586206896551722)"
15-12-2022 14:28:24.227114,"(7.5, 12.0, 11.391891891891891)","(1.3, 1.48, 1.4618181818181817)","(31.0, 65.0, 46.625)","(51.0, 210.0, 184.28571428571428)","(10.0, 12.5, 11.983870967741936)","(12.0, 21.0, 19.90909090909091)","(21.0, 36.0, 31.625)","(17.0, 32.0, 27.586206896551722)"
15-12-2022 14:28:25.308510,"(7.5, 12.0, 11.391891891891891)","(1.3, 1.48, 1.4618181818181817)","(31.0, 65.0, 46.625)","(51.0, 210.0, 184.28571428571428)","(10.0, 12.5, 11.88888888888889)","(12.0, 21.0, 17.192307692307693)","(21.0, 36.0, 31.0)","(17.0, 32.0, 26.434782608695652)"
15-12-2022 14:28:26.390943,"(7.5, 12.0, 11.25)","(1.3, 1.48, 1.4715384615384615)","(31.0, 65.0, 46.625)","(51.0, 210.0, 184.28571428571428)","(10.0, 12.5, 11.804347826086957)","(12.0, 19.5, 18.821428571428573)","(21.0, 36.0, 31.625)","(17.0, 32.0, 27.586206896551722)"
15-12-2022 14:28:27.556436,"(7.5, 12.0, 11.567567567567568)","(1.3, 1.48, 1.473953488372093)","(31.0, 65.0, 47.75)","(51.0, 210.0, 184.28571428571428)","(10.0, 12.5, 11.804347826086957)","(12.0, 19.0, 18.666666666666668)","(21.0, 36.0, 32.81818181818182)","(17.0, 32.0, 27.586206896551722)"
15-12-2022 14:28:28.701443,"(7.5, 12.0, 11.958333333333334)","(1.3, 1.48, 1.472222222222222)","(31.0, 65.0, 47.75)","(51.0, 210.0, 167.05882352941177)","(10.0, 12.5, 11.75)","(12.0, 19.0, 17.27777777777778)","(21.0, 36.0, 32.888888888888886)","(17.0, 32.0, 27.586206896551722)"
15-12-2022 14:28:29.831167,"(7.5, 12.5, 11.642857142857142)","(1.3, 1.47, 1.456)","(31.0, 65.0, 47.75)","(51.0, 200.0, 167.05882352941177)","(10.0, 12.5, 11.804347826086957)","(12.0, 19.5, 18.714285714285715)","(21.0, 36.0, 31.2)","(17.0, 32.0, 28.375)"
15-12-2022 14:28:30.923759,"(7.5, 12.5, 12.125)","(1.3, 1.47, 1.462222222222222)","(31.0, 65.0, 50.36363636363636)","(51.0, 200.0, 167.05882352941177)","(10.0, 12.5, 11.833333333333334)","(12.0, 19.0, 17.27173913043478)","(21.0, 36.0, 30.18181818181818)","(17.0, 29.0, 28.642857142857142)"
15-12-2022 14:28:32.031512,"(7.5, 12.5, 12.227272727272727)","(1.3, 1.47, 1.4576190476190476)","(31.0, 65.0, 48.3448275862069)","(51.0, 200.0, 167.05882352941177)","(10.0, 12.5, 11.804347826086957)","(12.0, 19.5, 17.25)","(21.0, 36.0, 30.18181818181818)","(17.0, 29.0, 28.642857142857142)"
15-12-2022 14:28:33.146136,"(7.5, 12.5, 12.227272727272727)","(1.3, 1.47, 1.4564)","(31.0, 65.0, 48.3448275862069)","(51.0, 200.0, 167.05882352941177)","(8.5, 12.5, 11.804347826086957)","(12.0, 19.5, 17.548780487804876)","(21.0, 36.0, 29.41176470588235)","(17.0, 29.0, 28.642857142857142)"
15-12-2022 14:28:34.353715,"(7.5, 12.5, 12.166666666666666)","(1.3, 1.47, 1.4533333333333334)","(31.0, 65.0, 49.04)","(51.0, 200.0, 173.33333333333331)","(8.5, 12.5, 11.868421052631579)","(12.0, 19.5, 17.27777777777778)","(21.0, 36.0, 29.41176470588235)","(17.0, 29.0, 27.88888888888889)"
15-12-2022 14:28:35.420977,"(7.5, 12.5, 11.9375)","(1.3, 1.47, 1.4533333333333334)","(31.0, 65.0, 48.375)","(51.0, 200.0, 173.33333333333331)","(8.5, 12.5, 11.804347826086957)","(12.0, 19.5, 18.25)","(21.0, 36.0, 29.41176470588235)","(17.0, 29.0, 27.42105263157895)"
15-12-2022 14:28:36.503028,"(7.5, 12.5, 12.071428571428571)","(1.3, 1.47, 1.4529787234042553)","(31.0, 65.0, 49.04)","(51.0, 200.0, 182.22222222222223)","(8.5, 12.5, 11.804347826086957)","(12.0, 18.5, 18.11111111111111)","(21.0, 36.0, 29.41176470588235)","(17.0, 29.0, 27.42105263157895)"
15-12-2022 14:28:37.621518,"(7.5, 12.5, 12.071428571428571)","(1.3, 1.47, 1.4527450980392156)","(31.0, 65.0, 49.04)","(51.0, 200.0, 182.22222222222223)","(8.5, 12.5, 11.804347826086957)","(12.0, 19.0, 17.76923076923077)","(21.0, 36.0, 29.41176470588235)","(17.0, 29.0, 27.095238095238095)"
15-12-2022 14:28:38.813472,"(7.5, 12.5, 12.3125)","(1.3, 1.47, 1.4529787234042553)","(31.0, 65.0, 48.714285714285715)","(51.0, 200.0, 182.22222222222223)","(8.5, 12.5, 11.868421052631579)","(12.0, 19.0, 17.76923076923077)","(21.0, 36.0, 29.41176470588235)","(17.0, 29.0, 26.692307692307693)"
15-12-2022 14:28:39.894619,"(7.5, 13.0, 12.714285714285714)","(1.3, 1.47, 1.4458620689655173)","(31.0, 65.0, 48.714285714285715)","(51.0, 200.0, 182.22222222222223)","(8.5, 12.5, 11.868421052631579)","(12.0, 19.0, 17.76923076923077)","(21.0, 36.0, 29.38888888888889)","(17.0, 29.0, 26.692307692307693)"
15-12-2022 14:28:40.993469,"(7.5, 13.0, 12.714285714285714)","(1.3, 1.47, 1.4458620689655173)","(31.0, 65.0, 48.714285714285715)","(51.0, 200.0, 182.22222222222223)","(8.5, 12.5, 11.868421052631579)","(12.0, 19.0, 17.76923076923077)","(21.0, 36.0, 29.38888888888889)","(17.0, 29.0, 26.692307692307693)"
15-12-2022 14:28:42.129946,"(7.5, 13.0, 12.714285714285714)","(1.3, 1.47, 1.445230769230769)","(31.0, 65.0, 50.130434782608695)","(51.0, 200.0, 182.22222222222223)","(8.5, 12.5, 11.804347826086957)","(12.0, 19.0, 17.666666666666668)","(21.0, 36.0, 29.38888888888889)","(17.0, 29.0, 27.095238095238095)"
15-12-2022 14:28:43.307719,"(8.0, 13.0, 12.777777777777779)","(1.3, 1.46, 1.445230769230769)","(31.0, 65.0, 50.130434782608695)","(51.0, 200.0, 182.22222222222223)","(8.5, 12.5, 11.818181818181818)","(12.0, 19.0, 17.94736842105263)","(21.0, 36.0, 29.38888888888889)","(17.0, 29.0, 27.095238095238095)"
15-12-2022 14:28:44.483050,"(8.0, 13.0, 12.777777777777779)","(1.3, 1.46, 1.4436666666666667)","(31.0, 65.0, 50.130434782608695)","(51.0, 200.0, 182.22222222222223)","(8.5, 12.5, 12.147058823529411)","(12.0, 19.0, 17.636363636363637)","(21.0, 36.0, 29.38888888888889)","(17.0, 29.0, 26.333333333333332)"
15-12-2022 14:28:45.613144,"(8.0, 13.0, 12.454545454545455)","(1.3, 1.46, 1.4425454545454546)","(31.0, 65.0, 51.0)","(51.0, 200.0, 182.5)","(8.5, 12.5, 12.05)","(12.0, 19.0, 17.636363636363637)","(21.0, 36.0, 29.38888888888889)","(17.0, 29.0, 27.095238095238095)"
15-12-2022 14:28:46.790480,"(8.0, 13.0, 12.526315789473685)","(1.3, 1.46, 1.438507462686567)","(31.0, 65.0, 49.8)","(51.0, 200.0, 187.27272727272725)","(8.5, 12.5, 11.892857142857142)","(12.0, 19.0, 18.0)","(21.0, 36.0, 30.5)","(17.0, 29.0, 26.954545454545453)"
15-12-2022 14:28:47.970325,"(8.0, 13.0, 12.526315789473685)","(1.3, 1.46, 1.4453061224489796)","(31.0, 65.0, 49.8)","(51.0, 200.0, 187.27272727272725)","(8.5, 12.0, 11.884615384615385)","(12.0, 18.5, 18.0)","(21.0, 32.0, 30.5)","(17.0, 29.0, 26.954545454545453)"
15-12-2022 14:28:49.179901,"(8.0, 13.0, 12.625)","(1.3, 1.46, 1.4470454545454545)","(31.0, 65.0, 61.2)","(51.0, 200.0, 187.27272727272725)","(8.5, 12.0, 11.85)","(12.0, 18.5, 18.357142857142858)","(21.0, 32.0, 30.5)","(17.0, 29.0, 25.53846153846154)"
15-12-2022 14:28:50.371580,"(8.0, 12.5, 12.227272727272727)","(1.3, 1.46, 1.4452)","(31.0, 65.0, 63.111111111111114)","(51.0, 200.0, 187.27272727272725)","(8.5, 12.0, 11.791666666666666)","(12.0, 18.5, 18.375)","(21.0, 32.0, 30.5)","(17.0, 29.0, 26.5)"
15-12-2022 14:28:51.485722,"(8.0, 12.5, 12.384615384615385)","(1.3, 1.46, 1.4452)","(31.0, 65.0, 63.111111111111114)","(51.0, 200.0, 168.88888888888889)","(8.5, 12.0, 11.791666666666666)","(12.0, 18.5, 18.375)","(21.0, 32.0, 31.5)","(17.0, 29.0, 27.57142857142857)"
15-12-2022 14:28:52.589200,"(8.0, 13.0, 12.588235294117647)","(1.3, 1.46, 1.4459493670886074)","(31.0, 70.0, 68.12765957446808)","(51.0, 200.0, 181.53846153846155)","(8.5, 12.0, 11.36)","(12.0, 19.0, 19.05)","(21.0, 34.0, 31.5)","(17.0, 29.0, 27.57142857142857)"
15-12-2022 14:28:53.749378,"(8.0, 13.0, 12.763157894736842)","(1.3, 1.47, 1.467124183006536)","(31.0, 70.0, 66.57777777777778)","(51.0, 200.0, 171.42857142857144)","(8.5, 11.5, 11.478260869565217)","(12.0, 19.5, 18.15625)","(21.0, 34.0, 33.25)","(17.0, 29.0, 27.57142857142857)"
15-12-2022 14:28:54.926169,"(8.0, 13.0, 12.72)","(1.3, 1.46, 1.4458064516129032)","(31.0, 70.0, 66.57777777777778)","(51.0, 200.0, 181.8181818181818)","(8.5, 11.5, 11.478260869565217)","(13.0, 19.0, 18.1)","(21.0, 34.0, 33.14285714285714)","(18.0, 29.0, 28.166666666666668)"
15-12-2022 14:28:55.962066,"(8.0, 13.0, 12.952380952380953)","(1.28, 1.46, 1.4461224489795919)","(31.0, 70.0, 68.53333333333333)","(51.0, 200.0, 181.8181818181818)","(8.5, 11.5, 11.478260869565217)","(13.0, 19.0, 18.125)","(21.0, 34.0, 33.14285714285714)","(18.0, 29.0, 28.166666666666668)"
15-12-2022 14:28:57.126641,"(8.0, 13.5, 13.083333333333334)","(1.28, 1.46, 1.4461224489795919)","(31.0, 70.0, 68.53333333333333)","(51.0, 200.0, 181.8181818181818)","(8.5, 11.5, 11.478260869565217)","(13.0, 19.0, 18.125)","(21.0, 34.0, 33.0)","(18.0, 29.0, 27.46153846153846)"
15-12-2022 14:28:58.538310,"(8.0, 13.0, 12.95)","(1.28, 1.46, 1.4469767441860464)","(31.0, 70.0, 66.21621621621622)","(51.0, 200.0, 181.8181818181818)","(8.5, 11.5, 11.478260869565217)","(13.0, 19.0, 18.125)","(21.0, 34.0, 33.0)","(18.0, 29.0, 26.88235294117647)"
15-12-2022 14:28:59.855190,"(8.0, 13.0, 12.95)","(1.28, 1.46, 1.4461224489795919)","(31.0, 70.0, 66.0)","(61.0, 200.0, 181.8181818181818)","(8.5, 11.5, 11.472222222222221)","(13.0, 19.0, 18.076923076923077)","(21.0, 34.0, 31.625)","(18.0, 29.0, 27.76923076923077)"
15-12-2022 14:29:01.124350,"(8.0, 13.0, 12.96875)","(1.28, 1.46, 1.4461224489795919)","(31.0, 70.0, 66.0)","(61.0, 200.0, 181.8181818181818)","(8.5, 11.5, 11.472222222222221)","(13.0, 19.0, 17.941176470588236)","(21.0, 32.0, 31.625)","(18.0, 28.0, 26.333333333333332)"
15-12-2022 14:29:02.414768,"(8.0, 13.0, 12.961538461538462)","(1.28, 1.46, 1.4438095238095237)","(31.0, 70.0, 66.11111111111111)","(61.0, 200.0, 181.8181818181818)","(8.5, 11.5, 11.458333333333334)","(13.0, 19.0, 17.941176470588236)","(21.0, 32.0, 31.5)","(18.0, 27.0, 26.2)"
15-12-2022 14:29:03.670065,"(8.0, 13.0, 12.928571428571429)","(1.28, 1.46, 1.446)","(31.0, 70.0, 68.0)","(61.0, 200.0, 193.75)","(8.5, 11.5, 11.4375)","(13.0, 19.0, 17.941176470588236)","(21.0, 34.0, 31.5)","(18.0, 27.0, 26.2)"
15-12-2022 14:29:04.878126,"(8.0, 13.0, 12.875)","(1.28, 1.46, 1.4461224489795919)","(31.0, 70.0, 68.125)","(61.0, 200.0, 193.75)","(8.5, 11.5, 11.4375)","(13.0, 19.0, 17.96875)","(21.0, 34.0, 31.647058823529413)","(18.0, 27.0, 25.444444444444443)"
15-12-2022 14:29:06.038472,"(8.0, 13.0, 12.85)","(1.28, 1.46, 1.447560975609756)","(31.0, 70.0, 60.98039215686275)","(61.0, 200.0, 193.75)","(8.5, 11.5, 11.4375)","(13.0, 19.0, 17.96875)","(21.0, 34.0, 31.647058823529413)","(18.0, 26.0, 25.266666666666666)"
15-12-2022 14:29:07.312772,"(8.0, 13.0, 12.768518518518519)","(1.28, 1.46, 1.455531914893617)","(31.0, 70.0, 60.61224489795919)","(61.0, 200.0, 193.75)","(8.5, 11.5, 11.26923076923077)","(13.0, 19.0, 17.96875)","(21.0, 34.0, 31.77777777777778)","(18.0, 26.0, 25.12)"
15-12-2022 14:29:08.770524,"(8.0, 13.0, 12.81578947368421)","(1.28, 1.46, 1.4535329341317365)","(31.0, 70.0, 60.98039215686275)","(61.0, 200.0, 193.75)","(8.5, 11.5, 11.305555555555555)","(13.0, 19.0, 18.0)","(21.0, 34.0, 31.894736842105264)","(18.0, 26.0, 25.266666666666666)"
15-12-2022 14:29:10.160702,"(8.0, 13.0, 12.81578947368421)","(1.28, 1.46, 1.4535329341317365)","(31.0, 70.0, 60.769230769230774)","(61.0, 200.0, 193.75)","(8.5, 11.5, 11.305555555555555)","(13.0, 19.0, 17.9)","(21.0, 34.0, 31.894736842105264)","(18.0, 26.0, 25.266666666666666)"
15-12-2022 14:29:11.461573,"(8.0, 13.0, 12.833333333333334)","(1.28, 1.46, 1.4428571428571428)","(31.0, 70.0, 60.61224489795919)","(61.0, 200.0, 193.75)","(8.5, 11.5, 11.392857142857142)","(13.0, 19.0, 17.833333333333332)","(21.0, 34.0, 31.941176470588236)","(18.0, 26.0, 25.130434782608695)"
15-12-2022 14:29:12.642397,"(8.0, 13.0, 12.833333333333334)","(1.28, 1.46, 1.4428571428571428)","(31.0, 70.0, 61.73913043478261)","(61.0, 200.0, 193.75)","(8.5, 11.5, 11.136363636363637)","(13.0, 19.0, 18.045454545454547)","(21.0, 34.0, 30.444444444444443)","(18.0, 26.0, 25.130434782608695)"
15-12-2022 14:29:13.819836,"(8.0, 13.0, 12.9375)","(1.28, 1.46, 1.4551131221719458)","(31.0, 70.0, 61.73913043478261)","(61.0, 200.0, 193.75)","(8.5, 11.5, 11.136363636363637)","(13.0, 19.0, 18.545454545454547)","(21.0, 34.0, 30.571428571428573)","(18.0, 26.0, 25.391304347826086)"
15-12-2022 14:29:14.948565,"(8.0, 14.0, 13.061224489795919)","(1.28, 1.45, 1.430952380952381)","(31.0, 70.0, 62.888888888888886)","(61.0, 210.0, 166.8)","(8.5, 11.5, 11.266666666666667)","(13.0, 19.0, 18.545454545454547)","(21.0, 34.0, 30.571428571428573)","(18.0, 26.0, 25.176470588235293)"
15-12-2022 14:29:16.078221,"(8.0, 14.0, 13.12962962962963)","(1.28, 1.45, 1.4458823529411764)","(31.0, 70.0, 62.55813953488372)","(61.0, 210.0, 166.8)","(8.5, 11.5, 11.307692307692308)","(13.0, 19.0, 18.545454545454547)","(21.0, 34.0, 30.571428571428573)","(18.0, 26.0, 25.176470588235293)"
15-12-2022 14:29:17.259241,"(8.0, 14.0, 13.12962962962963)","(1.28, 1.45, 1.447236842105263)","(31.0, 70.0, 62.55813953488372)","(61.0, 210.0, 166.8)","(8.5, 12.0, 11.131147540983607)","(13.0, 19.0, 18.75)","(21.0, 32.0, 30.444444444444443)","(18.0, 26.0, 25.38095238095238)"
15-12-2022 14:29:18.466761,"(8.0, 14.0, 13.228070175438596)","(1.28, 1.45, 1.4369999999999998)","(31.0, 70.0, 65.0)","(61.0, 210.0, 167.5)","(8.5, 12.0, 11.196969696969697)","(13.0, 19.0, 18.818181818181817)","(21.0, 32.0, 30.857142857142858)","(18.0, 26.0, 25.38095238095238)"
15-12-2022 14:29:19.690418,"(8.0, 14.0, 13.36111111111111)","(1.28, 1.45, 1.4353614457831325)","(31.0, 70.0, 64.51219512195122)","(61.0, 210.0, 167.5)","(8.5, 12.0, 11.163934426229508)","(13.0, 19.0, 18.663265306122447)","(21.0, 32.0, 30.5)","(18.0, 26.0, 25.473684210526315)"
15-12-2022 14:29:20.899326,"(8.0, 14.0, 13.764705882352942)","(1.28, 1.45, 1.438538812785388)","(31.0, 70.0, 64.23076923076923)","(61.0, 210.0, 167.5)","(8.0, 12.0, 11.38888888888889)","(13.0, 19.5, 18.645833333333332)","(21.0, 32.0, 31.4)","(18.0, 26.0, 25.666666666666668)"
15-12-2022 14:29:22.190103,"(8.0, 14.5, 13.552631578947368)","(1.28, 1.44, 1.438538812785388)","(31.0, 70.0, 64.23076923076923)","(61.0, 210.0, 167.5)","(8.0, 11.5, 11.397058823529411)","(13.0, 19.5, 18.645833333333332)","(21.0, 32.0, 31.0)","(18.0, 26.0, 25.714285714285715)"
15-12-2022 14:29:23.584956,"(8.0, 14.5, 13.722222222222221)","(1.28, 1.46, 1.440253164556962)","(31.0, 70.0, 64.88636363636364)","(61.0, 210.0, 167.5)","(8.0, 11.5, 11.379310344827585)","(13.0, 19.5, 18.645833333333332)","(21.0, 32.0, 30.5)","(18.0, 26.0, 25.6)"
15-12-2022 14:29:25.276543,"(8.5, 14.5, 13.466666666666667)","(1.28, 1.46, 1.454)","(31.0, 70.0, 64.76744186046511)","(61.0, 210.0, 167.5)","(8.0, 11.5, 11.385714285714286)","(13.0, 19.5, 18.627659574468087)","(21.0, 32.0, 29.857142857142858)","(18.0, 26.0, 24.6)"
15-12-2022 14:29:26.392108,"(8.5, 14.0, 13.466666666666667)","(1.28, 1.46, 1.454)","(31.0, 70.0, 64.76744186046511)","(61.0, 210.0, 167.5)","(8.0, 11.5, 11.385714285714286)","(13.0, 19.5, 18.645833333333332)","(21.0, 32.0, 29.857142857142858)","(18.0, 26.0, 25.066666666666666)"
15-12-2022 14:29:27.573334,"(8.5, 14.0, 13.619047619047619)","(1.28, 1.46, 1.450655737704918)","(31.0, 70.0, 64.88636363636364)","(61.0, 210.0, 167.5)","(8.0, 11.5, 11.385714285714286)","(13.0, 19.5, 18.645833333333332)","(21.0, 32.0, 29.857142857142858)","(18.0, 26.0, 25.125)"
