,Chatty Mavis,Sozins Queen,Epic Blossom,Lucky Jack,Goldstar Clover,Romeo,Homebush Thaw,Retread Pete
15-12-2022 14:02:06.114008,"(1.55, 1.6, 1.58468085106383)","(17.0, 120.0, 80.95238095238096)","(20.0, 85.0, 50.0)","(3.3, 3.75, 3.7214285714285715)","(20.0, 160.0, 70.0)","(15.0, 110.0, 48.33333333333333)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 94.0)"
15-12-2022 14:02:07.448552,"(1.55, 1.6, 1.5657142857142858)","(17.0, 120.0, 80.95238095238096)","(18.0, 85.0, 50.0)","(3.3, 3.75, 3.6115384615384616)","(20.0, 160.0, 70.0)","(15.0, 110.0, 48.33333333333333)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 94.0)"
15-12-2022 14:02:08.753466,"(1.55, 1.6, 1.5894736842105264)","(17.0, 120.0, 80.95238095238096)","(18.0, 85.0, 47.9)","(3.3, 3.75, 3.5833333333333335)","(20.0, 160.0, 70.0)","(15.0, 110.0, 48.33333333333333)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 94.0)"
15-12-2022 14:02:10.121450,"(1.55, 1.6, 1.5894736842105264)","(17.0, 120.0, 80.95238095238096)","(20.0, 85.0, 51.27272727272727)","(3.3, 3.75, 3.5833333333333335)","(20.0, 160.0, 70.0)","(16.0, 110.0, 48.33333333333333)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 94.0)"
15-12-2022 14:02:11.416376,"(1.55, 1.6, 1.5894736842105264)","(17.0, 120.0, 80.95238095238096)","(20.0, 85.0, 51.27272727272727)","(3.3, 3.75, 3.5833333333333335)","(20.0, 160.0, 41.77777777777778)","(16.0, 110.0, 48.33333333333333)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 94.0)"
15-12-2022 14:02:12.686912,"(1.55, 1.6, 1.5884615384615386)","(17.0, 120.0, 80.95238095238096)","(20.0, 85.0, 51.27272727272727)","(3.3, 3.75, 3.5833333333333335)","(20.0, 160.0, 53.6)","(16.0, 110.0, 43.09090909090909)","(21.0, 250.0, 234.21428571428572)","(20.0, 130.0, 94.0)"
15-12-2022 14:02:14.199047,"(1.55, 1.6, 1.5647058823529412)","(17.0, 120.0, 80.95238095238096)","(20.0, 85.0, 51.27272727272727)","(3.3, 3.75, 3.5833333333333335)","(20.0, 160.0, 53.6)","(16.0, 110.0, 53.38461538461539)","(21.0, 250.0, 244.86046511627907)","(20.0, 130.0, 94.0)"
15-12-2022 14:02:15.702888,"(1.55, 1.6, 1.5647058823529412)","(17.0, 120.0, 80.95238095238096)","(20.0, 85.0, 51.27272727272727)","(3.3, 3.75, 3.573529411764706)","(20.0, 160.0, 53.6)","(16.0, 110.0, 53.38461538461539)","(21.0, 250.0, 140.0)","(20.0, 130.0, 94.0)"
15-12-2022 14:02:16.966639,"(1.55, 1.6, 1.5647058823529412)","(17.0, 120.0, 91.52777777777779)","(20.0, 85.0, 51.27272727272727)","(3.3, 3.75, 3.573529411764706)","(20.0, 160.0, 53.6)","(16.0, 110.0, 53.38461538461539)","(21.0, 250.0, 140.0)","(20.0, 130.0, 94.0)"
15-12-2022 14:02:18.177816,"(1.55, 1.6, 1.5647058823529412)","(17.0, 120.0, 91.52777777777779)","(20.0, 85.0, 51.27272727272727)","(3.3, 3.75, 3.573529411764706)","(20.0, 160.0, 53.6)","(16.0, 110.0, 53.38461538461539)","(21.0, 250.0, 55.0)","(20.0, 130.0, 94.0)"
15-12-2022 14:02:19.402861,"(1.55, 1.6, 1.5647058823529412)","(17.0, 120.0, 91.52777777777779)","(20.0, 85.0, 53.714285714285715)","(3.3, 3.75, 3.573529411764706)","(20.0, 160.0, 53.6)","(16.0, 110.0, 53.38461538461539)","(21.0, 280.0, 119.28571428571429)","(20.0, 130.0, 94.0)"
15-12-2022 14:02:20.633444,"(1.55, 1.6, 1.5647058823529412)","(17.0, 120.0, 91.52777777777779)","(20.0, 80.0, 46.54545454545455)","(3.3, 3.75, 3.573529411764706)","(20.0, 160.0, 53.6)","(16.0, 110.0, 53.38461538461539)","(21.0, 280.0, 119.28571428571429)","(20.0, 130.0, 94.0)"
15-12-2022 14:02:21.840881,"(1.55, 1.6, 1.5647058823529412)","(17.0, 120.0, 89.0)","(20.0, 80.0, 49.333333333333336)","(3.3, 3.75, 3.573529411764706)","(21.0, 160.0, 108.5)","(16.0, 110.0, 76.57142857142857)","(21.0, 280.0, 130.0)","(21.0, 130.0, 94.0)"
15-12-2022 14:02:23.077042,"(1.55, 1.6, 1.5647058823529412)","(17.0, 100.0, 90.29411764705881)","(20.0, 80.0, 49.333333333333336)","(3.3, 3.75, 3.573529411764706)","(21.0, 120.0, 108.5)","(16.0, 100.0, 90.35294117647058)","(21.0, 150.0, 136.66666666666669)","(21.0, 130.0, 94.0)"
15-12-2022 14:02:24.329475,"(1.55, 1.6, 1.5647058823529412)","(17.0, 100.0, 49.33333333333333)","(20.0, 80.0, 51.69230769230769)","(3.3, 3.75, 3.679411764705882)","(21.0, 120.0, 109.77777777777777)","(16.0, 100.0, 16.35135135135135)","(21.0, 150.0, 136.66666666666669)","(21.0, 130.0, 34.888888888888886)"
15-12-2022 14:02:25.650287,"(1.5, 1.6, 1.5941463414634147)","(18.0, 100.0, 49.33333333333333)","(21.0, 80.0, 44.8)","(3.3, 3.75, 3.659090909090909)","(21.0, 120.0, 89.66666666666666)","(16.0, 17.0, 77.3913043478261)","(21.0, 150.0, 92.0)","(21.0, 130.0, 44.4)"
15-12-2022 14:02:26.902825,"(1.5, 1.64, 1.6142857142857143)","(18.0, 100.0, 59.0)","(21.0, 80.0, 54.85714285714286)","(3.3, 3.75, 3.659090909090909)","(21.0, 120.0, 97.25)","(16.0, 90.0, 46.666666666666664)","(21.0, 150.0, 92.0)","(21.0, 130.0, 94.24390243902438)"
15-12-2022 14:02:28.030709,"(1.5, 1.64, 1.6142857142857143)","(18.0, 100.0, 72.66666666666666)","(21.0, 80.0, 54.85714285714286)","(3.3, 3.75, 3.659090909090909)","(21.0, 120.0, 97.25)","(16.0, 80.0, 50.90909090909091)","(21.0, 150.0, 92.0)","(21.0, 120.0, 40.8)"
15-12-2022 14:02:29.158673,"(1.5, 1.64, 1.6142857142857143)","(18.0, 100.0, 67.4)","(21.0, 85.0, 50.7)","(3.3, 3.75, 3.659090909090909)","(21.0, 120.0, 97.25)","(16.0, 70.0, 58.06818181818182)","(21.0, 150.0, 92.0)","(21.0, 100.0, 70.74418604651163)"
15-12-2022 14:02:30.364299,"(1.5, 1.64, 1.6142857142857143)","(18.0, 100.0, 83.7)","(21.0, 85.0, 50.7)","(3.3, 3.75, 3.659090909090909)","(21.0, 120.0, 97.25)","(16.0, 60.0, 53.29545454545455)","(21.0, 150.0, 92.0)","(21.0, 100.0, 69.3170731707317)"
15-12-2022 14:02:31.620223,"(1.5, 1.64, 1.6142857142857143)","(18.0, 100.0, 59.5)","(21.0, 85.0, 50.7)","(3.3, 3.75, 3.659090909090909)","(21.0, 120.0, 97.25)","(16.0, 55.0, 24.659090909090907)","(21.0, 150.0, 92.0)","(21.0, 100.0, 68.55000000000001)"
15-12-2022 14:02:32.862793,"(1.5, 1.64, 1.6142857142857143)","(18.0, 100.0, 59.5)","(21.0, 85.0, 50.7)","(3.3, 3.75, 3.659090909090909)","(21.0, 120.0, 97.25)","(16.0, 25.0, 22.93103448275862)","(21.0, 150.0, 92.0)","(21.0, 100.0, 87.33333333333333)"
15-12-2022 14:02:34.041717,"(1.5, 1.64, 1.6239999999999999)","(18.0, 100.0, 82.11111111111111)","(21.0, 85.0, 50.7)","(3.3, 3.75, 3.659090909090909)","(21.0, 120.0, 97.25)","(16.0, 25.0, 22.75)","(21.0, 150.0, 92.0)","(21.0, 90.0, 87.62962962962962)"
15-12-2022 14:02:35.092960,"(1.5, 1.64, 1.6266666666666665)","(18.0, 100.0, 83.9)","(21.0, 85.0, 62.13333333333333)","(3.3, 3.75, 3.659090909090909)","(21.0, 120.0, 97.25)","(16.0, 25.0, 22.75)","(21.0, 150.0, 92.0)","(21.0, 90.0, 78.89655172413794)"
15-12-2022 14:02:36.216654,"(1.5, 1.64, 1.6266666666666665)","(18.0, 100.0, 81.34615384615384)","(21.0, 85.0, 55.09090909090909)","(3.3, 3.75, 3.659090909090909)","(21.0, 120.0, 100.0)","(16.0, 25.0, 22.75)","(21.0, 150.0, 75.0)","(21.0, 85.0, 78.0)"
15-12-2022 14:02:37.514608,"(1.5, 1.64, 1.598095238095238)","(18.0, 120.0, 84.10714285714286)","(21.0, 85.0, 55.09090909090909)","(3.3, 3.75, 3.659090909090909)","(21.0, 170.0, 80.0)","(16.0, 25.0, 22.75)","(21.0, 280.0, 58.6)","(21.0, 80.0, 55.90909090909091)"
15-12-2022 14:02:38.736673,"(1.5, 1.64, 1.598095238095238)","(18.0, 120.0, 84.10714285714286)","(21.0, 85.0, 55.09090909090909)","(3.3, 3.75, 3.659090909090909)","(21.0, 180.0, 102.0)","(16.0, 25.0, 22.75)","(21.0, 280.0, 121.5)","(21.0, 80.0, 37.45454545454545)"
15-12-2022 14:02:39.868358,"(1.5, 1.64, 1.5994736842105264)","(18.0, 100.0, 47.33333333333333)","(21.0, 85.0, 55.09090909090909)","(3.3, 3.75, 3.7)","(21.0, 120.0, 102.0)","(16.0, 25.0, 22.75)","(21.0, 150.0, 121.5)","(21.0, 80.0, 48.8)"
15-12-2022 14:02:40.981424,"(1.5, 1.64, 1.5994736842105264)","(19.0, 100.0, 47.33333333333333)","(26.0, 85.0, 55.09090909090909)","(3.4, 3.75, 3.7)","(21.0, 120.0, 102.0)","(14.0, 25.0, 23.26923076923077)","(21.0, 150.0, 121.5)","(21.0, 70.0, 61.599999999999994)"
15-12-2022 14:02:42.198195,"(1.5, 1.66, 1.6505263157894736)","(19.0, 100.0, 73.33333333333334)","(26.0, 85.0, 55.09090909090909)","(3.4, 3.75, 3.6964285714285716)","(21.0, 120.0, 102.0)","(14.0, 25.0, 23.59375)","(21.0, 150.0, 121.5)","(21.0, 70.0, 42.0)"
15-12-2022 14:02:43.425873,"(1.5, 2.06, 1.6575)","(19.0, 100.0, 55.55555555555556)","(26.0, 85.0, 48.44444444444444)","(3.4, 3.75, 3.6864406779661016)","(21.0, 120.0, 102.0)","(14.0, 24.0, 22.375)","(21.0, 150.0, 121.5)","(21.0, 70.0, 63.85294117647059)"
15-12-2022 14:02:44.620465,"(1.5, 2.02, 1.8655223880597016)","(19.0, 100.0, 55.55555555555556)","(26.0, 85.0, 48.44444444444444)","(3.4, 3.75, 3.6864406779661016)","(21.0, 120.0, 102.0)","(14.0, 24.0, 22.375)","(21.0, 150.0, 122.0)","(21.0, 65.0, 60.30434782608695)"
15-12-2022 14:02:45.818754,"(1.5, 2.0, 1.916)","(19.0, 100.0, 69.61538461538461)","(26.0, 85.0, 48.44444444444444)","(3.4, 3.75, 3.6864406779661016)","(21.0, 120.0, 102.0)","(14.0, 24.0, 22.375)","(21.0, 150.0, 145.2173913043478)","(21.0, 65.0, 58.65217391304348)"
15-12-2022 14:02:46.889252,"(1.5, 1.98, 1.7953846153846154)","(19.0, 100.0, 86.83333333333333)","(26.0, 85.0, 48.44444444444444)","(3.4, 3.75, 3.6864406779661016)","(21.0, 120.0, 102.0)","(14.0, 24.0, 22.375)","(21.0, 150.0, 128.4)","(21.0, 60.0, 54.25925925925926)"
15-12-2022 14:02:47.975092,"(1.5, 1.97, 1.7275675675675677)","(19.0, 100.0, 90.70588235294119)","(26.0, 85.0, 48.44444444444444)","(3.4, 3.75, 3.6864406779661016)","(21.0, 120.0, 102.0)","(14.0, 24.0, 22.375)","(21.0, 150.0, 96.0)","(21.0, 60.0, 49.54545454545455)"
15-12-2022 14:02:49.096135,"(1.5, 1.97, 1.713170731707317)","(19.0, 100.0, 77.71428571428571)","(26.0, 85.0, 56.39130434782609)","(3.4, 3.75, 3.6864406779661016)","(21.0, 120.0, 102.0)","(14.0, 24.0, 22.375)","(21.0, 150.0, 96.0)","(21.0, 50.0, 47.91666666666667)"
15-12-2022 14:02:50.248969,"(1.5, 1.97, 1.7306818181818182)","(19.0, 100.0, 69.2)","(26.0, 85.0, 69.33333333333334)","(3.4, 3.75, 3.6795918367346943)","(21.0, 120.0, 80.0)","(14.0, 24.0, 22.375)","(21.0, 150.0, 54.0)","(21.0, 50.0, 47.61702127659574)"
15-12-2022 14:02:51.445699,"(1.5, 1.96, 1.7928)","(19.0, 120.0, 68.0)","(26.0, 85.0, 69.33333333333334)","(3.4, 3.7, 3.6414634146341465)","(21.0, 180.0, 125.45454545454545)","(14.0, 24.0, 22.375)","(21.0, 210.0, 57.27272727272727)","(21.0, 48.0, 45.659574468085104)"
15-12-2022 14:02:52.684166,"(1.5, 1.95, 1.8566355140186916)","(19.0, 140.0, 68.0)","(26.0, 85.0, 69.33333333333334)","(3.4, 3.7, 3.726785714285714)","(21.0, 180.0, 125.45454545454545)","(14.0, 24.0, 21.648936170212767)","(21.0, 210.0, 57.27272727272727)","(21.0, 46.0, 42.0)"
15-12-2022 14:02:54.080099,"(1.5, 1.93, 1.755)","(19.0, 140.0, 80.75)","(26.0, 85.0, 69.33333333333334)","(3.4, 4.0, 3.685714285714286)","(21.0, 180.0, 114.0)","(14.0, 24.0, 21.648936170212767)","(21.0, 210.0, 116.0)","(21.0, 46.0, 39.0)"
15-12-2022 14:02:55.382030,"(1.5, 1.92, 1.76)","(19.0, 100.0, 80.75)","(26.0, 85.0, 69.33333333333334)","(3.4, 4.0, 3.7680000000000002)","(21.0, 120.0, 114.0)","(14.0, 24.0, 21.648936170212767)","(21.0, 140.0, 108.0)","(21.0, 46.0, 34.625)"
15-12-2022 14:02:56.713632,"(1.5, 1.91, 1.7462264150943396)","(19.0, 100.0, 78.28571428571429)","(26.0, 85.0, 69.33333333333334)","(3.4, 4.0, 3.7680000000000002)","(21.0, 120.0, 114.0)","(14.0, 24.0, 21.648936170212767)","(21.0, 140.0, 108.0)","(21.0, 46.0, 41.0)"
15-12-2022 14:02:57.955621,"(1.5, 1.9, 1.8205882352941176)","(19.0, 100.0, 78.28571428571429)","(26.0, 85.0, 69.33333333333334)","(3.4, 4.0, 3.7680000000000002)","(21.0, 120.0, 114.0)","(14.0, 24.0, 21.648936170212767)","(21.0, 140.0, 108.0)","(21.0, 44.0, 35.75)"
15-12-2022 14:02:59.039850,"(1.5, 1.89, 1.7367924528301888)","(19.0, 100.0, 78.28571428571429)","(26.0, 85.0, 69.33333333333334)","(3.4, 4.0, 3.7680000000000002)","(21.0, 120.0, 114.0)","(14.0, 24.0, 21.648936170212767)","(21.0, 140.0, 108.0)","(21.0, 42.0, 36.5)"
15-12-2022 14:03:00.352294,"(1.5, 1.88, 1.7521739130434781)","(19.0, 100.0, 49.33333333333333)","(26.0, 85.0, 69.33333333333334)","(3.4, 4.0, 3.7680000000000002)","(21.0, 120.0, 114.0)","(14.0, 24.0, 20.104166666666668)","(26.0, 140.0, 130.39999999999998)","(21.0, 38.0, 36.5)"
15-12-2022 14:03:01.687895,"(1.5, 1.87, 1.6833333333333333)","(19.0, 100.0, 49.33333333333333)","(26.0, 85.0, 69.33333333333334)","(3.4, 4.0, 3.7680000000000002)","(21.0, 120.0, 114.0)","(14.0, 24.0, 21.22222222222222)","(26.0, 140.0, 130.39999999999998)","(21.0, 38.0, 36.5)"
15-12-2022 14:03:03.092372,"(1.5, 1.85, 1.7181818181818183)","(19.0, 100.0, 43.0)","(26.0, 85.0, 59.599999999999994)","(3.4, 4.0, 3.8375000000000004)","(21.0, 120.0, 90.66666666666666)","(14.0, 22.0, 21.805555555555557)","(26.0, 140.0, 108.66666666666666)","(21.0, 38.0, 34.0)"
15-12-2022 14:03:04.432874,"(1.5, 1.83, 1.7719642857142857)","(19.0, 100.0, 40.8)","(26.0, 80.0, 55.526315789473685)","(3.4, 3.95, 3.8333333333333335)","(21.0, 120.0, 110.44444444444444)","(14.0, 22.0, 21.716216216216218)","(26.0, 140.0, 117.0)","(21.0, 38.0, 34.5)"
15-12-2022 14:03:05.811007,"(1.5, 1.83, 1.7719642857142857)","(19.0, 100.0, 37.42857142857143)","(26.0, 75.0, 55.526315789473685)","(3.4, 3.95, 3.873076923076923)","(21.0, 120.0, 60.0)","(14.0, 22.0, 21.691176470588236)","(26.0, 140.0, 109.33333333333334)","(21.0, 36.0, 34.5)"
15-12-2022 14:03:06.961631,"(1.5, 1.81, 1.6954166666666668)","(19.0, 100.0, 37.42857142857143)","(26.0, 75.0, 55.526315789473685)","(3.4, 3.95, 3.8642857142857143)","(21.0, 120.0, 65.21739130434783)","(14.0, 22.0, 21.716216216216218)","(26.0, 140.0, 109.33333333333334)","(21.0, 36.0, 32.57142857142857)"
15-12-2022 14:03:08.188143,"(1.5, 1.79, 1.7272093023255815)","(19.0, 100.0, 58.285714285714285)","(26.0, 75.0, 54.348837209302324)","(3.4, 3.95, 3.8642857142857143)","(21.0, 120.0, 65.21739130434783)","(14.0, 22.0, 21.892857142857142)","(26.0, 140.0, 109.33333333333334)","(21.0, 36.0, 33.0)"
15-12-2022 14:03:09.440047,"(1.5, 1.78, 1.718448275862069)","(21.0, 100.0, 80.11111111111111)","(26.0, 70.0, 52.13953488372093)","(3.4, 3.95, 3.8642857142857143)","(21.0, 120.0, 70.0)","(14.0, 22.0, 21.892857142857142)","(26.0, 140.0, 59.5)","(21.0, 34.0, 33.0)"
15-12-2022 14:03:10.664596,"(1.5, 1.77, 1.7335135135135136)","(21.0, 95.0, 80.11111111111111)","(26.0, 70.0, 52.13953488372093)","(3.4, 3.95, 3.8642857142857143)","(21.0, 120.0, 77.14285714285714)","(14.0, 22.0, 21.892857142857142)","(26.0, 140.0, 80.8)","(21.0, 34.0, 33.0)"
15-12-2022 14:03:11.920769,"(1.5, 1.77, 1.708421052631579)","(21.0, 95.0, 44.130434782608695)","(26.0, 70.0, 52.13953488372093)","(3.4, 3.95, 3.8642857142857143)","(21.0, 120.0, 77.14285714285714)","(14.0, 22.0, 21.88607594936709)","(26.0, 130.0, 75.33333333333333)","(21.0, 34.0, 33.0)"
15-12-2022 14:03:13.145244,"(1.5, 1.76, 1.7284848484848485)","(21.0, 95.0, 58.4375)","(26.0, 70.0, 52.13953488372093)","(3.4, 3.95, 3.8642857142857143)","(21.0, 120.0, 77.14285714285714)","(14.0, 22.0, 21.88607594936709)","(26.0, 130.0, 75.33333333333333)","(21.0, 34.0, 33.0)"
15-12-2022 14:03:14.234624,"(1.5, 1.75, 1.712962962962963)","(21.0, 95.0, 58.4375)","(26.0, 70.0, 52.13953488372093)","(3.4, 3.95, 3.8642857142857143)","(21.0, 120.0, 77.14285714285714)","(14.0, 22.0, 21.88607594936709)","(26.0, 130.0, 119.41935483870968)","(21.0, 34.0, 33.0)"
15-12-2022 14:03:15.416635,"(1.5, 1.74, 1.6853571428571428)","(21.0, 95.0, 62.6)","(26.0, 70.0, 52.13953488372093)","(3.4, 3.95, 3.871739130434783)","(26.0, 120.0, 68.18181818181819)","(14.0, 22.0, 21.746987951807228)","(26.0, 130.0, 100.9090909090909)","(21.0, 34.0, 33.0)"
15-12-2022 14:03:16.661176,"(1.5, 1.73, 1.6771739130434782)","(21.0, 95.0, 60.63636363636364)","(26.0, 70.0, 52.13953488372093)","(3.4, 3.95, 3.871739130434783)","(26.0, 120.0, 68.18181818181819)","(14.0, 22.0, 21.746987951807228)","(26.0, 130.0, 98.0)","(21.0, 34.0, 33.0)"
15-12-2022 14:03:17.927041,"(1.5, 1.71, 1.6808333333333332)","(21.0, 95.0, 60.63636363636364)","(26.0, 65.0, 52.5)","(3.4, 3.95, 3.871739130434783)","(26.0, 120.0, 68.18181818181819)","(14.0, 22.0, 21.746987951807228)","(26.0, 130.0, 98.0)","(21.0, 34.0, 33.0)"
15-12-2022 14:03:19.133491,"(1.5, 1.71, 1.6816666666666666)","(21.0, 95.0, 60.63636363636364)","(26.0, 65.0, 53.15789473684211)","(3.4, 3.95, 3.871739130434783)","(26.0, 120.0, 70.6)","(14.0, 22.0, 21.746987951807228)","(26.0, 130.0, 98.0)","(21.0, 34.0, 33.5)"
15-12-2022 14:03:20.285190,"(1.5, 1.7, 1.66)","(21.0, 95.0, 73.44736842105263)","(26.0, 65.0, 53.15789473684211)","(3.4, 3.95, 3.871739130434783)","(26.0, 120.0, 61.578947368421055)","(14.0, 22.0, 21.125)","(26.0, 130.0, 98.0)","(21.0, 34.0, 33.5)"
15-12-2022 14:03:21.389325,"(1.5, 1.69, 1.666595744680851)","(21.0, 95.0, 73.44736842105263)","(26.0, 65.0, 53.15789473684211)","(3.4, 3.95, 3.871739130434783)","(26.0, 120.0, 61.578947368421055)","(14.0, 22.0, 21.125)","(26.0, 130.0, 98.0)","(21.0, 34.0, 33.5)"
15-12-2022 14:03:22.550147,"(1.5, 1.69, 1.666595744680851)","(21.0, 95.0, 73.44736842105263)","(26.0, 65.0, 55.21739130434783)","(3.4, 3.95, 3.8445945945945947)","(26.0, 120.0, 61.578947368421055)","(14.0, 22.0, 21.396551724137932)","(26.0, 130.0, 98.0)","(21.0, 34.0, 33.5)"
15-12-2022 14:03:23.713057,"(1.5, 1.69, 1.666595744680851)","(21.0, 95.0, 73.44736842105263)","(26.0, 65.0, 52.5)","(3.4, 3.95, 3.8445945945945947)","(26.0, 120.0, 61.578947368421055)","(14.0, 22.0, 21.396551724137932)","(26.0, 130.0, 98.0)","(21.0, 34.0, 33.5)"
15-12-2022 14:03:24.916306,"(1.5, 1.69, 1.666595744680851)","(21.0, 95.0, 49.91304347826087)","(26.0, 65.0, 52.5)","(3.4, 3.95, 3.8445945945945947)","(26.0, 120.0, 61.578947368421055)","(14.0, 22.0, 21.396551724137932)","(26.0, 130.0, 110.0)","(21.0, 34.0, 33.5)"
15-12-2022 14:03:25.996019,"(1.5, 1.69, 1.666595744680851)","(21.0, 90.0, 50.333333333333336)","(26.0, 65.0, 52.5)","(3.4, 3.95, 3.8445945945945947)","(26.0, 120.0, 61.578947368421055)","(14.0, 22.0, 20.6)","(26.0, 130.0, 115.45454545454545)","(21.0, 34.0, 33.5)"
15-12-2022 14:03:27.057784,"(1.5, 1.69, 1.666595744680851)","(21.0, 90.0, 48.0)","(26.0, 65.0, 52.5)","(3.4, 3.95, 3.8445945945945947)","(26.0, 120.0, 61.578947368421055)","(14.0, 22.0, 20.6)","(26.0, 130.0, 96.66666666666667)","(21.0, 34.0, 33.0)"
15-12-2022 14:03:28.153175,"(1.5, 1.68, 1.6682653061224488)","(21.0, 90.0, 48.0)","(26.0, 65.0, 52.5)","(3.4, 3.95, 3.8445945945945947)","(26.0, 120.0, 61.578947368421055)","(14.0, 22.0, 20.923076923076923)","(26.0, 130.0, 92.5)","(21.0, 34.0, 30.857142857142858)"
15-12-2022 14:03:29.225613,"(1.5, 1.68, 1.6682653061224488)","(21.0, 90.0, 48.0)","(26.0, 65.0, 52.5)","(3.4, 3.95, 3.8445945945945947)","(26.0, 120.0, 61.578947368421055)","(14.0, 22.0, 20.6)","(26.0, 130.0, 92.5)","(21.0, 34.0, 31.727272727272727)"
15-12-2022 14:03:30.312357,"(1.5, 1.68, 1.6681443298969072)","(21.0, 90.0, 48.0)","(26.0, 65.0, 55.90909090909091)","(3.4, 3.95, 3.8445945945945947)","(26.0, 120.0, 61.578947368421055)","(14.0, 22.0, 20.923076923076923)","(26.0, 130.0, 92.5)","(21.0, 32.0, 31.785714285714285)"
15-12-2022 14:03:31.422727,"(1.5, 1.68, 1.6681443298969072)","(21.0, 90.0, 53.09090909090909)","(26.0, 65.0, 55.90909090909091)","(3.4, 3.95, 3.8445945945945947)","(26.0, 120.0, 61.578947368421055)","(14.0, 22.0, 21.263157894736842)","(26.0, 130.0, 92.5)","(21.0, 32.0, 31.785714285714285)"
15-12-2022 14:03:32.453010,"(1.5, 1.68, 1.6667816091954022)","(21.0, 90.0, 49.44827586206897)","(26.0, 65.0, 55.90909090909091)","(3.4, 3.95, 3.8445945945945947)","(26.0, 120.0, 61.578947368421055)","(14.0, 22.0, 21.263157894736842)","(26.0, 130.0, 92.5)","(21.0, 32.0, 31.785714285714285)"
15-12-2022 14:03:33.446307,"(1.5, 1.69, 1.6655555555555555)","(21.0, 90.0, 52.064516129032256)","(26.0, 65.0, 55.90909090909091)","(3.4, 3.95, 3.8445945945945947)","(26.0, 120.0, 61.578947368421055)","(14.0, 22.0, 19.214285714285715)","(26.0, 130.0, 92.5)","(21.0, 32.0, 31.785714285714285)"
15-12-2022 14:03:34.580117,"(1.5, 1.69, 1.6795238095238094)","(21.0, 90.0, 57.33333333333333)","(26.0, 65.0, 55.90909090909091)","(3.4, 3.95, 3.89)","(26.0, 120.0, 63.1578947368421)","(14.0, 20.0, 19.214285714285715)","(26.0, 130.0, 92.5)","(21.0, 32.0, 31.785714285714285)"
15-12-2022 14:03:35.721591,"(1.5, 1.69, 1.6801492537313432)","(21.0, 90.0, 61.31707317073171)","(26.0, 65.0, 55.90909090909091)","(3.4, 3.95, 3.8515625)","(26.0, 120.0, 70.9090909090909)","(14.0, 20.0, 19.214285714285715)","(26.0, 130.0, 92.5)","(21.0, 32.0, 31.785714285714285)"
15-12-2022 14:03:36.882484,"(1.5, 1.69, 1.6795238095238094)","(21.0, 90.0, 61.31707317073171)","(26.0, 65.0, 56.30434782608695)","(3.4, 3.95, 3.816666666666667)","(26.0, 120.0, 82.0)","(14.0, 20.0, 19.076923076923077)","(26.0, 130.0, 92.5)","(21.0, 32.0, 31.785714285714285)"
15-12-2022 14:03:37.940556,"(1.5, 1.71, 1.6936363636363636)","(21.0, 90.0, 61.31707317073171)","(26.0, 65.0, 56.30434782608695)","(3.4, 3.85, 3.7925)","(26.0, 120.0, 103.6)","(14.0, 20.0, 19.076923076923077)","(26.0, 130.0, 103.75)","(21.0, 32.0, 31.785714285714285)"
15-12-2022 14:03:39.082525,"(1.5, 1.72, 1.7026923076923077)","(21.0, 85.0, 59.5)","(26.0, 65.0, 56.30434782608695)","(3.4, 3.85, 3.738709677419355)","(26.0, 110.0, 67.6)","(14.0, 20.0, 19.176470588235293)","(26.0, 120.0, 80.0)","(21.0, 32.0, 31.785714285714285)"
15-12-2022 14:03:40.233194,"(1.5, 1.74, 1.68859375)","(21.0, 85.0, 53.38709677419355)","(26.0, 65.0, 51.36363636363637)","(3.4, 3.85, 3.7658536585365856)","(26.0, 100.0, 65.28571428571428)","(14.0, 20.0, 18.891304347826086)","(26.0, 120.0, 92.14285714285714)","(21.0, 32.0, 29.88888888888889)"
15-12-2022 14:03:41.464992,"(1.5, 1.74, 1.707906976744186)","(21.0, 85.0, 50.66666666666667)","(26.0, 65.0, 48.27272727272727)","(3.4, 3.85, 3.7675)","(26.0, 100.0, 67.6)","(14.0, 20.0, 18.725)","(26.0, 120.0, 90.0)","(21.0, 30.0, 29.88888888888889)"
15-12-2022 14:03:42.624995,"(1.5, 1.74, 1.7118367346938774)","(21.0, 80.0, 53.333333333333336)","(26.0, 65.0, 53.25)","(3.4, 3.85, 3.74)","(26.0, 100.0, 67.6)","(14.0, 20.0, 18.90909090909091)","(26.0, 120.0, 96.0)","(21.0, 30.0, 29.857142857142858)"
15-12-2022 14:03:43.668426,"(1.5, 1.74, 1.707142857142857)","(21.0, 80.0, 47.27272727272727)","(26.0, 75.0, 53.25)","(3.4, 3.85, 3.74)","(26.0, 100.0, 67.6)","(14.0, 20.0, 18.85)","(26.0, 120.0, 98.33333333333334)","(21.0, 30.0, 29.857142857142858)"
