,Rapidfire Forest,Moody Girl,Whizbang Jack,Why Not Rhyno,Sneaky Mojo,Cyber Crime,Sheila Sazs,Galloping Star
11-01-2023 19:07:21.417969,"(6.5, 8.6, 8.380645161290323)","(6.0, 7.8, 7.571428571428571)","(2.15, 2.58, 2.570588235294118)","(4.6, 5.3, 5.199999999999999)","(7.0, 10.5, 9.831428571428571)","(26.0, 48.0, 45.8)","(17.0, 42.0, 41.13513513513514)","(31.0, 55.0, 51.0)"
11-01-2023 19:07:22.716572,"(6.5, 8.6, 8.380645161290323)","(6.0, 7.8, 7.571428571428571)","(2.15, 2.58, 2.5708571428571427)","(4.6, 5.3, 5.199999999999999)","(7.0, 10.5, 9.831428571428571)","(26.0, 48.0, 45.8)","(17.0, 42.0, 41.13513513513514)","(31.0, 55.0, 48.4)"
11-01-2023 19:07:24.056239,"(6.5, 8.6, 8.407407407407407)","(6.0, 7.8, 7.571428571428571)","(2.15, 2.58, 2.5727272727272728)","(4.6, 5.3, 5.199999999999999)","(7.0, 10.5, 9.831428571428571)","(26.0, 48.0, 45.8)","(17.0, 42.0, 41.13513513513514)","(31.0, 55.0, 50.23529411764706)"
11-01-2023 19:07:25.358282,"(6.5, 8.6, 8.407407407407407)","(6.0, 7.8, 7.5473684210526315)","(2.15, 2.58, 2.5631578947368423)","(4.6, 5.3, 5.199999999999999)","(7.0, 10.5, 9.831428571428571)","(31.0, 48.0, 45.8)","(20.0, 42.0, 41.13513513513514)","(31.0, 55.0, 51.21052631578947)"
11-01-2023 19:07:26.694771,"(6.5, 8.6, 8.407407407407407)","(6.0, 7.8, 7.595744680851064)","(2.15, 2.58, 2.5654545454545454)","(4.6, 5.3, 5.199999999999999)","(7.0, 10.5, 9.831428571428571)","(31.0, 48.0, 45.8)","(20.0, 42.0, 41.13513513513514)","(31.0, 55.0, 51.21052631578947)"
11-01-2023 19:07:28.031127,"(6.5, 8.6, 8.36969696969697)","(6.0, 7.8, 7.621276595744681)","(2.15, 2.58, 2.5654545454545454)","(4.6, 5.3, 5.199999999999999)","(7.0, 10.5, 9.831428571428571)","(31.0, 48.0, 46.526315789473685)","(20.0, 42.0, 41.13513513513514)","(31.0, 55.0, 48.45454545454545)"
11-01-2023 19:07:29.357095,"(6.5, 8.6, 8.34090909090909)","(6.0, 7.8, 7.621276595744681)","(2.15, 2.58, 2.5654545454545454)","(4.6, 5.3, 5.199999999999999)","(7.0, 10.5, 9.831428571428571)","(31.0, 48.0, 46.526315789473685)","(20.0, 42.0, 41.13513513513514)","(31.0, 55.0, 48.45454545454545)"
11-01-2023 19:07:30.638195,"(6.5, 8.4, 8.32258064516129)","(6.0, 7.8, 7.621276595744681)","(2.15, 2.58, 2.568)","(4.6, 5.3, 5.199999999999999)","(7.0, 10.5, 9.818918918918918)","(31.0, 48.0, 46.526315789473685)","(20.0, 42.0, 41.111111111111114)","(31.0, 55.0, 48.45454545454545)"
11-01-2023 19:07:31.980651,"(6.5, 8.4, 8.057142857142857)","(6.0, 7.8, 7.621276595744681)","(2.15, 2.58, 2.5704000000000002)","(4.6, 5.3, 5.199999999999999)","(7.0, 10.5, 9.818918918918918)","(31.0, 48.0, 46.526315789473685)","(20.0, 42.0, 41.111111111111114)","(31.0, 55.0, 48.45454545454545)"
11-01-2023 19:07:33.318275,"(6.5, 8.4, 8.3)","(6.0, 7.8, 7.621276595744681)","(2.15, 2.58, 2.5704000000000002)","(4.6, 5.3, 5.199999999999999)","(7.0, 10.5, 9.818918918918918)","(31.0, 48.0, 46.526315789473685)","(20.0, 42.0, 41.111111111111114)","(31.0, 55.0, 48.45454545454545)"
11-01-2023 19:07:34.623512,"(6.5, 8.4, 8.3)","(6.0, 7.8, 7.621276595744681)","(2.15, 2.58, 2.5704000000000002)","(4.6, 5.3, 5.199999999999999)","(7.0, 10.5, 9.818918918918918)","(31.0, 48.0, 46.6)","(20.0, 42.0, 40.96774193548387)","(31.0, 55.0, 48.45454545454545)"
11-01-2023 19:07:35.967665,"(6.5, 8.4, 8.228571428571428)","(6.0, 7.8, 7.573333333333333)","(2.15, 2.58, 2.5704000000000002)","(4.6, 5.3, 5.199999999999999)","(7.0, 10.5, 9.818918918918918)","(31.0, 48.0, 46.6)","(20.0, 42.0, 41.05882352941177)","(31.0, 55.0, 48.45454545454545)"
11-01-2023 19:07:37.294514,"(6.5, 8.4, 8.228571428571428)","(6.0, 7.6, 7.573333333333333)","(2.15, 2.58, 2.5704000000000002)","(4.6, 5.3, 5.199999999999999)","(7.0, 10.5, 9.818918918918918)","(31.0, 48.0, 46.526315789473685)","(20.0, 42.0, 41.05882352941177)","(31.0, 55.0, 48.45454545454545)"
11-01-2023 19:07:38.647313,"(6.5, 8.4, 8.228571428571428)","(6.0, 7.6, 7.890909090909091)","(2.15, 2.58, 2.5704000000000002)","(4.6, 5.3, 5.199999999999999)","(7.0, 10.5, 9.818918918918918)","(31.0, 48.0, 46.526315789473685)","(20.0, 42.0, 41.46666666666667)","(31.0, 55.0, 48.45454545454545)"
11-01-2023 19:07:39.981739,"(6.5, 8.4, 8.325000000000001)","(6.0, 8.0, 7.855555555555555)","(2.15, 2.58, 2.5704000000000002)","(4.6, 5.3, 5.191891891891892)","(7.0, 10.5, 9.818918918918918)","(31.0, 48.0, 46.526315789473685)","(20.0, 42.0, 41.46666666666667)","(31.0, 55.0, 47.09090909090909)"
11-01-2023 19:07:41.418796,"(6.5, 8.4, 8.28888888888889)","(6.0, 8.0, 7.8)","(2.15, 2.58, 2.5704000000000002)","(4.6, 5.3, 5.191891891891892)","(7.0, 10.5, 9.818918918918918)","(31.0, 48.0, 46.526315789473685)","(20.0, 42.0, 41.46666666666667)","(31.0, 50.0, 47.714285714285715)"
11-01-2023 19:07:42.782796,"(6.5, 8.4, 8.28888888888889)","(6.0, 7.8, 7.728571428571429)","(2.15, 2.6, 2.5869767441860465)","(4.6, 5.3, 5.191891891891892)","(7.0, 10.5, 9.818918918918918)","(31.0, 48.0, 46.526315789473685)","(20.0, 42.0, 41.46666666666667)","(31.0, 50.0, 48.45454545454545)"
11-01-2023 19:07:44.149203,"(7.0, 8.4, 8.28888888888889)","(6.0, 7.8, 7.654545454545454)","(2.2, 2.6, 2.5757575757575757)","(4.6, 5.3, 5.191891891891892)","(7.5, 10.5, 9.818918918918918)","(31.0, 48.0, 46.526315789473685)","(21.0, 42.0, 41.46666666666667)","(31.0, 55.0, 47.09090909090909)"
11-01-2023 19:07:45.640220,"(7.0, 8.4, 8.342857142857143)","(6.0, 7.8, 7.611764705882353)","(2.2, 2.6, 2.5685714285714285)","(4.6, 5.3, 5.199999999999999)","(7.5, 10.5, 9.818918918918918)","(31.0, 48.0, 46.6)","(21.0, 42.0, 41.46666666666667)","(31.0, 50.0, 49.23076923076923)"
11-01-2023 19:07:47.230021,"(7.0, 8.4, 8.266666666666666)","(6.0, 7.8, 7.632258064516129)","(2.2, 2.58, 2.570909090909091)","(4.6, 5.3, 5.188888888888888)","(7.5, 10.5, 9.940000000000001)","(31.0, 48.0, 46.08695652173913)","(21.0, 42.0, 41.46666666666667)","(31.0, 60.0, 49.1764705882353)"
11-01-2023 19:07:48.742532,"(7.0, 8.6, 8.266666666666666)","(6.0, 7.8, 7.454545454545455)","(2.2, 2.58, 2.571111111111111)","(4.6, 5.3, 5.194736842105263)","(7.5, 10.5, 10.01)","(31.0, 48.0, 46.526315789473685)","(21.0, 42.0, 41.46666666666667)","(31.0, 55.0, 50.90909090909091)"
11-01-2023 19:07:50.005337,"(7.0, 8.6, 8.266666666666666)","(6.0, 7.6, 7.458064516129032)","(2.2, 2.58, 2.5700000000000003)","(4.6, 5.3, 5.404)","(7.5, 10.5, 9.98421052631579)","(31.0, 48.0, 46.526315789473685)","(21.0, 42.0, 41.46666666666667)","(31.0, 55.0, 49.85714285714286)"
11-01-2023 19:07:51.199067,"(7.0, 8.4, 8.276923076923078)","(6.0, 7.6, 7.458064516129032)","(2.2, 2.58, 2.5700000000000003)","(4.6, 5.5, 5.40625)","(7.5, 10.5, 10.087179487179487)","(31.0, 48.0, 46.526315789473685)","(21.0, 42.0, 41.46666666666667)","(31.0, 55.0, 49.85714285714286)"
11-01-2023 19:07:52.503552,"(7.0, 8.4, 8.225)","(6.0, 7.4, 7.312)","(2.2, 2.58, 2.5989743589743592)","(4.6, 5.5, 5.408333333333333)","(7.5, 10.5, 10.107317073170732)","(31.0, 48.0, 46.526315789473685)","(21.0, 42.0, 41.46666666666667)","(31.0, 55.0, 49.85714285714286)"
11-01-2023 19:07:53.730864,"(7.0, 8.4, 8.225)","(6.0, 7.4, 7.302222222222222)","(2.2, 2.6, 2.607878787878788)","(4.6, 5.5, 5.408333333333333)","(7.5, 10.5, 10.107317073170732)","(31.0, 48.0, 46.526315789473685)","(21.0, 42.0, 41.46666666666667)","(31.0, 55.0, 49.85714285714286)"
11-01-2023 19:07:54.961823,"(7.0, 8.4, 8.225)","(6.0, 7.4, 7.272)","(2.2, 2.62, 2.584057971014493)","(4.6, 5.5, 5.408333333333333)","(7.5, 10.5, 10.115)","(31.0, 48.0, 46.526315789473685)","(21.0, 42.0, 41.46666666666667)","(31.0, 55.0, 49.85714285714286)"
11-01-2023 19:07:56.195167,"(7.0, 8.4, 8.225)","(6.0, 7.4, 7.314285714285715)","(2.2, 2.6, 2.5536363636363637)","(4.6, 5.5, 5.408333333333333)","(7.5, 10.5, 10.070967741935485)","(31.0, 48.0, 46.526315789473685)","(21.0, 42.0, 41.46666666666667)","(31.0, 55.0, 49.85714285714286)"
11-01-2023 19:07:57.406040,"(7.0, 8.4, 8.206896551724139)","(6.0, 7.4, 7.314285714285715)","(2.2, 2.56, 2.5576470588235294)","(4.6, 5.5, 5.406666666666667)","(7.5, 10.5, 10.033333333333333)","(31.0, 48.0, 46.526315789473685)","(21.0, 42.0, 41.46666666666667)","(31.0, 55.0, 49.85714285714286)"
11-01-2023 19:07:58.654308,"(7.0, 8.2, 8.071428571428571)","(6.0, 7.6, 7.43448275862069)","(2.2, 2.58, 2.5576470588235294)","(4.6, 5.6, 5.457142857142857)","(7.5, 10.5, 10.088235294117647)","(31.0, 48.0, 46.526315789473685)","(21.0, 42.0, 41.46666666666667)","(31.0, 55.0, 47.09090909090909)"
11-01-2023 19:07:59.946508,"(7.0, 8.2, 8.04)","(6.0, 7.6, 7.417142857142857)","(2.2, 2.58, 2.5582608695652174)","(4.6, 5.6, 5.448275862068965)","(7.5, 10.5, 10.088235294117647)","(31.0, 48.0, 46.526315789473685)","(21.0, 42.0, 41.407407407407405)","(31.0, 50.0, 47.2)"
11-01-2023 19:08:01.146273,"(7.0, 8.2, 8.066666666666666)","(6.0, 7.6, 7.417142857142857)","(2.2, 2.58, 2.5582608695652174)","(4.6, 5.6, 5.442857142857143)","(7.5, 10.5, 10.088235294117647)","(31.0, 48.0, 46.526315789473685)","(21.0, 42.0, 41.44827586206897)","(31.0, 50.0, 47.714285714285715)"
11-01-2023 19:08:02.404500,"(7.0, 8.2, 8.066666666666666)","(6.0, 7.6, 7.434782608695652)","(2.2, 2.58, 2.560722891566265)","(4.6, 5.6, 5.5346153846153845)","(7.5, 10.5, 10.114285714285714)","(31.0, 48.0, 40.666666666666664)","(21.0, 42.0, 41.38461538461539)","(31.0, 50.0, 47.714285714285715)"
11-01-2023 19:08:03.700360,"(7.0, 8.2, 8.088372093023255)","(6.0, 7.6, 7.434782608695652)","(2.2, 2.58, 2.5348571428571427)","(4.6, 5.6, 5.611111111111111)","(7.5, 10.5, 10.15)","(31.0, 48.0, 43.80952380952381)","(21.0, 42.0, 41.38461538461539)","(31.0, 50.0, 48.608695652173914)"
11-01-2023 19:08:04.994766,"(7.0, 8.2, 8.03111111111111)","(6.0, 7.6, 7.459259259259259)","(2.2, 2.54, 2.551111111111111)","(4.6, 5.7, 5.613043478260869)","(7.5, 10.5, 10.085714285714285)","(31.0, 48.0, 44.44444444444444)","(21.0, 42.0, 41.38461538461539)","(31.0, 50.0, 44.666666666666664)"
11-01-2023 19:08:06.383870,"(7.0, 8.2, 7.933333333333334)","(6.0, 7.6, 7.459259259259259)","(2.2, 2.56, 2.5455555555555556)","(4.6, 5.7, 5.618367346938776)","(7.5, 10.5, 10.085714285714285)","(31.0, 48.0, 42.857142857142854)","(21.0, 42.0, 39.833333333333336)","(31.0, 50.0, 45.80952380952381)"
11-01-2023 19:08:07.689351,"(7.0, 8.0, 7.933333333333334)","(6.0, 7.6, 7.459259259259259)","(2.2, 2.56, 2.5455555555555556)","(4.6, 5.7, 5.618367346938776)","(7.5, 10.5, 10.101960784313725)","(31.0, 44.0, 43.333333333333336)","(21.0, 40.0, 39.833333333333336)","(31.0, 46.0, 45.80952380952381)"
11-01-2023 19:08:08.979112,"(7.0, 8.0, 7.948148148148148)","(6.0, 7.6, 7.459259259259259)","(2.2, 2.56, 2.5397402597402596)","(4.6, 5.7, 5.618367346938776)","(7.5, 10.5, 10.101960784313725)","(31.0, 44.0, 43.333333333333336)","(21.0, 40.0, 39.833333333333336)","(31.0, 46.0, 53.3125)"
11-01-2023 19:08:11.201888,"(7.0, 8.0, 7.948148148148148)","(6.0, 7.6, 7.441379310344828)","(2.2, 2.56, 2.5386301369863014)","(4.6, 5.7, 5.618367346938776)","(7.5, 10.5, 10.101960784313725)","(31.0, 44.0, 42.857142857142854)","(21.0, 40.0, 39.54545454545455)","(31.0, 55.0, 50.2)"
11-01-2023 19:08:12.624492,"(7.0, 8.0, 7.948148148148148)","(6.0, 7.6, 7.441379310344828)","(2.2, 2.56, 2.4966666666666666)","(4.6, 5.7, 5.735)","(7.5, 10.5, 10.153846153846153)","(31.0, 44.0, 43.27272727272727)","(21.0, 40.0, 39.54545454545455)","(31.0, 55.0, 51.72727272727273)"
11-01-2023 19:08:14.006450,"(7.0, 8.2, 8.141176470588235)","(6.0, 7.6, 7.571428571428571)","(2.2, 2.5, 2.4889320388349514)","(4.6, 5.8, 5.556521739130434)","(7.5, 10.5, 10.3)","(31.0, 44.0, 40.30769230769231)","(21.0, 40.0, 39.54545454545455)","(31.0, 55.0, 53.25)"
11-01-2023 19:08:15.353435,"(7.0, 8.2, 8.212765957446809)","(6.0, 7.6, 7.637037037037037)","(2.2, 2.52, 2.4913333333333334)","(4.6, 5.6, 5.519047619047619)","(7.5, 10.5, 10.3)","(31.0, 44.0, 40.0)","(21.0, 40.0, 39.54545454545455)","(31.0, 55.0, 51.9375)"
11-01-2023 19:08:16.668979,"(7.0, 8.4, 8.212765957446809)","(6.0, 7.8, 7.6204081632653065)","(2.2, 2.52, 2.501308411214953)","(4.6, 5.6, 5.519047619047619)","(7.5, 10.5, 10.3)","(31.0, 44.0, 39.27272727272727)","(21.0, 40.0, 39.54545454545455)","(31.0, 55.0, 51.705882352941174)"
11-01-2023 19:08:18.063386,"(7.0, 8.4, 8.222222222222223)","(6.0, 7.8, 7.6347826086956525)","(2.2, 2.52, 2.499607843137255)","(4.6, 5.6, 5.524444444444445)","(7.5, 10.5, 10.708333333333334)","(31.0, 42.0, 40.0)","(21.0, 40.0, 39.54545454545455)","(31.0, 55.0, 51.705882352941174)"
11-01-2023 19:08:19.435771,"(7.0, 8.4, 8.222222222222223)","(6.0, 7.8, 7.6461538461538465)","(2.2, 2.5, 2.469019607843137)","(4.6, 5.6, 5.510526315789473)","(7.5, 11.0, 10.636363636363637)","(31.0, 42.0, 41.111111111111114)","(21.0, 40.0, 39.54545454545455)","(31.0, 55.0, 51.705882352941174)"
11-01-2023 19:08:20.736249,"(7.0, 8.4, 8.26086956521739)","(6.0, 7.8, 7.511764705882353)","(2.2, 2.48, 2.4705454545454546)","(4.6, 5.6, 5.517073170731707)","(7.5, 11.0, 10.621621621621621)","(31.0, 42.0, 41.111111111111114)","(21.0, 40.0, 39.411764705882355)","(31.0, 55.0, 51.705882352941174)"
11-01-2023 19:08:22.064311,"(7.0, 8.6, 8.52)","(6.0, 7.6, 7.542857142857143)","(2.2, 2.48, 2.474871794871795)","(4.6, 5.6, 5.488)","(7.5, 11.0, 10.621621621621621)","(31.0, 42.0, 40.0)","(21.0, 40.0, 39.166666666666664)","(31.0, 55.0, 53.1578947368421)"
11-01-2023 19:08:23.353588,"(7.0, 8.8, 8.760000000000002)","(6.0, 7.6, 7.235714285714286)","(2.2, 2.48, 2.4876666666666667)","(4.6, 5.5, 5.5)","(7.5, 11.0, 10.723684210526315)","(31.0, 42.0, 40.333333333333336)","(21.0, 40.0, 37.333333333333336)","(31.0, 55.0, 52.666666666666664)"
11-01-2023 19:08:24.647525,"(7.0, 8.6, 8.575)","(6.0, 7.4, 7.253968253968254)","(2.2, 2.5, 2.5015384615384617)","(4.6, 5.6, 5.455882352941177)","(7.5, 11.0, 10.7625)","(31.0, 42.0, 40.333333333333336)","(21.0, 38.0, 37.63636363636364)","(31.0, 55.0, 53.44444444444444)"
11-01-2023 19:08:25.924520,"(7.0, 8.6, 8.575)","(6.0, 7.4, 7.225352112676057)","(2.2, 2.52, 2.4911827956989248)","(4.6, 5.5, 5.492)","(7.5, 11.0, 10.7625)","(31.0, 42.0, 40.333333333333336)","(21.0, 38.0, 37.63636363636364)","(31.0, 55.0, 52.55)"
11-01-2023 19:08:27.168974,"(7.0, 8.6, 8.575)","(6.0, 7.4, 7.229268292682927)","(2.2, 2.52, 2.453)","(4.6, 5.6, 5.533333333333333)","(7.5, 11.0, 10.73076923076923)","(31.0, 42.0, 40.333333333333336)","(21.0, 38.0, 37.63636363636364)","(31.0, 55.0, 54.5)"
11-01-2023 19:08:28.461237,"(7.0, 8.8, 8.646153846153846)","(6.0, 7.4, 7.253968253968254)","(2.2, 2.46, 2.443157894736842)","(4.6, 5.6, 5.566666666666666)","(7.5, 11.0, 10.785714285714286)","(31.0, 42.0, 40.333333333333336)","(21.0, 38.0, 37.6)","(31.0, 55.0, 53.05555555555556)"
11-01-2023 19:08:29.666959,"(7.0, 9.0, 8.862068965517242)","(6.0, 7.4, 7.2562500000000005)","(2.2, 2.46, 2.441176470588235)","(4.6, 5.7, 5.563157894736842)","(7.5, 11.0, 10.785714285714286)","(31.0, 42.0, 40.333333333333336)","(21.0, 38.0, 37.6)","(31.0, 55.0, 53.25)"
11-01-2023 19:08:30.826418,"(7.0, 9.0, 8.86)","(6.0, 7.4, 7.2562500000000005)","(2.2, 2.46, 2.443111111111111)","(4.6, 5.6, 5.578048780487805)","(7.5, 11.0, 10.785714285714286)","(31.0, 42.0, 40.18181818181818)","(21.0, 38.0, 37.5)","(31.0, 55.0, 51.9375)"
11-01-2023 19:08:32.034765,"(7.0, 9.0, 8.848648648648648)","(6.0, 7.4, 7.2562500000000005)","(2.2, 2.46, 2.443111111111111)","(4.6, 5.7, 5.59375)","(7.5, 11.0, 10.783783783783784)","(31.0, 42.0, 39.77777777777778)","(21.0, 38.0, 34.869565217391305)","(31.0, 55.0, 54.3)"
11-01-2023 19:08:33.225666,"(7.0, 8.8, 8.758620689655173)","(6.0, 7.4, 7.295454545454546)","(2.2, 2.46, 2.453333333333333)","(4.6, 5.7, 5.59375)","(7.5, 11.0, 10.783783783783784)","(31.0, 42.0, 39.77777777777778)","(21.0, 38.0, 32.6)","(31.0, 55.0, 54.3)"
11-01-2023 19:08:34.431782,"(7.0, 8.4, 8.335135135135134)","(6.0, 7.4, 7.251282051282051)","(2.2, 2.48, 2.4615454545454547)","(4.6, 5.6, 5.621052631578947)","(7.5, 11.0, 10.86111111111111)","(31.0, 42.0, 41.81818181818182)","(21.0, 38.0, 34.83870967741935)","(31.0, 55.0, 53.68421052631579)"
11-01-2023 19:08:35.657346,"(7.0, 8.4, 8.366666666666667)","(6.0, 7.4, 7.275)","(2.15, 2.48, 2.50875)","(4.6, 5.7, 5.5814814814814815)","(7.5, 11.0, 10.789473684210526)","(31.0, 44.0, 42.22222222222222)","(21.0, 36.0, 34.5)","(31.0, 60.0, 53.14285714285714)"
11-01-2023 19:08:36.894444,"(7.0, 8.4, 8.272)","(6.0, 7.4, 7.212903225806452)","(2.15, 2.54, 2.524313725490196)","(4.6, 5.6, 5.549019607843137)","(7.5, 11.0, 10.789473684210526)","(31.0, 44.0, 39.84615384615385)","(21.0, 36.0, 34.23529411764706)","(31.0, 60.0, 51.5)"
11-01-2023 19:08:38.195591,"(7.0, 8.4, 8.161764705882353)","(6.0, 7.4, 7.27741935483871)","(2.15, 2.54, 2.5184415584415585)","(4.6, 5.6, 5.56875)","(7.5, 11.0, 10.789473684210526)","(31.0, 44.0, 38.5)","(21.0, 36.0, 34.86486486486486)","(31.0, 55.0, 51.5)"
11-01-2023 19:08:39.422283,"(7.0, 8.2, 8.02295081967213)","(6.0, 7.4, 7.348148148148148)","(2.15, 2.56, 2.479245283018868)","(4.6, 5.7, 5.597560975609756)","(7.5, 11.0, 10.789473684210526)","(31.0, 42.0, 39.25)","(21.0, 36.0, 35.294117647058826)","(31.0, 55.0, 51.5)"
11-01-2023 19:08:40.609755,"(7.0, 8.2, 8.008695652173913)","(6.0, 7.4, 7.416666666666667)","(2.15, 2.52, 2.444848484848485)","(4.6, 5.7, 5.69655172413793)","(7.5, 11.0, 10.823529411764707)","(31.0, 42.0, 42.666666666666664)","(21.0, 36.0, 34.46153846153846)","(31.0, 55.0, 54.375)"
11-01-2023 19:08:41.805225,"(7.0, 8.2, 8.138461538461538)","(6.0, 7.6, 7.416666666666667)","(2.15, 2.46, 2.422264150943396)","(4.6, 5.8, 5.85)","(7.5, 11.0, 10.828125)","(31.0, 44.0, 40.625)","(21.0, 36.0, 33.6)","(31.0, 55.0, 54.0)"
11-01-2023 19:08:43.014160,"(7.0, 8.4, 8.16140350877193)","(6.0, 7.6, 7.417391304347826)","(2.15, 2.44, 2.4233333333333333)","(4.6, 5.9, 5.890000000000001)","(7.5, 11.0, 10.838235294117647)","(31.0, 44.0, 40.625)","(21.0, 36.0, 34.6875)","(31.0, 60.0, 51.0)"
11-01-2023 19:08:44.220303,"(7.0, 8.4, 8.170212765957446)","(6.0, 7.6, 7.4222222222222225)","(2.15, 2.44, 2.433333333333333)","(4.6, 5.9, 5.909090909090909)","(7.5, 11.0, 10.870967741935484)","(31.0, 44.0, 40.625)","(21.0, 36.0, 33.61904761904762)","(31.0, 60.0, 50.8)"
11-01-2023 19:08:45.400075,"(6.5, 8.4, 8.179591836734694)","(6.0, 7.6, 7.4222222222222225)","(2.15, 2.44, 2.420759493670886)","(4.6, 6.0, 5.905)","(7.5, 11.0, 10.96)","(31.0, 44.0, 40.625)","(21.0, 34.0, 33.61904761904762)","(31.0, 55.0, 51.94444444444444)"
11-01-2023 19:08:46.515206,"(6.5, 8.4, 8.192307692307692)","(6.0, 7.6, 7.4)","(2.15, 2.44, 2.420759493670886)","(4.6, 6.0, 5.8656250000000005)","(7.5, 11.0, 10.89655172413793)","(31.0, 44.0, 39.86666666666667)","(21.0, 34.0, 33.483870967741936)","(31.0, 55.0, 49.46153846153846)"
11-01-2023 19:08:47.672306,"(6.5, 8.4, 8.297560975609755)","(6.0, 7.6, 7.417391304347826)","(2.15, 2.44, 2.4277777777777776)","(4.6, 5.9, 5.8875)","(7.5, 11.0, 10.925925925925926)","(31.0, 42.0, 38.8)","(21.0, 34.0, 33.4375)","(31.0, 55.0, 48.45454545454545)"
11-01-2023 19:08:48.848456,"(6.5, 8.4, 8.31764705882353)","(6.0, 7.6, 7.366666666666666)","(2.15, 2.44, 2.428759124087591)","(4.6, 5.9, 5.887272727272728)","(7.5, 11.0, 10.925925925925926)","(31.0, 42.0, 38.8)","(21.0, 34.0, 33.483870967741936)","(31.0, 55.0, 52.0)"
11-01-2023 19:08:49.919927,"(6.5, 8.4, 8.31764705882353)","(6.0, 7.6, 7.385185185185185)","(2.15, 2.44, 2.428759124087591)","(4.6, 5.9, 5.750724637681159)","(7.5, 11.0, 11.290322580645162)","(31.0, 42.0, 38.8)","(21.0, 34.0, 33.391304347826086)","(31.0, 55.0, 51.625)"
11-01-2023 19:08:50.948035,"(6.5, 8.4, 8.297560975609755)","(6.0, 7.6, 7.385185185185185)","(2.15, 2.44, 2.4325)","(4.6, 5.8, 5.71875)","(7.5, 11.5, 11.297297297297296)","(31.0, 42.0, 38.8)","(21.0, 34.0, 32.53333333333333)","(31.0, 55.0, 51.72727272727273)"
11-01-2023 19:08:52.061583,"(6.5, 8.4, 8.295)","(6.0, 7.6, 7.311111111111111)","(2.15, 2.44, 2.4278947368421053)","(4.6, 5.8, 5.709090909090909)","(7.5, 11.5, 11.275)","(31.0, 42.0, 38.8)","(21.0, 34.0, 31.925925925925927)","(31.0, 55.0, 51.72727272727273)"
11-01-2023 19:08:53.475286,"(6.5, 8.4, 8.294736842105262)","(6.0, 7.8, 7.553571428571429)","(2.15, 2.44, 2.424857142857143)","(4.6, 5.8, 5.710810810810811)","(7.5, 11.5, 11.25609756097561)","(31.0, 42.0, 38.25)","(21.0, 34.0, 32.13333333333333)","(31.0, 55.0, 53.0)"
11-01-2023 19:08:55.106208,"(6.5, 8.4, 8.16)","(6.0, 7.8, 7.549090909090909)","(2.15, 2.44, 2.433333333333333)","(4.6, 5.8, 5.710204081632654)","(7.5, 11.5, 11.205882352941176)","(31.0, 42.0, 39.729729729729726)","(21.0, 34.0, 32.13333333333333)","(31.0, 55.0, 51.72727272727273)"
11-01-2023 19:08:56.385157,"(6.5, 8.2, 8.101818181818182)","(6.0, 7.8, 7.5440000000000005)","(2.15, 2.46, 2.437948717948718)","(4.6, 5.8, 5.762222222222222)","(7.5, 11.5, 11.204081632653061)","(31.0, 42.0, 39.833333333333336)","(21.0, 34.0, 32.526315789473685)","(31.0, 55.0, 53.10526315789474)"
11-01-2023 19:08:57.661838,"(6.5, 8.4, 8.19622641509434)","(6.0, 7.8, 7.52991452991453)","(2.15, 2.44, 2.443265306122449)","(4.6, 5.9, 5.90625)","(7.5, 11.5, 11.022727272727273)","(31.0, 40.0, 38.24390243902439)","(21.0, 34.0, 31.789473684210527)","(31.0, 55.0, 49.63636363636364)"
11-01-2023 19:08:58.964601,"(6.5, 8.4, 8.19375)","(6.0, 7.8, 7.48)","(2.15, 2.46, 2.4321739130434783)","(4.6, 6.0, 5.91578947368421)","(7.5, 11.5, 10.952380952380953)","(31.0, 40.0, 38.23076923076923)","(21.0, 32.0, 31.77777777777778)","(31.0, 50.0, 49.63636363636364)"
11-01-2023 19:09:00.311204,"(6.5, 8.4, 8.187096774193549)","(6.0, 7.6, 7.4818181818181815)","(2.15, 2.44, 2.439090909090909)","(4.6, 6.0, 5.93125)","(7.5, 11.5, 10.926966292134832)","(31.0, 40.0, 39.333333333333336)","(21.0, 32.0, 31.8)","(31.0, 50.0, 51.0)"
11-01-2023 19:09:01.598960,"(6.5, 8.4, 8.05)","(6.0, 7.6, 7.552)","(2.15, 2.44, 2.436595744680851)","(4.6, 6.0, 6.082142857142857)","(7.5, 11.5, 10.867816091954023)","(31.0, 40.0, 40.666666666666664)","(21.0, 32.0, 31.789473684210527)","(31.0, 55.0, 51.21052631578947)"
11-01-2023 19:09:02.890362,"(6.5, 8.2, 8.0)","(6.0, 7.6, 7.527586206896552)","(2.15, 2.44, 2.447042253521127)","(4.6, 6.2, 6.0736842105263165)","(7.5, 11.5, 10.76)","(31.0, 42.0, 39.42857142857143)","(21.0, 32.0, 31.846153846153847)","(31.0, 55.0, 52.57692307692308)"
11-01-2023 19:09:04.177632,"(6.5, 8.0, 7.968)","(6.0, 7.8, 7.527586206896552)","(2.15, 2.46, 2.449411764705882)","(4.6, 6.2, 5.978260869565218)","(7.5, 11.0, 10.484848484848484)","(31.0, 42.0, 41.45454545454545)","(21.0, 32.0, 32.08695652173913)","(31.0, 55.0, 52.57692307692308)"
