,Aikhal,Keyless Go,Tango And Cash,White Hart Express,Cape Wrath,Kentucky Nick,Prickley Prince,Splendid Chap,Princess Alakhai,Sassolino,Missedthedeel,Poetic Whisper
08-12-2022 13:26:54.703563,"(6.5, 8.2, 8.088311688311688)","(31.0, 60.0, 57.69230769230769)","(4.2, 5.7, 5.685135135135135)","(41.0, 150.0, 142.0)","(101.0, 350.0, 335.0)","(5.0, 6.2, 6.016494845360825)","(51.0, 95.0, 92.85714285714286)","(3.5, 3.85, 3.8285365853658537)","(101.0, 320.0, 296.0)","(5.0, 5.3, 5.234586466165414)","(91.0, 190.0, 183.33333333333334)","(18.0, 24.0, 23.2)"
08-12-2022 13:26:56.397001,"(6.5, 8.2, 8.088311688311688)","(31.0, 60.0, 57.69230769230769)","(4.2, 5.7, 5.763636363636364)","(41.0, 150.0, 142.0)","(101.0, 350.0, 335.0)","(5.0, 6.2, 6.016494845360825)","(51.0, 95.0, 92.85714285714286)","(3.5, 3.85, 3.826)","(101.0, 320.0, 296.0)","(5.0, 5.3, 5.2343283582089555)","(91.0, 190.0, 183.33333333333334)","(18.0, 24.0, 23.2)"
08-12-2022 13:26:58.033545,"(6.5, 8.2, 8.088311688311688)","(31.0, 60.0, 57.69230769230769)","(4.2, 5.8, 5.763636363636364)","(41.0, 150.0, 142.0)","(101.0, 350.0, 335.0)","(5.0, 6.2, 6.006521739130434)","(51.0, 95.0, 92.85714285714286)","(3.5, 3.85, 3.826)","(101.0, 320.0, 296.0)","(5.0, 5.3, 5.2343283582089555)","(91.0, 190.0, 183.33333333333334)","(18.0, 24.0, 23.25)"
08-12-2022 13:26:59.617198,"(6.5, 8.2, 8.1)","(31.0, 60.0, 57.69230769230769)","(4.2, 5.8, 5.645)","(41.0, 150.0, 143.84615384615384)","(101.0, 350.0, 335.0)","(5.0, 6.2, 6.043859649122807)","(51.0, 95.0, 92.85714285714286)","(3.5, 3.85, 3.826)","(101.0, 320.0, 296.0)","(5.0, 5.3, 5.241071428571429)","(91.0, 190.0, 183.33333333333334)","(18.0, 24.0, 23.444444444444443)"
08-12-2022 13:27:01.199537,"(6.5, 8.2, 8.1)","(31.0, 60.0, 57.69230769230769)","(4.2, 5.7, 5.671794871794872)","(41.0, 150.0, 143.84615384615384)","(101.0, 350.0, 335.0)","(5.0, 6.2, 6.043859649122807)","(51.0, 95.0, 92.85714285714286)","(3.5, 3.85, 3.826)","(101.0, 320.0, 296.0)","(4.8, 5.3, 5.2343283582089555)","(91.0, 190.0, 183.33333333333334)","(18.0, 25.0, 24.333333333333332)"
08-12-2022 13:27:02.668583,"(6.5, 8.2, 8.1)","(31.0, 60.0, 57.27272727272727)","(4.2, 5.7, 5.683076923076923)","(41.0, 150.0, 123.75)","(101.0, 350.0, 335.0)","(5.0, 6.2, 6.027397260273973)","(51.0, 95.0, 91.25)","(3.5, 3.85, 3.826)","(101.0, 320.0, 296.0)","(4.8, 5.3, 5.231782945736434)","(91.0, 190.0, 182.0)","(18.0, 25.0, 23.529411764705884)"
08-12-2022 13:27:04.203812,"(6.5, 8.2, 8.083783783783783)","(31.0, 60.0, 57.27272727272727)","(4.2, 5.7, 5.683076923076923)","(41.0, 150.0, 123.75)","(101.0, 350.0, 335.0)","(5.0, 6.2, 6.064705882352941)","(51.0, 95.0, 91.66666666666667)","(3.5, 3.85, 3.884318181818182)","(101.0, 320.0, 296.0)","(4.8, 5.3, 5.168181818181818)","(91.0, 190.0, 159.52380952380952)","(18.0, 24.0, 23.642857142857142)"
08-12-2022 13:27:05.818579,"(6.5, 8.4, 8.291666666666666)","(31.0, 60.0, 56.15384615384615)","(4.2, 5.8, 5.716483516483517)","(41.0, 140.0, 120.0)","(101.0, 350.0, 343.3333333333333)","(5.0, 6.2, 6.054098360655738)","(51.0, 95.0, 92.22222222222223)","(3.5, 3.9, 3.883878504672897)","(101.0, 320.0, 295.0)","(4.8, 5.2, 5.165346534653465)","(91.0, 200.0, 159.41176470588235)","(18.0, 24.0, 23.642857142857142)"
08-12-2022 13:27:07.419777,"(6.5, 8.4, 8.296)","(41.0, 60.0, 55.714285714285715)","(4.2, 5.8, 5.72183908045977)","(61.0, 130.0, 123.33333333333333)","(101.0, 350.0, 340.0)","(5.0, 6.2, 6.051666666666667)","(51.0, 95.0, 88.33333333333333)","(3.4, 3.9, 3.8848684210526314)","(101.0, 310.0, 295.0)","(4.6, 5.2, 5.165346534653465)","(91.0, 190.0, 172.85714285714286)","(18.0, 24.0, 23.642857142857142)"
08-12-2022 13:27:09.072075,"(6.5, 8.4, 8.296)","(41.0, 60.0, 52.36363636363636)","(4.2, 5.8, 5.72183908045977)","(61.0, 130.0, 122.0)","(101.0, 350.0, 340.0)","(5.0, 6.2, 6.045217391304348)","(51.0, 95.0, 87.22222222222223)","(3.4, 3.9, 3.8848684210526314)","(101.0, 310.0, 295.0)","(4.6, 5.2, 5.165346534653465)","(91.0, 190.0, 172.85714285714286)","(18.0, 24.0, 23.736842105263158)"
08-12-2022 13:27:10.680345,"(6.5, 8.4, 8.296)","(41.0, 60.0, 50.11764705882353)","(4.2, 5.8, 5.72183908045977)","(61.0, 130.0, 122.0)","(101.0, 350.0, 349.04761904761904)","(5.0, 6.2, 6.05984251968504)","(51.0, 95.0, 87.22222222222223)","(3.4, 3.9, 3.8810756972111555)","(101.0, 310.0, 295.0)","(4.6, 5.2, 5.180487804878049)","(91.0, 190.0, 172.85714285714286)","(18.0, 24.0, 23.736842105263158)"
08-12-2022 13:27:12.542658,"(6.5, 8.4, 8.316129032258065)","(41.0, 60.0, 52.35294117647059)","(4.2, 5.8, 5.68688524590164)","(61.0, 130.0, 122.0)","(101.0, 350.0, 349.04761904761904)","(5.0, 6.2, 6.067164179104478)","(51.0, 95.0, 88.0)","(3.4, 3.9, 3.8819391634980986)","(101.0, 310.0, 295.0)","(4.6, 5.3, 5.233333333333333)","(91.0, 190.0, 172.85714285714286)","(18.0, 24.0, 23.529411764705884)"
08-12-2022 13:27:14.527284,"(6.5, 8.4, 8.316129032258065)","(41.0, 55.0, 51.869565217391305)","(4.2, 5.7, 5.688405797101449)","(61.0, 130.0, 122.0)","(101.0, 350.0, 349.04761904761904)","(5.0, 6.2, 6.0336448598130845)","(51.0, 95.0, 88.0)","(3.4, 3.9, 3.8819391634980986)","(101.0, 310.0, 295.0)","(4.6, 5.3, 5.229268292682927)","(91.0, 190.0, 172.85714285714286)","(18.0, 24.0, 23.333333333333332)"
08-12-2022 13:27:16.325778,"(6.5, 8.4, 8.28235294117647)","(41.0, 55.0, 53.6)","(4.2, 5.7, 5.594202898550725)","(61.0, 130.0, 127.77777777777777)","(101.0, 350.0, 348.3333333333333)","(5.0, 6.2, 6.0673076923076925)","(51.0, 95.0, 91.66666666666667)","(3.4, 3.9, 3.9198245614035088)","(101.0, 310.0, 297.5)","(4.6, 5.3, 5.175324675324675)","(91.0, 190.0, 177.14285714285714)","(18.0, 24.0, 23.333333333333332)"
08-12-2022 13:27:18.067369,"(6.5, 8.4, 8.28235294117647)","(41.0, 55.0, 54.054054054054056)","(4.2, 5.6, 5.584848484848485)","(61.0, 130.0, 128.23529411764707)","(101.0, 350.0, 348.3333333333333)","(5.0, 6.2, 6.058333333333334)","(51.0, 95.0, 93.23529411764706)","(3.4, 3.95, 3.925)","(101.0, 320.0, 305.0)","(4.6, 5.2, 5.164634146341464)","(91.0, 190.0, 178.75)","(18.0, 24.0, 23.333333333333332)"
08-12-2022 13:27:19.640830,"(6.5, 8.4, 8.28235294117647)","(41.0, 55.0, 54.054054054054056)","(4.2, 5.6, 5.584848484848485)","(61.0, 130.0, 128.23529411764707)","(101.0, 350.0, 345.55555555555554)","(5.0, 6.2, 6.124137931034483)","(51.0, 95.0, 93.75)","(3.4, 3.95, 3.8941666666666666)","(101.0, 320.0, 305.0)","(4.6, 5.2, 5.183739837398374)","(91.0, 190.0, 184.0)","(18.0, 24.0, 23.727272727272727)"
08-12-2022 13:27:21.152015,"(6.5, 8.6, 8.424)","(41.0, 60.0, 55.38461538461539)","(4.2, 5.5, 5.483823529411765)","(61.0, 140.0, 136.36363636363637)","(101.0, 370.0, 356.6666666666667)","(5.0, 6.2, 6.124137931034483)","(51.0, 95.0, 93.75)","(3.4, 3.9, 3.8956896551724136)","(101.0, 320.0, 305.0)","(4.6, 5.2, 5.183739837398374)","(91.0, 190.0, 181.8181818181818)","(18.0, 25.0, 23.727272727272727)"
08-12-2022 13:27:22.600654,"(6.5, 8.6, 8.475)","(41.0, 60.0, 55.38461538461539)","(4.2, 5.5, 5.432258064516129)","(61.0, 140.0, 136.36363636363637)","(101.0, 370.0, 356.6666666666667)","(5.0, 6.2, 6.123333333333333)","(51.0, 95.0, 93.75)","(3.4, 3.9, 3.8825)","(101.0, 320.0, 305.0)","(4.6, 5.2, 5.183739837398374)","(91.0, 190.0, 189.0909090909091)","(18.0, 25.0, 23.727272727272727)"
08-12-2022 13:27:24.103925,"(6.5, 8.6, 8.475)","(41.0, 60.0, 55.38461538461539)","(4.6, 5.5, 5.3875)","(61.0, 140.0, 136.92307692307693)","(101.0, 370.0, 356.6666666666667)","(5.0, 6.2, 6.13972602739726)","(51.0, 95.0, 93.75)","(3.4, 3.9, 3.8853260869565216)","(101.0, 320.0, 305.0)","(4.6, 5.2, 5.170886075949367)","(91.0, 200.0, 189.0909090909091)","(18.0, 25.0, 23.82758620689655)"
08-12-2022 13:27:25.525118,"(6.5, 8.8, 8.421052631578947)","(41.0, 60.0, 55.38461538461539)","(4.6, 5.4, 5.3933333333333335)","(61.0, 140.0, 136.92307692307693)","(101.0, 370.0, 356.6666666666667)","(5.0, 6.2, 6.138888888888889)","(51.0, 95.0, 93.75)","(3.4, 3.9, 3.8853260869565216)","(101.0, 320.0, 305.0)","(4.6, 5.3, 5.222134387351779)","(91.0, 200.0, 180.0)","(18.0, 25.0, 23.82758620689655)"
08-12-2022 13:27:27.343857,"(6.5, 8.6, 8.423076923076923)","(41.0, 60.0, 55.38461538461539)","(4.6, 5.5, 5.37843137254902)","(61.0, 140.0, 136.92307692307693)","(101.0, 370.0, 356.6666666666667)","(5.0, 6.2, 6.13972602739726)","(51.0, 95.0, 93.75)","(3.4, 3.9, 3.880985915492958)","(101.0, 320.0, 305.0)","(4.6, 5.3, 5.2250950570342205)","(91.0, 200.0, 172.0)","(18.0, 25.0, 24.08108108108108)"
08-12-2022 13:27:29.076750,"(6.5, 8.6, 8.5)","(41.0, 60.0, 56.666666666666664)","(4.4, 5.4, 5.222513089005235)","(61.0, 140.0, 136.36363636363637)","(101.0, 370.0, 356.6666666666667)","(5.0, 6.2, 6.184415584415585)","(51.0, 95.0, 94.33333333333333)","(3.4, 3.9, 3.9214285714285713)","(101.0, 320.0, 305.0)","(4.6, 5.3, 5.231128404669261)","(91.0, 200.0, 161.8181818181818)","(18.0, 25.0, 24.08108108108108)"
08-12-2022 13:27:30.832284,"(6.5, 8.6, 8.475675675675676)","(41.0, 60.0, 56.666666666666664)","(4.4, 5.3, 5.180327868852459)","(61.0, 140.0, 136.92307692307693)","(101.0, 370.0, 365.55555555555554)","(5.0, 6.2, 6.263414634146342)","(51.0, 95.0, 94.33333333333333)","(3.4, 3.95, 3.931060606060606)","(101.0, 320.0, 305.0)","(4.6, 5.3, 5.270204081632653)","(91.0, 200.0, 176.66666666666666)","(18.0, 25.0, 24.08108108108108)"
08-12-2022 13:27:32.536530,"(6.5, 8.6, 8.49047619047619)","(41.0, 60.0, 56.666666666666664)","(4.4, 5.2, 5.19811320754717)","(61.0, 140.0, 136.36363636363637)","(101.0, 370.0, 365.55555555555554)","(5.0, 6.4, 6.236220472440945)","(51.0, 95.0, 94.33333333333333)","(3.4, 3.95, 3.9203980099502487)","(101.0, 320.0, 305.0)","(4.6, 5.3, 5.270204081632653)","(91.0, 200.0, 176.66666666666666)","(18.0, 25.0, 24.08108108108108)"
08-12-2022 13:27:34.243827,"(6.5, 8.6, 8.49047619047619)","(41.0, 60.0, 56.666666666666664)","(4.4, 5.2, 5.19811320754717)","(61.0, 140.0, 136.66666666666666)","(101.0, 370.0, 365.55555555555554)","(5.0, 6.4, 6.232258064516129)","(51.0, 95.0, 94.33333333333333)","(3.4, 3.95, 3.9203980099502487)","(101.0, 320.0, 305.0)","(4.6, 5.3, 5.270204081632653)","(91.0, 200.0, 176.66666666666666)","(18.0, 25.0, 24.08108108108108)"
08-12-2022 13:27:35.934738,"(6.5, 8.6, 8.49047619047619)","(41.0, 60.0, 56.666666666666664)","(4.4, 5.2, 5.19811320754717)","(61.0, 150.0, 135.71428571428572)","(101.0, 370.0, 365.55555555555554)","(5.0, 6.4, 6.232258064516129)","(51.0, 95.0, 94.33333333333333)","(3.4, 3.95, 3.9203980099502487)","(101.0, 320.0, 305.0)","(4.6, 5.3, 5.270204081632653)","(91.0, 200.0, 176.66666666666666)","(18.0, 26.0, 25.129032258064516)"
08-12-2022 13:27:37.470949,"(6.5, 8.6, 8.477551020408164)","(41.0, 60.0, 56.25)","(4.4, 5.2, 5.127397260273972)","(61.0, 140.0, 136.66666666666666)","(101.0, 370.0, 364.7826086956522)","(5.0, 6.4, 6.138461538461539)","(51.0, 95.0, 92.5)","(3.4, 3.95, 3.9813504823151127)","(101.0, 320.0, 297.5)","(4.6, 5.3, 5.329565217391305)","(91.0, 200.0, 176.66666666666666)","(18.0, 26.0, 24.294117647058822)"
08-12-2022 13:27:38.993937,"(6.5, 8.6, 8.48076923076923)","(41.0, 60.0, 56.25)","(4.4, 5.2, 5.11219512195122)","(61.0, 140.0, 136.66666666666666)","(101.0, 370.0, 364.7826086956522)","(5.0, 6.2, 6.156363636363636)","(51.0, 95.0, 92.5)","(3.4, 4.0, 4.016842105263158)","(101.0, 320.0, 295.0)","(4.6, 5.4, 5.3244444444444445)","(91.0, 200.0, 176.66666666666666)","(18.0, 26.0, 24.294117647058822)"
08-12-2022 13:27:40.571263,"(6.5, 8.6, 8.35909090909091)","(41.0, 60.0, 54.54545454545455)","(4.4, 5.2, 5.132075471698113)","(61.0, 140.0, 136.66666666666666)","(101.0, 370.0, 364.7826086956522)","(5.0, 6.2, 6.130232558139535)","(51.0, 95.0, 91.0)","(3.4, 4.1, 4.02)","(101.0, 310.0, 297.5)","(4.6, 5.4, 5.331250000000001)","(91.0, 200.0, 176.66666666666666)","(18.0, 26.0, 24.294117647058822)"
08-12-2022 13:27:42.214718,"(6.5, 8.4, 8.35909090909091)","(41.0, 60.0, 56.25)","(4.4, 5.2, 5.105434782608695)","(61.0, 140.0, 137.77777777777777)","(101.0, 370.0, 364.7826086956522)","(5.0, 6.2, 6.130232558139535)","(51.0, 95.0, 91.0)","(3.4, 4.1, 4.02)","(101.0, 320.0, 295.0)","(4.6, 5.4, 5.327027027027027)","(91.0, 200.0, 176.66666666666666)","(18.0, 26.0, 24.3)"
08-12-2022 13:27:43.848162,"(6.5, 8.4, 8.35909090909091)","(41.0, 60.0, 56.25)","(4.4, 5.2, 5.105434782608695)","(61.0, 140.0, 138.75)","(101.0, 370.0, 364.7826086956522)","(5.0, 6.2, 6.130232558139535)","(51.0, 95.0, 88.0)","(3.4, 4.1, 4.02)","(101.0, 310.0, 297.5)","(4.6, 5.4, 5.31980198019802)","(91.0, 200.0, 176.66666666666666)","(18.0, 25.0, 24.3)"
08-12-2022 13:27:45.499818,"(6.5, 8.4, 8.35909090909091)","(41.0, 60.0, 58.75)","(4.4, 5.2, 5.1378571428571425)","(61.0, 140.0, 133.33333333333334)","(101.0, 370.0, 364.7826086956522)","(5.0, 6.2, 6.130232558139535)","(51.0, 95.0, 88.0)","(3.4, 4.1, 4.02)","(101.0, 320.0, 295.0)","(4.6, 5.4, 5.3341463414634145)","(91.0, 200.0, 168.1818181818182)","(18.0, 25.0, 23.666666666666668)"
08-12-2022 13:27:47.130075,"(6.5, 8.4, 8.35909090909091)","(41.0, 60.0, 59.0625)","(4.4, 5.2, 5.169731800766284)","(61.0, 140.0, 132.35294117647058)","(101.0, 370.0, 364.7826086956522)","(5.0, 6.2, 6.110891089108911)","(51.0, 95.0, 88.0)","(3.4, 4.1, 4.02)","(101.0, 310.0, 295.0)","(4.6, 5.4, 5.340875912408759)","(91.0, 200.0, 176.66666666666666)","(18.0, 24.0, 23.666666666666668)"
08-12-2022 13:27:48.729804,"(6.5, 8.4, 8.35909090909091)","(41.0, 60.0, 59.0625)","(4.4, 5.2, 5.169731800766284)","(61.0, 140.0, 132.35294117647058)","(101.0, 370.0, 364.7826086956522)","(5.0, 6.2, 6.110891089108911)","(51.0, 95.0, 88.0)","(3.4, 4.1, 4.0694214876033055)","(101.0, 310.0, 295.0)","(4.6, 5.4, 5.364189189189189)","(91.0, 200.0, 170.0)","(18.0, 24.0, 23.761904761904763)"
08-12-2022 13:27:50.288008,"(6.5, 8.4, 8.353846153846154)","(41.0, 60.0, 59.0625)","(4.4, 5.1, 4.92814371257485)","(61.0, 140.0, 136.36363636363637)","(101.0, 370.0, 364.7826086956522)","(5.0, 6.2, 6.110891089108911)","(51.0, 95.0, 88.0)","(3.4, 4.1, 4.112811387900355)","(101.0, 310.0, 295.0)","(4.6, 5.4, 5.362937062937063)","(91.0, 200.0, 170.0)","(18.0, 24.0, 24.066666666666666)"
08-12-2022 13:27:51.837826,"(6.5, 8.4, 8.365384615384615)","(41.0, 60.0, 59.0625)","(4.4, 5.0, 4.927891156462585)","(61.0, 140.0, 136.36363636363637)","(101.0, 370.0, 364.7826086956522)","(5.0, 6.2, 6.110891089108911)","(51.0, 95.0, 88.0)","(3.4, 4.2, 4.113333333333333)","(101.0, 310.0, 295.0)","(4.6, 5.4, 5.373232323232323)","(91.0, 200.0, 170.0)","(18.0, 25.0, 23.941176470588236)"
08-12-2022 13:27:53.552367,"(6.5, 8.6, 8.463157894736842)","(41.0, 60.0, 59.285714285714285)","(4.4, 5.0, 4.9087499999999995)","(61.0, 140.0, 144.0)","(101.0, 370.0, 364.7826086956522)","(5.0, 6.2, 6.120430107526881)","(51.0, 95.0, 88.0)","(3.4, 4.2, 4.109999999999999)","(101.0, 310.0, 295.0)","(4.6, 5.4, 5.373232323232323)","(91.0, 200.0, 170.0)","(18.0, 25.0, 23.941176470588236)"
08-12-2022 13:27:55.202521,"(6.5, 8.6, 8.462068965517242)","(41.0, 60.0, 59.25)","(4.4, 5.0, 4.909876543209877)","(61.0, 150.0, 144.0)","(101.0, 370.0, 364.7826086956522)","(5.0, 6.2, 6.1056603773584905)","(51.0, 95.0, 88.0)","(3.4, 4.2, 4.109999999999999)","(101.0, 310.0, 350.0)","(4.6, 5.4, 5.372538860103627)","(91.0, 200.0, 176.66666666666666)","(18.0, 25.0, 24.027027027027028)"
08-12-2022 13:27:56.780096,"(6.5, 8.6, 8.498305084745763)","(41.0, 60.0, 58.0)","(4.4, 5.0, 4.915116279069768)","(61.0, 150.0, 145.71428571428572)","(101.0, 370.0, 364.7826086956522)","(5.0, 6.2, 6.134939759036144)","(51.0, 95.0, 88.0)","(3.4, 4.2, 4.045205479452054)","(101.0, 370.0, 364.2857142857143)","(4.6, 5.4, 5.409708737864078)","(91.0, 200.0, 176.66666666666666)","(18.0, 25.0, 24.151515151515152)"
08-12-2022 13:27:58.338534,"(6.5, 8.6, 8.498305084745763)","(41.0, 60.0, 58.125)","(4.4, 5.0, 4.887610619469027)","(61.0, 150.0, 143.33333333333334)","(101.0, 370.0, 364.7826086956522)","(5.0, 6.4, 6.134939759036144)","(51.0, 95.0, 88.0)","(3.4, 4.1, 4.033701657458564)","(101.0, 370.0, 363.3333333333333)","(4.6, 5.5, 5.398260869565218)","(91.0, 200.0, 176.66666666666666)","(18.0, 25.0, 24.151515151515152)"
08-12-2022 13:27:59.887478,"(6.5, 8.6, 8.498305084745763)","(41.0, 60.0, 58.125)","(4.4, 4.9, 4.932075471698114)","(61.0, 150.0, 140.0)","(101.0, 370.0, 364.7826086956522)","(5.0, 6.4, 6.144516129032258)","(51.0, 95.0, 88.0)","(3.4, 4.1, 4.028045685279188)","(101.0, 370.0, 355.0)","(4.6, 5.5, 5.398260869565218)","(91.0, 200.0, 172.0)","(18.0, 25.0, 24.38888888888889)"
08-12-2022 13:28:01.833081,"(6.5, 8.6, 8.498305084745763)","(41.0, 60.0, 58.125)","(4.4, 5.0, 4.940963855421687)","(61.0, 150.0, 140.0)","(101.0, 370.0, 364.7826086956522)","(5.0, 6.4, 6.144516129032258)","(51.0, 95.0, 88.0)","(3.4, 4.1, 4.028045685279188)","(101.0, 370.0, 355.0)","(4.6, 5.5, 5.393636363636364)","(91.0, 200.0, 172.0)","(18.0, 25.0, 24.38888888888889)"
08-12-2022 13:28:03.735579,"(6.5, 8.6, 8.475)","(41.0, 60.0, 54.11764705882353)","(4.4, 5.0, 4.9222222222222225)","(61.0, 150.0, 125.0)","(101.0, 370.0, 364.7826086956522)","(5.0, 6.4, 6.132)","(51.0, 95.0, 86.17647058823529)","(3.4, 4.1, 4.009134615384616)","(101.0, 370.0, 355.0)","(4.6, 5.5, 5.386407766990291)","(91.0, 190.0, 172.0)","(18.0, 25.0, 24.083333333333332)"
08-12-2022 13:28:05.559550,"(6.5, 8.6, 8.475)","(41.0, 60.0, 54.0)","(4.4, 5.0, 4.9222222222222225)","(61.0, 140.0, 125.0)","(101.0, 370.0, 364.7826086956522)","(5.0, 6.2, 6.132)","(51.0, 95.0, 85.0)","(3.4, 4.1, 4.009134615384616)","(101.0, 370.0, 355.0)","(4.6, 5.5, 5.3881188118811885)","(91.0, 190.0, 172.0)","(18.0, 25.0, 24.096774193548388)"
08-12-2022 13:28:07.319477,"(6.5, 8.6, 8.475)","(41.0, 60.0, 52.5)","(4.4, 5.0, 4.961333333333333)","(61.0, 140.0, 125.0)","(101.0, 370.0, 364.7826086956522)","(5.0, 6.2, 6.132)","(51.0, 95.0, 85.0)","(3.4, 4.1, 4.009134615384616)","(101.0, 370.0, 355.0)","(4.6, 5.5, 5.3881188118811885)","(91.0, 190.0, 172.0)","(18.0, 25.0, 24.25925925925926)"
08-12-2022 13:28:08.926996,"(6.5, 8.6, 8.475)","(41.0, 60.0, 55.714285714285715)","(4.4, 5.0, 4.958333333333334)","(61.0, 140.0, 124.0)","(101.0, 370.0, 364.7826086956522)","(5.0, 6.2, 6.140425531914894)","(51.0, 95.0, 85.0)","(3.4, 4.1, 4.009134615384616)","(101.0, 370.0, 350.0)","(4.6, 5.5, 5.394392523364486)","(91.0, 190.0, 172.0)","(18.0, 25.0, 24.416666666666668)"
08-12-2022 13:28:10.643672,"(6.5, 8.6, 8.475)","(41.0, 60.0, 57.5)","(4.4, 5.0, 4.992207792207792)","(61.0, 140.0, 124.0)","(101.0, 370.0, 365.2)","(5.0, 6.2, 6.174774774774775)","(51.0, 95.0, 88.2258064516129)","(3.4, 4.1, 4.057239819004525)","(101.0, 370.0, 350.0)","(4.6, 5.5, 5.436231884057971)","(91.0, 190.0, 178.0)","(18.0, 25.0, 24.565217391304348)"
08-12-2022 13:28:12.325683,"(6.5, 8.6, 8.567164179104477)","(41.0, 60.0, 56.89655172413793)","(4.4, 5.0, 4.986055776892431)","(61.0, 140.0, 124.0)","(101.0, 370.0, 365.2)","(5.0, 6.2, 6.190196078431373)","(51.0, 95.0, 88.2258064516129)","(3.4, 4.1, 4.05531914893617)","(101.0, 370.0, 350.0)","(4.6, 5.5, 5.446417445482866)","(91.0, 190.0, 178.0)","(18.0, 25.0, 24.59090909090909)"
08-12-2022 13:28:13.941732,"(6.5, 8.6, 8.567164179104477)","(41.0, 60.0, 57.35294117647059)","(4.4, 5.0, 4.986055776892431)","(61.0, 140.0, 124.0)","(101.0, 370.0, 365.2)","(5.0, 6.2, 6.181308411214953)","(51.0, 95.0, 88.2258064516129)","(3.4, 4.1, 4.05531914893617)","(101.0, 370.0, 350.0)","(4.6, 5.5, 5.468458781362007)","(91.0, 190.0, 178.0)","(18.0, 25.0, 24.684210526315788)"
08-12-2022 13:28:15.568829,"(6.5, 8.6, 8.563235294117646)","(41.0, 60.0, 54.67741935483871)","(4.4, 5.0, 5.021621621621621)","(61.0, 140.0, 124.0)","(101.0, 370.0, 365.2)","(5.0, 6.2, 6.164467005076142)","(51.0, 95.0, 88.2258064516129)","(3.4, 4.1, 4.045355191256831)","(101.0, 370.0, 350.0)","(4.6, 5.5, 5.40569105691057)","(91.0, 190.0, 178.0)","(18.0, 25.0, 24.684210526315788)"
08-12-2022 13:28:17.171650,"(6.5, 8.6, 8.563235294117646)","(41.0, 55.0, 56.25)","(4.4, 5.1, 5.162773722627737)","(61.0, 140.0, 124.0)","(101.0, 370.0, 365.2)","(5.0, 6.2, 6.162)","(51.0, 95.0, 88.2258064516129)","(3.4, 4.1, 4.045355191256831)","(101.0, 370.0, 350.0)","(4.6, 5.5, 5.4275)","(91.0, 190.0, 178.0)","(18.0, 25.0, 24.761904761904763)"
08-12-2022 13:28:18.776941,"(6.5, 8.6, 8.563235294117646)","(41.0, 60.0, 56.25)","(4.4, 5.2, 5.162773722627737)","(61.0, 140.0, 124.0)","(101.0, 370.0, 365.2)","(5.0, 6.2, 6.162)","(51.0, 95.0, 88.2258064516129)","(3.4, 4.1, 4.045355191256831)","(101.0, 370.0, 350.0)","(4.6, 5.5, 5.4275)","(91.0, 190.0, 178.0)","(18.0, 25.0, 23.841269841269842)"
08-12-2022 13:28:20.388469,"(6.5, 8.6, 8.563235294117646)","(41.0, 60.0, 57.8125)","(4.4, 5.2, 5.162773722627737)","(61.0, 140.0, 124.0)","(101.0, 370.0, 365.2)","(5.0, 6.2, 6.162)","(51.0, 95.0, 88.2258064516129)","(3.4, 4.1, 4.045355191256831)","(101.0, 370.0, 350.0)","(4.6, 5.5, 5.4275)","(91.0, 190.0, 178.0)","(18.0, 24.0, 23.82758620689655)"
08-12-2022 13:28:21.908020,"(6.5, 8.6, 8.563235294117646)","(41.0, 60.0, 57.8125)","(4.4, 5.2, 5.161363636363636)","(61.0, 140.0, 124.0)","(101.0, 370.0, 365.2)","(5.0, 6.2, 6.162)","(51.0, 95.0, 88.0)","(3.4, 4.1, 4.051456310679612)","(101.0, 370.0, 345.0)","(4.6, 5.5, 5.4365)","(91.0, 200.0, 194.28571428571428)","(18.0, 24.0, 23.771929824561404)"
08-12-2022 13:28:23.425588,"(6.5, 8.6, 8.563235294117646)","(41.0, 60.0, 57.8125)","(4.4, 5.2, 5.161363636363636)","(61.0, 140.0, 124.0)","(101.0, 370.0, 365.2)","(5.0, 6.2, 6.170526315789473)","(51.0, 90.0, 86.66666666666667)","(3.4, 4.1, 4.051456310679612)","(101.0, 370.0, 345.0)","(4.6, 5.5, 5.4378787878787875)","(91.0, 200.0, 182.5)","(18.0, 24.0, 23.771929824561404)"
08-12-2022 13:28:25.001928,"(6.5, 8.6, 8.563235294117646)","(41.0, 60.0, 57.8125)","(4.4, 5.2, 5.16328125)","(61.0, 140.0, 124.0)","(101.0, 370.0, 365.2)","(5.0, 6.2, 6.170526315789473)","(51.0, 90.0, 86.66666666666667)","(3.4, 4.1, 4.051456310679612)","(101.0, 370.0, 345.0)","(4.6, 5.5, 5.4378787878787875)","(91.0, 190.0, 182.5)","(18.0, 24.0, 23.771929824561404)"
08-12-2022 13:28:26.655688,"(6.5, 8.6, 8.563235294117646)","(41.0, 60.0, 57.8125)","(4.4, 5.2, 5.170434782608695)","(61.0, 140.0, 124.0)","(101.0, 370.0, 365.2)","(5.0, 6.2, 6.162)","(51.0, 90.0, 86.4)","(3.4, 4.1, 3.9993243243243244)","(101.0, 370.0, 345.0)","(4.6, 5.5, 5.4378787878787875)","(91.0, 190.0, 187.69230769230768)","(18.0, 24.0, 23.771929824561404)"
