,Deluxe Legend,Exlover,Tupelawara,Regal Conqueror,Warrioress,Crazy Eyed Fred,Super Art,Good Girl
08-01-2023 12:56:26.900499,"(8.0, 11.0, 10.7)","(31.0, 55.0, 48.63636363636363)","(7.0, 9.4, 9.2875)","(12.0, 15.0, 14.9375)","(1.65, 1.86, 1.8519375)","(91.0, 130.0, 125.0)","(41.0, 95.0, 92.27272727272727)","(6.0, 6.6, 6.497841726618705)"
08-01-2023 12:56:28.223282,"(8.0, 11.0, 10.7)","(31.0, 55.0, 48.63636363636363)","(7.0, 9.4, 9.261538461538462)","(12.0, 15.0, 14.9375)","(1.65, 1.86, 1.8519375)","(91.0, 130.0, 125.0)","(41.0, 95.0, 93.33333333333333)","(6.0, 6.6, 6.497841726618705)"
08-01-2023 12:56:29.515068,"(8.0, 11.0, 10.75287356321839)","(31.0, 55.0, 50.42857142857143)","(7.0, 9.4, 8.961904761904762)","(12.0, 15.0, 15.088709677419354)","(1.65, 1.86, 1.8866101694915254)","(91.0, 130.0, 109.0909090909091)","(41.0, 95.0, 106.66666666666667)","(6.0, 6.6, 6.151260504201681)"
08-01-2023 12:56:30.831588,"(8.0, 11.5, 11.192857142857143)","(31.0, 65.0, 51.0)","(7.0, 9.0, 9.03448275862069)","(12.0, 15.5, 15.0859375)","(1.65, 1.89, 1.883050847457627)","(91.0, 110.0, 108.57142857142857)","(41.0, 110.0, 92.5)","(6.0, 6.2, 6.143089430894309)"
08-01-2023 12:56:32.156278,"(8.0, 11.5, 11.13716814159292)","(31.0, 60.0, 52.8)","(7.0, 9.2, 9.03448275862069)","(12.0, 15.5, 15.0859375)","(1.65, 1.89, 1.883050847457627)","(91.0, 110.0, 108.57142857142857)","(41.0, 100.0, 91.42857142857143)","(6.0, 6.2, 6.144)"
08-01-2023 12:56:33.498877,"(8.0, 11.5, 11.14622641509434)","(31.0, 60.0, 51.42857142857143)","(7.0, 9.2, 8.983783783783784)","(12.0, 15.5, 15.0859375)","(1.65, 1.89, 1.8855737704918032)","(91.0, 110.0, 107.05882352941177)","(41.0, 100.0, 93.33333333333333)","(5.5, 6.2, 6.134328358208955)"
08-01-2023 12:56:34.790920,"(8.0, 11.5, 11.123015873015873)","(31.0, 60.0, 51.42857142857143)","(7.0, 9.2, 8.983783783783784)","(12.0, 15.5, 15.018181818181818)","(1.65, 1.89, 1.8791228070175439)","(91.0, 120.0, 107.05882352941177)","(41.0, 100.0, 93.33333333333333)","(5.5, 6.2, 6.18780487804878)"
08-01-2023 12:56:36.116378,"(8.0, 11.0, 10.88)","(31.0, 60.0, 51.42857142857143)","(7.0, 9.2, 8.903703703703703)","(12.0, 15.5, 15.018181818181818)","(1.65, 1.89, 1.8791228070175439)","(91.0, 120.0, 107.05882352941177)","(41.0, 100.0, 93.33333333333333)","(5.5, 6.4, 6.3151219512195125)"
08-01-2023 12:56:37.421702,"(8.0, 11.0, 10.83529411764706)","(31.0, 60.0, 51.42857142857143)","(7.0, 9.0, 8.916666666666668)","(12.0, 15.5, 15.018181818181818)","(1.65, 1.89, 1.8728415300546448)","(91.0, 120.0, 107.05882352941177)","(41.0, 100.0, 78.0)","(5.5, 6.4, 6.331034482758621)"
08-01-2023 12:56:38.807692,"(8.0, 11.0, 10.83529411764706)","(31.0, 60.0, 51.42857142857143)","(7.0, 9.0, 8.903703703703703)","(12.0, 15.5, 15.018181818181818)","(1.65, 1.88, 1.8728804347826087)","(81.0, 120.0, 107.05882352941177)","(41.0, 90.0, 84.0)","(5.5, 6.4, 6.331034482758621)"
08-01-2023 12:56:40.179650,"(8.0, 11.0, 10.831395348837209)","(31.0, 60.0, 51.666666666666664)","(7.0, 9.2, 9.00952380952381)","(12.0, 15.5, 15.035087719298245)","(1.65, 1.88, 1.8615964523281598)","(81.0, 120.0, 106.25)","(41.0, 90.0, 87.85714285714286)","(5.5, 6.4, 6.343697478991597)"
08-01-2023 12:56:41.526794,"(8.0, 11.0, 10.831395348837209)","(31.0, 60.0, 52.857142857142854)","(7.0, 9.2, 9.11111111111111)","(12.0, 15.5, 15.19186046511628)","(1.65, 1.87, 1.857027027027027)","(81.0, 120.0, 106.25)","(41.0, 90.0, 87.85714285714286)","(5.5, 6.4, 6.3275720164609055)"
08-01-2023 12:56:42.903052,"(8.0, 11.0, 10.907142857142857)","(31.0, 60.0, 52.857142857142854)","(7.0, 9.2, 9.11111111111111)","(12.0, 15.5, 15.211538461538462)","(1.65, 1.86, 1.8571559633027523)","(81.0, 120.0, 106.25)","(41.0, 90.0, 87.85714285714286)","(5.5, 6.4, 6.3275720164609055)"
08-01-2023 12:56:44.395403,"(8.0, 11.0, 10.907142857142857)","(31.0, 60.0, 52.857142857142854)","(7.0, 9.2, 9.181818181818182)","(12.0, 15.5, 15.176923076923076)","(1.65, 1.86, 1.8571559633027523)","(81.0, 120.0, 98.33333333333333)","(41.0, 90.0, 87.85714285714286)","(5.5, 6.4, 6.388142292490119)"
08-01-2023 12:56:45.934923,"(8.0, 11.0, 10.853658536585366)","(31.0, 60.0, 53.75)","(7.0, 9.2, 9.137931034482758)","(12.0, 15.5, 15.176923076923076)","(1.65, 1.86, 1.8574380165289257)","(81.0, 100.0, 98.75)","(41.0, 90.0, 87.85714285714286)","(5.5, 6.6, 6.383928571428571)"
08-01-2023 12:56:47.199222,"(8.0, 11.0, 10.853658536585366)","(31.0, 60.0, 53.75)","(7.0, 9.4, 9.016)","(12.0, 15.5, 15.176923076923076)","(1.65, 1.86, 1.8574380165289257)","(81.0, 100.0, 98.75)","(41.0, 90.0, 87.85714285714286)","(5.5, 6.6, 6.377586206896551)"
08-01-2023 12:56:48.560337,"(8.0, 11.0, 10.853658536585366)","(31.0, 60.0, 53.75)","(7.0, 9.2, 9.016)","(12.0, 15.5, 15.176923076923076)","(1.65, 1.86, 1.8545934959349595)","(81.0, 110.0, 98.0)","(41.0, 90.0, 87.85714285714286)","(5.5, 6.6, 6.377586206896551)"
08-01-2023 12:56:49.914753,"(8.0, 11.0, 10.846153846153847)","(31.0, 60.0, 53.75)","(7.0, 9.2, 9.016)","(12.0, 15.5, 15.176923076923076)","(1.65, 1.87, 1.8545934959349595)","(81.0, 110.0, 98.0)","(41.0, 90.0, 87.85714285714286)","(5.5, 6.6, 6.377586206896551)"
08-01-2023 12:56:51.304469,"(8.0, 11.0, 10.846153846153847)","(31.0, 60.0, 53.75)","(7.0, 9.2, 9.016)","(12.0, 15.5, 15.176923076923076)","(1.65, 1.87, 1.8545934959349595)","(81.0, 110.0, 98.0)","(41.0, 90.0, 87.85714285714286)","(5.5, 6.6, 6.377586206896551)"
08-01-2023 12:56:52.726544,"(8.0, 11.0, 10.846153846153847)","(31.0, 60.0, 53.75)","(7.0, 9.2, 9.016)","(12.0, 15.5, 15.176923076923076)","(1.65, 1.87, 1.8545841784989858)","(81.0, 110.0, 98.0)","(41.0, 90.0, 87.85714285714286)","(5.5, 6.6, 6.3936)"
08-01-2023 12:56:54.163710,"(8.5, 11.0, 10.846153846153847)","(31.0, 60.0, 53.75)","(7.0, 9.2, 9.016)","(12.0, 15.5, 15.11111111111111)","(1.65, 1.87, 1.8545934959349595)","(81.0, 110.0, 98.0)","(41.0, 90.0, 87.85714285714286)","(5.5, 6.6, 6.3936)"
08-01-2023 12:56:55.563162,"(8.5, 11.0, 10.846153846153847)","(31.0, 60.0, 53.75)","(7.0, 9.2, 9.016)","(12.0, 15.5, 15.11111111111111)","(1.65, 1.87, 1.8545934959349595)","(81.0, 110.0, 98.0)","(41.0, 90.0, 87.85714285714286)","(5.5, 6.6, 6.3936)"
08-01-2023 12:56:56.976553,"(8.5, 11.0, 10.865168539325843)","(31.0, 60.0, 53.75)","(7.0, 9.2, 9.05625)","(12.0, 15.5, 14.971428571428572)","(1.65, 1.87, 1.8545934959349595)","(81.0, 110.0, 98.0)","(41.0, 90.0, 77.0)","(5.5, 6.6, 6.402298850574713)"
08-01-2023 12:56:58.192420,"(8.5, 11.0, 10.865168539325843)","(31.0, 60.0, 53.75)","(7.0, 9.2, 9.05625)","(12.0, 15.0, 14.967213114754099)","(1.65, 1.87, 1.8545934959349595)","(81.0, 110.0, 98.0)","(41.0, 80.0, 78.5)","(5.5, 6.6, 6.434615384615385)"
08-01-2023 12:56:59.461813,"(8.5, 11.0, 10.866666666666667)","(31.0, 60.0, 53.75)","(7.0, 9.2, 9.09)","(12.0, 15.0, 14.89041095890411)","(1.65, 1.87, 1.8545934959349595)","(81.0, 110.0, 98.0)","(41.0, 80.0, 87.36842105263158)","(5.5, 6.6, 6.428571428571429)"
08-01-2023 12:57:00.804300,"(8.5, 11.0, 10.866666666666667)","(31.0, 60.0, 53.75)","(7.0, 9.2, 9.09)","(12.0, 15.0, 14.876923076923077)","(1.65, 1.87, 1.8546247464503043)","(71.0, 110.0, 98.0)","(41.0, 90.0, 87.36842105263158)","(5.5, 6.6, 6.47292817679558)"
08-01-2023 12:57:02.190943,"(8.5, 11.0, 10.866666666666667)","(31.0, 60.0, 53.411764705882355)","(7.0, 9.2, 9.09)","(12.0, 15.0, 14.894736842105264)","(1.65, 1.87, 1.86375)","(71.0, 110.0, 98.0)","(41.0, 90.0, 84.75)","(5.5, 6.6, 6.47292817679558)"
08-01-2023 12:57:03.577434,"(8.5, 11.0, 10.848101265822784)","(31.0, 60.0, 53.411764705882355)","(7.0, 9.2, 9.042857142857143)","(12.0, 15.0, 14.894736842105264)","(1.65, 1.87, 1.8756981132075472)","(71.0, 110.0, 98.0)","(41.0, 90.0, 83.75)","(5.5, 6.6, 6.439202657807309)"
08-01-2023 12:57:05.124187,"(8.5, 11.0, 10.848101265822784)","(31.0, 60.0, 53.0)","(7.0, 9.2, 9.08421052631579)","(12.0, 15.0, 14.894736842105264)","(1.65, 1.88, 1.8756981132075472)","(71.0, 110.0, 98.0)","(41.0, 90.0, 82.5)","(5.5, 6.6, 6.3741379310344835)"
08-01-2023 12:57:06.600669,"(8.5, 11.0, 10.835365853658537)","(31.0, 60.0, 53.0)","(7.0, 9.2, 9.069565217391304)","(12.0, 15.0, 14.894736842105264)","(1.65, 1.88, 1.87604)","(71.0, 110.0, 98.0)","(41.0, 90.0, 84.0909090909091)","(5.5, 6.4, 6.371162790697674)"
08-01-2023 12:57:08.017436,"(8.5, 11.0, 10.835365853658537)","(31.0, 60.0, 53.0)","(7.0, 9.4, 9.069565217391304)","(12.0, 15.0, 14.907692307692308)","(1.65, 1.88, 1.8763468634686347)","(71.0, 110.0, 98.0)","(41.0, 85.0, 83.57142857142857)","(5.5, 6.4, 6.368867924528303)"
08-01-2023 12:57:09.375510,"(8.5, 11.0, 10.835365853658537)","(31.0, 60.0, 53.0)","(7.0, 9.4, 8.92)","(12.0, 15.0, 14.964912280701755)","(1.65, 1.88, 1.8767326732673266)","(71.0, 110.0, 98.0)","(41.0, 85.0, 83.75)","(5.5, 6.4, 6.374869109947644)"
08-01-2023 12:57:10.732130,"(8.5, 11.0, 10.844827586206897)","(31.0, 60.0, 53.0)","(7.0, 9.0, 8.92)","(12.0, 15.0, 14.953488372093023)","(1.65, 1.88, 1.879855072463768)","(71.0, 110.0, 98.0)","(41.0, 85.0, 83.57142857142857)","(5.5, 6.4, 6.372340425531915)"
08-01-2023 12:57:12.017563,"(8.5, 11.0, 10.844827586206897)","(31.0, 60.0, 53.0)","(7.0, 9.0, 8.92)","(12.0, 15.0, 14.953488372093023)","(1.65, 1.88, 1.879855072463768)","(71.0, 110.0, 98.0)","(41.0, 85.0, 83.57142857142857)","(5.5, 6.4, 6.372340425531915)"
08-01-2023 12:57:13.323835,"(8.5, 11.0, 10.844827586206897)","(31.0, 60.0, 53.0)","(7.0, 9.0, 8.92)","(12.0, 15.0, 14.8125)","(1.65, 1.89, 1.881375)","(71.0, 110.0, 98.0)","(41.0, 80.0, 79.0)","(5.5, 6.4, 6.391194968553459)"
08-01-2023 12:57:14.609834,"(8.5, 11.0, 10.844827586206897)","(31.0, 60.0, 54.0)","(7.0, 9.0, 8.92)","(12.0, 15.0, 14.858823529411765)","(1.65, 1.89, 1.8868924302788843)","(71.0, 110.0, 98.0)","(41.0, 80.0, 79.0)","(5.5, 6.4, 6.36)"
08-01-2023 12:57:15.879472,"(8.5, 11.0, 10.844827586206897)","(31.0, 60.0, 53.0)","(7.0, 9.0, 8.92)","(12.0, 15.0, 14.682926829268293)","(1.65, 1.89, 1.8868924302788843)","(71.0, 110.0, 98.0)","(41.0, 80.0, 79.0)","(5.5, 6.4, 6.358011049723757)"
08-01-2023 12:57:17.181128,"(8.5, 11.0, 10.844827586206897)","(31.0, 60.0, 53.0)","(7.0, 9.0, 8.92)","(12.0, 15.0, 14.682926829268293)","(1.65, 1.89, 1.8868924302788843)","(71.0, 110.0, 98.0)","(41.0, 80.0, 72.22222222222223)","(5.5, 6.4, 6.358011049723757)"
08-01-2023 12:57:18.432853,"(8.5, 11.0, 10.870192307692308)","(31.0, 60.0, 53.0)","(7.0, 9.0, 8.92)","(12.0, 15.0, 14.727272727272727)","(1.65, 1.89, 1.8867634854771784)","(71.0, 110.0, 98.0)","(41.0, 80.0, 72.0)","(5.5, 6.4, 6.358011049723757)"
08-01-2023 12:57:19.735215,"(8.5, 11.0, 10.870192307692308)","(31.0, 60.0, 54.0)","(7.0, 9.0, 8.745945945945946)","(12.0, 15.0, 14.875)","(1.65, 1.89, 1.8865771812080536)","(71.0, 110.0, 98.0)","(41.0, 75.0, 72.22222222222223)","(5.5, 6.4, 6.358011049723757)"
08-01-2023 12:57:21.158762,"(8.5, 11.0, 10.88888888888889)","(31.0, 60.0, 53.64705882352941)","(7.0, 8.8, 8.762025316455697)","(12.0, 15.0, 14.875)","(1.65, 1.89, 1.8865771812080536)","(71.0, 110.0, 98.0)","(41.0, 80.0, 72.0)","(5.5, 6.4, 6.360824742268042)"
08-01-2023 12:57:22.525494,"(8.5, 11.0, 10.88888888888889)","(31.0, 60.0, 56.0)","(7.0, 8.8, 8.756521739130434)","(12.0, 15.0, 14.875)","(1.65, 1.89, 1.8858536585365853)","(71.0, 110.0, 98.0)","(41.0, 75.0, 72.0)","(5.5, 6.4, 6.417431192660551)"
08-01-2023 12:57:23.847100,"(8.5, 11.0, 10.88888888888889)","(31.0, 60.0, 56.275862068965516)","(7.0, 8.8, 8.84367816091954)","(12.0, 15.0, 14.734375)","(1.65, 1.89, 1.873061224489796)","(71.0, 110.0, 107.5)","(41.0, 75.0, 73.5)","(5.5, 6.6, 6.404469273743017)"
08-01-2023 12:57:25.180700,"(8.5, 11.0, 11.00761421319797)","(31.0, 60.0, 56.625)","(7.0, 9.0, 8.847191011235955)","(12.0, 15.0, 14.734375)","(1.65, 1.88, 1.8780722891566264)","(71.0, 120.0, 115.45454545454545)","(41.0, 75.0, 73.63636363636364)","(5.5, 6.6, 6.4331707317073175)"
08-01-2023 12:57:26.586514,"(8.5, 11.5, 11.253807106598984)","(31.0, 60.0, 56.625)","(7.0, 9.0, 8.76923076923077)","(12.0, 15.0, 14.734375)","(1.65, 1.89, 1.8744736842105263)","(71.0, 120.0, 112.85714285714286)","(41.0, 75.0, 83.63636363636364)","(5.5, 6.6, 6.411074918566775)"
08-01-2023 12:57:27.935315,"(8.5, 11.5, 11.2625)","(31.0, 60.0, 56.625)","(7.0, 8.8, 8.76923076923077)","(12.0, 15.0, 14.727272727272727)","(1.65, 1.88, 1.8744736842105263)","(71.0, 120.0, 112.85714285714286)","(41.0, 85.0, 83.63636363636364)","(5.5, 6.6, 6.411688311688311)"
08-01-2023 12:57:29.250054,"(8.5, 11.5, 11.2625)","(31.0, 60.0, 56.625)","(7.0, 8.8, 8.857142857142858)","(12.0, 15.0, 14.727272727272727)","(1.65, 1.88, 1.8738235294117647)","(71.0, 120.0, 112.85714285714286)","(41.0, 85.0, 92.5)","(5.5, 6.6, 6.363819095477387)"
08-01-2023 12:57:30.522569,"(8.5, 11.5, 11.277777777777779)","(31.0, 60.0, 56.625)","(7.0, 9.0, 8.792857142857143)","(12.0, 15.0, 14.875)","(1.65, 1.88, 1.8695846645367413)","(71.0, 120.0, 113.75)","(41.0, 110.0, 83.0)","(5.5, 6.4, 6.362303664921466)"
08-01-2023 12:57:31.752404,"(8.5, 11.5, 11.277777777777779)","(31.0, 60.0, 57.0)","(7.0, 8.8, 8.90144927536232)","(12.0, 15.0, 14.947916666666666)","(1.65, 1.88, 1.8579532163742691)","(71.0, 120.0, 114.28571428571429)","(41.0, 95.0, 92.6923076923077)","(5.5, 6.4, 6.408580858085808)"
08-01-2023 12:57:32.917224,"(8.5, 11.5, 11.309139784946236)","(31.0, 60.0, 57.0)","(7.0, 9.0, 8.90144927536232)","(12.0, 15.0, 14.947916666666666)","(1.65, 1.86, 1.8571204188481676)","(71.0, 120.0, 116.0)","(41.0, 95.0, 92.6923076923077)","(5.5, 6.6, 6.414102564102564)"
08-01-2023 12:57:34.075318,"(8.5, 11.5, 11.311170212765958)","(31.0, 60.0, 57.0)","(7.0, 9.0, 8.880701754385965)","(12.0, 15.5, 15.066265060240964)","(1.65, 1.86, 1.856927374301676)","(71.0, 120.0, 116.0)","(41.0, 95.0, 88.75)","(5.5, 6.6, 6.448958333333334)"
08-01-2023 12:57:35.276885,"(8.5, 11.5, 11.285365853658536)","(31.0, 60.0, 57.0)","(7.0, 8.8, 8.713475177304964)","(12.0, 15.5, 15.066265060240964)","(1.65, 1.86, 1.8399574468085107)","(71.0, 120.0, 116.0)","(41.0, 90.0, 92.5)","(5.5, 6.6, 6.469803921568627)"
08-01-2023 12:57:36.520446,"(8.5, 11.5, 11.285365853658536)","(31.0, 60.0, 57.22222222222222)","(7.0, 8.8, 8.914285714285715)","(12.0, 15.5, 15.65725806451613)","(1.65, 1.84, 1.837820512820513)","(71.0, 120.0, 106.66666666666667)","(41.0, 95.0, 105.0)","(5.5, 6.6, 6.271532846715329)"
08-01-2023 12:57:37.756519,"(8.5, 12.5, 12.085227272727273)","(31.0, 60.0, 57.22222222222222)","(7.0, 9.0, 8.914285714285715)","(12.0, 16.0, 15.258426966292134)","(1.65, 1.84, 1.8396603773584908)","(71.0, 110.0, 102.5)","(41.0, 140.0, 120.0)","(5.5, 6.4, 6.114876033057851)"
08-01-2023 12:57:39.084303,"(8.5, 12.5, 12.25268817204301)","(31.0, 60.0, 58.333333333333336)","(7.0, 8.6, 8.421142857142858)","(12.0, 16.0, 15.554545454545455)","(1.65, 1.85, 1.8435460992907802)","(71.0, 110.0, 111.66666666666667)","(41.0, 130.0, 110.0)","(5.5, 6.2, 6.1146666666666665)"
08-01-2023 12:57:40.431713,"(8.5, 13.0, 12.554945054945055)","(31.0, 60.0, 58.333333333333336)","(7.0, 8.6, 8.560869565217391)","(12.0, 16.0, 15.333333333333334)","(1.65, 1.85, 1.8453179190751445)","(71.0, 120.0, 103.33333333333333)","(41.0, 130.0, 114.0)","(5.5, 6.2, 6.102884615384616)"
08-01-2023 12:57:41.699422,"(8.5, 13.0, 12.686274509803921)","(31.0, 60.0, 58.333333333333336)","(7.0, 8.6, 8.725925925925926)","(12.0, 15.5, 15.375)","(1.65, 1.85, 1.8453179190751445)","(71.0, 120.0, 103.33333333333333)","(51.0, 130.0, 126.52173913043478)","(5.5, 6.2, 6.098492462311558)"
08-01-2023 12:57:42.948856,"(8.5, 13.0, 12.68)","(31.0, 60.0, 58.333333333333336)","(7.0, 8.8, 8.725925925925926)","(12.0, 15.5, 15.692307692307692)","(1.65, 1.85, 1.8354032258064517)","(71.0, 120.0, 103.33333333333333)","(51.0, 130.0, 126.52173913043478)","(5.5, 6.2, 6.084782608695653)"
08-01-2023 12:57:44.141906,"(8.5, 13.0, 12.738372093023257)","(31.0, 65.0, 58.333333333333336)","(7.0, 8.8, 8.829411764705883)","(12.0, 16.0, 15.692307692307692)","(1.65, 1.84, 1.8319354838709678)","(71.0, 120.0, 103.33333333333333)","(51.0, 130.0, 126.52173913043478)","(5.5, 6.2, 6.125663716814159)"
08-01-2023 12:57:45.407032,"(8.5, 13.0, 12.738372093023257)","(31.0, 65.0, 58.333333333333336)","(7.0, 9.0, 8.829411764705883)","(12.0, 16.0, 15.47872340425532)","(1.65, 1.84, 1.8319166666666666)","(71.0, 120.0, 111.66666666666667)","(51.0, 130.0, 126.52173913043478)","(5.5, 6.2, 6.1440677966101696)"
08-01-2023 12:57:46.629553,"(8.5, 13.0, 12.738372093023257)","(31.0, 65.0, 64.0)","(7.0, 9.0, 8.772549019607842)","(12.0, 16.0, 15.47872340425532)","(1.65, 1.84, 1.8338157894736842)","(71.0, 120.0, 103.33333333333333)","(51.0, 130.0, 98.0)","(5.0, 6.2, 6.144086021505377)"
08-01-2023 12:57:47.840529,"(9.0, 13.0, 12.738372093023257)","(31.0, 65.0, 61.42857142857143)","(7.0, 9.0, 8.84923076923077)","(12.0, 16.0, 15.47872340425532)","(1.65, 1.84, 1.83160409556314)","(71.0, 120.0, 103.33333333333333)","(51.0, 110.0, 98.63636363636364)","(5.0, 6.2, 6.104347826086957)"
08-01-2023 12:57:49.085877,"(9.0, 13.0, 12.732142857142858)","(31.0, 65.0, 61.42857142857143)","(7.0, 9.0, 8.84923076923077)","(12.0, 16.0, 15.692307692307692)","(1.65, 1.84, 1.8324444444444445)","(71.0, 120.0, 103.33333333333333)","(51.0, 100.0, 128.0)","(5.0, 6.2, 6.029090909090909)"
08-01-2023 12:57:50.348754,"(9.0, 13.0, 12.732142857142858)","(41.0, 70.0, 62.05882352941177)","(7.0, 9.0, 8.84923076923077)","(12.0, 16.0, 15.692307692307692)","(1.65, 1.84, 1.8332673267326733)","(71.0, 120.0, 103.33333333333333)","(51.0, 130.0, 97.5)","(5.5, 6.2, 6.020408163265306)"
08-01-2023 12:57:51.578936,"(9.0, 13.0, 12.732142857142858)","(41.0, 65.0, 60.0)","(7.0, 9.0, 8.84923076923077)","(12.0, 16.0, 15.722222222222221)","(1.65, 1.84, 1.8435714285714286)","(71.0, 120.0, 117.5)","(51.0, 100.0, 99.04761904761905)","(5.5, 6.2, 5.967032967032967)"
08-01-2023 12:57:52.764130,"(9.0, 13.0, 12.732142857142858)","(41.0, 65.0, 60.0)","(7.0, 9.0, 8.818518518518518)","(12.0, 16.0, 15.722222222222221)","(1.65, 1.85, 1.8435714285714286)","(71.0, 120.0, 112.72727272727272)","(51.0, 100.0, 99.04761904761905)","(5.5, 6.0, 5.961038961038962)"
08-01-2023 12:57:53.953720,"(9.0, 13.0, 12.732142857142858)","(41.0, 65.0, 61.666666666666664)","(7.5, 9.0, 8.818518518518518)","(12.0, 16.0, 15.722222222222221)","(1.65, 1.85, 1.8336842105263158)","(71.0, 120.0, 117.5)","(51.0, 100.0, 99.04761904761905)","(5.5, 6.0, 6.03841059602649)"
08-01-2023 12:57:55.178440,"(9.0, 13.0, 12.775)","(41.0, 60.0, 59.0)","(7.5, 9.0, 8.896969696969697)","(12.0, 16.0, 15.661971830985916)","(1.65, 1.84, 1.8316908212560388)","(71.0, 120.0, 112.72727272727272)","(51.0, 100.0, 99.04761904761905)","(5.5, 6.2, 6.03841059602649)"
08-01-2023 12:57:56.426553,"(9.0, 13.0, 12.775)","(41.0, 60.0, 59.0)","(7.5, 9.0, 8.896969696969697)","(12.0, 16.0, 15.661971830985916)","(1.65, 1.84, 1.8318229166666666)","(71.0, 120.0, 112.72727272727272)","(51.0, 100.0, 99.04761904761905)","(5.5, 6.2, 6.037662337662337)"
08-01-2023 12:57:57.709610,"(9.0, 13.0, 12.802197802197803)","(41.0, 60.0, 59.0)","(7.5, 9.0, 8.896969696969697)","(12.0, 16.0, 15.661971830985916)","(1.65, 1.84, 1.8320114942528736)","(71.0, 120.0, 117.5)","(51.0, 100.0, 99.04761904761905)","(5.5, 6.2, 6.033333333333333)"
08-01-2023 12:57:58.952278,"(9.0, 13.0, 12.802197802197803)","(41.0, 60.0, 57.72727272727273)","(7.5, 9.0, 8.902857142857144)","(12.0, 16.0, 15.368421052631579)","(1.65, 1.84, 1.8354545454545454)","(71.0, 120.0, 112.72727272727272)","(51.0, 100.0, 99.04761904761905)","(5.5, 6.2, 6.035897435897436)"
08-01-2023 12:58:00.187576,"(9.0, 13.0, 12.79054054054054)","(41.0, 60.0, 57.916666666666664)","(7.5, 9.0, 8.811111111111112)","(12.0, 15.5, 15.338709677419354)","(1.65, 1.84, 1.8426865671641792)","(71.0, 120.0, 117.5)","(51.0, 100.0, 98.63636363636364)","(5.5, 6.2, 6.03046357615894)"
08-01-2023 12:58:01.435373,"(9.0, 13.0, 12.79054054054054)","(41.0, 60.0, 58.26086956521739)","(7.5, 9.0, 8.818181818181818)","(12.0, 15.5, 15.15)","(1.65, 1.85, 1.8470714285714287)","(71.0, 120.0, 115.0)","(51.0, 100.0, 92.5)","(5.5, 6.2, 5.980952380952381)"
08-01-2023 12:58:02.597764,"(9.0, 13.0, 12.78125)","(41.0, 60.0, 56.0)","(7.5, 9.0, 8.977777777777778)","(12.0, 15.5, 15.212765957446809)","(1.65, 1.85, 1.8510222222222223)","(71.0, 120.0, 115.0)","(51.0, 100.0, 82.5)","(5.5, 6.0, 5.956521739130435)"
08-01-2023 12:58:03.894694,"(9.0, 13.0, 12.78125)","(41.0, 60.0, 56.92307692307692)","(7.5, 9.0, 8.977777777777778)","(12.0, 15.5, 15.212765957446809)","(1.65, 1.86, 1.8510222222222223)","(71.0, 120.0, 122.5)","(51.0, 85.0, 80.83333333333333)","(5.5, 6.0, 5.973584905660378)"
08-01-2023 12:58:05.317703,"(9.0, 12.5, 12.423913043478262)","(41.0, 60.0, 56.0)","(7.5, 9.2, 9.003030303030304)","(12.0, 15.5, 15.174157303370787)","(1.65, 1.86, 1.8573245614035088)","(71.0, 130.0, 110.0)","(51.0, 85.0, 80.625)","(5.5, 6.0, 5.967826086956522)"
08-01-2023 12:58:06.589427,"(9.0, 12.5, 12.408163265306122)","(41.0, 60.0, 56.0)","(7.5, 9.2, 9.035443037974684)","(12.0, 15.5, 15.118556701030927)","(1.65, 1.86, 1.8596407185628743)","(71.0, 120.0, 115.0)","(51.0, 85.0, 80.625)","(5.5, 6.0, 5.956976744186047)"
08-01-2023 12:58:07.978904,"(9.0, 12.5, 12.403225806451612)","(41.0, 60.0, 56.0)","(7.5, 9.2, 9.353488372093024)","(12.0, 15.5, 14.922535211267606)","(1.65, 1.86, 1.8596385542168676)","(71.0, 130.0, 110.0)","(51.0, 85.0, 79.47368421052632)","(5.5, 6.0, 5.956976744186047)"
08-01-2023 12:58:09.495129,"(9.0, 12.5, 12.403225806451612)","(41.0, 60.0, 56.0)","(7.5, 9.4, 9.353488372093024)","(12.0, 15.0, 14.922535211267606)","(1.65, 1.86, 1.859631901840491)","(71.0, 120.0, 101.25)","(51.0, 85.0, 75.35714285714286)","(5.5, 6.0, 5.967543859649123)"
08-01-2023 12:58:11.025163,"(9.0, 12.5, 12.371428571428572)","(41.0, 60.0, 56.0)","(7.5, 9.4, 9.404651162790698)","(12.0, 15.0, 14.867088607594937)","(1.65, 1.86, 1.859631901840491)","(71.0, 120.0, 103.33333333333333)","(51.0, 85.0, 73.0)","(5.5, 6.0, 5.992307692307692)"
08-01-2023 12:58:12.401986,"(9.0, 12.5, 12.371428571428572)","(41.0, 60.0, 57.14285714285714)","(7.5, 9.6, 9.43030303030303)","(12.0, 15.0, 14.81868131868132)","(1.65, 1.86, 1.859235294117647)","(71.0, 120.0, 103.33333333333333)","(51.0, 85.0, 69.0)","(5.5, 6.0, 5.987313432835821)"
