,Loui,Our Princess Kennedy Nz,Freddy Singh,Smooth Overarm Nz,Mighty Joe,Pippo Nien,Oursouthernstar,Mach Daddy,Eagle Commander,Bertie Jones Nz
14-12-2022 19:17:59.990714,"(3.3, 4.9, 4.855555555555556)","(31.0, 99999, 99990)","(19.0, 36.0, 27.6)","(4.4, 99999, 99990)","(12.0, 13.5, 13.055555555555555)","(26.0, 50.0, 40.625)","(13.0, 17.5, 16.5)","(13.0, 18.5, 15.833333333333334)","(5.0, 7.0, 5.96)","(5.5, 99999, 99990)"
14-12-2022 19:18:01.216139,"(3.3, 4.9, 4.86)","(31.0, 99999, 99990)","(19.0, 36.0, 27.6)","(4.4, 99999, 99990)","(12.0, 13.5, 12.833333333333334)","(26.0, 50.0, 41.42857142857143)","(13.0, 17.0, 16.1)","(13.0, 17.5, 16.0)","(5.0, 7.0, 6.066666666666666)","(5.5, 99999, 99990)"
14-12-2022 19:18:02.429553,"(3.3, 4.9, 4.86)","(31.0, 99999, 99990)","(19.0, 36.0, 27.6)","(4.4, 99999, 99990)","(12.0, 13.5, 12.833333333333334)","(26.0, 48.0, 41.42857142857143)","(13.0, 17.0, 16.1)","(13.0, 17.0, 15.333333333333334)","(5.0, 6.8, 6.05)","(5.5, 99999, 99990)"
14-12-2022 19:18:03.672735,"(3.3, 4.9, 4.8589743589743595)","(31.0, 99999, 99990)","(19.0, 36.0, 27.6)","(4.4, 99999, 99990)","(12.0, 13.5, 12.833333333333334)","(26.0, 48.0, 37.6)","(13.0, 17.0, 16.444444444444443)","(13.0, 17.0, 15.5)","(5.0, 6.8, 6.071428571428571)","(5.5, 99999, 99990)"
14-12-2022 19:18:04.923000,"(3.3, 4.5, 4.442857142857143)","(31.0, 99999, 99990)","(19.0, 36.0, 29.0)","(4.4, 99999, 99990)","(12.0, 13.5, 12.538461538461538)","(26.0, 46.0, 34.0)","(13.0, 32.0, 21.6)","(13.0, 16.5, 15.5)","(5.0, 6.2, 6.111111111111112)","(5.5, 99999, 99990)"
14-12-2022 19:18:06.142113,"(3.3, 4.9, 4.800000000000001)","(31.0, 99999, 99990)","(19.0, 36.0, 29.5)","(4.4, 99999, 99990)","(12.0, 13.0, 12.538461538461538)","(26.0, 46.0, 34.0)","(13.0, 26.0, 21.6)","(13.0, 16.5, 15.5)","(5.0, 6.2, 6.111111111111112)","(5.5, 99999, 99990)"
14-12-2022 19:18:07.341676,"(3.3, 4.9, 4.82)","(31.0, 99999, 99990)","(19.0, 36.0, 29.5)","(4.4, 99999, 99990)","(12.0, 13.0, 12.538461538461538)","(26.0, 46.0, 34.0)","(13.0, 17.0, 16.5)","(13.0, 20.0, 16.0)","(5.0, 6.2, 6.122222222222223)","(5.5, 99999, 99990)"
14-12-2022 19:18:08.537541,"(3.3, 4.9, 4.82)","(31.0, 99999, 99990)","(19.0, 36.0, 29.5)","(4.4, 99999, 99990)","(12.0, 13.0, 12.538461538461538)","(26.0, 46.0, 34.0)","(13.0, 24.0, 21.166666666666668)","(13.0, 19.0, 17.25)","(5.0, 6.2, 6.071428571428571)","(5.5, 99999, 99990)"
14-12-2022 19:18:09.718327,"(3.3, 4.9, 4.82)","(31.0, 99999, 99990)","(19.0, 36.0, 29.5)","(4.4, 99999, 99990)","(12.0, 13.0, 11.923076923076923)","(26.0, 46.0, 34.0)","(13.0, 22.0, 18.75)","(13.0, 18.5, 16.75)","(5.0, 6.2, 5.9)","(5.5, 99999, 99990)"
14-12-2022 19:18:10.939591,"(3.3, 4.9, 4.82)","(31.0, 99999, 99990)","(19.0, 36.0, 29.5)","(4.4, 99999, 99990)","(12.0, 13.0, 12.176470588235293)","(26.0, 46.0, 34.0)","(13.0, 21.0, 16.357142857142858)","(13.0, 18.0, 15.416666666666666)","(5.0, 6.2, 6.04)","(5.5, 99999, 99990)"
14-12-2022 19:18:12.173530,"(3.3, 4.9, 4.82)","(31.0, 99999, 99990)","(19.0, 36.0, 29.5)","(4.4, 99999, 99990)","(12.0, 13.5, 12.0)","(26.0, 46.0, 34.0)","(13.0, 19.5, 18.25)","(13.0, 17.5, 15.416666666666666)","(5.0, 6.2, 6.04)","(5.5, 99999, 99990)"
14-12-2022 19:18:13.375422,"(3.3, 4.9, 4.82)","(31.0, 99999, 99990)","(19.0, 36.0, 29.5)","(4.4, 99999, 99990)","(12.0, 13.5, 12.5)","(26.0, 46.0, 34.0)","(13.0, 19.0, 16.75)","(13.0, 17.5, 15.285714285714286)","(5.0, 6.2, 5.933333333333334)","(5.5, 99999, 99990)"
14-12-2022 19:18:14.590254,"(3.3, 5.0, 4.527777777777778)","(31.0, 99999, 99990)","(19.0, 36.0, 29.5)","(4.4, 99999, 99990)","(12.0, 13.5, 12.423076923076923)","(26.0, 46.0, 34.0)","(13.0, 18.5, 16.357142857142858)","(13.0, 17.0, 15.75)","(5.0, 6.2, 6.127272727272727)","(5.5, 99999, 99990)"
14-12-2022 19:18:15.859316,"(3.3, 4.9, 4.766666666666667)","(31.0, 99999, 99990)","(19.0, 36.0, 29.5)","(4.4, 99999, 99990)","(12.0, 13.5, 12.423076923076923)","(26.0, 46.0, 34.0)","(13.0, 18.5, 16.25)","(13.0, 16.5, 15.857142857142858)","(5.0, 6.2, 6.166666666666667)","(5.5, 99999, 99990)"
14-12-2022 19:18:17.049854,"(3.3, 4.9, 4.8100000000000005)","(31.0, 99999, 99990)","(19.0, 36.0, 29.5)","(4.4, 99999, 99990)","(12.0, 13.5, 12.423076923076923)","(26.0, 46.0, 38.0)","(13.0, 17.0, 15.571428571428571)","(13.0, 21.0, 17.0)","(5.0, 6.2, 6.166666666666667)","(5.5, 99999, 99990)"
14-12-2022 19:18:18.237930,"(3.3, 4.9, 4.75)","(31.0, 99999, 99990)","(19.0, 36.0, 29.5)","(4.4, 99999, 99990)","(12.0, 13.5, 12.423076923076923)","(26.0, 44.0, 36.5)","(13.0, 17.0, 15.75)","(13.0, 20.0, 17.6)","(5.0, 6.2, 6.166666666666667)","(5.5, 99999, 99990)"
14-12-2022 19:18:19.479401,"(3.4, 4.9, 4.825)","(31.0, 99999, 99990)","(19.0, 36.0, 29.5)","(4.4, 99999, 99990)","(12.0, 13.5, 12.578947368421053)","(26.0, 46.0, 36.5)","(13.0, 16.5, 15.75)","(13.0, 19.0, 15.8125)","(5.0, 6.2, 6.166666666666667)","(5.5, 99999, 99990)"
14-12-2022 19:18:20.680444,"(3.4, 5.0, 4.901923076923078)","(31.0, 99999, 99990)","(19.0, 36.0, 29.5)","(4.4, 99999, 99990)","(12.0, 13.5, 12.578947368421053)","(26.0, 46.0, 36.5)","(13.0, 16.5, 15.3)","(13.0, 18.0, 16.5)","(5.0, 6.2, 6.166666666666667)","(5.5, 99999, 99990)"
14-12-2022 19:18:21.928658,"(3.4, 5.0, 4.901923076923078)","(31.0, 99999, 99990)","(19.0, 36.0, 29.5)","(4.4, 99999, 99990)","(12.0, 13.5, 12.578947368421053)","(26.0, 46.0, 42.83333333333333)","(13.0, 16.5, 15.5)","(13.0, 17.5, 16.5)","(5.0, 6.2, 6.166666666666667)","(5.5, 99999, 99990)"
14-12-2022 19:18:23.134611,"(3.4, 5.0, 4.901923076923078)","(31.0, 99999, 99990)","(19.0, 36.0, 29.5)","(4.4, 99999, 99990)","(12.0, 13.5, 12.578947368421053)","(26.0, 46.0, 39.666666666666664)","(13.0, 16.0, 15.6)","(13.0, 17.5, 16.25)","(5.0, 6.2, 6.166666666666667)","(5.5, 99999, 99990)"
14-12-2022 19:18:24.373654,"(3.4, 5.0, 4.901960784313726)","(31.0, 99999, 99990)","(19.0, 36.0, 30.8)","(4.4, 99999, 99990)","(12.0, 13.5, 12.578947368421053)","(26.0, 46.0, 41.75)","(13.0, 16.0, 17.0)","(13.0, 17.0, 16.25)","(5.0, 6.2, 6.166666666666667)","(5.5, 99999, 99990)"
14-12-2022 19:18:25.579338,"(3.4, 5.0, 4.901960784313726)","(31.0, 99999, 99990)","(20.0, 32.0, 28.4)","(4.4, 99999, 99990)","(11.0, 13.5, 12.578947368421053)","(26.0, 46.0, 38.0)","(13.0, 20.0, 17.25)","(13.0, 17.0, 16.25)","(5.0, 6.2, 6.075)","(5.5, 99999, 99990)"
14-12-2022 19:18:26.803831,"(3.4, 5.0, 4.902)","(31.0, 99999, 99990)","(20.0, 32.0, 26.666666666666668)","(4.4, 99999, 99990)","(11.0, 13.5, 14.166666666666666)","(26.0, 46.0, 38.0)","(13.0, 19.0, 17.0)","(13.0, 17.0, 16.25)","(5.0, 6.2, 6.075)","(5.5, 99999, 99990)"
14-12-2022 19:18:28.014976,"(3.4, 5.0, 4.902)","(31.0, 99999, 99990)","(20.0, 32.0, 26.0)","(4.4, 99999, 99990)","(11.0, 15.5, 14.555555555555555)","(26.0, 46.0, 40.333333333333336)","(13.0, 18.5, 16.75)","(13.0, 17.0, 16.25)","(5.0, 6.2, 6.075)","(5.5, 99999, 99990)"
14-12-2022 19:18:29.266910,"(3.4, 5.0, 4.904854368932039)","(31.0, 99999, 99990)","(20.0, 30.0, 26.5)","(4.4, 99999, 99990)","(11.0, 15.0, 14.555555555555555)","(26.0, 46.0, 40.333333333333336)","(13.0, 18.0, 15.944444444444445)","(13.0, 17.0, 16.25)","(5.0, 6.2, 6.075)","(5.5, 99999, 99990)"
14-12-2022 19:18:30.423334,"(3.4, 5.0, 4.902970297029703)","(31.0, 99999, 99990)","(20.0, 34.0, 26.666666666666668)","(4.4, 99999, 99990)","(11.0, 15.0, 14.2)","(26.0, 46.0, 40.333333333333336)","(13.0, 17.5, 15.944444444444445)","(13.0, 17.0, 16.25)","(5.0, 6.2, 6.075)","(5.5, 99999, 99990)"
14-12-2022 19:18:31.668638,"(3.4, 5.0, 4.510000000000001)","(31.0, 99999, 99990)","(20.0, 34.0, 26.666666666666668)","(4.4, 99999, 99990)","(11.0, 14.5, 14.071428571428571)","(26.0, 46.0, 40.333333333333336)","(13.0, 17.0, 16.25)","(13.0, 17.0, 16.25)","(5.0, 6.2, 6.075)","(5.5, 99999, 99990)"
14-12-2022 19:18:32.874761,"(3.4, 4.8, 4.714285714285714)","(31.0, 99999, 99990)","(20.0, 34.0, 27.333333333333332)","(4.4, 99999, 99990)","(11.0, 14.0, 13.6)","(26.0, 48.0, 39.0)","(13.0, 17.0, 16.0)","(13.0, 17.5, 16.166666666666668)","(5.0, 6.4, 6.2)","(5.5, 99999, 99990)"
14-12-2022 19:18:34.034494,"(3.4, 4.8, 4.714285714285714)","(31.0, 99999, 99990)","(20.0, 34.0, 27.333333333333332)","(4.4, 99999, 99990)","(11.0, 14.0, 13.6)","(26.0, 48.0, 39.0)","(13.0, 17.0, 16.0)","(13.0, 17.5, 16.166666666666668)","(5.0, 6.4, 6.2)","(5.5, 99999, 99990)"
14-12-2022 19:18:35.326817,"(3.4, 4.8, 4.4)","(31.0, 99999, 99990)","(20.0, 34.0, 30.0)","(4.4, 99999, 99990)","(11.0, 14.0, 13.833333333333334)","(26.0, 48.0, 40.08333333333333)","(13.0, 17.0, 16.785714285714285)","(13.0, 17.5, 15.9)","(5.0, 6.4, 6.823076923076924)","(5.5, 99999, 99990)"
14-12-2022 19:18:36.608926,"(3.6, 4.7, 4.485714285714286)","(31.0, 99999, 99990)","(18.0, 34.0, 30.0)","(4.4, 99999, 99990)","(11.0, 14.0, 13.833333333333334)","(26.0, 48.0, 40.08333333333333)","(13.0, 20.0, 18.5)","(13.0, 17.5, 15.9)","(5.0, 7.4, 6.372727272727273)","(5.5, 99999, 99990)"
14-12-2022 19:18:37.843539,"(3.5, 4.7, 4.485714285714286)","(31.0, 99999, 99990)","(18.0, 34.0, 30.0)","(4.4, 99999, 99990)","(11.0, 18.0, 16.125)","(26.0, 48.0, 40.08333333333333)","(13.0, 19.5, 16.954545454545453)","(13.0, 17.5, 15.9)","(5.0, 7.2, 6.372727272727273)","(5.5, 99999, 99990)"
14-12-2022 19:18:39.133884,"(3.5, 4.7, 4.485714285714286)","(31.0, 99999, 99990)","(18.0, 32.0, 30.0)","(4.4, 99999, 99990)","(11.0, 17.0, 16.25)","(26.0, 48.0, 40.08333333333333)","(13.0, 18.5, 17.214285714285715)","(13.0, 17.5, 15.9)","(5.0, 7.2, 6.9)","(5.5, 99999, 99990)"
14-12-2022 19:18:40.399254,"(3.5, 4.7, 4.485714285714286)","(31.0, 99999, 99990)","(18.0, 30.0, 27.6)","(4.4, 99999, 99990)","(11.0, 17.0, 15.75)","(26.0, 48.0, 40.08333333333333)","(13.0, 18.5, 17.214285714285715)","(13.0, 17.5, 15.9)","(5.0, 7.4, 7.011111111111111)","(5.5, 99999, 99990)"
14-12-2022 19:18:41.695408,"(3.5, 4.7, 4.485714285714286)","(31.0, 99999, 99990)","(18.0, 30.0, 27.6)","(4.4, 99999, 99990)","(11.0, 17.0, 15.75)","(26.0, 48.0, 40.08333333333333)","(13.0, 18.5, 17.166666666666668)","(13.0, 17.5, 15.9)","(5.0, 7.4, 6.333333333333334)","(5.5, 99999, 99990)"
14-12-2022 19:18:43.033362,"(3.5, 4.7, 4.485714285714286)","(31.0, 99999, 99990)","(18.0, 30.0, 28.571428571428573)","(4.4, 99999, 99990)","(11.0, 17.0, 13.6)","(26.0, 48.0, 40.08333333333333)","(13.0, 18.0, 16.714285714285715)","(13.0, 17.5, 16.571428571428573)","(5.0, 7.2, 6.175000000000001)","(5.5, 99999, 99990)"
14-12-2022 19:18:44.302460,"(3.5, 4.7, 4.6000000000000005)","(31.0, 99999, 99990)","(19.0, 30.0, 29.0)","(4.4, 99999, 99990)","(11.0, 14.0, 13.166666666666666)","(26.0, 48.0, 34.875)","(13.0, 18.0, 15.363636363636363)","(13.0, 18.0, 16.0)","(5.0, 7.0, 6.352941176470589)","(5.5, 99999, 99990)"
14-12-2022 19:18:45.645845,"(3.5, 4.7, 4.6000000000000005)","(31.0, 99999, 99990)","(19.0, 30.0, 27.5)","(4.4, 99999, 99990)","(11.0, 14.0, 13.166666666666666)","(26.0, 48.0, 37.0)","(13.0, 15.5, 15.277777777777779)","(13.0, 18.0, 13.6)","(5.0, 7.0, 6.3125)","(5.5, 99999, 99990)"
14-12-2022 19:18:46.934337,"(3.5, 4.7, 4.54)","(31.0, 99999, 99990)","(19.0, 30.0, 23.333333333333332)","(4.4, 99999, 99990)","(11.0, 14.0, 13.166666666666666)","(26.0, 48.0, 37.0)","(13.0, 15.5, 15.277777777777779)","(13.0, 18.0, 16.5)","(5.0, 7.0, 6.45)","(5.5, 99999, 99990)"
14-12-2022 19:18:48.239175,"(3.5, 4.7, 4.58)","(31.0, 99999, 99990)","(19.0, 29.0, 26.0)","(4.4, 99999, 99990)","(11.0, 14.0, 13.166666666666666)","(26.0, 48.0, 38.85714285714286)","(13.0, 15.5, 15.346153846153847)","(13.0, 17.5, 15.4)","(5.0, 7.0, 6.191666666666666)","(5.5, 99999, 99990)"
14-12-2022 19:18:49.611618,"(3.5, 4.6, 4.4799999999999995)","(31.0, 99999, 99990)","(19.0, 29.0, 25.5)","(4.4, 99999, 99990)","(11.0, 14.0, 13.25)","(26.0, 44.0, 35.0)","(13.0, 15.5, 15.346153846153847)","(13.0, 17.5, 15.4)","(5.0, 6.6, 6.11)","(5.5, 99999, 99990)"
14-12-2022 19:18:50.917422,"(3.5, 4.5, 4.35)","(31.0, 99999, 99990)","(19.0, 30.0, 26.0)","(4.0, 99999, 99990)","(11.0, 14.0, 13.25)","(26.0, 44.0, 35.0)","(13.0, 15.5, 15.346153846153847)","(13.0, 17.5, 15.4)","(5.0, 6.6, 6.11)","(6.0, 99999, 99990)"
14-12-2022 19:18:52.198512,"(3.5, 4.5, 4.425)","(31.0, 99999, 99990)","(19.0, 29.0, 24.0)","(4.0, 99999, 99990)","(11.0, 14.0, 13.25)","(26.0, 44.0, 35.0)","(13.0, 15.5, 15.346153846153847)","(13.0, 17.5, 14.708333333333334)","(5.0, 6.6, 6.223076923076923)","(6.0, 99999, 99990)"
14-12-2022 19:18:53.609660,"(3.4, 4.5, 4.425)","(31.0, 99999, 99990)","(19.0, 29.0, 24.0)","(4.0, 99999, 99990)","(11.0, 14.0, 13.23076923076923)","(26.0, 44.0, 35.0)","(13.0, 15.5, 15.357142857142858)","(13.0, 17.0, 14.555555555555555)","(5.0, 6.6, 6.223076923076923)","(6.0, 99999, 99990)"
14-12-2022 19:18:54.829828,"(3.4, 4.5, 4.425)","(31.0, 99999, 99990)","(19.0, 30.0, 26.5)","(4.0, 99999, 99990)","(11.0, 14.0, 13.25)","(26.0, 44.0, 29.833333333333332)","(13.0, 15.5, 15.444444444444445)","(13.0, 16.5, 14.555555555555555)","(5.0, 6.6, 6.449999999999999)","(6.0, 99999, 99990)"
14-12-2022 19:18:56.004486,"(3.4, 4.3, 4.230769230769231)","(31.0, 99999, 99990)","(19.0, 30.0, 26.5)","(4.0, 99999, 99990)","(11.0, 14.0, 13.25)","(26.0, 44.0, 29.833333333333332)","(13.0, 15.5, 18.692307692307693)","(13.0, 16.5, 15.5)","(5.0, 6.6, 6.4)","(6.0, 99999, 99990)"
14-12-2022 19:18:57.171134,"(3.4, 4.5, 4.3545454545454545)","(31.0, 99999, 99990)","(19.0, 30.0, 26.5)","(4.0, 99999, 99990)","(11.0, 14.0, 13.25)","(26.0, 44.0, 34.0)","(13.0, 21.0, 17.944444444444443)","(13.0, 16.5, 14.625)","(5.0, 6.8, 6.5)","(6.0, 99999, 99990)"
14-12-2022 19:18:58.449283,"(3.4, 4.5, 4.425)","(31.0, 99999, 99990)","(19.0, 30.0, 27.0)","(4.0, 99999, 99990)","(11.0, 14.0, 13.25)","(26.0, 44.0, 35.111111111111114)","(13.0, 20.0, 19.136363636363637)","(13.0, 16.5, 14.5)","(5.0, 6.8, 6.622222222222222)","(6.0, 99999, 99990)"
14-12-2022 19:18:59.740708,"(3.4, 4.5, 4.425)","(31.0, 99999, 99990)","(20.0, 30.0, 26.88888888888889)","(4.0, 99999, 99990)","(12.0, 14.0, 13.25)","(26.0, 44.0, 35.111111111111114)","(13.0, 19.5, 18.07142857142857)","(13.0, 16.0, 14.285714285714286)","(5.0, 6.8, 6.622222222222222)","(6.5, 99999, 99990)"
14-12-2022 19:19:01.027369,"(3.4, 4.5, 4.433333333333334)","(31.0, 99999, 99990)","(20.0, 50.0, 26.88888888888889)","(4.0, 99999, 99990)","(12.0, 14.0, 13.25)","(26.0, 44.0, 35.111111111111114)","(13.0, 19.5, 17.68181818181818)","(13.0, 16.0, 14.285714285714286)","(5.0, 6.8, 6.229508196721311)","(6.5, 99999, 99990)"
14-12-2022 19:19:02.324683,"(3.4, 4.5, 4.433333333333334)","(31.0, 99999, 99990)","(20.0, 48.0, 34.5)","(4.0, 99999, 99990)","(12.0, 14.0, 13.25)","(26.0, 44.0, 35.111111111111114)","(13.0, 19.5, 17.333333333333332)","(13.0, 16.0, 14.272727272727273)","(5.0, 7.0, 6.36)","(6.5, 99999, 99990)"
14-12-2022 19:19:03.623828,"(3.4, 4.5, 4.433333333333334)","(31.0, 99999, 99990)","(20.0, 44.0, 34.5)","(3.9, 99999, 99990)","(12.0, 14.0, 13.25)","(26.0, 44.0, 29.6)","(13.0, 19.0, 17.333333333333332)","(13.0, 15.5, 14.272727272727273)","(5.0, 6.6, 6.45)","(6.5, 99999, 99990)"
14-12-2022 19:19:05.016001,"(3.4, 4.5, 4.425)","(31.0, 99999, 99990)","(20.0, 42.0, 33.0)","(3.9, 99999, 99990)","(12.0, 14.0, 13.25)","(26.0, 34.0, 29.285714285714285)","(13.0, 19.0, 17.846153846153847)","(13.0, 15.5, 14.65625)","(5.0, 6.6, 6.45)","(6.5, 99999, 99990)"
14-12-2022 19:19:06.282770,"(3.4, 4.5, 4.366666666666666)","(31.0, 99999, 99990)","(20.0, 40.0, 33.0)","(3.9, 99999, 99990)","(12.0, 14.0, 13.25)","(26.0, 34.0, 29.285714285714285)","(13.0, 19.0, 17.846153846153847)","(13.0, 15.5, 14.65625)","(5.0, 6.6, 6.45)","(6.5, 99999, 99990)"
14-12-2022 19:19:07.496524,"(3.4, 4.5, 4.42)","(31.0, 99999, 99990)","(20.0, 40.0, 33.0)","(3.9, 99999, 99990)","(12.0, 14.0, 13.25)","(26.0, 34.0, 27.466666666666665)","(13.0, 19.0, 17.846153846153847)","(13.0, 15.5, 14.65625)","(5.0, 6.6, 6.45)","(6.5, 99999, 99990)"
14-12-2022 19:19:08.681603,"(3.4, 4.5, 4.470967741935484)","(31.0, 99999, 99990)","(20.0, 40.0, 33.0)","(3.9, 99999, 99990)","(12.0, 14.0, 13.25)","(26.0, 34.0, 27.466666666666665)","(13.0, 23.0, 20.307692307692307)","(13.0, 15.5, 14.65625)","(5.0, 6.6, 6.45)","(6.5, 99999, 99990)"
14-12-2022 19:19:09.896740,"(3.4, 4.5, 4.470967741935484)","(31.0, 99999, 99990)","(20.0, 40.0, 30.666666666666668)","(3.9, 99999, 99990)","(12.0, 14.0, 13.25)","(26.0, 34.0, 27.466666666666665)","(13.0, 22.0, 21.454545454545453)","(13.0, 15.0, 14.307692307692308)","(5.0, 6.6, 6.45)","(6.5, 99999, 99990)"
14-12-2022 19:19:11.110839,"(3.4, 4.5, 4.470967741935484)","(31.0, 99999, 99990)","(20.0, 38.0, 32.0)","(3.9, 99999, 99990)","(12.0, 14.0, 12.96)","(26.0, 34.0, 27.583333333333332)","(13.0, 21.0, 20.5)","(13.0, 15.0, 14.307692307692308)","(5.0, 7.0, 6.723076923076923)","(6.5, 99999, 99990)"
14-12-2022 19:19:12.289343,"(3.4, 4.6, 4.448888888888889)","(31.0, 99999, 99990)","(20.0, 38.0, 27.5)","(3.9, 99999, 99990)","(12.0, 14.0, 12.96)","(26.0, 34.0, 27.583333333333332)","(13.0, 21.0, 20.125)","(13.0, 15.0, 14.181818181818182)","(5.0, 6.8, 6.723076923076923)","(6.5, 99999, 99990)"
14-12-2022 19:19:13.505662,"(3.4, 4.6, 4.448888888888889)","(31.0, 99999, 99990)","(20.0, 38.0, 29.818181818181817)","(3.9, 99999, 99990)","(12.0, 14.0, 13.0)","(26.0, 34.0, 27.583333333333332)","(13.0, 21.0, 20.0)","(13.0, 17.5, 15.0)","(5.0, 6.8, 6.0067796610169495)","(6.5, 99999, 99990)"
14-12-2022 19:19:14.750467,"(3.4, 4.6, 4.448888888888889)","(31.0, 99999, 99990)","(20.0, 38.0, 29.818181818181817)","(3.9, 99999, 99990)","(12.0, 14.0, 13.136363636363637)","(26.0, 34.0, 27.583333333333332)","(13.0, 21.0, 24.25)","(13.0, 17.5, 14.666666666666666)","(5.0, 6.8, 6.1034482758620685)","(6.5, 99999, 99990)"
14-12-2022 19:19:15.927039,"(3.4, 4.6, 4.448888888888889)","(31.0, 99999, 99990)","(20.0, 38.0, 30.5)","(3.9, 99999, 99990)","(11.0, 13.5, 13.2)","(26.0, 34.0, 27.583333333333332)","(13.0, 28.0, 23.9)","(13.0, 17.0, 14.0)","(5.0, 6.6, 6.020689655172414)","(6.5, 99999, 99990)"
14-12-2022 19:19:17.137535,"(3.4, 4.5, 4.415384615384616)","(31.0, 99999, 99990)","(20.0, 38.0, 25.5)","(3.9, 99999, 99990)","(11.0, 13.5, 13.285714285714286)","(26.0, 34.0, 29.285714285714285)","(13.0, 26.0, 24.25)","(13.0, 17.0, 14.944444444444445)","(5.0, 6.6, 6.026666666666666)","(6.5, 99999, 99990)"
14-12-2022 19:19:18.337730,"(3.4, 4.5, 4.404255319148937)","(31.0, 99999, 99990)","(20.0, 38.0, 31.18181818181818)","(3.9, 99999, 99990)","(11.0, 13.5, 13.285714285714286)","(26.0, 34.0, 30.333333333333332)","(13.0, 25.0, 22.529411764705884)","(13.0, 16.5, 14.833333333333334)","(5.0, 6.6, 6.073469387755102)","(6.5, 99999, 99990)"
14-12-2022 19:19:19.549527,"(3.4, 4.5, 4.404255319148937)","(31.0, 99999, 99990)","(20.0, 38.0, 31.18181818181818)","(3.9, 99999, 99990)","(11.0, 13.5, 13.295454545454545)","(26.0, 34.0, 30.5625)","(13.0, 25.0, 23.166666666666668)","(13.0, 16.0, 13.8125)","(5.0, 6.6, 6.051351351351352)","(6.5, 99999, 99990)"
14-12-2022 19:19:20.788533,"(3.4, 4.5, 4.3977272727272725)","(31.0, 99999, 99990)","(19.0, 38.0, 27.285714285714285)","(3.9, 99999, 99990)","(11.0, 13.5, 13.2)","(26.0, 34.0, 27.466666666666665)","(14.0, 24.0, 22.333333333333332)","(13.0, 16.0, 14.25)","(5.0, 6.2, 6.0103448275862075)","(6.5, 99999, 99990)"
14-12-2022 19:19:22.009648,"(3.4, 4.5, 4.421428571428572)","(31.0, 99999, 99990)","(19.0, 38.0, 23.833333333333332)","(3.9, 99999, 99990)","(11.0, 13.5, 13.2)","(26.0, 34.0, 29.1875)","(14.0, 24.0, 22.846153846153847)","(13.0, 16.0, 13.8125)","(5.0, 6.2, 5.955555555555556)","(6.5, 99999, 99990)"
14-12-2022 19:19:23.219675,"(3.4, 4.5, 4.428260869565217)","(31.0, 99999, 99990)","(19.0, 38.0, 30.727272727272727)","(3.9, 99999, 99990)","(11.0, 14.0, 13.2)","(26.0, 34.0, 29.470588235294116)","(14.0, 24.0, 22.846153846153847)","(13.0, 16.0, 13.8125)","(5.0, 6.2, 5.955555555555556)","(6.5, 99999, 99990)"
14-12-2022 19:19:24.425010,"(3.4, 4.5, 4.435294117647059)","(31.0, 99999, 99990)","(18.0, 38.0, 30.5)","(3.9, 99999, 99990)","(11.0, 14.0, 13.1)","(26.0, 34.0, 28.5)","(14.0, 24.0, 22.846153846153847)","(13.0, 16.0, 13.647058823529411)","(5.0, 6.2, 5.955555555555556)","(6.5, 99999, 99990)"
14-12-2022 19:19:25.693850,"(3.4, 4.5, 4.435294117647059)","(31.0, 99999, 99990)","(18.0, 38.0, 30.5)","(3.9, 99999, 99990)","(11.0, 14.0, 12.875)","(26.0, 34.0, 28.4)","(14.0, 24.0, 21.0)","(13.0, 16.0, 14.7)","(5.0, 6.2, 5.99375)","(6.5, 99999, 99990)"
14-12-2022 19:19:27.027390,"(3.4, 4.2, 4.14535519125683)","(31.0, 99999, 99990)","(18.0, 38.0, 30.8)","(3.9, 99999, 99990)","(11.0, 14.0, 13.021739130434783)","(26.0, 34.0, 28.4)","(14.0, 24.0, 18.0)","(13.0, 15.5, 14.375)","(5.0, 6.2, 5.933333333333334)","(6.5, 99999, 99990)"
14-12-2022 19:19:28.250810,"(3.4, 4.2, 4.142948717948718)","(31.0, 99999, 99990)","(18.0, 38.0, 31.333333333333336)","(3.9, 99999, 99990)","(11.0, 14.0, 13.021739130434783)","(26.0, 34.0, 28.4)","(14.0, 24.0, 18.0)","(13.0, 15.5, 14.375)","(5.0, 6.2, 5.933333333333334)","(6.5, 99999, 99990)"
14-12-2022 19:19:29.516164,"(3.4, 4.3, 4.279746835443038)","(31.0, 99999, 99990)","(18.0, 38.0, 26.8)","(3.9, 99999, 99990)","(11.0, 13.5, 13.346153846153847)","(26.0, 34.0, 29.833333333333332)","(14.0, 23.0, 21.1)","(13.0, 16.0, 14.615384615384615)","(5.0, 6.2, 6.0285714285714285)","(6.5, 99999, 99990)"
14-12-2022 19:19:30.739661,"(3.4, 4.4, 4.369620253164557)","(31.0, 99999, 99990)","(18.0, 38.0, 26.8)","(3.9, 99999, 99990)","(11.0, 13.5, 13.382352941176471)","(26.0, 34.0, 27.875)","(14.0, 22.0, 20.26923076923077)","(13.0, 16.0, 14.615384615384615)","(5.0, 6.2, 6.0285714285714285)","(6.5, 99999, 99990)"
