,Darby Valley,Jakes A Rake,Talk It Up,Lizard,Kooringa Jack,Cool Red,Chicago Merc,Colonel Angus
08-12-2022 13:13:00.971976,"(4.2, 5.0, 4.99)","(101.0, 290.0, 270.0)","(12.0, 17.5, 15.625)","(5.5, 6.2, 6.038095238095238)","(2.2, 2.62, 2.5845454545454545)","(5.5, 7.2, 7.140740740740741)","(41.0, 80.0, 78.46153846153847)","(21.0, 36.0, 34.04347826086956)"
08-12-2022 13:13:02.235193,"(4.2, 5.0, 4.99)","(101.0, 290.0, 270.0)","(12.0, 17.5, 16.303571428571427)","(5.5, 6.2, 6.030769230769231)","(2.2, 2.62, 2.5952941176470588)","(5.5, 7.2, 7.154285714285715)","(41.0, 80.0, 77.5)","(21.0, 36.0, 34.04347826086956)"
08-12-2022 13:13:03.447056,"(4.2, 5.2, 5.08)","(101.0, 290.0, 270.0)","(12.0, 17.0, 16.303571428571427)","(5.5, 6.2, 6.030769230769231)","(2.2, 2.6, 2.5847058823529414)","(5.5, 7.2, 7.09367088607595)","(41.0, 80.0, 77.5)","(21.0, 36.0, 34.04347826086956)"
08-12-2022 13:13:05.021312,"(4.2, 5.1, 5.0928571428571425)","(101.0, 290.0, 270.0)","(12.0, 17.0, 16.454545454545453)","(5.5, 6.2, 6.037037037037037)","(2.2, 2.6, 2.5847058823529414)","(5.5, 7.2, 7.105882352941176)","(41.0, 80.0, 77.5)","(21.0, 36.0, 34.04347826086956)"
08-12-2022 13:13:06.492328,"(4.2, 5.1, 5.0928571428571425)","(101.0, 290.0, 270.0)","(12.0, 17.0, 16.1)","(5.5, 6.2, 6.065979381443299)","(2.2, 2.6, 2.5854545454545454)","(5.5, 7.2, 7.008333333333334)","(41.0, 80.0, 77.5)","(21.0, 36.0, 34.04347826086956)"
08-12-2022 13:13:07.921796,"(4.2, 5.0, 5.006666666666667)","(101.0, 290.0, 251.42857142857144)","(12.0, 17.0, 16.071428571428573)","(5.5, 6.2, 6.065116279069768)","(2.2, 2.6, 2.5854545454545454)","(5.5, 7.2, 7.010526315789473)","(41.0, 80.0, 78.07692307692308)","(21.0, 36.0, 34.04347826086956)"
08-12-2022 13:13:09.309994,"(4.2, 5.1, 5.0473684210526315)","(101.0, 290.0, 267.5)","(12.0, 17.0, 16.25)","(5.5, 6.2, 6.065116279069768)","(2.2, 2.6, 2.5862857142857143)","(5.5, 7.2, 7.010526315789473)","(41.0, 80.0, 78.07692307692308)","(21.0, 36.0, 34.04347826086956)"
08-12-2022 13:13:10.711617,"(4.2, 5.1, 5.0375)","(101.0, 290.0, 267.5)","(12.0, 16.5, 16.428571428571427)","(5.5, 6.2, 6.081927710843374)","(2.2, 2.6, 2.58875)","(5.5, 7.2, 7.015384615384615)","(41.0, 80.0, 68.84615384615384)","(21.0, 36.0, 34.04347826086956)"
08-12-2022 13:13:11.929286,"(4.2, 5.1, 5.0375)","(101.0, 290.0, 267.5)","(12.0, 16.5, 16.25)","(5.5, 6.2, 6.081927710843374)","(2.2, 2.62, 2.5911538461538464)","(5.5, 7.2, 7.010526315789473)","(41.0, 70.0, 65.58823529411765)","(21.0, 36.0, 34.04347826086956)"
08-12-2022 13:13:13.056493,"(4.2, 5.1, 5.0473684210526315)","(101.0, 290.0, 267.5)","(12.0, 16.5, 16.25)","(5.5, 6.2, 6.083333333333333)","(2.2, 2.62, 2.6152380952380954)","(5.5, 7.2, 7.0181818181818185)","(41.0, 70.0, 65.58823529411765)","(21.0, 36.0, 34.04347826086956)"
08-12-2022 13:13:14.260110,"(4.2, 5.0, 4.992307692307692)","(101.0, 290.0, 251.42857142857144)","(12.0, 16.5, 16.25)","(5.5, 6.2, 6.081927710843374)","(2.2, 2.62, 2.577777777777778)","(5.5, 7.2, 7.190476190476191)","(41.0, 70.0, 65.58823529411765)","(21.0, 36.0, 33.05882352941177)"
08-12-2022 13:13:15.438345,"(4.2, 5.1, 5.095)","(101.0, 290.0, 251.42857142857144)","(12.0, 16.5, 16.25)","(5.5, 6.2, 6.105769230769231)","(2.2, 2.6, 2.5595744680851062)","(5.5, 7.2, 7.394117647058824)","(41.0, 70.0, 65.58823529411765)","(21.0, 36.0, 33.05882352941177)"
08-12-2022 13:13:16.662627,"(4.2, 5.1, 5.03125)","(101.0, 290.0, 267.5)","(12.0, 16.5, 16.25)","(5.5, 6.2, 6.111111111111112)","(2.2, 2.58, 2.5563636363636366)","(5.5, 7.4, 7.390476190476191)","(41.0, 70.0, 65.0)","(21.0, 36.0, 33.10144927536232)"
08-12-2022 13:13:17.840744,"(4.2, 5.1, 5.054166666666666)","(101.0, 290.0, 251.42857142857144)","(12.0, 16.5, 16.25)","(5.5, 6.2, 6.111111111111112)","(2.2, 2.56, 2.545128205128205)","(5.5, 7.4, 7.57037037037037)","(41.0, 70.0, 65.0)","(21.0, 36.0, 33.10144927536232)"
08-12-2022 13:13:19.041087,"(4.2, 5.1, 5.0874999999999995)","(101.0, 290.0, 256.25)","(12.0, 16.5, 16.25)","(5.5, 6.2, 6.111111111111112)","(2.2, 2.56, 2.545128205128205)","(5.5, 7.6, 7.57037037037037)","(41.0, 70.0, 65.0)","(21.0, 36.0, 33.10144927536232)"
08-12-2022 13:13:20.188729,"(4.2, 5.1, 5.0928571428571425)","(101.0, 290.0, 267.5)","(12.0, 16.5, 16.25)","(5.5, 6.2, 6.111111111111112)","(2.2, 2.56, 2.545128205128205)","(5.5, 7.6, 7.935294117647059)","(41.0, 70.0, 65.0)","(21.0, 36.0, 33.10144927536232)"
08-12-2022 13:13:21.403448,"(4.2, 5.1, 5.035714285714286)","(101.0, 290.0, 267.5)","(12.0, 16.5, 16.25)","(5.5, 6.2, 6.102803738317757)","(2.2, 2.56, 2.539036144578313)","(5.5, 8.0, 7.724137931034482)","(41.0, 70.0, 65.0)","(21.0, 36.0, 33.10144927536232)"
08-12-2022 13:13:22.580876,"(4.2, 5.1, 5.03125)","(101.0, 290.0, 256.25)","(12.0, 16.5, 16.25)","(5.5, 6.2, 6.093877551020408)","(2.2, 2.54, 2.5434074074074076)","(5.5, 8.0, 7.75)","(41.0, 70.0, 65.0)","(21.0, 36.0, 33.10144927536232)"
08-12-2022 13:13:23.855408,"(4.2, 5.0, 4.909090909090909)","(101.0, 290.0, 267.5)","(12.0, 16.5, 16.25)","(5.5, 6.2, 6.093877551020408)","(2.2, 2.56, 2.5434074074074076)","(5.5, 8.0, 7.777777777777778)","(41.0, 70.0, 65.0)","(21.0, 36.0, 33.10144927536232)"
08-12-2022 13:13:25.233091,"(4.2, 5.0, 4.921052631578948)","(101.0, 290.0, 222.5)","(12.0, 16.5, 16.25)","(5.5, 6.2, 6.093877551020408)","(2.2, 2.56, 2.544)","(5.5, 8.0, 7.7846153846153845)","(41.0, 70.0, 65.0)","(21.0, 36.0, 33.10144927536232)"
08-12-2022 13:13:26.430341,"(4.2, 5.0, 4.921052631578948)","(101.0, 290.0, 215.0)","(12.0, 16.5, 16.25)","(5.5, 6.2, 6.0920000000000005)","(2.2, 2.56, 2.544)","(5.5, 8.0, 7.7846153846153845)","(41.0, 70.0, 65.0)","(21.0, 36.0, 33.10144927536232)"
08-12-2022 13:13:27.660326,"(4.2, 5.0, 4.930232558139535)","(101.0, 290.0, 207.5)","(12.0, 16.5, 16.25)","(5.5, 6.2, 6.0920000000000005)","(2.2, 2.56, 2.544)","(5.5, 8.0, 7.852631578947368)","(41.0, 70.0, 63.57142857142857)","(21.0, 36.0, 33.10144927536232)"
08-12-2022 13:13:28.948972,"(4.2, 5.0, 4.909090909090909)","(101.0, 290.0, 207.5)","(12.0, 16.5, 16.25)","(5.5, 6.2, 6.0920000000000005)","(2.2, 2.56, 2.545)","(5.5, 8.0, 7.792)","(41.0, 70.0, 63.57142857142857)","(21.0, 36.0, 33.10144927536232)"
08-12-2022 13:13:30.167026,"(4.2, 5.0, 4.928571428571429)","(101.0, 290.0, 207.5)","(12.0, 16.5, 16.25)","(5.5, 6.2, 6.0920000000000005)","(2.2, 2.56, 2.545)","(5.5, 8.0, 7.792)","(41.0, 70.0, 63.57142857142857)","(21.0, 36.0, 33.10144927536232)"
08-12-2022 13:13:31.306068,"(4.2, 5.0, 4.9375)","(101.0, 290.0, 207.5)","(12.0, 16.5, 15.558823529411764)","(5.5, 6.2, 6.089795918367347)","(2.2, 2.56, 2.546222222222222)","(5.5, 8.0, 7.8374999999999995)","(41.0, 70.0, 63.57142857142857)","(21.0, 36.0, 33.10144927536232)"
08-12-2022 13:13:32.490991,"(4.2, 5.0, 4.9375)","(101.0, 290.0, 207.5)","(12.0, 16.5, 15.558823529411764)","(5.5, 6.2, 6.089795918367347)","(2.2, 2.56, 2.542222222222222)","(5.5, 8.0, 7.903448275862069)","(41.0, 70.0, 63.57142857142857)","(21.0, 36.0, 33.10144927536232)"
08-12-2022 13:13:33.626293,"(4.2, 5.0, 4.940540540540541)","(101.0, 290.0, 251.5)","(12.0, 16.5, 15.558823529411764)","(5.5, 6.2, 6.089795918367347)","(2.2, 2.56, 2.5496296296296297)","(5.5, 8.0, 7.966666666666667)","(41.0, 70.0, 63.57142857142857)","(21.0, 36.0, 33.10144927536232)"
08-12-2022 13:13:34.763368,"(4.2, 5.0, 4.890322580645162)","(101.0, 290.0, 225.83333333333331)","(12.0, 16.5, 15.558823529411764)","(5.5, 6.2, 6.089795918367347)","(2.2, 2.56, 2.5496296296296297)","(5.5, 8.0, 7.966666666666667)","(41.0, 70.0, 77.5)","(21.0, 36.0, 33.10144927536232)"
08-12-2022 13:13:35.917848,"(4.2, 5.0, 4.89375)","(101.0, 290.0, 193.75)","(12.0, 16.5, 15.558823529411764)","(5.5, 6.2, 6.0920000000000005)","(2.2, 2.56, 2.547586206896552)","(5.5, 8.0, 7.883870967741935)","(41.0, 80.0, 61.935483870967744)","(21.0, 36.0, 33.10144927536232)"
08-12-2022 13:13:37.094049,"(4.2, 5.0, 4.905555555555556)","(101.0, 290.0, 185.0)","(12.0, 16.5, 15.583333333333334)","(5.5, 6.2, 6.092929292929293)","(2.2, 2.56, 2.547586206896552)","(5.5, 8.0, 7.952)","(41.0, 80.0, 63.529411764705884)","(21.0, 36.0, 33.10144927536232)"
08-12-2022 13:13:38.248387,"(4.2, 5.0, 4.898507462686567)","(101.0, 290.0, 245.78947368421052)","(12.0, 16.5, 15.571428571428571)","(5.5, 6.2, 6.092929292929293)","(2.2, 2.56, 2.5443478260869568)","(5.5, 8.0, 7.975)","(41.0, 80.0, 64.0)","(21.0, 36.0, 33.10144927536232)"
08-12-2022 13:13:39.441204,"(4.2, 4.9, 4.858333333333333)","(101.0, 290.0, 242.10526315789474)","(12.0, 16.5, 15.571428571428571)","(5.5, 6.2, 6.102173913043479)","(2.2, 2.56, 2.5568)","(5.5, 8.0, 7.933333333333334)","(41.0, 80.0, 73.125)","(21.0, 36.0, 33.10144927536232)"
08-12-2022 13:13:40.635428,"(4.2, 5.0, 4.933333333333334)","(101.0, 290.0, 242.10526315789474)","(12.0, 16.5, 15.571428571428571)","(5.5, 6.2, 6.103296703296704)","(2.2, 2.56, 2.5196428571428573)","(5.5, 8.0, 7.975)","(41.0, 75.0, 72.0)","(21.0, 36.0, 33.10144927536232)"
08-12-2022 13:13:42.116270,"(4.2, 5.0, 4.98)","(101.0, 290.0, 242.10526315789474)","(12.0, 16.5, 15.571428571428571)","(5.5, 6.2, 6.134545454545455)","(2.2, 2.54, 2.5172)","(5.5, 8.0, 7.95)","(41.0, 75.0, 72.0)","(21.0, 36.0, 33.191489361702125)"
08-12-2022 13:13:43.816568,"(4.2, 5.1, 5.024137931034483)","(101.0, 290.0, 242.10526315789474)","(12.0, 16.5, 15.571428571428571)","(5.5, 6.2, 6.281481481481482)","(2.2, 2.5, 2.497272727272727)","(5.5, 8.0, 7.924324324324324)","(41.0, 75.0, 72.0)","(21.0, 36.0, 33.333333333333336)"
08-12-2022 13:13:45.228537,"(4.2, 5.1, 5.0125)","(101.0, 290.0, 242.10526315789474)","(12.0, 16.5, 15.571428571428571)","(5.5, 6.4, 6.466666666666667)","(2.2, 2.5, 2.486875)","(5.5, 8.0, 7.9)","(41.0, 75.0, 72.0)","(21.0, 36.0, 33.333333333333336)"
08-12-2022 13:13:46.771535,"(4.2, 5.0, 4.911111111111111)","(101.0, 290.0, 242.10526315789474)","(12.0, 16.5, 15.571428571428571)","(5.5, 6.6, 6.459259259259259)","(2.2, 2.52, 2.4956756756756757)","(5.5, 8.0, 7.892307692307692)","(41.0, 75.0, 72.0)","(21.0, 36.0, 33.333333333333336)"
08-12-2022 13:13:48.251713,"(4.2, 5.0, 4.955555555555556)","(101.0, 290.0, 240.0)","(12.0, 16.5, 15.571428571428571)","(5.5, 6.6, 6.438805970149254)","(2.2, 2.5, 2.495)","(5.5, 8.0, 7.892307692307692)","(41.0, 75.0, 62.5)","(21.0, 36.0, 34.13333333333333)"
08-12-2022 13:13:49.563466,"(4.2, 5.0, 4.955555555555556)","(101.0, 280.0, 225.45454545454544)","(12.0, 16.5, 15.613636363636363)","(5.5, 6.6, 6.442424242424242)","(2.2, 2.5, 2.493333333333333)","(5.5, 8.0, 7.8533333333333335)","(41.0, 65.0, 63.46153846153846)","(21.0, 36.0, 34.193548387096776)"
08-12-2022 13:13:50.835371,"(4.2, 5.0, 4.955555555555556)","(101.0, 280.0, 225.45454545454544)","(12.0, 16.5, 15.473684210526315)","(5.5, 6.6, 6.5095238095238095)","(2.2, 2.5, 2.491358024691358)","(5.5, 8.0, 7.768421052631579)","(41.0, 65.0, 63.46153846153846)","(21.0, 36.0, 34.142857142857146)"
08-12-2022 13:13:52.022990,"(4.2, 5.0, 4.95)","(101.0, 280.0, 225.45454545454544)","(12.0, 16.5, 15.266666666666667)","(5.5, 6.6, 6.490909090909091)","(2.2, 2.52, 2.5075675675675675)","(5.5, 8.0, 7.733333333333333)","(41.0, 65.0, 63.46153846153846)","(21.0, 36.0, 34.142857142857146)"
08-12-2022 13:13:53.238944,"(4.2, 5.0, 4.923529411764706)","(101.0, 280.0, 216.8421052631579)","(12.0, 16.0, 15.685714285714285)","(5.5, 6.6, 6.490909090909091)","(2.2, 2.54, 2.500754716981132)","(5.5, 8.0, 7.978260869565217)","(41.0, 65.0, 63.888888888888886)","(21.0, 36.0, 34.142857142857146)"
08-12-2022 13:13:54.486559,"(4.2, 5.0, 4.971875)","(101.0, 280.0, 225.45454545454544)","(12.0, 16.0, 15.636363636363637)","(5.5, 6.6, 6.439285714285715)","(2.2, 2.54, 2.519298245614035)","(5.5, 8.2, 7.783529411764706)","(41.0, 65.0, 63.82352941176471)","(21.0, 36.0, 33.18181818181818)"
08-12-2022 13:13:55.759294,"(4.2, 5.0, 4.985185185185185)","(101.0, 280.0, 194.28571428571428)","(12.0, 16.0, 15.636363636363637)","(5.5, 6.6, 6.491525423728813)","(2.2, 2.52, 2.5120481927710845)","(5.5, 8.0, 7.643478260869565)","(41.0, 65.0, 62.82608695652174)","(21.0, 36.0, 32.8125)"
08-12-2022 13:13:56.994006,"(4.2, 5.0, 4.957142857142857)","(101.0, 280.0, 216.8421052631579)","(12.0, 16.0, 15.636363636363637)","(5.5, 6.6, 6.491525423728813)","(2.2, 2.54, 2.502033898305085)","(5.5, 7.8, 7.575)","(41.0, 65.0, 62.5)","(21.0, 36.0, 32.8125)"
08-12-2022 13:13:58.157008,"(4.2, 5.1, 4.994736842105263)","(101.0, 280.0, 216.8421052631579)","(12.0, 16.0, 15.636363636363637)","(5.5, 6.6, 6.491525423728813)","(2.2, 2.54, 2.5141176470588236)","(5.5, 7.8, 7.537931034482758)","(41.0, 65.0, 62.82608695652174)","(21.0, 36.0, 32.86153846153846)"
08-12-2022 13:13:59.317489,"(4.2, 5.1, 4.991666666666667)","(101.0, 280.0, 194.28571428571428)","(12.0, 16.0, 15.636363636363637)","(5.5, 6.6, 6.487719298245614)","(2.2, 2.54, 2.5081159420289856)","(5.5, 7.8, 7.68)","(41.0, 65.0, 62.82608695652174)","(21.0, 36.0, 32.86153846153846)"
08-12-2022 13:14:00.503039,"(4.2, 5.1, 4.983870967741936)","(101.0, 280.0, 216.8421052631579)","(12.0, 16.0, 15.636363636363637)","(5.5, 6.6, 6.469387755102041)","(2.2, 2.54, 2.5121739130434784)","(5.5, 7.8, 7.646808510638298)","(41.0, 65.0, 63.18181818181818)","(21.0, 36.0, 32.875)"
08-12-2022 13:14:01.790253,"(4.2, 5.1, 4.99009009009009)","(101.0, 280.0, 197.27272727272728)","(12.0, 16.0, 15.525)","(5.5, 6.6, 6.356862745098039)","(2.15, 2.52, 2.516)","(5.5, 7.8, 7.72)","(41.0, 65.0, 63.26086956521739)","(21.0, 36.0, 32.81159420289855)"
08-12-2022 13:14:03.109273,"(4.2, 5.1, 4.9762886597938145)","(101.0, 280.0, 234.5)","(12.0, 16.0, 15.486486486486486)","(5.5, 6.6, 6.365384615384615)","(2.15, 2.52, 2.5223376623376623)","(5.5, 7.8, 7.610526315789473)","(41.0, 65.0, 63.26086956521739)","(21.0, 36.0, 32.81159420289855)"
08-12-2022 13:14:04.382646,"(4.2, 5.1, 4.977083333333334)","(101.0, 280.0, 197.27272727272728)","(12.0, 16.0, 15.470588235294118)","(5.5, 6.6, 6.385964912280702)","(2.15, 2.54, 2.524489795918367)","(5.5, 7.8, 7.643478260869565)","(41.0, 65.0, 64.5)","(21.0, 36.0, 33.21518987341772)"
08-12-2022 13:14:05.818726,"(4.2, 5.1, 4.975789473684211)","(101.0, 280.0, 193.33333333333334)","(12.0, 15.5, 15.470588235294118)","(5.5, 6.6, 6.385964912280702)","(2.15, 2.54, 2.5248)","(5.5, 7.8, 7.643478260869565)","(41.0, 65.0, 64.5)","(21.0, 36.0, 33.21518987341772)"
08-12-2022 13:14:06.993268,"(4.2, 5.1, 4.975789473684211)","(101.0, 280.0, 193.33333333333334)","(12.0, 15.5, 15.470588235294118)","(5.5, 6.6, 6.385964912280702)","(2.15, 2.54, 2.522680412371134)","(5.5, 7.8, 7.610526315789473)","(41.0, 65.0, 64.5)","(21.0, 36.0, 33.21518987341772)"
08-12-2022 13:14:08.288381,"(4.2, 5.1, 4.979591836734694)","(101.0, 280.0, 215.0)","(12.0, 15.5, 14.958333333333334)","(5.5, 6.6, 6.5)","(2.15, 2.54, 2.5236893203883497)","(5.5, 7.8, 7.666666666666667)","(41.0, 65.0, 64.0)","(21.0, 36.0, 33.21518987341772)"
08-12-2022 13:14:09.608139,"(4.2, 5.0, 4.930612244897959)","(101.0, 280.0, 178.23529411764707)","(12.0, 15.5, 14.958333333333334)","(5.5, 6.6, 6.4941176470588236)","(2.15, 2.54, 2.5255172413793106)","(5.5, 7.8, 7.618181818181818)","(41.0, 65.0, 61.48148148148148)","(21.0, 36.0, 33.38095238095238)"
08-12-2022 13:14:10.988511,"(4.2, 5.0, 4.903333333333333)","(101.0, 270.0, 178.23529411764707)","(12.0, 15.5, 15.021739130434783)","(5.5, 6.6, 6.514285714285714)","(2.15, 2.54, 2.5255172413793106)","(5.5, 7.8, 7.6499999999999995)","(41.0, 70.0, 61.48148148148148)","(21.0, 36.0, 33.38095238095238)"
08-12-2022 13:14:12.230351,"(4.2, 5.0, 4.8619047619047615)","(101.0, 270.0, 178.23529411764707)","(12.0, 15.5, 14.875)","(5.5, 6.6, 6.514285714285714)","(2.15, 2.54, 2.5236893203883497)","(5.5, 7.8, 7.675)","(41.0, 70.0, 61.666666666666664)","(21.0, 36.0, 33.38095238095238)"
08-12-2022 13:14:13.416297,"(4.2, 5.0, 4.8549999999999995)","(101.0, 270.0, 178.23529411764707)","(12.0, 15.0, 15.3)","(5.5, 6.6, 6.52)","(2.15, 2.54, 2.521621621621622)","(5.5, 7.8, 7.694736842105263)","(41.0, 70.0, 61.666666666666664)","(21.0, 36.0, 33.36470588235294)"
08-12-2022 13:14:14.774558,"(4.2, 5.0, 4.865116279069768)","(101.0, 270.0, 178.23529411764707)","(12.0, 15.5, 15.2)","(5.5, 6.6, 6.253968253968254)","(2.15, 2.54, 2.578144927536232)","(5.5, 7.8, 7.725925925925925)","(41.0, 70.0, 61.666666666666664)","(21.0, 36.0, 33.784615384615385)"
08-12-2022 13:14:16.025420,"(4.2, 5.0, 4.871111111111111)","(101.0, 270.0, 168.33333333333334)","(12.0, 15.5, 15.23076923076923)","(5.5, 6.4, 6.23953488372093)","(2.15, 2.58, 2.5953846153846154)","(5.5, 7.8, 7.725925925925925)","(41.0, 70.0, 64.0)","(21.0, 36.0, 32.72727272727273)"
08-12-2022 13:14:17.187225,"(4.2, 4.9, 4.88)","(101.0, 260.0, 168.33333333333334)","(12.0, 15.5, 15.23076923076923)","(5.5, 6.4, 6.23953488372093)","(2.15, 2.6, 2.615862068965517)","(5.5, 7.8, 7.723076923076923)","(41.0, 65.0, 64.44444444444444)","(21.0, 34.0, 32.72727272727273)"
08-12-2022 13:14:18.299756,"(4.2, 4.9, 4.8149999999999995)","(101.0, 260.0, 165.71428571428572)","(12.0, 15.5, 15.088235294117647)","(5.5, 6.4, 6.234730538922156)","(2.15, 2.62, 2.615862068965517)","(5.5, 7.8, 7.728)","(41.0, 65.0, 64.52380952380952)","(21.0, 34.0, 32.73684210526316)"
08-12-2022 13:14:19.396376,"(4.2, 4.9, 4.845)","(101.0, 250.0, 176.66666666666666)","(12.0, 15.0, 14.857142857142858)","(5.5, 6.4, 6.236994219653179)","(2.15, 2.64, 2.6080645161290326)","(5.5, 7.8, 7.7379310344827585)","(41.0, 65.0, 64.52380952380952)","(21.0, 34.0, 32.7)"
08-12-2022 13:14:20.629568,"(4.2, 4.9, 4.848148148148148)","(101.0, 250.0, 171.05263157894737)","(12.0, 15.0, 14.833333333333334)","(5.5, 6.4, 6.236994219653179)","(2.15, 2.64, 2.6080645161290326)","(5.5, 7.8, 7.7379310344827585)","(41.0, 65.0, 64.52380952380952)","(21.0, 34.0, 32.7)"
08-12-2022 13:14:21.734942,"(4.2, 4.9, 4.848148148148148)","(101.0, 250.0, 171.05263157894737)","(12.0, 15.0, 14.833333333333334)","(5.5, 6.4, 6.237869822485207)","(2.15, 2.64, 2.6080645161290326)","(5.5, 7.8, 7.7379310344827585)","(41.0, 65.0, 64.52380952380952)","(21.0, 34.0, 32.7)"
08-12-2022 13:14:22.876933,"(4.2, 4.9, 4.817647058823529)","(101.0, 250.0, 171.05263157894737)","(12.0, 15.0, 14.833333333333334)","(5.5, 6.4, 6.236781609195402)","(2.15, 2.64, 2.6125000000000003)","(5.5, 7.8, 7.728)","(41.0, 65.0, 64.52380952380952)","(21.0, 34.0, 32.7)"
08-12-2022 13:14:24.493579,"(4.2, 4.9, 4.84)","(101.0, 240.0, 166.0)","(12.0, 15.0, 14.833333333333334)","(5.5, 6.4, 6.36)","(2.15, 2.64, 2.6095238095238096)","(5.5, 7.8, 7.710344827586207)","(41.0, 65.0, 64.52380952380952)","(21.0, 34.0, 32.7)"
08-12-2022 13:14:25.829431,"(4.2, 4.9, 4.84)","(101.0, 230.0, 180.0)","(12.0, 15.0, 14.833333333333334)","(5.5, 6.4, 6.561904761904762)","(2.15, 2.64, 2.6095238095238096)","(5.5, 7.8, 7.683076923076923)","(41.0, 65.0, 64.52380952380952)","(21.0, 34.0, 32.63157894736842)"
08-12-2022 13:14:27.390790,"(4.2, 4.9, 4.861702127659575)","(101.0, 220.0, 162.35294117647058)","(12.0, 15.0, 14.833333333333334)","(5.5, 6.6, 6.530434782608696)","(2.15, 2.64, 2.6095238095238096)","(5.5, 7.8, 7.609999999999999)","(41.0, 65.0, 64.52380952380952)","(21.0, 34.0, 32.63157894736842)"
08-12-2022 13:14:29.138488,"(4.2, 4.9, 4.863636363636364)","(101.0, 220.0, 162.35294117647058)","(12.0, 15.0, 14.857142857142858)","(5.5, 6.6, 6.516666666666667)","(2.15, 2.66, 2.653469387755102)","(5.5, 7.8, 7.618181818181818)","(41.0, 65.0, 64.52380952380952)","(21.0, 34.0, 32.55172413793103)"
08-12-2022 13:14:30.998922,"(4.2, 4.9, 4.805555555555555)","(101.0, 220.0, 156.66666666666666)","(12.0, 15.0, 14.583333333333334)","(5.5, 6.6, 6.537254901960784)","(2.15, 2.66, 2.6536170212765957)","(5.5, 7.6, 7.586363636363636)","(41.0, 65.0, 64.0)","(21.0, 34.0, 32.55172413793103)"
08-12-2022 13:14:32.447054,"(4.2, 4.9, 4.805555555555555)","(101.0, 210.0, 156.66666666666666)","(12.0, 15.0, 14.625)","(5.5, 6.6, 6.537254901960784)","(2.15, 2.66, 2.6536170212765957)","(5.5, 7.6, 7.582857142857143)","(41.0, 65.0, 63.333333333333336)","(21.0, 34.0, 32.53488372093023)"
08-12-2022 13:14:33.856865,"(4.2, 4.9, 4.805555555555555)","(101.0, 210.0, 156.66666666666666)","(12.0, 15.0, 14.857142857142858)","(5.5, 6.6, 6.537254901960784)","(2.15, 2.66, 2.654603174603175)","(5.5, 7.6, 7.666666666666666)","(41.0, 65.0, 63.333333333333336)","(21.0, 34.0, 32.53488372093023)"
08-12-2022 13:14:35.173911,"(4.2, 4.9, 4.8590361445783135)","(101.0, 210.0, 156.66666666666666)","(12.0, 15.0, 14.777777777777779)","(5.5, 6.6, 6.537254901960784)","(2.15, 2.66, 2.6589285714285715)","(5.5, 7.8, 7.574999999999999)","(41.0, 65.0, 63.0)","(21.0, 34.0, 32.38461538461539)"
08-12-2022 13:14:36.437974,"(4.2, 4.9, 4.856410256410257)","(101.0, 210.0, 156.66666666666666)","(12.0, 15.0, 14.75)","(5.5, 6.6, 6.537254901960784)","(2.15, 2.66, 2.638684210526316)","(5.5, 7.6, 7.578947368421052)","(41.0, 65.0, 69.33333333333333)","(21.0, 34.0, 32.3421052631579)"
08-12-2022 13:14:37.773413,"(4.2, 4.9, 4.854666666666667)","(101.0, 210.0, 156.66666666666666)","(12.0, 15.0, 14.7)","(5.5, 6.6, 6.55)","(2.15, 2.66, 2.603783783783784)","(5.5, 7.6, 7.572413793103448)","(41.0, 70.0, 68.48484848484848)","(21.0, 34.0, 32.3421052631579)"
08-12-2022 13:14:39.041154,"(4.2, 4.9, 4.896610169491526)","(101.0, 200.0, 160.71428571428572)","(12.0, 15.0, 14.89655172413793)","(5.5, 6.6, 6.52)","(2.15, 2.62, 2.5683333333333334)","(5.5, 7.6, 7.66)","(41.0, 70.0, 68.64864864864865)","(21.0, 34.0, 32.3421052631579)"
08-12-2022 13:14:40.334460,"(4.2, 4.9, 4.862025316455696)","(101.0, 200.0, 160.71428571428572)","(12.0, 15.0, 14.7)","(5.5, 6.6, 6.4)","(2.15, 2.58, 2.5663636363636364)","(5.5, 7.8, 7.68936170212766)","(41.0, 70.0, 68.64864864864865)","(21.0, 34.0, 32.3421052631579)"
08-12-2022 13:14:41.582737,"(4.2, 4.9, 4.862025316455696)","(101.0, 200.0, 160.71428571428572)","(12.0, 15.5, 14.722222222222221)","(5.5, 6.4, 6.277575757575758)","(2.2, 2.58, 2.5427745664739887)","(5.5, 7.8, 7.68936170212766)","(41.0, 70.0, 69.14285714285714)","(21.0, 34.0, 32.45)"
08-12-2022 13:14:42.800849,"(4.2, 4.9, 4.857142857142858)","(101.0, 190.0, 155.71428571428572)","(12.0, 15.5, 14.653846153846153)","(5.5, 6.4, 6.277575757575758)","(2.2, 2.6, 2.5611940298507463)","(5.5, 7.8, 7.68936170212766)","(41.0, 70.0, 69.14285714285714)","(21.0, 34.0, 32.45)"
08-12-2022 13:14:44.129387,"(4.2, 5.0, 4.864864864864865)","(101.0, 190.0, 155.71428571428572)","(12.0, 15.5, 14.785714285714286)","(5.5, 6.4, 6.524324324324324)","(2.2, 2.6, 2.5656603773584905)","(5.5, 7.8, 7.7317073170731705)","(41.0, 70.0, 69.14285714285714)","(21.0, 34.0, 32.45)"
