,Claws In Rambo,Big Time Hugo,Opawa Pick,Oscars Reality,Big Time Noise,Big Time Bumper,Stay Connected
16-12-2022 14:48:59.320593,"(4.8, 13.0, 10.366666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 3.0095238095238095)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:00.354176,"(4.8, 13.0, 12.088888888888889)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 3.0095238095238095)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:01.449042,"(4.8, 13.0, 10.4)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 54.0)","(2.25, 3.2, 2.8923076923076922)","(8.0, 16.0, 10.48)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:02.485450,"(4.8, 13.0, 10.4)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 77.91666666666667)","(2.25, 3.2, 2.8923076923076922)","(8.0, 16.0, 13.0)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:03.555528,"(4.8, 13.0, 10.4)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 77.91666666666667)","(2.25, 3.2, 2.8923076923076922)","(8.0, 16.0, 12.933333333333334)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:04.537618,"(4.8, 13.0, 10.4)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 77.91666666666667)","(2.25, 3.2, 2.8923076923076922)","(8.0, 16.0, 13.7)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:05.590550,"(4.8, 13.0, 10.4)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 77.91666666666667)","(2.25, 3.2, 2.8923076923076922)","(8.0, 16.0, 14.028571428571428)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:06.680731,"(4.8, 13.0, 11.9)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 78.0)","(2.25, 3.2, 2.81)","(8.0, 16.0, 12.7)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:07.790957,"(4.8, 13.0, 10.466666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 78.0)","(2.25, 3.2, 2.81)","(8.0, 16.0, 12.7)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:08.904257,"(4.8, 13.0, 10.466666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 78.0)","(2.25, 3.2, 2.81)","(8.0, 16.0, 10.84)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:10.038352,"(4.8, 13.0, 10.466666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 78.0)","(2.25, 3.2, 2.81)","(8.0, 16.0, 10.84)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:11.093060,"(4.8, 13.0, 10.466666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 78.0)","(2.25, 3.2, 2.81)","(8.0, 16.0, 10.84)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:12.136448,"(4.8, 13.0, 10.466666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 78.0)","(2.25, 3.2, 2.81)","(8.0, 16.0, 10.84)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:13.224071,"(4.8, 13.0, 10.466666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 78.0)","(2.25, 3.2, 2.81)","(8.0, 16.0, 10.84)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:14.331408,"(4.8, 13.0, 10.466666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 78.0)","(2.25, 3.2, 2.81)","(8.0, 16.0, 10.84)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:15.428734,"(4.8, 13.0, 10.466666666666667)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 78.0)","(2.25, 3.2, 2.81)","(8.0, 16.0, 10.84)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:16.496809,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 78.0)","(2.25, 3.2, 2.8200000000000003)","(8.0, 16.0, 12.85)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:17.538901,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 78.08333333333333)","(2.25, 3.2, 2.8200000000000003)","(8.0, 16.0, 12.85)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:18.698937,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 78.08333333333333)","(2.25, 3.2, 2.8200000000000003)","(8.0, 16.0, 12.85)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:19.822491,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 78.08333333333333)","(2.25, 3.2, 2.8200000000000003)","(8.0, 16.0, 12.85)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:21.004136,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 78.08333333333333)","(2.25, 3.2, 2.8200000000000003)","(8.0, 16.0, 12.85)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:22.170170,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 78.08333333333333)","(2.25, 3.2, 2.8200000000000003)","(8.0, 16.0, 12.85)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:23.246964,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 78.08333333333333)","(2.25, 3.2, 2.8200000000000003)","(8.0, 16.0, 12.85)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:24.451655,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 90.0, 73.91666666666667)","(2.25, 3.2, 2.8200000000000003)","(8.0, 16.0, 12.85)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:25.671692,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 85.0, 73.91666666666667)","(2.25, 3.2, 2.8200000000000003)","(8.0, 16.0, 11.190909090909091)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:26.768177,"(4.8, 13.0, 11.87142857142857)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 85.0, 73.91666666666667)","(2.25, 3.2, 2.8200000000000003)","(8.0, 15.5, 11.190909090909091)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:27.915842,"(4.8, 13.0, 11.87142857142857)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 85.0, 73.91666666666667)","(2.25, 3.2, 2.8200000000000003)","(8.0, 15.5, 11.190909090909091)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:29.116507,"(4.8, 13.0, 11.87142857142857)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 85.0, 76.5625)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.5, 13.0)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:30.273201,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 85.0, 76.5625)","(2.25, 3.2, 2.5166666666666666)","(8.0, 16.0, 13.545454545454547)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:31.492794,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 85.0, 74.0)","(2.25, 3.2, 2.83)","(8.0, 16.0, 12.925)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:32.684098,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 85.0, 74.0)","(2.25, 3.2, 2.6142857142857143)","(8.0, 16.0, 12.925)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:33.883650,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 85.0, 74.0)","(2.25, 3.2, 2.6142857142857143)","(8.0, 16.0, 12.925)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:35.111545,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 85.0, 74.0)","(2.25, 3.2, 2.6142857142857143)","(8.0, 16.0, 12.925)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:36.451533,"(4.8, 13.0, 11.87142857142857)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 85.0, 74.0)","(2.25, 3.2, 2.6142857142857143)","(8.0, 16.0, 12.925)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:37.714257,"(4.8, 13.0, 11.87142857142857)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 85.0, 74.0)","(2.25, 3.2, 2.6142857142857143)","(8.0, 16.0, 12.925)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:39.167718,"(4.8, 13.0, 11.87142857142857)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 85.0, 74.0)","(2.25, 3.2, 2.6142857142857143)","(8.0, 16.0, 12.925)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:40.445363,"(4.8, 13.0, 11.87142857142857)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 85.0, 74.0)","(2.25, 3.2, 2.6142857142857143)","(8.0, 16.0, 12.925)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:41.659340,"(4.8, 13.0, 11.87142857142857)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 85.0, 74.0)","(2.25, 3.2, 2.6142857142857143)","(8.0, 16.0, 12.925)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:43.065169,"(4.8, 13.0, 11.87142857142857)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 85.0, 74.0)","(2.25, 3.2, 2.6142857142857143)","(8.0, 16.0, 12.925)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:44.505401,"(4.8, 13.0, 11.87142857142857)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 85.0, 74.0)","(2.25, 3.2, 2.6142857142857143)","(8.0, 16.0, 12.925)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:45.843125,"(4.8, 13.0, 11.87142857142857)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 85.0, 76.5625)","(2.25, 3.2, 2.5166666666666666)","(8.0, 16.0, 13.0)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:47.201044,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 85.0, 76.5625)","(2.25, 3.2, 2.5166666666666666)","(8.0, 16.0, 13.0)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:48.497339,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 85.0, 76.5625)","(2.25, 3.2, 2.5166666666666666)","(8.0, 16.0, 13.0)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:49.780942,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 85.0, 76.5625)","(2.25, 3.2, 2.5166666666666666)","(8.0, 16.0, 13.0)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:51.007174,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 85.0, 75.35714285714286)","(2.25, 3.2, 2.5166666666666666)","(8.0, 16.0, 13.0)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:52.218847,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 85.0, 76.5625)","(2.25, 3.2, 2.5166666666666666)","(8.0, 16.0, 10.149999999999999)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:53.416619,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 22.0)","(19.0, 85.0, 76.5625)","(2.25, 3.2, 2.5166666666666666)","(8.0, 16.0, 10.149999999999999)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:54.749849,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 11.833333333333332)","(19.0, 85.0, 76.5625)","(2.25, 3.2, 2.5166666666666666)","(8.0, 16.0, 10.149999999999999)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:56.072564,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.5, 3.6764705882352944)","(8.0, 32.0, 11.833333333333332)","(19.0, 85.0, 76.5625)","(2.25, 3.2, 2.5166666666666666)","(8.0, 16.0, 10.149999999999999)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:57.681820,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.5, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 85.0, 82.16666666666667)","(2.25, 3.2, 2.5166666666666666)","(8.0, 16.0, 13.399999999999999)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:49:59.058036,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.16666666666667)","(2.25, 3.2, 2.5166666666666666)","(8.0, 16.0, 13.399999999999999)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:00.314476,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.16666666666667)","(2.25, 3.2, 2.5166666666666666)","(8.0, 16.0, 13.399999999999999)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:01.604012,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.16666666666667)","(2.25, 3.2, 2.5166666666666666)","(8.0, 16.0, 13.399999999999999)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:02.880964,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.16666666666667)","(2.25, 3.2, 2.5166666666666666)","(8.0, 16.0, 13.399999999999999)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:04.184123,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.16666666666667)","(2.25, 3.2, 2.5166666666666666)","(8.0, 16.0, 11.85)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:05.425321,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.16666666666667)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.5, 11.85)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:06.706095,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.16666666666667)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.5, 11.85)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:07.999422,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.16666666666667)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.5, 11.85)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:09.232042,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.16666666666667)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.5, 11.85)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:10.411864,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.16666666666667)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.5, 11.85)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:11.830212,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.16666666666667)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.5, 11.85)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:13.114738,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.16666666666667)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.5, 11.85)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:14.567121,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.16666666666667)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.5, 11.85)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:16.162774,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.16666666666667)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.5, 11.85)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:17.775069,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.16666666666667)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.5, 11.85)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:19.120377,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.16666666666667)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.5, 11.85)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:20.428334,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.16666666666667)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.5, 11.6)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:21.730588,"(4.8, 13.0, 10.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.16666666666667)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.0, 9.17142857142857)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:22.810398,"(4.8, 14.5, 11.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 85.3125)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.0, 8.657142857142857)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:24.065214,"(4.8, 14.5, 11.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 85.3125)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.0, 9.342857142857143)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:25.364539,"(4.8, 14.5, 11.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 85.3125)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.0, 9.342857142857143)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:26.639260,"(4.8, 14.5, 11.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 85.3125)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.0, 9.342857142857143)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:28.018870,"(4.8, 14.5, 11.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 75.75)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.0, 9.342857142857143)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:29.270921,"(4.8, 14.5, 11.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 75.75)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.0, 9.342857142857143)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:30.517323,"(4.8, 14.5, 11.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 75.75)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.0, 9.342857142857143)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:31.915363,"(4.8, 14.5, 11.333333333333332)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 75.75)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.0, 9.342857142857143)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:33.185376,"(4.8, 14.5, 11.4)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 86.44444444444444)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.0, 9.342857142857143)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:34.727186,"(4.8, 14.5, 11.4)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 86.44444444444444)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.0, 9.342857142857143)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:37.959687,"(4.8, 14.5, 11.4)","(3.1, 4.6, 3.625)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 86.44444444444444)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.0, 9.342857142857143)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:39.426624,"(4.8, 14.5, 11.4)","(3.1, 4.6, 3.99375)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.25)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.0, 9.342857142857143)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:40.933322,"(4.8, 14.5, 11.4)","(3.1, 4.5, 3.99375)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.25)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.0, 9.342857142857143)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:42.322866,"(4.8, 14.5, 11.4)","(3.1, 4.5, 3.99375)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.25)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.0, 9.342857142857143)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:43.648691,"(4.8, 14.5, 11.4)","(3.1, 4.5, 3.99375)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.25)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.0, 9.342857142857143)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:47.373205,"(4.8, 14.5, 11.4)","(3.1, 4.5, 3.99375)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.25)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.0, 9.342857142857143)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:48.833428,"(4.8, 14.5, 11.4)","(3.1, 4.5, 3.99375)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.25)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.0, 9.342857142857143)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:50.239833,"(4.8, 14.5, 11.4)","(3.1, 4.5, 3.99375)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 82.25)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.0, 9.342857142857143)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:51.662159,"(4.8, 14.5, 11.4)","(3.1, 4.5, 4.266666666666667)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 75.75)","(2.25, 3.2, 2.5166666666666666)","(8.0, 15.0, 10.0)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:53.281272,"(4.8, 14.5, 11.333333333333332)","(3.1, 4.5, 4.266666666666667)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 75.75)","(2.25, 3.2, 2.5166666666666666)","(8.0, 16.0, 10.0)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:55.765319,"(4.8, 14.5, 9.7)","(3.1, 4.5, 3.99375)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 86.44444444444444)","(2.25, 3.2, 2.5166666666666666)","(8.0, 16.0, 10.0)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:57.739858,"(4.8, 14.5, 11.433333333333334)","(3.1, 4.5, 3.99375)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 86.44444444444444)","(2.25, 3.2, 2.5166666666666666)","(8.0, 16.0, 10.0)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:50:59.047925,"(4.8, 14.5, 11.433333333333334)","(3.1, 4.5, 3.99375)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 86.44444444444444)","(2.25, 3.2, 2.5166666666666666)","(8.0, 16.0, 10.0)","(26.0, 290.0, 120.92857142857142)"
16-12-2022 14:51:00.349252,"(4.8, 14.5, 11.433333333333334)","(3.1, 4.5, 3.99375)","(8.0, 32.0, 11.833333333333332)","(19.0, 95.0, 86.44444444444444)","(2.25, 3.2, 2.5166666666666666)","(8.0, 16.0, 10.0)","(26.0, 290.0, 120.92857142857142)"
