,Mount Tate,Just Ellie,Licorice,Bali Lava,Fair Call,Firkin,Skedaddle Amber
09-01-2023 18:55:04.764918,"(19.0, 30.0, 27.714285714285715)","(7.0, 9.8, 9.222222222222223)","(31.0, 60.0, 56.785714285714285)","(1.3, 1.5, 1.5322727272727272)","(6.0, 7.6, 7.254545454545455)","(31.0, 80.0, 71.0)","(21.0, 42.0, 38.0)"
09-01-2023 18:55:05.769699,"(19.0, 30.0, 26.964285714285715)","(7.0, 9.4, 9.222222222222223)","(31.0, 60.0, 56.785714285714285)","(1.3, 1.56, 1.5322727272727272)","(6.0, 7.4, 7.143589743589744)","(31.0, 80.0, 68.75)","(21.0, 42.0, 37.6)"
09-01-2023 18:55:06.874835,"(19.0, 30.0, 26.458333333333332)","(7.0, 9.0, 8.95)","(31.0, 60.0, 52.46153846153846)","(1.3, 1.55, 1.5205882352941176)","(6.0, 7.2, 7.290566037735849)","(31.0, 80.0, 71.66666666666667)","(21.0, 40.0, 38.5)"
09-01-2023 18:55:07.983242,"(19.0, 30.0, 27.4)","(7.0, 9.6, 9.124137931034483)","(31.0, 60.0, 51.6)","(1.3, 1.53, 1.5135714285714286)","(6.0, 7.6, 7.220512820512821)","(31.0, 80.0, 75.0)","(21.0, 40.0, 40.0)"
09-01-2023 18:55:09.102928,"(19.0, 30.0, 27.4)","(7.0, 9.4, 9.124137931034483)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.514871794871795)","(6.0, 7.6, 7.343589743589743)","(31.0, 80.0, 72.0)","(21.0, 42.0, 40.666666666666664)"
09-01-2023 18:55:10.296088,"(19.0, 29.0, 28.428571428571427)","(7.0, 9.2, 9.062068965517241)","(31.0, 60.0, 54.0)","(1.3, 1.52, 1.517530864197531)","(6.0, 7.6, 7.296551724137931)","(31.0, 80.0, 76.0)","(21.0, 42.0, 38.833333333333336)"
09-01-2023 18:55:11.352788,"(19.0, 29.0, 27.352941176470587)","(7.0, 9.2, 9.033333333333333)","(31.0, 60.0, 54.75)","(1.3, 1.52, 1.529)","(6.0, 7.6, 7.290909090909091)","(31.0, 80.0, 76.92307692307692)","(21.0, 48.0, 38.833333333333336)"
09-01-2023 18:55:12.441050,"(19.0, 29.0, 26.81818181818182)","(7.0, 9.0, 8.911111111111111)","(31.0, 60.0, 54.75)","(1.3, 1.53, 1.5283333333333333)","(6.0, 7.4, 7.195121951219512)","(31.0, 80.0, 76.92307692307692)","(21.0, 48.0, 39.62162162162162)"
09-01-2023 18:55:13.538215,"(19.0, 29.0, 26.81818181818182)","(7.0, 9.0, 8.851851851851851)","(31.0, 60.0, 54.75)","(1.3, 1.54, 1.5315714285714286)","(6.0, 7.4, 7.19)","(31.0, 80.0, 74.5)","(21.0, 48.0, 38.88235294117647)"
09-01-2023 18:55:14.669246,"(19.0, 29.0, 27.285714285714285)","(7.0, 9.0, 8.818181818181818)","(31.0, 60.0, 54.75)","(1.3, 1.54, 1.5341)","(6.0, 7.4, 7.195121951219512)","(31.0, 75.0, 72.5)","(21.0, 48.0, 39.53846153846154)"
09-01-2023 18:55:15.779956,"(19.0, 29.0, 27.285714285714285)","(7.0, 9.0, 8.818181818181818)","(31.0, 60.0, 54.0)","(1.3, 1.54, 1.5345)","(6.0, 7.4, 7.307692307692308)","(31.0, 75.0, 74.5)","(21.0, 48.0, 38.88235294117647)"
09-01-2023 18:55:16.810724,"(19.0, 29.0, 26.714285714285715)","(7.0, 8.8, 8.64390243902439)","(31.0, 60.0, 54.75)","(1.3, 1.54, 1.5345)","(6.0, 7.4, 7.307692307692308)","(31.0, 75.0, 74.5)","(21.0, 48.0, 39.62162162162162)"
09-01-2023 18:55:17.848002,"(19.0, 29.0, 26.714285714285715)","(7.0, 8.8, 8.613333333333333)","(31.0, 60.0, 54.75)","(1.3, 1.54, 1.5308011869436202)","(6.0, 7.4, 7.218181818181819)","(31.0, 75.0, 74.0)","(21.0, 48.0, 39.578947368421055)"
09-01-2023 18:55:18.964916,"(19.0, 29.0, 26.714285714285715)","(7.0, 8.8, 8.581132075471698)","(31.0, 60.0, 56.5)","(1.3, 1.54, 1.5308011869436202)","(6.0, 7.4, 7.218181818181819)","(31.0, 75.0, 74.28571428571429)","(21.0, 48.0, 43.0)"
09-01-2023 18:55:20.137517,"(19.0, 29.0, 27.4)","(7.0, 8.8, 8.56326530612245)","(31.0, 60.0, 56.5)","(1.3, 1.54, 1.5308256880733946)","(6.0, 7.4, 7.218181818181819)","(31.0, 75.0, 72.5)","(21.0, 46.0, 38.916666666666664)"
09-01-2023 18:55:21.292999,"(19.0, 29.0, 27.08)","(7.0, 8.8, 8.51)","(31.0, 60.0, 56.5)","(1.3, 1.54, 1.5308256880733946)","(6.0, 7.4, 7.260869565217392)","(31.0, 75.0, 74.0)","(21.0, 46.0, 37.05263157894737)"
09-01-2023 18:55:22.427066,"(19.0, 29.0, 27.344827586206897)","(7.0, 8.6, 8.443137254901961)","(31.0, 60.0, 59.166666666666664)","(1.3, 1.54, 1.53)","(6.0, 7.4, 7.260869565217392)","(31.0, 75.0, 74.44444444444444)","(21.0, 46.0, 38.27272727272727)"
09-01-2023 18:55:23.514480,"(19.0, 29.0, 27.51851851851852)","(7.0, 8.6, 8.474509803921569)","(31.0, 60.0, 59.166666666666664)","(1.3, 1.53, 1.5232474226804125)","(6.0, 7.4, 7.435294117647059)","(31.0, 75.0, 74.16666666666667)","(21.0, 46.0, 37.05263157894737)"
09-01-2023 18:55:24.607578,"(19.0, 29.0, 27.344827586206897)","(7.0, 8.6, 8.485)","(31.0, 60.0, 56.666666666666664)","(1.3, 1.54, 1.5232474226804125)","(6.0, 7.6, 7.435294117647059)","(31.0, 75.0, 74.16666666666667)","(21.0, 46.0, 37.05263157894737)"
09-01-2023 18:55:25.695716,"(19.0, 29.0, 27.344827586206897)","(7.0, 8.8, 8.651612903225807)","(31.0, 60.0, 52.5)","(1.3, 1.53, 1.5220500000000001)","(6.0, 7.4, 7.300000000000001)","(31.0, 75.0, 74.33333333333333)","(21.0, 46.0, 38.27272727272727)"
09-01-2023 18:55:26.767796,"(19.0, 29.0, 27.0)","(7.0, 8.8, 8.655555555555555)","(31.0, 60.0, 53.333333333333336)","(1.3, 1.53, 1.5217596566523606)","(6.0, 7.4, 7.300000000000001)","(31.0, 75.0, 73.75)","(21.0, 46.0, 37.81818181818182)"
09-01-2023 18:55:27.758495,"(19.0, 29.0, 27.0)","(7.0, 8.8, 8.635714285714286)","(31.0, 60.0, 53.333333333333336)","(1.3, 1.53, 1.5217596566523606)","(6.0, 7.4, 7.286956521739131)","(31.0, 75.0, 73.46153846153847)","(21.0, 46.0, 42.0)"
09-01-2023 18:55:28.770656,"(19.0, 29.0, 27.0)","(7.0, 8.8, 8.635714285714286)","(31.0, 60.0, 51.666666666666664)","(1.3, 1.53, 1.5224260355029586)","(6.0, 7.4, 7.286956521739131)","(31.0, 75.0, 73.46153846153847)","(21.0, 46.0, 42.705882352941174)"
09-01-2023 18:55:29.901910,"(19.0, 29.0, 27.0)","(7.0, 8.8, 8.635714285714286)","(31.0, 60.0, 51.666666666666664)","(1.3, 1.53, 1.5230578512396695)","(6.0, 7.4, 7.286956521739131)","(31.0, 75.0, 73.75)","(21.0, 46.0, 42.705882352941174)"
09-01-2023 18:55:31.077584,"(19.0, 29.0, 27.22222222222222)","(7.0, 8.8, 8.56)","(31.0, 60.0, 52.857142857142854)","(1.3, 1.53, 1.5303114186851212)","(6.0, 7.4, 7.286956521739131)","(31.0, 75.0, 73.75)","(21.0, 46.0, 42.705882352941174)"
09-01-2023 18:55:32.235457,"(19.0, 29.0, 27.22222222222222)","(7.0, 8.6, 8.484444444444444)","(31.0, 60.0, 51.666666666666664)","(1.3, 1.54, 1.5334828496042217)","(6.0, 7.4, 7.288888888888889)","(31.0, 75.0, 73.46153846153847)","(21.0, 46.0, 42.705882352941174)"
09-01-2023 18:55:33.345161,"(19.0, 29.0, 27.22222222222222)","(7.0, 8.6, 8.484444444444444)","(31.0, 60.0, 51.666666666666664)","(1.3, 1.54, 1.5334828496042217)","(6.0, 7.4, 7.286363636363637)","(31.0, 75.0, 74.55555555555556)","(21.0, 46.0, 42.705882352941174)"
09-01-2023 18:55:34.449527,"(19.0, 29.0, 27.22222222222222)","(7.0, 8.4, 8.357142857142858)","(31.0, 60.0, 51.666666666666664)","(1.3, 1.54, 1.5334920634920635)","(6.0, 7.4, 7.286363636363637)","(31.0, 75.0, 74.58333333333333)","(21.0, 46.0, 41.69230769230769)"
09-01-2023 18:55:35.497793,"(19.0, 29.0, 27.22222222222222)","(7.0, 8.4, 8.36)","(31.0, 60.0, 52.857142857142854)","(1.3, 1.54, 1.5325781250000001)","(6.0, 7.4, 7.286363636363637)","(31.0, 75.0, 74.53488372093022)","(21.0, 46.0, 41.69230769230769)"
09-01-2023 18:55:36.543580,"(19.0, 29.0, 26.91304347826087)","(7.0, 8.4, 8.378947368421052)","(31.0, 60.0, 52.857142857142854)","(1.3, 1.54, 1.5325781250000001)","(6.0, 7.4, 7.286363636363637)","(31.0, 75.0, 74.5)","(21.0, 46.0, 43.2)"
09-01-2023 18:55:37.660905,"(19.0, 30.0, 28.863636363636363)","(7.0, 8.6, 8.394285714285713)","(31.0, 60.0, 51.666666666666664)","(1.3, 1.54, 1.5257333333333334)","(6.0, 7.4, 7.286363636363637)","(31.0, 75.0, 74.74358974358974)","(21.0, 46.0, 43.2)"
09-01-2023 18:55:38.721082,"(19.0, 29.0, 28.666666666666668)","(7.0, 8.6, 8.377777777777776)","(31.0, 60.0, 51.666666666666664)","(1.3, 1.53, 1.5245695364238412)","(6.0, 7.4, 7.293617021276596)","(31.0, 75.0, 74.76190476190476)","(21.0, 46.0, 43.05263157894737)"
09-01-2023 18:55:39.708752,"(19.0, 29.0, 28.6)","(7.0, 8.6, 8.395121951219512)","(31.0, 60.0, 52.857142857142854)","(1.3, 1.53, 1.5245695364238412)","(6.0, 7.4, 7.2956521739130435)","(31.0, 75.0, 74.76190476190476)","(21.0, 46.0, 43.05263157894737)"
09-01-2023 18:55:40.691840,"(19.0, 29.0, 28.6)","(7.0, 8.6, 8.378947368421052)","(31.0, 60.0, 52.857142857142854)","(1.3, 1.53, 1.5245695364238412)","(6.0, 7.4, 7.2956521739130435)","(31.0, 75.0, 74.44444444444444)","(21.0, 46.0, 43.05263157894737)"
09-01-2023 18:55:41.617271,"(19.0, 29.0, 28.6)","(7.0, 8.6, 8.366666666666665)","(31.0, 60.0, 52.0)","(1.3, 1.54, 1.5243859649122806)","(6.0, 7.4, 7.325)","(31.0, 75.0, 79.16666666666667)","(21.0, 46.0, 43.05263157894737)"
09-01-2023 18:55:42.589002,"(19.0, 29.0, 28.789473684210527)","(7.0, 8.4, 8.37741935483871)","(31.0, 60.0, 52.0)","(1.3, 1.53, 1.5301408450704226)","(6.0, 7.8, 7.609999999999999)","(31.0, 80.0, 79.21052631578948)","(21.0, 46.0, 43.05263157894737)"
09-01-2023 18:55:43.702312,"(19.0, 29.0, 28.0)","(7.0, 8.4, 8.36923076923077)","(31.0, 60.0, 53.333333333333336)","(1.3, 1.54, 1.5347222222222223)","(6.0, 7.8, 7.760888888888889)","(31.0, 80.0, 77.85714285714286)","(21.0, 46.0, 41.333333333333336)"
09-01-2023 18:55:44.846109,"(19.0, 29.0, 27.88)","(7.0, 8.4, 8.36923076923077)","(31.0, 60.0, 55.0)","(1.3, 1.54, 1.5356818181818181)","(6.0, 7.8, 7.757692307692308)","(31.0, 80.0, 77.85714285714286)","(21.0, 46.0, 39.77777777777778)"
09-01-2023 18:55:45.970350,"(19.0, 29.0, 27.166666666666668)","(7.0, 8.4, 8.35068493150685)","(31.0, 60.0, 54.285714285714285)","(1.3, 1.54, 1.5463636363636364)","(6.0, 7.8, 7.495238095238095)","(31.0, 80.0, 73.91891891891892)","(21.0, 46.0, 40.4)"
09-01-2023 18:55:47.079170,"(19.0, 28.0, 26.166666666666668)","(7.0, 8.4, 8.35068493150685)","(31.0, 60.0, 54.44444444444444)","(1.3, 1.55, 1.5477304964539007)","(6.0, 7.6, 7.553846153846154)","(31.0, 75.0, 79.58333333333333)","(21.0, 44.0, 40.5)"
09-01-2023 18:55:48.111676,"(19.0, 28.0, 25.75)","(7.0, 8.4, 8.352777777777778)","(31.0, 60.0, 57.22222222222222)","(1.3, 1.55, 1.5483333333333333)","(6.0, 7.6, 7.506666666666667)","(31.0, 80.0, 77.5)","(21.0, 44.0, 39.0)"
09-01-2023 18:55:49.249173,"(19.0, 28.0, 25.6)","(7.0, 8.4, 8.352777777777778)","(31.0, 60.0, 57.72727272727273)","(1.3, 1.55, 1.537787610619469)","(6.0, 7.6, 7.594666666666666)","(31.0, 80.0, 77.5)","(21.0, 44.0, 39.0)"
09-01-2023 18:55:50.469183,"(19.0, 27.0, 26.2)","(7.0, 8.4, 8.357142857142858)","(31.0, 60.0, 55.45454545454545)","(1.3, 1.54, 1.543793103448276)","(6.0, 7.6, 7.695238095238095)","(31.0, 80.0, 77.5)","(21.0, 44.0, 40.0)"
09-01-2023 18:55:51.514246,"(19.0, 27.0, 26.2)","(7.0, 8.4, 8.357142857142858)","(31.0, 60.0, 55.45454545454545)","(1.3, 1.55, 1.5567832167832167)","(6.0, 7.8, 7.603448275862069)","(31.0, 80.0, 73.15789473684211)","(21.0, 44.0, 38.285714285714285)"
09-01-2023 18:55:52.519218,"(19.0, 24.0, 23.5)","(7.0, 8.4, 8.357142857142858)","(31.0, 60.0, 55.45454545454545)","(1.3, 1.56, 1.5481632653061226)","(6.0, 7.8, 7.607017543859649)","(31.0, 85.0, 75.35714285714286)","(21.0, 44.0, 39.0)"
09-01-2023 18:55:53.554376,"(19.0, 25.0, 24.77777777777778)","(7.0, 8.4, 8.3625)","(31.0, 60.0, 56.15384615384615)","(1.3, 1.55, 1.546)","(6.0, 7.8, 7.6119658119658125)","(31.0, 85.0, 75.52631578947368)","(21.0, 42.0, 37.565217391304344)"
09-01-2023 18:55:54.775772,"(19.0, 25.0, 24.555555555555557)","(7.0, 8.4, 8.3625)","(31.0, 60.0, 58.18181818181818)","(1.3, 1.55, 1.5350000000000001)","(6.0, 7.8, 7.6304)","(31.0, 85.0, 74.41176470588235)","(21.0, 42.0, 38.64)"
09-01-2023 18:55:55.872126,"(19.0, 25.0, 24.6)","(7.0, 8.4, 8.3625)","(31.0, 60.0, 58.18181818181818)","(1.3, 1.54, 1.5336666666666667)","(6.0, 7.8, 7.6461538461538465)","(31.0, 85.0, 74.41176470588235)","(21.0, 42.0, 39.6)"
09-01-2023 18:55:56.986516,"(19.0, 25.0, 24.391304347826086)","(7.0, 8.6, 8.483333333333334)","(31.0, 60.0, 58.18181818181818)","(1.3, 1.54, 1.5335820895522387)","(6.0, 7.8, 7.6461538461538465)","(31.0, 85.0, 77.17391304347827)","(21.0, 42.0, 39.6)"
09-01-2023 18:55:58.099325,"(19.0, 25.0, 24.391304347826086)","(7.0, 8.6, 8.553846153846154)","(31.0, 60.0, 59.29824561403509)","(1.3, 1.54, 1.5337704918032786)","(6.0, 7.8, 7.590604026845638)","(31.0, 85.0, 82.0)","(21.0, 42.0, 39.6)"
09-01-2023 18:55:59.184062,"(19.0, 25.0, 24.142857142857142)","(7.0, 8.6, 8.448275862068966)","(31.0, 60.0, 59.29824561403509)","(1.3, 1.54, 1.5337704918032786)","(6.0, 7.8, 7.590604026845638)","(31.0, 85.0, 81.0)","(21.0, 42.0, 39.6)"
09-01-2023 18:56:00.242194,"(19.0, 25.0, 24.142857142857142)","(7.0, 8.6, 8.448275862068966)","(31.0, 60.0, 59.09090909090909)","(1.3, 1.54, 1.544)","(6.0, 7.8, 7.576119402985075)","(31.0, 85.0, 81.15384615384616)","(21.0, 42.0, 39.6)"
09-01-2023 18:56:01.252651,"(19.0, 25.0, 23.689655172413794)","(7.0, 8.6, 8.473333333333333)","(31.0, 60.0, 59.09090909090909)","(1.3, 1.55, 1.544)","(6.0, 7.8, 7.573529411764706)","(31.0, 85.0, 81.875)","(21.0, 42.0, 39.666666666666664)"
09-01-2023 18:56:02.283362,"(19.0, 24.0, 23.733333333333334)","(7.0, 8.6, 8.525274725274725)","(31.0, 60.0, 59.12280701754386)","(1.3, 1.55, 1.5467676767676768)","(6.0, 7.8, 7.510588235294118)","(31.0, 85.0, 81.875)","(21.0, 42.0, 40.09090909090909)"
09-01-2023 18:56:03.351777,"(19.0, 24.0, 23.04)","(7.0, 8.6, 8.532673267326732)","(31.0, 60.0, 59.13793103448276)","(1.3, 1.55, 1.547156862745098)","(6.0, 7.6, 7.510588235294118)","(41.0, 85.0, 81.15384615384616)","(21.0, 42.0, 40.90909090909091)"
09-01-2023 18:56:04.351875,"(19.0, 23.0, 22.45)","(7.0, 8.6, 8.532673267326732)","(31.0, 60.0, 59.10714285714286)","(1.3, 1.55, 1.5473737373737375)","(6.0, 7.6, 7.494949494949495)","(41.0, 85.0, 82.72727272727273)","(21.0, 42.0, 39.875)"
09-01-2023 18:56:05.581194,"(19.0, 23.0, 22.333333333333332)","(7.0, 8.6, 8.51047619047619)","(31.0, 60.0, 59.13793103448276)","(1.3, 1.55, 1.542871287128713)","(6.0, 7.6, 7.6)","(41.0, 90.0, 83.52941176470588)","(21.0, 42.0, 39.875)"
09-01-2023 18:56:06.863380,"(18.0, 23.0, 21.7027027027027)","(6.5, 8.6, 8.489411764705883)","(31.0, 60.0, 53.630136986301366)","(1.3, 1.55, 1.5425)","(6.0, 7.8, 7.551807228915663)","(41.0, 90.0, 71.33333333333333)","(21.0, 42.0, 38.9873417721519)"
09-01-2023 18:56:08.087646,"(18.0, 23.0, 21.7027027027027)","(6.5, 8.6, 8.522499999999999)","(31.0, 55.0, 53.59154929577465)","(1.3, 1.55, 1.5425781250000001)","(6.0, 7.6, 7.551807228915663)","(41.0, 80.0, 70.71428571428571)","(21.0, 40.0, 38.75)"
09-01-2023 18:56:09.282778,"(18.0, 23.0, 21.88888888888889)","(6.5, 8.6, 8.527272727272727)","(31.0, 55.0, 53.59154929577465)","(1.3, 1.55, 1.5429357798165138)","(6.0, 7.6, 7.551807228915663)","(41.0, 80.0, 70.55555555555556)","(21.0, 40.0, 38.62686567164179)"
09-01-2023 18:56:10.661198,"(18.0, 23.0, 22.130434782608695)","(6.5, 8.6, 8.527272727272727)","(31.0, 55.0, 53.59154929577465)","(1.3, 1.55, 1.5429357798165138)","(6.0, 7.6, 7.551807228915663)","(41.0, 80.0, 70.55555555555556)","(21.0, 40.0, 38.707692307692305)"
09-01-2023 18:56:11.882699,"(18.0, 24.0, 23.235294117647058)","(6.5, 8.6, 8.501052631578947)","(31.0, 55.0, 53.44155844155844)","(1.3, 1.55, 1.5462337662337662)","(6.0, 7.6, 7.5512195121951216)","(41.0, 80.0, 70.66666666666667)","(21.0, 40.0, 38.707692307692305)"
09-01-2023 18:56:13.102827,"(18.0, 24.0, 23.235294117647058)","(6.5, 8.6, 8.501052631578947)","(31.0, 55.0, 53.4)","(1.3, 1.55, 1.541830985915493)","(6.0, 7.6, 7.483018867924528)","(41.0, 80.0, 70.55555555555556)","(21.0, 40.0, 38.55072463768116)"
09-01-2023 18:56:14.193446,"(18.0, 24.0, 23.444444444444443)","(6.5, 8.8, 8.638823529411765)","(31.0, 55.0, 53.4)","(1.3, 1.55, 1.54)","(6.0, 7.6, 7.327272727272727)","(41.0, 80.0, 71.33333333333333)","(21.0, 40.0, 38.13636363636363)"
09-01-2023 18:56:15.149355,"(18.0, 25.0, 24.714285714285715)","(6.5, 8.8, 8.64942528735632)","(31.0, 55.0, 53.630136986301366)","(1.3, 1.54, 1.5343682310469315)","(6.0, 7.6, 7.321739130434783)","(41.0, 80.0, 71.33333333333333)","(21.0, 40.0, 38.13636363636363)"
09-01-2023 18:56:16.376462,"(18.0, 27.0, 25.444444444444443)","(6.5, 8.8, 8.64971098265896)","(31.0, 55.0, 53.48684210526316)","(1.3, 1.54, 1.5237704918032786)","(6.0, 7.6, 7.4222222222222225)","(41.0, 80.0, 71.33333333333333)","(21.0, 40.0, 38.160919540229884)"
09-01-2023 18:56:17.481453,"(18.0, 27.0, 25.444444444444443)","(6.5, 8.8, 8.64971098265896)","(31.0, 55.0, 53.48684210526316)","(1.3, 1.54, 1.525891891891892)","(6.0, 7.6, 7.455172413793103)","(41.0, 80.0, 76.17647058823529)","(21.0, 40.0, 38.29268292682927)"
09-01-2023 18:56:18.590602,"(18.0, 27.0, 24.73913043478261)","(6.5, 9.0, 8.79375)","(31.0, 55.0, 53.59154929577465)","(1.3, 1.53, 1.525606936416185)","(6.0, 7.6, 7.378723404255319)","(41.0, 80.0, 76.17647058823529)","(21.0, 40.0, 38.29268292682927)"
09-01-2023 18:56:19.699044,"(18.0, 27.0, 24.73913043478261)","(6.5, 9.0, 8.894400000000001)","(31.0, 55.0, 53.630136986301366)","(1.3, 1.53, 1.5264150943396226)","(6.0, 7.6, 7.378723404255319)","(41.0, 80.0, 76.17647058823529)","(21.0, 40.0, 38.29268292682927)"
09-01-2023 18:56:20.836731,"(18.0, 27.0, 24.73913043478261)","(6.5, 9.0, 8.8864)","(31.0, 55.0, 53.630136986301366)","(1.3, 1.53, 1.5219444444444445)","(6.0, 7.6, 7.354621848739495)","(41.0, 80.0, 76.17647058823529)","(21.0, 40.0, 38.21176470588235)"
09-01-2023 18:56:22.018148,"(18.0, 27.0, 24.73913043478261)","(6.5, 9.0, 8.8864)","(31.0, 55.0, 53.630136986301366)","(1.3, 1.53, 1.5249122807017543)","(6.0, 7.6, 7.34375)","(41.0, 80.0, 76.17647058823529)","(21.0, 40.0, 38.21176470588235)"
09-01-2023 18:56:23.270419,"(18.0, 26.0, 24.363636363636363)","(6.5, 9.0, 8.8864)","(31.0, 55.0, 57.75)","(1.3, 1.53, 1.5274590163934427)","(6.0, 7.6, 7.335483870967742)","(41.0, 80.0, 76.17647058823529)","(21.0, 40.0, 38.21176470588235)"
09-01-2023 18:56:24.335345,"(18.0, 26.0, 24.8)","(6.5, 9.0, 8.8864)","(31.0, 60.0, 57.75)","(1.3, 1.54, 1.529090909090909)","(6.0, 7.6, 7.393103448275862)","(41.0, 80.0, 76.17647058823529)","(21.0, 40.0, 38.21176470588235)"
09-01-2023 18:56:25.335689,"(18.0, 26.0, 24.75862068965517)","(6.5, 9.0, 8.872072072072072)","(31.0, 60.0, 56.666666666666664)","(1.3, 1.54, 1.529090909090909)","(6.0, 7.6, 7.376842105263158)","(41.0, 80.0, 76.42857142857143)","(21.0, 40.0, 38.21176470588235)"
09-01-2023 18:56:26.281579,"(18.0, 26.0, 24.75862068965517)","(6.5, 9.0, 8.726923076923077)","(31.0, 60.0, 56.666666666666664)","(1.3, 1.54, 1.5286545454545455)","(6.0, 7.6, 7.3858585858585855)","(41.0, 80.0, 76.42857142857143)","(21.0, 40.0, 38.1)"
09-01-2023 18:56:27.271583,"(18.0, 26.0, 24.821428571428573)","(6.5, 9.0, 8.726923076923077)","(31.0, 60.0, 59.21052631578947)","(1.3, 1.54, 1.52911877394636)","(6.0, 7.6, 7.393684210526316)","(41.0, 80.0, 76.42857142857143)","(21.0, 40.0, 37.917808219178085)"
09-01-2023 18:56:28.317381,"(18.0, 26.0, 24.821428571428573)","(6.5, 9.0, 8.732)","(31.0, 60.0, 59.285714285714285)","(1.3, 1.54, 1.5298932384341637)","(6.0, 7.6, 7.291954022988506)","(41.0, 80.0, 76.42857142857143)","(21.0, 40.0, 37.917808219178085)"
09-01-2023 18:56:29.423763,"(18.0, 27.0, 25.26086956521739)","(6.5, 9.0, 8.88695652173913)","(31.0, 60.0, 59.285714285714285)","(1.3, 1.54, 1.525421686746988)","(6.0, 7.6, 7.3297297297297295)","(41.0, 80.0, 76.42857142857143)","(21.0, 40.0, 37.917808219178085)"
09-01-2023 18:56:30.608470,"(18.0, 27.0, 24.58139534883721)","(6.5, 9.0, 8.88695652173913)","(31.0, 60.0, 59.21052631578947)","(1.3, 1.53, 1.5117957746478874)","(6.0, 7.8, 7.3297297297297295)","(41.0, 80.0, 76.42857142857143)","(21.0, 40.0, 37.917808219178085)"
09-01-2023 18:56:31.717349,"(18.0, 27.0, 24.58139534883721)","(6.5, 9.0, 8.903703703703703)","(31.0, 60.0, 59.21052631578947)","(1.3, 1.52, 1.5158620689655173)","(6.0, 7.8, 7.450314465408805)","(41.0, 80.0, 76.42857142857143)","(21.0, 40.0, 38.0)"
09-01-2023 18:56:32.825668,"(18.0, 27.0, 26.21212121212121)","(6.5, 9.2, 8.914285714285715)","(31.0, 60.0, 59.69387755102041)","(1.3, 1.52, 1.514390243902439)","(6.0, 7.8, 7.4512820512820515)","(41.0, 80.0, 76.25)","(21.0, 40.0, 37.917808219178085)"
09-01-2023 18:56:33.880403,"(18.0, 26.0, 25.25)","(6.5, 9.2, 8.989473684210527)","(31.0, 60.0, 59.69387755102041)","(1.3, 1.52, 1.514390243902439)","(6.0, 7.8, 7.452980132450332)","(41.0, 80.0, 76.25)","(21.0, 40.0, 37.917808219178085)"
09-01-2023 18:56:34.917665,"(18.0, 26.0, 25.2)","(6.5, 9.2, 9.13103448275862)","(31.0, 60.0, 59.69387755102041)","(1.3, 1.52, 1.5153731343283583)","(6.0, 7.8, 7.452980132450332)","(41.0, 80.0, 79.25)","(21.0, 40.0, 37.82857142857143)"
09-01-2023 18:56:35.834238,"(18.0, 26.0, 25.2)","(6.5, 9.2, 9.162711864406779)","(31.0, 60.0, 59.7)","(1.3, 1.51, 1.5074468085106383)","(6.0, 7.8, 7.452980132450332)","(41.0, 80.0, 79.25)","(21.0, 40.0, 37.82857142857143)"
09-01-2023 18:56:36.827795,"(18.0, 26.0, 24.5)","(6.5, 9.2, 9.17142857142857)","(31.0, 60.0, 59.7)","(1.3, 1.52, 1.5123577235772359)","(6.0, 7.8, 7.452980132450332)","(41.0, 80.0, 77.20930232558139)","(21.0, 40.0, 37.82857142857143)"
09-01-2023 18:56:38.018726,"(18.0, 25.0, 24.6)","(6.5, 9.2, 9.053521126760563)","(31.0, 60.0, 59.7)","(1.3, 1.52, 1.5115328467153284)","(6.0, 7.8, 7.654929577464788)","(41.0, 80.0, 76.625)","(21.0, 40.0, 38.06896551724138)"
09-01-2023 18:56:39.115337,"(18.0, 25.0, 24.6)","(6.5, 9.2, 9.062809917355372)","(31.0, 60.0, 58.916666666666664)","(1.3, 1.52, 1.5103157894736843)","(6.0, 7.8, 7.660689655172414)","(41.0, 80.0, 73.5)","(21.0, 40.0, 38.833333333333336)"
09-01-2023 18:56:40.240136,"(18.0, 25.0, 23.5)","(6.5, 9.2, 9.077586206896552)","(31.0, 60.0, 59.08450704225352)","(1.3, 1.52, 1.5131851851851852)","(6.0, 7.8, 7.658741258741259)","(41.0, 80.0, 73.5)","(21.0, 40.0, 38.833333333333336)"
09-01-2023 18:56:41.371803,"(18.0, 25.0, 23.5)","(6.5, 9.2, 9.087301587301587)","(31.0, 60.0, 58.916666666666664)","(1.3, 1.52, 1.5133333333333334)","(6.0, 7.8, 7.6469696969696965)","(41.0, 80.0, 73.5)","(21.0, 40.0, 38.833333333333336)"
09-01-2023 18:56:42.480447,"(18.0, 25.0, 23.5)","(6.5, 9.2, 9.087301587301587)","(31.0, 60.0, 58.671875)","(1.3, 1.52, 1.5133333333333334)","(6.0, 7.8, 7.6469696969696965)","(41.0, 80.0, 73.5)","(21.0, 40.0, 38.833333333333336)"
09-01-2023 18:56:43.530314,"(18.0, 25.0, 23.5)","(6.5, 9.2, 9.087301587301587)","(31.0, 60.0, 58.671875)","(1.3, 1.52, 1.5133333333333334)","(6.0, 7.8, 7.647692307692307)","(41.0, 80.0, 73.5)","(21.0, 40.0, 38.833333333333336)"
