,Farmor Admission,Devils Sister,Velocity Carly,Bentley Boom,La Folie,Frosty Feet,Three Putt Par,Hes Blazing
09-01-2023 11:21:15.055991,"(2.5, 3.35, 3.2176470588235295)","(31.0, 55.0, 51.486486486486484)","(2.6, 3.0, 2.9826811594202898)","(5.5, 7.6, 7.52)","(6.0, 9.6, 9.364705882352942)","(26.0, 38.0, 32.75)","(21.0, 29.0, 25.210526315789473)","(21.0, 38.0, 34.285714285714285)"
09-01-2023 11:21:16.172598,"(2.5, 3.35, 3.2176470588235295)","(31.0, 55.0, 51.486486486486484)","(2.6, 3.0, 2.9826811594202898)","(5.5, 7.6, 7.48)","(6.0, 9.6, 9.236363636363636)","(26.0, 38.0, 32.75)","(21.0, 29.0, 25.210526315789473)","(21.0, 38.0, 34.285714285714285)"
09-01-2023 11:21:17.410167,"(2.5, 3.35, 3.1607142857142856)","(31.0, 50.0, 49.2)","(2.6, 3.0, 2.9825954198473283)","(5.5, 7.6, 7.44)","(6.0, 9.6, 9.178947368421053)","(26.0, 38.0, 34.333333333333336)","(21.0, 29.0, 25.137931034482758)","(21.0, 38.0, 34.285714285714285)"
09-01-2023 11:21:18.569739,"(2.5, 3.35, 3.1613207547169813)","(31.0, 50.0, 48.75)","(2.6, 3.0, 2.9822568093385216)","(5.5, 7.6, 7.435294117647059)","(6.0, 9.6, 9.275675675675675)","(26.0, 38.0, 32.5)","(21.0, 29.0, 25.137931034482758)","(21.0, 38.0, 32.48)"
09-01-2023 11:21:19.702190,"(2.5, 3.35, 3.1613207547169813)","(31.0, 50.0, 48.75)","(2.6, 3.0, 2.9822568093385216)","(5.5, 7.6, 7.488888888888889)","(6.0, 9.6, 9.152000000000001)","(26.0, 38.0, 33.6)","(21.0, 29.0, 25.137931034482758)","(21.0, 38.0, 33.54838709677419)"
09-01-2023 11:21:20.907500,"(2.5, 3.35, 3.1934782608695653)","(31.0, 50.0, 48.75)","(2.6, 3.0, 2.9823293172690764)","(5.5, 7.6, 7.446153846153846)","(6.0, 9.6, 9.125925925925927)","(26.0, 38.0, 32.5)","(21.0, 29.0, 25.137931034482758)","(21.0, 38.0, 32.69230769230769)"
09-01-2023 11:21:22.121724,"(2.5, 3.35, 3.1934782608695653)","(31.0, 50.0, 48.75)","(2.6, 3.0, 2.9826771653543305)","(5.5, 7.6, 7.446153846153846)","(6.0, 9.6, 9.125925925925927)","(26.0, 38.0, 32.5)","(21.0, 29.0, 25.333333333333332)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:21:23.227718,"(2.5, 3.35, 3.1934782608695653)","(31.0, 50.0, 48.333333333333336)","(2.6, 3.0, 2.9826771653543305)","(5.5, 7.6, 7.472727272727273)","(6.0, 9.6, 9.125925925925927)","(26.0, 38.0, 33.6)","(21.0, 28.0, 25.333333333333332)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:21:24.339043,"(2.5, 3.35, 3.1934782608695653)","(31.0, 50.0, 47.77777777777778)","(2.6, 3.0, 2.9823293172690764)","(5.5, 7.6, 7.446153846153846)","(6.0, 9.6, 9.24)","(31.0, 38.0, 32.5)","(21.0, 28.0, 25.214285714285715)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:21:25.395378,"(2.5, 3.35, 3.2214285714285715)","(31.0, 50.0, 47.142857142857146)","(2.6, 3.0, 2.9823293172690764)","(5.5, 7.6, 7.446153846153846)","(6.0, 9.6, 9.24)","(31.0, 38.0, 33.6)","(21.0, 28.0, 25.214285714285715)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:21:26.500378,"(2.5, 3.35, 3.226923076923077)","(31.0, 50.0, 48.0)","(2.6, 3.0, 2.9823293172690764)","(5.5, 7.6, 7.488888888888889)","(6.0, 9.6, 9.24)","(31.0, 38.0, 32.5)","(21.0, 28.0, 25.214285714285715)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:21:27.606067,"(2.5, 3.35, 3.226923076923077)","(31.0, 50.0, 49.0)","(2.6, 3.0, 2.9823293172690764)","(5.5, 7.6, 7.446153846153846)","(6.0, 9.6, 9.24)","(31.0, 38.0, 32.5)","(21.0, 28.0, 25.214285714285715)","(21.0, 38.0, 32.69230769230769)"
09-01-2023 11:21:28.745748,"(2.5, 3.35, 3.226923076923077)","(31.0, 50.0, 49.7037037037037)","(2.6, 3.0, 2.981967213114754)","(5.5, 7.6, 7.488888888888889)","(6.0, 9.6, 9.35)","(31.0, 38.0, 32.5)","(21.0, 28.0, 25.214285714285715)","(21.0, 38.0, 33.54838709677419)"
09-01-2023 11:21:29.846279,"(2.5, 3.35, 3.2071428571428573)","(31.0, 50.0, 49.7037037037037)","(2.6, 3.0, 2.981967213114754)","(5.5, 7.6, 7.446153846153846)","(6.0, 9.6, 9.428571428571429)","(31.0, 38.0, 32.5)","(21.0, 28.0, 25.125)","(21.0, 38.0, 32.69230769230769)"
09-01-2023 11:21:30.975749,"(2.5, 3.35, 3.1860655737704917)","(31.0, 50.0, 49.7037037037037)","(2.6, 3.0, 2.981967213114754)","(5.5, 7.6, 7.446153846153846)","(6.0, 9.6, 9.428571428571429)","(31.0, 38.0, 33.6)","(21.0, 28.0, 25.15)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:21:32.041689,"(2.5, 3.35, 3.1860655737704917)","(31.0, 50.0, 49.7037037037037)","(2.6, 3.0, 2.9823293172690764)","(5.5, 7.6, 7.446153846153846)","(6.0, 9.6, 9.428571428571429)","(31.0, 38.0, 33.875)","(21.0, 28.0, 25.125)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:21:33.068276,"(2.5, 3.35, 3.19375)","(31.0, 50.0, 49.7037037037037)","(2.6, 3.0, 2.9823293172690764)","(5.5, 7.6, 7.446153846153846)","(6.0, 9.6, 9.428571428571429)","(31.0, 38.0, 34.333333333333336)","(21.0, 28.0, 25.125)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:21:34.144509,"(2.5, 3.35, 3.19375)","(31.0, 50.0, 49.666666666666664)","(2.6, 3.0, 2.9823293172690764)","(5.5, 7.6, 7.446153846153846)","(6.0, 9.6, 9.428571428571429)","(31.0, 38.0, 32.5)","(21.0, 28.0, 25.125)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:21:35.321541,"(2.5, 3.35, 3.1775862068965517)","(31.0, 50.0, 49.529411764705884)","(2.6, 3.0, 2.9823293172690764)","(5.5, 7.6, 7.488888888888889)","(6.0, 9.6, 8.836363636363636)","(31.0, 38.0, 33.6)","(21.0, 28.0, 25.125)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:21:36.347049,"(2.5, 3.35, 3.1775862068965517)","(31.0, 60.0, 57.1764705882353)","(2.6, 3.0, 2.9823293172690764)","(5.5, 7.6, 7.488888888888889)","(6.0, 9.6, 8.836363636363636)","(31.0, 38.0, 32.5)","(21.0, 28.0, 25.125)","(21.0, 38.0, 32.69230769230769)"
09-01-2023 11:21:37.378002,"(2.5, 3.35, 3.1775862068965517)","(31.0, 60.0, 56.81818181818182)","(2.6, 3.0, 2.981967213114754)","(5.5, 7.6, 7.488888888888889)","(6.0, 9.6, 9.157894736842104)","(31.0, 38.0, 34.333333333333336)","(21.0, 28.0, 25.125)","(21.0, 38.0, 33.54838709677419)"
09-01-2023 11:21:38.411280,"(2.5, 3.35, 3.19)","(31.0, 60.0, 56.81818181818182)","(2.6, 3.0, 2.981967213114754)","(5.5, 7.6, 7.488888888888889)","(6.0, 9.6, 9.12)","(31.0, 38.0, 32.5)","(21.0, 28.0, 25.125)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:21:39.563210,"(2.5, 3.35, 3.19)","(31.0, 60.0, 57.8125)","(2.6, 3.0, 2.9823293172690764)","(5.5, 7.6, 7.446153846153846)","(6.0, 9.6, 9.12)","(31.0, 38.0, 33.6)","(21.0, 28.0, 25.125)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:21:40.654441,"(2.5, 3.35, 3.19)","(31.0, 60.0, 57.8125)","(2.6, 3.0, 2.9823293172690764)","(5.5, 7.6, 7.488888888888889)","(6.0, 9.6, 9.12)","(31.0, 38.0, 32.5)","(21.0, 28.0, 25.125)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:21:41.731753,"(2.5, 3.35, 3.19)","(31.0, 60.0, 57.8125)","(2.6, 3.0, 2.983818770226537)","(5.5, 7.6, 7.446153846153846)","(6.0, 9.6, 9.0)","(31.0, 38.0, 34.333333333333336)","(21.0, 28.0, 25.125)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:21:42.840179,"(2.5, 3.35, 3.2071428571428573)","(31.0, 60.0, 57.8125)","(2.6, 3.0, 3.09)","(5.5, 7.6, 7.290909090909091)","(6.0, 9.4, 8.92)","(31.0, 38.0, 32.5)","(21.0, 28.0, 25.15)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:21:43.897113,"(2.5, 3.3, 3.23625)","(31.0, 60.0, 57.8125)","(2.6, 3.1, 3.1357142857142857)","(5.5, 7.4, 7.08421052631579)","(6.0, 9.4, 9.04)","(31.0, 38.0, 33.6)","(21.0, 28.0, 25.125)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:21:44.956285,"(2.5, 3.2, 3.1574074074074074)","(31.0, 60.0, 57.8125)","(2.6, 3.15, 3.1357142857142857)","(5.5, 7.4, 7.026666666666666)","(6.0, 9.4, 9.107692307692307)","(31.0, 38.0, 33.368421052631575)","(21.0, 28.0, 25.11111111111111)","(21.0, 38.0, 32.69230769230769)"
09-01-2023 11:21:46.004512,"(2.5, 3.2, 3.1404761904761904)","(31.0, 60.0, 57.8125)","(2.6, 3.25, 3.143333333333333)","(5.5, 7.4, 7.026666666666666)","(6.0, 9.2, 9.107692307692307)","(31.0, 38.0, 34.0)","(21.0, 28.0, 25.125)","(21.0, 38.0, 32.69230769230769)"
09-01-2023 11:21:47.046971,"(2.5, 3.2, 3.1404761904761904)","(31.0, 60.0, 57.8125)","(2.6, 3.25, 3.143333333333333)","(5.5, 7.4, 7.026666666666666)","(6.0, 9.2, 9.09090909090909)","(31.0, 38.0, 34.0)","(21.0, 28.0, 25.125)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:21:48.157422,"(2.5, 3.15, 3.1295454545454544)","(31.0, 60.0, 57.8125)","(2.6, 3.25, 3.2076923076923074)","(5.5, 7.4, 7.026666666666666)","(6.0, 9.2, 8.959999999999999)","(31.0, 38.0, 34.0)","(21.0, 28.0, 25.125)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:21:49.329430,"(2.5, 3.15, 3.1079999999999997)","(31.0, 60.0, 57.35294117647059)","(2.6, 3.3, 3.2642857142857142)","(5.5, 7.4, 7.085714285714285)","(6.0, 9.2, 8.959999999999999)","(31.0, 38.0, 34.0)","(21.0, 28.0, 25.125)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:21:50.487172,"(2.5, 3.15, 3.066)","(31.0, 60.0, 57.35294117647059)","(2.6, 3.3, 3.2642857142857142)","(5.5, 7.2, 7.085714285714285)","(6.0, 9.2, 8.959999999999999)","(31.0, 38.0, 34.0)","(21.0, 28.0, 25.125)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:21:51.577187,"(2.5, 3.15, 3.082258064516129)","(31.0, 60.0, 57.35294117647059)","(2.6, 3.3, 3.272222222222222)","(5.5, 7.2, 7.0)","(6.0, 9.2, 8.959999999999999)","(31.0, 38.0, 34.0)","(21.0, 28.0, 25.125)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:21:52.766889,"(2.5, 3.15, 3.082258064516129)","(31.0, 60.0, 57.35294117647059)","(2.6, 3.3, 3.278260869565217)","(5.5, 7.2, 6.977777777777778)","(6.0, 9.2, 8.959999999999999)","(31.0, 38.0, 33.52)","(21.0, 28.0, 25.11111111111111)","(21.0, 38.0, 32.48)"
09-01-2023 11:21:53.925606,"(2.5, 3.15, 3.082258064516129)","(31.0, 60.0, 57.35294117647059)","(2.6, 3.3, 3.275)","(5.5, 7.4, 7.025)","(6.0, 9.2, 8.959999999999999)","(31.0, 38.0, 34.0)","(21.0, 28.0, 25.125)","(21.0, 38.0, 33.4)"
09-01-2023 11:21:55.038872,"(2.5, 3.15, 3.003913043478261)","(31.0, 60.0, 57.35294117647059)","(2.6, 3.3, 3.275)","(5.5, 7.4, 7.064)","(6.0, 9.2, 8.959999999999999)","(31.0, 38.0, 34.0)","(21.0, 28.0, 25.7)","(21.0, 38.0, 33.4)"
09-01-2023 11:21:56.201777,"(2.5, 3.05, 2.991304347826087)","(31.0, 60.0, 57.35294117647059)","(2.6, 3.3, 3.2884615384615383)","(5.5, 7.4, 7.064)","(6.0, 9.2, 8.959999999999999)","(31.0, 38.0, 34.0)","(21.0, 28.0, 25.7)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:21:57.333120,"(2.5, 3.05, 2.9907692307692306)","(31.0, 60.0, 57.35294117647059)","(2.6, 3.3, 3.291176470588235)","(5.5, 7.4, 7.064)","(6.0, 9.2, 8.959999999999999)","(31.0, 38.0, 34.0)","(21.0, 28.0, 25.84)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:21:58.451624,"(2.5, 3.05, 2.9907692307692306)","(31.0, 60.0, 57.35294117647059)","(2.6, 3.3, 3.291176470588235)","(5.5, 7.4, 7.152941176470589)","(6.0, 9.2, 8.959999999999999)","(31.0, 38.0, 34.0)","(21.0, 28.0, 25.84)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:21:59.590499,"(2.5, 3.05, 2.9907692307692306)","(31.0, 60.0, 57.35294117647059)","(2.6, 3.3, 3.291176470588235)","(5.5, 7.4, 7.064)","(6.0, 9.2, 8.959999999999999)","(31.0, 38.0, 34.0)","(21.0, 28.0, 25.84)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:22:00.709762,"(2.5, 3.05, 2.9907692307692306)","(31.0, 60.0, 57.35294117647059)","(2.6, 3.3, 3.291176470588235)","(5.5, 7.4, 7.064)","(6.0, 9.2, 8.959999999999999)","(31.0, 38.0, 34.0)","(21.0, 28.0, 26.105263157894736)","(21.0, 38.0, 34.166666666666664)"
09-01-2023 11:22:01.857318,"(2.5, 3.05, 2.9907692307692306)","(31.0, 60.0, 57.35294117647059)","(2.6, 3.3, 3.2925)","(5.5, 7.4, 7.2250000000000005)","(6.0, 9.2, 8.959999999999999)","(31.0, 38.0, 34.631578947368425)","(21.0, 28.0, 26.125)","(21.0, 38.0, 34.0625)"
09-01-2023 11:22:02.996662,"(2.5, 3.15, 3.083333333333333)","(31.0, 60.0, 58.62068965517241)","(2.6, 3.1, 3.0836363636363635)","(5.5, 7.8, 7.628571428571428)","(6.0, 9.4, 8.8)","(31.0, 38.0, 34.631578947368425)","(21.0, 28.0, 26.125)","(21.0, 38.0, 32.75)"
09-01-2023 11:22:04.109191,"(2.5, 3.15, 3.0857142857142854)","(31.0, 60.0, 58.62068965517241)","(2.6, 3.1, 3.0825)","(5.5, 7.8, 7.4)","(6.0, 9.6, 9.123809523809523)","(31.0, 38.0, 34.631578947368425)","(21.0, 28.0, 26.125)","(21.0, 38.0, 34.18181818181818)"
09-01-2023 11:22:05.192988,"(2.5, 3.15, 3.107142857142857)","(31.0, 55.0, 54.80769230769231)","(2.6, 3.1, 3.066086956521739)","(5.5, 7.8, 7.5)","(6.0, 9.6, 9.523076923076923)","(31.0, 38.0, 34.631578947368425)","(21.0, 28.0, 25.857142857142858)","(21.0, 38.0, 34.18181818181818)"
09-01-2023 11:22:06.262764,"(2.5, 3.15, 3.107142857142857)","(31.0, 60.0, 59.25925925925926)","(2.6, 3.1, 3.0748387096774192)","(5.5, 7.8, 7.5)","(6.0, 9.6, 9.523076923076923)","(31.0, 38.0, 34.631578947368425)","(21.0, 28.0, 25.857142857142858)","(21.0, 38.0, 34.18181818181818)"
09-01-2023 11:22:07.260389,"(2.5, 3.15, 3.107142857142857)","(31.0, 60.0, 59.25925925925926)","(2.6, 3.1, 3.0748387096774192)","(5.5, 7.8, 7.4)","(6.0, 9.6, 9.523076923076923)","(31.0, 38.0, 34.631578947368425)","(21.0, 28.0, 25.857142857142858)","(21.0, 38.0, 34.18181818181818)"
09-01-2023 11:22:08.241268,"(2.5, 3.15, 3.107142857142857)","(31.0, 60.0, 58.62068965517241)","(2.6, 3.1, 3.0748387096774192)","(5.5, 7.6, 7.5777777777777775)","(6.0, 9.6, 9.523076923076923)","(31.0, 38.0, 34.631578947368425)","(21.0, 28.0, 25.857142857142858)","(21.0, 38.0, 34.18181818181818)"
09-01-2023 11:22:09.280577,"(2.5, 3.15, 3.1166666666666667)","(31.0, 60.0, 58.62068965517241)","(2.6, 3.1, 3.0748387096774192)","(5.5, 7.6, 7.564705882352941)","(6.0, 9.6, 9.166666666666666)","(31.0, 38.0, 34.631578947368425)","(21.0, 28.0, 26.125)","(21.0, 38.0, 34.18181818181818)"
09-01-2023 11:22:10.376174,"(2.5, 3.15, 3.1166666666666667)","(31.0, 60.0, 58.62068965517241)","(2.6, 3.1, 3.089041095890411)","(5.5, 7.6, 7.557142857142857)","(6.0, 9.2, 9.17142857142857)","(31.0, 38.0, 34.631578947368425)","(21.0, 28.0, 26.125)","(21.0, 38.0, 34.0625)"
09-01-2023 11:22:11.453097,"(2.5, 3.15, 3.1166666666666667)","(31.0, 60.0, 58.62068965517241)","(2.6, 3.1, 3.089041095890411)","(5.5, 7.6, 7.5)","(6.0, 9.2, 9.176923076923076)","(31.0, 38.0, 34.631578947368425)","(21.0, 28.0, 26.125)","(21.0, 38.0, 34.0625)"
09-01-2023 11:22:12.598726,"(2.5, 3.15, 3.1166666666666667)","(31.0, 60.0, 58.62068965517241)","(2.6, 3.1, 3.0555555555555554)","(5.5, 7.8, 7.56923076923077)","(6.0, 9.2, 9.178571428571427)","(31.0, 38.0, 34.631578947368425)","(21.0, 28.0, 26.125)","(21.0, 38.0, 34.18181818181818)"
09-01-2023 11:22:13.728138,"(2.5, 3.15, 3.1166666666666667)","(31.0, 60.0, 59.61538461538461)","(2.6, 3.1, 3.0555555555555554)","(5.5, 8.4, 7.671428571428572)","(6.0, 9.2, 9.175999999999998)","(31.0, 38.0, 34.631578947368425)","(21.0, 28.0, 26.125)","(21.0, 38.0, 34.18181818181818)"
09-01-2023 11:22:14.883431,"(2.5, 3.15, 3.1166666666666667)","(31.0, 55.0, 54.80769230769231)","(2.6, 3.1, 3.052941176470588)","(5.5, 8.4, 7.715789473684211)","(6.0, 9.2, 9.172727272727272)","(31.0, 38.0, 34.631578947368425)","(21.0, 28.0, 25.857142857142858)","(21.0, 38.0, 34.18181818181818)"
09-01-2023 11:22:16.020012,"(2.5, 3.2, 3.1860759493670887)","(31.0, 55.0, 54.80769230769231)","(2.6, 3.1, 3.052941176470588)","(5.5, 8.4, 7.834782608695653)","(6.0, 9.2, 9.178571428571427)","(31.0, 38.0, 33.63636363636363)","(21.0, 28.0, 25.857142857142858)","(21.0, 38.0, 34.18181818181818)"
09-01-2023 11:22:17.197138,"(2.5, 3.2, 3.1864406779661016)","(31.0, 55.0, 54.80769230769231)","(2.6, 3.1, 3.077777777777778)","(5.5, 8.4, 7.926315789473684)","(6.0, 9.2, 9.73684210526316)","(31.0, 38.0, 34.0)","(21.0, 28.0, 25.857142857142858)","(21.0, 38.0, 34.18181818181818)"
09-01-2023 11:22:18.359528,"(2.5, 3.15, 3.1136363636363638)","(31.0, 60.0, 59.16666666666667)","(2.6, 3.1, 3.077777777777778)","(5.5, 8.4, 7.926315789473684)","(6.0, 9.8, 9.73684210526316)","(31.0, 38.0, 34.57142857142857)","(21.0, 28.0, 25.857142857142858)","(21.0, 38.0, 35.45454545454545)"
09-01-2023 11:22:19.553193,"(2.5, 3.15, 3.105)","(31.0, 60.0, 58.46153846153846)","(2.6, 3.1, 3.077777777777778)","(5.5, 8.4, 7.926315789473684)","(6.0, 9.8, 9.73684210526316)","(31.0, 38.0, 34.57142857142857)","(21.0, 28.0, 25.857142857142858)","(21.0, 36.0, 32.18181818181818)"
09-01-2023 11:22:20.730251,"(2.5, 3.15, 3.0879310344827586)","(31.0, 60.0, 58.46153846153846)","(2.6, 3.1, 3.077777777777778)","(5.5, 8.4, 7.926315789473684)","(6.0, 9.8, 9.712727272727273)","(31.0, 38.0, 34.57142857142857)","(21.0, 28.0, 25.857142857142858)","(21.0, 36.0, 32.0)"
09-01-2023 11:22:21.867487,"(2.5, 3.15, 3.083333333333333)","(31.0, 60.0, 58.46153846153846)","(2.6, 3.1, 3.0648936170212764)","(5.5, 8.4, 7.890909090909091)","(6.0, 9.8, 9.712727272727273)","(31.0, 38.0, 34.57142857142857)","(21.0, 28.0, 25.857142857142858)","(21.0, 36.0, 32.0)"
09-01-2023 11:22:23.035232,"(2.5, 3.15, 3.083333333333333)","(31.0, 60.0, 58.46153846153846)","(2.6, 3.1, 3.0648936170212764)","(5.5, 8.4, 7.890909090909091)","(6.0, 9.8, 9.677966101694915)","(31.0, 38.0, 34.57142857142857)","(21.0, 28.0, 25.857142857142858)","(21.0, 36.0, 32.05714285714286)"
09-01-2023 11:22:24.188930,"(2.5, 3.15, 3.083333333333333)","(31.0, 60.0, 58.46153846153846)","(2.6, 3.1, 3.0841463414634145)","(5.5, 8.4, 7.890909090909091)","(6.0, 9.8, 9.361538461538462)","(31.0, 38.0, 34.57142857142857)","(21.0, 28.0, 25.857142857142858)","(21.0, 36.0, 32.05714285714286)"
09-01-2023 11:22:25.331082,"(2.5, 3.15, 3.083333333333333)","(31.0, 60.0, 58.46153846153846)","(2.6, 3.15, 3.0841463414634145)","(5.5, 8.4, 7.890909090909091)","(6.0, 9.4, 9.102439024390243)","(31.0, 38.0, 34.57142857142857)","(21.0, 28.0, 25.857142857142858)","(21.0, 36.0, 32.05714285714286)"
09-01-2023 11:22:26.521166,"(2.5, 3.15, 3.083333333333333)","(41.0, 60.0, 58.46153846153846)","(2.5, 3.15, 3.105)","(6.0, 8.4, 7.890909090909091)","(6.5, 9.2, 8.996825396825397)","(26.0, 38.0, 34.57142857142857)","(21.0, 28.0, 26.125)","(26.0, 36.0, 32.05714285714286)"
09-01-2023 11:22:27.714751,"(2.5, 3.15, 3.083333333333333)","(41.0, 60.0, 58.46153846153846)","(2.5, 3.15, 3.105)","(6.0, 8.4, 7.92)","(6.5, 9.2, 8.971428571428572)","(26.0, 38.0, 34.57142857142857)","(21.0, 28.0, 26.125)","(26.0, 36.0, 32.05714285714286)"
09-01-2023 11:22:28.877564,"(2.5, 3.15, 3.083333333333333)","(41.0, 60.0, 58.46153846153846)","(2.5, 3.15, 3.105)","(6.0, 8.4, 8.057142857142857)","(6.5, 9.2, 8.993548387096775)","(26.0, 38.0, 35.473684210526315)","(21.0, 28.0, 26.571428571428573)","(26.0, 36.0, 32.714285714285715)"
09-01-2023 11:22:30.031900,"(2.5, 3.15, 3.0789473684210527)","(41.0, 60.0, 58.70967741935484)","(2.5, 3.15, 3.11875)","(6.0, 8.4, 8.16470588235294)","(6.5, 9.2, 9.071698113207546)","(26.0, 38.0, 35.473684210526315)","(21.0, 28.0, 26.142857142857142)","(26.0, 36.0, 32.32)"
09-01-2023 11:22:31.217658,"(2.5, 3.1, 3.08)","(41.0, 60.0, 57.94117647058823)","(2.5, 3.15, 3.11875)","(6.0, 8.8, 8.285714285714286)","(6.5, 9.2, 9.076363636363636)","(26.0, 38.0, 35.473684210526315)","(21.0, 28.0, 26.142857142857142)","(26.0, 36.0, 32.93333333333333)"
09-01-2023 11:22:32.389572,"(2.5, 3.1, 3.062745098039216)","(41.0, 60.0, 58.70967741935484)","(2.5, 3.15, 3.1125)","(6.0, 8.4, 8.191304347826087)","(6.5, 9.2, 9.074074074074074)","(26.0, 38.0, 35.473684210526315)","(21.0, 28.0, 26.375)","(26.0, 36.0, 32.93333333333333)"
09-01-2023 11:22:33.530916,"(2.5, 3.1, 3.0375)","(41.0, 60.0, 58.70967741935484)","(2.5, 3.15, 3.1125)","(6.0, 8.4, 8.191304347826087)","(6.5, 9.2, 9.074074074074074)","(26.0, 38.0, 35.473684210526315)","(21.0, 28.0, 26.375)","(26.0, 36.0, 32.93333333333333)"
09-01-2023 11:22:34.613758,"(2.5, 3.1, 3.0387096774193547)","(41.0, 60.0, 58.70967741935484)","(2.5, 3.15, 3.1125)","(6.0, 8.4, 8.191304347826087)","(6.5, 9.2, 9.076363636363636)","(26.0, 38.0, 35.6)","(21.0, 28.0, 25.375)","(26.0, 36.0, 32.93333333333333)"
09-01-2023 11:22:35.640285,"(2.5, 3.1, 3.024)","(41.0, 60.0, 58.70967741935484)","(2.5, 3.15, 3.1135135135135137)","(6.0, 8.4, 7.714285714285714)","(6.5, 9.2, 9.076363636363636)","(26.0, 38.0, 35.6)","(21.0, 28.0, 25.166666666666668)","(26.0, 36.0, 32.93333333333333)"
09-01-2023 11:22:36.661704,"(2.5, 3.1, 3.0272727272727273)","(41.0, 60.0, 55.55555555555556)","(2.5, 3.15, 3.1065789473684213)","(6.0, 8.4, 8.218181818181819)","(6.5, 9.2, 9.066666666666666)","(26.0, 38.0, 35.6)","(21.0, 28.0, 25.166666666666668)","(26.0, 36.0, 32.93333333333333)"
09-01-2023 11:22:37.635902,"(2.5, 3.1, 3.0272727272727273)","(41.0, 60.0, 49.5)","(2.5, 3.15, 3.1041666666666665)","(6.0, 8.6, 8.523809523809524)","(6.5, 9.2, 9.066666666666666)","(26.0, 38.0, 35.6)","(21.0, 28.0, 25.166666666666668)","(26.0, 36.0, 32.93333333333333)"
09-01-2023 11:22:38.633616,"(2.5, 3.1, 3.0272727272727273)","(41.0, 60.0, 49.5)","(2.5, 3.15, 3.1041666666666665)","(6.0, 8.2, 8.167123287671233)","(6.5, 9.4, 9.452631578947368)","(26.0, 38.0, 35.6)","(21.0, 28.0, 25.2)","(26.0, 36.0, 32.903225806451616)"
09-01-2023 11:22:39.722830,"(2.5, 3.1, 3.0272727272727273)","(41.0, 60.0, 49.5)","(2.5, 3.15, 3.0455)","(6.0, 8.2, 8.225)","(6.5, 9.6, 9.418181818181818)","(26.0, 38.0, 35.6)","(21.0, 28.0, 25.157894736842106)","(26.0, 36.0, 33.0)"
09-01-2023 11:22:40.828150,"(2.5, 3.1, 3.026666666666667)","(41.0, 60.0, 49.5)","(2.5, 3.15, 3.03258064516129)","(6.0, 8.6, 8.458823529411765)","(6.5, 9.6, 9.466666666666667)","(26.0, 38.0, 35.6)","(21.0, 28.0, 26.071428571428573)","(26.0, 36.0, 32.888888888888886)"
09-01-2023 11:22:41.939545,"(2.5, 3.1, 3.033333333333333)","(41.0, 60.0, 54.166666666666664)","(2.5, 3.05, 3.0081395348837208)","(6.0, 8.6, 8.39)","(6.5, 9.6, 9.581818181818182)","(26.0, 38.0, 35.6)","(21.0, 28.0, 27.142857142857142)","(26.0, 34.0, 32.666666666666664)"
09-01-2023 11:22:43.078714,"(2.5, 3.1, 3.033333333333333)","(41.0, 60.0, 51.25)","(2.5, 3.05, 2.9219999999999997)","(6.0, 8.6, 8.312)","(6.5, 9.8, 9.536)","(26.0, 38.0, 35.91304347826087)","(21.0, 28.0, 25.125)","(26.0, 34.0, 34.8)"
09-01-2023 11:22:44.198110,"(2.5, 3.1, 3.033333333333333)","(41.0, 60.0, 51.25)","(2.5, 2.96, 2.922056074766355)","(6.0, 8.6, 8.312)","(6.5, 9.8, 9.55)","(26.0, 38.0, 35.6)","(21.0, 27.0, 27.615384615384617)","(26.0, 36.0, 37.68421052631579)"
