,Neretva,Wolff Boss,Zumikon,Friscos Image,Spending My Time,Brave Enough,Hamilton Hill,Princess Bojack
07-01-2023 13:29:19.116121,"(41.0, 75.0, 71.03448275862068)","(4.0, 4.8, 4.7315693430656935)","(11.0, 14.5, 14.390243902439025)","(81.0, 150.0, 144.41176470588235)","(19.0, 27.0, 26.77777777777778)","(41.0, 70.0, 69.72222222222223)","(3.2, 3.65, 3.623478260869565)","(2.4, 2.7, 2.6813513513513514)"
07-01-2023 13:29:20.330492,"(41.0, 75.0, 71.18181818181819)","(4.0, 4.8, 4.737185929648241)","(11.0, 14.5, 14.319502074688797)","(81.0, 150.0, 145.16129032258064)","(19.0, 27.0, 25.45762711864407)","(41.0, 70.0, 69.61538461538461)","(3.2, 3.65, 3.6459537572254335)","(2.4, 2.7, 2.644)"
07-01-2023 13:29:21.525458,"(41.0, 75.0, 71.45454545454545)","(4.2, 4.8, 4.77797619047619)","(11.0, 15.0, 14.18978102189781)","(81.0, 150.0, 145.16129032258064)","(19.0, 28.0, 25.529411764705884)","(41.0, 75.0, 70.25)","(3.2, 3.65, 3.6454819277108435)","(2.4, 2.66, 2.6501030927835054)"
07-01-2023 13:29:22.639323,"(41.0, 75.0, 71.50943396226415)","(4.2, 4.8, 5.146808510638298)","(11.0, 15.0, 16.0)","(81.0, 150.0, 311.1111111111111)","(19.0, 26.0, 33.5)","(41.0, 75.0, 82.0)","(3.2, 3.7, 3.6)","(2.4, 2.66, 3.5794117647058825)"
07-01-2023 13:29:23.738703,"(41.0, 170.0, 82.0)","(4.2, 5.2, 4.8621621621621625)","(11.0, 22.0, 16.0)","(81.0, 320.0, 286.6666666666667)","(19.0, 46.0, 33.5)","(41.0, 170.0, 40.45454545454545)","(3.2, 4.0, 3.861111111111111)","(2.4, 3.75, 3.757142857142857)"
07-01-2023 13:29:24.938891,"(41.0, 170.0, 82.0)","(4.2, 5.2, 4.7)","(11.0, 22.0, 22.0)","(81.0, 320.0, 286.6666666666667)","(19.0, 46.0, 36.333333333333336)","(41.0, 65.0, 42.5)","(3.2, 4.0, 3.775)","(2.4, 4.0, 2.333673469387755)"
07-01-2023 13:29:26.097707,"(41.0, 150.0, 75.33333333333334)","(4.2, 4.7, 3.8499999999999996)","(11.0, 32.0, 22.0)","(81.0, 320.0, 286.6666666666667)","(19.0, 44.0, 33.0)","(41.0, 65.0, 48.333333333333336)","(3.2, 3.85, 3.14)","(2.4, 2.52, 2.3619354838709676)"
07-01-2023 13:29:27.334510,"(41.0, 150.0, 76.66666666666666)","(4.2, 7.2, 6.892307692307693)","(11.0, 20.0, 15.5)","(81.0, 340.0, 303.3333333333333)","(19.0, 44.0, 33.0)","(41.0, 65.0, 48.333333333333336)","(3.2, 3.2, 4.791666666666666)","(2.4, 2.52, 2.3652631578947365)"
07-01-2023 13:29:28.451457,"(41.0, 150.0, 76.66666666666666)","(4.2, 5.6, 5.573333333333333)","(11.0, 23.0, 21.857142857142858)","(81.0, 320.0, 312.1428571428571)","(19.0, 44.0, 32.0)","(41.0, 65.0, 53.5)","(3.2, 4.8, 2.5168421052631578)","(2.4, 2.38, 2.7323076923076925)"
07-01-2023 13:29:29.569095,"(41.0, 150.0, 76.66666666666666)","(4.2, 6.2, 6.019047619047619)","(11.0, 34.0, 17.25)","(81.0, 330.0, 301.4814814814815)","(19.0, 50.0, 44.285714285714285)","(41.0, 65.0, 50.0)","(3.2, 2.54, 3.0287671232876714)","(2.4, 2.74, 2.3462790697674416)"
07-01-2023 13:29:30.750622,"(41.0, 150.0, 76.66666666666666)","(4.2, 6.2, 5.963157894736842)","(11.0, 22.0, 17.25)","(81.0, 310.0, 302.8571428571429)","(19.0, 48.0, 34.57142857142857)","(41.0, 60.0, 53.333333333333336)","(3.2, 3.2, 3.2649999999999997)","(2.4, 2.52, 2.3847727272727273)"
07-01-2023 13:29:31.845373,"(41.0, 150.0, 74.0)","(4.2, 6.2, 5.9222222222222225)","(11.0, 26.0, 24.92857142857143)","(81.0, 320.0, 302.8571428571429)","(19.0, 50.0, 49.2)","(41.0, 60.0, 66.0)","(3.2, 4.6, 4.112500000000001)","(2.4, 2.52, 2.3038297872340423)"
07-01-2023 13:29:33.005499,"(41.0, 140.0, 63.5)","(4.2, 5.3, 5.267741935483871)","(11.0, 32.0, 26.5)","(81.0, 320.0, 291.85185185185185)","(19.0, 50.0, 49.2)","(41.0, 90.0, 74.0)","(3.2, 4.4, 3.323076923076923)","(2.4, 2.36, 2.338461538461538)"
