,Nana Jann,Black Edition,Enraged,Prince Pulpogan,Renegade Ruslie,Dundee Fidget,Nash Bale,War Knee
15-12-2022 15:15:10.475372,"(21.0, 34.0, 31.5)","(11.0, 22.0, 20.4)","(21.0, 44.0, 37.6)","(6.5, 8.2, 8.38421052631579)","(31.0, 65.0, 55.120000000000005)","(4.2, 5.0, 4.923529411764706)","(11.0, 17.5, 17.27777777777778)","(1.75, 2.06, 2.0366233766233766)"
15-12-2022 15:15:11.781689,"(21.0, 34.0, 31.5)","(11.0, 22.0, 20.22222222222222)","(21.0, 44.0, 37.6)","(6.5, 8.4, 8.59047619047619)","(31.0, 65.0, 54.95454545454545)","(4.2, 5.0, 4.910526315789474)","(11.0, 17.5, 17.27777777777778)","(1.75, 2.06, 2.0275)"
15-12-2022 15:15:12.978615,"(21.0, 34.0, 31.5)","(11.0, 22.0, 20.22222222222222)","(21.0, 44.0, 37.6)","(6.5, 8.6, 8.368421052631579)","(31.0, 65.0, 54.95454545454545)","(4.2, 5.0, 4.876190476190476)","(11.0, 17.5, 17.27777777777778)","(1.75, 2.06, 2.0275)"
15-12-2022 15:15:14.121188,"(21.0, 34.0, 31.5)","(11.0, 22.0, 21.0)","(21.0, 44.0, 37.6)","(6.5, 8.4, 8.0)","(31.0, 65.0, 52.0)","(4.2, 5.0, 4.822727272727272)","(11.0, 17.5, 17.27777777777778)","(1.75, 2.06, 2.0275)"
15-12-2022 15:15:15.159313,"(21.0, 34.0, 31.5)","(11.0, 22.0, 21.264705882352942)","(21.0, 44.0, 38.0)","(6.5, 8.4, 8.2)","(31.0, 65.0, 52.0)","(4.2, 4.9, 4.808108108108108)","(11.0, 17.5, 17.27777777777778)","(1.75, 2.06, 2.0294117647058822)"
15-12-2022 15:15:16.318683,"(21.0, 34.0, 31.5)","(11.0, 22.0, 19.857142857142858)","(21.0, 42.0, 37.6)","(6.5, 8.4, 8.007017543859648)","(31.0, 65.0, 54.95454545454545)","(4.2, 4.9, 4.868888888888889)","(11.0, 17.5, 17.27777777777778)","(1.75, 2.06, 2.04)"
15-12-2022 15:15:17.484440,"(21.0, 34.0, 31.5)","(11.0, 22.0, 19.857142857142858)","(21.0, 44.0, 37.6)","(6.5, 8.4, 7.9818181818181815)","(31.0, 65.0, 52.0)","(4.2, 4.9, 4.957142857142857)","(11.0, 17.5, 17.27777777777778)","(1.75, 2.06, 2.037777777777778)"
15-12-2022 15:15:18.557714,"(21.0, 34.0, 31.5)","(11.0, 22.0, 20.42105263157895)","(21.0, 44.0, 37.6)","(6.5, 8.0, 7.9818181818181815)","(31.0, 65.0, 52.0)","(4.2, 5.0, 4.957142857142857)","(11.0, 17.5, 17.27777777777778)","(1.75, 2.06, 2.037777777777778)"
15-12-2022 15:15:19.611887,"(21.0, 34.0, 31.5)","(11.0, 22.0, 19.857142857142858)","(21.0, 44.0, 37.6)","(6.5, 8.0, 7.9818181818181815)","(31.0, 65.0, 54.95454545454545)","(4.2, 5.0, 4.957142857142857)","(11.0, 17.5, 17.27777777777778)","(1.75, 2.06, 2.037777777777778)"
15-12-2022 15:15:20.737912,"(21.0, 34.0, 31.5)","(11.0, 22.0, 19.857142857142858)","(21.0, 44.0, 37.6)","(6.5, 8.0, 7.9818181818181815)","(31.0, 65.0, 54.95454545454545)","(4.2, 5.0, 4.944827586206896)","(11.0, 17.5, 17.27777777777778)","(1.75, 2.06, 2.037777777777778)"
15-12-2022 15:15:21.916067,"(21.0, 34.0, 31.5)","(11.0, 22.0, 20.42105263157895)","(21.0, 44.0, 37.6)","(6.5, 7.8, 7.602564102564102)","(31.0, 65.0, 52.0)","(4.2, 5.0, 4.944827586206896)","(11.0, 17.5, 17.25)","(1.75, 2.06, 2.040327868852459)"
15-12-2022 15:15:23.096499,"(21.0, 34.0, 31.5)","(11.0, 22.0, 19.857142857142858)","(21.0, 44.0, 37.6)","(6.5, 7.8, 7.585714285714285)","(31.0, 65.0, 57.77777777777778)","(4.2, 5.0, 4.963636363636364)","(11.0, 17.5, 17.25)","(1.75, 2.06, 2.040327868852459)"
15-12-2022 15:15:24.254209,"(21.0, 34.0, 31.5)","(11.0, 22.0, 19.857142857142858)","(21.0, 44.0, 37.6)","(6.5, 7.6, 7.457777777777778)","(31.0, 65.0, 57.77777777777778)","(4.2, 5.0, 4.9904761904761905)","(11.0, 17.5, 17.3)","(1.75, 2.06, 2.0636144578313256)"
15-12-2022 15:15:25.361131,"(21.0, 34.0, 31.5)","(11.0, 22.0, 20.42105263157895)","(21.0, 44.0, 39.0)","(6.5, 7.8, 7.527272727272727)","(31.0, 65.0, 57.77777777777778)","(4.2, 5.0, 4.8694444444444445)","(11.0, 17.5, 16.9)","(1.75, 2.08, 2.0566666666666666)"
15-12-2022 15:15:26.513359,"(21.0, 34.0, 32.36363636363637)","(11.0, 22.0, 20.666666666666668)","(21.0, 44.0, 39.0)","(6.5, 7.6, 7.533333333333333)","(31.0, 65.0, 57.77777777777778)","(4.2, 4.9, 4.8694444444444445)","(11.0, 17.5, 17.384615384615383)","(1.75, 2.06, 2.0605504587155963)"
15-12-2022 15:15:27.758789,"(21.0, 34.0, 32.36363636363637)","(11.0, 22.0, 21.90625)","(21.0, 44.0, 39.2)","(6.5, 7.6, 7.486274509803922)","(31.0, 65.0, 58.75)","(4.2, 4.9, 5.116666666666667)","(11.0, 17.5, 17.318181818181817)","(1.75, 2.08, 1.9677777777777778)"
15-12-2022 15:15:29.054773,"(21.0, 34.0, 33.0)","(11.0, 23.0, 21.3125)","(21.0, 44.0, 39.42857142857143)","(6.5, 7.8, 7.605714285714285)","(31.0, 65.0, 59.44444444444444)","(4.2, 5.2, 5.0375)","(11.0, 18.0, 17.785714285714285)","(1.75, 2.08, 2.018787878787879)"
15-12-2022 15:15:30.335229,"(21.0, 34.0, 33.333333333333336)","(11.0, 23.0, 21.0)","(21.0, 44.0, 39.42857142857143)","(6.5, 7.8, 7.605714285714285)","(31.0, 65.0, 59.44444444444444)","(4.2, 5.1, 4.961538461538462)","(11.0, 18.0, 18.25)","(1.75, 2.04, 1.997142857142857)"
15-12-2022 15:15:31.523153,"(21.0, 34.0, 33.333333333333336)","(12.0, 23.0, 21.0)","(21.0, 44.0, 41.09090909090909)","(6.5, 7.8, 7.622727272727272)","(31.0, 65.0, 47.75)","(4.2, 5.1, 5.027777777777778)","(12.0, 18.5, 18.7)","(1.75, 2.02, 1.9822556390977444)"
15-12-2022 15:15:32.589922,"(21.0, 40.0, 38.0)","(12.0, 23.0, 21.32)","(21.0, 44.0, 41.09090909090909)","(6.5, 7.8, 7.622727272727272)","(31.0, 48.0, 47.75)","(4.2, 5.1, 5.0864864864864865)","(12.0, 19.0, 18.833333333333332)","(1.75, 2.0, 1.9911073825503356)"
15-12-2022 15:15:33.694792,"(21.0, 42.0, 36.90909090909091)","(12.0, 23.0, 21.384615384615383)","(21.0, 44.0, 41.142857142857146)","(6.5, 7.6, 7.442857142857143)","(31.0, 50.0, 47.21739130434783)","(4.2, 5.2, 5.074074074074074)","(12.0, 19.0, 18.875)","(1.75, 2.0, 1.9911073825503356)"
15-12-2022 15:15:34.892710,"(21.0, 42.0, 38.18181818181818)","(12.0, 23.0, 21.444444444444443)","(21.0, 44.0, 41.142857142857146)","(6.5, 7.6, 7.314285714285715)","(31.0, 50.0, 47.21739130434783)","(4.2, 5.2, 5.072727272727273)","(13.0, 19.0, 18.875)","(1.8, 2.0, 1.9916256157635468)"
15-12-2022 15:15:36.083160,"(26.0, 42.0, 38.18181818181818)","(13.0, 23.0, 20.2)","(26.0, 44.0, 40.8421052631579)","(6.5, 7.4, 7.25)","(41.0, 50.0, 47.28)","(4.0, 5.2, 5.0777777777777775)","(13.0, 19.0, 18.892857142857142)","(1.8, 2.0, 1.9806315789473683)"
15-12-2022 15:15:37.246671,"(26.0, 42.0, 38.34782608695652)","(13.0, 23.0, 21.133333333333333)","(26.0, 44.0, 40.8421052631579)","(6.5, 7.4, 7.25)","(41.0, 50.0, 47.28)","(4.0, 5.1, 5.077419354838709)","(13.0, 19.0, 18.90625)","(1.8, 1.99, 1.9763076923076923)"
15-12-2022 15:15:38.337204,"(26.0, 42.0, 38.18181818181818)","(13.0, 23.0, 21.846153846153847)","(26.0, 44.0, 40.8421052631579)","(6.5, 7.4, 7.318181818181818)","(41.0, 50.0, 47.21739130434783)","(4.0, 5.3, 5.151612903225806)","(13.0, 19.0, 18.90625)","(1.8, 1.99, 1.9763076923076923)"
15-12-2022 15:15:39.426747,"(26.0, 42.0, 38.18181818181818)","(13.0, 23.0, 21.846153846153847)","(26.0, 44.0, 40.8421052631579)","(6.5, 7.4, 7.321739130434783)","(41.0, 50.0, 46.84848484848485)","(4.0, 5.3, 5.185714285714285)","(13.0, 19.0, 18.85)","(1.8, 1.98, 1.977142857142857)"
15-12-2022 15:15:40.584148,"(26.0, 42.0, 38.34782608695652)","(13.0, 23.0, 21.846153846153847)","(26.0, 44.0, 40.8421052631579)","(6.5, 7.4, 7.2875000000000005)","(41.0, 50.0, 47.2972972972973)","(4.0, 5.3, 5.22)","(13.0, 19.0, 18.576923076923077)","(1.8, 1.98, 1.9464583333333332)"
15-12-2022 15:15:41.801031,"(26.0, 42.0, 40.375)","(13.0, 23.0, 21.2)","(26.0, 44.0, 40.8421052631579)","(6.5, 7.4, 7.356521739130435)","(41.0, 50.0, 48.38709677419355)","(4.0, 5.3, 5.197560975609756)","(13.0, 19.5, 18.72)","(1.8, 1.95, 1.9695744680851064)"
15-12-2022 15:15:43.001612,"(26.0, 42.0, 40.5)","(13.0, 24.0, 22.2)","(26.0, 44.0, 40.8421052631579)","(6.5, 7.4, 7.305050505050505)","(41.0, 50.0, 48.38709677419355)","(4.0, 5.3, 5.2275362318840575)","(13.0, 19.5, 18.923076923076923)","(1.8, 1.97, 1.9780952380952381)"
15-12-2022 15:15:44.167634,"(26.0, 42.0, 39.89473684210526)","(13.0, 24.0, 22.272727272727273)","(26.0, 44.0, 40.8421052631579)","(6.5, 7.6, 7.301960784313725)","(41.0, 50.0, 48.38709677419355)","(4.0, 5.3, 5.210344827586207)","(13.0, 19.0, 18.72)","(1.8, 1.98, 1.9749999999999999)"
15-12-2022 15:15:45.307025,"(26.0, 40.0, 39.333333333333336)","(13.0, 24.0, 22.323529411764707)","(26.0, 44.0, 40.8421052631579)","(6.5, 7.6, 7.228571428571429)","(41.0, 50.0, 48.38709677419355)","(4.0, 5.3, 5.199999999999999)","(13.0, 19.5, 18.8)","(1.8, 1.98, 1.9783098591549295)"
15-12-2022 15:15:46.452804,"(26.0, 42.0, 37.578947368421055)","(13.0, 24.0, 22.323529411764707)","(26.0, 44.0, 41.142857142857146)","(6.5, 7.4, 7.217142857142857)","(41.0, 50.0, 48.38709677419355)","(4.0, 5.3, 5.203333333333333)","(13.0, 19.0, 18.85)","(1.8, 1.98, 1.9794871794871796)"
15-12-2022 15:15:47.566101,"(26.0, 42.0, 37.578947368421055)","(13.0, 24.0, 22.216216216216218)","(26.0, 44.0, 41.142857142857146)","(6.5, 7.4, 7.222222222222222)","(41.0, 50.0, 48.38709677419355)","(4.0, 5.3, 5.199999999999999)","(13.0, 19.0, 18.26923076923077)","(1.8, 1.98, 1.9796078431372548)"
15-12-2022 15:15:48.679829,"(26.0, 42.0, 37.578947368421055)","(13.0, 24.0, 22.216216216216218)","(26.0, 44.0, 41.142857142857146)","(6.5, 7.4, 7.170212765957447)","(41.0, 50.0, 48.38709677419355)","(4.0, 5.3, 5.199999999999999)","(13.0, 19.5, 18.125)","(1.8, 1.98, 1.9895454545454545)"
15-12-2022 15:15:49.772192,"(26.0, 42.0, 37.578947368421055)","(13.0, 24.0, 22.390243902439025)","(26.0, 44.0, 41.142857142857146)","(6.5, 7.4, 7.02)","(41.0, 50.0, 48.38709677419355)","(4.0, 5.3, 5.199999999999999)","(13.0, 19.0, 18.152173913043477)","(1.8, 1.99, 1.9908641975308643)"
15-12-2022 15:15:50.950006,"(26.0, 42.0, 37.578947368421055)","(13.0, 24.0, 22.96551724137931)","(26.0, 44.0, 38.857142857142854)","(6.5, 7.2, 7.015384615384615)","(41.0, 50.0, 46.84848484848485)","(4.0, 5.3, 5.183018867924528)","(13.0, 19.0, 18.152173913043477)","(1.8, 2.0, 1.988695652173913)"
15-12-2022 15:15:52.201477,"(26.0, 42.0, 37.578947368421055)","(13.0, 24.0, 23.647058823529413)","(26.0, 44.0, 38.375)","(6.5, 7.2, 7.276190476190476)","(41.0, 50.0, 47.03225806451613)","(4.0, 5.3, 5.27)","(13.0, 19.0, 18.794117647058822)","(1.8, 2.0, 1.9353846153846153)"
15-12-2022 15:15:53.477124,"(26.0, 42.0, 41.69230769230769)","(13.0, 24.0, 23.327272727272728)","(26.0, 44.0, 38.375)","(6.5, 7.6, 7.444444444444445)","(41.0, 50.0, 46.888888888888886)","(4.0, 5.3, 5.252631578947368)","(13.0, 19.5, 19.44736842105263)","(1.8, 1.94, 1.9223999999999999)"
15-12-2022 15:15:54.652960,"(26.0, 44.0, 40.666666666666664)","(13.0, 25.0, 23.327272727272728)","(26.0, 44.0, 39.2)","(6.5, 7.6, 7.296385542168675)","(41.0, 50.0, 47.4)","(4.0, 5.4, 5.2375)","(13.0, 19.5, 19.357142857142858)","(1.8, 1.93, 1.934090909090909)"
15-12-2022 15:15:55.810713,"(26.0, 44.0, 40.08695652173913)","(13.0, 25.0, 23.043478260869566)","(26.0, 40.0, 39.111111111111114)","(6.5, 7.6, 7.268421052631579)","(41.0, 48.0, 47.4)","(4.0, 5.3, 5.247368421052632)","(13.0, 20.0, 19.357142857142858)","(1.8, 1.94, 1.9333802816901409)"
15-12-2022 15:15:56.915370,"(26.0, 44.0, 39.04347826086956)","(13.0, 25.0, 23.043478260869566)","(26.0, 46.0, 42.90909090909091)","(6.5, 7.6, 7.268421052631579)","(41.0, 48.0, 47.4)","(4.0, 5.3, 5.247368421052632)","(13.0, 20.0, 19.282608695652172)","(1.8, 1.94, 1.9263636363636363)"
15-12-2022 15:15:57.879051,"(26.0, 44.0, 39.26315789473684)","(13.0, 25.0, 23.043478260869566)","(26.0, 46.0, 41.68)","(6.5, 7.6, 7.411940298507463)","(41.0, 48.0, 47.0)","(4.0, 5.3, 5.26)","(13.0, 20.0, 18.625)","(1.8, 1.93, 1.9263636363636363)"
15-12-2022 15:15:59.049293,"(26.0, 44.0, 39.333333333333336)","(13.0, 25.0, 22.85)","(26.0, 46.0, 41.75)","(6.5, 7.6, 7.421538461538462)","(41.0, 48.0, 46.73684210526316)","(4.0, 5.3, 5.28)","(13.0, 20.0, 18.772727272727273)","(1.8, 1.92, 1.9103999999999999)"
15-12-2022 15:16:00.250278,"(26.0, 44.0, 39.90909090909091)","(13.0, 25.0, 22.952380952380953)","(26.0, 46.0, 41.92)","(6.5, 7.6, 7.424242424242425)","(41.0, 48.0, 46.7)","(4.0, 5.3, 5.275)","(13.0, 21.0, 19.071428571428573)","(1.8, 1.92, 1.9161904761904762)"
15-12-2022 15:16:01.494666,"(26.0, 44.0, 39.04347826086956)","(13.0, 25.0, 22.952380952380953)","(26.0, 46.0, 42.22222222222222)","(6.5, 7.6, 7.438888888888889)","(41.0, 48.0, 46.7)","(4.0, 5.3, 5.278787878787878)","(13.0, 21.0, 19.1)","(1.8, 1.92, 1.9166666666666665)"
15-12-2022 15:16:02.661799,"(26.0, 44.0, 39.26315789473684)","(13.0, 25.0, 24.022727272727273)","(26.0, 46.0, 43.166666666666664)","(6.5, 7.6, 7.453846153846154)","(41.0, 48.0, 45.333333333333336)","(4.0, 5.3, 5.30506329113924)","(13.0, 20.0, 19.6)","(1.8, 1.92, 1.9165116279069767)"
15-12-2022 15:16:03.782401,"(26.0, 44.0, 39.26315789473684)","(13.0, 25.0, 23.183098591549296)","(26.0, 46.0, 41.75)","(6.5, 7.6, 7.4)","(41.0, 48.0, 45.333333333333336)","(4.0, 5.4, 5.441818181818182)","(13.0, 20.0, 19.90909090909091)","(1.8, 1.92, 1.918)"
15-12-2022 15:16:04.938281,"(26.0, 44.0, 40.1)","(13.0, 25.0, 24.11111111111111)","(26.0, 46.0, 43.0)","(6.5, 7.4, 7.152941176470589)","(41.0, 48.0, 45.23076923076923)","(4.0, 5.5, 5.58611111111111)","(13.0, 20.0, 19.741935483870968)","(1.8, 1.93, 1.918082191780822)"
15-12-2022 15:16:06.139735,"(26.0, 44.0, 40.75)","(13.0, 25.0, 24.11111111111111)","(26.0, 46.0, 43.25)","(6.5, 7.2, 7.096969696969697)","(41.0, 48.0, 45.51724137931034)","(4.0, 5.6, 5.599328859060403)","(13.0, 21.0, 19.615384615384617)","(1.8, 1.92, 1.898548387096774)"
15-12-2022 15:16:07.449466,"(26.0, 44.0, 39.82608695652174)","(13.0, 25.0, 24.58823529411765)","(26.0, 46.0, 43.05263157894737)","(6.5, 7.2, 6.721951219512195)","(41.0, 48.0, 45.714285714285715)","(4.0, 5.7, 5.604)","(13.0, 21.0, 19.805084745762713)","(1.8, 1.9, 1.9092561983471072)"
15-12-2022 15:16:08.667229,"(26.0, 44.0, 40.23529411764706)","(13.0, 25.0, 25.84)","(26.0, 46.0, 43.05263157894737)","(6.5, 6.8, 7.016666666666667)","(41.0, 48.0, 46.476190476190474)","(4.0, 5.7, 5.611888111888112)","(13.0, 21.0, 19.983870967741936)","(1.8, 1.91, 1.9073684210526316)"
15-12-2022 15:16:09.798920,"(26.0, 44.0, 41.0)","(13.0, 26.0, 25.84)","(26.0, 46.0, 43.05263157894737)","(6.5, 7.2, 7.016666666666667)","(41.0, 48.0, 46.45454545454545)","(4.0, 5.7, 5.635483870967742)","(13.0, 21.0, 19.964285714285715)","(1.75, 1.91, 1.9016666666666666)"
15-12-2022 15:16:10.954745,"(26.0, 44.0, 41.0)","(13.0, 25.0, 24.6)","(26.0, 46.0, 43.05263157894737)","(6.5, 7.2, 6.968674698795181)","(41.0, 48.0, 46.45454545454545)","(4.0, 5.7, 5.717073170731707)","(13.0, 21.0, 19.964285714285715)","(1.75, 1.91, 1.8911267605633801)"
15-12-2022 15:16:12.027023,"(26.0, 44.0, 40.94117647058823)","(13.0, 25.0, 24.333333333333332)","(26.0, 46.0, 43.25)","(6.5, 7.2, 6.968674698795181)","(41.0, 48.0, 46.5)","(4.0, 5.8, 5.627586206896551)","(13.0, 21.0, 19.964285714285715)","(1.75, 1.9, 1.8905022831050227)"
15-12-2022 15:16:13.169949,"(26.0, 44.0, 41.1764705882353)","(13.0, 25.0, 24.5)","(26.0, 46.0, 43.25)","(6.5, 7.2, 6.973584905660378)","(41.0, 48.0, 47.666666666666664)","(4.0, 5.7, 5.589473684210526)","(13.0, 21.0, 19.953488372093023)","(1.75, 1.9, 1.902549019607843)"
15-12-2022 15:16:14.402082,"(26.0, 44.0, 41.111111111111114)","(13.0, 25.0, 24.5)","(26.0, 46.0, 43.25)","(6.5, 7.2, 6.973584905660378)","(41.0, 48.0, 47.666666666666664)","(4.0, 5.6, 5.589473684210526)","(13.0, 21.0, 19.953488372093023)","(1.75, 1.91, 1.9192391304347824)"
15-12-2022 15:16:15.490330,"(26.0, 44.0, 40.44444444444444)","(13.0, 25.0, 24.5)","(26.0, 46.0, 43.05263157894737)","(6.5, 7.0, 6.829545454545454)","(41.0, 50.0, 48.2)","(4.0, 5.7, 5.651456310679611)","(13.0, 21.0, 18.633333333333333)","(1.75, 1.93, 1.9239130434782608)"
15-12-2022 15:16:16.559706,"(26.0, 44.0, 39.25)","(14.0, 26.0, 25.25)","(26.0, 46.0, 43.25)","(6.5, 7.0, 6.809638554216868)","(41.0, 50.0, 48.095238095238095)","(4.2, 5.7, 5.693333333333333)","(13.0, 19.0, 18.02173913043478)","(1.75, 1.93, 1.9260655737704917)"
15-12-2022 15:16:17.754507,"(26.0, 44.0, 39.5)","(14.0, 26.0, 24.333333333333332)","(26.0, 46.0, 43.25)","(6.5, 7.0, 6.822471910112359)","(41.0, 50.0, 48.095238095238095)","(4.2, 5.7, 5.6343749999999995)","(13.0, 18.5, 18.02173913043478)","(1.75, 1.93, 1.9276562499999998)"
15-12-2022 15:16:19.012866,"(26.0, 44.0, 39.5)","(14.0, 26.0, 24.333333333333332)","(26.0, 46.0, 40.516129032258064)","(6.5, 7.0, 6.82020202020202)","(41.0, 50.0, 48.095238095238095)","(4.2, 5.7, 5.696153846153846)","(13.0, 18.5, 17.913793103448278)","(1.75, 1.93, 1.9341666666666666)"
15-12-2022 15:16:20.257227,"(26.0, 44.0, 39.5)","(14.0, 26.0, 24.333333333333332)","(26.0, 42.0, 38.5)","(6.5, 7.0, 6.825490196078431)","(41.0, 50.0, 48.2)","(4.2, 5.7, 5.629032258064516)","(13.0, 18.5, 17.72222222222222)","(1.75, 1.94, 1.9386486486486485)"
15-12-2022 15:16:21.548746,"(26.0, 44.0, 39.5)","(14.0, 26.0, 25.928571428571427)","(26.0, 38.0, 37.04347826086956)","(6.5, 7.0, 6.908108108108108)","(41.0, 50.0, 48.31578947368421)","(4.2, 5.7, 5.6375)","(13.0, 18.0, 17.423076923076923)","(1.75, 1.95, 1.946701030927835)"
15-12-2022 15:16:22.721857,"(26.0, 44.0, 39.26315789473684)","(14.0, 26.0, 25.928571428571427)","(26.0, 40.0, 37.04347826086956)","(6.5, 7.0, 6.925925925925926)","(41.0, 50.0, 48.31578947368421)","(4.2, 5.7, 5.668354430379747)","(13.0, 17.5, 18.089285714285715)","(1.75, 1.95, 1.9298181818181817)"
15-12-2022 15:16:23.884976,"(26.0, 40.0, 39.44444444444444)","(14.0, 27.0, 26.285714285714285)","(26.0, 40.0, 36.888888888888886)","(6.5, 7.0, 6.928571428571429)","(41.0, 50.0, 48.31578947368421)","(4.2, 5.8, 5.7405405405405405)","(13.0, 18.5, 17.88095238095238)","(1.75, 1.93, 1.9325663716814159)"
15-12-2022 15:16:25.045524,"(26.0, 40.0, 39.368421052631575)","(14.0, 27.0, 26.565217391304348)","(26.0, 40.0, 36.888888888888886)","(6.5, 7.0, 6.890410958904109)","(41.0, 50.0, 48.31578947368421)","(4.2, 5.8, 5.7405405405405405)","(13.0, 18.5, 18.541666666666668)","(1.75, 1.94, 1.931782945736434)"
15-12-2022 15:16:26.231012,"(26.0, 40.0, 39.368421052631575)","(14.0, 27.0, 26.285714285714285)","(26.0, 40.0, 36.72727272727273)","(6.5, 7.0, 6.862686567164179)","(41.0, 50.0, 48.44444444444444)","(4.2, 5.8, 5.674074074074074)","(13.0, 19.0, 18.266666666666666)","(1.75, 1.94, 1.9492)"
15-12-2022 15:16:27.420027,"(26.0, 40.0, 39.333333333333336)","(14.0, 27.0, 26.125)","(26.0, 40.0, 36.648648648648646)","(6.5, 7.0, 6.876595744680851)","(41.0, 50.0, 48.44444444444444)","(4.2, 5.7, 5.752941176470588)","(13.0, 19.0, 18.34285714285714)","(1.75, 1.95, 1.93)"
15-12-2022 15:16:28.622720,"(26.0, 40.0, 39.333333333333336)","(14.0, 27.0, 26.0)","(26.0, 40.0, 37.04761904761905)","(6.5, 7.0, 6.8943396226415095)","(41.0, 50.0, 48.44444444444444)","(4.2, 5.8, 5.779166666666667)","(13.0, 19.0, 18.34285714285714)","(1.75, 1.94, 1.9264)"
15-12-2022 15:16:29.950999,"(26.0, 40.0, 39.368421052631575)","(14.0, 27.0, 26.181818181818183)","(26.0, 40.0, 38.16)","(6.5, 7.0, 6.9148148148148145)","(41.0, 50.0, 48.31578947368421)","(4.2, 5.8, 5.7371428571428575)","(13.0, 19.0, 18.541666666666668)","(1.75, 1.93, 1.9276)"
15-12-2022 15:16:31.235199,"(26.0, 40.0, 38.875)","(14.0, 27.0, 26.272727272727273)","(26.0, 40.0, 38.16)","(6.5, 7.0, 6.9148148148148145)","(41.0, 50.0, 48.31578947368421)","(4.2, 5.8, 5.7371428571428575)","(13.0, 19.0, 18.541666666666668)","(1.75, 1.93, 1.9276)"
15-12-2022 15:16:32.472916,"(26.0, 40.0, 38.875)","(14.0, 27.0, 26.272727272727273)","(26.0, 40.0, 38.16)","(6.5, 7.0, 6.9148148148148145)","(41.0, 50.0, 48.31578947368421)","(4.2, 5.8, 5.7371428571428575)","(13.0, 19.0, 18.541666666666668)","(1.75, 1.93, 1.9342666666666666)"
15-12-2022 15:16:33.773283,"(26.0, 40.0, 38.857142857142854)","(14.0, 25.0, 24.58823529411765)","(26.0, 40.0, 37.523809523809526)","(6.5, 7.0, 6.886131386861313)","(41.0, 50.0, 48.44444444444444)","(4.2, 5.8, 5.741379310344827)","(13.0, 19.0, 18.52777777777778)","(1.75, 1.95, 1.9389622641509434)"
15-12-2022 15:16:34.999968,"(26.0, 40.0, 38.8)","(14.0, 25.0, 23.727272727272727)","(26.0, 40.0, 37.54545454545455)","(6.5, 7.0, 6.897560975609756)","(41.0, 50.0, 48.44444444444444)","(4.2, 5.8, 5.722727272727273)","(13.0, 19.0, 18.414634146341463)","(1.75, 1.94, 1.9401492537313432)"
15-12-2022 15:16:36.183057,"(26.0, 40.0, 38.93333333333333)","(14.0, 24.0, 23.727272727272727)","(26.0, 40.0, 37.54545454545455)","(6.5, 7.0, 6.869387755102041)","(41.0, 50.0, 48.31578947368421)","(4.2, 5.8, 5.746428571428572)","(13.0, 19.0, 18.44736842105263)","(1.75, 1.95, 1.943103448275862)"
15-12-2022 15:16:37.277262,"(26.0, 40.0, 38.93333333333333)","(14.0, 23.0, 22.333333333333332)","(26.0, 40.0, 37.54545454545455)","(6.0, 7.0, 6.869387755102041)","(41.0, 50.0, 48.31578947368421)","(4.2, 5.8, 5.781818181818182)","(13.0, 19.0, 18.710526315789473)","(1.75, 1.95, 1.9536170212765958)"
15-12-2022 15:16:38.502776,"(26.0, 40.0, 38.93333333333333)","(14.0, 23.0, 21.833333333333332)","(26.0, 38.0, 36.083333333333336)","(6.0, 7.0, 6.857446808510638)","(41.0, 50.0, 48.4)","(4.2, 5.9, 5.729166666666667)","(13.0, 19.0, 18.710526315789473)","(1.75, 1.96, 1.9591666666666667)"
15-12-2022 15:16:39.724262,"(26.0, 40.0, 39.0)","(14.0, 22.0, 21.833333333333332)","(26.0, 38.0, 35.92)","(6.0, 7.0, 6.849504950495049)","(41.0, 50.0, 47.84615384615385)","(4.2, 5.8, 5.6692307692307695)","(13.0, 19.0, 18.7)","(1.75, 1.96, 1.9735185185185184)"
15-12-2022 15:16:40.979540,"(26.0, 40.0, 39.0)","(14.0, 22.0, 20.61904761904762)","(26.0, 38.0, 36.34146341463415)","(6.0, 7.0, 6.827272727272727)","(41.0, 50.0, 47.06666666666667)","(4.2, 5.7, 5.6692307692307695)","(13.0, 19.0, 18.7)","(1.75, 1.98, 1.9955555555555555)"
15-12-2022 15:16:42.307287,"(26.0, 40.0, 41.0)","(14.0, 21.0, 20.8125)","(26.0, 38.0, 35.357142857142854)","(6.0, 7.0, 6.826190476190476)","(41.0, 50.0, 46.57142857142857)","(4.2, 5.7, 5.595652173913043)","(13.0, 19.0, 18.67391304347826)","(1.75, 2.0, 1.9905747126436781)"
15-12-2022 15:16:43.676817,"(26.0, 44.0, 42.22222222222222)","(14.0, 22.0, 20.789473684210527)","(26.0, 36.0, 34.3)","(6.0, 7.0, 6.819047619047619)","(41.0, 50.0, 46.285714285714285)","(4.2, 5.6, 5.582278481012658)","(13.0, 19.0, 19.694444444444443)","(1.75, 2.0, 1.9920325203252032)"
15-12-2022 15:16:45.078981,"(26.0, 44.0, 42.10526315789474)","(14.0, 22.0, 20.5625)","(26.0, 36.0, 34.3)","(6.0, 7.0, 6.859574468085106)","(41.0, 50.0, 46.53333333333333)","(4.2, 5.6, 5.410526315789474)","(13.0, 20.0, 19.833333333333332)","(1.75, 2.0, 1.9915584415584415)"
