,Mad Martigan,Ravioli,Active Opal,Queen Zeus,Black Daniels,Corporal Trigger,Sister Two
08-01-2023 17:31:19.740317,"(31.0, 120.0, 57.0)","(3.0, 5.2, 4.366666666666667)","(3.9, 5.7, 5.15)","(12.0, 17.0, 16.4375)","(3.6, 4.2, 3.75)","(12.0, 21.0, 14.608695652173914)","(4.4, 6.6, 6.166666666666666)"
08-01-2023 17:31:20.776621,"(31.0, 120.0, 57.0)","(3.0, 5.2, 4.894117647058824)","(3.9, 5.7, 5.15)","(12.0, 17.0, 16.4375)","(3.6, 4.0, 3.8)","(12.0, 21.0, 15.3125)","(4.4, 6.6, 6.32)"
08-01-2023 17:31:21.800193,"(31.0, 120.0, 57.0)","(3.0, 5.2, 4.644444444444445)","(3.9, 5.7, 5.15)","(12.0, 17.0, 16.4375)","(3.6, 4.0, 3.8)","(12.0, 21.0, 15.545454545454545)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:22.861312,"(31.0, 120.0, 57.0)","(3.0, 5.2, 4.4)","(3.9, 5.7, 5.15)","(12.0, 17.0, 16.4375)","(3.6, 4.0, 3.75)","(12.0, 21.0, 15.090909090909092)","(4.4, 6.6, 6.46)"
08-01-2023 17:31:23.933307,"(31.0, 120.0, 57.0)","(3.0, 5.2, 5.110714285714286)","(3.9, 5.7, 5.15)","(12.0, 17.0, 16.4375)","(3.6, 4.2, 3.75)","(12.0, 21.0, 15.090909090909092)","(4.4, 6.6, 5.949999999999999)"
08-01-2023 17:31:24.959984,"(31.0, 120.0, 72.0)","(3.0, 5.2, 4.8)","(3.9, 5.7, 5.15)","(12.0, 17.0, 16.4375)","(3.6, 4.2, 3.75)","(12.0, 21.0, 16.9375)","(4.4, 6.6, 6.463636363636363)"
08-01-2023 17:31:26.061169,"(31.0, 150.0, 82.0)","(3.0, 5.2, 5.116666666666667)","(3.9, 5.7, 5.15)","(12.0, 17.0, 16.4375)","(3.6, 4.2, 3.8)","(12.0, 21.0, 16.9375)","(4.4, 6.6, 6.133333333333333)"
08-01-2023 17:31:27.246658,"(31.0, 150.0, 82.0)","(3.0, 5.2, 4.96)","(3.9, 5.7, 5.15)","(12.0, 17.0, 16.4375)","(3.6, 4.0, 3.8)","(12.0, 21.0, 16.9375)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:28.301800,"(31.0, 150.0, 82.0)","(3.0, 5.2, 4.833333333333333)","(3.9, 5.7, 5.15)","(12.0, 17.0, 16.4375)","(3.6, 4.0, 3.8)","(12.0, 21.0, 16.9375)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:29.408471,"(31.0, 150.0, 82.0)","(3.0, 5.2, 5.042857142857143)","(3.9, 5.7, 5.15)","(12.0, 17.0, 16.4375)","(3.6, 4.0, 3.75)","(12.0, 21.0, 16.9375)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:30.424159,"(31.0, 150.0, 82.0)","(3.0, 5.2, 5.042857142857143)","(3.9, 5.7, 5.15)","(12.0, 17.0, 16.4375)","(3.6, 4.2, 3.75)","(12.0, 21.0, 19.07142857142857)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:31.605220,"(31.0, 150.0, 82.0)","(3.0, 5.2, 5.042857142857143)","(3.9, 5.7, 5.691666666666666)","(12.0, 17.0, 16.4375)","(3.6, 4.2, 3.98)","(12.0, 20.0, 16.5)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:32.803993,"(31.0, 150.0, 82.0)","(3.0, 5.2, 5.042857142857143)","(3.9, 5.8, 5.25)","(12.0, 17.0, 16.4375)","(3.6, 4.1, 3.825)","(12.0, 20.0, 16.5)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:33.961371,"(31.0, 150.0, 82.0)","(3.0, 5.2, 5.042857142857143)","(3.9, 5.8, 5.691666666666666)","(12.0, 17.0, 16.4375)","(3.6, 4.0, 3.825)","(12.0, 20.0, 16.5)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:35.056646,"(31.0, 150.0, 82.0)","(3.0, 5.2, 5.042857142857143)","(3.9, 5.8, 5.3999999999999995)","(12.0, 17.0, 16.4375)","(3.6, 4.0, 3.7875)","(12.0, 20.0, 16.5)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:36.000056,"(31.0, 150.0, 82.0)","(3.0, 5.2, 5.042857142857143)","(3.9, 5.8, 5.3999999999999995)","(12.0, 17.0, 16.4375)","(3.6, 4.2, 3.7875)","(12.0, 20.0, 16.5)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:37.035386,"(31.0, 150.0, 82.0)","(3.0, 5.2, 5.042857142857143)","(3.9, 5.1, 5.333333333333333)","(12.0, 17.0, 16.4375)","(3.6, 4.2, 3.925)","(12.0, 20.0, 16.5)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:38.089330,"(31.0, 150.0, 82.0)","(3.0, 5.2, 5.042857142857143)","(3.9, 5.8, 5.333333333333333)","(12.0, 17.0, 16.4375)","(3.6, 4.2, 3.875)","(12.0, 20.0, 16.5)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:39.090579,"(31.0, 150.0, 82.0)","(3.0, 5.2, 5.042857142857143)","(3.9, 5.8, 5.333333333333333)","(12.0, 17.0, 16.4375)","(3.6, 4.1, 3.875)","(12.0, 20.0, 16.5)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:40.203700,"(31.0, 150.0, 82.0)","(3.0, 5.2, 5.042857142857143)","(3.9, 5.8, 5.333333333333333)","(12.0, 17.0, 16.4375)","(3.6, 4.1, 3.875)","(12.0, 20.0, 16.5)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:41.328590,"(31.0, 150.0, 82.0)","(3.0, 5.2, 5.042857142857143)","(3.9, 5.8, 5.333333333333333)","(12.0, 17.0, 14.0)","(3.6, 4.1, 3.7875)","(12.0, 20.0, 16.5)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:42.411546,"(31.0, 150.0, 82.0)","(3.0, 5.2, 5.042857142857143)","(3.9, 5.8, 5.333333333333333)","(12.0, 16.0, 13.9)","(3.6, 4.2, 3.925)","(12.0, 20.0, 16.5)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:43.546890,"(31.0, 150.0, 82.0)","(3.0, 5.2, 5.042857142857143)","(3.9, 5.8, 5.333333333333333)","(12.0, 16.0, 13.9)","(3.6, 4.2, 3.925)","(12.0, 20.0, 19.125)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:44.636972,"(31.0, 150.0, 82.0)","(3.0, 5.2, 4.607692307692307)","(3.9, 5.8, 5.333333333333333)","(12.0, 16.0, 13.9)","(3.6, 4.2, 3.875)","(12.0, 20.0, 18.375)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:45.718664,"(31.0, 150.0, 82.0)","(3.0, 5.2, 4.607692307692307)","(3.9, 5.8, 5.333333333333333)","(12.0, 16.0, 13.9)","(3.6, 4.1, 3.875)","(12.0, 20.0, 17.142857142857142)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:46.818200,"(31.0, 150.0, 82.0)","(3.0, 5.2, 4.607692307692307)","(3.9, 5.8, 5.333333333333333)","(12.0, 16.0, 13.9)","(3.6, 4.1, 3.875)","(12.0, 22.0, 17.142857142857142)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:47.951593,"(31.0, 150.0, 82.0)","(3.0, 5.2, 4.607692307692307)","(3.9, 5.8, 5.333333333333333)","(12.0, 16.0, 13.9)","(3.6, 4.2, 3.925)","(12.0, 21.0, 18.0)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:49.010973,"(31.0, 150.0, 82.0)","(3.0, 5.0, 4.871428571428571)","(3.9, 5.8, 4.8)","(12.0, 16.0, 13.9)","(3.6, 4.2, 3.925)","(12.0, 21.0, 18.0)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:50.111061,"(31.0, 150.0, 82.0)","(3.0, 5.0, 4.775)","(3.9, 5.8, 4.8)","(12.0, 16.0, 13.9)","(3.6, 4.2, 3.925)","(12.0, 21.0, 18.0)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:51.058805,"(31.0, 140.0, 63.333333333333336)","(3.0, 5.0, 4.775)","(3.9, 5.8, 4.8)","(12.0, 16.0, 13.9)","(3.6, 4.1, 3.8)","(12.0, 21.0, 18.0)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:52.153992,"(31.0, 120.0, 72.0)","(3.0, 5.0, 4.775)","(3.9, 5.8, 4.8)","(12.0, 16.0, 13.9)","(3.6, 4.1, 3.8)","(12.0, 21.0, 19.125)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:53.100132,"(31.0, 120.0, 72.0)","(3.0, 5.0, 4.775)","(3.9, 5.8, 4.8)","(12.0, 16.0, 13.9)","(3.6, 4.1, 3.8)","(12.0, 21.0, 19.125)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:54.146596,"(31.0, 120.0, 72.0)","(3.0, 5.0, 4.775)","(3.9, 5.8, 4.8)","(12.0, 16.0, 13.9)","(3.6, 4.2, 3.76)","(12.0, 21.0, 19.125)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:55.180085,"(31.0, 120.0, 72.0)","(3.0, 5.0, 4.775)","(3.9, 5.8, 4.8)","(12.0, 16.0, 13.9)","(3.6, 4.2, 3.76)","(12.0, 21.0, 19.125)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:56.269901,"(31.0, 120.0, 72.0)","(3.0, 5.0, 4.775)","(3.9, 5.8, 4.8)","(12.0, 16.0, 13.9)","(3.6, 4.2, 3.825)","(12.0, 21.0, 19.125)","(4.4, 6.6, 5.85)"
08-01-2023 17:31:57.459659,"(31.0, 120.0, 72.0)","(3.0, 5.0, 4.775)","(3.9, 5.8, 4.8)","(12.0, 16.0, 13.9)","(3.6, 4.0, 3.825)","(12.0, 21.0, 19.125)","(4.4, 6.6, 5.949999999999999)"
08-01-2023 17:31:58.649616,"(31.0, 120.0, 72.0)","(3.0, 5.0, 4.775)","(3.9, 5.0, 4.485714285714286)","(12.0, 16.0, 13.818181818181818)","(3.6, 4.0, 3.825)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.166666666666666)"
08-01-2023 17:31:59.827924,"(31.0, 120.0, 72.0)","(3.0, 5.0, 4.775)","(3.9, 4.9, 4.65)","(12.0, 16.0, 13.818181818181818)","(3.6, 4.0, 4.016666666666667)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.166666666666666)"
08-01-2023 17:32:01.196041,"(31.0, 120.0, 72.0)","(3.0, 5.0, 4.775)","(3.9, 4.9, 4.65)","(12.0, 16.0, 13.818181818181818)","(3.6, 4.2, 4.016666666666667)","(12.0, 21.0, 18.2)","(4.4, 6.6, 5.85)"
08-01-2023 17:32:02.444809,"(31.0, 120.0, 72.0)","(3.0, 5.0, 4.775)","(3.9, 4.9, 4.65)","(12.0, 16.0, 13.818181818181818)","(3.6, 4.2, 3.8)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.46)"
08-01-2023 17:32:03.517229,"(31.0, 120.0, 72.0)","(3.0, 5.0, 4.775)","(3.9, 4.9, 4.65)","(12.0, 16.0, 13.818181818181818)","(3.6, 4.1, 3.8)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.0)"
08-01-2023 17:32:04.471477,"(31.0, 120.0, 72.0)","(3.0, 5.0, 4.775)","(3.9, 4.9, 4.65)","(12.0, 16.0, 13.818181818181818)","(3.6, 4.1, 3.8)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.463636363636363)"
08-01-2023 17:32:05.485971,"(31.0, 120.0, 72.0)","(3.0, 5.2, 4.925)","(3.9, 4.9, 4.65)","(12.0, 16.0, 13.818181818181818)","(3.6, 4.1, 3.8)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.133333333333333)"
08-01-2023 17:32:06.505256,"(31.0, 120.0, 72.0)","(3.0, 5.2, 4.925)","(3.9, 4.9, 4.65)","(12.0, 16.0, 13.818181818181818)","(3.6, 4.2, 3.8333333333333335)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.133333333333333)"
08-01-2023 17:32:07.532590,"(31.0, 120.0, 72.0)","(3.0, 5.2, 4.925)","(3.9, 4.9, 4.65)","(12.0, 16.0, 13.818181818181818)","(3.6, 4.2, 3.8333333333333335)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.133333333333333)"
08-01-2023 17:32:08.599147,"(31.0, 120.0, 72.0)","(3.0, 5.2, 4.925)","(3.9, 4.9, 4.65)","(12.0, 16.0, 14.0)","(3.6, 4.2, 3.825)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.133333333333333)"
08-01-2023 17:32:09.697088,"(31.0, 120.0, 72.0)","(3.0, 5.2, 4.925)","(3.9, 4.9, 4.65)","(12.0, 15.5, 13.833333333333334)","(3.6, 4.0, 3.825)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.133333333333333)"
08-01-2023 17:32:10.783526,"(31.0, 120.0, 72.0)","(3.0, 5.2, 4.925)","(3.9, 4.9, 4.65)","(12.0, 15.5, 13.833333333333334)","(3.6, 4.0, 3.825)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.133333333333333)"
08-01-2023 17:32:12.075158,"(31.0, 120.0, 72.0)","(3.0, 5.2, 4.925)","(3.9, 4.9, 4.65)","(12.0, 15.5, 13.833333333333334)","(3.6, 4.0, 3.825)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.133333333333333)"
08-01-2023 17:32:13.347602,"(31.0, 120.0, 72.0)","(3.0, 5.2, 4.925)","(3.9, 4.9, 4.65)","(12.0, 15.5, 13.833333333333334)","(3.6, 4.0, 3.825)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.133333333333333)"
08-01-2023 17:32:14.367611,"(31.0, 120.0, 72.0)","(3.0, 5.2, 4.925)","(3.9, 4.9, 4.65)","(12.0, 15.5, 13.833333333333334)","(3.6, 4.0, 3.7199999999999998)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.133333333333333)"
08-01-2023 17:32:15.410663,"(31.0, 120.0, 72.0)","(3.0, 5.2, 4.925)","(3.9, 4.9, 4.65)","(12.0, 15.5, 13.833333333333334)","(3.6, 4.0, 3.7199999999999998)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.133333333333333)"
08-01-2023 17:32:16.403409,"(31.0, 120.0, 72.0)","(3.0, 5.2, 4.925)","(3.9, 4.9, 4.65)","(12.0, 15.5, 13.833333333333334)","(3.6, 4.0, 3.7199999999999998)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.133333333333333)"
08-01-2023 17:32:17.390495,"(31.0, 120.0, 72.0)","(3.0, 5.2, 4.925)","(3.9, 4.9, 4.65)","(12.0, 15.5, 13.833333333333334)","(3.6, 4.0, 3.825)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.133333333333333)"
08-01-2023 17:32:18.340209,"(31.0, 120.0, 72.0)","(3.0, 5.2, 4.925)","(3.9, 4.9, 4.65)","(12.0, 15.5, 13.833333333333334)","(3.6, 4.0, 3.825)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.133333333333333)"
08-01-2023 17:32:19.290200,"(31.0, 120.0, 72.0)","(3.0, 5.2, 4.925)","(3.9, 4.9, 4.65)","(12.0, 15.5, 13.833333333333334)","(3.6, 4.0, 3.7199999999999998)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.133333333333333)"
08-01-2023 17:32:20.234805,"(31.0, 120.0, 72.0)","(3.0, 5.2, 4.925)","(3.9, 4.9, 4.65)","(12.0, 15.5, 13.833333333333334)","(3.6, 4.0, 3.7199999999999998)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.133333333333333)"
08-01-2023 17:32:21.245750,"(31.0, 120.0, 72.0)","(3.0, 5.2, 4.925)","(3.9, 4.9, 4.65)","(12.0, 15.5, 13.833333333333334)","(3.6, 4.0, 3.7199999999999998)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.133333333333333)"
08-01-2023 17:32:22.275119,"(31.0, 120.0, 72.0)","(3.0, 5.2, 4.925)","(3.9, 4.9, 4.65)","(12.0, 15.5, 13.833333333333334)","(3.6, 4.0, 3.7199999999999998)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.133333333333333)"
08-01-2023 17:32:23.353834,"(31.0, 120.0, 103.2)","(3.0, 5.0, 4.775)","(3.9, 4.9, 4.65)","(12.0, 15.5, 13.833333333333334)","(3.6, 4.0, 3.8833333333333333)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.133333333333333)"
08-01-2023 17:32:24.407084,"(31.0, 120.0, 103.2)","(3.0, 5.0, 4.775)","(3.9, 4.9, 4.4625)","(12.0, 15.5, 13.833333333333334)","(3.6, 4.0, 3.8833333333333333)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.133333333333333)"
08-01-2023 17:32:25.501431,"(31.0, 120.0, 103.2)","(3.0, 5.0, 4.775)","(3.9, 4.9, 4.4625)","(12.0, 15.5, 13.833333333333334)","(3.6, 4.0, 3.7666666666666666)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.133333333333333)"
08-01-2023 17:32:26.607345,"(31.0, 120.0, 103.2)","(3.0, 5.0, 4.775)","(3.9, 4.9, 4.441666666666667)","(12.0, 15.5, 13.833333333333334)","(3.6, 4.0, 3.7666666666666666)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.133333333333333)"
08-01-2023 17:32:27.696459,"(31.0, 120.0, 103.2)","(3.0, 5.0, 4.775)","(3.9, 4.9, 4.441666666666667)","(12.0, 15.5, 13.833333333333334)","(3.6, 4.0, 3.7666666666666666)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.133333333333333)"
08-01-2023 17:32:28.708297,"(31.0, 120.0, 103.2)","(3.0, 5.0, 4.775)","(3.9, 4.9, 4.441666666666667)","(12.0, 15.5, 13.857142857142858)","(3.6, 4.0, 3.825)","(12.0, 21.0, 18.2)","(4.4, 6.6, 6.133333333333333)"
08-01-2023 17:32:29.726028,"(31.0, 120.0, 103.2)","(3.0, 5.0, 4.775)","(3.9, 4.9, 4.441666666666667)","(12.0, 15.0, 13.857142857142858)","(3.7, 4.0, 3.825)","(12.0, 21.0, 18.2)","(4.2, 6.6, 6.133333333333333)"
08-01-2023 17:32:30.742388,"(31.0, 120.0, 103.2)","(3.0, 5.0, 4.775)","(3.9, 4.9, 4.441666666666667)","(12.0, 15.0, 13.857142857142858)","(3.7, 4.0, 3.825)","(12.0, 21.0, 19.25)","(4.2, 6.6, 6.133333333333333)"
08-01-2023 17:32:31.804069,"(31.0, 120.0, 103.2)","(3.0, 5.0, 4.775)","(3.9, 4.9, 4.441666666666667)","(12.0, 15.0, 13.857142857142858)","(3.7, 4.0, 3.708333333333333)","(12.0, 21.0, 19.25)","(4.2, 6.6, 6.133333333333333)"
08-01-2023 17:32:32.851830,"(31.0, 120.0, 103.2)","(3.0, 5.0, 4.775)","(3.9, 4.9, 4.441666666666667)","(12.0, 15.0, 13.857142857142858)","(3.7, 4.0, 3.708333333333333)","(12.0, 21.0, 19.0)","(4.2, 6.6, 6.133333333333333)"
08-01-2023 17:32:33.860903,"(31.0, 120.0, 103.2)","(3.0, 5.0, 4.775)","(3.9, 4.9, 4.441666666666667)","(12.0, 15.0, 13.857142857142858)","(3.7, 4.0, 3.708333333333333)","(12.0, 22.0, 19.0)","(4.2, 6.6, 6.47)"
08-01-2023 17:32:34.863696,"(31.0, 120.0, 103.2)","(3.0, 5.0, 4.775)","(3.9, 4.9, 4.441666666666667)","(12.0, 15.0, 15.571428571428571)","(3.7, 4.0, 3.825)","(12.0, 22.0, 19.5)","(4.2, 6.6, 6.2)"
08-01-2023 17:32:35.885880,"(31.0, 120.0, 103.2)","(3.0, 5.0, 4.775)","(3.9, 4.9, 4.441666666666667)","(12.0, 16.0, 15.571428571428571)","(3.7, 4.0, 3.825)","(12.0, 22.0, 19.5)","(4.2, 6.6, 6.46)"
08-01-2023 17:32:36.835798,"(31.0, 120.0, 103.2)","(3.0, 5.0, 4.775)","(3.9, 4.9, 4.441666666666667)","(12.0, 16.0, 15.571428571428571)","(3.7, 4.0, 3.825)","(12.0, 22.0, 19.5)","(4.2, 6.6, 6.46)"
08-01-2023 17:32:37.827614,"(31.0, 120.0, 103.2)","(3.0, 5.0, 4.775)","(3.9, 4.9, 4.441666666666667)","(12.0, 16.0, 15.375)","(3.7, 4.0, 3.95)","(12.0, 22.0, 19.666666666666668)","(4.2, 6.6, 6.166666666666666)"
08-01-2023 17:32:38.794541,"(31.0, 120.0, 103.2)","(3.0, 5.0, 4.775)","(3.9, 4.9, 4.441666666666667)","(12.0, 16.0, 15.375)","(3.7, 4.0, 3.840909090909091)","(12.0, 22.0, 19.666666666666668)","(4.2, 6.6, 6.47)"
08-01-2023 17:32:39.788212,"(31.0, 120.0, 103.2)","(3.0, 5.1, 4.957142857142856)","(3.9, 4.9, 4.441666666666667)","(12.0, 16.0, 15.375)","(3.7, 4.0, 3.840909090909091)","(12.0, 22.0, 19.666666666666668)","(4.2, 6.6, 6.233333333333333)"
08-01-2023 17:32:40.762272,"(31.0, 120.0, 103.2)","(3.0, 5.2, 4.925)","(3.9, 4.9, 4.441666666666667)","(12.0, 16.0, 15.375)","(3.7, 4.0, 3.95)","(12.0, 22.0, 19.666666666666668)","(4.2, 6.6, 6.233333333333333)"
08-01-2023 17:32:41.752624,"(31.0, 120.0, 103.2)","(3.0, 4.8, 4.566666666666666)","(3.9, 4.9, 4.441666666666667)","(12.0, 25.0, 17.68181818181818)","(3.7, 4.0, 3.95)","(12.0, 22.0, 19.666666666666668)","(4.2, 6.6, 6.233333333333333)"
08-01-2023 17:32:42.778834,"(31.0, 120.0, 103.2)","(3.0, 5.2, 4.588)","(3.9, 5.6, 5.442857142857142)","(12.0, 24.0, 15.6)","(3.7, 4.0, 3.8)","(12.0, 22.0, 19.666666666666668)","(4.2, 6.6, 6.233333333333333)"
08-01-2023 17:32:43.851960,"(31.0, 120.0, 103.2)","(3.0, 5.2, 4.472727272727273)","(3.9, 5.4, 5.0)","(12.0, 24.0, 15.6)","(3.7, 4.0, 3.68)","(12.0, 22.0, 20.444444444444443)","(4.2, 6.6, 6.233333333333333)"
08-01-2023 17:32:44.863214,"(31.0, 120.0, 103.2)","(3.0, 5.2, 4.472727272727273)","(3.9, 5.4, 5.0)","(12.0, 24.0, 15.6)","(3.7, 4.0, 3.8)","(12.0, 22.0, 20.444444444444443)","(4.2, 6.6, 6.233333333333333)"
08-01-2023 17:32:45.867043,"(31.0, 120.0, 103.2)","(3.0, 5.2, 4.472727272727273)","(3.9, 5.4, 5.0)","(12.0, 24.0, 15.6)","(3.7, 4.0, 3.68)","(12.0, 22.0, 20.444444444444443)","(4.2, 6.6, 6.233333333333333)"
08-01-2023 17:32:46.830757,"(31.0, 120.0, 103.2)","(3.0, 5.2, 4.472727272727273)","(3.9, 5.4, 5.0)","(12.0, 24.0, 15.6)","(3.7, 4.0, 3.68)","(12.0, 22.0, 20.444444444444443)","(4.2, 6.6, 6.233333333333333)"
08-01-2023 17:32:47.829658,"(31.0, 120.0, 103.2)","(3.0, 5.2, 4.472727272727273)","(3.9, 5.2, 4.72)","(12.0, 24.0, 15.6)","(3.7, 4.0, 3.8)","(12.0, 22.0, 20.444444444444443)","(4.2, 6.6, 6.233333333333333)"
08-01-2023 17:32:48.740836,"(31.0, 120.0, 103.2)","(3.0, 5.2, 4.584615384615385)","(3.9, 5.1, 4.85)","(12.0, 24.0, 15.6)","(3.7, 4.0, 3.8)","(12.0, 22.0, 20.444444444444443)","(4.2, 6.6, 6.233333333333333)"
08-01-2023 17:32:49.683624,"(31.0, 120.0, 103.2)","(3.0, 5.2, 4.584615384615385)","(3.9, 5.1, 4.85)","(12.0, 24.0, 18.75)","(3.7, 4.0, 3.68)","(12.0, 22.0, 20.444444444444443)","(4.2, 6.6, 6.233333333333333)"
08-01-2023 17:32:50.642200,"(31.0, 120.0, 103.2)","(3.0, 5.2, 4.584615384615385)","(3.9, 5.1, 4.85)","(12.0, 24.0, 18.75)","(3.7, 4.0, 3.68)","(12.0, 22.0, 20.444444444444443)","(4.2, 6.6, 6.233333333333333)"
08-01-2023 17:32:51.614714,"(31.0, 120.0, 103.2)","(3.0, 5.2, 4.584615384615385)","(3.9, 5.1, 4.85)","(12.0, 24.0, 18.75)","(3.7, 4.0, 3.68)","(12.0, 22.0, 20.444444444444443)","(4.2, 6.6, 6.233333333333333)"
08-01-2023 17:32:52.570501,"(31.0, 120.0, 103.2)","(3.0, 5.2, 4.584615384615385)","(3.9, 5.1, 4.85)","(12.0, 24.0, 18.75)","(3.7, 4.0, 3.92)","(12.0, 22.0, 20.444444444444443)","(4.2, 6.6, 6.233333333333333)"
08-01-2023 17:32:53.524189,"(31.0, 120.0, 103.2)","(3.0, 5.2, 4.584615384615385)","(3.9, 5.1, 4.85)","(12.0, 24.0, 18.75)","(3.7, 4.0, 3.92)","(12.0, 22.0, 20.444444444444443)","(4.2, 6.6, 6.233333333333333)"
08-01-2023 17:32:54.497215,"(41.0, 120.0, 103.2)","(3.0, 5.2, 4.584615384615385)","(3.9, 5.1, 4.85)","(12.0, 24.0, 22.25)","(3.7, 4.0, 3.92)","(12.0, 22.0, 20.444444444444443)","(4.2, 6.6, 6.233333333333333)"
08-01-2023 17:32:55.514535,"(41.0, 120.0, 103.2)","(3.0, 5.2, 4.584615384615385)","(3.9, 5.1, 4.85)","(12.0, 24.0, 21.5)","(3.7, 4.0, 3.8)","(12.0, 22.0, 20.444444444444443)","(4.2, 6.6, 6.233333333333333)"
08-01-2023 17:32:56.570307,"(41.0, 120.0, 103.2)","(3.0, 5.2, 4.584615384615385)","(3.9, 5.1, 4.85)","(12.0, 24.0, 22.0)","(3.7, 4.0, 3.8)","(12.0, 22.0, 20.444444444444443)","(4.2, 6.6, 6.233333333333333)"
08-01-2023 17:32:57.641412,"(41.0, 120.0, 103.2)","(3.0, 5.0, 4.85)","(3.9, 5.1, 4.85)","(12.0, 24.0, 22.0)","(3.7, 4.0, 3.8)","(12.0, 22.0, 20.444444444444443)","(4.2, 6.6, 6.05)"
08-01-2023 17:32:58.677076,"(41.0, 120.0, 103.2)","(3.0, 5.0, 4.85)","(3.9, 5.1, 4.85)","(12.0, 25.0, 18.88888888888889)","(3.7, 4.0, 3.68)","(12.0, 22.0, 20.444444444444443)","(4.2, 7.0, 6.05)"
08-01-2023 17:32:59.752983,"(41.0, 120.0, 103.2)","(3.0, 5.0, 4.85)","(3.9, 5.1, 4.85)","(12.0, 25.0, 18.88888888888889)","(3.7, 4.0, 3.92)","(12.0, 22.0, 20.444444444444443)","(4.2, 7.4, 5.733333333333333)"
08-01-2023 17:33:00.756350,"(41.0, 120.0, 103.2)","(3.0, 5.0, 4.85)","(3.9, 5.1, 4.85)","(12.0, 25.0, 18.88888888888889)","(3.7, 4.0, 3.967857142857143)","(12.0, 22.0, 20.444444444444443)","(4.2, 7.4, 5.65)"
08-01-2023 17:33:01.781669,"(41.0, 120.0, 103.2)","(3.0, 5.0, 4.85)","(3.9, 5.1, 4.85)","(12.0, 25.0, 18.88888888888889)","(3.7, 4.0, 3.8941176470588235)","(12.0, 22.0, 20.444444444444443)","(4.2, 7.4, 5.65)"
08-01-2023 17:33:02.720584,"(41.0, 120.0, 103.2)","(3.0, 5.0, 4.85)","(3.9, 5.1, 4.85)","(12.0, 25.0, 18.88888888888889)","(3.7, 4.0, 3.8941176470588235)","(12.0, 22.0, 20.444444444444443)","(4.2, 7.4, 5.65)"
