,Sharkattack,Ace Duigan,Shez Elite,Keayang Alex,Go George Go,Iamawingate,Salsboy,Classically Smooth,Blue Cannon,Our Miki Diva Nz,Kyloan Queen,Lavender Dolly
12-01-2023 17:29:27.889051,"(3.7, 4.1, 4.003225806451613)","(15.0, 21.0, 20.714285714285715)","(21.0, 32.0, 31.555555555555557)","(13.0, 17.0, 16.05263157894737)","(71.0, 150.0, 121.25)","(21.0, 42.0, 41.4)","(21.0, 36.0, 32.666666666666664)","(4.0, 5.4, 5.236363636363636)","(2.9, 3.15, 3.1197368421052634)","(20.0, 99999, 99990)","(41.0, 120.0, 106.66666666666667)","(31.0, 95.0, 72.5)"
12-01-2023 17:29:29.791629,"(3.7, 4.1, 4.003225806451613)","(15.0, 21.0, 20.714285714285715)","(21.0, 32.0, 31.555555555555557)","(13.0, 17.0, 16.0)","(71.0, 140.0, 134.375)","(21.0, 42.0, 40.0)","(21.0, 36.0, 33.333333333333336)","(4.0, 5.4, 5.378947368421053)","(2.8, 3.15, 3.1197368421052634)","(21.0, 99999, 99990)","(41.0, 110.0, 97.5)","(31.0, 90.0, 66.66666666666667)"
12-01-2023 17:29:31.681901,"(3.7, 4.1, 4.003225806451613)","(15.0, 21.0, 20.714285714285715)","(21.0, 32.0, 31.555555555555557)","(13.0, 17.0, 15.59375)","(71.0, 140.0, 151.875)","(21.0, 42.0, 40.0)","(21.0, 36.0, 33.142857142857146)","(4.0, 5.4, 5.306779661016949)","(2.8, 3.15, 3.0992537313432837)","(21.0, 99999, 99990)","(41.0, 110.0, 106.66666666666667)","(31.0, 90.0, 73.84615384615384)"
12-01-2023 17:29:33.573580,"(3.7, 4.1, 4.003225806451613)","(15.0, 21.0, 20.75)","(21.0, 32.0, 31.542857142857144)","(13.0, 17.0, 15.615384615384615)","(71.0, 160.0, 137.77777777777777)","(21.0, 48.0, 42.0)","(21.0, 36.0, 34.0)","(4.0, 5.5, 5.377272727272727)","(2.8, 3.1, 3.097826086956522)","(21.0, 99999, 99990)","(41.0, 110.0, 106.66666666666667)","(31.0, 85.0, 76.66666666666667)"
12-01-2023 17:29:35.437472,"(3.7, 4.1, 4.064)","(15.0, 21.0, 20.75)","(21.0, 32.0, 31.542857142857144)","(13.0, 17.0, 15.615384615384615)","(71.0, 150.0, 130.0)","(21.0, 48.0, 42.0)","(21.0, 36.0, 34.0)","(4.0, 5.5, 5.37816091954023)","(2.8, 3.1, 3.0796)","(21.0, 99999, 99990)","(41.0, 110.0, 106.66666666666667)","(31.0, 85.0, 76.07142857142857)"
12-01-2023 17:29:37.371423,"(3.7, 4.1, 4.064)","(15.0, 21.0, 20.75)","(21.0, 32.0, 31.542857142857144)","(13.0, 17.0, 15.875)","(71.0, 140.0, 130.0)","(21.0, 48.0, 43.0)","(21.0, 36.0, 34.0)","(4.0, 5.5, 5.37816091954023)","(2.8, 3.1, 3.063903743315508)","(21.0, 99999, 99990)","(41.0, 110.0, 101.81818181818181)","(31.0, 85.0, 72.27272727272727)"
12-01-2023 17:29:39.227668,"(3.7, 4.2, 4.215254237288136)","(15.0, 21.0, 20.333333333333332)","(21.0, 32.0, 31.45945945945946)","(13.0, 17.0, 15.59375)","(71.0, 140.0, 125.625)","(21.0, 46.0, 42.0)","(21.0, 36.0, 34.0)","(4.2, 5.5, 5.375555555555556)","(2.8, 3.1, 3.0730434782608693)","(21.0, 99999, 99990)","(41.0, 110.0, 101.81818181818181)","(31.0, 75.0, 72.27272727272727)"
12-01-2023 17:29:41.100599,"(3.7, 4.3, 4.215254237288136)","(15.0, 21.0, 20.333333333333332)","(21.0, 32.0, 31.45945945945946)","(13.0, 17.0, 15.583333333333334)","(71.0, 130.0, 119.5)","(21.0, 48.0, 43.0)","(21.0, 36.0, 34.0)","(4.2, 5.5, 5.375555555555556)","(2.8, 3.1, 3.072083333333333)","(21.0, 99999, 99990)","(41.0, 110.0, 101.81818181818181)","(31.0, 75.0, 72.27272727272727)"
12-01-2023 17:29:42.961668,"(3.6, 4.3, 4.201492537313433)","(15.0, 21.0, 20.181818181818183)","(21.0, 32.0, 31.45945945945946)","(13.0, 17.0, 16.03846153846154)","(71.0, 130.0, 125.625)","(21.0, 46.0, 43.0)","(21.0, 36.0, 35.6)","(4.2, 5.5, 5.424615384615385)","(2.8, 3.1, 3.0776881720430107)","(21.0, 99999, 99990)","(51.0, 110.0, 101.81818181818181)","(31.0, 70.0, 64.0)"
12-01-2023 17:29:44.892886,"(3.6, 4.3, 4.213157894736842)","(15.0, 21.0, 20.181818181818183)","(21.0, 32.0, 31.444444444444443)","(13.0, 16.5, 15.710526315789474)","(71.0, 130.0, 125.625)","(21.0, 46.0, 43.0)","(21.0, 36.0, 35.6)","(4.2, 5.5, 5.427941176470588)","(2.8, 3.1, 3.0711267605633803)","(21.0, 99999, 99990)","(51.0, 110.0, 101.81818181818181)","(31.0, 70.0, 67.5)"
12-01-2023 17:29:46.752035,"(3.6, 4.3, 4.213157894736842)","(15.0, 21.0, 20.181818181818183)","(21.0, 32.0, 31.485714285714288)","(13.0, 16.5, 15.5)","(71.0, 130.0, 125.625)","(21.0, 46.0, 41.0)","(21.0, 36.0, 35.6)","(4.2, 5.5, 5.576470588235294)","(2.8, 3.1, 3.0711267605633803)","(21.0, 99999, 99990)","(51.0, 110.0, 101.81818181818181)","(31.0, 65.0, 63.333333333333336)"
12-01-2023 17:29:48.563198,"(3.5, 4.3, 4.213157894736842)","(16.0, 21.0, 20.181818181818183)","(26.0, 32.0, 31.485714285714288)","(12.0, 16.5, 15.5)","(81.0, 130.0, 125.625)","(21.0, 46.0, 41.2)","(21.0, 36.0, 35.6)","(4.2, 5.6, 5.54)","(2.8, 3.1, 3.069736842105263)","(26.0, 99999, 99990)","(51.0, 110.0, 101.81818181818181)","(31.0, 65.0, 63.333333333333336)"
12-01-2023 17:29:50.459255,"(3.5, 4.3, 4.209859154929577)","(16.0, 21.0, 20.181818181818183)","(26.0, 32.0, 31.470588235294116)","(12.0, 16.5, 15.441176470588236)","(81.0, 130.0, 107.5)","(21.0, 46.0, 42.61538461538461)","(21.0, 36.0, 35.6)","(4.2, 5.6, 5.526666666666666)","(2.8, 3.1, 3.0711267605633803)","(26.0, 99999, 99990)","(51.0, 110.0, 100.0)","(31.0, 70.0, 68.63636363636364)"
12-01-2023 17:29:52.350411,"(3.5, 4.3, 4.2322033898305085)","(16.0, 21.0, 20.181818181818183)","(26.0, 32.0, 31.470588235294116)","(12.0, 16.5, 15.441176470588236)","(81.0, 130.0, 100.0)","(21.0, 48.0, 42.61538461538461)","(21.0, 36.0, 35.42857142857143)","(4.2, 5.7, 5.591666666666667)","(2.8, 3.1, 3.071428571428571)","(26.0, 99999, 99990)","(51.0, 110.0, 97.14285714285714)","(31.0, 70.0, 66.0)"
12-01-2023 17:29:54.240426,"(3.5, 4.3, 4.229577464788732)","(16.0, 21.0, 20.25)","(26.0, 32.0, 31.454545454545453)","(12.0, 16.5, 15.375)","(81.0, 120.0, 93.33333333333334)","(21.0, 48.0, 43.294117647058826)","(21.0, 36.0, 35.42857142857143)","(4.2, 5.7, 5.760526315789473)","(2.8, 3.1, 3.0676258992805754)","(26.0, 99999, 99990)","(51.0, 110.0, 101.81818181818181)","(31.0, 70.0, 64.28571428571429)"
12-01-2023 17:29:56.256936,"(3.5, 4.3, 4.242424242424242)","(16.0, 21.0, 19.133333333333333)","(26.0, 32.0, 31.454545454545453)","(12.0, 16.5, 15.375)","(81.0, 110.0, 92.0)","(21.0, 48.0, 41.6)","(21.0, 36.0, 35.42857142857143)","(4.2, 5.8, 5.768421052631579)","(2.8, 3.1, 3.068085106382979)","(26.0, 99999, 99990)","(51.0, 110.0, 101.81818181818181)","(31.0, 65.0, 59.375)"
12-01-2023 17:29:58.163489,"(3.5, 4.3, 4.253333333333333)","(16.0, 21.0, 17.666666666666668)","(26.0, 32.0, 28.22222222222222)","(12.0, 16.5, 14.454545454545455)","(81.0, 100.0, 93.75)","(21.0, 48.0, 38.096774193548384)","(21.0, 36.0, 30.2)","(4.2, 5.8, 6.00909090909091)","(2.8, 3.1, 3.0878378378378377)","(26.0, 99999, 99990)","(51.0, 120.0, 111.25)","(31.0, 70.0, 67.77777777777777)"
12-01-2023 17:30:00.517025,"(3.5, 4.3, 4.4375)","(16.0, 18.0, 17.40909090909091)","(26.0, 29.0, 26.5)","(12.0, 14.5, 12.833333333333334)","(81.0, 95.0, 75.0)","(21.0, 40.0, 32.125)","(21.0, 32.0, 30.25)","(4.2, 6.2, 6.033333333333333)","(2.8, 3.15, 3.1022522522522524)","(26.0, 99999, 99990)","(51.0, 120.0, 116.25)","(31.0, 65.0, 61.666666666666664)"
12-01-2023 17:30:02.864024,"(3.5, 4.5, 4.516666666666667)","(16.0, 17.5, 16.75)","(26.0, 28.0, 27.09375)","(12.0, 13.5, 12.9)","(71.0, 100.0, 82.5)","(21.0, 40.0, 30.0)","(26.0, 32.0, 30.129032258064516)","(4.4, 6.2, 6.130769230769231)","(2.8, 3.15, 3.1093869731800767)","(26.0, 99999, 99990)","(51.0, 120.0, 111.66666666666667)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 17:30:05.009916,"(3.5, 4.7, 4.550000000000001)","(16.0, 17.0, 16.333333333333332)","(26.0, 30.0, 27.09375)","(12.0, 13.0, 12.5)","(71.0, 100.0, 77.5)","(21.0, 34.0, 30.0)","(26.0, 32.0, 30.129032258064516)","(4.4, 6.2, 6.114285714285715)","(2.8, 3.15, 3.1184824902723736)","(26.0, 99999, 99990)","(51.0, 120.0, 111.66666666666667)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 17:30:07.362344,"(3.5, 4.7, 4.575)","(16.0, 17.0, 16.142857142857142)","(26.0, 30.0, 27.09375)","(12.0, 13.0, 12.5)","(71.0, 90.0, 77.5)","(21.0, 32.0, 28.0)","(26.0, 32.0, 30.114285714285714)","(4.4, 6.2, 6.066666666666667)","(2.8, 3.15, 3.111611374407583)","(26.0, 99999, 99990)","(51.0, 120.0, 105.0)","(31.0, 80.0, 71.66666666666667)"
12-01-2023 17:30:09.242437,"(3.6, 4.8, 4.575)","(16.0, 17.0, 16.27777777777778)","(26.0, 30.0, 27.09375)","(12.0, 13.0, 12.75)","(71.0, 90.0, 77.5)","(21.0, 32.0, 29.333333333333332)","(26.0, 32.0, 30.114285714285714)","(4.4, 6.2, 6.066666666666667)","(2.8, 3.15, 3.111611374407583)","(26.0, 99999, 99990)","(51.0, 120.0, 113.75)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 17:30:11.061630,"(3.6, 4.8, 4.575)","(16.0, 16.5, 16.375)","(26.0, 30.0, 27.09375)","(12.0, 13.0, 12.88888888888889)","(71.0, 90.0, 71.66666666666667)","(21.0, 32.0, 29.333333333333332)","(26.0, 32.0, 30.114285714285714)","(4.4, 6.2, 6.066666666666667)","(2.8, 3.15, 3.111611374407583)","(26.0, 99999, 99990)","(51.0, 120.0, 111.42857142857143)","(31.0, 75.0, 69.28571428571429)"
12-01-2023 17:30:12.946775,"(3.6, 4.8, 4.575)","(16.0, 16.5, 16.25)","(26.0, 30.0, 27.09375)","(12.0, 13.0, 12.88888888888889)","(71.0, 85.0, 104.44444444444444)","(21.0, 32.0, 29.333333333333332)","(26.0, 32.0, 29.394736842105264)","(4.4, 6.2, 6.066666666666667)","(2.8, 3.15, 3.111666666666667)","(26.0, 99999, 99990)","(51.0, 120.0, 113.33333333333333)","(31.0, 75.0, 70.55555555555556)"
12-01-2023 17:30:14.787247,"(3.6, 4.8, 4.605405405405405)","(15.0, 17.0, 16.9)","(26.0, 30.0, 27.09375)","(12.0, 13.0, 12.88888888888889)","(71.0, 110.0, 104.44444444444444)","(21.0, 32.0, 29.333333333333332)","(26.0, 32.0, 29.394736842105264)","(4.4, 6.2, 6.066666666666667)","(2.8, 3.15, 3.1118483412322275)","(26.0, 99999, 99990)","(51.0, 120.0, 115.0)","(31.0, 70.0, 69.2)"
12-01-2023 17:30:16.598098,"(3.6, 4.8, 4.605405405405405)","(15.0, 17.0, 16.9)","(26.0, 30.0, 27.09375)","(12.0, 13.0, 12.923076923076923)","(71.0, 110.0, 80.0)","(21.0, 32.0, 29.333333333333332)","(26.0, 32.0, 29.394736842105264)","(4.4, 6.2, 6.066666666666667)","(2.8, 3.15, 3.1118483412322275)","(26.0, 99999, 99990)","(51.0, 120.0, 117.22222222222223)","(31.0, 70.0, 69.2)"
12-01-2023 17:30:18.474426,"(3.6, 4.8, 4.605405405405405)","(15.0, 17.0, 16.9)","(26.0, 30.0, 27.09375)","(12.0, 13.0, 12.833333333333334)","(71.0, 110.0, 92.0)","(21.0, 32.0, 29.333333333333332)","(26.0, 32.0, 29.394736842105264)","(4.4, 6.2, 6.066666666666667)","(2.8, 3.15, 3.1118483412322275)","(26.0, 99999, 99990)","(51.0, 120.0, 117.22222222222223)","(31.0, 70.0, 65.0)"
12-01-2023 17:30:20.346874,"(3.6, 4.8, 4.552941176470588)","(15.0, 17.0, 16.9)","(26.0, 30.0, 27.09375)","(12.0, 13.0, 12.75)","(71.0, 110.0, 76.66666666666667)","(21.0, 32.0, 29.333333333333332)","(26.0, 32.0, 30.058823529411764)","(4.4, 6.2, 6.379617834394905)","(2.8, 3.15, 3.1130331753554503)","(26.0, 99999, 99990)","(51.0, 120.0, 110.0)","(31.0, 75.0, 70.0)"
12-01-2023 17:30:22.206972,"(3.6, 4.8, 4.595121951219512)","(15.0, 17.0, 16.9)","(26.0, 30.0, 27.09375)","(12.0, 13.0, 12.75)","(71.0, 100.0, 80.0)","(21.0, 32.0, 29.333333333333332)","(26.0, 32.0, 28.0)","(4.4, 6.4, 6.75)","(2.8, 3.15, 3.1123873873873875)","(26.0, 99999, 99990)","(51.0, 120.0, 110.0)","(31.0, 75.0, 70.0)"
12-01-2023 17:30:23.951923,"(3.6, 4.8, 4.6)","(15.0, 17.0, 16.818181818181817)","(26.0, 30.0, 27.75)","(12.0, 13.0, 12.75)","(71.0, 95.0, 80.0)","(21.0, 32.0, 28.0)","(26.0, 29.0, 28.0)","(4.4, 6.8, 6.95)","(2.8, 3.15, 3.18641975308642)","(26.0, 99999, 99990)","(51.0, 120.0, 110.0)","(31.0, 80.0, 68.0)"
12-01-2023 17:30:25.722342,"(3.6, 4.7, 4.5285714285714285)","(15.0, 17.0, 16.818181818181817)","(26.0, 29.0, 27.53846153846154)","(12.0, 13.0, 12.75)","(71.0, 95.0, 75.0)","(21.0, 32.0, 28.0)","(26.0, 29.0, 27.666666666666668)","(4.4, 7.0, 6.95)","(2.8, 3.25, 3.2282608695652173)","(26.0, 99999, 99990)","(51.0, 120.0, 110.0)","(31.0, 75.0, 70.0)"
12-01-2023 17:30:27.417811,"(3.6, 4.7, 4.566666666666666)","(15.0, 17.0, 16.818181818181817)","(26.0, 28.0, 27.454545454545453)","(12.0, 13.0, 12.6)","(71.0, 85.0, 75.0)","(21.0, 32.0, 28.0)","(26.0, 29.0, 28.692307692307693)","(4.4, 7.0, 6.961290322580645)","(2.8, 3.3, 3.230952380952381)","(26.0, 99999, 99990)","(51.0, 120.0, 117.22222222222223)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 17:30:29.220740,"(3.6, 4.8, 4.795454545454545)","(15.0, 17.0, 16.77777777777778)","(26.0, 28.0, 27.454545454545453)","(11.0, 13.0, 12.6)","(71.0, 85.0, 75.0)","(20.0, 32.0, 28.0)","(26.0, 29.0, 28.692307692307693)","(4.6, 7.0, 6.965714285714285)","(2.8, 3.3, 3.2393939393939393)","(26.0, 99999, 99990)","(61.0, 120.0, 117.22222222222223)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 17:30:30.989816,"(3.8, 4.8, 4.795454545454545)","(15.0, 17.0, 16.857142857142858)","(26.0, 28.0, 27.454545454545453)","(11.0, 13.0, 12.6)","(71.0, 85.0, 82.22222222222223)","(20.0, 32.0, 28.0)","(26.0, 29.0, 28.692307692307693)","(4.6, 7.0, 6.7746031746031745)","(2.8, 3.3, 3.2333333333333334)","(26.0, 99999, 99990)","(61.0, 120.0, 117.22222222222223)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 17:30:32.777617,"(3.8, 4.8, 4.856666666666667)","(15.0, 17.5, 16.9)","(26.0, 28.0, 27.7)","(11.0, 13.0, 12.6)","(71.0, 85.0, 83.69565217391305)","(20.0, 32.0, 28.0)","(21.0, 29.0, 28.692307692307693)","(4.6, 6.8, 6.737142857142857)","(2.8, 3.3, 3.2433962264150944)","(21.0, 99999, 99990)","(61.0, 120.0, 117.22222222222223)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 17:30:34.509150,"(3.8, 4.9, 4.856666666666667)","(15.0, 17.0, 17.369565217391305)","(26.0, 28.0, 27.7)","(11.0, 13.0, 12.6)","(71.0, 85.0, 83.69565217391305)","(20.0, 32.0, 28.0)","(21.0, 29.0, 28.692307692307693)","(4.6, 6.8, 6.747058823529412)","(2.8, 3.3, 3.2361702127659573)","(21.0, 99999, 99990)","(61.0, 120.0, 117.22222222222223)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 17:30:36.249278,"(3.8, 4.9, 4.703846153846154)","(15.0, 17.5, 17.272727272727273)","(26.0, 28.0, 28.166666666666668)","(11.0, 13.0, 12.75)","(71.0, 85.0, 83.69565217391305)","(20.0, 32.0, 30.857142857142858)","(21.0, 29.0, 28.692307692307693)","(4.6, 6.8, 6.453333333333333)","(2.8, 3.3, 3.2444444444444445)","(21.0, 99999, 99990)","(61.0, 120.0, 117.22222222222223)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 17:30:38.135657,"(3.8, 4.9, 4.633333333333334)","(15.0, 17.5, 17.272727272727273)","(26.0, 29.0, 28.8)","(11.0, 13.0, 12.75)","(71.0, 85.0, 88.47826086956522)","(20.0, 32.0, 30.857142857142858)","(21.0, 29.0, 28.692307692307693)","(4.6, 6.6, 6.46)","(2.8, 3.3, 3.2444444444444445)","(21.0, 99999, 99990)","(61.0, 120.0, 117.22222222222223)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 17:30:39.806138,"(3.8, 4.7, 4.647368421052632)","(15.0, 17.5, 17.214285714285715)","(26.0, 29.0, 27.125)","(11.0, 13.0, 11.3125)","(71.0, 90.0, 84.0)","(20.0, 32.0, 30.857142857142858)","(21.0, 29.0, 28.692307692307693)","(4.6, 6.6, 6.535828877005347)","(2.8, 3.3, 3.2436363636363637)","(21.0, 99999, 99990)","(61.0, 120.0, 117.22222222222223)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 17:30:41.514290,"(3.8, 4.7, 4.675)","(15.0, 17.5, 17.38235294117647)","(26.0, 30.0, 27.11111111111111)","(11.0, 11.5, 10.2)","(71.0, 90.0, 84.0)","(20.0, 32.0, 29.81818181818182)","(21.0, 29.0, 27.523809523809526)","(4.6, 6.6, 6.574566473988439)","(2.8, 3.3, 3.314285714285714)","(21.0, 99999, 99990)","(61.0, 120.0, 117.22222222222223)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 17:30:43.198616,"(3.8, 4.8, 4.6716981132075475)","(15.0, 18.0, 17.38235294117647)","(26.0, 30.0, 27.11111111111111)","(11.0, 10.5, 10.033333333333333)","(71.0, 90.0, 81.66666666666667)","(21.0, 32.0, 29.11111111111111)","(21.0, 28.0, 27.434782608695652)","(4.6, 6.6, 6.306896551724138)","(2.8, 3.35, 3.4571428571428573)","(21.0, 99999, 99990)","(61.0, 120.0, 110.0)","(31.0, 75.0, 70.0)"
12-01-2023 17:30:44.854498,"(3.8, 4.7, 4.6716981132075475)","(15.0, 18.0, 17.38235294117647)","(26.0, 30.0, 27.125)","(11.0, 10.5, 10.22)","(71.0, 90.0, 86.66666666666667)","(21.0, 32.0, 28.285714285714285)","(21.0, 28.0, 27.4)","(4.6, 6.4, 6.233846153846154)","(2.8, 3.5, 3.4909090909090907)","(21.0, 99999, 99990)","(61.0, 120.0, 110.0)","(31.0, 75.0, 72.77777777777777)"
12-01-2023 17:30:46.501408,"(3.8, 4.6, 4.515384615384615)","(15.0, 18.0, 17.38235294117647)","(26.0, 30.0, 27.125)","(11.0, 10.5, 10.033333333333333)","(71.0, 90.0, 86.66666666666667)","(21.0, 32.0, 28.285714285714285)","(21.0, 28.0, 27.4)","(4.6, 6.4, 6.233846153846154)","(2.8, 3.55, 3.6351851851851853)","(21.0, 99999, 99990)","(61.0, 120.0, 110.0)","(31.0, 75.0, 72.77777777777777)"
12-01-2023 17:30:48.771526,"(3.8, 4.5, 4.433333333333334)","(15.0, 18.0, 17.289473684210527)","(26.0, 30.0, 27.125)","(10.0, 10.5, 9.927272727272728)","(71.0, 90.0, 87.5)","(21.0, 30.0, 26.666666666666668)","(21.0, 28.0, 27.4)","(4.6, 6.4, 6.296153846153846)","(2.8, 3.65, 3.6421052631578945)","(21.0, 99999, 99990)","(61.0, 120.0, 110.0)","(31.0, 75.0, 72.77777777777777)"
12-01-2023 17:30:50.789498,"(3.8, 4.5, 4.310416666666667)","(15.0, 18.0, 17.181818181818183)","(26.0, 30.0, 27.125)","(10.0, 10.5, 9.927272727272728)","(71.0, 90.0, 87.5)","(21.0, 30.0, 26.875)","(21.0, 28.0, 27.476190476190474)","(4.6, 6.2, 6.19493670886076)","(2.8, 3.7, 3.690217391304348)","(21.0, 99999, 99990)","(61.0, 120.0, 110.0)","(31.0, 75.0, 73.33333333333334)"
12-01-2023 17:30:52.690459,"(3.8, 4.4, 4.2325)","(15.0, 18.0, 17.272727272727273)","(26.0, 30.0, 27.125)","(10.0, 10.5, 10.05)","(71.0, 90.0, 87.6923076923077)","(21.0, 30.0, 27.666666666666668)","(21.0, 28.0, 27.5)","(4.6, 6.2, 6.202409638554217)","(2.8, 3.7, 3.5591489361702124)","(21.0, 99999, 99990)","(61.0, 120.0, 110.0)","(31.0, 75.0, 73.33333333333334)"
12-01-2023 17:30:54.774691,"(3.8, 4.3, 4.25076923076923)","(15.0, 18.0, 17.466666666666665)","(26.0, 30.0, 27.125)","(10.0, 10.5, 9.98421052631579)","(71.0, 90.0, 81.66666666666667)","(21.0, 29.0, 27.666666666666668)","(21.0, 28.0, 27.523809523809526)","(4.6, 6.4, 6.276595744680852)","(2.8, 3.55, 3.5229411764705882)","(21.0, 99999, 99990)","(61.0, 120.0, 110.0)","(31.0, 75.0, 70.0)"
12-01-2023 17:30:57.063314,"(3.7, 4.3, 4.260526315789473)","(15.0, 18.0, 17.466666666666665)","(26.0, 30.0, 28.083333333333332)","(10.0, 10.5, 9.9)","(71.0, 90.0, 88.0)","(20.0, 29.0, 27.5)","(21.0, 28.0, 25.428571428571427)","(4.6, 6.4, 6.297297297297297)","(2.9, 3.55, 3.4794642857142857)","(21.0, 99999, 99990)","(61.0, 120.0, 110.0)","(31.0, 75.0, 72.0)"
12-01-2023 17:30:58.933925,"(3.7, 4.3, 4.227868852459016)","(15.0, 18.0, 17.90909090909091)","(26.0, 30.0, 28.444444444444443)","(10.0, 10.5, 9.92)","(71.0, 90.0, 88.33333333333333)","(20.0, 29.0, 28.0)","(21.0, 28.0, 26.333333333333332)","(4.6, 6.4, 6.376190476190476)","(2.9, 3.55, 3.4337837837837837)","(21.0, 99999, 99990)","(61.0, 120.0, 110.0)","(31.0, 75.0, 61.53846153846154)"
12-01-2023 17:31:01.513979,"(3.7, 4.4, 4.26875)","(15.0, 18.0, 17.544117647058822)","(26.0, 30.0, 28.5)","(10.0, 10.0, 9.89090909090909)","(71.0, 95.0, 91.66666666666667)","(20.0, 29.0, 28.4)","(21.0, 27.0, 25.285714285714285)","(4.6, 6.6, 6.378823529411765)","(2.9, 3.45, 3.4655172413793105)","(21.0, 99999, 99990)","(61.0, 140.0, 126.66666666666667)","(31.0, 65.0, 61.53846153846154)"
12-01-2023 17:31:03.490030,"(3.7, 4.4, 4.241772151898734)","(15.0, 19.0, 17.75)","(26.0, 30.0, 28.941176470588236)","(10.0, 10.0, 9.724752475247524)","(71.0, 100.0, 97.14285714285714)","(20.0, 30.0, 27.81818181818182)","(21.0, 27.0, 25.285714285714285)","(4.6, 6.6, 6.338888888888889)","(2.9, 3.5, 3.4594059405940594)","(21.0, 99999, 99990)","(61.0, 140.0, 126.66666666666667)","(31.0, 65.0, 59.705882352941174)"
12-01-2023 17:31:06.254905,"(3.7, 4.3, 4.204761904761905)","(15.0, 18.5, 17.115384615384617)","(26.0, 30.0, 28.941176470588236)","(10.0, 11.0, 10.106796116504855)","(71.0, 100.0, 91.66666666666667)","(20.0, 30.0, 25.666666666666668)","(21.0, 27.0, 25.285714285714285)","(4.6, 6.4, 6.32)","(2.9, 3.5, 3.4581632653061227)","(21.0, 99999, 99990)","(61.0, 140.0, 128.0)","(31.0, 65.0, 58.57142857142857)"
12-01-2023 17:31:08.055048,"(3.7, 4.3, 4.271428571428571)","(15.0, 18.5, 17.633333333333333)","(26.0, 30.0, 29.333333333333332)","(10.0, 11.0, 10.410714285714286)","(71.0, 100.0, 90.38461538461539)","(20.0, 29.0, 23.9375)","(21.0, 27.0, 25.846153846153847)","(4.6, 6.4, 6.323076923076924)","(2.9, 3.5, 3.4430379746835444)","(21.0, 99999, 99990)","(61.0, 140.0, 120.0)","(31.0, 65.0, 60.26315789473684)"
12-01-2023 17:31:09.925811,"(3.7, 4.3, 4.250847457627119)","(15.0, 18.5, 17.613636363636363)","(26.0, 32.0, 29.6)","(10.0, 10.5, 10.391304347826086)","(71.0, 100.0, 90.38461538461539)","(21.0, 26.0, 23.9375)","(21.0, 27.0, 25.785714285714285)","(4.6, 6.4, 6.3812500000000005)","(2.9, 3.5, 3.455)","(21.0, 99999, 99990)","(71.0, 140.0, 117.5)","(31.0, 80.0, 74.23076923076923)"
12-01-2023 17:31:11.826237,"(3.7, 4.4, 4.222666666666666)","(15.0, 18.5, 17.652173913043477)","(26.0, 32.0, 29.6)","(10.0, 10.5, 10.31081081081081)","(71.0, 100.0, 90.38461538461539)","(21.0, 26.0, 22.944444444444443)","(21.0, 27.0, 25.785714285714285)","(4.6, 6.4, 6.451968503937008)","(2.9, 3.5, 3.4452380952380954)","(21.0, 99999, 99990)","(71.0, 140.0, 120.0)","(31.0, 75.0, 73.18181818181819)"
12-01-2023 17:31:13.693809,"(3.7, 4.3, 4.229268292682926)","(15.0, 18.5, 17.703703703703702)","(26.0, 32.0, 29.333333333333332)","(10.0, 11.0, 9.46923076923077)","(71.0, 100.0, 91.0)","(21.0, 26.0, 24.0)","(21.0, 27.0, 26.333333333333332)","(4.4, 6.6, 6.395652173913043)","(2.9, 3.45, 3.442222222222222)","(21.0, 99999, 99990)","(71.0, 140.0, 120.0)","(31.0, 75.0, 66.0)"
12-01-2023 17:31:15.553495,"(3.7, 4.3, 4.188607594936709)","(15.0, 19.0, 17.825301204819276)","(26.0, 32.0, 29.333333333333332)","(10.0, 9.6, 9.46875)","(71.0, 95.0, 91.36363636363636)","(21.0, 25.0, 24.2)","(21.0, 28.0, 26.333333333333332)","(4.4, 6.6, 6.317241379310345)","(2.9, 3.45, 3.422)","(21.0, 99999, 99990)","(71.0, 170.0, 134.58333333333334)","(31.0, 75.0, 71.25)"
12-01-2023 17:31:17.340113,"(3.7, 4.3, 4.188607594936709)","(15.0, 19.0, 17.825301204819276)","(26.0, 32.0, 29.333333333333332)","(10.0, 10.5, 9.796875)","(71.0, 95.0, 90.0)","(20.0, 25.0, 23.857142857142858)","(21.0, 28.0, 26.333333333333332)","(4.4, 6.4, 6.184313725490196)","(2.9, 3.45, 3.4205128205128204)","(21.0, 99999, 99990)","(71.0, 170.0, 134.44444444444446)","(31.0, 80.0, 76.0)"
