,Choose Well,Magic Ale,Magic Secret,Jet Set Jack,Amber Jack,Bokarm Donna,Fan Cool Unit,Brunello
12-01-2023 11:24:34.533440,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.333333333333332)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 6.783333333333333)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 250.0, 117.39999999999999)","(31.0, 210.0, 178.9230769230769)"
12-01-2023 11:24:35.778160,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.333333333333332)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 6.783333333333333)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 250.0, 117.39999999999999)","(31.0, 190.0, 178.9230769230769)"
12-01-2023 11:24:36.950043,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.333333333333332)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 6.783333333333333)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 250.0, 117.39999999999999)","(31.0, 190.0, 178.9230769230769)"
12-01-2023 11:24:38.145680,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.333333333333332)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 6.783333333333333)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 250.0, 117.39999999999999)","(31.0, 190.0, 178.9230769230769)"
12-01-2023 11:24:39.332439,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.333333333333332)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 6.783333333333333)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 250.0, 117.39999999999999)","(31.0, 190.0, 178.9230769230769)"
12-01-2023 11:24:40.585983,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.333333333333332)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 6.783333333333333)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 250.0, 117.39999999999999)","(31.0, 190.0, 178.9230769230769)"
12-01-2023 11:24:41.842967,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.333333333333332)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 6.783333333333333)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 250.0, 117.39999999999999)","(31.0, 190.0, 178.9230769230769)"
12-01-2023 11:24:43.038267,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.333333333333332)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 6.783333333333333)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 250.0, 117.39999999999999)","(31.0, 190.0, 120.0)"
12-01-2023 11:24:44.138572,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.333333333333332)","(2.8, 3.5, 3.292307692307692)","(4.2, 7.2, 5.592857142857143)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 250.0, 117.39999999999999)","(31.0, 190.0, 166.66666666666666)"
12-01-2023 11:24:45.342488,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.333333333333332)","(2.8, 3.5, 3.292307692307692)","(4.2, 7.2, 5.592857142857143)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 250.0, 187.25)","(31.0, 190.0, 166.66666666666666)"
12-01-2023 11:24:46.607108,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.333333333333332)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.592857142857143)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 240.0, 187.25)","(31.0, 190.0, 170.0)"
12-01-2023 11:24:47.808967,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.333333333333332)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.592857142857143)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 240.0, 187.25)","(31.0, 190.0, 170.0)"
12-01-2023 11:24:49.028347,"(2.1, 2.42, 2.212)","(12.0, 32.0, 20.333333333333332)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.592857142857143)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 240.0, 187.25)","(31.0, 190.0, 118.0)"
12-01-2023 11:24:50.252868,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.333333333333332)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.592857142857143)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 240.0, 187.25)","(31.0, 220.0, 187.14285714285714)"
12-01-2023 11:24:51.571308,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 26.0)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.592857142857143)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 240.0, 187.25)","(31.0, 210.0, 187.14285714285714)"
12-01-2023 11:24:52.960963,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 26.0)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.592857142857143)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 240.0, 187.25)","(31.0, 210.0, 187.14285714285714)"
12-01-2023 11:24:54.354489,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.666666666666668)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.592857142857143)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 240.0, 187.25)","(31.0, 210.0, 187.14285714285714)"
12-01-2023 11:24:55.793645,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.666666666666668)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.592857142857143)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 240.0, 187.25)","(31.0, 210.0, 187.14285714285714)"
12-01-2023 11:24:57.074208,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.666666666666668)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.592857142857143)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 240.0, 187.25)","(31.0, 210.0, 187.14285714285714)"
12-01-2023 11:24:58.203757,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.666666666666668)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.592857142857143)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 44.4)","(26.0, 240.0, 187.25)","(31.0, 210.0, 80.9090909090909)"
12-01-2023 11:24:59.582336,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.666666666666668)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.592857142857143)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 240.0, 187.25)","(31.0, 220.0, 132.5)"
12-01-2023 11:25:00.966831,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.666666666666668)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.592857142857143)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 240.0, 187.25)","(31.0, 210.0, 132.5)"
12-01-2023 11:25:02.211130,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.666666666666668)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.592857142857143)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 240.0, 187.25)","(31.0, 210.0, 132.5)"
12-01-2023 11:25:03.417864,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.666666666666668)","(2.8, 3.5, 2.9514285714285715)","(4.2, 7.2, 5.592857142857143)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 240.0, 187.25)","(31.0, 210.0, 125.0)"
12-01-2023 11:25:04.701435,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.666666666666668)","(2.8, 3.5, 3.2272727272727275)","(4.2, 7.2, 5.592857142857143)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 240.0, 187.25)","(31.0, 210.0, 125.0)"
12-01-2023 11:25:05.954032,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.666666666666668)","(2.8, 3.5, 3.2272727272727275)","(4.2, 7.2, 5.592857142857143)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 240.0, 117.39999999999999)","(31.0, 210.0, 125.0)"
12-01-2023 11:25:07.063344,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.666666666666668)","(2.8, 3.5, 3.2272727272727275)","(4.2, 7.2, 5.592857142857143)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 250.0, 117.39999999999999)","(31.0, 210.0, 191.33333333333334)"
12-01-2023 11:25:08.227839,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 20.666666666666668)","(2.8, 3.5, 3.2272727272727275)","(4.2, 7.2, 5.592857142857143)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 250.0, 117.39999999999999)","(31.0, 210.0, 191.33333333333334)"
12-01-2023 11:25:09.434340,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 26.0)","(2.8, 3.5, 3.2272727272727275)","(4.2, 7.2, 5.592857142857143)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 36.2)","(26.0, 250.0, 117.39999999999999)","(31.0, 210.0, 191.33333333333334)"
12-01-2023 11:25:10.635830,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 26.0)","(2.8, 3.5, 3.2272727272727275)","(4.2, 7.2, 5.592857142857143)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 250.0, 117.39999999999999)","(31.0, 210.0, 191.33333333333334)"
12-01-2023 11:25:11.804287,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 21.0)","(2.8, 3.5, 3.2272727272727275)","(4.2, 7.2, 5.592857142857143)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 250.0, 117.39999999999999)","(31.0, 210.0, 191.33333333333334)"
12-01-2023 11:25:12.946070,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 21.0)","(2.8, 3.5, 3.2272727272727275)","(4.2, 7.2, 5.592857142857143)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 250.0, 187.25)","(31.0, 210.0, 191.33333333333334)"
12-01-2023 11:25:14.168790,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 21.0)","(2.8, 3.5, 3.2272727272727275)","(4.2, 7.2, 6.3)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 240.0, 187.25)","(31.0, 210.0, 189.0)"
12-01-2023 11:25:15.418840,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 21.0)","(2.8, 3.5, 3.2272727272727275)","(4.2, 6.8, 6.3)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 240.0, 187.25)","(31.0, 210.0, 189.0)"
12-01-2023 11:25:16.635582,"(2.1, 2.7, 2.185714285714286)","(12.0, 32.0, 21.0)","(2.8, 3.5, 3.2272727272727275)","(4.2, 6.8, 6.3)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 240.0, 187.25)","(31.0, 210.0, 168.0)"
12-01-2023 11:25:17.819771,"(2.1, 2.42, 2.225)","(12.0, 32.0, 21.0)","(2.8, 3.5, 3.2272727272727275)","(4.2, 6.8, 6.3)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 240.0, 187.25)","(31.0, 210.0, 181.33333333333334)"
12-01-2023 11:25:18.983577,"(2.1, 2.42, 2.225)","(12.0, 32.0, 21.0)","(2.8, 3.5, 3.2272727272727275)","(4.2, 6.8, 6.3)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 240.0, 187.25)","(31.0, 210.0, 181.33333333333334)"
12-01-2023 11:25:20.200918,"(2.1, 2.42, 2.225)","(12.0, 32.0, 21.0)","(2.8, 3.5, 3.2272727272727275)","(4.2, 6.8, 6.3)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 240.0, 187.25)","(31.0, 210.0, 181.33333333333334)"
12-01-2023 11:25:21.399200,"(2.1, 2.42, 2.225)","(12.0, 32.0, 21.0)","(2.8, 3.5, 3.2272727272727275)","(4.2, 6.8, 6.3)","(21.0, 65.0, 43.13333333333333)","(31.0, 110.0, 42.90909090909091)","(26.0, 240.0, 187.25)","(31.0, 210.0, 176.0)"
12-01-2023 11:25:22.649821,"(2.1, 2.42, 2.225)","(12.0, 32.0, 21.0)","(2.8, 3.5, 3.1142857142857143)","(4.2, 6.8, 6.627272727272727)","(21.0, 65.0, 33.0)","(31.0, 110.0, 39.8)","(26.0, 240.0, 135.0)","(31.0, 210.0, 96.76923076923077)"
12-01-2023 11:25:23.931327,"(2.1, 2.42, 2.39)","(12.0, 32.0, 20.333333333333332)","(2.8, 3.5, 3.1624999999999996)","(4.2, 6.8, 6.415384615384616)","(21.0, 65.0, 33.0)","(31.0, 110.0, 63.2)","(26.0, 240.0, 135.0)","(31.0, 220.0, 173.55555555555554)"
12-01-2023 11:25:25.215292,"(2.1, 2.42, 2.39)","(12.0, 32.0, 21.0)","(2.8, 3.5, 3.1624999999999996)","(4.2, 7.0, 5.8)","(21.0, 65.0, 33.0)","(31.0, 110.0, 63.2)","(26.0, 240.0, 135.0)","(31.0, 190.0, 173.55555555555554)"
12-01-2023 11:25:26.347578,"(2.1, 2.42, 2.255)","(12.0, 32.0, 21.0)","(2.8, 3.5, 3.1624999999999996)","(4.2, 7.0, 5.4799999999999995)","(21.0, 65.0, 33.0)","(31.0, 110.0, 63.2)","(26.0, 240.0, 135.0)","(31.0, 190.0, 165.33333333333334)"
12-01-2023 11:25:27.408250,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.5, 3.1624999999999996)","(4.2, 7.0, 6.552941176470588)","(21.0, 65.0, 33.0)","(31.0, 110.0, 63.2)","(26.0, 240.0, 135.0)","(31.0, 190.0, 165.33333333333334)"
12-01-2023 11:25:28.546613,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.5, 3.1624999999999996)","(4.2, 7.0, 5.8)","(21.0, 65.0, 33.0)","(31.0, 110.0, 63.2)","(26.0, 240.0, 135.0)","(31.0, 190.0, 165.33333333333334)"
12-01-2023 11:25:29.769927,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.5, 3.1115384615384616)","(4.2, 7.0, 5.8)","(21.0, 65.0, 33.0)","(31.0, 110.0, 63.2)","(26.0, 240.0, 135.0)","(31.0, 190.0, 165.33333333333334)"
12-01-2023 11:25:30.964228,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.45, 3.1115384615384616)","(4.2, 7.0, 5.8)","(21.0, 65.0, 33.0)","(31.0, 110.0, 63.2)","(26.0, 240.0, 216.88888888888889)","(31.0, 190.0, 161.2)"
12-01-2023 11:25:32.150294,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.45, 3.1115384615384616)","(4.2, 7.0, 5.8)","(21.0, 65.0, 33.0)","(31.0, 110.0, 63.2)","(26.0, 240.0, 198.4)","(31.0, 190.0, 161.2)"
12-01-2023 11:25:33.357993,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.45, 3.1374999999999997)","(4.2, 7.0, 5.8)","(21.0, 65.0, 33.0)","(31.0, 110.0, 63.2)","(26.0, 240.0, 198.4)","(31.0, 190.0, 161.2)"
12-01-2023 11:25:34.483223,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.4, 3.1374999999999997)","(4.2, 7.0, 5.8)","(21.0, 65.0, 33.0)","(31.0, 110.0, 63.2)","(26.0, 240.0, 198.4)","(31.0, 190.0, 161.2)"
12-01-2023 11:25:35.611777,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.4, 3.1374999999999997)","(4.2, 7.0, 5.8)","(21.0, 65.0, 33.0)","(31.0, 110.0, 63.2)","(26.0, 240.0, 198.4)","(31.0, 190.0, 161.2)"
12-01-2023 11:25:36.704835,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.4, 3.1374999999999997)","(4.2, 7.0, 5.4799999999999995)","(21.0, 65.0, 33.0)","(31.0, 110.0, 63.2)","(26.0, 240.0, 198.4)","(31.0, 190.0, 118.0)"
12-01-2023 11:25:37.869102,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.4, 3.096153846153846)","(4.2, 7.0, 5.4799999999999995)","(21.0, 65.0, 33.0)","(31.0, 110.0, 63.2)","(26.0, 240.0, 198.4)","(31.0, 190.0, 118.0)"
12-01-2023 11:25:39.086413,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.35, 3.096153846153846)","(4.2, 7.0, 5.4799999999999995)","(21.0, 65.0, 33.0)","(31.0, 110.0, 63.2)","(26.0, 240.0, 198.4)","(31.0, 190.0, 118.0)"
12-01-2023 11:25:40.152195,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.35, 3.096153846153846)","(4.2, 7.0, 5.4799999999999995)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 240.0, 153.84615384615384)","(31.0, 190.0, 128.0)"
12-01-2023 11:25:41.137307,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.35, 3.096153846153846)","(4.2, 7.0, 5.4799999999999995)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 230.0, 199.11111111111111)","(31.0, 210.0, 128.0)"
12-01-2023 11:25:42.227355,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.35, 3.096153846153846)","(4.2, 7.0, 5.4799999999999995)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 220.0, 199.11111111111111)","(31.0, 210.0, 128.0)"
12-01-2023 11:25:43.376329,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.35, 3.096153846153846)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 220.0, 199.11111111111111)","(31.0, 210.0, 128.0)"
12-01-2023 11:25:44.423286,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.35, 3.096153846153846)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 220.0, 126.0)","(31.0, 210.0, 128.0)"
12-01-2023 11:25:45.482733,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.1125)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 220.0, 126.0)","(31.0, 210.0, 128.0)"
12-01-2023 11:25:46.501569,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.1125)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 220.0, 158.0)","(31.0, 210.0, 129.0)"
12-01-2023 11:25:47.632050,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.1125)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 220.0, 158.0)","(31.0, 210.0, 129.0)"
12-01-2023 11:25:48.752042,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.1125)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 220.0, 158.0)","(31.0, 210.0, 129.0)"
12-01-2023 11:25:49.890899,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.1999999999999997)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 220.0, 85.76470588235294)","(31.0, 210.0, 119.0)"
12-01-2023 11:25:51.017049,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.1999999999999997)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 210.0, 172.33333333333334)","(31.0, 190.0, 119.0)"
12-01-2023 11:25:52.117762,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.1999999999999997)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 200.0, 172.33333333333334)","(31.0, 190.0, 119.0)"
12-01-2023 11:25:53.253163,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.1999999999999997)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 200.0, 103.16666666666667)","(31.0, 190.0, 119.0)"
12-01-2023 11:25:54.419064,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.1285714285714286)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 200.0, 107.0)","(31.0, 190.0, 119.0)"
12-01-2023 11:25:55.593984,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.1285714285714286)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 180.0, 76.5)","(31.0, 190.0, 119.0)"
12-01-2023 11:25:56.711366,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.1285714285714286)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 170.0, 76.5)","(31.0, 190.0, 119.0)"
12-01-2023 11:25:57.801480,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.1285714285714286)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 170.0, 76.5)","(31.0, 190.0, 119.0)"
12-01-2023 11:25:58.879726,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.1285714285714286)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 170.0, 104.0)","(31.0, 190.0, 119.0)"
12-01-2023 11:26:00.047316,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.1285714285714286)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 160.0, 130.66666666666666)","(31.0, 190.0, 119.0)"
12-01-2023 11:26:01.205237,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.1285714285714286)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 150.0, 130.66666666666666)","(31.0, 190.0, 119.0)"
12-01-2023 11:26:02.262592,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.1285714285714286)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 150.0, 130.66666666666666)","(31.0, 190.0, 119.0)"
12-01-2023 11:26:03.268127,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.1285714285714286)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 150.0, 130.66666666666666)","(31.0, 190.0, 162.0)"
12-01-2023 11:26:04.351652,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.1285714285714286)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 150.0, 130.66666666666666)","(31.0, 190.0, 172.5)"
12-01-2023 11:26:05.475417,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.1285714285714286)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 150.0, 130.66666666666666)","(31.0, 190.0, 130.0)"
12-01-2023 11:26:06.608343,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.1285714285714286)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 150.0, 130.66666666666666)","(31.0, 220.0, 132.5)"
12-01-2023 11:26:07.711746,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.1285714285714286)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 150.0, 67.0)","(31.0, 210.0, 132.5)"
12-01-2023 11:26:08.764340,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.1285714285714286)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 160.0, 67.0)","(31.0, 210.0, 132.5)"
12-01-2023 11:26:09.888535,"(2.1, 2.42, 2.285)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.1285714285714286)","(4.2, 7.0, 5.733333333333333)","(21.0, 65.0, 33.0)","(31.0, 110.0, 59.529411764705884)","(26.0, 160.0, 67.0)","(31.0, 210.0, 132.5)"
12-01-2023 11:26:11.113981,"(2.1, 2.4, 2.257777777777778)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.1285714285714286)","(4.2, 7.0, 5.9799999999999995)","(21.0, 65.0, 29.444444444444443)","(31.0, 110.0, 59.529411764705884)","(26.0, 160.0, 67.0)","(31.0, 210.0, 132.5)"
12-01-2023 11:26:12.294130,"(2.1, 2.4, 2.257777777777778)","(12.0, 32.0, 21.0)","(2.8, 3.3, 3.2142857142857144)","(4.2, 7.0, 5.866666666666666)","(21.0, 65.0, 29.444444444444443)","(31.0, 110.0, 59.529411764705884)","(26.0, 160.0, 112.0)","(31.0, 210.0, 132.5)"
