,Im Riddler,Colorado Banner Nz,Radiant Bay,Ryleeorielly,Classnsmart,Sunpatra,Miss Stefani,The Dark Night,Roll Em
11-01-2023 17:58:02.155589,"(101.0, 220.0, 213.75)","(2.15, 99999, 99990)","(13.0, 20.0, 18.133333333333333)","(81.0, 170.0, 152.0)","(31.0, 60.0, 48.0)","(4.6, 6.4, 6.327272727272727)","(5.0, 5.8, 5.5360000000000005)","(41.0, 100.0, 58.0)","(4.6, 6.0, 5.6230769230769235)"
11-01-2023 17:58:03.598594,"(101.0, 220.0, 213.75)","(2.15, 99999, 99990)","(13.0, 20.0, 18.133333333333333)","(81.0, 170.0, 152.0)","(31.0, 60.0, 48.0)","(4.6, 6.4, 6.327272727272727)","(5.0, 5.8, 5.5360000000000005)","(41.0, 100.0, 55.2)","(4.6, 5.9, 5.6)"
11-01-2023 17:58:05.004313,"(101.0, 220.0, 213.75)","(2.15, 99999, 99990)","(13.0, 20.0, 18.133333333333333)","(81.0, 170.0, 152.0)","(31.0, 60.0, 48.0)","(4.6, 6.4, 6.327272727272727)","(5.0, 5.8, 5.554545454545455)","(41.0, 100.0, 52.5)","(4.6, 5.9, 5.6)"
11-01-2023 17:58:06.394502,"(101.0, 220.0, 213.75)","(2.15, 99999, 99990)","(13.0, 20.0, 18.133333333333333)","(81.0, 170.0, 152.0)","(31.0, 60.0, 48.0)","(4.6, 6.4, 6.327272727272727)","(5.0, 5.8, 5.757894736842105)","(41.0, 95.0, 52.5)","(4.6, 5.9, 5.525)"
11-01-2023 17:58:07.718369,"(101.0, 220.0, 213.75)","(2.15, 99999, 99990)","(13.0, 20.0, 17.772727272727273)","(81.0, 170.0, 152.0)","(31.0, 60.0, 48.0)","(4.6, 6.4, 6.327272727272727)","(5.0, 5.8, 5.757894736842105)","(41.0, 95.0, 52.5)","(4.6, 5.9, 5.525)"
11-01-2023 17:58:09.152459,"(101.0, 220.0, 213.75)","(2.15, 99999, 99990)","(13.0, 20.0, 18.125)","(81.0, 170.0, 157.14285714285714)","(31.0, 60.0, 48.0)","(4.6, 6.4, 6.485714285714286)","(5.0, 5.8, 5.589473684210526)","(41.0, 95.0, 52.5)","(4.6, 5.9, 5.65)"
11-01-2023 17:58:10.636955,"(101.0, 220.0, 213.75)","(2.15, 99999, 99990)","(13.0, 20.0, 17.916666666666668)","(81.0, 180.0, 145.0)","(31.0, 60.0, 48.0)","(4.6, 6.6, 6.485714285714286)","(5.0, 5.6, 5.589473684210526)","(41.0, 95.0, 52.5)","(4.6, 5.9, 5.65)"
11-01-2023 17:58:12.176083,"(101.0, 220.0, 213.75)","(2.15, 99999, 99990)","(13.0, 20.0, 17.916666666666668)","(81.0, 180.0, 145.0)","(31.0, 60.0, 48.0)","(4.6, 6.6, 6.485714285714286)","(5.0, 5.6, 5.589473684210526)","(41.0, 95.0, 52.5)","(4.6, 5.9, 5.65)"
11-01-2023 17:58:13.795803,"(101.0, 220.0, 213.75)","(2.15, 99999, 99990)","(13.0, 20.0, 17.272727272727273)","(81.0, 180.0, 156.66666666666666)","(31.0, 60.0, 48.0)","(4.6, 6.6, 6.54)","(5.0, 5.6, 5.577419354838709)","(41.0, 95.0, 59.333333333333336)","(4.6, 5.9, 5.622222222222223)"
11-01-2023 17:58:15.368061,"(101.0, 220.0, 213.75)","(2.15, 99999, 99990)","(13.0, 20.0, 17.272727272727273)","(81.0, 180.0, 156.66666666666666)","(31.0, 60.0, 48.0)","(4.6, 6.6, 6.54)","(5.0, 5.8, 5.570588235294117)","(41.0, 90.0, 59.333333333333336)","(4.6, 5.9, 5.622222222222223)"
11-01-2023 17:58:17.029959,"(101.0, 220.0, 213.75)","(2.15, 99999, 99990)","(13.0, 20.0, 18.0)","(81.0, 180.0, 156.66666666666666)","(31.0, 60.0, 48.0)","(4.6, 6.6, 6.5)","(5.0, 5.8, 5.709333333333333)","(41.0, 90.0, 59.333333333333336)","(4.6, 5.9, 5.872222222222223)"
11-01-2023 17:58:18.457320,"(101.0, 220.0, 213.75)","(2.15, 99999, 99990)","(13.0, 20.0, 18.0)","(81.0, 180.0, 157.14285714285714)","(31.0, 60.0, 51.0)","(4.6, 6.6, 6.5)","(5.0, 5.8, 5.713888888888889)","(41.0, 90.0, 52.5)","(4.6, 5.9, 5.86)"
11-01-2023 17:58:19.821600,"(101.0, 220.0, 213.75)","(2.15, 99999, 99990)","(13.0, 20.0, 17.916666666666668)","(81.0, 180.0, 157.14285714285714)","(31.0, 60.0, 46.8)","(4.8, 6.6, 6.5)","(5.0, 5.8, 5.7403508771929825)","(41.0, 95.0, 52.5)","(4.6, 5.9, 5.877777777777778)"
11-01-2023 17:58:21.291048,"(101.0, 220.0, 213.75)","(2.15, 99999, 99990)","(13.0, 20.0, 18.444444444444443)","(81.0, 180.0, 157.14285714285714)","(31.0, 60.0, 46.8)","(4.8, 6.6, 6.5)","(5.0, 5.8, 5.7403508771929825)","(41.0, 95.0, 52.5)","(4.6, 5.9, 5.882608695652174)"
11-01-2023 17:58:22.716188,"(101.0, 220.0, 213.75)","(2.15, 99999, 99990)","(13.0, 20.0, 18.444444444444443)","(81.0, 180.0, 157.14285714285714)","(31.0, 60.0, 46.8)","(4.8, 6.6, 6.5)","(5.0, 5.8, 5.7403508771929825)","(41.0, 95.0, 52.5)","(4.6, 5.9, 5.68)"
11-01-2023 17:58:24.051491,"(101.0, 220.0, 213.75)","(2.15, 99999, 99990)","(13.0, 20.0, 18.833333333333332)","(81.0, 180.0, 157.14285714285714)","(31.0, 60.0, 46.8)","(4.8, 6.6, 6.555555555555555)","(5.0, 5.8, 5.858823529411765)","(41.0, 95.0, 52.5)","(4.6, 6.0, 5.682857142857143)"
11-01-2023 17:58:25.418632,"(101.0, 220.0, 213.75)","(2.15, 99999, 99990)","(13.0, 20.0, 18.055555555555557)","(81.0, 180.0, 157.14285714285714)","(31.0, 60.0, 53.400000000000006)","(4.8, 6.6, 6.711111111111111)","(5.0, 6.0, 5.930769230769231)","(41.0, 95.0, 50.375)","(4.6, 5.9, 5.676470588235294)"
11-01-2023 17:58:26.764028,"(101.0, 220.0, 213.75)","(2.15, 99999, 99990)","(13.0, 20.0, 20.083333333333332)","(81.0, 180.0, 145.0)","(31.0, 60.0, 66.5)","(4.8, 6.8, 7.075)","(5.0, 6.0, 5.75)","(41.0, 95.0, 69.5)","(4.6, 5.9, 5.826666666666666)"
11-01-2023 17:58:28.152989,"(101.0, 220.0, 215.45454545454547)","(2.15, 99999, 99990)","(13.0, 23.0, 20.25)","(81.0, 180.0, 160.0)","(31.0, 95.0, 85.83333333333334)","(4.8, 7.2, 6.975)","(5.0, 6.0, 5.741935483870968)","(31.0, 95.0, 69.5)","(4.6, 6.0, 5.88)"
11-01-2023 17:58:29.579572,"(101.0, 220.0, 215.45454545454547)","(2.15, 99999, 99990)","(13.0, 22.0, 19.27777777777778)","(81.0, 180.0, 174.0)","(31.0, 90.0, 77.5)","(4.8, 7.2, 7.010526315789473)","(5.0, 6.0, 5.684210526315789)","(31.0, 95.0, 69.5)","(4.6, 6.0, 5.865)"
11-01-2023 17:58:31.017683,"(101.0, 220.0, 215.45454545454547)","(2.15, 99999, 99990)","(13.0, 22.0, 19.0)","(81.0, 180.0, 174.54545454545453)","(31.0, 90.0, 71.42857142857143)","(4.8, 7.2, 7.010526315789473)","(5.0, 6.0, 5.675)","(31.0, 95.0, 69.5)","(4.6, 6.0, 5.9035714285714285)"
11-01-2023 17:58:32.427095,"(101.0, 220.0, 215.45454545454547)","(2.15, 99999, 99990)","(14.0, 20.0, 19.0)","(81.0, 180.0, 174.54545454545453)","(31.0, 80.0, 67.5)","(5.0, 7.2, 7.152380952380953)","(5.0, 5.9, 5.6230769230769235)","(31.0, 95.0, 69.5)","(4.6, 6.0, 6.516129032258064)"
11-01-2023 17:58:33.910629,"(101.0, 220.0, 215.45454545454547)","(2.15, 99999, 99990)","(14.0, 20.0, 19.555555555555557)","(81.0, 180.0, 173.33333333333334)","(31.0, 70.0, 67.5)","(5.0, 7.4, 7.2620689655172415)","(5.0, 5.9, 5.564516129032258)","(31.0, 95.0, 78.66666666666666)","(4.6, 6.8, 6.359999999999999)"
11-01-2023 17:58:35.394951,"(101.0, 220.0, 215.45454545454547)","(2.15, 99999, 99990)","(14.0, 20.0, 18.571428571428573)","(81.0, 180.0, 173.33333333333334)","(31.0, 70.0, 65.33333333333334)","(5.0, 7.4, 7.045714285714285)","(5.0, 5.8, 5.377777777777778)","(31.0, 90.0, 62.0)","(4.6, 6.6, 6.25)"
11-01-2023 17:58:36.848642,"(101.0, 220.0, 265.8333333333333)","(2.15, 99999, 99990)","(14.0, 20.0, 18.833333333333332)","(81.0, 180.0, 173.33333333333334)","(31.0, 70.0, 63.0)","(5.0, 7.2, 6.994594594594594)","(5.0, 5.8, 5.347058823529411)","(31.0, 90.0, 62.0)","(4.6, 6.6, 6.3)"
11-01-2023 17:58:38.412815,"(101.0, 270.0, 260.0)","(2.15, 99999, 99990)","(14.0, 19.5, 18.4)","(81.0, 180.0, 173.33333333333334)","(31.0, 70.0, 63.0)","(5.0, 7.2, 7.13939393939394)","(5.0, 5.7, 5.448148148148148)","(31.0, 90.0, 69.0)","(4.6, 6.6, 6.423529411764705)"
11-01-2023 17:58:39.979305,"(101.0, 290.0, 260.0)","(2.15, 99999, 99990)","(14.0, 19.0, 18.928571428571427)","(81.0, 180.0, 155.0)","(31.0, 70.0, 64.4)","(5.0, 7.2, 7.278787878787879)","(5.0, 5.7, 5.478260869565218)","(31.0, 90.0, 72.66666666666666)","(4.6, 6.6, 6.664516129032258)"
11-01-2023 17:58:41.373222,"(101.0, 290.0, 260.0)","(2.15, 99999, 99990)","(14.0, 19.5, 18.928571428571427)","(81.0, 180.0, 155.0)","(31.0, 70.0, 63.0)","(5.0, 7.4, 7.275)","(5.0, 5.7, 5.5354838709677425)","(31.0, 85.0, 65.0)","(4.6, 6.8, 6.466666666666667)"
11-01-2023 17:58:42.851667,"(101.0, 290.0, 260.0)","(2.15, 99999, 99990)","(14.0, 19.5, 19.285714285714285)","(81.0, 180.0, 155.0)","(31.0, 70.0, 52.5)","(5.0, 7.4, 7.285714285714286)","(5.0, 5.7, 5.45)","(31.0, 80.0, 65.0)","(4.6, 6.6, 6.466666666666667)"
11-01-2023 17:58:44.343790,"(101.0, 290.0, 260.0)","(2.15, 99999, 99990)","(14.0, 20.0, 19.6875)","(81.0, 180.0, 155.0)","(31.0, 70.0, 52.5)","(5.0, 7.4, 7.285714285714286)","(5.0, 5.7, 5.463157894736843)","(31.0, 80.0, 65.0)","(4.6, 6.6, 6.584615384615384)"
11-01-2023 17:58:45.763124,"(101.0, 290.0, 260.0)","(2.15, 99999, 99990)","(14.0, 20.0, 19.72222222222222)","(81.0, 180.0, 155.0)","(31.0, 70.0, 52.5)","(5.0, 7.4, 7.2918918918918925)","(5.0, 5.7, 5.4906976744186045)","(31.0, 80.0, 58.333333333333336)","(4.6, 6.8, 6.488888888888889)"
11-01-2023 17:58:47.241293,"(101.0, 290.0, 260.0)","(2.1, 99999, 99990)","(14.0, 20.0, 19.72222222222222)","(81.0, 180.0, 155.0)","(31.0, 70.0, 52.5)","(5.0, 7.4, 7.285714285714286)","(5.0, 5.7, 5.4906976744186045)","(31.0, 85.0, 70.625)","(4.6, 6.8, 6.571428571428571)"
11-01-2023 17:58:48.661843,"(101.0, 300.0, 244.0)","(2.1, 99999, 99990)","(14.0, 20.0, 20.4)","(81.0, 180.0, 212.5)","(31.0, 70.0, 55.55555555555556)","(5.0, 7.4, 7.48)","(5.0, 5.7, 5.446341463414634)","(31.0, 80.0, 75.83333333333334)","(4.6, 6.8, 6.571428571428571)"
11-01-2023 17:58:49.959423,"(101.0, 290.0, 250.0)","(2.1, 99999, 99990)","(14.0, 21.0, 19.941176470588236)","(81.0, 220.0, 210.0)","(31.0, 70.0, 55.14285714285714)","(5.0, 7.6, 7.464516129032258)","(5.0, 5.7, 5.45)","(31.0, 80.0, 66.66666666666667)","(4.6, 6.8, 6.514285714285714)"
11-01-2023 17:58:51.222678,"(101.0, 290.0, 240.0)","(2.1, 99999, 99990)","(14.0, 21.0, 19.941176470588236)","(81.0, 220.0, 210.0)","(31.0, 70.0, 55.14285714285714)","(5.0, 7.6, 7.466666666666667)","(5.0, 5.5, 5.435135135135135)","(31.0, 80.0, 72.5)","(4.6, 6.8, 6.525)"
11-01-2023 17:58:52.465836,"(101.0, 280.0, 246.66666666666666)","(2.1, 99999, 99990)","(14.0, 21.0, 19.941176470588236)","(81.0, 220.0, 197.5)","(31.0, 70.0, 55.14285714285714)","(5.0, 7.6, 7.071428571428571)","(5.0, 5.5, 5.230973451327434)","(31.0, 85.0, 75.0)","(4.6, 6.8, 6.616666666666667)"
11-01-2023 17:58:53.688474,"(101.0, 280.0, 243.0769230769231)","(2.1, 99999, 99990)","(14.0, 21.0, 19.81818181818182)","(81.0, 200.0, 198.33333333333334)","(31.0, 70.0, 57.0)","(5.0, 7.2, 7.0618181818181816)","(5.0, 5.3, 5.225714285714286)","(31.0, 85.0, 63.125)","(4.6, 6.8, 6.616666666666667)"
11-01-2023 17:58:55.050750,"(101.0, 430.0, 407.27272727272725)","(2.1, 99999, 99990)","(14.0, 20.0, 19.857142857142858)","(81.0, 200.0, 198.33333333333334)","(31.0, 70.0, 48.333333333333336)","(5.0, 7.2, 7.0618181818181816)","(5.0, 5.3, 5.225714285714286)","(31.0, 85.0, 63.125)","(4.6, 6.8, 6.5777777777777775)"
11-01-2023 17:58:56.504852,"(101.0, 420.0, 407.27272727272725)","(2.1, 99999, 99990)","(14.0, 20.0, 19.857142857142858)","(101.0, 200.0, 198.33333333333334)","(31.0, 70.0, 51.42857142857143)","(5.0, 7.2, 6.85625)","(5.0, 5.3, 5.2227722772277225)","(31.0, 85.0, 70.0)","(4.6, 6.8, 6.653333333333333)"
11-01-2023 17:58:57.951179,"(101.0, 420.0, 407.27272727272725)","(2.1, 99999, 99990)","(14.0, 20.0, 19.7)","(101.0, 200.0, 198.33333333333334)","(31.0, 70.0, 62.66666666666667)","(5.0, 7.0, 6.8652173913043475)","(5.0, 5.3, 5.230973451327434)","(31.0, 80.0, 70.0)","(4.6, 6.8, 6.712)"
11-01-2023 17:58:59.585249,"(101.0, 420.0, 407.27272727272725)","(2.0, 99999, 99990)","(14.0, 20.0, 20.5)","(101.0, 200.0, 198.33333333333334)","(31.0, 65.0, 60.0)","(5.5, 7.0, 6.9)","(4.6, 5.3, 5.23125)","(31.0, 80.0, 70.0)","(4.8, 6.8, 6.841666666666667)"
11-01-2023 17:59:01.169908,"(101.0, 420.0, 407.27272727272725)","(2.0, 99999, 99990)","(14.0, 22.0, 20.6)","(101.0, 200.0, 198.33333333333334)","(31.0, 70.0, 58.18181818181819)","(5.5, 7.0, 6.9)","(4.6, 5.3, 5.23125)","(31.0, 80.0, 63.125)","(4.8, 7.0, 6.84)"
11-01-2023 17:59:02.712021,"(101.0, 420.0, 407.27272727272725)","(2.0, 99999, 99990)","(14.0, 21.0, 20.333333333333332)","(101.0, 200.0, 196.66666666666666)","(31.0, 70.0, 63.5)","(5.5, 7.0, 6.957142857142857)","(4.6, 5.3, 5.027906976744186)","(31.0, 85.0, 72.5)","(4.8, 7.0, 6.9)"
11-01-2023 17:59:04.508402,"(101.0, 430.0, 355.0)","(2.0, 99999, 99990)","(14.0, 21.0, 20.285714285714285)","(101.0, 200.0, 222.5)","(31.0, 70.0, 61.33333333333333)","(5.5, 7.0, 7.15)","(4.6, 5.3, 5.144444444444444)","(31.0, 85.0, 66.25)","(4.8, 7.0, 6.444444444444445)"
11-01-2023 17:59:06.027434,"(101.0, 420.0, 355.0)","(2.0, 99999, 99990)","(14.0, 22.0, 20.285714285714285)","(101.0, 230.0, 222.5)","(31.0, 70.0, 67.11111111111111)","(5.5, 7.2, 6.963157894736842)","(4.6, 5.2, 5.0)","(31.0, 85.0, 68.33333333333333)","(4.8, 6.6, 6.95)"
11-01-2023 17:59:07.566810,"(101.0, 420.0, 355.0)","(2.0, 99999, 99990)","(14.0, 22.0, 20.928571428571427)","(101.0, 230.0, 222.5)","(31.0, 70.0, 67.11111111111111)","(5.5, 7.2, 6.963157894736842)","(4.6, 5.1, 5.0)","(31.0, 85.0, 70.0)","(4.8, 7.0, 6.95)"
11-01-2023 17:59:08.980644,"(101.0, 420.0, 355.0)","(2.0, 99999, 99990)","(14.0, 22.0, 21.5)","(101.0, 230.0, 225.71428571428572)","(31.0, 70.0, 74.33333333333334)","(5.5, 7.2, 7.1454545454545455)","(4.6, 5.1, 5.133333333333333)","(31.0, 80.0, 71.66666666666667)","(4.8, 7.0, 6.926829268292683)"
11-01-2023 17:59:10.421292,"(101.0, 420.0, 376.6666666666667)","(2.0, 99999, 99990)","(14.0, 22.0, 21.75)","(101.0, 230.0, 354.2857142857143)","(31.0, 80.0, 74.33333333333334)","(5.5, 7.2, 7.041509433962264)","(4.6, 5.2, 5.077272727272727)","(31.0, 85.0, 69.0)","(4.8, 7.0, 6.5)"
11-01-2023 17:59:11.873991,"(101.0, 420.0, 376.6666666666667)","(2.0, 99999, 99990)","(14.0, 22.0, 21.75)","(101.0, 380.0, 354.2857142857143)","(31.0, 80.0, 64.0)","(5.5, 7.2, 7.041509433962264)","(4.6, 5.1, 5.023404255319149)","(31.0, 85.0, 71.66666666666667)","(4.8, 6.8, 6.5)"
11-01-2023 17:59:13.329463,"(101.0, 420.0, 376.6666666666667)","(2.0, 99999, 99990)","(14.0, 22.0, 21.75)","(101.0, 380.0, 354.2857142857143)","(31.0, 80.0, 64.0)","(5.5, 7.2, 7.041509433962264)","(4.6, 5.1, 5.021739130434782)","(31.0, 85.0, 69.0)","(4.8, 6.8, 6.5)"
11-01-2023 17:59:14.720237,"(101.0, 420.0, 376.6666666666667)","(2.0, 99999, 99990)","(14.0, 22.0, 21.833333333333332)","(101.0, 380.0, 335.0)","(31.0, 80.0, 58.666666666666664)","(5.5, 7.2, 7.0212765957446805)","(4.6, 5.1, 5.029411764705882)","(31.0, 85.0, 75.0)","(4.8, 6.8, 6.46)"
11-01-2023 17:59:16.084400,"(101.0, 420.0, 376.6666666666667)","(2.0, 99999, 99990)","(14.0, 22.0, 21.852941176470587)","(101.0, 380.0, 335.0)","(31.0, 80.0, 58.666666666666664)","(5.5, 7.2, 7.133333333333334)","(4.6, 5.1, 4.652777777777778)","(31.0, 90.0, 73.33333333333333)","(4.8, 7.0, 6.782608695652174)"
11-01-2023 17:59:17.518288,"(101.0, 420.0, 376.6666666666667)","(2.0, 99999, 99990)","(14.0, 22.0, 22.142857142857142)","(101.0, 380.0, 312.0)","(31.0, 80.0, 63.333333333333336)","(5.5, 7.2, 7.028318584070797)","(4.6, 4.7, 4.588235294117647)","(31.0, 90.0, 81.66666666666667)","(4.8, 7.2, 6.933333333333334)"
11-01-2023 17:59:18.935939,"(101.0, 420.0, 376.6666666666667)","(2.0, 99999, 99990)","(14.0, 23.0, 20.6)","(101.0, 380.0, 312.0)","(31.0, 80.0, 70.0)","(5.5, 7.4, 7.033187772925764)","(4.6, 4.7, 4.530769230769231)","(31.0, 90.0, 80.0)","(4.8, 7.4, 6.84)"
11-01-2023 17:59:20.497086,"(101.0, 420.0, 407.1428571428571)","(2.0, 99999, 99990)","(14.0, 23.0, 21.25)","(101.0, 380.0, 253.33333333333334)","(31.0, 85.0, 91.66666666666666)","(5.5, 7.4, 7.056716417910448)","(4.6, 4.7, 4.4625)","(31.0, 90.0, 72.5)","(4.8, 7.0, 6.285714285714286)"
11-01-2023 17:59:22.019388,"(101.0, 550.0, 386.6666666666667)","(2.0, 99999, 99990)","(14.0, 25.0, 21.666666666666668)","(101.0, 420.0, 315.0)","(31.0, 110.0, 88.57142857142857)","(5.5, 7.4, 7.079245283018868)","(4.6, 4.7, 4.512087912087912)","(31.0, 120.0, 83.33333333333333)","(4.8, 7.0, 6.72)"
11-01-2023 17:59:23.603419,"(101.0, 540.0, 420.0)","(2.0, 99999, 99990)","(14.0, 25.0, 21.666666666666668)","(101.0, 410.0, 340.0)","(31.0, 110.0, 88.57142857142857)","(5.5, 7.2, 7.079245283018868)","(4.6, 4.7, 4.512087912087912)","(31.0, 110.0, 90.0)","(4.8, 6.8, 6.72)"
11-01-2023 17:59:25.060944,"(101.0, 530.0, 420.0)","(2.0, 99999, 99990)","(14.0, 25.0, 20.384615384615383)","(101.0, 400.0, 340.0)","(31.0, 110.0, 88.57142857142857)","(5.5, 7.2, 7.042666666666666)","(4.6, 4.7, 4.5159090909090915)","(31.0, 110.0, 90.0)","(4.8, 6.8, 6.733333333333333)"
11-01-2023 17:59:26.483079,"(101.0, 530.0, 420.0)","(2.0, 99999, 99990)","(14.0, 25.0, 21.266666666666666)","(101.0, 400.0, 340.0)","(31.0, 110.0, 88.57142857142857)","(5.5, 7.2, 7.066666666666666)","(4.6, 4.7, 4.556818181818182)","(31.0, 110.0, 90.0)","(4.8, 7.0, 6.041379310344827)"
11-01-2023 17:59:27.934980,"(101.0, 530.0, 420.0)","(2.0, 99999, 99990)","(14.0, 25.0, 21.266666666666666)","(101.0, 400.0, 340.0)","(31.0, 110.0, 85.0)","(5.5, 7.2, 7.041975308641975)","(4.6, 4.7, 4.63)","(31.0, 100.0, 85.0)","(4.8, 6.2, 6.041379310344827)"
11-01-2023 17:59:29.281455,"(101.0, 530.0, 420.0)","(2.0, 99999, 99990)","(14.0, 25.0, 21.857142857142858)","(101.0, 400.0, 340.0)","(31.0, 110.0, 85.0)","(5.5, 7.2, 7.041975308641975)","(4.6, 4.7, 4.6375)","(31.0, 100.0, 85.0)","(4.8, 6.2, 6.188990825688074)"
11-01-2023 17:59:30.688051,"(101.0, 530.0, 420.0)","(2.0, 99999, 99990)","(14.0, 24.0, 22.571428571428573)","(101.0, 400.0, 340.0)","(31.0, 110.0, 87.77777777777777)","(5.5, 7.2, 7.029333333333334)","(4.6, 4.7, 4.630303030303031)","(31.0, 100.0, 85.0)","(4.8, 6.2, 6.16)"
11-01-2023 17:59:32.243308,"(101.0, 530.0, 420.0)","(2.0, 99999, 99990)","(14.0, 24.0, 22.307692307692307)","(101.0, 400.0, 340.0)","(31.0, 110.0, 87.77777777777777)","(5.5, 7.2, 7.029333333333334)","(4.6, 4.7, 4.558571428571429)","(31.0, 100.0, 85.0)","(4.8, 6.2, 6.185714285714286)"
11-01-2023 17:59:33.731049,"(101.0, 530.0, 420.0)","(2.0, 99999, 99990)","(14.0, 23.0, 22.307692307692307)","(101.0, 400.0, 340.0)","(31.0, 110.0, 87.77777777777777)","(5.5, 7.2, 7.029333333333334)","(4.6, 4.7, 4.578313253012048)","(31.0, 100.0, 85.0)","(5.0, 6.2, 6.488372093023256)"
11-01-2023 17:59:35.194480,"(101.0, 530.0, 420.0)","(2.05, 99999, 99990)","(14.0, 23.0, 22.307692307692307)","(101.0, 400.0, 340.0)","(31.0, 110.0, 85.0)","(5.5, 7.2, 7.007228915662651)","(4.4, 4.6, 4.578313253012048)","(41.0, 100.0, 85.0)","(5.0, 6.6, 6.488372093023256)"
11-01-2023 17:59:36.908089,"(101.0, 530.0, 420.0)","(2.05, 99999, 99990)","(14.0, 23.0, 21.379310344827587)","(101.0, 400.0, 340.0)","(31.0, 110.0, 85.0)","(5.5, 7.2, 7.007228915662651)","(4.2, 4.6, 4.578313253012048)","(41.0, 100.0, 85.0)","(5.0, 6.6, 6.488372093023256)"
11-01-2023 17:59:38.495171,"(101.0, 530.0, 420.0)","(2.05, 99999, 99990)","(14.0, 24.0, 21.379310344827587)","(101.0, 400.0, 340.0)","(31.0, 110.0, 85.0)","(5.5, 7.2, 7.007228915662651)","(4.2, 4.6, 4.578313253012048)","(41.0, 100.0, 85.0)","(5.0, 6.6, 6.488372093023256)"
11-01-2023 17:59:40.105562,"(101.0, 530.0, 420.0)","(2.05, 99999, 99990)","(14.0, 24.0, 22.0)","(101.0, 400.0, 340.0)","(31.0, 110.0, 85.0)","(5.5, 7.2, 7.0)","(4.2, 4.6, 4.579310344827586)","(41.0, 100.0, 85.0)","(5.0, 6.6, 6.488372093023256)"
11-01-2023 17:59:41.660338,"(101.0, 530.0, 420.0)","(2.05, 99999, 99990)","(14.0, 23.0, 21.846153846153847)","(101.0, 400.0, 385.0)","(31.0, 110.0, 85.0)","(5.5, 7.2, 6.769230769230769)","(4.2, 4.6, 4.452857142857143)","(41.0, 100.0, 85.0)","(5.0, 6.6, 6.501818181818182)"
11-01-2023 17:59:43.122805,"(101.0, 530.0, 420.0)","(2.05, 99999, 99990)","(14.0, 23.0, 21.846153846153847)","(101.0, 420.0, 385.0)","(31.0, 110.0, 85.0)","(5.5, 6.8, 6.777142857142858)","(4.2, 4.5, 4.45925925925926)","(41.0, 100.0, 85.0)","(5.0, 6.6, 6.511111111111111)"
11-01-2023 17:59:44.723477,"(101.0, 530.0, 420.0)","(2.05, 99999, 99990)","(14.0, 23.0, 21.846153846153847)","(101.0, 420.0, 399.0)","(31.0, 110.0, 78.18181818181819)","(5.5, 7.0, 6.76)","(4.2, 4.5, 4.45925925925926)","(41.0, 100.0, 85.0)","(5.0, 6.6, 6.493333333333333)"
11-01-2023 17:59:46.194522,"(101.0, 530.0, 420.0)","(2.05, 99999, 99990)","(14.0, 23.0, 21.846153846153847)","(101.0, 420.0, 385.0)","(31.0, 100.0, 89.16666666666666)","(5.5, 7.0, 6.76)","(4.2, 4.5, 4.352631578947369)","(41.0, 100.0, 85.0)","(5.0, 6.6, 6.508474576271186)"
11-01-2023 17:59:47.602961,"(101.0, 530.0, 420.0)","(2.05, 99999, 99990)","(14.0, 23.0, 21.846153846153847)","(101.0, 420.0, 385.0)","(31.0, 95.0, 89.16666666666666)","(5.5, 7.0, 6.76)","(4.2, 4.4, 4.338461538461538)","(41.0, 100.0, 85.0)","(5.0, 6.6, 6.425)"
11-01-2023 17:59:48.998171,"(101.0, 530.0, 420.0)","(2.05, 99999, 99990)","(14.0, 23.0, 20.88888888888889)","(101.0, 420.0, 385.0)","(31.0, 95.0, 77.5)","(5.5, 7.0, 6.8)","(4.2, 4.4, 4.358139534883721)","(41.0, 100.0, 85.0)","(5.0, 6.6, 6.517647058823529)"
11-01-2023 17:59:50.518811,"(101.0, 530.0, 393.3333333333333)","(2.05, 99999, 99990)","(14.0, 24.0, 20.88888888888889)","(101.0, 420.0, 399.0)","(31.0, 95.0, 87.0)","(5.5, 7.0, 6.8)","(4.2, 4.4, 4.358139534883721)","(41.0, 100.0, 85.0)","(5.0, 6.8, 6.65)"
11-01-2023 17:59:51.973198,"(101.0, 560.0, 358.0)","(2.1, 99999, 99990)","(14.0, 24.0, 20.88888888888889)","(101.0, 420.0, 399.0)","(31.0, 95.0, 87.0)","(5.5, 7.0, 6.8)","(3.9, 4.4, 4.358139534883721)","(41.0, 100.0, 85.0)","(5.0, 7.2, 6.757575757575758)"
11-01-2023 17:59:53.451116,"(101.0, 550.0, 386.6666666666667)","(2.1, 99999, 99990)","(14.0, 24.0, 20.88888888888889)","(101.0, 420.0, 399.0)","(31.0, 95.0, 87.0)","(5.5, 7.0, 6.8)","(3.9, 4.4, 4.358139534883721)","(41.0, 100.0, 85.0)","(5.0, 7.0, 6.689655172413793)"
11-01-2023 17:59:54.853116,"(101.0, 540.0, 383.3333333333333)","(2.1, 99999, 99990)","(14.0, 24.0, 20.88888888888889)","(101.0, 420.0, 396.66666666666663)","(31.0, 95.0, 87.0)","(5.5, 7.0, 6.8)","(3.9, 4.4, 4.355)","(41.0, 100.0, 85.0)","(5.0, 6.8, 6.689655172413793)"
