,Bettor My Dreamz Nz,The Last Drop,Brewery Lane,Ainsworth,Mission Glory,Belonero,Tradie,Make It Quick,Be On Guard,Dynamite Beach,The Party Boy
10-01-2023 21:08:18.681179,"(2.3, 99999, 99990)","(6.5, 7.4, 6.859999999999999)","(19.0, 30.0, 26.5)","(15.0, 22.0, 20.0)","(101.0, 180.0, 155.0)","(21.0, 32.0, 30.0)","(51.0, 80.0, 63.0)","(14.0, 22.0, 20.666666666666668)","(7.5, 15.0, 15.0)","(3.6, 4.2, 3.98)","(101.0, 170.0, 138.0)"
10-01-2023 21:08:20.386219,"(2.3, 99999, 99990)","(6.5, 7.4, 6.857142857142857)","(19.0, 29.0, 26.5)","(15.0, 21.0, 20.0)","(101.0, 180.0, 155.0)","(21.0, 32.0, 30.0)","(51.0, 80.0, 74.33333333333334)","(14.0, 22.0, 20.666666666666668)","(7.5, 16.0, 14.923076923076923)","(3.6, 4.1, 4.06)","(101.0, 170.0, 138.0)"
10-01-2023 21:08:22.048261,"(2.3, 99999, 99990)","(6.5, 7.4, 6.859999999999999)","(19.0, 29.0, 25.666666666666668)","(15.0, 21.0, 18.363636363636363)","(101.0, 180.0, 155.0)","(21.0, 32.0, 30.0)","(51.0, 80.0, 67.2)","(14.0, 22.0, 20.666666666666668)","(7.5, 16.0, 14.444444444444445)","(3.5, 4.1, 3.84)","(101.0, 170.0, 138.0)"
10-01-2023 21:08:23.846262,"(2.3, 99999, 99990)","(6.5, 7.4, 6.8428571428571425)","(19.0, 29.0, 26.857142857142858)","(15.0, 22.0, 21.148936170212767)","(101.0, 180.0, 155.0)","(21.0, 32.0, 30.615384615384617)","(51.0, 80.0, 58.666666666666664)","(14.0, 22.0, 20.666666666666668)","(7.5, 16.0, 14.75)","(3.5, 4.1, 3.827272727272727)","(101.0, 170.0, 138.0)"
10-01-2023 21:08:25.555744,"(2.35, 99999, 99990)","(6.0, 7.4, 6.8428571428571425)","(19.0, 29.0, 27.5)","(15.0, 22.0, 20.5625)","(101.0, 180.0, 155.0)","(21.0, 32.0, 30.615384615384617)","(51.0, 80.0, 65.23076923076923)","(14.0, 22.0, 20.666666666666668)","(8.0, 15.5, 14.428571428571429)","(3.5, 3.95, 3.776923076923077)","(101.0, 170.0, 138.0)"
10-01-2023 21:08:27.206862,"(2.35, 99999, 99990)","(6.0, 7.4, 6.85)","(19.0, 29.0, 29.333333333333332)","(15.0, 21.0, 20.5625)","(101.0, 180.0, 155.0)","(21.0, 32.0, 30.615384615384617)","(51.0, 80.0, 76.0)","(14.0, 22.0, 20.666666666666668)","(8.0, 15.5, 15.071428571428571)","(3.5, 3.95, 3.776923076923077)","(101.0, 170.0, 138.0)"
10-01-2023 21:08:28.809525,"(2.35, 99999, 99990)","(6.0, 7.4, 6.85)","(19.0, 30.0, 29.333333333333332)","(15.0, 21.0, 20.5625)","(101.0, 180.0, 155.0)","(21.0, 32.0, 30.615384615384617)","(51.0, 80.0, 57.0)","(14.0, 22.0, 24.0)","(8.0, 15.5, 15.071428571428571)","(3.5, 3.95, 3.776923076923077)","(101.0, 170.0, 140.0)"
10-01-2023 21:08:30.351568,"(2.35, 99999, 99990)","(6.0, 7.4, 6.85)","(19.0, 30.0, 28.0)","(15.0, 22.0, 18.19047619047619)","(101.0, 180.0, 155.0)","(21.0, 32.0, 30.615384615384617)","(51.0, 75.0, 57.0)","(14.0, 28.0, 23.0)","(8.0, 15.5, 16.76923076923077)","(3.4, 3.95, 3.776923076923077)","(101.0, 170.0, 140.0)"
10-01-2023 21:08:32.017760,"(2.35, 99999, 99990)","(6.0, 7.4, 6.85)","(19.0, 30.0, 28.333333333333332)","(15.0, 22.0, 18.818181818181817)","(101.0, 180.0, 155.0)","(21.0, 32.0, 38.18181818181818)","(51.0, 75.0, 57.0)","(15.0, 28.0, 24.428571428571427)","(8.0, 17.0, 15.5)","(3.4, 3.95, 3.47)","(101.0, 170.0, 140.0)"
10-01-2023 21:08:33.833124,"(2.35, 99999, 99990)","(6.0, 7.4, 6.896774193548387)","(19.0, 30.0, 28.333333333333332)","(15.0, 22.0, 19.4)","(101.0, 180.0, 155.0)","(21.0, 44.0, 34.22222222222222)","(51.0, 75.0, 64.0)","(15.0, 28.0, 24.6)","(8.0, 16.5, 15.227272727272727)","(3.4, 3.5, 3.59)","(101.0, 170.0, 140.0)"
10-01-2023 21:08:35.842148,"(2.35, 99999, 99990)","(6.0, 7.4, 6.8428571428571425)","(19.0, 30.0, 24.857142857142858)","(15.0, 21.0, 19.857142857142858)","(101.0, 180.0, 155.0)","(21.0, 42.0, 33.333333333333336)","(51.0, 80.0, 64.0)","(15.0, 27.0, 23.88888888888889)","(8.0, 16.5, 15.227272727272727)","(3.4, 3.95, 3.9333333333333336)","(101.0, 170.0, 140.0)"
10-01-2023 21:08:37.759227,"(2.35, 99999, 99990)","(6.0, 7.4, 6.8428571428571425)","(19.0, 26.0, 27.636363636363637)","(15.0, 21.0, 19.857142857142858)","(101.0, 180.0, 155.0)","(21.0, 40.0, 29.5)","(51.0, 80.0, 73.6)","(15.0, 27.0, 23.88888888888889)","(8.0, 16.5, 15.166666666666666)","(3.4, 4.2, 3.7)","(101.0, 170.0, 140.0)"
10-01-2023 21:08:39.916981,"(2.35, 99999, 99990)","(6.0, 7.4, 6.8428571428571425)","(19.0, 28.0, 26.0)","(15.0, 21.0, 19.857142857142858)","(101.0, 180.0, 155.0)","(21.0, 38.0, 33.0)","(51.0, 80.0, 74.0)","(15.0, 27.0, 23.88888888888889)","(8.0, 16.0, 15.473684210526315)","(3.4, 3.95, 3.8)","(101.0, 170.0, 140.0)"
10-01-2023 21:08:41.805642,"(2.35, 99999, 99990)","(6.0, 7.4, 6.8428571428571425)","(20.0, 29.0, 26.0)","(15.0, 21.0, 19.857142857142858)","(101.0, 180.0, 155.0)","(21.0, 36.0, 31.0)","(51.0, 80.0, 74.0)","(15.0, 27.0, 23.88888888888889)","(8.5, 16.0, 15.673913043478262)","(3.4, 3.95, 3.861111111111111)","(101.0, 170.0, 140.0)"
10-01-2023 21:08:43.459950,"(2.35, 99999, 99990)","(6.0, 7.4, 6.966666666666667)","(20.0, 25.0, 24.1)","(15.0, 21.0, 19.76923076923077)","(101.0, 180.0, 155.0)","(21.0, 36.0, 31.0)","(51.0, 80.0, 74.0)","(15.0, 27.0, 23.88888888888889)","(8.5, 16.0, 16.93181818181818)","(3.4, 3.95, 3.7961538461538464)","(101.0, 170.0, 140.0)"
10-01-2023 21:08:45.189814,"(2.35, 99999, 99990)","(6.0, 7.4, 6.706666666666666)","(20.0, 25.0, 24.333333333333332)","(15.0, 21.0, 19.76923076923077)","(101.0, 180.0, 155.0)","(21.0, 36.0, 31.0)","(51.0, 80.0, 74.0)","(15.0, 27.0, 23.88888888888889)","(8.5, 17.0, 18.666666666666668)","(3.4, 3.95, 3.769444444444445)","(101.0, 170.0, 140.0)"
10-01-2023 21:08:47.175965,"(2.35, 99999, 99990)","(6.0, 7.2, 6.909090909090909)","(20.0, 27.0, 25.2)","(15.0, 21.0, 19.666666666666668)","(101.0, 180.0, 155.0)","(21.0, 34.0, 29.333333333333332)","(51.0, 80.0, 76.25)","(15.0, 27.0, 24.958333333333336)","(8.5, 20.0, 18.041666666666668)","(3.4, 3.95, 3.7365384615384616)","(101.0, 170.0, 135.71428571428572)"
10-01-2023 21:08:49.059610,"(2.35, 99999, 99990)","(6.0, 7.2, 6.6571428571428575)","(20.0, 26.0, 24.125)","(15.0, 21.0, 19.846153846153847)","(101.0, 180.0, 155.0)","(21.0, 34.0, 29.333333333333332)","(51.0, 80.0, 76.25)","(15.0, 27.0, 23.5)","(8.5, 19.5, 18.041666666666668)","(3.4, 3.9, 3.751923076923077)","(101.0, 170.0, 135.71428571428572)"
10-01-2023 21:08:50.730281,"(2.4, 99999, 99990)","(6.0, 7.0, 6.626666666666666)","(20.0, 26.0, 25.0625)","(15.0, 21.0, 19.846153846153847)","(101.0, 180.0, 155.0)","(21.0, 34.0, 29.333333333333332)","(51.0, 80.0, 65.0)","(15.0, 27.0, 23.5)","(8.5, 19.5, 17.75)","(3.4, 3.9, 3.6205882352941177)","(101.0, 170.0, 135.71428571428572)"
10-01-2023 21:08:52.452087,"(2.4, 99999, 99990)","(6.0, 7.0, 6.644444444444444)","(20.0, 26.0, 23.57142857142857)","(15.0, 21.0, 19.846153846153847)","(101.0, 180.0, 155.0)","(21.0, 34.0, 29.333333333333332)","(51.0, 80.0, 64.0)","(15.0, 27.0, 23.818181818181817)","(8.5, 19.0, 17.75)","(3.4, 3.85, 3.7279411764705883)","(101.0, 170.0, 135.71428571428572)"
10-01-2023 21:08:54.139479,"(2.4, 99999, 99990)","(6.0, 7.0, 6.644444444444444)","(20.0, 24.0, 23.11764705882353)","(15.0, 21.0, 19.846153846153847)","(101.0, 180.0, 155.0)","(21.0, 34.0, 29.333333333333332)","(51.0, 70.0, 60.0)","(15.0, 27.0, 23.333333333333332)","(8.5, 19.0, 17.75)","(3.4, 3.75, 3.731707317073171)","(101.0, 170.0, 135.71428571428572)"
10-01-2023 21:08:55.819222,"(2.4, 99999, 99990)","(6.0, 7.0, 6.644444444444444)","(20.0, 24.0, 23.11764705882353)","(15.0, 21.0, 20.0)","(101.0, 180.0, 155.0)","(21.0, 34.0, 29.333333333333332)","(51.0, 70.0, 60.0)","(15.0, 26.0, 24.285714285714285)","(8.5, 19.0, 18.53846153846154)","(3.4, 3.75, 3.7346153846153847)","(101.0, 170.0, 135.71428571428572)"
10-01-2023 21:08:57.575754,"(2.4, 99999, 99990)","(6.0, 7.0, 6.58)","(20.0, 24.0, 22.5)","(15.0, 21.0, 20.714285714285715)","(101.0, 180.0, 155.0)","(21.0, 34.0, 29.333333333333332)","(51.0, 70.0, 60.0)","(15.0, 26.0, 24.636363636363637)","(8.5, 19.0, 17.928571428571427)","(3.4, 3.75, 3.7416666666666667)","(101.0, 170.0, 135.71428571428572)"
10-01-2023 21:08:59.400690,"(2.4, 99999, 99990)","(6.0, 7.0, 6.5200000000000005)","(20.0, 24.0, 22.77777777777778)","(15.0, 21.0, 20.8)","(101.0, 180.0, 155.0)","(21.0, 34.0, 29.333333333333332)","(51.0, 70.0, 61.42857142857143)","(15.0, 26.0, 23.0)","(8.5, 18.5, 17.571428571428573)","(3.3, 3.85, 3.590909090909091)","(101.0, 170.0, 135.71428571428572)"
10-01-2023 21:09:01.226609,"(2.4, 99999, 99990)","(6.0, 7.0, 6.55)","(20.0, 23.0, 21.833333333333332)","(15.0, 21.0, 20.8)","(101.0, 180.0, 155.0)","(21.0, 34.0, 31.0)","(51.0, 70.0, 61.42857142857143)","(15.0, 26.0, 23.0)","(8.5, 18.0, 17.571428571428573)","(3.3, 3.8, 3.6125)","(101.0, 170.0, 135.71428571428572)"
10-01-2023 21:09:02.875237,"(2.4, 99999, 99990)","(6.0, 6.8, 6.5)","(20.0, 23.0, 21.428571428571427)","(15.0, 21.0, 20.857142857142858)","(101.0, 180.0, 155.0)","(21.0, 34.0, 31.0)","(51.0, 70.0, 61.42857142857143)","(15.0, 26.0, 23.0)","(8.5, 18.0, 17.571428571428573)","(3.3, 3.8, 3.6645833333333333)","(101.0, 170.0, 135.71428571428572)"
10-01-2023 21:09:04.562482,"(2.4, 99999, 99990)","(6.0, 6.8, 6.5)","(20.0, 22.0, 21.19753086419753)","(15.0, 21.0, 20.857142857142858)","(101.0, 180.0, 155.0)","(21.0, 34.0, 31.0)","(51.0, 70.0, 61.42857142857143)","(15.0, 26.0, 23.0)","(8.5, 18.0, 17.571428571428573)","(3.3, 3.8, 3.644827586206896)","(101.0, 170.0, 135.71428571428572)"
10-01-2023 21:09:06.202376,"(2.4, 99999, 99990)","(6.0, 6.8, 6.643478260869565)","(20.0, 23.0, 21.103896103896105)","(15.0, 21.0, 20.625)","(101.0, 180.0, 155.0)","(21.0, 34.0, 31.0)","(51.0, 70.0, 61.42857142857143)","(15.0, 26.0, 23.0)","(9.0, 18.0, 17.75)","(3.3, 3.8, 3.576086956521739)","(101.0, 170.0, 135.71428571428572)"
10-01-2023 21:09:07.917250,"(2.4, 99999, 99990)","(6.0, 6.8, 6.707692307692308)","(20.0, 22.0, 21.214285714285715)","(15.0, 21.0, 20.625)","(101.0, 180.0, 155.0)","(21.0, 34.0, 31.0)","(51.0, 70.0, 61.42857142857143)","(15.0, 26.0, 23.0)","(9.0, 20.0, 17.46153846153846)","(3.3, 3.75, 3.571428571428571)","(101.0, 170.0, 135.71428571428572)"
10-01-2023 21:09:09.633390,"(2.4, 99999, 99990)","(6.0, 6.8, 6.707692307692308)","(20.0, 23.0, 21.58490566037736)","(15.0, 21.0, 20.625)","(101.0, 180.0, 155.0)","(21.0, 34.0, 31.0)","(51.0, 70.0, 61.42857142857143)","(15.0, 26.0, 23.0)","(9.0, 19.0, 17.61111111111111)","(3.3, 3.75, 3.571428571428571)","(101.0, 170.0, 135.71428571428572)"
10-01-2023 21:09:11.274245,"(2.4, 99999, 99990)","(6.0, 6.8, 6.707692307692308)","(20.0, 23.0, 21.58490566037736)","(15.0, 21.0, 20.625)","(101.0, 180.0, 155.0)","(21.0, 34.0, 32.09090909090909)","(51.0, 70.0, 61.42857142857143)","(15.0, 26.0, 23.0)","(9.0, 18.5, 17.23076923076923)","(3.3, 3.75, 3.618181818181818)","(101.0, 170.0, 135.71428571428572)"
10-01-2023 21:09:12.965076,"(2.5, 99999, 99990)","(5.5, 6.8, 6.707692307692308)","(19.0, 23.0, 22.87878787878788)","(15.0, 21.0, 20.666666666666668)","(101.0, 180.0, 155.0)","(21.0, 34.0, 32.25)","(51.0, 70.0, 61.42857142857143)","(15.0, 26.0, 23.0)","(9.0, 18.0, 16.884615384615383)","(3.2, 3.7, 3.569736842105263)","(101.0, 170.0, 135.71428571428572)"
10-01-2023 21:09:14.624426,"(2.5, 99999, 99990)","(5.5, 6.8, 6.707692307692308)","(19.0, 23.0, 22.636363636363637)","(15.0, 21.0, 20.75)","(101.0, 180.0, 155.0)","(21.0, 34.0, 32.25)","(51.0, 70.0, 61.42857142857143)","(15.0, 26.0, 23.0)","(9.0, 17.5, 16.294117647058822)","(3.2, 3.7, 3.569736842105263)","(101.0, 170.0, 135.71428571428572)"
10-01-2023 21:09:16.230717,"(2.5, 99999, 99990)","(5.5, 6.8, 6.709090909090909)","(19.0, 23.0, 21.823529411764707)","(15.0, 21.0, 20.75)","(101.0, 180.0, 155.0)","(21.0, 34.0, 32.25)","(51.0, 70.0, 61.42857142857143)","(15.0, 26.0, 23.0)","(9.0, 17.0, 16.294117647058822)","(3.2, 3.7, 3.585714285714286)","(101.0, 170.0, 135.71428571428572)"
10-01-2023 21:09:18.245540,"(2.5, 99999, 99990)","(5.5, 7.0, 6.767741935483871)","(19.0, 23.0, 21.823529411764707)","(15.0, 21.0, 20.666666666666668)","(101.0, 180.0, 156.92307692307693)","(21.0, 34.0, 32.25)","(51.0, 70.0, 61.42857142857143)","(15.0, 26.0, 24.666666666666668)","(9.0, 17.0, 16.294117647058822)","(3.2, 3.65, 3.5527027027027027)","(101.0, 170.0, 135.71428571428572)"
10-01-2023 21:09:19.982891,"(2.5, 99999, 99990)","(5.5, 7.0, 6.869090909090909)","(19.0, 23.0, 21.7)","(15.0, 21.0, 20.666666666666668)","(101.0, 180.0, 156.92307692307693)","(21.0, 34.0, 31.75)","(51.0, 70.0, 61.42857142857143)","(15.0, 26.0, 24.666666666666668)","(9.0, 17.0, 16.294117647058822)","(3.2, 3.65, 3.5527027027027027)","(101.0, 170.0, 135.71428571428572)"
10-01-2023 21:09:21.793553,"(2.6, 99999, 99990)","(5.5, 7.0, 6.869090909090909)","(17.0, 22.0, 21.7)","(16.0, 21.0, 20.666666666666668)","(101.0, 180.0, 156.92307692307693)","(21.0, 34.0, 31.75)","(41.0, 70.0, 61.42857142857143)","(16.0, 26.0, 24.666666666666668)","(10.0, 17.0, 16.294117647058822)","(3.2, 3.65, 3.5453488372093025)","(101.0, 170.0, 135.71428571428572)"
10-01-2023 21:09:23.725932,"(2.6, 99999, 99990)","(5.5, 7.0, 6.8641509433962264)","(17.0, 22.0, 20.875)","(16.0, 21.0, 19.596153846153847)","(101.0, 180.0, 156.92307692307693)","(21.0, 34.0, 31.75)","(41.0, 70.0, 60.4)","(16.0, 26.0, 24.4)","(10.0, 17.0, 16.884615384615383)","(3.2, 3.65, 3.5453488372093025)","(101.0, 170.0, 150.0)"
10-01-2023 21:09:25.660391,"(2.6, 99999, 99990)","(5.5, 7.0, 6.8)","(17.0, 22.0, 20.5)","(16.0, 20.0, 19.475)","(101.0, 180.0, 156.92307692307693)","(21.0, 34.0, 31.75)","(41.0, 65.0, 54.8)","(16.0, 26.0, 24.4)","(10.0, 17.0, 16.903225806451612)","(3.2, 3.65, 3.5453488372093025)","(101.0, 170.0, 150.0)"
10-01-2023 21:09:27.375263,"(2.6, 99999, 99990)","(5.5, 7.0, 6.44)","(17.0, 22.0, 21.5)","(16.0, 20.0, 19.475)","(101.0, 180.0, 156.92307692307693)","(21.0, 34.0, 31.75)","(41.0, 65.0, 56.5)","(16.0, 26.0, 24.666666666666668)","(10.0, 17.0, 16.903225806451612)","(3.2, 3.65, 3.5666666666666664)","(101.0, 170.0, 150.0)"
10-01-2023 21:09:29.235374,"(2.6, 99999, 99990)","(5.5, 6.8, 6.469565217391304)","(17.0, 23.0, 21.833333333333332)","(16.0, 20.0, 19.3)","(101.0, 180.0, 161.25)","(21.0, 34.0, 31.75)","(41.0, 65.0, 56.5)","(16.0, 26.0, 24.142857142857142)","(10.0, 17.0, 16.903225806451612)","(3.2, 3.65, 3.5666666666666664)","(101.0, 170.0, 150.0)"
10-01-2023 21:09:30.853760,"(2.6, 99999, 99990)","(5.5, 6.8, 6.464864864864865)","(17.0, 23.0, 21.833333333333332)","(16.0, 20.0, 19.38888888888889)","(101.0, 180.0, 168.46153846153845)","(21.0, 34.0, 30.5)","(41.0, 65.0, 56.5)","(16.0, 25.0, 25.352941176470587)","(10.0, 17.0, 16.903225806451612)","(3.2, 3.65, 3.5666666666666664)","(101.0, 170.0, 150.0)"
10-01-2023 21:09:32.453288,"(2.6, 99999, 99990)","(5.5, 6.6, 6.464864864864865)","(17.0, 23.0, 21.692307692307693)","(16.0, 19.5, 19.625)","(101.0, 180.0, 168.46153846153845)","(21.0, 34.0, 30.5)","(41.0, 65.0, 56.42857142857143)","(16.0, 28.0, 25.352941176470587)","(10.0, 17.0, 16.903225806451612)","(3.2, 3.65, 3.5666666666666664)","(101.0, 170.0, 150.0)"
10-01-2023 21:09:34.269453,"(2.6, 99999, 99990)","(5.5, 6.6, 6.488888888888889)","(17.0, 22.0, 21.692307692307693)","(16.0, 20.0, 19.90909090909091)","(101.0, 180.0, 168.46153846153845)","(21.0, 34.0, 30.5)","(41.0, 65.0, 56.42857142857143)","(16.0, 28.0, 25.352941176470587)","(10.0, 19.0, 18.652173913043477)","(3.2, 3.65, 3.544736842105263)","(101.0, 170.0, 150.0)"
10-01-2023 21:09:35.859200,"(2.6, 99999, 99990)","(5.5, 6.6, 6.507142857142857)","(17.0, 22.0, 22.0625)","(16.0, 20.0, 19.90909090909091)","(101.0, 180.0, 168.46153846153845)","(21.0, 34.0, 30.5)","(41.0, 65.0, 56.42857142857143)","(16.0, 28.0, 25.352941176470587)","(10.0, 19.0, 18.346153846153847)","(3.2, 3.65, 3.5)","(101.0, 170.0, 150.0)"
10-01-2023 21:09:37.417293,"(2.6, 99999, 99990)","(5.5, 6.6, 6.507142857142857)","(17.0, 23.0, 21.692307692307693)","(16.0, 20.0, 19.9)","(101.0, 180.0, 168.46153846153845)","(21.0, 34.0, 30.18181818181818)","(41.0, 65.0, 56.42857142857143)","(16.0, 28.0, 26.2)","(10.0, 18.5, 18.346153846153847)","(3.2, 3.65, 3.5033333333333334)","(101.0, 170.0, 150.0)"
10-01-2023 21:09:38.959586,"(2.6, 99999, 99990)","(5.5, 6.6, 6.557894736842105)","(17.0, 22.0, 21.692307692307693)","(16.0, 20.0, 19.9)","(101.0, 180.0, 165.0)","(21.0, 34.0, 30.18181818181818)","(41.0, 65.0, 56.42857142857143)","(16.0, 27.0, 25.736842105263158)","(10.0, 18.5, 18.346153846153847)","(3.2, 3.65, 3.5385135135135135)","(101.0, 170.0, 148.1818181818182)"
10-01-2023 21:09:40.460714,"(2.6, 99999, 99990)","(5.5, 6.6, 6.557894736842105)","(17.0, 22.0, 21.692307692307693)","(16.0, 20.0, 18.25)","(101.0, 180.0, 165.0)","(21.0, 34.0, 30.18181818181818)","(41.0, 65.0, 56.42857142857143)","(16.0, 27.0, 25.736842105263158)","(10.0, 18.5, 18.346153846153847)","(3.2, 3.65, 3.5385135135135135)","(101.0, 170.0, 148.1818181818182)"
10-01-2023 21:09:42.559885,"(2.6, 99999, 99990)","(5.5, 6.6, 6.537254901960784)","(17.0, 22.0, 20.375)","(16.0, 19.0, 18.75)","(101.0, 180.0, 171.66666666666666)","(21.0, 34.0, 31.666666666666668)","(41.0, 65.0, 56.42857142857143)","(16.0, 27.0, 25.88888888888889)","(10.0, 19.5, 18.3)","(3.2, 3.6, 3.504545454545455)","(101.0, 170.0, 148.1818181818182)"
10-01-2023 21:09:44.503857,"(2.6, 99999, 99990)","(5.5, 6.6, 6.438297872340425)","(17.0, 21.0, 20.558823529411764)","(16.0, 19.0, 18.75)","(101.0, 180.0, 171.66666666666666)","(21.0, 34.0, 31.941176470588236)","(41.0, 65.0, 56.42857142857143)","(16.0, 27.0, 26.857142857142858)","(10.0, 19.5, 18.25)","(3.2, 3.6, 3.541935483870968)","(101.0, 170.0, 148.1818181818182)"
10-01-2023 21:09:46.295839,"(2.6, 99999, 99990)","(5.5, 6.6, 6.36969696969697)","(17.0, 21.0, 20.375)","(16.0, 19.0, 18.333333333333332)","(101.0, 180.0, 171.66666666666666)","(21.0, 34.0, 31.941176470588236)","(41.0, 65.0, 56.42857142857143)","(16.0, 28.0, 25.81818181818182)","(10.0, 19.5, 18.25)","(3.2, 3.6, 3.541935483870968)","(101.0, 170.0, 148.1818181818182)"
10-01-2023 21:09:48.078155,"(2.6, 99999, 99990)","(5.5, 6.6, 6.438297872340425)","(17.0, 21.0, 22.0)","(16.0, 19.0, 19.97222222222222)","(101.0, 180.0, 171.66666666666666)","(21.0, 34.0, 32.6)","(41.0, 65.0, 56.42857142857143)","(17.0, 28.0, 25.81818181818182)","(10.0, 19.5, 14.03125)","(3.2, 3.6, 3.552542372881356)","(101.0, 170.0, 148.1818181818182)"
10-01-2023 21:09:49.912749,"(2.6, 99999, 99990)","(5.5, 6.6, 6.3652173913043475)","(17.0, 23.0, 20.545454545454547)","(16.0, 20.0, 19.97222222222222)","(101.0, 180.0, 156.0)","(21.0, 34.0, 33.333333333333336)","(41.0, 65.0, 59.0)","(17.0, 28.0, 26.0)","(10.0, 15.0, 14.088235294117647)","(3.2, 3.6, 3.5413793103448277)","(101.0, 170.0, 148.1818181818182)"
10-01-2023 21:09:51.781886,"(2.6, 99999, 99990)","(5.5, 6.6, 6.325714285714286)","(17.0, 23.0, 20.9)","(16.0, 20.0, 19.97222222222222)","(101.0, 180.0, 162.0)","(21.0, 34.0, 33.333333333333336)","(41.0, 65.0, 59.0)","(17.0, 28.0, 26.0)","(10.0, 15.0, 14.101694915254237)","(3.2, 3.6, 3.5413793103448277)","(101.0, 170.0, 148.1818181818182)"
10-01-2023 21:09:53.364144,"(2.6, 99999, 99990)","(5.5, 6.6, 6.286486486486487)","(17.0, 23.0, 20.9)","(16.0, 20.0, 19.97222222222222)","(101.0, 180.0, 162.0)","(21.0, 34.0, 33.45454545454545)","(41.0, 65.0, 59.0)","(17.0, 28.0, 27.76923076923077)","(10.0, 15.0, 14.095238095238095)","(3.2, 3.6, 3.5413793103448277)","(101.0, 170.0, 148.1818181818182)"
10-01-2023 21:09:55.141561,"(2.6, 99999, 99990)","(5.5, 6.6, 6.238095238095238)","(17.0, 23.0, 21.894736842105264)","(16.0, 20.0, 19.97222222222222)","(101.0, 180.0, 162.0)","(21.0, 34.0, 33.45454545454545)","(41.0, 65.0, 55.285714285714285)","(17.0, 29.0, 26.666666666666668)","(10.0, 15.0, 16.798076923076923)","(3.2, 3.6, 3.540425531914894)","(101.0, 170.0, 148.1818181818182)"
10-01-2023 21:09:56.863589,"(2.6, 99999, 99990)","(5.5, 6.6, 6.254545454545455)","(17.0, 23.0, 21.058823529411764)","(16.0, 20.0, 19.97222222222222)","(101.0, 180.0, 162.0)","(21.0, 34.0, 33.45454545454545)","(41.0, 65.0, 58.81818181818182)","(17.0, 29.0, 26.666666666666668)","(10.0, 17.0, 14.74)","(3.2, 3.6, 3.5492537313432835)","(101.0, 170.0, 148.1818181818182)"
10-01-2023 21:09:58.711399,"(2.6, 99999, 99990)","(5.5, 6.4, 6.270967741935484)","(17.0, 23.0, 21.384615384615383)","(16.0, 20.0, 20.076923076923077)","(101.0, 180.0, 162.0)","(21.0, 34.0, 33.45454545454545)","(41.0, 65.0, 55.0)","(17.0, 28.0, 27.0)","(10.0, 15.5, 14.785714285714286)","(3.2, 3.6, 3.554098360655738)","(101.0, 170.0, 148.1818181818182)"
10-01-2023 21:10:00.574392,"(2.6, 99999, 99990)","(5.5, 6.4, 6.257142857142857)","(17.0, 23.0, 22.0)","(16.0, 21.0, 20.294117647058822)","(101.0, 180.0, 162.0)","(21.0, 34.0, 33.45454545454545)","(41.0, 65.0, 55.0)","(17.0, 28.0, 27.555555555555557)","(10.0, 15.5, 14.785714285714286)","(3.2, 3.6, 3.5681818181818183)","(101.0, 170.0, 148.1818181818182)"
10-01-2023 21:10:02.424156,"(2.6, 99999, 99990)","(5.5, 6.4, 6.123809523809524)","(17.0, 23.0, 22.11764705882353)","(16.0, 21.0, 20.47826086956522)","(101.0, 180.0, 162.0)","(21.0, 34.0, 33.45454545454545)","(41.0, 65.0, 55.0)","(17.0, 28.0, 27.071428571428573)","(10.0, 15.5, 14.74)","(3.2, 3.6, 3.5500000000000003)","(101.0, 160.0, 153.75)"
10-01-2023 21:10:04.136817,"(2.6, 99999, 99990)","(5.5, 6.2, 6.115384615384616)","(17.0, 23.0, 20.8)","(16.0, 21.0, 20.4)","(101.0, 180.0, 166.36363636363637)","(21.0, 34.0, 35.333333333333336)","(41.0, 65.0, 49.6)","(17.0, 29.0, 26.3)","(10.0, 15.5, 14.8)","(3.0, 3.6, 3.5556338028169017)","(101.0, 160.0, 147.5)"
10-01-2023 21:10:05.897514,"(2.7, 99999, 99990)","(5.5, 6.2, 6.115384615384616)","(17.0, 21.0, 20.8)","(16.0, 21.0, 21.375)","(101.0, 180.0, 170.0)","(21.0, 36.0, 33.42857142857143)","(41.0, 55.0, 47.8)","(18.0, 29.0, 27.647058823529413)","(10.0, 15.0, 14.8)","(3.0, 3.6, 3.515)","(101.0, 160.0, 147.5)"
10-01-2023 21:10:07.911011,"(2.7, 99999, 99990)","(5.5, 6.2, 6.021739130434782)","(17.0, 21.0, 20.75)","(16.0, 22.0, 21.375)","(101.0, 180.0, 170.0)","(21.0, 36.0, 33.0)","(41.0, 55.0, 47.8)","(18.0, 28.0, 27.5)","(10.0, 15.0, 15.978260869565217)","(3.0, 3.6, 3.5130434782608697)","(101.0, 160.0, 147.0)"
10-01-2023 21:10:09.721575,"(2.7, 99999, 99990)","(5.5, 6.2, 6.021739130434782)","(17.0, 21.0, 20.923076923076923)","(16.0, 22.0, 21.523809523809526)","(101.0, 180.0, 170.0)","(21.0, 36.0, 33.0)","(41.0, 55.0, 47.8)","(18.0, 28.0, 27.5)","(10.0, 16.0, 15.978260869565217)","(3.0, 3.6, 3.5130434782608697)","(101.0, 160.0, 118.63636363636364)"
