,Variara,Paramedic,Flyway,Nabbed,Imperial Seal,Oriedos,Seafaring,Sino Witness,Tallu,Tiger Queen,Decibelles,Lady Nelson
07-01-2023 11:38:48.947171,"(18.0, 36.0, 31.666666666666668)","(2.5, 3.05, 3.0332)","(9.0, 10.0, 9.714285714285714)","(3.5, 4.3, 4.280952380952381)","(10.0, 16.0, 15.357142857142858)","(18.0, 22.0, 20.375)","(8.5, 12.0, 10.528125)","(71.0, 100.0, 91.25)","(61.0, 55.0, 47.5)","(51.0, 120.0, 102.5)","(81.0, 95.0, 88.75)","(31.0, 42.0, 37.565217391304344)"
07-01-2023 11:38:50.544559,"(18.0, 34.0, 31.666666666666668)","(2.5, 3.05, 3.0332)","(9.0, 10.0, 9.714285714285714)","(3.5, 4.3, 4.280952380952381)","(10.0, 16.0, 15.357142857142858)","(18.0, 21.0, 20.375)","(8.5, 12.0, 11.0)","(71.0, 95.0, 91.25)","(61.0, 55.0, 47.5)","(51.0, 120.0, 102.5)","(81.0, 95.0, 88.75)","(31.0, 42.0, 37.565217391304344)"
07-01-2023 11:38:52.210385,"(18.0, 34.0, 31.666666666666668)","(2.5, 3.05, 3.0332)","(9.0, 10.0, 9.714285714285714)","(3.5, 4.3, 4.282608695652174)","(10.0, 16.0, 15.357142857142858)","(18.0, 21.0, 20.375)","(8.5, 11.5, 10.8)","(71.0, 95.0, 91.25)","(61.0, 55.0, 47.5)","(51.0, 120.0, 102.5)","(81.0, 95.0, 90.0)","(31.0, 42.0, 37.565217391304344)"
07-01-2023 11:38:53.764749,"(18.0, 34.0, 31.666666666666668)","(2.5, 3.05, 3.0332)","(9.0, 10.0, 9.92)","(3.5, 4.3, 4.280952380952381)","(10.0, 16.0, 15.357142857142858)","(18.0, 21.0, 20.55)","(8.5, 11.5, 10.8)","(71.0, 95.0, 87.5)","(61.0, 55.0, 47.5)","(51.0, 120.0, 102.5)","(81.0, 95.0, 82.5)","(31.0, 42.0, 37.44)"
07-01-2023 11:38:55.171960,"(18.0, 36.0, 31.0)","(2.5, 3.05, 3.0332)","(9.0, 10.0, 9.92)","(3.5, 4.3, 4.280952380952381)","(10.0, 16.0, 15.357142857142858)","(18.0, 21.0, 20.55)","(8.5, 11.5, 10.8)","(71.0, 95.0, 87.5)","(61.0, 55.0, 47.5)","(51.0, 120.0, 102.5)","(81.0, 95.0, 72.85714285714286)","(31.0, 42.0, 37.63636363636363)"
07-01-2023 11:38:56.723275,"(18.0, 36.0, 29.76923076923077)","(2.5, 3.05, 3.015945945945946)","(9.0, 10.0, 9.9)","(3.5, 4.3, 4.280952380952381)","(10.0, 16.0, 15.357142857142858)","(18.0, 20.0, 18.125)","(8.5, 11.5, 11.0)","(71.0, 90.0, 77.5)","(61.0, 55.0, 50.90909090909091)","(51.0, 120.0, 102.5)","(81.0, 90.0, 73.75)","(31.0, 42.0, 37.63636363636363)"
07-01-2023 11:38:58.296953,"(18.0, 36.0, 29.76923076923077)","(2.5, 3.05, 2.9482608695652175)","(9.0, 10.0, 9.714285714285714)","(3.5, 4.3, 4.288405797101449)","(10.0, 16.0, 15.5)","(18.0, 20.0, 21.72222222222222)","(8.5, 11.5, 11.0)","(71.0, 90.0, 85.0)","(61.0, 55.0, 50.90909090909091)","(51.0, 120.0, 102.5)","(81.0, 85.0, 83.33333333333334)","(31.0, 42.0, 37.63636363636363)"
07-01-2023 11:38:59.903362,"(18.0, 36.0, 29.76923076923077)","(2.5, 3.05, 2.9633333333333334)","(9.0, 10.5, 9.6)","(3.5, 4.3, 4.287692307692308)","(10.0, 16.0, 14.75)","(18.0, 22.0, 20.833333333333332)","(8.5, 11.5, 10.8)","(71.0, 90.0, 85.0)","(61.0, 55.0, 47.5)","(51.0, 120.0, 108.33333333333333)","(81.0, 85.0, 77.14285714285714)","(31.0, 42.0, 36.3)"
07-01-2023 11:39:01.466160,"(18.0, 36.0, 29.76923076923077)","(2.5, 3.05, 2.9633333333333334)","(9.0, 10.0, 9.905882352941177)","(3.5, 4.3, 4.287692307692308)","(10.0, 15.5, 14.428571428571429)","(18.0, 21.0, 20.833333333333332)","(8.5, 11.5, 10.8)","(71.0, 90.0, 95.0)","(51.0, 50.0, 47.5)","(51.0, 120.0, 113.0)","(71.0, 95.0, 82.5)","(31.0, 42.0, 36.3)"
07-01-2023 11:39:03.088567,"(18.0, 36.0, 29.76923076923077)","(2.5, 3.05, 2.9633333333333334)","(9.0, 10.0, 9.8)","(3.5, 4.3, 4.287692307692308)","(10.0, 15.5, 14.428571428571429)","(18.0, 21.0, 20.833333333333332)","(8.5, 11.5, 10.8)","(71.0, 100.0, 94.66666666666667)","(51.0, 50.0, 49.69230769230769)","(51.0, 120.0, 113.0)","(71.0, 95.0, 82.5)","(31.0, 42.0, 36.3)"
07-01-2023 11:39:04.635029,"(18.0, 36.0, 29.76923076923077)","(2.5, 3.05, 2.991764705882353)","(9.0, 10.0, 9.8)","(3.5, 4.3, 4.287692307692308)","(10.0, 15.5, 14.428571428571429)","(18.0, 21.0, 20.833333333333332)","(8.5, 11.5, 10.8)","(71.0, 100.0, 94.28571428571429)","(51.0, 50.0, 53.60714285714286)","(51.0, 120.0, 113.0)","(71.0, 95.0, 82.5)","(31.0, 42.0, 36.3)"
07-01-2023 11:39:06.051569,"(18.0, 36.0, 29.76923076923077)","(2.5, 3.05, 2.991764705882353)","(9.0, 10.0, 9.777777777777777)","(3.5, 4.3, 4.287692307692308)","(10.0, 15.5, 15.1)","(18.0, 21.0, 23.5)","(8.5, 11.5, 10.8)","(71.0, 100.0, 94.28571428571429)","(51.0, 55.0, 53.74193548387097)","(51.0, 120.0, 113.0)","(71.0, 95.0, 79.375)","(31.0, 42.0, 36.3)"
07-01-2023 11:39:07.575735,"(18.0, 36.0, 34.57142857142857)","(2.5, 3.05, 2.991764705882353)","(9.0, 10.0, 9.63076923076923)","(3.5, 4.3, 4.290588235294117)","(10.0, 15.5, 15.1)","(18.0, 24.0, 22.928571428571427)","(8.5, 11.5, 10.596774193548388)","(71.0, 100.0, 85.0)","(51.0, 55.0, 51.285714285714285)","(51.0, 120.0, 114.0)","(71.0, 95.0, 89.28571428571429)","(31.0, 42.0, 33.6)"
07-01-2023 11:39:09.073186,"(18.0, 36.0, 34.57142857142857)","(2.5, 3.05, 2.991764705882353)","(9.0, 10.0, 9.7)","(3.5, 4.3, 4.277777777777778)","(10.0, 15.5, 15.1)","(18.0, 24.0, 22.928571428571427)","(8.5, 11.5, 10.596774193548388)","(71.0, 100.0, 90.0)","(51.0, 55.0, 51.285714285714285)","(51.0, 120.0, 116.25)","(71.0, 95.0, 92.5)","(31.0, 36.0, 34.0)"
07-01-2023 11:39:10.608734,"(18.0, 34.0, 33.53846153846154)","(2.5, 3.05, 2.991764705882353)","(9.0, 10.0, 9.781818181818181)","(3.5, 4.3, 4.277777777777778)","(10.0, 15.5, 15.0)","(18.0, 24.0, 22.928571428571427)","(8.5, 11.5, 10.596774193548388)","(71.0, 95.0, 85.0)","(51.0, 55.0, 51.285714285714285)","(51.0, 120.0, 116.25)","(71.0, 95.0, 92.5)","(31.0, 36.0, 33.54545454545455)"
07-01-2023 11:39:12.155971,"(18.0, 34.0, 33.53846153846154)","(2.5, 3.05, 2.991764705882353)","(9.0, 10.0, 9.6)","(3.5, 4.3, 4.277777777777778)","(10.0, 15.5, 15.0)","(18.0, 24.0, 22.61111111111111)","(8.5, 11.5, 10.676470588235293)","(71.0, 90.0, 87.5)","(51.0, 55.0, 63.35714285714286)","(51.0, 120.0, 116.25)","(71.0, 95.0, 92.5)","(31.0, 36.0, 32.142857142857146)"
07-01-2023 11:39:13.618335,"(18.0, 34.0, 33.53846153846154)","(2.5, 3.05, 2.997894736842105)","(9.0, 9.8, 9.35)","(3.5, 4.3, 4.277777777777778)","(10.0, 15.5, 14.375)","(18.0, 23.0, 21.21875)","(8.5, 11.5, 10.676470588235293)","(71.0, 95.0, 68.75)","(51.0, 65.0, 63.35714285714286)","(51.0, 120.0, 116.25)","(71.0, 95.0, 92.5)","(31.0, 36.0, 31.333333333333332)"
07-01-2023 11:39:15.125892,"(18.0, 34.0, 33.53846153846154)","(2.5, 3.05, 2.961818181818182)","(9.0, 9.8, 9.35)","(3.5, 4.3, 4.277777777777778)","(10.0, 15.5, 14.375)","(18.0, 22.0, 21.21875)","(8.5, 11.5, 10.714285714285714)","(71.0, 95.0, 75.55555555555556)","(51.0, 65.0, 63.35714285714286)","(51.0, 120.0, 116.25)","(71.0, 95.0, 92.5)","(31.0, 34.0, 30.571428571428573)"
07-01-2023 11:39:16.784874,"(18.0, 34.0, 33.53846153846154)","(2.5, 3.1, 2.945423728813559)","(9.0, 9.8, 9.636363636363637)","(3.5, 4.3, 4.277777777777778)","(10.0, 15.5, 14.375)","(18.0, 22.0, 21.78448275862069)","(8.5, 11.5, 10.714285714285714)","(71.0, 95.0, 78.0)","(51.0, 65.0, 63.35714285714286)","(51.0, 120.0, 116.25)","(71.0, 95.0, 92.5)","(31.0, 34.0, 30.571428571428573)"
07-01-2023 11:39:18.400281,"(18.0, 34.0, 33.53846153846154)","(2.5, 3.1, 2.9808955223880598)","(9.0, 10.0, 9.496296296296295)","(3.5, 4.3, 4.277777777777778)","(10.0, 15.5, 14.375)","(18.0, 22.0, 20.945454545454545)","(8.5, 11.5, 10.676470588235293)","(71.0, 90.0, 72.0)","(51.0, 65.0, 59.25)","(51.0, 120.0, 116.25)","(71.0, 95.0, 92.5)","(31.0, 34.0, 32.5)"
07-01-2023 11:39:19.994207,"(18.0, 34.0, 33.53846153846154)","(2.5, 3.1, 2.9808955223880598)","(9.0, 10.0, 10.166666666666666)","(3.5, 4.3, 4.277777777777778)","(10.0, 15.5, 14.375)","(18.0, 21.0, 20.945454545454545)","(8.5, 11.5, 10.676470588235293)","(71.0, 80.0, 66.66666666666667)","(51.0, 65.0, 59.25)","(51.0, 120.0, 116.25)","(71.0, 95.0, 92.5)","(31.0, 34.0, 32.5)"
07-01-2023 11:39:21.544711,"(18.0, 34.0, 33.53846153846154)","(2.5, 3.1, 2.9808955223880598)","(9.0, 10.5, 10.083333333333334)","(3.5, 4.3, 4.193636363636363)","(10.0, 15.5, 14.375)","(18.0, 21.0, 20.945454545454545)","(8.5, 11.5, 11.333333333333334)","(71.0, 80.0, 66.66666666666667)","(51.0, 65.0, 59.25)","(51.0, 120.0, 116.25)","(71.0, 95.0, 92.5)","(31.0, 34.0, 32.5)"
07-01-2023 11:39:23.114965,"(18.0, 34.0, 33.53846153846154)","(2.5, 3.1, 3.067647058823529)","(9.0, 10.5, 10.071428571428571)","(3.5, 4.2, 4.193636363636363)","(10.0, 15.5, 14.375)","(18.0, 21.0, 20.870689655172413)","(8.5, 11.5, 10.976190476190476)","(71.0, 80.0, 66.66666666666667)","(41.0, 65.0, 59.25)","(51.0, 120.0, 116.25)","(71.0, 95.0, 92.5)","(31.0, 34.0, 32.4)"
07-01-2023 11:39:24.683247,"(18.0, 34.0, 33.53846153846154)","(2.5, 3.1, 3.0693548387096774)","(9.0, 10.5, 9.557142857142857)","(3.5, 4.2, 4.193636363636363)","(10.0, 15.5, 15.14)","(18.0, 21.0, 20.919642857142858)","(8.5, 11.5, 10.976190476190476)","(71.0, 80.0, 71.25)","(41.0, 65.0, 59.25)","(51.0, 120.0, 116.25)","(71.0, 95.0, 92.5)","(31.0, 34.0, 30.444444444444443)"
07-01-2023 11:39:26.431007,"(18.0, 34.0, 33.53846153846154)","(2.5, 3.1, 3.0693548387096774)","(9.0, 10.5, 9.723529411764707)","(3.5, 4.2, 4.193636363636363)","(10.0, 15.5, 15.09090909090909)","(18.0, 21.0, 21.0)","(8.5, 11.5, 11.088235294117647)","(71.0, 75.0, 71.25)","(41.0, 65.0, 52.8)","(51.0, 120.0, 116.25)","(71.0, 95.0, 92.5)","(31.0, 34.0, 30.444444444444443)"
07-01-2023 11:39:28.106743,"(18.0, 34.0, 33.53846153846154)","(2.5, 3.1, 3.0693548387096774)","(9.0, 10.5, 9.7)","(3.5, 4.2, 4.193636363636363)","(10.0, 15.5, 14.166666666666666)","(18.0, 22.0, 21.0)","(8.5, 11.5, 11.06)","(71.0, 75.0, 71.25)","(41.0, 60.0, 46.333333333333336)","(51.0, 120.0, 116.25)","(71.0, 95.0, 92.5)","(31.0, 34.0, 30.666666666666668)"
07-01-2023 11:39:29.697914,"(18.0, 34.0, 33.53846153846154)","(2.5, 3.1, 3.0693548387096774)","(9.0, 10.0, 10.205172413793104)","(3.5, 4.2, 4.193636363636363)","(10.0, 15.0, 12.807692307692308)","(18.0, 22.0, 23.428571428571427)","(8.5, 11.5, 11.166666666666666)","(71.0, 75.0, 71.25)","(41.0, 55.0, 46.333333333333336)","(51.0, 120.0, 116.25)","(71.0, 95.0, 92.5)","(31.0, 34.0, 30.666666666666668)"
07-01-2023 11:39:31.259647,"(18.0, 34.0, 33.53846153846154)","(2.5, 3.1, 3.0547619047619046)","(9.0, 10.5, 10.175409836065574)","(3.5, 4.2, 4.193636363636363)","(10.0, 15.0, 13.166666666666666)","(18.0, 26.0, 23.043478260869566)","(8.5, 11.5, 11.166666666666666)","(71.0, 75.0, 71.25)","(41.0, 55.0, 46.333333333333336)","(51.0, 120.0, 116.25)","(71.0, 95.0, 92.5)","(31.0, 32.0, 30.0)"
07-01-2023 11:39:32.832860,"(18.0, 34.0, 33.53846153846154)","(2.5, 3.1, 3.0547619047619046)","(9.0, 10.5, 10.2)","(3.5, 4.2, 4.193636363636363)","(10.0, 14.5, 13.59090909090909)","(18.0, 25.0, 21.0)","(8.5, 11.5, 11.166666666666666)","(71.0, 75.0, 71.25)","(41.0, 55.0, 46.333333333333336)","(51.0, 120.0, 116.25)","(71.0, 95.0, 92.5)","(31.0, 32.0, 31.4)"
07-01-2023 11:39:34.439019,"(18.0, 34.0, 33.53846153846154)","(2.5, 3.1, 3.0547619047619046)","(9.0, 10.5, 10.235294117647058)","(3.5, 4.2, 4.193636363636363)","(10.0, 14.5, 14.322222222222223)","(18.0, 25.0, 20.857142857142858)","(8.5, 11.5, 11.166666666666666)","(71.0, 75.0, 71.25)","(41.0, 55.0, 46.333333333333336)","(51.0, 120.0, 116.25)","(71.0, 95.0, 92.5)","(31.0, 32.0, 31.4)"
07-01-2023 11:39:36.014080,"(18.0, 34.0, 33.53846153846154)","(2.5, 3.1, 3.0547619047619046)","(9.0, 10.5, 10.295454545454545)","(3.5, 4.2, 4.193636363636363)","(10.0, 14.5, 14.322222222222223)","(18.0, 25.0, 23.18181818181818)","(8.5, 11.5, 11.166666666666666)","(71.0, 75.0, 71.25)","(41.0, 55.0, 46.333333333333336)","(51.0, 120.0, 116.25)","(71.0, 95.0, 92.5)","(31.0, 32.0, 31.4)"
07-01-2023 11:39:37.679569,"(18.0, 34.0, 33.53846153846154)","(2.5, 3.1, 2.966842105263158)","(9.0, 10.5, 10.05)","(3.5, 4.2, 4.193636363636363)","(10.0, 14.5, 14.282608695652174)","(18.0, 25.0, 23.18181818181818)","(8.5, 11.5, 11.166666666666666)","(71.0, 75.0, 71.25)","(41.0, 55.0, 46.333333333333336)","(51.0, 120.0, 116.25)","(71.0, 95.0, 91.11111111111111)","(31.0, 32.0, 31.666666666666668)"
07-01-2023 11:39:39.208400,"(18.0, 34.0, 33.53846153846154)","(2.5, 2.98, 2.966842105263158)","(9.0, 10.5, 10.05)","(3.5, 4.2, 4.193396226415095)","(10.0, 14.5, 14.282608695652174)","(18.0, 25.0, 23.36842105263158)","(8.5, 11.5, 11.166666666666666)","(71.0, 75.0, 71.25)","(41.0, 55.0, 48.0)","(51.0, 120.0, 116.25)","(71.0, 95.0, 87.5)","(31.0, 32.0, 31.666666666666668)"
07-01-2023 11:39:40.833539,"(18.0, 34.0, 33.53846153846154)","(2.5, 2.98, 2.966842105263158)","(9.0, 10.5, 9.994444444444445)","(3.5, 4.2, 4.261111111111111)","(10.0, 14.5, 13.75)","(18.0, 24.0, 22.476190476190474)","(8.5, 11.5, 11.21875)","(71.0, 75.0, 71.25)","(41.0, 50.0, 48.0)","(51.0, 120.0, 116.25)","(71.0, 95.0, 76.25)","(31.0, 32.0, 31.666666666666668)"
07-01-2023 11:39:42.541743,"(20.0, 34.0, 34.666666666666664)","(2.5, 2.98, 2.9965625)","(9.0, 10.5, 9.994444444444445)","(3.5, 4.3, 4.288135593220339)","(10.0, 14.5, 13.923076923076923)","(18.0, 24.0, 22.22222222222222)","(8.5, 11.5, 10.966666666666667)","(71.0, 75.0, 71.25)","(41.0, 50.0, 48.0)","(51.0, 120.0, 113.75)","(71.0, 90.0, 73.63636363636364)","(31.0, 34.0, 31.0)"
07-01-2023 11:39:44.370561,"(20.0, 36.0, 35.333333333333336)","(2.5, 3.05, 2.9965625)","(9.0, 10.5, 10.082142857142857)","(3.5, 4.3, 4.285714285714286)","(10.0, 14.5, 13.923076923076923)","(18.0, 24.0, 22.22222222222222)","(8.5, 11.5, 10.966666666666667)","(71.0, 75.0, 71.25)","(41.0, 50.0, 48.0)","(51.0, 120.0, 115.0)","(71.0, 90.0, 73.63636363636364)","(31.0, 34.0, 31.352941176470587)"
07-01-2023 11:39:45.987088,"(20.0, 36.0, 34.64)","(2.5, 3.05, 2.9971428571428573)","(9.0, 10.5, 10.082142857142857)","(3.5, 4.3, 4.285714285714286)","(10.0, 14.5, 13.8125)","(18.0, 24.0, 22.083333333333332)","(8.5, 11.5, 11.119047619047619)","(71.0, 75.0, 71.25)","(41.0, 50.0, 48.5)","(51.0, 120.0, 116.36363636363636)","(71.0, 90.0, 73.63636363636364)","(31.0, 34.0, 31.352941176470587)"
07-01-2023 11:39:47.743866,"(20.0, 38.0, 37.1)","(2.5, 3.1, 2.9971428571428573)","(9.0, 10.5, 9.834782608695653)","(3.5, 4.3, 4.285714285714286)","(10.0, 16.0, 14.166666666666666)","(18.0, 25.0, 23.11111111111111)","(8.5, 11.5, 10.9375)","(71.0, 75.0, 71.25)","(41.0, 55.0, 48.4)","(51.0, 150.0, 125.0)","(71.0, 90.0, 73.63636363636364)","(31.0, 34.0, 30.53846153846154)"
07-01-2023 11:39:49.401783,"(20.0, 38.0, 37.294117647058826)","(2.5, 3.1, 2.9971428571428573)","(9.0, 10.5, 10.342592592592592)","(3.5, 4.3, 4.285714285714286)","(10.0, 15.5, 14.0)","(18.0, 24.0, 21.615384615384617)","(8.5, 11.5, 10.9375)","(71.0, 75.0, 71.25)","(41.0, 55.0, 53.6)","(51.0, 140.0, 120.0)","(71.0, 90.0, 73.63636363636364)","(31.0, 32.0, 31.0)"
07-01-2023 11:39:51.185027,"(20.0, 38.0, 37.294117647058826)","(2.5, 3.1, 2.993220338983051)","(9.0, 10.5, 10.342592592592592)","(3.5, 4.3, 4.285714285714286)","(10.0, 15.0, 14.0)","(18.0, 23.0, 21.615384615384617)","(8.5, 11.5, 10.970588235294118)","(71.0, 75.0, 71.25)","(41.0, 60.0, 56.6)","(51.0, 140.0, 115.0)","(71.0, 90.0, 84.0)","(31.0, 32.0, 31.0)"
07-01-2023 11:39:52.976046,"(20.0, 38.0, 37.294117647058826)","(2.5, 3.1, 2.992)","(9.0, 10.5, 10.375)","(3.5, 4.3, 4.285714285714286)","(10.0, 15.0, 14.0)","(18.0, 22.0, 20.5)","(8.5, 11.5, 10.970588235294118)","(71.0, 75.0, 71.25)","(41.0, 65.0, 54.666666666666664)","(51.0, 130.0, 115.0)","(71.0, 85.0, 78.75)","(31.0, 32.0, 31.0)"
07-01-2023 11:39:54.751072,"(20.0, 38.0, 37.294117647058826)","(2.5, 3.1, 3.0038709677419355)","(9.0, 10.5, 10.363013698630137)","(3.5, 4.3, 4.274025974025974)","(10.0, 15.0, 14.0)","(18.0, 22.0, 20.5)","(8.5, 11.5, 11.05)","(71.0, 75.0, 71.25)","(41.0, 60.0, 54.666666666666664)","(51.0, 130.0, 115.0)","(71.0, 85.0, 78.75)","(31.0, 32.0, 31.0)"
07-01-2023 11:39:56.431129,"(20.0, 38.0, 36.70967741935484)","(2.5, 3.05, 3.0038709677419355)","(9.0, 10.5, 10.363013698630137)","(3.5, 4.3, 4.274025974025974)","(10.0, 15.0, 13.75)","(18.0, 22.0, 21.0)","(8.5, 11.5, 10.863636363636363)","(71.0, 75.0, 70.0)","(41.0, 60.0, 54.666666666666664)","(51.0, 130.0, 115.0)","(71.0, 85.0, 80.0)","(31.0, 32.0, 30.53846153846154)"
07-01-2023 11:39:58.219447,"(21.0, 40.0, 39.0)","(2.6, 3.05, 2.975)","(9.0, 10.5, 10.33529411764706)","(3.6, 4.3, 4.285185185185185)","(11.0, 16.0, 14.5)","(18.0, 22.0, 21.0)","(9.0, 11.5, 11.115384615384615)","(61.0, 80.0, 70.0)","(41.0, 60.0, 54.666666666666664)","(61.0, 130.0, 115.0)","(61.0, 85.0, 80.0)","(26.0, 34.0, 31.1875)"
07-01-2023 11:39:59.954841,"(21.0, 40.0, 39.0)","(2.6, 3.0, 2.975)","(9.0, 10.5, 10.346153846153847)","(3.6, 4.3, 4.285185185185185)","(11.0, 16.0, 14.25)","(18.0, 22.0, 21.0)","(9.0, 11.5, 11.1875)","(61.0, 80.0, 61.8)","(41.0, 60.0, 53.6)","(61.0, 130.0, 115.0)","(61.0, 85.0, 80.0)","(26.0, 34.0, 30.53846153846154)"
07-01-2023 11:40:01.600110,"(21.0, 40.0, 39.0)","(2.6, 3.0, 2.96)","(9.0, 10.5, 10.436781609195402)","(3.6, 4.3, 4.251612903225806)","(11.0, 15.5, 16.36842105263158)","(18.0, 22.0, 21.0)","(9.0, 11.5, 11.1)","(61.0, 75.0, 61.25)","(41.0, 60.0, 53.6)","(61.0, 130.0, 115.0)","(61.0, 85.0, 80.0)","(26.0, 34.0, 33.09090909090909)"
07-01-2023 11:40:03.358221,"(21.0, 40.0, 39.567567567567565)","(2.6, 2.98, 2.989130434782609)","(9.0, 10.5, 9.90294117647059)","(3.6, 4.3, 4.277358490566037)","(11.0, 16.5, 16.386363636363637)","(18.0, 22.0, 21.0)","(9.0, 11.5, 11.333333333333334)","(61.0, 75.0, 59.6)","(41.0, 60.0, 55.333333333333336)","(61.0, 130.0, 121.66666666666667)","(61.0, 85.0, 83.46153846153847)","(26.0, 32.0, 29.321428571428573)"
07-01-2023 11:40:05.165128,"(21.0, 40.0, 43.75)","(2.6, 3.05, 2.96)","(9.0, 10.5, 10.125)","(3.6, 4.3, 4.277358490566037)","(11.0, 16.5, 16.52)","(18.0, 22.0, 21.0)","(9.0, 11.5, 10.810344827586206)","(61.0, 70.0, 59.57142857142857)","(41.0, 60.0, 54.0)","(61.0, 130.0, 122.3076923076923)","(61.0, 85.0, 83.46153846153847)","(26.0, 32.0, 29.29032258064516)"
07-01-2023 11:40:06.825907,"(21.0, 50.0, 46.25)","(2.6, 2.98, 2.9726315789473685)","(9.0, 10.5, 10.125)","(3.6, 4.3, 4.14)","(11.0, 17.0, 16.52)","(18.0, 22.0, 21.2)","(9.0, 11.0, 10.909090909090908)","(61.0, 65.0, 59.57142857142857)","(41.0, 60.0, 55.2)","(61.0, 130.0, 122.3076923076923)","(61.0, 85.0, 81.66666666666667)","(26.0, 32.0, 30.4)"
07-01-2023 11:40:08.511532,"(21.0, 50.0, 42.88)","(2.6, 2.98, 2.936338028169014)","(9.0, 10.5, 10.017857142857142)","(3.6, 4.2, 4.174074074074074)","(11.0, 17.0, 15.88888888888889)","(18.0, 22.0, 21.4)","(9.0, 11.0, 10.962962962962964)","(61.0, 65.0, 57.875)","(41.0, 60.0, 55.2)","(61.0, 130.0, 122.3076923076923)","(61.0, 85.0, 82.77777777777777)","(26.0, 32.0, 30.4)"
07-01-2023 11:40:10.294386,"(21.0, 48.0, 42.88)","(2.6, 2.96, 2.936338028169014)","(9.0, 10.5, 10.017857142857142)","(3.6, 4.3, 4.174074074074074)","(11.0, 17.0, 15.333333333333334)","(18.0, 22.0, 21.4)","(9.0, 11.5, 10.676767676767676)","(61.0, 65.0, 57.875)","(41.0, 60.0, 55.2)","(61.0, 130.0, 122.3076923076923)","(61.0, 85.0, 82.77777777777777)","(26.0, 32.0, 29.529411764705884)"
07-01-2023 11:40:12.092950,"(21.0, 48.0, 43.63636363636364)","(2.6, 2.96, 2.9747368421052633)","(9.0, 10.5, 10.017857142857142)","(3.6, 4.3, 4.125)","(11.0, 17.0, 15.333333333333334)","(18.0, 22.0, 21.2)","(9.0, 11.0, 10.788235294117648)","(61.0, 65.0, 57.875)","(41.0, 60.0, 56.666666666666664)","(61.0, 130.0, 122.3076923076923)","(61.0, 85.0, 80.0)","(26.0, 32.0, 29.529411764705884)"
07-01-2023 11:40:13.840123,"(21.0, 48.0, 45.333333333333336)","(2.6, 2.98, 2.979047619047619)","(9.0, 10.5, 9.84)","(3.6, 4.2, 4.125)","(11.0, 17.0, 15.333333333333334)","(18.0, 22.0, 21.2)","(9.0, 11.0, 10.678571428571429)","(61.0, 65.0, 57.875)","(41.0, 60.0, 56.666666666666664)","(61.0, 130.0, 122.3076923076923)","(61.0, 85.0, 80.0)","(26.0, 32.0, 29.529411764705884)"
07-01-2023 11:40:15.555686,"(21.0, 48.0, 45.333333333333336)","(2.6, 2.98, 3.0013888888888887)","(9.0, 10.0, 10.052941176470588)","(3.6, 4.2, 4.1875)","(11.0, 17.0, 15.333333333333334)","(18.0, 22.0, 22.0)","(9.0, 11.0, 10.777777777777779)","(61.0, 65.0, 57.875)","(41.0, 60.0, 56.666666666666664)","(61.0, 130.0, 122.85714285714286)","(61.0, 85.0, 80.0)","(26.0, 32.0, 29.529411764705884)"
07-01-2023 11:40:17.279762,"(21.0, 48.0, 43.2)","(2.6, 3.05, 3.01875)","(9.0, 10.5, 10.054878048780488)","(3.6, 4.2, 4.1875)","(11.0, 17.0, 15.333333333333334)","(18.0, 24.0, 21.363636363636363)","(9.0, 11.0, 10.763157894736842)","(61.0, 65.0, 57.875)","(41.0, 60.0, 56.666666666666664)","(61.0, 130.0, 117.5)","(61.0, 85.0, 80.0)","(26.0, 30.0, 29.285714285714285)"
07-01-2023 11:40:19.020318,"(21.0, 48.0, 43.2)","(2.6, 3.05, 3.042056074766355)","(9.0, 10.5, 10.054878048780488)","(3.6, 4.2, 4.181818181818182)","(11.0, 17.0, 14.735294117647058)","(18.0, 23.0, 22.869565217391305)","(9.0, 11.0, 10.875)","(61.0, 65.0, 57.875)","(41.0, 60.0, 56.666666666666664)","(61.0, 130.0, 120.0)","(61.0, 85.0, 80.0)","(26.0, 30.0, 29.8)"
07-01-2023 11:40:20.769312,"(21.0, 48.0, 46.33333333333333)","(2.6, 3.05, 3.029090909090909)","(9.0, 10.5, 10.054878048780488)","(3.6, 4.2, 4.181818181818182)","(11.0, 16.5, 14.7)","(18.0, 23.0, 22.952380952380953)","(9.0, 11.0, 10.940298507462687)","(61.0, 65.0, 57.875)","(41.0, 60.0, 56.0)","(61.0, 130.0, 120.0)","(61.0, 85.0, 80.0)","(26.0, 30.0, 29.8)"
07-01-2023 11:40:22.556771,"(21.0, 48.0, 39.73684210526316)","(2.6, 3.05, 3.032051282051282)","(9.0, 10.5, 10.103260869565217)","(3.6, 4.2, 4.172477064220184)","(11.0, 16.5, 14.944444444444445)","(18.0, 23.0, 22.952380952380953)","(9.0, 11.0, 10.943661971830986)","(61.0, 65.0, 59.57142857142857)","(41.0, 60.0, 56.0)","(61.0, 130.0, 120.0)","(61.0, 85.0, 80.0)","(26.0, 28.0, 27.0)"
