,Georgies Mantra,Kaphands,Lots Of Fiddees,Martiniontheside,Overrun,Tokoyo,White Foot,Witness To Love,Zar Queen,Oh Yoko,Rumours Abound,Whitehart,Kilkivarn,Duped By Spin
05-01-2023 14:29:28.300645,"(5.0, 6.8, 6.279999999999999)","(15.0, 34.0, 33.38461538461539)","(12.0, 21.0, 17.0)","(26.0, 85.0, 66.69999999999999)","(10.0, 13.5, 10.977272727272727)","(26.0, 46.0, 44.6875)","(91.0, 140.0, 93.57142857142857)","(10.0, 15.0, 13.0)","(16.0, 21.0, 18.5)","(15.0, 18.0, 17.5)","(3.1, 4.0, 3.86875)","(8.5, 14.0, 13.166666666666666)","(61.0, 100.0, 65.0)","(12.0, 23.0, 19.333333333333332)"
05-01-2023 14:29:30.280223,"(5.0, 6.8, 6.279999999999999)","(15.0, 34.0, 33.38461538461539)","(12.0, 21.0, 17.0)","(26.0, 85.0, 66.69999999999999)","(10.0, 13.5, 10.977272727272727)","(26.0, 46.0, 44.6875)","(91.0, 140.0, 93.57142857142857)","(10.0, 15.0, 14.824561403508772)","(16.0, 21.0, 18.5)","(15.0, 18.0, 17.5)","(3.1, 4.0, 3.86875)","(8.5, 14.0, 12.61111111111111)","(61.0, 100.0, 65.0)","(12.0, 23.0, 19.333333333333332)"
05-01-2023 14:29:32.196610,"(5.0, 6.8, 6.279999999999999)","(15.0, 34.0, 33.38461538461539)","(12.0, 21.0, 17.0)","(26.0, 85.0, 66.69999999999999)","(10.0, 13.5, 10.977272727272727)","(26.0, 46.0, 44.6875)","(91.0, 140.0, 93.57142857142857)","(10.0, 15.0, 14.824561403508772)","(16.0, 21.0, 18.5)","(15.0, 18.0, 17.5)","(3.1, 4.0, 3.86875)","(8.5, 14.0, 12.61111111111111)","(61.0, 100.0, 65.0)","(12.0, 23.0, 19.333333333333332)"
05-01-2023 14:29:34.021060,"(5.0, 6.8, 6.279999999999999)","(15.0, 34.0, 33.38461538461539)","(12.0, 21.0, 17.0)","(26.0, 85.0, 66.69999999999999)","(10.0, 13.5, 10.977272727272727)","(26.0, 46.0, 43.66666666666667)","(91.0, 140.0, 93.57142857142857)","(10.0, 15.0, 14.824561403508772)","(16.0, 21.0, 18.5)","(15.0, 18.0, 17.928571428571427)","(3.1, 4.0, 3.86875)","(8.5, 14.0, 12.61111111111111)","(61.0, 100.0, 65.0)","(12.0, 23.0, 19.333333333333332)"
05-01-2023 14:29:36.078115,"(5.0, 6.8, 6.733333333333333)","(15.0, 34.0, 33.0)","(12.0, 21.0, 17.0)","(26.0, 85.0, 66.69999999999999)","(10.0, 13.5, 10.977272727272727)","(26.0, 46.0, 31.285714285714285)","(91.0, 140.0, 93.57142857142857)","(10.0, 15.0, 14.827586206896552)","(16.0, 21.0, 18.5)","(15.0, 18.0, 17.928571428571427)","(3.1, 3.95, 3.855128205128205)","(8.5, 14.0, 13.411764705882353)","(61.0, 100.0, 65.0)","(12.0, 23.0, 19.333333333333332)"
05-01-2023 14:29:38.133657,"(5.0, 6.8, 6.733333333333333)","(15.0, 34.0, 33.0)","(12.0, 21.0, 17.0)","(26.0, 85.0, 66.69999999999999)","(10.0, 13.5, 10.977272727272727)","(26.0, 36.0, 33.0)","(91.0, 140.0, 93.57142857142857)","(10.0, 15.0, 14.827586206896552)","(16.0, 21.0, 18.5)","(15.0, 18.0, 17.928571428571427)","(3.1, 3.95, 3.855128205128205)","(8.5, 14.0, 13.6)","(61.0, 100.0, 65.0)","(12.0, 23.0, 19.333333333333332)"
05-01-2023 14:29:40.418491,"(5.0, 7.0, 6.733333333333333)","(15.0, 34.0, 33.0)","(12.0, 21.0, 17.0)","(26.0, 85.0, 66.69999999999999)","(10.0, 13.5, 10.977272727272727)","(26.0, 34.0, 33.0)","(91.0, 140.0, 93.57142857142857)","(10.0, 15.0, 14.827586206896552)","(16.0, 21.0, 18.5)","(15.0, 18.0, 17.928571428571427)","(3.1, 3.95, 3.855128205128205)","(8.5, 14.0, 13.6)","(61.0, 100.0, 65.0)","(12.0, 23.0, 19.333333333333332)"
05-01-2023 14:29:42.551674,"(5.0, 7.0, 6.733333333333333)","(15.0, 34.0, 33.0)","(12.0, 21.0, 17.0)","(26.0, 85.0, 66.69999999999999)","(10.0, 13.5, 12.055555555555555)","(26.0, 34.0, 31.75)","(91.0, 140.0, 93.57142857142857)","(10.0, 15.0, 14.827586206896552)","(16.0, 21.0, 18.5)","(15.0, 18.0, 17.928571428571427)","(3.1, 3.95, 3.855128205128205)","(8.5, 14.0, 13.6)","(61.0, 100.0, 65.0)","(12.0, 23.0, 19.333333333333332)"
05-01-2023 14:29:44.533683,"(5.0, 7.0, 6.733333333333333)","(15.0, 34.0, 39.66666666666667)","(12.0, 21.0, 17.0)","(26.0, 85.0, 66.69999999999999)","(10.0, 12.5, 12.055555555555555)","(26.0, 34.0, 31.75)","(91.0, 140.0, 93.57142857142857)","(10.0, 15.0, 14.830508474576272)","(16.0, 21.0, 18.5)","(15.0, 18.0, 17.928571428571427)","(3.1, 3.95, 3.863953488372093)","(8.5, 14.5, 13.363636363636363)","(61.0, 100.0, 65.0)","(12.0, 23.0, 19.333333333333332)"
05-01-2023 14:29:46.485822,"(5.0, 7.0, 6.733333333333333)","(15.0, 42.0, 39.66666666666667)","(12.0, 21.0, 17.0)","(26.0, 85.0, 62.5)","(10.0, 12.5, 12.055555555555555)","(26.0, 34.0, 31.75)","(91.0, 140.0, 93.57142857142857)","(10.0, 15.0, 14.830508474576272)","(16.0, 21.0, 18.5)","(15.0, 18.0, 17.928571428571427)","(3.1, 3.95, 3.863953488372093)","(8.5, 14.5, 13.363636363636363)","(61.0, 100.0, 65.0)","(12.0, 23.0, 19.333333333333332)"
05-01-2023 14:29:48.372298,"(5.0, 7.0, 6.733333333333333)","(15.0, 42.0, 39.66666666666667)","(12.0, 21.0, 17.0)","(26.0, 85.0, 62.5)","(10.0, 12.5, 12.055555555555555)","(26.0, 34.0, 31.75)","(91.0, 140.0, 93.57142857142857)","(10.0, 15.0, 14.830508474576272)","(16.0, 21.0, 18.5)","(15.0, 18.0, 17.928571428571427)","(3.1, 3.95, 3.863953488372093)","(8.5, 14.5, 13.363636363636363)","(61.0, 100.0, 65.0)","(12.0, 23.0, 19.333333333333332)"
05-01-2023 14:29:50.253567,"(5.0, 7.0, 6.733333333333333)","(15.0, 42.0, 39.66666666666667)","(12.0, 21.0, 17.0)","(26.0, 85.0, 62.5)","(10.0, 12.5, 12.055555555555555)","(26.0, 34.0, 31.75)","(91.0, 140.0, 93.57142857142857)","(10.0, 15.0, 14.830508474576272)","(16.0, 21.0, 18.5)","(15.0, 18.0, 17.928571428571427)","(3.1, 3.95, 3.863953488372093)","(8.5, 14.5, 13.363636363636363)","(61.0, 100.0, 65.0)","(12.0, 23.0, 19.333333333333332)"
05-01-2023 14:29:52.156570,"(5.0, 7.0, 6.733333333333333)","(15.0, 42.0, 36.57142857142857)","(12.0, 21.0, 17.0)","(26.0, 85.0, 62.5)","(10.0, 12.5, 12.444444444444445)","(26.0, 34.0, 31.75)","(91.0, 140.0, 93.57142857142857)","(10.0, 15.0, 14.830508474576272)","(16.0, 21.0, 18.5)","(15.0, 18.0, 17.928571428571427)","(3.1, 3.95, 3.863953488372093)","(8.5, 14.5, 13.363636363636363)","(61.0, 100.0, 65.0)","(12.0, 23.0, 19.333333333333332)"
05-01-2023 14:29:54.025994,"(5.0, 7.0, 6.733333333333333)","(15.0, 40.0, 36.57142857142857)","(12.0, 21.0, 17.0)","(26.0, 85.0, 62.5)","(10.0, 13.0, 12.444444444444445)","(26.0, 34.0, 31.75)","(91.0, 140.0, 93.57142857142857)","(10.0, 15.0, 14.11111111111111)","(16.0, 21.0, 18.5)","(15.0, 18.0, 17.928571428571427)","(3.1, 3.95, 3.8597560975609757)","(8.5, 14.5, 13.363636363636363)","(61.0, 100.0, 68.88888888888889)","(12.0, 23.0, 19.333333333333332)"
05-01-2023 14:29:55.825902,"(5.0, 7.0, 6.733333333333333)","(15.0, 40.0, 36.57142857142857)","(12.0, 21.0, 17.0)","(26.0, 85.0, 62.5)","(10.0, 13.0, 12.444444444444445)","(26.0, 34.0, 31.75)","(91.0, 140.0, 93.57142857142857)","(10.0, 15.0, 14.11111111111111)","(16.0, 21.0, 18.5)","(15.0, 18.0, 17.928571428571427)","(3.1, 3.95, 3.2452380952380953)","(8.5, 14.5, 13.363636363636363)","(61.0, 100.0, 68.88888888888889)","(12.0, 23.0, 19.333333333333332)"
05-01-2023 14:29:57.690796,"(5.0, 7.0, 6.733333333333333)","(15.0, 40.0, 36.57142857142857)","(12.0, 21.0, 17.0)","(26.0, 85.0, 62.5)","(10.0, 13.0, 12.444444444444445)","(26.0, 34.0, 31.75)","(91.0, 140.0, 93.57142857142857)","(10.0, 15.0, 14.11111111111111)","(16.0, 21.0, 18.5)","(15.0, 18.0, 17.928571428571427)","(3.1, 3.95, 3.6652173913043478)","(8.5, 14.5, 13.363636363636363)","(61.0, 100.0, 68.88888888888889)","(12.0, 23.0, 19.333333333333332)"
05-01-2023 14:29:59.777039,"(5.0, 7.0, 6.733333333333333)","(15.0, 40.0, 36.57142857142857)","(12.0, 21.0, 17.0)","(26.0, 85.0, 62.5)","(10.0, 13.0, 12.444444444444445)","(26.0, 34.0, 31.75)","(91.0, 140.0, 93.57142857142857)","(10.0, 15.0, 14.11111111111111)","(16.0, 21.0, 18.5)","(15.0, 18.0, 17.928571428571427)","(3.1, 3.9, 3.5464285714285713)","(8.5, 14.5, 13.363636363636363)","(61.0, 100.0, 68.88888888888889)","(12.0, 23.0, 19.333333333333332)"
05-01-2023 14:30:01.775563,"(5.0, 7.0, 6.733333333333333)","(15.0, 40.0, 36.57142857142857)","(12.0, 21.0, 17.0)","(26.0, 85.0, 62.5)","(10.0, 13.0, 12.444444444444445)","(26.0, 34.0, 31.75)","(91.0, 140.0, 93.57142857142857)","(10.0, 15.0, 14.272727272727273)","(16.0, 21.0, 18.5)","(15.0, 18.0, 17.928571428571427)","(3.1, 3.9, 3.726923076923077)","(8.5, 14.5, 13.363636363636363)","(61.0, 100.0, 68.88888888888889)","(12.0, 23.0, 19.333333333333332)"
05-01-2023 14:30:03.613526,"(5.0, 7.0, 6.733333333333333)","(15.0, 40.0, 36.57142857142857)","(12.0, 21.0, 17.0)","(26.0, 85.0, 62.5)","(10.0, 13.0, 12.444444444444445)","(26.0, 34.0, 31.75)","(91.0, 140.0, 93.57142857142857)","(10.0, 15.0, 14.272727272727273)","(16.0, 21.0, 18.5)","(15.0, 18.0, 17.928571428571427)","(3.1, 3.9, 3.726923076923077)","(8.5, 14.5, 13.363636363636363)","(61.0, 100.0, 68.88888888888889)","(12.0, 23.0, 19.333333333333332)"
05-01-2023 14:30:05.465741,"(5.0, 7.0, 6.733333333333333)","(15.0, 40.0, 36.57142857142857)","(12.0, 21.0, 17.0)","(26.0, 85.0, 62.5)","(10.0, 13.0, 12.444444444444445)","(26.0, 34.0, 31.75)","(91.0, 140.0, 93.57142857142857)","(10.0, 15.0, 13.8)","(16.0, 21.0, 18.5)","(15.0, 18.0, 17.928571428571427)","(3.1, 3.9, 3.726923076923077)","(8.5, 14.5, 13.2)","(61.0, 100.0, 68.88888888888889)","(12.0, 23.0, 19.333333333333332)"
05-01-2023 14:30:07.374538,"(5.0, 7.0, 6.733333333333333)","(15.0, 40.0, 36.57142857142857)","(12.0, 21.0, 17.0)","(26.0, 85.0, 62.5)","(10.0, 13.0, 12.444444444444445)","(26.0, 34.0, 31.75)","(91.0, 140.0, 93.57142857142857)","(10.0, 15.0, 13.8)","(16.0, 21.0, 18.5)","(15.0, 18.0, 17.928571428571427)","(3.1, 3.9, 3.726923076923077)","(8.5, 14.5, 13.2)","(61.0, 100.0, 80.0)","(12.0, 23.0, 19.333333333333332)"
05-01-2023 14:30:09.259790,"(5.0, 7.0, 6.675862068965517)","(15.0, 40.0, 36.333333333333336)","(12.0, 21.0, 17.0)","(26.0, 85.0, 53.5)","(10.0, 13.0, 11.833333333333334)","(26.0, 34.0, 32.6)","(91.0, 140.0, 120.0)","(10.0, 15.0, 13.8)","(16.0, 21.0, 20.333333333333332)","(15.0, 18.0, 17.928571428571427)","(3.1, 3.9, 3.7642857142857142)","(8.5, 14.5, 13.25)","(61.0, 100.0, 80.0)","(12.0, 23.0, 19.333333333333332)"
05-01-2023 14:30:11.238274,"(5.0, 6.8, 6.675862068965517)","(15.0, 40.0, 36.857142857142854)","(12.0, 21.0, 17.0)","(26.0, 80.0, 54.42857142857143)","(10.0, 12.5, 11.833333333333334)","(26.0, 34.0, 32.6)","(91.0, 140.0, 120.0)","(10.0, 15.0, 13.8)","(16.0, 21.0, 20.333333333333332)","(15.0, 18.0, 17.928571428571427)","(3.1, 3.85, 3.7642857142857142)","(8.5, 14.0, 13.25)","(61.0, 100.0, 80.0)","(12.0, 23.0, 19.333333333333332)"
05-01-2023 14:30:13.183709,"(5.0, 6.8, 6.675862068965517)","(15.0, 40.0, 36.857142857142854)","(12.0, 21.0, 17.0)","(26.0, 75.0, 54.42857142857143)","(10.0, 12.5, 11.833333333333334)","(26.0, 34.0, 32.6)","(91.0, 140.0, 115.0)","(10.0, 15.0, 13.8)","(16.0, 21.0, 19.875)","(15.0, 18.0, 17.928571428571427)","(3.1, 3.85, 3.7642857142857142)","(8.5, 14.0, 13.25)","(61.0, 100.0, 80.0)","(12.0, 23.0, 19.333333333333332)"
05-01-2023 14:30:15.032712,"(5.0, 6.8, 6.675862068965517)","(15.0, 40.0, 35.0)","(12.0, 21.0, 18.666666666666668)","(26.0, 75.0, 39.75)","(10.0, 12.5, 11.67142857142857)","(26.0, 34.0, 32.333333333333336)","(91.0, 140.0, 115.0)","(10.0, 15.0, 14.333333333333334)","(16.0, 21.0, 20.25)","(15.0, 18.0, 17.666666666666668)","(3.1, 3.85, 3.617)","(8.5, 14.0, 13.666666666666666)","(61.0, 100.0, 80.0)","(12.0, 23.0, 21.166666666666668)"
05-01-2023 14:30:16.844042,"(5.0, 6.8, 6.675862068965517)","(15.0, 40.0, 35.0)","(12.0, 24.0, 17.583333333333332)","(26.0, 75.0, 37.4)","(10.0, 13.5, 11.67142857142857)","(26.0, 34.0, 32.333333333333336)","(91.0, 140.0, 115.0)","(10.0, 15.0, 14.4)","(16.0, 21.0, 20.25)","(15.0, 18.0, 17.666666666666668)","(3.1, 3.95, 3.617)","(8.5, 14.5, 13.666666666666666)","(61.0, 100.0, 80.0)","(12.0, 23.0, 21.166666666666668)"
05-01-2023 14:30:18.636918,"(5.0, 6.8, 6.675862068965517)","(15.0, 40.0, 35.0)","(12.0, 23.0, 17.583333333333332)","(26.0, 75.0, 37.4)","(10.0, 13.5, 12.428571428571429)","(26.0, 34.0, 32.333333333333336)","(91.0, 140.0, 115.0)","(10.0, 15.0, 14.4)","(16.0, 21.0, 20.25)","(15.0, 18.0, 17.666666666666668)","(3.1, 3.95, 3.7476190476190476)","(8.5, 14.5, 11.578947368421053)","(61.0, 100.0, 80.0)","(12.0, 23.0, 21.166666666666668)"
05-01-2023 14:30:20.523749,"(5.0, 6.8, 6.675862068965517)","(15.0, 40.0, 35.0)","(12.0, 23.0, 18.0)","(26.0, 75.0, 37.4)","(10.0, 13.0, 12.1)","(26.0, 34.0, 32.333333333333336)","(91.0, 140.0, 115.0)","(10.0, 15.0, 14.4)","(16.0, 21.0, 20.25)","(15.0, 18.0, 17.666666666666668)","(3.1, 3.85, 3.8111111111111113)","(8.5, 14.5, 13.5)","(61.0, 100.0, 80.0)","(12.0, 23.0, 21.166666666666668)"
05-01-2023 14:30:22.364902,"(5.0, 6.8, 6.675862068965517)","(15.0, 40.0, 35.0)","(12.0, 21.0, 18.0)","(26.0, 75.0, 37.4)","(10.0, 12.5, 12.1)","(26.0, 34.0, 32.333333333333336)","(91.0, 140.0, 115.0)","(10.0, 15.0, 14.4)","(16.0, 21.0, 20.25)","(15.0, 18.0, 17.666666666666668)","(3.1, 3.85, 3.8111111111111113)","(8.5, 14.5, 13.5)","(61.0, 100.0, 80.0)","(12.0, 23.0, 21.166666666666668)"
05-01-2023 14:30:24.236734,"(5.0, 6.8, 6.2)","(15.0, 40.0, 35.0)","(12.0, 21.0, 18.0)","(26.0, 75.0, 37.4)","(10.0, 12.5, 12.071428571428571)","(26.0, 34.0, 39.5)","(91.0, 140.0, 115.0)","(10.0, 15.0, 14.4)","(16.0, 21.0, 20.25)","(15.0, 18.0, 17.666666666666668)","(3.1, 3.85, 3.775)","(8.5, 14.5, 13.5)","(61.0, 100.0, 80.0)","(12.0, 23.0, 21.166666666666668)"
05-01-2023 14:30:26.209882,"(5.0, 6.8, 5.788888888888889)","(15.0, 40.0, 35.0)","(12.0, 21.0, 18.0)","(26.0, 75.0, 37.4)","(10.0, 12.5, 12.071428571428571)","(26.0, 50.0, 38.5)","(91.0, 140.0, 115.0)","(10.0, 15.0, 14.4)","(16.0, 21.0, 20.25)","(15.0, 18.0, 17.666666666666668)","(3.1, 3.85, 3.7954545454545454)","(8.5, 14.5, 13.5)","(61.0, 100.0, 80.0)","(12.0, 23.0, 21.166666666666668)"
05-01-2023 14:30:28.267453,"(5.0, 6.8, 5.788888888888889)","(15.0, 40.0, 35.0)","(12.0, 21.0, 18.0)","(26.0, 75.0, 56.2)","(10.0, 12.5, 12.4)","(26.0, 48.0, 40.333333333333336)","(91.0, 140.0, 115.0)","(10.0, 15.0, 14.4)","(16.0, 21.0, 20.25)","(15.0, 18.0, 17.666666666666668)","(3.1, 3.85, 3.6785714285714284)","(8.5, 14.5, 13.5)","(61.0, 100.0, 80.0)","(12.0, 23.0, 21.166666666666668)"
05-01-2023 14:30:30.220335,"(5.0, 6.8, 5.788888888888889)","(15.0, 40.0, 35.0)","(12.0, 21.0, 18.0)","(26.0, 75.0, 59.333333333333336)","(10.0, 13.0, 12.428571428571429)","(26.0, 46.0, 40.333333333333336)","(91.0, 140.0, 115.0)","(10.0, 15.0, 14.4)","(16.0, 21.0, 20.25)","(15.0, 18.0, 17.666666666666668)","(3.1, 4.0, 3.6785714285714284)","(8.5, 14.5, 13.5)","(61.0, 100.0, 78.46153846153847)","(12.0, 23.0, 21.166666666666668)"
05-01-2023 14:30:32.151727,"(5.0, 6.8, 5.845454545454546)","(15.0, 40.0, 35.0)","(12.0, 21.0, 18.0)","(26.0, 75.0, 59.333333333333336)","(10.0, 13.0, 12.071428571428571)","(26.0, 46.0, 40.333333333333336)","(91.0, 140.0, 115.0)","(10.0, 15.0, 14.4)","(16.0, 21.0, 20.25)","(15.0, 18.0, 17.666666666666668)","(3.1, 4.0, 3.7142857142857144)","(8.5, 14.5, 13.5)","(61.0, 100.0, 78.46153846153847)","(12.0, 23.0, 21.166666666666668)"
05-01-2023 14:30:33.944713,"(5.0, 6.8, 6.391666666666667)","(15.0, 40.0, 35.0)","(12.0, 21.0, 18.0)","(26.0, 75.0, 59.333333333333336)","(10.0, 12.5, 12.1)","(26.0, 46.0, 40.333333333333336)","(91.0, 140.0, 115.0)","(10.0, 15.0, 14.4)","(16.0, 21.0, 20.25)","(15.0, 18.0, 17.666666666666668)","(3.1, 4.0, 3.7142857142857144)","(8.5, 14.5, 13.5)","(61.0, 100.0, 78.46153846153847)","(12.0, 23.0, 21.166666666666668)"
05-01-2023 14:30:35.825660,"(5.0, 6.8, 6.391666666666667)","(15.0, 40.0, 35.0)","(12.0, 21.0, 18.0)","(26.0, 75.0, 59.333333333333336)","(10.0, 12.5, 12.071428571428571)","(26.0, 46.0, 40.333333333333336)","(91.0, 140.0, 115.0)","(10.0, 15.0, 14.4)","(16.0, 21.0, 20.25)","(15.0, 18.0, 17.666666666666668)","(3.1, 4.0, 3.7142857142857144)","(8.5, 14.5, 13.1875)","(61.0, 100.0, 78.46153846153847)","(12.0, 23.0, 21.166666666666668)"
05-01-2023 14:30:37.718648,"(5.0, 6.8, 6.391666666666667)","(15.0, 40.0, 35.0)","(12.0, 21.0, 18.0)","(26.0, 75.0, 59.333333333333336)","(10.0, 12.5, 12.071428571428571)","(26.0, 46.0, 40.333333333333336)","(91.0, 140.0, 115.0)","(10.0, 15.0, 14.4)","(16.0, 21.0, 20.25)","(15.0, 18.0, 17.666666666666668)","(3.1, 4.0, 3.8359375)","(8.5, 14.5, 13.1875)","(61.0, 100.0, 78.46153846153847)","(12.0, 23.0, 21.166666666666668)"
05-01-2023 14:30:39.644007,"(5.0, 6.8, 5.788888888888889)","(15.0, 40.0, 38.18181818181818)","(12.0, 21.0, 18.0)","(26.0, 75.0, 59.333333333333336)","(10.0, 12.5, 12.428571428571429)","(26.0, 46.0, 40.333333333333336)","(91.0, 140.0, 115.0)","(10.0, 15.0, 14.4)","(16.0, 21.0, 20.25)","(15.0, 18.0, 17.666666666666668)","(3.1, 4.0, 3.8419354838709676)","(8.5, 14.5, 12.925)","(71.0, 100.0, 78.46153846153847)","(12.0, 23.0, 21.166666666666668)"
05-01-2023 14:30:41.509859,"(5.0, 6.8, 5.825)","(16.0, 40.0, 38.18181818181818)","(13.0, 21.0, 18.0)","(26.0, 75.0, 59.333333333333336)","(10.0, 13.0, 12.428571428571429)","(26.0, 46.0, 40.333333333333336)","(91.0, 140.0, 115.0)","(10.0, 15.0, 14.4)","(16.0, 21.0, 20.25)","(15.0, 18.0, 17.666666666666668)","(3.1, 4.0, 3.8419354838709676)","(8.5, 14.5, 12.925)","(71.0, 100.0, 78.46153846153847)","(12.0, 23.0, 21.166666666666668)"
05-01-2023 14:30:43.307400,"(5.0, 6.8, 5.825)","(16.0, 40.0, 38.18181818181818)","(13.0, 21.0, 18.0)","(26.0, 75.0, 59.333333333333336)","(10.0, 13.0, 12.428571428571429)","(26.0, 46.0, 40.333333333333336)","(91.0, 140.0, 115.0)","(10.0, 15.0, 14.4)","(16.0, 21.0, 20.25)","(15.0, 18.0, 17.666666666666668)","(3.1, 4.0, 3.8419354838709676)","(8.5, 14.5, 12.925)","(71.0, 100.0, 78.46153846153847)","(12.0, 23.0, 21.166666666666668)"
05-01-2023 14:30:45.213441,"(5.0, 6.8, 6.04)","(16.0, 40.0, 38.18181818181818)","(13.0, 21.0, 18.0)","(26.0, 75.0, 47.09090909090909)","(10.0, 13.0, 12.071428571428571)","(26.0, 46.0, 40.333333333333336)","(91.0, 140.0, 115.0)","(10.0, 15.0, 14.4)","(16.0, 21.0, 19.666666666666668)","(15.0, 18.0, 17.928571428571427)","(3.1, 4.0, 3.7666666666666666)","(8.5, 14.5, 12.925)","(71.0, 100.0, 78.46153846153847)","(12.0, 23.0, 21.166666666666668)"
