,Atomic Cabang,Coach Beard,Phoenix Flight,Branson Bale,Buck Hunter,Blue Tequila,Nash Bale
08-01-2023 17:55:51.703361,"(2.4, 3.55, 2.8364285714285713)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 46.8)","(15.0, 40.0, 26.666666666666664)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:55:52.913982,"(2.4, 3.55, 2.7475)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 46.8)","(15.0, 40.0, 26.666666666666664)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:55:54.046175,"(2.4, 3.55, 2.7475)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 46.8)","(15.0, 40.0, 26.666666666666664)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 32.36363636363636)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:55:55.310797,"(2.4, 3.55, 2.7475)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 57.857142857142854)","(15.0, 40.0, 26.666666666666664)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:55:56.586111,"(2.4, 3.55, 2.551)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 57.857142857142854)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:55:57.742380,"(2.4, 3.55, 2.551)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 57.857142857142854)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:55:58.831396,"(2.4, 3.55, 2.8364285714285713)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 57.857142857142854)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:55:59.997077,"(2.4, 3.55, 2.8364285714285713)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 57.857142857142854)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:56:01.025536,"(2.4, 3.55, 2.795384615384615)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 57.857142857142854)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:56:02.129568,"(2.4, 3.55, 2.7475)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 57.857142857142854)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:56:03.392104,"(2.4, 3.55, 2.7475)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 57.857142857142854)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:56:04.558475,"(2.4, 3.55, 2.551)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 57.857142857142854)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:56:05.679787,"(2.4, 3.55, 2.551)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 57.857142857142854)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:56:06.803564,"(2.4, 3.55, 2.551)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 57.857142857142854)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:56:07.919459,"(2.4, 3.55, 2.8364285714285713)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 57.857142857142854)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:56:09.057872,"(2.4, 3.55, 2.8364285714285713)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 57.857142857142854)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:56:10.219377,"(2.4, 3.55, 2.8364285714285713)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 57.857142857142854)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:56:11.351636,"(2.4, 3.55, 2.7475)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 57.857142857142854)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:56:12.523573,"(2.4, 3.55, 2.7475)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 57.857142857142854)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:56:13.617247,"(2.4, 3.55, 2.551)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 57.857142857142854)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:56:14.643231,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 57.857142857142854)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:56:15.672483,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 57.857142857142854)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:56:16.999303,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 57.857142857142854)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:56:18.066072,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 57.857142857142854)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:56:19.031789,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 57.857142857142854)","(15.0, 40.0, 25.0)","(3.4, 5.0, 4.114285714285714)","(21.0, 60.0, 37.22222222222222)","(5.0, 10.5, 5.863636363636364)"
08-01-2023 17:56:20.248962,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 46.8)","(15.0, 40.0, 32.0)","(3.4, 5.0, 3.9857142857142858)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.5, 6.333333333333333)"
08-01-2023 17:56:21.330946,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 46.8)","(15.0, 36.0, 32.0)","(3.4, 4.7, 3.9857142857142858)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.5, 6.857142857142858)"
08-01-2023 17:56:22.298406,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 76.85714285714286)","(15.0, 36.0, 32.0)","(3.4, 4.7, 3.9857142857142858)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.5, 6.857142857142858)"
08-01-2023 17:56:23.498236,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.7, 4.111538461538462)","(18.0, 150.0, 38.0)","(15.0, 36.0, 32.0)","(3.4, 4.7, 3.9857142857142858)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.5, 6.416666666666666)"
08-01-2023 17:56:24.699702,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.7, 3.935)","(18.0, 150.0, 38.0)","(15.0, 36.0, 32.0)","(3.4, 4.7, 3.9857142857142858)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.5, 6.416666666666666)"
08-01-2023 17:56:25.746167,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.7, 3.935)","(18.0, 150.0, 38.0)","(15.0, 36.0, 32.0)","(3.4, 4.7, 3.9857142857142858)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.5, 6.416666666666666)"
08-01-2023 17:56:26.775090,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.7, 3.935)","(18.0, 150.0, 38.0)","(15.0, 36.0, 32.0)","(3.4, 4.7, 3.9857142857142858)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.5, 6.416666666666666)"
08-01-2023 17:56:27.822822,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.7, 3.935)","(18.0, 150.0, 38.0)","(15.0, 36.0, 32.0)","(3.4, 4.7, 3.9857142857142858)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.5, 6.416666666666666)"
08-01-2023 17:56:28.900396,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.7, 3.919387755102041)","(18.0, 150.0, 38.0)","(15.0, 36.0, 32.0)","(3.4, 4.7, 3.9857142857142858)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.5, 7.4375)"
08-01-2023 17:56:29.886967,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.7, 3.919387755102041)","(18.0, 150.0, 38.0)","(15.0, 36.0, 32.0)","(3.4, 4.7, 3.9857142857142858)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.5, 7.4375)"
08-01-2023 17:56:30.870377,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.7, 3.919387755102041)","(18.0, 150.0, 38.0)","(15.0, 36.0, 32.0)","(3.4, 4.7, 3.9857142857142858)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.5, 7.4375)"
08-01-2023 17:56:31.878603,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.7, 3.919387755102041)","(18.0, 150.0, 38.0)","(15.0, 36.0, 32.0)","(3.4, 4.7, 3.9857142857142858)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.5, 7.4375)"
08-01-2023 17:56:32.871300,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.6, 4.225)","(18.0, 150.0, 38.0)","(15.0, 36.0, 32.0)","(3.4, 4.7, 3.9857142857142858)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.5, 7.4375)"
08-01-2023 17:56:33.892069,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.6, 4.225)","(18.0, 150.0, 38.0)","(15.0, 36.0, 32.0)","(3.4, 4.7, 3.9857142857142858)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.5, 7.4375)"
08-01-2023 17:56:35.107927,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.6, 4.225)","(18.0, 150.0, 38.0)","(15.0, 36.0, 32.0)","(3.4, 4.7, 3.9857142857142858)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.5, 7.4375)"
08-01-2023 17:56:36.278734,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.6, 4.225)","(18.0, 150.0, 38.0)","(15.0, 36.0, 32.0)","(3.4, 4.7, 3.9857142857142858)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.5, 7.4375)"
08-01-2023 17:56:37.713461,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.6, 4.225)","(18.0, 150.0, 38.0)","(15.0, 36.0, 32.0)","(3.4, 4.7, 3.9857142857142858)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.5, 7.4375)"
08-01-2023 17:56:39.011438,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.6, 4.225)","(18.0, 150.0, 38.0)","(15.0, 36.0, 32.0)","(3.4, 4.7, 3.9857142857142858)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.5, 7.233333333333333)"
08-01-2023 17:56:40.389613,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.6, 4.225)","(18.0, 150.0, 38.0)","(15.0, 36.0, 32.0)","(3.4, 4.7, 4.1863636363636365)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.5, 8.533333333333333)"
08-01-2023 17:56:41.780369,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.6, 4.225)","(18.0, 150.0, 38.0)","(15.0, 36.0, 32.0)","(3.4, 4.8, 4.1863636363636365)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.0, 8.533333333333333)"
08-01-2023 17:56:43.045659,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.6, 4.225)","(18.0, 150.0, 38.0)","(15.0, 36.0, 32.0)","(3.4, 4.8, 4.1863636363636365)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.0, 8.533333333333333)"
08-01-2023 17:56:44.142862,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.6, 4.333333333333333)","(18.0, 150.0, 38.0)","(15.0, 36.0, 32.0)","(3.4, 4.8, 4.1863636363636365)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.0, 8.533333333333333)"
08-01-2023 17:56:45.335456,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.6, 4.333333333333333)","(18.0, 150.0, 38.0)","(15.0, 36.0, 32.0)","(3.4, 4.8, 4.1863636363636365)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.0, 8.533333333333333)"
08-01-2023 17:56:46.303307,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.6, 4.333333333333333)","(18.0, 150.0, 38.0)","(15.0, 36.0, 32.0)","(3.4, 4.8, 4.1863636363636365)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.0, 8.533333333333333)"
08-01-2023 17:56:47.247053,"(2.4, 3.55, 3.3382352941176467)","(4.2, 4.5, 4.357142857142857)","(18.0, 150.0, 38.0)","(15.0, 36.0, 32.0)","(3.4, 4.8, 4.1863636363636365)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.0, 9.575)"
08-01-2023 17:56:48.308915,"(2.4, 3.5, 3.3653846153846154)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 82.0)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 60.0, 32.666666666666664)","(5.0, 10.0, 9.51)"
08-01-2023 17:56:49.462276,"(2.4, 3.5, 3.3653846153846154)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 82.0)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 60.0, 47.8)","(5.0, 10.0, 9.51)"
08-01-2023 17:56:50.563606,"(2.4, 3.5, 3.3653846153846154)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 120.83333333333334)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.51)"
08-01-2023 17:56:51.691167,"(2.4, 3.5, 3.3653846153846154)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 120.83333333333334)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.51)"
08-01-2023 17:56:52.840547,"(2.4, 3.5, 3.3653846153846154)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 120.83333333333334)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:56:54.005800,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 120.83333333333334)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:56:54.944950,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 120.83333333333334)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:56:55.983512,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 120.83333333333334)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:56:56.990455,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 120.83333333333334)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:56:57.992712,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 120.83333333333334)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:56:58.959085,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 120.83333333333334)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:00.079687,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 120.83333333333334)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:01.291554,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 120.83333333333334)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:02.318647,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 120.83333333333334)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:03.377358,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 120.83333333333334)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:04.489368,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 120.83333333333334)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:05.589067,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 120.83333333333334)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:06.681244,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 120.83333333333334)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:07.745603,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 120.83333333333334)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:08.803252,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 120.83333333333334)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:09.808670,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 120.83333333333334)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:10.835895,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 120.83333333333334)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:12.035159,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 120.83333333333334)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:13.145264,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 120.83333333333334)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:14.168343,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 120.83333333333334)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:15.285985,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 120.83333333333334)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:16.340771,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 121.0)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:17.398683,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 121.0)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:18.482124,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 121.0)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:19.552640,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 121.0)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:20.622076,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 140.0, 96.0)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:21.612785,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 110.0, 96.0)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:22.603605,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 95.0, 83.5)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.10625)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:23.674896,"(2.4, 3.5, 3.2772727272727273)","(4.2, 4.5, 4.4825)","(18.0, 95.0, 83.5)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.460869565217392)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:24.699622,"(2.4, 3.45, 3.3346153846153848)","(4.2, 4.5, 4.4825)","(18.0, 95.0, 83.5)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.460869565217392)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:25.751120,"(2.4, 3.45, 3.3346153846153848)","(4.2, 4.5, 4.4825)","(18.0, 95.0, 83.5)","(15.0, 36.0, 32.0)","(3.4, 5.2, 3.6090909090909093)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:26.824177,"(2.4, 3.45, 3.3346153846153848)","(4.2, 4.5, 4.4825)","(18.0, 95.0, 83.5)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.460869565217392)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:27.923027,"(2.4, 3.45, 3.3346153846153848)","(4.2, 4.5, 4.4825)","(18.0, 95.0, 83.5)","(15.0, 36.0, 32.0)","(3.4, 5.2, 3.6090909090909093)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:28.977551,"(2.4, 3.45, 3.3346153846153848)","(4.2, 4.5, 4.4825)","(18.0, 95.0, 83.5)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.460869565217392)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:29.966083,"(2.4, 3.45, 3.3346153846153848)","(4.2, 4.5, 4.4825)","(18.0, 95.0, 83.5)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.021428571428571)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:31.035472,"(2.4, 3.45, 3.3346153846153848)","(4.2, 4.5, 4.4825)","(18.0, 95.0, 83.5)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.472727272727273)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:32.068800,"(2.4, 3.45, 3.3346153846153848)","(4.2, 4.5, 4.4825)","(18.0, 95.0, 83.5)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.472727272727273)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:33.126088,"(2.4, 3.45, 3.3346153846153848)","(4.2, 4.5, 4.4825)","(18.0, 95.0, 83.5)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.472727272727273)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:34.193066,"(2.4, 3.45, 3.3346153846153848)","(4.2, 4.5, 4.4825)","(18.0, 95.0, 83.5)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.460869565217392)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
08-01-2023 17:57:35.264884,"(2.4, 3.45, 3.3346153846153848)","(4.2, 4.5, 4.4825)","(18.0, 95.0, 83.5)","(15.0, 36.0, 32.0)","(3.4, 5.2, 4.021428571428571)","(21.0, 55.0, 47.8)","(5.0, 10.0, 9.04)"
