,Maralago,Burnt By Bernie,Gotta Fly,More Mischief,Ocean Honour,Pierro Warrior,State Of America,Step Aside,Lover Girl,Poetic Drama,Chouilly
04-01-2023 13:53:03.943693,"(71.0, 100.0, 98.88888888888889)","(4.0, 4.7, 4.698947368421053)","(41.0, 50.0, 48.77777777777778)","(31.0, 44.0, 39.32203389830509)","(8.5, 9.4, 9.222727272727273)","(31.0, 36.0, 35.96296296296296)","(61.0, 85.0, 80.9375)","(2.3, 2.64, 2.6285714285714286)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.397986577181208)","(13.0, 16.0, 15.60909090909091)"
04-01-2023 13:53:05.334888,"(71.0, 100.0, 98.88888888888889)","(4.0, 4.7, 4.693333333333333)","(41.0, 50.0, 48.77777777777778)","(31.0, 44.0, 42.457142857142856)","(8.5, 9.4, 9.222727272727273)","(31.0, 36.0, 35.96296296296296)","(61.0, 85.0, 82.23404255319149)","(2.3, 2.64, 2.626506024096386)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.388498402555911)","(13.0, 16.0, 15.60909090909091)"
04-01-2023 13:53:06.648168,"(71.0, 100.0, 98.88888888888889)","(4.0, 4.7, 4.693333333333333)","(41.0, 50.0, 48.77777777777778)","(31.0, 44.0, 42.457142857142856)","(8.0, 9.4, 9.222727272727273)","(31.0, 36.0, 35.96296296296296)","(61.0, 85.0, 82.23404255319149)","(2.35, 2.68, 2.625680473372781)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.388498402555911)","(13.0, 16.0, 15.60909090909091)"
04-01-2023 13:53:07.924938,"(71.0, 100.0, 98.88888888888889)","(4.0, 4.7, 4.673684210526316)","(41.0, 50.0, 48.77777777777778)","(31.0, 44.0, 42.92)","(8.0, 9.4, 9.222727272727273)","(31.0, 36.0, 35.96296296296296)","(61.0, 85.0, 82.23404255319149)","(2.35, 2.68, 2.625680473372781)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.388498402555911)","(13.0, 16.0, 15.60909090909091)"
04-01-2023 13:53:09.254723,"(71.0, 100.0, 98.88888888888889)","(4.0, 4.7, 4.658333333333333)","(41.0, 50.0, 48.77777777777778)","(31.0, 44.0, 42.92)","(8.0, 9.4, 9.222727272727273)","(31.0, 36.0, 35.96296296296296)","(61.0, 85.0, 82.23404255319149)","(2.35, 2.68, 2.6623343848580445)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.362534435261709)","(13.0, 16.0, 15.564814814814815)"
04-01-2023 13:53:10.644670,"(71.0, 100.0, 98.62745098039215)","(4.0, 4.7, 4.693333333333333)","(41.0, 50.0, 48.77777777777778)","(31.0, 44.0, 42.92)","(8.0, 9.4, 9.209756097560975)","(31.0, 36.0, 35.96296296296296)","(61.0, 85.0, 82.23404255319149)","(2.35, 2.68, 2.6623343848580445)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.362534435261709)","(13.0, 16.0, 15.564814814814815)"
04-01-2023 13:53:11.957171,"(71.0, 100.0, 98.62745098039215)","(4.0, 4.7, 4.693333333333333)","(41.0, 50.0, 48.77777777777778)","(31.0, 44.0, 42.92)","(8.0, 9.4, 9.199024390243903)","(31.0, 36.0, 35.96296296296296)","(61.0, 85.0, 82.23404255319149)","(2.35, 2.68, 2.6630618892508147)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.359643916913947)","(13.0, 16.0, 15.564814814814815)"
04-01-2023 13:53:13.579664,"(71.0, 100.0, 98.62745098039215)","(4.0, 4.7, 4.693902439024391)","(41.0, 50.0, 48.77777777777778)","(31.0, 44.0, 43.234042553191486)","(8.0, 9.2, 9.455018587360595)","(31.0, 36.0, 35.96296296296296)","(61.0, 85.0, 79.74358974358974)","(2.35, 2.68, 2.6630618892508147)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.359643916913947)","(13.0, 16.0, 15.564814814814815)"
04-01-2023 13:53:15.145356,"(71.0, 100.0, 98.62745098039215)","(4.0, 4.7, 4.692805755395684)","(41.0, 50.0, 48.77777777777778)","(31.0, 44.0, 43.1)","(8.0, 9.6, 9.34)","(31.0, 36.0, 35.96296296296296)","(61.0, 80.0, 79.72222222222223)","(2.35, 2.68, 2.6630618892508147)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.359643916913947)","(13.0, 16.0, 15.564814814814815)"
04-01-2023 13:53:16.558464,"(71.0, 100.0, 98.62745098039215)","(4.0, 4.7, 4.570588235294117)","(41.0, 50.0, 48.77777777777778)","(31.0, 44.0, 43.368421052631575)","(8.0, 9.6, 9.34)","(31.0, 36.0, 35.96296296296296)","(61.0, 80.0, 79.72222222222223)","(2.35, 2.68, 2.674352941176471)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.359643916913947)","(13.0, 16.0, 15.484375)"
04-01-2023 13:53:17.849970,"(71.0, 100.0, 98.62745098039215)","(4.0, 4.6, 4.570588235294117)","(41.0, 50.0, 48.77777777777778)","(31.0, 44.0, 43.368421052631575)","(8.0, 9.6, 9.335922330097087)","(31.0, 36.0, 35.96296296296296)","(61.0, 80.0, 79.74358974358974)","(2.35, 2.68, 2.6749473684210527)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.35915915915916)","(13.0, 15.5, 15.484375)"
04-01-2023 13:53:19.141291,"(71.0, 100.0, 98.62745098039215)","(4.0, 4.6, 4.572067039106145)","(41.0, 50.0, 48.77777777777778)","(31.0, 44.0, 43.368421052631575)","(8.0, 9.6, 9.335922330097087)","(31.0, 36.0, 35.85964912280702)","(61.0, 80.0, 79.4047619047619)","(2.35, 2.68, 2.674810810810811)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.35915915915916)","(13.0, 15.5, 15.484375)"
04-01-2023 13:53:20.505237,"(71.0, 100.0, 98.7719298245614)","(4.0, 4.6, 4.572067039106145)","(41.0, 50.0, 48.77777777777778)","(31.0, 44.0, 43.368421052631575)","(8.0, 9.6, 9.335922330097087)","(31.0, 36.0, 35.85964912280702)","(61.0, 80.0, 79.4047619047619)","(2.35, 2.68, 2.674810810810811)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.354666666666667)","(13.0, 15.5, 15.484375)"
04-01-2023 13:53:21.977844,"(71.0, 100.0, 98.7719298245614)","(4.0, 4.6, 4.571264367816092)","(41.0, 50.0, 48.77777777777778)","(31.0, 44.0, 43.368421052631575)","(8.0, 9.6, 9.335922330097087)","(31.0, 36.0, 35.85964912280702)","(61.0, 80.0, 82.4)","(2.35, 2.68, 2.6725000000000003)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.354666666666667)","(13.0, 15.5, 15.58252427184466)"
04-01-2023 13:53:23.376051,"(71.0, 100.0, 98.7719298245614)","(4.0, 4.6, 4.567613636363636)","(41.0, 50.0, 48.77777777777778)","(31.0, 44.0, 43.368421052631575)","(8.0, 9.6, 9.322448979591837)","(31.0, 36.0, 35.57575757575758)","(61.0, 85.0, 82.4)","(2.35, 2.68, 2.6942857142857144)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.3522807017543865)","(13.0, 16.0, 15.580357142857142)"
04-01-2023 13:53:24.866669,"(71.0, 100.0, 98.7719298245614)","(4.0, 4.6, 4.567613636363636)","(41.0, 50.0, 48.743362831858406)","(31.0, 44.0, 43.368421052631575)","(8.0, 9.6, 9.322448979591837)","(31.0, 36.0, 35.28395061728395)","(61.0, 85.0, 82.11538461538461)","(2.35, 2.7, 2.6942857142857144)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.3522807017543865)","(13.0, 16.0, 15.580357142857142)"
04-01-2023 13:53:26.251002,"(71.0, 100.0, 98.7719298245614)","(4.0, 4.6, 4.567613636363636)","(41.0, 50.0, 48.743362831858406)","(31.0, 44.0, 43.368421052631575)","(8.0, 9.6, 9.322448979591837)","(31.0, 36.0, 35.256410256410255)","(61.0, 85.0, 82.11538461538461)","(2.35, 2.7, 2.7204819277108436)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.3522807017543865)","(13.0, 16.0, 15.424242424242424)"
04-01-2023 13:53:27.650139,"(71.0, 100.0, 98.7719298245614)","(4.0, 4.6, 4.584285714285714)","(41.0, 50.0, 48.743362831858406)","(31.0, 44.0, 43.368421052631575)","(8.0, 9.6, 9.330434782608696)","(31.0, 36.0, 35.256410256410255)","(61.0, 85.0, 82.11538461538461)","(2.35, 2.74, 2.7144680851063834)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.3522807017543865)","(13.0, 15.5, 15.424242424242424)"
04-01-2023 13:53:29.038142,"(71.0, 100.0, 98.7719298245614)","(4.0, 4.6, 4.627941176470588)","(41.0, 50.0, 48.743362831858406)","(31.0, 44.0, 43.368421052631575)","(8.0, 9.4, 9.328888888888889)","(31.0, 36.0, 35.205479452054796)","(61.0, 85.0, 82.11538461538461)","(2.35, 2.72, 2.7033333333333336)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.3522807017543865)","(13.0, 15.5, 15.058823529411764)"
04-01-2023 13:53:30.416269,"(71.0, 100.0, 98.7719298245614)","(4.0, 4.7, 4.623749999999999)","(41.0, 50.0, 48.743362831858406)","(31.0, 44.0, 43.368421052631575)","(8.0, 9.4, 9.328888888888889)","(31.0, 36.0, 35.0)","(61.0, 85.0, 82.11538461538461)","(2.35, 2.72, 2.7114285714285717)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.349655172413794)","(13.0, 15.5, 15.047619047619047)"
04-01-2023 13:53:32.004049,"(71.0, 100.0, 98.7719298245614)","(4.0, 4.7, 4.621794871794871)","(41.0, 50.0, 48.743362831858406)","(31.0, 44.0, 43.368421052631575)","(8.0, 9.4, 9.328888888888889)","(31.0, 36.0, 34.905660377358494)","(61.0, 85.0, 82.11538461538461)","(2.35, 2.72, 2.7072000000000003)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.349655172413794)","(13.0, 15.5, 15.047619047619047)"
04-01-2023 13:53:33.587675,"(71.0, 100.0, 95.88235294117646)","(4.0, 4.7, 4.626760563380281)","(41.0, 50.0, 48.68518518518518)","(31.0, 44.0, 43.1)","(8.0, 9.4, 9.097831325301204)","(31.0, 36.0, 34.905660377358494)","(61.0, 85.0, 79.85714285714286)","(2.35, 2.72, 2.709)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.349655172413794)","(13.0, 15.5, 14.98)"
04-01-2023 13:53:35.048759,"(71.0, 100.0, 95.625)","(4.0, 4.7, 4.626760563380281)","(41.0, 50.0, 48.68518518518518)","(31.0, 44.0, 43.1)","(8.0, 9.2, 9.108426966292134)","(31.0, 36.0, 34.88461538461539)","(61.0, 85.0, 79.85714285714286)","(2.35, 2.72, 2.6947368421052635)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.349655172413794)","(13.0, 15.5, 14.967532467532468)"
04-01-2023 13:53:36.454433,"(71.0, 100.0, 95.625)","(4.0, 4.7, 4.626760563380281)","(41.0, 50.0, 48.68518518518518)","(31.0, 44.0, 43.1)","(8.0, 9.2, 9.108426966292134)","(31.0, 36.0, 34.88461538461539)","(61.0, 85.0, 79.85714285714286)","(2.35, 2.7, 2.710909090909091)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.349655172413794)","(13.0, 15.5, 14.967532467532468)"
04-01-2023 13:53:37.830289,"(71.0, 100.0, 95.625)","(4.0, 4.7, 4.621212121212121)","(41.0, 50.0, 48.68518518518518)","(31.0, 44.0, 43.368421052631575)","(8.0, 9.2, 9.108426966292134)","(31.0, 36.0, 34.432432432432435)","(61.0, 85.0, 80.3125)","(2.4, 2.72, 2.7093939393939395)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.349655172413794)","(13.0, 15.5, 14.931034482758621)"
04-01-2023 13:53:39.217815,"(71.0, 100.0, 95.625)","(4.0, 4.7, 4.646391752577319)","(41.0, 50.0, 48.68518518518518)","(31.0, 44.0, 43.368421052631575)","(8.0, 9.2, 9.107520891364903)","(31.0, 36.0, 32.68421052631579)","(61.0, 85.0, 79.85714285714286)","(2.4, 2.72, 2.7325786163522015)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.349655172413794)","(13.0, 15.0, 14.9)"
04-01-2023 13:53:40.606151,"(71.0, 100.0, 95.625)","(4.0, 4.7, 4.656666666666666)","(41.0, 50.0, 48.68518518518518)","(31.0, 44.0, 43.368421052631575)","(8.0, 9.2, 8.901785714285715)","(31.0, 34.0, 32.44444444444444)","(71.0, 85.0, 79.85714285714286)","(2.4, 2.74, 2.7116239316239317)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.351006711409396)","(13.0, 15.0, 14.9)"
04-01-2023 13:53:42.085285,"(71.0, 100.0, 95.625)","(4.0, 4.7, 4.656666666666666)","(41.0, 50.0, 48.69724770642202)","(31.0, 44.0, 43.37931034482759)","(8.0, 9.2, 8.906437768240343)","(31.0, 34.0, 35.373493975903614)","(71.0, 85.0, 80.45454545454545)","(2.4, 2.74, 2.7059036144578315)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.350340136054422)","(13.0, 15.0, 14.91304347826087)"
04-01-2023 13:53:43.526537,"(71.0, 100.0, 95.625)","(4.0, 4.7, 4.673513513513513)","(41.0, 50.0, 48.69724770642202)","(31.0, 44.0, 43.37931034482759)","(8.0, 9.2, 8.78497409326425)","(31.0, 36.0, 35.40909090909091)","(71.0, 85.0, 80.45454545454545)","(2.35, 2.74, 2.661739130434783)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.353205128205128)","(13.0, 15.0, 14.9375)"
04-01-2023 13:53:44.898847,"(71.0, 100.0, 95.625)","(4.0, 4.7, 4.673513513513513)","(41.0, 50.0, 48.69724770642202)","(31.0, 44.0, 43.37931034482759)","(8.0, 8.8, 9.18)","(31.0, 36.0, 35.40909090909091)","(71.0, 85.0, 80.45454545454545)","(2.35, 2.74, 2.6636363636363636)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.353205128205128)","(13.0, 15.0, 14.91304347826087)"
04-01-2023 13:53:46.263728,"(71.0, 100.0, 95.625)","(4.0, 4.7, 4.671676300578035)","(41.0, 50.0, 48.69724770642202)","(31.0, 44.0, 43.37931034482759)","(8.0, 9.2, 9.18)","(31.0, 36.0, 34.266666666666666)","(71.0, 85.0, 80.45454545454545)","(2.4, 2.7, 2.683098591549296)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.353205128205128)","(13.0, 15.0, 14.9375)"
04-01-2023 13:53:47.661338,"(71.0, 100.0, 95.625)","(4.0, 4.7, 4.696875)","(41.0, 50.0, 48.69724770642202)","(31.0, 44.0, 43.37931034482759)","(8.0, 9.2, 9.16470588235294)","(31.0, 36.0, 34.14035087719298)","(71.0, 85.0, 80.45454545454545)","(2.4, 2.7, 2.683098591549296)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.368032786885246)","(13.0, 15.0, 14.806451612903226)"
04-01-2023 13:53:49.040982,"(71.0, 100.0, 95.625)","(4.0, 4.7, 4.696875)","(41.0, 50.0, 48.69724770642202)","(31.0, 44.0, 42.90909090909091)","(8.0, 9.2, 9.028571428571428)","(31.0, 36.0, 34.14035087719298)","(71.0, 85.0, 80.45454545454545)","(2.4, 2.7, 2.6821487603305787)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.368032786885246)","(13.0, 15.0, 14.806451612903226)"
04-01-2023 13:53:50.481350,"(71.0, 95.0, 94.28571428571429)","(4.0, 4.7, 4.694685990338164)","(41.0, 50.0, 48.69724770642202)","(31.0, 44.0, 40.774193548387096)","(8.0, 9.4, 9.028571428571428)","(31.0, 36.0, 34.14035087719298)","(71.0, 85.0, 80.45454545454545)","(2.4, 2.7, 2.6737078651685393)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.368032786885246)","(13.0, 15.0, 14.6875)"
04-01-2023 13:53:51.864122,"(71.0, 95.0, 94.28571428571429)","(4.0, 4.8, 4.692079207920791)","(41.0, 50.0, 48.69724770642202)","(31.0, 46.0, 40.540983606557376)","(8.0, 9.4, 9.028571428571428)","(31.0, 36.0, 34.39393939393939)","(71.0, 85.0, 80.45454545454545)","(2.4, 2.7, 2.652244897959184)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.368032786885246)","(13.0, 15.0, 14.8828125)"
04-01-2023 13:53:53.381118,"(71.0, 95.0, 94.28571428571429)","(4.0, 4.8, 4.692079207920791)","(41.0, 50.0, 48.69724770642202)","(31.0, 46.0, 40.554621848739494)","(8.0, 9.4, 8.989473684210527)","(31.0, 36.0, 34.440677966101696)","(71.0, 85.0, 80.45454545454545)","(2.4, 2.7, 2.649375)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.360204081632653)","(13.0, 15.0, 14.914285714285715)"
04-01-2023 13:53:55.115497,"(71.0, 95.0, 94.28571428571429)","(4.0, 4.8, 4.692079207920791)","(41.0, 50.0, 48.69724770642202)","(31.0, 46.0, 40.554621848739494)","(8.0, 9.4, 8.989473684210527)","(31.0, 36.0, 34.440677966101696)","(71.0, 85.0, 80.45454545454545)","(2.4, 2.7, 2.6725714285714286)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.360204081632653)","(13.0, 15.0, 14.93939393939394)"
04-01-2023 13:53:56.763306,"(71.0, 95.0, 94.28571428571429)","(4.0, 4.8, 4.692610837438424)","(41.0, 50.0, 48.69724770642202)","(31.0, 46.0, 40.08)","(8.0, 9.4, 8.989473684210527)","(31.0, 36.0, 34.440677966101696)","(71.0, 85.0, 80.45454545454545)","(2.35, 2.7, 2.6398548895899054)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.355681818181819)","(13.0, 15.0, 14.91304347826087)"
04-01-2023 13:53:58.386823,"(71.0, 95.0, 94.28571428571429)","(4.0, 4.8, 4.710655737704918)","(41.0, 50.0, 48.743362831858406)","(31.0, 46.0, 44.59493670886076)","(8.0, 9.4, 9.14)","(31.0, 36.0, 34.5625)","(71.0, 85.0, 80.83333333333333)","(2.35, 2.64, 2.699260628465804)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.407073954983923)","(13.0, 15.0, 14.932203389830509)"
04-01-2023 13:53:59.973585,"(71.0, 95.0, 95.88235294117646)","(4.0, 4.8, 4.710655737704918)","(41.0, 50.0, 48.743362831858406)","(31.0, 46.0, 44.60645161290323)","(8.0, 9.4, 9.116363636363637)","(31.0, 36.0, 34.5625)","(71.0, 85.0, 80.83333333333333)","(2.4, 2.7, 2.6660377358490566)","(101.0, 700.0, 587.5)","(6.5, 7.6, 7.400664451827242)","(13.0, 15.0, 14.932203389830509)"
04-01-2023 13:54:01.391769,"(71.0, 100.0, 95.88235294117646)","(4.0, 4.8, 4.710655737704918)","(41.0, 50.0, 48.743362831858406)","(31.0, 46.0, 44.57931034482758)","(8.0, 9.4, 9.128301886792453)","(31.0, 36.0, 34.5625)","(71.0, 85.0, 80.83333333333333)","(2.4, 2.7, 2.6992610837438424)","(101.0, 700.0, 587.5)","(6.5, 7.6, 7.402006688963211)","(13.0, 15.0, 14.932203389830509)"
04-01-2023 13:54:02.828072,"(71.0, 100.0, 95.88235294117646)","(4.0, 4.8, 4.710655737704918)","(41.0, 50.0, 48.743362831858406)","(31.0, 46.0, 44.57931034482758)","(8.0, 9.4, 9.11764705882353)","(31.0, 36.0, 34.5625)","(71.0, 85.0, 80.83333333333333)","(2.4, 2.7, 2.6992610837438424)","(101.0, 700.0, 587.5)","(6.5, 7.6, 7.402006688963211)","(13.0, 15.0, 14.932203389830509)"
04-01-2023 13:54:04.253788,"(71.0, 100.0, 95.88235294117646)","(4.0, 4.8, 4.702564102564103)","(41.0, 50.0, 48.75)","(31.0, 46.0, 44.28333333333333)","(8.0, 9.4, 9.147368421052633)","(31.0, 36.0, 34.2962962962963)","(71.0, 85.0, 80.83333333333333)","(2.4, 2.7, 2.6617021276595745)","(101.0, 700.0, 587.5)","(6.5, 7.6, 7.393197278911565)","(13.0, 15.0, 14.932203389830509)"
04-01-2023 13:54:05.681756,"(71.0, 100.0, 95.88235294117646)","(4.0, 4.8, 4.700436681222707)","(41.0, 50.0, 48.75)","(31.0, 46.0, 44.34)","(8.0, 9.4, 9.147368421052633)","(31.0, 36.0, 34.2962962962963)","(71.0, 85.0, 80.83333333333333)","(2.4, 2.7, 2.6617021276595745)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.393197278911565)","(13.0, 15.0, 14.918367346938776)"
04-01-2023 13:54:07.143099,"(71.0, 100.0, 96.0)","(4.0, 4.8, 4.705)","(41.0, 50.0, 48.76106194690266)","(31.0, 46.0, 44.395604395604394)","(8.0, 9.4, 9.08)","(31.0, 36.0, 34.357142857142854)","(71.0, 85.0, 80.83333333333333)","(2.4, 2.7, 2.673134328358209)","(101.0, 700.0, 587.5)","(6.5, 7.4, 7.393506493506494)","(13.0, 15.0, 14.924528301886792)"
04-01-2023 13:54:08.580733,"(71.0, 100.0, 96.0)","(4.0, 4.8, 4.730275229357798)","(41.0, 50.0, 48.76106194690266)","(31.0, 46.0, 44.395604395604394)","(8.0, 9.4, 9.08)","(31.0, 36.0, 34.357142857142854)","(71.0, 85.0, 80.83333333333333)","(2.4, 2.7, 2.6798672146696174)","(101.0, 700.0, 587.5)","(6.5, 7.6, 7.414102564102564)","(13.0, 15.0, 14.924528301886792)"
04-01-2023 13:54:09.952309,"(71.0, 100.0, 96.0)","(4.0, 4.8, 4.730275229357798)","(41.0, 50.0, 48.76106194690266)","(31.0, 46.0, 40.72289156626506)","(8.0, 9.4, 9.04)","(31.0, 36.0, 34.12244897959184)","(71.0, 85.0, 80.0)","(2.4, 2.68, 2.6994534161490686)","(101.0, 700.0, 587.5)","(6.5, 7.6, 7.390070921985815)","(13.0, 15.0, 14.810344827586206)"
04-01-2023 13:54:11.512685,"(71.0, 100.0, 96.0)","(4.0, 4.8, 4.7259740259740255)","(41.0, 50.0, 48.64705882352941)","(31.0, 46.0, 40.87640449438202)","(8.0, 9.2, 9.04)","(31.0, 36.0, 34.12244897959184)","(71.0, 85.0, 80.0)","(2.4, 2.7, 2.65609756097561)","(101.0, 700.0, 587.5)","(6.5, 7.6, 7.390070921985815)","(13.0, 15.0, 14.671052631578947)"
04-01-2023 13:54:13.102419,"(71.0, 100.0, 96.0)","(4.0, 4.8, 4.7259740259740255)","(41.0, 50.0, 48.64705882352941)","(31.0, 46.0, 40.87640449438202)","(8.0, 9.2, 9.04)","(31.0, 36.0, 34.12244897959184)","(71.0, 85.0, 80.0)","(2.4, 2.7, 2.65609756097561)","(101.0, 700.0, 587.5)","(6.5, 7.6, 7.390070921985815)","(13.0, 15.0, 14.518518518518519)"
04-01-2023 13:54:14.857401,"(71.0, 100.0, 94.375)","(4.0, 4.8, 4.666206896551724)","(41.0, 50.0, 48.64705882352941)","(31.0, 46.0, 42.888888888888886)","(8.0, 9.2, 9.028571428571428)","(31.0, 36.0, 33.07936507936508)","(71.0, 85.0, 80.0)","(2.4, 2.7, 2.65609756097561)","(101.0, 700.0, 650.0)","(6.5, 7.6, 7.380740740740741)","(13.0, 15.0, 14.517241379310345)"
04-01-2023 13:54:16.453945,"(71.0, 95.0, 94.4)","(4.0, 4.7, 4.669470404984423)","(41.0, 50.0, 48.68571428571428)","(31.0, 44.0, 42.8235294117647)","(8.0, 9.2, 9.066666666666666)","(31.0, 36.0, 33.351351351351354)","(71.0, 85.0, 80.3125)","(2.4, 2.7, 2.690526315789474)","(101.0, 700.0, 662.5)","(6.5, 7.6, 7.395155709342561)","(13.0, 15.0, 14.517241379310345)"
04-01-2023 13:54:18.072765,"(71.0, 95.0, 94.4)","(4.0, 4.7, 4.669470404984423)","(41.0, 50.0, 48.68571428571428)","(31.0, 44.0, 42.8235294117647)","(8.0, 9.2, 9.066666666666666)","(31.0, 36.0, 33.351351351351354)","(71.0, 85.0, 80.3125)","(2.4, 2.7, 2.690526315789474)","(101.0, 700.0, 635.7142857142857)","(6.5, 7.6, 7.364897959183674)","(13.0, 15.0, 14.594202898550725)"
04-01-2023 13:54:19.428638,"(71.0, 95.0, 94.4)","(4.0, 4.7, 4.671511627906977)","(41.0, 50.0, 48.71028037383178)","(31.0, 44.0, 42.11764705882353)","(8.0, 9.2, 9.054545454545455)","(31.0, 36.0, 33.45454545454545)","(71.0, 85.0, 80.58823529411765)","(2.4, 2.7, 2.692421052631579)","(101.0, 700.0, 643.75)","(6.5, 7.6, 7.038805970149253)","(13.0, 15.0, 14.631578947368421)"
04-01-2023 13:54:20.832258,"(71.0, 95.0, 94.44444444444444)","(4.0, 4.7, 4.671511627906977)","(41.0, 50.0, 48.64705882352941)","(31.0, 44.0, 42.81481481481482)","(8.0, 9.2, 9.14074074074074)","(31.0, 36.0, 34.5)","(71.0, 85.0, 81.11111111111111)","(2.4, 2.7, 2.6942857142857144)","(101.0, 700.0, 643.75)","(6.5, 7.2, 7.0713333333333335)","(13.0, 15.0, 14.73076923076923)"
04-01-2023 13:54:22.291315,"(71.0, 100.0, 96.41025641025641)","(4.0, 4.7, 4.693975903614458)","(41.0, 50.0, 48.64705882352941)","(31.0, 44.0, 42.81481481481482)","(8.0, 9.2, 9.14074074074074)","(31.0, 36.0, 34.5)","(71.0, 85.0, 81.9047619047619)","(2.4, 2.7, 2.6931428571428575)","(101.0, 700.0, 643.75)","(6.5, 7.2, 7.072542372881356)","(13.0, 15.0, 14.787878787878787)"
04-01-2023 13:54:23.707897,"(71.0, 100.0, 96.0)","(4.0, 4.7, 4.694423791821562)","(41.0, 50.0, 48.66019417475728)","(31.0, 44.0, 42.54545454545455)","(8.0, 9.2, 9.134246575342464)","(31.0, 36.0, 34.54545454545455)","(71.0, 85.0, 79.8)","(2.4, 2.7, 2.692258064516129)","(101.0, 700.0, 643.75)","(6.5, 7.2, 7.075907590759076)","(13.0, 15.0, 14.797101449275363)"
04-01-2023 13:54:25.190167,"(71.0, 100.0, 96.11111111111111)","(4.0, 4.7, 4.694423791821562)","(41.0, 50.0, 48.66019417475728)","(31.0, 44.0, 43.03030303030303)","(8.0, 9.2, 9.132394366197182)","(31.0, 36.0, 34.54545454545455)","(71.0, 85.0, 80.35714285714286)","(2.4, 2.7, 2.692258064516129)","(101.0, 700.0, 643.75)","(6.5, 7.2, 7.078498293515358)","(13.0, 15.0, 14.797101449275363)"
04-01-2023 13:54:26.689449,"(71.0, 100.0, 96.88888888888889)","(4.0, 4.7, 4.567696629213483)","(41.0, 50.0, 48.78947368421053)","(31.0, 44.0, 43.27272727272727)","(8.0, 9.2, 9.163076923076922)","(31.0, 36.0, 34.857142857142854)","(71.0, 85.0, 79.2)","(2.4, 2.7, 2.699203539823009)","(101.0, 700.0, 650.0)","(6.5, 7.2, 7.108483290488432)","(13.0, 15.0, 14.882352941176471)"
04-01-2023 13:54:28.133134,"(71.0, 100.0, 96.88888888888889)","(4.0, 4.6, 4.567696629213483)","(41.0, 50.0, 48.78947368421053)","(31.0, 44.0, 43.5)","(8.0, 9.2, 9.162204724409449)","(31.0, 36.0, 34.92307692307692)","(71.0, 80.0, 79.2)","(2.4, 2.7, 2.699203539823009)","(101.0, 700.0, 650.0)","(6.5, 7.2, 7.108483290488432)","(13.0, 15.0, 14.882352941176471)"
04-01-2023 13:54:29.606455,"(71.0, 100.0, 96.88888888888889)","(4.0, 4.6, 4.567696629213483)","(41.0, 50.0, 48.825688073394495)","(31.0, 44.0, 43.542857142857144)","(8.0, 9.2, 9.36030534351145)","(31.0, 36.0, 30.684210526315788)","(71.0, 80.0, 79.61538461538461)","(2.4, 2.7, 2.699796610169492)","(101.0, 700.0, 655.0)","(6.5, 7.2, 7.129508196721312)","(13.0, 15.0, 14.938095238095238)"
