,Kanga Lights,Elope To Paris,Blaze Maker,Patch Herrera,Serving Soldier,Big Prediction,Remember Prince,Colden Express
11-01-2023 12:54:20.612746,"(7.5, 10.0, 9.82)","(31.0, 70.0, 60.19230769230769)","(21.0, 34.0, 33.333333333333336)","(15.0, 22.0, 20.54901960784314)","(10.0, 11.5, 10.988888888888889)","(16.0, 25.0, 25.142857142857142)","(5.5, 7.6, 7.5027027027027025)","(1.55, 1.84, 1.833076923076923)"
11-01-2023 12:54:21.857857,"(7.5, 10.0, 9.8)","(31.0, 70.0, 60.19230769230769)","(21.0, 34.0, 33.333333333333336)","(15.0, 22.0, 20.583333333333332)","(10.0, 11.5, 10.948979591836734)","(16.0, 26.0, 25.57142857142857)","(5.5, 7.6, 7.295238095238095)","(1.55, 1.85, 1.8410000000000002)"
11-01-2023 12:54:23.166610,"(7.5, 10.0, 9.810526315789474)","(31.0, 70.0, 57.857142857142854)","(21.0, 34.0, 32.72727272727273)","(15.0, 22.0, 20.583333333333332)","(10.0, 11.5, 11.102941176470589)","(15.0, 26.0, 25.57142857142857)","(5.5, 7.6, 7.55)","(1.55, 1.85, 1.8410000000000002)"
11-01-2023 12:54:24.436888,"(7.5, 10.0, 9.810526315789474)","(31.0, 70.0, 57.857142857142854)","(21.0, 36.0, 33.23076923076923)","(15.0, 22.0, 20.0)","(10.0, 11.5, 11.086206896551724)","(15.0, 26.0, 25.57142857142857)","(5.5, 7.6, 7.470967741935484)","(1.55, 1.85, 1.835)"
11-01-2023 12:54:25.712442,"(7.5, 10.0, 9.42)","(31.0, 70.0, 60.19230769230769)","(21.0, 36.0, 33.53846153846154)","(15.0, 21.0, 17.875)","(10.0, 11.5, 11.020833333333334)","(15.0, 26.0, 24.666666666666668)","(5.5, 7.6, 7.417391304347826)","(1.55, 1.85, 1.853846153846154)"
11-01-2023 12:54:26.909967,"(7.5, 9.4, 9.38)","(31.0, 70.0, 60.19230769230769)","(21.0, 36.0, 33.75)","(15.0, 18.5, 18.045454545454547)","(10.0, 11.5, 10.9)","(15.0, 26.0, 25.571428571428573)","(5.5, 7.6, 7.294545454545455)","(1.55, 1.86, 1.8476923076923077)"
11-01-2023 12:54:28.133191,"(7.5, 9.8, 9.571428571428571)","(31.0, 70.0, 58.0)","(21.0, 36.0, 33.45454545454545)","(15.0, 18.5, 18.681818181818183)","(10.0, 11.5, 11.020833333333334)","(15.0, 27.0, 25.25)","(5.5, 7.6, 7.3090909090909095)","(1.55, 1.86, 1.8361538461538462)"
11-01-2023 12:54:29.443685,"(7.5, 9.6, 9.52)","(31.0, 70.0, 58.0)","(21.0, 38.0, 33.45454545454545)","(15.0, 19.5, 18.576923076923077)","(10.0, 11.5, 11.021739130434783)","(15.0, 27.0, 25.5)","(5.5, 7.6, 7.3090909090909095)","(1.55, 1.85, 1.8223076923076924)"
11-01-2023 12:54:30.840710,"(7.5, 9.8, 9.5375)","(31.0, 70.0, 60.4)","(21.0, 38.0, 33.3125)","(15.0, 19.5, 18.4)","(10.0, 11.5, 11.021739130434783)","(15.0, 27.0, 25.5)","(5.5, 7.6, 7.301587301587301)","(1.55, 1.85, 1.8275000000000001)"
11-01-2023 12:54:32.224581,"(7.5, 9.8, 9.457142857142857)","(31.0, 70.0, 60.4)","(21.0, 38.0, 33.3125)","(15.0, 19.5, 18.4)","(10.0, 11.5, 11.021739130434783)","(15.0, 27.0, 25.25)","(5.5, 7.6, 7.2918032786885245)","(1.55, 1.84, 1.835)"
11-01-2023 12:54:33.443454,"(7.5, 9.6, 9.52)","(31.0, 70.0, 60.4)","(21.0, 38.0, 33.3125)","(15.0, 19.5, 18.583333333333332)","(10.0, 11.5, 11.021739130434783)","(15.0, 27.0, 25.25)","(5.5, 7.6, 7.327536231884058)","(1.55, 1.85, 1.8385714285714287)"
11-01-2023 12:54:35.003677,"(7.5, 9.6, 9.428571428571429)","(31.0, 70.0, 58.0)","(21.0, 38.0, 33.3125)","(15.0, 19.5, 18.583333333333332)","(10.0, 11.5, 11.021739130434783)","(15.0, 27.0, 25.25)","(5.5, 7.6, 7.327536231884058)","(1.55, 1.85, 1.8385714285714287)"
11-01-2023 12:54:36.435885,"(7.5, 9.6, 9.428571428571429)","(31.0, 70.0, 59.565217391304344)","(21.0, 38.0, 33.3125)","(15.0, 19.5, 18.63157894736842)","(10.0, 11.5, 11.021739130434783)","(15.0, 27.0, 25.666666666666668)","(5.5, 7.6, 7.331428571428572)","(1.55, 1.85, 1.8385714285714287)"
11-01-2023 12:54:37.855372,"(7.5, 9.6, 9.64)","(31.0, 70.0, 61.42857142857143)","(21.0, 38.0, 33.3125)","(15.0, 19.5, 18.852941176470587)","(10.0, 11.5, 11.021739130434783)","(15.0, 26.0, 25.666666666666668)","(5.5, 7.6, 7.327536231884058)","(1.55, 1.85, 1.84)"
11-01-2023 12:54:39.097272,"(7.5, 10.0, 9.64)","(31.0, 70.0, 61.42857142857143)","(21.0, 38.0, 33.3125)","(15.0, 19.5, 18.852941176470587)","(10.0, 11.5, 11.020833333333334)","(15.0, 26.0, 25.666666666666668)","(5.5, 7.6, 7.301587301587301)","(1.55, 1.85, 1.8366666666666667)"
11-01-2023 12:54:40.338510,"(7.5, 10.0, 9.657142857142857)","(41.0, 70.0, 61.42857142857143)","(21.0, 38.0, 33.3125)","(15.0, 19.5, 18.852941176470587)","(9.0, 11.5, 11.020833333333334)","(15.0, 26.0, 25.666666666666668)","(6.0, 7.6, 7.327536231884058)","(1.6, 1.85, 1.84)"
11-01-2023 12:54:41.583190,"(7.5, 10.5, 9.884210526315789)","(41.0, 70.0, 61.42857142857143)","(21.0, 38.0, 33.3125)","(15.0, 19.5, 18.583333333333332)","(9.0, 11.5, 11.020833333333334)","(15.0, 26.0, 25.666666666666668)","(6.0, 7.6, 7.327536231884058)","(1.6, 1.86, 1.84)"
11-01-2023 12:54:42.867241,"(7.5, 10.0, 9.942857142857143)","(41.0, 70.0, 61.42857142857143)","(21.0, 38.0, 34.666666666666664)","(15.0, 19.5, 18.583333333333332)","(9.0, 11.5, 11.020833333333334)","(15.0, 26.0, 25.666666666666668)","(6.0, 7.6, 7.286666666666667)","(1.6, 1.86, 1.84)"
11-01-2023 12:54:44.092981,"(7.5, 10.5, 9.700000000000001)","(41.0, 70.0, 61.42857142857143)","(21.0, 38.0, 34.666666666666664)","(15.0, 19.5, 18.583333333333332)","(9.0, 11.5, 11.020833333333334)","(15.0, 26.0, 25.666666666666668)","(6.0, 7.6, 7.310769230769231)","(1.6, 1.86, 1.835)"
11-01-2023 12:54:45.232599,"(7.5, 9.8, 9.65)","(41.0, 70.0, 61.42857142857143)","(21.0, 38.0, 34.666666666666664)","(15.0, 19.5, 18.583333333333332)","(9.0, 11.5, 11.020833333333334)","(15.0, 26.0, 25.666666666666668)","(6.0, 7.6, 7.310769230769231)","(1.6, 1.86, 1.835)"
11-01-2023 12:54:46.469218,"(7.5, 9.8, 9.628571428571428)","(41.0, 70.0, 61.42857142857143)","(21.0, 38.0, 34.666666666666664)","(15.0, 19.5, 18.583333333333332)","(9.0, 11.5, 11.020833333333334)","(15.0, 26.0, 25.666666666666668)","(6.0, 7.6, 7.310769230769231)","(1.6, 1.86, 1.835)"
11-01-2023 12:54:47.800079,"(7.5, 9.8, 9.60909090909091)","(41.0, 70.0, 61.42857142857143)","(21.0, 38.0, 34.666666666666664)","(15.0, 19.5, 18.583333333333332)","(9.0, 11.5, 11.020833333333334)","(15.0, 26.0, 25.666666666666668)","(6.0, 7.6, 7.28135593220339)","(1.6, 1.86, 1.8442857142857143)"
11-01-2023 12:54:49.095002,"(7.5, 9.8, 9.578947368421053)","(41.0, 70.0, 61.42857142857143)","(21.0, 38.0, 34.73913043478261)","(15.0, 19.5, 18.583333333333332)","(9.0, 11.5, 11.020833333333334)","(15.0, 27.0, 25.666666666666668)","(6.0, 7.6, 7.328571428571428)","(1.6, 1.87, 1.8371428571428572)"
11-01-2023 12:54:50.274753,"(7.5, 9.8, 9.578947368421053)","(41.0, 70.0, 61.42857142857143)","(21.0, 38.0, 34.73913043478261)","(15.0, 19.5, 18.583333333333332)","(9.0, 11.5, 11.020833333333334)","(15.0, 26.0, 25.666666666666668)","(6.0, 7.6, 7.313207547169811)","(1.6, 1.87, 1.8444444444444446)"
11-01-2023 12:54:51.457670,"(7.5, 9.8, 9.578947368421053)","(41.0, 70.0, 61.42857142857143)","(21.0, 38.0, 34.666666666666664)","(15.0, 19.5, 18.583333333333332)","(9.0, 11.5, 11.020833333333334)","(15.0, 26.0, 25.666666666666668)","(6.0, 7.6, 7.313207547169811)","(1.6, 1.87, 1.842)"
11-01-2023 12:54:52.665978,"(7.5, 9.8, 9.578947368421053)","(41.0, 70.0, 61.42857142857143)","(21.0, 38.0, 34.666666666666664)","(15.0, 19.5, 18.583333333333332)","(9.0, 11.5, 11.020833333333334)","(15.0, 26.0, 25.666666666666668)","(6.0, 7.6, 7.296)","(1.6, 1.86, 1.8457894736842106)"
11-01-2023 12:54:53.873830,"(7.5, 9.8, 9.578947368421053)","(41.0, 70.0, 61.42857142857143)","(21.0, 38.0, 34.666666666666664)","(15.0, 19.5, 18.583333333333332)","(9.0, 11.5, 11.022727272727273)","(15.0, 26.0, 25.666666666666668)","(6.0, 7.6, 7.323636363636363)","(1.6, 1.87, 1.84125)"
11-01-2023 12:54:55.125626,"(7.5, 9.8, 9.5)","(41.0, 70.0, 61.42857142857143)","(21.0, 38.0, 34.666666666666664)","(15.0, 19.5, 18.583333333333332)","(9.0, 11.5, 11.022727272727273)","(15.0, 26.0, 25.666666666666668)","(6.0, 7.6, 7.323636363636363)","(1.6, 1.87, 1.8484375000000002)"
11-01-2023 12:54:56.253164,"(7.5, 9.8, 9.5)","(41.0, 70.0, 61.42857142857143)","(21.0, 38.0, 34.666666666666664)","(15.0, 19.5, 18.583333333333332)","(9.0, 11.5, 11.205882352941176)","(15.0, 26.0, 25.666666666666668)","(6.0, 7.6, 7.323636363636363)","(1.6, 1.87, 1.8466666666666667)"
11-01-2023 12:54:57.434025,"(7.5, 9.8, 9.5)","(41.0, 70.0, 61.42857142857143)","(21.0, 38.0, 34.666666666666664)","(15.0, 19.5, 18.583333333333332)","(9.0, 11.5, 11.166666666666666)","(15.0, 26.0, 25.666666666666668)","(6.0, 7.6, 7.289795918367347)","(1.6, 1.86, 1.855)"
11-01-2023 12:54:59.091104,"(7.5, 9.8, 9.44)","(41.0, 70.0, 61.42857142857143)","(21.0, 38.0, 34.666666666666664)","(15.0, 19.5, 18.583333333333332)","(9.0, 11.5, 10.921052631578947)","(15.0, 26.0, 25.666666666666668)","(6.0, 7.6, 7.289795918367347)","(1.6, 1.86, 1.8490909090909091)"
11-01-2023 12:55:00.481477,"(7.5, 9.8, 9.44)","(41.0, 70.0, 61.42857142857143)","(21.0, 38.0, 34.666666666666664)","(15.0, 19.5, 18.583333333333332)","(9.0, 11.5, 10.935897435897436)","(15.0, 26.0, 25.666666666666668)","(6.0, 7.6, 7.289795918367347)","(1.6, 1.86, 1.8490909090909091)"
11-01-2023 12:55:01.743271,"(7.5, 9.8, 9.44)","(41.0, 70.0, 61.42857142857143)","(21.0, 38.0, 34.666666666666664)","(15.0, 19.5, 18.653846153846153)","(9.0, 11.5, 11.133333333333333)","(15.0, 26.0, 25.666666666666668)","(6.0, 7.6, 7.347368421052631)","(1.6, 1.86, 1.8487500000000001)"
11-01-2023 12:55:03.026802,"(7.5, 9.8, 9.472727272727273)","(41.0, 70.0, 61.42857142857143)","(21.0, 38.0, 34.30769230769231)","(15.0, 19.5, 18.833333333333332)","(9.0, 11.5, 11.205882352941176)","(15.0, 26.0, 25.666666666666668)","(6.0, 7.6, 7.36)","(1.6, 1.86, 1.8533333333333335)"
11-01-2023 12:55:04.401716,"(7.5, 9.8, 9.44)","(41.0, 70.0, 61.42857142857143)","(21.0, 38.0, 34.23529411764706)","(15.0, 19.5, 19.25)","(9.0, 11.5, 11.205882352941176)","(15.0, 26.0, 25.5)","(6.0, 7.6, 7.36)","(1.6, 1.86, 1.8542857142857143)"
11-01-2023 12:55:05.680790,"(7.5, 9.8, 9.44)","(41.0, 70.0, 61.42857142857143)","(21.0, 38.0, 34.297872340425535)","(15.0, 20.0, 19.125)","(9.0, 11.5, 11.194444444444445)","(15.0, 27.0, 25.5)","(6.0, 7.6, 7.36)","(1.6, 1.86, 1.8542857142857143)"
11-01-2023 12:55:06.968992,"(7.5, 9.6, 9.376)","(41.0, 70.0, 61.42857142857143)","(21.0, 38.0, 34.297872340425535)","(15.0, 20.0, 19.125)","(9.0, 11.5, 11.194444444444445)","(15.0, 27.0, 25.304347826086957)","(6.0, 7.6, 7.3677419354838705)","(1.6, 1.86, 1.8518181818181818)"
11-01-2023 12:55:08.177821,"(7.5, 9.6, 9.346666666666666)","(41.0, 70.0, 60.172413793103445)","(21.0, 38.0, 34.16)","(15.0, 20.0, 19.142857142857142)","(9.0, 11.5, 11.25609756097561)","(15.0, 27.0, 25.666666666666668)","(6.0, 7.6, 7.338181818181818)","(1.6, 1.86, 1.8595000000000002)"
11-01-2023 12:55:09.399084,"(7.5, 9.6, 9.322222222222221)","(41.0, 70.0, 60.172413793103445)","(21.0, 38.0, 34.16)","(15.0, 20.0, 19.1)","(9.0, 11.5, 11.244186046511627)","(15.0, 26.0, 25.666666666666668)","(6.0, 7.6, 7.338181818181818)","(1.6, 1.87, 1.8615151515151516)"
11-01-2023 12:55:10.683285,"(7.5, 9.6, 9.322222222222221)","(41.0, 70.0, 60.172413793103445)","(21.0, 38.0, 34.297872340425535)","(15.0, 20.0, 19.1)","(9.0, 11.5, 11.275510204081632)","(15.0, 26.0, 25.666666666666668)","(6.0, 7.6, 7.352)","(1.6, 1.87, 1.8606666666666667)"
11-01-2023 12:55:11.969628,"(7.5, 9.6, 9.322222222222221)","(41.0, 70.0, 60.172413793103445)","(21.0, 38.0, 34.297872340425535)","(15.0, 20.0, 19.083333333333332)","(9.0, 11.5, 11.287234042553191)","(15.0, 26.0, 24.833333333333332)","(6.0, 7.4, 7.352)","(1.6, 1.87, 1.8615151515151516)"
11-01-2023 12:55:13.147564,"(7.5, 9.6, 9.322222222222221)","(41.0, 70.0, 58.125)","(21.0, 38.0, 34.13333333333333)","(15.0, 20.0, 19.076923076923077)","(9.0, 11.5, 11.275510204081632)","(15.0, 26.0, 24.894736842105264)","(6.0, 7.4, 7.352)","(1.6, 1.87, 1.875909090909091)"
11-01-2023 12:55:14.331229,"(7.5, 9.6, 9.35)","(41.0, 70.0, 58.125)","(21.0, 38.0, 34.285714285714285)","(15.0, 20.0, 19.076923076923077)","(9.0, 11.5, 11.275510204081632)","(15.0, 26.0, 24.894736842105264)","(6.0, 7.4, 7.352)","(1.6, 1.88, 1.8773333333333333)"
11-01-2023 12:55:15.555322,"(7.5, 9.6, 9.414285714285715)","(41.0, 70.0, 58.125)","(21.0, 38.0, 34.285714285714285)","(15.0, 20.0, 19.05263157894737)","(9.0, 11.5, 11.275510204081632)","(15.0, 26.0, 24.894736842105264)","(6.0, 7.4, 7.352)","(1.6, 1.88, 1.8756000000000002)"
11-01-2023 12:55:16.854920,"(7.5, 9.4, 9.2)","(41.0, 70.0, 58.125)","(21.0, 38.0, 32.5625)","(15.0, 20.0, 19.27777777777778)","(9.0, 11.5, 11.275510204081632)","(15.0, 26.0, 24.894736842105264)","(6.0, 7.4, 7.357142857142858)","(1.6, 1.89, 1.8801149425287356)"
11-01-2023 12:55:18.072906,"(7.5, 9.2, 9.155555555555555)","(41.0, 70.0, 58.125)","(21.0, 38.0, 32.5625)","(15.0, 19.5, 18.944444444444443)","(9.0, 11.5, 11.244186046511627)","(15.0, 26.0, 24.894736842105264)","(6.0, 7.4, 7.357142857142858)","(1.6, 1.89, 1.892051282051282)"
11-01-2023 12:55:19.213030,"(7.5, 9.2, 9.139999999999999)","(41.0, 70.0, 58.125)","(21.0, 38.0, 32.62068965517241)","(15.0, 19.5, 18.944444444444443)","(9.0, 11.5, 11.244186046511627)","(15.0, 26.0, 24.894736842105264)","(6.0, 7.4, 7.357142857142857)","(1.6, 1.9, 1.8877227722772276)"
11-01-2023 12:55:20.441095,"(7.5, 9.2, 9.139999999999999)","(41.0, 70.0, 58.125)","(21.0, 38.0, 32.54545454545455)","(15.0, 19.0, 18.72)","(9.0, 11.5, 11.244186046511627)","(15.0, 26.0, 24.923076923076923)","(6.0, 7.6, 7.357142857142857)","(1.6, 1.9, 1.8872897196261682)"
11-01-2023 12:55:21.729836,"(7.5, 9.2, 9.139999999999999)","(41.0, 70.0, 57.04545454545455)","(21.0, 38.0, 32.34285714285714)","(15.0, 19.5, 18.72)","(9.0, 11.5, 11.244186046511627)","(15.0, 26.0, 24.923076923076923)","(6.0, 7.6, 7.372549019607843)","(1.6, 1.9, 1.8874074074074072)"
11-01-2023 12:55:23.049936,"(7.5, 9.2, 9.139999999999999)","(41.0, 70.0, 57.04545454545455)","(21.0, 38.0, 32.5)","(15.0, 19.5, 18.875)","(9.0, 11.5, 11.244186046511627)","(15.0, 26.0, 24.923076923076923)","(6.0, 7.6, 7.369230769230769)","(1.6, 1.9, 1.8954347826086955)"
11-01-2023 12:55:24.271000,"(7.5, 9.2, 9.139999999999999)","(41.0, 70.0, 57.04545454545455)","(21.0, 38.0, 32.54545454545455)","(15.0, 19.0, 18.77777777777778)","(9.0, 11.5, 11.244186046511627)","(15.0, 26.0, 24.923076923076923)","(6.0, 7.6, 7.369230769230769)","(1.6, 1.9, 1.8954347826086955)"
11-01-2023 12:55:25.463738,"(7.5, 9.2, 9.139999999999999)","(41.0, 70.0, 57.04545454545455)","(21.0, 38.0, 32.5)","(15.0, 19.0, 18.77777777777778)","(9.0, 11.5, 11.244186046511627)","(15.0, 26.0, 24.923076923076923)","(6.0, 7.6, 7.369230769230769)","(1.6, 1.9, 1.901470588235294)"
11-01-2023 12:55:26.690958,"(7.5, 9.2, 9.103703703703703)","(41.0, 70.0, 57.04545454545455)","(21.0, 38.0, 32.34285714285714)","(15.0, 19.0, 18.4375)","(9.0, 11.5, 11.26923076923077)","(15.0, 26.0, 24.923076923076923)","(6.0, 7.6, 7.326666666666667)","(1.6, 1.91, 1.9072131147540983)"
11-01-2023 12:55:27.984507,"(7.5, 9.2, 9.103703703703703)","(41.0, 70.0, 57.04545454545455)","(21.0, 38.0, 32.375)","(15.0, 19.0, 18.25)","(9.0, 11.5, 11.26923076923077)","(15.0, 26.0, 24.894736842105264)","(6.0, 7.4, 7.301754385964912)","(1.6, 1.92, 1.9170370370370369)"
11-01-2023 12:55:29.257549,"(7.5, 9.2, 9.149999999999999)","(41.0, 70.0, 57.04545454545455)","(21.0, 38.0, 32.8)","(15.0, 19.0, 18.25)","(9.0, 11.5, 11.26923076923077)","(15.0, 26.0, 24.95)","(6.0, 7.4, 7.300854700854702)","(1.6, 1.93, 1.917719298245614)"
11-01-2023 12:55:30.481758,"(7.5, 9.2, 9.015873015873016)","(41.0, 70.0, 57.04545454545455)","(21.0, 36.0, 32.8)","(15.0, 19.0, 18.03846153846154)","(9.0, 11.5, 11.26923076923077)","(15.0, 26.0, 24.95)","(6.0, 7.4, 7.300854700854702)","(1.6, 1.93, 1.9233333333333333)"
11-01-2023 12:55:31.660510,"(7.5, 9.2, 8.97037037037037)","(41.0, 70.0, 57.04545454545455)","(21.0, 36.0, 32.36363636363637)","(15.0, 18.5, 17.7)","(9.0, 11.5, 11.285714285714286)","(15.0, 26.0, 24.95)","(6.0, 7.4, 7.300854700854702)","(1.6, 1.93, 1.9270270270270269)"
11-01-2023 12:55:32.833175,"(7.5, 8.8, 8.706666666666667)","(41.0, 70.0, 57.04545454545455)","(21.0, 36.0, 32.5)","(15.0, 18.5, 17.75)","(9.0, 11.5, 11.256756756756756)","(15.0, 26.0, 24.95)","(6.0, 7.4, 7.300854700854702)","(1.6, 1.94, 1.940625)"
11-01-2023 12:55:34.127044,"(7.5, 8.8, 8.5875)","(41.0, 70.0, 57.04545454545455)","(21.0, 36.0, 34.714285714285715)","(15.0, 18.5, 18.147058823529413)","(9.0, 11.5, 11.026315789473685)","(15.0, 26.0, 25.210526315789473)","(6.0, 7.4, 7.294545454545455)","(1.6, 1.95, 1.9493023255813953)"
11-01-2023 12:55:35.351266,"(7.5, 8.8, 8.565517241379311)","(41.0, 70.0, 57.04545454545455)","(21.0, 36.0, 34.714285714285715)","(15.0, 18.5, 17.928571428571427)","(9.0, 11.5, 11.026315789473685)","(15.0, 26.0, 25.210526315789473)","(6.0, 7.4, 7.294545454545455)","(1.6, 1.96, 1.949433962264151)"
11-01-2023 12:55:36.499058,"(7.5, 8.8, 8.565517241379311)","(41.0, 70.0, 57.04545454545455)","(21.0, 36.0, 34.2)","(15.0, 18.5, 17.928571428571427)","(9.0, 11.5, 10.878378378378379)","(15.0, 26.0, 24.6875)","(6.0, 7.4, 7.293577981651376)","(1.6, 1.96, 1.9564705882352942)"
11-01-2023 12:55:37.613237,"(7.5, 8.8, 8.52972972972973)","(41.0, 70.0, 57.04545454545455)","(21.0, 34.0, 33.86206896551724)","(15.0, 18.5, 17.78)","(9.0, 11.0, 10.897727272727273)","(15.0, 26.0, 24.6875)","(6.0, 7.4, 7.293577981651376)","(1.6, 1.96, 1.9661111111111111)"
11-01-2023 12:55:38.871145,"(7.5, 8.8, 8.700000000000001)","(41.0, 70.0, 53.265306122448976)","(21.0, 34.0, 33.86206896551724)","(15.0, 18.5, 17.78)","(9.0, 11.0, 10.897727272727273)","(15.0, 26.0, 24.6875)","(6.0, 7.4, 7.293577981651376)","(1.6, 1.97, 1.9689473684210526)"
11-01-2023 12:55:40.093609,"(7.5, 8.6, 8.542857142857143)","(41.0, 70.0, 53.265306122448976)","(21.0, 34.0, 33.733333333333334)","(15.0, 18.5, 17.928571428571427)","(9.0, 11.0, 10.897727272727273)","(15.0, 26.0, 23.9)","(6.0, 7.4, 7.298245614035088)","(1.6, 1.97, 1.975)"
11-01-2023 12:55:41.311965,"(7.5, 8.4, 8.388148148148149)","(41.0, 70.0, 54.528301886792455)","(21.0, 34.0, 33.733333333333334)","(15.0, 18.5, 17.75)","(9.0, 11.0, 10.72)","(15.0, 24.0, 23.88888888888889)","(6.0, 7.4, 7.292592592592593)","(1.6, 1.98, 1.9731818181818181)"
11-01-2023 12:55:42.515468,"(7.5, 8.8, 8.655172413793103)","(41.0, 70.0, 54.528301886792455)","(21.0, 34.0, 33.733333333333334)","(15.0, 18.5, 17.75)","(9.0, 11.0, 10.978260869565217)","(15.0, 24.0, 24.23076923076923)","(6.0, 7.4, 7.2873786407767)","(1.6, 1.98, 1.9649999999999999)"
11-01-2023 12:55:43.737096,"(7.5, 9.0, 8.838461538461539)","(41.0, 70.0, 54.8)","(21.0, 34.0, 33.111111111111114)","(15.0, 18.5, 17.72)","(9.0, 11.0, 10.94)","(15.0, 25.0, 25.647058823529413)","(6.0, 7.4, 7.2873786407767)","(1.6, 1.97, 1.96)"
11-01-2023 12:55:44.964581,"(7.5, 9.0, 8.789473684210526)","(41.0, 70.0, 54.8)","(21.0, 34.0, 32.8)","(15.0, 18.5, 17.72)","(9.0, 11.5, 10.892857142857142)","(15.0, 26.0, 24.866666666666667)","(6.0, 7.4, 7.2873786407767)","(1.6, 1.97, 1.9554545454545453)"
11-01-2023 12:55:46.225359,"(7.5, 9.0, 8.789473684210526)","(41.0, 70.0, 55.38461538461539)","(21.0, 34.0, 33.111111111111114)","(15.0, 18.5, 17.72)","(9.0, 11.0, 10.958333333333334)","(15.0, 25.0, 24.866666666666667)","(6.0, 7.4, 7.2873786407767)","(1.6, 1.97, 1.9623404255319148)"
11-01-2023 12:55:47.419859,"(7.5, 9.0, 8.741935483870968)","(41.0, 70.0, 55.38461538461539)","(21.0, 34.0, 33.111111111111114)","(15.0, 18.5, 17.6)","(9.0, 11.0, 10.909090909090908)","(15.0, 25.0, 24.57894736842105)","(6.0, 7.4, 7.295327102803738)","(1.6, 1.97, 1.9625531914893617)"
11-01-2023 12:55:48.570836,"(7.5, 9.0, 8.729411764705882)","(31.0, 65.0, 57.5)","(21.0, 34.0, 32.77777777777778)","(15.0, 18.0, 17.0)","(9.0, 11.0, 11.040983606557377)","(15.0, 25.0, 24.57894736842105)","(6.0, 7.4, 7.295327102803738)","(1.6, 1.98, 1.9732558139534884)"
11-01-2023 12:55:49.785107,"(7.5, 9.0, 8.729411764705882)","(31.0, 65.0, 56.92307692307692)","(21.0, 34.0, 32.8235294117647)","(15.0, 17.5, 17.029411764705884)","(9.0, 11.5, 10.9125)","(15.0, 25.0, 24.647058823529413)","(6.0, 7.4, 7.387096774193549)","(1.6, 1.99, 1.934705882352941)"
11-01-2023 12:55:51.024611,"(7.5, 9.0, 8.842105263157896)","(31.0, 65.0, 56.25)","(21.0, 34.0, 33.2)","(15.0, 17.5, 17.192307692307693)","(9.0, 11.0, 11.192307692307692)","(15.0, 25.0, 24.555555555555557)","(6.0, 7.4, 7.5)","(1.6, 1.95, 1.9133333333333333)"
11-01-2023 12:55:52.259995,"(7.5, 9.2, 9.042105263157895)","(31.0, 65.0, 51.875)","(21.0, 34.0, 32.4)","(15.0, 17.5, 16.704545454545453)","(9.0, 11.5, 11.25)","(15.0, 25.0, 23.818181818181817)","(6.0, 7.6, 7.473333333333334)","(1.6, 1.92, 1.914090909090909)"
11-01-2023 12:55:53.451756,"(7.5, 9.2, 9.042105263157895)","(31.0, 65.0, 56.92307692307692)","(21.0, 34.0, 32.22222222222222)","(15.0, 17.0, 16.666666666666668)","(9.0, 11.5, 11.293103448275861)","(15.0, 24.0, 24.615384615384617)","(6.0, 7.6, 7.468965517241379)","(1.6, 1.92, 1.9045454545454545)"
11-01-2023 12:55:54.673250,"(7.5, 9.6, 9.399999999999999)","(31.0, 65.0, 51.875)","(21.0, 34.0, 32.333333333333336)","(15.0, 17.0, 16.40909090909091)","(9.0, 11.5, 11.184782608695652)","(15.0, 26.0, 24.296296296296298)","(6.0, 7.6, 7.444897959183673)","(1.6, 1.91, 1.9091666666666667)"
11-01-2023 12:55:55.877071,"(7.5, 9.6, 9.483333333333333)","(31.0, 65.0, 51.875)","(21.0, 34.0, 33.0)","(15.0, 17.0, 16.1)","(9.0, 11.5, 11.17741935483871)","(15.0, 26.0, 24.473684210526315)","(6.0, 7.6, 7.444897959183673)","(1.6, 1.91, 1.91)"
11-01-2023 12:55:57.150745,"(7.5, 9.6, 9.571428571428571)","(31.0, 65.0, 53.0)","(21.0, 34.0, 33.0)","(15.0, 16.5, 16.1)","(9.0, 11.5, 11.17741935483871)","(15.0, 25.0, 24.363636363636363)","(6.0, 7.6, 7.464285714285714)","(1.6, 1.92, 1.9068181818181817)"
11-01-2023 12:55:58.404124,"(7.5, 9.8, 9.579310344827586)","(31.0, 60.0, 50.588235294117645)","(21.0, 34.0, 33.0)","(15.0, 16.5, 16.1)","(9.0, 11.5, 11.283333333333333)","(15.0, 26.0, 24.666666666666668)","(6.0, 7.6, 7.453846153846154)","(1.6, 1.91, 1.8996153846153845)"
11-01-2023 12:55:59.656307,"(7.5, 9.8, 9.579310344827586)","(31.0, 60.0, 50.588235294117645)","(21.0, 34.0, 33.0)","(15.0, 16.5, 16.1)","(9.0, 11.5, 11.314814814814815)","(15.0, 25.0, 24.647058823529413)","(6.0, 7.6, 7.453846153846154)","(1.6, 1.91, 1.899090909090909)"
11-01-2023 12:56:00.878589,"(7.5, 9.8, 9.579310344827586)","(31.0, 60.0, 50.588235294117645)","(21.0, 34.0, 33.0)","(15.0, 16.5, 16.125)","(9.0, 11.5, 11.203703703703704)","(15.0, 25.0, 24.6)","(6.0, 7.6, 7.452173913043478)","(1.6, 1.91, 1.9076086956521738)"
