,Artful Jack,Kudos Mason,Keayang Tara,Precious Cullen Nz,Royal Winkle,Miss Pau,Ashlee Nitro,Vanity Bay
05-01-2023 17:15:26.126273,"(3.8, 6.0, 4.102941176470589)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 8.3)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 54.0)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:27.335467,"(3.8, 6.0, 4.102941176470589)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 8.3)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 55.57142857142857)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:28.570146,"(3.8, 6.0, 4.102941176470589)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 8.3)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 55.57142857142857)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:29.799760,"(3.8, 6.0, 4.102941176470589)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 8.3)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 55.57142857142857)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:31.075340,"(3.8, 6.0, 4.102941176470589)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 8.3)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 55.57142857142857)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:32.339541,"(3.8, 6.0, 4.102941176470589)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 8.3)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 55.33333333333333)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:33.599283,"(3.8, 6.0, 4.102941176470589)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 8.3)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 55.33333333333333)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:34.761149,"(3.8, 6.0, 4.102941176470589)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 8.3)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 55.33333333333333)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:35.977682,"(3.8, 6.0, 4.102941176470589)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 8.3)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 55.33333333333333)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:37.225198,"(3.8, 6.0, 4.102941176470589)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 8.3)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 55.33333333333333)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:38.407551,"(3.8, 6.0, 4.102941176470589)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 8.3)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 55.33333333333333)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:39.701373,"(3.8, 6.0, 4.102941176470589)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 8.3)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 55.33333333333333)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:40.875215,"(3.8, 6.0, 4.102941176470589)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 8.3)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 55.33333333333333)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:42.079199,"(3.8, 6.0, 4.102941176470589)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 8.3)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 55.33333333333333)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:43.293909,"(3.8, 6.0, 4.102941176470589)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 8.3)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 55.33333333333333)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:44.497730,"(3.8, 6.0, 4.102941176470589)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 8.3)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 55.33333333333333)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:45.694432,"(3.8, 6.0, 4.102941176470589)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 8.3)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 55.33333333333333)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:46.862143,"(3.8, 6.0, 4.102941176470589)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 8.3)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 55.33333333333333)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:48.074522,"(3.8, 6.0, 4.102941176470589)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 8.3)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 55.33333333333333)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:49.326619,"(3.8, 5.9, 5.08)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 8.3)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 55.33333333333333)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:50.540149,"(3.8, 5.9, 5.08)","(21.0, 42.0, 26.666666666666668)","(6.5, 10.0, 8.3)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 55.33333333333333)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:51.827226,"(3.8, 5.9, 5.08)","(21.0, 40.0, 24.25)","(6.5, 10.0, 8.3)","(5.0, 99999, 99990)","(31.0, 110.0, 50.0)","(31.0, 65.0, 55.33333333333333)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:53.090902,"(3.8, 5.7, 4.96)","(21.0, 40.0, 24.25)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 65.0, 44.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:54.376734,"(3.8, 5.7, 4.96)","(21.0, 40.0, 24.25)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 65.0, 44.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:55.705872,"(3.8, 5.7, 4.96)","(21.0, 40.0, 24.25)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 65.0, 44.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 5.047058823529412)"
05-01-2023 17:15:56.975808,"(3.8, 5.7, 4.96)","(21.0, 40.0, 24.25)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 65.0, 44.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:15:58.261770,"(3.8, 5.7, 4.96)","(21.0, 40.0, 24.25)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 65.0, 44.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:15:59.569762,"(3.8, 5.7, 4.96)","(21.0, 40.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 65.0, 44.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:00.886071,"(3.8, 5.7, 4.96)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 65.0, 44.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:02.183274,"(3.8, 5.7, 4.96)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 65.0, 44.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:03.490842,"(3.8, 5.7, 4.96)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 65.0, 44.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:04.757693,"(3.8, 5.6, 4.9)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 65.0, 44.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:06.014966,"(3.8, 5.5, 5.0875)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 65.0, 44.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:07.268774,"(3.8, 5.5, 4.84)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 65.0, 44.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:08.492519,"(3.8, 5.5, 4.84)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 65.0, 44.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:09.774942,"(3.7, 5.5, 4.84)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 65.0, 44.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:11.017141,"(3.7, 5.5, 4.84)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 65.0, 44.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:12.279112,"(3.7, 5.5, 4.84)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 65.0, 44.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:13.505720,"(3.7, 5.5, 4.84)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 65.0, 44.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:14.742382,"(3.7, 5.5, 4.84)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 65.0, 39.0)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:15.864910,"(3.7, 5.5, 4.84)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 60.0, 39.0)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:17.032391,"(3.7, 5.3, 4.72)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 60.0, 39.0)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:18.190459,"(3.7, 5.3, 4.72)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 60.0, 39.0)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:19.392488,"(3.7, 5.3, 4.72)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 60.0, 39.666666666666664)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:20.580722,"(3.7, 5.4, 4.625)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 55.0, 39.666666666666664)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:21.799352,"(3.7, 5.4, 4.625)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 55.0, 39.666666666666664)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:23.208957,"(3.7, 5.4, 4.625)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 55.0, 39.666666666666664)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:24.487362,"(3.7, 5.4, 4.625)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 55.0, 39.666666666666664)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:25.724123,"(3.7, 5.4, 4.625)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 55.0, 39.666666666666664)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:27.049360,"(3.7, 5.4, 4.625)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 55.0, 39.666666666666664)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:28.341062,"(3.7, 5.2, 4.66)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 55.0, 39.666666666666664)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:29.690404,"(3.7, 5.2, 4.66)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 55.0, 39.666666666666664)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:30.971987,"(3.7, 5.2, 4.66)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 55.0, 39.666666666666664)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:32.358253,"(3.7, 5.2, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 55.0, 39.666666666666664)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:33.665512,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 55.0, 39.666666666666664)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:35.000563,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 55.0, 39.666666666666664)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:36.317425,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 55.0, 39.666666666666664)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:37.555217,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 55.0, 39.666666666666664)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:38.822010,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 55.0, 39.666666666666664)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:40.056841,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 55.0, 39.666666666666664)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:41.325041,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 64.66666666666667)","(31.0, 55.0, 39.666666666666664)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:42.547833,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 55.0, 47.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:43.668165,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 55.0, 47.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:44.877127,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 55.0, 47.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:45.976716,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 55.0, 47.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:47.116716,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 55.0, 47.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:48.308386,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 55.0, 47.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:49.441693,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 55.0, 47.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:50.634873,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 55.0, 47.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:51.862464,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 55.0, 47.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:53.000235,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 55.0, 47.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:54.180515,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 55.0, 47.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:55.326033,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 55.0, 47.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:56.436814,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 55.0, 47.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:57.597430,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 55.0, 47.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:16:58.813310,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 55.0, 47.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:17:00.035545,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 55.0, 47.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:17:01.283487,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 55.0, 47.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:17:02.544895,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 55.0, 47.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:17:03.792533,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 55.0, 47.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:17:05.062456,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 55.0, 47.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:17:06.307861,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 55.0, 47.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:17:07.558363,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 55.0, 47.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:17:08.783704,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 55.0, 47.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
05-01-2023 17:17:09.940078,"(3.7, 5.1, 4.6)","(21.0, 38.0, 25.333333333333332)","(6.5, 10.0, 9.04)","(5.0, 99999, 99990)","(31.0, 110.0, 51.714285714285715)","(31.0, 55.0, 47.333333333333336)","(3.2, 4.6, 4.044444444444444)","(3.9, 5.4, 4.675000000000001)"
