,Daimyo,Strong Desire,London To A Brick,Young Son,Burkhardt Nz,Flashy Seb,King City Nz,Melpark Magic,Van Doren,Pharisee,Mascott
10-01-2023 12:50:14.864698,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 48.0, 23.2)","(15.0, 46.0, 23.5)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:16.211020,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 48.0, 23.2)","(15.0, 46.0, 23.5)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:17.607889,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 48.0, 23.2)","(15.0, 46.0, 23.5)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:18.939695,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 48.0, 23.2)","(15.0, 46.0, 23.5)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:20.326930,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 48.0, 23.2)","(15.0, 46.0, 23.5)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:21.648309,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 48.0, 23.2)","(15.0, 46.0, 23.5)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:22.974238,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 48.0, 23.2)","(15.0, 46.0, 23.5)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:24.262815,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 48.0, 23.2)","(15.0, 46.0, 23.5)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:25.604802,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 48.0, 23.2)","(15.0, 46.0, 23.5)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:27.007744,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 48.0, 23.2)","(15.0, 46.0, 23.5)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:28.429079,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 48.0, 23.2)","(15.0, 46.0, 23.5)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:29.809950,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 48.0, 23.2)","(15.0, 46.0, 23.5)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:31.254210,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 48.0, 23.2)","(15.0, 46.0, 23.5)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:32.660723,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 48.0, 23.2)","(15.0, 46.0, 23.5)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:34.147096,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 48.0, 23.2)","(15.0, 46.0, 23.5)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:35.540827,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 48.0, 23.2)","(15.0, 46.0, 23.5)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:36.872676,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 48.0, 23.2)","(15.0, 46.0, 23.5)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:38.275442,"(9.0, 19.0, 10.6)","(101.0, 220.0, 175.71428571428572)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 48.0, 23.2)","(15.0, 46.0, 23.5)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:39.723604,"(9.0, 19.0, 10.6)","(101.0, 220.0, 164.0)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 48.0, 23.2)","(15.0, 46.0, 30.25)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:41.098775,"(9.0, 19.0, 10.6)","(101.0, 220.0, 164.0)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 48.0, 20.875)","(15.0, 46.0, 30.25)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:42.410740,"(9.0, 19.0, 10.6)","(101.0, 220.0, 164.0)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 48.0, 26.0)","(15.0, 46.0, 30.25)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:43.725806,"(9.0, 19.0, 10.6)","(101.0, 220.0, 164.0)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 44.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:45.050842,"(9.0, 19.0, 10.6)","(101.0, 220.0, 164.0)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 22.0)","(15.0, 46.0, 30.25)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:46.444531,"(9.0, 19.0, 10.6)","(101.0, 220.0, 164.0)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 22.0)","(15.0, 46.0, 30.25)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:47.862872,"(9.0, 19.0, 10.6)","(101.0, 220.0, 164.0)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 22.0)","(15.0, 46.0, 30.25)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:49.300515,"(9.0, 19.0, 10.6)","(101.0, 220.0, 164.0)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:50.626043,"(9.0, 19.0, 10.6)","(101.0, 220.0, 164.0)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:51.984461,"(9.0, 19.0, 10.6)","(101.0, 220.0, 164.0)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:53.420184,"(9.0, 19.0, 10.6)","(101.0, 220.0, 164.0)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:54.838864,"(9.0, 19.0, 10.6)","(101.0, 220.0, 164.0)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:56.287211,"(9.0, 19.0, 10.6)","(101.0, 220.0, 164.0)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:57.683010,"(9.0, 19.0, 10.6)","(101.0, 220.0, 164.0)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 35.2)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:50:59.380973,"(9.0, 19.0, 10.6)","(101.0, 220.0, 164.0)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 74.46153846153845)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:01.032975,"(9.0, 19.0, 10.6)","(101.0, 220.0, 164.0)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 74.46153846153845)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:02.614983,"(9.0, 19.0, 10.6)","(101.0, 220.0, 164.0)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 74.46153846153845)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:04.145634,"(9.0, 19.0, 10.6)","(101.0, 220.0, 164.0)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 74.46153846153845)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:05.698244,"(9.0, 19.0, 10.6)","(101.0, 220.0, 164.0)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 74.46153846153845)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:07.082158,"(9.0, 19.0, 10.6)","(101.0, 220.0, 164.0)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 74.46153846153845)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:08.468920,"(9.0, 19.0, 10.6)","(101.0, 220.0, 164.0)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 44.66666666666667)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:09.910161,"(9.0, 19.0, 10.6)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 44.66666666666667)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:11.286985,"(9.0, 19.0, 10.6)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 44.66666666666667)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:12.683278,"(9.0, 19.0, 10.6)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 49.714285714285715)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:14.051510,"(9.0, 19.0, 10.6)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 49.714285714285715)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:15.396656,"(9.0, 19.0, 10.6)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 49.714285714285715)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:16.779386,"(9.0, 19.0, 10.6)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 49.714285714285715)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:18.123707,"(9.0, 19.0, 10.6)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 38.4)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:19.526770,"(9.0, 19.0, 10.6)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 38.4)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:21.029513,"(9.0, 19.0, 10.6)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 38.4)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:22.562114,"(9.0, 19.0, 10.6)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 38.4)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:23.969549,"(9.0, 19.0, 10.6)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 38.4)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:25.376091,"(9.0, 19.0, 10.6)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 38.4)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:26.761156,"(9.0, 19.0, 10.6)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 38.4)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:28.222636,"(9.0, 19.0, 10.6)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 38.4)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:29.582198,"(9.0, 19.0, 10.6)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 38.4)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:30.969833,"(9.0, 19.0, 10.6)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 38.4)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:32.294283,"(9.0, 19.0, 10.6)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 38.4)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:33.790373,"(9.0, 19.0, 10.6)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.625)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 38.4)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:35.289564,"(9.0, 19.0, 16.724137931034484)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.733333333333333)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 38.4)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:36.577883,"(9.0, 19.0, 16.724137931034484)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.733333333333333)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 38.4)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:38.058184,"(9.0, 19.0, 12.52)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.733333333333333)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 38.4)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:39.574938,"(9.0, 19.0, 12.52)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.733333333333333)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 38.4)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:41.011210,"(9.0, 19.0, 12.64)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.733333333333333)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 38.4)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:42.358964,"(9.0, 19.0, 12.64)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.733333333333333)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 38.4)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:43.856070,"(9.0, 19.0, 10.085714285714285)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.733333333333333)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 38.4)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:45.192531,"(9.0, 19.0, 10.085714285714285)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.733333333333333)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 30.25)","(26.0, 80.0, 38.4)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:46.449441,"(9.0, 19.0, 10.085714285714285)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.733333333333333)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 23.5)","(26.0, 80.0, 38.4)","(101.0, 220.0, 178.57142857142858)"
10-01-2023 12:51:47.781066,"(9.0, 19.0, 10.085714285714285)","(101.0, 220.0, 181.42857142857142)","(21.0, 46.0, 34.0)","(51.0, 100.0, 82.28571428571429)","(10.0, 99999, 99990)","(4.2, 8.6, 7.733333333333333)","(1.6, 99999, 99990)","(18.0, 42.0, 25.333333333333336)","(15.0, 46.0, 23.5)","(26.0, 80.0, 38.4)","(101.0, 220.0, 178.57142857142858)"
