,Zing Zang Oscar,Sintra,Temerity Spirit,Blaze Victorem,Rolling Riot,Empress Eleven,Sunshot,Solar Circles
07-01-2023 10:29:13.036402,"(3.3, 4.1, 3.9521367521367523)","(3.8, 4.3, 4.162337662337662)","(17.0, 23.0, 22.6)","(101.0, 290.0, 279.09090909090907)","(5.5, 7.2, 7.04)","(21.0, 42.0, 34.38095238095238)","(3.8, 4.8, 4.740689655172414)","(9.0, 14.0, 13.378378378378379)"
07-01-2023 10:29:14.106758,"(3.3, 4.1, 3.9521367521367523)","(3.8, 4.3, 4.162337662337662)","(17.0, 22.0, 21.875)","(101.0, 290.0, 276.6666666666667)","(5.5, 7.2, 7.04)","(21.0, 42.0, 34.38095238095238)","(3.8, 4.8, 4.743661971830986)","(9.0, 14.0, 13.59375)"
07-01-2023 10:29:15.171076,"(3.3, 4.2, 4.1090909090909085)","(3.8, 4.1, 4.030939226519337)","(17.0, 22.0, 21.444444444444443)","(101.0, 290.0, 276.6666666666667)","(5.5, 7.2, 7.113043478260869)","(21.0, 42.0, 37.78947368421053)","(3.8, 4.8, 4.742666666666667)","(9.0, 14.0, 13.59375)"
07-01-2023 10:29:16.322888,"(3.3, 4.2, 4.11060606060606)","(3.8, 4.1, 4.020618556701031)","(17.0, 22.0, 21.677419354838708)","(101.0, 290.0, 275.0)","(5.5, 7.2, 7.0962962962962965)","(21.0, 42.0, 36.4)","(3.8, 4.8, 4.742281879194631)","(9.0, 14.0, 13.59375)"
07-01-2023 10:29:17.439231,"(3.3, 4.2, 4.0876190476190475)","(3.8, 4.1, 4.021428571428571)","(17.0, 22.0, 21.238095238095237)","(101.0, 290.0, 275.0)","(5.5, 7.2, 7.035294117647059)","(21.0, 42.0, 36.583333333333336)","(3.8, 4.8, 4.715686274509804)","(9.0, 14.0, 13.527777777777779)"
07-01-2023 10:29:18.439951,"(3.3, 4.2, 4.095798319327731)","(3.8, 4.1, 4.019371727748691)","(17.0, 22.0, 21.238095238095237)","(101.0, 290.0, 266.6666666666667)","(5.5, 7.2, 7.046153846153846)","(21.0, 42.0, 36.583333333333336)","(3.8, 4.8, 4.713131313131313)","(9.0, 14.0, 13.558823529411764)"
07-01-2023 10:29:19.578165,"(3.3, 4.1, 4.018)","(3.8, 4.1, 4.028365384615385)","(17.0, 22.0, 21.238095238095237)","(101.0, 290.0, 213.63636363636363)","(5.5, 7.2, 7.088888888888889)","(21.0, 42.0, 35.793103448275865)","(3.8, 4.8, 4.713131313131313)","(9.0, 14.0, 13.558823529411764)"
07-01-2023 10:29:20.707287,"(3.3, 4.1, 4.018)","(3.8, 4.1, 4.013372093023256)","(17.0, 22.0, 21.238095238095237)","(101.0, 290.0, 251.11111111111111)","(5.5, 7.2, 7.046153846153846)","(21.0, 42.0, 35.793103448275865)","(3.8, 4.8, 4.718095238095238)","(9.0, 14.0, 13.612903225806452)"
07-01-2023 10:29:21.704876,"(3.3, 4.1, 4.022151898734177)","(3.8, 4.1, 4.015217391304348)","(17.0, 22.0, 21.238095238095237)","(101.0, 290.0, 251.11111111111111)","(5.5, 7.2, 7.131034482758621)","(21.0, 42.0, 35.793103448275865)","(3.8, 4.8, 4.691891891891892)","(9.0, 14.0, 13.612903225806452)"
07-01-2023 10:29:22.728927,"(3.3, 4.1, 4.022151898734177)","(3.7, 4.1, 4.021681415929203)","(17.0, 22.0, 21.1)","(101.0, 290.0, 243.33333333333334)","(5.5, 7.2, 7.131034482758621)","(21.0, 42.0, 37.0)","(3.8, 4.8, 4.678873239436619)","(9.0, 14.0, 13.657142857142857)"
07-01-2023 10:29:23.726673,"(3.3, 4.1, 4.022151898734177)","(3.7, 4.1, 4.042857142857143)","(17.0, 22.0, 21.217391304347824)","(101.0, 290.0, 243.33333333333334)","(5.5, 7.2, 7.172727272727273)","(21.0, 42.0, 37.0)","(3.8, 4.8, 4.678873239436619)","(9.0, 14.0, 13.657142857142857)"
07-01-2023 10:29:24.735416,"(3.3, 4.1, 4.022151898734177)","(3.7, 4.1, 4.042857142857143)","(17.0, 21.0, 20.88235294117647)","(101.0, 290.0, 234.0)","(5.5, 7.2, 7.172727272727273)","(21.0, 42.0, 37.0)","(3.8, 4.8, 4.6957746478873235)","(9.0, 14.0, 13.612903225806452)"
07-01-2023 10:29:25.857885,"(3.3, 4.1, 4.022151898734177)","(3.7, 4.1, 4.062626262626263)","(17.0, 21.0, 20.76923076923077)","(101.0, 290.0, 243.33333333333334)","(5.5, 7.2, 7.172727272727273)","(21.0, 42.0, 36.0)","(3.8, 4.8, 4.693150684931506)","(9.0, 14.0, 13.612903225806452)"
07-01-2023 10:29:26.961621,"(3.3, 4.1, 4.022151898734177)","(3.7, 4.1, 4.06595744680851)","(17.0, 21.0, 21.153846153846153)","(101.0, 290.0, 243.33333333333334)","(5.5, 7.2, 7.172727272727273)","(21.0, 40.0, 35.25)","(3.8, 4.8, 4.686153846153846)","(9.0, 14.0, 13.545454545454545)"
07-01-2023 10:29:28.052794,"(3.3, 4.1, 4.018)","(3.7, 4.1, 4.0738095238095235)","(17.0, 22.0, 21.153846153846153)","(101.0, 290.0, 243.33333333333334)","(5.5, 7.2, 7.172727272727273)","(21.0, 40.0, 34.93333333333333)","(3.8, 4.8, 4.683582089552239)","(9.0, 14.0, 13.545454545454545)"
07-01-2023 10:29:29.165476,"(3.3, 4.1, 4.050819672131148)","(3.7, 4.1, 4.072151898734177)","(16.0, 22.0, 21.153846153846153)","(101.0, 290.0, 243.33333333333334)","(5.5, 7.2, 7.172727272727273)","(21.0, 40.0, 35.2)","(3.8, 4.8, 4.693150684931506)","(9.0, 14.0, 13.545454545454545)"
07-01-2023 10:29:30.324581,"(3.3, 4.1, 4.0484374999999995)","(3.7, 4.1, 4.136585365853659)","(16.0, 22.0, 21.153846153846153)","(101.0, 290.0, 243.33333333333334)","(5.5, 7.2, 7.172727272727273)","(21.0, 38.0, 34.75)","(3.8, 4.8, 4.693150684931506)","(9.0, 14.0, 13.45)"
07-01-2023 10:29:31.434523,"(3.3, 4.1, 4.030769230769231)","(3.7, 4.2, 4.138961038961039)","(16.0, 22.0, 21.153846153846153)","(101.0, 290.0, 243.33333333333334)","(5.5, 7.2, 7.172727272727273)","(21.0, 38.0, 34.666666666666664)","(3.8, 4.8, 4.683582089552239)","(9.0, 14.0, 13.45)"
07-01-2023 10:29:32.554939,"(3.3, 4.1, 4.0123376623376625)","(3.7, 4.2, 4.157272727272727)","(16.0, 22.0, 21.153846153846153)","(101.0, 290.0, 243.33333333333334)","(5.5, 7.2, 7.172727272727273)","(21.0, 36.0, 34.666666666666664)","(3.8, 4.8, 4.683582089552239)","(9.0, 14.0, 13.45)"
07-01-2023 10:29:33.664774,"(3.3, 4.1, 4.014583333333333)","(3.7, 4.2, 4.150892857142857)","(16.0, 22.0, 21.228070175438596)","(101.0, 290.0, 230.0)","(5.5, 7.2, 7.1647058823529415)","(21.0, 36.0, 34.35294117647059)","(3.8, 4.8, 4.672)","(9.0, 14.0, 13.45)"
07-01-2023 10:29:34.826034,"(3.3, 4.1, 3.9941176470588236)","(3.7, 4.2, 4.132941176470588)","(16.0, 22.0, 21.228070175438596)","(101.0, 180.0, 177.0)","(5.5, 7.4, 7.1350649350649356)","(21.0, 36.0, 34.13333333333333)","(3.8, 4.8, 4.67945205479452)","(9.0, 14.0, 13.45)"
07-01-2023 10:29:35.949790,"(3.3, 3.95, 3.9372093023255816)","(3.7, 4.2, 4.147311827956989)","(16.0, 22.0, 21.153846153846153)","(101.0, 180.0, 174.0)","(5.5, 7.4, 7.1350649350649356)","(21.0, 36.0, 34.13333333333333)","(3.8, 4.8, 4.673846153846154)","(9.0, 14.0, 13.45)"
07-01-2023 10:29:37.068270,"(3.3, 3.95, 3.9201754385964915)","(3.7, 4.2, 4.153012048192771)","(16.0, 22.0, 21.071428571428573)","(101.0, 180.0, 178.75)","(5.5, 7.4, 7.1350649350649356)","(21.0, 36.0, 34.13333333333333)","(3.8, 4.8, 4.625274725274726)","(9.0, 14.0, 13.545454545454545)"
07-01-2023 10:29:38.212140,"(3.3, 4.0, 3.966666666666667)","(3.7, 4.2, 4.15)","(16.0, 22.0, 21.153846153846153)","(101.0, 180.0, 175.0)","(5.5, 7.4, 7.1350649350649356)","(21.0, 36.0, 34.13333333333333)","(3.8, 4.7, 4.613684210526316)","(9.0, 14.0, 13.545454545454545)"
07-01-2023 10:29:39.324921,"(3.3, 4.0, 3.9725)","(3.7, 4.2, 4.151315789473684)","(16.0, 22.0, 21.153846153846153)","(101.0, 180.0, 175.0)","(5.5, 7.4, 7.1350649350649356)","(21.0, 36.0, 34.13333333333333)","(3.8, 4.7, 4.613684210526316)","(9.0, 14.0, 13.545454545454545)"
07-01-2023 10:29:40.433813,"(3.3, 3.95, 3.9246835443037975)","(3.7, 4.2, 4.145679012345679)","(16.0, 22.0, 21.153846153846153)","(101.0, 180.0, 176.0)","(5.5, 7.4, 7.120547945205479)","(21.0, 36.0, 34.666666666666664)","(3.8, 4.7, 4.584507042253521)","(9.0, 14.0, 13.52)"
07-01-2023 10:29:41.535069,"(3.3, 3.95, 3.8987179487179486)","(3.7, 4.2, 4.143835616438356)","(16.0, 22.0, 21.27659574468085)","(101.0, 180.0, 176.36363636363637)","(5.5, 7.4, 7.142465753424657)","(21.0, 36.0, 34.81481481481482)","(3.8, 4.7, 4.588235294117647)","(9.0, 14.0, 13.565217391304348)"
07-01-2023 10:29:42.656774,"(3.3, 3.95, 3.8944444444444444)","(3.7, 4.2, 4.143835616438356)","(16.0, 22.0, 21.176470588235293)","(101.0, 190.0, 176.36363636363637)","(5.5, 7.4, 7.074576271186441)","(21.0, 36.0, 34.81481481481482)","(3.8, 4.7, 4.58125)","(9.0, 14.0, 13.785714285714286)"
07-01-2023 10:29:43.815889,"(3.3, 3.95, 3.885483870967742)","(3.7, 4.2, 4.139705882352941)","(16.0, 22.0, 21.27659574468085)","(101.0, 190.0, 163.33333333333334)","(5.5, 7.4, 7.116666666666667)","(21.0, 36.0, 33.80952380952381)","(3.8, 4.7, 4.579365079365079)","(9.0, 14.0, 14.03125)"
07-01-2023 10:29:44.942032,"(3.3, 3.95, 3.885483870967742)","(3.7, 4.2, 4.140298507462687)","(16.0, 22.0, 21.27659574468085)","(101.0, 190.0, 170.0)","(5.5, 7.4, 7.123529411764706)","(21.0, 34.0, 33.76470588235294)","(3.8, 4.7, 4.566666666666666)","(9.0, 14.5, 14.015151515151516)"
07-01-2023 10:29:46.027633,"(3.3, 3.95, 3.8866666666666667)","(3.7, 4.2, 4.140298507462687)","(16.0, 22.0, 21.27659574468085)","(101.0, 230.0, 174.0)","(5.5, 7.4, 7.148717948717949)","(21.0, 34.0, 33.285714285714285)","(3.8, 4.7, 4.582608695652174)","(9.0, 14.5, 14.136363636363637)"
07-01-2023 10:29:47.183183,"(3.3, 3.95, 3.8958333333333335)","(3.7, 4.2, 4.140298507462687)","(16.0, 22.0, 21.105263157894736)","(101.0, 180.0, 208.0)","(5.5, 7.4, 7.177777777777778)","(21.0, 34.0, 33.55555555555556)","(3.8, 4.6, 4.586567164179105)","(9.0, 14.5, 14.6)"
07-01-2023 10:29:48.291079,"(3.3, 3.9, 3.851923076923077)","(3.7, 4.2, 4.186486486486487)","(16.0, 22.0, 21.105263157894736)","(101.0, 220.0, 208.0)","(5.5, 7.2, 7.177777777777778)","(21.0, 34.0, 33.72727272727273)","(3.8, 4.7, 4.598795180722892)","(9.0, 15.0, 14.8125)"
07-01-2023 10:29:49.330416,"(3.3, 3.85, 3.8152173913043477)","(3.7, 4.3, 4.251968503937007)","(16.0, 22.0, 21.11764705882353)","(101.0, 220.0, 168.88888888888889)","(5.5, 7.2, 7.166666666666667)","(21.0, 34.0, 33.68421052631579)","(3.8, 4.7, 4.595890410958904)","(9.0, 15.0, 14.678571428571429)"
07-01-2023 10:29:50.444423,"(3.3, 3.85, 3.8152173913043477)","(3.7, 4.3, 4.268702290076336)","(16.0, 22.0, 21.41176470588235)","(101.0, 170.0, 169.62962962962962)","(5.5, 7.2, 7.1625000000000005)","(21.0, 34.0, 33.68421052631579)","(3.8, 4.7, 4.588235294117647)","(9.0, 15.0, 15.279411764705882)"
07-01-2023 10:29:51.500834,"(3.3, 3.85, 3.7928571428571427)","(3.7, 4.3, 4.268461538461539)","(16.0, 22.0, 21.41176470588235)","(101.0, 170.0, 169.62962962962962)","(5.5, 7.2, 7.068181818181818)","(21.0, 34.0, 32.8)","(3.8, 4.7, 4.602941176470588)","(9.0, 15.5, 15.333333333333334)"
07-01-2023 10:29:52.484658,"(3.3, 3.75, 3.7458333333333336)","(3.7, 4.3, 4.271653543307086)","(16.0, 22.0, 21.358490566037737)","(101.0, 170.0, 169.64285714285714)","(5.5, 7.2, 7.0473684210526315)","(21.0, 34.0, 33.0)","(3.8, 4.7, 4.61358024691358)","(9.0, 15.5, 15.338709677419354)"
07-01-2023 10:29:53.516928,"(3.3, 3.85, 3.754878048780488)","(3.7, 4.3, 4.272413793103448)","(16.0, 22.0, 21.384615384615383)","(101.0, 230.0, 217.85714285714286)","(5.5, 7.2, 6.938775510204081)","(21.0, 34.0, 33.0)","(3.8, 4.7, 4.657377049180328)","(10.0, 15.5, 15.444444444444445)"
07-01-2023 10:29:54.594277,"(3.3, 3.85, 3.8295454545454546)","(3.7, 4.2, 4.141558441558441)","(16.0, 22.0, 21.314285714285713)","(101.0, 220.0, 217.85714285714286)","(5.5, 7.0, 7.035897435897436)","(21.0, 34.0, 33.333333333333336)","(3.8, 4.7, 4.655555555555556)","(10.0, 15.5, 16.27777777777778)"
07-01-2023 10:29:55.629479,"(3.3, 3.85, 3.8447368421052635)","(3.7, 4.2, 4.146428571428571)","(16.0, 22.0, 21.314285714285713)","(101.0, 220.0, 217.85714285714286)","(5.5, 7.2, 7.040909090909091)","(21.0, 34.0, 32.470588235294116)","(3.8, 4.7, 4.684615384615385)","(10.0, 16.5, 15.923076923076923)"
07-01-2023 10:29:56.717294,"(3.3, 3.85, 3.822222222222222)","(3.7, 4.2, 4.131818181818182)","(16.0, 21.0, 19.214285714285715)","(101.0, 220.0, 208.27586206896552)","(5.5, 7.2, 7.211428571428572)","(21.0, 36.0, 32.5)","(3.8, 4.7, 4.685333333333333)","(10.0, 16.0, 15.916666666666666)"
07-01-2023 10:29:57.839321,"(3.3, 3.85, 3.820588235294118)","(3.7, 4.2, 4.132307692307692)","(16.0, 19.5, 17.894736842105264)","(101.0, 210.0, 208.27586206896552)","(5.5, 7.6, 7.117073170731707)","(21.0, 36.0, 32.5)","(3.8, 4.8, 4.69620253164557)","(10.0, 16.0, 15.928571428571429)"
07-01-2023 10:29:58.889442,"(3.3, 3.8, 3.7973684210526315)","(3.7, 4.2, 4.137142857142857)","(16.0, 18.0, 18.71875)","(101.0, 210.0, 208.27586206896552)","(5.5, 7.4, 7.066666666666666)","(21.0, 36.0, 32.5)","(3.8, 4.8, 4.731531531531531)","(10.0, 16.0, 15.49056603773585)"
07-01-2023 10:29:59.971180,"(3.3, 3.85, 3.7822916666666666)","(3.7, 4.2, 4.129457364341085)","(16.0, 19.0, 18.5)","(101.0, 210.0, 285.51724137931035)","(5.5, 7.2, 7.056179775280899)","(21.0, 34.0, 32.38095238095238)","(3.8, 4.8, 4.719444444444445)","(10.0, 16.0, 15.372093023255815)"
07-01-2023 10:30:01.084780,"(3.3, 3.85, 3.7724576271186443)","(3.7, 4.2, 4.108080808080808)","(16.0, 19.5, 18.7)","(101.0, 290.0, 285.51724137931035)","(5.5, 7.2, 7.0625)","(21.0, 34.0, 32.5)","(3.8, 4.8, 4.78)","(10.0, 16.0, 15.291666666666666)"
07-01-2023 10:30:02.187099,"(3.3, 3.85, 3.7851063829787233)","(3.7, 4.2, 4.121551724137931)","(16.0, 19.5, 18.785714285714285)","(101.0, 290.0, 285.51724137931035)","(5.5, 7.2, 7.0653061224489795)","(21.0, 34.0, 32.421052631578945)","(3.8, 4.8, 4.792592592592593)","(10.0, 15.5, 14.73076923076923)"
07-01-2023 10:30:03.326541,"(3.3, 3.85, 3.800806451612903)","(3.7, 4.2, 4.120175438596491)","(16.0, 19.0, 18.785714285714285)","(101.0, 290.0, 285.51724137931035)","(5.5, 7.2, 7.085714285714285)","(21.0, 34.0, 32.723404255319146)","(3.8, 4.8, 4.795238095238095)","(10.0, 15.5, 14.625)"
07-01-2023 10:30:04.432361,"(3.3, 3.85, 3.791904761904762)","(3.7, 4.2, 4.119626168224299)","(16.0, 19.0, 18.7)","(101.0, 290.0, 285.51724137931035)","(5.5, 7.2, 7.08)","(21.0, 34.0, 32.723404255319146)","(3.8, 4.9, 4.825)","(10.0, 15.0, 14.555555555555555)"
07-01-2023 10:30:05.536936,"(3.3, 3.85, 3.791284403669725)","(3.7, 4.2, 4.125217391304347)","(16.0, 19.0, 18.7)","(101.0, 290.0, 372.41379310344826)","(5.5, 7.2, 7.1230769230769235)","(21.0, 34.0, 32.869565217391305)","(3.8, 4.9, 4.816000000000001)","(10.0, 15.0, 14.657894736842104)"
07-01-2023 10:30:06.651182,"(3.3, 3.8, 3.784931506849315)","(3.7, 4.2, 4.141237113402061)","(15.0, 19.0, 18.7)","(101.0, 380.0, 372.41379310344826)","(5.5, 7.2, 7.510659898477157)","(21.0, 34.0, 32.869565217391305)","(3.8, 4.9, 4.7625)","(10.0, 15.5, 14.657894736842104)"
07-01-2023 10:30:07.730328,"(3.3, 3.8, 3.732258064516129)","(3.7, 4.2, 4.137662337662338)","(15.0, 19.0, 18.7)","(101.0, 380.0, 372.41379310344826)","(5.5, 7.6, 7.475555555555555)","(21.0, 34.0, 32.716981132075475)","(3.8, 4.9, 4.748275862068966)","(10.0, 15.5, 14.75)"
07-01-2023 10:30:08.811553,"(3.3, 3.8, 3.7125000000000004)","(3.7, 4.2, 4.139189189189189)","(15.0, 19.5, 18.9)","(101.0, 380.0, 350.9090909090909)","(5.5, 7.6, 7.489473684210527)","(21.0, 34.0, 32.716981132075475)","(3.8, 4.9, 4.748275862068966)","(10.0, 15.0, 14.75)"
07-01-2023 10:30:09.894776,"(3.3, 3.8, 3.7125000000000004)","(3.7, 4.2, 4.133823529411765)","(15.0, 19.5, 18.833333333333332)","(101.0, 370.0, 350.9090909090909)","(5.5, 7.6, 7.480952380952381)","(21.0, 34.0, 32.74074074074074)","(3.8, 4.9, 4.7615384615384615)","(10.0, 15.0, 14.416666666666666)"
07-01-2023 10:30:10.884588,"(3.3, 3.8, 3.7305555555555556)","(3.7, 4.2, 4.1375)","(15.0, 19.5, 18.75)","(101.0, 370.0, 350.9090909090909)","(5.5, 7.6, 7.450746268656717)","(21.0, 34.0, 31.45098039215686)","(3.8, 4.9, 4.747457627118644)","(10.0, 15.5, 14.277777777777779)"
07-01-2023 10:30:11.899498,"(3.3, 3.8, 3.7305555555555556)","(3.7, 4.2, 4.122999999999999)","(15.0, 19.5, 18.53529411764706)","(101.0, 360.0, 353.54838709677415)","(5.5, 7.6, 7.450746268656717)","(21.0, 34.0, 31.45098039215686)","(3.8, 4.9, 4.854166666666667)","(10.0, 15.5, 14.615384615384615)"
07-01-2023 10:30:12.914157,"(3.3, 3.7, 3.684090909090909)","(3.7, 4.2, 4.137755102040816)","(15.0, 19.0, 18.285714285714285)","(101.0, 360.0, 265.0)","(5.5, 7.6, 7.384105960264901)","(21.0, 34.0, 32.14705882352941)","(3.8, 4.9, 4.823684210526316)","(10.0, 15.0, 14.630434782608695)"
07-01-2023 10:30:13.914593,"(3.3, 3.8, 3.765)","(3.7, 4.2, 4.15)","(15.0, 18.0, 17.833333333333332)","(101.0, 360.0, 265.0)","(5.5, 7.4, 7.480808080808081)","(21.0, 34.0, 32.193548387096776)","(3.8, 4.9, 4.738888888888889)","(10.0, 15.0, 14.65)"
07-01-2023 10:30:14.960047,"(3.3, 3.95, 3.9239130434782608)","(3.7, 4.1, 4.01280276816609)","(15.0, 19.0, 18.721649484536083)","(101.0, 360.0, 265.0)","(5.5, 7.6, 7.465437788018433)","(21.0, 34.0, 32.193548387096776)","(3.8, 4.9, 4.746511627906977)","(10.0, 15.0, 14.65)"
07-01-2023 10:30:16.005625,"(3.3, 3.95, 3.9423076923076925)","(3.7, 4.1, 4.0027027027027025)","(15.0, 19.0, 18.721649484536083)","(101.0, 360.0, 265.0)","(5.5, 7.6, 7.465437788018433)","(21.0, 34.0, 32.193548387096776)","(3.8, 4.9, 4.746511627906977)","(10.0, 15.0, 14.65)"
07-01-2023 10:30:17.039298,"(3.3, 4.0, 3.9533333333333336)","(3.7, 4.1, 3.9599303135888504)","(15.0, 19.0, 18.721649484536083)","(101.0, 360.0, 265.0)","(5.5, 7.6, 7.479611650485436)","(21.0, 34.0, 32.16393442622951)","(3.8, 4.9, 4.747619047619048)","(10.0, 15.0, 14.695652173913043)"
07-01-2023 10:30:18.106189,"(3.3, 4.0, 3.9135135135135135)","(3.7, 4.1, 3.9599303135888504)","(15.0, 19.0, 18.673267326732674)","(101.0, 360.0, 265.0)","(5.5, 7.6, 7.479611650485436)","(21.0, 34.0, 32.12820512820513)","(3.8, 4.9, 4.747619047619048)","(10.0, 15.0, 14.695652173913043)"
07-01-2023 10:30:19.224540,"(3.3, 4.0, 3.9135135135135135)","(3.7, 4.1, 3.9584507042253523)","(15.0, 19.0, 18.80701754385965)","(101.0, 360.0, 265.0)","(5.5, 7.6, 7.479611650485436)","(21.0, 34.0, 32.12820512820513)","(3.8, 4.9, 4.747619047619048)","(10.0, 15.0, 14.613636363636363)"
07-01-2023 10:30:20.278680,"(3.3, 4.0, 3.9135135135135135)","(3.7, 4.1, 3.9584507042253523)","(15.0, 18.5, 18.4)","(101.0, 360.0, 265.0)","(5.5, 7.6, 7.479611650485436)","(21.0, 34.0, 32.151898734177216)","(3.8, 4.9, 4.763829787234043)","(10.0, 15.0, 14.613636363636363)"
07-01-2023 10:30:21.344000,"(3.3, 4.0, 3.9135135135135135)","(3.6, 4.1, 3.96510067114094)","(15.0, 18.5, 18.4)","(101.0, 360.0, 265.0)","(5.5, 7.6, 7.683636363636364)","(21.0, 34.0, 32.12820512820513)","(3.8, 4.9, 4.7439024390243905)","(10.0, 15.0, 14.666666666666666)"
07-01-2023 10:30:22.470129,"(3.3, 4.0, 3.915151515151515)","(3.6, 4.1, 3.96510067114094)","(15.0, 18.5, 18.4)","(101.0, 360.0, 265.0)","(5.5, 7.8, 7.671111111111111)","(21.0, 34.0, 31.684210526315788)","(3.8, 4.9, 4.731578947368421)","(10.0, 15.0, 14.666666666666666)"
07-01-2023 10:30:23.592411,"(3.3, 4.0, 3.924324324324324)","(3.6, 4.1, 3.96510067114094)","(15.0, 18.5, 18.4)","(101.0, 360.0, 265.0)","(5.5, 7.8, 7.398780487804879)","(21.0, 32.0, 31.714285714285715)","(3.8, 4.9, 4.757777777777778)","(10.0, 15.0, 14.6875)"
07-01-2023 10:30:24.724149,"(3.3, 3.95, 3.933673469387755)","(3.6, 4.1, 3.966)","(15.0, 18.5, 18.4)","(101.0, 360.0, 265.0)","(5.5, 7.4, 7.584848484848484)","(21.0, 32.0, 31.65)","(3.8, 4.9, 4.763829787234043)","(10.0, 15.0, 14.666666666666666)"
07-01-2023 10:30:25.854678,"(3.3, 3.95, 3.905555555555556)","(3.6, 4.1, 4.036206896551724)","(15.0, 18.5, 18.4)","(101.0, 360.0, 255.0)","(5.5, 7.6, 7.584848484848484)","(21.0, 32.0, 31.641025641025642)","(3.8, 4.9, 4.731578947368421)","(10.0, 15.0, 14.666666666666666)"
07-01-2023 10:30:27.004358,"(3.3, 3.95, 3.89)","(3.6, 4.1, 4.036206896551724)","(15.0, 18.5, 18.4)","(101.0, 340.0, 255.0)","(5.5, 7.6, 7.555244755244755)","(21.0, 32.0, 31.44)","(3.8, 4.9, 4.723529411764706)","(10.0, 15.0, 14.666666666666666)"
07-01-2023 10:30:28.157067,"(3.3, 4.1, 4.0514705882352935)","(3.6, 3.95, 3.938888888888889)","(15.0, 18.5, 18.4)","(101.0, 340.0, 255.0)","(5.5, 7.6, 7.555244755244755)","(21.0, 32.0, 31.62962962962963)","(3.8, 4.9, 4.739285714285715)","(10.0, 15.0, 14.666666666666666)"
07-01-2023 10:30:29.222543,"(3.3, 4.1, 4.058333333333334)","(3.6, 3.95, 3.9375)","(15.0, 18.5, 18.4)","(101.0, 340.0, 255.0)","(5.5, 7.6, 7.545578231292517)","(21.0, 32.0, 31.62962962962963)","(3.8, 4.9, 4.728571428571429)","(10.0, 15.0, 14.666666666666666)"
07-01-2023 10:30:30.337399,"(3.3, 4.1, 4.058333333333334)","(3.6, 3.95, 3.9375)","(15.0, 18.5, 18.375)","(101.0, 340.0, 255.0)","(5.5, 7.6, 7.545578231292517)","(21.0, 32.0, 30.71578947368421)","(3.8, 4.9, 4.731578947368421)","(10.0, 15.0, 14.785714285714286)"
07-01-2023 10:30:31.475401,"(3.3, 4.1, 4.058333333333334)","(3.6, 4.0, 3.9894736842105263)","(15.0, 18.5, 18.375)","(101.0, 340.0, 255.0)","(5.5, 7.6, 7.573529411764706)","(21.0, 34.0, 31.857142857142858)","(3.8, 4.8, 4.731578947368421)","(10.0, 15.0, 14.75)"
07-01-2023 10:30:32.508659,"(3.3, 4.1, 4.051923076923076)","(3.6, 4.0, 3.9827586206896552)","(15.0, 18.5, 18.375)","(101.0, 270.0, 220.0)","(5.5, 7.6, 7.57410071942446)","(21.0, 32.0, 29.120481927710845)","(3.8, 4.8, 4.766666666666667)","(10.0, 15.0, 14.75)"
07-01-2023 10:30:33.563992,"(3.3, 4.0, 3.9846153846153847)","(3.6, 4.0, 3.991304347826087)","(15.0, 18.5, 18.375)","(101.0, 270.0, 220.0)","(5.5, 7.6, 7.552380952380952)","(21.0, 34.0, 30.266666666666666)","(3.8, 4.8, 4.7164383561643834)","(10.0, 15.0, 14.892857142857142)"
07-01-2023 10:30:34.649610,"(3.3, 4.1, 3.9855932203389832)","(3.6, 3.95, 3.9053879310344826)","(15.0, 19.0, 18.1875)","(101.0, 270.0, 220.0)","(5.5, 7.6, 7.435955056179775)","(21.0, 32.0, 30.782608695652172)","(3.8, 4.9, 4.7164383561643834)","(10.0, 15.0, 14.607142857142858)"
07-01-2023 10:30:35.744409,"(3.3, 4.1, 3.9767123287671233)","(3.6, 3.95, 3.9053879310344826)","(15.0, 19.0, 18.1875)","(101.0, 270.0, 220.0)","(5.5, 7.8, 7.4363636363636365)","(21.0, 32.0, 31.125)","(3.8, 4.9, 4.736585365853658)","(10.0, 15.5, 14.725806451612904)"
07-01-2023 10:30:36.781863,"(3.3, 4.1, 3.9757812500000003)","(3.6, 3.95, 3.9053879310344826)","(15.0, 19.0, 18.1875)","(101.0, 270.0, 220.0)","(5.5, 7.8, 7.435555555555556)","(21.0, 32.0, 31.125)","(3.8, 4.9, 4.755172413793104)","(10.0, 15.5, 14.725806451612904)"
07-01-2023 10:30:37.846997,"(3.3, 4.1, 3.9746268656716417)","(3.6, 4.0, 3.9523076923076923)","(15.0, 19.0, 18.1875)","(101.0, 390.0, 280.0)","(5.5, 7.8, 7.453333333333333)","(21.0, 32.0, 30.09090909090909)","(3.8, 4.9, 4.755172413793104)","(10.0, 15.5, 14.722222222222221)"
07-01-2023 10:30:38.940267,"(3.3, 4.1, 4.045945945945946)","(3.6, 4.0, 3.947887323943662)","(15.0, 18.5, 18.375)","(101.0, 300.0, 235.0)","(5.5, 7.6, 7.586746987951807)","(21.0, 32.0, 30.09090909090909)","(3.8, 4.9, 4.808219178082192)","(10.0, 15.5, 14.722222222222221)"
