,Miracle Mikey,Frothys Ponting,Clara Stella,Just Enough,Amazing Sienna,Max Inferno,Our Ruby
16-12-2022 12:55:19.422074,"(4.2, 8.2, 7.225)","(5.5, 11.0, 5.909090909090909)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.407500000000001)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 19.0)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:55:20.587098,"(4.2, 8.2, 7.225)","(5.5, 11.0, 7.944444444444445)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.407500000000001)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 19.0)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:55:21.717223,"(4.2, 8.2, 7.225)","(5.5, 11.0, 6.5)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.407500000000001)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 19.0)","(17.0, 38.0, 28.0)"
16-12-2022 12:55:22.816647,"(4.2, 8.2, 7.225)","(5.5, 11.0, 6.5)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.407500000000001)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 19.0)","(17.0, 38.0, 28.0)"
16-12-2022 12:55:23.922840,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.866666666666667)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.407500000000001)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 19.0)","(17.0, 38.0, 28.0)"
16-12-2022 12:55:25.061178,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.866666666666667)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.407500000000001)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 19.0)","(17.0, 38.0, 28.0)"
16-12-2022 12:55:26.210500,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.866666666666667)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.407500000000001)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 19.0)","(17.0, 38.0, 28.0)"
16-12-2022 12:55:27.285414,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.866666666666667)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.407500000000001)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 19.0)","(17.0, 38.0, 28.0)"
16-12-2022 12:55:28.414946,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.866666666666667)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.407500000000001)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 19.0)","(17.0, 36.0, 28.0)"
16-12-2022 12:55:29.613731,"(4.2, 8.2, 7.225)","(5.5, 10.5, 9.944444444444445)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.407500000000001)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 19.0)","(17.0, 36.0, 28.0)"
16-12-2022 12:55:30.861593,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.9)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.407500000000001)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 19.0)","(17.0, 36.0, 28.0)"
16-12-2022 12:55:32.048051,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.9)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.407500000000001)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 19.0)","(17.0, 36.0, 28.0)"
16-12-2022 12:55:33.259384,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.9)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.407500000000001)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 19.0)","(17.0, 36.0, 28.0)"
16-12-2022 12:55:34.394594,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.9)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.571428571428571)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 19.0)","(17.0, 36.0, 28.0)"
16-12-2022 12:55:35.583611,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.9)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.571428571428571)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 19.0)","(17.0, 36.0, 28.0)"
16-12-2022 12:55:36.783146,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.9)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 19.0)","(17.0, 36.0, 28.0)"
16-12-2022 12:55:38.037743,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.9)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 19.0)","(17.0, 38.0, 18.2)"
16-12-2022 12:55:39.131548,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.9)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 19.0)","(17.0, 38.0, 18.2)"
16-12-2022 12:55:40.219569,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.9)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.25)","(17.0, 38.0, 18.2)"
16-12-2022 12:55:41.367570,"(4.2, 8.2, 7.225)","(5.5, 10.5, 7.95)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.25)","(17.0, 38.0, 18.2)"
16-12-2022 12:55:42.730518,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.9)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.25)","(17.0, 38.0, 18.2)"
16-12-2022 12:55:44.017184,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.9)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.25)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:55:45.284889,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.9)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.25)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:55:46.574897,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.9)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.25)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:55:47.700586,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.9)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.25)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:55:48.970730,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.9)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.25)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:55:50.148104,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.9)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.25)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:55:51.384569,"(4.2, 8.2, 7.225)","(5.5, 10.5, 7.95)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.25)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:55:52.559823,"(4.2, 8.2, 7.225)","(5.5, 10.5, 7.95)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.25)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:55:53.662148,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.833333333333334)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 24.857142857142858)","(17.0, 38.0, 28.0)"
16-12-2022 12:55:54.969563,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.833333333333334)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 24.857142857142858)","(17.0, 38.0, 28.0)"
16-12-2022 12:55:56.334512,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.833333333333334)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 24.857142857142858)","(17.0, 38.0, 28.0)"
16-12-2022 12:55:57.601807,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.833333333333334)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 24.857142857142858)","(17.0, 38.0, 28.0)"
16-12-2022 12:55:58.993602,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.833333333333334)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 24.857142857142858)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:00.410610,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.833333333333334)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 24.857142857142858)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:01.584496,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.833333333333334)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 24.857142857142858)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:02.839404,"(4.2, 8.2, 7.225)","(5.5, 10.5, 8.833333333333334)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 24.857142857142858)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:04.107685,"(4.2, 8.2, 7.225)","(5.5, 10.5, 9.944444444444445)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 24.857142857142858)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:05.297538,"(4.2, 8.2, 7.225)","(5.5, 10.5, 9.944444444444445)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 24.857142857142858)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:06.458352,"(4.2, 8.2, 7.225)","(5.5, 10.5, 9.944444444444445)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.0)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:07.587944,"(4.2, 8.2, 7.225)","(5.5, 10.5, 9.944444444444445)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.0)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:56:08.724052,"(4.2, 8.2, 7.225)","(5.5, 10.5, 9.944444444444445)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.0)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:56:10.076950,"(4.2, 8.2, 7.225)","(5.5, 10.5, 9.944444444444445)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.0)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:56:11.409689,"(4.2, 8.2, 7.225)","(5.5, 10.5, 9.944444444444445)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.0)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:56:12.580701,"(4.2, 8.2, 7.225)","(5.5, 10.5, 9.944444444444445)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.0)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:56:13.907471,"(4.2, 8.2, 7.225)","(5.5, 10.5, 9.944444444444445)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.0)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:56:15.155907,"(4.2, 8.2, 7.225)","(5.5, 10.5, 9.944444444444445)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.0)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:56:16.396363,"(4.2, 8.2, 7.225)","(5.5, 10.5, 9.944444444444445)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.0)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:56:17.547466,"(4.2, 8.2, 7.225)","(5.5, 10.5, 9.944444444444445)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 19.0)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:56:18.760929,"(4.2, 8.2, 7.225)","(5.5, 10.5, 10.1875)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 19.0)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:56:19.992135,"(4.2, 8.2, 7.81)","(5.5, 10.5, 10.1875)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 19.0)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:56:21.212110,"(4.2, 8.2, 7.25)","(5.5, 10.5, 10.1875)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.142857142857142)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:22.473992,"(4.2, 8.2, 7.25)","(5.5, 10.5, 10.1875)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.142857142857142)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:23.668005,"(4.2, 8.2, 7.25)","(5.5, 11.0, 10.65625)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.142857142857142)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:24.921512,"(4.2, 8.2, 7.25)","(5.5, 11.0, 9.2)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 5.1125)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.142857142857142)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:26.240832,"(4.2, 8.2, 5.666666666666667)","(5.5, 11.0, 9.2)","(3.9, 6.4, 4.515384615384615)","(4.0, 6.8, 5.1125)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.142857142857142)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:27.383791,"(4.2, 8.2, 5.666666666666667)","(5.5, 11.0, 9.2)","(3.9, 6.4, 4.515384615384615)","(4.0, 6.8, 5.1125)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.142857142857142)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:28.679889,"(4.2, 8.2, 5.666666666666667)","(5.5, 11.0, 9.2)","(3.9, 6.4, 4.515384615384615)","(4.0, 6.8, 5.1125)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.142857142857142)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:29.743177,"(4.2, 8.2, 5.666666666666667)","(5.5, 11.0, 9.2)","(3.9, 6.4, 4.515384615384615)","(4.0, 6.8, 5.1125)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.285714285714285)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:30.974533,"(4.2, 8.2, 5.666666666666667)","(5.5, 11.0, 9.2)","(3.9, 6.4, 4.515384615384615)","(4.0, 6.8, 5.1125)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.285714285714285)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:32.155702,"(4.2, 8.2, 5.666666666666667)","(5.5, 11.0, 9.2)","(3.9, 6.4, 4.515384615384615)","(4.0, 6.8, 5.1125)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.285714285714285)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:33.496242,"(4.2, 8.2, 5.666666666666667)","(5.5, 11.0, 9.2)","(3.9, 6.4, 4.515384615384615)","(4.0, 6.8, 5.1125)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.285714285714285)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:34.607124,"(4.2, 8.2, 5.666666666666667)","(5.5, 11.0, 9.2)","(3.9, 6.4, 4.515384615384615)","(4.0, 6.8, 5.1125)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.285714285714285)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:56:35.919584,"(4.2, 8.2, 5.75)","(5.5, 11.0, 9.2)","(3.9, 6.4, 4.515384615384615)","(4.0, 6.8, 5.1125)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.285714285714285)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:56:37.148270,"(4.2, 8.0, 5.75)","(5.5, 11.0, 9.2)","(3.9, 6.4, 4.515384615384615)","(4.0, 6.8, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.285714285714285)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:56:38.272423,"(4.2, 8.0, 5.75)","(5.5, 11.0, 9.2)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.285714285714285)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:56:39.421626,"(4.2, 8.0, 5.75)","(5.5, 11.0, 9.2)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.285714285714285)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:56:40.587510,"(4.2, 8.0, 5.75)","(5.5, 11.0, 9.2)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.285714285714285)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:56:41.768835,"(4.2, 8.0, 5.75)","(5.5, 11.0, 9.2)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.285714285714285)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:56:43.003240,"(4.2, 8.0, 5.75)","(5.5, 11.0, 9.2)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.285714285714285)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:56:44.124895,"(4.2, 8.0, 6.458333333333333)","(5.5, 11.0, 9.2)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.42857142857143)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:45.378452,"(4.2, 8.0, 6.458333333333333)","(5.5, 11.0, 9.2)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.42857142857143)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:46.576214,"(4.2, 8.0, 6.458333333333333)","(5.5, 11.0, 9.2)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 4.535)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.42857142857143)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:47.670234,"(4.2, 8.0, 6.458333333333333)","(5.5, 11.0, 9.2)","(3.9, 6.4, 4.515384615384615)","(4.0, 7.0, 5.1125)","(4.0, 6.4, 4.766666666666667)","(14.0, 29.0, 25.42857142857143)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:49.011713,"(4.2, 8.0, 7.7124999999999995)","(5.5, 11.0, 9.2)","(3.9, 6.4, 4.958823529411765)","(4.0, 6.8, 5.1125)","(4.0, 6.4, 5.26923076923077)","(14.0, 29.0, 25.42857142857143)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:50.208492,"(4.2, 8.2, 7.7124999999999995)","(5.5, 11.0, 9.2)","(3.9, 6.4, 4.958823529411765)","(4.0, 6.8, 5.1125)","(4.0, 6.4, 5.26923076923077)","(14.0, 29.0, 25.42857142857143)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:51.568013,"(4.2, 8.2, 7.921428571428571)","(5.5, 11.0, 9.2)","(3.9, 6.4, 4.958823529411765)","(4.0, 6.8, 5.1125)","(4.0, 6.4, 5.26923076923077)","(14.0, 29.0, 25.42857142857143)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:52.740255,"(4.2, 8.2, 7.921428571428571)","(5.5, 11.0, 9.2)","(3.9, 6.4, 5.047058823529412)","(4.0, 6.8, 5.1125)","(4.0, 6.4, 5.26923076923077)","(14.0, 29.0, 25.57142857142857)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:53.886354,"(4.2, 8.2, 7.921428571428571)","(5.5, 11.0, 9.2)","(3.9, 6.4, 5.047058823529412)","(4.0, 6.8, 5.1125)","(4.0, 6.4, 5.26923076923077)","(14.0, 29.0, 25.57142857142857)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:55.089588,"(4.2, 8.2, 7.921428571428571)","(5.5, 11.0, 9.2)","(3.9, 6.4, 5.047058823529412)","(4.0, 6.8, 5.1125)","(4.0, 6.4, 5.26923076923077)","(14.0, 29.0, 25.57142857142857)","(17.0, 38.0, 28.0)"
16-12-2022 12:56:56.281293,"(4.2, 8.2, 7.921428571428571)","(5.5, 11.0, 9.2)","(3.9, 6.4, 5.047058823529412)","(4.0, 6.8, 5.1125)","(4.0, 6.4, 5.26923076923077)","(14.0, 29.0, 25.57142857142857)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:56:57.268669,"(4.2, 8.2, 7.921428571428571)","(5.5, 11.0, 9.2)","(3.9, 6.4, 5.047058823529412)","(4.0, 6.8, 5.1125)","(4.0, 6.4, 5.26923076923077)","(14.0, 29.0, 25.57142857142857)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:56:58.493944,"(4.2, 8.2, 7.921428571428571)","(5.5, 11.0, 9.2)","(3.9, 6.2, 5.2625)","(4.0, 6.8, 5.1125)","(4.0, 6.4, 5.26923076923077)","(14.0, 29.0, 25.57142857142857)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:56:59.760877,"(4.2, 8.2, 7.921428571428571)","(5.5, 11.0, 9.2)","(3.9, 6.2, 5.2625)","(4.0, 6.8, 5.1125)","(4.0, 6.4, 5.26923076923077)","(14.0, 29.0, 25.57142857142857)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:57:00.881777,"(4.2, 8.2, 7.921428571428571)","(5.5, 11.0, 9.2)","(3.9, 6.2, 5.2625)","(4.0, 6.8, 4.535)","(4.0, 6.4, 5.26923076923077)","(14.0, 29.0, 25.57142857142857)","(17.0, 38.0, 19.666666666666668)"
16-12-2022 12:57:01.989969,"(4.2, 8.2, 7.921428571428571)","(5.5, 11.0, 9.2)","(3.9, 6.2, 5.2625)","(4.0, 7.0, 6.125)","(4.0, 6.4, 5.247058823529412)","(14.0, 29.0, 25.57142857142857)","(17.0, 38.0, 28.0)"
16-12-2022 12:57:03.127006,"(4.2, 8.2, 7.854545454545454)","(5.5, 11.5, 6.507692307692308)","(3.9, 6.2, 5.2625)","(4.0, 6.8, 6.125)","(4.0, 6.4, 5.389473684210527)","(14.0, 29.0, 25.57142857142857)","(17.0, 38.0, 28.0)"
16-12-2022 12:57:04.258879,"(4.2, 8.2, 7.737499999999999)","(5.5, 11.5, 6.507692307692308)","(3.9, 6.2, 5.2625)","(4.0, 6.8, 6.125)","(4.0, 6.4, 4.727272727272727)","(14.0, 29.0, 25.57142857142857)","(17.0, 38.0, 28.0)"
16-12-2022 12:57:05.296472,"(4.2, 8.2, 7.737499999999999)","(5.5, 11.5, 6.507692307692308)","(3.9, 6.2, 5.2625)","(4.0, 6.8, 6.125)","(4.0, 6.4, 4.654545454545454)","(14.0, 29.0, 25.57142857142857)","(17.0, 38.0, 28.0)"
16-12-2022 12:57:06.306746,"(4.2, 8.2, 7.737499999999999)","(5.5, 11.5, 6.507692307692308)","(3.9, 6.2, 5.2625)","(4.0, 6.8, 6.125)","(4.0, 6.4, 5.12)","(14.0, 29.0, 25.714285714285715)","(17.0, 38.0, 31.125)"
16-12-2022 12:57:07.338807,"(4.2, 8.2, 7.737499999999999)","(5.5, 11.5, 6.507692307692308)","(3.9, 6.2, 5.2625)","(4.0, 6.8, 6.125)","(4.0, 6.4, 5.12)","(14.0, 29.0, 25.714285714285715)","(17.0, 38.0, 31.125)"
16-12-2022 12:57:08.599505,"(4.2, 8.2, 7.737499999999999)","(5.5, 11.5, 6.507692307692308)","(3.9, 6.4, 4.63076923076923)","(4.0, 6.8, 6.125)","(4.0, 6.4, 5.1)","(14.0, 29.0, 25.714285714285715)","(17.0, 38.0, 31.125)"
16-12-2022 12:57:09.671759,"(4.2, 8.2, 7.737499999999999)","(5.5, 11.5, 6.507692307692308)","(3.9, 6.4, 4.63076923076923)","(4.0, 6.8, 6.125)","(4.0, 6.2, 5.383333333333333)","(14.0, 29.0, 25.714285714285715)","(17.0, 38.0, 31.125)"
16-12-2022 12:57:10.796656,"(4.2, 8.2, 7.737499999999999)","(5.5, 11.5, 6.507692307692308)","(3.9, 6.4, 4.63076923076923)","(4.0, 6.8, 6.125)","(4.0, 6.2, 5.2)","(14.0, 29.0, 26.7)","(17.0, 38.0, 31.125)"
16-12-2022 12:57:11.999098,"(4.2, 8.2, 7.737499999999999)","(5.5, 11.5, 6.507692307692308)","(3.9, 6.4, 4.8875)","(4.0, 6.8, 5.0)","(4.0, 6.2, 5.2)","(14.0, 29.0, 26.7)","(17.0, 38.0, 31.125)"
16-12-2022 12:57:13.059097,"(4.2, 8.2, 7.737499999999999)","(5.5, 11.5, 6.507692307692308)","(3.9, 6.2, 4.8875)","(4.0, 6.8, 5.0)","(4.0, 6.2, 5.36875)","(14.0, 29.0, 26.7)","(17.0, 38.0, 31.125)"
