,Goldstar Farryn,Torpedo Bay,Homebush Cheeky,Angry Jane,Homebush Yoshi,Goldstar Royal,Amuri Luck
09-01-2023 09:21:28.065835,"(13.0, 27.0, 23.8125)","(6.5, 8.6, 8.24516129032258)","(31.0, 55.0, 37.75)","(3.0, 3.7, 3.519444444444445)","(18.0, 32.0, 20.666666666666668)","(41.0, 150.0, 128.8)","(1.7, 2.26, 2.225)"
09-01-2023 09:21:29.116785,"(13.0, 27.0, 21.76923076923077)","(6.5, 8.6, 8.24516129032258)","(31.0, 55.0, 37.75)","(3.0, 3.7, 3.5161290322580645)","(18.0, 32.0, 20.666666666666668)","(41.0, 150.0, 128.8)","(1.7, 2.26, 2.231034482758621)"
09-01-2023 09:21:30.167969,"(13.0, 27.0, 23.25)","(6.5, 8.6, 8.24516129032258)","(31.0, 55.0, 50.45454545454545)","(3.0, 3.7, 3.5161290322580645)","(18.0, 32.0, 22.285714285714285)","(41.0, 150.0, 128.8)","(1.7, 2.26, 2.231034482758621)"
09-01-2023 09:21:31.194119,"(13.0, 27.0, 22.27777777777778)","(6.5, 8.6, 8.24516129032258)","(31.0, 55.0, 50.45454545454545)","(3.0, 3.7, 3.6)","(18.0, 32.0, 22.285714285714285)","(41.0, 150.0, 128.8)","(1.7, 2.26, 2.2355)"
09-01-2023 09:21:32.308627,"(13.0, 27.0, 21.184210526315788)","(6.5, 8.6, 8.25625)","(31.0, 55.0, 50.45454545454545)","(3.1, 3.7, 3.6869565217391305)","(18.0, 32.0, 22.285714285714285)","(41.0, 150.0, 128.8)","(1.7, 2.24, 2.2203636363636368)"
09-01-2023 09:21:33.428350,"(13.0, 26.0, 23.794117647058822)","(6.5, 8.6, 8.25625)","(31.0, 55.0, 50.45454545454545)","(3.1, 3.7, 3.6583333333333337)","(18.0, 32.0, 21.8)","(41.0, 150.0, 97.0)","(1.7, 2.24, 2.213684210526316)"
09-01-2023 09:21:34.573640,"(13.0, 26.0, 20.0)","(6.5, 8.6, 8.167567567567566)","(31.0, 55.0, 49.44444444444444)","(3.1, 3.7, 3.691666666666667)","(18.0, 32.0, 22.142857142857142)","(41.0, 150.0, 97.0)","(1.7, 2.22, 2.2082352941176473)"
09-01-2023 09:21:35.599681,"(13.0, 26.0, 20.0)","(6.5, 8.6, 8.167567567567566)","(31.0, 55.0, 49.44444444444444)","(3.1, 3.7, 3.691666666666667)","(18.0, 30.0, 21.333333333333332)","(41.0, 150.0, 97.0)","(1.7, 2.24, 2.215454545454546)"
09-01-2023 09:21:36.663024,"(13.0, 26.0, 20.166666666666668)","(6.5, 8.6, 8.167567567567566)","(31.0, 55.0, 49.44444444444444)","(3.1, 3.7, 3.6932432432432436)","(18.0, 25.0, 20.875)","(41.0, 150.0, 97.0)","(1.7, 2.24, 2.233793103448276)"
09-01-2023 09:21:37.599481,"(13.0, 26.0, 20.0)","(6.5, 8.6, 8.167567567567566)","(31.0, 55.0, 49.44444444444444)","(3.1, 3.7, 3.6932432432432436)","(18.0, 25.0, 21.071428571428573)","(41.0, 150.0, 97.0)","(1.7, 2.24, 2.233793103448276)"
09-01-2023 09:21:38.651604,"(13.0, 26.0, 20.0)","(6.5, 8.6, 8.167567567567566)","(31.0, 55.0, 49.44444444444444)","(3.1, 3.7, 3.6932432432432436)","(18.0, 25.0, 21.071428571428573)","(41.0, 150.0, 97.0)","(1.7, 2.24, 2.233793103448276)"
09-01-2023 09:21:39.648694,"(13.0, 26.0, 20.0)","(6.5, 8.6, 8.167567567567566)","(31.0, 55.0, 51.875)","(3.1, 3.7, 3.6932432432432436)","(18.0, 25.0, 21.071428571428573)","(41.0, 150.0, 97.0)","(1.7, 2.24, 2.2332075471698114)"
09-01-2023 09:21:40.593205,"(13.0, 26.0, 20.0)","(6.5, 8.6, 8.167567567567566)","(31.0, 55.0, 51.875)","(3.1, 3.7, 3.6932432432432436)","(18.0, 25.0, 21.071428571428573)","(41.0, 150.0, 97.0)","(1.7, 2.24, 2.2332075471698114)"
09-01-2023 09:21:41.606670,"(13.0, 26.0, 22.5)","(6.5, 8.6, 8.167567567567566)","(31.0, 55.0, 51.875)","(3.1, 3.7, 3.6932432432432436)","(18.0, 25.0, 21.0)","(41.0, 150.0, 97.0)","(1.7, 2.24, 2.2332075471698114)"
09-01-2023 09:21:42.614100,"(13.0, 26.0, 22.5)","(6.5, 8.6, 8.167567567567566)","(31.0, 55.0, 51.875)","(3.1, 3.7, 3.6932432432432436)","(18.0, 25.0, 21.0)","(41.0, 150.0, 97.0)","(1.7, 2.24, 2.2364)"
09-01-2023 09:21:43.668556,"(13.0, 26.0, 22.5)","(6.5, 8.4, 8.08)","(31.0, 55.0, 51.875)","(3.1, 3.7, 3.69468085106383)","(18.0, 25.0, 21.333333333333332)","(41.0, 150.0, 97.0)","(1.7, 2.24, 2.2325000000000004)"
09-01-2023 09:21:44.756039,"(13.0, 26.0, 25.07142857142857)","(6.5, 8.2, 7.3)","(31.0, 55.0, 51.875)","(3.1, 3.65, 3.566666666666667)","(18.0, 24.0, 20.88888888888889)","(41.0, 150.0, 97.0)","(1.7, 2.24, 2.234)"
09-01-2023 09:21:45.805923,"(13.0, 26.0, 24.5)","(6.5, 8.0, 7.466666666666667)","(31.0, 55.0, 51.875)","(3.1, 3.6, 3.566666666666667)","(18.0, 24.0, 20.695652173913043)","(41.0, 150.0, 97.0)","(1.7, 2.24, 2.2413333333333334)"
09-01-2023 09:21:46.809710,"(13.0, 26.0, 25.07142857142857)","(6.5, 8.0, 7.2615384615384615)","(31.0, 55.0, 51.875)","(3.1, 3.6, 3.566666666666667)","(18.0, 24.0, 20.695652173913043)","(41.0, 150.0, 97.0)","(1.7, 2.26, 2.2425)"
09-01-2023 09:21:47.701043,"(13.0, 26.0, 24.375)","(6.5, 8.0, 7.2615384615384615)","(31.0, 55.0, 51.875)","(3.1, 3.6, 3.566666666666667)","(18.0, 24.0, 20.695652173913043)","(41.0, 150.0, 97.0)","(1.7, 2.26, 2.2425)"
09-01-2023 09:21:48.640920,"(13.0, 26.0, 24.375)","(6.5, 8.0, 7.2615384615384615)","(31.0, 55.0, 43.5)","(3.1, 3.65, 3.53)","(18.0, 24.0, 20.695652173913043)","(41.0, 150.0, 123.5)","(1.7, 2.26, 2.2425)"
09-01-2023 09:21:49.686704,"(13.0, 26.0, 25.07142857142857)","(6.5, 8.0, 7.2615384615384615)","(31.0, 55.0, 43.5)","(3.1, 3.7, 3.6692307692307695)","(18.0, 24.0, 20.695652173913043)","(41.0, 150.0, 123.5)","(1.7, 2.26, 2.2425)"
09-01-2023 09:21:50.687307,"(13.0, 26.0, 25.363636363636363)","(6.5, 8.0, 7.2615384615384615)","(31.0, 55.0, 43.5)","(3.1, 3.7, 3.63875)","(18.0, 24.0, 20.695652173913043)","(41.0, 150.0, 123.5)","(1.7, 2.26, 2.2425)"
09-01-2023 09:21:51.705345,"(13.0, 26.0, 25.363636363636363)","(6.5, 8.0, 7.2615384615384615)","(31.0, 55.0, 43.5)","(3.1, 3.65, 3.635)","(18.0, 24.0, 20.484848484848484)","(41.0, 150.0, 123.5)","(1.7, 2.26, 2.2466666666666666)"
09-01-2023 09:21:52.758519,"(13.0, 26.0, 25.363636363636363)","(6.5, 8.0, 7.2615384615384615)","(31.0, 55.0, 43.5)","(3.1, 3.65, 3.6184210526315788)","(18.0, 24.0, 21.5)","(41.0, 150.0, 123.5)","(1.7, 2.26, 2.243529411764706)"
09-01-2023 09:21:53.832705,"(13.0, 26.0, 24.375)","(6.5, 8.0, 7.2615384615384615)","(31.0, 55.0, 43.5)","(3.1, 3.65, 3.536764705882353)","(18.0, 23.0, 20.857142857142858)","(41.0, 150.0, 123.5)","(1.7, 2.26, 2.2483333333333335)"
09-01-2023 09:21:54.817735,"(13.0, 26.0, 25.142857142857142)","(6.5, 8.0, 7.2615384615384615)","(31.0, 55.0, 43.5)","(3.1, 3.55, 3.51625)","(18.0, 23.0, 21.333333333333332)","(41.0, 150.0, 123.5)","(1.7, 2.26, 2.2584615384615385)"
09-01-2023 09:21:55.867292,"(13.0, 26.0, 25.35)","(6.5, 8.0, 7.2615384615384615)","(31.0, 55.0, 43.5)","(3.1, 3.55, 3.5107142857142857)","(18.0, 23.0, 20.5)","(41.0, 150.0, 123.5)","(1.7, 2.28, 2.2584615384615385)"
09-01-2023 09:21:56.878045,"(13.0, 26.0, 25.35)","(6.5, 7.8, 7.246153846153846)","(31.0, 55.0, 43.5)","(3.1, 3.55, 3.4833333333333334)","(18.0, 23.0, 20.5)","(41.0, 150.0, 123.5)","(1.7, 2.28, 2.267826086956522)"
09-01-2023 09:21:57.992477,"(13.0, 26.0, 25.35)","(6.5, 7.8, 7.246153846153846)","(31.0, 55.0, 43.5)","(3.1, 3.5, 3.4499999999999997)","(18.0, 23.0, 20.352941176470587)","(41.0, 150.0, 123.5)","(1.7, 2.28, 2.267826086956522)"
09-01-2023 09:21:59.050691,"(13.0, 26.0, 25.35)","(6.5, 7.8, 7.246153846153846)","(31.0, 55.0, 43.5)","(3.1, 3.55, 3.446875)","(18.0, 23.0, 20.352941176470587)","(41.0, 150.0, 123.5)","(1.7, 2.28, 2.2715151515151515)"
09-01-2023 09:22:00.083066,"(13.0, 26.0, 25.35)","(6.5, 7.8, 7.246153846153846)","(31.0, 55.0, 49.25)","(3.1, 3.55, 3.446875)","(18.0, 23.0, 20.352941176470587)","(41.0, 150.0, 123.5)","(1.7, 2.28, 2.2715151515151515)"
09-01-2023 09:22:01.030298,"(13.0, 26.0, 25.35)","(6.5, 7.8, 7.246153846153846)","(31.0, 55.0, 43.5)","(3.1, 3.55, 3.446875)","(18.0, 23.0, 20.352941176470587)","(41.0, 150.0, 123.5)","(1.7, 2.28, 2.2715151515151515)"
09-01-2023 09:22:01.997449,"(13.0, 26.0, 25.35)","(6.5, 7.8, 7.246153846153846)","(31.0, 55.0, 43.5)","(3.1, 3.55, 3.446875)","(18.0, 23.0, 20.352941176470587)","(41.0, 150.0, 123.5)","(1.7, 2.28, 2.2758823529411765)"
09-01-2023 09:22:02.958548,"(13.0, 26.0, 25.35)","(6.5, 7.8, 7.246153846153846)","(31.0, 55.0, 43.5)","(3.1, 3.55, 3.446875)","(18.0, 23.0, 20.352941176470587)","(41.0, 150.0, 123.5)","(1.7, 2.28, 2.2758823529411765)"
09-01-2023 09:22:03.971856,"(13.0, 26.0, 25.35)","(6.5, 7.8, 7.246153846153846)","(31.0, 55.0, 51.875)","(3.1, 3.55, 3.53)","(18.0, 23.0, 21.1875)","(41.0, 150.0, 97.0)","(1.7, 2.2, 2.195294117647059)"
09-01-2023 09:22:04.913684,"(13.0, 26.0, 23.0)","(6.5, 7.8, 7.246153846153846)","(31.0, 55.0, 51.875)","(3.1, 3.55, 3.53)","(18.0, 23.0, 21.1875)","(41.0, 150.0, 97.0)","(1.7, 2.2, 2.195294117647059)"
09-01-2023 09:22:05.926491,"(13.0, 26.0, 23.0)","(6.5, 7.8, 7.246153846153846)","(31.0, 55.0, 51.875)","(3.1, 3.55, 3.5464285714285717)","(18.0, 23.0, 21.1875)","(41.0, 150.0, 97.0)","(1.7, 2.2, 2.202608695652174)"
09-01-2023 09:22:06.943005,"(13.0, 26.0, 23.0)","(6.5, 7.8, 7.246153846153846)","(31.0, 55.0, 51.875)","(3.1, 3.6, 3.5464285714285717)","(18.0, 23.0, 21.1875)","(41.0, 150.0, 97.0)","(1.7, 2.22, 2.2125000000000004)"
09-01-2023 09:22:07.999974,"(13.0, 26.0, 23.0)","(6.5, 7.8, 7.246153846153846)","(31.0, 55.0, 51.875)","(3.1, 3.6, 3.5464285714285717)","(18.0, 23.0, 21.1875)","(41.0, 150.0, 97.0)","(1.7, 2.22, 2.2125000000000004)"
09-01-2023 09:22:09.091589,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.246153846153846)","(31.0, 55.0, 51.875)","(3.1, 3.6, 3.5464285714285717)","(18.0, 23.0, 21.76595744680851)","(41.0, 150.0, 97.0)","(1.7, 2.22, 2.2125000000000004)"
09-01-2023 09:22:10.172919,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.246153846153846)","(31.0, 55.0, 51.875)","(3.1, 3.6, 3.5464285714285717)","(18.0, 23.0, 21.76595744680851)","(41.0, 150.0, 97.0)","(1.7, 2.22, 2.2125000000000004)"
09-01-2023 09:22:11.197887,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.246153846153846)","(31.0, 55.0, 51.875)","(3.1, 3.6, 3.5464285714285717)","(18.0, 23.0, 21.76595744680851)","(41.0, 150.0, 97.0)","(1.7, 2.22, 2.2125000000000004)"
09-01-2023 09:22:12.223393,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.246153846153846)","(31.0, 55.0, 50.833333333333336)","(3.1, 3.6, 3.5464285714285717)","(18.0, 23.0, 21.76595744680851)","(41.0, 150.0, 97.0)","(1.75, 2.22, 2.2125000000000004)"
09-01-2023 09:22:13.237275,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.246153846153846)","(31.0, 55.0, 50.833333333333336)","(3.1, 3.6, 3.5464285714285717)","(18.0, 23.0, 21.76595744680851)","(41.0, 150.0, 97.0)","(1.75, 2.22, 2.2125000000000004)"
09-01-2023 09:22:14.248686,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.246153846153846)","(31.0, 55.0, 50.833333333333336)","(3.1, 3.6, 3.5464285714285717)","(18.0, 23.0, 21.76595744680851)","(41.0, 150.0, 97.0)","(1.75, 2.22, 2.196774193548387)"
09-01-2023 09:22:15.343454,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.246153846153846)","(31.0, 55.0, 50.833333333333336)","(3.1, 3.6, 3.5464285714285717)","(18.0, 23.0, 21.76595744680851)","(41.0, 150.0, 124.0)","(1.75, 2.22, 2.196774193548387)"
09-01-2023 09:22:16.365399,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.246153846153846)","(31.0, 55.0, 50.833333333333336)","(3.1, 3.6, 3.5464285714285717)","(18.0, 23.0, 21.76595744680851)","(41.0, 150.0, 124.0)","(1.75, 2.22, 2.196774193548387)"
09-01-2023 09:22:17.338987,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.246153846153846)","(31.0, 55.0, 50.833333333333336)","(3.1, 3.6, 3.5464285714285717)","(18.0, 23.0, 21.76595744680851)","(41.0, 150.0, 124.0)","(1.75, 2.22, 2.198571428571429)"
09-01-2023 09:22:18.339121,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.246153846153846)","(31.0, 55.0, 50.833333333333336)","(3.1, 3.6, 3.523076923076923)","(18.0, 23.0, 21.76595744680851)","(41.0, 150.0, 129.2)","(1.75, 2.22, 2.204761904761905)"
09-01-2023 09:22:19.347422,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.25)","(31.0, 55.0, 43.5)","(3.1, 3.6, 3.523076923076923)","(18.0, 23.0, 21.76595744680851)","(41.0, 150.0, 129.2)","(1.75, 2.22, 2.214666666666667)"
09-01-2023 09:22:20.298355,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.25)","(31.0, 55.0, 43.5)","(3.1, 3.6, 3.523076923076923)","(18.0, 23.0, 21.76595744680851)","(41.0, 150.0, 129.2)","(1.75, 2.22, 2.214666666666667)"
09-01-2023 09:22:21.350338,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.25)","(31.0, 55.0, 43.5)","(3.1, 3.6, 3.523076923076923)","(18.0, 23.0, 21.59090909090909)","(41.0, 150.0, 129.2)","(1.75, 2.22, 2.214666666666667)"
09-01-2023 09:22:22.274861,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.25)","(31.0, 55.0, 43.5)","(3.1, 3.6, 3.523076923076923)","(18.0, 22.0, 21.5)","(41.0, 150.0, 129.2)","(1.75, 2.22, 2.214666666666667)"
09-01-2023 09:22:23.287245,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.25)","(31.0, 55.0, 43.5)","(3.1, 3.6, 3.516)","(18.0, 22.0, 21.35135135135135)","(41.0, 150.0, 129.2)","(1.75, 2.22, 2.214666666666667)"
09-01-2023 09:22:24.373240,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.25)","(31.0, 55.0, 43.5)","(3.1, 3.6, 3.56)","(18.0, 22.0, 20.04054054054054)","(41.0, 150.0, 129.2)","(1.75, 2.22, 2.214666666666667)"
09-01-2023 09:22:25.493673,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.25)","(31.0, 55.0, 43.5)","(3.1, 3.6, 3.5368421052631582)","(18.0, 22.0, 20.04054054054054)","(41.0, 150.0, 129.2)","(1.75, 2.22, 2.214666666666667)"
09-01-2023 09:22:26.591141,"(14.0, 26.0, 24.8)","(6.5, 7.8, 7.25)","(31.0, 55.0, 43.5)","(3.1, 3.6, 3.5744680851063833)","(18.0, 22.0, 20.04054054054054)","(41.0, 150.0, 129.2)","(1.75, 2.22, 2.214666666666667)"
09-01-2023 09:22:27.631747,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.26)","(31.0, 55.0, 43.5)","(3.1, 3.6, 3.5744680851063833)","(18.0, 22.0, 20.04054054054054)","(41.0, 150.0, 129.2)","(1.75, 2.22, 2.214666666666667)"
09-01-2023 09:22:28.563728,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.44)","(31.0, 55.0, 52.125)","(3.1, 3.6, 3.5428571428571427)","(18.0, 22.0, 20.04054054054054)","(41.0, 150.0, 129.2)","(1.75, 2.22, 2.214666666666667)"
09-01-2023 09:22:29.489577,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.44)","(31.0, 55.0, 52.44444444444444)","(3.1, 3.6, 3.533333333333333)","(18.0, 22.0, 20.04054054054054)","(41.0, 150.0, 129.2)","(1.75, 2.22, 2.2111111111111112)"
09-01-2023 09:22:30.437720,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.44)","(31.0, 55.0, 52.44444444444444)","(3.1, 3.6, 3.533333333333333)","(18.0, 22.0, 20.092105263157894)","(41.0, 150.0, 129.2)","(1.75, 2.24, 2.205714285714286)"
09-01-2023 09:22:31.489941,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.44)","(31.0, 55.0, 52.44444444444444)","(3.1, 3.6, 3.533333333333333)","(18.0, 22.0, 20.092105263157894)","(41.0, 150.0, 129.2)","(1.75, 2.24, 2.2181818181818183)"
09-01-2023 09:22:32.460758,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.44)","(31.0, 55.0, 52.44444444444444)","(3.1, 3.6, 3.533333333333333)","(18.0, 22.0, 20.092105263157894)","(41.0, 150.0, 129.2)","(1.75, 2.24, 2.2290909090909095)"
09-01-2023 09:22:33.469496,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.44)","(31.0, 55.0, 52.44444444444444)","(3.1, 3.55, 3.5651162790697675)","(18.0, 22.0, 20.90566037735849)","(41.0, 150.0, 115.33333333333333)","(1.75, 2.24, 2.2290909090909095)"
09-01-2023 09:22:34.491293,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.44)","(31.0, 55.0, 51.714285714285715)","(3.1, 3.6, 3.5651162790697675)","(18.0, 22.0, 20.90566037735849)","(41.0, 150.0, 115.33333333333333)","(1.75, 2.24, 2.2290909090909095)"
09-01-2023 09:22:35.554020,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.44)","(31.0, 55.0, 51.714285714285715)","(3.1, 3.6, 3.5651162790697675)","(18.0, 22.0, 20.90566037735849)","(41.0, 150.0, 115.33333333333333)","(1.75, 2.24, 2.2290909090909095)"
09-01-2023 09:22:36.623902,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.44)","(31.0, 55.0, 51.714285714285715)","(3.1, 3.6, 3.5651162790697675)","(18.0, 22.0, 20.90566037735849)","(41.0, 150.0, 115.33333333333333)","(1.75, 2.24, 2.2290909090909095)"
09-01-2023 09:22:37.716669,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.44)","(31.0, 55.0, 51.714285714285715)","(3.1, 3.6, 3.4863636363636363)","(18.0, 22.0, 20.90566037735849)","(41.0, 150.0, 115.33333333333333)","(1.75, 2.24, 2.2475)"
09-01-2023 09:22:38.805677,"(14.0, 26.0, 23.0)","(6.5, 7.8, 7.44)","(31.0, 55.0, 51.714285714285715)","(3.1, 3.55, 3.52)","(18.0, 22.0, 20.90566037735849)","(41.0, 150.0, 115.33333333333333)","(1.75, 2.26, 2.2493333333333334)"
09-01-2023 09:22:39.787916,"(14.0, 26.0, 25.40909090909091)","(6.5, 7.8, 7.44)","(31.0, 55.0, 51.714285714285715)","(3.1, 3.55, 3.52)","(18.0, 22.0, 20.90566037735849)","(41.0, 150.0, 115.33333333333333)","(1.75, 2.28, 2.250769230769231)"
09-01-2023 09:22:40.783378,"(14.0, 26.0, 25.666666666666664)","(6.5, 8.0, 7.5200000000000005)","(31.0, 55.0, 51.714285714285715)","(3.1, 3.55, 3.4749999999999996)","(18.0, 22.0, 20.90566037735849)","(41.0, 150.0, 115.33333333333333)","(1.75, 2.26, 2.2415384615384615)"
09-01-2023 09:22:41.752753,"(14.0, 26.0, 24.333333333333332)","(6.5, 8.2, 7.533333333333333)","(31.0, 55.0, 51.714285714285715)","(3.1, 3.55, 3.4749999999999996)","(18.0, 22.0, 20.90566037735849)","(41.0, 150.0, 115.33333333333333)","(1.75, 2.26, 2.252173913043478)"
09-01-2023 09:22:42.742562,"(14.0, 26.0, 23.5)","(6.5, 8.2, 7.533333333333333)","(31.0, 55.0, 51.714285714285715)","(3.1, 3.55, 3.4749999999999996)","(18.0, 22.0, 20.90566037735849)","(41.0, 150.0, 115.33333333333333)","(1.75, 2.28, 2.2553846153846155)"
09-01-2023 09:22:43.734278,"(14.0, 26.0, 25.0)","(6.5, 8.2, 7.533333333333333)","(31.0, 55.0, 51.714285714285715)","(3.1, 3.55, 3.4749999999999996)","(18.0, 22.0, 20.90566037735849)","(41.0, 150.0, 115.33333333333333)","(1.75, 2.28, 2.256666666666667)"
09-01-2023 09:22:44.700275,"(14.0, 26.0, 23.5)","(6.5, 8.2, 7.485714285714286)","(31.0, 55.0, 51.714285714285715)","(3.1, 3.55, 3.495454545454545)","(18.0, 22.0, 20.90566037735849)","(41.0, 150.0, 115.33333333333333)","(1.75, 2.28, 2.256666666666667)"
09-01-2023 09:22:45.640677,"(14.0, 26.0, 25.0)","(6.5, 8.2, 7.4)","(31.0, 55.0, 51.714285714285715)","(3.1, 3.55, 3.495454545454545)","(18.0, 22.0, 20.90566037735849)","(41.0, 150.0, 115.33333333333333)","(1.75, 2.28, 2.256666666666667)"
09-01-2023 09:22:46.691670,"(14.0, 26.0, 23.5)","(6.5, 8.2, 7.4)","(31.0, 55.0, 51.714285714285715)","(3.1, 3.55, 3.495454545454545)","(18.0, 22.0, 20.90566037735849)","(41.0, 150.0, 115.33333333333333)","(1.75, 2.28, 2.270769230769231)"
09-01-2023 09:22:47.764502,"(14.0, 26.0, 25.0)","(6.5, 8.2, 7.4)","(31.0, 55.0, 51.714285714285715)","(3.1, 3.55, 3.495454545454545)","(18.0, 22.0, 20.90566037735849)","(41.0, 150.0, 115.33333333333333)","(1.75, 2.28, 2.2663157894736843)"
09-01-2023 09:22:48.855498,"(14.0, 26.0, 25.0)","(6.5, 8.2, 7.4)","(31.0, 55.0, 44.5)","(3.1, 3.55, 3.523529411764706)","(18.0, 22.0, 20.90566037735849)","(41.0, 150.0, 115.33333333333333)","(1.75, 2.28, 2.2663157894736843)"
09-01-2023 09:22:49.935259,"(14.0, 26.0, 25.428571428571427)","(6.5, 8.2, 7.4)","(31.0, 55.0, 44.5)","(3.1, 3.55, 3.523529411764706)","(18.0, 22.0, 20.90566037735849)","(41.0, 150.0, 97.0)","(1.75, 2.28, 2.255333333333333)"
09-01-2023 09:22:50.998000,"(14.0, 26.0, 25.428571428571427)","(6.5, 8.2, 7.4)","(31.0, 55.0, 44.5)","(3.1, 3.55, 3.480769230769231)","(18.0, 22.0, 20.90566037735849)","(41.0, 150.0, 97.0)","(1.75, 2.26, 2.3721739130434782)"
09-01-2023 09:22:51.978470,"(14.0, 26.0, 25.428571428571427)","(6.5, 8.0, 7.688888888888888)","(31.0, 55.0, 44.5)","(3.1, 3.4, 3.376)","(18.0, 22.0, 20.90566037735849)","(41.0, 150.0, 97.0)","(1.75, 2.4, 2.3175)"
09-01-2023 09:22:52.983714,"(14.0, 26.0, 25.583333333333336)","(6.5, 8.2, 7.92)","(31.0, 55.0, 44.5)","(3.1, 3.4, 3.358139534883721)","(18.0, 22.0, 20.90566037735849)","(41.0, 150.0, 97.0)","(1.75, 2.34, 2.3175)"
09-01-2023 09:22:53.943800,"(14.0, 26.0, 25.583333333333336)","(6.5, 8.2, 7.92)","(31.0, 55.0, 44.5)","(3.1, 3.4, 3.358139534883721)","(18.0, 22.0, 23.0)","(41.0, 150.0, 97.0)","(1.75, 2.34, 2.3175)"
09-01-2023 09:22:54.956844,"(14.0, 26.0, 25.583333333333336)","(6.5, 8.2, 7.92)","(31.0, 55.0, 44.5)","(3.1, 3.4, 3.376190476190476)","(18.0, 24.0, 22.8)","(41.0, 150.0, 97.0)","(1.75, 2.34, 2.3175)"
09-01-2023 09:22:55.908097,"(14.0, 26.0, 25.583333333333336)","(6.5, 8.2, 7.92)","(31.0, 55.0, 44.5)","(3.1, 3.4, 3.376190476190476)","(18.0, 24.0, 22.8)","(41.0, 150.0, 97.0)","(1.75, 2.34, 2.3175)"
09-01-2023 09:22:56.857170,"(14.0, 26.0, 25.583333333333336)","(6.5, 8.2, 7.92)","(31.0, 55.0, 44.5)","(3.1, 3.4, 3.376190476190476)","(18.0, 24.0, 22.571428571428573)","(41.0, 150.0, 97.0)","(1.75, 2.34, 2.3175)"
09-01-2023 09:22:57.792761,"(14.0, 26.0, 25.583333333333336)","(6.5, 8.2, 7.92)","(31.0, 55.0, 44.5)","(3.1, 3.4, 3.376190476190476)","(18.0, 24.0, 22.571428571428573)","(41.0, 150.0, 97.0)","(1.75, 2.34, 2.3175)"
09-01-2023 09:22:58.829748,"(15.0, 26.0, 25.583333333333336)","(6.0, 8.2, 7.92)","(31.0, 55.0, 49.75)","(2.8, 3.4, 3.376190476190476)","(17.0, 24.0, 22.571428571428573)","(31.0, 150.0, 97.0)","(1.9, 2.34, 2.3175)"
09-01-2023 09:22:59.898010,"(15.0, 26.0, 25.583333333333336)","(6.0, 8.2, 7.92)","(31.0, 55.0, 44.5)","(2.8, 3.4, 3.376190476190476)","(17.0, 24.0, 22.571428571428573)","(31.0, 150.0, 97.0)","(1.9, 2.34, 2.3175)"
09-01-2023 09:23:00.995830,"(15.0, 26.0, 25.583333333333336)","(6.0, 8.2, 7.92)","(31.0, 55.0, 44.5)","(2.8, 3.4, 3.381818181818182)","(17.0, 24.0, 22.571428571428573)","(31.0, 150.0, 97.0)","(1.9, 2.34, 2.3175)"
09-01-2023 09:23:02.047295,"(15.0, 26.0, 25.583333333333336)","(6.0, 8.2, 7.92)","(31.0, 55.0, 44.5)","(2.8, 3.4, 3.381818181818182)","(17.0, 24.0, 22.571428571428573)","(31.0, 150.0, 97.0)","(1.9, 2.34, 2.3175)"
09-01-2023 09:23:03.092290,"(15.0, 26.0, 24.5)","(6.0, 8.2, 7.92)","(31.0, 55.0, 44.5)","(2.8, 3.4, 3.381818181818182)","(17.0, 24.0, 22.571428571428573)","(31.0, 150.0, 132.0)","(1.9, 2.34, 2.3175)"
09-01-2023 09:23:04.091454,"(15.0, 26.0, 24.5)","(6.0, 8.2, 7.945454545454545)","(31.0, 55.0, 51.42857142857143)","(2.8, 3.4, 3.381818181818182)","(17.0, 24.0, 22.571428571428573)","(31.0, 150.0, 136.5)","(1.9, 2.34, 2.3175)"
