,Euro Beat Nz,Oursouthernstar,Mister Haywood,Voodoo Lou,London Legs,Eagle Commander,Dark Terror
11-01-2023 18:38:44.735466,"(2.9, 99999, 99990)","(3.3, 3.95, 3.9325)","(14.0, 21.0, 17.785714285714285)","(5.5, 7.6, 7.573333333333333)","(4.2, 5.3, 4.932203389830509)","(11.0, 16.0, 15.25)","(26.0, 40.0, 36.18181818181818)"
11-01-2023 18:38:46.062901,"(2.9, 99999, 99990)","(3.3, 3.95, 3.9325)","(14.0, 21.0, 18.916666666666668)","(5.5, 7.6, 7.576119402985075)","(4.2, 5.0, 4.932203389830509)","(11.0, 16.0, 13.25)","(26.0, 40.0, 36.18181818181818)"
11-01-2023 18:38:47.314366,"(2.9, 99999, 99990)","(3.3, 3.95, 3.9433333333333334)","(14.0, 21.0, 17.625)","(5.5, 7.8, 7.606451612903226)","(4.2, 5.0, 4.951677852348993)","(11.0, 14.0, 13.1875)","(26.0, 40.0, 37.2)"
11-01-2023 18:38:48.635588,"(2.9, 99999, 99990)","(3.3, 3.95, 3.9380952380952383)","(14.0, 21.0, 19.3125)","(5.5, 7.8, 7.606451612903226)","(4.2, 5.0, 4.956204379562044)","(11.0, 14.0, 13.48)","(26.0, 40.0, 37.2)"
11-01-2023 18:38:49.908516,"(2.9, 99999, 99990)","(3.3, 3.95, 3.9380952380952383)","(14.0, 21.0, 19.8)","(5.5, 7.8, 7.606451612903226)","(4.2, 5.0, 4.956204379562044)","(11.0, 14.0, 13.48)","(26.0, 40.0, 37.2)"
11-01-2023 18:38:51.042557,"(2.9, 99999, 99990)","(3.3, 3.95, 3.9380952380952383)","(14.0, 21.0, 19.8)","(5.5, 7.8, 7.606451612903226)","(4.2, 5.0, 4.956617647058824)","(11.0, 14.0, 13.535714285714286)","(26.0, 40.0, 37.2)"
11-01-2023 18:38:52.154243,"(2.9, 99999, 99990)","(3.3, 3.95, 3.9380952380952383)","(14.0, 21.0, 18.9)","(5.5, 7.8, 7.606451612903226)","(4.2, 5.0, 4.956617647058824)","(11.0, 14.0, 13.48)","(26.0, 40.0, 36.75)"
11-01-2023 18:38:53.323410,"(2.9, 99999, 99990)","(3.3, 3.95, 3.9390243902439024)","(14.0, 21.0, 19.25)","(5.5, 7.8, 7.7)","(4.2, 5.0, 4.957037037037037)","(11.0, 14.0, 13.48)","(26.0, 40.0, 36.75)"
11-01-2023 18:38:54.449376,"(2.9, 99999, 99990)","(3.3, 3.95, 3.93875)","(14.0, 21.0, 19.25)","(5.5, 7.8, 7.6909090909090905)","(4.2, 5.0, 4.957037037037037)","(11.0, 14.0, 13.48)","(26.0, 40.0, 34.8)"
11-01-2023 18:38:55.623916,"(2.9, 99999, 99990)","(3.3, 3.95, 3.93875)","(14.0, 21.0, 19.2)","(5.5, 7.8, 7.6909090909090905)","(4.2, 5.0, 4.957037037037037)","(11.0, 14.0, 13.48)","(26.0, 40.0, 35.25)"
11-01-2023 18:38:56.736265,"(2.9, 99999, 99990)","(3.3, 3.95, 3.93875)","(14.0, 21.0, 19.2)","(5.5, 7.8, 7.6909090909090905)","(4.2, 5.0, 4.957037037037037)","(11.0, 14.0, 13.48)","(26.0, 38.0, 33.0)"
11-01-2023 18:38:57.950933,"(2.9, 99999, 99990)","(3.3, 3.95, 3.93875)","(14.0, 21.0, 19.2)","(5.5, 7.8, 7.6909090909090905)","(4.2, 5.0, 4.957037037037037)","(11.0, 14.0, 13.5)","(26.0, 38.0, 33.0)"
11-01-2023 18:38:59.145934,"(2.9, 99999, 99990)","(3.3, 3.95, 3.93875)","(14.0, 21.0, 19.2)","(5.5, 7.8, 7.6909090909090905)","(4.2, 5.0, 4.957037037037037)","(11.0, 14.0, 13.631578947368421)","(26.0, 38.0, 33.0)"
11-01-2023 18:39:00.145169,"(2.9, 99999, 99990)","(3.3, 3.95, 3.935576923076923)","(14.0, 21.0, 19.2)","(5.5, 7.8, 7.6909090909090905)","(4.2, 5.0, 4.957037037037037)","(11.0, 14.0, 13.631578947368421)","(26.0, 38.0, 33.0)"
11-01-2023 18:39:01.271603,"(2.9, 99999, 99990)","(3.3, 3.95, 3.935576923076923)","(14.0, 21.0, 19.2)","(5.5, 7.8, 7.4941176470588236)","(4.2, 5.0, 4.957037037037037)","(11.0, 14.0, 13.631578947368421)","(26.0, 38.0, 34.5625)"
11-01-2023 18:39:02.433543,"(2.9, 99999, 99990)","(3.3, 3.95, 3.9325)","(14.0, 21.0, 20.0)","(5.5, 7.8, 7.4941176470588236)","(4.2, 5.0, 4.957037037037037)","(11.0, 14.0, 13.774193548387096)","(26.0, 38.0, 32.44444444444444)"
11-01-2023 18:39:03.521213,"(2.9, 99999, 99990)","(3.3, 3.95, 3.9325)","(14.0, 21.0, 20.0)","(5.5, 7.8, 7.4941176470588236)","(4.2, 5.0, 4.957037037037037)","(11.0, 14.0, 13.774193548387096)","(26.0, 38.0, 32.44444444444444)"
11-01-2023 18:39:04.695700,"(2.9, 99999, 99990)","(3.3, 3.95, 3.9325)","(14.0, 21.0, 19.666666666666668)","(5.5, 7.8, 7.4941176470588236)","(4.2, 5.0, 4.957037037037037)","(11.0, 14.0, 13.774193548387096)","(26.0, 38.0, 32.44444444444444)"
11-01-2023 18:39:05.860281,"(2.9, 99999, 99990)","(3.3, 3.95, 3.9325)","(14.0, 21.0, 19.666666666666668)","(5.5, 7.8, 7.4941176470588236)","(4.2, 5.0, 4.956716417910448)","(11.0, 14.0, 13.774193548387096)","(26.0, 38.0, 32.44444444444444)"
11-01-2023 18:39:06.964534,"(2.9, 99999, 99990)","(3.3, 3.95, 3.9325)","(14.0, 21.0, 19.666666666666668)","(5.5, 7.8, 7.905479452054795)","(4.2, 5.0, 4.945081967213115)","(11.0, 14.0, 13.475)","(26.0, 38.0, 32.0)"
11-01-2023 18:39:07.992838,"(2.9, 99999, 99990)","(3.3, 3.95, 3.9162162162162164)","(14.0, 15.5, 20.17241379310345)","(5.5, 8.0, 7.974285714285714)","(4.2, 5.0, 4.946610169491525)","(11.0, 13.5, 13.607142857142858)","(26.0, 38.0, 33.0)"
11-01-2023 18:39:09.174767,"(2.9, 99999, 99990)","(3.3, 3.95, 3.9166666666666665)","(14.0, 21.0, 20.17241379310345)","(5.5, 8.0, 7.974285714285714)","(4.2, 5.0, 4.946610169491525)","(11.0, 14.0, 13.666666666666666)","(26.0, 36.0, 33.92307692307692)"
11-01-2023 18:39:10.330051,"(2.9, 99999, 99990)","(3.3, 3.95, 3.9195652173913045)","(14.0, 21.0, 20.17241379310345)","(5.5, 8.0, 7.974285714285714)","(4.2, 5.0, 4.946610169491525)","(11.0, 14.0, 13.666666666666666)","(26.0, 36.0, 32.625)"
11-01-2023 18:39:11.509532,"(2.9, 99999, 99990)","(3.3, 3.95, 3.921951219512195)","(14.0, 21.0, 20.17241379310345)","(5.5, 8.0, 7.974285714285714)","(4.2, 5.0, 4.921317829457364)","(11.0, 14.0, 13.666666666666666)","(26.0, 36.0, 32.625)"
11-01-2023 18:39:12.688727,"(2.9, 99999, 99990)","(3.3, 3.95, 3.922972972972973)","(14.0, 21.0, 17.75)","(5.5, 8.0, 7.990625)","(4.2, 5.0, 4.913247863247864)","(11.0, 14.0, 12.96)","(26.0, 36.0, 33.27272727272727)"
11-01-2023 18:39:13.864169,"(2.9, 99999, 99990)","(3.3, 3.95, 3.922972972972973)","(14.0, 20.0, 18.166666666666668)","(5.5, 8.0, 8.776)","(4.2, 5.0, 4.913247863247864)","(11.0, 13.0, 12.96)","(26.0, 36.0, 34.0)"
11-01-2023 18:39:15.103110,"(2.9, 99999, 99990)","(3.3, 3.95, 3.922972972972973)","(14.0, 19.5, 16.642857142857142)","(5.5, 8.8, 8.727272727272728)","(4.2, 5.0, 4.853103448275863)","(11.0, 13.0, 12.952380952380953)","(26.0, 36.0, 33.85714285714286)"
11-01-2023 18:39:16.307877,"(2.9, 99999, 99990)","(3.3, 3.95, 3.92125)","(14.0, 19.5, 16.642857142857142)","(5.5, 8.8, 8.727272727272728)","(4.2, 4.9, 4.851677852348994)","(11.0, 13.0, 12.857142857142858)","(26.0, 36.0, 30.666666666666668)"
11-01-2023 18:39:17.446717,"(2.9, 99999, 99990)","(3.3, 3.95, 3.92125)","(14.0, 19.5, 16.642857142857142)","(5.5, 8.8, 8.584615384615384)","(4.2, 4.9, 4.851677852348994)","(11.0, 13.0, 12.6)","(26.0, 40.0, 33.77777777777778)"
11-01-2023 18:39:18.551287,"(2.9, 99999, 99990)","(3.3, 3.95, 3.92125)","(14.0, 19.5, 16.642857142857142)","(5.5, 8.6, 8.584615384615384)","(4.2, 4.9, 4.851677852348994)","(11.0, 13.0, 12.9)","(26.0, 36.0, 31.833333333333336)"
11-01-2023 18:39:19.712542,"(2.9, 99999, 99990)","(3.3, 3.95, 3.92125)","(14.0, 19.5, 16.642857142857142)","(5.5, 8.6, 8.562616822429906)","(4.2, 4.9, 4.851677852348994)","(11.0, 13.0, 12.9)","(26.0, 36.0, 31.833333333333336)"
11-01-2023 18:39:20.880326,"(2.9, 99999, 99990)","(3.3, 3.95, 3.764516129032258)","(14.0, 19.5, 18.75)","(5.5, 8.6, 8.562616822429906)","(4.2, 4.9, 4.841621621621622)","(11.0, 13.0, 12.642857142857142)","(26.0, 36.0, 31.833333333333336)"
11-01-2023 18:39:22.032895,"(2.9, 99999, 99990)","(3.3, 3.95, 3.708928571428572)","(14.0, 19.5, 18.75)","(5.5, 8.6, 8.562616822429906)","(4.2, 4.9, 4.841621621621622)","(11.0, 13.0, 12.642857142857142)","(26.0, 36.0, 31.833333333333336)"
11-01-2023 18:39:23.231448,"(2.9, 99999, 99990)","(3.3, 3.95, 3.7073529411764707)","(14.0, 19.5, 18.75)","(5.5, 8.6, 8.577142857142857)","(4.2, 4.9, 4.817021276595745)","(11.0, 13.0, 12.517241379310345)","(26.0, 36.0, 31.833333333333336)"
11-01-2023 18:39:24.443333,"(2.9, 99999, 99990)","(3.3, 3.95, 3.827777777777778)","(14.0, 19.5, 18.75)","(5.5, 8.6, 8.577142857142857)","(4.2, 4.9, 4.815686274509804)","(11.0, 13.0, 12.363636363636363)","(26.0, 36.0, 33.61904761904762)"
11-01-2023 18:39:25.525013,"(2.9, 99999, 99990)","(3.3, 3.95, 3.827777777777778)","(14.0, 19.5, 18.75)","(5.5, 8.6, 8.577142857142857)","(4.2, 4.9, 4.815686274509804)","(11.0, 13.0, 12.461538461538462)","(26.0, 36.0, 33.61904761904762)"
11-01-2023 18:39:26.593733,"(2.9, 99999, 99990)","(3.3, 3.95, 3.827777777777778)","(14.0, 19.5, 18.75)","(5.5, 8.6, 8.577142857142857)","(4.2, 4.9, 4.815686274509804)","(11.0, 13.0, 12.363636363636363)","(26.0, 36.0, 34.888888888888886)"
11-01-2023 18:39:27.724186,"(2.9, 99999, 99990)","(3.3, 3.95, 3.827777777777778)","(14.0, 19.5, 17.27777777777778)","(5.5, 8.6, 8.577142857142857)","(4.2, 4.9, 4.815686274509804)","(11.0, 13.0, 12.363636363636363)","(26.0, 36.0, 34.888888888888886)"
11-01-2023 18:39:28.845232,"(2.9, 99999, 99990)","(3.3, 3.95, 3.827777777777778)","(14.0, 19.5, 17.27777777777778)","(5.5, 8.6, 8.577142857142857)","(4.2, 4.9, 4.814)","(11.0, 13.0, 12.363636363636363)","(26.0, 36.0, 34.888888888888886)"
11-01-2023 18:39:29.929350,"(2.9, 99999, 99990)","(3.3, 3.95, 3.8790909090909094)","(14.0, 19.5, 17.27777777777778)","(5.5, 8.6, 8.577142857142857)","(4.2, 4.9, 4.863636363636364)","(11.0, 13.0, 12.363636363636363)","(26.0, 36.0, 34.57142857142857)"
11-01-2023 18:39:31.079914,"(2.9, 99999, 99990)","(3.3, 3.95, 3.867021276595745)","(14.0, 19.5, 17.27777777777778)","(5.5, 8.6, 8.577142857142857)","(4.2, 4.9, 4.863636363636364)","(11.0, 13.0, 12.461538461538462)","(26.0, 36.0, 33.05882352941177)"
11-01-2023 18:39:32.248086,"(2.9, 99999, 99990)","(3.3, 3.95, 3.867021276595745)","(14.0, 19.5, 17.27777777777778)","(5.5, 8.6, 8.577142857142857)","(4.2, 4.9, 4.863636363636364)","(11.0, 13.0, 12.461538461538462)","(26.0, 36.0, 33.61904761904762)"
11-01-2023 18:39:33.348079,"(2.9, 99999, 99990)","(3.3, 3.95, 3.867021276595745)","(14.0, 19.5, 17.27777777777778)","(5.5, 8.6, 8.577142857142857)","(4.2, 4.9, 4.863636363636364)","(11.0, 13.0, 12.413793103448276)","(26.0, 36.0, 34.2)"
11-01-2023 18:39:34.401860,"(2.9, 99999, 99990)","(3.3, 3.95, 3.867021276595745)","(14.0, 19.5, 17.96153846153846)","(5.5, 8.6, 8.577981651376147)","(4.2, 4.9, 4.863636363636364)","(11.0, 13.0, 12.413793103448276)","(26.0, 36.0, 34.2)"
11-01-2023 18:39:35.561782,"(2.9, 99999, 99990)","(3.3, 3.95, 3.867021276595745)","(14.0, 19.5, 17.96153846153846)","(5.5, 8.6, 8.577981651376147)","(4.2, 4.9, 4.814)","(11.0, 13.0, 12.413793103448276)","(26.0, 36.0, 34.2)"
11-01-2023 18:39:36.737788,"(3.0, 99999, 99990)","(3.3, 3.95, 3.867021276595745)","(14.0, 19.5, 17.96153846153846)","(5.5, 8.6, 8.577981651376147)","(4.2, 4.9, 4.814)","(11.0, 13.0, 12.413793103448276)","(26.0, 36.0, 32.53846153846154)"
11-01-2023 18:39:37.936455,"(3.0, 99999, 99990)","(3.3, 3.95, 3.8055555555555554)","(14.0, 19.5, 17.96153846153846)","(5.5, 8.6, 8.577981651376147)","(4.2, 4.9, 4.814)","(11.0, 13.0, 12.413793103448276)","(26.0, 36.0, 32.53846153846154)"
11-01-2023 18:39:39.080312,"(3.0, 99999, 99990)","(3.3, 3.9, 3.844444444444444)","(14.0, 19.5, 17.96153846153846)","(5.5, 8.6, 8.577981651376147)","(4.2, 4.9, 4.814)","(11.0, 13.0, 12.413793103448276)","(26.0, 36.0, 34.2)"
11-01-2023 18:39:40.243531,"(3.0, 99999, 99990)","(3.3, 3.85, 3.7973684210526315)","(14.0, 19.5, 17.96153846153846)","(5.5, 8.6, 8.581249999999999)","(4.2, 4.9, 4.814)","(11.0, 13.0, 12.342857142857143)","(26.0, 36.0, 32.53846153846154)"
11-01-2023 18:39:41.409259,"(3.0, 99999, 99990)","(3.3, 3.95, 3.8710526315789475)","(14.0, 19.5, 17.96153846153846)","(5.5, 8.6, 8.514285714285714)","(4.2, 4.9, 4.814)","(11.0, 13.0, 12.342857142857143)","(26.0, 36.0, 32.53846153846154)"
11-01-2023 18:39:42.502653,"(3.1, 99999, 99990)","(3.3, 3.95, 3.85)","(14.0, 19.5, 17.96153846153846)","(5.5, 8.6, 8.514285714285714)","(4.2, 4.9, 4.814)","(11.0, 13.0, 12.342857142857143)","(26.0, 36.0, 32.53846153846154)"
11-01-2023 18:39:43.596559,"(3.1, 99999, 99990)","(3.3, 3.95, 3.840909090909091)","(14.0, 19.5, 17.96153846153846)","(5.5, 8.6, 8.514285714285714)","(4.2, 4.9, 4.814)","(11.0, 13.0, 12.323529411764707)","(26.0, 36.0, 32.53846153846154)"
11-01-2023 18:39:44.760294,"(3.1, 99999, 99990)","(3.3, 3.95, 3.840909090909091)","(14.0, 19.5, 17.96153846153846)","(5.5, 8.6, 8.514285714285714)","(4.2, 4.9, 4.814285714285714)","(11.0, 13.0, 12.148148148148149)","(26.0, 36.0, 32.53846153846154)"
11-01-2023 18:39:45.950884,"(3.1, 99999, 99990)","(3.3, 3.95, 3.8285714285714283)","(14.0, 19.5, 17.96153846153846)","(5.5, 8.6, 8.514285714285714)","(4.2, 4.9, 4.814285714285714)","(11.0, 13.0, 12.148148148148149)","(26.0, 36.0, 32.53846153846154)"
11-01-2023 18:39:47.073794,"(3.1, 99999, 99990)","(3.3, 3.9, 3.783333333333333)","(14.0, 19.5, 17.96153846153846)","(5.5, 8.6, 8.342857142857143)","(4.2, 4.9, 4.814285714285714)","(11.0, 13.0, 12.148148148148149)","(26.0, 36.0, 32.53846153846154)"
11-01-2023 18:39:48.242644,"(3.1, 99999, 99990)","(3.3, 3.9, 3.8066666666666666)","(14.0, 19.5, 17.555555555555557)","(5.5, 8.6, 8.342857142857143)","(4.2, 4.9, 4.814285714285714)","(11.0, 13.0, 12.148148148148149)","(26.0, 36.0, 32.53846153846154)"
11-01-2023 18:39:49.426969,"(3.1, 99999, 99990)","(3.3, 3.9, 3.83)","(14.0, 19.5, 17.555555555555557)","(5.5, 8.6, 8.342857142857143)","(4.2, 4.9, 4.814285714285714)","(11.0, 13.0, 12.052631578947368)","(26.0, 36.0, 32.53846153846154)"
11-01-2023 18:39:50.545575,"(3.1, 99999, 99990)","(3.3, 3.9, 3.83)","(14.0, 19.5, 18.0)","(5.5, 8.6, 8.38490566037736)","(4.2, 4.9, 4.814583333333333)","(11.0, 13.0, 12.052631578947368)","(26.0, 36.0, 33.45454545454545)"
11-01-2023 18:39:51.559387,"(3.1, 99999, 99990)","(3.3, 3.9, 3.83)","(14.0, 19.0, 18.166666666666668)","(5.5, 8.8, 8.374074074074075)","(4.2, 4.9, 4.802777777777778)","(11.0, 13.0, 12.066666666666666)","(26.0, 38.0, 33.45454545454545)"
11-01-2023 18:39:52.664943,"(3.1, 99999, 99990)","(3.3, 3.9, 3.757142857142857)","(14.0, 19.0, 23.0)","(5.5, 8.8, 8.366037735849057)","(4.2, 4.9, 4.8025)","(11.0, 13.0, 12.066666666666666)","(26.0, 38.0, 36.57142857142857)"
11-01-2023 18:39:53.839452,"(3.1, 99999, 99990)","(3.3, 3.9, 3.757142857142857)","(14.0, 25.0, 18.3125)","(5.5, 8.8, 8.90909090909091)","(4.2, 4.9, 4.630434782608695)","(11.0, 13.0, 11.083333333333334)","(26.0, 38.0, 29.333333333333332)"
11-01-2023 18:39:55.010327,"(3.1, 99999, 99990)","(3.2, 3.9, 3.8)","(14.0, 24.0, 19.53333333333333)","(5.5, 9.0, 8.90909090909091)","(4.2, 4.7, 4.628358208955223)","(11.0, 11.5, 11.629032258064516)","(26.0, 36.0, 29.066666666666666)"
11-01-2023 18:39:56.150233,"(3.1, 99999, 99990)","(3.2, 3.9, 3.8)","(14.0, 23.0, 19.53333333333333)","(5.5, 9.0, 8.90909090909091)","(4.2, 4.7, 4.628358208955223)","(11.0, 13.0, 11.629032258064516)","(26.0, 36.0, 30.526315789473685)"
11-01-2023 18:39:57.319209,"(3.1, 99999, 99990)","(3.2, 3.9, 3.82)","(14.0, 22.0, 20.166666666666668)","(6.0, 9.0, 8.911428571428571)","(4.2, 4.7, 4.455555555555556)","(11.0, 13.0, 11.11111111111111)","(26.0, 36.0, 29.88235294117647)"
11-01-2023 18:39:58.436028,"(3.1, 99999, 99990)","(3.2, 3.9, 3.82)","(14.0, 21.0, 18.0)","(6.0, 9.0, 8.876000000000001)","(4.2, 4.7, 4.430927835051547)","(11.0, 13.0, 11.521739130434783)","(26.0, 36.0, 31.047619047619047)"
11-01-2023 18:39:59.607313,"(3.1, 99999, 99990)","(3.2, 3.95, 3.9375)","(14.0, 21.0, 18.0)","(6.0, 9.0, 8.876000000000001)","(4.2, 4.7, 4.535849056603774)","(11.0, 13.0, 11.692307692307692)","(26.0, 36.0, 31.047619047619047)"
11-01-2023 18:40:00.874453,"(3.0, 99999, 99990)","(3.2, 3.95, 3.930555555555556)","(14.0, 21.0, 18.866666666666667)","(6.0, 9.0, 8.876000000000001)","(4.2, 4.7, 4.55)","(11.0, 13.0, 10.3125)","(26.0, 36.0, 31.2)"
11-01-2023 18:40:02.274675,"(3.0, 99999, 99990)","(3.2, 3.95, 3.74)","(14.0, 21.0, 17.8)","(6.0, 9.0, 8.892682926829268)","(4.2, 4.6, 4.492307692307692)","(11.0, 12.5, 10.8125)","(26.0, 34.0, 31.0)"
11-01-2023 18:40:03.632083,"(3.0, 99999, 99990)","(3.2, 3.9, 3.675)","(14.0, 21.0, 18.42857142857143)","(6.0, 9.0, 8.892307692307693)","(4.2, 4.6, 4.453333333333333)","(11.0, 12.5, 10.8125)","(26.0, 34.0, 31.0)"
11-01-2023 18:40:04.794662,"(3.0, 99999, 99990)","(3.2, 3.9, 3.675)","(14.0, 21.0, 20.0)","(6.0, 9.0, 8.892307692307693)","(4.2, 4.6, 4.453333333333333)","(11.0, 12.5, 10.714285714285714)","(26.0, 34.0, 31.0)"
11-01-2023 18:40:05.921114,"(3.0, 99999, 99990)","(3.2, 3.9, 3.675)","(14.0, 22.0, 19.5)","(6.0, 9.0, 8.56)","(4.2, 4.6, 4.415384615384616)","(11.0, 12.5, 10.6)","(26.0, 34.0, 30.57142857142857)"
11-01-2023 18:40:07.059265,"(3.0, 99999, 99990)","(3.2, 3.9, 3.725)","(14.0, 23.0, 20.0)","(6.0, 9.0, 8.559999999999999)","(4.2, 4.6, 4.415384615384616)","(11.0, 13.0, 10.6)","(26.0, 34.0, 30.57142857142857)"
11-01-2023 18:40:08.282247,"(3.0, 99999, 99990)","(3.2, 3.9, 3.790625)","(14.0, 24.0, 18.666666666666668)","(6.0, 9.0, 8.56)","(4.2, 4.6, 4.485714285714286)","(11.0, 13.0, 11.725)","(26.0, 34.0, 30.57142857142857)"
11-01-2023 18:40:09.412771,"(3.0, 99999, 99990)","(3.2, 3.9, 3.8125)","(14.0, 24.0, 18.666666666666668)","(6.0, 9.0, 8.56)","(4.2, 4.6, 4.485714285714286)","(11.0, 12.5, 11.26)","(26.0, 34.0, 28.666666666666668)"
11-01-2023 18:40:10.612904,"(3.0, 99999, 99990)","(3.2, 3.9, 3.834375)","(14.0, 23.0, 20.333333333333332)","(6.0, 9.2, 8.373913043478261)","(4.2, 4.5, 4.478260869565218)","(11.0, 12.0, 11.314285714285715)","(26.0, 36.0, 28.142857142857142)"
11-01-2023 18:40:11.629398,"(3.0, 99999, 99990)","(3.2, 3.9, 3.834375)","(14.0, 22.0, 20.333333333333332)","(6.0, 9.2, 8.373913043478261)","(4.2, 4.6, 4.478260869565218)","(11.0, 12.0, 11.314285714285715)","(26.0, 36.0, 28.142857142857142)"
11-01-2023 18:40:12.663819,"(3.0, 99999, 99990)","(3.2, 3.9, 3.8499999999999996)","(14.0, 23.0, 20.428571428571427)","(6.0, 9.2, 8.52142857142857)","(4.2, 4.6, 4.444444444444445)","(11.0, 12.0, 11.314285714285715)","(26.0, 36.0, 28.142857142857142)"
11-01-2023 18:40:13.824531,"(3.0, 99999, 99990)","(3.2, 3.9, 3.8527027027027025)","(14.0, 23.0, 21.0)","(6.0, 9.2, 8.559999999999999)","(4.2, 4.6, 4.56)","(11.0, 12.0, 11.142857142857142)","(26.0, 36.0, 28.142857142857142)"
11-01-2023 18:40:14.965856,"(3.0, 99999, 99990)","(3.2, 3.9, 3.795)","(14.0, 24.0, 21.666666666666668)","(6.0, 9.2, 8.944)","(4.2, 4.7, 4.449999999999999)","(11.0, 12.0, 11.333333333333332)","(26.0, 36.0, 31.333333333333332)"
11-01-2023 18:40:16.287296,"(3.0, 99999, 99990)","(3.2, 3.9, 3.795)","(14.0, 24.0, 21.666666666666668)","(6.0, 9.2, 8.944)","(4.2, 4.6, 4.514285714285714)","(11.0, 12.0, 11.333333333333332)","(26.0, 34.0, 28.666666666666668)"
11-01-2023 18:40:17.449562,"(3.0, 99999, 99990)","(3.2, 3.9, 3.795)","(14.0, 24.0, 21.666666666666668)","(6.0, 9.2, 8.95)","(4.2, 4.6, 4.557142857142857)","(11.0, 12.0, 11.333333333333332)","(26.0, 32.0, 28.666666666666668)"
11-01-2023 18:40:18.935925,"(3.0, 99999, 99990)","(3.3, 3.9, 3.795)","(14.0, 24.0, 21.0)","(6.0, 9.2, 8.95)","(4.0, 4.6, 4.557142857142857)","(10.0, 12.0, 11.333333333333332)","(26.0, 32.0, 28.666666666666668)"
11-01-2023 18:40:20.017802,"(3.0, 99999, 99990)","(3.3, 3.9, 3.84)","(14.0, 24.0, 19.333333333333332)","(6.0, 9.2, 8.95)","(4.0, 4.6, 4.557142857142857)","(10.0, 12.0, 11.333333333333332)","(26.0, 32.0, 28.666666666666668)"
11-01-2023 18:40:21.156695,"(3.0, 99999, 99990)","(3.3, 3.9, 3.84)","(14.0, 23.0, 19.333333333333332)","(6.0, 9.2, 8.95)","(4.0, 4.6, 4.3)","(10.0, 12.0, 10.6)","(26.0, 32.0, 28.666666666666668)"
11-01-2023 18:40:22.355298,"(3.0, 99999, 99990)","(3.3, 3.9, 3.84)","(14.0, 23.0, 19.333333333333332)","(6.0, 9.2, 8.985714285714286)","(4.0, 4.3, 4.328571428571428)","(10.0, 12.0, 11.045454545454545)","(26.0, 32.0, 27.75)"
11-01-2023 18:40:23.534230,"(3.0, 99999, 99990)","(3.3, 3.65, 3.78)","(14.0, 24.0, 21.0)","(6.0, 9.2, 9.285714285714286)","(4.0, 4.7, 4.3538461538461535)","(10.0, 11.5, 10.272727272727273)","(26.0, 36.0, 28.4)"
11-01-2023 18:40:24.543234,"(3.0, 99999, 99990)","(3.3, 3.9, 3.814285714285714)","(14.0, 23.0, 21.0)","(6.0, 9.4, 9.0)","(4.0, 4.5, 4.3538461538461535)","(10.0, 11.0, 10.272727272727273)","(26.0, 34.0, 28.4)"
11-01-2023 18:40:25.573925,"(3.0, 99999, 99990)","(3.3, 3.9, 3.814285714285714)","(14.0, 23.0, 21.0)","(6.0, 9.0, 8.923076923076923)","(4.0, 4.5, 4.305054151624549)","(10.0, 11.0, 10.272727272727273)","(26.0, 34.0, 27.08235294117647)"
11-01-2023 18:40:26.697818,"(3.0, 99999, 99990)","(3.3, 3.9, 3.8285714285714283)","(14.0, 23.0, 21.0)","(6.0, 9.0, 8.923076923076923)","(4.0, 4.5, 4.305054151624549)","(10.0, 11.0, 10.272727272727273)","(26.0, 34.0, 27.818181818181817)"
11-01-2023 18:40:27.901785,"(3.0, 99999, 99990)","(3.3, 3.9, 3.8333333333333335)","(14.0, 23.0, 18.333333333333332)","(6.0, 9.0, 8.9)","(4.0, 4.5, 4.252173913043478)","(10.0, 11.0, 10.333333333333334)","(26.0, 36.0, 27.818181818181817)"
11-01-2023 18:40:28.834990,"(3.0, 99999, 99990)","(3.3, 3.9, 3.8333333333333335)","(14.0, 23.0, 18.333333333333332)","(6.0, 9.0, 8.9)","(4.0, 4.5, 4.252173913043478)","(10.0, 11.0, 10.733333333333334)","(26.0, 36.0, 27.818181818181817)"
11-01-2023 18:40:29.902579,"(3.0, 99999, 99990)","(3.3, 3.9, 3.88125)","(14.0, 23.0, 18.0)","(6.0, 9.0, 8.946666666666667)","(4.0, 4.5, 4.325)","(10.0, 11.0, 9.966666666666667)","(26.0, 36.0, 27.818181818181817)"
11-01-2023 18:40:30.900286,"(3.0, 99999, 99990)","(3.3, 3.9, 3.8892857142857142)","(14.0, 22.0, 18.0)","(6.0, 9.0, 8.946666666666667)","(4.0, 4.4, 4.32)","(10.0, 11.5, 11.166666666666666)","(26.0, 36.0, 28.5)"
11-01-2023 18:40:31.868948,"(3.0, 99999, 99990)","(3.3, 3.95, 3.911111111111111)","(14.0, 17.0, 16.5)","(6.5, 9.0, 8.95)","(4.0, 4.4, 4.319047619047619)","(10.0, 11.5, 11.0)","(26.0, 30.0, 28.5)"
11-01-2023 18:40:32.817871,"(3.0, 99999, 99990)","(3.3, 3.95, 3.833333333333333)","(14.0, 17.0, 16.5)","(6.5, 9.0, 8.946666666666667)","(4.0, 4.5, 4.319047619047619)","(10.0, 11.5, 11.0)","(26.0, 30.0, 28.5)"
