,Latrell,Human Touch,Emma Bundock,Faster Than Hoot,Coruba,Umagico
09-01-2023 19:00:46.495340,"(1.85, 2.28, 2.2458823529411767)","(11.0, 15.0, 14.5)","(20.0, 40.0, 39.6)","(8.0, 9.4, 9.022222222222222)","(20.0, 24.0, 22.470588235294116)","(2.6, 3.3, 3.242857142857143)"
09-01-2023 19:00:47.612235,"(1.85, 2.3, 2.2809090909090908)","(11.0, 15.0, 14.107142857142858)","(20.0, 42.0, 38.72727272727273)","(8.0, 9.2, 8.91764705882353)","(20.0, 24.0, 22.4)","(2.6, 3.3, 3.2314285714285713)"
09-01-2023 19:00:48.733612,"(1.85, 2.3, 2.2807692307692307)","(11.0, 15.5, 14.2)","(20.0, 42.0, 37.111111111111114)","(8.0, 9.2, 8.91764705882353)","(20.0, 24.0, 22.666666666666668)","(2.6, 3.25, 3.226086956521739)"
09-01-2023 19:00:49.874945,"(1.85, 2.26, 2.252)","(11.0, 15.0, 14.166666666666666)","(20.0, 42.0, 32.833333333333336)","(8.0, 9.2, 9.066666666666666)","(20.0, 24.0, 22.761904761904763)","(2.6, 3.25, 3.2403846153846154)"
09-01-2023 19:00:50.997116,"(1.85, 2.26, 2.2326315789473683)","(11.0, 15.5, 14.176470588235293)","(20.0, 42.0, 32.833333333333336)","(8.0, 9.4, 9.114285714285714)","(20.0, 24.0, 23.235294117647058)","(2.6, 3.25, 3.295652173913043)"
09-01-2023 19:00:52.052196,"(1.85, 2.2, 2.18093567251462)","(11.0, 15.5, 14.777777777777779)","(20.0, 42.0, 32.833333333333336)","(8.0, 9.4, 9.395)","(20.0, 24.0, 25.25)","(2.6, 3.3, 3.276470588235294)"
09-01-2023 19:00:53.143010,"(1.85, 2.14, 2.120013315579228)","(11.0, 16.5, 15.6)","(20.0, 42.0, 38.8)","(8.0, 10.5, 9.89264705882353)","(20.0, 26.0, 24.333333333333332)","(2.6, 3.35, 3.2590909090909093)"
09-01-2023 19:00:54.327630,"(1.85, 2.12, 2.115555555555556)","(11.0, 16.5, 16.02857142857143)","(20.0, 40.0, 40.22222222222222)","(8.0, 10.5, 10.018181818181818)","(20.0, 25.0, 24.8)","(2.6, 3.3, 3.2416666666666667)"
09-01-2023 19:00:55.429613,"(1.85, 2.14, 2.1154545454545457)","(11.0, 16.5, 15.714285714285714)","(20.0, 42.0, 39.714285714285715)","(8.0, 10.5, 9.8984375)","(20.0, 25.0, 24.8)","(2.6, 3.25, 3.219047619047619)"
09-01-2023 19:00:56.461646,"(1.85, 2.14, 2.1164102564102567)","(11.0, 16.5, 15.735294117647058)","(20.0, 42.0, 40.857142857142854)","(8.0, 10.5, 9.8984375)","(20.0, 25.0, 24.5)","(2.6, 3.3, 3.225925925925926)"
09-01-2023 19:00:57.546229,"(1.85, 2.14, 2.1129411764705885)","(11.0, 16.5, 15.735294117647058)","(20.0, 42.0, 40.529411764705884)","(8.0, 10.5, 10.094736842105263)","(20.0, 25.0, 24.8)","(2.6, 3.3, 3.225925925925926)"
09-01-2023 19:00:58.546997,"(1.85, 2.16, 2.1502904564315353)","(11.0, 16.5, 15.74)","(20.0, 42.0, 40.4375)","(8.0, 10.5, 10.2375)","(20.0, 25.0, 24.5)","(2.6, 3.3, 3.225925925925926)"
09-01-2023 19:00:59.606121,"(1.85, 2.16, 2.149677419354839)","(11.0, 16.5, 15.74)","(20.0, 40.0, 38.434782608695656)","(8.0, 10.5, 10.2375)","(20.0, 25.0, 24.8)","(2.6, 3.3, 3.225925925925926)"
09-01-2023 19:01:00.676849,"(1.85, 2.16, 2.148502994011976)","(11.0, 16.5, 15.74)","(20.0, 40.0, 37.23809523809524)","(8.0, 10.5, 10.141463414634147)","(20.0, 25.0, 24.666666666666668)","(2.6, 3.3, 3.225925925925926)"
09-01-2023 19:01:01.724850,"(1.85, 2.16, 2.134426229508197)","(11.0, 16.5, 15.764150943396226)","(20.0, 38.0, 36.193548387096776)","(8.0, 10.5, 10.141463414634147)","(20.0, 25.0, 24.5)","(2.6, 3.3, 3.2476190476190476)"
09-01-2023 19:01:02.839354,"(1.85, 2.16, 2.140740740740741)","(11.0, 16.5, 16.25581395348837)","(20.0, 38.0, 36.32258064516129)","(8.0, 10.5, 10.166666666666666)","(20.0, 25.0, 26.0)","(2.6, 3.3, 3.3240384615384615)"
09-01-2023 19:01:03.877531,"(1.85, 2.12, 2.097741935483871)","(11.0, 17.0, 16.73076923076923)","(21.0, 38.0, 36.9375)","(8.0, 10.5, 10.087179487179487)","(20.0, 28.0, 25.88888888888889)","(2.6, 3.4, 3.3377358490566036)"
09-01-2023 19:01:04.910020,"(1.85, 2.1, 2.08625)","(11.0, 17.0, 16.931818181818183)","(21.0, 38.0, 35.875)","(8.0, 10.5, 10.178)","(20.0, 27.0, 25.88888888888889)","(2.6, 3.4, 3.340816326530612)"
09-01-2023 19:01:05.979182,"(1.85, 2.1, 2.0875)","(11.0, 17.0, 16.85185185185185)","(21.0, 38.0, 35.0)","(8.0, 10.5, 10.140625)","(20.0, 27.0, 24.727272727272727)","(2.6, 3.4, 3.352702702702703)"
09-01-2023 19:01:07.004007,"(1.85, 2.08, 2.0724528301886793)","(11.0, 17.0, 16.90625)","(21.0, 38.0, 34.72727272727273)","(8.0, 10.5, 10.214285714285714)","(20.0, 27.0, 25.53846153846154)","(2.6, 3.45, 3.407377049180328)"
09-01-2023 19:01:08.089422,"(1.85, 2.08, 2.0721311475409836)","(11.0, 17.0, 16.90625)","(21.0, 38.0, 33.73684210526316)","(8.0, 10.5, 10.25)","(20.0, 26.0, 25.88888888888889)","(2.6, 3.45, 3.411818181818182)"
09-01-2023 19:01:09.129521,"(1.85, 2.08, 2.0674)","(11.0, 17.0, 16.6)","(21.0, 38.0, 33.73684210526316)","(8.0, 10.5, 10.287234042553191)","(20.0, 27.0, 25.5)","(2.6, 3.45, 3.4053191489361705)"
09-01-2023 19:01:10.275095,"(1.85, 2.08, 2.0751685393258428)","(11.0, 17.0, 16.666666666666668)","(21.0, 38.0, 34.75)","(8.0, 10.5, 10.282608695652174)","(20.0, 27.0, 25.58823529411765)","(2.6, 3.45, 3.404)"
09-01-2023 19:01:11.490128,"(1.85, 2.08, 2.074388489208633)","(11.0, 17.5, 16.681818181818183)","(21.0, 36.0, 34.44444444444444)","(8.0, 10.5, 10.282608695652174)","(20.0, 27.0, 25.58823529411765)","(2.6, 3.45, 3.404)"
09-01-2023 19:01:12.746018,"(1.85, 2.08, 2.074388489208633)","(11.0, 17.0, 17.25)","(21.0, 36.0, 34.0)","(8.0, 10.5, 10.267441860465116)","(20.0, 27.0, 25.58823529411765)","(2.6, 3.45, 3.3990909090909094)"
09-01-2023 19:01:14.031061,"(1.85, 2.08, 2.0785185185185187)","(11.0, 18.0, 17.7)","(21.0, 36.0, 35.24324324324324)","(8.0, 10.5, 10.363636363636363)","(20.0, 27.0, 26.875)","(2.6, 3.45, 3.25)"
09-01-2023 19:01:15.159720,"(1.85, 2.1, 2.0987596899224807)","(11.0, 18.0, 17.77777777777778)","(21.0, 38.0, 35.80952380952381)","(8.0, 11.0, 10.357142857142858)","(20.0, 28.0, 26.875)","(2.6, 3.3, 3.2359375)"
09-01-2023 19:01:16.357572,"(1.85, 2.1, 2.0987596899224807)","(11.0, 18.0, 17.589285714285715)","(21.0, 36.0, 35.80952380952381)","(8.0, 11.0, 10.532467532467532)","(20.0, 28.0, 27.043478260869566)","(2.6, 3.3, 3.234920634920635)"
09-01-2023 19:01:17.499920,"(1.85, 2.1, 2.09890625)","(11.0, 18.5, 18.178571428571427)","(21.0, 36.0, 35.80952380952381)","(8.0, 11.0, 10.506849315068493)","(20.0, 28.0, 27.043478260869566)","(2.6, 3.3, 3.21625)"
09-01-2023 19:01:18.792256,"(1.85, 2.1, 2.0988800000000003)","(11.0, 18.0, 17.785714285714285)","(21.0, 36.0, 35.80952380952381)","(8.0, 11.0, 10.506849315068493)","(20.0, 28.0, 27.043478260869566)","(2.6, 3.3, 3.2195121951219514)"
09-01-2023 19:01:19.942555,"(1.85, 2.12, 2.1009442060085837)","(11.0, 18.0, 17.785714285714285)","(21.0, 36.0, 35.924528301886795)","(8.0, 11.0, 10.507042253521126)","(20.0, 28.0, 27.043478260869566)","(2.6, 3.3, 3.2084507042253523)"
09-01-2023 19:01:21.190781,"(1.85, 2.12, 2.1007659574468085)","(11.0, 18.0, 17.40740740740741)","(21.0, 36.0, 35.924528301886795)","(8.0, 11.0, 10.507042253521126)","(21.0, 28.0, 26.25)","(2.6, 3.3, 3.21875)"
09-01-2023 19:01:22.343191,"(1.85, 2.12, 2.1008474576271188)","(11.0, 18.0, 17.40740740740741)","(21.0, 36.0, 35.924528301886795)","(8.0, 11.0, 10.213483146067416)","(21.0, 28.0, 25.962962962962962)","(2.6, 3.3, 3.2226190476190477)"
09-01-2023 19:01:23.414596,"(1.85, 2.12, 2.1035036496350368)","(11.0, 18.0, 17.40740740740741)","(21.0, 36.0, 35.924528301886795)","(8.0, 11.0, 10.28)","(21.0, 26.0, 27.36)","(2.6, 3.3, 3.2181818181818183)"
09-01-2023 19:01:24.514542,"(1.85, 2.12, 2.103582089552239)","(11.0, 18.0, 17.53846153846154)","(21.0, 36.0, 35.924528301886795)","(8.0, 11.0, 10.339622641509434)","(21.0, 28.0, 27.36)","(2.6, 3.3, 3.2125000000000004)"
09-01-2023 19:01:25.679869,"(1.85, 2.12, 2.101276595744681)","(11.0, 18.0, 17.51851851851852)","(21.0, 36.0, 35.924528301886795)","(8.0, 11.0, 10.333333333333334)","(21.0, 28.0, 27.307692307692307)","(2.6, 3.3, 3.2015625)"
09-01-2023 19:01:26.790869,"(1.85, 2.12, 2.101276595744681)","(11.0, 18.0, 17.51851851851852)","(21.0, 36.0, 35.924528301886795)","(8.0, 11.0, 10.4375)","(21.0, 28.0, 26.9375)","(2.6, 3.3, 3.2461290322580645)"
09-01-2023 19:01:27.856654,"(1.85, 2.12, 2.101276595744681)","(11.0, 18.0, 17.535714285714285)","(21.0, 36.0, 35.924528301886795)","(8.0, 11.0, 10.507042253521126)","(21.0, 27.0, 27.96)","(2.6, 3.25, 3.186904761904762)"
09-01-2023 19:01:28.951618,"(1.85, 2.12, 2.106775510204082)","(11.0, 18.0, 17.736842105263158)","(21.0, 36.0, 35.924528301886795)","(8.0, 11.0, 10.725806451612904)","(21.0, 28.0, 27.956521739130434)","(2.6, 3.2, 3.176829268292683)"
09-01-2023 19:01:30.084210,"(1.85, 2.12, 2.1100813008130084)","(11.0, 18.0, 17.86111111111111)","(21.0, 36.0, 35.666666666666664)","(8.0, 11.5, 10.759615384615385)","(21.0, 28.0, 27.8)","(2.6, 3.2, 3.179824561403509)"
09-01-2023 19:01:31.221008,"(1.85, 2.12, 2.1041176470588234)","(11.0, 18.0, 17.964285714285715)","(21.0, 36.0, 35.111111111111114)","(8.0, 11.0, 10.72972972972973)","(21.0, 28.0, 27.906976744186046)","(2.6, 3.2, 3.1734848484848484)"
09-01-2023 19:01:32.357824,"(1.85, 2.12, 2.1080239520958086)","(11.0, 19.0, 18.666666666666668)","(21.0, 38.0, 35.523809523809526)","(8.0, 11.0, 10.755102040816327)","(21.0, 28.0, 27.84)","(2.6, 3.2, 3.1709302325581397)"
09-01-2023 19:01:33.488731,"(1.85, 2.12, 2.1031683168316833)","(11.0, 19.0, 18.72222222222222)","(21.0, 38.0, 35.523809523809526)","(8.0, 11.0, 10.772727272727273)","(21.0, 28.0, 27.789473684210527)","(2.6, 3.2, 3.1724358974358973)"
09-01-2023 19:01:34.560747,"(1.85, 2.12, 2.1044444444444443)","(11.0, 19.0, 18.642857142857142)","(21.0, 38.0, 35.45454545454545)","(8.0, 11.0, 10.8)","(21.0, 28.0, 27.789473684210527)","(2.6, 3.2, 3.17317880794702)"
09-01-2023 19:01:35.621953,"(1.85, 2.12, 2.106)","(11.0, 19.0, 18.5625)","(21.0, 38.0, 35.45454545454545)","(8.0, 11.0, 11.21900826446281)","(21.0, 28.0, 27.675675675675677)","(2.6, 3.2, 3.1671140939597318)"
09-01-2023 19:01:36.745947,"(1.85, 2.12, 2.1133333333333333)","(11.0, 19.0, 18.571428571428573)","(21.0, 38.0, 35.45454545454545)","(8.0, 11.5, 11.473214285714286)","(21.0, 28.0, 27.7)","(2.6, 3.2, 3.1671140939597318)"
09-01-2023 19:01:37.884877,"(1.85, 2.14, 2.121470588235294)","(12.0, 18.0, 17.88095238095238)","(21.0, 38.0, 36.43076923076923)","(8.5, 11.0, 10.94)","(21.0, 28.0, 27.7)","(2.6, 3.2, 3.2562499999999996)"
09-01-2023 19:01:39.012193,"(1.85, 2.06, 2.0548148148148146)","(12.0, 19.0, 18.763157894736842)","(21.0, 38.0, 37.0)","(8.5, 11.0, 10.956140350877194)","(21.0, 30.0, 29.318181818181817)","(2.6, 3.3, 3.272222222222222)"
09-01-2023 19:01:40.139511,"(1.85, 2.06, 2.055151515151515)","(12.0, 19.0, 18.571428571428573)","(21.0, 38.0, 36.8235294117647)","(8.5, 11.0, 11.053191489361701)","(21.0, 30.0, 29.04)","(2.6, 3.3, 3.29512893982808)"
09-01-2023 19:01:41.249866,"(1.85, 2.08, 2.069)","(12.0, 19.0, 18.666666666666668)","(21.0, 38.0, 36.666666666666664)","(8.5, 11.5, 11.005882352941176)","(21.0, 30.0, 29.125)","(2.6, 3.3, 3.282857142857143)"
09-01-2023 19:01:42.315902,"(1.85, 2.08, 2.0613953488372094)","(12.0, 19.0, 18.35)","(21.0, 38.0, 36.666666666666664)","(8.5, 11.5, 10.862068965517242)","(21.0, 30.0, 29.804347826086957)","(2.6, 3.3, 3.282142857142857)"
09-01-2023 19:01:43.498904,"(1.85, 2.08, 2.0658646616541354)","(12.0, 19.0, 18.095238095238095)","(21.0, 38.0, 36.75)","(8.5, 11.0, 10.8125)","(21.0, 30.0, 29.804347826086957)","(2.6, 3.3, 3.2671052631578945)"
09-01-2023 19:01:44.659716,"(1.85, 2.08, 2.0638095238095238)","(12.0, 19.0, 18.095238095238095)","(21.0, 38.0, 36.75)","(8.5, 11.5, 10.8125)","(21.0, 30.0, 29.804347826086957)","(2.6, 3.3, 3.3430817610062893)"
09-01-2023 19:01:45.778751,"(1.85, 2.08, 2.055862068965517)","(12.0, 18.5, 17.807692307692307)","(21.0, 38.0, 36.75)","(8.5, 11.5, 10.8125)","(21.0, 30.0, 29.804347826086957)","(2.6, 3.35, 3.3430817610062893)"
09-01-2023 19:01:46.962806,"(1.85, 2.08, 2.055862068965517)","(12.0, 18.5, 17.807692307692307)","(21.0, 38.0, 36.75)","(8.5, 11.5, 10.8125)","(21.0, 30.0, 29.804347826086957)","(2.6, 3.35, 3.3477491961414794)"
09-01-2023 19:01:48.064801,"(1.8, 2.04, 2.0217704918032786)","(12.0, 17.5, 17.15)","(21.0, 38.0, 36.75)","(8.5, 11.0, 10.833333333333334)","(21.0, 30.0, 29.632653061224488)","(2.5, 3.4, 3.3754545454545455)"
09-01-2023 19:01:49.291346,"(1.8, 2.04, 2.021639344262295)","(12.0, 17.5, 17.076923076923077)","(21.0, 38.0, 36.94736842105263)","(8.5, 11.5, 10.833333333333334)","(21.0, 30.0, 29.48076923076923)","(2.5, 3.4, 3.4255813953488374)"
09-01-2023 19:01:50.542331,"(1.8, 2.02, 2.0175221238938055)","(12.0, 17.5, 17.076923076923077)","(21.0, 38.0, 36.888888888888886)","(8.5, 11.5, 11.056962025316455)","(21.0, 30.0, 29.48076923076923)","(2.5, 3.45, 3.437962962962963)"
09-01-2023 19:01:51.795911,"(1.8, 2.02, 2.0154515050167223)","(12.0, 17.5, 17.035714285714285)","(21.0, 38.0, 36.888888888888886)","(8.5, 11.5, 11.067901234567902)","(21.0, 30.0, 27.846153846153847)","(2.5, 3.45, 3.4472972972972973)"
09-01-2023 19:01:53.063941,"(1.8, 2.02, 2.0150892857142857)","(12.0, 17.5, 16.818181818181817)","(21.0, 38.0, 36.723404255319146)","(8.5, 11.5, 11.027027027027026)","(21.0, 28.0, 27.77777777777778)","(2.5, 3.45, 3.4727272727272727)"
09-01-2023 19:01:54.581564,"(1.8, 2.02, 1.98048)","(12.0, 17.0, 16.86842105263158)","(21.0, 38.0, 36.421052631578945)","(8.5, 11.5, 11.033333333333333)","(21.0, 30.0, 27.565217391304348)","(2.5, 3.5, 3.53)"
09-01-2023 19:01:55.916561,"(1.8, 1.98, 1.9797029702970297)","(12.0, 17.0, 16.952380952380953)","(21.0, 38.0, 36.775510204081634)","(8.5, 11.5, 10.988636363636363)","(21.0, 28.0, 27.59090909090909)","(2.5, 3.55, 3.548076923076923)"
09-01-2023 19:01:57.222093,"(1.8, 1.98, 1.9726229508196722)","(12.0, 17.5, 16.976190476190474)","(21.0, 38.0, 36.125)","(8.5, 11.5, 10.822368421052632)","(21.0, 28.0, 26.928571428571427)","(2.6, 3.55, 3.5533333333333332)"
09-01-2023 19:01:58.583086,"(1.8, 1.98, 1.9765517241379311)","(12.0, 17.0, 17.08695652173913)","(21.0, 38.0, 36.3448275862069)","(8.5, 11.0, 10.857142857142858)","(21.0, 27.0, 26.36842105263158)","(2.6, 3.6, 3.5073529411764706)"
09-01-2023 19:01:59.700577,"(1.8, 1.99, 1.9765517241379311)","(12.0, 17.5, 17.08695652173913)","(21.0, 38.0, 36.3448275862069)","(8.5, 11.0, 10.833333333333334)","(21.0, 28.0, 26.176470588235293)","(2.6, 3.55, 3.4975)"
09-01-2023 19:02:00.830552,"(1.8, 1.99, 1.9877889447236181)","(12.0, 17.5, 17.14814814814815)","(21.0, 38.0, 36.15384615384615)","(8.5, 11.0, 10.757575757575758)","(21.0, 28.0, 26.27777777777778)","(2.6, 3.5, 3.4976744186046513)"
09-01-2023 19:02:01.905893,"(1.8, 1.99, 1.987910447761194)","(12.0, 17.5, 17.183333333333334)","(21.0, 38.0, 36.15384615384615)","(8.5, 11.0, 10.6875)","(21.0, 28.0, 26.228571428571428)","(2.6, 3.5, 3.509677419354839)"
09-01-2023 19:02:03.031222,"(1.8, 2.0, 1.9822297297297298)","(12.0, 17.5, 17.183333333333334)","(21.0, 38.0, 36.0)","(8.5, 11.0, 10.58421052631579)","(21.0, 28.0, 26.228571428571428)","(2.6, 3.55, 3.5485401459854016)"
09-01-2023 19:02:04.177813,"(1.8, 2.0, 1.9816724738675957)","(12.0, 17.0, 16.725)","(21.0, 38.0, 36.11764705882353)","(8.5, 11.0, 10.585227272727273)","(21.0, 28.0, 26.22222222222222)","(2.6, 3.6, 3.5737704918032787)"
09-01-2023 19:02:05.307296,"(1.8, 1.98, 1.9758260869565216)","(12.0, 17.0, 16.607142857142858)","(21.0, 38.0, 36.11764705882353)","(8.5, 11.0, 10.5)","(21.0, 28.0, 26.6)","(2.6, 3.6, 3.552941176470588)"
09-01-2023 19:02:06.448631,"(1.8, 1.99, 1.9809876543209877)","(12.0, 17.0, 16.55263157894737)","(21.0, 38.0, 35.89473684210526)","(8.5, 11.0, 10.510204081632653)","(21.0, 27.0, 25.328358208955223)","(2.6, 3.6, 3.566279069767442)"
09-01-2023 19:02:07.519522,"(1.8, 1.99, 1.9791851851851852)","(12.0, 17.0, 16.55263157894737)","(21.0, 38.0, 35.89473684210526)","(8.5, 11.0, 10.928571428571429)","(21.0, 27.0, 25.78787878787879)","(2.6, 3.6, 3.4418604651162794)"
09-01-2023 19:02:08.606128,"(1.8, 2.0, 1.9947727272727274)","(12.0, 18.5, 17.97826086956522)","(21.0, 42.0, 39.2)","(8.5, 11.0, 11.125)","(21.0, 27.0, 25.78787878787879)","(2.6, 3.45, 3.441566265060241)"
09-01-2023 19:02:09.708716,"(1.8, 2.02, 2.0146007604562737)","(12.0, 18.5, 17.5)","(21.0, 40.0, 37.2)","(8.5, 11.5, 11.18421052631579)","(21.0, 27.0, 25.25)","(2.6, 3.45, 3.3488673139158576)"
09-01-2023 19:02:10.858931,"(1.8, 2.08, 2.076313559322034)","(12.0, 17.5, 16.857142857142858)","(21.0, 38.0, 35.25)","(8.5, 11.5, 10.885416666666666)","(21.0, 26.0, 26.5)","(2.6, 3.35, 3.346958174904943)"
09-01-2023 19:02:12.017069,"(1.8, 2.08, 2.0798564593301436)","(12.0, 17.0, 17.285714285714285)","(21.0, 38.0, 34.75)","(8.5, 11.0, 10.877551020408163)","(21.0, 27.0, 26.238095238095237)","(2.6, 3.35, 3.3408783783783784)"
09-01-2023 19:02:13.111542,"(1.8, 2.08, 2.0798564593301436)","(12.0, 18.0, 17.285714285714285)","(21.0, 38.0, 34.857142857142854)","(8.5, 11.0, 10.704545454545455)","(21.0, 27.0, 26.714285714285715)","(2.6, 3.35, 3.227222222222222)"
09-01-2023 19:02:14.198560,"(1.8, 2.14, 2.1271604938271604)","(12.0, 18.0, 17.181818181818183)","(21.0, 36.0, 34.666666666666664)","(8.5, 11.0, 10.69767441860465)","(21.0, 28.0, 26.57894736842105)","(2.6, 3.25, 3.230365296803653)"
09-01-2023 19:02:15.311114,"(1.8, 2.14, 2.1317171717171717)","(12.0, 18.0, 17.32)","(21.0, 36.0, 34.6)","(8.5, 11.0, 10.69767441860465)","(21.0, 28.0, 26.363636363636363)","(2.6, 3.25, 3.2366995073891625)"
09-01-2023 19:02:16.433150,"(1.8, 2.14, 2.131951219512195)","(12.0, 18.0, 17.285714285714285)","(21.0, 36.0, 34.8)","(8.5, 11.0, 10.9375)","(21.0, 28.0, 27.0)","(2.6, 3.25, 3.140721649484536)"
09-01-2023 19:02:17.564301,"(1.8, 2.16, 2.15375)","(12.0, 18.0, 17.884615384615383)","(21.0, 36.0, 34.8)","(9.0, 11.0, 10.653846153846153)","(21.0, 28.0, 25.833333333333332)","(2.7, 3.15, 3.129020979020979)"
09-01-2023 19:02:18.710513,"(1.75, 2.2, 2.1559230769230773)","(13.0, 18.0, 17.58823529411765)","(21.0, 36.0, 35.6)","(9.0, 11.0, 10.633333333333333)","(21.0, 29.0, 27.53846153846154)","(2.7, 3.15, 3.1297297297297297)"
09-01-2023 19:02:19.810132,"(1.75, 2.18, 2.1699526066350714)","(13.0, 18.0, 17.533333333333335)","(21.0, 36.0, 35.6)","(9.0, 11.0, 10.547058823529412)","(21.0, 28.0, 26.875)","(2.7, 3.15, 3.1232876712328768)"
09-01-2023 19:02:20.887573,"(1.75, 2.18, 2.1699526066350714)","(13.0, 18.0, 17.533333333333335)","(21.0, 36.0, 34.8)","(9.0, 11.0, 10.618811881188119)","(21.0, 28.0, 26.636363636363637)","(2.6, 3.15, 3.125757575757576)"
09-01-2023 19:02:21.954094,"(1.75, 2.16, 2.1597402597402597)","(13.0, 18.0, 17.533333333333335)","(21.0, 36.0, 35.6)","(9.0, 11.0, 10.61111111111111)","(21.0, 28.0, 26.6046511627907)","(2.6, 3.15, 3.0892857142857144)"
09-01-2023 19:02:23.062298,"(1.75, 2.18, 2.169811320754717)","(13.0, 18.0, 17.364864864864863)","(21.0, 36.0, 35.6)","(9.0, 11.0, 10.61111111111111)","(21.0, 28.0, 26.6046511627907)","(2.6, 3.1, 3.0625)"
09-01-2023 19:02:24.337648,"(1.75, 2.18, 2.1682608695652177)","(13.0, 18.5, 17.666666666666668)","(21.0, 36.0, 36.666666666666664)","(9.0, 11.0, 10.684782608695652)","(21.0, 28.0, 26.6046511627907)","(2.6, 3.1, 3.0661290322580643)"
09-01-2023 19:02:25.492159,"(1.75, 2.18, 2.1685714285714286)","(13.0, 18.0, 17.666666666666668)","(21.0, 38.0, 36.8)","(9.0, 11.0, 10.326086956521738)","(21.0, 28.0, 26.333333333333332)","(2.6, 3.1, 3.0766666666666667)"
09-01-2023 19:02:26.849212,"(1.75, 2.18, 2.1714285714285717)","(13.0, 18.0, 17.533333333333335)","(21.0, 38.0, 35.523809523809526)","(9.0, 10.5, 10.26)","(21.0, 28.0, 26.6046511627907)","(2.6, 3.1, 3.075675675675676)"
09-01-2023 19:02:28.002975,"(1.75, 2.18, 2.173793103448276)","(13.0, 18.0, 17.533333333333335)","(21.0, 42.0, 35.523809523809526)","(9.0, 10.5, 10.2)","(21.0, 28.0, 26.5)","(2.6, 3.1, 3.116086956521739)"
09-01-2023 19:02:29.557258,"(1.75, 2.2, 2.19280193236715)","(13.0, 18.0, 17.533333333333335)","(21.0, 42.0, 35.07692307692308)","(9.0, 10.5, 10.2)","(21.0, 28.0, 26.5)","(2.6, 3.15, 3.0234375)"
09-01-2023 19:02:30.598004,"(1.75, 2.2, 2.19280193236715)","(13.0, 18.0, 17.533333333333335)","(21.0, 42.0, 35.07692307692308)","(9.0, 10.5, 10.00632911392405)","(21.0, 28.0, 26.904761904761905)","(2.6, 3.05, 3.0402985074626865)"
09-01-2023 19:02:31.962134,"(1.75, 2.24, 2.2685057471264365)","(13.0, 18.0, 17.285714285714285)","(21.0, 42.0, 35.23076923076923)","(9.0, 10.5, 10.131818181818183)","(21.0, 27.0, 26.875)","(2.6, 3.1, 3.018965517241379)"
09-01-2023 19:02:33.137908,"(1.75, 2.28, 2.2688372093023257)","(13.0, 17.5, 17.25)","(21.0, 42.0, 37.2)","(9.0, 10.5, 10.023529411764706)","(21.0, 27.0, 26.866666666666667)","(2.6, 3.05, 2.947482517482517)"
09-01-2023 19:02:34.272636,"(1.75, 2.28, 2.2736842105263158)","(13.0, 17.5, 17.25)","(21.0, 42.0, 37.82608695652174)","(9.0, 10.5, 10.023529411764706)","(21.0, 27.0, 26.272727272727273)","(2.6, 2.96, 2.939380952380952)"
09-01-2023 19:02:35.388716,"(1.75, 2.3, 2.2880373831775698)","(13.0, 18.0, 17.384615384615383)","(21.0, 42.0, 35.36)","(9.0, 10.5, 9.94770642201835)","(21.0, 27.0, 26.52)","(2.6, 2.94, 2.995)"
09-01-2023 19:02:36.475995,"(1.8, 2.32, 2.2939999999999996)","(13.0, 17.5, 17.366666666666667)","(21.0, 38.0, 34.275862068965516)","(9.0, 10.5, 9.989830508474578)","(21.0, 27.0, 26.529411764705884)","(2.6, 3.0, 2.946516853932584)"
09-01-2023 19:02:37.571888,"(1.8, 2.32, 2.313103448275862)","(13.0, 17.5, 17.25)","(21.0, 38.0, 34.275862068965516)","(9.0, 10.5, 10.101851851851851)","(21.0, 27.0, 26.529411764705884)","(2.6, 2.96, 2.8902439024390243)"
09-01-2023 19:02:38.624441,"(1.8, 2.36, 2.3273529411764704)","(13.0, 17.5, 17.40909090909091)","(21.0, 38.0, 34.275862068965516)","(9.0, 10.5, 10.09047619047619)","(21.0, 27.0, 26.529411764705884)","(2.6, 2.9, 2.8974647887323943)"
09-01-2023 19:02:39.677467,"(1.8, 2.36, 2.3072)","(13.0, 17.5, 17.40909090909091)","(21.0, 38.0, 34.357142857142854)","(9.0, 10.5, 10.046052631578947)","(21.0, 27.0, 25.666666666666668)","(2.6, 2.92, 2.9179886685552407)"
09-01-2023 19:02:40.766132,"(1.8, 2.36, 2.309952606635071)","(13.0, 18.0, 17.9)","(21.0, 38.0, 9998.5)","(9.0, 10.5, 9998.5)","(21.0, 27.0, 9998.5)","(2.6, 2.92, 9998.5)"
09-01-2023 19:02:41.768017,"(1.8, 99998, 9998.5)","(13.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.6, 99998, 9998.5)"
09-01-2023 19:02:42.771802,"(1.8, 99998, 9998.5)","(13.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.6, 99998, 9998.5)"
09-01-2023 19:02:43.752238,"(1.8, 99998, 9998.5)","(13.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(2.6, 99998, 9998.5)"
