,Joyous Sensation,Princess Warrior,Bush Tiger,High Action,Trojan Package,Joey Mac,Coco Lilly,Fly Havoc
10-01-2023 15:14:21.815522,"(6.0, 10.0, 8.4)","(71.0, 580.0, 327.5)","(7.5, 14.0, 13.0)","(4.2, 9.0, 8.383333333333333)","(2.0, 2.58, 2.2333333333333334)","(10.0, 36.0, 24.333333333333332)","(14.0, 27.0, 24.555555555555557)","(11.0, 25.0, 19.692307692307693)"
10-01-2023 15:14:23.126519,"(6.0, 10.0, 8.4)","(61.0, 580.0, 327.5)","(7.5, 14.0, 12.892307692307693)","(4.2, 9.0, 8.383333333333333)","(2.0, 2.56, 2.182105263157895)","(10.0, 36.0, 24.333333333333332)","(14.0, 27.0, 24.555555555555557)","(11.0, 25.0, 19.692307692307693)"
10-01-2023 15:14:24.424971,"(6.0, 10.5, 8.385714285714286)","(61.0, 580.0, 327.5)","(7.5, 14.0, 13.08)","(4.2, 9.0, 8.383333333333333)","(2.0, 2.54, 2.182105263157895)","(10.0, 36.0, 24.333333333333332)","(14.0, 27.0, 24.555555555555557)","(11.0, 25.0, 19.692307692307693)"
10-01-2023 15:14:25.755384,"(6.0, 10.5, 8.385714285714286)","(61.0, 580.0, 327.5)","(7.5, 14.0, 13.08)","(4.2, 9.0, 8.383333333333333)","(2.0, 2.54, 2.182105263157895)","(10.0, 36.0, 24.333333333333332)","(14.0, 27.0, 24.555555555555557)","(11.0, 25.0, 19.692307692307693)"
10-01-2023 15:14:27.027809,"(6.0, 10.5, 8.385714285714286)","(61.0, 580.0, 327.5)","(7.5, 14.0, 13.08)","(4.2, 9.0, 8.383333333333333)","(2.0, 2.54, 2.182105263157895)","(10.0, 36.0, 24.333333333333332)","(14.0, 27.0, 24.555555555555557)","(11.0, 25.0, 19.692307692307693)"
10-01-2023 15:14:28.284282,"(6.0, 10.5, 8.385714285714286)","(61.0, 580.0, 327.5)","(7.5, 14.0, 13.08)","(4.2, 9.0, 8.383333333333333)","(2.0, 2.54, 2.1594594594594594)","(10.0, 36.0, 24.333333333333332)","(14.0, 27.0, 24.555555555555557)","(11.0, 25.0, 19.692307692307693)"
10-01-2023 15:14:29.526043,"(6.0, 10.5, 8.385714285714286)","(61.0, 580.0, 327.5)","(7.5, 14.0, 13.08)","(4.2, 9.0, 8.383333333333333)","(2.0, 2.5, 2.1594594594594594)","(10.0, 36.0, 24.333333333333332)","(14.0, 27.0, 24.555555555555557)","(11.0, 25.0, 19.692307692307693)"
10-01-2023 15:14:30.716284,"(6.0, 10.5, 8.385714285714286)","(61.0, 580.0, 327.5)","(7.5, 14.0, 13.08)","(4.2, 9.0, 8.383333333333333)","(2.0, 2.5, 2.34)","(10.0, 36.0, 24.333333333333332)","(14.0, 27.0, 25.090909090909093)","(11.0, 25.0, 23.5625)"
10-01-2023 15:14:31.950033,"(6.0, 10.5, 8.385714285714286)","(61.0, 1000.0, 306.25)","(7.5, 14.0, 13.08)","(4.2, 9.0, 8.383333333333333)","(2.0, 2.44, 2.3133333333333335)","(10.0, 36.0, 19.75)","(14.0, 27.0, 25.333333333333336)","(11.0, 25.0, 23.5625)"
10-01-2023 15:14:33.232052,"(6.0, 10.5, 8.385714285714286)","(61.0, 1000.0, 322.5)","(7.5, 14.0, 13.08)","(4.2, 9.0, 8.383333333333333)","(2.0, 2.4, 2.244)","(10.0, 36.0, 19.75)","(14.0, 27.0, 25.333333333333336)","(11.0, 25.0, 23.5625)"
10-01-2023 15:14:34.490431,"(6.0, 10.5, 8.385714285714286)","(61.0, 570.0, 322.5)","(7.5, 14.0, 13.08)","(4.2, 9.0, 8.383333333333333)","(2.0, 2.4, 2.244)","(10.0, 36.0, 19.75)","(14.0, 27.0, 25.333333333333336)","(11.0, 25.0, 23.5625)"
10-01-2023 15:14:35.684301,"(6.0, 10.5, 8.385714285714286)","(61.0, 570.0, 322.5)","(7.5, 14.0, 13.08)","(4.2, 9.0, 8.383333333333333)","(2.0, 2.4, 2.244)","(10.0, 36.0, 19.75)","(14.0, 27.0, 25.333333333333336)","(11.0, 25.0, 23.5625)"
10-01-2023 15:14:36.924504,"(6.0, 10.5, 8.385714285714286)","(61.0, 570.0, 322.5)","(7.5, 14.0, 13.08)","(4.2, 9.0, 8.383333333333333)","(2.0, 2.4, 2.244)","(10.0, 36.0, 19.75)","(14.0, 27.0, 25.333333333333336)","(11.0, 25.0, 23.5625)"
10-01-2023 15:14:38.193299,"(6.0, 10.5, 8.385714285714286)","(61.0, 570.0, 322.5)","(7.5, 14.0, 13.08)","(4.2, 9.0, 8.383333333333333)","(2.0, 2.4, 2.244)","(10.0, 36.0, 19.75)","(14.0, 27.0, 25.333333333333336)","(11.0, 25.0, 23.5625)"
10-01-2023 15:14:39.469989,"(6.0, 10.5, 8.385714285714286)","(61.0, 570.0, 322.5)","(7.5, 14.0, 13.08)","(4.2, 9.0, 8.383333333333333)","(2.0, 2.4, 2.17)","(10.0, 36.0, 19.75)","(14.0, 27.0, 25.333333333333336)","(11.0, 25.0, 23.5625)"
10-01-2023 15:14:40.772446,"(6.0, 10.5, 8.385714285714286)","(61.0, 570.0, 322.5)","(7.5, 14.0, 13.08)","(4.2, 9.0, 8.383333333333333)","(2.0, 2.38, 2.17)","(10.0, 36.0, 19.75)","(14.0, 27.0, 25.333333333333336)","(11.0, 25.0, 23.5625)"
10-01-2023 15:14:42.046805,"(6.0, 10.5, 8.385714285714286)","(61.0, 570.0, 322.5)","(7.5, 14.0, 13.184615384615384)","(4.2, 9.0, 8.383333333333333)","(2.0, 2.38, 2.17)","(10.0, 36.0, 19.75)","(14.0, 27.0, 25.333333333333336)","(11.0, 25.0, 23.5625)"
10-01-2023 15:14:43.375622,"(6.0, 10.5, 8.385714285714286)","(61.0, 570.0, 322.5)","(7.5, 13.5, 13.184615384615384)","(4.2, 9.0, 7.833333333333334)","(2.0, 2.38, 2.17)","(10.0, 36.0, 19.75)","(14.0, 27.0, 25.333333333333336)","(11.0, 25.0, 23.5625)"
10-01-2023 15:14:44.665158,"(6.0, 10.5, 8.385714285714286)","(61.0, 570.0, 322.5)","(7.5, 13.5, 13.184615384615384)","(4.2, 9.0, 7.833333333333334)","(2.0, 2.38, 2.17)","(10.0, 36.0, 19.75)","(14.0, 27.0, 25.333333333333336)","(11.0, 25.0, 23.5625)"
10-01-2023 15:14:46.170396,"(6.0, 10.5, 8.385714285714286)","(61.0, 570.0, 322.5)","(7.5, 13.5, 13.184615384615384)","(4.2, 9.0, 7.833333333333334)","(2.0, 2.38, 2.17)","(10.0, 36.0, 19.75)","(14.0, 27.0, 25.333333333333336)","(11.0, 25.0, 23.5625)"
10-01-2023 15:14:47.475261,"(6.0, 10.5, 8.385714285714286)","(61.0, 570.0, 322.5)","(7.5, 13.5, 13.184615384615384)","(4.2, 9.0, 7.833333333333334)","(2.0, 2.38, 2.17)","(10.0, 36.0, 19.75)","(14.0, 27.0, 25.333333333333336)","(11.0, 25.0, 23.5625)"
10-01-2023 15:14:48.800790,"(6.0, 10.5, 8.385714285714286)","(61.0, 570.0, 499.2857142857142)","(7.5, 13.5, 13.184615384615384)","(4.2, 9.0, 7.833333333333334)","(2.0, 2.38, 2.17)","(10.0, 36.0, 19.75)","(14.0, 27.0, 25.333333333333336)","(11.0, 25.0, 23.5625)"
10-01-2023 15:14:50.349441,"(6.0, 10.5, 8.385714285714286)","(61.0, 570.0, 630.0)","(7.5, 13.5, 13.184615384615384)","(4.2, 9.0, 7.833333333333334)","(2.0, 2.38, 2.17)","(10.0, 36.0, 19.75)","(14.0, 27.0, 25.333333333333336)","(11.0, 25.0, 23.5625)"
10-01-2023 15:14:51.765699,"(6.0, 10.5, 8.55)","(61.0, 1000.0, 630.0)","(7.5, 13.5, 13.184615384615384)","(4.2, 9.0, 7.833333333333334)","(2.0, 2.38, 2.17)","(10.0, 36.0, 19.75)","(14.0, 27.0, 25.333333333333336)","(11.0, 25.0, 23.5625)"
10-01-2023 15:14:53.070729,"(6.0, 10.5, 8.55)","(61.0, 1000.0, 630.0)","(7.5, 13.5, 13.184615384615384)","(4.2, 9.0, 7.833333333333334)","(2.0, 2.38, 2.17)","(10.0, 36.0, 19.75)","(14.0, 27.0, 25.333333333333336)","(11.0, 25.0, 23.5625)"
10-01-2023 15:14:54.260437,"(6.0, 10.5, 8.55)","(61.0, 570.0, 499.2857142857142)","(7.5, 13.5, 13.184615384615384)","(4.2, 9.0, 7.833333333333334)","(2.0, 2.38, 2.17)","(10.0, 36.0, 19.75)","(14.0, 27.0, 25.333333333333336)","(11.0, 25.0, 23.5625)"
10-01-2023 15:14:55.513758,"(6.0, 10.5, 8.55)","(61.0, 570.0, 325.0)","(7.5, 13.5, 13.184615384615384)","(4.2, 9.0, 7.2)","(2.0, 2.38, 2.17)","(10.0, 36.0, 19.75)","(14.0, 27.0, 25.333333333333336)","(11.0, 25.0, 23.5625)"
10-01-2023 15:14:56.752913,"(6.0, 10.5, 7.8)","(61.0, 570.0, 325.0)","(7.5, 13.5, 13.184615384615384)","(4.2, 9.0, 8.471428571428572)","(2.0, 2.38, 2.1682352941176473)","(10.0, 36.0, 19.75)","(14.0, 27.0, 25.333333333333336)","(11.0, 25.0, 23.5625)"
10-01-2023 15:14:57.996156,"(6.0, 10.0, 8.3)","(61.0, 570.0, 325.0)","(7.5, 13.5, 13.184615384615384)","(4.2, 9.0, 8.471428571428572)","(2.0, 2.38, 2.1682352941176473)","(10.0, 36.0, 19.75)","(14.0, 27.0, 25.333333333333336)","(11.0, 25.0, 23.5625)"
10-01-2023 15:14:59.367583,"(6.0, 10.0, 8.3)","(61.0, 570.0, 325.0)","(7.5, 15.0, 12.4)","(4.2, 9.0, 8.471428571428572)","(2.0, 2.38, 2.1682352941176473)","(10.0, 36.0, 19.75)","(14.0, 27.0, 25.333333333333336)","(11.0, 25.0, 19.5)"
10-01-2023 15:15:00.830911,"(6.0, 10.0, 8.3)","(61.0, 570.0, 325.0)","(7.5, 15.0, 13.8)","(4.2, 9.0, 8.471428571428572)","(2.0, 2.38, 2.1682352941176473)","(10.0, 36.0, 19.75)","(14.0, 27.0, 25.333333333333336)","(11.0, 25.0, 19.5)"
10-01-2023 15:15:02.175526,"(6.0, 10.0, 8.3)","(61.0, 570.0, 325.0)","(7.5, 15.0, 13.8)","(4.2, 9.0, 8.471428571428572)","(2.0, 2.38, 2.1682352941176473)","(10.0, 36.0, 23.666666666666668)","(14.0, 27.0, 25.333333333333336)","(11.0, 25.0, 19.5)"
10-01-2023 15:15:03.461582,"(6.0, 10.0, 8.3)","(61.0, 570.0, 516.1111111111111)","(7.5, 15.0, 11.25)","(4.2, 9.0, 8.471428571428572)","(2.0, 2.38, 2.1682352941176473)","(10.0, 34.0, 22.375)","(14.0, 27.0, 21.0)","(11.0, 25.0, 14.6875)"
10-01-2023 15:15:04.898650,"(6.0, 10.0, 8.3)","(61.0, 570.0, 509.375)","(7.5, 15.0, 13.071428571428571)","(4.2, 9.0, 7.833333333333334)","(2.0, 2.38, 2.1682352941176473)","(10.0, 34.0, 25.25)","(14.0, 27.0, 21.0)","(11.0, 25.0, 14.6875)"
10-01-2023 15:15:06.225717,"(6.0, 10.0, 8.3)","(61.0, 570.0, 509.375)","(7.5, 15.0, 13.0)","(4.2, 9.0, 8.3)","(2.0, 2.38, 2.1682352941176473)","(10.0, 32.0, 25.25)","(14.0, 27.0, 21.0)","(11.0, 25.0, 14.6875)"
10-01-2023 15:15:07.569189,"(6.0, 10.0, 8.3)","(61.0, 570.0, 525.909090909091)","(7.5, 15.0, 13.25)","(4.2, 9.0, 8.5625)","(2.0, 2.38, 2.08)","(10.0, 32.0, 21.2)","(14.0, 27.0, 19.857142857142858)","(11.0, 25.0, 19.0)"
10-01-2023 15:15:08.887720,"(6.0, 10.0, 8.3)","(61.0, 570.0, 525.909090909091)","(7.5, 15.0, 13.25)","(4.2, 9.0, 8.5625)","(2.0, 2.38, 2.0612500000000002)","(10.0, 32.0, 21.2)","(14.0, 27.0, 19.857142857142858)","(11.0, 24.0, 19.0)"
10-01-2023 15:15:10.182154,"(6.0, 10.0, 8.3)","(61.0, 570.0, 525.909090909091)","(7.5, 15.0, 14.681818181818182)","(4.2, 9.0, 8.5625)","(2.0, 2.38, 2.0612500000000002)","(10.0, 32.0, 21.2)","(14.0, 27.0, 19.857142857142858)","(11.0, 24.0, 14.666666666666666)"
10-01-2023 15:15:11.514673,"(6.0, 10.0, 7.646153846153846)","(61.0, 570.0, 435.0)","(7.5, 15.0, 14.681818181818182)","(4.2, 9.0, 8.5625)","(2.0, 2.38, 2.06)","(10.0, 32.0, 21.2)","(14.0, 27.0, 19.857142857142858)","(11.0, 24.0, 14.666666666666666)"
10-01-2023 15:15:12.791135,"(6.0, 10.0, 7.646153846153846)","(61.0, 470.0, 435.0)","(7.5, 15.0, 14.681818181818182)","(4.2, 9.0, 8.5625)","(2.0, 2.38, 2.06)","(10.0, 32.0, 24.25)","(14.0, 27.0, 19.842105263157894)","(11.0, 24.0, 14.5625)"
10-01-2023 15:15:14.049979,"(6.0, 9.8, 9.16)","(61.0, 470.0, 435.0)","(7.5, 15.0, 14.681818181818182)","(4.2, 9.0, 8.5625)","(2.0, 2.38, 2.06)","(10.0, 30.0, 25.25)","(14.0, 26.0, 22.333333333333332)","(11.0, 23.0, 14.529411764705882)"
10-01-2023 15:15:15.398795,"(6.0, 9.8, 9.16)","(61.0, 470.0, 435.0)","(7.5, 15.0, 14.681818181818182)","(4.2, 9.0, 8.5625)","(2.0, 2.38, 2.06)","(10.0, 32.0, 25.25)","(14.0, 25.0, 22.333333333333332)","(11.0, 23.0, 14.529411764705882)"
10-01-2023 15:15:16.666800,"(6.0, 9.8, 9.16)","(61.0, 470.0, 435.0)","(7.5, 15.0, 14.18421052631579)","(4.2, 9.0, 8.5625)","(2.0, 2.38, 2.06)","(10.0, 32.0, 24.25)","(14.0, 25.0, 22.142857142857142)","(11.0, 23.0, 18.0)"
10-01-2023 15:15:18.011096,"(6.0, 9.8, 9.16)","(61.0, 470.0, 435.0)","(7.5, 14.5, 14.125)","(4.2, 9.0, 8.5625)","(2.0, 2.38, 2.06)","(10.0, 30.0, 24.25)","(14.0, 23.0, 22.142857142857142)","(11.0, 22.0, 18.0)"
10-01-2023 15:15:19.332390,"(6.0, 9.8, 9.16)","(61.0, 470.0, 437.9166666666667)","(7.5, 14.5, 14.125)","(4.2, 9.0, 8.5625)","(2.0, 2.38, 2.06)","(10.0, 30.0, 24.25)","(14.0, 23.0, 18.714285714285715)","(11.0, 22.0, 18.0)"
10-01-2023 15:15:20.581035,"(6.0, 9.8, 9.16)","(61.0, 470.0, 437.9166666666667)","(7.5, 14.5, 14.125)","(4.2, 9.0, 7.658333333333333)","(2.0, 2.38, 2.06)","(10.0, 30.0, 24.25)","(14.0, 23.0, 18.8)","(11.0, 22.0, 18.0)"
10-01-2023 15:15:21.853703,"(6.0, 9.8, 9.16)","(61.0, 470.0, 437.9166666666667)","(7.5, 14.5, 14.125)","(4.2, 9.2, 7.658333333333333)","(2.0, 2.38, 2.06)","(10.0, 30.0, 24.25)","(14.0, 23.0, 18.8)","(11.0, 22.0, 18.0)"
10-01-2023 15:15:23.131282,"(6.0, 9.8, 9.16)","(61.0, 470.0, 437.9166666666667)","(7.5, 14.5, 14.125)","(4.2, 9.2, 6.039583333333333)","(2.0, 2.38, 2.06)","(10.0, 30.0, 24.25)","(14.0, 23.0, 18.8)","(11.0, 22.0, 18.0)"
10-01-2023 15:15:24.414854,"(6.0, 9.8, 9.16)","(61.0, 470.0, 395.0)","(7.5, 14.5, 14.125)","(4.2, 9.2, 8.5625)","(2.0, 2.38, 2.06)","(10.0, 30.0, 24.25)","(14.0, 23.0, 18.8)","(11.0, 22.0, 18.0)"
10-01-2023 15:15:25.606213,"(6.0, 9.8, 9.16)","(61.0, 470.0, 395.0)","(7.5, 14.5, 14.125)","(4.2, 9.0, 8.066666666666666)","(2.0, 2.38, 2.06)","(10.0, 30.0, 24.25)","(14.0, 23.0, 18.8)","(11.0, 22.0, 18.0)"
10-01-2023 15:15:26.809068,"(6.0, 9.8, 9.16)","(61.0, 570.0, 502.85714285714283)","(7.5, 14.5, 14.125)","(4.2, 8.8, 6.655)","(2.0, 2.38, 2.2)","(10.0, 30.0, 24.25)","(14.0, 23.0, 18.8)","(11.0, 22.0, 15.333333333333334)"
10-01-2023 15:15:28.047605,"(6.0, 9.8, 7.453333333333333)","(61.0, 570.0, 512.5)","(7.5, 14.5, 14.125)","(4.2, 8.8, 6.655)","(2.0, 2.36, 2.1936)","(10.0, 30.0, 24.25)","(14.0, 23.0, 18.8)","(11.0, 22.0, 17.5)"
10-01-2023 15:15:29.310843,"(6.0, 9.8, 7.4)","(61.0, 570.0, 528.1818181818182)","(7.5, 14.5, 14.125)","(4.2, 8.8, 8.212499999999999)","(2.0, 2.36, 2.1936)","(10.0, 30.0, 24.25)","(14.0, 23.0, 18.8)","(11.0, 21.0, 14.411764705882353)"
10-01-2023 15:15:30.558785,"(6.0, 9.8, 7.4)","(61.0, 570.0, 528.1818181818182)","(7.5, 14.5, 14.125)","(4.2, 8.6, 6.946666666666666)","(2.0, 2.36, 2.1936)","(10.0, 30.0, 24.25)","(14.0, 23.0, 18.8)","(11.0, 21.0, 14.411764705882353)"
10-01-2023 15:15:31.820572,"(6.0, 9.8, 7.4)","(61.0, 570.0, 420.0)","(7.5, 14.5, 14.125)","(4.2, 8.6, 7.7555555555555555)","(2.0, 2.36, 2.1936)","(10.0, 30.0, 20.142857142857142)","(14.0, 23.0, 18.8)","(11.0, 21.0, 14.411764705882353)"
10-01-2023 15:15:33.039192,"(6.0, 9.8, 7.4)","(61.0, 470.0, 420.0)","(7.5, 14.5, 14.125)","(4.2, 8.4, 7.191666666666666)","(2.0, 2.36, 2.1936)","(10.0, 30.0, 23.75)","(14.0, 23.0, 18.8)","(11.0, 21.0, 14.411764705882353)"
10-01-2023 15:15:34.238644,"(6.0, 9.8, 7.4)","(61.0, 470.0, 421.42857142857144)","(7.5, 14.5, 14.125)","(4.2, 8.4, 5.890384615384615)","(2.0, 2.36, 2.1936)","(10.0, 29.0, 23.75)","(14.0, 23.0, 18.8)","(11.0, 21.0, 14.411764705882353)"
10-01-2023 15:15:35.472199,"(6.0, 9.4, 8.84)","(61.0, 470.0, 421.42857142857144)","(7.5, 14.5, 14.125)","(4.2, 8.4, 7.862499999999999)","(2.0, 2.36, 2.1936)","(10.0, 29.0, 23.75)","(14.0, 23.0, 18.8)","(11.0, 21.0, 14.411764705882353)"
10-01-2023 15:15:36.814155,"(6.0, 9.4, 8.84)","(61.0, 470.0, 421.42857142857144)","(7.5, 14.5, 14.125)","(4.2, 8.2, 6.76)","(2.0, 2.36, 2.1936)","(10.0, 29.0, 23.75)","(14.0, 23.0, 18.8)","(11.0, 21.0, 14.411764705882353)"
10-01-2023 15:15:38.041098,"(6.0, 9.4, 8.84)","(61.0, 470.0, 421.42857142857144)","(7.5, 14.5, 14.125)","(4.2, 8.2, 6.421052631578947)","(2.0, 2.36, 2.1936)","(10.0, 29.0, 23.75)","(14.0, 23.0, 18.8)","(11.0, 21.0, 17.0)"
10-01-2023 15:15:39.256242,"(6.0, 9.4, 8.84)","(61.0, 470.0, 421.42857142857144)","(7.5, 14.5, 15.6)","(4.2, 8.0, 6.375)","(2.0, 2.36, 2.1936)","(10.0, 29.0, 23.75)","(14.0, 23.0, 18.8)","(11.0, 20.0, 17.0)"
10-01-2023 15:15:40.535449,"(6.0, 9.4, 8.84)","(61.0, 470.0, 404.0)","(7.5, 16.0, 15.636363636363637)","(4.2, 8.0, 6.375)","(2.0, 2.36, 2.1936)","(10.0, 29.0, 23.75)","(14.0, 23.0, 18.8)","(11.0, 20.0, 17.0)"
10-01-2023 15:15:41.784821,"(6.0, 9.4, 8.84)","(61.0, 470.0, 404.0)","(7.5, 16.0, 15.826086956521738)","(4.2, 8.0, 5.777777777777778)","(2.0, 2.36, 2.1936)","(10.0, 29.0, 22.333333333333332)","(14.0, 23.0, 18.8)","(11.0, 20.0, 17.0)"
10-01-2023 15:15:43.042476,"(6.0, 9.4, 8.84)","(61.0, 470.0, 404.0)","(7.5, 16.0, 15.09375)","(4.2, 8.0, 6.2318181818181815)","(2.0, 2.36, 2.1936)","(10.0, 30.0, 21.375)","(14.0, 23.0, 18.8)","(11.0, 20.0, 17.0)"
10-01-2023 15:15:44.304027,"(6.0, 9.4, 8.84)","(61.0, 470.0, 404.0)","(7.5, 16.5, 15.666666666666666)","(4.2, 7.8, 7.3374999999999995)","(2.0, 2.36, 2.187692307692308)","(10.0, 30.0, 21.375)","(14.0, 23.0, 18.8)","(11.0, 20.0, 17.0)"
10-01-2023 15:15:45.543850,"(6.0, 9.4, 8.84)","(61.0, 470.0, 404.0)","(7.5, 16.5, 15.666666666666666)","(4.2, 7.6, 6.725)","(2.0, 2.36, 2.187692307692308)","(10.0, 30.0, 21.375)","(14.0, 23.0, 18.8)","(11.0, 20.0, 17.0)"
10-01-2023 15:15:46.802183,"(6.0, 9.4, 8.84)","(61.0, 470.0, 404.0)","(7.5, 16.5, 15.666666666666666)","(4.2, 7.6, 6.725)","(2.0, 2.36, 2.187692307692308)","(10.0, 30.0, 21.375)","(14.0, 23.0, 18.8)","(11.0, 20.0, 17.0)"
10-01-2023 15:15:48.109924,"(6.0, 9.4, 8.84)","(61.0, 470.0, 404.0)","(7.5, 16.5, 15.666666666666666)","(4.2, 7.6, 6.725)","(2.0, 2.36, 2.187692307692308)","(10.0, 30.0, 21.375)","(14.0, 23.0, 18.8)","(11.0, 20.0, 17.0)"
10-01-2023 15:15:49.460589,"(6.0, 9.4, 8.84)","(61.0, 570.0, 484.0)","(7.5, 16.5, 15.666666666666666)","(4.2, 7.4, 7.1625000000000005)","(2.0, 2.36, 2.187692307692308)","(10.0, 30.0, 21.375)","(14.0, 23.0, 18.8)","(11.0, 20.0, 17.0)"
10-01-2023 15:15:50.733877,"(6.0, 9.4, 8.84)","(61.0, 570.0, 484.0)","(7.5, 16.5, 15.666666666666666)","(4.2, 7.4, 7.1625000000000005)","(2.0, 2.36, 2.187692307692308)","(10.0, 30.0, 27.346153846153847)","(14.0, 23.0, 18.8)","(11.0, 20.0, 17.0)"
10-01-2023 15:15:51.981349,"(6.0, 9.4, 8.84)","(61.0, 570.0, 484.0)","(7.5, 16.5, 14.833333333333334)","(4.2, 7.4, 5.65)","(2.0, 2.36, 2.187692307692308)","(10.0, 30.0, 25.875)","(14.0, 23.0, 18.8)","(11.0, 20.0, 14.857142857142858)"
10-01-2023 15:15:53.187983,"(6.0, 9.4, 8.84)","(61.0, 570.0, 484.0)","(7.5, 16.5, 14.833333333333334)","(4.2, 7.4, 5.65)","(2.0, 2.36, 2.187692307692308)","(10.0, 30.0, 25.875)","(14.0, 23.0, 18.8)","(11.0, 20.0, 16.75)"
10-01-2023 15:15:54.432220,"(6.0, 9.4, 8.84)","(61.0, 570.0, 430.0)","(7.5, 16.5, 15.5)","(4.2, 7.0, 5.725)","(2.0, 2.36, 2.187692307692308)","(10.0, 30.0, 27.136363636363637)","(14.0, 23.0, 18.8)","(11.0, 19.5, 16.75)"
10-01-2023 15:15:55.655292,"(6.0, 9.4, 8.84)","(61.0, 570.0, 430.0)","(7.5, 16.5, 15.75)","(4.2, 7.0, 5.877777777777777)","(2.0, 2.36, 2.187692307692308)","(10.0, 30.0, 27.136363636363637)","(14.0, 23.0, 18.8)","(11.0, 19.5, 16.75)"
10-01-2023 15:15:56.808769,"(6.0, 9.4, 8.84)","(61.0, 570.0, 430.0)","(7.5, 16.5, 15.75)","(4.2, 6.6, 5.877777777777777)","(2.0, 2.36, 2.187692307692308)","(10.0, 30.0, 22.5)","(14.0, 23.0, 18.8)","(11.0, 19.5, 16.75)"
10-01-2023 15:15:57.985933,"(6.0, 9.4, 8.84)","(61.0, 570.0, 430.0)","(7.5, 16.5, 15.75)","(4.2, 6.6, 5.877777777777777)","(2.0, 2.36, 2.187692307692308)","(10.0, 30.0, 27.0)","(14.0, 23.0, 18.8)","(11.0, 19.5, 16.75)"
10-01-2023 15:15:59.175425,"(6.0, 9.4, 8.84)","(61.0, 570.0, 430.0)","(7.5, 16.5, 15.75)","(4.2, 6.6, 5.877777777777777)","(2.0, 2.36, 2.187692307692308)","(10.0, 30.0, 27.3)","(14.0, 23.0, 18.8)","(11.0, 19.5, 16.75)"
10-01-2023 15:16:00.432342,"(6.0, 9.4, 8.84)","(61.0, 570.0, 430.0)","(7.5, 16.5, 15.75)","(4.2, 6.6, 5.877777777777777)","(2.0, 2.36, 2.187692307692308)","(10.0, 30.0, 28.411764705882355)","(14.0, 23.0, 18.8)","(11.0, 19.5, 16.75)"
10-01-2023 15:16:01.620445,"(6.0, 9.4, 8.84)","(61.0, 570.0, 430.0)","(7.5, 16.5, 15.75)","(4.2, 6.6, 5.877777777777777)","(2.0, 2.36, 2.187692307692308)","(10.0, 30.0, 28.411764705882355)","(14.0, 23.0, 18.8)","(11.0, 19.5, 16.75)"
10-01-2023 15:16:02.777597,"(6.0, 9.4, 8.84)","(61.0, 570.0, 430.0)","(7.5, 16.5, 15.75)","(4.2, 6.6, 5.877777777777777)","(2.0, 2.36, 2.187692307692308)","(10.0, 30.0, 28.588235294117645)","(14.0, 23.0, 18.8)","(11.0, 19.5, 16.75)"
10-01-2023 15:16:04.046311,"(6.0, 9.4, 8.84)","(61.0, 570.0, 363.33333333333337)","(7.5, 16.5, 15.75)","(4.2, 6.6, 5.877777777777777)","(2.0, 2.36, 2.187692307692308)","(10.0, 30.0, 28.588235294117645)","(14.0, 23.0, 18.8)","(11.0, 19.5, 16.75)"
10-01-2023 15:16:05.461469,"(6.0, 9.4, 8.84)","(61.0, 470.0, 363.33333333333337)","(7.5, 16.5, 15.75)","(4.2, 6.6, 5.877777777777777)","(2.0, 2.36, 2.187692307692308)","(10.0, 30.0, 28.588235294117645)","(14.0, 23.0, 18.8)","(11.0, 19.5, 16.75)"
10-01-2023 15:16:06.830960,"(6.0, 9.4, 8.84)","(61.0, 470.0, 363.33333333333337)","(7.5, 16.5, 15.75)","(4.2, 6.6, 5.877777777777777)","(2.0, 2.36, 2.187692307692308)","(10.0, 30.0, 28.736842105263158)","(14.0, 23.0, 18.8)","(11.0, 19.5, 16.75)"
10-01-2023 15:16:08.114167,"(6.0, 9.4, 8.84)","(61.0, 470.0, 363.33333333333337)","(7.5, 16.5, 15.75)","(4.2, 6.6, 5.877777777777777)","(2.0, 2.36, 2.187692307692308)","(10.0, 30.0, 30.8)","(14.0, 23.0, 18.8)","(11.0, 19.5, 16.75)"
10-01-2023 15:16:09.593839,"(6.0, 9.4, 8.84)","(61.0, 470.0, 363.33333333333337)","(7.5, 16.5, 15.75)","(4.2, 6.6, 5.877777777777777)","(2.0, 2.36, 2.187692307692308)","(10.0, 36.0, 33.111111111111114)","(14.0, 23.0, 18.8)","(11.0, 19.5, 16.75)"
10-01-2023 15:16:11.066798,"(6.0, 9.4, 8.84)","(61.0, 470.0, 363.33333333333337)","(7.5, 16.5, 15.75)","(4.2, 6.6, 5.516666666666667)","(2.0, 2.36, 2.187692307692308)","(10.0, 36.0, 30.8)","(14.0, 23.0, 18.8)","(11.0, 19.5, 16.75)"
10-01-2023 15:16:12.547250,"(6.0, 9.4, 8.84)","(61.0, 470.0, 363.33333333333337)","(7.5, 16.5, 15.75)","(4.2, 6.6, 5.516666666666667)","(2.0, 2.36, 2.187692307692308)","(10.0, 36.0, 30.8)","(14.0, 23.0, 18.8)","(11.0, 19.5, 16.75)"
