,Bull Dimple Rum,Bullet Hero,Kobestar,Midnight Rambler,Scenic Rim,Hyde,Gunmetal Girl,Sumnamilla,Shadie Milly
07-01-2023 15:26:26.942588,"(20.0, 30.0, 28.444444444444443)","(41.0, 80.0, 72.0)","(10.0, 12.0, 11.803030303030303)","(2.45, 2.74, 2.732)","(20.0, 26.0, 24.64516129032258)","(2.7, 3.35, 3.339344262295082)","(12.0, 15.0, 14.158227848101266)","(8.5, 11.5, 11.070422535211268)","(101.0, 230.0, 220.0)"
07-01-2023 15:26:28.303970,"(20.0, 28.0, 27.5625)","(41.0, 80.0, 74.0)","(10.0, 12.0, 11.902985074626866)","(2.45, 2.74, 2.7344000000000004)","(20.0, 26.0, 24.64516129032258)","(2.7, 3.35, 3.354435483870968)","(12.0, 14.5, 14.317757009345794)","(8.5, 11.5, 10.96927374301676)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:26:29.539530,"(20.0, 29.0, 28.6)","(41.0, 80.0, 74.0)","(10.0, 12.0, 11.902985074626866)","(2.45, 2.74, 2.709145299145299)","(20.0, 26.0, 24.848484848484848)","(2.7, 3.4, 3.3636363636363638)","(12.0, 14.5, 14.213836477987421)","(8.5, 11.5, 10.977272727272727)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:26:30.676610,"(20.0, 29.0, 28.727272727272727)","(41.0, 75.0, 70.45454545454545)","(10.0, 12.0, 11.9)","(2.45, 2.72, 2.7124418604651166)","(20.0, 26.0, 24.944444444444443)","(2.7, 3.4, 3.366265060240964)","(12.0, 14.5, 14.245)","(8.5, 11.5, 10.961538461538462)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:26:31.775597,"(20.0, 29.0, 28.727272727272727)","(41.0, 75.0, 70.45454545454545)","(10.0, 12.0, 11.9)","(2.45, 2.72, 2.7124418604651166)","(20.0, 26.0, 24.944444444444443)","(2.7, 3.4, 3.372277227722772)","(12.0, 14.5, 14.263440860215054)","(8.5, 11.5, 10.924242424242424)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:26:33.133209,"(20.0, 29.0, 28.684210526315788)","(41.0, 75.0, 70.45454545454545)","(10.0, 12.0, 12.044117647058824)","(2.45, 2.72, 2.7094273127753308)","(20.0, 26.0, 24.88235294117647)","(2.7, 3.4, 3.372277227722772)","(12.0, 14.5, 14.25)","(8.5, 11.5, 10.924242424242424)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:26:34.378761,"(20.0, 29.0, 28.684210526315788)","(41.0, 75.0, 68.5)","(10.0, 12.5, 12.146017699115044)","(2.45, 2.72, 2.7720833333333332)","(20.0, 26.0, 24.88235294117647)","(2.7, 3.4, 3.3775862068965514)","(12.0, 14.5, 14.227777777777778)","(8.5, 11.5, 10.839506172839506)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:26:35.613828,"(20.0, 29.0, 28.684210526315788)","(41.0, 75.0, 68.5)","(10.0, 12.5, 12.09349593495935)","(2.45, 2.78, 2.7808536585365853)","(20.0, 26.0, 24.88235294117647)","(2.7, 3.4, 3.3770588235294117)","(12.0, 14.5, 14.227777777777778)","(8.5, 11.0, 10.887323943661972)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:26:36.830666,"(20.0, 29.0, 28.684210526315788)","(41.0, 75.0, 68.5)","(10.0, 12.5, 12.088709677419354)","(2.45, 2.8, 2.7809929078014184)","(20.0, 26.0, 24.733333333333334)","(2.7, 3.4, 3.3424137931034483)","(12.0, 14.5, 14.227777777777778)","(8.5, 11.0, 11.168539325842696)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:26:37.948381,"(20.0, 29.0, 28.454545454545453)","(41.0, 75.0, 68.5)","(10.0, 12.5, 12.088709677419354)","(2.45, 2.8, 2.7809929078014184)","(20.0, 26.0, 24.733333333333334)","(2.7, 3.35, 3.3314814814814815)","(12.0, 14.5, 14.258620689655173)","(8.5, 11.5, 11.151515151515152)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:26:39.080234,"(20.0, 29.0, 28.454545454545453)","(41.0, 75.0, 68.5)","(10.0, 12.0, 11.886363636363637)","(2.45, 2.82, 2.8198792756539235)","(20.0, 26.0, 24.733333333333334)","(2.7, 3.35, 3.3258426966292136)","(12.0, 14.5, 14.204081632653061)","(8.5, 11.5, 11.05952380952381)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:26:40.297449,"(20.0, 29.0, 27.666666666666668)","(41.0, 75.0, 68.5)","(10.0, 12.0, 11.908163265306122)","(2.45, 2.82, 2.8345333333333333)","(20.0, 26.0, 24.57894736842105)","(2.7, 3.35, 3.3195876288659796)","(12.0, 14.5, 14.204081632653061)","(8.5, 11.5, 10.85)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:26:41.522389,"(20.0, 29.0, 27.666666666666668)","(41.0, 75.0, 68.5)","(10.0, 12.0, 11.908163265306122)","(2.45, 2.84, 2.8344966442953017)","(20.0, 26.0, 24.57894736842105)","(2.7, 3.35, 3.3094594594594593)","(12.0, 14.5, 14.197916666666666)","(8.5, 11.0, 10.827272727272728)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:26:42.824889,"(20.0, 29.0, 27.90909090909091)","(41.0, 75.0, 67.3529411764706)","(10.0, 12.0, 11.908163265306122)","(2.45, 2.84, 2.8523664122137404)","(20.0, 26.0, 24.57894736842105)","(2.7, 3.35, 3.3122641509433963)","(12.0, 14.5, 14.511904761904763)","(8.5, 11.0, 10.827272727272728)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:26:44.253413,"(20.0, 29.0, 28.72093023255814)","(41.0, 75.0, 67.3529411764706)","(10.0, 12.0, 11.916666666666666)","(2.45, 2.86, 2.8457309941520466)","(20.0, 26.0, 24.363636363636363)","(2.7, 3.35, 3.3122641509433963)","(12.0, 15.0, 14.418032786885245)","(8.5, 11.0, 10.830275229357799)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:26:45.929467,"(20.0, 29.0, 28.574468085106382)","(41.0, 75.0, 67.3529411764706)","(10.0, 12.0, 11.891891891891891)","(2.45, 2.86, 2.8457309941520466)","(20.0, 26.0, 24.363636363636363)","(2.7, 3.35, 3.3122641509433963)","(12.0, 14.5, 14.418032786885245)","(8.5, 11.0, 10.830275229357799)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:26:47.248566,"(20.0, 29.0, 28.574468085106382)","(41.0, 75.0, 67.3529411764706)","(10.0, 12.0, 11.853658536585366)","(2.45, 2.9, 2.8886184210526316)","(20.0, 26.0, 24.137931034482758)","(2.7, 3.3, 3.2928571428571427)","(12.0, 14.5, 14.418032786885245)","(8.5, 11.0, 10.808641975308642)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:26:48.428259,"(20.0, 29.0, 28.25925925925926)","(41.0, 75.0, 67.3529411764706)","(10.0, 11.5, 11.434306569343066)","(2.45, 2.96, 2.9209756097560975)","(20.0, 26.0, 23.86842105263158)","(2.7, 3.3, 3.2927536231884056)","(12.0, 14.5, 14.23846153846154)","(8.5, 11.0, 10.770114942528735)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:26:49.682713,"(20.0, 29.0, 28.17241379310345)","(41.0, 75.0, 67.3529411764706)","(10.0, 11.5, 11.440366972477065)","(2.45, 2.94, 2.924848484848485)","(20.0, 26.0, 23.86842105263158)","(2.7, 3.3, 3.289072847682119)","(12.0, 14.5, 14.194444444444445)","(8.5, 10.5, 10.441780821917808)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:26:50.989226,"(20.0, 29.0, 28.17241379310345)","(41.0, 75.0, 67.3529411764706)","(10.0, 11.5, 11.461538461538462)","(2.45, 2.94, 2.9076923076923076)","(20.0, 26.0, 23.86842105263158)","(2.7, 3.3, 3.289072847682119)","(12.0, 14.5, 14.194444444444445)","(8.5, 10.5, 10.441780821917808)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:26:52.299670,"(20.0, 29.0, 28.17241379310345)","(41.0, 75.0, 69.44444444444444)","(10.0, 11.5, 11.561111111111112)","(2.45, 2.94, 2.9255555555555555)","(20.0, 26.0, 24.3125)","(2.7, 3.3, 3.2896226415094336)","(12.0, 14.5, 14.194444444444445)","(8.5, 10.5, 10.440140845070422)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:26:53.840598,"(20.0, 28.0, 27.27536231884058)","(41.0, 70.0, 67.72727272727273)","(10.0, 12.0, 11.551912568306012)","(2.45, 2.94, 2.9246575342465753)","(20.0, 26.0, 23.424242424242426)","(2.7, 3.3, 3.2865853658536586)","(12.0, 14.5, 14.147435897435898)","(8.5, 10.5, 10.426724137931034)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:26:55.342465,"(20.0, 28.0, 27.27536231884058)","(41.0, 70.0, 67.72727272727273)","(10.0, 12.0, 11.573863636363637)","(2.45, 2.94, 2.907388535031847)","(20.0, 24.0, 23.321428571428573)","(2.7, 3.3, 3.2743243243243243)","(12.0, 14.5, 14.155405405405405)","(8.5, 10.5, 10.429752066115702)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:26:56.816543,"(20.0, 28.0, 27.27536231884058)","(41.0, 70.0, 67.72727272727273)","(10.0, 12.0, 11.605263157894736)","(2.45, 2.94, 2.907945205479452)","(20.0, 24.0, 23.024390243902438)","(2.7, 3.3, 3.2670138888888887)","(12.0, 14.5, 14.155405405405405)","(8.5, 10.5, 10.430327868852459)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:26:58.165672,"(20.0, 28.0, 27.27536231884058)","(41.0, 70.0, 67.72727272727273)","(10.0, 12.0, 11.605263157894736)","(2.45, 2.94, 2.9055882352941174)","(20.0, 24.0, 23.583333333333332)","(2.7, 3.3, 3.265648854961832)","(12.0, 14.5, 14.155405405405405)","(8.5, 10.5, 10.419354838709678)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:26:59.425487,"(21.0, 28.0, 27.27536231884058)","(41.0, 70.0, 67.72727272727273)","(10.0, 12.0, 11.605263157894736)","(2.5, 2.94, 2.9091891891891892)","(20.0, 26.0, 24.125)","(2.9, 3.3, 3.265185185185185)","(12.0, 14.5, 14.18125)","(8.5, 10.5, 10.37956204379562)","(101.0, 230.0, 223.33333333333334)"
07-01-2023 15:27:00.683162,"(21.0, 28.0, 27.27536231884058)","(41.0, 70.0, 67.72727272727273)","(10.0, 12.0, 11.463709677419354)","(2.5, 2.92, 2.896237623762376)","(20.0, 25.0, 23.363636363636363)","(2.9, 3.3, 3.3314432989690723)","(12.0, 14.5, 14.13953488372093)","(8.5, 10.5, 10.295918367346939)","(101.0, 230.0, 220.0)"
07-01-2023 15:27:02.029269,"(21.0, 28.0, 27.144736842105264)","(41.0, 70.0, 66.36363636363636)","(10.0, 11.5, 11.596685082872929)","(2.5, 2.92, 2.8892857142857142)","(20.0, 25.0, 24.2)","(2.9, 3.35, 3.384251968503937)","(12.0, 14.5, 14.173684210526316)","(8.5, 10.5, 10.289017341040463)","(101.0, 230.0, 226.66666666666666)"
07-01-2023 15:27:03.348551,"(21.0, 28.0, 27.142857142857142)","(41.0, 70.0, 66.0)","(10.0, 12.0, 11.440217391304348)","(2.5, 2.9, 2.8790543735224583)","(20.0, 25.0, 23.085714285714285)","(2.8, 3.4, 3.408181818181818)","(12.0, 14.5, 14.113924050632912)","(8.5, 10.5, 10.23076923076923)","(101.0, 230.0, 225.0)"
07-01-2023 15:27:04.769144,"(21.0, 28.0, 27.12)","(41.0, 70.0, 66.0)","(10.0, 11.5, 11.397590361445783)","(2.5, 2.88, 2.892577319587629)","(20.0, 24.0, 23.073170731707318)","(2.8, 3.45, 3.4335164835164838)","(12.0, 14.5, 14.064285714285715)","(8.5, 10.5, 10.208333333333334)","(101.0, 230.0, 225.0)"
07-01-2023 15:27:06.179355,"(21.0, 28.0, 27.107142857142858)","(41.0, 70.0, 66.0)","(10.0, 11.5, 11.559322033898304)","(2.5, 2.9, 2.8907692307692305)","(20.0, 24.0, 22.5625)","(2.8, 3.45, 3.4141935483870967)","(12.0, 14.5, 14.064285714285715)","(8.5, 10.5, 10.325842696629213)","(101.0, 230.0, 225.0)"
07-01-2023 15:27:07.455774,"(21.0, 28.0, 27.107142857142858)","(41.0, 70.0, 66.0)","(10.0, 12.0, 11.559322033898304)","(2.5, 2.9, 2.8835294117647057)","(20.0, 23.0, 22.176470588235293)","(2.8, 3.45, 3.4211065573770494)","(12.0, 14.5, 13.836787564766839)","(8.5, 10.5, 10.279411764705882)","(101.0, 230.0, 225.0)"
07-01-2023 15:27:08.743303,"(21.0, 27.0, 26.47826086956522)","(41.0, 70.0, 66.36363636363636)","(10.0, 12.0, 11.666666666666666)","(2.5, 2.92, 2.941953488372093)","(19.0, 23.0, 22.235294117647058)","(2.9, 3.45, 3.4009493670886073)","(12.0, 14.0, 13.836787564766839)","(8.5, 10.5, 10.276699029126213)","(101.0, 230.0, 225.0)"
07-01-2023 15:27:10.111787,"(21.0, 28.0, 26.028169014084508)","(41.0, 70.0, 66.36363636363636)","(10.0, 11.5, 11.42)","(2.5, 2.96, 2.925925925925926)","(19.0, 23.0, 22.12121212121212)","(2.9, 3.45, 3.3833333333333333)","(12.0, 14.0, 13.787162162162161)","(8.5, 10.5, 10.264705882352942)","(101.0, 230.0, 210.9090909090909)"
07-01-2023 15:27:11.489493,"(21.0, 26.0, 25.9)","(41.0, 70.0, 66.36363636363636)","(10.0, 11.5, 11.35)","(2.5, 2.94, 2.944360902255639)","(19.0, 23.0, 22.12121212121212)","(2.9, 3.4, 3.3833333333333333)","(12.0, 14.0, 13.755813953488373)","(8.5, 10.5, 10.302752293577981)","(101.0, 220.0, 210.9090909090909)"
07-01-2023 15:27:12.988204,"(21.0, 26.0, 25.9)","(41.0, 70.0, 66.36363636363636)","(10.0, 11.5, 11.33125)","(2.5, 2.98, 2.9098360655737703)","(19.0, 23.0, 23.849206349206348)","(2.9, 3.4, 3.3826291079812205)","(12.0, 14.0, 13.75390625)","(8.5, 10.5, 10.323529411764707)","(101.0, 220.0, 210.9090909090909)"
07-01-2023 15:27:14.316560,"(21.0, 26.0, 25.9)","(41.0, 75.0, 73.75)","(10.0, 11.5, 11.508196721311476)","(2.5, 2.96, 2.9051612903225807)","(19.0, 24.0, 23.375)","(2.9, 3.4, 3.412396694214876)","(12.0, 14.0, 13.762658227848101)","(8.5, 10.5, 10.236263736263735)","(101.0, 220.0, 203.33333333333334)"
07-01-2023 15:27:15.582827,"(21.0, 26.0, 25.857142857142858)","(41.0, 75.0, 73.75)","(10.0, 12.0, 11.508196721311476)","(2.5, 2.94, 2.9051612903225807)","(19.0, 24.0, 23.16)","(2.9, 3.45, 3.3657608695652175)","(12.0, 14.0, 13.735795454545455)","(8.5, 10.5, 10.237373737373737)","(101.0, 220.0, 195.0)"
07-01-2023 15:27:16.941437,"(21.0, 26.0, 25.980392156862745)","(41.0, 80.0, 79.58333333333333)","(10.0, 12.0, 11.536945812807883)","(2.5, 2.92, 2.8570772442588726)","(19.0, 24.0, 23.703703703703702)","(2.9, 3.4, 3.3642241379310347)","(12.0, 14.0, 13.735795454545455)","(8.5, 10.5, 10.25)","(101.0, 210.0, 192.85714285714286)"
07-01-2023 15:27:18.345339,"(21.0, 26.0, 25.967741935483872)","(41.0, 80.0, 79.58333333333333)","(10.0, 12.0, 11.491525423728813)","(2.6, 2.86, 2.8665313028764805)","(19.0, 24.0, 23.181818181818183)","(2.8, 3.4, 3.415819209039548)","(12.0, 14.0, 13.666666666666666)","(8.5, 10.5, 10.265486725663717)","(101.0, 210.0, 192.85714285714286)"
07-01-2023 15:27:19.720020,"(21.0, 26.0, 25.9)","(41.0, 80.0, 79.58333333333333)","(10.0, 11.5, 11.492063492063492)","(2.6, 2.88, 2.8674125874125873)","(19.0, 24.0, 23.133333333333333)","(2.8, 3.45, 3.4707920792079205)","(12.0, 14.0, 13.807692307692308)","(8.5, 10.5, 10.272727272727273)","(101.0, 210.0, 192.85714285714286)"
07-01-2023 15:27:21.061250,"(21.0, 26.0, 25.974358974358974)","(41.0, 80.0, 79.58333333333333)","(10.0, 11.5, 11.597222222222221)","(2.6, 2.88, 2.855384615384615)","(19.0, 24.0, 23.36)","(2.8, 3.5, 3.4784172661870505)","(12.0, 14.0, 13.718181818181819)","(8.5, 10.5, 10.159663865546218)","(101.0, 210.0, 192.85714285714286)"
07-01-2023 15:27:22.351233,"(21.0, 26.0, 25.974358974358974)","(41.0, 80.0, 79.375)","(10.0, 12.0, 11.652694610778443)","(2.6, 2.86, 2.8517037037037034)","(19.0, 24.0, 23.57894736842105)","(2.8, 3.5, 3.4823863636363637)","(12.0, 14.0, 13.398089171974522)","(8.5, 10.5, 10.330188679245284)","(101.0, 210.0, 192.85714285714286)"
07-01-2023 15:27:23.720486,"(21.0, 26.0, 25.625)","(41.0, 80.0, 81.81818181818181)","(10.0, 12.0, 11.447154471544716)","(2.6, 2.86, 2.846468085106383)","(19.0, 24.0, 22.954545454545453)","(2.8, 3.5, 3.5326446280991735)","(12.0, 13.5, 13.362179487179487)","(8.5, 10.5, 10.23972602739726)","(101.0, 210.0, 192.85714285714286)"
07-01-2023 15:27:25.097009,"(21.0, 26.0, 25.625)","(41.0, 90.0, 81.81818181818181)","(10.0, 11.5, 11.447154471544716)","(2.5, 2.86, 2.8245)","(20.0, 23.0, 22.951219512195124)","(2.8, 3.55, 3.521875)","(12.0, 13.5, 13.348360655737705)","(8.5, 10.5, 10.23611111111111)","(101.0, 210.0, 177.22222222222223)"
07-01-2023 15:27:26.497183,"(21.0, 26.0, 25.666666666666668)","(41.0, 90.0, 83.25)","(10.0, 11.5, 11.403703703703703)","(2.5, 2.84, 2.8245)","(20.0, 23.0, 22.951219512195124)","(2.8, 3.55, 3.521875)","(12.0, 13.5, 13.348360655737705)","(8.5, 10.5, 10.272)","(101.0, 220.0, 193.33333333333334)"
07-01-2023 15:27:27.889880,"(21.0, 26.0, 25.363636363636363)","(41.0, 90.0, 85.3125)","(10.0, 11.5, 11.39922480620155)","(2.5, 2.84, 2.8235532994923855)","(20.0, 23.0, 23.81818181818182)","(2.9, 3.5, 3.5234848484848484)","(12.0, 13.5, 13.108108108108109)","(8.5, 10.5, 10.228125)","(101.0, 200.0, 193.33333333333334)"
07-01-2023 15:27:29.157061,"(21.0, 25.0, 24.775)","(41.0, 90.0, 85.3125)","(10.0, 11.5, 11.277777777777779)","(2.5, 2.88, 2.861732283464567)","(20.0, 24.0, 23.870967741935484)","(2.9, 3.55, 3.5234848484848484)","(12.0, 13.5, 13.108108108108109)","(8.5, 10.5, 10.228125)","(101.0, 200.0, 193.33333333333334)"
07-01-2023 15:27:30.529885,"(21.0, 25.0, 24.821428571428573)","(41.0, 90.0, 81.66666666666667)","(10.0, 11.5, 11.368421052631579)","(2.5, 2.84, 2.8547663551401867)","(20.0, 25.0, 24.181818181818183)","(2.9, 3.55, 3.517452830188679)","(12.0, 12.5, 12.52247191011236)","(8.5, 10.5, 10.327272727272728)","(101.0, 200.0, 190.0)"
07-01-2023 15:27:32.019103,"(21.0, 25.0, 24.91304347826087)","(41.0, 90.0, 81.66666666666667)","(10.0, 11.5, 11.535211267605634)","(2.5, 2.86, 2.854625)","(19.0, 25.0, 24.210526315789473)","(2.9, 3.55, 3.525324675324675)","(12.0, 12.5, 12.454054054054055)","(8.5, 10.0, 9.888059701492537)","(101.0, 210.0, 183.33333333333334)"
07-01-2023 15:27:33.418158,"(20.0, 26.0, 24.736842105263158)","(51.0, 90.0, 81.66666666666667)","(10.0, 12.0, 11.425)","(2.5, 2.86, 2.868962264150943)","(20.0, 25.0, 24.210526315789473)","(2.9, 3.55, 3.5453124999999996)","(12.0, 12.5, 12.25925925925926)","(8.5, 10.0, 9.850000000000001)","(101.0, 210.0, 183.33333333333334)"
07-01-2023 15:27:34.810619,"(20.0, 26.0, 25.333333333333332)","(51.0, 90.0, 90.26315789473685)","(10.0, 11.5, 9.620626631853785)","(2.5, 2.88, 2.877689243027888)","(20.0, 25.0, 25.5)","(2.9, 3.55, 3.606432748538012)","(12.0, 12.5, 12.524193548387096)","(8.5, 10.0, 9.445252525252526)","(101.0, 210.0, 196.66666666666666)"
07-01-2023 15:27:36.250049,"(20.0, 26.0, 25.333333333333332)","(51.0, 110.0, 97.0)","(10.0, 9.8, 9.906666666666666)","(2.5, 2.88, 2.8876215738284703)","(20.0, 26.0, 25.77777777777778)","(2.9, 3.65, 3.6284037558685447)","(12.0, 13.0, 12.71256038647343)","(8.5, 9.6, 9.466790352504638)","(101.0, 210.0, 189.23076923076923)"
07-01-2023 15:27:37.642628,"(20.0, 26.0, 25.692307692307693)","(51.0, 100.0, 94.0)","(10.0, 10.0, 9.925925925925926)","(2.5, 2.9, 2.8890422535211266)","(20.0, 26.0, 25.741935483870968)","(2.9, 3.65, 3.6210691823899372)","(12.0, 13.0, 12.583333333333334)","(8.5, 9.6, 9.483253588516746)","(101.0, 220.0, 197.77777777777777)"
07-01-2023 15:27:38.953873,"(20.0, 26.0, 25.692307692307693)","(51.0, 100.0, 91.42857142857143)","(10.0, 10.0, 10.010204081632653)","(2.5, 2.9, 2.89255905511811)","(20.0, 26.0, 25.741935483870968)","(2.9, 3.65, 3.6168341708542715)","(12.0, 13.0, 12.649171270718233)","(8.5, 9.6, 9.47920792079208)","(101.0, 220.0, 197.77777777777777)"
07-01-2023 15:27:40.215217,"(20.0, 26.0, 25.692307692307693)","(51.0, 100.0, 90.0)","(10.0, 10.5, 10.057926829268293)","(2.5, 2.9, 2.9099056603773583)","(20.0, 26.0, 25.563636363636363)","(2.9, 3.65, 3.6238297872340426)","(12.0, 13.0, 12.631188118811881)","(8.5, 9.6, 9.468759342301944)","(101.0, 220.0, 156.31578947368422)"
07-01-2023 15:27:41.594681,"(20.0, 26.0, 25.753623188405797)","(51.0, 95.0, 85.0)","(10.0, 10.5, 10.066433566433567)","(2.5, 2.92, 2.8832)","(20.0, 26.0, 25.59259259259259)","(2.9, 3.65, 3.6324894514767934)","(12.0, 13.0, 12.623152709359607)","(8.5, 9.6, 9.46984667802385)","(101.0, 160.0, 156.66666666666666)"
07-01-2023 15:27:43.074742,"(20.0, 26.0, 25.638297872340427)","(51.0, 95.0, 84.28571428571429)","(10.0, 10.5, 10.191769547325103)","(2.5, 2.92, 2.8945833333333333)","(20.0, 26.0, 24.863636363636363)","(2.9, 3.65, 3.639777777777778)","(12.0, 13.0, 12.538461538461538)","(8.5, 9.6, 9.342857142857143)","(101.0, 160.0, 156.66666666666666)"
07-01-2023 15:27:44.475510,"(20.0, 26.0, 25.434782608695652)","(51.0, 95.0, 88.10344827586206)","(10.0, 10.5, 10.224324324324325)","(2.5, 2.9, 2.906779661016949)","(20.0, 25.0, 24.886363636363637)","(2.9, 3.65, 3.6404545454545456)","(12.0, 13.0, 12.556818181818182)","(8.5, 9.4, 9.18867924528302)","(101.0, 160.0, 196.36363636363637)"
07-01-2023 15:27:45.901092,"(20.0, 26.0, 25.442857142857143)","(51.0, 95.0, 88.84615384615384)","(10.0, 10.5, 10.387464387464387)","(2.5, 2.92, 2.918930163447251)","(20.0, 25.0, 26.514285714285712)","(2.9, 3.65, 3.6204918032786884)","(12.0, 13.0, 12.863414634146341)","(8.5, 9.4, 9.137003058103975)","(101.0, 210.0, 205.33333333333334)"
07-01-2023 15:27:47.568661,"(20.0, 26.0, 25.666666666666668)","(51.0, 90.0, 89.34782608695652)","(10.0, 10.5, 10.427360774818402)","(2.5, 2.92, 2.9078008298755185)","(20.0, 27.0, 27.834586466165412)","(2.9, 3.65, 3.6274725274725275)","(12.0, 13.0, 12.856796116504855)","(8.5, 9.2, 9.15576923076923)","(101.0, 210.0, 208.0)"
07-01-2023 15:27:49.269001,"(20.0, 26.0, 25.823529411764707)","(51.0, 90.0, 89.16666666666667)","(10.0, 10.5, 10.463788300835654)","(2.5, 2.92, 2.923921568627451)","(20.0, 28.0, 27.77319587628866)","(2.9, 3.65, 3.5991423670668956)","(12.0, 13.0, 12.893518518518519)","(8.5, 9.2, 9.129411764705882)","(101.0, 220.0, 208.42105263157896)"
07-01-2023 15:27:50.913640,"(20.0, 26.0, 26.80373831775701)","(51.0, 90.0, 90.16129032258064)","(10.0, 10.5, 10.836693548387096)","(2.5, 2.94, 2.9377167019027484)","(20.0, 28.0, 28.666666666666668)","(2.9, 3.6, 3.656913183279743)","(12.0, 13.0, 11.061538461538461)","(8.5, 9.2, 9.34139534883721)","(101.0, 220.0, 214.375)"
07-01-2023 15:27:52.569205,"(20.0, 27.0, 26.82894736842105)","(51.0, 95.0, 89.28571428571429)","(10.0, 11.0, 10.91304347826087)","(2.5, 2.94, 2.935489833641405)","(20.0, 29.0, 28.23076923076923)","(2.9, 3.7, 3.6665966386554625)","(12.0, 11.5, 11.274271844660195)","(8.5, 9.4, 9.338812785388129)","(101.0, 220.0, 215.65217391304347)"
07-01-2023 15:27:54.142800,"(20.0, 27.0, 26.661971830985916)","(51.0, 95.0, 88.21428571428571)","(10.0, 11.0, 10.916075650118204)","(2.5, 2.94, 2.8653682896379524)","(20.0, 29.0, 27.133333333333333)","(2.9, 3.7, 3.68768115942029)","(12.0, 11.5, 11.08974358974359)","(8.5, 9.4, 9.418796992481203)","(101.0, 220.0, 215.9090909090909)"
07-01-2023 15:27:55.720450,"(20.0, 27.0, 26.66412213740458)","(51.0, 90.0, 88.07692307692308)","(10.0, 11.0, 10.97051282051282)","(2.5, 2.88, 2.8692150170648465)","(20.0, 29.0, 27.142857142857142)","(2.9, 3.7, 3.669220779220779)","(12.0, 11.5, 11.1125)","(8.5, 9.6, 9.40849420849421)","(101.0, 220.0, 215.5)"
07-01-2023 15:27:57.143469,"(20.0, 27.0, 26.5968992248062)","(51.0, 90.0, 84.5)","(10.0, 11.0, 10.985680190930788)","(2.5, 2.88, 2.869707602339181)","(20.0, 28.0, 27.66355140186916)","(2.9, 3.7, 3.6450276243093924)","(12.0, 11.5, 11.102693602693602)","(8.5, 9.6, 9.431379962192816)","(101.0, 220.0, 215.0)"
07-01-2023 15:27:58.614719,"(20.0, 27.0, 26.419354838709676)","(51.0, 85.0, 84.58333333333333)","(10.0, 11.0, 10.976056338028169)","(2.5, 2.88, 2.913915857605178)","(20.0, 28.0, 27.65714285714286)","(2.9, 3.65, 3.6120689655172415)","(12.0, 11.5, 11.104477611940299)","(8.5, 9.6, 9.476428571428572)","(101.0, 220.0, 215.26315789473685)"
07-01-2023 15:28:00.065047,"(20.0, 27.0, 26.419354838709676)","(51.0, 85.0, 84.66666666666667)","(10.0, 11.0, 11.261557177615572)","(2.5, 2.92, 2.9082407407407405)","(20.0, 28.0, 27.6697247706422)","(2.9, 3.65, 3.6002380952380952)","(12.0, 11.5, 10.995652173913044)","(8.5, 9.6, 9.475985663082437)","(101.0, 220.0, 215.5)"
07-01-2023 15:28:01.532127,"(20.0, 27.0, 26.470588235294116)","(51.0, 85.0, 84.72222222222223)","(10.0, 11.5, 11.272511848341232)","(2.5, 2.92, 2.8809375)","(20.0, 28.0, 26.952830188679247)","(2.9, 3.65, 3.592857142857143)","(12.0, 11.0, 11.326765188834154)","(8.5, 9.6, 9.513108614232209)","(101.0, 220.0, 218.46153846153845)"
