,Stacked Deck,Moonlit Picture,Tranquil Ben,Skylahs Misfit,Little Gomez,Kingsbrae Anna,Mundy Valley,Leon Kingsbrae
12-01-2023 13:00:01.436057,"(8.5, 12.0, 11.73076923076923)","(4.2, 5.1, 5.023809523809524)","(12.0, 17.5, 15.766666666666667)","(41.0, 95.0, 87.5)","(7.5, 11.0, 10.532258064516128)","(1.75, 2.1, 2.0810526315789475)","(17.0, 28.0, 26.875)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 13:00:02.482981,"(8.5, 12.0, 11.73076923076923)","(4.2, 5.1, 5.023809523809524)","(12.0, 17.5, 15.766666666666667)","(41.0, 95.0, 89.0)","(7.5, 11.0, 10.532258064516128)","(1.75, 2.1, 2.0810526315789475)","(17.0, 28.0, 26.5)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 13:00:03.585753,"(8.5, 12.0, 11.73076923076923)","(4.2, 5.1, 5.023809523809524)","(12.0, 17.5, 16.357142857142858)","(41.0, 95.0, 85.0)","(7.5, 11.0, 10.532258064516128)","(1.75, 2.1, 2.0810526315789475)","(17.0, 28.0, 27.217391304347828)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 13:00:04.648757,"(8.5, 12.0, 11.863636363636363)","(4.2, 5.1, 5.023809523809524)","(12.0, 17.5, 16.166666666666668)","(41.0, 95.0, 87.5)","(7.5, 11.0, 10.532258064516128)","(1.75, 2.1, 2.0810526315789475)","(17.0, 28.0, 27.217391304347828)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 13:00:05.663459,"(8.5, 12.0, 11.863636363636363)","(4.2, 5.1, 5.023809523809524)","(12.0, 17.0, 16.53125)","(41.0, 95.0, 87.5)","(7.5, 11.0, 10.532258064516128)","(1.75, 2.1, 2.0810526315789475)","(17.0, 28.0, 27.0)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 13:00:06.733750,"(8.5, 12.0, 11.863636363636363)","(4.2, 5.1, 5.015789473684211)","(12.0, 17.0, 16.25)","(41.0, 95.0, 87.5)","(7.5, 11.0, 10.532258064516128)","(1.75, 2.1, 2.0860000000000003)","(17.0, 28.0, 27.0)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 13:00:07.853683,"(8.5, 12.0, 11.863636363636363)","(4.2, 5.0, 4.9375)","(12.0, 17.0, 16.25)","(41.0, 95.0, 87.5)","(7.5, 11.0, 10.5)","(1.75, 2.1, 2.0902857142857143)","(17.0, 28.0, 26.941176470588236)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 13:00:08.934770,"(8.5, 12.0, 11.842105263157894)","(4.2, 5.0, 4.9655172413793105)","(12.0, 17.0, 15.772727272727273)","(41.0, 95.0, 87.5)","(7.5, 11.0, 10.532258064516128)","(1.75, 2.12, 2.1126923076923076)","(17.0, 28.0, 26.941176470588236)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 13:00:09.938796,"(8.5, 12.0, 11.863636363636363)","(4.2, 5.0, 4.9)","(12.0, 17.0, 15.772727272727273)","(41.0, 95.0, 87.5)","(7.5, 11.0, 10.5)","(1.75, 2.12, 2.1146153846153846)","(17.0, 28.0, 26.941176470588236)","(26.0, 44.0, 42.31578947368421)"
12-01-2023 13:00:11.017072,"(8.5, 12.0, 11.863636363636363)","(4.2, 5.0, 4.8545454545454545)","(12.0, 17.0, 16.15625)","(41.0, 95.0, 88.07692307692308)","(7.5, 11.0, 10.5)","(1.75, 2.12, 2.1275409836065573)","(17.0, 28.0, 26.941176470588236)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 13:00:12.145240,"(8.5, 12.0, 11.863636363636363)","(4.2, 4.9, 4.883333333333334)","(12.0, 17.0, 15.772727272727273)","(41.0, 95.0, 88.07692307692308)","(7.5, 11.0, 10.532258064516128)","(1.75, 2.14, 2.1284745762711865)","(17.0, 28.0, 26.941176470588236)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 13:00:13.204724,"(8.5, 12.0, 11.863636363636363)","(4.2, 4.9, 4.856521739130435)","(12.0, 17.0, 16.15625)","(41.0, 95.0, 88.07692307692308)","(7.5, 11.0, 10.532258064516128)","(1.75, 2.14, 2.123809523809524)","(17.0, 28.0, 26.941176470588236)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 13:00:14.323686,"(8.5, 12.0, 11.863636363636363)","(4.2, 4.9, 4.837931034482759)","(12.0, 17.0, 15.772727272727273)","(41.0, 95.0, 88.07692307692308)","(7.5, 11.0, 10.5)","(1.75, 2.14, 2.1350000000000002)","(17.0, 28.0, 26.941176470588236)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 13:00:15.385931,"(8.5, 12.0, 11.863636363636363)","(4.2, 4.9, 4.833333333333334)","(12.0, 17.0, 15.772727272727273)","(41.0, 95.0, 88.07692307692308)","(7.5, 11.0, 10.5)","(1.75, 2.14, 2.1168)","(17.0, 28.0, 26.941176470588236)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 13:00:16.464514,"(8.5, 12.0, 11.703703703703704)","(4.2, 5.1, 4.961538461538462)","(12.0, 17.0, 16.15625)","(41.0, 95.0, 88.07692307692308)","(7.5, 11.0, 10.5)","(1.75, 2.12, 2.1133333333333333)","(17.0, 28.0, 26.941176470588236)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 13:00:17.571078,"(8.5, 12.0, 11.703703703703704)","(4.2, 5.0, 4.941666666666666)","(12.0, 17.0, 15.772727272727273)","(41.0, 95.0, 88.07692307692308)","(7.5, 11.0, 10.5)","(1.75, 2.12, 2.1133333333333333)","(17.0, 28.0, 27.142857142857142)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 13:00:18.707502,"(8.5, 12.0, 11.703703703703704)","(4.2, 5.0, 4.914285714285715)","(12.0, 17.0, 16.15625)","(41.0, 95.0, 88.07692307692308)","(7.5, 11.0, 10.5)","(1.75, 2.12, 2.1133333333333333)","(17.0, 28.0, 27.473684210526315)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 13:00:19.769598,"(8.5, 12.0, 11.703703703703704)","(4.2, 5.0, 4.9411764705882355)","(12.0, 17.0, 15.772727272727273)","(41.0, 95.0, 88.07692307692308)","(7.5, 11.0, 10.5)","(1.75, 2.12, 2.1129411764705885)","(17.0, 28.0, 27.473684210526315)","(26.0, 44.0, 42.4390243902439)"
12-01-2023 13:00:20.852472,"(8.5, 12.0, 11.703703703703704)","(4.0, 5.0, 4.9411764705882355)","(12.0, 17.0, 16.25)","(41.0, 95.0, 88.07692307692308)","(7.5, 11.0, 10.5)","(1.75, 2.12, 2.1143478260869566)","(17.0, 28.0, 27.473684210526315)","(26.0, 44.0, 42.7027027027027)"
12-01-2023 13:00:21.945400,"(8.5, 12.0, 11.703703703703704)","(4.0, 5.0, 4.914285714285715)","(12.0, 17.0, 15.833333333333334)","(41.0, 95.0, 88.07692307692308)","(7.5, 11.0, 10.5)","(1.75, 2.12, 2.115357142857143)","(17.0, 28.0, 27.473684210526315)","(26.0, 44.0, 42.7027027027027)"
12-01-2023 13:00:23.145672,"(8.5, 12.0, 11.703703703703704)","(4.0, 5.0, 4.914285714285715)","(12.0, 17.0, 15.833333333333334)","(41.0, 95.0, 88.07692307692308)","(7.5, 11.0, 10.5)","(1.75, 2.12, 2.115357142857143)","(17.0, 28.0, 27.473684210526315)","(26.0, 44.0, 42.7027027027027)"
12-01-2023 13:00:24.279665,"(8.5, 12.0, 11.703703703703704)","(4.0, 5.0, 4.914285714285715)","(12.0, 17.0, 15.833333333333334)","(41.0, 95.0, 88.07692307692308)","(7.5, 11.0, 10.5)","(1.75, 2.12, 2.0966666666666667)","(17.0, 28.0, 27.473684210526315)","(26.0, 44.0, 42.5)"
12-01-2023 13:00:25.318961,"(8.5, 12.0, 11.703703703703704)","(4.0, 5.0, 4.957142857142857)","(12.0, 17.0, 16.25)","(41.0, 95.0, 88.07692307692308)","(7.5, 11.0, 10.532258064516128)","(1.75, 2.1, 2.0963636363636367)","(17.0, 28.0, 27.473684210526315)","(26.0, 44.0, 42.5)"
12-01-2023 13:00:26.480494,"(8.5, 12.0, 11.703703703703704)","(4.0, 5.1, 5.014285714285714)","(12.0, 17.0, 15.833333333333334)","(41.0, 95.0, 88.07692307692308)","(7.5, 11.0, 10.5)","(1.75, 2.12, 2.093846153846154)","(17.0, 28.0, 27.473684210526315)","(26.0, 44.0, 42.5)"
12-01-2023 13:00:27.634997,"(8.5, 12.0, 11.73076923076923)","(4.0, 5.1, 5.014285714285714)","(12.0, 17.0, 16.25)","(41.0, 95.0, 88.07692307692308)","(7.5, 11.0, 10.5)","(1.75, 2.12, 2.093846153846154)","(17.0, 28.0, 27.473684210526315)","(26.0, 44.0, 42.5)"
12-01-2023 13:00:28.706915,"(8.5, 12.0, 11.333333333333334)","(4.0, 5.1, 5.028)","(12.0, 17.0, 16.25)","(41.0, 95.0, 88.07692307692308)","(7.5, 11.0, 10.5)","(1.75, 2.12, 2.093846153846154)","(17.0, 28.0, 27.285714285714285)","(26.0, 44.0, 42.5)"
12-01-2023 13:00:29.703808,"(8.5, 12.0, 11.529411764705882)","(4.0, 5.1, 5.028)","(12.0, 17.0, 15.833333333333334)","(41.0, 95.0, 88.07692307692308)","(7.5, 11.0, 10.5)","(1.75, 2.12, 2.1020689655172413)","(17.0, 28.0, 26.875)","(26.0, 44.0, 42.5)"
12-01-2023 13:00:30.850375,"(8.5, 12.0, 11.333333333333334)","(4.0, 5.1, 5.0181818181818185)","(12.0, 17.0, 16.25)","(41.0, 95.0, 88.07692307692308)","(7.5, 11.0, 10.25)","(1.75, 2.12, 2.1020689655172413)","(17.0, 28.0, 26.363636363636363)","(26.0, 44.0, 42.5)"
12-01-2023 13:00:31.989701,"(8.5, 12.0, 11.555555555555555)","(4.0, 5.1, 5.0181818181818185)","(12.0, 17.0, 16.416666666666668)","(41.0, 95.0, 88.07692307692308)","(7.5, 10.5, 9.75)","(1.75, 2.12, 2.1047058823529414)","(17.0, 28.0, 26.5)","(26.0, 44.0, 42.5)"
12-01-2023 13:00:33.163014,"(8.5, 12.0, 11.666666666666666)","(4.2, 5.2, 5.088888888888889)","(10.0, 17.0, 16.48148148148148)","(51.0, 95.0, 88.07692307692308)","(8.0, 9.6, 9.466666666666667)","(1.8, 2.12, 2.1037500000000002)","(18.0, 28.0, 26.941176470588236)","(31.0, 44.0, 42.857142857142854)"
12-01-2023 13:00:34.339463,"(8.5, 12.0, 11.666666666666666)","(4.2, 5.2, 5.0600000000000005)","(10.0, 17.0, 16.416666666666668)","(51.0, 95.0, 88.07692307692308)","(8.0, 9.6, 9.573333333333332)","(1.8, 2.12, 2.1114285714285717)","(18.0, 28.0, 26.941176470588236)","(31.0, 44.0, 42.97435897435898)"
12-01-2023 13:00:35.495417,"(8.5, 12.0, 11.666666666666666)","(4.2, 5.2, 5.1)","(10.0, 17.0, 16.416666666666668)","(51.0, 95.0, 87.5)","(8.0, 9.6, 9.549999999999999)","(1.8, 2.12, 2.121818181818182)","(18.0, 28.0, 26.941176470588236)","(31.0, 44.0, 42.97435897435898)"
12-01-2023 13:00:36.599731,"(8.5, 12.0, 11.666666666666666)","(4.2, 5.2, 5.122222222222223)","(10.0, 17.0, 16.416666666666668)","(51.0, 95.0, 87.5)","(8.0, 9.6, 9.529411764705882)","(1.8, 2.14, 2.121818181818182)","(18.0, 28.0, 26.941176470588236)","(31.0, 44.0, 42.97435897435898)"
12-01-2023 13:00:37.630685,"(8.5, 12.0, 11.666666666666666)","(4.2, 5.2, 5.122222222222223)","(10.0, 17.0, 16.416666666666668)","(51.0, 95.0, 87.5)","(8.0, 9.6, 9.573333333333332)","(1.8, 2.14, 2.1339393939393942)","(18.0, 28.0, 27.2)","(31.0, 44.0, 43.22222222222222)"
12-01-2023 13:00:38.805411,"(8.5, 12.0, 11.736842105263158)","(4.2, 5.2, 5.1)","(10.0, 16.0, 15.944444444444445)","(51.0, 95.0, 87.5)","(8.0, 9.6, 9.549999999999999)","(1.8, 2.14, 2.1339393939393942)","(18.0, 28.0, 27.2)","(31.0, 44.0, 43.22222222222222)"
12-01-2023 13:00:39.995451,"(8.5, 12.0, 11.736842105263158)","(4.2, 5.2, 5.129411764705883)","(10.0, 16.0, 15.944444444444445)","(51.0, 95.0, 87.5)","(8.0, 9.6, 9.529411764705882)","(1.8, 2.14, 2.1339393939393942)","(18.0, 28.0, 27.2)","(31.0, 44.0, 43.22222222222222)"
12-01-2023 13:00:41.069632,"(8.5, 12.0, 11.736842105263158)","(4.2, 5.2, 5.129411764705883)","(10.0, 16.0, 15.944444444444445)","(51.0, 95.0, 87.5)","(8.0, 9.6, 9.529411764705882)","(1.8, 2.14, 2.12)","(18.0, 28.0, 26.941176470588236)","(31.0, 44.0, 45.2)"
12-01-2023 13:00:42.281682,"(8.5, 12.0, 11.583333333333334)","(4.2, 5.2, 5.069999999999999)","(10.0, 16.0, 15.9375)","(51.0, 95.0, 87.5)","(8.0, 9.6, 9.549999999999999)","(1.8, 2.14, 2.1310204081632653)","(18.0, 28.0, 26.941176470588236)","(31.0, 50.0, 48.285714285714285)"
12-01-2023 13:00:43.565132,"(8.5, 12.0, 11.583333333333334)","(4.2, 5.1, 5.07391304347826)","(10.0, 16.0, 16.184210526315788)","(51.0, 95.0, 87.5)","(8.0, 9.6, 9.529411764705882)","(1.8, 2.14, 2.128421052631579)","(18.0, 28.0, 26.941176470588236)","(31.0, 50.0, 48.0)"
12-01-2023 13:00:44.788602,"(8.5, 12.0, 11.583333333333334)","(4.2, 5.1, 5.07391304347826)","(10.0, 16.5, 16.717391304347828)","(51.0, 95.0, 93.63636363636364)","(8.0, 9.6, 9.73)","(1.8, 2.14, 1.9801255230125523)","(18.0, 28.0, 28.2)","(31.0, 50.0, 48.10526315789474)"
12-01-2023 13:00:45.867840,"(8.5, 12.5, 11.952380952380953)","(4.2, 5.3, 5.241666666666666)","(10.0, 17.5, 16.717391304347828)","(51.0, 95.0, 93.63636363636364)","(8.0, 10.5, 10.12)","(1.8, 1.99, 1.9713333333333334)","(18.0, 32.0, 28.181818181818183)","(31.0, 50.0, 48.0)"
12-01-2023 13:00:46.994682,"(8.5, 12.5, 11.984848484848484)","(4.2, 5.4, 5.353846153846154)","(10.0, 17.5, 16.973684210526315)","(51.0, 95.0, 93.63636363636364)","(8.0, 10.5, 10.12)","(1.8, 1.98, 1.9714285714285713)","(18.0, 32.0, 29.185185185185183)","(31.0, 50.0, 48.857142857142854)"
12-01-2023 13:00:48.239486,"(8.5, 12.5, 12.225806451612904)","(4.2, 5.4, 5.3)","(10.0, 17.5, 17.1875)","(51.0, 95.0, 93.63636363636364)","(8.0, 10.5, 10.148148148148149)","(1.8, 1.98, 1.964090909090909)","(18.0, 32.0, 28.695652173913043)","(31.0, 50.0, 48.857142857142854)"
12-01-2023 13:00:49.365365,"(8.5, 12.5, 12.225806451612904)","(4.2, 5.3, 5.266666666666667)","(10.0, 17.5, 17.1875)","(51.0, 95.0, 93.63636363636364)","(8.0, 10.5, 10.148148148148149)","(1.8, 1.97, 1.94)","(18.0, 32.0, 28.545454545454547)","(31.0, 50.0, 48.857142857142854)"
12-01-2023 13:00:50.473804,"(8.5, 12.5, 12.306451612903226)","(4.2, 5.4, 5.366666666666667)","(10.0, 17.5, 17.1875)","(51.0, 95.0, 93.63636363636364)","(8.0, 10.5, 10.148148148148149)","(1.8, 1.96, 1.9408333333333332)","(18.0, 32.0, 29.185185185185183)","(31.0, 50.0, 48.857142857142854)"
12-01-2023 13:00:51.696060,"(8.5, 12.5, 12.306451612903226)","(4.2, 5.5, 5.433333333333334)","(10.0, 17.5, 17.045454545454547)","(51.0, 95.0, 93.63636363636364)","(8.0, 10.5, 10.148148148148149)","(1.8, 1.95, 1.9408333333333332)","(18.0, 32.0, 28.545454545454547)","(31.0, 50.0, 48.857142857142854)"
12-01-2023 13:00:52.846314,"(8.5, 12.5, 12.34)","(4.2, 5.5, 5.433333333333334)","(10.0, 17.5, 17.045454545454547)","(51.0, 95.0, 93.63636363636364)","(8.0, 10.5, 10.148148148148149)","(1.8, 1.95, 1.9452941176470588)","(18.0, 32.0, 28.695652173913043)","(31.0, 50.0, 48.857142857142854)"
12-01-2023 13:00:54.069784,"(8.5, 12.5, 12.366666666666667)","(4.2, 5.7, 5.434615384615385)","(10.0, 17.5, 17.1875)","(51.0, 95.0, 90.0)","(8.0, 10.5, 10.12)","(1.8, 1.95, 1.943)","(18.0, 32.0, 29.066666666666666)","(31.0, 50.0, 48.8)"
12-01-2023 13:00:55.352279,"(8.5, 12.5, 12.362068965517242)","(4.2, 5.6, 5.505263157894737)","(10.0, 17.5, 17.0)","(51.0, 95.0, 88.18181818181819)","(8.0, 10.5, 10.12)","(1.8, 1.95, 1.9347619047619047)","(18.0, 32.0, 29.466666666666665)","(31.0, 50.0, 48.8)"
12-01-2023 13:00:56.502462,"(8.5, 12.5, 12.382352941176471)","(4.2, 5.7, 5.557142857142857)","(10.0, 17.5, 17.333333333333332)","(51.0, 95.0, 88.18181818181819)","(8.0, 10.5, 10.12)","(1.8, 1.95, 1.9317241379310344)","(18.0, 32.0, 29.466666666666665)","(31.0, 50.0, 49.0)"
12-01-2023 13:00:57.691471,"(8.5, 12.5, 12.382352941176471)","(4.2, 5.7, 5.533333333333333)","(10.0, 17.5, 17.40909090909091)","(51.0, 95.0, 87.5)","(8.0, 10.5, 10.12)","(1.8, 1.94, 1.9243478260869564)","(18.0, 32.0, 29.6)","(31.0, 50.0, 48.73684210526316)"
12-01-2023 13:00:58.785012,"(8.5, 13.0, 12.51923076923077)","(4.2, 5.7, 5.530769230769231)","(10.0, 17.5, 17.333333333333332)","(51.0, 95.0, 87.5)","(8.0, 10.5, 10.115384615384615)","(1.8, 1.94, 1.9345454545454546)","(18.0, 32.0, 29.6)","(31.0, 50.0, 48.73684210526316)"
12-01-2023 13:00:59.991118,"(8.5, 13.0, 12.522727272727273)","(4.2, 5.7, 5.54)","(10.0, 17.5, 17.333333333333332)","(51.0, 95.0, 87.5)","(8.0, 10.5, 10.115384615384615)","(1.8, 1.94, 1.92625)","(18.0, 32.0, 29.548387096774192)","(31.0, 50.0, 48.73684210526316)"
12-01-2023 13:01:01.126270,"(8.5, 13.0, 12.522727272727273)","(4.2, 5.8, 5.64)","(10.0, 17.5, 17.40909090909091)","(51.0, 95.0, 87.5)","(8.0, 10.5, 10.115384615384615)","(1.8, 1.93, 1.92625)","(18.0, 32.0, 29.466666666666665)","(31.0, 50.0, 49.368421052631575)"
12-01-2023 13:01:02.268655,"(8.5, 13.0, 12.514705882352942)","(4.2, 5.8, 5.6049999999999995)","(10.0, 17.5, 17.416666666666668)","(51.0, 95.0, 85.0)","(8.0, 10.5, 10.115384615384615)","(1.8, 1.93, 1.9289473684210525)","(18.0, 32.0, 29.466666666666665)","(31.0, 50.0, 49.25)"
12-01-2023 13:01:03.397445,"(9.0, 13.0, 12.5125)","(4.4, 5.8, 5.636956521739131)","(11.0, 17.5, 17.416666666666668)","(51.0, 90.0, 83.33333333333333)","(8.0, 10.5, 10.021052631578948)","(1.75, 1.93, 1.9285416666666666)","(18.0, 32.0, 29.466666666666665)","(31.0, 50.0, 49.25)"
12-01-2023 13:01:04.691598,"(9.0, 13.0, 12.51388888888889)","(4.4, 5.8, 5.697560975609756)","(11.0, 17.5, 17.44736842105263)","(51.0, 90.0, 84.54545454545455)","(8.0, 10.5, 10.076744186046511)","(1.75, 1.93, 1.9243548387096774)","(18.0, 32.0, 29.466666666666665)","(31.0, 50.0, 49.25)"
12-01-2023 13:01:05.930224,"(9.0, 13.0, 12.51388888888889)","(4.4, 5.8, 5.695652173913043)","(11.0, 17.5, 17.441176470588236)","(51.0, 90.0, 84.54545454545455)","(8.0, 10.5, 10.827586206896552)","(1.75, 1.93, 1.917142857142857)","(18.0, 32.0, 29.09090909090909)","(31.0, 50.0, 49.2)"
12-01-2023 13:01:07.066789,"(9.0, 13.0, 12.35)","(4.4, 5.8, 5.695652173913043)","(11.0, 17.5, 17.441176470588236)","(51.0, 90.0, 83.33333333333333)","(8.0, 11.5, 10.375)","(1.75, 1.93, 1.9251219512195121)","(18.0, 30.0, 29.571428571428573)","(31.0, 50.0, 49.368421052631575)"
12-01-2023 13:01:08.155808,"(9.0, 12.5, 12.159090909090908)","(4.4, 5.8, 5.662857142857143)","(11.0, 17.5, 17.423076923076923)","(51.0, 90.0, 83.33333333333333)","(8.0, 11.5, 10.511627906976745)","(1.75, 1.93, 1.923)","(18.0, 30.0, 29.466666666666665)","(31.0, 50.0, 49.368421052631575)"
12-01-2023 13:01:09.291831,"(9.0, 12.5, 12.152173913043478)","(4.4, 5.8, 5.702564102564102)","(11.0, 17.5, 17.46)","(51.0, 90.0, 84.54545454545455)","(8.0, 11.0, 10.533333333333333)","(1.75, 1.93, 1.9181249999999999)","(18.0, 30.0, 29.692307692307693)","(31.0, 50.0, 53.333333333333336)"
12-01-2023 13:01:10.447776,"(9.0, 12.5, 12.055555555555555)","(4.4, 5.8, 5.699999999999999)","(11.0, 17.5, 17.46)","(51.0, 90.0, 83.33333333333333)","(8.0, 11.0, 10.434782608695652)","(1.75, 1.92, 1.923)","(18.0, 30.0, 29.25)","(31.0, 60.0, 56.06060606060606)"
12-01-2023 13:01:11.633861,"(9.0, 12.5, 12.152173913043478)","(4.4, 5.8, 5.713043478260869)","(11.0, 17.5, 17.46)","(51.0, 90.0, 83.33333333333333)","(8.0, 11.0, 10.26086956521739)","(1.75, 1.93, 1.9227777777777777)","(18.0, 30.0, 29.375)","(31.0, 60.0, 55.51724137931035)"
12-01-2023 13:01:12.826861,"(9.0, 12.5, 12.152173913043478)","(4.4, 5.8, 5.713043478260869)","(11.0, 17.5, 17.227272727272727)","(51.0, 90.0, 84.54545454545455)","(8.0, 11.0, 10.08)","(1.75, 1.93, 1.9211764705882353)","(18.0, 30.0, 29.375)","(31.0, 60.0, 55.0)"
12-01-2023 13:01:13.970996,"(9.0, 12.5, 12.224137931034482)","(4.4, 5.8, 5.7215686274509805)","(11.0, 17.5, 17.108695652173914)","(51.0, 90.0, 83.33333333333333)","(8.0, 10.5, 10.027777777777779)","(1.75, 1.93, 1.9202702702702703)","(18.0, 30.0, 29.571428571428573)","(31.0, 60.0, 55.0)"
12-01-2023 13:01:15.078098,"(9.0, 12.5, 12.257575757575758)","(4.4, 5.8, 5.776923076923077)","(11.0, 17.5, 17.108695652173914)","(51.0, 90.0, 83.33333333333333)","(8.0, 10.5, 10.011320754716982)","(1.75, 1.93, 1.9146153846153846)","(18.0, 30.0, 29.375)","(31.0, 60.0, 55.0)"
12-01-2023 13:01:16.425301,"(9.0, 12.5, 12.354166666666666)","(4.4, 5.9, 5.802127659574468)","(11.0, 17.5, 17.108695652173914)","(51.0, 90.0, 84.54545454545455)","(8.0, 10.5, 10.015384615384615)","(1.75, 1.92, 1.9033898305084747)","(18.0, 30.0, 29.692307692307693)","(31.0, 60.0, 55.0)"
12-01-2023 13:01:17.723443,"(9.0, 13.0, 12.276923076923078)","(4.4, 5.9, 5.802127659574468)","(11.0, 17.5, 17.108695652173914)","(51.0, 90.0, 84.54545454545455)","(8.0, 10.5, 10.217391304347826)","(1.75, 1.92, 1.873846153846154)","(18.0, 30.0, 29.8)","(31.0, 60.0, 56.06060606060606)"
12-01-2023 13:01:18.905602,"(9.0, 13.0, 12.356164383561644)","(4.4, 6.0, 5.9311475409836065)","(11.0, 18.0, 17.071428571428573)","(51.0, 90.0, 84.54545454545455)","(8.0, 10.5, 10.217391304347826)","(1.75, 1.88, 1.8722222222222222)","(18.0, 30.0, 29.375)","(31.0, 60.0, 56.06060606060606)"
12-01-2023 13:01:20.073725,"(9.0, 13.0, 12.356164383561644)","(4.4, 6.0, 5.96)","(11.0, 18.0, 17.071428571428573)","(51.0, 90.0, 84.54545454545455)","(8.0, 10.5, 10.217391304347826)","(1.75, 1.89, 1.8757746478873238)","(18.0, 30.0, 29.375)","(31.0, 60.0, 56.06060606060606)"
12-01-2023 13:01:21.301034,"(9.0, 13.0, 12.36923076923077)","(4.4, 6.2, 6.044578313253012)","(11.0, 18.0, 17.0625)","(51.0, 90.0, 84.54545454545455)","(8.0, 10.5, 10.217391304347826)","(1.75, 1.88, 1.8717241379310345)","(18.0, 30.0, 29.692307692307693)","(31.0, 60.0, 56.06060606060606)"
12-01-2023 13:01:22.650263,"(9.0, 13.0, 12.633928571428571)","(4.4, 6.2, 6.051282051282051)","(11.0, 18.0, 17.0625)","(51.0, 90.0, 86.66666666666667)","(8.0, 10.5, 10.217391304347826)","(1.75, 1.88, 1.865294117647059)","(18.0, 30.0, 29.375)","(31.0, 60.0, 56.06060606060606)"
12-01-2023 13:01:23.788364,"(9.0, 13.0, 12.633928571428571)","(4.4, 6.2, 6.051282051282051)","(11.0, 18.0, 17.452380952380953)","(51.0, 90.0, 86.66666666666667)","(8.0, 10.5, 10.238095238095237)","(1.75, 1.87, 1.8668)","(18.0, 30.0, 29.375)","(31.0, 60.0, 56.06060606060606)"
12-01-2023 13:01:24.961043,"(9.0, 13.0, 12.534090909090908)","(4.4, 6.2, 6.1063829787234045)","(11.0, 17.5, 17.452380952380953)","(51.0, 90.0, 86.66666666666667)","(8.0, 10.5, 10.238095238095237)","(1.7, 1.87, 1.8633333333333335)","(18.0, 30.0, 30.58823529411765)","(31.0, 60.0, 56.06060606060606)"
12-01-2023 13:01:26.200634,"(9.0, 13.0, 12.534090909090908)","(4.4, 6.2, 6.1063829787234045)","(11.0, 17.5, 17.452380952380953)","(51.0, 90.0, 86.66666666666667)","(8.0, 10.5, 10.238095238095237)","(1.7, 1.87, 1.8634615384615385)","(18.0, 32.0, 30.857142857142858)","(31.0, 60.0, 56.06060606060606)"
12-01-2023 13:01:27.478708,"(9.0, 13.0, 12.46987951807229)","(4.4, 6.2, 6.115384615384616)","(11.0, 17.5, 17.189655172413794)","(51.0, 90.0, 86.66666666666667)","(8.0, 10.5, 10.238095238095237)","(1.7, 1.87, 1.8634615384615385)","(18.0, 32.0, 30.58823529411765)","(31.0, 60.0, 55.51724137931035)"
12-01-2023 13:01:28.740492,"(9.0, 13.0, 12.46987951807229)","(4.4, 6.2, 6.115384615384616)","(11.0, 17.5, 17.189655172413794)","(51.0, 90.0, 86.66666666666667)","(8.0, 10.5, 10.238095238095237)","(1.7, 1.87, 1.8634615384615385)","(18.0, 32.0, 30.095238095238095)","(31.0, 60.0, 55.0)"
12-01-2023 13:01:29.916166,"(9.0, 13.0, 12.463414634146341)","(4.4, 6.2, 6.113725490196079)","(11.0, 17.5, 17.189655172413794)","(51.0, 90.0, 86.66666666666667)","(8.0, 10.5, 10.238095238095237)","(1.7, 1.87, 1.8627659574468085)","(18.0, 32.0, 30.4)","(31.0, 60.0, 55.51724137931035)"
12-01-2023 13:01:30.992654,"(9.0, 13.0, 12.463414634146341)","(4.4, 6.2, 6.126666666666667)","(11.0, 17.5, 17.189655172413794)","(51.0, 90.0, 86.66666666666667)","(8.0, 10.5, 10.204081632653061)","(1.7, 1.87, 1.8627659574468085)","(18.0, 32.0, 30.58823529411765)","(31.0, 60.0, 55.51724137931035)"
12-01-2023 13:01:32.207095,"(9.0, 13.0, 12.46987951807229)","(4.4, 6.2, 6.134375)","(11.0, 17.5, 17.189655172413794)","(51.0, 90.0, 86.66666666666667)","(8.0, 10.5, 10.1375)","(1.7, 1.87, 1.8547457627118644)","(18.0, 32.0, 30.58823529411765)","(31.0, 60.0, 55.51724137931035)"
