,Nicko Ed,Gucci Green,Saint Madix,Tiger Zoe,Eskimo Roger,Chloes Comet,Rebels Spark,Just Enough
05-01-2023 16:44:38.199169,"(3.6, 5.0, 4.866666666666667)","(4.8, 6.0, 5.76)","(31.0, 60.0, 57.666666666666664)","(6.0, 8.4, 8.053333333333333)","(5.5, 7.6, 7.257142857142857)","(4.6, 5.6, 5.3374999999999995)","(7.5, 9.2, 8.799999999999999)","(14.0, 23.0, 20.75)"
05-01-2023 16:44:39.407144,"(3.6, 4.9, 4.831034482758621)","(4.8, 6.0, 5.76)","(31.0, 60.0, 57.666666666666664)","(6.0, 8.4, 8.053333333333333)","(5.5, 7.6, 7.333333333333333)","(4.6, 5.6, 5.3545454545454545)","(7.5, 9.2, 8.799999999999999)","(14.0, 23.0, 20.75)"
05-01-2023 16:44:40.564227,"(3.6, 4.9, 4.777777777777778)","(4.8, 6.0, 5.76)","(31.0, 60.0, 57.666666666666664)","(6.0, 8.4, 8.053333333333333)","(5.5, 7.6, 7.333333333333333)","(4.6, 5.6, 5.3545454545454545)","(7.5, 9.2, 8.799999999999999)","(14.0, 23.0, 20.333333333333332)"
05-01-2023 16:44:41.790545,"(3.6, 5.0, 4.766666666666667)","(4.8, 6.0, 5.76)","(31.0, 60.0, 57.74193548387097)","(6.0, 8.4, 8.053333333333333)","(5.5, 7.6, 7.333333333333333)","(4.6, 5.6, 5.3545454545454545)","(7.5, 9.2, 8.799999999999999)","(14.0, 23.0, 20.428571428571427)"
05-01-2023 16:44:42.968922,"(3.6, 5.0, 4.766666666666667)","(4.8, 6.0, 5.76)","(31.0, 60.0, 57.74193548387097)","(6.0, 8.4, 8.053333333333333)","(5.5, 7.6, 7.333333333333333)","(4.6, 5.6, 5.3545454545454545)","(7.5, 9.2, 8.799999999999999)","(14.0, 23.0, 22.0)"
05-01-2023 16:44:44.215941,"(3.6, 5.0, 4.805882352941176)","(4.8, 6.0, 5.76)","(31.0, 60.0, 57.74193548387097)","(6.0, 8.4, 8.053333333333333)","(5.5, 7.6, 7.333333333333333)","(4.6, 5.6, 5.375)","(7.5, 9.2, 8.799999999999999)","(14.0, 23.0, 22.0)"
05-01-2023 16:44:45.474841,"(3.6, 4.9, 4.8090909090909095)","(4.8, 6.0, 5.76)","(31.0, 60.0, 57.74193548387097)","(6.0, 8.4, 8.053333333333333)","(5.5, 7.6, 7.288888888888889)","(4.6, 5.6, 5.4312499999999995)","(7.5, 9.2, 8.799999999999999)","(14.0, 23.0, 22.333333333333332)"
05-01-2023 16:44:46.708207,"(3.6, 4.9, 4.8090909090909095)","(4.8, 6.0, 5.76)","(31.0, 60.0, 57.74193548387097)","(6.0, 8.4, 8.053333333333333)","(5.5, 7.6, 7.288888888888889)","(4.6, 5.6, 5.4312499999999995)","(7.5, 9.2, 8.799999999999999)","(14.0, 23.0, 22.333333333333332)"
05-01-2023 16:44:47.901043,"(3.6, 4.9, 4.78)","(4.8, 6.0, 5.76)","(31.0, 60.0, 57.74193548387097)","(6.0, 8.4, 8.053333333333333)","(5.5, 7.6, 7.25)","(4.6, 5.6, 5.423529411764705)","(7.5, 9.2, 9.028571428571428)","(14.0, 23.0, 22.333333333333332)"
05-01-2023 16:44:49.036807,"(3.6, 4.9, 4.78)","(4.8, 5.9, 5.65)","(31.0, 60.0, 57.74193548387097)","(6.0, 8.4, 8.053333333333333)","(5.5, 7.6, 7.25)","(4.6, 5.5, 5.416666666666667)","(7.5, 9.2, 8.84)","(14.0, 23.0, 22.333333333333332)"
05-01-2023 16:44:50.207370,"(3.6, 4.9, 4.78)","(4.8, 5.9, 5.5470588235294125)","(31.0, 60.0, 57.74193548387097)","(6.0, 8.4, 8.053333333333333)","(5.5, 7.6, 7.2727272727272725)","(4.6, 5.6, 5.423529411764705)","(7.5, 9.2, 8.84)","(14.0, 23.0, 22.333333333333332)"
05-01-2023 16:44:51.368983,"(3.7, 4.7, 4.684210526315789)","(4.8, 5.8, 5.663636363636363)","(31.0, 60.0, 57.74193548387097)","(6.0, 8.4, 8.053333333333333)","(5.5, 7.6, 7.333333333333333)","(4.6, 5.6, 5.423529411764705)","(7.5, 9.2, 8.899999999999999)","(14.0, 23.0, 23.76923076923077)"
05-01-2023 16:44:52.502066,"(3.7, 4.7, 4.684210526315789)","(4.8, 5.8, 5.55)","(31.0, 60.0, 55.0)","(6.0, 8.4, 8.085714285714285)","(5.5, 7.6, 7.32)","(4.6, 5.6, 5.42)","(7.5, 9.2, 9.02)","(14.0, 25.0, 23.666666666666668)"
05-01-2023 16:44:53.660792,"(3.7, 4.8, 4.768421052631579)","(4.8, 5.7, 5.55)","(31.0, 60.0, 55.0)","(6.0, 8.4, 8.085714285714285)","(5.5, 7.6, 7.32)","(4.6, 5.6, 5.49090909090909)","(7.5, 9.2, 9.02)","(14.0, 25.0, 23.76923076923077)"
05-01-2023 16:44:54.880141,"(3.7, 4.8, 4.76)","(4.8, 5.7, 5.42)","(31.0, 60.0, 55.0)","(6.0, 8.4, 8.085714285714285)","(5.5, 7.6, 7.32)","(4.6, 5.6, 5.49090909090909)","(7.5, 9.2, 9.02)","(14.0, 25.0, 23.76923076923077)"
05-01-2023 16:44:56.004877,"(3.7, 4.8, 4.76)","(4.8, 5.7, 5.42)","(31.0, 60.0, 55.0)","(6.0, 8.4, 8.085714285714285)","(5.5, 7.6, 7.333333333333333)","(4.6, 5.6, 5.457142857142857)","(7.5, 9.2, 9.02)","(14.0, 25.0, 23.857142857142858)"
05-01-2023 16:44:57.178198,"(3.7, 4.7, 4.6761904761904765)","(4.8, 5.7, 5.42)","(31.0, 60.0, 55.0)","(6.0, 8.4, 8.085714285714285)","(5.5, 7.6, 7.4)","(4.6, 5.6, 5.4714285714285715)","(7.5, 9.2, 9.061538461538461)","(14.0, 25.0, 19.02409638554217)"
05-01-2023 16:44:58.336293,"(3.7, 4.7, 4.677272727272728)","(4.8, 5.7, 5.572727272727273)","(31.0, 60.0, 55.0)","(6.0, 8.4, 8.085714285714285)","(5.5, 7.6, 7.75)","(4.6, 5.6, 5.423076923076923)","(7.5, 9.2, 8.899999999999999)","(14.0, 19.5, 24.38888888888889)"
05-01-2023 16:44:59.480691,"(3.7, 4.7, 4.68)","(4.8, 5.7, 5.50909090909091)","(31.0, 60.0, 55.471698113207545)","(6.0, 8.4, 8.18)","(5.5, 7.8, 7.76)","(4.6, 5.5, 5.416666666666667)","(7.5, 9.2, 8.899999999999999)","(14.0, 25.0, 24.25)"
05-01-2023 16:45:00.662661,"(3.7, 4.7, 4.68)","(4.8, 5.7, 5.50909090909091)","(31.0, 60.0, 55.471698113207545)","(6.0, 8.4, 8.18)","(5.5, 7.8, 7.76)","(4.6, 5.5, 5.423529411764705)","(7.5, 9.2, 8.899999999999999)","(14.0, 25.0, 23.625)"
05-01-2023 16:45:01.841430,"(3.7, 4.7, 4.647826086956521)","(4.8, 5.7, 5.50909090909091)","(31.0, 60.0, 55.471698113207545)","(6.0, 8.4, 8.18)","(5.5, 7.8, 7.76)","(4.6, 5.6, 5.3999999999999995)","(7.5, 9.2, 8.833333333333332)","(14.0, 25.0, 21.666666666666668)"
05-01-2023 16:45:03.056040,"(3.7, 4.7, 4.626315789473684)","(4.8, 5.7, 5.50909090909091)","(31.0, 60.0, 55.471698113207545)","(6.0, 8.4, 8.18)","(5.5, 7.8, 7.76)","(4.6, 5.6, 5.3999999999999995)","(7.5, 9.2, 8.833333333333332)","(14.0, 25.0, 23.57142857142857)"
05-01-2023 16:45:04.356787,"(3.7, 4.7, 4.672307692307692)","(4.8, 5.7, 5.50909090909091)","(31.0, 60.0, 55.471698113207545)","(6.0, 8.4, 8.18)","(5.5, 7.8, 7.76)","(4.6, 5.5, 5.42)","(7.5, 9.2, 8.833333333333332)","(14.0, 25.0, 23.76923076923077)"
05-01-2023 16:45:05.552339,"(3.7, 4.7, 4.672307692307692)","(4.8, 5.7, 5.50909090909091)","(31.0, 60.0, 55.471698113207545)","(6.0, 8.4, 8.18)","(5.5, 7.8, 7.76)","(4.6, 5.6, 5.42)","(7.5, 9.2, 8.885714285714286)","(14.0, 25.0, 24.166666666666668)"
05-01-2023 16:45:06.713804,"(3.7, 4.7, 4.672307692307692)","(4.8, 5.7, 5.50909090909091)","(31.0, 60.0, 55.471698113207545)","(6.0, 8.4, 8.18)","(5.5, 7.8, 7.76)","(4.6, 5.6, 5.42)","(7.5, 9.2, 8.885714285714286)","(14.0, 25.0, 24.166666666666668)"
05-01-2023 16:45:07.793448,"(3.7, 4.9, 4.78)","(4.8, 5.7, 5.5875)","(31.0, 60.0, 55.471698113207545)","(6.0, 8.4, 8.18)","(5.5, 7.8, 7.56)","(4.6, 5.6, 5.266666666666667)","(7.5, 9.2, 8.885714285714286)","(14.0, 25.0, 24.2)"
05-01-2023 16:45:08.838462,"(3.7, 4.8, 4.733333333333333)","(4.8, 5.7, 5.614285714285715)","(31.0, 60.0, 55.471698113207545)","(6.0, 8.4, 8.163636363636364)","(5.5, 7.8, 7.533333333333333)","(4.6, 5.5, 5.322222222222222)","(7.5, 9.2, 8.799999999999999)","(14.0, 25.0, 24.0)"
05-01-2023 16:45:09.938363,"(3.7, 4.8, 4.733333333333333)","(4.8, 5.7, 5.618181818181818)","(31.0, 60.0, 55.471698113207545)","(6.0, 8.4, 8.163636363636364)","(5.5, 7.8, 7.533333333333333)","(4.6, 5.4, 5.32)","(7.5, 9.2, 8.799999999999999)","(14.0, 25.0, 24.0)"
05-01-2023 16:45:11.162702,"(3.7, 4.8, 4.728571428571429)","(4.8, 5.7, 5.640000000000001)","(31.0, 60.0, 55.471698113207545)","(6.0, 8.4, 8.189473684210526)","(5.5, 7.8, 7.7)","(4.6, 5.4, 5.2444444444444445)","(7.5, 9.2, 8.870588235294118)","(14.0, 25.0, 24.0)"
05-01-2023 16:45:12.299430,"(3.7, 4.8, 4.754545454545455)","(4.8, 5.7, 5.640000000000001)","(31.0, 60.0, 55.471698113207545)","(6.0, 8.4, 8.189473684210526)","(5.5, 7.8, 7.7)","(4.6, 5.4, 5.175)","(7.5, 9.2, 8.850000000000001)","(14.0, 25.0, 24.0)"
05-01-2023 16:45:13.462796,"(3.7, 4.8, 4.7615384615384615)","(4.8, 5.7, 5.640000000000001)","(31.0, 60.0, 55.471698113207545)","(6.0, 8.4, 8.189473684210526)","(5.5, 7.8, 7.7)","(4.6, 5.4, 5.199999999999999)","(7.5, 9.2, 8.850000000000001)","(14.0, 25.0, 24.0)"
05-01-2023 16:45:14.619927,"(3.7, 4.8, 4.754545454545455)","(4.8, 5.7, 5.640000000000001)","(31.0, 60.0, 55.471698113207545)","(6.0, 8.4, 8.189473684210526)","(5.5, 7.8, 7.7)","(4.6, 5.3, 5.199999999999999)","(7.5, 9.2, 8.850000000000001)","(14.0, 25.0, 24.0)"
05-01-2023 16:45:15.799068,"(3.7, 4.9, 4.82)","(4.8, 5.7, 5.640000000000001)","(31.0, 60.0, 55.471698113207545)","(6.0, 8.4, 8.177777777777777)","(5.5, 7.8, 7.7)","(4.6, 5.3, 5.1909090909090905)","(7.5, 9.2, 8.799999999999999)","(14.0, 25.0, 24.0)"
05-01-2023 16:45:17.041291,"(3.7, 4.8, 4.772222222222222)","(4.8, 5.7, 5.640000000000001)","(31.0, 60.0, 55.471698113207545)","(6.0, 8.4, 8.186666666666667)","(5.5, 7.8, 7.742857142857143)","(4.6, 5.3, 5.1909090909090905)","(7.5, 9.2, 8.933333333333334)","(14.0, 25.0, 23.6)"
05-01-2023 16:45:18.228224,"(3.7, 4.8, 4.772222222222222)","(4.8, 5.7, 5.566666666666666)","(31.0, 60.0, 55.471698113207545)","(6.0, 8.4, 8.186666666666667)","(5.5, 7.8, 7.742857142857143)","(4.6, 5.3, 5.18)","(7.5, 9.0, 8.933333333333334)","(14.0, 26.0, 23.6)"
05-01-2023 16:45:19.443652,"(3.7, 4.8, 4.772222222222222)","(4.8, 5.7, 5.566666666666666)","(31.0, 60.0, 55.471698113207545)","(6.0, 8.4, 8.186666666666667)","(5.5, 7.8, 7.72)","(4.6, 5.3, 5.18)","(7.5, 9.0, 9.1)","(14.0, 26.0, 23.6)"
05-01-2023 16:45:20.717418,"(3.7, 4.8, 4.772222222222222)","(4.8, 5.7, 5.566666666666666)","(31.0, 60.0, 55.471698113207545)","(6.0, 8.4, 8.186666666666667)","(5.5, 7.8, 7.72)","(4.6, 5.3, 5.26)","(7.5, 9.2, 9.1)","(14.0, 26.0, 23.6)"
05-01-2023 16:45:21.957914,"(3.7, 4.8, 4.885714285714286)","(4.8, 5.7, 5.566666666666666)","(31.0, 60.0, 55.471698113207545)","(6.0, 8.4, 8.186666666666667)","(5.5, 7.8, 7.763636363636364)","(4.6, 5.3, 5.1)","(7.5, 9.2, 9.218181818181817)","(14.0, 26.0, 23.6)"
05-01-2023 16:45:23.180668,"(3.7, 4.9, 4.885714285714286)","(4.8, 5.7, 5.566666666666666)","(31.0, 60.0, 55.91836734693877)","(6.0, 8.4, 8.186666666666667)","(5.5, 7.8, 7.763636363636364)","(4.6, 5.2, 5.128571428571429)","(7.5, 9.4, 9.1)","(14.0, 26.0, 23.6)"
05-01-2023 16:45:24.334805,"(3.7, 4.8, 4.772222222222222)","(4.8, 5.7, 5.566666666666666)","(31.0, 60.0, 55.91836734693877)","(6.0, 8.4, 8.186666666666667)","(5.5, 7.8, 7.763636363636364)","(4.6, 5.2, 5.128571428571429)","(7.5, 9.2, 9.1)","(14.0, 26.0, 23.6)"
05-01-2023 16:45:25.520917,"(3.7, 4.8, 4.772222222222222)","(4.8, 5.7, 5.566666666666666)","(31.0, 60.0, 55.91836734693877)","(6.0, 8.4, 8.186666666666667)","(5.5, 7.8, 7.763636363636364)","(4.6, 5.2, 5.128571428571429)","(7.5, 9.2, 9.1)","(14.0, 26.0, 23.6)"
05-01-2023 16:45:26.674911,"(3.7, 4.8, 4.772222222222222)","(4.8, 5.7, 5.566666666666666)","(31.0, 60.0, 55.91836734693877)","(6.0, 8.4, 8.186666666666667)","(5.5, 7.8, 7.763636363636364)","(4.6, 5.2, 5.128571428571429)","(7.5, 9.2, 9.1)","(14.0, 26.0, 23.6)"
05-01-2023 16:45:27.853347,"(3.7, 4.8, 4.78)","(4.8, 5.9, 5.613043478260869)","(31.0, 60.0, 56.041666666666664)","(6.0, 8.8, 8.371428571428572)","(5.5, 8.0, 7.942857142857143)","(4.6, 5.2, 4.99)","(7.5, 9.2, 8.644444444444444)","(14.0, 28.0, 26.636363636363637)"
05-01-2023 16:45:29.294378,"(3.7, 4.8, 4.766666666666667)","(4.8, 5.9, 5.699999999999999)","(31.0, 60.0, 56.041666666666664)","(6.0, 8.8, 8.5)","(5.5, 8.0, 7.8999999999999995)","(4.6, 5.2, 4.8954545454545455)","(7.5, 9.0, 8.76923076923077)","(14.0, 28.0, 25.666666666666668)"
05-01-2023 16:45:30.657913,"(3.7, 4.8, 4.766666666666667)","(4.8, 5.8, 5.699999999999999)","(31.0, 60.0, 56.041666666666664)","(6.0, 8.8, 8.466666666666667)","(5.5, 8.2, 7.8999999999999995)","(4.6, 5.1, 4.8954545454545455)","(7.5, 8.8, 8.628571428571428)","(14.0, 28.0, 25.666666666666668)"
05-01-2023 16:45:32.059955,"(3.7, 4.8, 4.742424242424242)","(4.8, 5.8, 5.722222222222222)","(31.0, 60.0, 55.58139534883721)","(6.0, 8.8, 8.466666666666667)","(5.5, 8.2, 7.8999999999999995)","(4.6, 5.1, 4.8954545454545455)","(7.5, 8.8, 8.2)","(14.0, 28.0, 25.666666666666668)"
05-01-2023 16:45:33.401458,"(3.7, 4.9, 4.742424242424242)","(4.8, 5.9, 5.722222222222222)","(31.0, 60.0, 55.58139534883721)","(6.0, 8.8, 8.466666666666667)","(5.5, 8.2, 7.8999999999999995)","(4.6, 5.1, 4.8954545454545455)","(7.5, 8.8, 8.436363636363636)","(14.0, 28.0, 24.5)"
05-01-2023 16:45:34.662084,"(3.7, 4.9, 4.742424242424242)","(4.8, 5.9, 5.74)","(31.0, 60.0, 55.58139534883721)","(6.0, 8.8, 8.107692307692307)","(5.5, 8.2, 8.0)","(4.6, 5.1, 5.052631578947368)","(7.5, 8.6, 8.32)","(14.0, 28.0, 26.5)"
05-01-2023 16:45:35.929036,"(3.7, 4.9, 4.726666666666667)","(4.8, 5.9, 5.74)","(31.0, 60.0, 55.58139534883721)","(6.0, 8.8, 8.22857142857143)","(5.5, 8.4, 8.066666666666666)","(4.6, 5.2, 5.018867924528302)","(7.5, 8.4, 8.32)","(14.0, 28.0, 26.5)"
05-01-2023 16:45:37.017796,"(3.7, 4.9, 4.742424242424242)","(4.8, 5.9, 5.74)","(31.0, 60.0, 55.58139534883721)","(6.0, 8.4, 8.177777777777777)","(5.5, 8.4, 8.066666666666666)","(4.6, 5.2, 5.004878048780488)","(7.5, 8.4, 8.54)","(14.0, 28.0, 26.666666666666668)"
05-01-2023 16:45:38.220623,"(3.7, 4.9, 4.726666666666667)","(4.8, 5.9, 5.722222222222222)","(31.0, 60.0, 57.56410256410256)","(6.0, 8.4, 8.03076923076923)","(5.5, 8.4, 8.066666666666666)","(4.6, 5.1, 4.923076923076923)","(7.5, 8.6, 8.514285714285714)","(14.0, 28.0, 26.666666666666668)"
05-01-2023 16:45:39.386733,"(3.7, 4.9, 4.742424242424242)","(4.8, 5.9, 5.811111111111111)","(31.0, 60.0, 57.56410256410256)","(6.0, 8.4, 8.03076923076923)","(5.5, 8.4, 8.142857142857142)","(4.6, 5.0, 4.8687499999999995)","(7.5, 8.6, 8.533333333333333)","(14.0, 28.0, 22.555555555555557)"
05-01-2023 16:45:40.822850,"(3.7, 4.9, 4.735897435897436)","(4.8, 5.9, 5.912)","(31.0, 60.0, 57.56410256410256)","(6.0, 8.4, 8.133333333333333)","(5.5, 8.2, 8.0)","(4.6, 5.1, 5.026315789473684)","(7.5, 8.6, 8.32)","(14.0, 23.0, 24.2)"
05-01-2023 16:45:42.503772,"(3.7, 4.9, 4.757777777777778)","(4.8, 6.2, 6.148571428571429)","(31.0, 60.0, 57.56410256410256)","(6.0, 8.2, 8.066666666666666)","(5.5, 8.2, 7.933333333333333)","(4.6, 5.1, 4.992307692307692)","(7.5, 8.4, 8.32)","(15.0, 26.0, 24.333333333333332)"
05-01-2023 16:45:43.726534,"(3.7, 4.9, 4.747619047619048)","(4.8, 6.4, 6.148571428571429)","(31.0, 60.0, 57.56410256410256)","(6.0, 8.2, 7.977777777777777)","(5.5, 8.2, 7.955555555555556)","(4.6, 5.1, 4.945454545454545)","(7.5, 8.4, 8.3)","(15.0, 26.0, 24.333333333333332)"
05-01-2023 16:45:44.955949,"(3.7, 4.9, 4.747619047619048)","(4.8, 6.4, 6.228571428571429)","(31.0, 60.0, 57.56410256410256)","(6.0, 8.2, 7.977777777777777)","(5.5, 8.0, 7.955555555555556)","(4.6, 5.1, 4.945454545454545)","(7.5, 8.4, 8.3)","(15.0, 26.0, 24.333333333333332)"
05-01-2023 16:45:46.156634,"(3.7, 4.9, 4.747619047619048)","(4.8, 6.4, 6.243478260869566)","(31.0, 60.0, 57.7027027027027)","(6.0, 8.0, 7.96)","(5.5, 8.0, 7.96)","(4.6, 5.1, 4.9526315789473685)","(7.5, 8.4, 8.1)","(15.0, 26.0, 24.333333333333332)"
05-01-2023 16:45:47.428515,"(3.7, 4.9, 4.747619047619048)","(4.8, 6.4, 6.246153846153846)","(31.0, 60.0, 57.7027027027027)","(6.0, 8.0, 7.907692307692308)","(5.5, 8.0, 7.857142857142857)","(4.6, 5.1, 4.9526315789473685)","(7.5, 8.2, 7.8999999999999995)","(15.0, 26.0, 24.333333333333332)"
05-01-2023 16:45:48.778125,"(3.7, 4.9, 4.747619047619048)","(4.8, 6.4, 6.206896551724138)","(31.0, 60.0, 57.7027027027027)","(6.5, 8.0, 7.866666666666667)","(6.0, 8.2, 7.833333333333333)","(4.4, 5.1, 4.9526315789473685)","(7.5, 8.2, 8.588235294117647)","(15.0, 26.0, 24.333333333333332)"
05-01-2023 16:45:50.082033,"(3.7, 4.9, 4.783636363636364)","(4.8, 6.4, 6.206896551724138)","(31.0, 60.0, 57.7027027027027)","(6.5, 8.0, 7.7)","(6.0, 8.0, 7.833333333333333)","(4.4, 5.1, 4.911111111111111)","(7.5, 8.6, 8.731034482758622)","(15.0, 26.0, 24.571428571428573)"
05-01-2023 16:45:51.434334,"(3.7, 4.9, 4.776923076923077)","(4.8, 6.4, 6.181818181818182)","(31.0, 60.0, 57.7027027027027)","(6.5, 7.8, 7.7)","(6.0, 8.0, 7.857142857142857)","(4.4, 5.1, 4.911111111111111)","(7.5, 8.8, 8.755555555555556)","(15.0, 28.0, 25.5)"
05-01-2023 16:45:52.760852,"(3.7, 4.9, 4.776923076923077)","(4.8, 6.4, 6.1395348837209305)","(31.0, 60.0, 57.7027027027027)","(6.5, 7.8, 7.7)","(6.0, 8.0, 7.857142857142857)","(4.4, 5.1, 4.969230769230769)","(7.5, 8.8, 8.742857142857144)","(15.0, 27.0, 27.113636363636363)"
05-01-2023 16:45:54.031910,"(3.7, 4.9, 4.776923076923077)","(4.8, 6.4, 6.1395348837209305)","(31.0, 60.0, 57.7027027027027)","(6.5, 7.8, 7.7)","(6.0, 8.0, 7.833333333333333)","(4.4, 5.1, 4.945454545454545)","(7.5, 8.8, 8.742857142857144)","(15.0, 28.0, 27.526315789473685)"
05-01-2023 16:45:55.423324,"(3.7, 4.9, 4.776923076923077)","(4.8, 6.4, 6.1454545454545455)","(31.0, 60.0, 57.7027027027027)","(6.5, 7.8, 7.7)","(6.0, 8.0, 7.833333333333333)","(4.4, 5.1, 4.945454545454545)","(7.5, 8.8, 8.56)","(15.0, 28.0, 27.53846153846154)"
05-01-2023 16:45:56.755075,"(3.7, 4.9, 4.772)","(4.8, 6.4, 6.148837209302326)","(31.0, 60.0, 57.7027027027027)","(6.5, 7.8, 7.571428571428571)","(6.0, 8.0, 7.833333333333333)","(4.4, 5.1, 4.969230769230769)","(7.5, 8.6, 8.577777777777778)","(15.0, 28.0, 27.57142857142857)"
05-01-2023 16:45:58.046011,"(3.7, 4.9, 4.772)","(4.8, 6.4, 6.148837209302326)","(31.0, 60.0, 57.7027027027027)","(6.5, 7.6, 7.571428571428571)","(6.0, 8.0, 7.833333333333333)","(4.4, 5.1, 4.969230769230769)","(7.5, 8.6, 8.600000000000001)","(15.0, 28.0, 27.57142857142857)"
05-01-2023 16:45:59.602970,"(3.7, 4.9, 4.772)","(4.8, 6.4, 6.148837209302326)","(31.0, 60.0, 57.7027027027027)","(6.5, 7.6, 7.571428571428571)","(6.0, 8.0, 7.857142857142857)","(4.4, 5.1, 4.969230769230769)","(7.5, 8.8, 8.611764705882354)","(15.0, 28.0, 27.57142857142857)"
05-01-2023 16:46:00.957155,"(3.7, 4.9, 4.772)","(4.8, 6.4, 6.148837209302326)","(31.0, 60.0, 57.7027027027027)","(6.5, 7.6, 7.571428571428571)","(6.0, 8.0, 7.857142857142857)","(4.4, 5.1, 4.969230769230769)","(7.5, 8.8, 8.611764705882354)","(15.0, 28.0, 27.57142857142857)"
05-01-2023 16:46:02.366523,"(3.7, 4.9, 4.772)","(4.8, 6.4, 6.154545454545454)","(31.0, 60.0, 57.7027027027027)","(6.5, 7.6, 7.571428571428571)","(6.0, 8.0, 7.828571428571428)","(4.4, 5.1, 4.984)","(7.5, 8.8, 8.711111111111112)","(15.0, 28.0, 27.617021276595743)"
05-01-2023 16:46:03.649599,"(3.7, 4.9, 4.826315789473684)","(4.8, 6.4, 6.166666666666667)","(31.0, 60.0, 57.976190476190474)","(6.5, 7.6, 7.300000000000001)","(6.0, 8.0, 7.727272727272727)","(4.4, 5.1, 4.948484848484848)","(7.5, 8.8, 8.647619047619049)","(15.0, 28.0, 27.625)"
05-01-2023 16:46:04.958628,"(3.7, 5.0, 4.965853658536585)","(4.8, 6.4, 6.16)","(31.0, 60.0, 65.63829787234043)","(6.5, 7.4, 7.257142857142857)","(6.0, 8.0, 7.727272727272727)","(4.4, 5.1, 4.948484848484848)","(7.5, 8.8, 8.658064516129032)","(15.0, 28.0, 27.57142857142857)"
05-01-2023 16:46:06.256558,"(3.7, 5.1, 5.01)","(4.8, 6.4, 6.16)","(31.0, 75.0, 66.11111111111111)","(6.5, 7.4, 7.177777777777778)","(6.0, 8.0, 7.727272727272727)","(4.4, 5.1, 4.948484848484848)","(7.5, 8.8, 8.613333333333333)","(15.0, 28.0, 27.57142857142857)"
05-01-2023 16:46:07.636084,"(3.7, 5.1, 5.032394366197183)","(4.8, 6.4, 6.16)","(31.0, 75.0, 66.11111111111111)","(6.5, 7.4, 7.177777777777778)","(6.0, 8.0, 7.727272727272727)","(4.4, 5.1, 4.948484848484848)","(7.5, 8.8, 8.50909090909091)","(15.0, 28.0, 27.57142857142857)"
05-01-2023 16:46:08.925341,"(3.7, 5.1, 5.032394366197183)","(4.8, 6.4, 6.16)","(31.0, 75.0, 66.11111111111111)","(6.5, 7.4, 7.288888888888889)","(6.0, 8.0, 7.806451612903226)","(4.4, 5.1, 4.991304347826087)","(7.5, 8.6, 8.55)","(15.0, 28.0, 27.57142857142857)"
05-01-2023 16:46:10.157560,"(3.7, 4.9, 4.890476190476191)","(4.8, 6.4, 6.16)","(31.0, 75.0, 66.11111111111111)","(6.5, 7.4, 7.44)","(6.0, 8.0, 7.806451612903226)","(4.4, 5.1, 4.989473684210527)","(7.5, 8.6, 8.566666666666666)","(16.0, 28.0, 26.945945945945947)"
05-01-2023 16:46:11.618816,"(3.7, 4.9, 4.87741935483871)","(4.8, 6.4, 6.137142857142857)","(31.0, 75.0, 66.11111111111111)","(6.5, 7.6, 7.44)","(6.0, 8.0, 7.793103448275862)","(4.4, 5.1, 4.9975609756097565)","(7.5, 8.6, 8.606451612903227)","(16.0, 27.0, 24.059701492537314)"
05-01-2023 16:46:13.117908,"(3.7, 4.9, 4.87741935483871)","(4.8, 6.4, 6.137142857142857)","(31.0, 75.0, 66.11111111111111)","(6.5, 7.6, 7.55)","(6.0, 8.0, 7.834482758620689)","(4.4, 5.1, 5.031578947368421)","(7.5, 8.8, 8.676923076923078)","(16.0, 25.0, 20.96)"
05-01-2023 16:46:14.341878,"(3.7, 5.0, 4.919148936170212)","(4.8, 6.4, 6.137142857142857)","(31.0, 75.0, 63.0)","(6.5, 7.8, 7.569230769230769)","(6.0, 8.0, 7.834482758620689)","(4.4, 5.1, 5.031578947368421)","(7.5, 8.8, 8.676923076923078)","(16.0, 21.0, 20.958333333333332)"
05-01-2023 16:46:15.591277,"(3.7, 5.0, 4.919148936170212)","(4.8, 6.4, 6.137142857142857)","(31.0, 75.0, 63.0)","(6.5, 7.8, 7.565)","(6.0, 8.0, 7.954545454545454)","(4.4, 5.1, 5.078571428571428)","(7.5, 8.8, 8.714285714285714)","(16.0, 21.0, 20.958333333333332)"
05-01-2023 16:46:16.847508,"(3.7, 4.7, 4.677777777777778)","(4.8, 6.4, 6.3136363636363635)","(31.0, 75.0, 66.42857142857143)","(6.5, 8.0, 7.702857142857143)","(6.0, 8.2, 7.994285714285714)","(4.4, 5.1, 5.078571428571428)","(7.5, 9.0, 8.7)","(16.0, 21.0, 20.96)"
05-01-2023 16:46:18.095507,"(3.7, 4.7, 4.673333333333334)","(4.8, 6.4, 6.3136363636363635)","(31.0, 75.0, 66.42857142857143)","(6.5, 8.0, 7.728571428571429)","(6.0, 8.2, 7.994285714285714)","(4.4, 5.1, 5.078571428571428)","(7.5, 8.8, 8.7)","(16.0, 21.0, 20.88888888888889)"
