,Tokyo Dreamer,Shian Ned,Velocity Queue,Japanese Chica,Shakey Country,Job Done,Perfect Mate,Genius You
11-01-2023 21:40:19.668391,"(5.0, 11.5, 9.433333333333334)","(5.5, 8.4, 5.6875)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.423529411764704)","(61.0, 450.0, 386.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:20.704216,"(5.0, 11.5, 9.433333333333334)","(5.5, 8.4, 5.6875)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.423529411764704)","(61.0, 450.0, 386.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:21.883523,"(5.0, 11.5, 9.433333333333334)","(5.5, 8.4, 5.6875)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.423529411764704)","(61.0, 450.0, 386.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:22.992643,"(5.0, 11.5, 9.433333333333334)","(5.5, 8.4, 5.6875)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.423529411764704)","(61.0, 450.0, 386.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:24.037442,"(5.0, 11.5, 9.433333333333334)","(5.5, 8.4, 5.6875)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.423529411764704)","(61.0, 450.0, 386.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:25.109502,"(5.0, 11.5, 9.433333333333334)","(5.5, 8.4, 5.6875)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.423529411764704)","(61.0, 450.0, 386.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:26.141294,"(5.0, 11.5, 9.433333333333334)","(5.5, 8.4, 5.6875)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.423529411764704)","(61.0, 450.0, 386.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:27.200074,"(5.0, 11.5, 9.433333333333334)","(5.5, 8.4, 5.6875)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.423529411764704)","(61.0, 450.0, 386.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:28.198654,"(5.0, 11.5, 9.433333333333334)","(5.5, 8.4, 5.6875)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.423529411764704)","(61.0, 450.0, 386.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:29.260556,"(5.0, 11.5, 9.433333333333334)","(5.5, 8.4, 5.6875)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.423529411764704)","(61.0, 450.0, 386.6666666666667)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:30.261507,"(5.0, 11.5, 9.433333333333334)","(5.5, 8.2, 5.714285714285714)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.423529411764704)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:31.224512,"(5.0, 11.5, 9.433333333333334)","(5.5, 8.0, 5.75)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.423529411764704)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:32.445816,"(5.0, 11.5, 9.433333333333334)","(5.5, 8.0, 5.75)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.423529411764704)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:33.481379,"(5.0, 11.5, 9.433333333333334)","(5.5, 8.0, 5.75)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.423529411764704)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:34.481685,"(5.0, 11.5, 9.433333333333334)","(5.5, 8.0, 5.75)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.423529411764704)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:35.615831,"(5.0, 11.5, 9.433333333333334)","(5.5, 8.0, 5.75)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.423529411764704)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:36.698681,"(5.0, 11.5, 9.433333333333334)","(5.5, 8.0, 5.75)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 20.423529411764704)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:37.796204,"(5.0, 11.5, 9.433333333333334)","(5.5, 8.0, 5.75)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 12.16)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:38.972743,"(5.0, 11.5, 9.433333333333334)","(5.5, 7.8, 6.133333333333333)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 12.16)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:40.159754,"(5.0, 11.5, 9.433333333333334)","(5.5, 8.0, 6.2)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 12.16)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:41.293536,"(5.0, 11.5, 9.433333333333334)","(5.5, 8.0, 6.2)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 12.16)","(61.0, 550.0, 470.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:42.414571,"(5.0, 11.5, 9.433333333333334)","(5.5, 8.0, 6.2)","(21.0, 90.0, 48.599999999999994)","(9.0, 24.0, 17.422222222222224)","(61.0, 550.0, 502.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:43.513571,"(5.0, 11.5, 9.433333333333334)","(5.5, 8.0, 6.2)","(21.0, 90.0, 39.0)","(9.0, 24.0, 17.422222222222224)","(61.0, 550.0, 502.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 10.25)"
11-01-2023 21:40:44.695621,"(5.0, 11.5, 9.433333333333334)","(5.5, 8.0, 6.2)","(21.0, 90.0, 59.8)","(9.0, 24.0, 17.422222222222224)","(61.0, 550.0, 502.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.5, 10.25)"
11-01-2023 21:40:45.867176,"(5.0, 11.5, 9.433333333333334)","(5.5, 8.0, 6.2)","(21.0, 85.0, 39.0)","(9.0, 24.0, 19.771428571428572)","(61.0, 550.0, 502.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.5, 11.733333333333333)"
11-01-2023 21:40:47.011003,"(5.0, 9.8, 7.1)","(5.5, 8.0, 6.2)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.133333333333333)","(61.0, 550.0, 412.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:48.150129,"(5.0, 9.4, 6.666666666666667)","(5.5, 8.2, 5.714285714285714)","(21.0, 85.0, 59.8)","(9.0, 24.0, 14.133333333333333)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:49.278435,"(5.0, 9.4, 6.666666666666667)","(5.5, 9.8, 5.942857142857143)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.133333333333333)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:50.404305,"(5.0, 9.4, 6.666666666666667)","(5.5, 9.4, 6.12)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.133333333333333)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:51.536882,"(5.0, 9.4, 6.666666666666667)","(5.5, 9.4, 6.12)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.133333333333333)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:52.642668,"(5.0, 9.4, 6.666666666666667)","(5.5, 9.4, 6.12)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.133333333333333)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:54.058243,"(5.0, 9.4, 6.666666666666667)","(5.5, 9.4, 6.12)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.133333333333333)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:55.205143,"(5.0, 9.4, 6.666666666666667)","(5.5, 9.4, 6.12)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.133333333333333)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:56.271714,"(5.0, 9.4, 6.666666666666667)","(5.5, 9.4, 6.12)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.133333333333333)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:57.414502,"(5.0, 9.4, 6.666666666666667)","(5.5, 9.4, 6.12)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.133333333333333)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:58.639646,"(5.0, 9.2, 7.25)","(5.5, 9.4, 6.12)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.133333333333333)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:40:59.638611,"(5.0, 9.2, 7.25)","(5.5, 9.4, 6.12)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.133333333333333)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:00.726532,"(5.0, 9.2, 7.25)","(5.5, 9.4, 6.12)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.133333333333333)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:01.905403,"(5.0, 9.2, 7.25)","(5.5, 9.4, 6.12)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.133333333333333)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:03.084925,"(5.0, 9.2, 7.25)","(5.5, 9.4, 6.12)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.133333333333333)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:04.194314,"(5.0, 9.2, 7.25)","(5.5, 9.4, 6.12)","(21.0, 90.0, 40.54545454545455)","(9.0, 24.0, 14.133333333333333)","(61.0, 450.0, 407.77777777777777)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:05.290088,"(5.0, 9.2, 7.25)","(5.5, 9.4, 6.12)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.133333333333333)","(61.0, 450.0, 502.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:06.441410,"(5.0, 9.2, 7.25)","(5.5, 9.2, 6.6)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.133333333333333)","(61.0, 550.0, 502.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:07.603967,"(5.0, 9.2, 7.25)","(5.5, 9.2, 6.6)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.133333333333333)","(61.0, 550.0, 502.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:08.835898,"(5.0, 9.2, 7.25)","(5.5, 9.4, 6.666666666666667)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.133333333333333)","(61.0, 550.0, 502.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:10.073902,"(5.0, 9.2, 7.25)","(5.5, 9.4, 5.7555555555555555)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.133333333333333)","(61.0, 550.0, 502.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:11.304788,"(5.0, 9.2, 7.25)","(5.5, 9.2, 5.949999999999999)","(21.0, 90.0, 39.0)","(9.0, 24.0, 17.92)","(61.0, 550.0, 412.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:12.479797,"(5.0, 9.2, 7.25)","(5.5, 9.2, 5.949999999999999)","(21.0, 90.0, 39.0)","(9.0, 24.0, 17.92)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:13.678703,"(5.0, 9.2, 7.25)","(5.5, 9.2, 5.949999999999999)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.266666666666666)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:14.873101,"(5.0, 9.2, 7.25)","(5.5, 9.2, 5.949999999999999)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.266666666666666)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:16.048301,"(5.0, 9.2, 7.25)","(5.5, 9.2, 5.949999999999999)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.266666666666666)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:17.116788,"(5.0, 9.2, 7.25)","(5.5, 9.2, 5.949999999999999)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.266666666666666)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:18.261589,"(5.0, 9.2, 7.25)","(5.5, 9.2, 5.949999999999999)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.266666666666666)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:19.282042,"(5.0, 9.2, 7.25)","(5.5, 9.2, 5.949999999999999)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.266666666666666)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.7923809523809524)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:20.321582,"(5.0, 9.2, 7.25)","(5.5, 9.0, 5.711111111111111)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.266666666666666)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.7923809523809524)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:21.376082,"(5.0, 9.2, 7.25)","(5.5, 9.0, 5.711111111111111)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.266666666666666)","(61.0, 450.0, 407.77777777777777)","(1.75, 2.84, 1.7923809523809524)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:22.570628,"(5.0, 9.2, 7.25)","(5.5, 9.0, 5.711111111111111)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.266666666666666)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.7923809523809524)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:23.836958,"(5.0, 9.2, 7.25)","(5.5, 9.0, 5.711111111111111)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.266666666666666)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.7923809523809524)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:25.217327,"(5.0, 9.2, 7.25)","(5.5, 9.0, 5.711111111111111)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.266666666666666)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.7923809523809524)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:26.646109,"(5.0, 9.2, 7.25)","(5.5, 9.0, 5.711111111111111)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.266666666666666)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.7923809523809524)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:27.968525,"(5.0, 9.2, 7.25)","(5.5, 9.0, 5.711111111111111)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.266666666666666)","(61.0, 450.0, 412.0)","(1.75, 2.84, 1.7923809523809524)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:29.229789,"(5.0, 9.2, 7.25)","(5.5, 9.0, 5.711111111111111)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.266666666666666)","(61.0, 450.0, 502.0)","(1.75, 2.84, 1.7923809523809524)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:30.436388,"(5.0, 9.2, 7.25)","(5.5, 9.0, 5.711111111111111)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.266666666666666)","(61.0, 550.0, 502.0)","(1.75, 2.84, 1.7923809523809524)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:31.594954,"(5.0, 9.2, 7.25)","(5.5, 8.6, 5.85)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.266666666666666)","(61.0, 550.0, 502.0)","(1.75, 2.84, 1.7923809523809524)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:32.750660,"(5.0, 9.2, 7.25)","(5.5, 8.4, 6.3999999999999995)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.266666666666666)","(61.0, 550.0, 502.0)","(1.75, 2.84, 1.7923809523809524)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:33.878088,"(5.0, 9.2, 7.25)","(5.5, 8.6, 6.3999999999999995)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.266666666666666)","(61.0, 550.0, 502.0)","(1.75, 2.84, 1.7923809523809524)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:34.965902,"(5.0, 9.2, 7.25)","(5.5, 8.6, 6.3999999999999995)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.266666666666666)","(61.0, 550.0, 502.0)","(1.75, 2.84, 1.7923809523809524)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:36.069164,"(5.0, 9.2, 7.25)","(5.5, 8.6, 6.3999999999999995)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.266666666666666)","(61.0, 550.0, 502.0)","(1.75, 2.84, 1.7923809523809524)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:37.152037,"(5.0, 9.2, 7.25)","(5.5, 8.6, 6.3999999999999995)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.266666666666666)","(61.0, 550.0, 502.0)","(1.75, 2.84, 1.7923809523809524)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:38.243526,"(5.0, 9.2, 7.25)","(5.5, 8.6, 6.3999999999999995)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.266666666666666)","(61.0, 550.0, 502.0)","(1.75, 2.84, 1.7923809523809524)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:39.424849,"(5.0, 9.2, 7.25)","(5.5, 8.6, 6.3999999999999995)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.266666666666666)","(61.0, 550.0, 502.0)","(1.75, 2.84, 1.7923809523809524)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:40.582854,"(5.0, 9.2, 7.25)","(5.5, 8.6, 6.3999999999999995)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.266666666666666)","(61.0, 550.0, 502.0)","(1.75, 2.84, 1.7923809523809524)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:41.706161,"(5.0, 9.2, 7.25)","(5.5, 8.6, 6.3999999999999995)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.133333333333333)","(61.0, 550.0, 502.0)","(1.75, 2.84, 1.7923809523809524)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:42.858066,"(5.0, 9.2, 7.25)","(5.5, 8.6, 6.3999999999999995)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.399999999999999)","(61.0, 550.0, 502.0)","(1.75, 2.84, 1.7923809523809524)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:43.974140,"(5.0, 9.2, 7.25)","(5.5, 8.6, 6.3999999999999995)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.399999999999999)","(61.0, 550.0, 502.0)","(1.75, 2.84, 1.7923809523809524)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:45.122987,"(5.0, 9.2, 7.25)","(5.5, 8.6, 6.3999999999999995)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.399999999999999)","(61.0, 550.0, 502.0)","(1.75, 2.84, 1.7923809523809524)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:46.241016,"(5.0, 9.2, 7.25)","(5.5, 8.6, 6.3999999999999995)","(21.0, 90.0, 39.0)","(9.0, 24.0, 14.399999999999999)","(61.0, 550.0, 502.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:47.436556,"(5.0, 9.2, 7.25)","(5.5, 8.6, 6.3999999999999995)","(21.0, 90.0, 58.63636363636363)","(9.0, 24.0, 11.649999999999999)","(61.0, 550.0, 315.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:48.573862,"(5.0, 9.2, 7.25)","(5.5, 8.6, 6.3999999999999995)","(21.0, 100.0, 76.5)","(9.0, 26.0, 11.649999999999999)","(61.0, 550.0, 315.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 11.733333333333333)"
11-01-2023 21:41:49.739153,"(5.0, 9.2, 7.25)","(5.5, 8.6, 6.3999999999999995)","(21.0, 95.0, 76.5)","(9.0, 26.0, 11.649999999999999)","(61.0, 550.0, 315.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 13.3)"
11-01-2023 21:41:50.909419,"(5.0, 9.2, 7.64)","(5.5, 8.4, 5.644444444444444)","(21.0, 95.0, 76.5)","(9.0, 26.0, 11.649999999999999)","(61.0, 550.0, 315.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 13.3)"
11-01-2023 21:41:52.082862,"(5.0, 9.2, 7.68)","(5.5, 8.2, 6.128571428571428)","(21.0, 95.0, 46.33333333333333)","(9.0, 26.0, 11.649999999999999)","(61.0, 550.0, 315.0)","(1.75, 2.84, 1.8316666666666666)","(11.0, 27.0, 17.666666666666668)","(8.5, 18.0, 13.3)"
