,Dangerous Woman,Sweet Hummer,Boudicca,Churn It Up,Opawa Amiekay,Big Time Curly
16-12-2022 12:32:08.875507,"(3.2, 4.1, 3.711111111111111)","(14.0, 30.0, 28.545454545454547)","(31.0, 160.0, 55.2)","(11.0, 24.0, 23.357142857142858)","(3.9, 7.6, 6.3432432432432435)","(2.25, 2.78, 2.6133333333333333)"
16-12-2022 12:32:09.783309,"(3.2, 4.1, 3.711111111111111)","(13.0, 30.0, 28.450000000000003)","(26.0, 150.0, 63.57142857142857)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.6, 6.3432432432432435)","(2.2, 2.78, 2.6133333333333333)"
16-12-2022 12:32:10.732187,"(3.2, 4.1, 3.711111111111111)","(13.0, 30.0, 26.25)","(26.0, 150.0, 63.57142857142857)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.6, 6.3432432432432435)","(2.2, 2.78, 2.6133333333333333)"
16-12-2022 12:32:11.617716,"(3.2, 4.1, 3.731578947368421)","(13.0, 30.0, 26.25)","(26.0, 150.0, 63.57142857142857)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.6, 6.3432432432432435)","(2.2, 2.78, 2.55027027027027)"
16-12-2022 12:32:12.623678,"(3.2, 4.1, 3.8499999999999996)","(13.0, 30.0, 22.25)","(26.0, 150.0, 55.0)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.6, 6.3432432432432435)","(2.2, 2.78, 2.55027027027027)"
16-12-2022 12:32:13.687148,"(3.2, 4.1, 3.8499999999999996)","(13.0, 30.0, 22.25)","(26.0, 150.0, 55.0)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.6, 6.3432432432432435)","(2.2, 2.78, 2.709473684210526)"
16-12-2022 12:32:14.714312,"(3.2, 4.1, 3.8499999999999996)","(13.0, 30.0, 22.25)","(26.0, 150.0, 55.0)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.6, 6.3432432432432435)","(2.2, 2.76, 2.527272727272727)"
16-12-2022 12:32:15.570717,"(3.2, 4.1, 3.8499999999999996)","(13.0, 30.0, 28.27777777777778)","(26.0, 150.0, 48.666666666666664)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.6, 6.3432432432432435)","(2.2, 2.76, 2.527272727272727)"
16-12-2022 12:32:16.532430,"(3.2, 4.1, 3.8499999999999996)","(13.0, 30.0, 28.27777777777778)","(26.0, 150.0, 48.666666666666664)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.6, 6.3432432432432435)","(2.2, 2.28, 2.6074074074074076)"
16-12-2022 12:32:17.491939,"(3.2, 4.1, 3.8499999999999996)","(13.0, 14.5, 14.194444444444445)","(26.0, 150.0, 48.666666666666664)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.6, 6.3432432432432435)","(2.2, 2.72, 2.4286666666666665)"
16-12-2022 12:32:18.481558,"(3.2, 4.1, 3.8499999999999996)","(13.0, 30.0, 26.125)","(26.0, 150.0, 48.666666666666664)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.6, 6.3432432432432435)","(2.2, 2.72, 2.4904761904761905)"
16-12-2022 12:32:19.365408,"(3.2, 4.1, 3.8499999999999996)","(13.0, 30.0, 26.125)","(26.0, 150.0, 48.666666666666664)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.6, 6.3432432432432435)","(2.2, 2.7, 2.4853658536585366)"
16-12-2022 12:32:20.313358,"(3.2, 4.1, 3.8499999999999996)","(13.0, 30.0, 28.590909090909093)","(26.0, 150.0, 48.666666666666664)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.6, 6.3432432432432435)","(2.2, 2.68, 2.535)"
16-12-2022 12:32:21.269990,"(3.2, 4.1, 3.8499999999999996)","(13.0, 30.0, 28.590909090909093)","(26.0, 150.0, 48.666666666666664)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.6, 6.3432432432432435)","(2.2, 2.66, 2.46390243902439)"
16-12-2022 12:32:22.252557,"(3.2, 4.1, 3.8499999999999996)","(13.0, 30.0, 28.590909090909093)","(26.0, 150.0, 48.666666666666664)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.6, 6.3432432432432435)","(2.2, 2.64, 2.438095238095238)"
16-12-2022 12:32:23.169418,"(3.2, 4.1, 3.8499999999999996)","(13.0, 30.0, 28.590909090909093)","(26.0, 150.0, 48.666666666666664)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.6, 6.3432432432432435)","(2.2, 2.6, 2.438095238095238)"
16-12-2022 12:32:24.113609,"(3.2, 4.1, 3.8499999999999996)","(13.0, 29.0, 23.5625)","(26.0, 140.0, 70.66666666666666)","(12.0, 23.0, 21.5)","(3.9, 7.6, 6.3432432432432435)","(2.2, 2.6, 2.4847457627118645)"
16-12-2022 12:32:25.118633,"(3.2, 4.1, 3.8499999999999996)","(13.0, 29.0, 23.5625)","(26.0, 140.0, 70.66666666666666)","(12.0, 23.0, 21.5)","(3.9, 7.6, 5.696491228070175)","(2.2, 2.6, 2.52)"
16-12-2022 12:32:26.100471,"(3.2, 4.1, 3.8499999999999996)","(13.0, 29.0, 23.5625)","(26.0, 140.0, 70.66666666666666)","(12.0, 23.0, 21.5)","(3.9, 7.6, 6.626666666666667)","(2.2, 2.58, 2.4583050847457626)"
16-12-2022 12:32:27.076685,"(3.2, 4.1, 3.8499999999999996)","(13.0, 29.0, 23.5625)","(26.0, 140.0, 70.66666666666666)","(12.0, 23.0, 21.5)","(3.9, 7.4, 6.322857142857143)","(2.2, 2.56, 2.403)"
16-12-2022 12:32:28.106098,"(3.2, 4.1, 3.8499999999999996)","(13.0, 29.0, 23.5625)","(26.0, 140.0, 127.76470588235293)","(12.0, 23.0, 21.5)","(3.9, 7.4, 6.095000000000001)","(2.2, 2.52, 2.396190476190476)"
16-12-2022 12:32:29.134898,"(3.2, 4.1, 3.8499999999999996)","(13.0, 29.0, 23.5625)","(26.0, 140.0, 127.76470588235293)","(12.0, 23.0, 21.5)","(3.9, 7.4, 6.095000000000001)","(2.2, 2.52, 2.3989473684210525)"
16-12-2022 12:32:30.089371,"(3.2, 4.1, 3.8499999999999996)","(13.0, 29.0, 23.5625)","(26.0, 140.0, 127.76470588235293)","(12.0, 23.0, 21.5)","(3.9, 7.4, 6.095000000000001)","(2.2, 2.48, 2.337647058823529)"
16-12-2022 12:32:30.948255,"(3.2, 4.1, 3.8499999999999996)","(13.0, 29.0, 23.5625)","(26.0, 140.0, 127.76470588235293)","(12.0, 23.0, 21.5)","(3.9, 7.4, 6.095000000000001)","(2.2, 2.48, 2.337647058823529)"
16-12-2022 12:32:31.891341,"(3.2, 4.1, 3.8499999999999996)","(13.0, 29.0, 23.5625)","(26.0, 140.0, 127.76470588235293)","(12.0, 23.0, 21.5)","(3.9, 7.4, 5.917777777777778)","(2.2, 2.44, 2.3520930232558137)"
16-12-2022 12:32:32.866154,"(3.2, 4.1, 3.8499999999999996)","(13.0, 32.0, 27.0)","(26.0, 140.0, 127.76470588235293)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.4, 5.917777777777778)","(2.2, 2.44, 2.3520930232558137)"
16-12-2022 12:32:33.849290,"(3.2, 4.1, 3.8499999999999996)","(13.0, 32.0, 27.0)","(26.0, 140.0, 127.76470588235293)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.4, 5.917777777777778)","(2.2, 2.44, 2.373548387096774)"
16-12-2022 12:32:34.884678,"(3.2, 4.1, 3.8499999999999996)","(13.0, 32.0, 27.0)","(26.0, 140.0, 127.76470588235293)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.4, 5.917777777777778)","(2.2, 2.42, 2.331627906976744)"
16-12-2022 12:32:35.795268,"(3.2, 4.1, 3.8499999999999996)","(13.0, 32.0, 25.4375)","(26.0, 140.0, 127.76470588235293)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.4, 5.917777777777778)","(2.2, 2.4, 2.331627906976744)"
16-12-2022 12:32:36.913292,"(3.2, 4.1, 3.8499999999999996)","(13.0, 32.0, 25.4375)","(26.0, 140.0, 127.76470588235293)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.4, 5.917777777777778)","(2.2, 2.4, 2.2946067415730336)"
16-12-2022 12:32:38.051334,"(3.2, 4.1, 3.8499999999999996)","(13.0, 32.0, 29.083333333333332)","(26.0, 140.0, 127.76470588235293)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.4, 5.917777777777778)","(2.2, 2.4, 2.2946067415730336)"
16-12-2022 12:32:39.094881,"(3.2, 4.1, 3.8499999999999996)","(13.0, 30.0, 27.416666666666668)","(26.0, 140.0, 127.76470588235293)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.4, 5.448484848484848)","(2.2, 2.4, 2.3099999999999996)"
16-12-2022 12:32:40.004901,"(3.2, 4.1, 3.8499999999999996)","(13.0, 32.0, 29.083333333333332)","(26.0, 140.0, 127.76470588235293)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.4, 5.448484848484848)","(2.2, 2.36, 2.3099999999999996)"
16-12-2022 12:32:41.053335,"(3.2, 4.1, 3.8499999999999996)","(13.0, 30.0, 27.416666666666668)","(26.0, 140.0, 127.76470588235293)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.4, 5.807692307692308)","(2.2, 2.36, 2.3099999999999996)"
16-12-2022 12:32:42.135696,"(3.2, 4.1, 3.8499999999999996)","(13.0, 32.0, 29.083333333333332)","(26.0, 130.0, 97.30434782608697)","(12.0, 24.0, 23.357142857142858)","(3.9, 7.4, 5.807692307692308)","(2.2, 2.36, 2.3099999999999996)"
16-12-2022 12:32:43.139247,"(3.2, 4.1, 3.8499999999999996)","(13.0, 30.0, 27.416666666666668)","(26.0, 130.0, 97.30434782608697)","(12.0, 24.0, 22.857142857142858)","(3.9, 7.4, 5.807692307692308)","(2.2, 2.36, 2.3099999999999996)"
16-12-2022 12:32:44.024099,"(3.2, 4.1, 3.8499999999999996)","(13.0, 30.0, 27.416666666666668)","(26.0, 130.0, 97.30434782608697)","(12.0, 24.0, 22.857142857142858)","(3.9, 7.4, 5.807692307692308)","(2.2, 2.36, 2.3048979591836734)"
16-12-2022 12:32:45.006730,"(3.2, 4.1, 3.8499999999999996)","(13.0, 30.0, 27.416666666666668)","(26.0, 130.0, 97.30434782608697)","(12.0, 24.0, 22.857142857142858)","(3.9, 7.4, 5.807692307692308)","(2.2, 2.36, 2.3048979591836734)"
16-12-2022 12:32:46.039738,"(3.2, 4.1, 3.8499999999999996)","(13.0, 30.0, 27.416666666666668)","(26.0, 130.0, 97.30434782608697)","(12.0, 24.0, 22.857142857142858)","(3.9, 7.4, 5.807692307692308)","(2.2, 2.36, 2.3048979591836734)"
16-12-2022 12:32:47.163067,"(3.2, 4.1, 3.9727272727272727)","(13.0, 30.0, 27.416666666666668)","(26.0, 130.0, 97.30434782608697)","(12.0, 24.0, 22.857142857142858)","(4.0, 7.4, 5.807692307692308)","(2.15, 2.36, 2.3048979591836734)"
16-12-2022 12:32:48.242732,"(3.2, 4.1, 3.817391304347826)","(13.0, 30.0, 27.416666666666668)","(26.0, 130.0, 97.30434782608697)","(12.0, 24.0, 22.857142857142858)","(4.0, 7.4, 5.807692307692308)","(2.15, 2.36, 2.298260869565217)"
16-12-2022 12:32:49.260648,"(3.2, 4.1, 3.7842105263157895)","(13.0, 30.0, 27.416666666666668)","(26.0, 130.0, 97.30434782608697)","(12.0, 24.0, 22.857142857142858)","(4.0, 7.4, 5.807692307692308)","(2.15, 2.34, 2.29)"
16-12-2022 12:32:50.511020,"(3.2, 4.1, 3.7842105263157895)","(13.0, 30.0, 25.75)","(26.0, 130.0, 97.30434782608697)","(12.0, 24.0, 22.857142857142858)","(4.0, 7.4, 5.807692307692308)","(2.15, 2.32, 2.29)"
16-12-2022 12:32:51.605738,"(3.2, 4.1, 3.7842105263157895)","(13.0, 28.0, 25.75)","(26.0, 130.0, 97.30434782608697)","(12.0, 24.0, 23.428571428571427)","(4.0, 7.4, 5.807692307692308)","(2.15, 2.32, 2.2861538461538458)"
16-12-2022 12:32:52.575671,"(3.2, 4.1, 3.8)","(13.0, 28.0, 25.75)","(26.0, 130.0, 97.30434782608697)","(12.0, 24.0, 22.92857142857143)","(4.0, 7.4, 5.807692307692308)","(2.15, 2.32, 2.2861538461538458)"
16-12-2022 12:32:53.538934,"(3.2, 4.1, 3.875)","(13.0, 28.0, 25.75)","(26.0, 130.0, 97.30434782608697)","(12.0, 24.0, 22.25)","(4.0, 7.4, 5.988636363636364)","(2.15, 2.32, 2.2861538461538458)"
16-12-2022 12:32:54.573075,"(3.2, 4.1, 3.875)","(13.0, 28.0, 25.75)","(26.0, 130.0, 97.30434782608697)","(12.0, 24.0, 22.25)","(4.0, 7.4, 5.5181818181818185)","(2.15, 2.32, 2.2861538461538458)"
16-12-2022 12:32:55.483207,"(3.2, 4.1, 3.875)","(13.0, 28.0, 25.75)","(26.0, 130.0, 97.30434782608697)","(12.0, 24.0, 22.25)","(4.0, 7.4, 5.5181818181818185)","(2.15, 2.32, 2.2861538461538458)"
16-12-2022 12:32:56.463669,"(3.2, 4.1, 3.7699999999999996)","(13.0, 28.0, 25.75)","(26.0, 130.0, 97.30434782608697)","(12.0, 24.0, 22.25)","(4.0, 7.4, 5.5181818181818185)","(2.15, 2.32, 2.2861538461538458)"
16-12-2022 12:32:57.467685,"(3.2, 4.1, 3.7699999999999996)","(13.0, 28.0, 25.75)","(26.0, 130.0, 97.30434782608697)","(12.0, 24.0, 22.25)","(4.0, 7.4, 5.5181818181818185)","(2.15, 2.32, 2.2861538461538458)"
16-12-2022 12:32:58.521894,"(3.2, 4.1, 3.8)","(13.0, 28.0, 25.75)","(26.0, 130.0, 97.30434782608697)","(12.0, 24.0, 22.25)","(4.0, 7.4, 5.5181818181818185)","(2.15, 2.32, 2.2861538461538458)"
16-12-2022 12:32:59.486219,"(3.2, 4.1, 3.8)","(13.0, 28.0, 25.75)","(31.0, 130.0, 97.30434782608697)","(13.0, 24.0, 22.25)","(4.0, 7.4, 5.243478260869566)","(2.2, 2.32, 2.2861538461538458)"
16-12-2022 12:33:00.416782,"(3.2, 4.1, 3.8)","(13.0, 28.0, 25.75)","(31.0, 120.0, 114.39999999999999)","(13.0, 24.0, 23.22222222222222)","(4.0, 7.4, 5.832558139534884)","(2.2, 2.32, 2.279245283018868)"
16-12-2022 12:33:01.410004,"(3.2, 4.1, 3.9349999999999996)","(13.0, 28.0, 24.625)","(31.0, 130.0, 95.73333333333333)","(13.0, 24.0, 23.5)","(4.0, 7.2, 5.076923076923077)","(2.2, 2.32, 2.2775862068965513)"
16-12-2022 12:33:02.468145,"(3.2, 4.1, 3.9349999999999996)","(13.0, 28.0, 23.704545454545453)","(31.0, 100.0, 95.73333333333333)","(13.0, 24.0, 23.5)","(4.0, 7.0, 5.626666666666666)","(2.2, 2.32, 2.2768421052631576)"
16-12-2022 12:33:03.468698,"(3.2, 4.1, 3.933333333333333)","(13.0, 28.0, 22.0)","(31.0, 100.0, 95.73333333333333)","(13.0, 24.0, 23.5)","(4.0, 6.8, 5.474074074074074)","(2.15, 2.32, 2.275483870967742)"
16-12-2022 12:33:04.375153,"(3.2, 4.1, 3.9888888888888885)","(13.0, 28.0, 21.732142857142858)","(31.0, 95.0, 67.76923076923077)","(13.0, 24.0, 23.5)","(4.0, 6.6, 5.590476190476191)","(2.15, 2.32, 2.275483870967742)"
16-12-2022 12:33:05.349013,"(3.2, 4.1, 3.9888888888888885)","(13.0, 28.0, 21.732142857142858)","(31.0, 90.0, 81.0)","(13.0, 24.0, 23.5)","(4.0, 6.4, 5.13421052631579)","(2.15, 2.32, 2.275483870967742)"
16-12-2022 12:33:06.295271,"(3.2, 4.1, 3.9928571428571424)","(13.0, 28.0, 21.732142857142858)","(31.0, 90.0, 81.0)","(13.0, 24.0, 23.5)","(4.0, 6.2, 5.13421052631579)","(2.15, 2.32, 2.2768421052631576)"
16-12-2022 12:33:07.212599,"(3.2, 4.1, 4.045454545454545)","(13.0, 28.0, 21.732142857142858)","(31.0, 90.0, 81.0)","(13.0, 24.0, 23.5)","(4.0, 6.2, 5.13421052631579)","(2.15, 2.32, 2.2803225806451612)"
16-12-2022 12:33:08.135346,"(3.2, 4.1, 3.907142857142857)","(13.0, 28.0, 15.722222222222221)","(31.0, 90.0, 69.75)","(13.0, 24.0, 23.61111111111111)","(4.0, 6.2, 5.230769230769231)","(2.15, 2.32, 2.28625)"
16-12-2022 12:33:09.123135,"(3.2, 5.2, 3.754545454545455)","(13.0, 28.0, 21.38235294117647)","(31.0, 90.0, 39.23076923076923)","(13.0, 24.0, 23.25)","(4.0, 6.0, 5.423333333333334)","(2.15, 2.32, 2.28625)"
16-12-2022 12:33:10.089201,"(3.2, 5.1, 3.9406250000000003)","(13.0, 27.0, 21.825)","(31.0, 90.0, 39.23076923076923)","(13.0, 24.0, 23.25)","(4.0, 5.9, 5.14)","(2.15, 2.32, 2.28625)"
16-12-2022 12:33:11.074458,"(3.2, 4.9, 4.012328767123288)","(13.0, 25.0, 22.964285714285715)","(31.0, 90.0, 39.23076923076923)","(13.0, 24.0, 23.5)","(4.0, 5.8, 5.286206896551724)","(2.15, 2.32, 2.2855319148936166)"
16-12-2022 12:33:12.079981,"(3.2, 4.7, 4.163414634146342)","(13.0, 25.0, 20.725)","(31.0, 90.0, 39.23076923076923)","(13.0, 24.0, 23.454545454545453)","(4.0, 5.7, 4.878947368421053)","(2.15, 2.32, 2.2855319148936166)"
16-12-2022 12:33:13.065972,"(3.2, 4.5, 4.461904761904762)","(13.0, 25.0, 22.03125)","(31.0, 90.0, 40.5)","(13.0, 24.0, 23.625)","(4.0, 5.7, 5.2)","(2.15, 2.32, 2.2855319148936166)"
16-12-2022 12:33:14.208310,"(3.2, 4.5, 4.121052631578947)","(13.0, 25.0, 19.37037037037037)","(31.0, 85.0, 54.0625)","(13.0, 24.0, 23.625)","(4.0, 5.6, 5.405714285714286)","(2.15, 2.32, 2.2855319148936166)"
16-12-2022 12:33:15.317362,"(3.2, 4.5, 4.072093023255814)","(13.0, 25.0, 19.37037037037037)","(31.0, 85.0, 54.0625)","(13.0, 24.0, 23.625)","(4.0, 5.5, 5.405714285714286)","(2.15, 2.32, 2.2855319148936166)"
16-12-2022 12:33:16.237126,"(3.2, 4.5, 4.072093023255814)","(13.0, 25.0, 19.37037037037037)","(31.0, 85.0, 54.0625)","(13.0, 24.0, 23.625)","(4.0, 5.5, 5.405714285714286)","(2.15, 2.32, 2.2855319148936166)"
16-12-2022 12:33:17.253250,"(3.2, 4.5, 4.072093023255814)","(13.0, 25.0, 19.37037037037037)","(31.0, 85.0, 54.0625)","(13.0, 24.0, 23.714285714285715)","(4.0, 5.5, 5.145161290322581)","(2.15, 2.32, 2.3145454545454545)"
16-12-2022 12:33:18.362407,"(3.2, 4.5, 4.1923076923076925)","(13.0, 25.0, 19.37037037037037)","(31.0, 85.0, 54.0625)","(13.0, 24.0, 23.714285714285715)","(4.0, 5.5, 5.25)","(2.15, 2.32, 2.3145454545454545)"
16-12-2022 12:33:19.316490,"(3.2, 4.4, 4.1000000000000005)","(13.0, 25.0, 19.37037037037037)","(31.0, 85.0, 54.0625)","(13.0, 24.0, 23.714285714285715)","(4.0, 5.5, 5.172727272727273)","(2.15, 2.32, 2.3145454545454545)"
16-12-2022 12:33:20.207635,"(3.2, 4.3, 3.8722222222222222)","(13.0, 25.0, 19.37037037037037)","(31.0, 85.0, 54.0625)","(13.0, 24.0, 23.714285714285715)","(4.0, 5.3, 5.172727272727273)","(2.15, 2.32, 2.3145454545454545)"
16-12-2022 12:33:21.133402,"(3.2, 4.3, 3.910810810810811)","(13.0, 25.0, 19.37037037037037)","(31.0, 85.0, 44.80769230769231)","(13.0, 24.0, 23.714285714285715)","(4.0, 5.3, 5.239130434782608)","(2.15, 2.32, 2.3145454545454545)"
16-12-2022 12:33:22.067301,"(3.2, 4.3, 3.910810810810811)","(13.0, 25.0, 19.37037037037037)","(31.0, 85.0, 45.400000000000006)","(13.0, 24.0, 23.714285714285715)","(4.0, 5.3, 5.059374999999999)","(2.15, 2.32, 2.3189915966386554)"
16-12-2022 12:33:23.056041,"(3.2, 4.2, 4.05)","(13.0, 25.0, 19.37037037037037)","(31.0, 85.0, 45.400000000000006)","(13.0, 24.0, 23.714285714285715)","(4.0, 5.3, 5.059374999999999)","(2.15, 2.32, 2.3152)"
16-12-2022 12:33:24.033484,"(3.2, 4.2, 4.008695652173913)","(13.0, 25.0, 19.37037037037037)","(31.0, 85.0, 45.400000000000006)","(13.0, 24.0, 23.714285714285715)","(4.0, 5.3, 5.059374999999999)","(2.15, 2.32, 2.317142857142857)"
16-12-2022 12:33:24.990478,"(3.2, 4.2, 3.9789473684210526)","(13.0, 25.0, 19.37037037037037)","(31.0, 85.0, 45.400000000000006)","(13.0, 24.0, 23.714285714285715)","(4.0, 5.3, 5.066666666666666)","(2.15, 2.32, 2.328813559322034)"
16-12-2022 12:33:25.980806,"(3.2, 4.2, 3.9789473684210526)","(13.0, 25.0, 19.37037037037037)","(31.0, 85.0, 45.400000000000006)","(13.0, 24.0, 23.877551020408163)","(4.0, 5.2, 5.02)","(2.15, 2.34, 2.328813559322034)"
16-12-2022 12:33:27.352565,"(3.2, 4.2, 3.9714285714285715)","(13.0, 25.0, 18.666666666666668)","(31.0, 85.0, 40.12)","(13.0, 24.0, 23.869565217391305)","(4.0, 5.2, 4.9125)","(2.15, 2.34, 2.3237037037037034)"
16-12-2022 12:33:28.492334,"(3.2, 4.2, 3.9869565217391307)","(13.0, 25.0, 18.666666666666668)","(31.0, 85.0, 40.12)","(13.0, 24.0, 23.869565217391305)","(4.0, 5.2, 4.949999999999999)","(2.15, 2.34, 2.3658227848101263)"
16-12-2022 12:33:29.461117,"(3.2, 4.2, 4.0058823529411764)","(13.0, 25.0, 18.666666666666668)","(31.0, 85.0, 40.12)","(13.0, 24.0, 23.454545454545453)","(4.0, 5.1, 4.8625)","(2.15, 2.4, 2.3658227848101263)"
16-12-2022 12:33:30.355130,"(3.2, 4.2, 4.011428571428572)","(13.0, 25.0, 18.666666666666668)","(31.0, 85.0, 40.12)","(13.0, 24.0, 23.5)","(4.0, 5.0, 4.81)","(2.15, 2.4, 2.36625)"
16-12-2022 12:33:31.350445,"(3.2, 4.2, 4.035)","(13.0, 25.0, 18.954545454545453)","(31.0, 80.0, 39.75)","(13.0, 24.0, 23.5)","(4.0, 5.0, 4.754838709677419)","(2.15, 2.4, 2.3707142857142856)"
16-12-2022 12:33:32.299303,"(3.2, 4.2, 4.0588235294117645)","(13.0, 25.0, 18.954545454545453)","(31.0, 70.0, 52.0)","(13.0, 24.0, 23.5)","(4.0, 5.0, 4.754838709677419)","(2.15, 2.4, 2.3717241379310345)"
16-12-2022 12:33:33.251517,"(3.2, 4.2, 4.0588235294117645)","(13.0, 23.0, 20.954545454545453)","(31.0, 65.0, 47.285714285714285)","(13.0, 24.0, 21.5)","(4.0, 5.0, 4.754838709677419)","(2.15, 2.4, 2.3717241379310345)"
16-12-2022 12:33:34.289481,"(3.2, 4.2, 4.0588235294117645)","(13.0, 23.0, 18.916666666666668)","(31.0, 65.0, 42.45454545454545)","(13.0, 24.0, 21.5)","(4.0, 5.0, 4.741176470588235)","(2.15, 2.4, 2.377222222222222)"
16-12-2022 12:33:35.231145,"(3.2, 4.2, 4.0588235294117645)","(13.0, 23.0, 19.285714285714285)","(31.0, 65.0, 42.45454545454545)","(13.0, 24.0, 23.782608695652172)","(4.0, 5.0, 4.741176470588235)","(2.15, 2.4, 2.377222222222222)"
16-12-2022 12:33:36.178164,"(3.2, 4.2, 4.0588235294117645)","(13.0, 23.0, 18.45)","(31.0, 65.0, 46.333333333333336)","(13.0, 24.0, 23.782608695652172)","(4.0, 5.0, 4.741176470588235)","(2.15, 2.4, 2.377222222222222)"
16-12-2022 12:33:37.016904,"(3.2, 4.2, 4.021428571428571)","(13.0, 23.0, 18.5)","(31.0, 65.0, 46.333333333333336)","(13.0, 24.0, 23.839285714285715)","(4.0, 5.0, 4.741176470588235)","(2.15, 2.4, 2.377222222222222)"
16-12-2022 12:33:37.863706,"(3.2, 4.2, 3.9272727272727272)","(13.0, 23.0, 18.5)","(31.0, 65.0, 50.416666666666664)","(13.0, 24.0, 23.839285714285715)","(4.0, 5.0, 4.7)","(2.15, 2.4, 2.377222222222222)"
16-12-2022 12:33:38.834812,"(3.2, 4.2, 4.062068965517241)","(13.0, 23.0, 17.8)","(31.0, 65.0, 50.416666666666664)","(13.0, 24.0, 23.775)","(4.0, 5.0, 4.750943396226416)","(2.15, 2.4, 2.377222222222222)"
16-12-2022 12:33:39.982976,"(3.2, 4.2, 4.062068965517241)","(13.0, 23.0, 17.8)","(31.0, 65.0, 50.416666666666664)","(13.0, 24.0, 23.846153846153847)","(4.0, 5.0, 4.839024390243902)","(2.15, 2.4, 2.3757575757575755)"
16-12-2022 12:33:40.889197,"(3.2, 4.2, 4.083333333333334)","(13.0, 23.0, 17.8)","(31.0, 65.0, 50.416666666666664)","(13.0, 24.0, 23.846153846153847)","(4.0, 5.0, 4.7105263157894735)","(2.15, 2.4, 2.3774193548387097)"
16-12-2022 12:33:41.812120,"(3.2, 4.2, 4.03125)","(13.0, 23.0, 17.8)","(31.0, 65.0, 46.76470588235294)","(13.0, 24.0, 23.846153846153847)","(4.0, 5.0, 4.7441860465116275)","(2.15, 2.4, 2.3766666666666665)"
16-12-2022 12:33:42.866477,"(3.2, 4.2, 3.7982142857142858)","(13.0, 23.0, 17.8)","(31.0, 65.0, 46.76470588235294)","(13.0, 24.0, 23.870967741935484)","(4.0, 5.0, 4.742424242424242)","(2.15, 2.4, 2.3469767441860463)"
16-12-2022 12:33:43.815682,"(3.2, 4.2, 3.965217391304348)","(13.0, 23.0, 17.8)","(31.0, 65.0, 46.76470588235294)","(13.0, 24.0, 23.870967741935484)","(4.0, 4.9, 4.742424242424242)","(2.15, 2.4, 2.3469767441860463)"
16-12-2022 12:33:44.751795,"(3.2, 4.2, 3.988235294117647)","(13.0, 23.0, 17.8)","(31.0, 65.0, 46.76470588235294)","(13.0, 24.0, 23.88888888888889)","(4.0, 4.9, 4.742424242424242)","(2.15, 2.4, 2.3469767441860463)"
16-12-2022 12:33:45.671048,"(3.2, 4.2, 3.909090909090909)","(13.0, 23.0, 17.8)","(31.0, 65.0, 46.76470588235294)","(13.0, 24.0, 23.88888888888889)","(4.0, 4.9, 4.742424242424242)","(2.15, 2.4, 2.3469767441860463)"
16-12-2022 12:33:46.615982,"(3.2, 4.2, 3.9405405405405407)","(13.0, 23.0, 17.166666666666668)","(31.0, 65.0, 46.76470588235294)","(13.0, 24.0, 23.88888888888889)","(4.0, 4.9, 4.733333333333333)","(2.15, 2.4, 2.373333333333333)"
16-12-2022 12:33:47.529232,"(3.2, 4.1, 3.9296296296296296)","(13.0, 21.0, 18.857142857142858)","(31.0, 65.0, 47.77777777777778)","(13.0, 24.0, 23.88888888888889)","(4.0, 4.9, 4.786666666666667)","(2.15, 2.4, 2.373333333333333)"
16-12-2022 12:33:48.448126,"(3.2, 4.1, 3.934782608695652)","(13.0, 21.0, 18.107142857142858)","(31.0, 65.0, 47.77777777777778)","(13.0, 24.0, 22.5)","(4.0, 4.9, 4.800000000000001)","(2.15, 2.4, 2.373333333333333)"
16-12-2022 12:33:49.366739,"(3.2, 4.1, 4.036842105263157)","(13.0, 20.0, 17.75)","(31.0, 65.0, 47.77777777777778)","(13.0, 23.0, 22.5)","(4.0, 4.9, 4.836842105263158)","(2.15, 2.4, 2.3525)"
