,Finniss Surprise,Finniss Redeem,Urban Ranger,Emerley Wiggum,Springvale Bray,Springvale Dave,Bobby Axelrod,Dash Of Blue
06-01-2023 13:22:16.741707,"(9.0, 12.0, 11.567567567567568)","(4.8, 7.2, 7.142857142857143)","(101.0, 370.0, 352.5)","(41.0, 75.0, 68.33333333333333)","(7.5, 11.0, 10.654545454545454)","(21.0, 29.0, 27.666666666666668)","(1.5, 1.7, 1.6923076923076923)","(18.0, 32.0, 30.90909090909091)"
06-01-2023 13:22:18.033830,"(9.0, 12.0, 11.567567567567568)","(4.8, 7.2, 7.157446808510638)","(101.0, 370.0, 352.5)","(41.0, 75.0, 68.33333333333333)","(7.5, 11.0, 10.654545454545454)","(21.0, 29.0, 27.666666666666668)","(1.5, 1.7, 1.6923076923076923)","(18.0, 32.0, 30.90909090909091)"
06-01-2023 13:22:19.349757,"(9.0, 12.0, 11.567567567567568)","(4.8, 7.2, 7.157446808510638)","(101.0, 370.0, 346.66666666666663)","(41.0, 75.0, 68.33333333333333)","(7.5, 11.0, 10.660550458715596)","(21.0, 29.0, 27.846153846153847)","(1.5, 1.7, 1.6923076923076923)","(18.0, 32.0, 30.4)"
06-01-2023 13:22:20.544109,"(9.0, 12.0, 11.567567567567568)","(4.8, 7.2, 7.157446808510638)","(101.0, 370.0, 350.0)","(41.0, 75.0, 68.33333333333333)","(7.5, 11.0, 10.660550458715596)","(21.0, 28.0, 27.454545454545453)","(1.5, 1.7, 1.680763358778626)","(18.0, 32.0, 30.8)"
06-01-2023 13:22:21.731585,"(9.0, 12.0, 11.567567567567568)","(4.8, 7.2, 7.088888888888889)","(101.0, 370.0, 350.0)","(41.0, 75.0, 68.33333333333333)","(7.5, 11.0, 10.642857142857142)","(21.0, 28.0, 27.5)","(1.5, 1.69, 1.6715942028985507)","(18.0, 32.0, 31.0)"
06-01-2023 13:22:22.848015,"(9.0, 12.0, 11.525)","(4.8, 7.4, 7.211111111111111)","(101.0, 370.0, 350.0)","(41.0, 75.0, 68.33333333333333)","(7.5, 11.0, 10.642857142857142)","(21.0, 28.0, 27.333333333333332)","(1.5, 1.69, 1.6739130434782608)","(18.0, 32.0, 31.0)"
06-01-2023 13:22:23.897310,"(9.0, 12.0, 11.525)","(4.8, 7.4, 7.211111111111111)","(101.0, 370.0, 350.0)","(41.0, 75.0, 68.33333333333333)","(7.5, 11.0, 10.642857142857142)","(21.0, 28.0, 27.333333333333332)","(1.5, 1.68, 1.6778260869565216)","(18.0, 32.0, 31.0)"
06-01-2023 13:22:24.935379,"(9.0, 12.0, 11.525)","(4.8, 7.4, 7.19)","(101.0, 370.0, 350.0)","(41.0, 75.0, 68.33333333333333)","(7.5, 11.0, 10.64864864864865)","(21.0, 28.0, 27.333333333333332)","(1.5, 1.68, 1.676)","(18.0, 32.0, 31.4)"
06-01-2023 13:22:25.992890,"(9.0, 12.0, 11.525)","(4.8, 7.4, 7.19)","(101.0, 500.0, 377.27272727272725)","(41.0, 75.0, 68.33333333333333)","(7.5, 11.0, 10.64864864864865)","(21.0, 28.0, 27.333333333333332)","(1.5, 1.68, 1.676)","(18.0, 32.0, 31.4)"
06-01-2023 13:22:27.083999,"(9.0, 12.0, 11.927083333333334)","(4.8, 7.4, 7.19)","(101.0, 490.0, 408.75)","(41.0, 75.0, 68.33333333333333)","(7.5, 11.0, 10.64864864864865)","(21.0, 28.0, 27.333333333333332)","(1.5, 1.68, 1.6660465116279068)","(18.0, 32.0, 30.5)"
06-01-2023 13:22:28.313810,"(9.0, 12.5, 12.17741935483871)","(4.8, 7.4, 7.19)","(101.0, 490.0, 408.75)","(41.0, 75.0, 68.33333333333333)","(7.5, 11.0, 10.64864864864865)","(21.0, 28.0, 27.333333333333332)","(1.5, 1.67, 1.6677333333333333)","(18.0, 32.0, 31.307692307692307)"
06-01-2023 13:22:29.417337,"(9.0, 12.5, 12.1875)","(4.8, 7.4, 7.19)","(101.0, 490.0, 408.75)","(41.0, 75.0, 68.33333333333333)","(7.5, 11.0, 10.660550458715596)","(21.0, 28.0, 27.333333333333332)","(1.5, 1.67, 1.676875)","(18.0, 32.0, 31.18181818181818)"
06-01-2023 13:22:30.432758,"(9.0, 12.5, 12.276785714285714)","(4.8, 7.4, 7.248888888888889)","(101.0, 490.0, 408.75)","(41.0, 75.0, 68.33333333333333)","(7.5, 11.0, 10.660550458715596)","(21.0, 28.0, 27.333333333333332)","(1.5, 1.68, 1.676875)","(18.0, 32.0, 30.875)"
06-01-2023 13:22:31.893307,"(9.0, 12.5, 12.327586206896552)","(4.8, 7.4, 7.211111111111111)","(101.0, 490.0, 420.66666666666663)","(41.0, 75.0, 68.33333333333333)","(7.5, 11.0, 10.642857142857142)","(21.0, 28.0, 27.3125)","(1.5, 1.68, 1.6738461538461538)","(18.0, 32.0, 31.307692307692307)"
06-01-2023 13:22:33.125562,"(9.0, 12.5, 12.32876712328767)","(5.0, 7.4, 7.211111111111111)","(101.0, 490.0, 376.6666666666667)","(41.0, 75.0, 68.33333333333333)","(7.5, 11.0, 10.64864864864865)","(21.0, 28.0, 27.266666666666666)","(1.5, 1.68, 1.6727777777777777)","(18.0, 32.0, 31.18181818181818)"
06-01-2023 13:22:34.305403,"(9.0, 12.5, 12.346666666666668)","(5.0, 7.4, 7.211111111111111)","(101.0, 390.0, 376.6666666666667)","(41.0, 75.0, 68.33333333333333)","(7.5, 11.0, 10.64864864864865)","(21.0, 28.0, 27.12)","(1.5, 1.68, 1.6704166666666667)","(18.0, 32.0, 30.5)"
06-01-2023 13:22:35.626128,"(9.0, 12.5, 12.346666666666668)","(5.0, 7.4, 7.211111111111111)","(101.0, 390.0, 376.6666666666667)","(41.0, 75.0, 68.33333333333333)","(7.5, 11.0, 10.64864864864865)","(21.0, 28.0, 27.12)","(1.5, 1.68, 1.6705555555555556)","(18.0, 32.0, 30.875)"
06-01-2023 13:22:36.831667,"(9.0, 12.5, 12.36111111111111)","(5.0, 7.4, 7.211111111111111)","(101.0, 390.0, 376.6666666666667)","(41.0, 75.0, 68.33333333333333)","(7.5, 11.0, 10.64864864864865)","(21.0, 28.0, 27.266666666666666)","(1.5, 1.68, 1.6719047619047618)","(18.0, 32.0, 30.875)"
06-01-2023 13:22:38.014538,"(9.0, 12.5, 12.337662337662337)","(5.0, 7.4, 7.211111111111111)","(101.0, 390.0, 376.6666666666667)","(41.0, 75.0, 68.33333333333333)","(7.5, 11.0, 10.64864864864865)","(21.0, 28.0, 27.266666666666666)","(1.5, 1.68, 1.6705555555555556)","(18.0, 32.0, 31.18181818181818)"
06-01-2023 13:22:39.134700,"(9.0, 12.5, 12.337662337662337)","(5.0, 7.4, 7.211111111111111)","(101.0, 390.0, 376.6666666666667)","(41.0, 75.0, 68.33333333333333)","(7.5, 11.0, 10.64864864864865)","(21.0, 28.0, 27.12)","(1.5, 1.68, 1.6709999999999998)","(18.0, 32.0, 30.875)"
06-01-2023 13:22:40.359540,"(9.0, 12.5, 12.337662337662337)","(5.0, 7.4, 7.211111111111111)","(101.0, 390.0, 376.6666666666667)","(41.0, 75.0, 68.33333333333333)","(7.5, 11.0, 10.64864864864865)","(21.0, 28.0, 27.12)","(1.5, 1.68, 1.6672727272727272)","(18.0, 32.0, 30.5)"
06-01-2023 13:22:41.550862,"(9.0, 12.5, 12.320987654320987)","(5.0, 7.4, 7.211111111111111)","(101.0, 390.0, 376.6666666666667)","(41.0, 75.0, 83.75)","(8.0, 11.0, 10.64864864864865)","(21.0, 28.0, 27.32)","(1.45, 1.67, 1.6655555555555555)","(19.0, 32.0, 31.18181818181818)"
06-01-2023 13:22:43.021597,"(9.0, 12.5, 12.320987654320987)","(5.0, 7.4, 7.211111111111111)","(101.0, 390.0, 376.6666666666667)","(41.0, 85.0, 68.87096774193549)","(8.0, 11.0, 10.64864864864865)","(21.0, 28.0, 31.25)","(1.45, 1.67, 1.6624999999999999)","(19.0, 32.0, 30.875)"
06-01-2023 13:22:44.532203,"(9.0, 12.5, 12.320987654320987)","(5.0, 7.4, 7.211111111111111)","(101.0, 390.0, 275.0)","(41.0, 85.0, 73.33333333333333)","(8.0, 11.0, 10.64864864864865)","(21.0, 32.0, 30.928571428571427)","(1.45, 1.67, 1.6628571428571428)","(19.0, 32.0, 30.875)"
06-01-2023 13:22:45.806668,"(9.0, 12.5, 12.313253012048193)","(5.0, 7.4, 7.211111111111111)","(101.0, 380.0, 275.0)","(41.0, 80.0, 73.33333333333333)","(8.0, 11.0, 10.64864864864865)","(21.0, 32.0, 30.928571428571427)","(1.45, 1.67, 1.6664285714285714)","(19.0, 32.0, 30.363636363636363)"
06-01-2023 13:22:47.266190,"(9.0, 12.5, 12.333333333333334)","(5.0, 7.4, 7.211111111111111)","(101.0, 380.0, 275.0)","(41.0, 80.0, 73.33333333333333)","(8.0, 11.0, 10.64864864864865)","(21.0, 32.0, 30.8)","(1.45, 1.67, 1.6664285714285714)","(19.0, 32.0, 29.5)"
06-01-2023 13:22:48.579634,"(9.0, 12.5, 12.333333333333334)","(5.0, 7.4, 7.211111111111111)","(101.0, 380.0, 345.0)","(41.0, 80.0, 73.33333333333333)","(8.0, 11.0, 10.666666666666666)","(21.0, 32.0, 30.2)","(1.45, 1.67, 1.6666666666666665)","(19.0, 30.0, 27.5)"
06-01-2023 13:22:49.725184,"(9.0, 12.5, 12.333333333333334)","(5.0, 7.4, 7.211111111111111)","(101.0, 450.0, 345.0)","(41.0, 80.0, 73.33333333333333)","(8.0, 11.0, 10.666666666666666)","(21.0, 32.0, 30.2)","(1.45, 1.67, 1.6668749999999999)","(19.0, 29.0, 27.444444444444443)"
06-01-2023 13:22:50.831457,"(9.0, 12.5, 12.333333333333334)","(5.0, 7.4, 7.211111111111111)","(101.0, 450.0, 345.0)","(41.0, 80.0, 73.33333333333333)","(8.0, 11.0, 10.64864864864865)","(21.0, 32.0, 30.875)","(1.45, 1.67, 1.6681481481481482)","(19.0, 29.0, 27.444444444444443)"
06-01-2023 13:22:52.018364,"(9.0, 12.5, 12.305882352941177)","(5.0, 7.4, 7.211111111111111)","(101.0, 450.0, 360.0)","(41.0, 80.0, 73.33333333333333)","(8.0, 11.0, 10.64864864864865)","(21.0, 32.0, 30.2)","(1.45, 1.67, 1.6668749999999999)","(19.0, 29.0, 27.6)"
06-01-2023 13:22:53.233884,"(9.0, 12.5, 12.305882352941177)","(5.0, 7.4, 7.2057142857142855)","(101.0, 450.0, 355.0)","(41.0, 75.0, 69.75)","(8.0, 11.0, 10.64864864864865)","(21.0, 32.0, 30.363636363636363)","(1.45, 1.67, 1.6668749999999999)","(19.0, 29.0, 27.6)"
06-01-2023 13:22:54.478797,"(9.0, 12.5, 12.305882352941177)","(5.0, 7.4, 7.2057142857142855)","(101.0, 450.0, 330.0)","(41.0, 75.0, 69.75)","(8.0, 11.0, 10.64864864864865)","(21.0, 32.0, 30.875)","(1.45, 1.67, 1.6695652173913043)","(19.0, 29.0, 27.6)"
06-01-2023 13:22:55.684337,"(9.0, 12.5, 12.305882352941177)","(5.0, 7.4, 7.2057142857142855)","(101.0, 390.0, 330.0)","(41.0, 75.0, 69.75)","(8.0, 11.0, 10.546511627906977)","(21.0, 32.0, 30.875)","(1.45, 1.68, 1.654242424242424)","(19.0, 29.0, 27.6)"
06-01-2023 13:22:56.863816,"(9.0, 12.5, 12.333333333333334)","(5.0, 7.4, 7.2057142857142855)","(101.0, 390.0, 330.0)","(41.0, 75.0, 69.75)","(8.0, 11.0, 10.546511627906977)","(21.0, 32.0, 30.875)","(1.45, 1.66, 1.6537837837837837)","(19.0, 29.0, 27.6)"
06-01-2023 13:22:58.086494,"(9.0, 12.5, 12.333333333333334)","(5.0, 7.4, 7.2057142857142855)","(101.0, 390.0, 380.0)","(41.0, 75.0, 69.75)","(8.0, 11.0, 10.64864864864865)","(21.0, 32.0, 30.363636363636363)","(1.45, 1.66, 1.6545238095238095)","(19.0, 29.0, 27.6)"
06-01-2023 13:22:59.371706,"(9.0, 12.5, 12.25)","(5.0, 7.4, 7.2057142857142855)","(101.0, 390.0, 380.0)","(41.0, 75.0, 69.75)","(8.0, 11.0, 10.64864864864865)","(21.0, 32.0, 31.0)","(1.45, 1.66, 1.6543478260869564)","(19.0, 29.0, 27.6)"
06-01-2023 13:23:00.682683,"(9.0, 12.5, 12.240963855421686)","(5.0, 7.4, 7.225641025641026)","(101.0, 390.0, 380.0)","(41.0, 75.0, 69.75)","(8.0, 11.0, 10.634615384615385)","(21.0, 32.0, 31.307692307692307)","(1.45, 1.66, 1.6525423728813557)","(19.0, 29.0, 27.6)"
06-01-2023 13:23:02.060353,"(9.0, 12.5, 12.240963855421686)","(5.0, 7.4, 7.225641025641026)","(101.0, 390.0, 380.0)","(41.0, 75.0, 69.75)","(8.0, 11.0, 11.9375)","(21.0, 32.0, 30.666666666666668)","(1.45, 1.66, 1.6328571428571428)","(19.0, 29.0, 28.066666666666666)"
06-01-2023 13:23:03.258490,"(9.0, 12.5, 12.240963855421686)","(5.0, 7.4, 7.225641025641026)","(101.0, 390.0, 380.0)","(41.0, 75.0, 70.0)","(8.0, 12.0, 11.950331125827814)","(21.0, 32.0, 32.333333333333336)","(1.45, 1.64, 1.6335483870967742)","(19.0, 29.0, 28.75)"
06-01-2023 13:23:04.363109,"(9.0, 12.5, 12.204819277108435)","(5.0, 7.6, 7.36)","(101.0, 390.0, 380.0)","(41.0, 75.0, 70.0)","(8.0, 12.0, 11.880952380952381)","(21.0, 34.0, 32.31578947368421)","(1.45, 1.64, 1.635111111111111)","(19.0, 29.0, 28.8)"
06-01-2023 13:23:05.505248,"(9.0, 12.0, 11.904255319148936)","(5.0, 7.6, 7.380281690140845)","(101.0, 380.0, 363.0769230769231)","(41.0, 75.0, 70.0)","(8.0, 12.0, 11.880952380952381)","(21.0, 34.0, 32.31578947368421)","(1.45, 1.64, 1.6275555555555554)","(19.0, 29.0, 28.8)"
06-01-2023 13:23:06.703127,"(9.0, 12.0, 11.925531914893616)","(5.0, 7.6, 7.380281690140845)","(101.0, 380.0, 363.0769230769231)","(41.0, 75.0, 70.0)","(8.0, 12.0, 11.904545454545454)","(21.0, 34.0, 32.31578947368421)","(1.45, 1.63, 1.6229787234042554)","(19.0, 29.0, 28.8)"
06-01-2023 13:23:07.906456,"(9.0, 12.0, 11.916666666666666)","(5.0, 7.6, 7.35625)","(101.0, 380.0, 380.0)","(41.0, 75.0, 70.0)","(8.0, 12.0, 11.924107142857142)","(21.0, 34.0, 32.31578947368421)","(1.45, 1.64, 1.6215384615384616)","(19.0, 29.0, 28.8)"
06-01-2023 13:23:09.114713,"(9.0, 12.0, 11.925531914893616)","(5.0, 7.6, 7.463157894736842)","(101.0, 390.0, 390.0)","(41.0, 75.0, 70.0)","(8.0, 12.0, 11.921296296296296)","(21.0, 34.0, 30.8)","(1.45, 1.63, 1.6241935483870968)","(19.0, 29.0, 28.81818181818182)"
06-01-2023 13:23:10.419567,"(9.0, 12.0, 11.918604651162791)","(5.0, 7.6, 7.484210526315789)","(101.0, 450.0, 380.0)","(41.0, 75.0, 70.0)","(8.0, 12.0, 11.921296296296296)","(21.0, 34.0, 31.0)","(1.45, 1.63, 1.6235714285714287)","(19.0, 29.0, 28.666666666666668)"
06-01-2023 13:23:11.792149,"(9.0, 12.0, 11.918604651162791)","(5.0, 7.6, 7.5487179487179485)","(101.0, 440.0, 376.25)","(41.0, 75.0, 70.0)","(8.0, 12.0, 11.924107142857142)","(21.0, 32.0, 32.75)","(1.45, 1.63, 1.6229078014184397)","(19.0, 29.0, 28.8)"
06-01-2023 13:23:13.126782,"(9.0, 12.0, 11.925531914893616)","(5.0, 7.6, 7.611320754716981)","(101.0, 440.0, 397.27272727272725)","(41.0, 75.0, 70.0)","(8.0, 12.0, 11.924107142857142)","(21.0, 34.0, 32.31578947368421)","(1.45, 1.63, 1.6127638190954774)","(19.0, 29.0, 28.8)"
06-01-2023 13:23:14.450357,"(9.0, 12.0, 11.925531914893616)","(5.0, 7.8, 7.658333333333333)","(101.0, 410.0, 397.27272727272725)","(41.0, 75.0, 68.4375)","(8.0, 12.0, 11.794117647058824)","(21.0, 34.0, 32.54545454545455)","(1.45, 1.62, 1.600765864332604)","(19.0, 29.0, 31.2)"
06-01-2023 13:23:16.004620,"(9.0, 12.0, 11.933333333333334)","(5.0, 7.8, 7.682758620689655)","(101.0, 410.0, 397.27272727272725)","(41.0, 75.0, 68.125)","(8.0, 12.0, 11.766666666666667)","(21.0, 34.0, 34.36363636363637)","(1.45, 1.61, 1.6036024844720498)","(19.0, 32.0, 30.363636363636363)"
06-01-2023 13:23:17.431105,"(9.0, 12.5, 11.933333333333334)","(5.0, 7.8, 7.682758620689655)","(101.0, 410.0, 397.27272727272725)","(41.0, 75.0, 68.125)","(8.0, 12.0, 11.36231884057971)","(21.0, 36.0, 33.92)","(1.45, 1.62, 1.6225757575757576)","(19.0, 34.0, 29.22222222222222)"
06-01-2023 13:23:18.569014,"(9.0, 12.5, 11.914893617021276)","(5.0, 7.8, 7.611320754716981)","(101.0, 410.0, 397.27272727272725)","(41.0, 75.0, 68.125)","(8.0, 11.5, 11.36231884057971)","(21.0, 36.0, 34.18181818181818)","(1.45, 1.63, 1.618372093023256)","(19.0, 32.0, 28.846153846153847)"
06-01-2023 13:23:19.630069,"(9.0, 12.5, 12.13888888888889)","(5.0, 7.8, 7.624561403508772)","(101.0, 410.0, 397.27272727272725)","(41.0, 75.0, 68.125)","(8.0, 11.5, 11.411764705882353)","(21.0, 36.0, 34.18181818181818)","(1.45, 1.63, 1.618372093023256)","(19.0, 29.0, 28.714285714285715)"
06-01-2023 13:23:20.865821,"(9.0, 12.5, 12.068965517241379)","(5.0, 7.8, 7.613333333333333)","(101.0, 410.0, 397.27272727272725)","(41.0, 75.0, 68.125)","(8.0, 12.0, 11.383561643835616)","(21.0, 36.0, 34.08695652173913)","(1.45, 1.63, 1.6304201680672268)","(19.0, 29.0, 28.714285714285715)"
06-01-2023 13:23:22.131637,"(9.0, 12.5, 11.96)","(5.0, 7.8, 7.613333333333333)","(101.0, 410.0, 397.27272727272725)","(41.0, 75.0, 68.125)","(8.0, 12.0, 11.075342465753424)","(21.0, 36.0, 33.714285714285715)","(1.45, 1.64, 1.6117131474103585)","(19.0, 29.0, 28.714285714285715)"
06-01-2023 13:23:23.352038,"(9.0, 12.5, 11.96)","(5.0, 7.8, 7.6415094339622645)","(101.0, 410.0, 397.27272727272725)","(41.0, 75.0, 68.4)","(8.0, 12.0, 11.132911392405063)","(21.0, 34.0, 34.08695652173913)","(1.45, 1.63, 1.6147619047619048)","(19.0, 29.0, 28.333333333333332)"
06-01-2023 13:23:24.547955,"(9.0, 12.5, 12.133333333333333)","(5.0, 7.8, 7.6415094339622645)","(101.0, 410.0, 397.27272727272725)","(41.0, 75.0, 68.4)","(8.0, 11.5, 10.986486486486486)","(21.0, 36.0, 34.08695652173913)","(1.45, 1.62, 1.609435483870968)","(19.0, 29.0, 28.551724137931036)"
06-01-2023 13:23:25.744708,"(9.0, 12.5, 12.190140845070422)","(5.0, 7.8, 7.738888888888889)","(101.0, 410.0, 397.27272727272725)","(41.0, 75.0, 68.4)","(8.0, 11.5, 10.9625)","(21.0, 36.0, 34.8235294117647)","(1.45, 1.61, 1.6118781725888325)","(19.0, 30.0, 28.846153846153847)"
06-01-2023 13:23:26.949340,"(9.0, 12.5, 12.190140845070422)","(5.0, 7.8, 7.738888888888889)","(101.0, 410.0, 397.27272727272725)","(41.0, 75.0, 68.4)","(8.0, 11.5, 10.897727272727273)","(21.0, 36.0, 34.8235294117647)","(1.45, 1.62, 1.609825581395349)","(19.0, 29.0, 28.41176470588235)"
06-01-2023 13:23:28.153885,"(9.0, 12.5, 12.190140845070422)","(5.5, 7.8, 7.742857142857143)","(101.0, 410.0, 340.0)","(41.0, 75.0, 68.4)","(8.5, 11.5, 11.00561797752809)","(21.0, 36.0, 34.75)","(1.45, 1.61, 1.6078846153846156)","(19.0, 29.0, 28.375)"
06-01-2023 13:23:29.318151,"(9.0, 12.5, 12.192857142857143)","(5.5, 7.8, 7.748717948717949)","(101.0, 400.0, 340.0)","(41.0, 75.0, 71.33333333333333)","(8.5, 11.5, 11.048780487804878)","(21.0, 36.0, 34.75)","(1.45, 1.61, 1.6082846715328467)","(19.0, 29.0, 28.0)"
06-01-2023 13:23:30.422794,"(9.0, 12.5, 12.192857142857143)","(5.5, 7.8, 7.7105263157894735)","(101.0, 400.0, 340.0)","(41.0, 75.0, 71.33333333333333)","(8.5, 11.5, 11.064705882352941)","(21.0, 36.0, 34.75)","(1.45, 1.61, 1.6079)","(19.0, 29.0, 28.0)"
06-01-2023 13:23:31.472785,"(9.0, 12.5, 12.192857142857143)","(5.5, 7.8, 7.697674418604651)","(101.0, 400.0, 340.0)","(41.0, 75.0, 71.33333333333333)","(8.5, 11.5, 11.055555555555555)","(21.0, 36.0, 34.75)","(1.45, 1.61, 1.60581589958159)","(19.0, 29.0, 28.0)"
06-01-2023 13:23:32.630044,"(9.0, 12.5, 12.192857142857143)","(5.5, 7.8, 7.74)","(101.0, 400.0, 352.0)","(41.0, 75.0, 71.33333333333333)","(8.5, 11.5, 11.045454545454545)","(21.0, 36.0, 34.75)","(1.45, 1.61, 1.6050915750915753)","(19.0, 29.0, 28.53846153846154)"
06-01-2023 13:23:33.835989,"(9.0, 12.5, 12.192857142857143)","(5.5, 7.8, 7.751351351351351)","(101.0, 400.0, 352.0)","(41.0, 75.0, 71.16279069767442)","(8.5, 11.5, 11.048780487804878)","(21.0, 36.0, 37.78947368421053)","(1.45, 1.61, 1.6035265700483092)","(19.0, 29.0, 28.53846153846154)"
06-01-2023 13:23:35.070303,"(9.0, 12.5, 12.192857142857143)","(5.5, 7.8, 7.751351351351351)","(101.0, 400.0, 352.0)","(41.0, 75.0, 67.72727272727273)","(8.5, 11.5, 10.98235294117647)","(21.0, 38.0, 40.5)","(1.45, 1.61, 1.6053310104529617)","(19.0, 29.0, 28.53846153846154)"
06-01-2023 13:23:36.298936,"(9.0, 12.5, 12.18840579710145)","(5.5, 7.8, 7.745454545454545)","(101.0, 400.0, 335.55555555555554)","(41.0, 75.0, 70.0)","(8.5, 11.0, 11.096153846153847)","(21.0, 42.0, 40.714285714285715)","(1.45, 1.61, 1.6049477351916377)","(19.0, 29.0, 27.833333333333332)"
06-01-2023 13:23:37.436344,"(9.0, 12.5, 12.224137931034482)","(5.5, 7.8, 7.664285714285714)","(101.0, 380.0, 335.55555555555554)","(41.0, 75.0, 72.22222222222223)","(8.5, 11.5, 11.16)","(21.0, 42.0, 40.90909090909091)","(1.45, 1.61, 1.6164575645756458)","(19.0, 29.0, 27.928571428571427)"
06-01-2023 13:23:38.529433,"(9.0, 12.5, 12.26)","(5.5, 7.4, 7.173410404624278)","(101.0, 380.0, 335.55555555555554)","(41.0, 75.0, 72.85714285714286)","(8.5, 11.5, 11.16)","(21.0, 42.0, 41.666666666666664)","(1.45, 1.62, 1.6169578313253012)","(19.0, 28.0, 27.928571428571427)"
06-01-2023 13:23:39.681252,"(9.0, 12.5, 12.228070175438596)","(5.5, 7.4, 7.165445026178011)","(101.0, 410.0, 388.33333333333337)","(41.0, 75.0, 73.63636363636364)","(8.5, 11.5, 11.138297872340425)","(21.0, 42.0, 40.666666666666664)","(1.45, 1.62, 1.616741935483871)","(19.0, 28.0, 27.875)"
06-01-2023 13:23:40.837242,"(9.0, 13.0, 12.680327868852459)","(5.5, 7.4, 7.304347826086957)","(101.0, 430.0, 348.1818181818182)","(41.0, 75.0, 73.5)","(8.5, 11.5, 11.22549019607843)","(21.0, 42.0, 41.333333333333336)","(1.45, 1.62, 1.6167524115755627)","(19.0, 28.0, 27.90909090909091)"
06-01-2023 13:23:42.004413,"(9.0, 13.0, 12.755102040816327)","(5.5, 7.2, 7.062962962962963)","(101.0, 430.0, 348.1818181818182)","(41.0, 75.0, 73.5)","(8.5, 11.5, 11.216981132075471)","(21.0, 42.0, 41.6)","(1.45, 1.62, 1.6169127516778525)","(19.0, 28.0, 27.90909090909091)"
06-01-2023 13:23:43.170950,"(9.0, 13.0, 12.653846153846153)","(5.5, 7.4, 7.227906976744186)","(101.0, 430.0, 348.1818181818182)","(41.0, 75.0, 73.5)","(8.5, 11.5, 11.216981132075471)","(21.0, 42.0, 41.333333333333336)","(1.45, 1.62, 1.6076047904191617)","(19.0, 28.0, 27.90909090909091)"
06-01-2023 13:23:44.210333,"(9.0, 13.0, 12.567307692307692)","(5.5, 7.4, 7.221359223300971)","(101.0, 410.0, 388.33333333333337)","(41.0, 80.0, 72.72727272727273)","(8.5, 11.5, 11.23469387755102)","(21.0, 42.0, 41.6)","(1.45, 1.61, 1.6098026315789475)","(19.0, 28.0, 27.9375)"
06-01-2023 13:23:45.309235,"(9.0, 13.0, 12.701923076923077)","(5.5, 7.4, 7.1546666666666665)","(101.0, 400.0, 365.7142857142857)","(41.0, 80.0, 73.33333333333333)","(8.5, 11.5, 11.414285714285715)","(21.0, 42.0, 41.77777777777778)","(1.45, 1.61, 1.5930379746835444)","(19.0, 28.0, 28.88235294117647)"
06-01-2023 13:23:46.498894,"(9.0, 13.5, 12.947368421052632)","(5.5, 7.6, 7.389473684210526)","(101.0, 400.0, 365.7142857142857)","(41.0, 80.0, 73.33333333333333)","(8.5, 12.0, 11.45)","(21.0, 44.0, 42.285714285714285)","(1.45, 1.6, 1.589397590361446)","(19.0, 29.0, 28.523809523809526)"
06-01-2023 13:23:47.691002,"(9.0, 13.5, 13.085714285714285)","(5.5, 7.6, 7.389473684210526)","(101.0, 400.0, 365.7142857142857)","(41.0, 80.0, 73.33333333333333)","(8.5, 12.0, 11.451612903225806)","(21.0, 44.0, 42.285714285714285)","(1.45, 1.6, 1.598361581920904)","(19.0, 29.0, 28.894736842105264)"
06-01-2023 13:23:48.880001,"(9.0, 13.5, 13.024590163934427)","(5.5, 7.6, 7.389473684210526)","(101.0, 400.0, 388.33333333333337)","(41.0, 80.0, 76.75675675675676)","(8.5, 12.0, 11.451612903225806)","(21.0, 44.0, 42.46153846153846)","(1.45, 1.61, 1.6062611275964394)","(19.0, 29.0, 27.90909090909091)"
06-01-2023 13:23:50.060224,"(9.0, 13.5, 12.984848484848484)","(5.5, 7.8, 7.663157894736842)","(101.0, 410.0, 388.33333333333337)","(41.0, 80.0, 76.75675675675676)","(8.5, 12.0, 11.46938775510204)","(21.0, 44.0, 40.857142857142854)","(1.45, 1.61, 1.6124427480916033)","(19.0, 28.0, 25.925925925925927)"
06-01-2023 13:23:51.145481,"(9.0, 13.5, 12.932432432432432)","(5.5, 7.6, 7.478260869565218)","(101.0, 410.0, 345.0)","(41.0, 80.0, 74.0)","(8.5, 12.0, 11.490196078431373)","(21.0, 44.0, 37.875)","(1.45, 1.62, 1.6137951807228916)","(19.0, 26.0, 26.677419354838708)"
06-01-2023 13:23:52.255486,"(9.0, 13.5, 12.9)","(5.5, 7.6, 7.514285714285714)","(101.0, 410.0, 345.0)","(41.0, 75.0, 74.375)","(8.5, 12.0, 11.495049504950495)","(21.0, 38.0, 37.875)","(1.45, 1.62, 1.6090434782608696)","(19.0, 27.0, 26.79310344827586)"
06-01-2023 13:23:53.383102,"(9.0, 13.5, 12.915584415584416)","(5.5, 7.6, 7.569999999999999)","(101.0, 410.0, 366.6666666666667)","(41.0, 80.0, 76.0)","(8.5, 12.0, 11.407766990291263)","(21.0, 38.0, 37.875)","(1.45, 1.61, 1.6090871369294606)","(19.0, 27.0, 26.5)"
